br.com.objectos.orm	testing	0.2.0		1c2f903bef0f6f6b22cd0cbd2307af80caa1e6bd
io.quarkus	quarkus-qute	2.11.0.CR1		4500a196cac5eb48c6631baf5621ad467f03ac0d
io.quarkus	quarkus-qute	2.11.0.Final		af3b7b3c7cab4a3fe09c0a7213436a77e5c10296
io.quarkus	quarkus-qute	2.11.1.Final		af3fac35c0d223d451323689005a27213121dc66
io.quarkus	quarkus-qute	2.11.2.Final		51e13d9cf7f58d8538b185651f4c4cc8032a8658
io.quarkus	quarkus-qute	2.11.3.Final		ba6b643aea8273a09571bf1683d4038c43302e8c
io.quarkus	quarkus-qute	2.12.0.CR1		32e956d2a8052d4b5b7eb7670f2d814a34015f8f
io.quarkus	quarkus-qute	2.12.0.Final		5ed857a062be1770e2735f97a9ff9c3025b96583
io.quarkus	quarkus-qute	2.12.1.Final		931cb864da93267c71a867e47b813376dda1b7f9
io.quarkus	quarkus-qute	2.12.2.Final		ed5dd361430040b5fff8caf424bbd2ef10cff5dc
io.quarkus	quarkus-qute	2.12.3.Final		e659530b5f2f360ae10a6d9ec7fc878eed8859f8
io.quarkus	quarkus-qute	2.13.0.CR1		73943ee3059377dbb2902e54fdc7e92675f5c218
io.quarkus	quarkus-qute	2.13.0.Final		34f816cdb3e46cd2a8395acea1bc9efe852a7441
io.quarkus	quarkus-qute	2.13.1.Final		bb783725090e86209bb6f392d1af8021bde8ee19
io.quarkus	quarkus-qute	2.13.2.Final		12244e08b17fbf30a4e68c4b07c78f5eacdb2879
io.quarkus	quarkus-qute	2.13.3.Final		e9dc850d1444b413e051dd7eacaebae665611d9f
io.quarkus	quarkus-qute	2.13.4.Final		b68613ad956d109ec2aae705a24cfe5915e2ba38
io.quarkus	quarkus-qute	2.13.5.Final		61440a7b9282f0e49e73629f690e863c700791ae
io.quarkus	quarkus-qute	2.13.6.Final		dd92ad368b6897e8b810caeffa8efbde34d82352
io.quarkus	quarkus-qute	2.13.7.Final		f1d6cb6e5d10983d5e0d0edc79d714f008ac6697
io.quarkus	quarkus-qute	2.13.8.Final		9f645e0214566570ebc9d36805a550473c83af97
io.quarkus	quarkus-qute	2.13.9.Final		f86b5acb897db4841a84f09a9c89302187164389
io.quarkus	quarkus-qute	2.14.0.CR1		93adc4b261457a8f6d24369481be45211a630951
io.quarkus	quarkus-qute	2.14.0.Final		fc2a14f70ca13b5c0ffab4693a55eacc04fddcbe
io.quarkus	quarkus-qute	2.14.1.Final		eaf2f1bffe20145d7160ca256e21f77cdf71a07d
io.quarkus	quarkus-qute	2.14.2.Final		1ee70f118c3090a1d6e88887dd46828714948dfa
io.quarkus	quarkus-qute	2.14.3.Final		a998b05c68b648e6087dbf5c0d8e3818ce637620
io.quarkus	quarkus-qute	2.15.0.CR1		31df627aeaf61da4e347627cf1752c43762796f2
io.quarkus	quarkus-qute	2.15.0.Final		a7e0cc59536d6bfc476bfc7a3cc53b0e8bbfb8ad
io.quarkus	quarkus-qute	2.15.1.Final		c86fc1547a2370b036afb173b555fc92260a96c3
io.quarkus	quarkus-qute	2.15.2.Final		56cc380867804724e40c623311a0ca7785e16b29
io.quarkus	quarkus-qute	2.15.3.Final		b7b0dfe4c2cd57560693ff1884ae01a3fe477336
io.quarkus	quarkus-qute	2.16.0.CR1		81fb70f3ef4e84f2194fc0cdb1939159ab276400
io.quarkus	quarkus-qute	2.16.0.Final		21461be48fd3031c1aba22be302977e969e93fdc
io.quarkus	quarkus-qute	2.16.1.Final		11caadcee42e200ee99a5a146f826cc3ec79c1c8
io.quarkus	quarkus-qute	2.16.10.Final		4673669c36e3d6fa6731900c98c468c68f9f09a1
io.quarkus	quarkus-qute	2.16.11.Final		006dbc0d7937dccc7c45deaa15f409557a9c512c
io.quarkus	quarkus-qute	2.16.12.Final		a9af64bfbb5a4228dd06a45c386924ec3c6b1de2
io.quarkus	quarkus-qute	2.16.2.Final		2f443afc3594ffd5cf0f63b8adf6b70e8ee1895e
io.quarkus	quarkus-qute	2.16.3.Final		eb29208bef12a4f214d96909472a500d336c8ed3
io.quarkus	quarkus-qute	2.16.4.Final		77e8f0949c210c434b6fd5cde29c6a7dc62d1b4a
io.quarkus	quarkus-qute	2.16.5.Final		07573ed6f29c6626573d893d845c90a633195884
io.quarkus	quarkus-qute	2.16.6.Final		19ffaefe3d56c3ec7826b4f1d34c94527dbf57ce
io.quarkus	quarkus-qute	2.16.7.Final		d5b2fe248cb7f428215672a10eb517474ff04d70
io.quarkus	quarkus-qute	2.16.8.Final		b506fa4ef0f965af6516ad33c3061b61b9b190fe
io.quarkus	quarkus-qute	2.16.9.Final		c818253b6a5cf2845ceacb7ef8db00dbd03a1d08
io.quarkus	quarkus-qute	2.2.0.CR1		82473da75fbbb0e8a1e1fe6c5799e5b24d1094c0
io.quarkus	quarkus-qute	2.2.0.Final		68dadf56d58407a5333578da9c5e02c2bba62f3c
io.quarkus	quarkus-qute	2.2.1.Final		123c493683fff951ec99eb297f11f8b442c81139
io.quarkus	quarkus-qute	2.2.2.Final		01bb7abd4febf013a9ed4ba875abbbf7f0d7d804
io.quarkus	quarkus-qute	2.2.3.Final		d956a2c6175fef9f21b60698ea2c6ec555e77010
io.quarkus	quarkus-qute	2.2.4.Final		14ce0a9fe6c47aa8b0ea421c19c77129d1261954
io.quarkus	quarkus-qute	2.2.5.Final		1f587d86c7344ded1b5d3f0dec09f0190442003b
io.quarkus	quarkus-qute	2.3.0.CR1		e3b990d0840f97207c39114fb1fa244aed081986
io.quarkus	quarkus-qute	2.3.0.Final		1084493720af1b0e5c9bac01ec24cab311d164dd
io.quarkus	quarkus-qute	2.3.1.Final		d9cf93b955e4155c0acb06cc8973f2210248dda9
io.quarkus	quarkus-qute	2.4.0.CR1		8c5e1b805bd14ac4fa824b02a71bda59524bb581
io.quarkus	quarkus-qute	2.4.0.Final		6cfc9674ec79de6c472e2250230eea02b2f7e9ca
io.quarkus	quarkus-qute	2.4.1.Final		6dd606720bcf473a9881ca688788b2dd39eb4cbb
io.quarkus	quarkus-qute	2.4.2.Final		2cfff160777acdbbe1eaa05166891586c123593b
io.quarkus	quarkus-qute	2.5.0.CR1		da1246e08c84fff2f7b58b1e3ce0cc4d3872055d
io.quarkus	quarkus-qute	2.5.0.Final		70c5f3988f133583f159a2d93d3c984457d8cfc8
io.quarkus	quarkus-qute	2.5.1.Final		178cbfd29d74b48f66566883de613b6018897ff8
io.quarkus	quarkus-qute	2.5.2.Final		48e8158d561e3381724ba7680081736287fde1cc
io.quarkus	quarkus-qute	2.5.3.Final		53acbafa6f81079d7174f82266f5ef42c0b88204
io.quarkus	quarkus-qute	2.5.4.Final		38e385f5609eb5d1a7f9d00e7f9b961344b5c5e5
io.quarkus	quarkus-qute	2.6.0.CR1		8b448e9946bac73a90634f544520c557d699517d
io.quarkus	quarkus-qute	2.6.0.Final		e8893b44e7624d7f72af215e4c715ea9a599fa18
io.quarkus	quarkus-qute	2.6.1.Final		b4970ac3dbdb23c9c987be7fcb6554c5e39a0277
io.quarkus	quarkus-qute	2.6.2.Final		adc086b5c79d139048423f8984e754235cc46406
io.quarkus	quarkus-qute	2.6.3.Final		832bd7016810401603f8374470eeaa64b28242ca
io.quarkus	quarkus-qute	2.7.0.CR1		b73b7c68dab7706fd0f2bf8cafe63c140a8765a2
io.quarkus	quarkus-qute	2.7.0.Final		a587d7e88673dfae8a33c268fcfa29b3625e153b
io.quarkus	quarkus-qute	2.7.1.Final		7a03a5690d0d08f34a74d3b83bb5a1136d0e7393
io.quarkus	quarkus-qute	2.7.2.Final		0d01e424b5d42e3d514fd40d5589b77ba117ab65
io.quarkus	quarkus-qute	2.7.3.Final		1404d041a1d85b0f27607b8c68bdcbea03327e58
io.quarkus	quarkus-qute	2.7.4.Final		7d46b6790fdba44734dc44927f91d051e93a24b6
io.quarkus	quarkus-qute	2.7.5.Final		5959104d00647f3c6e3080ec59174540293efa6f
io.quarkus	quarkus-qute	2.7.6.Final		da558af2c9c4b5acb2f7af6cd7803ce609427f94
io.quarkus	quarkus-qute	2.7.7.Final		059ac69195f2dbe5957e0cee2f65b54e30b3140d
io.quarkus	quarkus-qute	2.8.0.CR1		8b998cf55dfac86c12e5346f0e2e7761ed8fbb16
io.quarkus	quarkus-qute	2.8.0.Final		9e1cd2f3406014440d3681736c3a1c11c7746a19
io.quarkus	quarkus-qute	2.8.1.Final		81bed6687bf993f6e6126d7e82545e90fcb055cf
io.quarkus	quarkus-qute	2.8.2.Final		9041f443119305eaf3cd2e95a21796bf6a1bd4dc
io.quarkus	quarkus-qute	2.8.3.Final		69166d56844480854a6e4b9aa3d41e800d834360
io.quarkus	quarkus-qute	2.9.0.CR1		587ba7cb36ca22cf1435cb29a66fa03c4d5152e4
io.quarkus	quarkus-qute	2.9.0.Final		a5d4195c96cfc8bb7351f12440cd898b1bf7c8b7
io.quarkus	quarkus-qute	2.9.1.Final		2fb5be70f9605ad263eebb5fe925cc2248bae003
io.quarkus	quarkus-qute	2.9.2.Final		2dfd04e2fe6e0f885b3521f216226f7e6155f5aa
io.quarkus	quarkus-qute	3.0.0.Alpha1		b6f6780a68f66365dc1a686edac64e773df27176
io.quarkus	quarkus-qute	3.0.0.Alpha2		1251a13707c5a3923f60d4ce11dfda3d57f0bd75
io.quarkus	quarkus-qute	3.0.0.Alpha3		3ad616f185824305ec3ee00b847fcc289a90a109
io.quarkus	quarkus-qute	3.0.0.Alpha4		26f4f847c39c7f83d27e1fa43f988378617c5490
io.quarkus	quarkus-qute	3.0.0.Alpha5		4c1f781abc27b01fd4d8388967b6869fe1e529f8
io.quarkus	quarkus-qute	3.0.0.Alpha6		e7deb6eb18f90b390e4e3054d1846e87716a37d2
io.quarkus	quarkus-qute	3.0.0.Beta1		3a82ae32e4cc16e9976f6ff6d30ecdb69b325b79
io.quarkus	quarkus-qute	3.0.0.CR1		5e54ce583e418ec5bde04435a9f2d496a66d6ab8
io.quarkus	quarkus-qute	3.0.0.CR2		9396c66a12b82c8909fb43adb07ff6dcd2e4ddd7
io.quarkus	quarkus-qute	3.0.0.Final		fcd9049bcfc8eb2b0348783f1ba54242a89c0d55
io.quarkus	quarkus-qute	3.0.1.Final		25008bd065acf4a7ca48734925062bba1e209687
io.quarkus	quarkus-qute	3.0.2.Final		ee622393b923f235f3cb648216751955a9f35487
io.quarkus	quarkus-qute	3.0.3.Final		22b75bb7daad523030a59e9305d19803a7632975
io.quarkus	quarkus-qute	3.0.4.Final		86e40042c94839fdf98952df480c33e356e2cfac
io.quarkus	quarkus-qute	3.1.0.CR1		61f72034ce880a767c997e8d44cac89eb7d10b84
io.quarkus	quarkus-qute	3.1.0.Final		5646732d2be0ecccad129723e37ca53f88ead76d
io.quarkus	quarkus-qute	3.1.1.Final		31745440b8eb8d61b97433b7f0698c8454578b59
io.quarkus	quarkus-qute	3.1.2.Final		64606dd23ead448ebd5bd509b8f1d353a0e1d048
io.quarkus	quarkus-qute	3.1.3.Final		8d9e282ea44a1af560143a6ad953d24aee4ee09d
io.quarkus	quarkus-qute	3.10.0		61365b72f5270e3a2c7e6e917bd6bcf01d6254da
io.quarkus	quarkus-qute	3.10.0.CR1		a68d572629e556ece57a39a843677b4bdbc606a5
io.quarkus	quarkus-qute	3.10.1		1551371e1eeeab6beb389adfbd5cd8492ed26edd
io.quarkus	quarkus-qute	3.10.2		af20499613773dc5636102a41acc5ac9c34aae6f
io.quarkus	quarkus-qute	3.11.0		c5c80fbdc565002ba93256ca016e07a5052b5aab
io.quarkus	quarkus-qute	3.11.0.CR1		3e64bcbadb2c8f029034c33625a5df432fba3608
io.quarkus	quarkus-qute	3.11.1		0a59642fee6a30218147ce4cb477975124c1cdc7
io.quarkus	quarkus-qute	3.11.2		ec490aeb91f49b95815393fb392802b1c42244bd
io.quarkus	quarkus-qute	3.11.3		dfa511b9a5b3541480185c5e146542fc0a7a5d6f
io.quarkus	quarkus-qute	3.12.0		b49573163283d33b60a0e850de22dd18c88d23be
io.quarkus	quarkus-qute	3.12.0.CR1		026c298cbfb7fce5b9474096be576f98ad2bf32b
io.quarkus	quarkus-qute	3.12.1		d025dbcf12587d2251f1d23c2347ecf8d90d769c
io.quarkus	quarkus-qute	3.12.2		b702f45a5b8a88c6d6a2750683ba7301a7ef8593
io.quarkus	quarkus-qute	3.12.3		1fd9a7521e0a373c31bea5df3e4f1f14fb77453d
io.quarkus	quarkus-qute	3.13.0		aca007ea2de37b34d6c0783cff4d06120de85835
io.quarkus	quarkus-qute	3.13.0.CR1		8aa0da244034ef770a8b49dc6c7ef88b1c760e8e
io.quarkus	quarkus-qute	3.13.1		5b0325cea132a3404edf4501bc5d38d1ac707456
io.quarkus	quarkus-qute	3.13.2		5870b0f4c121d24f1233bc1e6b373816668e2d83
io.quarkus	quarkus-qute	3.13.3		f8a9074a856aedc0c2e2cc101f220e3c0e3993ef
io.quarkus	quarkus-qute	3.14.0		4659dcc856fc2ae2e61538d61a3bc0e928d774d2
io.quarkus	quarkus-qute	3.14.0.CR1		1c995338a8c379bc16030413af09c66c2f08e420
io.quarkus	quarkus-qute	3.14.1		1b9ea0e49d13983704700536051c30b95543c175
io.quarkus	quarkus-qute	3.14.2		a46338bf8eb362feb538f112f5cad1e24984881f
io.quarkus	quarkus-qute	3.14.3		46f478d613449b711b955b6af751dad8b7746f6e
io.quarkus	quarkus-qute	3.14.4		6d91f244a0df9026c3375d846cf79e028ecd223d
io.quarkus	quarkus-qute	3.15.0		8d3d894cdbfc571b3a8c0dd7ebc4186b0e97c49b
io.quarkus	quarkus-qute	3.15.0.CR1		c6bb41466b673452fa7c1cc4df3d87fe1b586d56
io.quarkus	quarkus-qute	3.15.1		c485d2e9f91443b6c3751a711680db728872d6a8
io.quarkus	quarkus-qute	3.15.2		34148c7432f08c3ee8ef07e39cae6678534f6416
io.quarkus	quarkus-qute	3.15.3		5cb6b66adc6b437b066e6a65e66f6daedfdc975d
io.quarkus	quarkus-qute	3.15.3.1		89f50a03158fc31a0c3c8cfcba4d3ee98a5500e6
io.quarkus	quarkus-qute	3.15.4		604f27106063c201214ae6b15c8d1b2d34f5925a
io.quarkus	quarkus-qute	3.16.0		12f64cd7fb2bf830db29bf4d7e51de2d1298ffad
io.quarkus	quarkus-qute	3.16.0.CR1		7e94745fe9774bf1c43e5a2907de3fbe045994e2
io.quarkus	quarkus-qute	3.16.1		249fca67104765b13462a82b51ca05393d5e45a9
io.quarkus	quarkus-qute	3.16.2		8d31a442286744158068845f6c02177d005ca361
io.quarkus	quarkus-qute	3.16.3		33ccc200a7a9dca4a40658141cdc33f039c34994
io.quarkus	quarkus-qute	3.16.4		cb9121d5c1647f9278e6f7c39658310fb5650446
io.quarkus	quarkus-qute	3.17.0		cbb6692f280f52a83076e3a08b5b7b7089dd13d5
io.quarkus	quarkus-qute	3.17.0.CR1		b46d56828c008a39bf4b336df9124ba5f1205c85
io.quarkus	quarkus-qute	3.17.1		3f51b6fb9b65e890133451d7d744dde6b4c2a037
io.quarkus	quarkus-qute	3.17.2		3f0f4ec31c04354f168a303ffd113e24ed5f4d9c
io.quarkus	quarkus-qute	3.17.3		70c4db890d3683d16694d6fb1817982f0d3dd6fb
io.quarkus	quarkus-qute	3.17.4		770b7d3395ab943dd4dd07a9bda09dd79b2fdfee
io.quarkus	quarkus-qute	3.17.5		64619e2714891f9db2aed4a94b8fdeeb6112e01a
io.quarkus	quarkus-qute	3.17.6		177bb66ab3a362c9c7d0adc9378acd925f491dff
io.quarkus	quarkus-qute	3.17.7		dce917f219edcb441b65afe3eebef1c11b76f46a
io.quarkus	quarkus-qute	3.17.8		b86e0c555fdf24aef3357ff323af32596e1b0d08
io.quarkus	quarkus-qute	3.18.0		2fc74dbef82d031453faf716434eb85df6f3c71d
io.quarkus	quarkus-qute	3.18.0.CR1		ab7ea8d5694b266718e1173139019d4b408a6895
io.quarkus	quarkus-qute	3.18.1		eb32ab0bbabb2da18da147d5961a970ba6a6f9f7
io.quarkus	quarkus-qute	3.18.2		a49504430e597fdbb00f5c1359d0ea3903eebfa8
io.quarkus	quarkus-qute	3.18.3		45ff2459a182ceb61164fa6516d7b70dccc92db1
io.quarkus	quarkus-qute	3.18.4		64870e2063e1aea196503452516dda5c770b0d9e
io.quarkus	quarkus-qute	3.19.0		3af9205f17bf67e16b33ef44ade41fda1b6fce72
io.quarkus	quarkus-qute	3.19.0.CR1		1bc92888842c9c2d51b18b954b64159056a719b2
io.quarkus	quarkus-qute	3.19.1		967e63ddbc29b40bd1854046f1a2f48fcb05e105
io.quarkus	quarkus-qute	3.19.2		0200a3d82efbb1a6852f5c07dd49b82a8105157e
io.quarkus	quarkus-qute	3.19.3		a5c4a06dec8626669aa7a026e8373f5a6d4c0457
io.quarkus	quarkus-qute	3.19.4		69a555a3f7ca7b926000f3e3e063bb8581d49c29
io.quarkus	quarkus-qute	3.2.0.CR1		8887dfd2dfb94e1dc4c0e21392f294384303bab1
io.quarkus	quarkus-qute	3.2.0.Final		cd3a66e7f0bf6fa52723f29ea44270f7ac1ac6e2
io.quarkus	quarkus-qute	3.2.1.Final		b80fc2501378133243e3a91be0f5725376c1af32
io.quarkus	quarkus-qute	3.2.10.Final		6f5c60948c0e9f4190c55be16eb8f6550413b52f
io.quarkus	quarkus-qute	3.2.11.Final		50b674a269bb741014952eba5f23a8adee559302
io.quarkus	quarkus-qute	3.2.12.Final		145fa4368ed0c982d4e5f85f0d356bea664599b7
io.quarkus	quarkus-qute	3.2.2.Final		34953306c9bd47a141937aab79cf79d877eac7d9
io.quarkus	quarkus-qute	3.2.3.Final		306412929170c55e8856919d92506dd774769144
io.quarkus	quarkus-qute	3.2.4.Final		61e5acc8ea2634ac0fb9f6972aef814b66096394
io.quarkus	quarkus-qute	3.2.5.Final		94cfebdbfa9f0334a655063068e3b2cb7fe8cac5
io.quarkus	quarkus-qute	3.2.6.Final		81576d81dca70cddf31d51469f671ac6f3c9ba09
io.quarkus	quarkus-qute	3.2.7.Final		26204dc167a8168a70465a2052eaf4af009231f9
io.quarkus	quarkus-qute	3.2.8.Final		4ccede31613233c173a0345e230ce916c946b177
io.quarkus	quarkus-qute	3.2.9.Final		cb74b4ab336070859f074083ae669c4585918a32
io.quarkus	quarkus-qute	3.20.0		282471e6712c25a31d2221b875c83c0554f76c73
io.quarkus	quarkus-qute	3.20.0.CR1		b69b00cf0e346249d082dabd9531a9c9171306f4
io.quarkus	quarkus-qute	3.21.0		a3ed757d1f553baa08daec2648f0eef8f8bf6371
io.quarkus	quarkus-qute	3.21.0.CR1		fe33587f5519fe4bb00bb3357d73ec44455d6cb6
io.quarkus	quarkus-qute	3.21.1		99dcb38e0ad89ec166fb25e50d835f28317f7cc4
io.quarkus	quarkus-qute	3.21.2		967aa9697fd4a5eafa2d2d823cb3253a8ba3e2b1
io.quarkus	quarkus-qute	3.21.3		66cfc77971a64576382a7609ac15b0cfec094b23
io.quarkus	quarkus-qute	3.21.4		f5755ed53909636e545c24a02943ec7df391dda7
io.quarkus	quarkus-qute	3.22.0		d154a6f94eb6d0655ac97fd42f44e4118fdf9658
io.quarkus	quarkus-qute	3.22.0.CR1		a48802335f7271cf4de4d01f2960ce16ef303044
io.quarkus	quarkus-qute	3.22.1		6ce32fc37715e7136e08cb08568d8ecad3f01f29
io.quarkus	quarkus-qute	3.3.0		2324d0ab023abdb1e7b2ce5c7867b51eae04fc1c
io.quarkus	quarkus-qute	3.3.0.CR1		374bc42959ff9b1e560558e0da44c7ebafdbb2e6
io.quarkus	quarkus-qute	3.3.1		c143e475de97fb08dfa1dcb94708fe086665bbda
io.quarkus	quarkus-qute	3.3.2		c9b510027bd453a127184580f7d54b487119cfc3
io.quarkus	quarkus-qute	3.3.3		89d215e57c435d028e7ef8dc614eb8af25e8cfdd
io.quarkus	quarkus-qute	3.4.0		d784c8a6fedf59b7f95b7618cb5de01edbc6c205
io.quarkus	quarkus-qute	3.4.0.CR1		c11ecdef001022c3ea72fa48aa5e3bbb1bc5623f
io.quarkus	quarkus-qute	3.4.1		f91cd275424165f1f491ca5f5153906b976b972f
io.quarkus	quarkus-qute	3.4.2		f14d5705e230bf339d8a6cc27b2a01290de7a780
io.quarkus	quarkus-qute	3.4.3		8d629a0eb175621a6a73c8eec6fc95a093b7222e
io.quarkus	quarkus-qute	3.5.0		e54517d4185e6a0fbfaeddbaf3e546f61ddb7af2
io.quarkus	quarkus-qute	3.5.0.CR1		a3474aae7c6ffc42c93971ebfd3d81890b1d40ad
io.quarkus	quarkus-qute	3.5.1		537d2672a119204a7555672fd80697f769bcae99
io.quarkus	quarkus-qute	3.5.2		43b752f98690dfd64f9f5073adf3277d492d02ef
io.quarkus	quarkus-qute	3.5.3		bbc49fd8ee44c21d09ef585fee6a2b7e3a436c85
io.quarkus	quarkus-qute	3.6.0		862bbf8e47c4b58201a160ef771ccf24a823153f
io.quarkus	quarkus-qute	3.6.0.CR1		d205c3975a2685edec6ea6b6b7dfb344ad353c48
io.quarkus	quarkus-qute	3.6.1		51395191783a399a25f8f96791b70e89318e0304
io.quarkus	quarkus-qute	3.6.2		5a382b44cdae20ee39660ffd2ed900ebca88f020
io.quarkus	quarkus-qute	3.6.3		1adfaff92488411aeb2a8a4e665ee86cb07268ce
io.quarkus	quarkus-qute	3.6.4		c9fa232bb4c27e413e4ab95e7fb1c084ba0d971c
io.quarkus	quarkus-qute	3.6.5		745b57e59f00bf4216e17a80b54f7dd1e2de9220
io.quarkus	quarkus-qute	3.6.6		4106fdc25a3d999634aabebe6dfda4a0b73233aa
io.quarkus	quarkus-qute	3.6.7		1159cf9be574e75ca4be5ac28fcc568d70d78706
io.quarkus	quarkus-qute	3.6.8		8a172a46979274d03284f5d13caa0470f5e9c3e5
io.quarkus	quarkus-qute	3.6.9		ed0b47a68c7c9c2e31e2292d4d3da0d42f3913ed
io.quarkus	quarkus-qute	3.7.0		70fe253490c2452759c91eea8e73c6866b31d3dc
io.quarkus	quarkus-qute	3.7.0.CR1		baa91606e6e49e8aa21e095ef89dd159598b1e8c
io.quarkus	quarkus-qute	3.7.1		adf3b4744812881c0d3ded050d9bedaff1ea6e1d
io.quarkus	quarkus-qute	3.7.2		0cbcc0feb7d12c599830573df6c9e7c6cef0ddb5
io.quarkus	quarkus-qute	3.7.3		481673dfbeea203dbacbfc844aaf641a7c4d972c
io.quarkus	quarkus-qute	3.7.4		422b0eaa088487e8edeef2fd84a162d89b53c1b2
io.quarkus	quarkus-qute	3.8.0		5bfa8ed81de1658a5847ae2ce337203a5806049f
io.quarkus	quarkus-qute	3.8.0.CR1		3c0f347fbc3dcd8381f9a026d37dcd536096bcb7
io.quarkus	quarkus-qute	3.8.1		d5deb7a080e4943e47a376077c101c94777d1a94
io.quarkus	quarkus-qute	3.8.2		cb419145880ea3133dbef6c0f521cb987a272528
io.quarkus	quarkus-qute	3.8.3		191ed6d1a6976f789e2fa56e8562d0cf802b80b1
io.quarkus	quarkus-qute	3.8.4		c5a56bca49ed3c080f7eddb91c972851a7e89128
io.quarkus	quarkus-qute	3.8.5		fd764a5ec6fd6688cb21f4753432b8d845d4e6e5
io.quarkus	quarkus-qute	3.8.6		b9a36298d1c03b94ab3a0267db96ea1138da28b1
io.quarkus	quarkus-qute	3.8.6.1		f927c31e8b1e1053c228652ee82eaf33cfb45ad2
io.quarkus	quarkus-qute	3.9.0		664988ef0d047d16902997ca0d8a7ffa7e6b0ec4
io.quarkus	quarkus-qute	3.9.0.CR1		b3b36e8164bf2e1c11f53ee220af66cad83ffae2
io.quarkus	quarkus-qute	3.9.0.CR2		1a38bcfeea986cab7d4ee6b14ea765dcfa24ea98
io.quarkus	quarkus-qute	3.9.1		6703ca5bdfad2290bbd9060bf220214a031cf77b
io.quarkus	quarkus-qute	3.9.2		7db98e930c2c16e3c7962295e06dd0cdd50d4604
io.quarkus	quarkus-qute	3.9.3		1d76d19f536a002b2cb06f316f13a7f2d17e2803
io.quarkus	quarkus-qute	3.9.4		6e266196cb6b640c1dddeab159eb61da9e9c1998
io.quarkus	quarkus-qute	3.9.5		a4ca224bfc2110d0b7e2f0adaa04e2da21d0bae8
me.wojnowski	oidc4s-testkit_3	0.12.1		a3fd1a5d40e8fc4706bd6ef4c78feb42ac2b3599
me.wojnowski	oidc4s-testkit_3	0.12.2		62a99253dfe89a5ee2460486ff9cf10c27e2d140
me.wojnowski	oidc4s-testkit_3	0.13.0		a94996f8af226ffc67f04ff8b932694fd1d3d676
me.wojnowski	oidc4s-testkit_3	0.13.1		6cee051218ae6f6c95982be1e8c6e7c98d152427
net.sf.sociaal	jME3-blender	3.0.0.20130526		ed638f8a1383d72e6e62dc3b4bdf0d6a94ace649
org.activiti	spring-boot-starter-security	5.17.0		fa628b834dfe1d658557bf216df18253f02ae41d
org.apache.camel	camel-mapstruct	3.19.0		9d20858818aa7bee6292e7559f0526fc4d3cd89f
org.apache.camel	camel-mapstruct	3.20.0		9932b511d4f23da93e04fc08c7a2bbb0c1e59619
org.apache.camel	camel-mapstruct	3.20.1		8e156f9b48621d587039daee466dcf41d03e6d7e
org.apache.camel	camel-mapstruct	3.20.2		4c81b62a2169feccca90578b2b7074334e58b874
org.apache.camel	camel-mapstruct	3.20.3		f2365c18ff0a84a211a719d139876224354c89f4
org.apache.camel	camel-mapstruct	3.20.4		eef0359b8f20c70cf6d07d51110ab5f234f89d51
org.apache.camel	camel-mapstruct	3.20.5		68016ed02d52dcda1c14deb24dee5044d67e1370
org.apache.camel	camel-mapstruct	3.20.6		157588fda4796a0a9fdee0d2a6e75bb7289d22ae
org.apache.camel	camel-mapstruct	3.20.7		28eff1cd2a3073699ee32ea308327eedc46e8344
org.apache.camel	camel-mapstruct	3.20.8		98adabeb69464e612e3788fdb07faf92efaa4d52
org.apache.camel	camel-mapstruct	3.20.9		416a142297271097c3f5ca87bbaea47f050e98b1
org.apache.camel	camel-mapstruct	3.21.0		44a6e01495a42388eb9d42ba9b4b3afc83080a98
org.apache.camel	camel-mapstruct	3.21.1		d2e4913f9852e289cd2e739175b6835ee6caf833
org.apache.camel	camel-mapstruct	3.21.2		b3481eca3b7f8ddb0ddb3e9bd765ccaa1ad2be85
org.apache.camel	camel-mapstruct	3.21.3		bae96a31dd2a50b57285a760ecee41950152ec45
org.apache.camel	camel-mapstruct	3.21.4		70f16f80c5ac872c4ba2a78e092feec3ccfd8725
org.apache.camel	camel-mapstruct	3.21.5		a2e743633d6189745f99c6163aaf802968c357f3
org.apache.camel	camel-mapstruct	3.22.0		5e0bc8e88f8d84424661fedcc8b217ac7dfa00b8
org.apache.camel	camel-mapstruct	3.22.1		ebd02934e3fbdd66b213eb513978c0043f9d4a21
org.apache.camel	camel-mapstruct	3.22.2		5184a28d39ea7a126239b629922c5840c729c2d9
org.apache.camel	camel-mapstruct	3.22.3		68f11bfffb62fa352815954a11c9d37a0dd6e27d
org.apache.camel	camel-mapstruct	3.22.4		73096f6c17c854f9086ce094319694a2ed4595ad
org.apache.camel	camel-mapstruct	4.0.0		5e6ac510582278dcea7e095ef258a1003d1ee87f
org.apache.camel	camel-mapstruct	4.0.0-M1		62e58dc754db0c9defd24c2ed27d23a3a977555c
org.apache.camel	camel-mapstruct	4.0.0-M2		3abbcb42da4cb04abfe18554901a96387d1c6cc4
org.apache.camel	camel-mapstruct	4.0.0-M3		93ccb7c648e417c78ccb11a6edbd85be328f448b
org.apache.camel	camel-mapstruct	4.0.0-RC1		8259d6f0618c3797b2e990096be104644e450fe8
org.apache.camel	camel-mapstruct	4.0.0-RC2		27d393077a11b1f5009999d0ea06bee04c51a4c0
org.apache.camel	camel-mapstruct	4.0.1		0041479b315cc5a2d8098e3b7981fc32280afeac
org.apache.camel	camel-mapstruct	4.0.2		195bd9eae8a9037bd9e109396f531ac958dc38df
