ai.platon.pulsar	pulsar-h2	1.4.196		1c0f2c0432421c79301a07e9dd19add5e68739e1
com.daml	testing-utils_2.12	1.17.0-snapshot.20210915.7841.0.b4328b3d		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.17.0-snapshot.20210922.7849.0.49a75801		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.17.1		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.17.1-snapshot.20211006.7852.0.fbc4bc00		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.17.1-snapshot.20211006.7853.0.e05be365		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.17.2-snapshot.20211124.7857.0.b33b94b8		e66265a992317169e69881bce5ca45389992593c
com.daml	testing-utils_2.12	1.18.0		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.0-snapshot.20210921.7889.0.1b473c2b		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20210921.7889.1.1b473c2b		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20210922.7908.0.ced4a272		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20210928.7948.0.b4d00317		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211006.8003.0.cfcdc13c		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211013.8071.0.514e8b50		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211019.8113.0.8ff347d8		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211026.8179.0.e474b2d1		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211102.8257.0.7391a3cd		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211109.8328.0.92181161		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211110.8337.0.c5a1f0bb		be8d54e59534d8c22eb8d898bee6740842f6f367
com.daml	testing-utils_2.12	1.18.0-snapshot.20211111.8349.0.d938a44c		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.0-snapshot.20211117.8399.0.a05a40ae		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.0-snapshot.20211124.8419.0.39d9afcd		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.0-snapshot.20211206.8423.0.2c945fcb		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.1		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.1-snapshot.20220106.8429.0.ea344666		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.1-snapshot.20220110.8433.0.e8e25a11		240beffee7b12ad4fe5ce55c4d53c7875baeff4b
com.daml	testing-utils_2.12	1.18.1-snapshot.20220113.8434.0.1724373f		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.1-snapshot.20220113.8434.1.1724373f		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.2		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.2-snapshot.20220310.8437.1.5221a5d1		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.2-snapshot.20220324.8440.0.5cfb1a21		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.3		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.18.3-snapshot.20220620.8442.0.c7424302		fa168bf9df013b14ff90df597c512f948e667417
com.daml	testing-utils_2.12	1.2.0		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200513.4172.0.021f4af3		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200520.4224.0.2af134ca		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200520.4228.0.595f1e27		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200527.4268.0.acc5a21c		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200528.4309.0.f619dea3		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.2.0-snapshot.20200602.4310.0.1c18058f		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200603.4345.0.1386abc0		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200610.4412.0.0544323d		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200610.4413.0.11b5c362		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200617.4474.0.53bddb54		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200617.4484.0.7e0a6848		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200623.4546.0.4f68cfc4		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200701.4616.0.bdbefd11		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200706.4664.0.5db06051		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200708.4686.0.95dfa18e		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.3.0-snapshot.20200714.4687.0.8e10c7a7		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0-snapshot.20200715.4733.0.d6e58626		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0-snapshot.20200722.4796.0.28ab504b		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0-snapshot.20200722.4800.0.21a16eef		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0-snapshot.20200724.4812.0.818a52b0		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.4.0-snapshot.20200729.4851.0.224ab362		0abfddb88e6cb85fc2c7975c401dc56c7b0ac2ec
com.daml	testing-utils_2.12	1.5.0		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200804.4902.0.de2fef6b		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200811.4959.0.bbc2fe56		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200818.5027.0.1b33d374		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200825.5071.0.d33e130f		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200902.5118.0.2b3cf1b3		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.5.0-snapshot.20200907.5151.0.eb68e680		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.6.0		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.0-snapshot.20200908.5166.0.1623baec		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.6.0-snapshot.20200915.5208.0.09014dc6		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.6.0-snapshot.20200922.5258.0.cd4a06db		21d1cd8873c1cb26ddf0651916f6fcb0f2b7284b
com.daml	testing-utils_2.12	1.6.0-snapshot.20200930.5312.0.b9a1905d		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.0-snapshot.20201007.5314.0.b4a47d0b		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.0-snapshot.20201012.5316.0.d21cb496		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.1		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.1-snapshot.20201021.5317.0.aafe46a5		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.6.1-snapshot.20201215.5318.0.547abc97		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.7.0		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.7.0-snapshot.20201006.5358.0.0c1cadcf		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.7.0-snapshot.20201012.5405.0.af92198d		51db73a926ccfe1776dd86abb71919a0ae88a013
com.daml	testing-utils_2.12	1.7.0-snapshot.20201013.5418.0.bda13392		b768e9a55658c53058243fd5e078d9b53f8621c9
com.daml	testing-utils_2.12	1.7.0-snapshot.20201020.5481.0.03a03957		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.7.0-snapshot.20201023.5508.0.9dec6689		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.7.0-snapshot.20201027.5530.0.bdbf8977		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.7.0-snapshot.20201103.5565.0.e75d42dd		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.7.0-snapshot.20201103.5565.1.e75d42dd		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.8.0		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.8.0-snapshot.20201110.5615.0.b35c9fcb		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.8.0-snapshot.20201117.5661.0.76fae40c		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.8.0-snapshot.20201124.5709.0.dabd55d0		8e5f0611f29eb998814d87b050c59926506e6cfa
com.daml	testing-utils_2.12	1.8.0-snapshot.20201201.5776.0.4b91f2a6		b8345b21d51b4b988dffc7e5c8099aaeb1033fc2
com.daml	testing-utils_2.12	1.8.0-snapshot.20201208.5840.0.38455e8c		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.8.0-snapshot.20201214.5841.0.a8ae8e4a		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.8.0-snapshot.20210303.5843.0.d443707c		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.8.1		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.8.1-snapshot.20210115.5842.0.59f5d407		812b7e9e66f50e7a568ef4d300f35e7a24c58d3c
com.daml	testing-utils_2.12	1.9.0		4ce4d3df33aad0580044f92c083cd9b37ae2d146
com.daml	testing-utils_2.12	1.9.0-snapshot.20201215.5907.0.a6ed34c5		08645c86cef910ceea386248808c8d161860debe
com.daml	testing-utils_2.12	1.9.0-snapshot.20210106.5986.0.c6995a9c		08645c86cef910ceea386248808c8d161860debe
com.daml	testing-utils_2.12	1.9.0-snapshot.20210111.6034.0.7855b023		4ce4d3df33aad0580044f92c083cd9b37ae2d146
com.daml	testing-utils_2.12	1.9.0-snapshot.20210112.6040.0.7171cb38		4ce4d3df33aad0580044f92c083cd9b37ae2d146
com.daml	testing-utils_2.12	1.9.0-snapshot.20210113.6060.0.9ed787cb		4ce4d3df33aad0580044f92c083cd9b37ae2d146
com.daml	testing-utils_2.12	1.9.0-snapshot.20210119.6062.0.5b3663a5		4ce4d3df33aad0580044f92c083cd9b37ae2d146
com.geeoz.atom	atom-kie	1.0.0		5f7f35e16b704d5f23f5469e254d3c0ff9da2ae7
com.geeoz.atom	atom-kie	1.0d31		9726e46f9d68711565a20e97cd8068190d89c197
com.geeoz.atom	atom-kie	1.0d32		66236f9efb496ae644869aa26d9260e7f2fb70bb
com.github.donmor	filedialog	1.2.1		N/A
com.github.gwtboot	gwt-boot-starter-elemento-core	1.0.0		8f65d6ac5a22478a01a5fa7bdaa0c091743a84de
com.github.gwtboot	gwt-boot-starter-elemento-core	1.0.1		749fb4efbda24195a7bc8e500fcaadec01a282aa
com.github.gwtboot	gwt-boot-starter-elemento-core	1.1.0		80f09c053c50814b0bc0076239d8afd405315727
com.github.haifengl	unicorn-accumulo_2.11	2.0.0		1509a7399ef79f88f0ab156a4ba585136e6bff0c
com.github.haifengl	unicorn-accumulo_2.11	2.1.0		1c35a41bc9508b3fb8c4da7c2fb7c4f33c31d40d
com.github.haifengl	unicorn-accumulo_2.11	2.1.1		647ec9e5a1b8578229c54cd0395afa9e778aa690
com.github.lamba92	leveldb-linuxx64	1.0.0		N/A
com.github.lamba92	leveldb-linuxx64	1.0.0-RC.3		N/A
com.github.lamba92	leveldb-linuxx64	1.0.0-RC.4		N/A
com.github.lamba92	leveldb-linuxx64	1.0.1		N/A
com.github.lamba92	leveldb-linuxx64	1.0.2		N/A
com.github.lamba92	leveldb-linuxx64	1.0.3		N/A
com.github.lamba92	leveldb-linuxx64	1.0.4		N/A
com.github.workerframework	worker-store-cs	1.2.0-113		982b56e6e6793ee978e67fa4175bb358498b0901
com.github.workerframework	worker-store-cs	1.3.0-128		232130e797fbfaaebdeadbc9a79367a5b0ff0a74
com.github.workerframework	worker-store-cs	1.3.1-137		ce76705afe2233cbc660e08006f279186a3c91bb
com.github.workerframework	worker-store-cs	1.4.0-142		6e6eee2304f0eb3efde1b2a4721160e31fd839ae
com.github.workerframework	worker-store-cs	1.5.0-162		29d324b91b886858ab48e2e50134408db395a26d
com.github.workerframework	worker-store-cs	1.6.0-181		4d39d2f1487a44e2701ab131857dc4a743e33ae5
com.github.workerframework	worker-store-cs	1.7.0-211		9124d3d2cc99c69b57437d98396c1e1a884b4af2
com.github.workerframework	worker-store-cs	1.8.0-249		04cbdd598c9786a61dd033ac4fe2e1c88135393a
com.github.workerframework	worker-store-cs	1.9.0-260		836dcfa38df6c3fc18a885b779ac10ed38dfe347
com.gu.etag-caching	core_3	1.0.0		36d14f47a41beffca80192d5d1b42719b888855b
com.gu.etag-caching	core_3	1.0.1		d946818dfd5f81aa04e2b2baa51d64587a1c6941
com.gu.etag-caching	core_3	1.0.10		d1977ff5a144fd9cdbc6957f66eeb2e270cd0643
com.gu.etag-caching	core_3	1.0.11		29194ba11731d890d401ebf245c1144ff9416a6f
com.gu.etag-caching	core_3	1.0.12		aa212b81c89cec47c5930388c7cefbaf70deef42
com.gu.etag-caching	core_3	1.0.13		44d5d48b1485829ca527a43e8686ac2687089f59
com.gu.etag-caching	core_3	1.0.2		87e126786029eafcb10cb16f7d250f923768012f
com.gu.etag-caching	core_3	1.0.21		6ae76b0c8b568439e1524c003e202f08c90207d7
com.gu.etag-caching	core_3	1.0.22		85c6bd76745d7eadf0e3ce57295221e9c3e47ee5
com.gu.etag-caching	core_3	1.0.26		315997149fa880c8854e7470e49f65a141580b79
com.gu.etag-caching	core_3	1.0.27		911fe938918d7f2aca3bae03ea581774ad8407a8
com.gu.etag-caching	core_3	1.0.3		62e4a5241a157b5e19d66de8e427ae55b6ef1213
com.gu.etag-caching	core_3	1.0.31		57f683174a0b9b50017f8be3000fb7d482ddb7db
com.gu.etag-caching	core_3	1.0.32		b7c94e57a5a52e7f8b860f1625958831a9efb5c2
com.gu.etag-caching	core_3	1.0.33		c991c7269e65706e76efbbaba5d51225690e5176
com.gu.etag-caching	core_3	1.0.34		8d456d8b5de2808132d03207b6da6ffe1d30a981
com.gu.etag-caching	core_3	1.0.35		1456e10e6078419c749ec25c37f831b4e1fe39a5
com.gu.etag-caching	core_3	1.0.36		c1435d28ab3ef9db8665267f54c595b47e8e3db5
com.gu.etag-caching	core_3	1.0.37		7b8e2ace000c99ef2a0de731e70372b9dfbb8907
com.gu.etag-caching	core_3	1.0.38		362fbbb9a1ec94c085840925a9f6416af23051d4
com.gu.etag-caching	core_3	1.0.4		298c2e9d39c92ac135ed7b6c11147a2a9eda6b6f
com.gu.etag-caching	core_3	1.0.6		c6c2c5674381ea63ae7a20851b32b6661da92331
com.gu.etag-caching	core_3	1.0.7		627f89f21046c8bc571b28c40c0ab398a535e74c
com.gu.etag-caching	core_3	1.0.8		7134c9c0a7f53eca6dc9d335ab11a55bcdbf6165
com.gu.etag-caching	core_3	1.0.9		02281550c9e3ab65d5316c9c8484c28217f4fc9b
com.gu.etag-caching	core_3	2.0.0		829b190c389590f0da86617e99ba66dc8565c4fa
com.gu.etag-caching	core_3	2.0.1		e2cca11585e42414777b069bf8694762afc0109d
com.gu.etag-caching	core_3	2.0.10		1002d10c85af543597829a772608398e56d95627
com.gu.etag-caching	core_3	2.0.11		7d15733df1353f7bc15f0906e41e9e24d4222b7b
com.gu.etag-caching	core_3	2.0.12		bc989b82ddb5f7e40cebdc26b6392c43ff7066e5
com.gu.etag-caching	core_3	2.0.13		6010aa64b15d574781b7aa27a13d79eda7248e42
com.gu.etag-caching	core_3	2.0.14		6aa5fc0a847a0db9c0f0fa997f036b8eea9e3624
com.gu.etag-caching	core_3	2.0.16		90bedb525cda9cdde75e8bfeae67ad76c655a571
com.gu.etag-caching	core_3	2.0.17		9f966cfcbc2ecb231985c5581a000a98be7fd388
com.gu.etag-caching	core_3	2.0.18		f31f94dc892963896438cad887dbb835b8f2eb5a
com.gu.etag-caching	core_3	2.0.19		4ae1c0b5eff6a8f16fb109e2e40096fb6cafc691
com.gu.etag-caching	core_3	2.0.2		086b10b574bfc384a2655aeda33f574a97b18445
com.gu.etag-caching	core_3	2.0.20		e5ec3350e520c8b4044694b93f4a88129cc7f7dc
com.gu.etag-caching	core_3	2.0.21		bfd411cdf794df0a905da7980f2a4ff7a60c4917
com.gu.etag-caching	core_3	2.0.22		91fb362b8ddb48945e1e622d71867a4be26a1b00
com.gu.etag-caching	core_3	2.0.23		6b9749f89976406bb8ca796b268b09eb92f57c8b
com.gu.etag-caching	core_3	2.0.3		7f72a95eaf6e000ac69f60eaf3b9bee9fb33cb40
com.gu.etag-caching	core_3	2.0.4		d073fd1550962dde5efff4a539bd67fa02ee9681
com.gu.etag-caching	core_3	2.0.5		1c5f8dffa4506f1cf27c5cba7c65b10e3a19fcb1
com.gu.etag-caching	core_3	2.0.6		a8251123762dcafb000a0abcf221603fce0bf1b0
com.gu.etag-caching	core_3	2.0.7		cb191a1182c4870648a6d23c3afaff3887427baf
com.gu.etag-caching	core_3	2.0.8		ba7337efbb3bdc9f4a48c5277a7bea916b73de98
com.gu.etag-caching	core_3	2.0.9		e479ca78344cc18a3b94eaf0c35d1fe497fd214c
com.gu.etag-caching	core_3	2.1.0		3a9eb2bcea78e5ff8b7172598746a5a6e44154b0
com.gu.etag-caching	core_3	2.1.1		a509eddb90f8ec2cc6e101b0d30f03bbb496aba3
com.gu.etag-caching	core_3	2.1.2		7de3211d294c5e89c7fb75a0f5155dd0ceeebddc
com.gu.etag-caching	core_3	2.1.3		bffee5d8a749f7cf49bd7c9be5a22cc5edb460b8
com.gu.etag-caching	core_3	3.0.0		d5ebda09db745dd17aea2da4afb58f16dc5869d2
com.gu.etag-caching	core_3	3.0.1		af9e66e56c4c671d90206cd515e5527105d29e76
com.gu.etag-caching	core_3	3.0.10		4588dbfba6e8dafc6459b7e2a15910f027ab69cf
com.gu.etag-caching	core_3	3.0.11		4b141fc5f0391b5bf1d0fc7bf0330c3dfeabfa60
com.gu.etag-caching	core_3	3.0.12		5d000b1c384204b173cd9688429228132bfb434a
com.gu.etag-caching	core_3	3.0.2		1e12924f86ac80d8f3bb898427257143e57d9914
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2111.7e3110df		093f5ab61b4dfd09f34ac59bb226ec694d909084
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2126.7e3110df		427d0c4b6d0e9df695875762b247f32487f6f848
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2141.7e3110df		3a2f0c9b720a5be2ba7e2d5069f22bc3b00aeb26
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2144.a08fa633		c60fafd8c252cfda971a4e2b9e2256c34b6a53b9
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2203.a08fa633		0e3c05d4b1a843afefe55a3ec8e23cad92a1c6b2
com.gu.etag-caching	core_3	3.0.2-PREVIEW.try-out-sonatype-token-authentication-with-gha-scala-library-release-workflow.2024-06-19T2227.a08fa633		e65298ca0d4ec19e9f2ab99650aa853765fdf791
com.gu.etag-caching	core_3	3.0.3		d79026424ddba5fcd77c35cf2e32205d1c72e15d
com.gu.etag-caching	core_3	3.0.4		8bf3208c5429a4c0558f7bbccdb2605f60ccd14b
com.gu.etag-caching	core_3	3.0.5		66f12cff5feba13772aa5ada0accd42ba80eadb8
com.gu.etag-caching	core_3	3.0.5-PREVIEW.test-prs-with-gha-scala-library-release-workflow-pr-40.2024-06-23T1622.20c5038d		3b7f0db41e677c3714e3cc1d94e5e5edc81321d7
com.gu.etag-caching	core_3	3.0.6		2e3796afb26beb9fee492c797bcedb1c3c321a17
com.gu.etag-caching	core_3	3.0.7		0c1c6add6a325556ce4d9c17e3214076c9f0a232
com.gu.etag-caching	core_3	3.0.8		98253e646b0dc1ea1a47004ee1bc3f4082d8f183
com.gu.etag-caching	core_3	3.0.9		08b83ff503fc84e0caca7c61de6b95b473db8261
com.gu.etag-caching	core_3	4.0.0		e34196dddbbda2b1e71ac2be90b8de9f6186c038
com.gu.etag-caching	core_3	4.0.0-PREVIEW.suppress-caffeine-exceptions-by-allowing-fetch-results-to-indicate-missing-keys.2024-07-09T1701.cbc4304a		53e6d06053f4e97edf7c9fa8d42708c5e9c12cbe
com.gu.etag-caching	core_3	4.0.1		7221bf74f56f156a6a83e2a7b045199c366bfe15
com.gu.etag-caching	core_3	5.0.0		4f0927dfdbb9f8069a638f34e7a44c9ffa5391fa
com.gu.etag-caching	core_3	5.0.0-PREVIEW.updateaws.2024-11-07T1129.e8a8a161		41dec0a02cd0cadf6ff4b3fd1d63458005048c00
com.gu.etag-caching	core_3	5.0.0-PREVIEW.updateaws.2024-11-07T1153.5e749b30		d2eb4e167d151567b97b660120e8d25fd37fa864
com.gu.etag-caching	core_3	5.0.0-PREVIEW.updatenonaws.2024-11-07T1124.6bbf06d4		745789cbe34440810f32ddc8b5d1241588486158
com.gu.etag-caching	core_3	5.0.0-PREVIEW.updatenonaws.2024-11-07T1153.92e6a9fa		264b013a3e372f4641f16c98668870572913fdab
com.gu.etag-caching	core_3	5.0.1		a037d2017c1ec53e46b6812ac6104f5c16c92564
com.gu.etag-caching	core_3	5.0.1-PREVIEW.updatenonaws.2024-11-07T1201.13e4cb02		3176d79b7b483732a7a9629522ab2671871176ff
com.gu.etag-caching	core_3	6.0.0		0ea209be37a7c601ad8f2990127e55e15110686a
com.gu.etag-caching	core_3	6.0.0-PREVIEW.add-convenience-for-fetching-s3-byte-arrays.2024-12-13T1224.a635ab54		18edc5cc9bc2752b1f9227e4c2e77930f806f784
com.gu.etag-caching	core_3	6.0.0-PREVIEW.try-out-attestations.2024-11-27T1453.faaf3f54		724f623555931ec89e25b2222a15fd77563ae0b7
com.gu.etag-caching	core_3	6.0.0-PREVIEW.updateaws.2024-11-07T1201.0ffde07b		01c91a69748740824787aacd32b27ff7dbb3f86b
com.gu.etag-caching	core_3	6.0.0-PREVIEW.updateaws.2024-11-07T1407.0ffde07b		8d6d5573fb73d98b942728317258eb517bedde28
com.gu.etag-caching	core_3	7.0.0		e33633f5ecfb88a92572c6ff837787493939194e
com.gu.etag-caching	core_3	7.0.1		5fcded32117c7ff9abd770dd473011b0a958c69f
com.gu.etag-caching	core_3	7.0.2		f7d0b8ad83d8c328f760c87c72a9524f72af0b12
com.gu.etag-caching	core_3	8.0.0		09c2308c90b78f8a2fb8f5c0223362ca938bb4c5
com.gu.etag-caching	core_3	8.0.1		07033470a48e40a00d8cfca7221f86928016903c
com.gu.etag-caching	core_3	8.0.2		eaeaba9d4cf2a225342044e7a16b71db6b9caffc
com.gu.etag-caching	core_3	8.1.0		3e0d4ef956437357873cea9cee2ae2d4bdb9b44b
com.gu.etag-caching	core_3	8.1.1		736c95567ec9a0c5ce37ade8483610c37547d1fc
com.kitakkun.backintime	gradle-plugin	0.0.1-alpha01		0c0de76204ac83898c168ddf8e460f46b3b795e3
com.kitakkun.backintime	gradle-plugin	0.0.1-alpha02		42a86cc0e772417c7baa6e202f0b2606654a8345
com.kitakkun.backintime	gradle-plugin	0.0.1-alpha03		4ab09b357ecc0f523fb4d18ebc45b25056bf5460
com.mayakapps.kache	internal-collections-watchossimulatorarm64	2.0.0-rc01		N/A
com.mayakapps.kache	internal-collections-watchossimulatorarm64	2.0.0-rc01	metadata	3b4e55ecc29b855c51d8a6d198f1d39e0f2d350b
com.mayakapps.kache	internal-collections-watchossimulatorarm64	2.0.0-rc02		N/A
com.mayakapps.kache	internal-collections-watchossimulatorarm64	2.0.0-rc02	metadata	2e159c479a8e21ace54e7a3630af6fcbe403e5f8
com.nepxion	discovery-console-starter-nacos	3.10.0		a3e6c5553d600a0ab80aeaff48ffd7e3beabfbae
com.nepxion	discovery-console-starter-nacos	3.10.1		6d3c3b917e5a748c3f52014148f2f222e7be9466
com.nepxion	discovery-console-starter-nacos	3.10.2		5c0cf4d2206f2852a1f801e2f513534df7163d56
com.nepxion	discovery-console-starter-nacos	3.10.3		5c5e78e84c26dce86d0f9e73be4420edc8687df1
com.nepxion	discovery-console-starter-nacos	3.10.4		02f7192b00bfac5c3d3e1e681e2a5406d3ff5b39
com.nepxion	discovery-console-starter-nacos	3.10.5		54e01b6347b3109996b1fe561c3ee2e781d6535e
com.nepxion	discovery-console-starter-nacos	3.10.6		e9abb90c4ee86d22480a59d8c6f9f0e434ee9e41
com.nepxion	discovery-console-starter-nacos	3.10.7		36ed4b6041e1926c014823fe821957f0e533a25b
