at.crea-doo.flexdock	flexdock-drag	1.3		c6cddec24205870ee1e44369138e6967983d60a3
org.openrewrite	rewrite-maven	7.0.0-rc.6		58eb021d625848fd6a460f5bebc166e4490664cb
org.openrewrite	rewrite-maven	7.0.0-rc.7		1167987699c05b472f44ec914bc589240dc7efed
org.openrewrite	rewrite-maven	7.0.0-rc.8		0a0d3ed5d0ebef7a820c666bcc00b961328fc381
org.openrewrite	rewrite-maven	7.0.0-rc.9		7d88929244016ff2181d650a0231202b25d56262
org.openrewrite	rewrite-maven	7.0.1		3e3b257b01b0e9358059738e4024a774423494f6
org.openrewrite	rewrite-maven	7.1.0		7e65fb15f8e9177bef28829e3f81852e63e97dac
org.openrewrite	rewrite-maven	7.10.0		580bb4682946ae6b8f30262a1d0521eff97317c4
org.openrewrite	rewrite-maven	7.11.0		1be65f3c9448080d42a85d436990a186ddd48845
org.openrewrite	rewrite-maven	7.11.1		ccdea79733b727e9cfc142d7f82ca6351326c148
org.openrewrite	rewrite-maven	7.11.1	noexamples	7e82847e3efdbb44901390749a9969312ce15ce7
org.openrewrite	rewrite-maven	7.12.0		b89784f4317947c346092239873c32e7c144df1f
org.openrewrite	rewrite-maven	7.13.0		80033cb766f196666e9992d6ed217d690478cbac
org.openrewrite	rewrite-maven	7.14.0		e7932ae8a4995ce9db2802a2f2db0ad5bc89558b
org.openrewrite	rewrite-maven	7.15.0		dee4a59bdcc72fc7f58f5b50add7c6a5509eed17
org.openrewrite	rewrite-maven	7.15.1		347ddddf1e19187df7039c4d211860f452a605ed
org.openrewrite	rewrite-maven	7.16.0		2af49de25cfa441afe02b29762a5226157490d84
org.openrewrite	rewrite-maven	7.16.2		88eebce33ed37d63dfb1c7ec1a8486d41a60c297
org.openrewrite	rewrite-maven	7.16.3		1736d4ec8ada89e68016fefde5f7c0cfa095ff51
org.openrewrite	rewrite-maven	7.17.0		fa686ed8321c0765fde792c96a4db7197d8bf5d8
org.openrewrite	rewrite-maven	7.17.1		7dabbf4ff7ab99a2cc17629249c522822220d587
org.openrewrite	rewrite-maven	7.17.2		dc084b863ceed13be99de3ce5ad87d62da3c5361
org.openrewrite	rewrite-maven	7.17.3		c47f3d9fb7e53741d9d7d3df81d438e030db9f63
org.openrewrite	rewrite-maven	7.18.0		a3a674e20724bb075da495bcffd9c47406521624
org.openrewrite	rewrite-maven	7.18.1		3f21cd4c22f6be740b4a2209bd1a5d60d63f2550
org.openrewrite	rewrite-maven	7.18.2		0c152295c59f130f1528038a73d111cc5c330ea9
org.openrewrite	rewrite-maven	7.19.0		4db21a2a3eca6af995eee66b54104d15de744619
org.openrewrite	rewrite-maven	7.2.0		9f1e2dae1724219dc8b73efcbc0e94dbd6457c24
org.openrewrite	rewrite-maven	7.2.1		9b4c342da2b7449320c109dc5329446a17f06594
org.openrewrite	rewrite-maven	7.2.2		293a6d8b19ceff559be7b7cffc1fd718b5896f0a
org.openrewrite	rewrite-maven	7.20.0		e5aa766b5eb8430e3c8c54d586ed47623196debe
org.openrewrite	rewrite-maven	7.21.0		550c4aaf2256bb9d86dcd544d1810bd74c52af6e
org.openrewrite	rewrite-maven	7.21.1		a1ad74eacf267a27b23d7cd0fc411f64b675a1b3
org.openrewrite	rewrite-maven	7.21.3		dea45443774069cabfbd999c65dc93ad8eb63157
org.openrewrite	rewrite-maven	7.22.0		634ae6fc2a61dbd4d2146bf9d2acba114b3efa91
org.openrewrite	rewrite-maven	7.23.0		fd41ca1339636512b7dbc4a48ba50bccb9f77077
org.openrewrite	rewrite-maven	7.24.0		ebfdf2439d59b697227adcecdcdfed4bc9e938da
org.openrewrite	rewrite-maven	7.24.1		beda7c1cf8a2d6cc0def61371b28b0a0fe61e0ae
org.openrewrite	rewrite-maven	7.24.2		21a928da968de74105388707b29a26ea816869e4
org.openrewrite	rewrite-maven	7.25.0		5e050f2307f96cf2c54cd2900445968aad873c4e
org.openrewrite	rewrite-maven	7.26.0		16530ccb3e4704dfecb6963859f48aba25baf859
org.openrewrite	rewrite-maven	7.26.1		606f6762e03f600da0ac221c663d0ffd6077f489
org.openrewrite	rewrite-maven	7.26.2		3ec038662ea4e7d4771867ae42de19b0c0525f2c
org.openrewrite	rewrite-maven	7.26.3		caa7c5cc158bc5c89b92feee16d40c7267dafdaf
org.openrewrite	rewrite-maven	7.27.0		e945558acb6a29ff1e24e3d1850e0841a749b1cf
org.openrewrite	rewrite-maven	7.27.1		e0283b7cb6aea8cc17296771a97397dac5823db5
org.openrewrite	rewrite-maven	7.27.2		a698d9706fbd66e26c4e0a074e065833af1e4dbc
org.openrewrite	rewrite-maven	7.27.3		bbd58e70b18d3bc162bc1e4cb589ab2979ac7073
org.openrewrite	rewrite-maven	7.28.0		caa8e0453c052e95826963af98e5f941f2d30869
org.openrewrite	rewrite-maven	7.29.0		9e77983bbf50c9a62488261fb20fb26ea177f2ac
org.openrewrite	rewrite-maven	7.3.0		2c30de4695889206a241e5ec605e411a548d4582
org.openrewrite	rewrite-maven	7.30.0		136ef3482bf96370f6c34178f051388fd4c64f8d
org.openrewrite	rewrite-maven	7.30.1		b24f587c9d63db2b8230ded8a53b3a320fd41542
org.openrewrite	rewrite-maven	7.31.0		4256b18a443e0b6dfc933119230da85f2fb15527
org.openrewrite	rewrite-maven	7.32.0		afe0b2992904d543b017a836dc5eebf5f9cf101f
org.openrewrite	rewrite-maven	7.32.1		bc274f2dee12c2d053e3af8e12a3915b80f430cf
org.openrewrite	rewrite-maven	7.33.0		87a7cf1d309f0c2e3e864dbcec72708a5b45380c
org.openrewrite	rewrite-maven	7.34.0		fc5a49e36cc6dbf3bdc883b10e5dc932775e28b7
org.openrewrite	rewrite-maven	7.34.1		a858e11244da59cbbe8f84ef4fc6d67a8ab21965
org.openrewrite	rewrite-maven	7.34.2		01d01fbdafc46dc5dafd6bc7bcd272465be5fb01
org.openrewrite	rewrite-maven	7.34.3		2d34d2adaa156b788f203e3f34ef9bbeb28db786
org.openrewrite	rewrite-maven	7.35.0		fd9ec61885aea49137e2d8c271076f1f89df6e5b
org.openrewrite	rewrite-maven	7.36.0		59476a692683e84ee07e09f000470e2379f34d4e
org.openrewrite	rewrite-maven	7.36.1		90a80979dd975cd5a50c8b00c3764f97dc555232
org.openrewrite	rewrite-maven	7.37.0		a7582d9b4fa76e89b1a4b7bb6cad12c6bb0cd9e4
org.openrewrite	rewrite-maven	7.37.1		1e29fc26d2cd5fa5186067dfc08ab5a02f9be698
org.openrewrite	rewrite-maven	7.37.2		38cd80d462044d99a71d94a5b5dd1331a50690b5
org.openrewrite	rewrite-maven	7.37.3		fbfc5b310ce7d89cfcb782d91478066b346d096d
org.openrewrite	rewrite-maven	7.38.0		c2e9b4b5fcf45dd4494950db196ed239d38bced7
org.openrewrite	rewrite-maven	7.39.0		60206e2d698badb7e7351b8ed4bcbc09df7dfac5
org.openrewrite	rewrite-maven	7.39.1		b487ef197ab2f85b7caf46f119af6ea9e1311589
org.openrewrite	rewrite-maven	7.4.0		ea9b63352e0a3a615d83cac90f2d8ffd51acdec9
org.openrewrite	rewrite-maven	7.40.0		98546964592a4b4032c407dcd8065b60e3d4ee98
org.openrewrite	rewrite-maven	7.40.1		7f918aed6b096b78aa67c08973bc566c4f2fc794
org.openrewrite	rewrite-maven	7.40.2		d52488a351c3153a05340b14cba22df00a1c180b
org.openrewrite	rewrite-maven	7.40.3		f8f20a1ec0fdcc6cc243de7f4386d45dd19f811d
org.openrewrite	rewrite-maven	7.40.4		a82ad59fcfc8c8a396488adc5689186d3c889c0d
org.openrewrite	rewrite-maven	7.40.5		b120418b1a3983cf3039208d6839c219268048d5
org.openrewrite	rewrite-maven	7.40.6		11d08da481495ab73771e1235cbc000c2186b1d6
org.openrewrite	rewrite-maven	7.40.7		a661f377967f14a1767befebf93af2862d0a932c
org.openrewrite	rewrite-maven	7.40.8		293ad682eb66a46db44ea64268627dc2e5a252b6
org.openrewrite	rewrite-maven	7.5.0		4cb120b40cd363c6d23addc486a34ace40908e9e
org.openrewrite	rewrite-maven	7.6.0		85d62b34500b8cec042265907a143aed23756a83
org.openrewrite	rewrite-maven	7.7.0		35f019d57a130c5a1a65e2619368fbd96381ebb9
org.openrewrite	rewrite-maven	7.8.0		3a9847c9884c292b18c374359f8f6db1dddd931e
org.openrewrite	rewrite-maven	7.8.1		baaa32b98d67fd14bcb921e2fbca29bcd70737d3
org.openrewrite	rewrite-maven	7.9.0		8b284a418aeb1665292d6794c671deb42c4751a6
org.openrewrite	rewrite-maven	8.0.0		8d2202c524748d89f3bc692ff3dd231762f8cc4a
org.openrewrite	rewrite-maven	8.1.0		fa3f20a6aa7cad90bc3d01ad1307fc778427c620
org.openrewrite	rewrite-maven	8.1.1		27c96e2a04b46dc017d7667970a8fd7d68b205da
org.openrewrite	rewrite-maven	8.1.10		7c606b9e55a5eb43fe2b385eff97951edc64c5fd
org.openrewrite	rewrite-maven	8.1.11		712bb226143981ffd3025505a8683f6fb8f4ad73
org.openrewrite	rewrite-maven	8.1.12		c625af9ea0161e6f0d17cb0b89439bec15b23943
org.openrewrite	rewrite-maven	8.1.13		d8b8204b44a8e563c878e7984dc263fa49d1ce4f
org.openrewrite	rewrite-maven	8.1.14		1ec4f36a04b58385ae7c316a0eabbc1b8ae452c2
org.openrewrite	rewrite-maven	8.1.15		0b2b958ec9468f8705dc29531bfd6ad0bdcb6458
org.openrewrite	rewrite-maven	8.1.2		6f3fc9eda26f47260d5572b4c8b3f7d3cb4b0688
org.openrewrite	rewrite-maven	8.1.3		3453a2978c30a09474602c474ccfadfc820aa7e5
org.openrewrite	rewrite-maven	8.1.4		184f5a9aa7d311728a2767d38033f3168396a9a9
org.openrewrite	rewrite-maven	8.1.5		4b9b068fffb1f4eccf939502e92eda8a190850d1
org.openrewrite	rewrite-maven	8.1.6		95e769626bf68ee1b69aec7dad9e92e1c245a5dd
org.openrewrite	rewrite-maven	8.1.7		70090bf84d1fb7ab21be0da4b07db77a76b40f40
org.openrewrite	rewrite-maven	8.1.8		99b3c45554e0ba12cffb81b81dd1613e73fa3c5e
org.openrewrite	rewrite-maven	8.1.9		5710ec9992a31b9d0dc237ececb4b70ee9ef1f9c
org.openrewrite	rewrite-maven	8.10.0		3702b1a0ec045a875ecddf2745392f2c02b1e7d7
org.openrewrite	rewrite-maven	8.10.1		980ea160b5bc06d0bcfb3ef697a74987b99fc669
org.openrewrite	rewrite-maven	8.11.0		a2a8db5baa6bd9c4d95b1521a8139bf6f236f4af
org.openrewrite	rewrite-maven	8.11.1		0f5953e7fe215197760fe036ec506c52615c7039
org.openrewrite	rewrite-maven	8.11.2		6512fbceecc216900513846c524532acbf728560
org.openrewrite	rewrite-maven	8.11.3		3a4a48a77f6b175947788624e561800a45287439
org.openrewrite	rewrite-maven	8.11.4		7c667d2637f0671982ee9cee2e74e45fee09b684
org.openrewrite	rewrite-maven	8.11.5		77ff3f2bfc1ccb302a739bcc5cd245ba2a4a27e0
org.openrewrite	rewrite-maven	8.12.0		a2eca627fbd0903338f6315cbf5e245a0f5b4463
org.openrewrite	rewrite-maven	8.13.0		ae971477daf695c4d8b19a4500abb7a0475e9b81
org.openrewrite	rewrite-maven	8.13.1		465cc4f123bf6e93b9a62e971d8ace64c79f0b87
org.openrewrite	rewrite-maven	8.13.2		9977965fd796f3fe1ae3fc4613b1cc39716b662c
org.openrewrite	rewrite-maven	8.13.3		d6d3ad46965466b33e9ea191b0eebf8ef4887ba7
org.openrewrite	rewrite-maven	8.13.4		87093c3f7a5216a6250ad382b174e62ebe86f0cf
org.openrewrite	rewrite-maven	8.13.5		2885d071e43d92b136aa6ea5110ce9ba19ab1b14
org.openrewrite	rewrite-maven	8.13.6		4ad81af6fa7328bd0b459378f321f84b2b72915d
org.openrewrite	rewrite-maven	8.13.7		21da31eb1265efc69c83b95eee4b6f50f75fc7d4
org.openrewrite	rewrite-maven	8.13.8		f2d7d2a9869dc377e2806f279df82a5bfc110bdf
org.openrewrite	rewrite-maven	8.14.0		5d2b70174ae7b6b280e132e4b9493e8c1c28711e
org.openrewrite	rewrite-maven	8.14.1		8ebfacdc5835c6eb50de44f36a8a247088bbd1db
org.openrewrite	rewrite-maven	8.14.2		89ee931d59595e60b74c2d6465f49ef9ffac67d8
org.openrewrite	rewrite-maven	8.14.3		881fce3213560f0aa118d4395bc2022486d8bf32
org.openrewrite	rewrite-maven	8.14.4		0b65a6d9af43a9303bba9c5dcf5c4c2109d4c91a
org.openrewrite	rewrite-maven	8.15.0		4f74d8cd8cbb712cde90ab3b52d734c5e2f497c2
org.openrewrite	rewrite-maven	8.15.1		a08fc0d91e26f24e8ab8166a9a496a880301f694
org.openrewrite	rewrite-maven	8.15.2		39e553445eca624337a3581f795dc04adf2e359f
org.openrewrite	rewrite-maven	8.16.0		811b3d9c8cff3998c5a54df0269e036036f961ee
org.openrewrite	rewrite-maven	8.17.0		0df81baebb54374db474e1a31409dd999822773b
org.openrewrite	rewrite-maven	8.17.1		5fbd574221abcfdd7b06b56a49e837d7bc035014
org.openrewrite	rewrite-maven	8.18.0		5a8a166b2b93735f1cd68aacc460fb287f9da535
org.openrewrite	rewrite-maven	8.18.1		6994a7e6f59a74ad264d642ac9ca01e5c653c4e5
org.openrewrite	rewrite-maven	8.18.2		b0d950cb263a9539a72a5e62afc9873c90f25d91
org.openrewrite	rewrite-maven	8.19.0		d5c83c9992aae15872695e6ef31a18464f91b9cf
org.openrewrite	rewrite-maven	8.2.0		aa014f61aea4fbaf46310f5cc20e30fb0325af40
org.openrewrite	rewrite-maven	8.20.0		0a466334a4d88d6cbd09b4852b4799091e0bedd5
org.openrewrite	rewrite-maven	8.21.0		fc11e3e16111164d129de2b267be4a36cf1097ff
org.openrewrite	rewrite-maven	8.22.0		6fe6dc8c7d1a9c7ccb8fe57ef963de15949909f9
org.openrewrite	rewrite-maven	8.23.0		31884502d5c588c546e1c0a9fdb2052832add56c
org.openrewrite	rewrite-maven	8.23.1		d925d5dc301852130c85e62f171bea62410e5ab5
org.openrewrite	rewrite-maven	8.23.2		f76ce8eebe9f429e63a2c6362a1f4a206d45673c
org.openrewrite	rewrite-maven	8.23.3		cd231038fa2a40bdc3369fdb890154994644315d
org.openrewrite	rewrite-maven	8.24.0		c99cb48bff585ce0e6ebf16565004c9d136ada1e
org.openrewrite	rewrite-maven	8.25.0		1ffc1c7f35843b18e2a5024d26f5c2f1cc6550c8
org.openrewrite	rewrite-maven	8.26.0		e70ea4dd4d60818d37a1666d19969b47e43e48ae
org.openrewrite	rewrite-maven	8.27.0		dbe7f37c6637f6ce55eef06c0ad5f4e37feb7162
org.openrewrite	rewrite-maven	8.27.1		c6e199855dcf6e172b1d8602d4133df7fcbd563a
org.openrewrite	rewrite-maven	8.27.2		eefd9cd115712ba49275e82a25a6ff05e4de8c50
org.openrewrite	rewrite-maven	8.27.3		99f6f22be8dc7cd51316ba2c491a8d5ef9ee0c89
org.openrewrite	rewrite-maven	8.27.4		d43c7478bffcbae17b835430990d926314d527c8
org.openrewrite	rewrite-maven	8.28.0		5d99b7adfe99b59236fb6856d058d713c44a01f1
org.openrewrite	rewrite-maven	8.28.1		dd982532507fd32427be5b51ee142cf2313b4877
org.openrewrite	rewrite-maven	8.29.0		9d4d3ca9074234a866a21bcb1e53f40c01c9124b
org.openrewrite	rewrite-maven	8.3.0		6365b72910b87534b6ba72268f1c3cce9bb312b8
org.openrewrite	rewrite-maven	8.30.0		b1de73ae30b21870540daf756fa809b99e633564
org.openrewrite	rewrite-maven	8.31.1		23583e3597f3c91a9ede38b34f5eec87d5e8bf22
org.openrewrite	rewrite-maven	8.32.0		d6e70d8b8172f4828e028a0ec91ab29b4efc0336
org.openrewrite	rewrite-maven	8.32.1		b9c054198cd9462c2bb39bf8cf79011d1bdb4421
org.openrewrite	rewrite-maven	8.33.0		c8ba0f461f2930b9958e1cf41ca1e2d347351991
org.openrewrite	rewrite-maven	8.33.1		e287e29973bf460aa06e27b1d6264391d7b257bf
org.openrewrite	rewrite-maven	8.33.2		11ad3a0ad5ebc0b5cf8fc95d834e8772ba1977c7
org.openrewrite	rewrite-maven	8.33.3		ae74f0497caffac81b37d3afb5d22d5e0cb7ffb4
org.openrewrite	rewrite-maven	8.33.4		d0eb6c697786cd01c88238502c6e07bd060b9f08
org.openrewrite	rewrite-maven	8.33.5		9c7afe9f5d7689eaf075e6d0c1df4a5fe10595f9
org.openrewrite	rewrite-maven	8.33.6		bf2830da4363e02bf144570e10402c18f14e7790
org.openrewrite	rewrite-maven	8.33.7		3831c5f9e920680109d102c02afb00c3873a9dba
org.openrewrite	rewrite-maven	8.33.8		029ac7f74ddc91908a106e6dfeb3374c99e17ca5
org.openrewrite	rewrite-maven	8.34.0		cf781a76b2d85d5d211930e5792a2e23fc976a75
org.openrewrite	rewrite-maven	8.34.1		1fd2cce6f873b9ed18eb258b74761d37d4953cdf
org.openrewrite	rewrite-maven	8.34.2		33be55acd16afba147db3525c792ee742163fce6
org.openrewrite	rewrite-maven	8.34.3		53d7619d99e8b61b04956fc8ead3ade18dcdb9a0
org.openrewrite	rewrite-maven	8.34.4		909b6f8637ebe00553f00b3e141cdc0fbd460fb9
org.openrewrite	rewrite-maven	8.35.0		e4e8418e169d1c02adb0eca746fbaf4f4d1a971c
org.openrewrite	rewrite-maven	8.35.1		a09d29f2ad11c9a906a34d84879c7c626a473e96
org.openrewrite	rewrite-maven	8.35.2		d93c2e23bf41c07d012fb78151a8b55862c43052
org.openrewrite	rewrite-maven	8.35.3		6e016b8246f9fb5acdabc1901b9458e59ce478e1
org.openrewrite	rewrite-maven	8.35.4		a8626b1af80bbeb88c7f0d43a22e924be3b7a6f7
org.openrewrite	rewrite-maven	8.36.0		300115abf7501fb8702c36f3895e6b5e3203edda
org.openrewrite	rewrite-maven	8.37.0		03b5ceadeb6aa18f42e300e22c00275e20116bde
org.openrewrite	rewrite-maven	8.37.1		5254fec6b6e854d2b24a9a414d365a00d0a279f4
org.openrewrite	rewrite-maven	8.37.2		72384582c1edf56aaecfba710c2950fd54d86b51
org.openrewrite	rewrite-maven	8.37.3		7addb6a7639363d616d16239d51fb436d728297c
org.openrewrite	rewrite-maven	8.37.4		7134a9a7a3981edd9d90e65229bd0fb2b8d60df6
org.openrewrite	rewrite-maven	8.38.0		809a5ccc1572d2fc59e507029f89e21d6c438955
org.openrewrite	rewrite-maven	8.38.1		6a3f2b164cd57d851c7c479c7cd8b1693a04477e
org.openrewrite	rewrite-maven	8.38.2		cc6c8a1325e269171195ba1aed33c720174e2c89
org.openrewrite	rewrite-maven	8.38.3		febb4060015f8ee3f52f4f72882d8f9ffa64054a
org.openrewrite	rewrite-maven	8.39.0		da98fea144e16f019d30534efc4c1583d2985c6d
org.openrewrite	rewrite-maven	8.4.0		b67c696f542300bcc873d6a04bef05d25b8480d3
org.openrewrite	rewrite-maven	8.4.1		651f47402963db08d7791350c5a09030f873a5a1
org.openrewrite	rewrite-maven	8.4.2		b4bbfb9f3b59b7734f39626b4009f451b898f6e9
org.openrewrite	rewrite-maven	8.40.0		c35127cd61e674efe15fca27d10e3ca11fc0dcc7
org.openrewrite	rewrite-maven	8.40.1		2d3f5e5649ccf79794e85b510581a503b1f88a7c
org.openrewrite	rewrite-maven	8.40.2		b4d8b06b9aa10ce7803a107d68e78c30610bf4f9
org.openrewrite	rewrite-maven	8.40.3		ba56361bfba6d3e47f87f7466465ea2d9a43bbc1
org.openrewrite	rewrite-maven	8.41.0		71d548dae85f03694df2dff6d881b7bc391edb1c
org.openrewrite	rewrite-maven	8.41.1		fb4b61ea7b4d711c39da52effee9b7093dbfa356
org.openrewrite	rewrite-maven	8.41.2		5a3b49e4f236059038c73a895247b5943890a589
org.openrewrite	rewrite-maven	8.41.3		9dd576f958a54d831ec456841dcdd61ce16dad24
org.openrewrite	rewrite-maven	8.42.0		2dac1b163ad863884e3c927e916e1b9e0b69504e
org.openrewrite	rewrite-maven	8.42.1		e1a6dfaeaee86c5f63010d1e5dc76bb7873d7adf
org.openrewrite	rewrite-maven	8.42.2		83b82465a9fa5cfb912a1298734d46b8a31d4228
org.openrewrite	rewrite-maven	8.42.3		9e82cd73c05a8d4148831b9b49facdb02d72bb8e
org.openrewrite	rewrite-maven	8.42.4		be20f21b190aac1f9322a643ce81b1de719a5f88
org.openrewrite	rewrite-maven	8.42.5		9671dd1424cac2764515f36b586f82f263f32e00
org.openrewrite	rewrite-maven	8.43.0		8e3a5e2586fa278defd604188ac46844c5e440d4
org.openrewrite	rewrite-maven	8.43.1		64b1f2bd5890d799056189797a29476c74a10c2e
org.openrewrite	rewrite-maven	8.43.2		4a90450254023782ed136db7072e1e6a6cf5ffd1
org.openrewrite	rewrite-maven	8.43.3		db33a25608bfaf48edc68956dc16400eebddd29d
org.openrewrite	rewrite-maven	8.43.4		2c5b90436302abd3b8441617f8ac9e5c03ed6b05
org.openrewrite	rewrite-maven	8.44.0		211440afbfcf65f07b93ee279d8308dd5551ae9c
org.openrewrite	rewrite-maven	8.44.1		c0906aeb2d9baff8de809ebd0c8c8b532a2deb48
org.openrewrite	rewrite-maven	8.44.2		df98a0bc637d1a92261e8766d81264349c253656
org.openrewrite	rewrite-maven	8.45.0		9ccde1ec4e3ca60e7baf0b46e16f393d0f388fb5
org.openrewrite	rewrite-maven	8.45.1		0229dfb6ecef8cd207ab1730b0f0607eab6d246c
org.openrewrite	rewrite-maven	8.45.2		f70bb14a9ce6f9865f4fc609841c5225cb268793
org.openrewrite	rewrite-maven	8.45.3		9aa61f9d72c138f0be69ab301b58e331f46c4df8
org.openrewrite	rewrite-maven	8.45.4		90609d80c1c4b3a1632bb1a2af6e339a8c774b65
org.openrewrite	rewrite-maven	8.45.5		bdfdea983a53b2f0942cc56b486779dfff866763
org.openrewrite	rewrite-maven	8.46.0		f70d4078309ffb4766fcb15939156b61b337a081
org.openrewrite	rewrite-maven	8.46.1		638c573d0fb39803ad70f8a97c04c9b5ac125124
org.openrewrite	rewrite-maven	8.47.1		d37bea861c0ff5d1a86c66735764c16835009a50
org.openrewrite	rewrite-maven	8.47.2		0963471e5b310bdf8364c87c34f89bab78195d40
org.openrewrite	rewrite-maven	8.47.3		5b8523e6fe91e5bee22c38d12703bc6654a65e73
org.openrewrite	rewrite-maven	8.47.4		4370404627dda067a38e13f39e323ae7e00a9259
org.openrewrite	rewrite-maven	8.48.0		73763a0af721cf0f4db800a20d27fcca412e4de8
org.openrewrite	rewrite-maven	8.48.1		cbd5c7161bf2db47c8b87473aa4cf7dc50cef3eb
org.openrewrite	rewrite-maven	8.49.0		959d436186aa7d878a69756b5fc370517306f44a
org.openrewrite	rewrite-maven	8.5.0		a2f7bcc1a9ed9ba369ff4a0861b0bd206e138bcd
org.openrewrite	rewrite-maven	8.5.1		5caeab0f7f86b5a221279e64374328b8614f19ee
org.openrewrite	rewrite-maven	8.5.2		63eda7d0ce15d77730df536e85f7c4c87bdeecb6
org.openrewrite	rewrite-maven	8.50.0		4702b2eb242cc084b5ef58348c94859410eff8fc
org.openrewrite	rewrite-maven	8.50.1		018e207be697c1619c4a6633a280cffe1294e0a6
org.openrewrite	rewrite-maven	8.50.2		ea33baf3db478643c6bdaed717891cafbd232b84
org.openrewrite	rewrite-maven	8.51.0		a5bae950bc7dc2d920471a98b39c7a92518dbddf
org.openrewrite	rewrite-maven	8.6.0		accce881846c1b1d4d70aaabec4b8da59321fb42
org.openrewrite	rewrite-maven	8.6.1		b8f19af594018c2740a7d1c4f8832a4fd02f6509
org.openrewrite	rewrite-maven	8.6.2		2871227f7788069d6470bfdf2b66691539ca5cde
org.openrewrite	rewrite-maven	8.7.0		1390f6626da5c44bb709729c05428ada2433aa07
org.openrewrite	rewrite-maven	8.7.1		2de88800767559b3ef95399067dae7613885b769
org.openrewrite	rewrite-maven	8.7.2		ef02f7033583a4a1da56f88736b58a4ac62030dc
org.openrewrite	rewrite-maven	8.7.3		87c29a322d96d082c56ccd6320389f3022f93d4b
org.openrewrite	rewrite-maven	8.7.4		8d75b6d8b6e8284444bbc770ded96c8b1cf27a76
org.openrewrite	rewrite-maven	8.8.0		b5f3796b34c811b318a6f6d38f190b6424f87423
org.openrewrite	rewrite-maven	8.8.1		d5dd14cffc7ebd7459de74c9333c045b5c529c4a
org.openrewrite	rewrite-maven	8.8.2		74d570cdac08ac8a284c52457249bfc4df5f518b
org.openrewrite	rewrite-maven	8.8.3		523a970ebc0ded0fd173c81c34fab8cec81e9e0c
org.openrewrite	rewrite-maven	8.8.4		755c3d0a52e54bd8c28c2889478dfbcd5a811e29
org.openrewrite	rewrite-maven	8.9.0		4902164eb18de4b221683f7b4dde7a36514a9c27
org.openrewrite	rewrite-maven	8.9.1		5220fbc68a781b1b4186828cf221df53fdb17ffa
org.openrewrite	rewrite-maven	8.9.2		c44c29340e747aadae86217eb6870bac77d266ea
org.openrewrite	rewrite-maven	8.9.3		e8a5748b772637a908ad2532cefbf668b99a570f
org.openrewrite	rewrite-maven	8.9.4		cdf2f8b8c8daafbb370e9b5c44b49e2a4e05a351
org.openrewrite	rewrite-maven	8.9.5		6ddd9f207b4a2da45a45f9e7f39033d28afc05a6
org.openrewrite	rewrite-maven	8.9.6		4676352a6d93a7781c5fbda345ece7418256a003
org.openrewrite	rewrite-maven	8.9.7		31df65448d7652eac464edff40d5326b8b990d26
org.openrewrite	rewrite-maven	8.9.8		bed8e7dc1560ec2b7822be944dd4b450b330ce07
org.openrewrite	rewrite-maven	8.9.9		28c3ea8c717a1a63aa98cd1b8fa5eacb3d843ddc
org.pageseeder.flint	pso-flint	5.2.20		ef126277698e336f32ace372261b493d4b1a30b4
org.pageseeder.flint	pso-flint	5.2.21		5fed54ecacf3380ca13022723a2a4f40d3ec8fc2
org.pageseeder.flint	pso-flint	5.2.22		986f5e29df4557e1387191b37cc9b080c8f7d3a6
org.pageseeder.flint	pso-flint	5.2.23		e20f79d6ee2d2e3d51cf6f824aec4b443a2589f9
org.pageseeder.flint	pso-flint	9.11.1		7bb8d6d9e5f6a09c2a21ef99d72bf181f2fa69af
org.pageseeder.flint	pso-flint	9.11.2		ea0140c586091fafb7b031a9b39d43a2b6854df3
org.pageseeder.flint	pso-flint	9.11.3		ba83dde6a61e2d3f7c12531b8da79a33bd0672c9
org.pageseeder.flint	pso-flint	9.2.0		9f47d6025ccd6c9421ab5fcb551a39b64b1000bf
org.pageseeder.flint	pso-flint	9.2.1		e947806821391691dae7186214cf960877419f4d
org.pageseeder.flint	pso-flint	9.2.2		db421a82b10be2b56d2f3e91e982273c023bf842
org.pageseeder.flint	pso-flint	9.2.3		5c1b364c7e0860664fee795d0c2e109d14a573aa
org.pageseeder.flint	pso-flint	9.2.4		6b98ba65c8b3ec43fce15f587812db6809c236a6
org.pageseeder.flint	pso-flint	9.2.5		4813a59e99b1f8364100672ab9a78f106616d990
org.pageseeder.flint	pso-flint	9.2.6		c79ed3f7d6bad735c074807b52dacd56463fa1ef
org.pageseeder.flint	pso-flint	9.2.7		66cef6878606f2f6105dc287d402d319d93359f0
org.pageseeder.flint	pso-flint	9.2.8		a7d355ce13a34da14daa3556e096f14a3aa1d3d9
org.pageseeder.flint	pso-flint	9.9.1		bec44bb2b7bb5bc01f1b4140627e99f26a619930
org.pageseeder.flint	pso-flint	9.9.2		041812b60a173de5f7be022f2c0ccbd2e0a22de8
org.pageseeder.flint	pso-flint	9.9.3		e6c2276b76b40d048a7afc8af61eef1dd975faab
org.picocontainer	picocontainer-site-resources	2.0		cb585083281defc7651368d1c2c49397956765b8
org.projectnessie.buildsupport	publishing	0.1.10		908e1e4d2d21ebaf076259143086682640335126
org.projectnessie.buildsupport	publishing	0.1.4		43d694aba6819241180252f898aa53066f5bd60e
