app.tulz	tuplez-full_sjs1_3.0.0-RC3	0.3.6	-	bf6250bfd89ddcc10c0d1b346a799499e5df1177
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.122	-	2745602d267a2c1a9be037af6d88a691c4abc0a7
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.123	-	e49153baed8fd56348a1bb99e085d102f5ea24f2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.124	-	108b052e903a8c650625119584e401db862576d2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.125	-	37ff786e4462bb9d60eb4badce34ebcd76056fc3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.126	-	cc65c0ab6378bc92895cf63e51e3104d90c5205e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.127	-	c71750d9e90c1a05269d9ba97fd1f05248b90795
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.128	-	c8d5b2ebf775d113e13f005b347337701c7f638f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.129	-	2d78d2151610affdec0e821a92fd42879c36bf7e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.13	-	be244ebf838fb6cac697b67d189d84887bf78e15
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.130	-	951a2ad6c5fd3df09ec64c791c5fbc6bb05d0cee
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.131	-	e849e997fdf337a3cc71b2b270086da70091d0d2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.132	-	6519cea09fc21f792a5469c079faf1dae45681db
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.133	-	d09ee7f1edbe3fd9a5bfb2a1d76eb4edca723c97
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.134	-	779e47721858049b84e773fd614968693187c492
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.135	-	a7e899ef4a0a5c6ad7284a68ba630da3efad3b2d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.136	-	094998e4b255cc80eee72d632ae70215bf19bb32
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.137	-	c0846fb01c28ad4db086efee65f8d7702b00ca4e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.138	-	5153637648c2003822a70a96f6e3e8ce50d16ef3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.139	-	4906783007c2d6cecd55e4dbea64875af32593fc
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.14	-	774ea333753b06f120752345f1682eb8d2cec927
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.140	-	6e713884d9aefe9842d99587613a61546328ea88
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.141	-	c2d99f864fb761c9972ee9095360f586f305fd3c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.142	-	b7803504d75764108247e56745b4c7e2b291641f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.143	-	4d46a9573f0b42c2abd3a1764748f96ad2db1816
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.144	-	f5ed587e0137861d5d9a5f5b8343a834dd7774bc
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.145	-	97ee3699281305ec12eed1898501653e687cfdb9
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.146	-	f7ebd70e557cc00915fa102e8292e8af50113e32
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.147	-	9868d40875689d32deac7100d798da84a24da18f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.148	-	664962f48d7f7c4ff28df0467f813fcf82bc4f7d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.149	-	947ad83d14e8e0b688f2a1f3a6d47d5ee3d0d51c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.15	-	8a4ec9ae8bbe14dbe7f8daee6f34996a7f120749
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.150	-	afb1ad3748356f4224de6622bb8c2eab07012c86
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.151	-	e8492b11899e16273616aa5cd36f0a7a02cc2a3f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.152	-	3093f642a6542b6d243d28db1a975943379bb25a
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.153	-	9a013c7d39166eb8499441b5d42382e0ca8d6996
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.154	-	fbaf80f6c48b9c31fd57cabf618c75d85768425e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.155	-	b65cf149248419e702d1208f418542cfff6c54e8
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.156	-	aac20ae35f28014c4da11f006347b3d2d4d6c6fa
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.157	-	51d855f27bcb49a5dc5829a6782d64fe4dc4ee2d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.158	-	d119210d15726da4655ee62e486eefc964ad1e66
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.159	-	04d1910fc07f84815b04a1989995134163a51f19
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.16	-	84e0046507527457c80eedaa7539f93e31490c43
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.160	-	b2fb7ebfad2f58640a345177942e46baf99a6b64
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.161	-	6a77e71706351c533c6a500b06a539b4a40b078a
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.162	-	21bb4f6db2c9cf59a9eddd8b6c93004ad3c1d4c2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.163	-	cc49ade740b430bc16b94d721c07e84d7578049b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.164	-	806d393b7e25cf3b26c5192d4034f590e7ef4fa0
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.165	-	d9e591f54e27bad0dba688e5f56532283fe5d94a
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.166	-	90129d30e28a519d9de91c4a5bf076cd967dcaaa
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.167	-	eb856ebb4cff56eb965225a2574c4cf149ac740f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.168	-	24e9b10f0ed9e627fbefeef6f2b14811b5395b0b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.169	-	2a594170dac11800aa16fad603ad4f6fbe270d4e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.17	-	930e980c7c85150bf61a84c51aef5d9d457ba660
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.170	-	a95527852a00f99360bc821c5744836f0af86058
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.171	-	5ccb8c17df464f0c3921cd22c5e968ee19bf3de1
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.172	-	8052d38981c93d9f1b5576c80951eb86c292abf9
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.173	-	1406fdec9c90ac7e36a93267906227eaa647eb85
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.174	-	cc0bd8560de3490dd21f449768e1f5d6415baecd
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.175	-	e3d785137c614bc0e9cf492076b78597c16b5556
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.176	-	3cbc45da9c2b75accdac8da5be513fbc9d4d251c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.177	-	9d1b9a1eca7ed24979feba2987fcdfe980b72545
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.178	-	81ddb42bd913c83b6cab6c289f623454bc38c275
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.179	-	407d82a418f1328b96e80f9568503cca7bbc78cc
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.18	-	463dedaf006377c69395430b6a2132eb7e73dfe6
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.180	-	e5217681a4a8c7b3bc367552154e39dbc6203089
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.181	-	7fa7edf6876930c627a4babaecd696f1a9b46a21
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.182	-	eca3ae414d43485cc50277b807704d063451bd70
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.183	-	1cd3ff5c0d26d4c341215dc6e1e1ecad6e54a314
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.184	-	88bd159a88ee4b0eb495aab5425a64888a576b55
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.186	-	906a436aa5aa1e18df72aebd18db0766912cef19
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.187	-	a15642cfb57d3aac1775a284db8938a34b7db847
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.188	-	7a8d6a713aaf5f4540b34d4d4c6b4acf11ac5469
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.189	-	eab0f52e236ea2a617a520c7fac918906529d030
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.19	-	f377dcb5399c6c6c670721ab5e66715ede79d9f5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.190	-	18a2890d556153810f2a87a4979e16fab6d40eb7
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.191	-	e5590f31a131c54ec2736d83b77a4b9a38444acf
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.192	-	76a7d1f4662bbc8acabbb32ce90e34bc0cba85b2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.193	-	952e8ea4949c647dbb72dfb350143c2de3c69b99
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.194	-	4290e3f19a62553ace494ab34e715b1bbe6f1367
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.195	-	bbe418e211806f218d0725a14af5c1379675532b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.196	-	09ee41cacafbd142e7a2097f7ab57a1419bdd4d6
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.197	-	9c6913f802ed63ab2c4131b220413316b82548df
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.198	-	e94b2312aa582140462ca1ff04bb8a72d7302e94
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.199	-	0d89b9e2916445678db03b6734bdffab5f2b745b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.2	-	9c5ae84d0de8cbfa6a0e7062000b4e1d73c24a07
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.20	-	b01d65d7a9314ede34562d74fde915f59c3c5f3e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.200	-	0516a8c677116c2559a7b913d402224d9c2ca792
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.201	-	3728f8ba7a5a841d2ff8191d69aefa31a97d54d3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.202	-	31eddfa534889edc44b24b2889eecc04380db907
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.203	-	c6e9542222fe85e6e57892e7e74e41f8f93589cb
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.204	-	317e311a2d0b7d9a8a89a45ceea46126162b41dd
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.205	-	3239730b58b4d77ac9fdee07f27ab97155bba5bb
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.206	-	1312692ace1ab3f9a8b5e58cce38cab61fbd3c13
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.207	-	f29280c38139cb14bcdc57f6be2886dc0f9bc9a8
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.208	-	1e5cd82dfe0bc44a94102dcfc9949be10aaf49ec
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.209	-	ebde61d7f0aa2880035d6fb1103ac74e9b406822
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.21	-	0c63406245795046260d260a436f42602e268da2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.210	-	916d0d0b1eed3e3aa7011fe9092ede0506d7827f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.211	-	1e63dac8c3fd8b36065c37af9ea5ca3758ba6fad
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.212	-	65b213f223f51191c20b660a43f6909341b3b590
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.213	-	a9d67a8bdd80a50b05217f8a09456fae8e941906
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.214	-	3b343b5e30f8af38f3b3ff5490caa52cc3518a10
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.215	-	4f380e96d93b73f32ff474a3638bb0e00ebcf664
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.216	-	f1386f90d754973fc160e94c2bfeed6c61666a9b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.217	-	a7ce7396ed88ce02a3c287f52e988abbd104cb4f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.218	-	3d8410581e85dd1ce18df673424a5f4471579b76
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.219	-	a89020c2092aef261081c21ceab182ff62a077fc
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.22	-	cfb473937bf551bc3403f835a168be05f628e111
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.220	-	47f7b39b9d5bd8039d2a97432b3023878d78d3e4
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.221	-	ad773b284d141c1a47d9ae882070461a830bd545
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.222	-	bed46f49c5701392ce285562ae23af374771d154
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.223	-	30d37fb825c75d4a246e05fa9e05bd02332d3f21
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.224	-	1b4887c7e571bebdcc23aa3f44c2289234380267
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.225	-	bab1596169c1ba00b353b52141cf8de16a0cf0ef
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.226	-	52e13b8a19cfdc4763b987a1eec7851f500ec7e9
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.227	-	222be4c87d1939a7bb878d338f3e328cc3d08b78
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.228	-	62a66b04a8884e45f4323dfdcde77d76761f0bbc
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.229	-	279adbdf9155291f06f834e927a7f5058cad960a
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.23	-	8cf04d53c89f6dc59da7eeb03351f1a85eec942f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.230	-	f6c9d1d08ad48d93b9e9d2264c2a3d9d4f15a736
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.231	-	8b0613388088243ef7b7489d566071a58d4bdab3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.232	-	52ae5ea2bd966a1a0800473c8700b4bf33a89fb2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.233	-	0b1edf7eb683bde6e1bd7263dae5539bbd56a2d5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.234	-	5f3a77eabbd956ed24cc24aee2c25cd152568cd5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.235	-	4826fcd74d955c3ae941b357a3cc5ffbc58e2211
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.236	-	4198d4146428371d7d17119a1e3d43f6d9dbf3d7
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.237	-	9861ce2b8707d581f7bb60b619f794a2f2db8c28
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.238	-	5630a656fce06573cc94af2dc0dce169b1e5c156
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.239	-	23b9dde60f47df63e249d6ec704e9a4cfa96e3a5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.24	-	1d6df823919fdf1afc0ed48640437405faa2bb1f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.240	-	3dcfdc25811d78a592a77e5ef96b7574085a9109
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.241	-	a7a9ff39877069d479199f3efb024bddbeb3ec17
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.242	-	ac762184f6d5ad6ebb8b1ad96903ecf64db69d8e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.243	-	1e1be17db1b0bd89885da549b65a163c187cef03
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.244	-	cca48c491e0fc023c817d70710cfa25063e89a34
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.245	-	06770c9fef16cf9ec12867b13c3f3653d9134a8d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.246	-	030469b147ec4c8a9e04d9c7dc45bb7e4d6d1a1c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.247	-	fc24c2280250306836186f4cd5d19888d0ccdd71
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.25	-	b5b7ba80e01b137045c354da7ddf3149961ea731
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.26	-	680b6f4cb30f4526854694d6352ff940b2873e99
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.27	-	431380a73d29d14fb33e4cbaac87350a79a828af
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.28	-	2af2175bdf532770075a1684941d85c1afa40006
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.29	-	3bb7bd1ac2a33bc877d92ffcebc0ca59d21eabb5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.3	-	a3e47d29248f38f8492a79264ff9d0266c35df91
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.30	-	d8f17df41895d4c14bc6e6b18d7847955b16458d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.31	-	55f6832ae0e0d5ff15c0e4a5848fe7b3e0752427
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.32	-	5cdbf059a5c80b2ddb70e7fcf9f88d24ea62e4f6
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.33	-	16b7e0d01adf50ac05962cbaa0af566538bc3dc7
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.34	-	527c7c2c643dffda5053072b3e00115316ca6d7d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.35	-	65c4136888e4124a8d0184ff4933f5d7c161bd3c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.36	-	fe015f29f3aa0f6bf350253c92b23d2a7d12afd5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.37	-	983a12c768db442396edd9f23d43ee2b5e7803b5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.38	-	6be2fe5a9367f1ddf202187b5d4bb4a9cec095f3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.39	-	0bfd7eaa50cb9f9afbb79466b58acae7ddcad991
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.4	-	cf570271bb5b3b31ff48f07d26dbd8e4a8ba8cbb
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.40	-	531ba98a74464425ef5d980993f123a2172a0ec5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.41	-	f99de25e7fd4366c55c5cee90ebad020b55d386f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.42	-	e1f07701b8d413d66ba7335e29d2a7b3a60a0795
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.43	-	b1b45077bd42609e0ccdceee2228b32723c06a56
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.44	-	7ef6ccc5d17f052d9e57db4b6271ffba627ff73c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.45	-	c0e61412293562f37c9a044c94599be4e38fd0b2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.46	-	a773d1df5f630350e59afa9719831acdbabb2b8f
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.47	-	2b5e983bf22ae11386bdc19dcdaef3faaefb7987
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.48	-	8cf57c20fa181927fdeabfa9a4b680799caa43a0
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.49	-	66f6d0123db49b998bd642b1e85b7769f3ed8f9c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.5	-	c1ebb654a8c7f641959f86d13dbc96060b1f4274
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.50	-	4f2947858a1580cb8c9b6d5ca135ac6a3ecf9650
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.51	-	88dd129d8e8aa26ba779417958bd69846a7b5f4d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.52	-	c5f12d140062cadc0a519cdcf6afdc746f33f7cb
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.53	-	f06b92b8bd5492cbffcc7b2c9370150105861157
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.54	-	bceb045d261a37257061987ba62358c08c009262
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.55	-	a69ed908b7e70050d91fa2c378279557b21288c2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.56	-	177ecc97bc4e340686db24e90dd46cb0f724bf30
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.57	-	6660e78081823f3df3b7c62c5f8c78fc15f1a0d4
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.58	-	772fb557b98578285f93dbbd7f04c3d614770cb5
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.59	-	1c97d10696ae0f4f117452d5ee966251b43c6cd3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.6	-	70beed9f7b7c02e5c48791fe3c4633096ac3da23
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.60	-	e38e5190fe07eda31475ba336c0120c885298fe7
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.61	-	1458932c98797d01e7cfe26139dd855da10bc5f3
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.62	-	00acd5cb1d9e25446ce36f6ece17d90b86a3a9d8
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.63	-	11d1dbb36f701f653fe815a3141a6e86b3300dc2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.64	-	d46961f1b832ee0e7494a9dbe6ce5ebcb0515547
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.65	-	500a02c70ba499a612fe9c37d5d5c5a6b5e09316
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.66	-	5d99612093484cdb459ea7bfea126063c4bb60a4
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.67	-	fb2936e66ba9cd21f34cce1c92f01687218087d0
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.68	-	bf47ec4f9048287084953a6269b77ce05ea92589
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.69	-	78fde39a9dd54d036f7dd3b5e7eba7f8c5953698
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.7	-	657caf39636d6885eb71cac05f3f0412dd69ff24
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.70	-	76eb7853165804282fe4f4e16a52d70eea519495
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.71	-	2a78cd5c415f4c6e91d518b4d5ea4d6ada45a9b2
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.72	-	46b033da25121faed6da734b78eebd5d77c43d6b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.73	-	a7754fba3fd61342fc01db70234249c81decd52d
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.74	-	1006db7def2616201d216009199b0203285a457c
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.75	-	434508090bd29532614bfd7c6ac0bbe40db28fba
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.76	-	827f4beafd61c588bd383bbcfb52ddf72b4a618a
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.77	-	f062f6d399cc188e299cb43a91df46b5bcc004a8
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.78	-	6c0fa79f0280dca78274e6ceb98b2834ec65eecb
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.79	-	ec847f346fdb3e02aaddab545106036922a67f5e
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.8	-	7b364325b8c445a77b86796b4daed589fa162aab
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.80	-	c26c1bc620112e2e929285ac699e78bdd4d6dcfd
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.81	-	75b77d22b4a8ba20043dded966d57c382f0c7dac
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.82	-	a132f9e39e05eb8ede1969b4ba2c28c2d7f50cdf
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.83	-	d43e4b50f408cd2551252f6a42154cb1fe7ddd5b
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.notification	6.8.84	-	f3cc045c7572f807ba131d970921e824ff50673d
