biz.paluch.visualizr	visualizr-parent	1.0		N/A
org.jsondoc	jsondoc-ui-webjar	1.1.6		b45140b60190ce94f5eabbf185dce53ca13a1732
org.jsondoc	jsondoc-ui-webjar	1.1.7		ced4d1c25ed24b2e06d39b766e6bdbe45a7c5b72
org.jsondoc	jsondoc-ui-webjar	1.1.8		3ac87a504d5346f0a55924f25248eda57fca4d9d
org.jsondoc	jsondoc-ui-webjar	1.1.9		7333fa658ef248a1c2df963f439a63748bb1c44c
org.jsondoc	jsondoc-ui-webjar	1.2.0		ad6f01c420d64f66021886438119b08ef5600636
org.jsondoc	jsondoc-ui-webjar	1.2.1		14c48dff50fc9600ad9e31a16236ca44febf4837
org.jsondoc	jsondoc-ui-webjar	1.2.10		93860b3369b3e12e01c3d21d1c16a4a89449d1c8
org.jsondoc	jsondoc-ui-webjar	1.2.11		ca720744d0633cf7bca20e364fa1e94d88552e4a
org.jsondoc	jsondoc-ui-webjar	1.2.12		d89f8f335e50ad7e462b403f3c8dbfffa5367cdd
org.jsondoc	jsondoc-ui-webjar	1.2.13		e27aecf19a157201f69ed640732232a9684eefa4
org.jsondoc	jsondoc-ui-webjar	1.2.14		eaa0e754a549d3a9d0c99817755f4f8a0cf46546
org.jsondoc	jsondoc-ui-webjar	1.2.15		392c786d18c8e1a156b0aae651d2353afd0cba98
org.jsondoc	jsondoc-ui-webjar	1.2.16		1d0a5d6298dacfd673cce044795cde6f95fb5211
org.jsondoc	jsondoc-ui-webjar	1.2.17		880c07d0e45804833435016482886eb680c0f55c
org.jsondoc	jsondoc-ui-webjar	1.2.18		28b61d55ba971dddd3312a2733b676b2423137b2
org.jsondoc	jsondoc-ui-webjar	1.2.19		ba9ccde9bffd72aa5d1eda7e3965e0121804579f
org.jsondoc	jsondoc-ui-webjar	1.2.2		39e326515f32645abcddd476fd2c78fe40c82628
org.jsondoc	jsondoc-ui-webjar	1.2.20		4b274dd6af44ae39e873f489893ce1d10fe565fa
org.jsondoc	jsondoc-ui-webjar	1.2.21		bd3a45c12889bc0afcd560251bb7d92db77b031f
org.jsondoc	jsondoc-ui-webjar	1.2.21.RELEASE		16750790be8910dd6caa2f05f68bc09bcb9a0344
org.jsondoc	jsondoc-ui-webjar	1.2.22		f9b44ea356570923d17dcf854a93074861aa407e
org.jsondoc	jsondoc-ui-webjar	1.2.23		ad7c43e251d129e2550bfc161df921cfd18b463e
org.jsondoc	jsondoc-ui-webjar	1.2.3		ce8e7f1b8f3d8487159db124b430d6967c73dc07
org.jsondoc	jsondoc-ui-webjar	1.2.4		c8bf2c99d3cb30f67cafe7115f7d7ab2567d1571
org.jsondoc	jsondoc-ui-webjar	1.2.5		31d45adf13cffa19d6bd1556a7c076e400f3f724
org.jsondoc	jsondoc-ui-webjar	1.2.6		29291929741ef316d1795527200d2f58d397fe6c
org.jsondoc	jsondoc-ui-webjar	1.2.7		9934a2ee4bf73d45992597cc5393f99cbf12b873
org.jsondoc	jsondoc-ui-webjar	1.2.8		72f779e405588fa9cd7ecf0d45c6ac27a89e5f5f
org.jsondoc	jsondoc-ui-webjar	1.2.9		b0c338484c2f04be6ad172adc932bc57832e39ca
org.mvnpm	nice-try	1.0.5		e5d5992dc2d2270499715bfbc0dc89ad80edfafb
org.mvnpm	nice-try	3.0.1		8f4e4681e2e7e60614933101675df42695c5587c
org.onosproject	onos-bgp-app	1.4.0		N/A
org.onosproject	onos-bgp-app	1.5.0		N/A
org.onosproject	onos-bgp-app	1.5.1		N/A
org.onosproject	onos-bgp-app	1.6.0		N/A
org.parboiled	parboiled-scala_2.9.2	1.1.1		34eff6192607d37924a531dbeca4c3b47e793582
org.parboiled	parboiled-scala_2.9.2	1.1.2		b633e8925355fe7ccb220ec1edb382b1ef68e753
org.parboiled	parboiled-scala_2.9.2	1.1.3		10dde5d8b6204b481c9b5883ae88bd8e656cdc91
org.parboiled	parboiled-scala_2.9.2	1.1.4		57d9a2c645eb957b4b627ca11d2a0c1b0c9d29b5
org.parboiled	parboiled-scala_2.9.2	1.1.7		b066622526ab3adf864b7e420aee01df1fba7a2a
org.robotframework	remoteswinglibrary	2.1.2		66ef92b669246586babf63d931e33f63e9577df3
org.robotframework	remoteswinglibrary	2.1.3		3f6a7c2bf5690bb4a9b2e87e560e996f89470717
org.robotframework	remoteswinglibrary	2.2.0		a01f1a5fd2c85beaba79fcd1ad09c1530d9a23b8
org.robotframework	remoteswinglibrary	2.2.1		52d7d09d614e075f331817d59f493dd8955aeeee
org.robotframework	remoteswinglibrary	2.2.2		e33e9ccd246cb7fbf98eacc8febe3c5bc41e56ea
org.robotframework	remoteswinglibrary	2.2.3		bf7ddd56cfef8aef364441d4bd20637b5a267e26
org.robotframework	remoteswinglibrary	2.2.4		bae9a2d729d14302e7d37dd817fa1397a6d2b1ff
org.robotframework	remoteswinglibrary	2.2.5		c389df29eb2f385fa8c8a4536380672b7b6b701a
org.robotframework	remoteswinglibrary	2.2.6		90d1b157f2cb95d38efd4e86cc296319e06d8f2a
org.robotframework	remoteswinglibrary	2.2.7		266591a2b2465e046fb2da3ce4bb7b403dcae28d
org.robotframework	remoteswinglibrary	2.2.8		5146317181c69a04736d9ea8a4043e29fc2b3319
org.robotframework	remoteswinglibrary	2.2.9		30b652b3d93c0b7dba434cc6b8658c96eeb109f1
org.robotframework	remoteswinglibrary	2.3.0		6267838cb2e4b12facffa99d4cdb9ba9adf7d13e
org.robotframework	remoteswinglibrary	2.3.1		19d6304ff3179221d70ed56bbc3b435230448948
org.robotframework	remoteswinglibrary	2.3.2		7d9caaaaa0743df52fe20817c71801cdd99645f3
org.robotframework	remoteswinglibrary	2.3.3		1abfc1ca0534ac6aa4f44722739d1d3fdd0ba4d1
org.scalatest	scalatest-funsuite_sjs1_3.0.0-RC3	3.2.8		96dd3b4d3a6e9f2aa283639c20642dcb6d180e25
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.2.14.0		68a738358bd2c824f28e78d5fa6deb13a10b1025
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.2.15.0		01516c51d974c91f0d6d9e3db8880c3c7e525f9c
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.2.16.0		de5bf0c1d5d046def4bceacee225329231110b3b
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.2.17.0		65ddd622bbc2eafee48e37ef16e2982e2e7c1214
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.2.18.0		b44174fdcddcbf7d6c28220b758aa87b9543fa2e
org.scalatestplus	scalacheck-1-17_native0.4_2.12	3.3.0.0-alpha.1		be4a50ea93aa08bbd2cffd076d236d8593101f64
org.teiid	thorntail-cassandra	1.0.0		346dc7f376071d2205432ae09153a3f4d2c027c2
org.teiid	thorntail-cassandra	1.0.1		a0a7a4cb651bfc22059b82fbafb74cbc74b071f3
org.teiid	thorntail-cassandra	1.0.2		b856ebb423fa72b0873ed6bddfdd6e816a6755c5
org.teiid	thorntail-cassandra	1.0.3		48f167fbcf85be340a6b80b2ad5a33bac57279a8
org.teiid	thorntail-cassandra	2.0.0		bf66d432b0f70532a31e6a55ceaf439589c91b24
org.teiid	thorntail-cassandra	2.1.0		69073188e7c9fe03a86b488d655e7d2b556f53a3
org.typelevel	otel4s-sdk-exporter-proto_3	0.10.0		d340cf1a5f98b3003eef555f9084ea1b8f66f705
org.typelevel	otel4s-sdk-exporter-proto_3	0.11.0		09c1606fd023c2917fc387bb62c72c1f12053a8d
org.typelevel	otel4s-sdk-exporter-proto_3	0.11.1		60500e7e1ca9bed7a9c35a21389137d54b96c8b5
org.typelevel	otel4s-sdk-exporter-proto_3	0.11.2		dbe87c320c7126841306f3c6d70ec0b768a5f972
org.typelevel	otel4s-sdk-exporter-proto_3	0.12.0		7cfc5012fb2887030296db68c8b48828c7065692
org.typelevel	otel4s-sdk-exporter-proto_3	0.12.0-RC1		8c6b18e2ba50320768b40751ff39089397567996
org.typelevel	otel4s-sdk-exporter-proto_3	0.12.0-RC2		29e0cbda4bf5321cb929ffd5a75f9ce95baadbd4
org.typelevel	otel4s-sdk-exporter-proto_3	0.12.0-RC3		93b4481b04672f5040c7681a543bee06504dd66b
org.typelevel	otel4s-sdk-exporter-proto_3	0.12.0-RC4		29e703d2d47a86374f774c7307130ad90dce32cc
org.typelevel	otel4s-sdk-exporter-proto_3	0.5.0		0c4361f4ba677af5b88ce7b168e983b0efd58ce0
org.typelevel	otel4s-sdk-exporter-proto_3	0.5.0-RC2		d33c1a9b51d441d79af037c5fa1024f1c939a89f
org.typelevel	otel4s-sdk-exporter-proto_3	0.5.0-RC3		fcc69dff63cdfddc2120660ac1bfca6f2204b200
org.typelevel	otel4s-sdk-exporter-proto_3	0.6.0		6bc6a431b63215acad4cd80a53949ae87bb30161
org.typelevel	otel4s-sdk-exporter-proto_3	0.7.0		bd2b56d0743fca44e727c7b4a3e908908f59c071
org.typelevel	otel4s-sdk-exporter-proto_3	0.8.0		64ca70067f2f521fb8204f13ff264e72c74e544a
org.typelevel	otel4s-sdk-exporter-proto_3	0.8.1		d4cb48ab90c0a2730a4250ff3ebc17ae94262850
org.typelevel	otel4s-sdk-exporter-proto_3	0.9.0		97b6689f158aa8b412cd6dffab35faa815073dc5
org.webjars.npm	aws-sdk__hash-stream-node	3.6.1		51ac640f7cc9b4b9b5e7ae2e8f8bc5b9839a906d
org.webjars.npm	derockdev__discord-components-core	3.5.3		3c48c7010e02f902bcda624195b28f0b7709e206
org.webjars.npm	react-smooth	0.1.20		823db75ca0adf29f5502f65687f0052e5eb28c4c
org.webjars.npm	react-smooth	0.3.0		98355008c486455650eed5f04c43e40297d32464
org.webjars.npm	react-smooth	1.0.2		42c6d05e44dcd53e55113bc8d86a9138ccfaba6f
org.webjars.npm	react-smooth	1.0.5		d0a58ec370e9a3ee2432aaaf1665a1552cfa57cd
org.webjars.npm	vue-hotel-datepicker	2.2.4		a8f071dd22aead57f46fd6a81236d0c4d5744e23
org.webjars.npm	vue-hotel-datepicker	2.6.2		98c16702a0d6dbb2b0f08fa50b67d0970b1300ba
org.webjars.npm	vue-hotel-datepicker	2.7.1		6e737cffe9838d2831d10cf53c5948490fc11b40
pt.tecnico.dsi	ldap_2.13	0.5.0		608df2b7f99a2eafdec98f20715a6e1b9388fef4
ru.i-novus.ms.audit	audit-api	2.4.23		f0ad2214de5578fc6114f3fbba16f81f62b7e4fc
ru.i-novus.ms.audit	audit-api	2.4.24		495c93a6a201678e2bc29963b7c8f38e75abe7d4
ru.i-novus.ms.audit	audit-api	2.4.25		80edc126eb9c968b11ff50eab51cb9f7411d6ef3
ru.i-novus.ms.audit	audit-api	2.4.27		2b662f707a8b2abaaef3d29106257eba31a2ff90
ru.i-novus.ms.audit	audit-api	2.4.28		a629d43391c1ad58aeacf334455998c169982ece
top.xiajibagao	crane	0.0.1		83c9994f4ef1e141fd16f43bf14a5359e193069d
top.xiajibagao	crane	0.1.0		1e95a0b529c5b48ca71ddf396779dae469fe0841
top.xiajibagao	crane	0.2.0-alpha1		N/A
top.xiajibagao	crane	0.3.1-alpha1		N/A
top.xiajibagao	crane	0.4.0-alpha1		N/A
top.xiajibagao	crane	0.5.0-alpha1		N/A
top.xiajibagao	crane	0.5.1-alpha1		N/A
top.xiajibagao	crane	0.5.2		N/A
top.xiajibagao	crane	0.5.3		N/A
top.xiajibagao	crane	0.5.4		N/A
top.xiajibagao	crane	0.5.5		N/A
top.xiajibagao	crane	0.5.6		N/A
top.xiajibagao	crane	0.5.7		N/A
top.xiajibagao	crane	0.6.0		N/A
top.xiajibagao	crane	0.6.1		N/A
