app.softwork	kotlinx-serialization-csv-wasm-js	0.0.20		N/A
io.github.kalin-rudnicki	harness-zio-mock_3	4.1.4		667f9567044bc964c41861caff09a53561d4fddd
io.github.kalin-rudnicki	harness-zio-mock_3	4.1.6		3091190f5a8f8bccb10c60d62542a506894c0105
io.github.kalin-rudnicki	harness-zio-mock_3	4.1.7		74956d04dd4faae8396cd46cc1d24e7cc0481998
io.github.kalin-rudnicki	harness-zio-mock_3	4.2.0		ceb799b44f95319c8d88f57237652514e2f85e31
io.github.kalin-rudnicki	harness-zio-mock_3	4.2.1		ffbcca319f916437433430aeab96d591969f61dc
io.github.kalin-rudnicki	harness-zio-mock_3	4.2.2		f36fb5ec2be61d110c25ef365bb86e677eb5c13c
io.github.kalin-rudnicki	harness-zio-mock_3	4.2.3		94456a7691c8618af5587a277ac4f8c9592ef7c7
io.github.kalin-rudnicki	harness-zio-mock_3	4.2.5		1f48562bba5108073758748d880f832330755f68
io.github.kalin-rudnicki	harness-zio-mock_3	4.3.0		765a33922fb677f55680211dfbf274b15782bd03
io.github.kalin-rudnicki	harness-zio-mock_3	4.4.0		d59212315ec742286c9ac0aa843da6c0b6104d50
io.github.kalin-rudnicki	harness-zio-mock_3	4.4.1		e2fac3ef134306f11bd868a51a6e520f69a70685
io.github.kalin-rudnicki	harness-zio-mock_3	4.4.2		48467aef24cae4a106fe1d25a228a951f10524a3
io.github.kalin-rudnicki	harness-zio-mock_3	4.5.0		e0a49d4e1d878145f2a3361208a33e689c482916
io.github.kalin-rudnicki	harness-zio-mock_3	4.6.0		4c74f4847b51e8df6f824270ef207c34f4bde660
io.github.kalin-rudnicki	harness-zio-mock_3	4.6.1		089450aa0ee57d6260f6629fd67128e9bea8d68e
io.github.kalin-rudnicki	harness-zio-mock_3	4.6.2		a61fa6bd9f1737cf443df254eb50944d5db3a10c
io.github.kalin-rudnicki	harness-zio-mock_3	4.6.3		bee6e0c6df39a12d801c1f0f0b71f29308f9ca46
io.github.kalin-rudnicki	harness-zio-mock_3	5.0.0		b4fb9b68dc4d04a88a692367719cd86978b441cf
io.github.kalin-rudnicki	harness-zio-mock_3	5.0.1		a6ff29025cf4c338ed2d14dbd4f0c8787cdf70a5
io.github.kalin-rudnicki	harness-zio-mock_3	5.0.2		cadaf97a12e2389a8008fcb99602678528ea5eba
io.github.kalin-rudnicki	harness-zio-mock_3	5.0.3		824555572a054da45217ba904ad89ea7878382e9
io.github.kalin-rudnicki	harness-zio-mock_3	5.0.4		8a8e2fdd95a02906dc4ec07df32faf4fc015f5ff
io.github.kalin-rudnicki	harness-zio-mock_3	5.1.0		aa6bc4ddcb59abc4c35ed60bfe57b8f5aded4f00
io.github.kalin-rudnicki	harness-zio-mock_3	5.1.1		116f5ed446cfae2c2347df1bdab58c9fdeb61f4e
io.github.kalin-rudnicki	harness-zio-mock_3	5.1.2		c6293d386d4ceecffbb191282aebf9fa79ec01fb
io.github.kalin-rudnicki	harness-zio-mock_3	5.1.3		e8b58b96caf3559f4938ba9f183991232ca49eff
io.hyperfoil.tools	parse	0.1.10		1befc206d84e5f45b77f537453480060821aab96
io.hyperfoil.tools	parse	0.1.10	uber	09b1cab7ad3f1e8a6b5c55499a432d712ce944af
io.hyperfoil.tools	parse	0.1.11		39fdec96677ca33c09363c74455648bd9f930078
io.hyperfoil.tools	parse	0.1.11	uber	9a08839aa693662eff41fe5d31a23520f6db4f81
io.hyperfoil.tools	parse	0.1.12		be278131ea55738ed68e8b8fe773f207d6f1c101
io.hyperfoil.tools	parse	0.1.12	uber	a4a792369014cd4b200935b3360b7eed712b52db
io.hyperfoil.tools	parse	0.1.13		d38ef3c04c68e7f8c64b1231c1a0ff75e0f6bd02
io.hyperfoil.tools	parse	0.1.13	uber	1478876f235655324640989a3d6032c1ccb4aef5
io.hyperfoil.tools	parse	0.1.14		81041722f193f2947298fc743a17ce7ac7c87922
io.hyperfoil.tools	parse	0.1.14	uber	805f64d0d833fa2507c9d77e65179ff93d29bd59
io.hyperfoil.tools	parse	0.1.15		ca8091c6f7ac4f5a271bdafd5793fb0229ddfcd4
io.hyperfoil.tools	parse	0.1.15	uber	82df61ab01ebf511932a30d895406a465423b879
io.hyperfoil.tools	parse	0.1.16		fcb1e3697abf047d969288b6cdc79b1de7db5a04
io.hyperfoil.tools	parse	0.1.16	uber	d068660ebbee0601ccb2b8f83152d478d3f9c05c
io.hyperfoil.tools	parse	0.1.2		4b856fdb4b750e4757b722e15b70ed3f466c5e2f
io.hyperfoil.tools	parse	0.1.2	uber	84f9c4b03a86577f7e451d5903423c2a66c755d2
io.hyperfoil.tools	parse	0.1.3		3a966dc48f48eb8505c4ed74a6ed7a53ab42f9bc
io.hyperfoil.tools	parse	0.1.3	uber	442326557b4f7c7733c0e1bd82cd8b685678dc70
io.hyperfoil.tools	parse	0.1.5		46e9a7d6848699400779780f535d71f1169a1759
io.hyperfoil.tools	parse	0.1.5	uber	693f2d6502b6df4fc60ed0014d2916c6354925cb
io.hyperfoil.tools	parse	0.1.6		ef5099053eff9e13a5bc58dff3d751e66b8c843d
io.hyperfoil.tools	parse	0.1.6	uber	71ad5df1f6261e080d1292f8872bb3aaf9c1480c
io.hyperfoil.tools	parse	0.1.7		8d410b70a5b230e0e4f402bcd8e4129a6eaf659a
io.hyperfoil.tools	parse	0.1.7	uber	b8820b43781eaf0d43afba6546c3d65d69a71282
io.hyperfoil.tools	parse	0.1.9		8814e72cb41e3c52ad93ac1c788fd2add39192e8
io.hyperfoil.tools	parse	0.1.9	uber	c74bfe0f00ba2d47bf75a7abce10152fa488a4a5
io.hyperfoil.tools	parse	0.2.0		e2077f0fe6ea9df6f634ec1a00990d08c9bae3e7
io.hyperfoil.tools	parse	0.2.0	uber	6e30374f2a3e2b17065667e25bb226d44048ace7
io.hyperfoil.tools	parse	0.2.1		e727eff57a47278da071f3e5c7afe1d87bba945b
io.hyperfoil.tools	parse	0.2.1	uber	c11164dd43d40697130458fcc28683274c18b8a1
io.hyperfoil.tools	parse	0.2.2		5d3c0fc3de4006e09064b4a92a0ca019212856ef
io.hyperfoil.tools	parse	0.2.2	uber	2380f87bd595b4ad6ba014bd8ef245d8e0be3109
io.hyperfoil.tools	parse	0.2.3		3ba407f4817bbc42412d02ab770905d661bd682e
io.hyperfoil.tools	parse	0.2.3	uber	4bbcee0ac94862e8c0c870f5798be3be611f6c65
io.hyperfoil.tools	parse	0.3.0		c337e4e0ab89404cb9ac5e44e7fa51e649c815ca
io.hyperfoil.tools	parse	0.3.1		e0dc362981173bf22404d80944875c561f17bfca
io.janstenpickle	trace4cats-xray-udp-exporter_3	0.0.0+2-85ca34a3		df0d5dc88df50dad56375d380e0cce7483888026
io.konig	konig-schemagen-maven-plugin	1.0.1		5c3601bea78ad2c9007006c2c5ba1ffe9c5ffae0
io.konig	konig-schemagen-maven-plugin	1.0.2		bae60df8c3c62e13dde716ddb6a3cfe8d58efef3
io.konig	konig-schemagen-maven-plugin	1.0.3		8be3adf86f0be75b09c3cf4502d079b3900f29d9
io.konig	konig-schemagen-maven-plugin	1.0.4		142ce76236e2c2a7a26dd39dd40c321f38c2dd7b
io.konig	konig-schemagen-maven-plugin	1.0.6		e01e9d63b247489fe2e872de2eeebc305ade93ee
io.konig	konig-schemagen-maven-plugin	1.0.8		de15373f4fa2e5c22a7fc3cd19d4077b1da09ba0
io.konig	konig-schemagen-maven-plugin	1.12.0		3043ac7591a90c4b7884099ffe804dda8771cc8e
io.konig	konig-schemagen-maven-plugin	1.7.0		7a7f7b57f100c3a6404b38bcf0efb5fb1e89a17b
io.konig	konig-schemagen-maven-plugin	1.7.1		5117770477745bade9c74c78610c2402360c4114
io.konig	konig-schemagen-maven-plugin	1.7.3		133d7727337f9cc57bf31caf71204435f9182441
io.konig	konig-schemagen-maven-plugin	1.7.4		3d536231c4150d7c065bd99377ef2a7e586e3655
io.konig	konig-schemagen-maven-plugin	1.7.5		e7d49c155e6c4d09018a75fb5f4dd074ebbc43e6
io.konig	konig-schemagen-maven-plugin	1.7.6		2b0cff0e78efebd118f5c8388bd9f22af9357438
io.konig	konig-schemagen-maven-plugin	1.7.7		176bec9e0b847fef8bcff4a894abd23aa7437cf9
io.konig	konig-schemagen-maven-plugin	2.0.0		b5866005b2d95efb1e7ee88bea9ae1a5fa8717dc
io.konig	konig-schemagen-maven-plugin	2.0.0-1		008aafea9c6c0761fadf71bd1be818941f857a03
io.konig	konig-schemagen-maven-plugin	2.0.0-2		1295fde31b1376e17b92875df13f710908a5defa
io.konig	konig-schemagen-maven-plugin	2.0.0-3		afa0ee976bae5ff557cc26686a1f2b3a2577b0ef
io.konig	konig-schemagen-maven-plugin	2.0.0-5		5c28e38522f0028c2b0a1ac023524c245e9b7db2
io.konig	konig-schemagen-maven-plugin	2.0.0-6		ec02d172a9fd3dd58a02656c98f3a1413ed11e70
io.konig	konig-schemagen-maven-plugin	2.0.0-7		af2a949ca9e518e9e438fd9b57aa1c0cbd954a86
io.konig	konig-schemagen-maven-plugin	2.1.0		b12cc73652f9bd34aa73c81d9330a37a76a2ca11
io.konig	konig-schemagen-maven-plugin	2.11.0		49938bce419eff91de59fdb66b35f91adf8dcef2
io.konig	konig-schemagen-maven-plugin	2.2.0		5dd4acd9ca0afea613b097d19298d47ef0a8bf58
io.konig	konig-schemagen-maven-plugin	2.3.0		9346ced2a36c05a7aa232d36180c055263ba09d5
io.konig	konig-schemagen-maven-plugin	2.4.0		33cd94f2d1743a8c3f0e368c5955e28a2807039d
io.konig	konig-schemagen-maven-plugin	2.5.0		6f5e6d3c526dab5c7ddeba4b376f9d883a08211c
io.konig	konig-schemagen-maven-plugin	2.6.0		6ba5d90d51df69124409a4a60eab810dcee7ccb8
io.konig	konig-schemagen-maven-plugin	2.7.0		c26339ab8763828c158607cd67dba530930ef2de
io.konig	konig-schemagen-maven-plugin	2.8.0		4bc4c1c5cfdb43076f389330cc6688391b1cef7c
io.streamnative.tests.backward-compat	upgrade	4.14.3.1		6f2a6bd98592543a892b680df19733eccd3c8c32
io.streamnative.tests.backward-compat	upgrade	4.14.5.1-arrowstreet		ed2bb6fe4ce7e00c24fb72466593372828cb84a9
io.streamnative.tests.backward-compat	upgrade	4.14.5.1-iterable		dd289fb113633b227ce70c21dc536ce4fa9c9b41
io.streamnative.tests.backward-compat	upgrade	4.14.7.1-arrowstreet		734bdf3618370ed847d3f7e128206257bd84f0d0
io.streamnative.tests.backward-compat	upgrade	4.14.7.1_attentive		ef9d97299279d15fb7e2c9c1485b479d97c059bb
io.streamnative.tests.backward-compat	upgrade	4.14.7.2-arrowstreet		a8dfc91a928e0ac4b1ab9573bd6e6e114aac70df
io.streamnative.tests.backward-compat	upgrade	4.14.8.1		0a0e1fe814b5ced3feb71399d3ffe451b5788205
io.streamnative.tests.backward-compat	upgrade	4.15.4.1_arrowstreet		21c7248d4395e0bb2a49103205f6b0a9d79aa515
io.streamnative.tests.backward-compat	upgrade	4.15.5.1		01d84432155df10efcbf6ebb1c56906adc75dee2
io.streamnative.tests.backward-compat	upgrade	4.15.5.2		db987edc31c85d41984483055b76a1565fcf572f
io.streamnative.tests.backward-compat	upgrade	4.16.4.1		b8602ef5ce8dcaf1f4500be8c3245f6c75db83dd
io.streamnative.tests.backward-compat	upgrade	4.16.5.1		c0874a4a15b376a6cc0f2f54c83a1c0bb19008a3
io.streamnative.tests.backward-compat	upgrade	4.16.5.2		96de96cfe447abb0326c25d00b9b15ff650f1551
io.streamnative.tests.backward-compat	upgrade	4.16.6.1		c2fd2e5409bcf3b0b1d249369fd859e902b339b6
io.streamnative.tests.backward-compat	upgrade	4.16.6.2		4ec5569596e43c5ad7a42458291bed9c022b8a4a
io.streamnative.tests.backward-compat	upgrade	4.17.0.1		9ac94dd1526e5e1317a79e60d86cca120b3b82b3
io.streamnative.tests.backward-compat	upgrade	4.17.1.1		135b35ae18216a46cf3df24844d3a395729f276f
io.streamnative.tests.backward-compat	upgrade	4.17.1.2		2ea3b344d113a9b7e839b43f246b526b191c65b6
io.streamnative.tests.backward-compat	upgrade	branch-4.14.7.1_d4		9a3ce1d00f7e2626cb2c263b893dcea741043782
io.sundr	sundr-adapter-source-nodeps	0.100.0		71225af87456b7cfc512d522c1133b85cdb900fa
io.sundr	sundr-adapter-source-nodeps	0.100.1		c220b7537f6cbbd7631dc6abd3a26fed18650332
io.sundr	sundr-adapter-source-nodeps	0.100.2		2c7079aca63bb70d31cf36fe47513efd09d8b92f
io.sundr	sundr-adapter-source-nodeps	0.100.3		c2221494f42d4f6788810ea85d552b97e5ee92e4
io.sundr	sundr-adapter-source-nodeps	0.101.0		afdad0701dd3732a3518cd328240eaf880692d25
io.sundr	sundr-adapter-source-nodeps	0.101.1		d577a19035faeda50b3e7600404e2de7f84901f7
io.sundr	sundr-adapter-source-nodeps	0.101.2		fb68ce9dfb76bc75280c8cbb91f13cfdcd0cb298
io.sundr	sundr-adapter-source-nodeps	0.101.3		945f8767c6ecc1b8061395addfec87e8f84bdb82
io.sundr	sundr-adapter-source-nodeps	0.103.0		c60f22c49ae8b7f9d45ce13d05740b329e9de959
io.sundr	sundr-adapter-source-nodeps	0.103.1		a279e95888a09a361889f7d8a8bfd9d8fad27abc
io.sundr	sundr-adapter-source-nodeps	0.200.0		6a926e55fefb415fa3d069ca1618b742acbad759
io.sundr	sundr-adapter-source-nodeps	0.200.3		dc755f0c965990ebbf24ea5f32c9df4965021425
io.sundr	sundr-adapter-source-nodeps	0.200.4		409321b8b8b51914846a5cbf72bcac24db333e89
io.sundr	sundr-adapter-source-nodeps	0.50.0		2434be8179cbec38ab49bb7a28c7275adf7d4fb1
io.sundr	sundr-adapter-source-nodeps	0.50.1		333012d4189e2d85e31a071e0ba66050d12f4d19
io.sundr	sundr-adapter-source-nodeps	0.50.2		77ff0fbc82cf275bff2a8a3501a926ef453b4018
io.sundr	sundr-adapter-source-nodeps	0.50.3		90e65daa27f8ed032cf4d7211d9909e4641379c3
io.sundr	sundr-adapter-source-nodeps	0.50.4		e08604e3fb7ad01e93ebb82d5372f3415b9ef4db
io.sundr	sundr-adapter-source-nodeps	0.60.0		a7cf7a5307a27d4b015248c3baa0e110a7e25b38
io.sundr	sundr-adapter-source-nodeps	0.70.0		ee58d04bbb6bc9f1244620362b734e97e5cebb04
io.sundr	sundr-adapter-source-nodeps	0.80.0		8efefd5112c1594795d07bac6c6f47924c2be4fd
io.sundr	sundr-adapter-source-nodeps	0.80.1		f26151110d427ae72fac007631d6a7e57fbe1f03
io.sundr	sundr-adapter-source-nodeps	0.90.0		4d71597950f00b479369de8d832637840f8b3f2f
io.sundr	sundr-adapter-source-nodeps	0.90.1		399173004feb6b5a89f89ce10f419f6b292f9994
io.sundr	sundr-adapter-source-nodeps	0.90.2		d1d4e251f9da573c69bb9809f59cc372969c1ea7
io.sundr	sundr-adapter-source-nodeps	0.90.3		e2bdc5c8596b474a7778b18b8ff0ee134582ee44
io.sundr	sundr-adapter-source-nodeps	0.90.4		48e1ba81e675a2f1d0edee0e7ef39c8509c1d763
io.sundr	sundr-adapter-source-nodeps	0.90.5		6f82c6bf7bf567f8f186b6b33b213d080c3506a2
io.sundr	sundr-adapter-source-nodeps	0.90.6		0e634fd4b36c2acda056a015a221191409a49aae
io.sundr	sundr-adapter-source-nodeps	0.91.0		152fd4234f5b5ec63656964518c8d7ff3898c46d
io.sundr	sundr-adapter-source-nodeps	0.91.1		f473a9b8320c397c70f15aae9a5e7dc528695e29
io.sundr	sundr-adapter-source-nodeps	0.92.0		c42ddd28704cef30fb4c3901cf616cc64235d35a
io.sundr	sundr-adapter-source-nodeps	0.92.1		c78b482d9518bcbac3f2094df56c8d9ad1a151a5
io.sundr	sundr-adapter-source-nodeps	0.93.0		3f6ab7065d4fdcb16210ddd887315b2d963c7d58
io.sundr	sundr-adapter-source-nodeps	0.93.1		e60a2ebc458c4c0b96e1cc0b942c549f5c451253
io.sundr	sundr-adapter-source-nodeps	0.93.2		8a41b7caca9465b8e32d0836947868ad76660771
io.sundr	sundr-adapter-source-nodeps	0.94.0		fba6768cbb133a738ac80bc81c156029de761829
io.sundr	sundr-adapter-source-nodeps	0.95.0		e91dc67a99c6d82271981038715f43f2e5209e7d
io.theblackbox	commons-optional	0.1.1		dd56b0b3451a5faad3211314c727d8ac4892bea2
io.theblackbox	commons-optional	0.1.2		7683966c1b66b51c2537ddd8f3f94e5be46615f5
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.1.0		00e40c8df74edb98778f643117e882a2a08d3eb2
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.2.0		3c6837047137d2a83a474c62565a72857517a162
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.3.0		49bd55a03e509534e26e0903661d2b39c0da68bb
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.3.1		44bcafab4840c5261cc81a063aabae12402953cb
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.4.0		92249cafc4fadce20c8740f68f38ac5a084a67ff
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.5.0		dee3945588dcfbd06bdbc82475cf62403fdb4033
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.6.0		ce894612cd01925472c043ff2f57127ad9c205ed
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.6.1		3e9602c01793acfb93781b0dfbce83ca6ca503fe
net.hamnaberg	google-discovery-sbt_2.12_1.0	0.6.2		79180728eec84006d23e72eb31d25cec5cf16f2b
net.microfalx.bom	bom-spring	1.0.10		0a81dc47d1142fc6ea285b447441a1cd1b3f97b0
net.microfalx.bom	bom-spring	1.0.11		N/A
net.microfalx.bom	bom-spring	1.0.12		N/A
net.microfalx.bom	bom-spring	1.0.5		f2483d7152f5449f2480b4f005e76c5ffbe32198
net.microfalx.bom	bom-spring	1.0.6		cdd008cb5aca4488ce4da0c494b09e60ad3b0d72
net.microfalx.bom	bom-spring	1.0.7		7dc7a6f7099b6b1fde6c5525324c7cd2abeb31ea
net.microfalx.bom	bom-spring	1.0.8		2dc182752af9914ed44c3970015e98f6287cfe85
net.microfalx.bom	bom-spring	1.0.9		ef2c922e4c74a6d9fc5aeae83316eef4df34deaa
net.sunshow.toolkit	core-qbean-api	1.3.4		32e8813e87836f8ad2aa78879724985efdcecae3
net.sunshow.toolkit	core-qbean-api	2.1.1		cd2800cb16bed52521cd657feaf3f97fc08c7418
net.sunshow.toolkit	core-qbean-api	2.1.5		a51a2fc2629e9312ca4dce61c325b73b3210b0e0
net.sunshow.toolkit	core-qbean-api	2.1.6		043e821e13c1d10124ddf5be622a3b24c87bd8b8
net.sunshow.toolkit	core-qbean-api	2.1.7		6c23430cb0dcf33a8a6a9b5e1a4fd304fa77782c
net.sunshow.toolkit	core-qbean-api	2.5.0		9db633fc03618b7d7346f693543f379aa76823d1
net.sunshow.toolkit	core-qbean-api	2.5.4		6ef6554b36f413a0fb7b22c832577f14d0dee557
online.skyopen	iplatform-3	3.1.6		N/A
online.skyopen	iplatform-3	3.2.0		N/A
org.apache.camel.springboot	camel-google-sheets-starter	3.0.0		d1a78a8a7e467bab7a4c22fd1f6da2fdafd9aaee
org.apache.camel.springboot	camel-google-sheets-starter	3.0.1		26ed135db412139a3e16a19beacba0663a292e88
org.apache.camel.springboot	camel-google-sheets-starter	3.1.0		a9dc7a8e74f1e33c3aacfd7e83cce9f0b8d48e51
org.apache.camel.springboot	camel-google-sheets-starter	3.10.0		784fade254418d8477173c687d88b9a2f668ad0a
org.apache.camel.springboot	camel-google-sheets-starter	3.11.0		92e4bf81506c79bdced95c03de45fe160ad81602
org.apache.camel.springboot	camel-google-sheets-starter	3.11.1		d64c0f8c7170c799f5db6b08222426d981cc6c69
org.apache.camel.springboot	camel-google-sheets-starter	3.11.2		ad06abb2d9fa5dd90d5ed28a4baf0db2c23f5d01
org.apache.camel.springboot	camel-google-sheets-starter	3.11.3		35c7235bb08a8ffe1117ff55bbc123e435ee4299
org.apache.camel.springboot	camel-google-sheets-starter	3.11.4		b03eb583b5aa133008ed072d54d4d8e5d1e202ec
org.apache.camel.springboot	camel-google-sheets-starter	3.11.5		e3ac914b99b9ce2f70ca8d7871f9499dce6f17c1
org.apache.camel.springboot	camel-google-sheets-starter	3.11.6		3ed5366f70f209690ff6ad516773945fcf917afe
org.apache.camel.springboot	camel-google-sheets-starter	3.11.7		f1f0f646ee0224e340849bf655a159bfb864a007
org.apache.camel.springboot	camel-google-sheets-starter	3.12.0		d0c1720ee22b805d72b52cc3a20d7f4bdd617b41
org.apache.camel.springboot	camel-google-sheets-starter	3.13.0		f02c5e30de9b1d993e11bf988269a7ef781b25f1
org.apache.camel.springboot	camel-google-sheets-starter	3.14.0		ff75ec745a1d39743f9d668e0725f14f8916a5ed
org.apache.camel.springboot	camel-google-sheets-starter	3.14.1		36500c8f10650034c35d0786af95ef544bcb6ab9
org.apache.camel.springboot	camel-google-sheets-starter	3.14.10		69d6b2ef09d66a34654264132841ecf290f3bcee
org.apache.camel.springboot	camel-google-sheets-starter	3.14.2		5248f01dfa43845c267c06593512067e2dcddcf7
org.apache.camel.springboot	camel-google-sheets-starter	3.14.3		ff6407cab01634905841d1d8fefc6e605e69209b
org.apache.camel.springboot	camel-google-sheets-starter	3.14.4		8acaefea0c52a4d12b9cd8748c7ec7c8a2fad366
org.apache.camel.springboot	camel-google-sheets-starter	3.14.5		2e5e9bbf43531bd71f6f078cef21305dbe4ed68d
org.apache.camel.springboot	camel-google-sheets-starter	3.14.6		d8540f27220819dd06541b24d0be6c983035deaf
org.apache.camel.springboot	camel-google-sheets-starter	3.14.7		49d5295e410db5b5675fe52d4e3e86fb448a8ca5
org.apache.camel.springboot	camel-google-sheets-starter	3.14.8		5b77a218c1da0a3574c6d7557a4d3987a374669a
org.apache.camel.springboot	camel-google-sheets-starter	3.14.9		91397d514d0fac0b626e5aad490f0afd7956d777
org.apache.camel.springboot	camel-google-sheets-starter	3.15.0		a4513afd81901a6e4d3a54365eed3440c81c71d7
org.apache.camel.springboot	camel-google-sheets-starter	3.16.0		f3fd7dd410316b208b759d03cdf1d93785b7b0b9
org.apache.camel.springboot	camel-google-sheets-starter	3.17.0		072a4a7026ba469875d3b778a2534cb74fc0a69c
org.apache.camel.springboot	camel-google-sheets-starter	3.18.0		ac92a70600b6523fb95c0f77e39644b97b285c26
org.apache.camel.springboot	camel-google-sheets-starter	3.18.1		db4a2d63df940d9d198a335d028bab49aa72d435
org.apache.camel.springboot	camel-google-sheets-starter	3.18.2		7bebcd9c0783671c59714c314f5519e1365b2de0
org.apache.camel.springboot	camel-google-sheets-starter	3.18.3		9931a172db5b09c20e335cbf0eb9a5e02231bb4f
org.apache.camel.springboot	camel-google-sheets-starter	3.18.4		43c1472c7f397bf546511f9b17401ca6eaaab2ea
org.apache.camel.springboot	camel-google-sheets-starter	3.18.5		6cdc65f49e4dbccc3f237642164406055b630a34
org.apache.camel.springboot	camel-google-sheets-starter	3.18.6		30356c089d4084682f244c361689f2996e7f0f93
org.apache.camel.springboot	camel-google-sheets-starter	3.18.7		5dce62be0d1610fe3a7b2061cfa5b1f9d898e7d7
org.apache.camel.springboot	camel-google-sheets-starter	3.18.8		181a7f9977db3b2292a08c64d01b703286fcc53d
org.apache.camel.springboot	camel-google-sheets-starter	3.19.0		b4837384363960bdf22a31376b6c2e7cac8d9b7d
org.apache.camel.springboot	camel-google-sheets-starter	3.2.0		69d46da565c95c72d8c34397900d7b3b9bf5f1b7
org.apache.camel.springboot	camel-google-sheets-starter	3.20.0		6b542e24d6fc81bc776dd9e0449ec5417183318b
org.apache.camel.springboot	camel-google-sheets-starter	3.20.1		c9e52882240a6d60795db52fed739bea5da85663
org.apache.camel.springboot	camel-google-sheets-starter	3.20.2		994f8aafa9169576a4564999bf80503e4471eb90
org.apache.camel.springboot	camel-google-sheets-starter	3.20.3		bc0b4e3cd7be37912107128a1f052e2da4f04cf3
org.apache.camel.springboot	camel-google-sheets-starter	3.20.4		99710ead786f17a205fbb9dde04edfbab1d18d29
org.apache.camel.springboot	camel-google-sheets-starter	3.20.5		3d1ca33926704ae324b2ed50eeae685f9a92e193
org.apache.camel.springboot	camel-google-sheets-starter	3.20.6		ed8821e2e46272adccf16e152fe8e1287b0a1ac2
org.apache.camel.springboot	camel-google-sheets-starter	3.20.7		52fefd0d9195d5e966cd2c9f1b6ebc016767ec0c
org.apache.camel.springboot	camel-google-sheets-starter	3.20.8		537a9fb0e693a28136a4115afbf9cbef7461b559
org.apache.camel.springboot	camel-google-sheets-starter	3.20.9		3edc24e5b017dffe675bf422933b2b626a41ac3b
org.apache.camel.springboot	camel-google-sheets-starter	3.21.0		a80e6adc4228bac9d2b26461afc098c66cb07bf3
org.apache.camel.springboot	camel-google-sheets-starter	3.21.1		57b62ad31abaa243172e62c5e82019161c0d5cb5
org.apache.camel.springboot	camel-google-sheets-starter	3.21.2		bd96b15bf5f13178b4930ed9ad6e211c2706801b
org.apache.camel.springboot	camel-google-sheets-starter	3.21.3		aeb73926fde62ddf12fd8b1378662c3c3bd6ba8e
org.apache.camel.springboot	camel-google-sheets-starter	3.21.4		60f0f3d4752a76a5a198b45f42862ca607d152d9
org.apache.camel.springboot	camel-google-sheets-starter	3.21.5		7f7c6837d23f6ea9dce5932b1fd45e2f4578c536
org.apache.camel.springboot	camel-google-sheets-starter	3.22.0		e749520c8f38bf6d580a385e5b586b2f8e302c34
org.apache.camel.springboot	camel-google-sheets-starter	3.22.1		2340831592bc8d16200a1396aa668888c6d3ecb7
org.apache.camel.springboot	camel-google-sheets-starter	3.22.2		908f94e9e149cc83c27766d9abdf8a988f1bd6b1
org.apache.camel.springboot	camel-google-sheets-starter	3.22.3		5c6aad5434dd36c2b1472a4a70a817d4670d8ee6
org.apache.camel.springboot	camel-google-sheets-starter	3.22.4		152937aa1f8f565210e19403f29cd2d4a282b580
org.apache.camel.springboot	camel-google-sheets-starter	3.3.0		af12e7f4b5091c5994118bf14330662ecc0a25e6
org.apache.camel.springboot	camel-google-sheets-starter	3.4.0		f28e8014669d9827e081bf1be1aba4e0b0aa268a
org.apache.camel.springboot	camel-google-sheets-starter	3.4.1		e5e27c280150e164aab0901eb31ca2738221c221
org.apache.camel.springboot	camel-google-sheets-starter	3.4.2		13dd342dba8e0dd03f78e65e1e803f24282402d8
org.apache.camel.springboot	camel-google-sheets-starter	3.4.3		3e0e356b68604c184b921b145b470691be1ebdf1
org.apache.camel.springboot	camel-google-sheets-starter	3.4.4		31bd6a8b6a499f63e25a077aedac2f4fea5edf21
org.apache.camel.springboot	camel-google-sheets-starter	3.4.5		0f4b8bf54bef02069da1db364152b4d5569477dc
org.apache.camel.springboot	camel-google-sheets-starter	3.4.6		ab044cb0db19e3a725039ee1b56ab3d78e0919d6
org.apache.camel.springboot	camel-google-sheets-starter	3.5.0		75693444e487387035263a5abf55e44a077ea617
org.apache.camel.springboot	camel-google-sheets-starter	3.6.0		86de9cf3d6a3673d3562d89850ca8b8a4efd6d90
org.apache.camel.springboot	camel-google-sheets-starter	3.7.0		aabd81b1f4b68c6af80cb3285089562af5bbe609
org.apache.camel.springboot	camel-google-sheets-starter	3.7.1		c981e1dbacec4b12b0818f170c43c9bd87ec9c60
org.apache.camel.springboot	camel-google-sheets-starter	3.7.2		f3f1f2fa5f265f0acb1a6323beafb0793db79b79
org.apache.camel.springboot	camel-google-sheets-starter	3.7.3		4d2b362c7b656f7acb5635f4a0086207dddfc271
org.apache.camel.springboot	camel-google-sheets-starter	3.7.4		ad188ca6fcfdbb547ddcf91f5c2945bbe3b379a6
org.apache.camel.springboot	camel-google-sheets-starter	3.7.5		a126dd11c9fffd177be6d979ff709689bfd14f1c
