ai.x	safe_2.12	0.1.0	-	d5cae82ef1f62c3df5e23d1e18539738033ca45b
io.ktor	ktor-client-cio-iosarm32	1.6.4	-	8cd09e2e86031d1dcf4315730fadbc6837d0d874
io.ktor	ktor-client-cio-iosarm32	1.6.4	1.6.4-kdoc	8cd09e2e86031d1dcf4315730fadbc6837d0d874
io.ktor	ktor-client-cio-iosarm32	1.6.4	1.6.4-metadata	8cd09e2e86031d1dcf4315730fadbc6837d0d874
io.ktor	ktor-client-cio-iosarm32	1.6.5	-	8291f7e9abc772743e7a046a9aec99b7d58e54db
io.ktor	ktor-client-cio-iosarm32	1.6.5	1.6.5-kdoc	8291f7e9abc772743e7a046a9aec99b7d58e54db
io.ktor	ktor-client-cio-iosarm32	1.6.5	1.6.5-metadata	8291f7e9abc772743e7a046a9aec99b7d58e54db
io.ktor	ktor-client-cio-iosarm32	1.6.6	-	408613db9da0a9d2cadefdbf25e28e1d3c5a1be8
io.ktor	ktor-client-cio-iosarm32	1.6.6	1.6.6-kdoc	408613db9da0a9d2cadefdbf25e28e1d3c5a1be8
io.ktor	ktor-client-cio-iosarm32	1.6.6	1.6.6-metadata	408613db9da0a9d2cadefdbf25e28e1d3c5a1be8
io.ktor	ktor-client-cio-iosarm32	1.6.7	-	c2b593f54a580b4b39222f207c9c9c032c99f452
io.ktor	ktor-client-cio-iosarm32	1.6.7	1.6.7-kdoc	c2b593f54a580b4b39222f207c9c9c032c99f452
io.ktor	ktor-client-cio-iosarm32	1.6.7	1.6.7-metadata	c2b593f54a580b4b39222f207c9c9c032c99f452
io.ktor	ktor-client-cio-iosarm32	1.6.8	-	398804d9f0e3597ac8ba64428ca054e8ee4c7aa9
io.ktor	ktor-client-cio-iosarm32	1.6.8	1.6.8-kdoc	398804d9f0e3597ac8ba64428ca054e8ee4c7aa9
io.ktor	ktor-client-cio-iosarm32	1.6.8	1.6.8-metadata	398804d9f0e3597ac8ba64428ca054e8ee4c7aa9
io.ktor	ktor-client-cio-iosarm32	2.0.0	-	b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-client-cio-iosarm32	2.0.0	2.0.0-kdoc	b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-client-cio-iosarm32	2.0.0	2.0.0-metadata	577d730c7cf552027a62a7bc3dad39442f0bd825
io.ktor	ktor-client-cio-iosarm32	2.0.0-beta-1	-	7574b84abaf64959ac415a76228afb354d060687
io.ktor	ktor-client-cio-iosarm32	2.0.0-beta-1	2.0.0-beta-1-kdoc	7574b84abaf64959ac415a76228afb354d060687
io.ktor	ktor-client-cio-iosarm32	2.0.0-beta-1	2.0.0-beta-1-metadata	2795a5a6185e203f1c029a3ff65f5ec1cf5d897b
io.ktor	ktor-client-cio-iosarm32	2.0.0-rc-1	-	410599fa782bd780d173e4d7cf18654d16c24112
io.ktor	ktor-client-cio-iosarm32	2.0.0-rc-1	2.0.0-rc-1-kdoc	410599fa782bd780d173e4d7cf18654d16c24112
io.ktor	ktor-client-cio-iosarm32	2.0.0-rc-1	2.0.0-rc-1-metadata	aa1b9595c0d79bbe31fae5a2f2cef1d7222564a8
io.ktor	ktor-client-cio-iosarm32	2.0.1	-	e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-client-cio-iosarm32	2.0.1	2.0.1-kdoc	e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-client-cio-iosarm32	2.0.1	2.0.1-metadata	3db277fa6d1eebb369fd839f6962ab9512f9e358
io.ktor	ktor-client-cio-iosarm32	2.0.2	-	14749454bfe47c1e11dc52b94581c41866e24fd6
io.ktor	ktor-client-cio-iosarm32	2.0.2	2.0.2-kdoc	14749454bfe47c1e11dc52b94581c41866e24fd6
io.ktor	ktor-client-cio-iosarm32	2.0.2	2.0.2-metadata	340f9bb8a345b6b03b157766e9452aea100f4352
io.ktor	ktor-client-cio-iosarm32	2.0.3	-	2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-client-cio-iosarm32	2.0.3	2.0.3-kdoc	2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-client-cio-iosarm32	2.0.3	2.0.3-metadata	d409a4523325d49c94252d3c21fe848ef19e273c
io.ktor	ktor-client-cio-iosarm32	2.1.0	-	a58af709c40f80f6bf09c62aeedab7b573373641
io.ktor	ktor-client-cio-iosarm32	2.1.0	2.1.0-kdoc	a58af709c40f80f6bf09c62aeedab7b573373641
io.ktor	ktor-client-cio-iosarm32	2.1.0	2.1.0-metadata	6b5ff975d1c2ae315cd077c613d4b6412a44a205
io.ktor	ktor-client-cio-iosarm32	2.1.1	-	198c1337633a2413d6044462639c3dd1f3a0bb4e
io.ktor	ktor-client-cio-iosarm32	2.1.1	2.1.1-kdoc	198c1337633a2413d6044462639c3dd1f3a0bb4e
io.ktor	ktor-client-cio-iosarm32	2.1.1	2.1.1-metadata	a1b79184555a8a6d1d7a107e1bcfdad35460f5f5
io.ktor	ktor-client-cio-iosarm32	2.1.2	-	5a69257dd37f361e5f030333bc7e5ff6684dd3ed
io.ktor	ktor-client-cio-iosarm32	2.1.2	2.1.2-kdoc	5a69257dd37f361e5f030333bc7e5ff6684dd3ed
io.ktor	ktor-client-cio-iosarm32	2.1.2	2.1.2-metadata	3546b159e8a7926a320107cf5416d6c6fbdd11f0
io.ktor	ktor-client-cio-iosarm32	2.1.3	-	8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-client-cio-iosarm32	2.1.3	2.1.3-kdoc	8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-client-cio-iosarm32	2.1.3	2.1.3-metadata	6a282fb6bb025b41294d63123eba1fa51a70730c
io.ktor	ktor-client-cio-iosarm32	2.2.0	-	b950fd8c75b513e76ef848d61dc82e598e81e1d9
io.ktor	ktor-client-cio-iosarm32	2.2.0	2.2.0-kdoc	b950fd8c75b513e76ef848d61dc82e598e81e1d9
io.ktor	ktor-client-cio-iosarm32	2.2.0	2.2.0-metadata	218aa0a73bfc40c3cc5a0f68163f61f6af3da0b1
io.ktor	ktor-client-cio-iosarm32	2.2.1	-	bdac664a5e76eb40690073849e7b3dd942713772
io.ktor	ktor-client-cio-iosarm32	2.2.1	2.2.1-kdoc	bdac664a5e76eb40690073849e7b3dd942713772
io.ktor	ktor-client-cio-iosarm32	2.2.1	2.2.1-metadata	af00ddf6d46aa5b976a8d723d40418dd57e1a348
io.ktor	ktor-client-cio-iosarm32	2.2.2	-	61bacc0ee88998e32f752cb9037a36d00ba108f0
io.ktor	ktor-client-cio-iosarm32	2.2.2	2.2.2-kdoc	61bacc0ee88998e32f752cb9037a36d00ba108f0
io.ktor	ktor-client-cio-iosarm32	2.2.2	2.2.2-metadata	6b096584d877ff216762a29b57698c501bc7191c
io.ktor	ktor-client-cio-iosarm32	2.2.3	-	cb4fc824a46d0b28f82519ce8e10214b23cbabf8
io.ktor	ktor-client-cio-iosarm32	2.2.3	2.2.3-kdoc	cb4fc824a46d0b28f82519ce8e10214b23cbabf8
io.ktor	ktor-client-cio-iosarm32	2.2.3	2.2.3-metadata	62845a0b561b51fa0f3dc3631dc74896935518ef
io.ktor	ktor-client-cio-iosarm32	2.2.4	-	2d20571dfa364b9a72cf72f57797b66b19a1ec84
io.ktor	ktor-client-cio-iosarm32	2.2.4	2.2.4-kdoc	2d20571dfa364b9a72cf72f57797b66b19a1ec84
io.ktor	ktor-client-cio-iosarm32	2.2.4	2.2.4-metadata	469631268ca2affc79a28650ceef190d5f08794e
io.ktor	ktor-client-cio-iosarm32	2.3.0	-	02fe9223ecc7dfb7c0f7271ecccac4b4cdddb0db
io.ktor	ktor-client-cio-iosarm32	2.3.0	2.3.0-kdoc	02fe9223ecc7dfb7c0f7271ecccac4b4cdddb0db
io.ktor	ktor-client-cio-iosarm32	2.3.0	2.3.0-metadata	c53ffb17819837468db0f2f5bce5089d2bc1149f
io.ktor	ktor-client-cio-iosarm32	2.3.1	-	ba31b2f1aeea866723b4bb2775472bc43537ed49
io.ktor	ktor-client-cio-iosarm32	2.3.1	2.3.1-kdoc	ba31b2f1aeea866723b4bb2775472bc43537ed49
io.ktor	ktor-client-cio-iosarm32	2.3.1	2.3.1-metadata	64dc1a89741ccd6443f08e2622c6cf7b853cb3a3
io.ktor	ktor-client-cio-iosarm32	2.3.2	-	15cf5199de071423931d7f018836d508b62a2be2
io.ktor	ktor-client-cio-iosarm32	2.3.2	2.3.2-kdoc	15cf5199de071423931d7f018836d508b62a2be2
io.ktor	ktor-client-cio-iosarm32	2.3.2	2.3.2-metadata	2405bfbbede42a6ee2c5c7685928bb4c8a7ca836
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0	-	6c0b595786af145bc8a4742abf6ce3168a5c1402
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0	3.0.0-kdoc	6c0b595786af145bc8a4742abf6ce3168a5c1402
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0	3.0.0-metadata	bb8e4e5e97ffa7955f4ec4e1a9b35104481c9809
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-1	-	9eb77ee12e0a19c4a8f55c7eecbdeb58c7f78d4e
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-1	3.0.0-beta-1-kdoc	9eb77ee12e0a19c4a8f55c7eecbdeb58c7f78d4e
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-1	3.0.0-beta-1-metadata	347f33d2aaf6cc54c1aedfc34d5ac5fd4a9581e6
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-2	-	007799e6f72da8c264d96dad72c5accf06bffd88
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-2	3.0.0-beta-2-kdoc	007799e6f72da8c264d96dad72c5accf06bffd88
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-beta-2	3.0.0-beta-2-metadata	8992573cb5805ec63b0ef861811a2e75fd769073
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-1	-	8b243ef4179eb4b4a0d2981de9dd8b305fcd482f
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-1	3.0.0-rc-1-kdoc	8b243ef4179eb4b4a0d2981de9dd8b305fcd482f
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-1	3.0.0-rc-1-metadata	a5f6dfe853afa1d3263e66bd0a42bfb59452e0b6
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-2	-	45a16635c6e8c93233711c6c0f658102319ace45
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-2	3.0.0-rc-2-kdoc	45a16635c6e8c93233711c6c0f658102319ace45
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.0-rc-2	3.0.0-rc-2-metadata	4b4a181df10ee9715eff4fd891059d73cb0d989f
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.1	-	fd10940330165d804b36e34ae4895d34f40b7ca6
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.1	3.0.1-kdoc	fd10940330165d804b36e34ae4895d34f40b7ca6
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.1	3.0.1-metadata	f7e1b2f3067aaeb965a7219406de4dbeec9aabf2
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.2	-	70cea13c1ef3d4d5938b5107a2cf6a25c18a3579
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.2	3.0.2-kdoc	70cea13c1ef3d4d5938b5107a2cf6a25c18a3579
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.0.2	3.0.2-metadata	5d9ff73c610ebd7b22e15052eb59bc1dfec84a04
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.0	-	f113fcbd9d3c16e3ab40b0fe0fef6aa3b423ea81
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.0	3.1.0-kdoc	f113fcbd9d3c16e3ab40b0fe0fef6aa3b423ea81
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.0	3.1.0-metadata	0f37bf2c4cb8e362c7db9a054bfc36ecd4f9dcb6
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.1	-	5417416c9b42d27b2a33cbe3f5491f9e98a9ca50
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.1	3.1.1-kdoc	5417416c9b42d27b2a33cbe3f5491f9e98a9ca50
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.1	3.1.1-metadata	5761e5e690f92ccaec5c802bae15585c3b863f55
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.2	-	69dadeefcce7407ad9cab9164c00cd09324a2203
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.2	3.1.2-kdoc	69dadeefcce7407ad9cab9164c00cd09324a2203
io.ktor	ktor-server-default-headers-watchossimulatorarm64	3.1.2	3.1.2-metadata	6cb5908222c8c1b4354c63626519f8e8dca25f02
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0	-	6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0	2.0.0-kdoc	6a1b704a818895f5a3d7e88a89762ddaa4228916
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0	2.0.0-metadata	95190bba3db3aa49e4f72dbf6f2c0cc45573464e
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0-rc-1	-	fb5ef22c0ea47f9a494c140e943e7db9d328dd57
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0-rc-1	2.0.0-rc-1-kdoc	fb5ef22c0ea47f9a494c140e943e7db9d328dd57
io.ktor	ktor-server-partial-content-watchosarm32	2.0.0-rc-1	2.0.0-rc-1-metadata	2751b1a5023810930cc0e861b260649cc85205ff
io.ktor	ktor-server-partial-content-watchosarm32	2.0.1	-	e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-partial-content-watchosarm32	2.0.1	2.0.1-kdoc	e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-partial-content-watchosarm32	2.0.1	2.0.1-metadata	5ac5417aadcb49f0e4c0006e5f069d885d2458e1
io.ktor	ktor-server-partial-content-watchosarm32	2.0.2	-	3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-partial-content-watchosarm32	2.0.2	2.0.2-kdoc	3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-partial-content-watchosarm32	2.0.2	2.0.2-metadata	f31f800b5e103be8dd347b25755b845f338428aa
io.ktor	ktor-server-partial-content-watchosarm32	2.0.3	-	2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-partial-content-watchosarm32	2.0.3	2.0.3-kdoc	2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-partial-content-watchosarm32	2.0.3	2.0.3-metadata	f0ff57a6fd64acd10a3bfd98f555f942be4e2439
io.ktor	ktor-server-partial-content-watchosarm32	2.1.0	-	26c49685163fc87f688c0f2bdf2d80776f6c06b7
io.ktor	ktor-server-partial-content-watchosarm32	2.1.0	2.1.0-kdoc	26c49685163fc87f688c0f2bdf2d80776f6c06b7
io.ktor	ktor-server-partial-content-watchosarm32	2.1.0	2.1.0-metadata	56039c7eb2fe955858674637f2933dd0f1926b66
io.ktor	ktor-server-partial-content-watchosarm32	2.1.1	-	cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-partial-content-watchosarm32	2.1.1	2.1.1-kdoc	cc30791a046d5b748b53b3b2e9edc5dce084ae0b
io.ktor	ktor-server-partial-content-watchosarm32	2.1.1	2.1.1-metadata	69e83055dc6295a49279d70763b511eddd8a2f9c
io.ktor	ktor-server-partial-content-watchosarm32	2.1.2	-	4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-partial-content-watchosarm32	2.1.2	2.1.2-kdoc	4447cc72bdf08e21edd0c14967237dbc141ce3b1
io.ktor	ktor-server-partial-content-watchosarm32	2.1.2	2.1.2-metadata	743d16cc486bde4a91c499c7f4c632ff44f322ae
io.ktor	ktor-server-partial-content-watchosarm32	2.1.3	-	d2339b14399ce67b33bb806895f6d6bdd6296147
io.ktor	ktor-server-partial-content-watchosarm32	2.1.3	2.1.3-kdoc	d2339b14399ce67b33bb806895f6d6bdd6296147
io.ktor	ktor-server-partial-content-watchosarm32	2.1.3	2.1.3-metadata	b9e02771c03f52b9c7a2217f673a387b57438540
io.ktor	ktor-server-partial-content-watchosarm32	2.2.0	-	97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-partial-content-watchosarm32	2.2.0	2.2.0-kdoc	97a4cadf01b869ac54a835d7fca69c93d6f01871
io.ktor	ktor-server-partial-content-watchosarm32	2.2.0	2.2.0-metadata	72c9e7aa028bb27e78dfd9996fe50963d7b25ee8
io.ktor	ktor-server-partial-content-watchosarm32	2.2.1	-	0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-partial-content-watchosarm32	2.2.1	2.2.1-kdoc	0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-partial-content-watchosarm32	2.2.1	2.2.1-metadata	ef057b08bedfa09cf17d342c7c80ee0911a174b4
io.ktor	ktor-server-partial-content-watchosarm32	2.2.2	-	c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-partial-content-watchosarm32	2.2.2	2.2.2-kdoc	c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-server-partial-content-watchosarm32	2.2.2	2.2.2-metadata	e5d99f4961bebad4c87260e13cc0aa651cc14fca
io.ktor	ktor-server-partial-content-watchosarm32	2.2.3	-	a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-partial-content-watchosarm32	2.2.3	2.2.3-kdoc	a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-partial-content-watchosarm32	2.2.3	2.2.3-metadata	e9001320a4a13e8d9effb0f8afbda83b4c4495cc
io.ktor	ktor-server-partial-content-watchosarm32	2.2.4	-	13f4ec1de76bc49ec397e4edfcc7c35ea1e7ab58
io.ktor	ktor-server-partial-content-watchosarm32	2.2.4	2.2.4-kdoc	13f4ec1de76bc49ec397e4edfcc7c35ea1e7ab58
io.ktor	ktor-server-partial-content-watchosarm32	2.2.4	2.2.4-metadata	ce0ae59e83dba649d0b070657ceade9e66c81dbb
io.ktor	ktor-server-partial-content-watchosarm32	2.3.0	-	613b4ab177ceaebcbb0a61603407240191dd52b7
io.ktor	ktor-server-partial-content-watchosarm32	2.3.0	2.3.0-kdoc	613b4ab177ceaebcbb0a61603407240191dd52b7
io.ktor	ktor-server-partial-content-watchosarm32	2.3.0	2.3.0-metadata	b0855e660b8b048e0b88973472f08b8f6739ab92
io.ktor	ktor-server-partial-content-watchosarm32	2.3.1	-	35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-partial-content-watchosarm32	2.3.1	2.3.1-kdoc	35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-partial-content-watchosarm32	2.3.1	2.3.1-metadata	a248d50143bea957580097c0b62901f1a8fb9ccc
io.ktor	ktor-server-partial-content-watchosarm32	2.3.10	-	7f4f1840526c4a265bcd71ec247b971e5c396663
io.ktor	ktor-server-partial-content-watchosarm32	2.3.10	2.3.10-kdoc	7f4f1840526c4a265bcd71ec247b971e5c396663
io.ktor	ktor-server-partial-content-watchosarm32	2.3.10	2.3.10-metadata	a7d51e44c516f4a0e7f5171f46c51a58e255d3b6
io.ktor	ktor-server-partial-content-watchosarm32	2.3.11	-	0a89acbaad570eb8594757935ac3f438a6b7b72b
io.ktor	ktor-server-partial-content-watchosarm32	2.3.11	2.3.11-kdoc	0a89acbaad570eb8594757935ac3f438a6b7b72b
io.ktor	ktor-server-partial-content-watchosarm32	2.3.11	2.3.11-metadata	bcc92098d5ba27185a51fc579820412b59a1a7cc
io.ktor	ktor-server-partial-content-watchosarm32	2.3.12	-	a68f4756e37df863a37976ad2c46bad049517ab2
io.ktor	ktor-server-partial-content-watchosarm32	2.3.12	2.3.12-kdoc	a68f4756e37df863a37976ad2c46bad049517ab2
io.ktor	ktor-server-partial-content-watchosarm32	2.3.12	2.3.12-metadata	379b7448ec90fd4b3d9fbafa8cba828dd591971f
io.ktor	ktor-server-partial-content-watchosarm32	2.3.13	-	d4bc6d7e607a4f3502225ac799369eacd77b38a0
io.ktor	ktor-server-partial-content-watchosarm32	2.3.13	2.3.13-kdoc	d4bc6d7e607a4f3502225ac799369eacd77b38a0
io.ktor	ktor-server-partial-content-watchosarm32	2.3.13	2.3.13-metadata	385c212d7e91d45e5525b3150574c20f144c4390
io.ktor	ktor-server-partial-content-watchosarm32	2.3.2	-	c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-partial-content-watchosarm32	2.3.2	2.3.2-kdoc	c2e26e49a05b8aaa05d19d00fadcba94a8446f4f
io.ktor	ktor-server-partial-content-watchosarm32	2.3.2	2.3.2-metadata	091ad9ca76fb6e475531f76cdd4588795ff49aa0
io.ktor	ktor-server-partial-content-watchosarm32	2.3.3	-	c1699da3589b0266a8938c43e4dc275ef78ace26
io.ktor	ktor-server-partial-content-watchosarm32	2.3.3	2.3.3-kdoc	c1699da3589b0266a8938c43e4dc275ef78ace26
io.ktor	ktor-server-partial-content-watchosarm32	2.3.3	2.3.3-metadata	679f6cf273e21145a7c6831efd413062ac40458e
io.ktor	ktor-server-partial-content-watchosarm32	2.3.4	-	8d0f25dccef8b0c768a490392c3622e24ed8f455
io.ktor	ktor-server-partial-content-watchosarm32	2.3.4	2.3.4-kdoc	8d0f25dccef8b0c768a490392c3622e24ed8f455
io.ktor	ktor-server-partial-content-watchosarm32	2.3.4	2.3.4-metadata	2460d967c0f72d57467b1b31ecdb69a01dc69b60
io.ktor	ktor-server-partial-content-watchosarm32	2.3.5	-	e18d05ad1ee2dffb74a9ba89f567c453e4d10086
io.ktor	ktor-server-partial-content-watchosarm32	2.3.5	2.3.5-kdoc	e18d05ad1ee2dffb74a9ba89f567c453e4d10086
io.ktor	ktor-server-partial-content-watchosarm32	2.3.5	2.3.5-metadata	2be8476f24fa31f3400050e8579012a1fc8f9c35
io.ktor	ktor-server-partial-content-watchosarm32	2.3.6	-	c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-partial-content-watchosarm32	2.3.6	2.3.6-kdoc	c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-partial-content-watchosarm32	2.3.6	2.3.6-metadata	2426e97e6db88c031149b1c4365a4a3858be723a
io.ktor	ktor-server-partial-content-watchosarm32	2.3.7	-	8034d53e4a76142eee57f217dcd5ded4788aa8d6
io.ktor	ktor-server-partial-content-watchosarm32	2.3.7	2.3.7-kdoc	8034d53e4a76142eee57f217dcd5ded4788aa8d6
io.ktor	ktor-server-partial-content-watchosarm32	2.3.7	2.3.7-metadata	b2aeefc5866d3db4b75e2fd8c1d8f6520caa9988
io.ktor	ktor-server-partial-content-watchosarm32	2.3.8	-	2519669d135a268376f020ddfd2d2c175fadb6af
io.ktor	ktor-server-partial-content-watchosarm32	2.3.8	2.3.8-kdoc	2519669d135a268376f020ddfd2d2c175fadb6af
io.ktor	ktor-server-partial-content-watchosarm32	2.3.8	2.3.8-metadata	dfd62318e0c3d02d968740d3f9a1256256999415
io.ktor	ktor-server-partial-content-watchosarm32	2.3.9	-	2c28106b94d061ed01ccf485685497583066ae1c
io.ktor	ktor-server-partial-content-watchosarm32	2.3.9	2.3.9-kdoc	2c28106b94d061ed01ccf485685497583066ae1c
io.ktor	ktor-server-partial-content-watchosarm32	2.3.9	2.3.9-metadata	760373a88f66030a7f475ab591228dcec4668f80
