com.cleveradssolutions	bidmachine	2.4.0.0		N/A
nl.gn0s1s	elastic4s-json-jackson_2.13	8.15.0		a2d7a7789f3852b6da92e64dbeb51931945000e8
nl.gn0s1s	elastic4s-json-jackson_2.13	8.15.1		56e4e4a22e35054db2569ab455d5eb3a3f8be713
nl.gn0s1s	elastic4s-json-jackson_2.13	8.15.2		601bb10afd959ec2fae9c16740b6d54e15e6f3e3
nl.gn0s1s	elastic4s-json-jackson_2.13	8.15.3		30602ae492cc0b1a114b5e08a759e1a611d57091
nl.gn0s1s	elastic4s-json-jackson_2.13	8.15.4		db6990b00e2707449037184e1ce342520fd9219f
nl.gn0s1s	elastic4s-json-jackson_2.13	8.16.0		db08d4e454bea68825f00bd97524770d10d37b66
nl.gn0s1s	elastic4s-json-jackson_2.13	8.17.0		fc1726ff178ca6ad4311f8b4bec3f1fecd0c9ced
nl.gn0s1s	elastic4s-json-jackson_2.13	8.17.1		5d8c707a8d65a2e3758ca938d6058ed9225db003
nl.gn0s1s	elastic4s-json-jackson_2.13	8.18.0		20a51cddb74f36092886f81dcb134d0d7060c6cd
no.entur.logging.cloud	micrometer	1.3.2		67c329cf216500c2eddfc32ac411d853754d0542
no.entur.logging.cloud	micrometer	2.0.0		614dc7be593edadc2c4fa472941698e1410371e8
no.entur.logging.cloud	micrometer	2.0.1		d006273b5c97f1a914956e4df85653a19bf9922c
no.entur.logging.cloud	micrometer	2.0.10		246c62eb2eedfccc2d23fd24df5f8e1cd439f7f8
no.entur.logging.cloud	micrometer	2.0.13		4bc252fa35bafc321a2aede86649e83694ff5885
no.entur.logging.cloud	micrometer	2.0.14		43f2f2347f45a3fb68a556965af23dfb2a29c6e2
no.entur.logging.cloud	micrometer	2.0.15		fea51bdb64a02d27805259054d9aa08308b1e45e
no.entur.logging.cloud	micrometer	2.0.16		19792f90375923149ad54b669a926570a191f698
no.entur.logging.cloud	micrometer	2.0.17		994999ea1603fbf40f633a9462e7d4a77aa2d600
no.entur.logging.cloud	micrometer	2.0.18		4609c028a48aec3a3fb20f208878d81fb09f5a7d
no.entur.logging.cloud	micrometer	2.0.2		a717ef0d90fc94d606eb170cebe4310d967ce939
no.entur.logging.cloud	micrometer	2.0.3		fa9e0924e7f688af290bad73d143c8b1c75dd03b
no.entur.logging.cloud	micrometer	2.0.4		dcfdc7949751d0ad892a1cea57f0a91485c086b9
no.entur.logging.cloud	micrometer	2.0.5		cb0a29144cc09fede16a677064d37161fdb2d7dc
no.entur.logging.cloud	micrometer	2.0.6		683301398b419ba4404db3cefb6c5909588b5e92
no.entur.logging.cloud	micrometer	2.0.7		5e4fb4befa07e4f13e934b0b14c326320da51a55
no.entur.logging.cloud	micrometer	2.0.8		d60b9d38f81cd7c716634c3ed36e9efa1dbef286
no.entur.logging.cloud	micrometer	2.0.9		1c2c6048decb439fbfd85a812baacfc638b7517b
no.entur.logging.cloud	micrometer	3.0.0		ac8081827f8671cf6b35aecd8582fd1b84162f95
no.entur.logging.cloud	micrometer	3.0.1		aebba0bfbbc33ae4d9270617d7172aef2593bb98
no.entur.logging.cloud	micrometer	3.0.2		03f252ec1f2d764dd57e4f0668dc2ad141d93dcb
no.entur.logging.cloud	micrometer	4.0.0		8074199ef7d8db382f6c3a4196c41f6dcc9b8700
no.entur.logging.cloud	micrometer	4.0.1		7b2adf76d2fc1c30f0e0e7f584b7b22b90143fcf
no.entur.logging.cloud	micrometer	4.0.2		39a666aa6212d7d1730fc553f222aef2ff2d9713
no.entur.logging.cloud	micrometer	4.0.3		6894a0b57bd97c4435245fb01dc872c607975d22
no.entur.logging.cloud	micrometer	4.1.0		6086306f2433244a90539b80fab547990fa1b087
no.entur.logging.cloud	micrometer	4.1.1		b2799ac8900b8521ced847078a76eea09999d92d
no.entur.logging.cloud	micrometer	4.1.2		39c866ef8d83ad4f9240ef56296746a3b9d7783d
no.entur.logging.cloud	micrometer	4.1.3.6		3deaf98f862da776a81248ab12d02054a18c6f27
no.entur.logging.cloud	micrometer	4.1.4		97145568845ae1e47472521a09b00a3774850214
no.entur.logging.cloud	micrometer	4.1.5		40cf97fcc7639c99751da68bcb4c7178c86f3038
no.entur.logging.cloud	micrometer	4.2.0		770b81ec283abcba8b48eabfab47eee02414aaf4
no.entur.logging.cloud	micrometer	4.3.0		cc5d65fd224c8ec68ee20c70f228ab9f3700d7a0
no.entur.logging.cloud	micrometer	4.3.1		7e13f1381ab01635e3d309853651ca0c015ba9de
no.entur.logging.cloud	micrometer	4.3.2		1e6cca6f6915f53e4c5533eb4ae6049f66c638fc
no.entur.logging.cloud	micrometer	4.3.3		782eb533cfd7f538f4ca5016c0d0bbfd54a96483
org.apache.camel	camel-test-infra-hazelcast	4.10.0		dc880292ee658f663dd024e0cf06fc875def572e
org.apache.camel	camel-test-infra-hazelcast	4.10.1		323d1bfba19335212585de073427f64ef3db2810
org.apache.camel	camel-test-infra-hazelcast	4.10.2		4e8081d319600f646e706dc3c2104cf6b53dd9d1
org.apache.camel	camel-test-infra-hazelcast	4.10.3		bc9de7b6e98dc9207485bf78d2f6833368d409f4
org.apache.camel	camel-test-infra-hazelcast	4.10.4		3da4d0c0b7fc5e402262dde99bf567eec9694d8a
org.apache.camel	camel-test-infra-hazelcast	4.11.0		e0459e567cadb2487a48eca3ad214c920efbacc8
org.apache.camel	camel-test-infra-hazelcast	4.5.0		67e65005ea8246b12c7cc137967df0833d898fd6
org.apache.camel	camel-test-infra-hazelcast	4.6.0		f160e9d0d0a5ff5bb628f0f99435af4ba6fe21db
org.apache.camel	camel-test-infra-hazelcast	4.7.0		969bd7724c8f7ff08962ccce62150bc9aece34b5
org.apache.camel	camel-test-infra-hazelcast	4.8.0		86817260950242ae8c47e02bd6bec5349ae64b33
org.apache.camel	camel-test-infra-hazelcast	4.8.1		72a3aab396b9fdff5e9cb105ecf724254ab87b65
org.apache.camel	camel-test-infra-hazelcast	4.8.2		6243b1cfeab6425d970665cbdd238b5bf2a29a6c
org.apache.camel	camel-test-infra-hazelcast	4.8.3		560adf61500b6d5bba09cf71bdc3ebd0b2a7205d
org.apache.camel	camel-test-infra-hazelcast	4.8.4		b1219b14ac7df822ebf388ff7aa21dabffd089f6
org.apache.camel	camel-test-infra-hazelcast	4.8.5		bc39d882f580bd91b4eedba25cb50e24aae8dbd4
org.apache.camel	camel-test-infra-hazelcast	4.8.6		4b9ae1cfa27a38e26cdc9b040d73fd8c575a7ac4
org.apache.camel	camel-test-infra-hazelcast	4.9.0		d757fa7b41477410b7882464c9a39af8b5331859
org.apache.flink	flink-ml-core-1.15	2.3.0		054085548b12396300d8da53a745ab36b7ea11d0
org.apache.flume	flume-spring-boot-parent	2.0.0		N/A
org.apache.maven.archetypes	maven-archetype-plugin	1.0		1f7a08648c04b3a8c92286a89350358cda4e78af
org.apache.maven.archetypes	maven-archetype-plugin	1.1		fb0fc8e31f41192220f90286b320b367e457a8ac
org.apache.maven.archetypes	maven-archetype-plugin	1.2		eddd3dbaa8c1f19b70c8706714f065c1a1ee1055
org.apache.maven.archetypes	maven-archetype-plugin	1.3		71e4163f2c0f6fa5f829183d5d00022081b286d1
org.apache.maven.archetypes	maven-archetype-plugin	1.4		05e11b0b7cbe374b8b0266b83b1259d2120aaa7e
org.apache.maven.archetypes	maven-archetype-plugin	1.5		9823eda7f4295d7bcc846824b9d2fb3b637accb2
org.drewcarlson	mobius-core-tvosx64	0.1.4		N/A
org.drewcarlson	mobius-core-tvosx64	0.1.4	metadata	995ab14da4fdf9a7a1540d653752e888206ade96
org.drewcarlson	mobius-core-tvosx64	0.1.5		N/A
org.drewcarlson	mobius-core-tvosx64	0.1.5	metadata	2bf92ecef0b705575e582ca7a9ee4ba8c79af4c8
org.drewcarlson	mobius-core-tvosx64	0.1.6		N/A
org.drewcarlson	mobius-core-tvosx64	0.1.6	metadata	a5fdcc1ebd3d97048452e4195226f1c8d8fae747
org.drewcarlson	mobius-core-tvosx64	0.1.7		N/A
org.drewcarlson	mobius-core-tvosx64	0.1.7	metadata	be2634056ff3c94c54fff212c17a0d241da0095f
org.dspace.modules	xmlui	1.7.0		N/A
org.dspace.modules	xmlui	1.7.0-rc2		N/A
org.dspace.modules	xmlui	1.7.1		N/A
org.dspace.modules	xmlui	1.7.2		N/A
org.dspace.modules	xmlui	1.7.3		N/A
org.dspace.modules	xmlui	1.8.0		N/A
org.dspace.modules	xmlui	1.8.0-rc1		N/A
org.dspace.modules	xmlui	1.8.0-rc2		N/A
org.dspace.modules	xmlui	1.8.0-rc3		N/A
org.dspace.modules	xmlui	1.8.1		N/A
org.dspace.modules	xmlui	1.8.2		N/A
org.dspace.modules	xmlui	1.8.3		N/A
org.dspace.modules	xmlui	3.0		N/A
org.dspace.modules	xmlui	3.0-rc1		N/A
org.dspace.modules	xmlui	3.0-rc2		N/A
org.dspace.modules	xmlui	3.0-rc3		N/A
org.dspace.modules	xmlui	3.1		N/A
org.dspace.modules	xmlui	3.2		N/A
org.dspace.modules	xmlui	3.3		N/A
org.dspace.modules	xmlui	3.4		N/A
org.dspace.modules	xmlui	3.5		N/A
org.dspace.modules	xmlui	3.6		N/A
org.dspace.modules	xmlui	4.0		N/A
org.dspace.modules	xmlui	4.0-rc1		N/A
org.dspace.modules	xmlui	4.0-rc2		N/A
org.dspace.modules	xmlui	4.0-rc3		N/A
org.dspace.modules	xmlui	4.1		N/A
org.dspace.modules	xmlui	4.2		N/A
org.dspace.modules	xmlui	4.3		N/A
org.dspace.modules	xmlui	4.4		N/A
org.dspace.modules	xmlui	4.5		N/A
org.dspace.modules	xmlui	4.6		N/A
org.dspace.modules	xmlui	4.7		N/A
org.dspace.modules	xmlui	4.8		N/A
org.dspace.modules	xmlui	4.9		N/A
org.dspace.modules	xmlui	5.0		N/A
org.dspace.modules	xmlui	5.0-rc1		N/A
org.dspace.modules	xmlui	5.0-rc2		N/A
org.dspace.modules	xmlui	5.0-rc3		N/A
org.dspace.modules	xmlui	5.1		N/A
org.dspace.modules	xmlui	5.10		N/A
org.dspace.modules	xmlui	5.11		N/A
org.dspace.modules	xmlui	5.2		N/A
org.dspace.modules	xmlui	5.3		N/A
org.dspace.modules	xmlui	5.4		N/A
org.dspace.modules	xmlui	5.5		N/A
org.dspace.modules	xmlui	5.6		N/A
org.dspace.modules	xmlui	5.7		N/A
org.dspace.modules	xmlui	5.8		N/A
org.dspace.modules	xmlui	5.9		N/A
org.dspace.modules	xmlui	6.0		N/A
org.dspace.modules	xmlui	6.0-rc1		N/A
org.dspace.modules	xmlui	6.0-rc2		N/A
org.dspace.modules	xmlui	6.0-rc3		N/A
org.dspace.modules	xmlui	6.0-rc4		N/A
org.dspace.modules	xmlui	6.1		N/A
org.dspace.modules	xmlui	6.2		N/A
org.dspace.modules	xmlui	6.3		N/A
org.dspace.modules	xmlui	6.4		N/A
org.eclipse.dataspaceconnector	s3-provision	0.0.1-milestone-4		979a5826910feaa1298a8ebd1a763e4fe7c76e30
org.eclipse.dataspaceconnector	s3-provision	0.0.1-milestone-5		356d7485bd61f13161a5f4a95cded4b7a96d0591
org.eclipse.dataspaceconnector	s3-provision	0.0.1-milestone-5.1		a8fd91f0f3621fd9e7dd2dbbd7c089efe946c19b
org.eclipse.dataspaceconnector	s3-provision	0.0.1-milestone-6		5cdea8d1009e5845378675d5d2d05ec53a5a30e6
org.glassfish	javax.xml.soap	10.0-b28		9d30c2074ec91be3bae26866cf636c97fb0463a4
org.glassfish	javax.xml.soap	3.0		1ca7b00e2c060aca237c592a23a84586b0487359
org.glassfish	javax.xml.soap	3.0-Prelude		4261b178e29d9b35322dad722eef21d3a095f58f
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-b10		cb715790a756515854f222a752f367353a3eb96d
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-b11		a0d0f99ff47d79c92c5528da88b11155ebebd1a2
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-b12		d74ec2903690d8255d04a0736bc867d1e07652b2
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-b13		6c89f9ff2cc687fa4037e9979eac14374972317e
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-b14		50225d99d0a8030321bb56802fc804a936afc1f7
org.glassfish	javax.xml.soap	3.0-Prelude-Embedded-m2		6f88307560aba329bae6127c026e5093fc3021f5
org.glassfish	javax.xml.soap	3.0-Prelude-b28b		443d1102293fa822b13eedcb417e987a87aafde7
org.glassfish	javax.xml.soap	3.0-Preview		97765eec610cd6c864c31afa27a416d0d350c676
org.glassfish	javax.xml.soap	3.0-Preview-b47a		5e3934411abfb4200bac2fd0d1a1b3b583a1ab9d
org.glassfish	javax.xml.soap	3.0-Preview-b47b		ed3f2130ee973ee509e9bad3d50a408587b00feb
org.glassfish	javax.xml.soap	3.0-Preview-b47c		a743869727975c42d9fe7d7cf87734471fbf7c15
org.glassfish	javax.xml.soap	3.0-b29		10287944b1dab84b09d858f907ad0f22e58fd4f1
org.glassfish	javax.xml.soap	3.0-b30		417265a29d6b8114922879a50bfd02f89adf4bf3
org.glassfish	javax.xml.soap	3.0-b31		e8c3ebc27a30f268d5475a727cf057fc5dd07583
org.glassfish	javax.xml.soap	3.0-b32		4653a599365956ab449bcb687e919bcb83ed2713
org.glassfish	javax.xml.soap	3.0-b33		83ef20552b4a5b5137ef8ad598f07b86beea1dd0
org.glassfish	javax.xml.soap	3.0-b34		af3f2ad597c5a2ae6d6a181bfb11e8ba211c776f
org.glassfish	javax.xml.soap	3.0-b35		e9ddf92bb935c63c09ac87545c4e446232fda74b
org.glassfish	javax.xml.soap	3.0-b36		c4fa1c79ce4394a5905ecbfa8a7f7218ab076d7e
org.glassfish	javax.xml.soap	3.0-b37		2ce173f0e018325d946d41d413c24b7c561a145b
org.glassfish	javax.xml.soap	3.0-b38		9074c256a21548336c7dd10ce71e0a410803ec9a
org.glassfish	javax.xml.soap	3.0-b39		07818840a4d4994c19042b17d75c25ac368a2cb5
org.glassfish	javax.xml.soap	3.0-b40		e3ea8b207a1ce590d18f13c1913147f7991bd51a
org.glassfish	javax.xml.soap	3.0-b41		70b2546a9867046820ea9dffac28fb3f0fadc24f
org.glassfish	javax.xml.soap	3.0-b42		34c5531aeeb89f3511bffd1e72541a0257e99c0f
org.glassfish	javax.xml.soap	3.0-b43		86c4efdf980076f9df6b912ac99dd4c1d4b3ca00
org.glassfish	javax.xml.soap	3.0-b44		2854ef9463d76b087bb2ce0d27cd2dbc79f096ab
org.glassfish	javax.xml.soap	3.0-b45		cfb8e75db144f667045f39889d447fe35747d700
org.glassfish	javax.xml.soap	3.0-b46		6b53b4a34256bc9be14bd241dc2ebeaaea4839a4
org.glassfish	javax.xml.soap	3.0-b47		86a65a5a57f5ca48a74caa04d3121f195d43e103
org.glassfish	javax.xml.soap	3.0-b48		955d24a5ebe81fc6eacbda1c31461cae0a4611ee
org.glassfish	javax.xml.soap	3.0-b49		754cf78c06e51efa0cd9d2264233c41e87ce3dd4
org.glassfish	javax.xml.soap	3.0-b50		ef8fd7d37b16baa8ec18ce757f74b99c3cd14d32
org.glassfish	javax.xml.soap	3.0-b51		f1435363fe37b8c6cffb82fa1c275d3e0dd349a2
org.glassfish	javax.xml.soap	3.0-b52		80b4eb59c1ce0fb4cc9eda093e6914816d403f07
org.glassfish	javax.xml.soap	3.0-b53		17030e8438dc2145c816debf2bbf94ab982e1250
org.glassfish	javax.xml.soap	3.0-b54		a1445fd83e3e11d1aad9f0d85874fa4acd324a7f
org.glassfish	javax.xml.soap	3.0-b55		d512c29ee83998d5b8904d8e7266bae35b7d6c06
org.glassfish	javax.xml.soap	3.0-b56		ded00a7f7e5d5fb0c6fc5083a78062907d4393fb
org.glassfish	javax.xml.soap	3.0-b57		4373fa39dd35c4c0679634aaec2bda526d005e2d
org.glassfish	javax.xml.soap	3.0-b58		301b42fa50ea8c0869f17636dfc02f5ed5387acb
org.glassfish	javax.xml.soap	3.0-b59		14fe0f0a0b1f86ea900d2a3acbd751b8e406b523
org.glassfish	javax.xml.soap	3.0-b60		f20ad29be7afd54b578aa4dfb66b363cc7d034a1
org.glassfish	javax.xml.soap	3.0-b61		28a0c8f881fb40c2d6f70abb1916592f33bc4527
org.glassfish	javax.xml.soap	3.0-b62		2fb07cfcac082f04d2f0bf16554b9c28b691199e
org.glassfish	javax.xml.soap	3.0-b63		fd2965079dc42d0952e7f432aeb6b2cd09bad676
org.glassfish	javax.xml.soap	3.0-b64		a58825224d45606225e27a3f09888ea547e7c2bd
org.glassfish	javax.xml.soap	3.0-b65		b991ca3be303b6492a55e1407806356ec48dc486
org.glassfish	javax.xml.soap	3.0-b66		3df53f65f3763879f1c68248de94f0185f6cff71
org.glassfish	javax.xml.soap	3.0-b67		d8034a890a4706854edee63f99ffddcc931d1163
org.glassfish	javax.xml.soap	3.0-b68		e5633c04531d62f041ab0b1cf927994a67268f55
org.glassfish	javax.xml.soap	3.0-b69		b96828ade8db8638baa381bf2b941c6ac232923b
org.glassfish	javax.xml.soap	3.0-b70		84e028ed1f7ef020a99ed9ba4287e8d4465f5683
org.glassfish	javax.xml.soap	3.0-b71		a23465a2e97796241b39f1008c4dba2e62070c93
org.glassfish	javax.xml.soap	3.0-b72		893339e7abd65a87a89df565b6dae1b5358e9566
org.glassfish	javax.xml.soap	3.0-b73		63fa2778bf4df485fdc03f32a75981e0b9a8589f
org.glassfish	javax.xml.soap	3.0-b74		76bc34b5779e920d46bf0cd6cf2c41b5c2b24c40
org.glassfish	javax.xml.soap	3.0-b74a		b26a6501d382fa5da2a1abb13c87d87f642a0c0f
org.glassfish	javax.xml.soap	3.0-b74b		5878d1f12159ff1c71d046c510960ed7a80fe8d0
org.glassfish	javax.xml.soap	3.0.1		bb279e69b5cca2ed5613083b148f736070b031d7
org.glassfish	javax.xml.soap	3.0.1-b01		771eaced488088824eed3ef3e867923f7e265934
org.glassfish	javax.xml.soap	3.0.1-b02		9136e7a4f56b4f1d2a310aede9032faea35bc3a0
org.glassfish	javax.xml.soap	3.0.1-b03		c43b0842de9a912460c7483d128ee29e2bb304d8
org.glassfish	javax.xml.soap	3.0.1-b04		42f2b6fb511266ff4469d183374a2aa66499b7dd
org.glassfish	javax.xml.soap	3.0.1-b05		f42c0af061058ffcf37241eff4b75c282be959e3
org.glassfish	javax.xml.soap	3.0.1-b06		fb0b70ea628283563dfd7dabc0245950330e9dda
org.glassfish	javax.xml.soap	3.0.1-b07		77c75e50cdd80448ef8349bb2d97f81d4ba7a9a8
org.glassfish	javax.xml.soap	3.0.1-b08		37303c585dbdd28e2322d3cd606e9fe82f58b7f0
org.glassfish	javax.xml.soap	3.0.1-b09		d1cbcbcadfcbac89f5a131ad961f9dee864e750d
org.glassfish	javax.xml.soap	3.0.1-b10		83e48d6d4e8a8374ce91084ec221a612b15793c8
org.glassfish	javax.xml.soap	3.0.1-b11		1155005f61f3af05c5ac5f5cd83b6557996fc271
org.glassfish	javax.xml.soap	3.0.1-b12		c8764001789edbd44efd1cc086d6a899034e1f35
org.glassfish	javax.xml.soap	3.0.1-b14		2df9293a1d59cbe5f6b2c7ee655086f31704f950
org.glassfish	javax.xml.soap	3.0.1-b15		8e9b206517eb67bc5c6c07afb4a94096e2295c0f
org.glassfish	javax.xml.soap	3.0.1-b16		31b4754855c151b56d4c993abbd2f30eb4fbbf81
org.glassfish	javax.xml.soap	3.0.1-b17		083a01597851cbb81cd800269bc70e6ad2e3138a
org.glassfish	javax.xml.soap	3.0.1-b18		2d90b1d62ac03ebfe2fd5cf7f5d3da33ae49537e
org.glassfish	javax.xml.soap	3.0.1-b19		b379477c480d2dabbd85864997ebb97754c1f734
org.glassfish	javax.xml.soap	3.0.1-b20		6ff66d448999ac0be73b9453abb9280d0f8671c9
org.glassfish	javax.xml.soap	3.1		4c981c26cb1fe62b608807d485dca90187c90736
org.glassfish	javax.xml.soap	3.1-b01		9723b66d650c6d0882d4c998486c9be633eebd00
org.glassfish	javax.xml.soap	3.1-b02		96d86437065057d083de54843ae289d416e338cd
org.glassfish	javax.xml.soap	3.1-b03		f19289376f10348853836473a32bc439d9df78a0
org.glassfish	javax.xml.soap	3.1-b04		3ece5b18528ab1d6e47d93008d757c53f2797624
org.glassfish	javax.xml.soap	3.1-b05		d0b9add50216c12896e7d932219191badfff8851
org.glassfish	javax.xml.soap	3.1-b06		f86fbe738e445da16acb11ce9dbe22fd7f425b08
org.glassfish	javax.xml.soap	3.1-b07		3f06eaf6d17fc33e3e841c2b4c30ec112b471a82
org.glassfish	javax.xml.soap	3.1-b08		4bc79b5f031de09cd3dbd97f74197cbdbc1b5c00
org.glassfish	javax.xml.soap	3.1-b09		354d455af711c5ba65691699706b64442a91bc43
org.glassfish	javax.xml.soap	3.1-b10		b27a239d685b63a0c5b0f8a32b33b78b452c224c
org.glassfish	javax.xml.soap	3.1-b11		ae9d01988d0b6b5f9409daf7b88217f0c21335f6
org.glassfish	javax.xml.soap	3.1-b12		9c100f573f58a5b83f1a006947587d14b77d3b88
org.glassfish	javax.xml.soap	3.1-b13		c5c2e2d60602fe6c19e4fd278550bea0a3b0bade
org.glassfish	javax.xml.soap	3.1-b14		4d3a20e3c3473e0f43bd223af4cf7b3b359e26be
org.glassfish	javax.xml.soap	3.1-b15		b52f3887dbd2250b659bfdf0125a1607218bb270
org.glassfish	javax.xml.soap	3.1-b16		6e995496a78c5441623b271ecb6c713ba3da2575
org.glassfish	javax.xml.soap	3.1-b17		36b1db1259c8866585111fd5812920e92a134314
org.glassfish	javax.xml.soap	3.1-b18		2a2b5fa4a9cd417d9a2acf329d18019370aafca1
org.glassfish	javax.xml.soap	3.1-b19		234dee2f30b03f1e19ac17dfc4335fa1e73c00ed
org.glassfish	javax.xml.soap	3.1-b20		5b29864946fce2f4e97b607241404ebc8a306a98
org.glassfish	javax.xml.soap	3.1-b21		b8277458badfe66711c523c0bff803a259d69a3d
org.glassfish	javax.xml.soap	3.1-b22		f2fc6699cc0cfbbbaae5d2b3c23e9a610c3d24d0
org.glassfish	javax.xml.soap	3.1-b23		e4e640e5de9d626d04e956b966d1668665ccd289
org.glassfish	javax.xml.soap	3.1-b24		9a38df2ebe5a5bd891742ef67a4a080b0b8225ce
org.glassfish	javax.xml.soap	3.1-b25		7297ec82ee4adbcf6d084532d05d3e8dff506c24
org.glassfish	javax.xml.soap	3.1-b26		a86d40bfbdfd6bd108c4fd5baa7294c5a860f183
org.glassfish	javax.xml.soap	3.1-b27		1fef34d8d25bda9e18b100e61543ab4ca3b38aff
org.glassfish	javax.xml.soap	3.1-b28		d9332a0a56c6a4f379b935226d42f09558b40c68
org.glassfish	javax.xml.soap	3.1-b30		dea8952dec1c761b5d29ac31f4234896fdddee0f
org.glassfish	javax.xml.soap	3.1-b31		996e7fea9ccc9594035fa3699eeb761120351524
org.glassfish	javax.xml.soap	3.1-b32		fb2f821ab61b8ecac5959b972fdebcac1674f36a
org.glassfish	javax.xml.soap	3.1-b33		772c7709dcb58b66c50a0b0c6dcc8072af13a3cc
org.glassfish	javax.xml.soap	3.1-b34		47deee972a7df2b6869ff823d7a3dd56a1c12f78
org.glassfish	javax.xml.soap	3.1-b35		c0374cfed50f0615e62939a849825181569349d1
org.glassfish	javax.xml.soap	3.1-b36		519839f34c513dfc66ee81f0f4867f300a1850c7
org.glassfish	javax.xml.soap	3.1-b37		b954ee3dedf1f266344481c96353bf38f292bfc7
org.glassfish	javax.xml.soap	3.1-b38		03c550bb08009e704a83e2b4cd2f8acc0295085d
org.glassfish	javax.xml.soap	3.1-b39		dddde3b5b3fad2af20ac36939a71ae0565409164
org.glassfish	javax.xml.soap	3.1-b40		7ce019697f98716fbd2af4a23411ffd670416875
org.glassfish	javax.xml.soap	3.1-b41		f54d5f6da7d08e69643514a3c5c5f6ce72ece405
org.glassfish	javax.xml.soap	3.1.1		ed8fc9e37fddfb03b26b4359b67688eeed4ea703
org.glassfish	javax.xml.soap	3.1.1-b01		d93c3031df249a0e378ec7edf976cf9b37da3bc2
org.glassfish	javax.xml.soap	3.1.1-b02		6067310676db7b45b3624920c723035343f3249e
org.glassfish	javax.xml.soap	3.1.1-b03		2e9c5d8f16954058bde30a2501f7a7e48c07ed90
org.glassfish	javax.xml.soap	3.1.1-b04		99c197812c4d9befd35f7d5df74c4c67a8258e41
org.glassfish	javax.xml.soap	3.1.1-b05		a1b4f4256e58d4fc939a2f84790d35ea0d86b1ee
org.glassfish	javax.xml.soap	3.1.1-b06		3ad28b0cef9be411b0d2a73629b82ab1104657bd
org.glassfish	javax.xml.soap	3.1.1-b07		55d9c1efc72608b057148ff8760e75263273c91b
org.glassfish	javax.xml.soap	3.1.1-b08		4a7da93ee312063d408ea5252e4dbe63d6efea69
org.glassfish	javax.xml.soap	3.1.1-b09		38af1824fbde89b38806a6a1305e8175af8279cb
org.glassfish	javax.xml.soap	3.1.1-b10		52bfee121e442033be94fc1fa20391a3e5fb1f1c
org.glassfish	javax.xml.soap	3.1.1-b11		e5ec8fe36ba9cf9e3c6a0ee4c17578669ab623da
org.glassfish	javax.xml.soap	3.2-b01		a2df012f8310fdd14b7d75b6d3c13f2a55224418
org.glassfish	javax.xml.soap	3.2-b02		522f450cce9a10e693604bac81ed16a5a555e681
org.glassfish	javax.xml.soap	3.2-b03		66b6a81c11a28492a3daa85512d4095da9083d96
org.glassfish	javax.xml.soap	3.2-b04		1a01e694c20bfcdf7642a3738ec4569f58b5602a
org.glassfish	javax.xml.soap	3.2-b05		5157ed19ae738625e6cbaf6cacc02c0739e61624
org.glassfish	javax.xml.soap	3.2-b06		fd9a82c90d4033bc9353fe2a4bdb4487b508ac5f
org.glowroot.instrumentation	instrumentation-okhttp	0.14.0		bbbce4c22163813d997a6b5acf15d89414a4aaa5
org.glowroot.instrumentation	instrumentation-okhttp	0.14.1		fe94da2d2b9d356008ce0f10a70c54d84325f464
org.glowroot.instrumentation	instrumentation-okhttp	0.14.2		67c4d0982a5fa6fecf588695a62cc6ad50dfde8f
org.glowroot.instrumentation	instrumentation-okhttp	0.14.3		ccedcf037983d7eed70f06cb8a26c30976d5c510
org.glowroot.instrumentation	instrumentation-okhttp	0.14.4		1c647c7dfa28a52308583ea2444303cce3a44d23
org.glowroot.instrumentation	instrumentation-okhttp	0.14.5		3d0d68209c3643a2572f465142e5f72baae52a0e
org.glowroot.instrumentation	instrumentation-okhttp	0.14.6		a7733112f7c109619cc2bcdd1611a886ccf8ab93
org.glowroot.instrumentation	instrumentation-okhttp	0.14.7		c41089c6cd9817eca002e566b40406220d25421a
org.glowroot.instrumentation	instrumentation-okhttp	0.14.8		70b96e419fb6edc97edd428195aab893bac48f81
org.glowroot.instrumentation	instrumentation-okhttp	0.14.9		f442c473a51e47db523e3588fec9a48648842a11
org.ikasan	ikasan-nft-util	3.0.0		03213479ae77dd27df87fbde77e0c6e2363722ef
org.ikasan	ikasan-nft-util	3.0.1		3c6ec50cc21f6165f9d5117b138440610cfd1688
org.ikasan	ikasan-nft-util	3.1.0		52cc959cc75fe6c098393c010004e718b45c9992
org.ikasan	ikasan-nft-util	3.1.0-beta		261b00bfa34864d75bfd7f39e0e95c9279ffe501
org.ikasan	ikasan-nft-util	3.1.1		15b832a4395278f0191930976fcb710ae6e213dd
org.ikasan	ikasan-nft-util	3.1.2		fbd5c219496d4de016f5be6959a091fa08ed7d0e
org.ikasan	ikasan-nft-util	3.2.0		5d135efe93988de1b3a66d6741e491cd2fb0f6f5
org.ikasan	ikasan-nft-util	3.2.1		feb8b8d3ad93e82f281065de5840167879577376
org.ikasan	ikasan-nft-util	3.2.2		bd906533b30f59ac40a7555eb9f44c0157e9b474
org.ikasan	ikasan-nft-util	3.2.3		a8b6ccc0d8ba803c093715d2cdafcaab5d125135
