app.msign	qrsign-api	0.7		bd15b3d92a8c76c254ac6b6dc60464e501df2196
it.unibo.alchemist	alchemist-graphql-jvm	34.0.5		ac2350787faf56b3285e84fcd22d2910033330ed
it.unibo.alchemist	alchemist-graphql-jvm	34.0.6		ac2350787faf56b3285e84fcd22d2910033330ed
it.unibo.alchemist	alchemist-graphql-jvm	34.0.7		ca8c25658b77d75726ad9590c1d28dac8cb3e0a7
it.unibo.alchemist	alchemist-graphql-jvm	34.0.8		ca8c25658b77d75726ad9590c1d28dac8cb3e0a7
it.unibo.alchemist	alchemist-graphql-jvm	34.0.9		b4901abcfaa86bbc762e38e785ce2154582a2fd6
it.unibo.alchemist	alchemist-graphql-jvm	34.1.0		b4901abcfaa86bbc762e38e785ce2154582a2fd6
it.unibo.alchemist	alchemist-graphql-jvm	34.1.1		b4901abcfaa86bbc762e38e785ce2154582a2fd6
it.unibo.alchemist	alchemist-graphql-jvm	34.1.10		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.11		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.12		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.13		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.14		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.2		b4901abcfaa86bbc762e38e785ce2154582a2fd6
it.unibo.alchemist	alchemist-graphql-jvm	34.1.3		b4901abcfaa86bbc762e38e785ce2154582a2fd6
it.unibo.alchemist	alchemist-graphql-jvm	34.1.4		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.5		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.6		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.7		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.8		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	34.1.9		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	35.0.0		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	35.0.1		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	35.0.2		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	35.0.3		9783449126f5d188bad08d360b5c7995a4ad6578
it.unibo.alchemist	alchemist-graphql-jvm	36.0.0		9ef36e36c8cbca1f4859a056dd243af9b62f7beb
it.unibo.alchemist	alchemist-graphql-jvm	36.0.1		9ef36e36c8cbca1f4859a056dd243af9b62f7beb
it.unibo.alchemist	alchemist-graphql-jvm	36.0.10		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.11		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.12		aaa30dc1b2438fdb780cde9ff2d047db702c73a1
it.unibo.alchemist	alchemist-graphql-jvm	36.0.2		9ef36e36c8cbca1f4859a056dd243af9b62f7beb
it.unibo.alchemist	alchemist-graphql-jvm	36.0.3		9ef36e36c8cbca1f4859a056dd243af9b62f7beb
it.unibo.alchemist	alchemist-graphql-jvm	36.0.4		aaa30dc1b2438fdb780cde9ff2d047db702c73a1
it.unibo.alchemist	alchemist-graphql-jvm	36.0.5		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.6		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.7		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.8		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.0.9		29082fe5d1803423bbd1fea1f3c9df00592f7b63
it.unibo.alchemist	alchemist-graphql-jvm	36.1.2		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	36.1.3		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.0.0		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.0.1		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.1.0		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.1.1		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.1.2		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.1.3		932e08327afd2cb6a6a5cca4425905ee416b7fd8
it.unibo.alchemist	alchemist-graphql-jvm	37.1.4		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.1.5		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.1.6		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.1.7		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.1.8		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.1.9		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.2.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.2.1		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.3.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	37.3.1		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	38.0.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	38.0.1		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	38.0.2		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	38.0.3		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	39.0.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	39.0.1		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	40.0.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	40.1.0		447fffd9ec5e565c1fd7545ca882215f9b12854a
it.unibo.alchemist	alchemist-graphql-jvm	40.1.2		c4f216056f2afd0b09d0de1a9dc70decf0a59579
it.unibo.alchemist	alchemist-graphql-jvm	40.1.3		c4f216056f2afd0b09d0de1a9dc70decf0a59579
it.unibo.alchemist	alchemist-graphql-jvm	41.0.0		c4f216056f2afd0b09d0de1a9dc70decf0a59579
it.unibo.alchemist	alchemist-graphql-jvm	42.0.0		c4f216056f2afd0b09d0de1a9dc70decf0a59579
it.unibo.alchemist	alchemist-graphql-jvm	42.0.1		c4f216056f2afd0b09d0de1a9dc70decf0a59579
it.unibo.alchemist	alchemist-graphql-jvm	42.0.2		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.3		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.4		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.5		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.6		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.7		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.8		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.0.9		f37c2708c957f9883a9053e178347228758ff9b4
it.unibo.alchemist	alchemist-graphql-jvm	42.1.0		f37c2708c957f9883a9053e178347228758ff9b4
net.sf.m-m-m	mmm-search-engine-webapp	1.0.0		N/A
net.sf.m-m-m	mmm-search-engine-webapp	1.0.1		N/A
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.1.0		3f58fd6ffbd213af56f3b9ad3f1016ac13c94746
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.2.0		0c49c632a911a3d970c5dca544ef8d38ded1e761
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.3.0		93537163822ba3caf7789a0cc911b47fa2177d91
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.4.0		c5b6f2d4022804077b172f04cd7f2ef07f094448
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.5.0		0074763dc97e8eefa4b849772f539fdd811d1047
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.6.0		4204361653bc6a151ff0f6626f56260aad9a810c
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.7.0		e6fbf64bcd608d420152de2cb74f11124098e5b3
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.8.0		c0d13295166730bb78612b4006aa22eeba9e3c6e
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	1.8.1		db58c7f2bcbf988d5c987fa6d8c6742c5b36b61e
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.0.0		d7a115964fd5b0a8cbbb4f48e9d2e7daa8a8fb59
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.0.0-M1		017c69f45a9166ae892a7e2b5b467928df82ef08
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.0.0-M2		c9ac0b85861a418909b7472695142a154b23b9f6
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.1.0		721b9f573ecb1a812efa5dd87b1b8df3fd112b69
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.10.0		5727a0cfc870ac2e8cd3d84e5cd2394e96c775cd
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.11.0		3cfcf4ad7367323287aa65e2b68ce27b16434298
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.12.0		46ee5e54b62f06fefa0b0f376233d33291a3e298
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.13.0		1010e3a8fafa71792e49175325f0327838678e1f
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.13.1		0e07a4f6bf0bb8096c6e88e9504e707fbc0a7435
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.13.2		ef7e5fdc3987418666dfe0cc62cd2907956b0173
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.13.3		41c9a7380012d2d044b4ba37c0476c922a3d7c0e
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.14.0		b1075bd3d5d30509bdb40736c3281a32d970f281
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.15.0		de8b880a42457533c191cf23aaa406bff75d3c30
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.16.0		ddb670048095021f2029db451863f9ddd02b5842
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.2.0		85175b2029553959023df0074b7fbd0f0c90920f
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.2.1		ecf44ee36b0d808b6b0c3e8d07b998d79fd7bdee
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.3.0		42207e43601cb13f56611cef87a06328e33352f3
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.4.0		069e1d37d62e8f89c6f1d4118e4d3defdeaf5f2b
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.5.0		7ef4b6b7e831779ef59a71fdd3b0373adf7da4dd
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.6.0		6e68dc638829baa7d23b6a56bf46a192dc03ef11
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.7.0		4dfb2192586f9288e35b0dae6309ed8d1eb55c3c
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.7.1		57dd51aec95ae7f310bede0f118bb4b3193aad53
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.7.2		f57fa86d42c84273a0dafab9e0f55af06531458a
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.8.0		4ef2f35b8e5da94ed328d1e2d92a144e3baa9596
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.8.0-M1		0169c9987463e8b80713ce6447dee6c2f9b4e342
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	2.9.0		60660c38359749f754f9fd9729d5f5de54cb44ba
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.0.0-M2		531352a973cf497d0ffb6378599e34a74a2a7b2d
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.0.0-RC1		3f0469bcef10387139db2132f1ba2efe923431eb
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.0.0-RC2		0ae79903b1a5aa778c8f5aaa6d79c67190fbaa3b
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.10.0		01efa4dfb7cda4c4b4d34428667253fadddd8e7a
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.11.0		c389ccb45c1fc368df3c354dbe6987d987e1ad99
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.12.0		a287c052e37232974dd2dbf887cf90440d765915
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.13.0		2227307900bbd02ce08ec9cc0a837dd3206323ff
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.14.0		85d084e36d1aeeb94c5dc5a7f53c329e74defd22
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.15.0		23b6fb8ae1897ba1a5f1bc7d5f900709c0d47f33
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.15.1		232a065e98bffc7502443c4bb6631e57376eb50f
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.15.2		f2b060e2ee77e7896fe328106905176a8b17dcc8
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.15.3		5dda48639783fbac7b10b582c4986e5fd717650e
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.16.0		93409949e49e9eaabf39a07e33d27ce568ac80ec
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.17.0		e958149b456623abb31ce9d73c2948340e8a9801
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.18.0		747705de664119a1e5d1208d44131f9d5ea0e90d
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.19.0		3d410bebf0c81daeddab54c383de8b91cd4dfb24
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.2.0		d5ca97eaec4a92bbeaae3491761bc847f7ddfcf7
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.2.1		7650f909ca1e67244e9268aa176d5ba8f1b4caf0
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.2.2		0cb784673cca8086dc1246e34279e0dd72342c2d
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.2.3		4835830232fa03b4ec08a71ef4db84f80db12f1c
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.20.0		0fadec1a1abab182f5b3bdb11b5896b0d5c6dffd
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.22.0		25105dc1f17b1731787eb5ec64cf10759c792bd0
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.4.0		744899c6f8e5bcc48c27bc4858c59e7c6329d97d
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.5.0		7e276ffe9abc4b069b6e68765c10ae5c79d5baeb
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.6.0		d9fc2e7747287ed59f4e78670eef1ca1b97268e1
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.7.0		de7b16002f6667f07e7c8ab81299fc21349fa705
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.8.0		cad514773951db0ca73b8008317848c5bc472a99
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.8.1		adf4aacef8102481d0555c23324f6ff82811ec88
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.8.2		71c9f5add5a43e911f4e96322b0fe72b8b7003e8
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.8.3		86b6421b35ce4dcf8003fc7409a7247ecb4489fe
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.8.4		106337c6c591f804752992d374d95f845e1208bc
org.apache.camel.quarkus	camel-quarkus-integration-test-smallrye-reactive-messaging	3.9.0		fd496932c67398f9988878470f15457f76350681
org.apache.openejb	openejb-jsf	4.0.0		5497416834e02afa1472d40c0131f039fc12506a
org.apache.openejb	openejb-jsf	4.0.0-beta-1		92ea88bc82e5eede54e69e310eb010b947a52d30
org.apache.openejb	openejb-jsf	4.0.0-beta-2		201878265d577b037d68837ac18d491bf35d7c58
org.apache.servicecomb	spring-boot-common	1.1.0		881119b9d73f263f9f2a31b7d921aa7da42e35d3
org.apache.servicecomb	spring-boot-common	1.2.0		5e4828ac39af0d60b9c65ca5d53f51cf6ca41084
org.apache.servicecomb	spring-boot-common	1.2.1		7c44a8a912f1468cf2e970aa74aaca6d7f1d8edf
org.apache.servicecomb	spring-boot-common	1.3.0		340fa882cece0f53ef16c8d717547f7d0a48a42a
org.apache.servicecomb	spring-boot-common	1.3.1		18d9b432daa51cda88d7a2b29a031e21405338fc
org.apache.servicecomb	spring-boot-common	1.3.10		1d32eaff4c92c82cfafb3f634add3b5d9b1aeed5
org.apache.servicecomb	spring-boot-common	1.3.11		380e5f3cd5e3ac1d228ffdefaa5e36c48ec325a4
org.apache.servicecomb	spring-boot-common	1.3.2		1c6bd8c2544619558b094bff7ecfd28777fd5e60
org.apache.servicecomb	spring-boot-common	1.3.3		fe16b329530a61ccb5df1bae8ae68110e352122d
org.apache.servicecomb	spring-boot-common	1.3.5		9f8b18ba67d4b7831995b1ff85307dae9d471ccd
org.apache.servicecomb	spring-boot-common	1.3.6		864a3eaf21b83671697d28681ccd1b6a16c8bee3
org.apache.servicecomb	spring-boot-common	1.3.7		1d25e9bf3598ac0f2fc7732f9020a55e733b8b36
org.apache.servicecomb	spring-boot-common	1.3.8		fea0712be57f13def3b9454246d73ec5197099fa
org.apache.servicecomb	spring-boot-common	1.3.9		1cb3f99e6044e71cb064be06e1ae43a3c0012c99
org.eclipse.neoscada.core	org.eclipse.scada.hd.protocol.ngp.codec	0.2.0		50b6f562e76cb3ec61d139fe542867653416098b
org.finos.legend.studio	legend-studio	0.1.0		4e7e8b5c8153cfc97a24e15e7ac951b9a8e2f9aa
org.finos.legend.studio	legend-studio	0.1.0	docker-info	e7b6b09fed6ad50d13d3c6a81edb8fd9d49061f9
org.finos.legend.studio	legend-studio	0.1.0	shaded	6f11d5184a066e0adc3582ec71343931c24d1e26
org.finos.legend.studio	legend-studio	0.1.1		015d80cac01e28ab8b15fa0f663cb418c442e858
org.finos.legend.studio	legend-studio	0.1.1	docker-info	14243caeded1e29a914a4157efe2b5070a233858
org.finos.legend.studio	legend-studio	0.1.1	shaded	af2b25d893f237d3563008dd13a5e65e70f746f7
org.jasig.cas	cas-client-support-distributed-ehcache	3.1.10		42c12894f8368af57df330851e0dcbbb7195adcd
org.metalib.maven.extention	pom-yml-maven-extension	0.0.1		a4e17d5842b5636816082fcc3193104e565e6377
org.metalib.maven.extention	pom-yml-maven-extension	0.0.2		c58f8694d0f2b086f977595bee5acf4139f82c88
org.metalib.maven.extention	pom-yml-maven-extension	0.0.3		90e8a74ac7a26838126aa201854ba9ee35468419
org.metalib.maven.extention	pom-yml-maven-extension	0.0.4		2a120e9e4507734ee10603e8b12c1cf6a3ff3993
org.metalib.maven.extention	pom-yml-maven-extension	0.0.5		08f52931d088600c2fc7b8720920bf3ae85d8b7d
org.metalib.maven.extention	pom-yml-maven-extension	0.0.6		1806ecab1ad19e54a66acfa6a5777e0aa5f66e34
org.metalib.maven.extention	pom-yml-maven-extension	0.0.7		f7fe3710965f2ac056925a3f5a3cfc38b46a1789
org.metalib.maven.extention	pom-yml-maven-extension	0.0.8		7599e104d2ff58606f0619c8646a78eeafa7e931
org.metalib.maven.extention	pom-yml-maven-extension	0.0.9		cac6e2a931d6a137fddabe4432b526c99949d384
org.meyvn	meyvn	1.5.8		c40c7cfa3f07c7082c9cc5a146e0c204a41de1a4
org.meyvn	meyvn	1.5.9		adb710bc9be7164a6dbb23242e57406805f8a411
org.meyvn	meyvn	1.6.0		3062573f0b2b04853a89e2c1b2553bff7e0df646
org.meyvn	meyvn	1.6.1		101623379039c8d22d0c4418095aa54669914423
org.meyvn	meyvn	1.6.2		6e5a3ad11f688395c502413559c946d60d641ace
org.meyvn	meyvn	1.6.3		7761398cd681751ba408b639d9f37ec7d30ea48a
org.meyvn	meyvn	1.6.4		004434ef509297d1f9a30602a703ba22a2a08086
org.meyvn	meyvn	1.6.6		18536707fa72117b0c63d462c842800e74a76c6c
org.meyvn	meyvn	1.6.8		e2e006de883de367764ae24fdd88ba6721e2f6b2
org.meyvn	meyvn	1.6.9		6d320ead2906fa7af48b66840e91d5a2a7410477
org.meyvn	meyvn	1.7.0		6bf1eec13a8bc9850050cf66429fbb04cb841f89
org.meyvn	meyvn	1.7.1		0372c95938b30ae6f7dd0887a86c597bb330772b
org.meyvn	meyvn	1.7.2		8af6a3fc3d91d9208471bb79b7b9bfeb1c441c86
org.meyvn	meyvn	1.7.3		90f1c577865286f3ea58661c21c324943044a940
org.meyvn	meyvn	1.7.4		2ef566302fd3649b65022925de526e2da82028b0
org.meyvn	meyvn	1.7.5		1bc66c1313249e07eb065212f296b6c6e309173a
org.meyvn	meyvn	1.7.6		dfa8121c36eeaef1f44c1c17fd8070b8fc20fc90
org.meyvn	meyvn	1.7.7		4541734f79b9dc37b9fa64ccdf3b92ada4254f2d
org.meyvn	meyvn	1.7.8		461661588af549d613e4e9e0fef76be64ba0805c
org.meyvn	meyvn	1.7.9		c2ad676d1b77fcb89752deb653f7826a0d8a8565
org.meyvn	meyvn	1.8.0		f504171da6e54eea9fae45d04541d9dcf5d464df
org.meyvn	meyvn	1.8.1		b94bbaa830278f42e0401bde75c50c18f4b53265
org.meyvn	meyvn	1.8.2		ff358edb98121b0b33edd19184e0e16aab8a435a
org.meyvn	meyvn	1.8.3		2bc9dcfbdad23ea67d8bb0b271654e53c9e0f59e
org.mongodb	mongo-hadoop-pig_cdh4b1	1.0.0		79254372603ed1034d6b3e55a0e69086bf0111cd
org.mvnpm	renderkid	2.0.7		43d4bc6b5ec87bb673ecc255423ba6fc4ad9459f
org.mvnpm	renderkid	3.0.0		f34ebfe93791f244c6943f6ae9dd5d5dfd6a69b6
org.mvnpm	swagger-ui-dist	5.10.0		8ea288521c2151f2927bbb8c6b100841d240410b
org.mvnpm	swagger-ui-dist	5.10.2		00615418bf646fc0e1ba62286ffe8212bfc5d5f1
org.mvnpm	swagger-ui-dist	5.10.3		21c3eb147cc7ddb346180a3b3434f98abe5efe04
org.mvnpm	swagger-ui-dist	5.10.4		70fe670a42d29a3f826a9859e6c8d4dc6fc8aa8d
org.mvnpm	swagger-ui-dist	5.10.5		f346256df95347d1781e0af79243c124ab51ed6b
org.mvnpm	swagger-ui-dist	5.11.0		5a58f047b9feb74df1c078585416211ca8bac629
org.mvnpm	swagger-ui-dist	5.11.1		6867f03db008dcb78f0e60728ed0fe3cbb61516d
org.mvnpm	swagger-ui-dist	5.11.10		9804428657902634e60ef9bd0538e73b4e8de20e
org.mvnpm	swagger-ui-dist	5.11.2		769864190eb630fd6b87300dfad44263b4123739
org.mvnpm	swagger-ui-dist	5.11.3		f3ff719c52e5f00f4ef000c4adb4009113a8dd34
org.mvnpm	swagger-ui-dist	5.11.4		c6fc04581eb9946ed0ad9eafb695a76fb922ef20
org.mvnpm	swagger-ui-dist	5.11.5		1d7d95140aad97ffb2d187a4af21f76f79d636a9
org.mvnpm	swagger-ui-dist	5.11.6		274355fc5fa40a95eafd6975cd606d275bcbf594
org.mvnpm	swagger-ui-dist	5.11.7		5fe7e180b00e0e3dfa7500ca06e4f263f37e517d
org.mvnpm	swagger-ui-dist	5.11.8		0c1c868453e26f5c9802036c9a9ad9b73b1f3425
org.mvnpm	swagger-ui-dist	5.11.9		3ecb8ce1a4aa2bb85590ad04866a63d3078643a1
org.mvnpm	swagger-ui-dist	5.12.0		44d5e104ef47fd966f620148f6b8329d1ce54526
org.mvnpm	swagger-ui-dist	5.12.2		a1dbcfcf4c0d0035dd9b3abf706e49e696ede6fa
org.mvnpm	swagger-ui-dist	5.12.3		3bff4bded01b5e3b513b70252dbcd20aea5bedd3
org.mvnpm	swagger-ui-dist	5.13.0		d8b6d3f979398248275d26a4223e8abfecda3670
org.mvnpm	swagger-ui-dist	5.14.0		ac5f40b9a0b3a52f5f8908e6642243c910acbbd4
org.mvnpm	swagger-ui-dist	5.15.1		995d4153aa8c33a3e3c878d3600e591512cbd201
org.mvnpm	swagger-ui-dist	5.15.2		01dfe0af79be3437be67756c29d3fad354321a46
org.mvnpm	swagger-ui-dist	5.16.0		caf48d80d48cb7f08c4fef4bddb9844ec333bdb2
org.mvnpm	swagger-ui-dist	5.16.1		b26027bdd934b476b2c821fc405dcec2bb5979ee
org.mvnpm	swagger-ui-dist	5.16.2		99f3462442b30cf7c100cf2376ddca0b34e985f6
org.mvnpm	swagger-ui-dist	5.17.0		beb7a54c5449ef5ff58339b7bd6a1cd1def86b23
org.mvnpm	swagger-ui-dist	5.17.1		d5893862eb4be4d994470c513b2cc5fda9f43321
org.mvnpm	swagger-ui-dist	5.17.10		5a8990732d19d4ac376a14ef276a0aaa91d141aa
org.mvnpm	swagger-ui-dist	5.17.12		60079b28967013407b7ed406671ffb1b1227b9d6
