ai.yda-framework	filesystem-retriever	0.1.0		762ead73d3fd712b7379480d24e946e8e91184c2
org.apache.flink	flink-table-api-java	1.16.2		0f1caff3bff60ca269558ae7fec901a2f6a78946
org.apache.flink	flink-table-api-java	1.16.3		5bb35ef11d56faa500147080b1812991a318866f
org.apache.flink	flink-table-api-java	1.17.0		25850ea9b66a033639956ce23c2091ab3cbf5a66
org.apache.flink	flink-table-api-java	1.17.1		256f20fee3dfef051b6b3e5fcec6bbbd03e19bd9
org.apache.flink	flink-table-api-java	1.17.2		85cfd9772391cfd021356d6371529cf8ec404bd4
org.apache.flink	flink-table-api-java	1.18.0		d64860472d01361a4c86dd1a89c46f792c2fbbf3
org.apache.flink	flink-table-api-java	1.18.1		e626c15cf64e2c1eb099fd11c2032b90cc533fdd
org.apache.flink	flink-table-api-java	1.19.0		3b01f490fde8ebc7cd3b067b1053a07940b2c272
org.apache.flink	flink-table-api-java	1.19.1		4a2661ab72e742773905a26cc153d15c1ba947cb
org.apache.flink	flink-table-api-java	1.19.2		aaa2529aa7b83a9d16ccfb5545f68ec90bd3533a
org.apache.flink	flink-table-api-java	1.20.0		3c4701822090fc87619933f5e72e8c69bd0fcfc8
org.apache.flink	flink-table-api-java	1.20.1		3f38be409eb6a47bb2e8e3c4a877238d126bd3b0
org.apache.flink	flink-table-api-java	1.8.0		826732917d14b99f5657b7b3a33808bd83d982a6
org.apache.flink	flink-table-api-java	1.8.1		ea0917958076b8417526334d1b8c7b456108a3fb
org.apache.flink	flink-table-api-java	1.8.2		59ebfe8d4830181788103b2ea02e5810dc2dd8e1
org.apache.flink	flink-table-api-java	1.8.3		21bbcbfd47e5ed165050f5dd5f5224a9fb7548ca
org.apache.flink	flink-table-api-java	1.9.0		cd4b9d63a0cc600f20eb47387aa21642d33b9a80
org.apache.flink	flink-table-api-java	1.9.1		057e1bae1ebba33afd71584a3a4faa292dc3ab40
org.apache.flink	flink-table-api-java	1.9.2		32fc7b27afcf4cef22776f5fb4588af01af4d2a2
org.apache.flink	flink-table-api-java	1.9.3		0a7e20c147e6c08170aef16121237d5a1b9157f7
org.apache.flink	flink-table-api-java	2.0-preview1		c2563ed19615e73fd8a156dbaec4787174f06d0d
org.apache.flink	flink-table-api-java	2.0.0		024fcd3fd7d2f849829b4af0ff554f96fd4e6d8c
org.apache.karaf.assemblies.features	spring	2.4.0		11d6b24196c8d6fc9c14c392370327ae462d6175
org.apache.karaf.assemblies.features	spring	2.4.1		2b1c4096cc4e3d16a25ce693ed0a4f3e0d6d3881
org.apache.karaf.assemblies.features	spring	2.4.2		be21e4d25a1708f3dcb5614ccd0b5963f9e7b304
org.apache.karaf.assemblies.features	spring	2.4.3		7eec23fe5f9b5638cd72154c7b25f32e72978c11
org.apache.karaf.assemblies.features	spring	2.4.4		880c2303da6ed1c54e3e52af9b7835631c556229
org.asteriskjava	asterisk-java-skin	1.0.0		c10d29446d87890e53834f7715cb0f65e8957022
org.asteriskjava	asterisk-java-skin	1.0.1		e46134948c5f3c10b89be9d6254ad9ddc33b9993
org.bitbucket.openisoj	postmaven	0.0.1		N/A
org.bitbucket.openisoj	postmaven	1		N/A
org.eclipse.ditto	ditto-services-models	0.1.0-M1		N/A
org.eclipse.ditto	ditto-services-models	0.1.0-M3		N/A
org.eclipse.ditto	ditto-services-models	0.1.0M0b		N/A
org.eclipse.ditto	ditto-services-models	0.2.0-M1		N/A
org.eclipse.ditto	ditto-services-models	0.3.0-M1		N/A
org.eclipse.ditto	ditto-services-models	0.3.0-M2		N/A
org.eclipse.ditto	ditto-services-models	0.8.0		N/A
org.eclipse.ditto	ditto-services-models	0.8.0-M1		N/A
org.eclipse.ditto	ditto-services-models	0.8.0-M2b		N/A
org.eclipse.ditto	ditto-services-models	0.8.0-M2c		N/A
org.eclipse.ditto	ditto-services-models	0.8.0-M3		N/A
org.eclipse.ditto	ditto-services-models	0.9.0		N/A
org.eclipse.ditto	ditto-services-models	0.9.0-M1		N/A
org.eclipse.ditto	ditto-services-models	0.9.0-M2		N/A
org.eclipse.ditto	ditto-services-models	1.0.0		N/A
org.eclipse.ditto	ditto-services-models	1.0.0-M1a		N/A
org.eclipse.ditto	ditto-services-models	1.0.0-M2		N/A
org.eclipse.ditto	ditto-services-models	1.0.0-M3		N/A
org.eclipse.ditto	ditto-services-models	1.0.0-M4		N/A
org.eclipse.ditto	ditto-services-models	1.1.0		N/A
org.eclipse.ditto	ditto-services-models	1.1.0-M2		N/A
org.eclipse.ditto	ditto-services-models	1.1.1		N/A
org.eclipse.ditto	ditto-services-models	1.1.2		N/A
org.eclipse.ditto	ditto-services-models	1.1.3		N/A
org.eclipse.ditto	ditto-services-models	1.1.5		N/A
org.eclipse.ditto	ditto-services-models	1.2.0		N/A
org.eclipse.ditto	ditto-services-models	1.2.1		N/A
org.eclipse.ditto	ditto-services-models	1.3.0		N/A
org.eclipse.ditto	ditto-services-models	1.4.0		N/A
org.eclipse.ditto	ditto-services-models	1.5.0		N/A
org.eclipse.ditto	ditto-services-models	1.5.1		N/A
org.eclipse.ditto	ditto-services-models	2.0.0-M1		N/A
org.eclipse.ditto	ditto-services-models	2.0.0-M2		N/A
org.eclipse.krazo	krazo-core	1.0.0		25fbc6e8f44db39f8f13e5a9e54b0bf7d6092947
org.eclipse.krazo	krazo-core	1.0.0-Beta1		649414e4509b4ac3c5f8819bdf840ab6183b95f0
org.eclipse.krazo	krazo-core	1.0.0-RC1		c5e5c33a35ad12d4753a82576a970f401d03c1c7
org.eclipse.krazo	krazo-core	1.1.0		927b2eb93ac635b321927c49f4fac504fd00de34
org.eclipse.krazo	krazo-core	1.1.0-M1		0cc4987624313fa340a83fbb91f51feaea42bfcd
org.eclipse.krazo	krazo-core	1.1.1		eb04c6dab4eddebb286f120ed13a3e087b872d8e
org.eclipse.krazo	krazo-core	2.0.0		92836987f505881f98acf7c8cc6b018171e3235b
org.eclipse.krazo	krazo-core	2.0.1		0a854b9fedc36d10388d1f1bd53012335d8ad8e2
org.eclipse.krazo	krazo-core	2.0.2		f088f04fa3788323b6aa8756ed158159e20a2d8c
org.eclipse.krazo	krazo-core	3.0.0		1adac6b2a9d5809b2fc7eca454009f77f891544a
org.eclipse.krazo	krazo-core	3.0.1		d5c5e9214d77cd324806ccde4ab151a42d3ed6c5
org.eclipse.krazo	krazo-core	4.0.0		712f5131f19fcf9262b65d16eaa93a14087435ef
org.jboss.gwt.elemento	elemento-core	0.5.0		7ddb37afcb7372aa8ee9905ecc662ae582ef68f8
org.jboss.gwt.elemento	elemento-core	0.5.1		2efd4c2a260585b3e06ea0077ba4e373911adaae
org.jboss.gwt.elemento	elemento-core	0.5.2		0c3f8b3fe2923b493168efd4ab882eb8e1c2eeec
org.jboss.gwt.elemento	elemento-core	0.6.0		c57e821527a074adb37fcf2ec4f51323d9203ab6
org.jboss.gwt.elemento	elemento-core	0.6.1		03360248d93ab4e2791c6e8c85660d4cd592f2f2
org.jboss.gwt.elemento	elemento-core	0.6.2		6d3e2f17b042605dbab7574478006443e304e95f
org.jboss.gwt.elemento	elemento-core	0.7.0		79e229dbd1ae1c786650cacbc7fd631a35586033
org.jboss.gwt.elemento	elemento-core	0.7.1		3d99782a68d52d6c858961ca0758deb1787f0c34
org.jboss.gwt.elemento	elemento-core	0.8.0		cb592fc66a8fe234c40396b183df4fe2cd2f5cc6
org.jboss.gwt.elemento	elemento-core	0.8.1		d49f0e5d7ac43ed0806f74914c1ad6e89d3af293
org.jboss.gwt.elemento	elemento-core	0.8.1-gwt2		514f4732d4cf1e3396ebbaf29bb27218f6bfa1f3
org.jboss.gwt.elemento	elemento-core	0.8.2		f5d48297bf18e712013a0ef69f165f08a480b5bc
org.jboss.gwt.elemento	elemento-core	0.8.2-gwt2		9a24441e76c6935f254b0127205cda4a98b596de
org.jboss.gwt.elemento	elemento-core	0.8.3		9f8b0ade24838c4fffd6d6ab2821264b5e069456
org.jboss.gwt.elemento	elemento-core	0.8.4		696cae6eaff080048a7588ed33933856104dc826
org.jboss.gwt.elemento	elemento-core	0.8.4-gwt2		a9fd1abb624eb8091f4bffac696aa3e4ab59742f
org.jboss.gwt.elemento	elemento-core	0.8.5		035afcc012e4c1e58bd8fb471d58a26c04204c00
org.jboss.gwt.elemento	elemento-core	0.8.5-gwt2		fd3b02ce82adc29040356e7d8a671d76ac40e426
org.jboss.gwt.elemento	elemento-core	0.8.6		1a929035d593f71d1e3f3f5d59f3091e32654b05
org.jboss.gwt.elemento	elemento-core	0.8.6-gwt2		3b1dd8fda0761508ecb4112ce4ea2a248120b8a7
org.jboss.gwt.elemento	elemento-core	0.8.7		6112e920b87c4513b386575ff2308e04f80a46ef
org.jboss.gwt.elemento	elemento-core	0.8.7-gwt2		608cfd885ad03b24bab1a59702f598008b559497
org.jboss.gwt.elemento	elemento-core	0.9.0		c70eb199a1bd02585e32926dc67ed5d3118dc2ff
org.jboss.gwt.elemento	elemento-core	0.9.0-gwt2		f350f26e278590dca1c10cfa4b74c0b4910cc19f
org.jboss.gwt.elemento	elemento-core	0.9.1		f453f42d28a6ebee95f49c3ee47a1161f5fd8e25
org.jboss.gwt.elemento	elemento-core	0.9.1-gwt2		5e5a6258212c1c1de4baf84198d9e09f470cd54a
org.jboss.gwt.elemento	elemento-core	0.9.2		b09eb809bafec43f3adf93fdf3f42bd2d0f8dc9f
org.jboss.gwt.elemento	elemento-core	0.9.2-gwt2		c1d1944274286c4ecbbc12c594a6a68d6786596e
org.jboss.gwt.elemento	elemento-core	0.9.3		b277fe9ee8a981889ed41d4d028a87fe60e4f49f
org.jboss.gwt.elemento	elemento-core	0.9.3-gwt2		ce3667ce991f2a4d9b474f61d9d2b1a62befd138
org.jboss.gwt.elemento	elemento-core	0.9.4		a2483b3c2a7362165b0e6cb30233831cbe8ebc30
org.jboss.gwt.elemento	elemento-core	0.9.4-gwt2		52ecb3f86204dbaea6c34a18672da5e647257980
org.jboss.gwt.elemento	elemento-core	0.9.5		d662e0dd638006ebad56bd4b42c76359164f46b3
org.jboss.gwt.elemento	elemento-core	0.9.5-gwt2		6089b0fd7ab2206158e34ae91b3da1a884b6b6ce
org.jboss.gwt.elemento	elemento-core	0.9.6		83ba61f6b96c00e87b6370d52a793897fae5a195
org.jboss.gwt.elemento	elemento-core	0.9.6-gwt2		de29020d50be1525fba69346e330d2b7b5e52e34
org.jetbrains.kotlinx	kotlinx-datetime-androidnativex64	0.6.0		N/A
org.jetbrains.kotlinx	kotlinx-datetime-androidnativex64	0.6.0-RC.2		N/A
org.jetbrains.kotlinx	kotlinx-datetime-androidnativex64	0.6.1		N/A
org.jetbrains.kotlinx	kotlinx-datetime-androidnativex64	0.6.2		N/A
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.0.0		1c238f521f808a9288d8b2a256f0c0f31be08bee
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.0.4		1157b6a97af0e0f8e7a0910f4f4ecdae5ccd963a
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.0.6		f1806016ce732efc62a4b48f301ba5d4f5c69946
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.0.8		d473c2ac950490b0f8f0ca6e436678b82a52dfd4
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.0.9		2b052f0094f30cbc7c1d997de607bd758775545c
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.1.0		892d2ab4f317ce8ea5564c4dbb93a2647eaf8f2b
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.1.4		bebb408f2e7a61e6f6c93ceaa7d9771e11f989b8
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.2.0		99a7ab4338b1ed179f9998e716102f77f82dd09c
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.2.1		01245a89d2480c7a64a6cc9c401ee397f6f8f9ee
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.2.2		d284a4673aff4687286f8e6353e35218d25fb090
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.2.3		88338c1c599bd8a88606b397f843186aec784eab
org.jibx.schema.org.w3	org.jibx.schema.org.w3._2003._05.soap_encoding	1.2.4		73f03c3d185556b322139c6426417c291151f94f
org.mmbase	mmbase-parent	1.9.7-rc1		N/A
org.mmbase	mmbase-parent	2.0.0		N/A
org.mmbase	mmbase-parent	2.0.1		N/A
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.10		c6f01d1e29b2e86555f54643760f2b1bf2d50a7c
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.11		85243f6eeecc746af32debd32e2ad2fd18dff9ac
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.12		95de9635e03f212eb6c94b1d9d107300a5013c7d
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.13		29ba591a1d5d91884e84bc0403392cdc225bd568
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.14		df5e0ff8017ed8534b5109b29677c204004f3048
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.15		274e9937c938d2b66bcac5f28724680bd18a20bb
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.16		6e49421830d96d05cfac541c38ce39673a64c33d
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.17		456ebbf412989db0db297cb4102505fbdba3da47
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.18		8bee059c61dcdc1740c8687038fb49d497c4fc08
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.19		08fd189b34aff309cdb3da76f454db6c237c8847
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.20		1caf844dcd48f6e9cad971ffd65f2cad76026a82
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.21		8a95f5fc4552b98e54317848c0745d61be74848a
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.22		ed62c66190d966adf6c5b33bea5074f6c33f1d26
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.3		dd6bc289068e998492eedd635d9f4c2e7799d927
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.4		b434deb34f41350768a44842690c9aa5f6af2849
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.5		26f3334d0502b7f6a6d938f90de7c3904741e280
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.6		abb2eea3aa354492eae51838a05632e6b568b359
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.7		10ce8a0ff36aaf22977222807589d05d5a78fe86
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.8		8d0464eac667bedc6be89b4bc07533d1712b284a
org.mobicents.resources	mobicents-slee-ra-isup-ra	2.8.9		6905bbca41cbb60a48fc742f8a2cd49e172e1c1a
org.opendaylight.genius	resourcemanager-api	0.1.0-Boron		ce5e75bfa15ab407b0f17905cd6bba484cc1863a
org.opendaylight.genius	resourcemanager-api	0.1.1-Boron-SR1		bb69ca01483ad2704cda2dbcdc88019a0ed6a70f
org.opendaylight.genius	resourcemanager-api	0.1.2-Boron-SR2		a25ac2c0657cfbb46a0d20b652e88f9d341a4f20
org.opendaylight.genius	resourcemanager-api	0.1.3-Boron-SR3		5c974447f2082670ed293d18161c042227460125
org.opendaylight.genius	resourcemanager-api	0.1.4-Boron-SR4		58291f25afe03c1fce4d4f93189f1e93e8289afb
org.opendaylight.genius	resourcemanager-api	0.2.0-Carbon		030630a6e03007f3b979738cd0f59f8ef198e3ee
org.opendaylight.genius	resourcemanager-api	0.2.1-Carbon		0b0bc00ace61472369b5a0a5e7152b5bd15898df
org.opendaylight.genius	resourcemanager-api	0.2.2-Carbon		0ba179cd2a812cd48fda775fc28b14e50a41f778
org.opendaylight.genius	resourcemanager-api	0.2.3-Carbon		131e66eca774e3fe46eedf5c67f310db2a59c020
org.opendaylight.genius	resourcemanager-api	0.2.4-Carbon		f56fa52fb133f8c878b8166aa46663b63d14ea1b
org.opendaylight.genius	resourcemanager-api	0.3.0		d4759c3831a0b5ff4c89a132fa8b32162e5b2640
org.opendaylight.genius	resourcemanager-api	0.3.1		66b35fdd55af7e10f3afc95f030d22dc237645ca
org.opendaylight.genius	resourcemanager-api	0.3.2		02758775f0d558ffe40b4a89dc1e973d227465e2
org.opendaylight.genius	resourcemanager-api	0.3.3		556011053fbf46b946706f6a0413c4f887c92a10
org.opendaylight.genius	resourcemanager-api	0.4.0		b78abb74964e0ea3014fbeb3ffc104077141f141
org.opendaylight.genius	resourcemanager-api	0.4.1		ae7bcc24d397c7d836a4d981be42cd6fe2d64210
org.opendaylight.genius	resourcemanager-api	0.4.2		44570111a9e58ca6f362cb786a3a8d048836188e
org.opendaylight.genius	resourcemanager-api	0.4.3		38f4f9a9a47e8a37eb4620ba64b0699713f5ca76
org.opendaylight.genius	resourcemanager-api	0.4.4		7af32f332d76bf5828abe779f907c6138d6b6075
org.opendaylight.genius	resourcemanager-api	0.5.0		dac93fd908bfd5b0c99947534a44856430c57a9c
org.opendaylight.genius	resourcemanager-api	0.5.1		22b106a0074a2a51d16b00850c7064fd93777967
org.opendaylight.genius	resourcemanager-api	0.5.2		10be8b5b1a64a485fb824f43a35fb51b312141ff
org.opendaylight.genius	resourcemanager-api	0.5.3		39377a4ab252bc6b3db49b48b3631295373b373c
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.0		1c18f4386cd893390d7d006cb7216b81635867fd
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.1		79794d3fed619c05b379ad127026dae21562683c
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.10		1c5907137d419330f77e61173460e7e4521952cd
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.11		4d0bd2051514283c869c503104b1021c1e7b7303
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.12		6ad117679de3db98bee9b6257937438087fa0d46
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.2		89ee781f0597c55d2b13126e6da6db263a26386e
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.3		0a63d864933683ce44b2066e03354b1686d27cdb
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.4		c4e51bb73b37363045aef5c8d5e8c07e9d4a3ad1
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.6		e98a46f623cfe8c419a2c88a4877f6c3f8d492f0
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.8		533b12d41e2794bf92dd4c2a5002f98483a67900
org.opendaylight.mdsal.binding.model.ietf	rfc6243	14.0.9		48ee609711533f905cafc1fee9b522a4228c2335
org.opendaylight.unimgr	features-aggregator	0.2.0-Carbon		N/A
org.opendaylight.unimgr	features-aggregator	0.2.1-Carbon		N/A
org.opendaylight.unimgr	features-aggregator	0.2.2-Carbon		N/A
org.opendaylight.unimgr	features-aggregator	0.2.3-Carbon		N/A
org.opendaylight.unimgr	features-aggregator	0.2.4-Carbon		N/A
org.opendaylight.unimgr	features-aggregator	0.3.0		N/A
org.opendaylight.unimgr	features-aggregator	0.3.1		N/A
org.opendaylight.unimgr	features-aggregator	0.3.2		N/A
org.opendaylight.unimgr	features-aggregator	0.3.3		N/A
org.opendaylight.unimgr	features-aggregator	0.4.0		N/A
org.openmole	spatialsampling_2.13	0.3		f99a5042b0423bf3c1e1280ec680efa74c539fae
org.ow2.frascati	module-native	1.3		N/A
org.ow2.frascati	module-native	1.4		N/A
org.praxislive	praxiscore-bin	6.0.0		698422515edff7a83f8aff52b1eb77e119b3b687
org.praxislive	praxiscore-bin	6.0.0-beta1		2675804664709267bebad3a2f63429dba79d50fb
org.praxislive	praxiscore-bin	6.0.0-beta2		d83822df33f2d35756e899d39f6c1400d11f70ad
org.praxislive	praxiscore-bin	6.1.0		faff93d6c4b6942eaa41a505c87c3683b7ef69b1
org.praxislive	praxiscore-bin	6.2.0		c5f1a133e7534d0bd3c6d8eac848ebf3c0167873
org.spincast	spincast-plugins-templating-addon-parent	0.9.10		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.11		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.12		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.13		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.14		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.15		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.16		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.17		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.19		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.2		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.20		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.21		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.22		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.23		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.25		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.26		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.27		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.28		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.29		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.3		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.30		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.31		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.32		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.33		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.34		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.35		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.36		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.37		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.38		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.39		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.4		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.40		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.41		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.42		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.43		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.44		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.45		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.46		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.47		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.48		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.49		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.5		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.50		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.51		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.52		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.53		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.54		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.55		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.6		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.7		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.8		N/A
org.spincast	spincast-plugins-templating-addon-parent	0.9.9		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.0.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.1.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.1.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.10.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.11.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.11.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.12.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.13.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.14.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.14.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.2.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.3.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.4.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.4.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.5.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.5.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.6.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.7.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.7.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.7.2		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.7.3		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.8.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	1.9.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	2.0.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	2.0.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	2.1.0		N/A
org.spincast	spincast-plugins-templating-addon-parent	2.1.1		N/A
org.spincast	spincast-plugins-templating-addon-parent	2.2.0		N/A
org.webjars.bower	datatables.net-colreorder	1.2.0		668876051d15b6e98a0769cba4a91c8329b21ed5
org.webjars.bower	datatables.net-colreorder	1.3.1		45c112f66fb9b1cb1076ca9a67740aa760cfd611
org.webjars.bower	datatables.net-colreorder	1.3.2		042d843c0c4108c6edd2edfd1be16f77d5090a2b
org.webjars.npm	cleave-zen	0.0.17		50d236d1d96607bfd776aa3d24f01e10a0f2d4fb
org.webjars.npm	doppiojvm	0.5.0		747cf24cfb95e35ea76e51a7d37c644465a8bb1d
org.webjars.npm	videojs-contrib-quality-levels	2.2.1		2e9164364236534174eef245331933e6ad1ef300
org.webjars.npm	videojs-contrib-quality-levels	3.0.0		540b9824a7484666764faae2fe8f89cfdef1a21b
org.webjars.npm	videojs-contrib-quality-levels	4.0.0		b8da3a5b3b55f5f554b9cf6ece8402450d9087ea
org.webjars.npm	videojs-contrib-quality-levels	4.1.0		06cceaf268bfc1221d03474de483fa97e3bc567d
org.zalando	fahrschein-opentracing	0.24.0		3becf26fbd2f66246e370dadd11113376da960c8
org.zalando	fahrschein-opentracing	1.0.0		800f4e267bf2b3642a5c1cf3e553f2b2b1c479ea
org.zalando	fahrschein-opentracing	2.0.0		a72a847b78bf6d41f1f69ce1a9fa467e44d4ee06
org.zalando	fahrschein-opentracing	2.0.0-RC1		8a076a69e7f1cbe1bb74dfafb7298d65e2f2a718
org.zalando	fahrschein-opentracing	2.0.0-RC2		ef819ca56b580e7501ce8730e4896b073ed4a9dd
org.zalando	fahrschein-opentracing	2.0.0-RC3		9e8b33b451319c2df01b9cbdf0e9db8774824451
org.zalando	fahrschein-opentracing	2.0.0-RC4		55719bda3414ccf1ee9bccf0452de0746af3d7e5
org.zalando	fahrschein-opentracing	2.0.0-RC5		240f781f27a0eaab41b022d41276e162c68c3d9c
org.zalando	fahrschein-opentracing	2.0.1		66ed5070abe22dd302609e5af03a354cbd06f6e5
org.zalando	fahrschein-opentracing	2.0.2		8e0031f6a67f25bd36b8ef4b8ff7cd7436cfb389
top.chwei	agile-starter-captcha-graphic	0.0.1		0e52289ed2795e9a03318e37200645ed8c715160
top.chwei	agile-starter-captcha-graphic	0.0.2		fda5ad27fc27e0fe7df6e90c38585bf88cd03e42
uk.ac.ebi.ddi.arrayexpress	protocols-reader	1.1		221a8dc7e8fc7133eb91f326ddba2acc4930acac
