black.door	jose-2.13.0-json-play-2.12.8_2.12	0.3.0-M1		3cf282554a222853331fbbff10ef67f380df2e02
dev.zio	zio-aws-auditmanager_2.13	5.20.42.1		d23108292469e416a953c04b21bf5590283fb9f2
dev.zio	zio-aws-auditmanager_2.13	5.20.7.1		37fa66f3734659228f64f68db6110429422ad046
dev.zio	zio-aws-auditmanager_2.13	5.20.7.2		6019f95522f55a0c2996981be30eca6917c2ebe2
dev.zio	zio-aws-auditmanager_2.13	5.20.7.3		df3785303bbbb488fb9657275550466d22ecabf0
dev.zio	zio-aws-auditmanager_2.13	6.20.103.1		2526c96893461f564d4b0c833ee3ab102bb10ff2
dev.zio	zio-aws-auditmanager_2.13	6.20.103.2		80949d004bc246850ffcbe09701cab5bd609805d
dev.zio	zio-aws-auditmanager_2.13	6.20.115.1		e7fd086ff019b22a21422facb0078a84d49b1a53
dev.zio	zio-aws-auditmanager_2.13	6.20.115.2		318a1b9c7e9795b5ff1a448e006f38c29fab7a17
dev.zio	zio-aws-auditmanager_2.13	6.20.120.1		afa438482b497894254ecbacfea054a3702ad9ec
dev.zio	zio-aws-auditmanager_2.13	6.20.149.1		02ee374a0c1f354e9215541faf0eedd9f22d7bd9
dev.zio	zio-aws-auditmanager_2.13	6.20.149.2		3a17130cc414d2fe8d0b00f3c312b9919ddff9ac
dev.zio	zio-aws-auditmanager_2.13	6.20.162.1		bef514593dc0e343252570b1d80defadb421baf2
dev.zio	zio-aws-auditmanager_2.13	6.20.162.2		5e09f820d2521edc113a634f608bd9d0f5069173
dev.zio	zio-aws-auditmanager_2.13	6.20.42.1		030e0d974682d42f1c01b7846e157a8974b5dc20
dev.zio	zio-aws-auditmanager_2.13	6.20.42.2		57854628753579c913e01c64347ce9c579856d5b
dev.zio	zio-aws-auditmanager_2.13	6.20.47.1		0866b3f5391874a2ecd1ca2406715f8fc0f6d3cb
dev.zio	zio-aws-auditmanager_2.13	6.20.56.2		013517dcde0f2b5e1e7346de441bc3f71def0e19
dev.zio	zio-aws-auditmanager_2.13	6.20.58.1		dd709c19e57fe2574511425b5e3ffbbf5b104d0d
dev.zio	zio-aws-auditmanager_2.13	6.20.58.2		2dca821b5443e51f9799b6c49ec21a352ff22edc
dev.zio	zio-aws-auditmanager_2.13	6.20.58.3		f498e3504980f487387f7fb13e6a1d91c783a887
dev.zio	zio-aws-auditmanager_2.13	6.20.61.1		6515847d8f68a58bc42ec69c55e1047a3072e31a
dev.zio	zio-aws-auditmanager_2.13	6.20.69.1		f93c7700849001ac79135734bd062560bcda2c49
dev.zio	zio-aws-auditmanager_2.13	6.20.69.2		b911d4f460bd8190bfd412d8f076565428d44a8d
dev.zio	zio-aws-auditmanager_2.13	6.20.74.1		bf2fd1ad8089a1cd5d40963f6b4bc90f0b94d8d3
dev.zio	zio-aws-auditmanager_2.13	6.20.74.2		782d7f7f23403d757b3c95efeee4503445eb3a91
dev.zio	zio-aws-auditmanager_2.13	6.20.78.1		cc216318d1aa9096fa693ed47e93f10e53c723b2
dev.zio	zio-aws-auditmanager_2.13	6.20.78.2		5078be47d903fb06cd5bcd86996df3c4bd071d78
dev.zio	zio-aws-auditmanager_2.13	6.20.78.3		a7d1846cac64475f85ef749ec6f3fe65567b822f
dev.zio	zio-aws-auditmanager_2.13	6.20.83.1		a90d18d1405a8ece55d1287ae984d7db78297501
dev.zio	zio-aws-auditmanager_2.13	6.20.83.2		2d828a6455edcd7a413733819020c75bb7f00a87
dev.zio	zio-aws-auditmanager_2.13	6.20.97.2		3083c6c3bebc0d9a6175357ba87b62c004649178
dev.zio	zio-aws-auditmanager_2.13	7.21.15.1		a03c4a0626b25e2bc54ae773562fcbab2acb5737
dev.zio	zio-aws-auditmanager_2.13	7.21.15.10		b78e011031e016104630803c5a266daaff044760
dev.zio	zio-aws-auditmanager_2.13	7.21.15.11		0e1a7cbf6c610509efb26f242111840192148863
dev.zio	zio-aws-auditmanager_2.13	7.21.15.12		b1f0694870b66dd0929a2ce63b706503cd34c089
dev.zio	zio-aws-auditmanager_2.13	7.21.15.13		3f7e62869a373cf4e2de2a7ac3d02a3153ac787b
dev.zio	zio-aws-auditmanager_2.13	7.21.15.15		837cb37a18c73c5884712de0e466048cf42bedad
dev.zio	zio-aws-auditmanager_2.13	7.21.15.2		47efa4799784f74e7968d717dfeaa54252804143
dev.zio	zio-aws-auditmanager_2.13	7.21.15.3		a6e28561ca59bafaa35559979716f53467787e84
dev.zio	zio-aws-auditmanager_2.13	7.21.15.4		0f3641c6dcbf3892a425b735728ab9566cab90e6
dev.zio	zio-aws-auditmanager_2.13	7.21.15.5		0b486f16c20bb3276a018bd18564fc153ee60d50
dev.zio	zio-aws-auditmanager_2.13	7.21.15.7		f1658c063cc2be8a82119a92a85fd36995870403
dev.zio	zio-aws-auditmanager_2.13	7.21.15.8		15c53d46f51527853052652a95cc1c5eae78af3b
dev.zio	zio-aws-auditmanager_2.13	7.21.15.9		6a78471a02911db2cabbb546d4b5bcf61e38e5d7
dev.zio	zio-aws-auditmanager_2.13	7.28.24.2		3228b386d21827f7be78746200a017cadbbd72f5
dev.zio	zio-aws-auditmanager_2.13	7.28.26.1		72f59d9050888d1d582adda327216692ef040494
dev.zio	zio-aws-auditmanager_2.13	7.28.29.1		747aa703681ec408637333b7e56308863d4b9375
dev.zio	zio-aws-auditmanager_2.13	7.28.29.10		09b3ec40e4506ad8180d19b7c3fb0e2ad8cc06e3
dev.zio	zio-aws-auditmanager_2.13	7.28.29.11		f99fa6424148766c4a367c69c281f330698943a6
dev.zio	zio-aws-auditmanager_2.13	7.28.29.12		3ee07009e17cf7de3fa511490a3b7d89ba94a68a
dev.zio	zio-aws-auditmanager_2.13	7.28.29.13		9d90b05626710f1878904ff8e837eb4ff8554455
dev.zio	zio-aws-auditmanager_2.13	7.28.29.14		85475146562598167ef7f0c2490ba9b9fbd1069e
dev.zio	zio-aws-auditmanager_2.13	7.28.29.15		fead569565986bbc3f16c4bb4a55a72721cfe7d4
dev.zio	zio-aws-auditmanager_2.13	7.28.29.16		cc2078b3566bc8c0ca990556227b8afc4863f4f4
dev.zio	zio-aws-auditmanager_2.13	7.28.29.17		009c0d568f6d2e093895489e72acab6fa61ef9e0
dev.zio	zio-aws-auditmanager_2.13	7.28.29.18		a5f65317024e0a28b22849c8b690292fa6c6d681
dev.zio	zio-aws-auditmanager_2.13	7.28.29.19		d9bf53199dec832cf228b19aabdf5296036b7db1
dev.zio	zio-aws-auditmanager_2.13	7.28.29.2		ae951cf8951042c1d104b141979cd1f511e9c04e
dev.zio	zio-aws-auditmanager_2.13	7.28.29.3		b906f50f165404caeb8d82eb543f361aa4b476c2
dev.zio	zio-aws-auditmanager_2.13	7.28.29.4		9af5c21d46d52d9c43fe1c0883f9fdc754f73538
dev.zio	zio-aws-auditmanager_2.13	7.28.29.5		37e78ec01731ce6fcbc92294e0a7f65fd4b07876
dev.zio	zio-aws-auditmanager_2.13	7.28.29.6		726900ff9cf84f697e9bcd59890b9c90c7226693
dev.zio	zio-aws-auditmanager_2.13	7.28.29.7		df99f133381d15aa24ca3a0f09a061c8b36cda97
dev.zio	zio-aws-auditmanager_2.13	7.28.29.8		f44e666cbc1f5e69967311c43f9ca47111474cf6
dev.zio	zio-aws-auditmanager_2.13	7.28.29.9		22f4499e2566519887ab49ed810fc1438c19b127
dev.zio	zio-aws-auditmanager_2.13	7.30.15.1		1726a55d58deef95ffebd4d2576dc11123c5f80d
dev.zio	zio-aws-auditmanager_2.13	7.30.15.2		5694d13cea3d6e61cd0c8236467c30bcaf72d9dd
dev.zio	zio-aws-auditmanager_2.13	7.30.16.1		c3f29b1c744a550edc61c126f634e86008e63740
dev.zio	zio-aws-auditmanager_2.13	7.30.16.2		dec9bd11274477f4a24e614436e061e1d00a9f82
dev.zio	zio-aws-auditmanager_2.13	7.30.16.3		b9cd3721e69b2110a8b4987f6d1a1a5b7ad22a68
dev.zio	zio-aws-auditmanager_2.13	7.30.16.4		d69ae0b910e8d0737f2e3acbf5c107ad5a58321c
dev.zio	zio-aws-auditmanager_2.13	7.30.20.1		afde630b85005718feb5db5202c88e0b09ef9105
dev.zio	zio-aws-auditmanager_2.13	7.30.22.1		dce5350620395ee2234fd468f552fa538f2e452f
dev.zio	zio-aws-auditmanager_2.13	7.30.22.2		c155d4fbea22d67e926cf03dc4388582334ef59f
dev.zio	zio-aws-auditmanager_2.13	7.30.23.1		748fe8abc62158a070c71f77686a478a22498c9d
dev.zio	zio-aws-auditmanager_2.13	7.30.24.1		26d14e02801ced7a405ddba8de9b0a2fcd9f34cc
dev.zio	zio-aws-auditmanager_2.13	7.30.24.2		c44fb905cdbe3b7a7f2ea116de00c47bc8f38453
dev.zio	zio-aws-auditmanager_2.13	7.30.25.1		f76128bc44e5b44d2194b24ba59c60892afec111
dev.zio	zio-aws-auditmanager_2.13	7.30.26.1		c64b14e45ea4cbbf1b1979272bf05a1ce1009d68
dev.zio	zio-aws-auditmanager_2.13	7.30.27.1		d33d43d2e6e7543b91989459b83a2a6a2652167c
dev.zio	zio-aws-auditmanager_2.13	7.30.27.2		1ba4a9102c4af570f14517c11dbd69d45b4eefcc
dev.zio	zio-aws-auditmanager_2.13	7.30.29.1		7ae29dab7acc7e90fba8d8aa818a41f17b55b403
dev.zio	zio-aws-auditmanager_2.13	7.30.30.1		383a63e8015643faf5fb382b370dc9005f113d57
dev.zio	zio-aws-auditmanager_2.13	7.30.31.1		aca0016eadff9e03a7b561af0f4cbfabde9f86dd
dev.zio	zio-aws-auditmanager_2.13	7.30.31.2		fb0faec7f6fc7aef193b2d40f2f171a9038edbc2
dev.zio	zio-aws-auditmanager_2.13	7.30.32.1		4cbcd06285ecce8abbfc8de7857bffefea5e1541
dev.zio	zio-aws-auditmanager_2.13	7.30.33.1		b4f9f48d5d958cb34db48df840ca4c10e4c8bcf6
dev.zio	zio-aws-auditmanager_2.13	7.30.34.1		4cb39424debff506d7a4dfea9a2e84f6dc8cfa80
dev.zio	zio-aws-auditmanager_2.13	7.30.34.2		96ee52752242d86bf40944ff55fcb67d62b18064
dev.zio	zio-aws-auditmanager_2.13	7.30.35.1		ef7f49ba6651814e52f2b664f4de79fc055146fc
dev.zio	zio-aws-auditmanager_2.13	7.30.36.1		85d7ee709fcb2bbdc45d28e797e485933ee63ef4
dev.zio	zio-aws-auditmanager_2.13	7.30.37.1		07f7a318d0a8150a8ca51a815b5cc8ba589cf0e6
dev.zio	zio-aws-auditmanager_2.13	7.30.38.1		7fac5bb990f546103fa6a0ff986b2926c5382717
dev.zio	zio-aws-auditmanager_2.13	7.30.38.2		044c8164d0a46d149596dd625ff059cea0f3febb
dev.zio	zio-aws-auditmanager_2.13	7.31.0.1		ada73dd02ec76865dbd57668219322556c90030e
dev.zio	zio-aws-auditmanager_2.13	7.31.1.1		147280ab64d3a7a95d0dcd63163709a7172758c4
dev.zio	zio-aws-auditmanager_2.13	7.31.1.3		3f4aa5bde4c77a000ac498ea05e29ded7427088e
dev.zio	zio-aws-auditmanager_2.13	7.31.1.4		0b97089bdbae71dbd97610965f206baa30c2a796
dev.zio	zio-aws-auditmanager_2.13	7.31.1.5		8f7591c9573a98ab3bd20c378e591a5e86a9e19b
dev.zio	zio-aws-auditmanager_2.13	7.31.10.1		acf45f2b48987d58e77c795d4ed19e2a32175f55
dev.zio	zio-aws-auditmanager_2.13	7.31.11.1		f300a85f5ec0d4306081ddcd920eb0539dc8e3fc
dev.zio	zio-aws-auditmanager_2.13	7.31.13.1		7ba64208467d211bc33eea71060ee6fcffc367fc
dev.zio	zio-aws-auditmanager_2.13	7.31.14.1		c5faa6c9ccc14499afb5de9688235d12568b4a4b
dev.zio	zio-aws-auditmanager_2.13	7.31.15.1		3284d744e55638954d523fd51bc958c0cb68f6e7
dev.zio	zio-aws-auditmanager_2.13	7.31.16.1		33d8c0a7ff7186f8eabc8ee407f128b7ffc2f604
dev.zio	zio-aws-auditmanager_2.13	7.31.16.2		f977fa60145b1e9772cbdc812f92c7d03a0e0c0f
dev.zio	zio-aws-auditmanager_2.13	7.31.17.1		b40644ec19957dda6b822ec1ff7ed4288f2aea05
dev.zio	zio-aws-auditmanager_2.13	7.31.18.1		0e3e445c96e90e5dd1dfaf48b18ac87291775278
dev.zio	zio-aws-auditmanager_2.13	7.31.19.1		d2b73cbe1a02f3d3fce1f6199956dd02ac4f098d
dev.zio	zio-aws-auditmanager_2.13	7.31.2.1		96813ac0e4485fc7714d17faa0b55804f2c4fceb
dev.zio	zio-aws-auditmanager_2.13	7.31.20.1		4a094dbbab2d99c42fbb28b7787ee795fbdec731
dev.zio	zio-aws-auditmanager_2.13	7.31.21.1		ad8e85e780ba20ffad3005494fb893d73a7e92de
dev.zio	zio-aws-auditmanager_2.13	7.31.22.1		bac208abb87eed2b37a1899ddcc0ad753e294d3d
dev.zio	zio-aws-auditmanager_2.13	7.31.22.2		4be0426bd7585ba7baf552347e13c9f55a34eb87
dev.zio	zio-aws-auditmanager_2.13	7.31.24.1		048fe6c1eb10e4280589ec0af10a3d904fe2e85a
dev.zio	zio-aws-auditmanager_2.13	7.31.25.1		4b5b48573dfadb6ec89b7e24ac3ee36be7e37ce3
dev.zio	zio-aws-auditmanager_2.13	7.31.26.1		6d04e74aaa4f250d62f5975e8aca94655d162673
dev.zio	zio-aws-auditmanager_2.13	7.31.26.2		ee2640b5a933e356300f753ea05ddd6f7ea81e6e
dev.zio	zio-aws-auditmanager_2.13	7.31.27.1		3fb2b5d457170488c87a70c5dcb5dfa565e74335
dev.zio	zio-aws-auditmanager_2.13	7.31.28.1		7b15fb0a0ac5d9e3af799c07f42d8135efd35f46
dev.zio	zio-aws-auditmanager_2.13	7.31.3.1		adae16783c8bfdaf92d40d56ab3ffaf9971b9ba7
dev.zio	zio-aws-auditmanager_2.13	7.31.30.1		ffb0e94dcd3f9f990c3fb8c263aa7b7fe0a33e38
dev.zio	zio-aws-auditmanager_2.13	7.31.30.2		ad6840927ff7a107afb891529ad6a0ec016bf6e7
dev.zio	zio-aws-auditmanager_2.13	7.31.4.1		ff768465b5b4c3e52a34a35a26b483bed78fcdbe
dev.zio	zio-aws-auditmanager_2.13	7.31.6.1		c93ef241d785df518e067e10a2e297a63096e79b
dev.zio	zio-aws-auditmanager_2.13	7.31.6.2		8bcf492f2772beafc388dfa8a452c183db8a5444
dev.zio	zio-aws-auditmanager_2.13	7.31.6.3		26526222fd13f562bd172b05bb8dd68059e0b686
dev.zio	zio-aws-auditmanager_2.13	7.31.7.1		39a1bafdf5aa82f291da4b3258bbd6e8c5ca6a5d
dev.zio	zio-aws-auditmanager_2.13	7.31.8.1		a1554dd4f4f92a24f2a9a27d34233c5ab7b85695
dev.zio	zio-aws-auditmanager_2.13	7.31.9.1		787f862db9ad24cc75a5e3e51b8443acdacca0e4
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.0.1		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.0.1	metadata	ed90bb8764070bf7095efa830ccc0d556ace8cf3
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.0		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.0	metadata	092e8730e8c72b8b86f5c6c1e8e20ad98c3e77ef
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.1		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.1	metadata	9087c4f283a7b15b8f14f8c8a97b3dec9c022e3c
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.2		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.1.2	metadata	1bc4470b684e7cd1a92128fea9192fe02037006f
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.0		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.0	metadata	568f64886df92dd696ee159dd71de887541b2e34
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.1		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.1	metadata	eb0889784acb5b4d68bbac137fd900185f15eaaa
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.2		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.2	metadata	a0e95c4964082568601e4b6b74272fddd867afd5
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.3		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.2.3	metadata	ba96d08bc1506e710b88ea40c0e857c46a36869e
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.3.0		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.3.0	metadata	f381329c142cb726e35158d8244da717d5be73b7
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.3.1		N/A
digital.guimauve.zodable	zodable-annotations-tvossimulatorarm64	1.3.1	metadata	dba32cbc0b13c8c7e6bfe499ef1c0cb68f42b62e
eu.hexagonmc	spigot-annotations	1.0		b67f0e9154197ecdf522174a75cf8e78199630c7
eu.hexagonmc	spigot-annotations	1.1		72c12c8fe1989b741a6c51652a24225b4a6a1bf4
eu.hexagonmc	spigot-annotations	1.2		fcceed776f4c9128a1576d23182df1f40562ed45
fr.acinq.lightning	lightning-kmp-core-macosx64	1.10.0		N/A
fr.acinq.lightning	lightning-kmp-core-macosx64	1.10.0	metadata	a66e9400e7d623611826274c97ee4660ace4e6f2
fr.acinq.lightning	lightning-kmp-core-macosx64	1.10.1		N/A
fr.acinq.lightning	lightning-kmp-core-macosx64	1.10.1	metadata	17a6e450df3ec5022134584d44186aeb74ac640c
fr.acinq.lightning	lightning-kmp-core-macosx64	1.10.2	metadata	c7d89f3ec77fe5a9b3ae2444645160c6d1434885
fr.acinq.lightning	lightning-kmp-core-macosx64	1.9.0		N/A
fr.acinq.lightning	lightning-kmp-core-macosx64	1.9.0	metadata	92fc01827409ba9abd9958582a15837fa738cb68
fr.acinq.lightning	lightning-kmp-core-macosx64	1.9.1		N/A
fr.acinq.lightning	lightning-kmp-core-macosx64	1.9.1	metadata	823278231cdda2175bf189a52d8032f2e9b2a2c9
io.arkitik.travako	travako-core-operation	v1.3.0		N/A
io.arkitik.travako	travako-core-operation	v2.0.0		N/A
io.arkitik.travako	travako-core-operation	v2.0.1		N/A
io.arkitik.travako	travako-core-operation	v2.1.0		N/A
io.arkitik.travako	travako-core-operation	v2.2.0		N/A
io.arkitik.travako	travako-core-operation	v2.3.0		N/A
io.arkitik.travako	travako-core-operation	v2.3.1		N/A
io.arkitik.travako	travako-core-operation	v2.3.2		N/A
io.circe	circe-pointer_2.13	0.14.0		bc53d475f1bbae6907a507f8425827662dd71b22
io.circe	circe-pointer_2.13	0.14.0-M3		bfd97dbace5298e34b8e7df8059e002140a9eb17
io.circe	circe-pointer_2.13	0.14.0-M4		da7129a87adc8029b6ed9184a5e314f3878f2832
io.circe	circe-pointer_2.13	0.14.0-M5		331f7340b40202199c60734e25556a870bedf631
io.circe	circe-pointer_2.13	0.14.0-M6		7b76b79e6239cf90dd751dc968cb10a76a323119
io.circe	circe-pointer_2.13	0.14.0-M7		91acf1e26d1204dd1c29b8fb8a422a88a9ea6d4f
io.circe	circe-pointer_2.13	0.14.1		5bfd0550526b3559909f60f695906c5c185b4c7f
io.circe	circe-pointer_2.13	0.14.10		2d3b49dee210d35f4a4f79abe8d9a04f5412829a
io.circe	circe-pointer_2.13	0.14.11		0efc998b14a40c894eb0eddc6158880f23e4c1f7
io.circe	circe-pointer_2.13	0.14.12		289142f1860024f9cf0a90b490ffef665f55dabc
io.circe	circe-pointer_2.13	0.14.13		1673e95aa1609099b528624b5d61ed250235b09a
io.circe	circe-pointer_2.13	0.14.2		8f2bdeb1b74baa5e465fb34c52a7ad073b5a1ede
io.circe	circe-pointer_2.13	0.14.3		9624a70bf8533ac78bc12966f55b252d26a21b5b
io.circe	circe-pointer_2.13	0.14.4		ef394ea3137bec55bc73cefa280b7d8d3aec6f5c
io.circe	circe-pointer_2.13	0.14.5		5a09e7a6a6baa54ad8cf98e8c16938820ac7cff8
io.circe	circe-pointer_2.13	0.14.6		aa8953c737b8cc56d7dfa8b1b2025f5a93a0561a
io.circe	circe-pointer_2.13	0.14.7		bcce220126c1802ad5608845e836a3de1232edd1
io.circe	circe-pointer_2.13	0.14.8		10aae3dd22ba99dd50c82ef1247e601ee800529a
io.circe	circe-pointer_2.13	0.14.9		95a95bec1d2dd9dd7b20d76089816472f583474d
io.circe	circe-pointer_2.13	0.15.0-M1		39d5e5bcc022680c5529542e1060d0598c98f841
io.gitee.rocksdev	kernel-d-jwt	1.0.0		N/A
io.gitee.rocksdev	kernel-d-jwt	1.0.1		N/A
io.github.awsjavakit	dlq	0.10.0		4f33cef14099209095a43f1a1278402e3754ee51
io.github.awsjavakit	dlq	0.10.2		5f27668bec0f8e8435dd95e237715cbf66bc6fbe
io.github.awsjavakit	dlq	0.10.3		20989b6e1d5f6d635b50e25bbfedfd1ab9ea16fc
io.github.awsjavakit	dlq	0.10.4		9ebc3fbbe77af1822ffd7dd82cf1ada5173ec47b
io.github.awsjavakit	dlq	0.10.6		71c56bd7421ef2f07a34bec7ade43817c73081fb
io.github.awsjavakit	dlq	0.10.7		8fad44a7eb9a09bded4816d4374dd12da7b49a8c
io.github.awsjavakit	dlq	0.10.8		2ee672e5c877e815073b37150b60dd53a75ecae1
io.github.awsjavakit	dlq	0.11.0		c410d6cf50748bf83f49959280742ab1b0a0bd48
io.github.awsjavakit	dlq	0.11.1		77f79db964960d67fec33e6859abe399ccbd9518
io.github.awsjavakit	dlq	0.12.0		19b6553694f18f974fbef33e9af0b0ca3a4949da
io.github.awsjavakit	dlq	0.13.0		e893e0d021ed0c3211c953d66967f2e16e40da97
io.github.awsjavakit	dlq	0.13.1		4d6f32b5eb96de5bdeb2c0f3ba41b0ddf45b4f46
io.github.awsjavakit	dlq	0.13.2		d1a9a5b4d33e0a84c395e075a08cf60fff2f869a
io.github.awsjavakit	dlq	0.13.3		98634038f00bc1b10ab7ebb1685d1b338bc54951
io.github.awsjavakit	dlq	0.14.0		7ecf907bebc5d4ac4a8cc0628fc459dd32b2bce5
io.github.awsjavakit	dlq	0.15.0		30c02ef3023c31427fc6001f71db2baa0ade8d09
io.github.awsjavakit	dlq	0.15.1		7636136f588ba13c442c63ff947b922be5838e8d
io.github.awsjavakit	dlq	0.16.0		feb615a317d8a0b1ed1981c92c9474dd88a425f6
io.github.awsjavakit	dlq	0.17.0		81413ec7bb43f6610921299020fe7b7137c16083
io.github.awsjavakit	dlq	0.17.1		855e3337de7ac504400ccc1b94c3db09aefc2609
io.github.awsjavakit	dlq	0.17.2		81b0b5c21a103d76766b1d3a973622ab93f26567
io.github.awsjavakit	dlq	0.18.0		2c56ff0b20f925ed20cf09ff17b33a2d8e04bcf3
io.github.awsjavakit	dlq	0.18.1		b54831cf47a04ec9772fbf0d61687b3432771629
io.github.awsjavakit	dlq	0.18.2		fda085a08646d24132e7e2b23a45b9191b792584
io.github.awsjavakit	dlq	0.18.3		49b5f6832bf8d2e6bf6ced39a36d4c36c8698d17
io.github.awsjavakit	dlq	0.18.4		54501b075749620b0fd89db5d8746b6c0a5ca897
io.github.awsjavakit	dlq	0.18.5		68acee80f489df665500d1475a11aef1244b2e59
io.github.awsjavakit	dlq	0.18.6		2a79dd09659b9bccf55a97a41123c2c1fc1a97de
io.github.awsjavakit	dlq	0.19.0		e33aa131402fc44287d7c439e7f8c5e6199a61e2
io.github.awsjavakit	dlq	0.19.1		fa653d59bdd8e177826120d8ffdb3828bf5f74d1
io.github.awsjavakit	dlq	0.19.2		b301ee109bdb38ee6ada74c183c21fabd74ffa8b
io.github.awsjavakit	dlq	0.19.3		48d9435afea937f6709eda1b504c282c6cf89c65
io.github.awsjavakit	dlq	0.19.4		1afe828b4d735b7ee726b6e357a7ebcb386cf0ef
io.github.awsjavakit	dlq	0.19.5		8fa48b5578e685ccdaf834c012ee3e54063345af
io.github.awsjavakit	dlq	0.19.6		9bb31c4aac7e099aa2bc5a1cbc2aeb88a7983fd2
io.github.awsjavakit	dlq	0.20.0		6f4af4f98037e1eccbdfface90a3ebf8c528facd
io.github.awsjavakit	dlq	0.20.1		826979da397c6ef2ffe77ed1ef76914474d1791a
io.github.awsjavakit	dlq	0.20.2		d01391b76ec9830d44f68a99af09ab88857fed39
io.github.awsjavakit	dlq	0.21.0		57d1b694e76d7bb6865d349a2853cf89773edf7a
io.github.awsjavakit	dlq	0.22.0		a96f6658b3e9a1df5f819907d5547c6a9a53d68a
io.github.awsjavakit	dlq	0.22.1		1de641c5c8e50f4668bb9333445bb880b079b4f9
io.github.awsjavakit	dlq	0.22.2		bcad811e9c504efe26186a37d7bbdce2e41b5ac5
io.github.awsjavakit	dlq	0.22.3		bba44e0abdc337ef74e32af7dfeb23746dd6be94
io.github.awsjavakit	dlq	0.23.0		c80751b9cfc20d6af0abdd1e3e8d7b487aa4b391
io.github.awsjavakit	dlq	0.24.0		00789efde4ce587e14597b0b98637299ffdac535
io.github.awsjavakit	dlq	0.25.0		9e2bdea0b9648e895ef330d17a0ea02eed5c4c13
io.github.awsjavakit	dlq	0.4.0		50fbde4cfbd58b690c90ace036a5e69eb529b1af
io.github.awsjavakit	dlq	0.4.1		37e79ad8e6aecae01a7ccda5173787810a404346
io.github.awsjavakit	dlq	0.4.2		fce22ad2bbf7a897009df55f9f908e33d917b9ee
io.github.awsjavakit	dlq	0.4.3		049b7adcbbec278eb6a4b6f672ec383abff541f5
io.github.awsjavakit	dlq	0.4.4		eee88ad5dc759c4978c6fb47969079db0b388697
io.github.awsjavakit	dlq	0.4.5		993bb00ea206bc5e38959c1e297534335feea5b9
io.github.awsjavakit	dlq	0.4.6		26486c4a9e3a01e75fdc0722baa1707e08dc1de6
io.github.awsjavakit	dlq	0.4.7		f482714eb050513f38e552fcf664b79304952ac4
io.github.awsjavakit	dlq	0.5.0		7425e42c4ed6a382677678b6ac405944abc5db38
io.github.awsjavakit	dlq	0.5.1		9c299fd3459975dfdf89ec55ca17f85979920a97
io.github.awsjavakit	dlq	0.5.2		700c2febefcaa35bba649957c8f46940467169ee
io.github.awsjavakit	dlq	0.5.3		7a3f2ae55b7ce9fb497fd531f3f615ce01edcac2
io.github.awsjavakit	dlq	0.5.4		c4c86d6dffbf6b45277eaaedb456a617b35a9ac9
io.github.awsjavakit	dlq	0.6.0		eebb764ed2ce7d596e53da06163fe3937f5e7f45
io.github.awsjavakit	dlq	0.6.1		927639dfd7dc31ce6a1239db4306eacc696c57ad
io.github.awsjavakit	dlq	0.6.2		32f0271d64fdd9aab1bb98b3f83796209c9776d8
io.github.awsjavakit	dlq	0.6.3		ac21e4eee5a215272905ed98054ce36ec336b488
io.github.awsjavakit	dlq	0.6.4		bae343352004350280793832594d986d04e9e8d0
io.github.awsjavakit	dlq	0.6.5		acb724656597aa72c66caa988b713fb2c0b63157
io.github.awsjavakit	dlq	0.7.0		c141cce25668fa128188b2ba5756a66d108af97a
io.github.awsjavakit	dlq	0.7.1		466350d8bf79faf2758088e857c2610e9c296ce0
io.github.awsjavakit	dlq	0.8.0		94931f553c6979d87ab9125a7a37f6a8315ba2be
io.github.awsjavakit	dlq	0.8.1		44570be45949fa31e250f116c99553772dfa7bac
io.github.awsjavakit	dlq	0.8.2		3445df75888493837086ce09b6f88667b376aebf
io.github.awsjavakit	dlq	0.9.0		75dfa2d54916342891a9c1649f484dfc427ca9b9
io.github.awsjavakit	dlq	0.9.1		993ede1e70af3e07fe7ab4387d71f3eddd415571
io.github.awsjavakit	dlq	0.9.2		2734d81e889498b23f0f252bcbb703aba01bbf20
