br.com.objectos.rio	tftp-core	0.7.0		a7544a00d8e04f97e369ce9abfbe151cacf6a683
com.palantir.dialogue	dialogue-serde	1.46.0		9a15da8b512da81920c226c84542edf0318dc35b
com.palantir.dialogue	dialogue-serde	1.47.0		c795cc0928b6d86abfd40d8ebf770754ce9ea1e3
com.palantir.dialogue	dialogue-serde	1.48.0		76ce55c34d80b47dd19f82d99073b2047c00220b
com.palantir.dialogue	dialogue-serde	1.49.0		2e98cab0760937d7b5da6bda6c6e0446c238e9f0
com.palantir.dialogue	dialogue-serde	1.49.1		40b3ebf50dd058b1c25e84f853956dcb8df9b0ae
com.palantir.dialogue	dialogue-serde	1.5.0		4c3274ddca39eff6844c4ab5e206f06afbce91c4
com.palantir.dialogue	dialogue-serde	1.5.1		4c0d9c60b6ad2f7f7e7ce5b2adba5aa4a7ae6eec
com.palantir.dialogue	dialogue-serde	1.50.0		40718e3378e0985bde0e16a7185c649b5556d4b1
com.palantir.dialogue	dialogue-serde	1.50.1		4762b9db2d466a6b59923d49f51236278c30312d
com.palantir.dialogue	dialogue-serde	1.50.2		322be838860afba343cd85679aef7e346e66c533
com.palantir.dialogue	dialogue-serde	1.51.0		33775fc5e75d2ee6bb2e001a09b0860fe1d9b517
com.palantir.dialogue	dialogue-serde	1.52.0		15d69bd7b0e5c107440f7af84b64cf52cbda52d1
com.palantir.dialogue	dialogue-serde	1.53.0		e867a25bc0485eeebf2a3ff9e2c12120efe82dfb
com.palantir.dialogue	dialogue-serde	1.54.0		f8e71058fb5443bb4aeb78fced46fddaa2c63549
com.palantir.dialogue	dialogue-serde	1.54.1		a2e6a7dcec46a274cb7c67ae8f2cf411789ee4f6
com.palantir.dialogue	dialogue-serde	1.55.0		954cf02e4652e7273b97140e51f1f214167bfd22
com.palantir.dialogue	dialogue-serde	1.55.1		fd7b9a327faaf9d9280165b35711b2e1f2c690f6
com.palantir.dialogue	dialogue-serde	1.56.0		d433b5b93d124acf7224b69586ac82f7bbd46373
com.palantir.dialogue	dialogue-serde	1.57.0		cedb22bf14aa79cb5789697d205da28ff0ec720a
com.palantir.dialogue	dialogue-serde	1.57.1		22b19c4c41a5d19af5bf3cc00a6b4446cbc9866b
com.palantir.dialogue	dialogue-serde	1.57.2		768c8ddc21c897bdb8aff65503109be935551a28
com.palantir.dialogue	dialogue-serde	1.57.3		f76d81e6a77ac46527055dbbe1a9d59909f0e84f
com.palantir.dialogue	dialogue-serde	1.59.0		eda9b30cd61244ce905600f5139a03cb652e6173
com.palantir.dialogue	dialogue-serde	1.6.0		d6cd540aae53ca3de09c107ea3f594a886ae4a01
com.palantir.dialogue	dialogue-serde	1.60.1		0db452dc877567b77dc630205bc525b19f5a5f57
com.palantir.dialogue	dialogue-serde	1.60.2		ed2f515a9001e2acbbb04f5441e645628949529e
com.palantir.dialogue	dialogue-serde	1.60.3		0d7c7d02fe34caab10a6d01e979ace40777fd01a
com.palantir.dialogue	dialogue-serde	1.60.4		ae248c370c58b72f896300dbb565b8c13b5e2403
com.palantir.dialogue	dialogue-serde	1.60.5		b3936907a5b6d1aef2295e2a1aa4d989d46d062e
com.palantir.dialogue	dialogue-serde	1.61.0		7dcab42e625ba8769608898fd66b874e75bb1edd
com.palantir.dialogue	dialogue-serde	1.62.0		391ebf052b5b9f229c6bd58f887c512b32406795
com.palantir.dialogue	dialogue-serde	1.62.1		fff11e68d1f69998bdad64ac4a37edbdc3e0e8c5
com.palantir.dialogue	dialogue-serde	1.63.0		34259148f8f147519116a416e728e15e0dce11b0
com.palantir.dialogue	dialogue-serde	1.64.0		5889cc1e00b43634edf5e6021defd2b419ad767b
com.palantir.dialogue	dialogue-serde	1.65.0		dbfe9ace391940e2c21f3ebfaa152b789ed46dc0
com.palantir.dialogue	dialogue-serde	1.65.1		630f0207773afc18db5bd8490efa8d7531c26a31
com.palantir.dialogue	dialogue-serde	1.65.2		6d35fcb21da878b4a57cfb04865a94a0dd26923c
com.palantir.dialogue	dialogue-serde	1.66.0		509529344173f0e588fcd51fc2855013a35cf376
com.palantir.dialogue	dialogue-serde	1.66.1		e0bbd2762ff31d1569984301cb49bfa901948dc2
com.palantir.dialogue	dialogue-serde	1.66.2		73bf52537a8a3030b6c9e3d25f074f1b609fa847
com.palantir.dialogue	dialogue-serde	1.66.3		f57bb8414793127f9162d130cd7950836635480e
com.palantir.dialogue	dialogue-serde	1.68.0		d6e3b747bc3c848ed0a609aa785cef2e9ad8778b
com.palantir.dialogue	dialogue-serde	1.68.1		a9cbe65c25013451780bfcc7f178bc7c46f14e0c
com.palantir.dialogue	dialogue-serde	1.68.2		b70a7cae2cba88acd37a1ac756da844ee2f1aea5
com.palantir.dialogue	dialogue-serde	1.69.0		a9e9d7b2ca8afec25c81873f117418a7ae2650f9
com.palantir.dialogue	dialogue-serde	1.7.0		7f93fec360961c4e9ea0a8e3b6a0844db1d02be6
com.palantir.dialogue	dialogue-serde	1.70.0		9f27cfbcdd89ddf79049118109bc1ffa489a910e
com.palantir.dialogue	dialogue-serde	1.71.0		3f52e0d25bc361d8c17110b2f9b2aa5e980d3b60
com.palantir.dialogue	dialogue-serde	1.72.0		79490db8ef069e8f1bac9f344730ed3751a6ad1d
com.palantir.dialogue	dialogue-serde	1.73.0		357502a155c20f9c3431801e69e8b0d52a5f7a27
com.palantir.dialogue	dialogue-serde	1.73.1		f7375fe06c667a2076d6d9b2babb755483f1c9fb
com.palantir.dialogue	dialogue-serde	1.74.0		32c003d2125ee3fc3ef6493115de1c15efbe8dd6
com.palantir.dialogue	dialogue-serde	1.75.0		dc9e2668d74543b313ecd89cfd8783ce8ad187f5
com.palantir.dialogue	dialogue-serde	1.75.1		2bccc103860d361817a3f6ff6da5dc615fd4ab7e
com.palantir.dialogue	dialogue-serde	1.75.2		a652784f3adfd194157f10a687ca2539a597833a
com.palantir.dialogue	dialogue-serde	1.76.0		4e5820519e9e4ce6e832d3cd3d99235fa059e218
com.palantir.dialogue	dialogue-serde	1.77.0		c50cf29c589f5d115e6e430b82a12dbfc43ba862
com.palantir.dialogue	dialogue-serde	1.78.0		1b7690e0cd02f5fa27c09c6524d74b58e5da4c48
com.palantir.dialogue	dialogue-serde	1.79.0		07dc046494ef739f1c9cbc7230d0e3a36489b1ea
com.palantir.dialogue	dialogue-serde	1.8.0		c881f6db088ffe8e2c7201ec56fd57238fe6656a
com.palantir.dialogue	dialogue-serde	1.80.0		07c72fb82d1b7aceeaa8b1f1605f05529a3ca776
com.palantir.dialogue	dialogue-serde	1.80.1		86484dabe20c62c1dc23c2d83436bbebb54e068b
com.palantir.dialogue	dialogue-serde	1.81.0		c72cfcb91a7370b9005c74223641e85c2fcb330e
com.palantir.dialogue	dialogue-serde	1.84.0		1ea9d3ca5d3cbfa0abfc588adf089a606fb55f12
com.palantir.dialogue	dialogue-serde	1.85.0		edaab0551282b7e111a76a34153fa8bf5fd83818
com.palantir.dialogue	dialogue-serde	1.85.1		73dd07387a26197cd1348788625d6d9caa06bb4c
com.palantir.dialogue	dialogue-serde	1.86.0		765384bb51788ba8d391154e7fd5b5ab06bf779e
com.palantir.dialogue	dialogue-serde	1.87.0		8915c9e8970044878cf3367d7896b66a7e14a536
com.palantir.dialogue	dialogue-serde	1.88.0		59d1edd495649e8fc4fa58ef2a14dbdfe1c4cabb
com.palantir.dialogue	dialogue-serde	1.89.0		525ca9a08a9ed3ec1d6f2adf8519bd05a336b20d
com.palantir.dialogue	dialogue-serde	1.9.0		2e9d0a080723037d58706cefb0ded115d6957163
com.palantir.dialogue	dialogue-serde	1.90.0		af613d8b88328692566b587a7122e2a243bb2c8f
com.palantir.dialogue	dialogue-serde	1.91.0		40c466de37291ff80d155b365997f6b73f5f6c2b
com.palantir.dialogue	dialogue-serde	1.91.1		853c4701563a49ab0f3947e7f7fb2b4d032da5e0
com.palantir.dialogue	dialogue-serde	1.92.0		5663adb44380ef9efb9d9936f8d430e8778f443a
com.palantir.dialogue	dialogue-serde	1.93.0		5485707a09b35f98289cfd7e0a2385ca45106d4e
com.palantir.dialogue	dialogue-serde	1.94.0		35daca0b7ae3700769767fe7c6bd5842954b09d2
com.palantir.dialogue	dialogue-serde	1.95.0		684e98b889059fb893cc055e0410625d7982fdad
com.palantir.dialogue	dialogue-serde	1.96.0		73183c03ffdf1c14d6ffa9f3cc8e67641f64aef4
com.palantir.dialogue	dialogue-serde	1.96.1		bdea31e2c4f6bf0a6d77acf7c3f94fba69749739
com.palantir.dialogue	dialogue-serde	1.97.0		b832e67e480e46a0fd3241caf9a05aed6b3b6d24
com.palantir.dialogue	dialogue-serde	1.98.0		896854815f3ddd23f549fb2ff0812d614db08bee
com.palantir.dialogue	dialogue-serde	1.99.0		4ec99a6552c2884f5ce134c4eb76ce7d91a7851f
com.palantir.dialogue	dialogue-serde	2.0.0		214c83317d26ab72f3c38275ac2e22fa59d064c4
com.palantir.dialogue	dialogue-serde	2.0.1		68a51e0860741d65e8171fd208291a078c4586a3
com.palantir.dialogue	dialogue-serde	2.1.0		7fb23b6b565e4294c5f0755930f17f16b6856420
com.palantir.dialogue	dialogue-serde	2.10.0		c7dfb2339e8d2f013accf89ed630206d31d54482
com.palantir.dialogue	dialogue-serde	2.11.0		53152ead56e4cb472951a7367f81eb4a1e310ac7
com.palantir.dialogue	dialogue-serde	2.3.0		b2fddab803304d63905ca44e844b13c11142f015
com.palantir.dialogue	dialogue-serde	2.5.0		3aacee4309e99cf5ce34ceb3ce034dad3980b426
com.palantir.dialogue	dialogue-serde	2.6.0		0cb9bf2684c844c813d654c60841361f873d8702
com.palantir.dialogue	dialogue-serde	2.7.0		a0bb060cb092c9c91b440dca424a915c981ac540
com.palantir.dialogue	dialogue-serde	2.8.0		940c3109b211e3b84d53e202e78ccb20e4cfed2c
com.palantir.dialogue	dialogue-serde	2.9.0		547e178524bed06846ce5f198a6d3635ee853d47
com.palantir.dialogue	dialogue-serde	3.0.0		1a518c88a215be05e3d37cffaf7155a1a5894a27
com.palantir.dialogue	dialogue-serde	3.1.0		36de3f891bb5ac61f5c43ffa06cb50159d3a7224
com.palantir.dialogue	dialogue-serde	3.10.0		0deacb2a83735d93d115d64fdbe68ec0ab306f54
com.palantir.dialogue	dialogue-serde	3.100.0		7caecb85616996e0bc86bae3234e38628643e775
com.palantir.dialogue	dialogue-serde	3.101.0		8dda290471a731de7eb53a765ea094bef8a3bc47
com.palantir.dialogue	dialogue-serde	3.102.0		980af94254c9cc1c97a327f45138a8d3b965abba
com.palantir.dialogue	dialogue-serde	3.103.0		5cc958adab89194ac2846702a4a168b6d3c9fe06
com.palantir.dialogue	dialogue-serde	3.104.0		c249a7bfd068af1bf37b622ba9b4d934109e03a1
com.palantir.dialogue	dialogue-serde	3.105.0		6e0b144e7f6618f08e13a4a57542a6f44fca7264
com.palantir.dialogue	dialogue-serde	3.106.0		b341efe8b71610231a3be2573def9db5ec4b289a
com.palantir.dialogue	dialogue-serde	3.107.0		e440e1a9ef785407f05db654f90c50e8928e8b11
com.palantir.dialogue	dialogue-serde	3.108.0		fe0a61c0e3b7d60db408d8da476d149780cfbe01
com.palantir.dialogue	dialogue-serde	3.109.0		80ac0196beecc1c2a8a082303ab3ab059f4890a9
com.palantir.dialogue	dialogue-serde	3.11.0		d05544371a3b6c3449fd82a766c81d3ccd87fa35
com.palantir.dialogue	dialogue-serde	3.110.0		93e01aa72bc774a32fecb58d5d6d8f0455885c6a
com.palantir.dialogue	dialogue-serde	3.111.0		4e2d6fb75e9bd7ae7dbc07506cb9f198a3e6aedb
com.palantir.dialogue	dialogue-serde	3.111.0-rc1		b7a9397fb5b33fdd7c1951d873cfb07211050fca
com.palantir.dialogue	dialogue-serde	3.112.0		dd2362654bca1aa482fb191f9b41a56c10aeed78
com.palantir.dialogue	dialogue-serde	3.112.0-rc1		f1a8593ac8306b96df3239f0ca133faf66211c54
com.palantir.dialogue	dialogue-serde	3.112.0-rc2		4efff753f756b0c56ad8206685ddf5d5491a64dd
com.palantir.dialogue	dialogue-serde	3.113.0		35552b325a3d2c25e5f7d84bc58ed9f4682639a4
com.palantir.dialogue	dialogue-serde	3.115.0		512ce0e2057ed01905be08114687cdd657fe7205
com.palantir.dialogue	dialogue-serde	3.116.0		af8cf54fda2a6fed4c78414b480ffcfe91bb3ca3
com.palantir.dialogue	dialogue-serde	3.117.0		efe8b8f1bd949e06dc993bbeb05861b7dd4fb5f1
com.palantir.dialogue	dialogue-serde	3.118.0		a28fb9f613f2d92de3dc068b7066196d7188bb4a
com.palantir.dialogue	dialogue-serde	3.119.0		77ce37ce04f40c4976efbd46b3c7e1d4aced2418
com.palantir.dialogue	dialogue-serde	3.12.0		8bbf48c1b66b9cf0a1c5b992676c5d9f411da85f
com.palantir.dialogue	dialogue-serde	3.120.0		e8861ce9e274956c38d7eb61c3e5cc62fd951806
com.palantir.dialogue	dialogue-serde	3.121.0		a105b41772eaaeb6491bd41f891da08675c6bd34
com.palantir.dialogue	dialogue-serde	3.122.0		8164aa935e790581db56905e23c53aae47ae92a5
com.palantir.dialogue	dialogue-serde	3.123.0		5fa944a27df36fa1a7c5dbb01bd863607f6afba3
com.palantir.dialogue	dialogue-serde	3.124.0		26041a2fa187399b67b1a2136441e41a0c6ff03f
com.palantir.dialogue	dialogue-serde	3.125.0		cc99ed06e3ddb7a1161a544cc2b1abb296366efb
com.palantir.dialogue	dialogue-serde	3.126.0		ad8374bdde73273703a01ecfd62a5beaac94b8bb
com.palantir.dialogue	dialogue-serde	3.127.0		232cdd0389dac171e249abab5f4ed0c7b3896d06
com.palantir.dialogue	dialogue-serde	3.128.0		fbe484d63bf322cee849bea61665118926fd7b9c
com.palantir.dialogue	dialogue-serde	3.129.0		5baabb2c873b007c34365a1f038824573b70b124
com.palantir.dialogue	dialogue-serde	3.13.0		711cb8fcb771051a170e543b2d83129f4854691b
com.palantir.dialogue	dialogue-serde	3.130.0		c2b8e247f8a8547a44af74c2fdbce83ae386706d
com.palantir.dialogue	dialogue-serde	3.131.0		17800e369e55b8896b2f3f1752b4ec857105b852
com.palantir.dialogue	dialogue-serde	3.132.0		66924492897677dee428c827554c6ba44c746073
com.palantir.dialogue	dialogue-serde	3.133.0		42d1e11edd6170bf1af8739a0f65b30530a6f812
com.palantir.dialogue	dialogue-serde	3.134.0		ab85668b0d1e1b5ad55ea0776806fb4816439dda
com.palantir.dialogue	dialogue-serde	3.135.0		9ecc9218200cac16311c172e4e289e56b007655e
com.palantir.dialogue	dialogue-serde	3.137.0		4ae779e433724fdae0097ae81909f9b2df9236a7
com.palantir.dialogue	dialogue-serde	3.14.0		eb889ba350c0e44592d3081826963992ff3e2bf5
com.palantir.dialogue	dialogue-serde	3.15.0		392637b4782bb4aa8c66668d5905412d04503b7b
com.palantir.dialogue	dialogue-serde	3.16.0		f1ba49e5b185658954bd7a3da3f909b98014debe
com.palantir.dialogue	dialogue-serde	3.17.0		6dcc2ff569cfb841fa6e74ce780b555da6677d39
com.palantir.dialogue	dialogue-serde	3.18.0		6c4c80486adaf8b8cef1e90bf6c4ffb7cb0523cb
com.palantir.dialogue	dialogue-serde	3.19.0		2fdf795755d6c744fd98b962c91c31dda416e2ad
com.palantir.dialogue	dialogue-serde	3.2.0		76965e451272d3978b7d0b8192de844f8a31c9ad
com.palantir.dialogue	dialogue-serde	3.20.0		89983745ddf0f451d4632ec3d128e403111946bd
com.palantir.dialogue	dialogue-serde	3.21.0		30aba1e263d5e9eac6e722d496151ea0711b7889
com.palantir.dialogue	dialogue-serde	3.22.0		441541b080f8884bcfa84199cc040275c56390fe
com.palantir.dialogue	dialogue-serde	3.23.0		71c78023b09764e2824fb9e1253fc8ff9260e36f
com.palantir.dialogue	dialogue-serde	3.24.0		c82caba3ec24bed6b434510b63a9dd413d824c8c
com.palantir.dialogue	dialogue-serde	3.25.0		20fd0362d7dd8cc6db68a49a73b6762760b0b8e0
com.palantir.dialogue	dialogue-serde	3.25.0-rc1		8a0156468824fa6aab6c4c92e63782438b760473
com.palantir.dialogue	dialogue-serde	3.26.0		6f035015abcf4680695b45d1d094d458711a1553
com.palantir.dialogue	dialogue-serde	3.27.0		5c09a666963d3d1f1d4566c8bd4ca5340f7b49d6
com.palantir.dialogue	dialogue-serde	3.28.0		338fc90b0d814f5ab4ecae45db6159db4bce3a10
com.palantir.dialogue	dialogue-serde	3.29.0		72b1495f8298c70aeb18f38d85b812e6637f1482
com.palantir.dialogue	dialogue-serde	3.3.0		6906647b48c8f31948f34d2e95a1a32e76d17186
com.palantir.dialogue	dialogue-serde	3.30.0		11da9cdf3ef99e12ca99cb3956b4761770be2006
com.palantir.dialogue	dialogue-serde	3.31.0		0f788daa34c5d6a310faae3dd7a496ce2b7b98a4
com.palantir.dialogue	dialogue-serde	3.32.0		76cce870c5addbb3034bb7d973d99de6da2f9221
com.palantir.dialogue	dialogue-serde	3.33.0		476a326cd83a573b1d1b053158a30108d52a0ad8
com.palantir.dialogue	dialogue-serde	3.34.0		97ff540e44b32422e524a7b5e6904706198210d1
com.palantir.dialogue	dialogue-serde	3.35.0		0dc2eee37579a40a2cf3b01d11021114268fffb8
com.palantir.dialogue	dialogue-serde	3.36.0		f1ae4dd76c5e3d2da950ea7ab8e9ee15619d2809
com.palantir.dialogue	dialogue-serde	3.37.0		cd20aec8a86396d4e510ae993868c9235f96b03d
com.palantir.dialogue	dialogue-serde	3.38.0		62dcb91c5c2a973860d03aafc9ae924b3139687d
com.palantir.dialogue	dialogue-serde	3.39.0		7f17ea25a41e3e253d37056028fc84da40874cc0
com.palantir.dialogue	dialogue-serde	3.4.0		3ee445fc48784424100237c053d11bc26e7e903b
com.palantir.dialogue	dialogue-serde	3.40.0		dc9ad3c6308980159fa3d3f605627ee59547f291
com.palantir.dialogue	dialogue-serde	3.41.0		6fbe4b947e87bf41a1f94a47bc562a6fec96056c
com.palantir.dialogue	dialogue-serde	3.42.0		125c3fc1459685c5225ec97dc5101f280f226e0b
com.palantir.dialogue	dialogue-serde	3.43.0		b418db7dd98e1a3324dcba1e4b70274802f3ef4f
com.palantir.dialogue	dialogue-serde	3.44.0		001972f0c355d05548f2c5381590c92fe71b33cc
com.palantir.dialogue	dialogue-serde	3.45.0		4ca3092065f4321b92df01593a630d19a4325be8
com.palantir.dialogue	dialogue-serde	3.46.0		0033af6359a4e9245af21dfa60c14b1b9fe73f6f
com.palantir.dialogue	dialogue-serde	3.47.0		e1a5adeea2022a0996df90180260b54a2ca666f5
com.palantir.dialogue	dialogue-serde	3.48.0		d502719b774bba9eb75371afe104e18e5e22c0c6
com.palantir.dialogue	dialogue-serde	3.49.0		a5ba2c2aa943a7740a93f8536474840a5e4b447a
com.palantir.dialogue	dialogue-serde	3.50.0		cf4feb4305e91d62cafbe44b9e8141e153daa796
com.palantir.dialogue	dialogue-serde	3.51.0		d4035dca7a280d102ccbbcbcfab17260320e0e20
com.palantir.dialogue	dialogue-serde	3.52.0		7f71bd1a5a008dd672d42a91221672b2e5cc4a36
com.palantir.dialogue	dialogue-serde	3.53.0		22210ab22e8cfc18313531a5954fe8373da5f7b1
com.palantir.dialogue	dialogue-serde	3.54.0		30ee64fb3fa091391d6904f1dda08daa7d9b5769
com.palantir.dialogue	dialogue-serde	3.55.0		1086a69d8a0a68ecde482264c938f5451209d1d2
com.palantir.dialogue	dialogue-serde	3.56.0		3aa401304a3222eab588b1c0a2f0970f6916c19d
com.palantir.dialogue	dialogue-serde	3.57.0		6523457dcb10696269ea6476eb50a0473525033a
com.palantir.dialogue	dialogue-serde	3.58.0		0835ca077c5ec76ab0ba027d794747d0f13b5502
com.palantir.dialogue	dialogue-serde	3.59.0		7611ffd0eb2e54328e4f159ac17f264c7632e2d8
com.palantir.dialogue	dialogue-serde	3.6.0		d36bc19674a829e98a60c1661f7249883ddb4a0e
com.palantir.dialogue	dialogue-serde	3.60.0		44b3279950a37cc7a0b43a91047a082a352a5995
com.palantir.dialogue	dialogue-serde	3.61.0		b46d92cc9dfccb6a3a97f72e7824d2fec1d70513
com.palantir.dialogue	dialogue-serde	3.61.0-rc1		04b4939228c994bae9443374e7ec716dd780f472
com.palantir.dialogue	dialogue-serde	3.62.0		c90511cbf89748702c679e884591fc1c16948e30
com.palantir.dialogue	dialogue-serde	3.63.0		fe0094751965c87bec1385e98db60fed90f1d414
com.palantir.dialogue	dialogue-serde	3.64.0		cfbb891e2018437df05127d76b227e4cc31cde9c
com.palantir.dialogue	dialogue-serde	3.65.0		61769654ad9925300d399450c3eb091357c632de
com.palantir.dialogue	dialogue-serde	3.66.0		00aad5864d376b9121708dd805dded83a1bdd6a1
com.palantir.dialogue	dialogue-serde	3.67.0		461402f0ab29ab18949a73d021d1805dd5ec54a8
com.palantir.dialogue	dialogue-serde	3.68.0		000ea6adfacefd37c912476a2cc2289e2da1e457
com.palantir.dialogue	dialogue-serde	3.69.0		a89a7bfcc80019225028685b4045ceee3c39777a
com.palantir.dialogue	dialogue-serde	3.7.0		1d221ba63457b9317efbf72e10c80a5aee6eeeec
com.palantir.dialogue	dialogue-serde	3.70.0		85fb055d599710174be2ea9200b8836ca61b0922
com.palantir.dialogue	dialogue-serde	3.71.0		40e92d4b88111184e35f36ffc3b5aeb34abf724c
com.palantir.dialogue	dialogue-serde	3.72.0		8a7e13dc1027e9b608b99786a52a0dadcc39c004
com.palantir.dialogue	dialogue-serde	3.73.0		ea3ca837420fe5bb5d5a99353cee1b0b404d3b91
com.palantir.dialogue	dialogue-serde	3.74.0		0742997dcf5b81ea914952c4b9b2408f3c84964c
com.palantir.dialogue	dialogue-serde	3.75.0		efb20738e640252b425c5195a54d8caad3826460
com.palantir.dialogue	dialogue-serde	3.75.0-rc1		092126225539229a933016fc599f6b92440b4f12
com.palantir.dialogue	dialogue-serde	3.76.0		549853989b9c0aa57437defa3a647a20be2cdfe3
com.palantir.dialogue	dialogue-serde	3.77.0		68d6086be21d17ae50af50fae317c30a9616acef
com.palantir.dialogue	dialogue-serde	3.78.0		fdf59aaaf79ef9987b56fd7eac9d903fbcbbd69c
com.palantir.dialogue	dialogue-serde	3.79.0		2021ff75a12fbe9ac7a3ecd67cac1143e639e6e8
com.palantir.dialogue	dialogue-serde	3.8.0		33dae1b1d3f5b38eb18114e1b9c91137489b83e7
com.palantir.dialogue	dialogue-serde	3.80.0		55d4c01c83a62a9be1eabd45d9e19243fb1cdd79
com.palantir.dialogue	dialogue-serde	3.80.0-rc1		0b863893caec3c9203906070da082dd6e7f250b2
com.palantir.dialogue	dialogue-serde	3.81.0		be0d2831c0d9f1f17a5d1220ad5dc0b93f7bc1e3
com.palantir.dialogue	dialogue-serde	3.81.0-rc1		0660cdc52e1318d9650f98991282305052e3d8f4
com.palantir.dialogue	dialogue-serde	3.82.0		d8e3b550cb3c6197af8366ab5d126f065fe81d58
com.palantir.dialogue	dialogue-serde	3.83.0		cb5cfb3fa41c562232951ad06aca970a54b07927
com.palantir.dialogue	dialogue-serde	3.84.0		6a70e69449c1716f3e4c6094f5ce579a7d390082
com.palantir.dialogue	dialogue-serde	3.85.0		4e04c954cbf258aaa10e28f21166bd6dfed9336a
com.palantir.dialogue	dialogue-serde	3.86.0		f0152cf424bb3b3b82650d25a7b72ab4089ddb48
com.palantir.dialogue	dialogue-serde	3.88.0		c56f92616b9b6e9407585aa8c82d11ec8302af2a
com.palantir.dialogue	dialogue-serde	3.89.0		03afd941227b14d983174032e788c769cc58ed2f
com.palantir.dialogue	dialogue-serde	3.9.0		f637a078d6f07fa5b2b8b932c7468bbf67c14859
com.palantir.dialogue	dialogue-serde	3.90.0		55d61a45d228cd95062dea2199b2941d639e370f
com.palantir.dialogue	dialogue-serde	3.91.0		17cabcf44d857ea47cff232ec0d10f1d68303800
com.palantir.dialogue	dialogue-serde	3.91.0-rc1		0d35962c05991dcd914472eb72e8807abf9925bc
com.palantir.dialogue	dialogue-serde	3.92.0		2b83a8be32ccc092fcd12e4db610427037f4ae79
com.palantir.dialogue	dialogue-serde	3.93.0		6998939985f2fd2a05e2edc00671897c64042ecf
com.palantir.dialogue	dialogue-serde	3.94.0		729462508035217d76183a52757ec2c645d50f02
com.palantir.dialogue	dialogue-serde	3.95.0		8c415c9feaf1f1091aba042a0a35bc9418e17107
com.palantir.dialogue	dialogue-serde	3.96.0		9d941d95d92892d9a1a0312f1f958bce6c3dfb2a
com.palantir.dialogue	dialogue-serde	3.97.0		a3473ff452ddae7cbdf609936620eed02487733a
com.palantir.dialogue	dialogue-serde	3.98.0		51114794971b612ab351cb08d6438613f3bc54f8
com.palantir.dialogue	dialogue-serde	3.99.0		8c778fc1a59bb06098fed21c0998d90c1f1cf8c7
com.palantir.dialogue	dialogue-serde	4.0.0		b5f39858c9886b393c2dc432977d1bf4cbc6468b
com.palantir.dialogue	dialogue-serde	4.1.0		d6a03205c42a95edfd92d35625cb88dabd57e7e0
com.palantir.dialogue	dialogue-serde	4.2.0		e66cdf8517d52e6a865745771edb765d392fbf8b
com.palantir.dialogue	dialogue-serde	4.3.0		26b77b597506a1abe2e15413ffefddf5162be62c
com.palantir.dialogue	dialogue-serde	4.4.0		ee191c8a03d01026d5b2e0fb8432cbb36a9653f0
com.palantir.dialogue	dialogue-serde	4.5.0		82002928883f7fcfeb85c4a63b8c3008fe75cbad
com.palantir.dialogue	dialogue-serde	4.6.0		0a804d2220aefdc65f34bfc1a098ddb80d6449bc
com.palantir.dialogue	dialogue-serde	4.7.0		d3cb32839d31aae63da144debf6bcdb90828a87f
com.palantir.dialogue	dialogue-serde	4.8.0-rc1		7a8df78ea7674e0e7f5b9778f8c1179a42a74561
com.palantir.dialogue	dialogue-serde	4.8.0-rc2		d33a5e11e7e49f7b62796f5edae19e7f10af6ff4
com.palantir.dialogue	dialogue-serde	5.0.0		fb8cefa4dd6aa206111be308bd66a05d3fd31541
com.palantir.dialogue	dialogue-serde	5.1.0		3918b41cccc7ba8f267e021d0fe275b659b9126e
com.palantir.dialogue	dialogue-serde	5.1.0-rc1		ebb1eaba7e844d9f17563cd26230c910136ec8dc
com.palantir.dialogue	dialogue-serde	5.2.0		59376a8c504932eae3a5949f79f1cc5dceae6dcc
com.palantir.dialogue	dialogue-serde	5.3.0		c1d9ecbf26eb45ea2ebcdea653a90b8ec18389f7
com.palantir.dialogue	dialogue-serde	5.4.0		e79935e96fb9c796b9f2e09e1bc820b8958ced3d
com.propensive	rapture-core-scalaz_2.10	1.0.0		564a6c31454b3b379bbbc2da6f280cadc13006c2
com.propensive	rapture-core-scalaz_2.10	2.0.0-M1		5d81daf2ab1eaba796cea7c673613f792bd38cb0
com.propensive	rapture-core-scalaz_2.10	2.0.0-M2		68c0207d501d3227bd4e572c542ff6091c8d57ad
com.propensive	rapture-core-scalaz_2.10	2.0.0-M3		e1181cbe5b34a2d5a5bb8e6bca542f5457690c06
com.propensive	rapture-core-scalaz_2.10	2.0.0-M4		166a02654309fe6fabf33b79eeddf29e85367c60
com.propensive	rapture-core-scalaz_2.10	2.0.0-M5		b8742d0903582a3b28fc7fb5b6d2db2d91a2e6e3
com.propensive	rapture-core-scalaz_2.10	2.0.0-M6		9fa36827342c442ac43c11c5f74682d60c098bfe
com.propensive	rapture-core-scalaz_2.10	2.0.0-M7		25c1dc8ccce22ffff7cfdc89740b99aaada694cb
com.propensive	rapture-core-scalaz_2.10	2.0.0-M8		93a18be274d0ff40c3f2f75a1c9dfeef1e4bfe5e
com.propensive	rapture-core-scalaz_2.10	2.0.0-M9		d886d7e344e01e861fab69a11624f676f824c8f4
com.qcloud	branch_cos_api	5.6.18		219564b7eac4ac6c15d33300d8bc74ac7f9bb978
com.qcloud	branch_cos_api	5.6.19		4245ca88f529d3124c680984ff3bee353eadcb0a
com.qcloud	branch_cos_api	5.6.20		f9abe8b1fe2a134cafb92cbfd7d389dd092995cf
