app.controlresearch	commons-mingwx64	0.0.1		N/A
com.dimajix.flowman	flowman-spark-testing	0.30.0-oss-spark3.3-hadoop3.3		38b37b6c672968b916e781c7382ec5411d3f12d9
com.dimajix.flowman	flowman-spark-testing	1.0.0		5f9c23f1830134b7af612164b6fa1cd469df6092
com.dimajix.flowman	flowman-spark-testing	1.0.0-cdh6-spark2.4-hadoop3.0		b53051c86e226f86bef248108a02b74be2c91c66
com.dimajix.flowman	flowman-spark-testing	1.0.0-cdp7-spark2.4-hadoop3.1		e6d2c33dde813e67735af169a242eb412a484486
com.dimajix.flowman	flowman-spark-testing	1.0.0-cdp7-spark3.2-hadoop3.1		e86b3e350f1c1da878dd4edeae8eb48d38b9e10a
com.dimajix.flowman	flowman-spark-testing	1.0.0-cdp7-spark3.3-hadoop3.1		9327819c42c0a6aeb83bca692021c6c2f23dc3de
com.dimajix.flowman	flowman-spark-testing	1.0.0-emr6.10-spark3.3-hadoop3.3		ce8c90325048504f0df480ee7b58ef14a1b27ad1
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark2.4-hadoop2.6		7dfcc44cc41bfb8a41653cca5c06f5f0716f1dee
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark2.4-hadoop2.7		b572b08600e5abf5bd3cf7722b01a34f6d6a4b7b
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.0-hadoop2.7		ed9e09e6feaf009f9e03c68081d128d9b1d3eb3b
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.0-hadoop3.2		a2fb05401feab4a4cb5903ec3370397b6bba256e
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.1-hadoop2.7		a25953897022986efd2cb69c5dafa479afb0a400
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.1-hadoop3.2		2f76b0849363006b8aeb376e9398e012b9f88ac7
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.2-hadoop2.7		b33fa20609c947f4a8a10c5804438a630b459eae
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.2-hadoop3.3		15e60a149069d212e39c31f18028175a61ffaf3d
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.3-hadoop2.7		e96f1251116b2e940549cdd037b951581a1a85ce
com.dimajix.flowman	flowman-spark-testing	1.0.0-oss-spark3.3-hadoop3.3		8b7d18c7e8b84ab1dbe9c3699084a8faa7eb56f5
com.dimajix.flowman	flowman-spark-testing	1.0.0-synapse3.3-spark3.3-hadoop3.3		6fe64231a2963f6a94aa904b99f0a12ccd8f53fb
com.dimajix.flowman	flowman-spark-testing	1.1.0		7c2883eb12a900760b4e7aabfddb12dc4120c4ab
com.dimajix.flowman	flowman-spark-testing	1.1.0-cdh6-spark2.4-hadoop3.0		9377659688c1841117653c7ed27a4c65e745b8ae
com.dimajix.flowman	flowman-spark-testing	1.1.0-cdp7-spark2.4-hadoop3.1		fdecb479d45ddd6dd047b941961175df02d88928
com.dimajix.flowman	flowman-spark-testing	1.1.0-cdp7-spark3.2-hadoop3.1		9bb22e07bfe5c717a0f4250b0c9766e246008cb5
com.dimajix.flowman	flowman-spark-testing	1.1.0-cdp7-spark3.3-hadoop3.1		494813c2e638757e0207fb6972d16e670d37a57f
com.dimajix.flowman	flowman-spark-testing	1.1.0-emr6.12-spark3.4-hadoop3.3		9638083a363380105365127c56ce18ae2ef67abc
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark2.4-hadoop2.6		37e44f7ddebd1fb4c857742918cd24ea7aa832e2
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark2.4-hadoop2.7		d3d88666d16d79ce8b553bf9d79bd74ed8e7eaf6
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.0-hadoop2.7		f15e759b84547bcbaf61ae6297140c7faa3122c1
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.0-hadoop3.2		e8503faa8800554de9e4c6966f06bc6074a75f00
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.1-hadoop2.7		88684bd85f727bf4e64a6df1062122920fca0fc7
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.1-hadoop2.7-oss-spark3.1-hadoop2.7-oss-spark3.1-hadoop2.7		d94a58ddb7d4c829ebd12e9ec04660a612d53be4
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.1-hadoop3.2		274267381e5c8857d703e58c8fbcd3172bd44dd6
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.2-hadoop2.7		09270a94d3f08b25587d0c222593eab45b477f69
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.2-hadoop3.3		b0c4eeed5c7c0a44c4d337f5a95a39891257d895
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.3-hadoop2.7		facdd9ede32f005e67d7768b3ede4fe0ecc10461
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.3-hadoop3.3		33115f9f042d5c0ffb9ee81ceb5a7f49ad188dfc
com.dimajix.flowman	flowman-spark-testing	1.1.0-oss-spark3.4-hadoop3.3		50325e2b6bfaa7e5d06b0d98607fa67f81df9d46
com.dimajix.flowman	flowman-spark-testing	1.1.0-synapse3.3-spark3.3-hadoop3.3		1c19034620cf05b666fe6aa724bb52ee0dcdda2a
com.dimajix.flowman	flowman-spark-testing	1.2.0		79a25007d91dc2e95f1cfb5e7abb1f6f2e0bddac
com.dimajix.flowman	flowman-spark-testing	1.2.0-cdh6-spark2.4-hadoop3.0		65c609c93d9caf732dc57f6236ad18ce2b965cc1
com.dimajix.flowman	flowman-spark-testing	1.2.0-cdp7-spark2.4-hadoop3.1		4a7c0e44e8c85a1c83662db0e3ac6d7aebb5155a
com.dimajix.flowman	flowman-spark-testing	1.2.0-cdp7-spark3.2-hadoop3.1		340853e0a242a4f0e34b699456a497ee8e61348b
com.dimajix.flowman	flowman-spark-testing	1.2.0-cdp7-spark3.3-hadoop3.1		ad61d1a1f3c83bc72545e6126a1a6b4e2837e0cd
com.dimajix.flowman	flowman-spark-testing	1.2.0-emr6.12-spark3.4-hadoop3.3		0d0f0f80075fe0ae18c7fb204f4c989b7236a14c
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark2.4-hadoop2.6		d1ddd0e256d6d171a4aef9edc2205e1b0e6da68c
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark2.4-hadoop2.7		28f580525aa41b2a53ee17a59ef059f2615458dd
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.0-hadoop2.7		b50ef8b24a7d0cff4a983337391f13d03d6e70fa
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.0-hadoop3.2		cc21ec38cff19c1210d583590d2cf10b5cce7884
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.1-hadoop2.7		76abd384efd9b5b98ef846a635ee634ec2e05dd4
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.1-hadoop3.2		423e85766e689f75ea6c0b943c0205d2836ab1f6
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.2-hadoop2.7		560f67fa74b41ce22fc527ffb9d49aeb621690b2
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.2-hadoop3.3		d8fec49295a40dd596cd170e5f978a13da971a0f
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.3-hadoop2.7		b951bc72cda873a1b2c31f850be30b9a71e8efb4
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.3-hadoop3.3		6a700a99c81c618be8704322903b00ace58c7350
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.4-hadoop3.3		8b4532a1456a1ff38a476e337f2a2c90382f93df
com.dimajix.flowman	flowman-spark-testing	1.2.0-oss-spark3.5-hadoop3.3		37abde0e8bed388fca091296c4c7b1a66cf277a6
com.dimajix.flowman	flowman-spark-testing	1.2.0-synapse3.3-spark3.3-hadoop3.3		220c7e56ffae5392178967f87b2de12102629c15
com.diozero	diozero-provider-mock	1.3.4		9922bf79ec6615777d727e4737fafc1fdd2b7db8
com.diozero	diozero-provider-mock	1.3.5		08a7a70c6eca495bf41e0ce098de29512a17049f
com.diozero	diozero-provider-mock	1.4.0		e2d2a72cc0ffa51a482019747492ab98ef1bfddb
com.diozero	diozero-provider-mock	1.4.1		cc071e6e2fddab629510c86b5bbcbcb7f0bcb2f6
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	0.1.0		db19734c94d4c4a25783db59171e24b7c197e86b
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	0.2.0		4cc198fa86bd106619610cb6e172d33524a01d1b
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	0.3.0		7c5e00c636e4f460f82240267d297bcb144a67dd
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	0.3.1		da9f46a5e6943663c77e3127be837dd784a28a85
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.10.0		e40d613571288fda61ad1392ce4e79e773a9cf3d
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.11.0		9acd66db2725809e46635ce5b6da4d1057248ad6
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.12.0		6da148a1d5f684f915096537fa6ca831d9e62b61
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.13.0		8c5a3b7c3ee78a4624cb20ad9550d998c13043dd
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.13.1		e716516cbc10d3e110d7f47fa9e1bcc0ed53682f
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.14.0		7849abe0c690b760168e0dc22cf543204e574a6f
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.14.1		68b88af1ccc2a399574fefbf366725164754537b
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.8.0		8382127665d858a91d3be2aa8038a132750fb685
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.8.1		a4e92897ac7ba91bb0a96167b3d924d5ce02a5e6
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.8.2		f79d09dd8d79dac76946f2810113fa0f892fbf1a
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.8.3		93e97b1c2585f6b3956b32fd349b8ee2a73dcfc3
com.eed3si9n.jarjarabrams	jarjar-abrams-core_2.12	1.9.0		159ab130acc6595e2862afc5f0db5a31fce982ff
com.github.adedayo.eclipse.sdk	org.eclipse.core.databinding.property	1.6.0		9f9b1c7310d0dc1656b61d6e3a0533a7b86d28db
com.github.bellam	oauth-signature_2.11	0.1.1		a00e037f4079c1d81aabb4bb9733f45c24373999
com.github.levkhomich	akka-tracing-http_2.10	0.5		1646530aebe54256bf6dc0af9635c732b5918be0
com.github.levkhomich	akka-tracing-http_2.10	0.5.1		e66f509a40d2e30cadf011ab7a354f35dff82366
com.github.levkhomich	akka-tracing-http_2.10	0.5.2		7d8fbb6b0d31dc96ba6c6e0b754df9758028f7f5
com.github.netricecake	x25519	1.0		9bf286db187d285b4457e905108c74c7d976273f
com.github.netricecake	x25519	2.0		ba79cef94191b773844c2fd7bd0e29d911081e72
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.10		f019e18742f8e691f3862a0b5bcd18c46446b2be
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.11		b01bc6758df6ea5b495ca127c3424cb84d634f68
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.11.2		fe67f2fbe2f33720bfdfbd3e5c8157fad19db28e
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.11.3		4bdfdc936eebf48bb29f858b68e4cf2c4a9c9b48
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.11.4		37ca66b450a916ebea97486d7809602c2416ef12
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.12		b70832884746e6d32b4b09646d077696a45d1fa4
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.13		ddc9094accc78904b84d4c318530dd66cf0ce760
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.14		87f688fbbc328d75569e26ea4bf0fc91ea8f64f7
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.15		1b58e736cc27a2595c0f7968cdbbdbeb3821fb90
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.16		b40462aa5f55739648b5bfac54f6cbce64af8f28
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.17		effe29210741fda4cbcefba8fb51f2f3f0ffa3c4
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.18		254a6dee9c2f8231bcf28b1f2c6beaf5cfc87b31
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.19		57da4ce69bc78c56036e0af021d911f9cfab90b4
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.20		6a4dd16e04482c474487f3e7f5f3dfa650c8daa9
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.21		e7d047b51eb8316a765a2182d912740f3376ae81
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.22		6034cdc2c14c24f9321862dd7ed372ea25cc4b15
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.8		365dbb447ce5a71800ef9d1afab5467a146a82ee
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.0.9		363e4888e32126dbc3f0688474b8b53d22ca58fb
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.1.0		ca4a25d758bf550abc49ad614757ffc44a714bd1
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.1.1		248f34c30aa5904f2a92b548dc8c5ce0be4402d6
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.10.0		07eb9aec6c30bffe2fe0ccf2fd05a375c12e59bd
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.10.1		e8fd84351293f597f3a403ea126180c8488315a9
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.10.2		0dadaaf844955de417d6af57bcd3f3594358b20c
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.10.3		d1328b3c88d02f94b6799fce78f7d68fed72d9ec
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.11.0		191f9bd2925b7bd265b3fa7c389d1af8a6e1d744
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.11.1		f0caa4b7f527149dc106f78bdaa88fe81e749286
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.11.2		bd77e333cec168a0f2d586b76c73d20f0f0b9c48
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.11.3		b27bb67568a330aba0c0c54298a17ed159d898fb
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.2.0		01434208330cb862dd474d61a87a46dd68db1826
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.0		cb59dab581a802ba39f1c7a4eb3bddcb163ed090
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.1		497b9e3db2d2e0d33415f50f5451a351552593b0
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.10		9201634cc4b6e42e50dbac8928c1835b9e9f0732
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.11		fd194e486f9fa0447fa0776dd274b4507d6c6fdd
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.12		5e1a827f2e054533cf751950e99768d8c52719d6
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.13		629ca9204d2caa02f7621564643040bb61a97032
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.14		e71f2efcba6602f6fa65edf4f5a0ba89d5c8194d
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.15		c5898d1d8725b0f0592e895867ca3781a9973dcd
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.2		bc114db086308f6cddaa4f97571306df27cee7d6
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.3		da19fd503035f4877a68f6b2ed318b5a72f1cd56
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.4		de28e6318eced66d58f88a915782ef454fcecbe1
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.5		7cb2433f83214891800a0427c293d895936d5db7
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.6		f5872a27695d83e3fdf20ac8bc8bc9e11c57f6b8
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.7		f9d2ea9f8c3665c0f0ffbee11715367b4477aeb5
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.8		2ce813406eeaab955d7ec13a3d2226291a397144
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.20.9		6b689b6077cf566befabdb5a0b630a87b089d87a
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.3.0		c759886b9d8371b77c283684f3fd1f1ad5a0845b
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.4.0		fb3cc3f48034aae15f79162b576133573f4921de
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.5.0		9b291d9e4231873ee4ee92b4b94176fa266880e8
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.50.0		f39abb08059b8cb2ccead272cec71b460418d82e
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.51.0		f3a940339b1d8b9d86a0926fbbd26a8f5baa282e
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.51.1		b5b9b2dab4f61e0e32857e0fa037f32b4a57cfcb
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.52.0		3ae86a5950347e06dada3da6aad2d80e8da11171
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.52.1		83ef5cf08a03742b8dacc97e1939ab37ba5d3a08
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.52.2		a3011e157c139fd2d2e06bbf85228f4c61539086
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.6.0		8e05bc6fafa40022d078847644f2ce484e336a92
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.7.0		a7faa50a75eea06ff476797a5c742a73dec8abad
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.8.0		1ae288113c5ce12fdfa02fc48fbb004dd3d6d1d7
com.gitlab.cdc-java.perfs	cdc-perfs-instrument	0.9.0		5047d1a9a22d757c5b0411b72ac2c4560fb7cd4a
com.gitlab.mvysny.jdbiormvaadin	jdbi-orm-vaadin	1.0		6f9fbc28dbb4d65d4ac0013e2cfebc41eba82abb
com.gitlab.mvysny.jdbiormvaadin	jdbi-orm-vaadin	1.1		4c6db67b8d8d3e6463e1224c5d0b6d6b53e73eea
com.gitlab.mvysny.jdbiormvaadin	jdbi-orm-vaadin	1.2		9e930cd04da4f4c6826c6383e39968dd67b7b6dc
com.gitlab.mvysny.jdbiormvaadin	jdbi-orm-vaadin	1.3		3b21a4a644da8060575dff2cab8d3126ff5324a3
com.gitlab.mvysny.jdbiormvaadin	jdbi-orm-vaadin	1.4		440809976a9dc115004c581017dacd8e7a79eb26
com.idea-aedi	common-mybatis-plus	17.9.5		53627fd90200f1882cae4976c12cac6ba6d0761d
com.idea-aedi	common-mybatis-plus	17.9.6		b4136a031040fd4d1ed2c8a2b7ccf7155fb467f3
com.idea-aedi	common-mybatis-plus	2100.10.0.LTS17		83e526703cfedc01c7d10ad27eff45f6336aa64d
com.idea-aedi	common-mybatis-plus	2100.10.1.LTS17		7537ad1e11e46ca8e4a036d00ef0a57ce2e5be8e
com.idea-aedi	common-mybatis-plus	2100.10.1.LTS8		a5c6aecfed6ae420957ba13f3a76b2fc82a51d82
com.idea-aedi	common-mybatis-plus	2100.10.10.LTS17		5876ab382d50d556f0b6d02969a7cae556d256a1
com.idea-aedi	common-mybatis-plus	2100.10.10.LTS8		0644f0338588f8e47af0921e4ba704a3be258794
com.idea-aedi	common-mybatis-plus	2100.10.11.LTS17		0d9dc328061c5f6dd0dc454c146c9a069cd01d5e
com.idea-aedi	common-mybatis-plus	2100.10.11.LTS8		51acfabca30a9d854d5d0b98690cfc9b7013e1df
com.idea-aedi	common-mybatis-plus	2100.10.12.LTS17		67111a46730524b3ab97302b940107548d007426
com.idea-aedi	common-mybatis-plus	2100.10.12.LTS8		ca4dacac8f576dfc9a5a04f6593ee7fab0627ad3
com.idea-aedi	common-mybatis-plus	2100.10.2.LTS17		1d3b8e2dcae1a7b80ae3fae13ea0bad8f168e144
com.idea-aedi	common-mybatis-plus	2100.10.2.LTS8		1dacde28a9c2e7d15a7d511a4509ed38883a4ee6
com.idea-aedi	common-mybatis-plus	2100.10.3.LTS17		47241a5f0282ebaef193fe4330ea13ec7f53e3b1
com.idea-aedi	common-mybatis-plus	2100.10.3.LTS8		ce9c489123b71bac4bc883f23d14f8f9b0568f37
com.idea-aedi	common-mybatis-plus	2100.10.4.LTS17		2117b9734b3062e9e608cacec5e2ca78013e3e00
com.idea-aedi	common-mybatis-plus	2100.10.4.LTS18		0b7000aa1915930ee5a03fccc0e8cf1c8628ee56
com.idea-aedi	common-mybatis-plus	2100.10.4.LTS8		32527fbf53eb3c48e3f44743d48dede060908243
com.idea-aedi	common-mybatis-plus	2100.10.5.LTS17		b1fa13a86da8c38d80d1d23e057f9642b7fd0b14
com.idea-aedi	common-mybatis-plus	2100.10.5.LTS8		d3ffadaf77d72a75a9361316f9064940a8ad1ddc
com.idea-aedi	common-mybatis-plus	2100.10.6.LTS17		c66265c7081dd58d8f52ae0c2a8d5a87e055a145
com.idea-aedi	common-mybatis-plus	2100.10.6.LTS8		0f1cdb19a94e39e9665cb8de780ffbd2e17c5483
com.idea-aedi	common-mybatis-plus	2100.10.7.LTS17		569cabfc3dd56dabef9ee3ed2f5c802839b8645d
com.idea-aedi	common-mybatis-plus	2100.10.7.LTS8		76e44bdf4fa482b457c203dab5ea01ada3a5d618
com.idea-aedi	common-mybatis-plus	2100.10.8.LTS17		5c0b04e749a068435efa67a703c41e76ac924042
com.idea-aedi	common-mybatis-plus	2100.10.8.LTS8		e8c92490391316754c30240d71404c130a7b79ca
com.idea-aedi	common-mybatis-plus	2100.10.9.LTS17		184152d065a462391a82f667336e8fca3d4c31b2
com.idea-aedi	common-mybatis-plus	2100.8.0		d8124fb57f3443cb68a974be18b136ba1014405b
com.idea-aedi	common-mybatis-plus	2100.8.1		ee98a9014076b5b384dff6424995aae960ac5184
com.idea-aedi	common-mybatis-plus	2100.8.2		e227f53706feb1e669d905a44f093d477915a5e0
com.idea-aedi	common-mybatis-plus	2100.8.3		fd181db8c5149fa4f9aeda4e872d3bdc8f088362
com.idea-aedi	common-mybatis-plus	2100.8.4		6346ba31bc139c69be3a3cec76fa803ccc25616c
com.idea-aedi	common-mybatis-plus	2100.8.5		67c10c9c0abd34d66e375f399c428feb79c35e76
com.idea-aedi	common-mybatis-plus	2100.8.6		9578ce262a0fd333ddd66e30546266fd92565994
com.idea-aedi	common-mybatis-plus	2100.8.7		3c207ae92ea277a93f0fc0ce4b8fe9212ce270bc
com.idea-aedi	common-mybatis-plus	2100.8.8		2fdbfd8e03dc86caeb90db8a596673f02583e4e0
com.idea-aedi	common-mybatis-plus	2100.8.9		99aff2564d6ab39d599e3f089b75f3533e1150dd
com.idea-aedi	common-mybatis-plus	2100.9.0		75a2ea6ea9eaddee3024e06bc16caf4aaf6eec92
com.idea-aedi	common-mybatis-plus	2100.9.1		461dff5b6938922adadca05614e79bb83113779d
com.idea-aedi	common-mybatis-plus	2100.9.2		06af0f4b9ca54546109ecf160c0118c07bede1e0
com.idea-aedi	common-mybatis-plus	2100.9.4		4effa3e36d492845208309c49736c68bd6bc19eb
com.idea-aedi	common-mybatis-plus	2100.9.7.LTS17		120468b28329adba0cebc589d2df471ef718bed3
com.idea-aedi	common-mybatis-plus	2100.9.7.LTS8		a283ee66dabab6fe8cee3ca549a4bfafe77a1d65
com.idea-aedi	common-mybatis-plus	2100.9.8.LTS17		749f60fc3ef07a5e818f74eb296e97c9113f92b7
com.idea-aedi	common-mybatis-plus	2100.9.8.LTS8		17f592fa6726902139a1286d7660b5731b752c08
com.idea-aedi	common-mybatis-plus	2100.9.9.LTS17		c02795ea1d99283f9b09db7fba16c39e90e90712
com.idea-aedi	common-mybatis-plus	2100.9.9.LTS8		ff7fdf5ebb099bab03ae3d436db5a1a19819880d
com.idea-aedi	common-mybatis-plus	8.9.5		3bf3ce3700b65069d61b869b7edf800667bcfda6
com.idea-aedi	common-mybatis-plus	8.9.6		82f5fb5f2254c96159a6db40c0c182b064350daa
com.jimbroze	kbus-koin-macosarm64	0.1.0		N/A
com.jimbroze	kbus-koin-macosarm64	0.1.0	metadata	2c86f32d5e92e443b23ec8fa4f2ab16521270782
com.jimbroze	kbus-koin-macosarm64	0.2.3		N/A
com.jimbroze	kbus-koin-macosarm64	0.2.3	metadata	d2792119a58e8c9503d6919fd45475587f630e6a
com.jimbroze	kbus-koin-macosarm64	0.2.4		N/A
com.jimbroze	kbus-koin-macosarm64	0.2.4	metadata	6d1a838f7d1377fb85b29a98affc998f0c5d8c9b
com.kongmingzi	star-id	1.1.0-ALPHA		e2f5615e06019e2af34bbe8fc64a3f268a47a46c
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.0		6d90757f848f2aa0cde851da44528c955b4b8bb9
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.1		d0cd430104c27a8ef5b9a0939db96ba64d0b79e0
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.2		66e484aad6295070d56b2e5c3dbfbc5b7df7b034
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.3		01e6bc6935ba3acc576e57bd78e32212501e652c
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.4		89a7fed555c4cf715683951a24a978d2cf455cde
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.5		275482560dd87d5389d3972d12474e1199c01884
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.6		b7f53a5f52b8ded887c53d880fbb62fc0f9aa95b
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.7		4626de0be5033893a1d569a708d88d155db8f806
com.liferay	com.liferay.portal.security.sso.openid.api	1.0.8		df47d16840ce81ea591b8b171d6a15a232207c15
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.0		4c8f1b1dcf32dfd5ffe57d28cb49a3cff7d2311f
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.1		acbd332306989ab64173a608a815798750f4f0b9
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.10		309cae6ecc68f5b62a5ed7b1c6aabcf15587ad6c
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.11		f6cfc5b023d47c6e2da5ae37cef106fbc2e3aa0c
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.12		14f1ad2614b7bf307062d9d9a6e4405cdb310c28
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.13		651e109c105b45f9cc0ad9dafd9b096ce2188c77
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.14		78c19edf6bd0e69f1ef74063461b7aedcdece7f5
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.15		2485b8655b7cefe07ae62cfdcff980c021aa582b
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.16		a74c6d6fb49805955c4f71421bbc124a9fc0fcb7
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.17		5f3427069f13818d2bef55c73077838a738c8a32
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.18		27d14ef428548a43b1f7572fe6ac7869416164fa
com.liferay	com.liferay.portal.security.sso.openid.api	1.1.2		aabafdfa501b46119a228144297a5a7715d0c78d
