ai.swim	swim-js	3.10.0		716721be9201abafcb0a77c3b0edf7e5f0f7edfb
org.noear	minio7-solon-plugin	1.10.3		170e527fad87df2da7cc18456274b01b352f8e08
org.noear	minio7-solon-plugin	1.10.3-M1		f50416b6b9c15e42713683cef4345205e983c246
org.noear	minio7-solon-plugin	1.10.3-M2		ae807a229f6b81e4eb3109480b64d32484fc8db3
org.noear	minio7-solon-plugin	1.10.3-M3		c5f25130a5a2f35863294f1774d0d6a460ed6e5d
org.noear	minio7-solon-plugin	1.10.3-M4		4e4ed1fdb6e0243ddf52851cf02f3f0b1cfe2ddb
org.noear	minio7-solon-plugin	1.10.3-M5		46e446f94d988510554caaeb0620b3409258d3ec
org.noear	minio7-solon-plugin	1.10.3-M6		f5fc170868559dbca5b47c4ca7f83b680517f4e9
org.noear	minio7-solon-plugin	1.10.3-M7		f6ba5b36c4ab2b3bb4423e89a1b974858b759f99
org.noear	minio7-solon-plugin	1.10.4		e828401af99fa7f90b81c09f85add7c14747c094
org.noear	minio7-solon-plugin	1.10.4-M1		1f6e29ce2999a362098629792a10ce272f75ac10
org.noear	minio7-solon-plugin	1.10.4-M2		187f499f9a70b577ecf11c9c5e05e723e18bc053
org.noear	minio7-solon-plugin	1.10.5		2dced7f87abaec20ff7f2f84adc1ef4f159cfa0a
org.noear	minio7-solon-plugin	1.10.5-M1		67bf09b06ee9079efea52e5df5cd94e9e980c73d
org.noear	minio7-solon-plugin	1.10.5-M3		1a7e1ceebb2679e541e09ceaefd2b16838f64117
org.noear	minio7-solon-plugin	1.10.5-M4		af532d8abaf2c3f4a2f469ce15ba363099d9d936
org.noear	minio7-solon-plugin	1.10.6		b459e514ae8d3f62b67d94bfd6f0eff4c198f388
org.noear	minio7-solon-plugin	1.10.6-M1		197dfe371e49a9babf1e4dc300b7703a44b752ea
org.noear	minio7-solon-plugin	1.10.6-M2		271337b797cd7eb055223472c458a6546e9259e2
org.noear	minio7-solon-plugin	1.10.6-M3		0a4d1112ebd615089a511110cac5b4ab53c8d4c2
org.noear	minio7-solon-plugin	1.10.6-M4		57e54ac2f6389687024ca1be31f1c2d3d07e4833
org.noear	minio7-solon-plugin	1.10.7		1aa9cfcb2421735d30f7fe000570320dade11154
org.noear	minio7-solon-plugin	1.10.7-M1		ef1ab6c6e098128b8b1dd170eeaccdb3404818e2
org.noear	minio7-solon-plugin	1.10.7-M2		9a368b47206d9b32220ce7d77d8f7bb1550d91c1
org.noear	minio7-solon-plugin	1.10.7-M3		ba1a6bf1df40466863c62edecf1ced569d056ba6
org.noear	minio7-solon-plugin	1.10.8		ecddf673971027dc71b27a15c3ac36db98899008
org.noear	minio7-solon-plugin	1.10.8-M1		38623f3666b6ea92988c64cf30f2c54814d15b81
org.noear	minio7-solon-plugin	1.10.8-M2		4fedd498e13f659baf3cf6f5957e820041939b74
org.noear	minio7-solon-plugin	1.10.8-M3		806bfceeba0823b98404af3a8bd21ce23e7cefd5
org.noear	minio7-solon-plugin	1.10.9		e4588ad85adbe79124f898cb0b48892a72c53e33
org.noear	minio7-solon-plugin	1.6.30		415c708f3371cc77c10182c02098ac921c5b13b0
org.noear	minio7-solon-plugin	1.6.30-m1		077121841987e3e8bc260305e3c74849e2c7a13d
org.noear	minio7-solon-plugin	1.6.30-m2		dba662e53ca3807a58ba9ea56723e83e09ccf018
org.noear	minio7-solon-plugin	1.6.30-m3		2f220281591add7f9875271bb12184408480f9ff
org.noear	minio7-solon-plugin	1.6.31		bb8831f20669dad7375c3747170eb4333ac556db
org.noear	minio7-solon-plugin	1.6.31-m1		d4587c68cfc2bfc017d2f4822eaea4d07b8c270b
org.noear	minio7-solon-plugin	1.6.31-m2		c258300a00b7152b309ea52c0f3ba9f007ae0059
org.noear	minio7-solon-plugin	1.6.31-m3		718470c2e86bec369ef0f278ae09f6b231dc5b85
org.noear	minio7-solon-plugin	1.6.31-m4		b784a98ee188d7fdca2f6fcd616bc90b2f0d5668
org.noear	minio7-solon-plugin	1.6.32		25d6a852bc64d070992bb723f39c83bcbd4a08ce
org.noear	minio7-solon-plugin	1.6.33		227317ea5f3f160bfc832ca289ea612597443f8c
org.noear	minio7-solon-plugin	1.6.33-m1		9e5ab36960bd9fc9c10e17a020a89a59cb274e1a
org.noear	minio7-solon-plugin	1.6.34		2c88d429e8ab62dd775a17121dfb3b94ed1e7cbf
org.noear	minio7-solon-plugin	1.6.34-m1		c472307bfe72468a2139b1b35a2eebf3a7234bf3
org.noear	minio7-solon-plugin	1.6.34-m2		4853a084d5cb65c8f39dccf5e1818ef59137a32e
org.noear	minio7-solon-plugin	1.6.34-m3		8596716d8a616cf05e12a891992ca02bdad7824a
org.noear	minio7-solon-plugin	1.6.35		ee47449164c83d82e5650496bf7c824f488d9c14
org.noear	minio7-solon-plugin	1.6.35-m1		40bad1d1fd0273f647e012a21c3b9deecdea44a4
org.noear	minio7-solon-plugin	1.6.35-m2		b5c0bd47c5862fbb96820322fd31a493b438b841
org.noear	minio7-solon-plugin	1.6.35-m3		0962414e24b022c8fcd2b2112937e8e8a6310d29
org.noear	minio7-solon-plugin	1.6.35-m4		2426c41461f144e9c39403f96e51f05b2608a6df
org.noear	minio7-solon-plugin	1.6.36		b8640267f1a87762872112f84efbb9bebc1142f0
org.noear	minio7-solon-plugin	1.6.37-m1		7d19a9a76aaa490e46823a79982b237cf14163c2
org.noear	minio7-solon-plugin	1.6.37-m2		429aca801aebd628bff2bbf83f61aa23adbf4f00
org.noear	minio7-solon-plugin	1.6.37-m3		391b990c2c76048188b01013f0bb0341305699cd
org.noear	minio7-solon-plugin	1.6.37-m4		d1af4eaf52203f0bd6508f429ad712988046961a
org.noear	minio7-solon-plugin	1.7.0		f04c667a745d1e3c5b7dfba30d379a05aa8bb7dc
org.noear	minio7-solon-plugin	1.7.1		736dc446ed53b24f25c2060ecf5c0ffd70f229f0
org.noear	minio7-solon-plugin	1.7.2		9189248b4c99a18aafff941a2b32f7c0f07a2a5f
org.noear	minio7-solon-plugin	1.7.2-M1		1b206b078aed03b5897c78fd4bab7106ed5cf65c
org.noear	minio7-solon-plugin	1.7.2-M2		9789a80c6ce97c995648ea75f5be59a8a7e35c5c
org.noear	minio7-solon-plugin	1.7.3		32ce7bbccb2147f738ed825e99f2937f02d6a097
org.noear	minio7-solon-plugin	1.7.3-M1		1d7997833968a867aee6f575ff12b8d79cad559b
org.noear	minio7-solon-plugin	1.7.3-M2		daa4199033fa74a233f6a41c8058e7fc7c6821e8
org.noear	minio7-solon-plugin	1.7.4		0d2d614a9e2349fb028c532ad41c2320ef568dbd
org.noear	minio7-solon-plugin	1.7.5		8290f5e0eba3089a5201d42f1bb47c201e823563
org.noear	minio7-solon-plugin	1.7.5-M1		6a54da1be74a333c9cdea47be41bd050634effa3
org.noear	minio7-solon-plugin	1.7.5-M2		93a0bbd52c1867778eccab4c13239d829aba0957
org.noear	minio7-solon-plugin	1.7.5-M3		d98d1f4fe5e4f8a2b7d8ab0e2bde21a811ac913b
org.noear	minio7-solon-plugin	1.7.6		46e3de6e7d7ebe316ee1fb33e0999d0f3c353397
org.noear	minio7-solon-plugin	1.7.6-M2		4491fea162647c992f1a6273ff3dc2b35ec8d210
org.noear	minio7-solon-plugin	1.7.6-M3		766f81323cfd049d5aca13789df6565b5d16754a
org.noear	minio7-solon-plugin	1.7.7		1c8d3a17e597820114e05d044b36df5d5d6ba246
org.noear	minio7-solon-plugin	1.7.7-M1		30439b66a9f30ee55edeecdf71241a822f846ad6
org.noear	minio7-solon-plugin	1.7.7-M2		b48ff29781e2036490aa128575e380f52b66011a
org.noear	minio7-solon-plugin	1.7.8		1829d55e05e2105afd53b50eb610e7494c5b183d
org.noear	minio7-solon-plugin	1.7.9-M1		ddd09b08285b9d1b8741dd64b23da0ac2bbab0f6
org.noear	minio7-solon-plugin	1.7.9-M2		34aa3a309985b52295bd5710d7011670311b4d19
org.noear	minio7-solon-plugin	1.7.9-M3		4d2da366fd1b85270ea463063a5072ca0503f732
org.noear	minio7-solon-plugin	1.7.9-M4		b8c76e4935b8b5ed5e1529df74bae89e75301c78
org.noear	minio7-solon-plugin	1.8.0		5474118fc26f52fea3a0ff6eddc7fa22b66bdf3b
org.noear	minio7-solon-plugin	1.8.0-M1		bd39b8d4f778f879dc2e47f271d1655d23473cbc
org.noear	minio7-solon-plugin	1.8.0-M2		b228fb8b14bd449a754ef8a8a06b0396d7482511
org.noear	minio7-solon-plugin	1.8.0-M3		2d77beab4d5310535c557ecf1c3f1eb825df7c9d
org.noear	minio7-solon-plugin	1.8.0-M4		704cb879272c015548ba2fe9a342f67c23074804
org.noear	minio7-solon-plugin	1.8.0-M5		0dcccf99053407163b005f812aeb01813a74eda4
org.noear	minio7-solon-plugin	1.8.0-M6		ec1a577adb147c007c66db106dfd5edd0d7a48af
org.noear	minio7-solon-plugin	1.8.1		b1a719883998820210cafe7805acdccf2fc68037
org.noear	minio7-solon-plugin	1.8.1-M1		d2baf20d71169eca5ab766d85d1fdbd1d01140e3
org.noear	minio7-solon-plugin	1.8.1-M2		e2dbc179a0f8c0758ab848f4fc40a4cc87c0bc60
org.noear	minio7-solon-plugin	1.8.2		3c2553f031d1655b530183f03d05097c7f1da255
org.noear	minio7-solon-plugin	1.8.3		98a8963f583aeed6e072de32f7f41186aecca9dc
org.noear	minio7-solon-plugin	1.8.3-M1		18226e023488d3e565d11de775022e269ff353cb
org.noear	minio7-solon-plugin	1.8.3-M2		f6fd1845ca595149a43b3884fca5f8ffe09333e2
org.noear	minio7-solon-plugin	1.8.3-M3		f5a0ec1d7a093e2908d779511baf70a88b842955
org.noear	minio7-solon-plugin	1.9.0		0fad552af633a790977b8bcbb1de61fbd5491314
org.noear	minio7-solon-plugin	1.9.0-M1		431b3825b9ac029e6a705b775565d6f0dcd07af1
org.noear	minio7-solon-plugin	1.9.1		26e51b71cdcc80b02a4cfa5001819223f10be03d
org.noear	minio7-solon-plugin	1.9.1-M1		d1cd866a4bf14487df2b59ca327e7ff92846a432
org.noear	minio7-solon-plugin	1.9.2		092c2df6827825f33368f79cfbebeeae7d962a78
org.noear	minio7-solon-plugin	1.9.2-M1		6b960cba911fa92ec6f8ff74a8159f59834e8d59
org.noear	minio7-solon-plugin	1.9.2-M10		5a9d15201f03e3ae635bda73d398b8dfbbac12ff
org.noear	minio7-solon-plugin	1.9.2-M11		57e9c5943a972d84975bf79fb22d93c0634cdc92
org.noear	minio7-solon-plugin	1.9.2-M12		7423288d4e633da02bd6265a42f24b39705ded7e
org.noear	minio7-solon-plugin	1.9.2-M13		4e52fbc4fb57ea2fb81aeeea34bce1eae51fbe1e
org.noear	minio7-solon-plugin	1.9.2-M14		113b3480342d930dcf6ed25cbe65712eff05dbc0
org.noear	minio7-solon-plugin	1.9.2-M2		1b85d4c680212abdebc52769a9f1a12df614b7cd
org.noear	minio7-solon-plugin	1.9.2-M3		780fa24bbcd71574281942ca83ed5a45562763f7
org.noear	minio7-solon-plugin	1.9.2-M4		69a2ee7147cd57a79414a5416cf65823ee8f0a6d
org.noear	minio7-solon-plugin	1.9.2-M5		ea41c4b3df3dedb03c96e0701bbce7960eb02e72
org.noear	minio7-solon-plugin	1.9.2-M6		f072382c040c90e39a34cd4fbc2adc2835345aef
org.noear	minio7-solon-plugin	1.9.2-M7		cb629e3cb81e6afdf9343c0790071e479612b771
org.noear	minio7-solon-plugin	1.9.2-M8		5ecb36222f03a55d6fe3b84c89b9d7ae47115aa6
org.noear	minio7-solon-plugin	1.9.2-M9		2aace9bc04f7ede1898d692a654a3dd30edf8dfa
org.noear	minio7-solon-plugin	1.9.3		882e29ab8f0f7eeaf76db991da08520f22a6c91c
org.noear	minio7-solon-plugin	1.9.3-M1		a28ce0aa2cd605589fa42079ec9496ee953d20ac
org.noear	minio7-solon-plugin	1.9.3-M2		ba9dada129331e5a3c5d8f36f17b67c1e7e59acb
org.noear	minio7-solon-plugin	1.9.4		42273c319f8129cc4014461a46995bff2546ab7f
org.noear	minio7-solon-plugin	1.9.4-M1		b5365ea22e4b16b63bb3d3f20b1e96d8dd7349a0
org.noear	minio7-solon-plugin	1.9.4-M2		1b6dd235304e9c201bb80c1318d86fb93d436eb1
org.noear	minio7-solon-plugin	1.9.4-M3		74b0f9cac0e4359f24aa5e916ec5c7650d088ff7
org.opendaylight.alto.ext	alto-spce-api	0.2.1-Beryllium-SR1		79e9b282493a5af03db1797ec3f305d5220520e0
org.opendaylight.alto.ext	alto-spce-api	0.2.2-Beryllium-SR2		199b91d3235f941a12cb52a5d06cf2a9f581c62b
org.opendaylight.alto.ext	alto-spce-api	0.2.3-Beryllium-SR3		9e78df69d7e8a0fd0098a2727e912b8e7ac0dbd5
org.opendaylight.alto.ext	alto-spce-api	0.2.4-Beryllium-SR4		1daf5708c3c51f6123d56a7717531400eff3ebf2
org.opendaylight.alto.ext	alto-spce-api	0.3.0-Boron		b73f6d982d4f06eed65c415c4db10ab811e98a79
org.opendaylight.alto.ext	alto-spce-api	0.3.1-Boron-SR1		0b388f7ec458a0433a216f5cab6e53a377c313be
org.opendaylight.alto.ext	alto-spce-api	0.3.2-Boron-SR2		7e41406f89b4257d13184f38038cf6a126bbb898
org.opendaylight.alto.ext	alto-spce-api	0.3.3-Boron-SR3		920df5613439fcc1fd456e6062450ed75087f7e1
org.opendaylight.alto.ext	alto-spce-api	0.3.4-Boron-SR4		ed45c5f5a309ddd599f6f31f7f8a39a7c01134fc
org.opendaylight.alto.ext	alto-spce-api	0.4.0-Carbon		b5e149859d55d3edafed833e204f06ebf6bd9d20
org.opendaylight.alto.ext	alto-spce-api	0.4.1-Carbon		c09a8abbbd8f27bfcd734ccaad92ca412286b937
org.opendaylight.alto.ext	alto-spce-api	0.4.2-Carbon		8c2855afb09366251c6a48334a66fb3b650e6759
org.opendaylight.alto.ext	alto-spce-api	0.4.3-Carbon		42128322849d162ef17333c6af582eba2d424966
org.opendaylight.alto.ext	alto-spce-api	0.4.4-Carbon		972611e10cbeee674b0f9e4e6fbb3acabfbf814b
org.opendaylight.alto.ext	alto-spce-api	0.5.0		c2562cf6ffac08649d6beca39739800e29c0dd09
org.opendaylight.alto.ext	alto-spce-api	0.5.1		a9674ac55f00d447bade55b71bd42ca2374a6798
org.opendaylight.alto.ext	alto-spce-api	0.5.2		d1862e3952f9623c77f89ab487af54b6bcbdcc60
org.opendaylight.alto.ext	alto-spce-api	0.5.3		f29f059c6d73a58d974315b91b76aad7b0f0cd48
org.opendaylight.alto.ext	alto-spce-api	0.6.0		cce1a759c293b909e52164c72a20807eb0572bd8
org.opendaylight.alto.ext	alto-spce-api	0.6.1		df57b6e2ce7f3af302d0a458ccdffd07ee2f371e
org.opendaylight.alto.ext	alto-spce-api	0.6.2		8ccd6ff0975ed064265ea3a567da70cb5218cf09
org.opendaylight.alto.ext	alto-spce-api	0.6.3		cd5284e667184c54326f2c485edc817e392e2392
org.opendaylight.alto.ext	alto-spce-api	0.6.4		f0acc2d9c7643def96c372e0b609f579253b82e7
org.opendaylight.mdsal	mdsal-docs	10.0.0		bb6c98d5a9d9aa15fbe4f8267043b53987dc2fd1
org.opendaylight.mdsal	mdsal-docs	10.0.1		42a17ffd5fc00ea9e3309a1688156414e36c0fa0
org.opendaylight.mdsal	mdsal-docs	10.0.2		fb2741a583ce5349b2aaccd60485cccd842475a0
org.opendaylight.mdsal	mdsal-docs	10.0.3		e8b6173ba753d91a4a975ba19927e43ce30e32bc
org.opendaylight.mdsal	mdsal-docs	10.0.4		82d630db1600a53c1bf860ca77b7e577dc233b1b
org.opendaylight.mdsal	mdsal-docs	10.0.5		0d4a63eefae9ec0ed0a36c92966f368d294430f1
org.opendaylight.mdsal	mdsal-docs	10.0.6		b77ad77c6e6706242f39ffa96c1fdf4c595ed292
org.opendaylight.mdsal	mdsal-docs	10.0.7		2ade713c46b81a0415e1e1fa50c17666be474003
org.opendaylight.mdsal	mdsal-docs	10.0.8		930a37de5fb750aaed295567d97a6dee8491432a
org.opendaylight.mdsal	mdsal-docs	10.0.9		a7913210c94fd551c57b2bc5f148972535c2965c
org.opendaylight.mdsal	mdsal-docs	11.0.0		6af3fcbb62e7d86d89adef45dc98182203487fce
org.opendaylight.mdsal	mdsal-docs	11.0.1		a69b86f3b6ef40b81a0cb7dacccc3bf38e3ddebe
org.opendaylight.mdsal	mdsal-docs	11.0.10		fc4b03c0b1c82b66f295a29d0250b76a293d469c
org.opendaylight.mdsal	mdsal-docs	11.0.11		1b01ab2cfecb58ee16c1163a95af629bbabb3692
org.opendaylight.mdsal	mdsal-docs	11.0.12		1fcd5f0292be9d4848c30ca67e860a6a99b9b3a0
org.opendaylight.mdsal	mdsal-docs	11.0.13		31008137c051cb19d14621f0d7f5ba0c1d01e832
org.opendaylight.mdsal	mdsal-docs	11.0.14		672fd0cac3d1796d2ac2577e06418c0815aea4df
org.opendaylight.mdsal	mdsal-docs	11.0.15		57ff59104db33da8c0b7df332b341e2d654970de
org.opendaylight.mdsal	mdsal-docs	11.0.16		cd1aa777755eb43b2c09b5469c104c1a2dc9225d
org.opendaylight.mdsal	mdsal-docs	11.0.2		befc9fc8485755bf78dde4af8c5c09fafce12bb2
org.opendaylight.mdsal	mdsal-docs	11.0.3		f5767fa7a85293619978fb731dfc3ed369fde0d8
org.opendaylight.mdsal	mdsal-docs	11.0.4		9e4751ec1c4d5df568b8999049c6bae13b12deec
org.opendaylight.mdsal	mdsal-docs	11.0.5		745040abe2ce0592dd021b69f94d11be1d925913
org.opendaylight.mdsal	mdsal-docs	11.0.6		d75579c2ef0333d8612388463df2e276eed46682
org.opendaylight.mdsal	mdsal-docs	11.0.7		a4a2798da7788793c82d5f4d34f1855eb7eef3a1
org.opendaylight.mdsal	mdsal-docs	11.0.8		91fef22ef9afc2fe9334a7a752dbdf26f0e99697
org.opendaylight.mdsal	mdsal-docs	11.0.9		20446b227af444a5b296b684919ea8c7fed881d5
org.opendaylight.mdsal	mdsal-docs	12.0.0		c49ae20b1963a7a898f735d5b4e9edb3e3261362
org.opendaylight.mdsal	mdsal-docs	12.0.1		1195dc7856cb037e0caa8a928c15542004638f31
org.opendaylight.mdsal	mdsal-docs	12.0.2		45c724d0974cdfe5c61a2eb4b050b993d901dc1c
org.opendaylight.mdsal	mdsal-docs	12.0.3		847166376687d756795cbe340124f5ccfbe636cc
org.opendaylight.mdsal	mdsal-docs	12.0.4		ff379d14830b101abd18a294d02959713959f2fe
org.opendaylight.mdsal	mdsal-docs	12.0.5		17c63f9ca2a2f59466b4c27784b63459cc60beac
org.opendaylight.mdsal	mdsal-docs	12.0.6		e903fd5d7afde8229949e0988c3c90536ffeb013
org.opendaylight.mdsal	mdsal-docs	12.0.7		f40e2d4251fb59e1e3d02e029c50586914210636
org.opendaylight.mdsal	mdsal-docs	12.0.8		b2b97785633a2d585331f3e4d5c9d41abfe5f353
org.opendaylight.mdsal	mdsal-docs	13.0.0		7b37a95f689c99cc9a00a2d4a3e04fc0a9583433
org.opendaylight.mdsal	mdsal-docs	13.0.1		6e5cd4a4122b2d7c7f5ddb2e394f9f4f559d369a
org.opendaylight.mdsal	mdsal-docs	13.0.2		9220d44df836e10d60784958d6789d6ae82bdeda
org.opendaylight.mdsal	mdsal-docs	13.0.3		404fcf03abccc033b4a6aa56970c4de292cb2f0d
org.opendaylight.mdsal	mdsal-docs	13.0.4		a3e3d48fae171abc2c283356faf68fb44834b366
org.opendaylight.mdsal	mdsal-docs	13.0.5		8a2000b9cdcd7f94c0cdd4b6b83a0cd3cec0cfc2
org.opendaylight.mdsal	mdsal-docs	13.0.6		f6e2c1737589e0e4d83d135e34e95ff20edcd53e
org.opendaylight.mdsal	mdsal-docs	13.0.7		f11e05f3d93c450fb367ace3a6e5e6111f6cfdf1
org.opendaylight.mdsal	mdsal-docs	13.0.8		6f75547b67b2e6123dcaafe11f8e89a209a9d919
org.opendaylight.mdsal	mdsal-docs	14.0.0		53f661a6a7ef2add4060d1329f1078a5865902f1
org.opendaylight.mdsal	mdsal-docs	14.0.1		97fe9a62598a3fd59c85fcff065adb7b8eba7590
org.opendaylight.mdsal	mdsal-docs	14.0.10		3d166e2e56bad77fd7e84e06eb93a6867869469e
org.opendaylight.mdsal	mdsal-docs	14.0.11		98ba710d6fa448f0df39650a1ad45493573c0ce7
org.opendaylight.mdsal	mdsal-docs	14.0.12		9a2edb462ecaa4e037284dbd29feaf069fd57681
org.opendaylight.mdsal	mdsal-docs	14.0.2		2066b2352cd11574d3483e235f232c9cb586cd4d
org.opendaylight.mdsal	mdsal-docs	14.0.3		b8584d0bb5ea78ec2e93e0aa55d7ca4a568a97ba
org.opendaylight.mdsal	mdsal-docs	14.0.4		e2d5c82cbc86ca0f29880692a2cb6ae43e80e672
org.opendaylight.mdsal	mdsal-docs	14.0.6		945393e1e33f31ea0c9a12da4a4a6729829aacb7
org.opendaylight.mdsal	mdsal-docs	14.0.8		802b4c3507b42dea7ed2faa243c805d126aec9b2
org.opendaylight.mdsal	mdsal-docs	14.0.9		65bbd9d99738fcdab6e7b04b6186cfeb9c08d623
org.opendaylight.mdsal	mdsal-docs	3.0.10		8365a126fb2a17c4d43180805caf867cec415a42
org.opendaylight.mdsal	mdsal-docs	3.0.11		dc2373fec13c15b883947f13005afbd47273f2d0
org.opendaylight.mdsal	mdsal-docs	3.0.12		2f56dfff6f3554b20e3bed3b622ed95146cdca3e
org.opendaylight.mdsal	mdsal-docs	3.0.13		156364e0e7b55353d945bdc1fbead7802f8b454a
org.opendaylight.mdsal	mdsal-docs	3.0.14		d88d3694a2d950af50af3a0c02cbf5961c94def2
org.opendaylight.mdsal	mdsal-docs	3.0.15		374cce41f0073972430c6fab8bbafad05275f8d6
org.opendaylight.mdsal	mdsal-docs	3.0.16		093bd062f243571aaaa7421dd480d49ff346235b
org.opendaylight.mdsal	mdsal-docs	3.0.6		8fb366dbe225c7566fab48a6ecccf6f8e9fd44a0
org.opendaylight.mdsal	mdsal-docs	3.0.7		b68b60517c3062cf3e673215f3e403593be5e3a8
org.opendaylight.mdsal	mdsal-docs	3.0.8		d0bfecadb7a9d96e039bf2105169c9562f11c1d0
org.opendaylight.mdsal	mdsal-docs	3.0.9		478d1cd0c5d88b4419813af196510dfacbca9877
org.opendaylight.mdsal	mdsal-docs	4.0.0		f7ee16504a5f83be10ab11487bc5c9d5c07a53af
org.opendaylight.mdsal	mdsal-docs	4.0.1		a5287e25c98563266f9c294b6f7e59584cf62fef
org.opendaylight.mdsal	mdsal-docs	4.0.10		44bd94856591530aa458626c9bafce86ac32ff8a
org.opendaylight.mdsal	mdsal-docs	4.0.11		abcbcaa262e2fbc3fb9c68182eb76275dbbbe48c
org.opendaylight.mdsal	mdsal-docs	4.0.12		40013ea6e1533466939190d681521220475cc475
org.opendaylight.mdsal	mdsal-docs	4.0.13		c23d2f8afc82b53c3ddae22c1c42b1fa9465df2f
org.opendaylight.mdsal	mdsal-docs	4.0.14		c9cd18e8808f276f7880c9ee1165c6a45c456d68
org.opendaylight.mdsal	mdsal-docs	4.0.15		db11334c3160d93c148e2b2c1134d8c001e281c4
org.opendaylight.mdsal	mdsal-docs	4.0.16		e27ecff05175c8a462ba029ee899ad6049ded03f
org.opendaylight.mdsal	mdsal-docs	4.0.17		ef1bf580c88b6e15670a1ea48914e69b489aa1d9
org.opendaylight.mdsal	mdsal-docs	4.0.2		29e2aa2b60dc9eb1956a01e2f3fd1f498b0821f7
org.opendaylight.mdsal	mdsal-docs	4.0.3		a58dccc92229b24c87c7494e76c7bc3358a9c09f
org.opendaylight.mdsal	mdsal-docs	4.0.4		a836964ab6f8622c003336c12320c8df428ce46a
org.opendaylight.mdsal	mdsal-docs	4.0.5		789cb1043226656a608222c0c8206f5462a6d485
org.opendaylight.mdsal	mdsal-docs	4.0.6		58d52923c0f976bab4d546b99aef93cd3d50c46f
org.opendaylight.mdsal	mdsal-docs	4.0.7		38cad38328b44c9dc440fc947f85209ec3cf25f3
org.opendaylight.mdsal	mdsal-docs	4.0.8		61df7ad9ec3666403c4178ab284a9cf4389a188d
org.opendaylight.mdsal	mdsal-docs	4.0.9		d86015c74692f39e2ac1cc0887715a2bed6d4ff4
org.opendaylight.mdsal	mdsal-docs	5.0.0		00fcd9505b458201e24ef1b6106ed2689d2a31ff
org.opendaylight.mdsal	mdsal-docs	5.0.1		9b25bda718b6f751ecbead0c48b14153391a9110
org.opendaylight.mdsal	mdsal-docs	5.0.10		15fa66a9482aa56582e6526b627d682e016148be
org.opendaylight.mdsal	mdsal-docs	5.0.11		0b6065598225a187b09bda432c77f75bec42a7b4
org.opendaylight.mdsal	mdsal-docs	5.0.12		ba4c7d74c54a3e880a02760cfd68592620601789
org.opendaylight.mdsal	mdsal-docs	5.0.13		941056def20f7ae871440928e840daf8338c8ffb
org.opendaylight.mdsal	mdsal-docs	5.0.14		c5019bb0fbdc106f0122414a67642243aa90ce22
org.opendaylight.mdsal	mdsal-docs	5.0.15		af81009f4ff8a13a554768f6a172a8daa051b3d8
org.opendaylight.mdsal	mdsal-docs	5.0.16		41f41f55f58cf5780a3bb93c61882eb3c2e5a6de
org.opendaylight.mdsal	mdsal-docs	5.0.17		f83ad835dec8b63be1312a4422023edabf4e5f87
org.opendaylight.mdsal	mdsal-docs	5.0.2		9c5acfd2bf5b0c511d96db7fecb3cabc5384624b
org.opendaylight.mdsal	mdsal-docs	5.0.3		be88e684c317366aeed057c113692ac7163ad8ad
org.opendaylight.mdsal	mdsal-docs	5.0.4		3e1b57d3651f22f68fef9e21bf51c6b8d49f81d9
org.opendaylight.mdsal	mdsal-docs	5.0.5		bf983de1ecc6844815c0e8b71a8613ca8c67bcd5
org.opendaylight.mdsal	mdsal-docs	5.0.6		5fdaea9cd38ca0d721b1c7bd3873dcee08da81c4
org.opendaylight.mdsal	mdsal-docs	5.0.7		41aa4975acaadd8af50943393bd6dcdfba6d1495
org.opendaylight.mdsal	mdsal-docs	5.0.8		a6cc089679408c1973189b1b37dba8f24531feb0
org.opendaylight.mdsal	mdsal-docs	5.0.9		c1f8eb4683f6f080ccb94458a2a585e90ed39886
org.opendaylight.mdsal	mdsal-docs	6.0.0		37b95d109e99f39d34a912c61c420ded243f78ec
org.opendaylight.mdsal	mdsal-docs	6.0.1		cf225418ccc84bb0c1eef074a9d1978a40f6d50f
org.opendaylight.mdsal	mdsal-docs	6.0.10		25a87e930da5bf96261d03a81a90e2d588efc022
org.opendaylight.mdsal	mdsal-docs	6.0.11		e26f54f17ecc0949aad0ba940c38536b11903a64
org.opendaylight.mdsal	mdsal-docs	6.0.12		c53e3432001cd8c7c7ada2ba405492d4e0b7d706
org.opendaylight.mdsal	mdsal-docs	6.0.2		d07947446b14652b15603ff7c21bb3232327983f
org.opendaylight.mdsal	mdsal-docs	6.0.3		327fd67fa0211004a075a0d71e44282d2a69e592
org.opendaylight.mdsal	mdsal-docs	6.0.4		8b682a6150920e866de91a0fec56593f974e3676
org.opendaylight.mdsal	mdsal-docs	6.0.5		da4e93b62134d9c78e7749a0728c8f4fbd9e74ad
org.opendaylight.mdsal	mdsal-docs	6.0.6		bf222ff38072ec3500389322e73c268f753493c5
org.opendaylight.mdsal	mdsal-docs	6.0.7		9c8b7f8d4be85a4f29468e69345a907901944439
org.opendaylight.mdsal	mdsal-docs	6.0.8		8f6ddf5c76b212e5909feaceb43632bb2b0dc0ec
org.opendaylight.mdsal	mdsal-docs	6.0.9		bac9ca327de2590f68bb1c55f8d8c2ac0733bc13
org.opendaylight.mdsal	mdsal-docs	7.0.0		4a29e64562e20549a4040977075a3cfa5021734b
org.opendaylight.mdsal	mdsal-docs	7.0.1		6dd7df11540bcf91226680d8e23119654fe8b1ca
