ant4eclipse	ant4eclipse	0.5.0.rc1		9f30d5e2ffa11196fdfc248338cb0508a2e5dd1f
net.sf.ehcache	management-ehcache	2.8.5		81c5cb20232f68597edfd8c73942406c136098de
net.sf.ehcache	management-ehcache	2.8.6		0dc41a959cdeeae2c3f50fb8fac67c53f803ee91
net.sf.ehcache	management-ehcache	2.8.8		14751048d1ce3873bc4e24a3accba65dfacba3e6
net.sf.ehcache	management-ehcache	2.8.9		b56909e10ece2179f17177d172580869557282d9
org.apache.maven.archiva	archiva-artifact-reports	1.0		1f33ae1de0971b8f5f24fde01f1974e833866665
org.apache.maven.archiva	archiva-artifact-reports	1.0-alpha-1		63be449b7ac59a06b3a7c786ce233ab4bf0db1df
org.apache.maven.archiva	archiva-artifact-reports	1.0-beta-1		370ab93cfd5bbacc854f6af4aee6a14cefe9eeab
org.apache.maven.archiva	archiva-artifact-reports	1.0-beta-2		3dfcf1c03cbe5f7fafbbb1791ce9cdd154fed315
org.apache.maven.archiva	archiva-artifact-reports	1.0-beta-3		e548484bab7d921b684a2c348adf5429eaa20f94
org.apache.maven.archiva	archiva-artifact-reports	1.0-beta-4		47c145b792c5207007a27808f553634349a26a45
org.apache.maven.archiva	archiva-artifact-reports	1.0.1		9180e9c62c636d7b6f6cfe4ae364e870be1ee7ce
org.apache.maven.archiva	archiva-artifact-reports	1.0.2		21a13f6331854c1e7493d3e8ae9dfeb12afd2f28
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.10.2		8f442fac6a744f8a2faa1b6b3b37764b447df9d0
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.10.3		a4168be76856741ce99f2447becf8f5a2289ef44
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.3.1		1550f03341d9da7f86f58701312d469d99837f61
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.4.0		1cd8cf97d04b7623db8dfbfa69861831b2c7d4da
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.4.2		13ec36f134e1dcfcfee528fd96d7ecb7b3089d9c
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.6.0		517fa54176e99ac7c3966e2d7c2b2c1c417026fb
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.8.1		419071008f56c41e5acb4e1bd9750d2d86e5d85f
org.apache.uima	uimaj-eclipse-feature-deployeditor	2.9.0		72d84d41cb16067a55ccc528eb2a1acdf88ff4c7
org.camunda.community.migration	sample-process-solution	0.3.0		8585a0a3fe7b50f057a55dd5a4a4e1aa3402b020
org.codehaus.xdoclet	xdoclet-plugin-spring	1.0.5		fed8f1022c9704f7a0e2053c1e6ef37650c88ef6
org.drewcarlson	objectstore-core-iossimulatorarm64	0.0.2		N/A
org.drewcarlson	objectstore-core-iossimulatorarm64	0.0.2	metadata	41e667c3148c0d3947fb27180819ee2a75c11fd2
org.drewcarlson	objectstore-core-iossimulatorarm64	0.1.0		N/A
org.drewcarlson	objectstore-core-iossimulatorarm64	0.1.0	metadata	5f47e2afdbefd669fab1d8fb148211caf05df475
org.drewcarlson	objectstore-core-iossimulatorarm64	0.2.0		N/A
org.drewcarlson	objectstore-core-iossimulatorarm64	0.2.0	metadata	3d20d96a58fa4c52ac69011bc2abc11caf8c5276
org.dynamicloud.api	universalstorage.core	1.0.0		1be951951fad47b525ee8ccf2c9ab7330ba9b9c5
org.easytravelapi	easytravelapi-swagger-java-client	0.1.10		8b653a8c8ebdae03a4fefbc3ad76d870ed5f2ff8
org.easytravelapi	easytravelapi-swagger-java-client	0.1.11		e01a381f614dce7d931fd7c66aed9de722bdf329
org.easytravelapi	easytravelapi-swagger-java-client	0.1.9		bcb155aa1064eda984aaef2b5cae5c4ec58eebbb
org.eclipse.pde	org.eclipse.pde	3.12.2		d45f4252542c888c8872b0f2a09fa72dd762bfd5
org.eclipse.pde	org.eclipse.pde	3.12.3		28a4d30fd1504d10ffb3bc652b9636ad423d43af
org.eclipse.pde	org.eclipse.pde	3.13.0		0b11a8e7992fe74766cdde2efd9dc7680d202501
org.eclipse.pde	org.eclipse.pde	3.13.1		47926f7ed547182f70e3bc7e042bad840f4ec286
org.eclipse.pde	org.eclipse.pde	3.13.100		c104cc6879a4dc16962442ae1bb5408b5479d132
org.eclipse.pde	org.eclipse.pde	3.13.1000		b59dd416dcd20b893457cdb59a1c0d3cf22179aa
org.eclipse.pde	org.eclipse.pde	3.13.1100		7d1b1898a1633bbe76cd71fded58ff312e70bf3d
org.eclipse.pde	org.eclipse.pde	3.13.1200		f639b51495e6b42fa3583760130440aac4add315
org.eclipse.pde	org.eclipse.pde	3.13.1300		8d207841c4d808b940cef910ad57ca4991d1f1a6
org.eclipse.pde	org.eclipse.pde	3.13.1400		7a193f01642bb7369bb653aab2fd4a5c7e7afb90
org.eclipse.pde	org.eclipse.pde	3.13.1500		33ac43ee92c57a71b0af1f3698d5d7bbbd0cdf10
org.eclipse.pde	org.eclipse.pde	3.13.1600		1e75a107603a046aad68c052a538ba0b3e34a92d
org.eclipse.pde	org.eclipse.pde	3.13.1700		43836fdc54263c43e8f35f99acae07b0a52ef4ee
org.eclipse.pde	org.eclipse.pde	3.13.1800		9b0fba9f45d4bd68f616c0924f93bbe5507f8bdc
org.eclipse.pde	org.eclipse.pde	3.13.1900		a7b9182465450065cf7871f58f24ef1943509b24
org.eclipse.pde	org.eclipse.pde	3.13.2		ed75783709a14e6d589fa26fc49a3de97dc9b223
org.eclipse.pde	org.eclipse.pde	3.13.2000		f255393c63acf35a6e071d3ef8403c39cccd35ec
org.eclipse.pde	org.eclipse.pde	3.13.2100		82f802c02e07f69c81480e7045892b95bc15bb29
org.eclipse.pde	org.eclipse.pde	3.13.2200		ebbf132e628499cee43ab2cbd1d8e07193771f9d
org.eclipse.pde	org.eclipse.pde	3.13.2300		ef52b83eda2b6433faa875e62c27db460a0f2b62
org.eclipse.pde	org.eclipse.pde	3.13.2400		d759765d6022a2f89f2f5dd491e291445a23e02d
org.eclipse.pde	org.eclipse.pde	3.13.2500		787beb5535e55ac9e04a13e363ad07cbf8dc9399
org.eclipse.pde	org.eclipse.pde	3.13.2600		c4033c1e59ee9df79a4637aad54964476365936e
org.eclipse.pde	org.eclipse.pde	3.13.2700		c5dd03179cad89199a15880de7beff39a8b31674
org.eclipse.pde	org.eclipse.pde	3.13.2800		9999467ed7352a1004c47e45f36c17d31f2f7ed4
org.eclipse.pde	org.eclipse.pde	3.13.2900		20fd28d6b9b5532ea87adc1e49b8358105d1cee5
org.eclipse.pde	org.eclipse.pde	3.13.3		d245157b4f32b0856569fa60f69a57ef08915454
org.eclipse.pde	org.eclipse.pde	3.13.300		a4fe1fc9f64525ad908abf12854563b0e20ab4cc
org.eclipse.pde	org.eclipse.pde	3.13.3000		5818c145e12c431126812392f0dada8244786828
org.eclipse.pde	org.eclipse.pde	3.13.4		6cd1355bec80f0f21a0c392c6452aee500be0b9e
org.eclipse.pde	org.eclipse.pde	3.13.400		312fc203fcdcf3d8addbbefd9ef61b0cf25017f5
org.eclipse.pde	org.eclipse.pde	3.13.500		6164f609ec3fd1ae3ceb96214225190810998cb2
org.eclipse.pde	org.eclipse.pde	3.13.600		b6163532159be16e81dc23ec49bb9d4e438f6889
org.eclipse.pde	org.eclipse.pde	3.13.700		67d59007ba0d5cf971c20f655709e3a93994c47b
org.eclipse.pde	org.eclipse.pde	3.13.800		fcdae77362075698237ae2bd44ebe903b6d87c5d
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	4.0.0		b0b2f0e516f9059dbbac14c9968fb127c140f66b
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	4.1.0		aef3bf9b4ab4a80ab48b4cf1af4fc6d3ffdd6374
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	4.1.1		188a5bcaab1fd205e71d78a39475a94fe8e46aea
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	5.0.0		a27ed3e414017c87b4e98dca692ffdc33771f3e3
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	5.1.0		9cafe5c444fcea578c66f6080d93fd5336424656
org.everit.osgi.dev	org.everit.osgi.dev.dist.util	6.0.0		0478ec8c85758d7dc3825f81e08dbcfa473b898a
org.flowable	flowable-spring-boot-starter-integration	5.22.0		40c03135fa40bdbb88a9e3a79bb7bd3c07cf0565
org.flowable	flowable-spring-boot-starter-integration	5.23.0		8ec68cffc047e994dd76406d88046f0c08de8339
org.flowable	flowable-spring-boot-starter-integration	6.0.0		dfe811411437eddfcadbc1cdd305b1a011c222eb
org.flowable	flowable-spring-boot-starter-integration	6.0.0.RC1		4baf31ce211c4c264d2555954a5bbdb0cf2c0484
org.flowable	flowable-spring-boot-starter-integration	6.0.1		ad5fe6e4617e362505f71fc4d7444a23cfe39715
org.flowable	flowable-spring-boot-starter-integration	6.1.0		66169bd3eb804f05c930aa6d42c7e7c508517b58
org.flowable	flowable-spring-boot-starter-integration	6.1.1		12dea4af8f0ba13c3d26822c129d7b34bab4739b
org.flowable	flowable-spring-boot-starter-integration	6.1.2		019a0b8b723619837759eda7175ffd68a91fd5d2
org.flowable	flowable-spring-boot-starter-integration	6.2.0		6e0f82634f0ca096420055067983c9d1d259a711
org.flowable	flowable-spring-boot-starter-integration	6.2.1		f878d7f097b362dd1d73afb9f7863cee01f5f600
org.flowable	flowable-spring-boot-starter-integration	6.3.0		59e18001ed6150a203f487b7c9fa13daf49bea12
org.flowable	flowable-spring-boot-starter-integration	6.3.1		cab5c8c70f548e2274803eb1f8eeb8cef9075af2
org.flowable	flowable-spring-boot-starter-integration	6.4.0		94922602d60576dfc19faa77db8c6e3aeb6da450
org.flowable	flowable-spring-boot-starter-integration	6.4.1		627998241f1ad0fd56647b4aa8711c042883b47f
org.flowable	flowable-spring-boot-starter-integration	6.4.2		00cdadd7b8dc5f5d751b83015b314c755fb785b0
org.flowable	flowable-spring-boot-starter-integration	6.5.0		c1925979705283ae9cff90f99e7fced6fbca1881
org.flowable	flowable-spring-boot-starter-integration	6.6.0		bebabd41e18d8d100e1bae9a27cbbb726d6aa749
org.flowable	flowable-spring-boot-starter-integration	6.7.0		11f8466a46dc966867b1d33b83aa9ae310f4caef
org.flowable	flowable-spring-boot-starter-integration	6.7.1		edfb7c51aa208a55fedf54bf8dc4494a18beac1c
org.flowable	flowable-spring-boot-starter-integration	6.7.2		b956d8ff5122016af77bff712077173be9950410
org.flowable	flowable-spring-boot-starter-integration	6.8.0		4946697afdd7c44e591456112ebee34128a837c2
org.flowable	flowable-spring-boot-starter-integration	6.8.1		dc63851de3322bf6bd54de87fdc82b6e37e1f7de
org.flowable	flowable-spring-boot-starter-integration	7.0.0		166568dcbd77ca5c8f99cec201ca3e0d8caebc45
org.flowable	flowable-spring-boot-starter-integration	7.0.0.M1		3e5afad1e890e998a5f825491df22d39cc071b8b
org.flowable	flowable-spring-boot-starter-integration	7.0.0.M2		cec3a9ef2376735a7dded9bf969795f10f67fea0
org.flowable	flowable-spring-boot-starter-integration	7.0.1		fa01d49fcd55892db76c601deb5452513d9d09bf
org.flowable	flowable-spring-boot-starter-integration	7.1.0		69839a246c0c1d365e2ec440f13f9ce12dfd45ba
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.0		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.1		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.1-native-mt		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.10		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.10-eap13		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.11		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.12		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.2		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.3		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.4		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.5		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.6		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.7		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.7-eap13		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.9		N/A
org.jetbrains.kotlinx	atomicfu-native_debug_macos_x64	0.11.9-eap13		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta2		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta3		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta4		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta5		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta6		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta7		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Beta8		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.CR1		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.CR2		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.CR3		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.0.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.1.0.Beta1		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.1.0.Beta2		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.1.0.Beta3		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.1.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.10.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.11.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.12.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.13.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.14.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.15.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.16.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.17.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.18.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.19.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.2.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.20.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.21.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.22.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.23.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.24.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.25.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.26.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.27.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.28.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.29.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.3.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.30.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.31.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.32.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.33.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.34.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.35.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.36.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.36.1.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.37.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.38.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.39.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.4.1.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.40.0.20200703		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.40.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.41.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.41.0.t20200723		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.42.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.43.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.43.1.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.44.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.45.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.45.0.t20201009		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.46.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.47.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.48.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.49.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.5.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.50.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.51.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.52.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.53.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.54.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.55.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.56.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.57.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.58.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.59.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.6.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.60.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.61.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.62.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.63.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.64.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.65.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.66.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.67.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.68.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.69.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.7.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.70.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.71.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.72.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.73.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.74.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.74.1.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.8.0.Final		N/A
org.kie.workbench.forms	kie-wb-common-forms-editor	7.9.0.Final		N/A
org.opendaylight.genius	genius-it	0.1.1-Boron-SR1		b4d16b8101964f9f3af862087990c1d297d0afa1
org.opendaylight.genius	genius-it	0.1.2-Boron-SR2		7fcdfa9eb1ea9f636cf28e5c6736f8a6c2de9f2b
org.opendaylight.genius	genius-it	0.1.3-Boron-SR3		a7ad41347f1357dd3d7ec83c36f6ee036bc6d34b
org.opendaylight.genius	genius-it	0.1.4-Boron-SR4		3d1e5b16691dd93696fffdff52763332680b83e6
org.opendaylight.genius	genius-it	0.2.0-Carbon		1ba57895cfec945a0e7e0bd3f90a12a9454c8331
org.opendaylight.genius	genius-it	0.2.1-Carbon		3a9466ba1fdd26965058d270b8a8d6be58be49e2
org.opendaylight.genius	genius-it	0.2.2-Carbon		35d9e5e43ddc284d9c4d0d216836abe85ec1cb17
org.opendaylight.genius	genius-it	0.2.3-Carbon		f1550b4fd3db0b181a588aa3f66fc110ad064d7d
org.opendaylight.genius	genius-it	0.2.4-Carbon		3496c77a9e947d87ea15bc1acd250ac01eacb783
org.opendaylight.genius	genius-it	0.3.0		1e5a32404555839cc650a9acaecad2306d2e9ad7
org.opendaylight.genius	genius-it	0.3.1		9dd50881d0a5ecf0ac7007fb2f14461f564f0dee
org.opendaylight.genius	genius-it	0.3.2		44fd0e01bb22e059944fc59a07ab7d9351977862
org.opendaylight.genius	genius-it	0.3.3		5ac65ee66c2cd4bdbfacccd535b0db48d746c749
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.6.0		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.0		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.1		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.10		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.11		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.12		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.13		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.14		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.15		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.2		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.3		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.4		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.5		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.6		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.7		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.8		N/A
org.ops4j.pax.wicket.samples.view	pax-wicket-samples-view-parent	0.7.9		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1	bin	8d485e28cb4512006bb90acbbfaf92af683dab8a
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1-M1		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1-M1	bin	bd85156941acea0f5379577557a6932261e3bb45
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1-M2		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.1-M2	bin	1229586bf9205d197f27532a6396929ac19ae51a
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.2		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.2	bin	d5465434c181102c2cfeb06e886a03737d599059
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.3		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.3	bin	8ec6c34f73a3c507b54081f065ffb9bdb3e10540
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.4		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.1.4	bin	f2e1e7555391edde505ab507d2879d9da17dd033
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.1		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.1	bin	61b42d8531a6f2d19b4016665d37cdf16a5b267c
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.1-M1		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.1-M1	bin	8cf74096c0e2d73466afb345e16216a13c7bb615
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.2		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.2.2	bin	68d9f630f15e9937ece64ada66d0d73f120eaef1
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.3.1		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.3.1	bin	a6d7959490fa0c696255c783c90c1ba3774ec569
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.3.2		N/A
org.ow2.jasmine	mbeancmd-assemblies-mulEmbedded	2.3.2	bin	0c0d9f8810b8bba5cb63611a7c4c708fad2d654b
org.ow2.jonas.camel	camel-example-servlet	1.6.1		b6516cc2a7d00e280429d9659008f049ae4dc20c
org.ow2.jonas.camel	camel-example-servlet	1.6.2		098209e495f397f1879768ac35049128d14f3f75
org.ow2.jonas.camel	camel-example-servlet	1.6.3		98948204c25cff48d6a0655f6c8696401bf30e17
org.ow2.jonas.camel	camel-example-servlet	1.6.4		90bfbdc68d7bb8190d80c6607661a89d3b1a3ac7
org.ow2.jonas.camel	camel-example-servlet	1.7.0		56353eb698fce0904cd5291df7a7199530f3b29e
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-122		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-123		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-124		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-129		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-135		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-137		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-138		N/A
org.restcomm.resources	restcomm-slee-ra-cap	8.0.0-139		N/A
org.sakaiproject.hybrid	hybrid	1.2.0		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-b03		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-b04		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-b05		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-b06		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-b07		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-rc01		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-rc02		N/A
org.sakaiproject.hybrid	hybrid	1.2.0-rc03		N/A
org.sakaiproject.hybrid	hybrid	1.2.1		N/A
org.sakaiproject.hybrid	hybrid	1.2.2		N/A
org.sakaiproject.hybrid	hybrid	1.2.3		N/A
org.scala-js	scalajs-java-logging_sjs1.0.0-M6_2.13.0-M3	0.1.5		96777fc77aac85c34045fe2038bb949f95b7f673
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.2.0.RELEASE		0f4b0834a13e4bd8dbfde267017cd9f29a32eb73
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.2.0.RELEASE	metadata	b6aec0d843fda6f6360ae026d6f002acccad392e
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.3.0.RELEASE		074eac43c5df3339ec251da9caba6e14d544feb5
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.3.0.RELEASE	metadata	a429cc5d286637af15656d8af838ac6736754f1b
org.springframework.cloud.stream.app	mongodb-sink-rabbit	1.3.1.RELEASE		b49af5af5e3611fac83cef4ae5cc5794b439319d
