au.com.agiledigital	agile-scrooge-generator_2.10	0.1		fec0af63fee0cae77ca1a0191750592e12e14b6b
io.github.vigoo	zio-aws-amp_3	3.17.100.1		cbd7eca2c440a438e2b513b00ab1df2f7c44e641
io.github.vigoo	zio-aws-amp_3	3.17.100.3		6859d165dcface955829f4692398393414458ee0
io.github.vigoo	zio-aws-amp_3	3.17.101.1		cc7d2fbbe25c3a442cf672b1f9ee8e0409ec338a
io.github.vigoo	zio-aws-amp_3	3.17.102.4		5c8d6d7af484a3911a9052239daf111fb145c4c3
io.github.vigoo	zio-aws-amp_3	3.17.102.5		def7905fa8b4a73901957164608617a7d15443c4
io.github.vigoo	zio-aws-amp_3	3.17.102.6		9d464fdcd4fbf00b2ba9d7094f5e8008d0f6f6be
io.github.vigoo	zio-aws-amp_3	3.17.103.1		dc33b8cb950598c7498913feb141ef61a8d4d280
io.github.vigoo	zio-aws-amp_3	3.17.104.1		05ed2dbb7c12cd45d919081296fa13014b31dead
io.github.vigoo	zio-aws-amp_3	3.17.104.2		915313b57f582c19af5e31244b839a68b9ca551f
io.github.vigoo	zio-aws-amp_3	3.17.104.3		2bfe68440e63ef4b05680baf942abc55370c2640
io.github.vigoo	zio-aws-amp_3	3.17.104.4		1ce53ab3d61d98f8fd9cf1203b5fef235b853798
io.github.vigoo	zio-aws-amp_3	3.17.104.5		e225e664b94ad1c82b683c0c6efe4cd52060b423
io.github.vigoo	zio-aws-amp_3	3.17.104.7		165c28747fbe0480570b1b7516fd690d36d7c7b2
io.github.vigoo	zio-aws-amp_3	3.17.11.1		09dd2d1db18980a16e847af4cd6e2d3f0dde8f89
io.github.vigoo	zio-aws-amp_3	3.17.12.1		149b8d2fbd141b99a068619680333e1e37563280
io.github.vigoo	zio-aws-amp_3	3.17.12.2		4e76b47ff3c15afaf8cb31263bee11969207b967
io.github.vigoo	zio-aws-amp_3	3.17.12.3		7306889e679cc07cf72a44a433d675c7fca9b5b7
io.github.vigoo	zio-aws-amp_3	3.17.19.1		b7749c40d857cd0a666e8c194cef2fb937745c98
io.github.vigoo	zio-aws-amp_3	3.17.2.1		4b74bba170c61edfa568f9cf9ba6185e7bcb452d
io.github.vigoo	zio-aws-amp_3	3.17.20.1		c567d58e41bcab2d86a9f63eb646942077ed66e4
io.github.vigoo	zio-aws-amp_3	3.17.21.1		46d08975cdc62b5c32e2a676fc11e05f19e0046a
io.github.vigoo	zio-aws-amp_3	3.17.21.2		78a0bf6e27f6e58b96e2aa1f11a3e39c16a910f1
io.github.vigoo	zio-aws-amp_3	3.17.22.1		ff561789bd302afa509bbe76f1745c34fd50b818
io.github.vigoo	zio-aws-amp_3	3.17.23.1		eb8edb5203dce408f9d63d54fd36196a1c67c914
io.github.vigoo	zio-aws-amp_3	3.17.24.1		ea5dce8041c2c2a744b9c4a1b49db6a4b793edc7
io.github.vigoo	zio-aws-amp_3	3.17.24.2		e1254a557e435514d7cc66536db5b996975e2692
io.github.vigoo	zio-aws-amp_3	3.17.25.1		6714cc7e9660cff134e273bda62398a6f6097417
io.github.vigoo	zio-aws-amp_3	3.17.26.1		edff29e5813dd4bee5c3fe7ca378e2f959dfa4f0
io.github.vigoo	zio-aws-amp_3	3.17.26.2		7067436316ad06f0c8369e4a605894bfbcc098a1
io.github.vigoo	zio-aws-amp_3	3.17.27.1		adb8bc066ab4116b2eaccfbb834dc2c63424ad0d
io.github.vigoo	zio-aws-amp_3	3.17.27.2		adfc284adbb27d654a970883077d9360c5885c20
io.github.vigoo	zio-aws-amp_3	3.17.29.1		85e58fc3e0706e98fef7454236f8573b363e7967
io.github.vigoo	zio-aws-amp_3	3.17.30.1		6296a7cbb29c2d1d60f6469a2c81302ebcef146a
io.github.vigoo	zio-aws-amp_3	3.17.31.1		aa95b27ef590c1cccc784343ad6ccc2a94ddca8a
io.github.vigoo	zio-aws-amp_3	3.17.31.2		36a34377b2041d9743ca50cf8b735d235aae91c2
io.github.vigoo	zio-aws-amp_3	3.17.33.1		c74d23a1783ea3e645bcc60b99629071ce26c2eb
io.github.vigoo	zio-aws-amp_3	3.17.34.1		07c1eb9261f37ad127d30a9147f3abba703fcf79
io.github.vigoo	zio-aws-amp_3	3.17.35.1		80a837adae510426113e04c4d81943ba8022f429
io.github.vigoo	zio-aws-amp_3	3.17.36.1		6c5e25f0b032dc8045177a535bc88288fec32e61
io.github.vigoo	zio-aws-amp_3	3.17.37.1		3dd3fea80e1afd4bc976c1d3809ae6f2ba32429e
io.github.vigoo	zio-aws-amp_3	3.17.38.1		427b2905c865cc8824b48a5aad1276f09de7e040
io.github.vigoo	zio-aws-amp_3	3.17.39.1		a5db49676b9327502715cd443b23d44accaddf8a
io.github.vigoo	zio-aws-amp_3	3.17.40.1		f7eb08377f94ea216056b40d8de14fd460ed7d5f
io.github.vigoo	zio-aws-amp_3	3.17.41.1		6ba7f2389694d6f1646ca12b2b1c3f78fe1e7303
io.github.vigoo	zio-aws-amp_3	3.17.41.2		4f3d065cc40891240a85034bb1a7ead2a1aa658e
io.github.vigoo	zio-aws-amp_3	3.17.42.1		8dfe0b7ea88497e947b13c0fcb58b9ae5e07a0d9
io.github.vigoo	zio-aws-amp_3	3.17.42.2		cf300abed25529befab1c96c3ef9df019767064e
io.github.vigoo	zio-aws-amp_3	3.17.42.3		100a00d1cc9f6fe93a5526c544567bdf4e29032b
io.github.vigoo	zio-aws-amp_3	3.17.42.4		da3d9b56e4ed0981c819bb290363f3e874379ddb
io.github.vigoo	zio-aws-amp_3	3.17.42.5		e5d45185025c13a253a6cc4ec606bbf7ae66a68f
io.github.vigoo	zio-aws-amp_3	3.17.42.6		6dc8dc61acc21a15e81433a37e92b80786b72c51
io.github.vigoo	zio-aws-amp_3	3.17.42.7		e46a837a85aaf35d407a41652d81663bf8e98a6f
io.github.vigoo	zio-aws-amp_3	3.17.42.8		bfb855410b564973ed26e4183bdcbf6402c5c416
io.github.vigoo	zio-aws-amp_3	3.17.42.9		f7680a223c5e815243d49321ad023f29b854633b
io.github.vigoo	zio-aws-amp_3	3.17.5.1		700fd4cd2b5f81416b0806a897733034fc2b3d50
io.github.vigoo	zio-aws-amp_3	3.17.56.1		3fc66441e11333f2f3f6b42db0b39253a30af20d
io.github.vigoo	zio-aws-amp_3	3.17.57.1		72aaf960697d317c964ac2de4ef2157bd558428a
io.github.vigoo	zio-aws-amp_3	3.17.57.2		deb8f815080804fe5597ddf051d23803c24e8434
io.github.vigoo	zio-aws-amp_3	3.17.58.1		f97723ee91e90de7fd66fadd09b3d3bb20d2a130
io.github.vigoo	zio-aws-amp_3	3.17.59.1		46f96de626bffa9faf334c24e26feffc6d8e63f8
io.github.vigoo	zio-aws-amp_3	3.17.61.1		6554c759195c40709c76f3e54139793b42c1020c
io.github.vigoo	zio-aws-amp_3	3.17.61.2		28159229b204eea47ca5ff9d0e3e5f257fcc51ec
io.github.vigoo	zio-aws-amp_3	3.17.62.1		ad5e1f766c6efee63fcc275a71df8ef086d5d68e
io.github.vigoo	zio-aws-amp_3	3.17.63.1		fcc565e9a6df463a23d0ea4be776c88e393fd503
io.github.vigoo	zio-aws-amp_3	3.17.63.2		03239b444e489427912711fdc230e8fabfac7374
io.github.vigoo	zio-aws-amp_3	3.17.64.1		0069adbeac888be958460020701fda42fdfe27cf
io.github.vigoo	zio-aws-amp_3	3.17.65.1		d2fd16597a5b5f3e976fa230537550f1cffd1e75
io.github.vigoo	zio-aws-amp_3	3.17.68.1		db0809d4784508d7deb5260e1b062ee1e6828692
io.github.vigoo	zio-aws-amp_3	3.17.70.1		93b91557345ab32e8e25c257e11da07351a1dc00
io.github.vigoo	zio-aws-amp_3	3.17.71.1		d37a8fcb9510f707e648153e8eabc7b84f078ddb
io.github.vigoo	zio-aws-amp_3	3.17.71.2		ecb0b5f88f4d932f0472acc7f7f626a7d454e2e2
io.github.vigoo	zio-aws-amp_3	3.17.71.3		19604cadf40a6f80cc0b7b0fc7f188c1e36541a7
io.github.vigoo	zio-aws-amp_3	3.17.74.1		8974fc6a1add51567aa4be641b62b1d829b1adbb
io.github.vigoo	zio-aws-amp_3	3.17.75.1		f9ec71ba7299dea5f6d87436274a76a00309c558
io.github.vigoo	zio-aws-amp_3	3.17.76.1		b2bab6dfccecef0d56bdf1fd502f7b63b9421bea
io.github.vigoo	zio-aws-amp_3	3.17.77.1		cd8650a4363697c5e6665a5e381cadfec98cbc13
io.github.vigoo	zio-aws-amp_3	3.17.78.1		0cf8dc1d02a91a9101c6503085e3fbc8a0b0486c
io.github.vigoo	zio-aws-amp_3	3.17.79.1		d68767cb6f1a645a7673e41a59c4527810edf6cb
io.github.vigoo	zio-aws-amp_3	3.17.8.1		22929209b765988155397a701fcc93320190619f
io.github.vigoo	zio-aws-amp_3	3.17.8.2		97cd7cc0a490a52c8f83eda7e7e892461ba72921
io.github.vigoo	zio-aws-amp_3	3.17.8.3		f106744c091a831516be3aa58502eeaf3648fefb
io.github.vigoo	zio-aws-amp_3	3.17.8.4		ee3881ef5959188a4db26d0db22e7758475a6259
io.github.vigoo	zio-aws-amp_3	3.17.8.5		1fd1e99c6afa85d82019b2e25249afa1a6d02d1c
io.github.vigoo	zio-aws-amp_3	3.17.80.1		a2b6419f42386f85de52b3083e0d86bec5ac42d3
io.github.vigoo	zio-aws-amp_3	3.17.81.1		1409ded3d528217fcb618c5e4dae415b132bd635
io.github.vigoo	zio-aws-amp_3	3.17.87.2		c5bde1b2fb33eb02edb2396a06a568ac1b68f8f1
io.github.vigoo	zio-aws-amp_3	3.17.88.1		0f162dfcf4de70368221db332223b895c0885ad2
io.github.vigoo	zio-aws-amp_3	3.17.9.1		5468e60e3dbd01d89e0dbcd4bad79a2c58e51cef
io.github.vigoo	zio-aws-amp_3	3.17.90.1		0f7a54be7191ff825b66980c2247a38114428438
io.github.vigoo	zio-aws-amp_3	3.17.94.1		06dd33864e88b70d1024a2d93722fe61ce76a992
io.github.vigoo	zio-aws-amp_3	3.17.94.2		80bd7c3a1b39f7ed0d3d6b5db0defc482ebf0c0f
io.github.vigoo	zio-aws-amp_3	3.17.97.1		3a6f93522c66abac6b02fb3fa961f9f42b50fcc9
io.github.vigoo	zio-aws-amp_3	3.17.98.1		9bfb2b9534c81d85ad34ab2b2483d378778575dc
io.github.vigoo	zio-aws-amp_3	3.17.99.1		c91a768e126dde35ce54511c31c06d6d596603c5
io.github.vigoo	zio-aws-amp_3	4.0.2		a2a5ed23fbcbb3d0c0cacdf1db06d68d3dba768c
io.github.vigoo	zio-aws-amp_3	4.0.4		93eb23471516e1605a5d09ee1281253699b26b73
io.github.vigoo	zio-aws-amp_3	4.0.5		50a7f184e9689048d2a64c967d62d8174716b47a
io.github.vigoo	zio-aws-amp_3	4.17.104.1		4e6d9759c1b130dddf910798cd7ae8fb434d8216
io.github.vigoo	zio-aws-amp_3	4.17.104.2		21cd9dd64a5fe47dfcc6620f080af17910cf3c4c
io.github.vigoo	zio-aws-amp_3	4.17.280.4		121f6166c994c61fbaa58098b73de1ffbf7ed194
io.joynr.java.backend-services	discovery-directory-jee	0.20.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.20.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.20.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.20.3		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.21.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.21.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.21.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.21.4		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.22.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.22.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.22.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.22.3		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.22.4		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.23.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.23.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.23.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.24.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.24.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.25.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.25.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.25.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.26.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.3		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.4		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.27.99		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.28.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.28.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.29.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.29.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.29.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.29.3		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.30.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.30.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.31.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.31.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.32.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.32.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.32.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.33.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	0.33.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.3		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.4		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.0.5		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.1.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.1.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.1.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.2.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.3.0		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.3.1		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.3.2		N/A
io.joynr.java.backend-services	discovery-directory-jee	1.4.0		N/A
io.ktor	ktor-metrics-micrometer	1.2.0		42cf7ff6121dc0bd4cb25ff7db4e0477c3ee6b58
io.ktor	ktor-metrics-micrometer	1.2.0-rc		5edc42fd9a0f7eedcdf61cb78f924e69aa1ac396
io.ktor	ktor-metrics-micrometer	1.2.0-rc2		576454aae15199e31ee3fe1de5ba64ba05698871
io.ktor	ktor-metrics-micrometer	1.2.1		2412b924514680bdcfd12054fd1aaf3243fc6348
io.ktor	ktor-metrics-micrometer	1.2.2		88d08e04e1babd8f471f6df8f4a0018e9cfd2c6f
io.ktor	ktor-metrics-micrometer	1.2.3		b87f1068fa43066d9a3f7e99e5c0ea9ba00cf606
io.ktor	ktor-metrics-micrometer	1.2.3-rc		245c1a2bdd333ae133effe4ee2a156c53a2e5622
io.ktor	ktor-metrics-micrometer	1.2.4		a4df512a857358c548ff2c9bb8707e51867968f6
io.ktor	ktor-metrics-micrometer	1.2.5		08e93a941fe1017d3b4e540bea9c829d6fbf27e7
io.ktor	ktor-metrics-micrometer	1.2.6		e6aad6cb89e631d116574b0843abcdb0a91edbe5
io.ktor	ktor-metrics-micrometer	1.3.0		f5c952ab5911142f08f41fe455fad702c34dead6
io.ktor	ktor-metrics-micrometer	1.3.0-rc		3c177dc7563dc044cab6c66c5502c4746da073ca
io.ktor	ktor-metrics-micrometer	1.3.0-rc2		dee92ecc0202a4860aa0afff1a0408d9d5dd67d2
io.ktor	ktor-metrics-micrometer	1.3.1		082fd18cd2fbc6d8db332f7cdc3a5aa67b5cdee8
io.ktor	ktor-metrics-micrometer	1.3.2-1.4.0-rc		ceb74c6412a663772ca6e476c63e0e7e4f7b16ad
io.ktor	ktor-metrics-micrometer	1.4.0		7d3b9ea13f55a359c92ea23e607cf4ab74d12d9e
io.ktor	ktor-metrics-micrometer	1.4.1		d2b17c895567a018d494bcf7f292cb76a9fea2fa
io.ktor	ktor-metrics-micrometer	1.4.2		356af0aa6ceccbfc6d3e0aca02c2f6ed08344545
io.ktor	ktor-metrics-micrometer	1.4.3		96c85a3708097435920a67a7dfdf73aff16c53a8
io.ktor	ktor-metrics-micrometer	1.5.0		4480652ab039bb42dfd049fb7b721b67397ac21f
io.ktor	ktor-metrics-micrometer	1.5.1		73f4ae55c32d578926ee81e85264807edf947664
io.ktor	ktor-metrics-micrometer	1.5.2		d7140059dfd308e33e85224a7d65da232b06b94c
io.ktor	ktor-metrics-micrometer	1.5.3		771fd10a00eea5d597f3c56659ab7381cab61e70
io.ktor	ktor-metrics-micrometer	1.5.4		6146dbc3cf6e3ddc3ae17d75bc9cca6ee47ada1e
io.ktor	ktor-metrics-micrometer	1.6.0		2c935ebe8f1446a30baf0cab0dee3b4f12257d0f
io.ktor	ktor-metrics-micrometer	1.6.1		527cdfacc7a61540b62bd5b3f48be505a898bbe3
io.ktor	ktor-metrics-micrometer	1.6.2		84433bd6b73a69d970a155445df109a2343a37d7
io.ktor	ktor-metrics-micrometer	1.6.3		6182edc179fb0f4ad4e58172648a873dcc11e9ee
io.ktor	ktor-metrics-micrometer	1.6.4		eeec8b18ed1de8b98220cbcd8efbd9dad58f353e
io.ktor	ktor-metrics-micrometer	1.6.5		c1a34312e868608e955fbc0a595fb676eca7b03f
io.ktor	ktor-metrics-micrometer	1.6.6		609e72ffdf99a5f70c734efe57e46bc86e5e3273
io.ktor	ktor-metrics-micrometer	1.6.7		e4cfd8929dda03421536926e81d3bf1230876748
io.ktor	ktor-metrics-micrometer	1.6.8		412d9d9f9de77eb00880d51656531d0d39592a7d
io.logspace	logspace-agent-api-json	0.3.0		ea757f5835258968e2bf663e5ab0de02bffaf620
io.logspace	logspace-agent-api-json	0.3.0.1		ae337f180b687be2d5d9725d5d0dded4be641308
io.logspace	logspace-agent-api-json	0.3.1		94cdc4b32a1d7bbdcaea4999b55ec96f55892563
io.logspace	logspace-agent-api-json	0.3.2		3ff053ee65a54cc870289b4783e2c285191fa0c2
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.12.0		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.13.0		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.13.1		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.13.2		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.14.0		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.15.0		N/A
io.matthewnelson.kmp-tor	resource-lib-tor-gpl-mingwx64	408.16.0		N/A
io.nuun.kernel	kernel	1.0.M10		N/A
io.nuun.kernel	kernel	1.0.M11		N/A
io.oss84.jgridshift	jgridshift-sample	1.3		6fee6fe77f029dea8cc453b53b9c9b197532677b
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.1.2		2116b9bd461727904d4c45983a59aa9331fdd03f
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.10.0		e750b1437a5a49aef6bea2d7cc58e1f4fb93913d
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.11.0		fcc1681ca84d04ed164c6fbb7fdcdbae84758f3a
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.2.0		1aa2fa56e05d795f83548fda867fb9d3d080b838
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.3.0		481c23e102cc564db35404e5120291900cc2f331
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.4.0		e3821d145caee07633b56f7f06dc8f5551b0c5cc
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.5.0		00a7d9b39a21f173f55be29b06d7defc60d6d373
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.6.0		d376db39b706b637ad759fa83ac134657c9c81c8
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.7.0		be8e25b0c2428a2b85b69f4e9f8249f4a6741970
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.8.0		a26bb28a6ba66a8f59fff4e4b4fc8825898f08fd
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.8.0.CR1		4bd95096c45ee2a69015eccd270ad8a2e737499f
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.8.0.CR3		2fed437fe381e2abb3d24de328409bd5750d5a8d
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	0.9.0		2e42017671d3f7bae8e1a719198dfc866a8e6c46
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.0.0		33be91e69112846d241792fb41c5110ddb00f5e1
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.1.0		9f8a61e3508b2e7c57484afda7413c84e196f990
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.1.1		4f362f9cfe89730df0e992388485287f1f9ff3ea
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.2.0		569da30996f4fd81725a8c1a415febcacae63352
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.2.1		a3e336b36200488e3e6137f032ea441a61bb5323
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.2.2		9f67a26fe8665d50f0bc4003ca9d25f3f6c5b3b4
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.3.0		9ed577f7bb6040cfec71ed4f8cf22ed980702d77
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	1.4.0		4d0664505a4027d68ffa5f6369044bb6d1e049a7
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.0.0		442847b69f31b197db079a6886f336d7e00bbb9e
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.1.0		a5f9f7089b41b65a35a02719e70b0fe756a23252
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.10.0		e0c93292bc22c4ebc339b688e04297180cbbc680
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.11.0		8c96129504e80d2f3b7ab6489e25daca218ec67c
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.12.0		a47dc64ba6601295f6b4867afc9e1c77cce03c62
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.12.1		b3809e198f49834a1a91d6a76dc462dfcbdd351f
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.13.0		57c11701e8263a6875a8e22fd41b3c640fd57296
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.14.0		8ba5910550a78a480ece7aec60f68f73f4dabd58
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.15.0		3c249d221eb09edb8d853155b57a4a5bde82dcf9
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.16.0		c8f9c5a07eb0f9cf9f412d8816453696e892409d
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.16.1		a57e5c1c534ed144418480058a975664e7ba6955
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.2.0		729616d364c6ffe9d884d113b299d711e123cb52
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.3.0		fcfc6a6f126ae78b4f0e4f12825a41f855937c6c
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.4.0		545899336180ad99b1b865f694e6871f94c69789
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.5.0		86bde40a3ec6f085d2ddb1d7e6e5af2bc5200ec5
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.6.0		26d478121c83a90d0b4e71b57eb0db2c2419f326
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.7.0		fb7856f42be1397c7ce730f58ef18a9fcd737d56
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.8.0		7e46148186793a9ae635a8cac7d147129e88ff47
io.quarkiverse.googlecloudservices	quarkus-google-cloud-pubsub-deployment	2.9.0		b5acab6737ef550f74da79add7375a0442fb48dd
io.zeebe	zeebe-protocol-impl	0.17.0		9450e79b36dfd7cf2e0210b507f508b3ea130543
io.zeebe	zeebe-protocol-impl	0.18.0		96779dd73674c2f07e80b99e92be06003f4c151f
io.zeebe	zeebe-protocol-impl	0.19.0		352c30a049de6240f1e95fc358988974df1d0cc3
io.zeebe	zeebe-protocol-impl	0.19.0-alpha1		38d9274af4eb30d99f097bf483d1e11ae2e89eb6
io.zeebe	zeebe-protocol-impl	0.19.0-alpha2		58f1d82a37a1b5a6e6b882711977ed4232622fea
io.zeebe	zeebe-protocol-impl	0.19.0-alpha3		ce53dcf4a54f224a283d1b7a24e0b107901f2e8c
io.zeebe	zeebe-protocol-impl	0.20.0		827ee40e8fcebd9eaacf5affa1e3470590a83b7d
io.zeebe	zeebe-protocol-impl	0.20.1		65b4df872eba19985df7352a53177eff7278b5f6
io.zeebe	zeebe-protocol-impl	0.20.2		1a06f2bcbbaf7da9da2afb1c0aa13071cb7f2ece
io.zeebe	zeebe-protocol-impl	0.20.3		a7318c12a32f9b04e2f6bb9864e681e5479f06b5
io.zeebe	zeebe-protocol-impl	0.20.3-rc1		7330f23ba929a9b39b7d61591c8c4abdcb2d8125
io.zeebe	zeebe-protocol-impl	0.20.3-rc2		e715c3073110fc0d522bd192e147ec81323a2b92
io.zeebe	zeebe-protocol-impl	0.21.0		0da4e621a2bb08887fd1718e6591f3c10b9e8650
io.zeebe	zeebe-protocol-impl	0.21.0-alpha1		d41deb15a589ce714a42ae795d7128db120ee904
io.zeebe	zeebe-protocol-impl	0.21.0-alpha2		9e8d9813792bed8d59954c8d044357db459eba28
io.zeebe	zeebe-protocol-impl	0.21.0-alpha3		5c96b97771237baf047296c532a8c2133aab4c3a
io.zeebe	zeebe-protocol-impl	0.21.1		551b9d5cc8d76adae228efdd060fe6e0fd49a278
io.zeebe	zeebe-protocol-impl	0.22.0		ebe2a27208add498616449b506715f536c04679c
io.zeebe	zeebe-protocol-impl	0.22.0-alpha1		155b8622c8957b356fb3a95a821670fc8d268f0a
io.zeebe	zeebe-protocol-impl	0.22.0-alpha2		db7caf7a7445fafa80783dadfa497778d1f64d1d
io.zeebe	zeebe-protocol-impl	0.22.1		5322c8c573c2efcbd15eab799a2ad81da661c884
io.zeebe	zeebe-protocol-impl	0.22.2		3892b36be93f63f265b64b136cbe3f097bc4261d
io.zeebe	zeebe-protocol-impl	0.22.3		2dfa4794a5bf69df7464863ce16c356ed3eb990b
io.zeebe	zeebe-protocol-impl	0.22.4		955b200ee46e990b255a1882d5b11970294135c5
io.zeebe	zeebe-protocol-impl	0.22.5		20fe217db016ace98ac8277a1eccf59262255018
