at.released.tempfolder	tempfolder-sync-androidnativex86	0.1		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	25.0.0.4		N/A
io.telereso.kmp.sqldelight	compiler-env	2.1.0-wasm-no-op.4		100de8868cae12550b0ebf9e118dc8bc948e6183
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8	metadata	f9a5eacce2a36cc9bd48dc33d5f69d5a6bb8ee1a
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.2		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.2	metadata	62ebf3e70015b9ee07b82f320b4f69e0349da3ec
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.3		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.3	metadata	d12903d2c5950d5bb2ce37ce52bc2e44d3419403
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.4		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.2.0.0-alpha.8-dev.4	metadata	14ccc3582dc600d8f737e17897f047e0dbbf68fa
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.3.0.0-beta1		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.3.0.0-beta1	metadata	77dbc1177ceea81d4f5c4504223b5f36c3d54fcc
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.3.0.0-beta3		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	3.3.0.0-beta3	metadata	979e3ebaf40c8fa7e1bcf0670a3c4f243dbe7655
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0	metadata	2d9db94c0e98f5309ea3424ee419a377cd42fd34
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta2		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta2	metadata	058a937ceed6f1b3c38e8c34c446e3c69b4273e9
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta3		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta3	metadata	da2c45482ca7d852c89410188d2a7753c5e6e9a4
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta4		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta4	metadata	39eecf520c34a6005549975bb9a8a35a48ff2db4
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta5		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta5	metadata	c94e1f6f69984dcffe520c29699c0b60ec346bff
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta6		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-beta6	metadata	df632f5427111454d34c56a79413efa260ef19b5
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev1		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev1	metadata	5a988458db1487d6ae349799237db422e9558209
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev2		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev2	metadata	2a591b200c24a4381799ae87624873d086c4e730
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev3		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.0-dev3	metadata	cea4f93ca7d9cf6ab46b52144c4abb90ba8d9f67
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.1		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.1	metadata	a378f60cfc222431f6a02627d02fb8936299137c
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.2		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.0.2	metadata	54ec6dfcadaaddc1a8ae890747a98379f10591ac
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.1.0		N/A
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.1.0	metadata	4dca9db01b24c11b382791bfb25520ae9ae00867
love.forte.simbot.component	simbot-component-kook-api-macosarm64	4.1.1	metadata	993744a7912d8859cc53aa3b1179d90c2070919f
ml.dmlc	xgboost4j-spark	0.72		02e3a58bc6acafa719d44dd12870f0ab8d54012e
ml.dmlc	xgboost4j-spark	0.80		87c1bc18bf709b43264ff553f74617dc466efa18
ml.dmlc	xgboost4j-spark	0.81		ad46a4067eb0f7c51090c5330639933bcef4fb9f
ml.dmlc	xgboost4j-spark	0.82		534b5d2c158769488356daa47582a3cb253b5242
ml.dmlc	xgboost4j-spark	0.90		0b41c0122ea47d41ad2d1116f6fded1f03305fc8
net.jexler	jexler-core	1.0.10		90ddef63c52aff551ffa0ac9c3977472005f3a94
net.jexler	jexler-core	1.0.11		4a4eefe3698e00f9bad1e8f5d6bddbba2ec88e83
net.jexler	jexler-core	1.0.12		03ed53cfcadc8294f9a439e1b322969dcf272463
net.jexler	jexler-core	1.0.13		fe754493c2741db84257eb32582157194981e853
net.jexler	jexler-core	1.0.14		070ddfcd0e722c27864cfee4cd394cad001abbec
net.jexler	jexler-core	1.0.15		bd152266b0986714462f5d625a0056002b19acc9
net.jexler	jexler-core	1.0.16		c18eeeb931ca572b934976b8a6392bc2b0d68649
net.jexler	jexler-core	1.0.3		cf1093320099f46f5bc99dfce7367356cf4dee96
net.jexler	jexler-core	1.0.4		24c8fb020f117fd454d3a251ef2ed8cec61f0691
net.jexler	jexler-core	1.0.5		ed74601b52e2ccb8884e33d8b3fcdf8396f91c8c
net.jexler	jexler-core	1.0.6		cf4919d28db04cf3c47bfe59db8c3a75b1610d71
net.jexler	jexler-core	1.0.7		65517bcf27f0012f97fe1aaa3b6aa25af98a1a55
net.jexler	jexler-core	1.0.9		83f256f773a7ffc814ec6053b51421d5875bed13
net.jexler	jexler-core	2.0.0		823b7d02def1b22c0e38716e77c8d8ed29325b73
net.jexler	jexler-core	2.0.1		ec16864555df627d7fc4e448d0eb1137c291ecd1
net.jexler	jexler-core	2.0.2		7427400c13bf1fba195761a59c67eb57284537a8
net.jexler	jexler-core	2.0.3		00b02248b9b7cd30af6e7eafe8baf2062088b027
net.jexler	jexler-core	2.0.4		26e22e45c0dd5c18a03cf3203b78ed79f62e4d94
net.jexler	jexler-core	2.0.5		b9ab8f95d231f061a1e8c36b0b8ff10bd4baea8b
net.jexler	jexler-core	2.1.0		ec6be5df04e201cec53c0a5c14264d1469694b70
net.jexler	jexler-core	2.1.1		3dd02f17463d2f4afd777e606b71d2a200a715c6
net.jexler	jexler-core	2.1.2		a75a3cd2f054416f55e6ed4ab27ba2651c36b85a
net.jexler	jexler-core	2.1.3		b68d4ed436f6831fbb4d23329d09f495c70566a1
net.jexler	jexler-core	2.1.4		edaa7a20ffd348a314abc47ff515a04c7fbc5712
net.jexler	jexler-core	2.1.5		5a79cc85c7d1aaf4f84fdec122f40339966ea240
net.jexler	jexler-core	2.1.6		8af6d3f14e4f16cc39a770289370ac2811f86f6d
net.jexler	jexler-core	2.1.7		7fa7ca6f430d8ce279fb7780a5741e04c7b4ddc7
net.jexler	jexler-core	2.1.9		86f36811fb76a856e71fda9544bc1de1423d6724
net.jexler	jexler-core	3.0.0		a03dc39fe8113efd6fe0ef11acf461297b5fd071
net.jexler	jexler-core	3.0.1		de7d17a7c4b3cbc37075101c5cc08642649430ac
net.jexler	jexler-core	3.0.2		36fe88940ad371911abe6cdaf7580b8fc1dc1d99
net.jexler	jexler-core	3.0.3		706cc3440abf642745108fcfe367abf8c7f319b9
net.kingmc	common	0.0.6		4621699d63c40c411de81ac76ffbab8a7a8997b6
net.kingmc	common	0.0.7		f515564ae1ca0b5ead148656f46b7c7a91e93e3a
net.pelsmaeker	kode	0.0.10-alpha		5284303d680ef8407c294b95d972580601215971
net.pelsmaeker	kode	0.0.11-alpha		37a6db11f608c3603097e91c2c4235bd91c24742
net.pelsmaeker	kode	0.0.9-alpha		75ecfe5593cf65df68f7140ede4ea3832781cf14
net.sf.squirrel-sql.plugins	firebird	3.2.0		c4d2cfd2ecae012a6c52d6d915cc1d11cca5f1fc
net.sf.squirrel-sql.plugins	firebird	3.2.0-RC1		f3991501e52630d4a2827077356e5f5554316d4a
net.sf.squirrel-sql.plugins	firebird	3.2.1		d2e43ead1998e977f3413a1bb0fc6e6917542ed5
net.sf.squirrel-sql.plugins	firebird	3.2.2		347d42481b9e1161ab8064910dd4f6bb70289e2b
net.sf.squirrel-sql.plugins	firebird	3.3.0		665fb7155fa3f0a28fa64d7b15cf1f1985025ed3
net.sf.squirrel-sql.plugins	firebird	3.3.0-rc1		8bd5182ce1ae2992317f058bd492e5a6bea85607
net.sf.squirrel-sql.plugins	firebird	3.4.0		4f6736474cae1d73e1423cbe4071f8e34258afad
net.sf.squirrel-sql.plugins	firebird	3.5.0		40386c1fb29971ab96451a2d0c0d6aafaedea0c0
org.activiti.dependencies	activiti-dependencies	7.0.0.Beta2		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.Beta3		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.Beta4		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.Beta5		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.GA		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.RC1		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.RC2		N/A
org.activiti.dependencies	activiti-dependencies	7.0.0.SR1		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M1		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M2		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M3.1		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M4		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M5		N/A
org.activiti.dependencies	activiti-dependencies	7.1.0.M6		N/A
org.ajaxer	simple	0.0.0		N/A
org.ajaxer	simple	0.0.1		N/A
org.ajaxer	simple	0.0.11		N/A
org.ajaxer	simple	0.1.0		N/A
org.ajaxer	simple	0.1.1		N/A
org.ajaxer	simple	0.1.2		N/A
org.ajaxer	simple	0.1.3		N/A
org.ajaxer	simple	0.1.4		N/A
org.ajaxer	simple	0.2.0		N/A
org.ajaxer	simple	0.2.1		N/A
org.ajaxer	simple	0.3.0		N/A
org.ajaxer	simple	0.4.0		N/A
org.ajaxer	simple	0.4.1		N/A
org.ajaxer	simple	0.5.0		N/A
org.ajaxer	simple	0.51.0		N/A
org.ajaxer	simple	0.52.0		N/A
org.ajaxer	simple	0.53.0		N/A
org.ajaxer	simple	0.54.0		N/A
org.ajaxer	simple	0.55.0		N/A
org.ajaxer	simple	0.56.0		N/A
org.ajaxer	simple	0.57.0		N/A
org.ajaxer	simple	0.58.0		N/A
org.ajaxer	simple	0.59.0		N/A
org.ajaxer	simple	0.60.0		N/A
org.ajaxer	simple	1.0.0-alpha		N/A
org.ajaxer	simple	1.0.1-alpha		N/A
org.ajaxer	simple	1.0.2-alpha		N/A
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	1.7.0		3008fa8314b677cdb389f51a2dfcd53a2e47d6c5
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	1.8.0		849c2e93c20d87644c1c1c38f68806b12c3afd6d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	1.8.1		a9cd16fd3c7da1fa304cb7478fd60e5466c51d65
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.0.0		352139ae60cabd412bc87edafd1ffa2de94dac54
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.0.0-M1		811dc3682e58ef50b0b30279ca44a2bc2bb9c78d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.0.0-M2		463f42b6b4fdc33b3e6b1ec9ae0d26d25d223a81
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.1.0		b4b160b663c6f28d9160b7401591995f9d8af2ca
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.10.0		b024f5d5cdc7a18a8b73cf5e32abdacba6f3ad26
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.11.0		29ce27213db33f0b2d551f69596b3d94f143b05f
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.12.0		f0cc26135b331bf9d594c98125c3b005e6396d99
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.13.0		c7aa26a79d4087e3fc033644444724d40c533d6b
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.13.1		875dc41a81f7f0f687dafe446f2d8752c0c97e7e
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.13.2		3274a48cdd6f00d455807a0890845ce5ffa46b10
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.13.3		6486a6a346426da5a7c7f931ff3ecc4df6ff81bd
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.14.0		c9e59c1c8c04a7752152e189b9c2678379d5a319
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.15.0		b1ea3884b4ac556ed43b605db3db3b9f1d50fb4c
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.16.0		19ccc9b065a504d4efe003817d0d6f9bb5dbd5ac
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.2.0		2c39d084001b76c6f4ef3673e88d05fc2f0bb441
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.2.1		5281f940cbd2ffe17ddb7f4e7dc9971e2d5a8b7b
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.3.0		b30cba4ad8e4df9c41cf686cb886fc0507188692
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.4.0		a509eeeb9a8f7cb66bfd7484d8a8c5da81746d5d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.5.0		e1e2be004e4d4fffc7aaad88d181fe97f2d58456
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.6.0		f372b2a302d4354686a2891fdc569f2c8e2cbf51
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.7.0		2b3e5959d289a573db3bc039c272000055868eb3
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.7.1		dabf9fe176389258fab4c617dd772ea9883baaa7
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.7.2		cf7f9f19ab291a02472dc628f09837c8506a6745
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.8.0		db93a4e7ce2e90d547e7f2b382e0dc254d173ff2
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.8.0-M1		11a2bef2803df16bfcf6ef9f703843ea9edbf254
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	2.9.0		fb0f770231ce85f26c91d486295a4be0bd3ef334
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.0.0-M2		34e032ecdd27c44235555457d0819641be730149
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.0.0-RC1		0decfa4c6cce97b089a7c7a4f40d27cf27e3882d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.0.0-RC2		8c5512e61d53d25166dd4493a85f4386b051210d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.10.0		22a6905600c8c6825788c5ebfe0beab5eafe4197
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.11.0		845277ae077e67550f225c676fd82eed60222274
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.12.0		6b06861e14c00eb55350dd79f446fa2465028d87
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.13.0		e2ec06a061a472ff6564a92dc40652f2c8862849
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.14.0		0b36e8f65b448ecd477d4c4bc794c440df4eb982
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.15.0		eb8a9780b304df59e3a9e0fc0d96b00e090a06ea
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.15.1		3392175fe836fa38052d7955af1aebaa6343d47d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.15.2		3034b394f06141d75c0fcb1ec51573b7eabe916b
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.15.3		4d0349675ff06775c91d7d78a98d1beee29327d5
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.16.0		712f938468673fefa6dfcb05d2db439659d0a950
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.17.0		ff32720e8e779c0ef8c57e4651007d6cdf11fd57
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.18.0		870048a5f8eb158daff9dbdfc3143498907ea7e6
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.19.0		7453e29a71b36859e6003204e067b014a83d202d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.2.0		83114c8852cd4b7a5d79723a734d133ceb231dea
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.2.1		878f6cd0e7d032196e087fb96f13c21a7b5b565b
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.2.2		bd4087e987359f09772b64a0b63bee8ad2bea9d0
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.2.3		28940cfc747087e08841a6fc49deb917b4ba7ab6
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.20.0		9368dcc3de14aae03d688793091ba521a384fab5
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.20.1		89fa3e54a11a7af26868842110f29e2ba842031b
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.22.0		18f3996fb81ae775d00927a77aae5cd829c228aa
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.4.0		b266ce8f9e2ebf542dbf7a22f174420008dadfe8
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.5.0		b00e5ee41ea31e4ff49c90d0dc0df0a44538dc78
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.6.0		3f159c499cdecd268b0741a97fb05f06ad563bb6
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.7.0		a29e011a1ecb0e169a11c936e7ce17d039aebc2d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.8.0		25208b8baa38401f021dbe6a0c62eb3259baa71e
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.8.1		a1fafa85007411499701f7a75849df44e586bbca
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.8.2		44f01077b4799739c090f229f1c97dbf5cf062b0
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.8.3		eb929c5eb731c6be4e1da0273a1ca1a68940248d
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.8.4		4294901bdd753164e2fe797539cd004da952cec9
org.apache.camel.quarkus	camel-quarkus-integration-test-cassandraql	3.9.0		ed52b692ef024598e2b0206af126ac3bb309245d
org.apache.hudi	hudi-hadoop-trinobase-docker	0.11.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.11.0-rc3		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.11.1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.12.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.12.1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.12.1-rc2		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.12.2		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.12.3		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.13.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.13.1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.14.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.14.1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	0.15.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	1.0.0		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	1.0.0-beta1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	1.0.0-beta2		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	1.0.1		N/A
org.apache.hudi	hudi-hadoop-trinobase-docker	1.0.2		N/A
org.apache.isis.module	isis-module-settings	1.6.0		N/A
org.caffinitas.mapper	caffinitas-mapper-core	0.1-beta1		b34232a8d31d376da3b9e8344401d4e0a023df35
org.caffinitas.mapper	caffinitas-mapper-core	0.1-beta2		0f4da2bb95e77ad4aff2b3f44c793238ec7ce591
org.chenile	workflow-service	1.2.3		f15756842936437113be807d07ec3be76b75ad64
org.chenile	workflow-service	1.2.4		57897619f81d63960ea181d9eb42475eac88890d
org.chenile	workflow-service	1.2.5		e1eda2a1738a84a673686a88915d7a56ef1d8bd9
org.chenile	workflow-service	1.2.6		eb89335dadb72e8abbae7ab1b4145f4fc6043e02
org.chenile	workflow-service	1.2.7		8024a3bda33d12e386cd189b1393a5c91e806447
org.chenile	workflow-service	1.2.8		47f52832a41cf65328c1fcc8acffff558c53d71e
org.chenile	workflow-service	1.3.1		288c8c484ac6e2b8d6cf54c2cee8aacdc750965c
org.chenile	workflow-service	1.3.2		7e7b706e66f1d2601ad00af3d719d28a520a7096
org.chenile	workflow-service	1.3.3		f528619d7d511d0c4ccfecf4051aeec235194f63
org.chenile	workflow-service	1.3.4		eaab97c2e127f1a03ac054ed634f1605a9f537c2
org.chenile	workflow-service	1.3.5		6d4d98cf57185cb9b259ee495b4a9fd8488fb494
org.chenile	workflow-service	1.3.6		e740e535575bfc158bca9da9a99f13b7a3e57ac3
org.chenile	workflow-service	1.3.7		012548932725419976b441e8b08016438567da1c
org.chenile	workflow-service	1.3.8		bcfbafb592be92b7669f361a0de70c69dbb11e4d
org.chenile	workflow-service	1.4.1		b3c1d929bd3690dce72feaedeca499d04a2eb0bf
org.chenile	workflow-service	1.4.2		ceb3d85579649bde4c13b1a926ed88eea6cd693b
org.chenile	workflow-service	2.0.1		4fd3774a544b614d54e01239a12c47901179bc8c
org.chenile	workflow-service	2.0.11		6d133a84d21507c4ff76d5a6837387ec3f03dbac
org.chenile	workflow-service	2.0.12		3fd8ba5da2919fcae938e5dce79d610f86529d24
org.chenile	workflow-service	2.0.13		b370c6b3e881ed27c65a14dda3b197f0e90784b4
org.chenile	workflow-service	2.0.16		b0a47ab848efc353b5e49e325a0037e81eec8dec
org.chenile	workflow-service	2.0.17		e84e06fbc96134d2b0aa4f232e3833c945d1b8f9
org.chenile	workflow-service	2.0.20		0365edb843e5c97fe785674a5b6b188a7bae6553
org.chenile	workflow-service	2.0.3		04eae26924bfd8ed7552d01244dd27b6702044b8
org.chenile	workflow-service	2.0.6		1e1d7180701b9b588a57598695b273929da8eabc
org.chenile	workflow-service	2.0.7		bc241d42d2ca27b5f4d3537352a76d3c9cec8a3f
org.chenile	workflow-service	2.0.8		be69b43acb432ab5b6138ffd7595a570e5572d38
org.chenile	workflow-service	2.0.9		2cd36fdfc1e8f4f250b9e85f92ca57f51291825f
org.codehaus.cargo	jms-topic-war	1.10.0		N/A
org.codehaus.cargo	jms-topic-war	1.10.1		N/A
org.codehaus.cargo	jms-topic-war	1.10.10		N/A
org.codehaus.cargo	jms-topic-war	1.10.11		N/A
org.codehaus.cargo	jms-topic-war	1.10.12		N/A
org.codehaus.cargo	jms-topic-war	1.10.13		N/A
org.codehaus.cargo	jms-topic-war	1.10.14		N/A
org.codehaus.cargo	jms-topic-war	1.10.15		N/A
org.codehaus.cargo	jms-topic-war	1.10.16		N/A
org.codehaus.cargo	jms-topic-war	1.10.17		N/A
org.codehaus.cargo	jms-topic-war	1.10.18		N/A
org.codehaus.cargo	jms-topic-war	1.10.19		N/A
org.codehaus.cargo	jms-topic-war	1.10.2		N/A
org.codehaus.cargo	jms-topic-war	1.10.3		N/A
org.codehaus.cargo	jms-topic-war	1.10.4		N/A
org.codehaus.cargo	jms-topic-war	1.10.5		N/A
org.codehaus.cargo	jms-topic-war	1.10.6		N/A
org.codehaus.cargo	jms-topic-war	1.10.7		N/A
org.codehaus.cargo	jms-topic-war	1.10.8		N/A
org.codehaus.cargo	jms-topic-war	1.10.9		N/A
org.codehaus.cargo	jms-topic-war	1.5.1		N/A
org.codehaus.cargo	jms-topic-war	1.6.0		N/A
org.codehaus.cargo	jms-topic-war	1.6.1		N/A
org.codehaus.cargo	jms-topic-war	1.6.10		N/A
org.codehaus.cargo	jms-topic-war	1.6.11		N/A
org.codehaus.cargo	jms-topic-war	1.6.2		N/A
org.codehaus.cargo	jms-topic-war	1.6.3		N/A
org.codehaus.cargo	jms-topic-war	1.6.4		N/A
org.codehaus.cargo	jms-topic-war	1.6.5		N/A
org.codehaus.cargo	jms-topic-war	1.6.6		N/A
org.codehaus.cargo	jms-topic-war	1.6.7		N/A
org.codehaus.cargo	jms-topic-war	1.6.8		N/A
org.codehaus.cargo	jms-topic-war	1.6.9		N/A
org.codehaus.cargo	jms-topic-war	1.7.0		N/A
org.codehaus.cargo	jms-topic-war	1.7.1		N/A
org.codehaus.cargo	jms-topic-war	1.7.10		N/A
org.codehaus.cargo	jms-topic-war	1.7.11		N/A
org.codehaus.cargo	jms-topic-war	1.7.12		N/A
org.codehaus.cargo	jms-topic-war	1.7.13		N/A
org.codehaus.cargo	jms-topic-war	1.7.14		N/A
org.codehaus.cargo	jms-topic-war	1.7.15		N/A
org.codehaus.cargo	jms-topic-war	1.7.16		N/A
org.codehaus.cargo	jms-topic-war	1.7.2		N/A
org.codehaus.cargo	jms-topic-war	1.7.3		N/A
org.codehaus.cargo	jms-topic-war	1.7.4		N/A
org.codehaus.cargo	jms-topic-war	1.7.5		N/A
org.codehaus.cargo	jms-topic-war	1.7.6		N/A
