cn.zhangqin56	zq-common-utils	1.0.3		e090bbb1b8dd8af8a6dcdc491b15ad3b76ac980a
com.liferay	com.liferay.portal.security.service.access.quota.api	3.0.7		bec6e8fb393c21a06aeb9107d76d509c850442ec
com.liferay	com.liferay.portal.security.service.access.quota.api	3.0.8		f5bdd4e881e742a86ec0dec29b85064b8fabf928
com.liferay	com.liferay.portal.security.service.access.quota.api	3.0.9		9782421bac8df7a58f15f52c1db4f590be1c537f
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.0		f405784dc50bb08063781f69492f28dbfd4eaf51
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.1		33dfeb5c9f2b6106ba614751e162c8f3cce241d6
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.10		ed4c61b0f0f4c6183c704ebbd25106e6e49bc155
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.11		b430d0959ea5d8be174852bfddbed5130707a261
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.2		69492cb27ea8d9148d53656fc46cf319ab5153d9
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.3		bca3e8d346a6b6869b0fb26e6f491a976158a7ab
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.4		987e5999041dd4b88b98c0b0a34ed5e1ef9fa263
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.5		d699efeac811149f72fa8c29513d5ef5c4ffeea9
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.6		29142f6506a076395ca492e93943ff4035dc7427
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.7		86a2a4a521d0061065b85378b6a63fbedf8090fe
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.8		1df4c5bcdf23a5346df9d41a83bcb42fdd23cc46
com.liferay	com.liferay.portal.security.service.access.quota.api	4.0.9		a7cd3e66c15dcba64ed3e895f894da6fe9cfcc90
com.lightningkite.butterfly	butterfly-bluetooth-android	0.1.1		N/A
com.lightningkite.butterfly	butterfly-bluetooth-android	0.2.0		N/A
com.madhukaraphatak	java-sizeof_2.10	0.1		dceb579ad6433121093cfe7057c8c0cd254cc92a
com.microsoft.azure	spring-starter-azure-storage	1.0.0.RC1		7315ec51300afcddbcb64e6b32ecbfeffdf8fda3
com.microsoft.azure	spring-starter-azure-storage	1.0.0.RC2		9fc889792f7ae2bea1cd1f0f1a625a04961d2725
com.microsoft.azure	spring-starter-azure-storage	1.0.0.RC3		bc67e9771930d2bd33638e1d9319ccaacf0ae5ac
com.microsoft.azure	spring-starter-azure-storage	1.1.0		58ad2fbcf30f9298400ab875535690778fca13af
com.microsoft.azure	spring-starter-azure-storage	1.1.0.M4		f2666a921cb957900efe43f215fef6748956a0ec
com.microsoft.azure	spring-starter-azure-storage	1.1.0.M5		cc52ac4321c0fb4c5fb3fc3687b77b79820410ea
com.microsoft.azure	spring-starter-azure-storage	1.1.0.M6		2eb97b13a84a57093bdde82d23a3f688d4b52bbd
com.microsoft.azure	spring-starter-azure-storage	1.1.0.RC1		fccffc86c9006d124be3779bd3548bd42163bcd3
com.microsoft.azure	spring-starter-azure-storage	1.1.0.RC2		031327624987adae4c0d896ea3805e296f25a890
com.microsoft.azure	spring-starter-azure-storage	1.1.0.RC3		544c7718e1bcac88f0c89435c302d6acdb0c79bc
com.microsoft.azure	spring-starter-azure-storage	1.1.0.RC4		d6c74b22529fba32fe571d2a89ab4791b2727354
com.microsoft.azure	spring-starter-azure-storage	1.1.0.RC5		cbb44600ccf8548bfc9b3e6cadad92c2495349f5
com.microsoft.azure	spring-starter-azure-storage	1.1.1		f0a7cf4fa19136b5fd951b73f56d24f7b50760e6
com.microsoft.azure	spring-starter-azure-storage	1.1.2		289f0336f0b64181dc526fa7dc43275f35d868e8
com.microsoft.azure	spring-starter-azure-storage	1.1.3		eebb98d262117246ce342743130c86756e068227
com.microsoft.azure	spring-starter-azure-storage	1.1.4		1da8a7b07e6cfe54b335c5c72128ef5a12d60f98
com.microsoft.azure	spring-starter-azure-storage	1.1.5		e5180741c3e047afa3357fc2451fac92c31d510a
com.microsoft.azure	spring-starter-azure-storage	1.2.0		f13d3ee0b588366ae5824025e829cbd364891fd2
com.microsoft.azure	spring-starter-azure-storage	1.2.1		fb4a3efa458a1699ca4f2182494e816e88b371db
com.microsoft.azure	spring-starter-azure-storage	1.2.2		b14dda8dd4f447f9ffcba1def6d515e46992f6bc
com.microsoft.azure	spring-starter-azure-storage	1.2.3		ffa4cd8c34fa7c0bc6064cdad63f84d4819d98a4
com.microsoft.azure	spring-starter-azure-storage	1.2.4		391e809c12a909198b6068a33209f192f76b7fd0
com.microsoft.azure	spring-starter-azure-storage	1.2.5		81f8cc755b2fc0bcfdb2a538421b11dbcdcb622d
com.microsoft.azure	spring-starter-azure-storage	1.2.6		2ed620f0c5550fee259381a23f5ab3aa9fd9a643
com.microsoft.azure	spring-starter-azure-storage	1.2.7		f3500e3af75ccd6f8162167b7a124f2c580f28c9
com.microsoft.azure	spring-starter-azure-storage	1.2.8		4c3fe6a50aa46dd952af8e5ffacab406625b28dc
com.paiondata.elide	elide-integration-tests	1.0.1-1-g9b7de1042		87b7281849914a2b1add96718435ed4ddd12a84b
com.paiondata.elide	elide-integration-tests	1.0.10		7b52d296d5e898560531a571b4213230d38a43d5
com.paiondata.elide	elide-integration-tests	1.0.11		06a421642e7b649c807d11aa2d965a29f6511133
com.paiondata.elide	elide-integration-tests	1.0.12		d8fdfeb95371a86db161910d7f722f9612cdbd65
com.paiondata.elide	elide-integration-tests	1.0.13		c0c857fd63f5ea95b1deee0cc7cc6b634747fd70
com.paiondata.elide	elide-integration-tests	1.0.14		7aa14001bddc8b172044ccc88f12c72fb4e90506
com.paiondata.elide	elide-integration-tests	1.0.4		f228b265d247e923ff1b9a92af511eeefa79eb16
com.paiondata.elide	elide-integration-tests	1.0.6		db666101185ded381839636fe02017c2bd64a6d5
com.paiondata.elide	elide-integration-tests	1.0.7		792e281e5bf20279d694d59cfe9134decb128b96
com.paiondata.elide	elide-integration-tests	1.0.9		a141bb964a960c75ec6e4800815db42a64282581
com.paremus.ui	_index	1.0.0		N/A
com.qmetry	qaf-support-elasticsearch	3.0.0		61cb2079d635e9820a0f98fbac44bf72fbcbd037
com.qmetry	qaf-support-elasticsearch	3.0.0-RC3		dc8eb849f15711cc3e517be49f22d15eae7901c1
com.qmetry	qaf-support-elasticsearch	3.0.0-beta-3		bf8eeac469a8c3c6cb00deba0c43b7b274c3ae94
com.qmetry	qaf-support-elasticsearch	3.0.0-beta-4		7fb0cdfa9dfa6b75c3d05dfbc4e017c348a963c9
com.qmetry	qaf-support-elasticsearch	3.0.1		86691de4dff24adaf302d09ae86f88d5e362ba9a
com.qmetry	qaf-support-elasticsearch	3.0.1b		04bfb33c6d6fdaa37ee657cbc1674436a812352f
com.qmetry	qaf-support-elasticsearch	3.1.0		8a7aa5b48ed85fa8272f0172aee08e494736fced
com.qmetry	qaf-support-elasticsearch	3.1.0-RC1		59463ca5e2f688a376ef8465e8b2c7a9d35feff2
com.qmetry	qaf-support-elasticsearch	3.1.0-RC2		f2a0ff37145e7f05d0a220a07263e3ef5b52656b
com.qmetry	qaf-support-elasticsearch	3.1.0b		6d069fe9c179e2df31a075f6e459e804feae502f
com.qmetry	qaf-support-elasticsearch	3.1.0b2		0d77e074f9a33d383a39fd590f33f1b325b81fed
com.qmetry	qaf-support-elasticsearch	3.2.0		8e9e8e7aaae7e4c0042a945684a3e504c018422a
com.qmetry	qaf-support-elasticsearch	3.2.0b		c30b65b0d4d07cf7148c44574cbe68a663441d11
com.qmetry	qaf-support-elasticsearch	4.0.0-RC1		bb63caa277bc74e7cd4f2d08bc2ffbf5898192ea
com.qmetry	qaf-support-elasticsearch	4.0.0-RC2		c8813b10442dda06006ff05b8d7e507fc0fc6b87
com.qmetry	qaf-support-elasticsearch	4.0.0-RC3		2e2d6f5a37f1efca8a4338008c74d0535ae08087
com.tanx.ui	TanxUISDK	1.0.10		N/A
com.tanx.ui	TanxUISDK	1.0.11		N/A
com.tanx.ui	TanxUISDK	1.0.12		N/A
com.tanx.ui	TanxUISDK	1.0.7		N/A
com.tanx.ui	TanxUISDK	1.0.8		N/A
com.tanx.ui	TanxUISDK	1.0.9		N/A
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1022		823377e14109359383f334a0edb71ae57777b660
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1037		495edbcb066bc9487d1d6885618ba69c07a08e60
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1099		99ffb94acb27ac124c296b47d955a77b22c7dc1b
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1100		587cf12d5a3999b093948ce28bf80a988e3ecb28
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1101		01eff780fdd0513c87345d2a95cdf5dae0426e9a
com.tencentcloudapi	tencentcloud-sdk-java-vtc	3.1.1124		42a581ec10ea88171770ad856f7053cda9aeddef
com.worksap	icefig	0.2.4		2e9a787363a3cbc5379023ecac7de5a3b7e211ba
com.worksap	icefig	0.2.5		d4e81c65a6902f45775cfa4c2264902fe55b8c38
de.peetzen.dropwizard.metrics	metrics-tagging-jersey2	1.0.0		c3837120f1649c0a13c897f761747776090f8c40
de.peetzen.dropwizard.metrics	metrics-tagging-jersey2	1.0.1		e8a230a465b8e272e41da5234f0f25fffa920adc
de.peetzen.dropwizard.metrics	metrics-tagging-jersey2	1.0.2		5b94cefc3c8f27f07e09be2244225500c3b1a088
de.slub-dresden	urnlib	1.0.0		133727c7451fa67d6331abc7ab1d7fcceae8af8d
de.slub-dresden	urnlib	1.1.0		da7f78ebd1e0261234bec5fbebabc69d63e3661a
de.slub-dresden	urnlib	1.2.0		5c441d4f76e78c71292d3af19b0bea9dd33aa83d
de.slub-dresden	urnlib	2.0.0		aea67f4047fdf7b44067862fca3ab9fd5a382800
de.slub-dresden	urnlib	2.0.1		4f3993ddf19a6bf130620da53888c076db4f217c
dev.ikm.jpms	reactive-streams	1.0.3-r4		a3867e95d538dd9a445fc3503e5f05e47db2adc0
dev.ikm.jpms	reactive-streams	1.0.3-r5		66dad9b2458066a6382d70e379cb4bdfc186c983
dev.ikm.jpms	reactive-streams	1.0.3-r6		a762a5a4fc668fc59f69c5c86e815efffa4f3fcc
dev.ikm.jpms	reactive-streams	1.3.1-r3		32f0fc673c4d9332f4cce3255358fb24e6b6df5d
dev.mobile	conductor-proto	1.0.0		be9d4775a6c8eee7b05c6037a80a1dea9e81fdac
dev.mobile	conductor-proto	1.0.1		75d99d38974b7eac59dd68c866531b2acda9c1a8
dev.mobile	conductor-proto	1.1.0		ee9ce0642e57a9e829daf1a66d8d175d2a1bcdc3
dev.mobile	conductor-proto	1.1.1		a4562984b483b2f1aa8596376c2be79fed3982f7
dev.mobile	conductor-proto	1.2.0		4c9167c0d0ee8bd8373b03e77dc7249892b36e5a
dev.mobile	conductor-proto	1.3.0		ed091c5f5951d0ba859225b5f27610ea3f71829a
dev.mobile	conductor-proto	1.3.1		24c143ca2870672318a6cd448f95b52fa1ff8444
dev.zio	zio-telemetry-docs_3	3.0.0		cc632ea95c025f9c53b7408e45cc008f149174a4
dev.zio	zio-telemetry-docs_3	3.0.0-RC11		4d20ba3471068334fd2194b3ca975099b0f697db
dev.zio	zio-telemetry-docs_3	3.0.0-RC12		e6bf64acd8dd58557c8a100be2e8be56181a1684
dev.zio	zio-telemetry-docs_3	3.0.0-RC13		d4701d33e908fcf23b552f8a6290d961b08cf020
dev.zio	zio-telemetry-docs_3	3.0.0-RC14		2f9d407e9620ad70ebca8e12658df020ee0b2f65
dev.zio	zio-telemetry-docs_3	3.0.0-RC15		120c845749d3036b7b9a296121947daed0e1da77
dev.zio	zio-telemetry-docs_3	3.0.0-RC17		17971fc2a064e3e3a6545fea65da008c6ff0d0d9
dev.zio	zio-telemetry-docs_3	3.0.0-RC18		94fd67cbf1b8f9fc89e11e0b2de20fca0e6a766e
dev.zio	zio-telemetry-docs_3	3.0.0-RC19		a23be9455fad82537855e6bd78678bffcf377c3f
dev.zio	zio-telemetry-docs_3	3.0.0-RC20		1a3595f2558f27fd81c56c4f380bd91e775eb003
dev.zio	zio-telemetry-docs_3	3.0.0-RC21		1a00769b1e493a347b6742a1c2c0b3f7ebd9b72c
dev.zio	zio-telemetry-docs_3	3.0.0-RC22		0544f6da7c5b0508fe991a2344275c86739461a4
dev.zio	zio-telemetry-docs_3	3.0.0-RC23		33abbc59eeccb76ffdf16ceee229084f1694c966
dev.zio	zio-telemetry-docs_3	3.0.0-RC24		78e57a3dfb63fcfbd85afbbd321c3732899d0359
dev.zio	zio-telemetry-docs_3	3.0.0-RC25		6b75c24f2cf2888772b2d6a89f0d50e15228a650
dev.zio	zio-telemetry-docs_3	3.0.0-RC26		947abab7ddc1efcee2a5fc7c826a17e3575c7714
dev.zio	zio-telemetry-docs_3	3.0.1		437b317453ff150d60bb0a18daa875ad7270e2a3
dev.zio	zio-telemetry-docs_3	3.0.2		c0e4534a7a16f9e87b400060f612b15f11cff94f
dev.zio	zio-telemetry-docs_3	3.1.0		6ef3d0d38139bcd3eef9bd41dac4a68dd94bcc9d
dev.zio	zio-telemetry-docs_3	3.1.1		1fa0b85083d2d3f866d7c3fee48924717af99583
dev.zio	zio-telemetry-docs_3	3.1.2		0deb605d1f1c7a73fdd90ed3080302dcafde00e0
dev.zio	zio-telemetry-docs_3	3.1.3		59a86476c5474058f612dfe9150f8104d60956fc
dev.zio	zio-telemetry-docs_3	3.1.4		c9b181d476349f40f90179544be300c2efe1d2e7
dev.zio	zio-telemetry-docs_3	4.0.0-RC1		dd605b1c252a8a49b009659acf3bfd47b014521b
dev.zio	zio-test-magnolia_sjs0.6_2.13	1.0.0-RC18-2		af67bb348e0b4b5c1f9850e93461b2a79973c0f3
edu.washington.cs.knowitall.nlptools	nlptools-parse-opennlp_2.9.3	2.4.2		69c75ea5d5b0e1b5bbf990b4ff0bd0011b424eac
edu.washington.cs.knowitall.nlptools	nlptools-parse-opennlp_2.9.3	2.4.3		05cc3396ce387e7fd82b20b9a4fcc1e71fdf3ab2
eu.codlab	kotlin-mapcompose-iossimulatorarm64	0.9.5		N/A
eu.codlab	kotlin-mapcompose-iossimulatorarm64	0.9.5	metadata	cbf4526bd85c42ee0ded699388c2aa9f41339fa8
fr.iscpif.viabilitree	kdtree_2.12	2.0		85665c10e9fa9d97f833b921112bd232ef542577
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha1		1cce79920db8dec6a34a059d278375371cb4fd5f
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha2		7c9ec71729b49be5ff2d46e3ef55c88442d72e9a
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha3		1dea08c199c42df771661b71aa77bc15239c0e34
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha4		efff1d9bae8185018e83ba048d208f1133b48f05
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha5		1580ae6acd003aadb79a279059fe6c3bfc620aca
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha6		e632d172462a6eff66bc691a1814160638b34c84
fr.iscpif.viabilitree	kdtree_2.12	2.0-alpha7		4786c35c698d2c94bf6da9d16bb68a4d2e5b8e45
hm.binkley	binkley-annotation	6		8bf328a516ca0cbd33d93ccbb4216177a04a87b8
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.2		50d54612f443c39836e963d7b105e4338d9f4a32
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.3		a103b1745a08ead10740f20e54ae76d3c7724971
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.4		89e152f9ccaba09b7ed4d546fdfea12ea615c483
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.5		dd1ff093d6770ee9a00844055eb3cd1c3846706e
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.6		1df7b35554059229429426a952bf1366294da861
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.1.7		8a03a7a2fd1a8c8d8de62ca11a8916c593179d89
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.2.0		41aa998ba44407787c0621f9adc05159f21828ee
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.3.0		183316ba3ddcfb63bc9d46ee4d86649ea8016f76
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.4.0		8b7fcee7327f2915031b32e6efff19351b4962ad
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.4.1		f9fcaf2978f69bca954af9f5d1e599a359ef6c83
io.burkard	aws-cdk-scala-networkfirewall_2.12	0.5.0		99bc1c658fac4183c1ed09a793a9b7fc85110e0f
io.github.cerve-development	ui-canvas-iosarm64	0.0.1		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.1	metadata	32d411f2558bae68782c268c30480b5e330827b9
io.github.cerve-development	ui-canvas-iosarm64	0.0.2		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.2	metadata	c83bb1010bcc5248048185177aa5b2edb841bb4a
io.github.cerve-development	ui-canvas-iosarm64	0.0.3		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.3	metadata	d948596e9b6c2ac66196b424cdd5524ad79f2c95
io.github.cerve-development	ui-canvas-iosarm64	0.0.4		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.4	metadata	f177a5c79769312337674652c90e383d5b07efb4
io.github.cerve-development	ui-canvas-iosarm64	0.0.5		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.5	metadata	53c8504e453d978c4c9094518dcd66f57baa96bd
io.github.cerve-development	ui-canvas-iosarm64	0.0.6		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.6	metadata	80c79fdd4b7081c48803a42dc0bb1bfa1677e26b
io.github.cerve-development	ui-canvas-iosarm64	0.0.7		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.7	metadata	67773092b52805e638f1d147e08f096673f0adeb
io.github.cerve-development	ui-canvas-iosarm64	0.0.8		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.8	metadata	cca93d9b2a3e853f461b561ff2c75520e456a8f2
io.github.cerve-development	ui-canvas-iosarm64	0.0.9		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.0.9	metadata	27828ea83e8577352191d86e4d6616f5e8de7211
io.github.cerve-development	ui-canvas-iosarm64	0.1.0		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.0	metadata	e9d120a5db0954a8daa5865bba4c0ac0af83f781
io.github.cerve-development	ui-canvas-iosarm64	0.1.1		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.1	metadata	66e40a422a0997d96c3ace6d53125fb64c839ad7
io.github.cerve-development	ui-canvas-iosarm64	0.1.2		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.2	metadata	4d0948379fba0c55b949e9e356f2b64bf380d7f9
io.github.cerve-development	ui-canvas-iosarm64	0.1.3		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.3	metadata	d1b78fe48d8bbbb95340323335c971138a33aae2
io.github.cerve-development	ui-canvas-iosarm64	0.1.4		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.4	metadata	f6774a15e7d2ab118d58b52422b69f1e2e57dbd7
io.github.cerve-development	ui-canvas-iosarm64	0.1.5		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.5	metadata	50ef2452f04c6817fe23b6ee747686093b9d40e4
io.github.cerve-development	ui-canvas-iosarm64	0.1.6		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.6	metadata	619f4ab74c486b5a0e44df77cb269a217260b6b0
io.github.cerve-development	ui-canvas-iosarm64	0.1.7		N/A
io.github.cerve-development	ui-canvas-iosarm64	0.1.7	metadata	533488f132dd2c3637e773ace0a299c6a523a4af
io.github.davidwhitlock.cs410J	projects	2021.0.0		0ce6f9f7680e07035366e170b7b138fed5a11a47
io.github.davidwhitlock.cs410J	projects	2021.1.0		4b741988df40a1c6f59f281bea36c3bec9ded898
io.github.davidwhitlock.cs410J	projects	2021.1.1		6db11b9abf2c1d3f8667a3ced1fea989d36833f8
io.github.davidwhitlock.cs410J	projects	2021.2.0		a538c19f8a07d30350e5a60a4c263503d449901c
io.github.davidwhitlock.cs410J	projects	2021.3.0		56d7298d197307b5f506d2ef7d9d9516934c75c7
io.github.davidwhitlock.cs410J	projects	2022.0.0		7ccf3ee96d1c4389c29420b3824e65ce39d647ca
io.github.davidwhitlock.cs410J	projects	2022.1.0		43c244c9542419048ea4947899bcd7f408b49d82
io.github.davidwhitlock.cs410J	projects	2022.2.0		4ccf20d8cf2e1585ee3d76199dca4ca4be92a2c3
io.github.davidwhitlock.cs410J	projects	2023.0.0		d9c6069b8558b7e09fbb5e5ade0d3c4b4b96a1db
io.github.davidwhitlock.cs410J	projects	2023.1.0		6d88525ed3d03b8442cdac01078b0e1c612617c7
io.github.davidwhitlock.cs410J	projects	2024.0.0		6d1e86a00af9ae01c90e1b4713efa231a3978f2d
io.github.davidwhitlock.cs410J	projects	2024.0.1		0d88aa48bbf52f368346357a974d0907015804bb
io.github.lambdua	api	0.18.2		09b501b08bc63ceb2a1d37ca9347e8c4aedd1409
io.github.lambdua	api	0.18.3		13fd78d8c2941a4694c91f710e28e7c27aec81be
io.github.lambdua	api	0.18.4		457ea6f7dfb3797afc1280a4be30fa8eda9bd588
io.github.lambdua	api	0.19.0		43fccea85b2494fad9fe9000bf98a20dbdce0811
io.github.lambdua	api	0.19.1		a7105bdc7248c66a3458e169c9a434ad6c5d4ee4
io.github.lambdua	api	0.20.0		99623ec62039a1fdc122c762a2a5a3a3ab568600
io.github.lambdua	api	0.20.1		9fecabbbcd1db325774e348120e7caa012cefe2a
io.github.lambdua	api	0.20.2		a6ec543233334e1b90967fce514298d89e4c381d
io.github.lambdua	api	0.20.3		ac3aabf58a217605b16d4c3a45f32e74ea93a496
io.github.lambdua	api	0.20.4		d1f00b61ccb5086d1db942bfec3c97afdf026448
io.github.lambdua	api	0.20.5		13c7177f7e5d200098b40a13950b00a09a1707ac
io.github.lambdua	api	0.20.6		620e03211e33a00b1e85902bcfcf3e584a305a66
io.github.lambdua	api	0.20.7		e32388850ab397dab9e0b0d84abcac8f65e3f2b5
io.github.lambdua	api	0.20.8		a119c0b17875fec0082d5263e0e5dca025a1865c
io.github.lambdua	api	0.20.9		79da46d2d24d12f5f5e906f56cf2f54b21905530
io.github.lambdua	api	0.21.0		afc9304759afdf8fdeaf006cca0e95dddfe6e746
io.github.lambdua	api	0.21.1		3dff47fb617d2fb77285c259c8c002f1c7487366
io.github.lambdua	api	0.21.2		f758c03904e77477a73eb40d4d5973a0a7b68d4d
io.github.lambdua	api	0.21.3		ff444c84c98a5c815fe0869e1f29ae301d3aeea7
io.github.lambdua	api	0.22.0		272af36bf397bc1738c1c435a1b34ced7413b672
io.github.lambdua	api	0.22.1		4c2b005ff9a29f46435b6ad9d22c2cc2651822a3
io.github.lambdua	api	0.22.2		8bfd49bdb8f01898c4744cbf075223db4f0c2369
io.github.lambdua	api	0.22.3		202fb6cd1e00fc1c7c59b7a12b5449719ef90bc6
io.github.lambdua	api	0.22.4		0e35f95e6271aafea3280182d0a32850873dd1cc
io.github.lambdua	api	0.22.5		0b013ddc47404b02d08573e8e4e537a694e884a2
io.github.lambdua	api	0.22.6		af382fc7609997bed683fadb697c1cf5e6c59c25
io.github.lambdua	api	0.22.7		cffbc503321bc697e5a8b6020122a72a93ce73eb
io.github.lambdua	api	0.22.8		1e058fda9918dda6dad2d75e39430a0a46c73bb7
io.github.lambdua	api	0.22.9		032b4f1659105cafb899bea757c4c7df3f408e15
io.github.lambdua	api	0.22.91		de2dd65208b472f5f0ce4ebe18d6e7bb22b177a4
io.github.lambdua	api	0.22.92		2237de85462269bf74f1dd66adc24ef839e2acc9
io.github.mataku	middle-ellipsis-text	0.0.1		N/A
io.github.mataku	middle-ellipsis-text	0.0.2		N/A
io.github.mataku	middle-ellipsis-text	0.0.3		N/A
io.github.mataku	middle-ellipsis-text	0.0.4		N/A
io.github.mataku	middle-ellipsis-text	0.0.5		N/A
io.github.mataku	middle-ellipsis-text	1.0.0		N/A
io.github.mataku	middle-ellipsis-text	1.1.0		87d9dc212ec74f26a0051f8f3cceb54f48d42902
io.github.mataku	middle-ellipsis-text	1.2.0		79109582db52626b392dd9e2de8841fec1733a67
io.github.open-accelerators	card-case	1.0.2		N/A
io.github.suxil	spring-boot-starter-dict-client	0.0.8		73959cdd1e0886c9f6dd9e5eeba7119a262c8906
io.github.suxil	spring-boot-starter-dict-client	1.0.1		23883f85389ba42d6988a6733d35dc02ec81cba0
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.102.4		62581835be63cdf24d31718f795963f1d3f5a110
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.102.5		9d00d765c6502c976d9cfc3a373e501ad98e6ac5
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.102.6		883a13daa2e423c4e534c7d0b065948ed223fe37
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.103.1		3a7736462274c223a79d315a712e67518b28d3ba
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.1		7c7eb34177ab582ec2917e998e94b898bbd271cb
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.2		ae9448201adedc2d683a767b654dde71288ed477
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.3		c6fa7bfa10d26c1cfe98c3ae6f630b57f2985226
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.4		538edd33bac512f442c96ee7e67cb4dbba543c3b
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.5		aa7279cc56d912bccb1e5c7f8096c42d18a47a61
io.github.vigoo	zio-aws-amplifyuibuilder_3	3.17.104.7		6c7425312e6bbb0a03545fd3a7f0ebe7606f2496
io.github.vigoo	zio-aws-amplifyuibuilder_3	4.17.104.1		8ec2e304ce6b9e0cfd4ea835c6bc3d6e18a60bdc
io.github.vigoo	zio-aws-amplifyuibuilder_3	4.17.104.2		3d5fc9147cc2954306653501f85a30bb4f192358
io.github.vigoo	zio-aws-amplifyuibuilder_3	4.17.280.4		fce143c3e6c541c5bbb14f7007bab2afa78c5e4c
io.hyperfoil.tools	hyperfoil-yaup	0.9.3		N/A
io.hyperfoil.tools	hyperfoil-yaup	0.9.4		N/A
io.hyperfoil.tools	hyperfoil-yaup	0.9.5		N/A
io.indigoengine	tyrian-tags_3	0.11.0		689e92652c0310b12ada7715888c87da8723f2d0
io.indigoengine	tyrian-tags_3	0.12.0		356d36975ac9863c323a080fd73a4413b9d03a03
io.indigoengine	tyrian-tags_3	0.13.0		2c4eebf89acc066f113f342e955b325f31161244
io.jpom.plugins	db-h2	2.8.14		063210684bc0fc059853a79fdeaf79376ad85ed8
io.pressf.settings-native	settings_native	1.6.0		ce6e7b38632b87913cab835e206f4435f5aedb01
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15		80f3c8414ca900f9de3f23acca476213d214ed6b
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.10		606ab78cb80e605771a7c601df9655f9450c52b1
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.11		17e8182235cb47dc8f8469e8ea0e5dc629f520e4
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.12		80da3d437ba02414c72f07f281d1a94cfe1f1248
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.13		30729d0e0840644e3dc26590113a17ddaf4840b6
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.14		e3ec3fb587972831635bf3d3b3f724a07ec79318
io.qtjambi	qtjambi-concurrent-native-windows-x64	5.15.15		418ba833690bf27ebdfffae01874531b3ac80893
