ch.admin.bit.jeap.messaging.test.messagetype.jeap	jeap-initializer-simple-test-event	1.0.0		49fab2f8e71ebbeb1d3361d11cf0664bc55db340
com.twitter	scrooge-serializer_2.11	18.8.0		7e2f4a0eb0d92963a319da0eaa111bb6ddb0b191
com.twitter	scrooge-serializer_2.11	18.9.0		015fb50165ddcbffbd2750e944f443cf099575e9
com.twitter	scrooge-serializer_2.11	18.9.1		059e2398707a70d9247e6d5a860b649b2790df1e
com.twitter	scrooge-serializer_2.11	19.1.0		85e001f9e451de382f58dccda4e849ce146f6865
com.twitter	scrooge-serializer_2.11	19.10.0		cae67d879728fb11f02bad80201a9de68b17a795
com.twitter	scrooge-serializer_2.11	19.11.0		053afaddef414e995db449f77c9a36c89fa8a0b0
com.twitter	scrooge-serializer_2.11	19.12.0		d44f5c3e162ebb1c3c63e7d12ceadac7dd159bb0
com.twitter	scrooge-serializer_2.11	19.2.0		e2b0feaa934ef5d03e091dafcbeb4a37bab4ea46
com.twitter	scrooge-serializer_2.11	19.3.0		dcf8b5f0faef8520d24a21c313c276085ac3acb9
com.twitter	scrooge-serializer_2.11	19.4.0		b8243364aff7910123df48e12f31eed42d7a963b
com.twitter	scrooge-serializer_2.11	19.5.0		0f65b788bb3697dfeed9e86927488c141ff2eee3
com.twitter	scrooge-serializer_2.11	19.5.1		063c9124f3a96aa395b95e40eb592b24bdccba3f
com.twitter	scrooge-serializer_2.11	19.6.0		7e872f78d31fb77f5efd3b5653939cc7e7287a1a
com.twitter	scrooge-serializer_2.11	19.7.0		d1995733ed417b203d7b71517c3b7ea5af09e169
com.twitter	scrooge-serializer_2.11	19.8.0		3ebac12e934f2096b3d7a0dc2d1158534e0c49e9
com.twitter	scrooge-serializer_2.11	19.9.0		e0e19c4f3e0c96890183e71ecc90f911fde95a50
com.twitter	scrooge-serializer_2.11	20.1.0		7d577adc9aae71e726fd509476cc0f4f3b63199b
com.twitter	scrooge-serializer_2.11	20.10.0		4e6aa72ade2e82f3754fbb744542ddd5001d5877
com.twitter	scrooge-serializer_2.11	20.12.0		2fc7231b025e228feb732da9459140ac416ebd48
com.twitter	scrooge-serializer_2.11	20.3.0		57b4e92f09d13bac14368c5e408cbed5ab11e040
com.twitter	scrooge-serializer_2.11	20.4.0		27a6ab8eedc6b90eb33a94a748a0e793f2228a6f
com.twitter	scrooge-serializer_2.11	20.4.1		88bf0b3f1a2c498d045467962b2ef27328844087
com.twitter	scrooge-serializer_2.11	20.5.0		dd6e120b2bf14f1470765487445d27e0396e4c59
com.twitter	scrooge-serializer_2.11	20.6.0		66ee6ce7ae797592e0e7c3075d57f34b8b492066
com.twitter	scrooge-serializer_2.11	20.7.0		0df944f27d5a88d2699d18fd55159d2bb5e2382a
com.twitter	scrooge-serializer_2.11	20.8.0		b6dc55f98f50e67a8352ae7c8aac2d264682a281
com.twitter	scrooge-serializer_2.11	20.8.1		af579c45bfb7f01a66b435e1441a74ec9eac281c
com.twitter	scrooge-serializer_2.11	20.9.0		29f3efb689a212819216be50c4e8f58292fea43b
com.twitter	scrooge-serializer_2.11	21.1.0		63729f9b1f4ff6c8371bd4c7a504532b19c4039b
com.twitter	scrooge-serializer_2.11	21.2.0		952f1699a276027060d134cbe76cd7919db875a5
com.twitter	scrooge-serializer_2.11	3.17.0		166c9678d0571d7b7fc61799e346f7375bf205a0
com.twitter	scrooge-serializer_2.11	3.20.0		c385f0319463fe62350ac2ceb57220d3a81eac9f
com.twitter	scrooge-serializer_2.11	4.0.0		1e8299eb0f804660390ea66be9e1630e1144f9c7
com.twitter	scrooge-serializer_2.11	4.1.0		68e42946bd948ba3b57eda3135df87aaf2a22d32
com.twitter	scrooge-serializer_2.11	4.10.0		3a24ec44cbe0e425d19018462a39c679447e9c92
com.twitter	scrooge-serializer_2.11	4.11.0		59cbfd6fe926410b9bd96103a66f4fb2e2ec9793
com.twitter	scrooge-serializer_2.11	4.12.0		29e2fbca4479ef03c5cd262162d38f87dedc44cc
com.twitter	scrooge-serializer_2.11	4.13.0		593158b483047615f9f29d0e85a8bc8d7b4901d2
com.twitter	scrooge-serializer_2.11	4.14.0		b2b4d9f4d7aa4ef20f07babcad36ef55338812d3
com.twitter	scrooge-serializer_2.11	4.15.0		5e9a5968e858753eea14bb1ae173a35ffa534561
com.twitter	scrooge-serializer_2.11	4.16.0		cd0e740d845ef80e59b9f5ffb77f2cd32089f364
com.twitter	scrooge-serializer_2.11	4.18.0		78cfbda8391a2d9bceb56075d8b64405124334ec
com.twitter	scrooge-serializer_2.11	4.19.0		325127c26c2fc69b0cca4725ccc9d5469ccd0746
com.twitter	scrooge-serializer_2.11	4.2.0		c06560cba18f53a137bf7d6a6ffa55f7f0ccf313
com.twitter	scrooge-serializer_2.11	4.20.0		1b9bd8f257805580ed0fc5850d8423766d4c6be1
com.twitter	scrooge-serializer_2.11	4.3.0		b0d59ddbcda178df9b44a5af4f2baa87bf02180e
com.twitter	scrooge-serializer_2.11	4.5.0		35107cdd4ff364ca66942d016b1717b8603ad043
com.twitter	scrooge-serializer_2.11	4.6.0		0da9fbedf36cfca0fa7951a6f98fd681669bef22
com.twitter	scrooge-serializer_2.11	4.7.0		f641211beb3bff6b4e290d727c01542aa78c850b
com.twitter	scrooge-serializer_2.11	4.8.0		4a24fcc82821cc5f61882140df63d3a773112454
com.twitter	scrooge-serializer_2.11	4.9.0		32f36ab4c714e285eb7603419a01a4943539e6fe
com.twitter	util-zk_2.12	17.10.0		2ae59a8224dab1af59ed61bed5599f968c27ed43
com.twitter	util-zk_2.12	17.11.0		9417ced521fa7389a786c0339f87309974d327b3
com.twitter	util-zk_2.12	17.12.0		953e73952e3a7504efcb81352e9059488821a1a4
com.twitter	util-zk_2.12	18.1.0		a315008bf40d6d7973a5dd3139d3df908c81d402
com.twitter	util-zk_2.12	18.10.0		79f4ba9a348a02af5896b330318b35308debf2a8
com.twitter	util-zk_2.12	18.11.0		26ef9aa8107de700f5931381b67268ebad757942
com.twitter	util-zk_2.12	18.12.0		a8314e9372f76568574cfa326b33a53a60963f67
com.twitter	util-zk_2.12	18.2.0		e699d2bdd20c24779178e761a4f5acd1cf4e6f8a
com.twitter	util-zk_2.12	18.3.0		4538529a51ba0bf2b5976604d7cf1fdb4e1f4868
com.twitter	util-zk_2.12	18.4.0		46f1b3fc18cad65ae062bfef2b9b94abcfbe6c77
com.twitter	util-zk_2.12	18.5.0		dc298beda2361b7b5a6f769cb76063b05927c96d
com.twitter	util-zk_2.12	18.6.0		1dbb220694c12929393193159bc5679c4ca79df9
com.twitter	util-zk_2.12	18.7.0		6751be8e95b7e713f01669448e1aedffd9460845
com.twitter	util-zk_2.12	18.8.0		0e957cc7034d426be839d82e47d9026386b9222d
com.twitter	util-zk_2.12	18.9.0		3f46481ecd23515c12de8560c47e6bc70a49551d
com.twitter	util-zk_2.12	18.9.1		d50ff202601976e62c93d970da60a75dfebfff1b
com.twitter	util-zk_2.12	19.1.0		763e864d869c6aac2ce39f73c67b2bc0b2802770
com.twitter	util-zk_2.12	19.10.0		c5713d088ac380b09db16f6610bf06a6febd0284
com.twitter	util-zk_2.12	19.11.0		90112f94a5ecedbef639bbaed931b1cbe529c78f
com.twitter	util-zk_2.12	19.12.0		9beaf762799cfc87e9bc0a7f28cc23ecfe185924
com.twitter	util-zk_2.12	19.2.0		6f6a8a7804209630600a6d5ba562d3b0eb73ab8f
com.twitter	util-zk_2.12	19.3.0		7786de443e6462df9c577fcf0cdf15dac22175b9
com.twitter	util-zk_2.12	19.4.0		a51a10097b1f02231ff6f261527fed40183da60c
com.twitter	util-zk_2.12	19.5.0		c5cc8f985a4e91a4663b3ceaec81154d6256637c
com.twitter	util-zk_2.12	19.5.1		7b3ea737af93c58feb88d45b96bd25267deb8558
com.twitter	util-zk_2.12	19.6.0		02a48da4448df4a6f291342e553bdb37edb171c5
com.twitter	util-zk_2.12	19.7.0		6f524a320bba8502812933bbad749583b9fadc70
com.twitter	util-zk_2.12	19.8.0		17d37f7ef4a63dafcc6f4d2a9095ce08f47cda48
com.twitter	util-zk_2.12	19.8.1		bd079b2f18603f02262494d6b1791bd52a0e03b2
com.twitter	util-zk_2.12	19.9.0		e94f4d4305b5ca7ae16a1d5639482a39b0547fad
com.twitter	util-zk_2.12	20.1.0		f3ed7ea5a38eceecb8c860fd69e36e820daf498c
com.twitter	util-zk_2.12	20.10.0		899db1314c966c1c00d576030889c172cb2f4a8d
com.twitter	util-zk_2.12	20.12.0		3708c32c9626ec15265b0a8702d66f6cfc3b189f
com.twitter	util-zk_2.12	20.3.0		a74bb8d4517972d47229d93e6bc325aaf5d57d8b
com.twitter	util-zk_2.12	20.4.0		7d111fb0415dd2da3c9a7eaf3589bd8161a7bcef
com.twitter	util-zk_2.12	20.4.1		916198935eebfe3b04ed7ee3ff2e50955f083191
com.twitter	util-zk_2.12	20.5.0		f62954db007ac55abc7154c7da8d56cc9a4093f3
com.twitter	util-zk_2.12	20.6.0		f4d50d10cb6fbcffb2eae36ca31830b8eed27d1d
com.twitter	util-zk_2.12	20.7.0		34a95ec92e093095ad07949f2c2b4a162e6a2ee2
com.twitter	util-zk_2.12	20.8.0		f1b7c2273cc74b90136210abda72d13bef6114ee
com.twitter	util-zk_2.12	20.8.1		77bb9f419f0c9e3aba44cd80311bf4e7b2da3fc2
com.twitter	util-zk_2.12	20.9.0		add7ddc2fa211a9d54cc6ed418cfdc9b59c28291
com.twitter	util-zk_2.12	21.1.0		249d91db8dedd5bdb556afa5f3bef3571a3b98f7
com.twitter	util-zk_2.12	21.10.0		bae9cf67d2bea319e96865641621fc372e38f213
com.twitter	util-zk_2.12	21.11.0		30300313ee83b41b132c88765d44fe850b619e33
com.twitter	util-zk_2.12	21.12.0		da441e6eeb4dbe2ac8b2a6922c7dd61aff836fae
com.twitter	util-zk_2.12	21.2.0		fcf44f4b80923ce1500eb764fce7d7ec56973dab
com.twitter	util-zk_2.12	21.3.0		f5150ae0ef52a8656d4cb0b13bf6527d4e70cc84
com.twitter	util-zk_2.12	21.4.0		594f76f946aaa62a830c020c6142988a1f83645b
com.twitter	util-zk_2.12	21.5.0		82fea94836b606dba073f784b3bdf5314d930e8b
com.twitter	util-zk_2.12	21.6.0		59ca6535c5b47cd8974d22eb2d9f6018066f767f
com.twitter	util-zk_2.12	21.8.0		41fa5c96c7e55856348a87a68acf37a371cbd7f3
com.twitter	util-zk_2.12	21.9.0		432b8dcae0227c9d509606395eeeca9f6d31bd8b
com.twitter	util-zk_2.12	22.1.0		9afa2f3992def36be32e5d47dfc2fb794a770436
com.twitter	util-zk_2.12	22.12.0		dca6478fdcf70368a2e3b43307629eeac41b174d
com.twitter	util-zk_2.12	22.2.0		f778bc476787a4fcd38449cf9507d5076cd44232
com.twitter	util-zk_2.12	22.3.0		f5dc85d954d441de9a506fb8020501af90c0051a
com.twitter	util-zk_2.12	22.4.0		a9b265a2dde453845f2db426fc34c20fb689d3d1
com.twitter	util-zk_2.12	22.7.0		02779531fc7481898c43a02ad3d997e41bf6af50
com.twitter	util-zk_2.12	23.11.0		c9388384b23160f31b993ad61fb846c19c151213
com.twitter	util-zk_2.12	24.2.0		bc425d80905c6c9ce0ea6f88f16c90163a4cf186
com.twitter	util-zk_2.12	6.39.0		213ea4da18d898ef40a94d4933106c38382c8171
com.twitter	util-zk_2.12	6.40.0		c754b6856c8f8d29d58ceb3992ae47cdf14de33a
com.twitter	util-zk_2.12	6.41.0		987175f7150ea84f5182236bbf79bec2f7ddc231
com.twitter	util-zk_2.12	6.42.0		5ac053a0183169ead9e652a2ff4546bdaf8c46a0
com.twitter	util-zk_2.12	6.43.0		b3de49145f6313edb98dc8a20002238475eabb30
com.twitter	util-zk_2.12	6.45.0		19fa66cba78cf8ed5ed383891e04a706d8da28e6
com.twitter	util-zk_2.12	7.0.0		83aa8066b314f90e44e983400a0c71baff41c718
com.twitter	util-zk_2.12	7.1.0		bf0bcce191a69b46b62ced2c87cd630348ff707b
com.vanish-standard	staffstart-core-android	0.1.0		N/A
com.vanish-standard	staffstart-core-android	0.1.1		N/A
com.vanish-standard	staffstart-core-android	0.1.2		N/A
com.vanish-standard	staffstart-core-android	1.0.0		N/A
com.vanish-standard	staffstart-core-android	1.0.2		N/A
com.vanish-standard	staffstart-core-android	1.0.3		N/A
com.vanish-standard	staffstart-core-android	1.0.3.hotfix.1		N/A
com.vanish-standard	staffstart-core-android	1.1.0		N/A
com.vanish-standard	staffstart-core-android	1.2.0		N/A
com.vanish-standard	staffstart-core-android	1.2.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.100.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.101.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.102.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.103.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.103.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.18.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.18.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.19.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.19.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.20.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.20.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.21.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.22.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.23.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.24.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.24.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.24.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.25.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.26.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.27.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.28.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.28.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.29.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.30.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.31.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.31.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.32.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.33.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.34.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.34.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.34.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.34.3		N/A
com.walmartlabs.concord.server.plugins	parent	1.35.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.35.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.36.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.36.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.37.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.37.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.38.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.38.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.38.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.39.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.39.3		N/A
com.walmartlabs.concord.server.plugins	parent	1.40.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.41.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.42.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.43.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.44.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.45.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.46.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.47.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.47.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.47.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.48.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.48.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.49.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.50.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.50.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.51.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.52.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.53.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.53.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.54.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.55.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.56.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.57.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.58.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.58.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.59.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.60.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.60.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.61.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.62.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.63.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.63.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.64.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.65.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.66.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.67.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.68.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.68.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.69.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.70.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.70.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.70.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.71.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.72.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.73.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.74.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.75.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.76.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.76.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.77.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.78.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.79.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.79.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.79.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.80.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.81.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.82.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.82.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.83.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.84.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.85.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.86.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.86.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.86.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.86.3		N/A
com.walmartlabs.concord.server.plugins	parent	1.87.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.88.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.88.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.89.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.89.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.89.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.90.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.91.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.92.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.93.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.93.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.93.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.93.3		N/A
com.walmartlabs.concord.server.plugins	parent	1.94.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.95.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.96.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.96.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.97.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.98.0		N/A
com.walmartlabs.concord.server.plugins	parent	1.98.1		N/A
com.walmartlabs.concord.server.plugins	parent	1.98.2		N/A
com.walmartlabs.concord.server.plugins	parent	1.99.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.0.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.1.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.10.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.10.1		N/A
com.walmartlabs.concord.server.plugins	parent	2.11.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.11.1		N/A
com.walmartlabs.concord.server.plugins	parent	2.12.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.13.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.14.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.14.1		N/A
com.walmartlabs.concord.server.plugins	parent	2.14.2		N/A
com.walmartlabs.concord.server.plugins	parent	2.15.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.16.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.17.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.18.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.19.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.2.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.20.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.21.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.22.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.23.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.24.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.25.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.25.1		N/A
com.walmartlabs.concord.server.plugins	parent	2.3.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.4.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.5.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.6.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.7.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.8.0		N/A
com.walmartlabs.concord.server.plugins	parent	2.9.0		N/A
com.yoshikimoji.oss	phonecode	1.0.0		6f6e7f0c9dfbf59ec655e969fc2b29a9e4501d69
com.yoshikimoji.oss	phonecode	1.0.1		90e43c672145e22ff91715a2e24a42911ba19335
commons-chain	commons-chain	1.0		a422f29189828f9bc0c748574fd42914d292361a
commons-chain	commons-chain	1.1		3038bd41dcdb2b63b8c6dcc8c15f0fdf3f389012
commons-chain	commons-chain	1.2		744a13e8766e338bd347b6fbc28c6db12979d0c6
de.sciss	sbt-appbundle_2.9.2_0.11.2	0.13		a5ccba94779968293a926a0eae22a82be9207bec
dev.mattramotar.storex.mutablestore	core-android	0.0.1		N/A
dev.mattramotar.storex.mutablestore	core-android	0.0.2		N/A
dev.mattramotar.storex.mutablestore	core-android	0.0.3		N/A
dev.mattramotar.storex.mutablestore	core-android	0.0.4		N/A
dev.mattramotar.storex.mutablestore	core-android	0.0.5		N/A
dev.whyoleg.cryptography	cryptography-provider-base-wasm-wasi	0.4.0		N/A
excalibur-configuration	excalibur-configuration	1.0		8776b938838922f9b3bf5ee47a72e4fd4824b0b2
excalibur-configuration	excalibur-configuration	1.1		6f435318d5b2d4617bf75c34d9f6ac8c2fe25b44
excalibur-configuration	excalibur-configuration	1.1-RC1		7214728b99416a987b073255456830c52749507e
excalibur-configuration	excalibur-configuration	1.2		5dc087a85b9a22e337470b52c34e182f87a42cc3
fr.inria.corese	rdf-to-graph-titandb	0.9.0		3d158b50f5b8af8268a3c48c796cd57f149a50d9
fr.inria.corese	rdf-to-graph-titandb	0.9.2		e21f4f58d4382254af1673e3d290456aade72f6c
io.cordite	cordite-logging	0.4.10		d4767368a43818b6916ca1365afe1224c6253cab
io.cordite	cordite-logging	0.4.8		d4767368a43818b6916ca1365afe1224c6253cab
io.cordite	cordite-logging	0.4.9		d4767368a43818b6916ca1365afe1224c6253cab
io.cordite	cordite-logging	0.5.1		2d0ddb633e23474749d5d2a57b09d49afee78492
io.cordite	cordite-logging	0.5.1-RC01		2d0ddb633e23474749d5d2a57b09d49afee78492
io.cordite	cordite-logging	0.5.2		2d0ddb633e23474749d5d2a57b09d49afee78492
io.cordite	cordite-logging	0.5.3		2d0ddb633e23474749d5d2a57b09d49afee78492
io.github.antoniopasquariello	jaorm-maven-plugin	1.8.0a		c874d4c498b5d073ae20f338b9d75ebe20c71bad
io.github.epicarchitect	epicstore-compose	1.0.6		N/A
io.github.maxmmin	sol4j	1.0		071c00dbfc12e210f54eca5516687d1fdacaa7aa
io.github.maxmmin	sol4j	1.1		b3c372ddff9f55a89bc0004765e8999b5e4085f6
io.github.maxmmin	sol4j	1.2		bc707ac5e2266a3be11bcd19026821ac7669b60f
io.github.maxmmin	sol4j	1.2.1		94771807bacdb77ff1a3b0baf5ffa312b48c115e
io.github.omarchenko4j	camunda-spring-boot-starter-embedded-external-task-handler	0.1.0		1fa17aa0d2c98381eaa57fa57d405538eebca60d
io.github.openfeign	feign-bom	10.10.0		N/A
io.github.openfeign	feign-bom	10.10.1		N/A
io.github.openfeign	feign-bom	10.11		N/A
io.github.openfeign	feign-bom	10.12		N/A
io.github.openfeign	feign-bom	10.2.0		N/A
io.github.openfeign	feign-bom	10.2.3		N/A
io.github.openfeign	feign-bom	10.3.0		N/A
io.github.openfeign	feign-bom	10.4.0		N/A
io.github.openfeign	feign-bom	10.5.0		N/A
io.github.openfeign	feign-bom	10.5.1		N/A
io.github.openfeign	feign-bom	10.6.0		N/A
io.github.openfeign	feign-bom	10.7.0		N/A
io.github.openfeign	feign-bom	10.7.2		N/A
io.github.openfeign	feign-bom	10.7.3		N/A
io.github.openfeign	feign-bom	10.7.4		N/A
io.github.openfeign	feign-bom	10.8		N/A
io.github.openfeign	feign-bom	10.9		N/A
io.github.openfeign	feign-bom	10.9.1		N/A
io.github.openfeign	feign-bom	11.0		N/A
io.github.openfeign	feign-bom	11.1		N/A
io.github.openfeign	feign-bom	11.10		N/A
io.github.openfeign	feign-bom	11.2		N/A
io.github.openfeign	feign-bom	11.3		N/A
io.github.openfeign	feign-bom	11.4		N/A
io.github.openfeign	feign-bom	11.5		N/A
io.github.openfeign	feign-bom	11.6		N/A
io.github.openfeign	feign-bom	11.7		N/A
io.github.openfeign	feign-bom	11.8		N/A
io.github.openfeign	feign-bom	11.9		N/A
io.github.openfeign	feign-bom	11.9.1		N/A
io.github.openfeign	feign-bom	12.0		N/A
io.github.openfeign	feign-bom	12.1		N/A
io.github.openfeign	feign-bom	12.2		N/A
io.github.openfeign	feign-bom	12.3		N/A
io.github.openfeign	feign-bom	12.4		N/A
io.github.openfeign	feign-bom	12.5		N/A
io.github.openfeign	feign-bom	13.0		N/A
io.github.openfeign	feign-bom	13.1		N/A
io.github.openfeign	feign-bom	13.2		N/A
io.github.openfeign	feign-bom	13.2.1		N/A
io.github.openfeign	feign-bom	13.3		N/A
io.github.openfeign	feign-bom	13.4		N/A
io.github.openfeign	feign-bom	13.5		N/A
io.github.openfeign	feign-bom	13.6		N/A
io.github.qsy7.java.modules.index.modules.datastore	impl	0.1.0		59e533fdb7f1a26da0d020bcd35b18de96bf6fc3
io.github.qsy7.java.modules.index.modules.datastore	impl	0.1.2		a144a603585b8e7a8712ec86ca09c60a9f33f9f0
io.github.qsy7.java.modules.index.modules.datastore	impl	0.3.1		35c64e5beade7ae4e1c3d5411ed829aa5996b281
