asia.stampy	stampy-MINA-client-server-RI	1.0-RELEASE		c2e68dd34aac0ded34248a10571460b7c29c2a53
de.quantummaid.tutorials.basic-tutorial	step3	1.0.31		737c333b3e64284bbbc742c35a94cb988891810d
de.quantummaid.tutorials.basic-tutorial	step3	1.0.32		477018de10d72bbd29919a53c03527f74c728bf4
de.quantummaid.tutorials.basic-tutorial	step3	1.0.34		f70b24b87a7681b7e4e974f9c01e046cdb05d5c6
de.quantummaid.tutorials.basic-tutorial	step3	1.0.37		fcd626392b4f5426a609633a936215a1aca2bb61
de.quantummaid.tutorials.basic-tutorial	step3	1.0.38		6124f0dd9a58bf02ace92e2b0cd2f9a7fce9c21e
de.quantummaid.tutorials.basic-tutorial	step3	1.0.4		b42b8e1c4cc6051cc5e38f463190852145a89807
de.quantummaid.tutorials.basic-tutorial	step3	1.0.41		b0dc101ad6e2f91064f2f0e16383c241a096313e
de.quantummaid.tutorials.basic-tutorial	step3	1.0.42		4a41c6f06597a9c5e7f44395c2b902f4ecbe9676
de.quantummaid.tutorials.basic-tutorial	step3	1.0.43		39e1368409abeca6edd2b9ba243e0dbb075e6d8d
de.quantummaid.tutorials.basic-tutorial	step3	1.0.44		f49e9222a62a29462b40ee8b58831183ef361b00
de.quantummaid.tutorials.basic-tutorial	step3	1.0.5		42aa345a0fbf59331af69aa2dd6237e623e30546
de.quantummaid.tutorials.basic-tutorial	step3	1.0.6		8488c68349337ea5d1cecc1c86524b8c7f8d07ec
de.quantummaid.tutorials.basic-tutorial	step3	1.0.7		d468fc4ced43ddb1638ef60c8d3ab1f562ad688f
de.quantummaid.tutorials.basic-tutorial	step3	1.0.8		9b40be08525be03e7b2d19615f9315125d596afe
de.quantummaid.tutorials.basic-tutorial	step3	1.0.9		ca7d015f8d064505cd37d4878913a9724c016f06
de.sciss	lucre-bdb_3.0.0-M2	4.3.0		2a66e9a1167397d64f43e9bec48260493a62f514
de.sciss	lucre-bdb_3.0.0-M2	4.4.0		e900eff20b195a7e4102d9acab3a46409bf300f0
eu.cdevreeze.springjdbc	spring-jdbc-scala-utils_2.10.0-M5	0.3.1		5dae7c8fdfe82c1d2771169712fc4a0af34bfe66
fun.duoge	excel	1.0		65ca8261708ef90b437cf3ab0e95bcc9e703f5c7
io.arkitik.audit.tale	audit-tale-core-port	v1.0.0		780ba546354583320fa340bf84df9d0485d0bf6a
io.arkitik.audit.tale	audit-tale-core-port	v1.1.0		f843316e901cc1119e134392b9b177bc474add8c
io.arkitik.audit.tale	audit-tale-core-port	v1.1.1		b679a9ec8d0508db0b9f59de87f2797780eb735f
io.arkitik.audit.tale	audit-tale-core-port	v1.1.2		1d26fae90d7899445df15389a8c7166dd071de31
io.arkitik.audit.tale	audit-tale-core-port	v2.0.0		0ad11ec81e6262d0f7179e1e4cad4189c43d1d33
io.burkard	aws-cdk-scala-amplifyuibuilder_2.12	0.4.0		79ace197a7dffafd8d321086cb5632b5df04aafa
io.burkard	aws-cdk-scala-amplifyuibuilder_2.12	0.4.1		e042844a99a8eaf56206f9b7e0cae62b30fcff33
io.burkard	aws-cdk-scala-amplifyuibuilder_2.12	0.5.0		d02523a0808cddd21519cb218be569c57a4733ac
io.github.crizin	korean-utils	0.0.1		e56cc2430c72a72f6deea851415d09706b2b85a4
io.github.lovelz	mvvmcomponent	1.0.0		N/A
io.github.lovelz	mvvmcomponent	1.0.1		N/A
io.github.lovelz	mvvmcomponent	1.0.2		N/A
io.github.lovelz	mvvmcomponent	1.0.3		N/A
io.github.lovelz	mvvmcomponent	1.0.4		N/A
io.github.lovelz	mvvmcomponent	1.0.5		N/A
io.github.lovelz	mvvmcomponent	1.0.6		N/A
io.github.lovelz	mvvmcomponent	1.0.8		N/A
io.github.lovelz	mvvmcomponent	1.1.0		N/A
io.github.lovelz	mvvmcomponent	1.1.5		N/A
io.github.nremond	pbkdf2-scala_3	0.7.0		d6c1145c0d6d11d6eaced5c18d97ca95d0b16ca0
io.github.nremond	pbkdf2-scala_3	0.7.1		a62dcfc78b402d398db274b34ffac19d1b3a1a01
io.github.nremond	pbkdf2-scala_3	0.7.2		23bc1bbfc0146f5ea567ebf26708279b13800a0d
io.github.pulpogato	pulpogato-graphql-fpt	0.2.0		7e24cc283c82e1203d1d516ceb3ad56f810b52c3
io.github.pulpogato	pulpogato-graphql-fpt	0.3.0		2ca17086bfb61e65df373906c5055919686e4469
io.github.pulpogato	pulpogato-graphql-fpt	0.4.0		a6ff24fed4f4f9402f83cd5f696375c6e04bb9f6
io.github.pulpogato	pulpogato-graphql-fpt	0.5.1		703cee46b4c24ea9e9d219f0be999ecf6d2f3d35
io.github.pulpogato	pulpogato-graphql-fpt	0.5.2		a2e0253d03c2355511c3f76aa218896d440df026
io.github.pulpogato	pulpogato-graphql-fpt	0.6.0		1a89049e4c74ef3b93b47a3768779203b8b2317b
io.github.pulpogato	pulpogato-graphql-fpt	0.7.0		f07adba2985635a8ba579155a0380d16861dc56f
io.github.pulpogato	pulpogato-graphql-fpt	0.8.0		bda4ef864caf5f903e1e0155baffc7b8d75a79f3
io.github.the-sdet	test-automation-toolkit	1.0.0		6e58012fc540e58431d0a26574906813e8ab4907
io.github.the-sdet	test-automation-toolkit	1.0.1		58a01ee8303b3484da9c8b8efbebe49187b4f7d9
io.github.the-sdet	test-automation-toolkit	1.0.2		0ad1c5992d944251ac5d1e4a3382ac928a8f4775
io.github.the-sdet	test-automation-toolkit	1.0.3		f73a89d26f6cec2df00a8cf619ab840adefa6a6b
io.github.the-sdet	test-automation-toolkit	1.0.4		7a190e80791dce84c1911c81fbbe935407f86215
io.github.volyx	sorted-iterators	0.0.1		1833ad41542bf377c29a0330048da960b8406604
io.imunity	unity-server-rest-mappers	3.15.0		612633ac7b299fa2b3058ce3e3a6dae3a7eb34b5
io.imunity	unity-server-rest-mappers	3.15.0.1		c69f87335a2de6ac59b2880a39865161d954fc4c
io.imunity	unity-server-rest-mappers	3.15.1		4a1affbc30bdc19fe9434384809e93f4d79a8795
io.imunity	unity-server-rest-mappers	3.16.0		be1f22071a76f561729e7d6c5ecb20a5da4676ff
io.imunity	unity-server-rest-mappers	3.16.1		67a49a65be5b2bd13ee27ce3702f847f621a17dd
io.imunity	unity-server-rest-mappers	4.0.0		6e4164716d3982133e0ced0ad7f70e2c378f787e
io.imunity	unity-server-rest-mappers	4.0.0-rc1		edf144894059084f7b8498c8fec236552eacc2ce
io.imunity	unity-server-rest-mappers	4.0.1		9ea6e43a00015d416756822976fd61d1d84576cd
io.imunity	unity-server-rest-mappers	4.0.2		0b541302f56d4f36bfc4fa890e3a60e2d6142121
io.imunity	unity-server-rest-mappers	4.0.3		8d8292c5a4a360b74c7de2002a9dd4b36d1abb6d
io.imunity	unity-server-rest-mappers	4.0.4		46dfe6cac23e96fd16078e0185e5117f83007922
io.imunity	unity-server-rest-mappers	4.0.5		3d047097393a7146a3fa90c94a386be8d03b15df
io.imunity	unity-server-rest-mappers	4.0.6		079bcf88774a8b0bf06f1dd3e04dfdec4334a099
io.imunity	unity-server-rest-mappers	4.1.0		e50197b5d6c9ce7501d99364dbd03f9146e2b630
io.imunity	unity-server-rest-mappers	4.1.1		bd6aabf50f06b7cee137ab993fd0bd2afb43f0da
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha1		249a225ce424ac53b7898967d135d8ea7e9dd0e2
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha10		c2a19cde24f144f2f1affe9d2fec787e8f01108e
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha11		cea698a601825ac62b3d6d8bf4631bf3e3c81184
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha12		b3b0af8c52a098bbb53076e2c6306e803256ee5c
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha13		b744288c2d614fdae64376a4ec9614c9f405263e
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha2		c827c81f6cb068ffdb9f2c2b3801e80f9553f52a
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha3		caca5fcb7bbadc861c9a1fe76c3a2c3a728b6f6b
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha4		391d0ca1091fca1095a1dd5f392efc4ee9a06a7f
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha5		97f23d15904c493fd40e5934254355a83f304ecc
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha6		8ad69bee67bdc486707efd9c7561c5a8c509b4f9
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha7		e5837cfc16232d9bc15f353bd5322ea59b2fe674
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha8		4bf66d3eabce2b93909a92379fc04abb7958fea6
io.kevinlee	openai4s-http4s_sjs1_3	0.1.0-alpha9		befa943745725d1bfd0e70b3a9ce795509d75b45
io.matthewnelson.kotlin-components	value-clazz-iosarm32	0.1.0		N/A
io.matthewnelson.kotlin-components	value-clazz-iosarm32	0.1.0	metadata	7135d1acd92653f06ee21892c6fdf05d17c7fac1
io.mraa.at.upm	upm_lis3dh	1.6.0		N/A
io.opns.otl	otl-slf4j	0.2.16-alpha		5fe1f258a95a6ff162f3db9e639c77f980736cc7
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.3.0.0-RC2		8ca21acda102edc79862d2f1bcb3f6ae3f9ff8a2
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.3.0.0-RC3		68cc3bbdab6717453f75c8f2e8b416e81bcb7d98
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.3.0.1		278299626d30a871cda65379438a37eeb37abaf3
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.3.0.3		1dcefbef0073bfbda927340fe2207134958ac4d9
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0		b3764afcf8b831ac7d3f5b80cc877e1fe7823bb6
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0-pre1		5b98a6b9cd7da6dcb308949c686e30996bf085f1
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0-pre2		27c2a5a148a57eb9d31e5cc542f63eedd3384b13
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0-pre3		0af31ac4464c1cd01e00592687de53179085d3a4
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0-pre4		27ce0ee62e7b6db78493d92cb76d7da3c807ac81
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.0-pre5		3adfdda0946228931bcbaffa3e3509f46d35f81b
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.1		5ae745f50709645058ee29abcacc684ee2af39e3
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	0.4.2		4cd1ad654328fb4ae9d8cb47f81b68bda18549c3
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	3.2.0		19282c5db5d9e309f236d4b812dffe1481ba8f78
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	3.2.0-3		305803b8e140ad7331d8aaf95013c25556e6bb6d
io.scalajs.npm	cassandra-driver_sjs0.6_2.12	3.2.0-4		6109e8d6ee99c5c9f850177a6967428546beeaf7
io.suzaku	diode-data_sjs1.0-RC2_2.13	1.1.7		e119f773c0899fe525b39e460c279a55aa4c5f45
me.snowdrop	spring-fallback	0.1.1		51c9ec5120da08746225f7f611086ca4a798a3b2
me.snowdrop	spring-fallback	0.2.0		c1b80ead44335ce0115e1f7b3ade2fdb3c5b0bf1
net.anotheria	moskito-inspect-remote	2.10.0		b0ed114157d967660de49c838bd2c08cb85919d4
net.anotheria	moskito-inspect-remote	2.10.1		2f9f04ac8ae09dc97bae9ce2b9c4932972b04cd1
net.anotheria	moskito-inspect-remote	2.10.2		12de5cba3d53fed1b03afe148311a3dd34e84a66
net.anotheria	moskito-inspect-remote	2.5.0		2e32782052c57f780b6dba6effbe2ceaf6de724d
net.anotheria	moskito-inspect-remote	2.5.1		1e257036433e08f0927a5e9654b19b6c0fc23944
net.anotheria	moskito-inspect-remote	2.5.2		c25fa2b885ca7062a9302eefaff374b272d99a55
net.anotheria	moskito-inspect-remote	2.5.3		7ef2721e54de9187bb441cfa249a4165ae0432aa
net.anotheria	moskito-inspect-remote	2.5.4		7352082a959311084feb8bbed4b811324af25ec4
net.anotheria	moskito-inspect-remote	2.5.5		a32ec7f7d5aace7ff7f9ae3d0c7c18ac4c1aa64f
net.anotheria	moskito-inspect-remote	2.5.6		e1a8137fc7b2c9c8a16ec837fb6b7b06afc9b8f2
net.anotheria	moskito-inspect-remote	2.5.7		cfd44322eb2e3cb1c9e57fe88e6a55f734605400
net.anotheria	moskito-inspect-remote	2.5.8		ef2dc6e3ff05ce1c215a386cac6a3ba84b0783d1
net.anotheria	moskito-inspect-remote	2.5.9		4b25375c02a690589d2f9c3a1a25c21af29b3fcc
net.anotheria	moskito-inspect-remote	2.6.0		1c9e7004bae171dd7116dc3e35fe6521393b663e
net.anotheria	moskito-inspect-remote	2.6.1		d5901b8c6636f82f77370722c480e220e57ac62d
net.anotheria	moskito-inspect-remote	2.6.2		07b979e7b497735110f4c6a3f6e26977cf545e4b
net.anotheria	moskito-inspect-remote	2.6.3		fcd3c3946aae49b37dca6df73052ecf67db9417f
net.anotheria	moskito-inspect-remote	2.6.4		f5d7e9d3030c381d1d3c46e2a9359b3b8cd629e4
net.anotheria	moskito-inspect-remote	2.7.0		9766058397abbb10ccf34e09caa4e2d0d2880706
net.anotheria	moskito-inspect-remote	2.7.1		c5c3d0a1291a49d4f76b72968413493022ce7e1e
net.anotheria	moskito-inspect-remote	2.7.2		a2eaf3581c590b317e5f7285109ae63a989bccba
net.anotheria	moskito-inspect-remote	2.7.3		3a7c0c66491dc8edee3e5c789be0486986f56b90
net.anotheria	moskito-inspect-remote	2.7.4		afa9cb0451e920f833c95330645e1146587fa494
net.anotheria	moskito-inspect-remote	2.7.5		118a0e2a01c01903b6506e1343ba101bedac2152
net.anotheria	moskito-inspect-remote	2.7.6		fe3e5f96e423301a116ff803bf49ea68264ecf97
net.anotheria	moskito-inspect-remote	2.7.7		377bbe444f08c5ddd1a944b2dd1e06ac5f6670a6
net.anotheria	moskito-inspect-remote	2.7.8		0b39fa52b3960983c4b233aed03cbafcb2ed65c2
net.anotheria	moskito-inspect-remote	2.8.0		ba74cf1895daecb97cceb407e306826d0f46e955
net.anotheria	moskito-inspect-remote	2.8.1		907a2beb1cee796956b5f4acf9a9bc3dec77dc64
net.anotheria	moskito-inspect-remote	2.8.2		4f80312fe20704dc8ddca570285146bde4befb51
net.anotheria	moskito-inspect-remote	2.8.3		139405ec1fc15cfcb66967673e699ae8a9f96c8b
net.anotheria	moskito-inspect-remote	2.8.4		a9d6459c8090022f3b052a5c1fd9867c5dc84c56
net.anotheria	moskito-inspect-remote	2.8.5		4d3ffdce7e93e561da6fb8a75634546c386b3702
net.anotheria	moskito-inspect-remote	2.8.6		11b92d9d0e1df1bb32ba53c9127bb7dd0a9efb67
net.anotheria	moskito-inspect-remote	2.8.7		2729d41d724d9c3cf7bbe041bac89b44a188e4bf
net.anotheria	moskito-inspect-remote	2.8.8		83d2b64aa91ca24fab3a4e05c96d1bde69617486
net.anotheria	moskito-inspect-remote	2.8.9		af2c2f89bc3579647bf8bdc3e9686f9dc122fe97
net.anotheria	moskito-inspect-remote	2.9.0		00254932cf4bcab548140440a40cb9e07f57afd7
net.anotheria	moskito-inspect-remote	2.9.1		29b32d12cf9ed6b320ea67a09437d6019b3c99fe
net.anotheria	moskito-inspect-remote	2.9.2		61a17b5805cfdb9d45c4b6fc543798d67d43c687
net.anotheria	moskito-inspect-remote	2.9.3		d0dbdf4cf4388f8e410cc635f5b16ab75f71aad7
net.anotheria	moskito-inspect-remote	3.0.0		e5cf31dcdf117d1ace71e3c9b009641224a9d168
net.anotheria	moskito-inspect-remote	3.1.0		8b9fe97e08600b06e5870ee1d9d0cbce7a629b34
net.anotheria	moskito-inspect-remote	3.2.0		983514746a671656bc2727522afed77ab9ec8206
net.anotheria	moskito-inspect-remote	3.2.1		261c5d684947e559dbf445679485117deed7bb96
net.anotheria	moskito-inspect-remote	3.2.2		9fdaea4e23ebe1f7541c3468072c98dfcb1bb14f
net.anotheria	moskito-inspect-remote	3.2.3		ad06a8ab85a8366a385fb0579142fc81fd407641
net.anotheria	moskito-inspect-remote	3.2.4		e98860a64cff5cf352ac02fab43d05484edd470d
net.anotheria	moskito-inspect-remote	3.2.5		cd1c855857d426cf1973abe24c3e70bddf42fd9a
net.anotheria	moskito-inspect-remote	3.2.6		2dd90679bd8f922597296774729f8f25d960e192
net.anotheria	moskito-inspect-remote	3.2.7		bbf937078a582b025e5c8784732ba8200c34c5f0
net.anotheria	moskito-inspect-remote	3.2.8		f55c4f0498be0e15636481eb2787941fd0b97c67
net.anotheria	moskito-inspect-remote	4.0.0		a7fd7da46cfa6c7780749aeac4f65565fdd63c48
net.anotheria	moskito-inspect-remote	4.0.1		82c608715377dc599de82f4eb20c0621bcc11b19
net.anotheria	moskito-inspect-remote	4.0.2		49811ccf308b3cd6cf0b7644739953472dbd658e
net.anotheria	moskito-inspect-remote	4.0.3		941fb267866c1cd8bd2c73ab51780383867b887c
net.anotheria	moskito-inspect-remote	4.0.4		ce64da6b785d903d2216089b412532f53034e379
net.yetamine	net.yetamine.template	1.0.0		f1acadce965c3690caeeb3d704cfdc4e7fcaca03
net.yetamine	net.yetamine.template	1.1.0		5a53a27b4fbca905b55ca1d91ba8067f47075471
net.yetamine	net.yetamine.template	1.2.0		a68c8b1da4450491da755d6bf9d5db61b0a01a47
net.yetamine	net.yetamine.template	1.3.0		8b824e0c88fabdb395ddbbc264bff46a7b8d1a2d
net.yetamine	net.yetamine.template	1.4.0		e746dca1f5527ce0db9923470833074c8d22aa8d
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.0		f1d8101e2d320382021d497a63449d0c02dac7c5
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.1		e9fe08e5611c80c1d9cd747370b6480bc001d8c2
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.2		dc794da4378d7bf9c763d2df1298a5074f777554
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.3		4d5f2ea3a9420ae495a7e219803475cd6323daed
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.4		8d7f578d3d329313d6d8a60801462894a49c4fb8
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.5		f461c13e40694d7c3b59b2841d4b2129bd055f3f
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.6		7bca6893daeba8fc9c837c665cf30f5235ee649e
org.anarres.simplexml.serializers	simple-xml-serializers-spring	1.0.7		ca6fc2c1f8be54f8977a60efdd953625058ba571
org.apache.accumulo	accumulo-instamo-archetype	1.4.4		d76cdcb2e3bee496c391dd318f146d2af3c3df55
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	1.3.9		ea872cceba12f5d452b43d358ff36511f3fb1fa5
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.0		21e50fc404d8f2505f8f5653167bbbe81c969f7b
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.0-alpha		4edf87ac8e9eef4752704a5c61b5f8a25908d2e5
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.1		204e0bcc0c5d4aed8b3f9973077659cf4ce136de
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.2		f7e9ad142751178836cf65daf42a6921dff938ff
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.3		4db1ef9cd4b1609b22a7b7186e6d9a6750c84bd1
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.4		6c0330374d1a8b25c4accd38ae02588576ea351d
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.5		57f163627e293ec71dd83c95038129bcf8151f4d
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.6		b622d6c71550d237a4365ef1850e100e333cfb2b
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	2.0.9		753650b5a67e176f16c2d814546d5a85f9cbe2d5
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.0		e8cf57681c06e3d8775c421b4323a5b83b961056
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.0-alpha		41caf23e30c8c342158cc573d4b91ef22e2ec2a3
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.0-beta-1		0cfc8e5dbfdaa59f47c79034f5ca3b3d2c05f2a9
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.0-beta-2		f407453715559acadf0f26781f8957807a8543fc
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.1		c911a466d80b01215419120f6e65a37a97ec08da
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.2		7e6e41145bfd6548e2014d1364837190f9cedf23
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.3		403e13e535386e4d881c110c6084be954fcd6f78
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.4		20494e909d3b066a24dddfa650f8df2abcf1ccb7
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.5		78578d0752b484f8144a37814249398340716e5c
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.0.6		92550560edaf5121b7171834d643e63677edfef5
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.0		16c674e066f230cabe506bd0e01d99c548b4220e
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.1		0abdcaccc60af6d1ceb6f7cb1507dc995cbb5b30
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.2		e7d1fa1930dfdb6655bd02b377cbfc37058f6fbf
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.3		c951884818d38b7e5bb316d58f60a7f2e55cd440
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.4		928785fa5fc1ea7d9fb2ea88493ed864220ae323
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.5		9a2158c1072af158059005c0dd2f5e1b3b367a39
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.6		370f3c6a57d37b7d41914342f99a7527a42aae3e
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.7		1294f9659833d46f8f15b1f99e918c2fb2b45d92
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.8		77af2af51b3d835de756792630fa62a3fe8b73a5
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.1.9		da66921a72d17a941db5287d8ff3bf2327cd600e
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.2.0		ccda300a64fa9d39319f507172d3979a7be36013
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.2.1		8fa388d4dd7d9a1a4cbc0e170e41a54622c4ea14
org.apache.dolphinscheduler	dolphinscheduler-standalone-server	3.3.0-alpha		cc61e12b633e77ff46c05af02c26d4ceeac91cad
org.apache.isis.mappings	isis-mappings-jaxrsclient-api	2.0.0-M3		d595fbab8619fc364b4fdf1b65a0a88765270421
org.coderu.aspectlog	aspectlog	0.7.0		3b1237795e5b0da3ac5a77aa71c49b4720449143
org.coderu.aspectlog	aspectlog	0.7.1		e6517fdaca227e459f5852e5cfbf8f40c1ebd774
org.coderu.aspectlog	aspectlog	0.7.2		4b8101cab7074f47d7cb5cdb586bbf8bbba85a37
org.commonjava.web	json-serialization	0.1		4454b6ba2f69b0bd35af081d92df4f86784dc87d
org.commonjava.web	json-serialization	0.2		ac5ff7045d656b73c877101cbec3aaa35e8c710e
org.commonjava.web	json-serialization	0.3		ce94be6b1ebd684a3d0b599e1c48f97105c75d0c
org.commonjava.web	json-serialization	0.4		8a9cbc1549d92ba0e21d4352ba3ed92862227753
org.commonjava.web	json-serialization	0.5		1839e98fda5fe8fd5140e0c7e0679d88622290f0
org.commonjava.web	json-serialization	0.6		9264232fbe3ee7d17961af97a5d9acf631eb0178
org.glassfish.main.extras	command-logger	7.0.16		58c231f2c91aed2d1cc42323d0e4bf9f2c3a30d0
org.glassfish.main.extras	command-logger	7.0.17		5a370b6249bf900128f872d2fe367b7859e24a96
org.glassfish.main.extras	command-logger	7.0.18		3d1eb3175cf70e692db8cbc244235ed35ccb4fce
org.glassfish.main.extras	command-logger	7.0.19		52c45e16c7e173ba85c31721c2fbe0a583e415f3
org.glassfish.main.extras	command-logger	7.0.20		10bddc5125f3264bd56b96dd612dba720cfcfe8e
org.glassfish.main.extras	command-logger	7.0.21		45655101e5aa94991c30e3900e51720db5bc1a0c
org.glassfish.main.extras	command-logger	7.0.22		3eca28a47d79aef3ba3071d72abebd95cfdd7704
org.glassfish.main.extras	command-logger	7.0.23		fa7063bea6599ab8f4ed034c62ff280726b41d20
org.glassfish.main.extras	command-logger	7.0.24		f5c0f0c64167379a67e4879fb86422bf5ed4222b
org.glassfish.main.extras	command-logger	8.0.0-JDK17-M10		b0f9d565660cd405d55f26bc0442a7ac9d345634
org.glassfish.main.extras	command-logger	8.0.0-JDK17-M7		d8de5ec7724e987e7256d1a374afc353ab20c3cf
org.glassfish.main.extras	command-logger	8.0.0-JDK17-M9		0c06418892b686faa959e356f19663cb55b7f1a0
org.glassfish.main.extras	command-logger	8.0.0-M10		18f2cdee3b58224163631c4d55d8e106f2054115
org.glassfish.main.extras	command-logger	8.0.0-M11		21093e973e1b03ac1c88fb67d5e76e42395ec782
org.glassfish.main.extras	command-logger	8.0.0-M7		254dc29692a4d86e2abb068508bb3e724a890f58
org.glassfish.main.extras	command-logger	8.0.0-M8		894c2c3882dca5f4cfb5c72e4759a82521981f58
org.glassfish.main.extras	command-logger	8.0.0-M9		a0d27f20761a5149e7dde48ac43664ef42b8d1a2
org.guppy4j	event-impl	0.0.2		05c0d0eb8861e80a1186ecca72689118536fe04e
org.guppy4j	event-impl	0.0.3		34e929f27d5bfd0b96dbbba4837031818bc4d541
org.guppy4j	event-impl	0.0.4		e9a384a06786f2f47d4439b2f8b168f06e6319fa
org.guppy4j	event-impl	0.0.5		ca50d4b75559a7097f5dac3598fe675b64fed71a
org.guppy4j	event-impl	0.0.6		667cf992f8c5c4351eacec3dff5f912249109cb2
org.guppy4j	event-impl	0.0.7		3a2ad31bc71c514347a5220ffd2982a0fcc2a22b
org.jboss.windup.tests	tests	2.0.0.Alpha1		93a3616bbb3f6efe8357b0ddd4ff47f46b4746f0
org.jboss.windup.tests	tests	2.0.0.Alpha1	forge-addon	65d501911af260179131df8455fca397f02711d4
org.jboss.windup.tests	tests	2.0.0.Beta1		1810c34e2313e415e93cc27b8942008b15055a3f
org.jboss.windup.tests	tests	2.0.0.Beta2		fc3fa068c366a2932d68e8f912d0e2adf86b7f06
org.jboss.windup.tests	tests	2.0.0.Beta3		7c9c7d98cdd53c1f1c8840c819eb9e8397b75b37
org.jboss.windup.tests	tests	2.0.0.Beta4		aed8b32cecbb83756fb5f5266911737016344934
org.jboss.windup.tests	tests	2.0.0.Beta5		4e5e213c85a3157aaccc67c9e301299e4b42efdd
org.jboss.windup.tests	tests	2.0.0.Beta6		852871da0b29af274e5418ccc2ad49f6b0bb6c77
org.jboss.windup.tests	tests	2.0.0.Beta7		9813a920c6be949a23081f3a75acdffbce50bfd7
org.jboss.windup.tests	tests	2.0.0.Beta8		68c80b2dbd875270624a80dbb70942b5d2a8b2b7
org.jboss.windup.tests	tests	2.0.0.Final		964eda2022d3600ab73fdf8011116e1dbf9986d2
org.jboss.windup.tests	tests	2.1.0.A		ffef120643c1e40c39ad19793316725cb0d04cf9
org.jboss.windup.tests	tests	2.1.0.Final		cef949361ceeafe2c775c5dbde2f4d28a8531737
