br.com.ingenieux.launchify	launchify-maven-plugin	0.0.1		f597787f0e37f1f7959478cc32b05df5e6655f6f
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.1		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.10		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.11		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.12		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.13		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.14		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.15		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.16		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.17		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.18		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.19		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.2		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.3		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.4		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.5		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.6		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.7		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.8		N/A
com.eurodyn.qlack2.util	qlack2-util-cluster	2.3.9		N/A
com.gitee.ts_ohos	charts	1.0.0		N/A
com.github.cornerman	colibri_sjs1_3	0.2.0		aade7a914fbd235f43dbab6410f10020e0db53d0
com.github.cornerman	colibri_sjs1_3	0.2.1		b21f723f8c4e0385d246f527d2de1a546fe4e685
com.github.cornerman	colibri_sjs1_3	0.2.2		ef3e78d1b710116226b8ef21f4b589e7056f5ca2
com.github.cornerman	colibri_sjs1_3	0.2.3		14b6229fcf4c0d87f7ac5d674003d37568a390b7
com.github.cornerman	colibri_sjs1_3	0.2.4		9b61e92056ea2e1ff4296ef84e8ecf61bfcb1829
com.github.cornerman	colibri_sjs1_3	0.2.5		0382af62cd27760cd6a9609b50df110f0551d4fb
com.github.cornerman	colibri_sjs1_3	0.2.6		19d5a42403899f29e54a501cad6935ca3f6cab6a
com.github.cornerman	colibri_sjs1_3	0.3.0		04c4cd562380fd823ea38b1daee408767466ca7a
com.github.cornerman	colibri_sjs1_3	0.3.1		e13c6ea49767475549da9dfe39149571bc3778a2
com.github.cornerman	colibri_sjs1_3	0.3.2		af13fc261df1ea17e13b9f8c1afa9bde3f99fd24
com.github.cornerman	colibri_sjs1_3	0.3.3		c8a22f653b22e65fec5a298116a555cac61bf7e9
com.github.cornerman	colibri_sjs1_3	0.4.0		705b8157af19b07596e7d89977365c6262436b4b
com.github.cornerman	colibri_sjs1_3	0.4.1		f2b4dece8da3be3df244f7254a7b1f72e3234a97
com.github.cornerman	colibri_sjs1_3	0.4.2		001185a3edffeee434ed6dd9db184bdd65bbeec2
com.github.cornerman	colibri_sjs1_3	0.4.3		f002d2eb40c5c2c4227ea854cf0e7117de74a46b
com.github.cornerman	colibri_sjs1_3	0.4.4		071972ceab948e715905e55efacc7bdbbd36579b
com.github.cornerman	colibri_sjs1_3	0.4.5		43718b9793f90ee576190dec9bee56ef74cf7e14
com.github.cornerman	colibri_sjs1_3	0.4.6		555aacdaaf317c3c3df26f9ee00018f9d8645790
com.github.cornerman	colibri_sjs1_3	0.5.0		e70071ae5ddce4a47b893d13d4c6927d57477afc
com.github.cornerman	colibri_sjs1_3	0.5.1		242ce929d975e463f3a92aae3c0df9c851b4fe22
com.github.cornerman	colibri_sjs1_3	0.6.0		24d95b63f20285b12bb3434dd1349257dab1bab2
com.github.cornerman	colibri_sjs1_3	0.6.1		eee8419804e4654d08a612f38de549f4db9a820f
com.github.cornerman	colibri_sjs1_3	0.7.0		7e44ddb74e1530b34e581d7251334000631c2fe1
com.github.cornerman	colibri_sjs1_3	0.7.1		6e5a2577fdb06a8e55edd2ed5c73fe2032577066
com.github.cornerman	colibri_sjs1_3	0.7.2		5db34c80a104cc39ca36d338e81af6e990c5b655
com.github.cornerman	colibri_sjs1_3	0.7.3		935ea4a4f15d28466f03a85017ce981dfa9ff5c4
com.github.cornerman	colibri_sjs1_3	0.7.4		285f9f068259c92031ef204302a6339f4d350059
com.github.cornerman	colibri_sjs1_3	0.7.5		c67c1eccbd3232b067353d3717b4192aa3a2d929
com.github.cornerman	colibri_sjs1_3	0.7.6		53164dd97a43f239c4a30e5bb3e4a829d273b9a1
com.github.cornerman	colibri_sjs1_3	0.7.7		8d31b27882ab83c667cfa9689e13b99f1705eb51
com.github.cornerman	colibri_sjs1_3	0.7.8		d1ae8c6c3d5d418eaa3d5b6ce7c3184d8ade731b
com.github.cornerman	colibri_sjs1_3	0.8.0		5ede3bf9ff631c1f940bc4b88a6e100be5cddfee
com.github.cornerman	colibri_sjs1_3	0.8.1		9c2ab07536d40f0a4bc0bc067d66270ca597d7f9
com.github.cornerman	colibri_sjs1_3	0.8.3		3bb652f766ccb30ace9f850aa7e582a332baaa22
com.github.cornerman	colibri_sjs1_3	0.8.4		4cb17e71a5647cfc377f63baca4bd602f4f4d4a6
com.github.cornerman	colibri_sjs1_3	0.8.5		b2dba70c9912953144d86c17702aa54b591d78f8
com.github.cornerman	colibri_sjs1_3	0.8.6		fc113823f6bc061ffdc2c2d331b5383fb89db1c6
com.github.cornerman	scala-cuid_2.12	0.1.0		badd1cb81ac2a9058c70faf3e8edbcfd7ff8a6bf
com.github.ljtfreitas	java-restify-wildcard-converter	2.0.0		f32fd112633196d56427c00e2b988b3f663f773c
com.github.ljtfreitas	java-restify-wildcard-converter	2.1.0		5caa1009919f7d9ccce680f09ca4750db7545fdd
com.github.tommyettinger	libgdx-textureunpacker	1.11.0.1		d55f181801adaf097a93f33521bfcb6aaf94efdc
com.github.tommyettinger	libgdx-textureunpacker	1.12.0.0		0fc6a3cd5056723542ec786588d60871b08716ec
com.github.tommyettinger	libgdx-textureunpacker	1.12.1.0		dcdfd1e9b67aa34cf8dff0055336ff073ab2e6cc
com.github.xzh0324	ace-cache	0.0.2		f07c459971e57ea02b9febac35b08fe0b3b6d490
com.guizmaii	zio-temporal-protobuf_3	0.6.2		ef1fe4ced11ea729737717525ae9361fffd94f45
com.guizmaii	zio-temporal-protobuf_3	0.6.3		dce3784e254a6279e5e3a14e37de9aca40b86df4
com.guizmaii	zio-temporal-protobuf_3	0.6.4		5a6225a3b584ef1debec481ebf6165435d17a3d4
com.hubburu	hubburu-sangria-middleware_2.13	0.0.1		9b7ee962eca04f1513a0503c5f6c2e41eb9c4613
com.hubburu	hubburu-sangria-middleware_2.13	0.0.2		175a4072b3051f6c01293c167e5d0923f467f378
com.hubburu	hubburu-sangria-middleware_2.13	0.0.3		5f2b73a6558547b4062c604df9d4b4ab0749c1bb
com.hubburu	hubburu-sangria-middleware_2.13	0.0.4		43a2018389a6b3dcf996f0f6a03ec8b2541b5918
com.io7m.garriga	com.io7m.garriga.tests	1.0.0		c640846fe5addaf66be9b6aafcc017fa74977fdb
com.ivanceras	commons	0.0.5		5149b2852d08139e39630f011655c9783d5ac9c9
com.ivanceras	commons	0.0.6		f7c74cc717bec9f3ec9378bef900f296923d816a
com.ivanceras	commons	0.0.7		2cacfb7f08252600815141121609cd401e61e731
com.ivanceras	commons	0.0.8		a7917c34ff845102c32b23d20e347e9c7e1107ba
com.ivanceras	commons	0.1.0		747fbdeb5672dbee5584bf8c07b7f10ba09a2a31
com.ivanceras	commons	0.1.2		7ae084776764bc1aa5a6930d5e527cca6c69fe40
com.izerofx	seetaface6-platform	1.0.0		5a53dfba7b77a03dc34aed8055676c7b2c156d84
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-14-d4de5f		a56302445d1440ba79c1379b82aa12769332009c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-17-e57f02		c8764df1304a0d561f8bfecb5d3b3f1c6b1c4bad
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-19-807e47		68b4f8cc7ce4cc4cc96a66184a314a05bac9ddde
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-25-e4d16b		f257b2898ad9c61881c27da5b540366dd2600fa6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-26-146d58		c4a17b2b72daa0b4f29b1e0e82edcf05c6bc0bf3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-27-613878		3246ad3b61b1d9439dbdde26f66b20cd5c278d5c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.6-28-947485		210bd93103eeb8b27d6d571bc1de99011237a56e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7		5ace049fa4e2c4a2d09b009d03e8e1a2bf4812b1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-1-a6efea		1fe2518101d44f12aa165abe9a312be0e19cca58
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-10-db8525		703d1e018a697761edb3a44335ab313e6627e7c1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-11-8018de		33df31f99d0e6ea569c8a6c851dc7d5c02c6cca5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-12-55e7f9		dbc1da1163e168f3f3e23e6da6471966d2837720
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-3-fc86e6		25440a4fcd8c4f9c0b04c169f0372355df89851f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-4-be441e		e1d92dd16ef89777d2e55867e94a119ed759a85e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.7-5-7f54d7		8e84789b8a15cc68e0e5a9c78ede2e89bed65edb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8		7bf6646f298b0aef0b8be710d4d18835a9c24e17
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-1-5b9caa		627f5b104a7de91db6d608309422fc1622e13c79
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-2-bc645c		503b1d636f715d07a2f68b3e5ad74dde5c763a5a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-3-b1082c		a403bda61bc35dd419aeb2b20575e27aae862710
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-4-718907		7257c305ada3a12875c79c46949874a0edbafbed
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-5-114208		631754633edbc72847cb66e9df8790191fd57c45
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-6-482f54		536a85172af6a12c6e84c3113cfaee5ac87c3539
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.8-8-bcf189		f13d0473a90c879bd9f3aaa4352024bc80d03859
com.lihaoyi	mill-contrib-buildinfo_2.12	0.2.9		70dcd544a302b262ad93573e35fa09c24e857141
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.0		cc679a2aac24be718d042726d9e99a8cd340f32c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.0-1-000178		0de07359adbb0e9a937f48856372b2f682c339e0
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.0-2-9331d9		0721ba45bc380433ad4b3c17d73610d55c1828d8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.1		c67a07818036e4b9a03733f5071cdb83862c77a2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2		77cf6d186cbea88066e7b45659cc216a09f30e04
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-10-309834		c92908183391bc363bd9e68ec7630bd70ae41caf
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-11-b44e2b		4a1e03242ac2ef707cbfa766c392887e0a90aa4c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-16-099fdb		ce23d7c73183828696bed63f6b2f0fbded03bcca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-17-7b4ced		312dad425e1b425f4a234d9be1fe221183306364
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-2-c10e34		14450cc536cc0deadcd3a18da61010b574f09831
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-20-bbe2ce		06d46845d6112454cc6e70f777300eeb260c9ff1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-3-2ccad8		895664ff13009145e3e033fc8abeef71532d1db2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-5-6f3f9f		3575f19f54b2525b699aeb06325170eb48dcfaa2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-6-05dcd5		8f8effe0aadd44f4c210318f9a03809b7921348f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.2-7-c854d5		73ed3991aab8ce7e6d71171e858f86a3c9cb3da4
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.3		4fb47228970d4bded44ad57644542ad6ce8aefa8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.3-1-ff45d2		e576128b29b7dc3bfcec0edb7464694d6e65a073
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.3-5-902f8e		d25bf4f88e6c87eeea577c2f94d826a7ae69e98e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.3-6-b5b6a9		2887a77c6894d4dc4d1927993c90f5f4e6852eda
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.4		0539fb6653441af47c757e3317568b7eae009b23
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.4-1-2af4ce		afd336db51dd37ce6713afada3d6ca485083164a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.4-2-10169e		d4d21c98c2fa02ae850077c953ceccf729ccdd97
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5		5672e5f1064fcaff47abb1cb11f77b9a3174bbec
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-11-293528		01abfd64f091c9a8e4ac023a30055087d964b0ca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-12-9cbcfa		7b18785db38759a83ff11f1a5e5a295392bd6745
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-13-ea36ea		d479782ae06ea0888fb5749cc8d8b5cd4bd0167c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-14-de175e		5948183d833ae5501598c0436a9e6d2ab1f7fb89
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-16-497f04		9c56e229b4c837a65304108c3511d23ffaf1dba6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-17-2752dc		81f56c4b96b3a9e9f12d16b48c3320c4bfcf1b95
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-18-056cd8		ad934f04268a7699eceb9ca7f757a7863c16b7ad
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-19-eececd		0314e9834df33f113d02b600dcbb177ea2c8e474
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-2-220699		8e09d42158c4e5bb0c812fe32ec2104f35388a6c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-21-9fdf87		2b844e5b51b02b6fd5997b49f1a6fc681576a697
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-22-868ac2		6fd191ea01fe20ccce9bcacb6f98311c550d6d62
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-26-54b797		4eb3585ae36ea78b163deb2bc197a29a4373cc0b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-27-eb497a		1159813a5a09b24f9fb583fabf3171769dd50a0f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-28-450653		f07616cd475ad4d49ea55695aa69dfff36f277e1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-29-fc005c		85ee6af60bda3adbbce300995c03fb27a1d01594
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-3-5f7775		ebacc978d6beadf301a3d03924217df27abbed37
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-30-12a2d0		477af5464b4c038f88611615c0272ff7bcf98e6f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-31-738be7		fc940b1ca2c2038c3970f56e025abb452a39e4a1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-32-1afeea		ac42ae26db110b1bf4c2b6c8974feec17de554a4
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-5-fbc49e		c2a8360f2c45c8ee2d0d68fef96e6817b6a5b93b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-7-ea7fce		479f2e532ee8f3a4792a7a7402546bb71355bcc2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-8-9ba4cb		1ca18c5da479ef0832d7547fff3638447bf8c4c1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.5-9-33fa0c		0bee812d3aa9f07e7c7d22c659683253affcdf89
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6		d7505c9802fe53a3c4449d84b2a41054d44ea3d3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-1-eed2be		82bac7555ccede1dd7663f5eaf44a5118061dd00
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-11-c29b67		bf3b5bd5432f2985bf73717c506a51e460579fcd
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-2-e97af0		e9bd567d9344e81344f0fca2a09a08970c68f778
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-25-b553df		c11d103fb9e70ceb32113c324a0b30ca39d5d2ca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-26-d1071b		9671324df9a6476226cb72e68b7d8148381a7be2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-27-f37b76		b43a7e4a2052b42f58a5875f6bbc1cc01d3b7408
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-28-306df4		040dd9d7c1f0c2925f6655d67476031ce3e7c757
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-3-83ac3f		dafe84fbb624ea2b05bff970fbc8d936ae34e1ad
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-30-90d29e		3901fbeb653e3f63d72ea7314b220595d4e9a117
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-31-258523		322e441b6ef289c58366e4bce3192fc181e7e51d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-33-a9543e		4d05ca9b4ba30111c448cded53d1559d3da1149a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-34-f7e75d		482b97c82a84ef1f66580d2400017ae1610d1208
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-35-d30695		77f72544babf98ae77339ace606237955febdc5e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-36-032b76		da3d542ce4ca05e541ce4898a6fb11046031b4eb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-37-684f2b		5940cbb9652a1f0635196088bae2600994eb84a5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-39-d1d9d5		873eb7ce126e991df9c79c468c8764d0da55ed88
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-4-f6b055		65e0b8e4598dac4eff8669babbc30e01ceff4aef
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-40-b19b5a		e58549a77a2ff00150ca073f34096592e2b749ae
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-42-d1f1b6		249bdbad8fda5788e92c85b2de337c2f4a05a8ab
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-6-dd0878		e396438df79a45022c5b9f1064b92a977740ec35
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-69-5d7c40		9a77baac74b1bd4a97854690bd5c93e7a31dac7f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-7-939965		8f1108d06d826555ec683ec3f54ca4345225170d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-8-c21737		86225a90e1bd046802302b5d6f47326be6f3dca9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-80-ddd54c		8e0236ec3a843bbcdbae30debaffb87ff6471077
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-81-0d16d7		f47857ddc1d15625689d81c3211678cf9b08508b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-82-b2d480		d68be6cb8eba309c60dc0aa9183f8ee5511607c6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-83-547b29		b3eb5dffd45f1dc23d9e2aeffbca5d352a3718b5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-85-38fce6		2123888a69e22e3b18a9c0e8cc9c7f605e9fcdaf
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-88-ecfbc9		efd2279009f54ebf4270e570d1e08d14b90b34e3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-9-671741		cf2b1efd01d678547b387c4aeb7bc933321adb62
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-90-6c8660		860f57b193f0ccf71eb1bcbf7becc0b7529bb8c5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-92-68505a		f4cdc5d2ff7662abd1e4082b86a3c5f8982efbee
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-93-1d1c8c		1073ac844cd7c9a44fb8ccb3fb6e5e1cd93bc152
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-94-694d32		899870b6a0ee69460c101554756eaf410d2e9e65
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.6-95-abbc82		8f7351eaae2b09f0fde36943a51de89eaa35b7eb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.7		3bfdab388d328de8ab6a66bb3e9e88ff3713fde7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.8		6bd2ceea9225ae6276e15807565dc57cc07f455a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.3.9		bbd6dda15bdec92a5fc1c50ce7557f64c748d35e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0		e2f2f5034baf65266d645ca5debe1fa6c895bbbd
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-1-6a1025		065d18530fbcaf1d9c36fa926d7ab13e1e7fe237
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-11-26a18d		1fb3b13d13097dc6395eddf7906851b4c0fd9bc3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-12-102ddf		3bf9c41c73fe0f97838c38b29f118a4ba48e49f6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-13-31a482		1d068b6cbc66c2ee006213a754f824026597bd5f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-2-4dbbce		8666140b2ceb5bfa85038d8a28184ba6ad8cfc63
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-5-68c813		b9da4ff7d1c5c38decaa188f211d3a728ecc59ff
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-6-ba75ec		cc71dc4c7b18aceebcf0d37661a9221f60019391
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-7-7cd9df		381e6c44c6b7d3a491e7c7c205031d8c304d5343
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.0-9-1db2ee		024106c0bfd6acb2378010e167340f4667aab148
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1		a206bd24533106296945872aebd993da6b999e49
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-1-55eb7e		31f18cb6ecb587bd2cb4d0a471b6c33af5662cb5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-10-2cda5d		91c60cc43345df864c836c3c5d29c2c71fa3e027
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-2-07b3e0		da7debe489a156ab33a1723a8e07b60761d99990
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-21-da1436		1899b0f5a0b403bc514fa246ad6acf3b81041633
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-3-4bbfbf		072735e71279b52e159df32e78510f54c6a0dc1b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-4-158d11		7712b249228e9a0ff39fc1e1acc873d759fdfca6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-5-6b8130		8ed68a2332b2f0fce353a1ca35b6d829a5d9975b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-7-eeec02		6adae89ad51b00c76df746895a12884d83078501
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.1-8-14ab2d		7f2cca3061f4cf4433cf1b432bc6aac4496cf374
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2		3511d9c6b96fff8021758071757c8bbb8c10b998
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-1-020e28		2eae5549d5ee4a435ef2d2a6463f73f0ba43df6d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-13-1f7157		4d4c840eaf97e8e27d90167bf1e05d8577237276
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-15-0e636d		009e81eb507182a38e45e4dedae23b2dc746e6a5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-16-79a63f		bbb1eb38d986b8661b616ceb71d696fccccf955f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-17-a8d1ad		9f1753b3b93230ecbdc0c4bf15543d25fd273415
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-2-d2af62		723ae258dcd597d33d1bf69007b970c53e213a08
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-27-7f30ec		943315799234f8967ce0a09d2562ccd0eeb02277
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-28-4860ed		ec7b81fec806a7db2c006dc34e393007b597217b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-5-e0a3bb		784f4e1b1f1e21baa6f379784d5405420ee6ee89
com.lihaoyi	mill-contrib-buildinfo_2.12	0.4.2-8-a4a49e		f944a0e93d441e9f97987acd6c5df4811ffe1274
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0		0e9d9be245521419fb46e56d9ed167dcfafd16b3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-1-83aa7d		000c7686a0c7ef9f8808dfa181fe4c1fb8b84d1a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-10-b0e75b		f60ca67ac9524b682de4fbf0ee092975b59df55e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-11-bf9648		b9a1369114f5dc2880d24850d0bff962ac805a3e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-13-4e3bcc		b3a2a893042114291f960ed87675bdabf64f424d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-14-512d09		75bfcfd97331b09828c8b98c6afd1d84aeea14dc
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-15-1a05b8		5a44d8a49564b585804604b967276c3e0616bb98
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-16-ca1def		ac4791ad1c22e349394a18b2d53a0098ae5bc537
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-17-c9c216		a73fd710bacd214b005911e1c98a4690aaeb64c5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-18-d2b311		ed5d98d179bc21ade6683d1940b4cc8c3fc92496
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-19-e39182		5ab5ab55e237b99862e70bab27485bbf3c261beb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-2-fe8667		c9d79226fc84ee4c4eaab63de318cabf092b4ba5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-20-78b512		742230ea609b0d8f3951d01218ca30b7b8f45b4c
