br.com.anteros	java-parent	1.2.2		N/A
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.32.0-alpha		69d3576dcc992dcec55e01fd7a40d8295597bbcb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.32.1-alpha		1467aaa88e213f7e12cd504d2e94e61b7ecbf710
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.0-alpha		18d793bb42b77b48752b51deb7f4c0c53bdf092a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.1-alpha		ed7726426f623c3cac739f98cab4ad79be35d034
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.2-alpha		e98ef7a74fbc36cb5f53f8960646ef85f75f1234
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.3-alpha		8e14146fe4883da2cdccd2d3e2ae88877a5a0325
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.4-alpha		f13410a3f478afa7e985dcbca07975a2df59a478
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.5-alpha		393a68363e2ed7eb741ff83e3d74fb4c8d18671e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.33.6-alpha		2e4ae1c1df86d65d1065e94b201283f9407b67c6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.4.0-alpha		68d05d653e2cc3797c2dda3ee195cb0417955b8a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.4.1-alpha		c1378434c50b35c4451a359ec301045d63628afc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.5.0-alpha		d3b2b410b00da8688a6b3f42f1ebefb63aed6e48
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.5.1-alpha		5d4585b20324d3184aa3fb4ad42c393711cbd14f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.5.2-alpha		5ff91cad56c6175fafd47870a556e5e8e700eb18
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.5.3-alpha		83646d4d8d33d5a69f07abab15c26245ff16024c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.6.0-alpha		5ce5d03a4d71beb32b32d7322306a4fb67d73d23
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.6.1-alpha		4c7bac1eded1e7be1a336cedfbde75f44a36856f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.6.2-alpha		b654843a09e855536e443ba7d332f6218c5eacf7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.7.0-alpha		a1fe9c369c4ec46dad31f39f1ff7cf9f5a757584
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.7.1-alpha		c05ed5d82a8e5b610f4f91ca2b61b1889b2ccbfe
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.7.2-alpha		a2da9d0d96ad276102426301168560489401d17e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.8.0-alpha		c610589592afb95ea1f8b4bc7b8d2f1407324c12
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.9.0-alpha		b8b0ebc034af9fb79a4f972e00e6f44a4b45ba2a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.9.1-alpha		c3be314303df24ac5c1820e6bbd031d68a239d73
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	1.9.2-alpha		d88e9947540eafcfb191a236f95527198c459b47
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.0.0-alpha		091fa416db31a7ecc4024f3408d8f07dba7a6c5f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.1.0-alpha		767dc133c9508860750801f7e187b40514e934bd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.10.0-alpha		714419b827fe1542863737139612dc83f64718a1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.11.0-alpha		20dc1a1f7530abaf13868989dad367b166b939e8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.12.0-alpha		33d12396b1a8d1490e0fd63e94bb522c7c1180ea
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.13.0-alpha		474246298f7ded050a091398c28fa7020ca46297
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.13.1-alpha		7102b20c81cbd1a44735c9921853e71d644af749
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.13.2-alpha		65737b3fb84f02cde7c8b592d3d8b7a6c1b38eb5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.13.3-alpha		436e43d21acee66008ba792d7fbd75a912162efd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.14.0-alpha		62e160a47c39ed3e07dc4d5c1878a46f4bfaf844
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.15.0-alpha		03161009a4eb276de65d17469548426ca8d1a536
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.16.0-alpha		9f0107a2b86243c6ed6b35712f5effbaa1077128
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.2.0-alpha		a10418ab11c2b365ea1f41d9ba2e165a915520c7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.3.0-alpha		ef7a7a9be409e11962fed4a621b3db12a2252664
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.4.0-alpha		31ea645ee8b2edc5573dfc8dabe514692347828f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.5.0-alpha		e79aa47e9ac7734f750ca89810eb44d05f6fde4e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.6.0-alpha		7e7d09a4acbc3503df2fe07ed5c002c443e52c74
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.7.0-alpha		e18eb93ed2c2424c39611bbf6f5bc0338ed6519e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.8.0-alpha		22d046ded1180d39eb6eeca73f08fbdbb7b7739d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-eclipse-osgi-3.6	2.9.0-alpha		c7c7d525a0ae5461c00718a19a4ab63dba1c1eef
io.udash	udash-core_sjs1_2.12	0.9.0-M10		c954e2fb25a0426c92de133289a2d2fc83151955
io.udash	udash-core_sjs1_2.12	0.9.0-M11		0b1e2a5266d27adc5c458a279bab088bef697aed
io.udash	udash-core_sjs1_2.12	0.9.0-M12		492a6bad899b17254b1a7a2248f395ac9cf0f89e
io.udash	udash-core_sjs1_2.12	0.9.0-M13		70ae1080ffad7a9a4dd174bb23748df043a99b0d
io.udash	udash-core_sjs1_2.12	0.9.0-M14		b8657673ef61d01bf15c95554a678f147f545147
io.udash	udash-core_sjs1_2.12	0.9.0-M15		a15b0f1726020074c1cdb8a1bd207997215e598c
io.udash	udash-core_sjs1_2.12	0.9.0-M16		e38e110f79a2239c3ca421105610dda456ea4bb2
io.udash	udash-core_sjs1_2.12	0.9.0-M17		6259df148011772094bb9323f8e585ed135c9749
io.udash	udash-core_sjs1_2.12	0.9.0-M18		fec31433b14f5d4d1cf717efcc064640dd51ae03
io.udash	udash-core_sjs1_2.12	0.9.0-M19		c7f2ffc019ba8a1bc71e7c0a31f8e1e03459daa9
io.udash	udash-core_sjs1_2.12	0.9.0-M2		d3785b3913d70b6330ff70c19a2b297ec1341578
io.udash	udash-core_sjs1_2.12	0.9.0-M20		ef6f2420bcc3b9a1ce430c306336b17a47d19e26
io.udash	udash-core_sjs1_2.12	0.9.0-M21		7843d20a20f882b3dbc42bcf3e1f0c3be13cad08
io.udash	udash-core_sjs1_2.12	0.9.0-M22		364166006bcd1f1cab13c0cccb103da4eb0fc666
io.udash	udash-core_sjs1_2.12	0.9.0-M23		cd700cd9e8ed8f0748b7ecd4892068ba34a27c6a
io.udash	udash-core_sjs1_2.12	0.9.0-M24		104e39c2ae4c4717e8aeee4a25b4b1895d39778f
io.udash	udash-core_sjs1_2.12	0.9.0-M25		8af21d84a6b22e930579edba7be2438277d9a5b7
io.udash	udash-core_sjs1_2.12	0.9.0-M26		2ab22c72f43ca52a4e013666d40c9a04a97b95b9
io.udash	udash-core_sjs1_2.12	0.9.0-M3		3c27ab12a06f8ddda32cf92950f0a77faa4a534d
io.udash	udash-core_sjs1_2.12	0.9.0-M4		073467f547285784793f40abf252aef6e9f10be1
io.udash	udash-core_sjs1_2.12	0.9.0-M5		105bbdec4636061d02bd36bb258a2cd9a4c71e3f
io.udash	udash-core_sjs1_2.12	0.9.0-M6		62c5d54000f339280170d9cced87bc9c231a280f
io.udash	udash-core_sjs1_2.12	0.9.0-M7		065759d1e7f79e7c3b6652ccd3ea60c6868daecf
io.udash	udash-core_sjs1_2.12	0.9.0-M8		1585672152ba7138d8f5cc5b2527428ae157d906
io.udash	udash-core_sjs1_2.12	0.9.0-M9		33e773919ac6b548e107dfe1c135d3d1caad3535
ir.msob.jima.crud	crud-api-graphql-restful-service	1.1.10		49c7ec92046d1dd2e84f84b65c114631ba4cf410
ir.msob.jima.crud	crud-api-graphql-restful-service	1.1.9		de544e7fdc0970e1f24010855e2c19472e82fae7
ir.msob.jima.crud	crud-api-graphql-restful-service	1.3.0		ef18cadbdad808c9e37e60b61e10b17d7a53fde0
net.litetex.mcm	zombified-piglin-restore-anger-loot	0.0.5		1c0c44bcf366f351cc4393e782e3d6ebead14c0e
net.litetex.mcm	zombified-piglin-restore-anger-loot	1.0.0		7b5fced6de409f779780ae10cc98f144bbda6bce
net.rootware	runlet	1.0.0-1		01523eda14f1e52823ddc095f93ca4ff6be35b54
net.rootware	runlet	1.0.0-3		ef3ba360baf5cd5ee0d5a2d09366f8ac6064629f
net.ruippeixotog	pekko-testkit-specs2_2.12	0.3.3		2aab0abfddc85970488259c920a47e4907bc817b
org.apache.hop	hop-plugins-tech	2.10.0		N/A
org.apache.hop	hop-plugins-tech	2.11.0		N/A
org.apache.hop	hop-plugins-tech	2.12.0		N/A
org.apache.hop	hop-plugins-tech	2.13.0		N/A
org.apache.hop	hop-plugins-tech	2.2.0		N/A
org.apache.hop	hop-plugins-tech	2.3.0		N/A
org.apache.hop	hop-plugins-tech	2.4.0		N/A
org.apache.hop	hop-plugins-tech	2.5.0		N/A
org.apache.hop	hop-plugins-tech	2.6.0		N/A
org.apache.hop	hop-plugins-tech	2.7.0		N/A
org.apache.hop	hop-plugins-tech	2.8.0		N/A
org.apache.hop	hop-plugins-tech	2.9.0		N/A
org.apache.juneau	juneau-rest-jaxrs	6.1.0-incubating		533bac44c555b9b9237ceb92a15f32f20f5645fc
org.apache.juneau	juneau-rest-jaxrs	6.2.0-incubating		fc4f1c95eca29091f4d837a8cb55c602730bfde3
org.apache.juneau	juneau-rest-jaxrs	6.3.0-incubating		1dbe0875b7047e884245a91f7619085f47e61552
org.apache.juneau	juneau-rest-jaxrs	6.3.1-incubating		9d9b6ca70bc904ef4354255fc107e845704cefc1
org.apache.maven.shared	maven-shared-io	1.0		6ba6241653b04c174bdcbc73829ca719f353f24d
org.apache.maven.shared	maven-shared-io	1.1		02e1d57be05ecac7dbe56a3c73b113e98f22240f
org.apache.maven.shared	maven-shared-io	3.0.0		fe598062dbcf95ac9eba77840f86d2ff25d81f55
org.apache.nifi	nifi-azure-services-api	1.10.0		66e6a8ece0455209b739a22b8455b26823425d29
org.apache.nifi	nifi-azure-services-api	1.11.0		d214b04bd7dfe7a7a3b269d7d3a3c05a314df471
org.apache.nifi	nifi-azure-services-api	1.11.1		a5cd1a66dc78abd4a800e13a648f3016587cf390
org.apache.nifi	nifi-azure-services-api	1.11.2		97b3c918d74f54365519b3850f229a0c74d8772e
org.apache.nifi	nifi-azure-services-api	1.11.3		fe5c5d2dd30690de7a9dea6fbae3d2a3fa0a71a4
org.apache.nifi	nifi-azure-services-api	1.11.4		08d816fedd3b88e340ccc2346b5207a34c57dd97
org.apache.nifi	nifi-azure-services-api	1.12.0		e414292b1f84f7f2bb12413d229ab96f18388873
org.apache.nifi	nifi-azure-services-api	1.12.1		de59b60e85c170749c24de07d2eb19f32d887ab5
org.apache.nifi	nifi-azure-services-api	1.13.0		c42839603b92cfb7f2aa8faab665c99c4ba07cf4
org.apache.nifi	nifi-azure-services-api	1.13.1		291c5a0ec8874aa28ca8d70e545ec91cd7f03d7e
org.apache.nifi	nifi-azure-services-api	1.13.2		017feb65bfb0326c4d3f9af326e5e58877c635b6
org.apache.nifi	nifi-azure-services-api	1.14.0		fdb7d3cf47039486b9a160782e32826f37aad3ab
org.apache.nifi	nifi-azure-services-api	1.15.0		bd5bd050c53f91ffedbb3eada0e2f015ba44986c
org.apache.nifi	nifi-azure-services-api	1.15.1		42ef1dfcd945e3cef4c56a0e23a58385b088bef9
org.apache.nifi	nifi-azure-services-api	1.15.2		fddf287368682255875ffc98fe9353ff61b6594b
org.apache.nifi	nifi-azure-services-api	1.15.3		6d63d91005296d09b3fae6edc9c45911640973a0
org.apache.nifi	nifi-azure-services-api	1.16.0		fb13828fb2b3be04b39f5c1af2f83cd9b80a9606
org.apache.nifi	nifi-azure-services-api	1.16.1		b5f12356a3c53af3b052cce13191a93d09114451
org.apache.nifi	nifi-azure-services-api	1.16.2		1c35267e10205567adac65ad68d5df925f2324db
org.apache.nifi	nifi-azure-services-api	1.16.3		f69dee9bf6e78070e5e4651d8adb966bd70451c7
org.apache.nifi	nifi-azure-services-api	1.17.0		5ab68da1b7f293222813942c00a2643486e3aab2
org.apache.nifi	nifi-azure-services-api	1.18.0		01dc2fa47219550931beeebf2104ad2d96344c8e
org.apache.nifi	nifi-azure-services-api	1.19.0		d28bff6c69f53590b1fd9b6195c840ab99083875
org.apache.nifi	nifi-azure-services-api	1.19.1		c9c56839553ff2122557c203bf7bc28a8b3f368a
org.apache.nifi	nifi-azure-services-api	1.20.0		c679cac408d2c9bbefd3cdaab3d80376b144b0c3
org.apache.nifi	nifi-azure-services-api	1.21.0		3e330be2e7b15222dfcda41168fce32321931c1d
org.apache.nifi	nifi-azure-services-api	1.22.0		1cb6f17514c55f023c7cc319783d3195886d34a4
org.apache.nifi	nifi-azure-services-api	1.23.0		f004927125da9beea7eda957da5af566903b27a2
org.apache.nifi	nifi-azure-services-api	1.23.1		25fcef96d8f4336dd0757380b8ac2a614c47a000
org.apache.nifi	nifi-azure-services-api	1.23.2		ce4272b56aaf3fd5841b682ae8c71f75ef74a74f
org.apache.nifi	nifi-azure-services-api	1.24.0		eee03855cbd0eebcc45f63c2f7dedda7da783f53
org.apache.nifi	nifi-azure-services-api	1.25.0		80b18510725c6f842ba36f6fead6b04e11941b83
org.apache.nifi	nifi-azure-services-api	1.26.0		1d764b56023378550b93fe4fa3b98e9a3863ebdd
org.apache.nifi	nifi-azure-services-api	1.27.0		c1983316ac4eeda6c5429f0c91cae065c7e67ef0
org.apache.nifi	nifi-azure-services-api	1.28.0		c326699dd7f7c105f065144d3e656df62c7880fa
org.apache.nifi	nifi-azure-services-api	1.28.1		cdc0c59fe18e2d2dc67145c31312aca6e9d4c5f8
org.apache.nifi	nifi-azure-services-api	2.0.0		263a64b38e49478a4bb35402b38d1fe280e72af6
org.apache.nifi	nifi-azure-services-api	2.0.0-M1		dfe1ff0f85ce30f75d5af2866e898d3f91f91b5c
org.apache.nifi	nifi-azure-services-api	2.0.0-M2		de0cf5960b73f0df4aa17dd4db82eeae1c9f8999
org.apache.nifi	nifi-azure-services-api	2.0.0-M3		b7712f2ed63b30e7f8b831399360f5bb6f74f94a
org.apache.nifi	nifi-azure-services-api	2.0.0-M4		2f8cd25ae31c807c404e0cfaa50f6b83ad67488a
org.apache.nifi	nifi-azure-services-api	2.1.0		9a4396d10646810992d25a74c720c46ad8cd0332
org.apache.nifi	nifi-azure-services-api	2.2.0		c3249941ac328822ddea0fdbbff6693464a754f2
org.apache.nifi	nifi-azure-services-api	2.3.0		93fe7ec834327bf95a7c248dfcf205bdacdc6517
org.apache.nifi	nifi-azure-services-api	2.4.0		e9d9ad55e8bf180771211e4596fa349b85611e42
org.bedework	bw-util-options	4.0.10		e5cadedb6f97ad82712937b7f3674832058b8dbf
org.bedework	bw-util-options	4.0.11		0e2b63922cf9b6cc9bf5c693c1bfa92763a3adba
org.bedework	bw-util-options	4.0.12		d2e22a040bbdc5ea5a7a3db40a90926c513b58db
org.bedework	bw-util-options	4.0.13		c899b88395098ebe7e4a37080337d3357ecee244
org.bedework	bw-util-options	4.0.14		75654954909b06756576a302818e97ab0667d7f0
org.bedework	bw-util-options	4.0.15		98aa0aee6f10d053f72f0ababb1e97aca9c16578
org.bedework	bw-util-options	4.0.16		7a5cbc6d09f7496cada095ba6deb65a0e816f3ff
org.bedework	bw-util-options	4.0.18		6fe8a166419eeaf79731efdd318e054d3e18181d
org.bedework	bw-util-options	4.0.19		0f8d3afc4bbc8feb87019373a92b7ab0d54299d7
org.bedework	bw-util-options	4.0.2		44b98824cb65e6c0fa8984cc13aaa1adfcc1e9b2
org.bedework	bw-util-options	4.0.20		04c35c4601e60870f4658ee122b1ca43b2f125cd
org.bedework	bw-util-options	4.0.21		420a76491e87488f61503c7c6441dd19b7f34c9f
org.bedework	bw-util-options	4.0.22		f83d0ede043087d566d91ce7e3d7fa6049e743a9
org.bedework	bw-util-options	4.0.23		21a682df1b84e3a9d33b934b371d971456732b40
org.bedework	bw-util-options	4.0.24		980e68343909cb477fdfb5c4b9d31caf9edce17e
org.bedework	bw-util-options	4.0.25		90335d16ebda84d42bb42569fac987c0e6051ab2
org.bedework	bw-util-options	4.0.26		735968b56fe74f1e22e653983cc7986273897f02
org.bedework	bw-util-options	4.0.3		bfb6e2f38e6e0abde6945c76ad4c63f0f11326f0
org.bedework	bw-util-options	4.0.4		aa43bea063c01b07205cee5ea8ab66944399bcbd
org.bedework	bw-util-options	4.0.5		d2e3d5f681000a9156569ea89ae0846192036d2d
org.bedework	bw-util-options	4.0.6		c69cc50cc96bb3a697ee36e2d438eef3e3ea2750
org.bedework	bw-util-options	4.0.7		0a4610860737cd2e80b515907c12b4add7529dfa
org.bedework	bw-util-options	4.0.8		820d1d280bc8e59859edcf53c511ba5e3f419b98
org.bedework	bw-util-options	4.1.0		39180f3cdf7bc3d77d32603e92691567ccb6b425
org.bedework	bw-util-options	4.1.1		3a6aabd887f0da5e3edeec53777f7e9a4ad07571
org.bedework	bw-util-options	4.1.2		d1fc3c1076a54a523eab1401e0b1eb8e6773d6d9
org.bedework	bw-util-options	4.1.3		770db2994bce29b896f043a4f057b493f128f872
org.bedework	bw-util-options	4.1.4		b0cca73309b4232223a12b3740d6104f1b53b5c4
org.bedework	bw-util-options	5.0.0		71bf20a5c30a34edec109a081867b0b95103fe5a
org.bedework	bw-util-options	5.0.1		1d53aa6fa3612076ce78cd2ae415130f4925be6c
org.bedework	bw-util-options	5.0.2		a60851f06d74d3edca59055463a8d1e76a0d276a
org.bedework	bw-util-options	5.0.3		e5736315f8d8bf73bba1bf4c4dc8e27e7a448611
org.bedework	bw-util-options	5.0.4		9b81f01ffd159d47a313266ab1f50f2c5d987abe
org.bedework	bw-util-options	5.0.5		3d88c69006a26db87e11143c706547193d47f085
org.bedework	bw-util-options	5.0.6		830f217f182061ea19183842c51acd422d487fe6
org.brickred	socialauth-filter	2.0-beta1		2be3a68c7071ed883ab59df0203fa53fcd220fe5
org.brickred	socialauth-filter	2.2		842ef7f6f90a43d41433c6164f1454b333fd347c
org.brickred	socialauth-filter	2.3		8c5ad3b3ebf83c47ca9085b0b36bb66cebe43026
org.brickred	socialauth-filter	2.4		5d6a0e3306a3e496dce743332eb3ea1cda6c71a2
org.eclipse.tractusx.edc	cx-oauth2	0.4.1		563df4ae9e2cb3efefbb1f0b15c93990c466fc44
org.eclipse.tractusx.edc	cx-oauth2	0.5.0		4d707dbeb782a0c6ec90c780b6d2f585375d33b1
org.eclipse.tractusx.edc	cx-oauth2	0.5.0-rc1		ac79a6b7f5782633c630e69a0d35e52fdf03d5f4
org.eclipse.tractusx.edc	cx-oauth2	0.5.0-rc2		7a6b98e3705ca042ccd5dd0b4ee590667678fd14
org.eclipse.tractusx.edc	cx-oauth2	0.5.0-rc3		f72abec506939db7bfd5b7a17e72bbfb6c03f6da
org.eclipse.tractusx.edc	cx-oauth2	0.5.0-rc4		dea6322c3342a18ad26e10ee2c41b2887ace4f8e
org.eclipse.tractusx.edc	cx-oauth2	0.5.0-rc5		8dbcf0cab6e06a245284f15c4552aed54e1ee389
org.eclipse.tractusx.edc	cx-oauth2	0.5.1		2dccfdf190065773dc55f7e6c5a5001749cfa4f7
org.eclipse.tractusx.edc	cx-oauth2	0.5.2		b3556c773d7b53fb8f9cb86f86842553a765b2f7
org.eclipse.tractusx.edc	cx-oauth2	0.5.3		182feb0484ad9aeb48051144c3f1be4fa4e2eefc
org.eclipse.tractusx.edc	cx-oauth2	0.5.4		6c4be0eb4de1ecee00b4d65916e293475f802026
org.eclipse.tractusx.edc	cx-oauth2	0.6.0-rc1		8156112601ac42a2286c8730ea0e126b0570ad99
org.eclipse.tractusx.edc	cx-oauth2	0.6.0-rc2		03a7f46578c7e97d15215310c27e8cefb118b919
org.javasimon	javasimon	2.0-alpha1		d9e7f64bd5bc9bff1eaacf27764684d8f99a67bb
org.jvnet.ogc	sensorML-v_1_0_0	2.5.2		c6048f433db7c4d7b59dcfc4a668678c507d1a10
org.jvnet.ogc	sensorML-v_1_0_0	2.5.3		a2a34c6c7ac5e05ee5d570a7bbe9c44bfd0345ed
org.jvnet.ogc	sensorML-v_1_0_0	2.5.4		77c919f6368ae680bc2215367d429bf311b466b0
org.jvnet.ogc	sensorML-v_1_0_0	2.6.0		c133b38e95ae412a1f1c2e3e9c9e31f66d758ff5
org.jvnet.ogc	sensorML-v_1_0_0	2.6.1		4a72c95c44b5dd22f8bbafa21a9caafda2f34880
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.7.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.7.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.0.Alpha1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.0.CR2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.0.CR3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.8.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.2.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.3.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.4.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.5.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.7.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	1.9.8.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	10.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	10.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	10.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	11.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	11.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	11.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	11.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	12.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	12.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	12.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	12.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	12.0.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	13.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	13.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	14.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	15.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	15.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	15.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	15.1.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	15.1.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	16.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	16.1.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	16.1.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	17.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	17.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	18.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	18.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	18.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	19.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	19.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	19.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	19.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.0.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.0.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.1.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.1.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.2.0.CR1		N/A
