br.com.entelgy	zucchini-liferay-dxp	1.0.0		e5880529afc7cea98409cbb18ae63cfc6ba0b4e3
net.redhogs.inflatable	inflatable_2.11	0.0.4		080dc2a1c37f7c28fbcd193da730cef51ff8196e
net.redhogs.inflatable	inflatable_2.11	0.0.5		649a9eb12b0aa99ed28ecea3cf949d63e16b4667
net.redhogs.inflatable	inflatable_2.11	0.0.6		c2dc98ad92fbcd66f4a102e58502b545fcc6eeb3
net.redhogs.inflatable	inflatable_2.11	0.0.8		3e6e0c5db6b7d591ed795ee35c3d9fa1c565eceb
net.redhogs.inflatable	inflatable_2.11	0.0.9		d76a4eee90676861ebd2eec7a5148e81e524f96c
net.redhogs.inflatable	inflatable_2.11	1.0.0		f0dab36420b4489807e1299a25da0e2821329647
net.redhogs.inflatable	inflatable_2.11	1.0.1		2d7fe47b7b056e3cd1cc2beee2be750e59055a5b
net.redhogs.inflatable	inflatable_2.11	1.0.2		49b896659ac4a150cf83b2b5206d9e076ed19acb
net.redhogs.inflatable	inflatable_2.11	1.0.3		2adaf5e23f6d19d906d1154c130d4c0e9d8e6d85
net.redhogs.inflatable	inflatable_2.11	1.0.4		de1ba845cce2775f47e4332674eddb5c5edf1409
net.redhogs.inflatable	inflatable_2.11	1.0.5		2a6f6789c6987a049143a17fa04a1ead76c8ea3d
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.0.1		d5750e4697cc7825b581ab6dbe427e4fb88053c8
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.0.2		5b97865adccec7e7eab692d44525649f9d68b385
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.0.3		56897e3415e178c65005e973efe3d0c34eae605e
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.1.0		f59fb5e2ea1e626f3d4c846bdfc0545e4cf88ced
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.0		a69120a35920065b02665323874c1b120df6f4bf
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.1		6fe8559b9424518f8c997eae9b3f08b6c313f956
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.2		f7d5b0134327efedbf3a8318f747e225ede0dcd1
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.3		13eedd7984904c486e254424ee87bac54ba10fb1
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.4		7790c9d16dfdc88d002bfb224f4bb19c5a570c1e
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.2.5		98e56b6a2826f35c4e046c3f2b723ccf134a17c9
net.sf.itcb.addons.monitoring	itcb-monitoring-track	0.3.0		2e1c5eedf52bc748e92360792660387bb253d7f5
net.sf.jmimemagic	jmimemagic	0.1.3		9a1b107d0bf004a16c9c604f276f00e282fbe252
net.sf.jmimemagic	jmimemagic	0.1.4		91fe587526ca526d0483363366f90b421dfa099e
net.sf.jmimemagic	jmimemagic	0.1.5		578173de87352d7b589fdb8f3648b5b8e112f7a0
net.somta	kernel-core	1.0.0		c1266ffa7fb61ebcab2e23cab4668df35d08af0d
net.somta	kernel-core	3.0.0		a82097a9cada94ca47fcda8719c5776870cdd6d0
net.somta	kernel-core	3.0.1		bc53bcbdb58cef4b35d4d84f2fc637152e196605
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.0		d2de7609b0454de49b53fc64a347be93ab3cbc3d
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.0-CR2		b7dfdcd9fe0100b7740cfe7e1ae0bd52b2d38d93
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.0-CR3		8eebfe334bfe528a67d7638120105bc194ea3275
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.0-M6		1363954f72eaebaca90e40f8a7f2ef4cd82dec21
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.0-M7		b5f4f745ae9a34ea89545dc574b4f3ebc5ad5e95
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.0.1		6de60910e147136459be1035fa5af2be9881cbc5
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.1.0		c344a6df7852a7bf2adf122de278ffeee305a2bd
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.2.0		57a1eb4264a72bbd940828723677c710edb6effa
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.3.0		a15b3eda1a9d246628cae8b95d4d80002729d3a1
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.4.0		f266685ae307294b4ecfaff9bf554b1989cfff8a
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.5.0		16c5062cf0823054bc30460c31399bd6b11a5a3f
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.6.0		a34307261fed5a176f40586256305f9f68c9273c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.7.0		b17c6565bd53b751a8c1afb85450d412cb90d864
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.8.0		fd3095b652c8e0355be56b17f73de328de51100c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	1.8.1		9408ffa7a881924cad2ffa2e87ca1cd7fc52a6de
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.0.0		4b61ae9fab7be8a0e41153e2b3e6b1dcf1546afd
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.0.0-M1		c3229b37bbf68be00c9472be3f525d097c2b3f0e
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.0.0-M2		0b4fb70c2c86de671a5edb01f4819a3eff755d66
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.1.0		9068691cdf79f3115557f6e686e2fb9b27c956dc
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.10.0		7a79e6100e84f26f51d0799a3230c9b81085ebc7
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.11.0		ba21dfe095cfee3afdb2567895da5bcca3f3e6ab
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.12.0		6fd276ff0a800881fb2c7432eb2ad1d1943a9e7e
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.13.0		e738a07d5718a96a5ff81469aa45dac910a1cace
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.13.1		00186e82557b469cfddda650903da56567a3a286
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.13.2		4f35563c6b71b69a7a3b9b41a2714408c88c0880
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.13.3		004030fd6ede26acba555a9707e25d4271684236
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.14.0		03cf88767c15fb13f5631e72f825b4715171612b
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.15.0		87a6d97ce474cf465c9620b359c2296a1f4e1ef1
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.16.0		c3035da5936c88f281e0ef2371f46d1d0c932db0
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.2.0		5219fccc776568f09f03e668b7b1de9215202b49
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.2.1		1e24f39e31d05a154f01996386c1b4ba44907e6c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.3.0		39fbf574e0dcfe04f41b98f87b79198e7c206342
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.4.0		d34733ec5d617e4c5154103adfc7ad8568ea35f7
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.5.0		3f107e6a8d30ef3cf8aa04b2bd2580dee91a8d9c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.6.0		d68cd0cd2a0aae8d43a4139dc5484fe686f13c12
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.7.0		c5fce6bb9c9d6c4aaae5b36a08e9c044f5075246
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.7.1		2f6c23a7818c49dacc7e674b5630fab92921abbf
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.7.2		de02af6b6e3724e2d2e816731853d709c2d38d10
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.8.0		78c4aa75636f6ebcf01b5b23fde87c1922725cc2
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.8.0-M1		6bd11f65c42e76aec52ec46d990957171c87855c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	2.9.0		d4cf3c72f031fb4def84440caf7e32d98c7721ca
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.0.0-M1		b6963651814e746eeb5be0c15be8eedba8e835ab
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.0.0-M2		0acefa3981e31be4c7e079e87a8082d44d358335
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.0.0-RC1		bc2939db0c8d9fd484691714d64d0176ce7ffcd5
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.0.0-RC2		ccbc10aa2cf97955c2a5fed1f3268544674a4ae7
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.10.0		30ac0fc0e5b1b9891e4a1cb816734c1d14788ac3
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.11.0		420c6cec11e09fa5e2c79a6c45af8ef595aff478
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.12.0		b5db505a1d10ab540659cd198005ac8ce66a6644
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.13.0		06605d4947be66b1d0e8ea7c9d527af4511fcc7f
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.14.0		93c3c73917619f10c018f3e80aece89de0489a92
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.15.0		3c17e3a8af22982075b20afdfefe388c9527ccf9
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.15.1		ce528af38c80ad2b5995692cb6c6eb79d6d4c12c
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.15.2		6570b7595ecd55a670bb86cde45135edbe7ebefb
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.15.3		54747addfbc82273a128d33dbdac7a162f6a2d8d
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.16.0		2beda0c7eb9599fd79c13bfb75c914108a4ac3ab
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.17.0		062d7991c293df49112309db21d4cb7d79d7ee64
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.18.0		8f2c4b06294213b99502785c4b44b74956999816
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.19.0		6328bffc70fdd0c6e727d3b868d6d3bbbe1d5fec
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.2.0		3015e6be4facd70eb97e5f93be2d3881cac9d0ec
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.2.1		978c52c6d5a5ab02f1a4bc6e353b12704a342328
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.2.2		8be46d3f7e5447fde97ebf1f3f34e059514ac98f
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.2.3		79355fcd85def665c0c40b60f7cd5a50b0b07eb8
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.20.0		5bfba438895bf6221508cb08c5494e744c81115f
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.22.0		5c6edc3c6a7022032248ca6ecc5103673dc4d3fa
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.4.0		41f36d3d5201b6eea3c9e1b6ba92cb9e106ddaf3
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.5.0		4470521a5200e8cd4dd37517f49ed675f38f4bd4
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.6.0		1e9b0ce500aef727a8802d372e8b2c65501584f3
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.7.0		65fd84849ebaf48c9c3f71fb92814e5775673e11
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.8.0		73e9593a205c3e0b122ff7bd0334cf2ec6643d8a
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.8.1		ad0cdd148faed1e08d7f1f606c6a39b7f910a973
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.8.2		80fd2c67f2517dc7de793caefa4331a1b971cd74
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.8.3		0407831fb0c868f1be36177b4d1be93a76ac7285
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.8.4		d16e5a075b717fee30f3bdbadadb79606356fd43
org.apache.camel.quarkus	camel-quarkus-google-sheets-deployment	3.9.0		b3a034ab311eea6e93e36cd8903c5e5f84002065
org.apache.geronimo.framework	geronimo-config-groovy-transformer	2.2		33801a9cb28e95b56b500f860e57697cf4b41a76
org.apache.geronimo.framework	geronimo-config-groovy-transformer	2.2.1		f321df324653381d5e62ede72f3b8f3cfab65617
org.apache.oodt	archetypes	0.10		N/A
org.apache.oodt	archetypes	0.11		N/A
org.apache.oodt	archetypes	0.12		N/A
org.apache.oodt	archetypes	0.6		N/A
org.apache.oodt	archetypes	0.7		N/A
org.apache.oodt	archetypes	0.8		N/A
org.apache.oodt	archetypes	0.8.1		N/A
org.apache.oodt	archetypes	0.9		N/A
org.apache.oodt	archetypes	1.0		N/A
org.apache.oodt	archetypes	1.1		N/A
org.apache.oodt	archetypes	1.2		N/A
org.apache.oodt	archetypes	1.2.1		N/A
org.apache.oodt	archetypes	1.2.2		N/A
org.apache.oodt	archetypes	1.2.3		N/A
org.apache.oodt	archetypes	1.2.4		N/A
org.apache.oodt	archetypes	1.2.5		N/A
org.apache.oodt	archetypes	1.9		N/A
org.apache.oodt	archetypes	1.9.1		N/A
org.bdgenomics.avocado	avocado-parent_2.10	0.1.0		N/A
org.danbrough.kotlinxtras.core	iconvAndroidNativeArm32	1.17		N/A
org.danbrough.kotlinxtras.core	iconvAndroidNativeArm32	1.17a		N/A
org.drakosha.tools.calctable	calctable-dataprovider-examples_test-data	0.0.2		76942a960ec9acd7634b4eb0e973ca5ecfbfa27a
org.drakosha.tools.calctable	calctable-dataprovider-examples_test-data	0.0.3		b92548b9ae01efc9bcc714091d09f5d22f992c44
org.eclipse.hono	hono-adapter-mqtt	2.0.0		97d11b88a302d55ab95d31dd3396d1d1410b054e
org.eclipse.hono	hono-adapter-mqtt	2.0.1		d2a707a7810c02f5fa4e236d72c6863f8070dcbf
org.eclipse.hono	hono-adapter-mqtt	2.0.2		b16cd4b04b2c9a4e7189609c64627f75fddd8115
org.eclipse.hono	hono-adapter-mqtt	2.0.3		b4f22e181f941fd5a8b0b6f8017463f53f15da25
org.eclipse.hono	hono-adapter-mqtt	2.1.0		abca124fcd52ffbd0dcc641f1fd4dec90cc98b82
org.eclipse.hono	hono-adapter-mqtt	2.1.1		e31018630f94dff6b40032a88adef4f0c78d0197
org.eclipse.hono	hono-adapter-mqtt	2.3.0		45774e48c8d9d51f506e091176755eba5b97914f
org.eclipse.hono	hono-adapter-mqtt	2.3.1		23ab8a7cf07bbee3cf32e2dddc9601929596d217
org.eclipse.hono	hono-adapter-mqtt	2.3.2		c4cfc35228c51c597e7472f6be414b96a59e875c
org.eclipse.hono	hono-adapter-mqtt	2.4.0		89912bd1530b981def45d72a20ce1787ab84dca8
org.eclipse.hono	hono-adapter-mqtt	2.4.1		7a4b30bf77ff8fbb55aa43956481c1488eda61d4
org.eclipse.hono	hono-adapter-mqtt	2.5.0		9ff4c70e3c8bbe8b619f6cf80add1dec940287b2
org.eclipse.hono	hono-adapter-mqtt	2.5.1		7ff78b75a67d05849db39f86acca46e1ac3133b2
org.eclipse.hono	hono-adapter-mqtt	2.6.0		297538d3509b789d63b560e4ff086a272b3b93d2
org.geomajas.documentation	geomajas-project-geometry-documentation	1.0.0		9dc8a0c2b358176f958a455864c27e7cfc3e5f61
org.jbpm	jbpm-console-ng-showcase	6.0.0.Alpha7		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Alpha9		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Beta3		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Beta4		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Beta5		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR3		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR4		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR4-Pre1		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.CR5		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.0.1.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.Beta3		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.Beta4		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.1.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.Beta3		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.CR3		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.CR4		N/A
org.jbpm	jbpm-console-ng-showcase	6.2.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.3.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.3.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	6.3.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.3.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.3.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.4.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.4.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	6.4.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.4.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.4.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	6.5.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	6.5.0.CR1		N/A
org.jbpm	jbpm-console-ng-showcase	6.5.0.CR2		N/A
org.jbpm	jbpm-console-ng-showcase	6.5.0.Final		N/A
org.jbpm	jbpm-console-ng-showcase	7.0.0.Beta1		N/A
org.jbpm	jbpm-console-ng-showcase	7.0.0.Beta2		N/A
org.jbpm	jbpm-console-ng-showcase	7.0.0.Beta3		N/A
org.jbpm	jbpm-console-ng-showcase	7.0.0.Beta4		N/A
org.jbpm	jbpm-console-ng-showcase	7.0.0.Beta5		N/A
org.jetbrains	annotations-watchosDeviceArm64	25.0.0		N/A
org.jetbrains	annotations-watchosDeviceArm64	26.0.0		N/A
org.jetbrains	annotations-watchosDeviceArm64	26.0.1		N/A
org.jetbrains	annotations-watchosDeviceArm64	26.0.2		N/A
org.jvnet.jaxbcommons	jaxbcommons-runtime	1.0.6		36bea810d9feaffe557a909129a8f40bbf4e7149
org.jvnet.jaxbcommons	jaxbcommons-runtime	1.0.6.5		2d34b51d0622e824a5de0aff86aa20ae01fe1c9a
org.jvnet.jaxbcommons	jaxbcommons-runtime	1.0.6.M1		0d8c1d0c1db8c34d0f1400ca2c3758fa8d406b5a
org.jvnet.jaxbcommons	jaxbcommons-runtime	1.0.6.M3		666fef0fbe3ed33ce122fc7fefcf9e7721d40a54
org.mvnpm	remark-mdx	3.1.0		6a576124f277f38c55cae08acf65920d973d2052
org.nocrala.tools.lang.collector	list-collector	1.0.0		f4d1ee3bf7e46338e1d9f60f6c90e9456dfb0bfe
org.nocrala.tools.lang.collector	list-collector	1.0.2		c93bcc1e7555c1679975378ffbd2aff8e9677137
org.nocrala.tools.lang.collector	list-collector	1.0.4		0ba3a79399b5381e45fd22f5ae8e40db469b8ff5
org.nocrala.tools.lang.collector	list-collector	1.0.5		58b708ad7139f3f22bea7b64b67db50790f373d0
org.ogema.widgets	widget-exam-base	2.2.0		f01765ffa56bdda0014136897910cac7fbc02c2f
org.ogema.widgets	widget-exam-base	2.2.1		da8d59409b834fecdcfd2aa9065fdbde49bc361f
org.opendaylight.odlguice	odlguice-features	1.0.0		N/A
org.openurp.edu.room	openurp-edu-room-webapp	0.0.1		810cd3a01f2b188cc74653f0427442be376875ee
org.openurp.edu.room	openurp-edu-room-webapp	0.0.2		91b9bc4ada8ed0eba225227ab561de216f0ff1b8
org.owasp.appsensor	appsensor-storage-in-memory	2.0.0		e213b8e907c4caee546bd4c9b70d0f9d18e6068d
org.owasp.appsensor	appsensor-storage-in-memory	2.0.0-RC1		035d353fe1a8022b9b0af65882ff01b6bfcfb6b3
org.owasp.appsensor	appsensor-storage-in-memory	2.0.0-RC2		48326cbea60b13add5ff4f10ace3822838df72bf
org.owasp.appsensor	appsensor-storage-in-memory	2.0.0-RC3		72f5a7c5f7eec85117d8d440246f069f5a0c2e0f
org.owasp.appsensor	appsensor-storage-in-memory	2.0.0-beta		99e683f10954af3baf80d7790572d9722ddfe84f
org.owasp.appsensor	appsensor-storage-in-memory	2.0.1		c459f47028662712f28b396fa4458ef6f870d973
org.owasp.appsensor	appsensor-storage-in-memory	2.1.0		d450f22b62f54e03ac7e8fae1637421a2ece0cd7
org.owasp.appsensor	appsensor-storage-in-memory	2.1.0-RC1		e1ef2a8397f615a403e5338f29621252a4a0a928
org.owasp.appsensor	appsensor-storage-in-memory	2.1.0-RC2		13ac6f6a4f17533cd76cebb889512a448f9b62c1
org.owasp.appsensor	appsensor-storage-in-memory	2.2.0		379aba1e6efae62265656229a16f7da614cd73c6
org.owasp.appsensor	appsensor-storage-in-memory	2.2.0-RC1		728bca3954189301f87080f2fdd3e4aafade4a8f
org.owasp.appsensor	appsensor-storage-in-memory	2.2.0-RC2		57d6e11a33b339faa439f989e6f290b7dfcbf636
org.owasp.appsensor	appsensor-storage-in-memory	2.3.0		3fb1d5d69c0927b1a498b8ee6232abb83b8878f4
org.owasp.appsensor	appsensor-storage-in-memory	2.3.1		e5d8ec5a18f86a57317eaf229b9bb76eafd4a7d0
org.owasp.appsensor	appsensor-storage-in-memory	2.3.2		d65475c600872154ec580e687e64c0dccb383922
org.owasp.appsensor	appsensor-storage-in-memory	2.3.3		7f4d62eca64be66788b492324d1f870d740433e5
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.3.5		8392077654b1f609d098a99c2b9b5d67e5946a9d
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.3.6		8ceea38ac43c4878a4b24ac0019f3e502b3e5165
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.4.0		d86ceaa1a0683e75a4d0377bf66095b1ce8ace0f
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.4.1		58e892ca9718930fe96486b9e26efd86bd622801
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.5.0		067de72b0571f7d5f8de89d636a36fdb3bd3e09e
org.specs2	specs2-analysis_sjs0.6_2.13.0-M5	4.5.1		a62996c396b939f2d1cffeb09fa4d788430c7210
org.springframework.ai	spring-ai-minimax-spring-boot-starter	1.0.0-M5		c6483dc3c94d17988a1ef527ea46e4f53a22673f
org.springframework.ai	spring-ai-minimax-spring-boot-starter	1.0.0-M6		2b54c898f1b17fcdf608b8e9587e5f5b01059753
org.typelevel	discipline-core_sjs0.6_2.13	0.12.0-M3		1b190e78b5496b84d58106f858b66773857d0e9e
org.typelevel	discipline-core_sjs0.6_2.13	1.0.0		e2298165a45a85e7a4c2ae7479dfb677aa52c6b1
org.typelevel	discipline-core_sjs0.6_2.13	1.0.1		48ec72230314e5684baa5bbc9f6446632f3ca22f
org.typelevel	discipline-core_sjs0.6_2.13	1.0.2		d23808c6b87dd90aeb956c41363aa11361c5d094
org.webjars.bower	gridster.js	0.5.6		1e92bdd449831b63bad5abf0c8549825cf59d30b
org.webjars.npm	types__pdfjs-dist	2.1.4		2625050eed5c351df22fb7c88388d570f6144e64
org.wso2.carbon.identity.inbound.provisioning.scim2	org.wso2.carbon.identity.inbound.provisioning.scim2.parent	2.0.19		N/A
software.tnb	system-x-google-bigquery	0.0.10		952c76e0c2e71b98ef4030d01ff83a785b8c80f9
software.tnb	system-x-google-bigquery	0.0.11		f50f76b1f066f3ae3924e1378de2f6c68a9022af
software.tnb	system-x-google-bigquery	0.0.12		3ca3c5db8a6de53de0ad9da560e055b6fc0c39df
software.tnb	system-x-google-bigquery	0.0.13		fd502c4a2c362e6c968fde7b4f48168c0ca47f85
software.tnb	system-x-google-bigquery	0.0.14		4433725eeb6a5e8630af94fd994da62c7e12b06b
software.tnb	system-x-google-bigquery	0.0.6		64b5aa44d24957ddaf2ba686b6a3692684404abc
software.tnb	system-x-google-bigquery	0.0.7		1b90015893f66bb3e78255821617e23e1b6c861d
software.tnb	system-x-google-bigquery	0.0.8		0f875f36f48c41eb73c8b6ae279dfa9e2e4bdfe2
software.tnb	system-x-google-bigquery	0.0.9		34bf73d396775d63899a640403b79db731426b8e
uk.nhs.ciao	ciao-docs-parser-kings	0.1		4282841c700b8148f4b28c6db8746f2fe0d7ebec
