app.cash.paparazzi	native-win	4.1.0-ae77d65		8d02cf07931a2d86bea59a44f7dbbd81d8bc65f8
org.bytedeco.javacpp-presets	opencv	2.4.11-0.11	linux-x86	0974958ca8d88f12623a212e00764b1e5b068fce
org.bytedeco.javacpp-presets	opencv	2.4.11-0.11	linux-x86_64	540f7ad1082e2e2fdd697bb3a2f0e8af53f47555
org.bytedeco.javacpp-presets	opencv	2.4.11-0.11	macosx-x86_64	eb2b7a4ec6c0d36aa57d42e411b4e1df6c7a7dca
org.bytedeco.javacpp-presets	opencv	2.4.11-0.11	windows-x86	e8cc1f8ee369b8b77fb26f4abfeaefa3a70b25df
org.bytedeco.javacpp-presets	opencv	2.4.11-0.11	windows-x86_64	39e35f9c7ed664fe9111ffbcb67dcd6c2df06da7
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8		8e41a26d942a9f0d0a805b7188f323ea392ad0f3
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	android-arm	cb2b79e7af7f947ac5574af0796cb742a2b62035
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	android-x86	03abbb0f0fded8ad1f9044e0ab5dda86acfc977b
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	linux-x86	8fab56fcd2a3ecd71a2994f7b28e2b6926fe64b6
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	linux-x86_64	bb3b05ee332ce3f842f279e3396f297f26718071
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	macosx-x86_64	9cf0e7a0a3458efee5ea39043162cbf3bb886e18
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	windows-x86	cbee63d1bbff0b153314ae4a635997ae55a9f09c
org.bytedeco.javacpp-presets	opencv	2.4.9-0.8	windows-x86_64	37376bc8a1e257c8e2d279dd57eabd4313582a86
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9		f39a3ad0e200c1e0cb47bf639fdc0bb427b36fc3
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	android-arm	161d80c147312404837231101a56feb49ced593c
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	android-x86	2664b5df6ef7ef3ffd2e74d256364e89f571ae70
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	linux-x86	5ce4c3c4f7dedeb5edb23dc3c758c49736f1f043
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	linux-x86_64	38a9846dd31056ab372b4836a66fd3aedddd599f
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	macosx-x86_64	04685b5fa882dc750dd7efed28073eedf2829c93
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	windows-x86	d9f1be635d8c176c8df5cd55c16dbe31f22e42d6
org.bytedeco.javacpp-presets	opencv	2.4.9-0.9	windows-x86_64	2e9fd797917299b74a85b5201b0594c5ea7df313
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0		096b9521df0d812f431a25edbdc4d5316c1b1e00
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	android-arm	3b33edc7df29ac7560c3aed970ed942d73c3dacf
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	android-x86	bc8299059e1b8a5a1c28d5c45ec804fba44d9efd
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	linux-x86	72a8d4e820a529d219dc37ad778ef10a37b6b58d
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	linux-x86_64	b9fc08cca4901d173af1fd42122fe02b4bf34c4a
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	macosx-x86_64	e5ba2b07e7388e10e7033179cd4ae85a32cca2c9
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	windows-x86	94a47719bf0e295a013a6c9c0fecb7af63ea90af
org.bytedeco.javacpp-presets	opencv	3.0.0-1.0	windows-x86_64	ce27c022688644a7179a37208adc24b636630bfa
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1		902947d7faea1294a98e7c1aea76a581fe558a76
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	android-arm	ab1a57798377c53772bbb3b0a2d92fd60c9505b8
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	android-x86	a9b05f9ad791eaf0c4f77aa8fa73b3f2a7c179e5
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	linux-x86	005f5eb2a7902373f728a6994c45853914e5d758
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	linux-x86_64	ad90490470e87240e00f32ac664c29f494497a32
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	macosx-x86_64	02b9d31197da38b53a40c15a0d4efa1416aeaf10
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	windows-x86	19393aa9534142f3c0dd19a8f11fdb0f9a5909c7
org.bytedeco.javacpp-presets	opencv	3.0.0-1.1	windows-x86_64	4a0516491dddb644d2db3176b47f14c6512448db
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2		2cbce052bcc7780513b3c54594ba13a370621154
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	android-arm	5d70f33dfbf7737ff1091bd5bdd7ba0b398100a6
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	android-x86	d8ed1f4f2da94521bb60f3a4a7bbbde18416c164
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	linux-armhf	75e2cad8304981fdaab74fdc5de3c00672fc4a57
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	linux-ppc64le	0593adf4c640ea7ed1b2410d7b1482803fa8c323
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	linux-x86	b438693b45c81aa1a55600263660015acb28c8d3
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	linux-x86_64	c382d1cee1ef10b9c754aa6e67c2d3797090c60a
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	macosx-x86_64	bb21db7eb2447b29bb661011f0a3c548849ed754
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	windows-x86	24f52235e8cd584f58c39af8e70da571e0df4e38
org.bytedeco.javacpp-presets	opencv	3.1.0-1.2	windows-x86_64	5195da91a1701e67f9ca7e4d834d311c87adea13
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3		ae19e668754f80bc451d28d07c916d55f5d05fd8
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	android-arm	42dd8b09b8389cc46c862eb04eb5ce92f24db98c
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	android-x86	848d352b867bf2c6d94c482ab694c504eaeef9d9
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	linux-armhf	0ac8412b2560cc76feac99651da53aa571eae179
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	linux-ppc64le	e9c3116686eb5a033d2870ff59b7dd8abf3f2817
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	linux-x86	08a3b243e094a7435bd87eb0ecf53f34766961a8
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	linux-x86_64	e4beb5534e24e705c08c65fc2e65142cf4ab3b4a
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	macosx-x86_64	160f8eefa87738a2e3a60cdd8f9ad9daf4e0f5f7
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	windows-x86	3d455d0c218e90072827d5b22b4163b1eea323e9
org.bytedeco.javacpp-presets	opencv	3.1.0-1.3	windows-x86_64	391fd8b3d30b2c04f58e3cd19edd1c234656da12
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3		d442ea90d190e680d8c6f18469aaeaed26c00c77
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	android-arm	8affe9427828689dd9b5cc8d59d8492cf28bd06f
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	android-x86	2a562ef4d4408c1dea5d4190b6bbd151a83c8eae
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	linux-armhf	7fdd60baeb95fc02f5714de4e5882035d892bd06
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	linux-ppc64le	8768f158b0ce3cfb324600285afd116fc064d9b9
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	linux-x86	7db41aeb44fbf201187aa4a1f899d367f1b01ded
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	linux-x86_64	4c712afdddfbd1b9da59255f9f45a7f24252524e
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	macosx-x86_64	2e066032f00ee55a28ffdc96f37211f827d98e9b
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	windows-x86	38bb9bef4fea8c7489aab7a7d838f0aac7a616cd
org.bytedeco.javacpp-presets	opencv	3.2.0-1.3	windows-x86_64	8078a64309b575ef2cfb6b369eef61f30580bd65
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4		b82eeed2295f30369044b2520937d764efeb3e1e
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	android-arm	0cfb6adbfd5ebfe08b755828ed02b67e1d9eedea
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	android-x86	960d4620882b17417337c4c334d08e0146d4ff47
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	linux-armhf	071a83783e73df409d2c8f1c7d41d585ab5acf70
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	linux-ppc64le	910b946f464ed4ad0d0fda7219b9da2a271cca93
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	linux-x86	09ec1472a6dedff8d741a278e72c465e068fe37e
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	linux-x86_64	709f95ff3f0f0c8dd932cd02a82eec4dd3aa8ec8
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	linux-x86_64-gpu	defe65549a8725fcc2f8fcb8302d1277abf5cee4
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	macosx-x86_64	31ee77a044ecce8b9099f525bd8d21137ac69d80
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	macosx-x86_64-gpu	d6b5ba270771275798065211515f0cc705998f35
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	windows-x86	83a5007c297c48b4644d1b92b3b833db7bf4eb11
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	windows-x86_64	9ed31396622f96b5476330bbe0cfab9d9e57b4b9
org.bytedeco.javacpp-presets	opencv	3.4.0-1.4	windows-x86_64-gpu	443af6f12a49a4cf24bb6d1fa3448a4d561bc786
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1		194c44a24da8ed085630d01d23f3e6d9a83c2a28
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	android-arm	7604fe3cfa00207a51ee322b50f7db5372bead9b
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	android-arm64	6c91c22a156ce9ea3c901afeb93d5efd037f0e96
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	android-x86	c58bca59002ce2250a979986b0bc937b0ad1400b
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	android-x86_64	85bb636369f3c72ab15f80e137b61d97f4b5306d
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	ios-arm64	27fbe907ae96a5064300dc5d89e9db3f72c114d0
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	ios-x86_64	4ffcccf00eb5de5de8da6f5199a5f2757443e93b
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	linux-armhf	0cacaac51777468f064c2fa6968036f2aea92d45
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	linux-ppc64le	5f1e11a2b1c1361419ae6f895b16c4896dafd37f
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	linux-x86	122eee45eab234c96d6b0877366728b530b1cd37
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	linux-x86_64	87ec5d89b3daf5dc8ca9fbe22023a22f5bead075
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	linux-x86_64-gpu	ed72012f950ff75a0f531dd73dcd225d082fcefd
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	macosx-x86_64	3abe640aae1e885105af1fd98bf10e0d32d24534
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	macosx-x86_64-gpu	9188aba02b9907091970e8208cee06c54ce72ad2
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	windows-x86	1b82c525881235468c6af2a7817cbc5d1a0bf7e4
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	windows-x86_64	dd83d6d46d38febc1908870c7a501c6c224838e0
org.bytedeco.javacpp-presets	opencv	3.4.1-1.4.1	windows-x86_64-gpu	4f7ca3422aeb2190c06ce3eca1a1681fb718f8d4
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2		93b77f57a6aabf24f9a1d6ebba75f9aac8ae75f3
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	android-arm	a537defd662103a51cba49dd7f2662137bf74b2e
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	android-arm64	8e0d9077f62b2e526c0ca758e62c99b680b97260
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	android-x86	bc7ef0eabe1d99874e672c4a24de7ad3d11b064c
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	android-x86_64	d5c6ad436b1c61d5388358d126896e9a0b805bfb
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	ios-arm64	6ff41469de589b1bfbea79af1b0d557c2a4d2051
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	ios-x86_64	c023548c20f91531b5b86b052f1c42562b991104
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	linux-armhf	8252e1b362705d00644d2600cec5d36a9d440723
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	linux-ppc64le	6bdd5b9e131549e7d3f8f5d2d140ae3633fbfdd3
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	linux-x86	f4f706cf3c144f97ea0c6f3c90df46adb70bd6e1
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	linux-x86_64	a5eb97190df9805c50ddbb2d7115ea310e82f062
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	linux-x86_64-gpu	1b7589cf2978857c3f8663346450073a6b6ba348
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	macosx-x86_64	ec76f1e8d17ab78bc45c382f79fd1069577c6221
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	macosx-x86_64-gpu	c99959ce34017386d066381166bc7be50d150164
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	windows-x86	0205becf61c19fc03a3d1d43492b74f3b01658b2
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	windows-x86_64	5ec3ebecb00bb9cd635328c94d493e43e97b697b
org.bytedeco.javacpp-presets	opencv	3.4.2-1.4.2	windows-x86_64-gpu	c9c1b0279020b18c9ae782fdcd4ba57bb140f133
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3		350f8b6d40b3fba1c4d1551750bb9b4f281e550e
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	android-arm	424d091d02a920fb551493200250d417744a02e2
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	android-arm64	246a4edf7e939849062e66f33bcd289d3aab3f4a
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	android-x86	70f6474f75205631acc1515546b288b875f6c3b1
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	android-x86_64	7998323c18994af2d0ce28ca0215a995aac00cf6
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	ios-arm64	37a258a37ab0588e7c1b20b34d2b57fd86289414
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	ios-x86_64	8c0ac45239dbc4fdc499c4fbfe7339df354e69cd
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	linux-armhf	02256b856aa9c99bfb882e942029b195a18b91e2
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	linux-ppc64le	748e74eb17966f9e40fee96c35c75442c0193e3d
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	linux-x86	5abdf4f7ede2acd5a2c24d2c0ec204bbff9453e9
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	linux-x86_64	ba3c5b10f9ae449d89cc9eaeaac691c41dedf1ba
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	linux-x86_64-gpu	e53f69e02994a9921410c41b7cf1c73d1310dbb6
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	macosx-x86_64	70ba262daf2e0a1e8ad8bff46bc33c6b505d3402
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	macosx-x86_64-gpu	2fb1d2070c301cd0da386044670ddbe7f4bbd8a8
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	windows-x86	3081e1d1bc4fb6b810ecaf4c8023adac71543ca3
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	windows-x86_64	e20b7ee17cb71212b5beccbc7c62143f19fc82a4
org.bytedeco.javacpp-presets	opencv	3.4.3-1.4.3	windows-x86_64-gpu	29b26048d791d2a9f0c50c18ab0a17bf69ec903d
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4		0c7e05759bdfcb140cb236e5461a83ae3d053c38
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	android-arm	09f92a97d79fe82b5f837451dbc42c3ee4b115a1
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	android-arm64	4c09acdb1f33355bea1c7fbcd57bc804595a5294
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	android-x86	13397351bdd4e077cb60a78e154d8baa3db12748
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	android-x86_64	7fdd8530ceca1a05b00cf6a2aea9a8e7eef77857
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	ios-arm64	9b405b4afe91517f7d071d81f14f597194b6a9de
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	ios-x86_64	2e2c5fac1c8ee0624ee5cb6525a70489a3a8eb1c
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	linux-armhf	266b249a30bc65e48b75dc095997a4d57bc0b2d2
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	linux-ppc64le	0f9fd051bb5fe078627319ac3e562f2bc03a50aa
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	linux-x86	38c141ab7789f7b30132f8622fc4592cddcbf60c
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	linux-x86_64	5915cdd59bfa9715154d1162d932d9a16374c60e
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	linux-x86_64-gpu	72942e944bb618f61c4ceff58587309c1056ffb0
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	macosx-x86_64	8ea4aeadf752ff23eb621b8aa1b4c0242da1050f
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	macosx-x86_64-gpu	704eeabbfbdf5829edfb490c77b5487d0a849f2f
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	windows-x86	c0a8181798ec7608d3e51ad744bd915cee0104e7
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	windows-x86_64	f24f109ce1f8015b035b46f72150550abb057998
org.bytedeco.javacpp-presets	opencv	4.0.1-1.4.4	windows-x86_64-gpu	172a34be8b8d3077b197040635665d81a35ee6a8
org.drewcarlson	mobiuskt-extras-iosx64	0.1.9		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.1.9	metadata	08b6586caffe73224092ea993d48f9f0fefaf990
org.drewcarlson	mobiuskt-extras-iosx64	0.2.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.2.0	metadata	cfb2bc94e10a9fa299552120ab3639010f10e06e
org.drewcarlson	mobiuskt-extras-iosx64	0.2.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.2.1	metadata	1bd49ca4c601862abaec12105a3c0ecf1c7d87a0
org.drewcarlson	mobiuskt-extras-iosx64	0.3.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.3.0	metadata	46eb8da263dd92dff1ea31786d64092ff144410e
org.drewcarlson	mobiuskt-extras-iosx64	0.3.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.3.1	metadata	d0482e1fe69b6ece518ce2e2216ba0be09db1426
org.drewcarlson	mobiuskt-extras-iosx64	0.4.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.4.0	metadata	63962acdd76eb08936dfa16f4cfe76a1eacc3bba
org.drewcarlson	mobiuskt-extras-iosx64	0.4.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.4.1	metadata	8776195455afe52713b7a5cfb7510aaf4f2c5b3a
org.drewcarlson	mobiuskt-extras-iosx64	0.4.2		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.4.2	metadata	94465cafcaa52c46d9f5b734315c3983f744c247
org.drewcarlson	mobiuskt-extras-iosx64	0.4.3		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.4.3	metadata	a6047475d7fb470595c8f95fe0ce264e11b3f267
org.drewcarlson	mobiuskt-extras-iosx64	0.5.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.5.0	metadata	21fa3bb8b5159e1093bdcb9fbe2694db3e928804
org.drewcarlson	mobiuskt-extras-iosx64	0.5.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.5.1	metadata	66524ba9d34e493361e68ddacba106b9339681be
org.drewcarlson	mobiuskt-extras-iosx64	0.5.2		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.5.2	metadata	ac7e589d4e6099e97403eede7d5d9a82628091a1
org.drewcarlson	mobiuskt-extras-iosx64	0.6.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	0.6.0	metadata	7c843dcbeb87ed07ecbbbbef2490b1e7d39c0d54
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc01		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc01	metadata	8557ad3b73fe6c7d5584d2dd2ebaea40eae4b477
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc02		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc02	metadata	859f5fe51da0ddb9b149544afe5cb2d8c836ac19
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc03		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc03	metadata	c4cb59295f45c7d695dcec44bc56603a62d0e91e
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc04		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc04	metadata	b7b0abfdb13bd5a7d11e124b663943ab51342940
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc05		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc05	metadata	4400e64b5fcb40e8d0f4ff786135c5c632ff6af1
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc06		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.0.0-rc06	metadata	ba34d18ddd6c257c9a43e70b60639f4db5d57862
org.drewcarlson	mobiuskt-extras-iosx64	1.1.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.1.0	metadata	a918ff6db4ff4fb197e11fa4f741e86ae940d2a9
org.drewcarlson	mobiuskt-extras-iosx64	1.2.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.2.0	metadata	8461b18d752c4ed5ab765cc0fa9041942700012f
org.drewcarlson	mobiuskt-extras-iosx64	1.2.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.2.1	metadata	e3c9d5d23b395b80c01ac7e37d9245cad9c98c3b
org.drewcarlson	mobiuskt-extras-iosx64	1.3.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.3.0	metadata	8f35052be9d01f49f6123b5f92c734d028d7d3b8
org.drewcarlson	mobiuskt-extras-iosx64	1.3.1		N/A
org.drewcarlson	mobiuskt-extras-iosx64	1.3.1	metadata	68b75f1f413fbe94c2c81216d7e94eb57227100a
org.drewcarlson	mobiuskt-extras-iosx64	v0.2.0		N/A
org.drewcarlson	mobiuskt-extras-iosx64	v0.2.0	metadata	fcb715ec810978ca211923c0cdf2b595cef796fc
org.eclipse.ditto	ditto-services-utils-persistence	0.1.0-M1		9332bbd58a43932480dda6253ab2cec3e3aa4e50
org.eclipse.ditto	ditto-services-utils-persistence	0.1.0-M3		c7933031c6dae0f8385e79642de5a5cf4e85bf82
org.eclipse.ditto	ditto-services-utils-persistence	0.1.0M0b		682d3900565dd1dc3da0d685ef8c54c28513cef6
org.eclipse.ditto	ditto-services-utils-persistence	0.2.0-M1		cdef9712bff5837b73864c738f6251eac75dcdbc
org.eclipse.ditto	ditto-services-utils-persistence	0.3.0-M1		a51519c65c063c56e9e3053b83bd07f445a4f61d
org.eclipse.ditto	ditto-services-utils-persistence	0.3.0-M2		77589bdeef1380c0654321bb00c9b279cfe20b12
org.eclipse.ditto	ditto-services-utils-persistence	0.8.0		6f8a6caf2b721c4e0e5e5850d27c53cebd67d4c4
org.eclipse.ditto	ditto-services-utils-persistence	0.8.0-M1		af96c11f59c111da27c9c637809e1e3d5a6e008f
org.eclipse.ditto	ditto-services-utils-persistence	0.8.0-M2b		c8162b02b23b57d437962342eddc13ae31d3e615
org.eclipse.ditto	ditto-services-utils-persistence	0.8.0-M2c		25c41b20b143bc7c437c9a919cad38965d996cc9
org.eclipse.ditto	ditto-services-utils-persistence	0.8.0-M3		7b684b7cee3a24e7850105e5c07b49ea8836c1af
org.eclipse.ditto	ditto-services-utils-persistence	0.9.0		a5413ebec04a4c3f8546a79a8bf55f06e5584eeb
org.eclipse.ditto	ditto-services-utils-persistence	0.9.0-M1		9c057140f29ae59cc2dc8884dfa10530e38e8893
org.eclipse.ditto	ditto-services-utils-persistence	0.9.0-M2		99ea0baddfe97af92c858db439e5cce14ce9411c
org.eclipse.ditto	ditto-services-utils-persistence	1.0.0		d2cbf4cc2aa1d29783166e96800fa677ebcfcdd6
org.eclipse.ditto	ditto-services-utils-persistence	1.0.0-M1a		64e395233f41aa78e50c2635de7519b2c13958b4
org.eclipse.ditto	ditto-services-utils-persistence	1.0.0-M2		8f7ecb79587d8732febfa182b1701413a8e9554a
org.eclipse.ditto	ditto-services-utils-persistence	1.0.0-M3		accb4545464737fbfeee08f8c14f83c2a196fe99
org.eclipse.ditto	ditto-services-utils-persistence	1.0.0-M4		ca2608bcecf97452834db2292e7ebe72f985e642
org.eclipse.ditto	ditto-services-utils-persistence	1.1.0		36b2600cce2fc2ef7c98437c9eb322c5c6056628
org.eclipse.ditto	ditto-services-utils-persistence	1.1.0-M2		de5147c657bd6a7322b2a69697077aaeb8f3bced
org.eclipse.ditto	ditto-services-utils-persistence	1.1.1		ba3e692a28416627b3bea1c702d4c74fc367fcdb
org.eclipse.ditto	ditto-services-utils-persistence	1.1.2		9629926eb4974e391f76ecdcae9d9f43d44473bb
org.eclipse.ditto	ditto-services-utils-persistence	1.1.3		a49fa68dc5bd1738a67667afae8ee532014d8916
org.eclipse.ditto	ditto-services-utils-persistence	1.1.5		09a840d822954161cb58dad6dcfdcb290ce808e1
org.eclipse.ditto	ditto-services-utils-persistence	1.2.0		dc156b5d6e6fc620e00763b09a42141650c01048
org.eclipse.ditto	ditto-services-utils-persistence	1.2.1		70a675c85bfae027fab99746e21fc828122285f4
org.eclipse.ditto	ditto-services-utils-persistence	1.3.0		28bad68e04ec7a7b1a2e28c312df5dc6d01c052d
org.eclipse.ditto	ditto-services-utils-persistence	1.4.0		23c299593d29f2c4566f58c78c140b6af7e3990c
org.eclipse.ditto	ditto-services-utils-persistence	1.5.0		3f46143ef5bc80d922357cc818230e0c2aa32d90
