br.com.m4rc310	br-com-m4rc310-cups	1.0.16		c3641aa08139ff93656b1ad20da3731e56fed732
io.github.eaopen	eap-visualdev-base-rest	2.6.2		122561df1947afcbd15a792a8eb2010244127813
io.github.limbo-world	flowjob-broker-core	1.0.0		3f623c4684f3d493ac805f0951332530d705c46b
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0	metadata	d46c1c88cf64942b43d6188db15d9b40703759c2
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test03		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test03	metadata	f9f77a04f3644a22c2aa3ede952331a836f687e0
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test05		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test05	metadata	0b80565f679d44046a048d3ad7703556ddcae7af
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test06		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test06	metadata	b1f3f9c1883ce3bf95c8b2ffd5243f1104bec6ab
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test07		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test07	metadata	11f4f3472424f17b392aafaf37f3caa971ab8922
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test08		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test08	metadata	a522f5f074f813b57c5e65cabd487a0d2b578347
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test09		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test09	metadata	5dbde0e4ebff8adc66cd9e49181e014dbe072932
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test10		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.0.0-test10	metadata	4f6076121f5e910e65d565a5ad99606ba715a4ae
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.0		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.0	metadata	2e9bb7157f20926d87aab116d9d86a9650b47335
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.1		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.1	metadata	dddb9c21fb03e39773c31a4bc4eb65194e89fbd1
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha03		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha03	metadata	74e366e2fa0a57773355cc21737866e9d70fdbbf
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha05		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha05	metadata	52512da9ff9dcbbe5b1f7af390a3a74c40fc9205
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha06		N/A
io.github.mflisar.composepreferences	screen-input-iossimulatorarm64	1.1.2-alpha06	metadata	116901089e6812a7b135e2642075264376615314
io.github.mocanjie	mycommon	1.1		48f3cc0e57d5654fc27cfe702498bf6245c6ad9f
io.github.mocanjie	mycommon	1.1.1		951785a00b969c4153b0fab5bcdb41de0424c411
io.github.mocanjie	mycommon	2.0.0		42ffdb58869c727fb16e27b656abbc36c6fdcbc4
io.github.mocanjie	mycommon	2.0.1		e46b28229c6a74f122eb7ea875c34a6aa1c0cb2a
io.github.mocanjie	mycommon	2.0.2		eaba62b703d1f379f88c74b163a6e4fe884c0be1
io.github.mocanjie	mycommon	2.0.3		976f1f8e9b64863c47d987cbca8f73f4a6cb0cd1
io.github.mocanjie	mycommon	2.0.4		ed1d0f83c75b53c831bde9cce643e5997e85b5d7
io.github.mocanjie	mycommon	2401		31f6fd23ec7174dcb4a6af134a08ca851d683e9c
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.10.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.11.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.12.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.14.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.15.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.16.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.17.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.18.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.19.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.20.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.21.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.22.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.23.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.30.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.31.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.32.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.33.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.34.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.35.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.40.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.41.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.42.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.43.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.44.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.46.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.47.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.50.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.51.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.8.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.8.0.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.9.0		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.9.1		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.9.2		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.9.3		N/A
io.github.smyrgeorge	sqlx4k-mysql-linuxarm64	0.9.4		N/A
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.1.0		42ca29b87b3909730fedafa020e26192d742aebf
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.10.0		2db5126e2d2d1acbf6491b99e9bfd09639b7a7b3
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.11.0		9440dd3ef488373ce968cdb9428f5b4d73053550
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.12.0		92369eb5d0bafa0a57929b59dcfb514a966e539e
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.13.0		c50b9a3501425ac31437d087b764bc12adbe1db1
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.14.0		fe714e311b9f7b60664b1be3a9757d7c9bdaffd1
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.15.0		f52baba5c9e78b5f9a062153df95c88f0e38d408
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.16.0		c9a58458896a131faa515e8d76ab0b4496d3fed0
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.2.0		d3b59c0e544379272c6d1edc1ff4d31da4fe4490
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.3.0		a3de808b1d32f04bcc56ca3a103c1570e3a849b9
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.4.1		512827d439fb9a6b30f845196a8b5e76d338b870
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.5.0		5634945775bc60ee246fb23e8e7e9dfb2eb2bf35
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.6.0		3f15d494f434ee24935422261dd339dea72dff46
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.7.0		c28e1e9c26884d3c14c626ea77682da547afce25
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.8.0		4a21999d456ff0e39eff02815fb93a29a8942803
io.github.theborakompanioni	tbk-electrum-daemon-client-bitcoinj	0.9.0		5bc6b71e9fee926f9d9608365849ab17e9e06482
io.github.tomboyo.lily	lily	0.1.0		N/A
io.github.tomboyo.lily	lily	0.1.1		N/A
io.github.tomboyo.lily	lily	0.1.2		N/A
io.github.tomboyo.lily	lily	0.1.3		N/A
io.github.tomboyo.lily	lily	0.1.4		N/A
io.github.tomboyo.lily	lily	0.1.5		N/A
io.github.tomboyo.lily	lily	0.1.6		N/A
io.github.tomboyo.lily	lily	0.2.0		N/A
io.github.tomboyo.lily	lily	0.2.1		N/A
io.github.tomboyo.lily	lily	0.2.2		N/A
io.github.tomboyo.lily	lily	0.2.3		N/A
io.github.tomboyo.lily	lily	0.2.4		N/A
io.higherkindness	droste-scalacheck_3	0.10.0		46173800a028d3809918896a295275ad71b6a479
io.higherkindness	droste-scalacheck_3	0.9.0		a4357292370579759d4e0844faf05c60e02eb4c7
io.higherkindness	droste-scalacheck_3	0.9.0-M3		4b3704cd10266cd6b1131367ab42e270a7317056
io.ktor	ktor-server-kotlinMultiplatform	1.1.2		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.1.3		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.1.4		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.0		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.0-rc		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.0-rc2		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.1		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.2		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.3		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.3-rc		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.4		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.5		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.2.6		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.3.0		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.3.0-rc		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.3.0-rc2		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.3.1		N/A
io.ktor	ktor-server-kotlinMultiplatform	1.3.2-1.4.0-rc		3640ccd111e92d2722ead53ed69217d89f4abad5
io.ktor	ktor-server-kotlinMultiplatform	1.4.0		ec517d61e714bd9f2b02001fe93f2c564d733467
io.ktor	ktor-server-kotlinMultiplatform	1.4.1		d446b4022930897c7e9d1fa9368e3006e134c92f
io.ktor	ktor-server-kotlinMultiplatform	1.4.2		586ee4af2be64d72523139eeebbd694203f15969
io.ktor	ktor-server-kotlinMultiplatform	1.4.3		51a7fc885f0315e7cddf7ef37c2769aa1b85c6be
io.ktor	ktor-server-kotlinMultiplatform	1.4.3	all	0ee261f1f91755029dafffaedee62f16b11abc6c
io.ktor	ktor-server-kotlinMultiplatform	1.5.0		658d4fd9887af62d39da077c283ab900de9bb86c
io.ktor	ktor-server-kotlinMultiplatform	1.5.0	all	f0347e0dbb45bb6420f79531760cfce766a0a36a
io.ktor	ktor-server-kotlinMultiplatform	1.5.1		3a11de3a4049d8a043980df3813c78abfa9b9f57
io.ktor	ktor-server-kotlinMultiplatform	1.5.1	all	490c45a9b20c52780a5bdae7b77ff4a62865c566
io.ktor	ktor-server-kotlinMultiplatform	1.5.2		dff17fb7ea4a4d24a8bc354e17d3cb3bb18d8a2c
io.ktor	ktor-server-kotlinMultiplatform	1.5.2	all	20711d713ac6e333d832ba63cfce1b632c3e085b
io.ktor	ktor-server-kotlinMultiplatform	1.5.3		610743c96e4928038b667ae9c82d86a4ee65ab11
io.ktor	ktor-server-kotlinMultiplatform	1.5.3	all	1b228ed5549524b4ea6cfa6208d1ea31456c9d8b
io.ktor	ktor-server-kotlinMultiplatform	1.5.4		ba40ca601f11e4389b26edfe1b600f3a069c5f1e
io.ktor	ktor-server-kotlinMultiplatform	1.5.4	all	7a2df6b215ca04f71e9232098ce00fe57fc5745e
io.ktor	ktor-server-kotlinMultiplatform	1.6.0		91e0bfd9b4aac457f38555ade81cf37adc6d3db0
io.ktor	ktor-server-kotlinMultiplatform	1.6.0	all	530278c3e47af88e063e33c01bd53097f323d4e9
io.ktor	ktor-server-kotlinMultiplatform	1.6.1		2eff21f025bab623239e9752e72eae3d160ca129
io.ktor	ktor-server-kotlinMultiplatform	1.6.1	all	a503c2a8f3ec46ecfbc719d69096a588ac35b91f
io.ktor	ktor-server-kotlinMultiplatform	1.6.2		96876e28b7f94be5efc5fb556134fcd2c001513f
io.ktor	ktor-server-kotlinMultiplatform	1.6.2	all	af4b577784b84c7416e352bc5357a47f7876f78c
io.ktor	ktor-server-kotlinMultiplatform	1.6.3		28a82ea09157905fce3d1eb478305527527412d7
io.ktor	ktor-server-kotlinMultiplatform	1.6.3	all	32914fa50833be6df9d7dfac19c751e955ec5871
io.ktor	ktor-server-kotlinMultiplatform	1.6.4		cdbcf43d4e4ea13d51aeede43032844547c0df90
io.ktor	ktor-server-kotlinMultiplatform	1.6.4	all	546036e23b20fa6318d5a8322c65a784bd58891a
io.ktor	ktor-server-kotlinMultiplatform	1.6.5		e5285bb04dd3675b71bd1120aa1f09ae4d7ebd16
io.ktor	ktor-server-kotlinMultiplatform	1.6.5	all	05af75866f92172d80c5fee88fcc2b66c2fb8fe1
io.ktor	ktor-server-kotlinMultiplatform	1.6.6		9d48f9c8c7bcb0aad9eb168dd8d53aea1d9d1453
io.ktor	ktor-server-kotlinMultiplatform	1.6.6	all	d4a5e50a676ba61e2ff0efd2d143b8f02a1698de
io.ktor	ktor-server-kotlinMultiplatform	1.6.7		341de36165a9b7fa1002b2b293dc7938795e81bb
io.ktor	ktor-server-kotlinMultiplatform	1.6.7	all	1f907a0a96e72e6b60230a318a1043bd3e1b2b60
io.ktor	ktor-server-kotlinMultiplatform	1.6.8		f96b856a7c038229c0935d30c247a858e44fddde
io.ktor	ktor-server-kotlinMultiplatform	1.6.8	all	ef5d30029e0c234b927071dd0daede92078ecee2
io.piano.android	id-oauth-facebook	2.0.0-alpha01		N/A
io.piano.android	id-oauth-facebook	2.0.0-beta01		N/A
io.piano.android	id-oauth-facebook	2.0.1		N/A
io.piano.android	id-oauth-facebook	2.0.2		N/A
io.piano.android	id-oauth-facebook	2.0.3		N/A
io.piano.android	id-oauth-facebook	2.1.0		N/A
io.piano.android	id-oauth-facebook	2.1.1		N/A
io.piano.android	id-oauth-facebook	2.10.0		N/A
io.piano.android	id-oauth-facebook	2.11.0		N/A
io.piano.android	id-oauth-facebook	2.2.0		N/A
io.piano.android	id-oauth-facebook	2.2.1		N/A
io.piano.android	id-oauth-facebook	2.3.0		N/A
io.piano.android	id-oauth-facebook	2.4.0		N/A
io.piano.android	id-oauth-facebook	2.5.0		N/A
io.piano.android	id-oauth-facebook	2.6.0		N/A
io.piano.android	id-oauth-facebook	2.6.1		N/A
io.piano.android	id-oauth-facebook	2.6.2		N/A
io.piano.android	id-oauth-facebook	2.7.0		N/A
io.piano.android	id-oauth-facebook	2.8.0		N/A
io.piano.android	id-oauth-facebook	2.8.1		N/A
io.piano.android	id-oauth-facebook	2.8.2		N/A
io.piano.android	id-oauth-facebook	2.9.0		N/A
io.piano.android	id-oauth-facebook	2.9.1		N/A
io.quee.ktx.framework	ktx-business-development-reactive-usecases	1.0.7.0-RELEASE		10012689c401a2fbbce41c0cb34458cc18f41212
io.quee.ktx.framework	ktx-business-development-reactive-usecases	1.0.7.1-RELEASE		f6a937d87199d3cfdfd155808e4826e223b84ce7
io.quee.ktx.framework	ktx-business-development-reactive-usecases	1.0.8.0-RELEASE		09990a8a54fbb92513bb36a682498fedc728fa3a
io.quee.ktx.framework	ktx-business-development-reactive-usecases	1.0.9.0-RELEASE		be7205b27ce8576472d5daf16e9797d4e17041f7
io.quee.ktx.framework	ktx-business-development-reactive-usecases	1.0.9.1-RELEASE		1e39b3aaf1ffc9ea38413959b3c80fa51eab3b7a
io.zeebe	zb-bom	0.10.0		N/A
io.zeebe	zb-bom	0.10.1		N/A
io.zeebe	zb-bom	0.11.0		N/A
io.zeebe	zb-bom	0.12.0		N/A
io.zeebe	zb-bom	0.12.1		N/A
io.zeebe	zb-bom	0.13.0		N/A
io.zeebe	zb-bom	0.13.1		N/A
io.zeebe	zb-bom	0.14.0		N/A
io.zeebe	zb-bom	0.15.0		N/A
io.zeebe	zb-bom	0.15.0-alpha1		N/A
io.zeebe	zb-bom	0.15.1		N/A
io.zeebe	zb-bom	0.16.0		N/A
io.zeebe	zb-bom	0.16.1		N/A
io.zeebe	zb-bom	0.16.2		N/A
io.zeebe	zb-bom	0.16.3		N/A
io.zeebe	zb-bom	0.16.4		N/A
io.zeebe	zb-bom	0.4.0		N/A
io.zeebe	zb-bom	0.5.0		N/A
io.zeebe	zb-bom	0.6.0		N/A
io.zeebe	zb-bom	0.7.0		N/A
io.zeebe	zb-bom	0.8.0		N/A
io.zeebe	zb-bom	0.9.0		N/A
it.agilelab	wasp-compiler_2.11	2.26.7		f0fa32198695d187f624a0561374dd433f03a5a0
it.agilelab	wasp-compiler_2.11	2.26.8		1866c1f0e68949aeff59f1c10264eb9524464f88
it.agilelab	wasp-compiler_2.11	2.27.0		6553e3a49fad0b9b95c9a028001cde8bec617290
it.agilelab	wasp-compiler_2.11	2.27.0-cdh6		3d587846b4358501cc66e337f51c5543cb01a214
it.agilelab	wasp-compiler_2.11	2.27.0-cdp717		2c85b4a039d5ad82b55c33348f0457e80cb7e085
it.agilelab	wasp-compiler_2.11	2.27.1		e2d1f3a92f5be583798606e6dacf4ec761e8bfb7
it.agilelab	wasp-compiler_2.11	2.27.1-cdh6		13090b9be835e5e3a93c4540fe4d70b7d89abb0f
it.agilelab	wasp-compiler_2.11	2.27.1-cdp717		2a2632ead79b89d042af5fabe5f2249e548705fd
it.agilelab	wasp-compiler_2.11	2.27.2		c0d4fb813a1b237be2c3eef848b2ee1906d786d4
it.agilelab	wasp-compiler_2.11	2.27.2-cdh6		35970890d2ab5f4818c95e096c102bf291036074
it.agilelab	wasp-compiler_2.11	2.27.2-cdp717		74f4056f350b4085ecb22a5c8c65a8e125d6ff39
it.agilelab	wasp-compiler_2.11	2.28.0		9bcd756687b4133fbcebb36f585d504c305b514b
it.agilelab	wasp-compiler_2.11	2.28.0-cdp717		beb0eb4bb8faf7ca7b320001d681b2b2e5f17d36
it.agilelab	wasp-compiler_2.11	2.28.1		8fe7cd2fff4f1940820bcd24a87f3c55dfd2c601
it.agilelab	wasp-compiler_2.11	2.28.1-cdp717		7ed9b9b8aeb3f9d61a58cfadbf66a0c8e03e7cd7
it.agilelab	wasp-compiler_2.11	2.29.0		714ddd561943c2050312f5e7e95e5581412dbbda
it.agilelab	wasp-compiler_2.11	2.29.0-cdp717		7aeb0ce963b6dd0caed3e1e98890769b884c4a3f
it.agilelab	wasp-compiler_2.11	2.30.0		b55e2c274f9c1c99ae22094198cdc00e688444be
it.agilelab	wasp-compiler_2.11	2.30.0-cdp717		0dca9cbe2afa1f6f4638eed2ff3d5cc16deb5c45
it.agilelab	wasp-compiler_2.11	2.30.1		24e92a151806362fcbaf0f0f20c2b1fdd92773bc
it.agilelab	wasp-compiler_2.11	2.30.1-cdp717		f01688e243ae9a68d297f3b7fc417d96a1dd22f5
it.agilelab	wasp-compiler_2.11	2.31.0		e2e462e85ab85c7bd108fa82987cfea9267ced31
it.agilelab	wasp-compiler_2.11	2.31.0-cdp717		67af7b6e76abcf7df2cb54111ffe8d1b73f2b54b
it.agilelab	wasp-compiler_2.11	2.31.1		0a9b75b04474b63e190ede451beb439de247c456
it.agilelab	wasp-compiler_2.11	2.31.1-cdp717		8b46d31e72bed4901c89c374de73cbbaa9897bab
it.agilelab	wasp-compiler_2.11	2.31.2		dd7072065a892d60e63eb818502e948d604c49cc
it.agilelab	wasp-compiler_2.11	2.31.2-cdp717		6afb025ea10228426f66248d7c81137857077b57
it.agilelab	wasp-compiler_2.11	2.32.0		b1f87be8498042e342b93cd13623247ff2b5233f
it.agilelab	wasp-compiler_2.11	2.32.0-cdp717		253ec8d08f2ff36aa782a7769bd5a3eb9fc0cc5d
it.agilelab	wasp-compiler_2.11	2.32.1		f3271ecd42a2afdc9fc76e22c15ab27ddc513f50
it.agilelab	wasp-compiler_2.11	2.32.1-cdp717		10d1edc4c4d0f29f6de33f82d3aad8cdd20c4a1b
it.agilelab	wasp-compiler_2.11	2.33.0		4112d344a443dd11bf3ec64a23dfef56a814eca8
it.agilelab	wasp-compiler_2.11	2.33.0-cdp719		02cceb66ca8f64ce5e42e56e9db4aaa2ab303f39
it.agilelab	wasp-compiler_2.11	2.33.2		e784215134be97d138f644766f0d8597a41cb866
it.agilelab	wasp-compiler_2.11	2.33.2-cdp719		43557127a26dd8cf525c92095e961dbfa475a573
it.agilelab	wasp-compiler_2.11	2.34.0		a49fabe490a7cbb916a3eb603e1526b8ad70c953
it.agilelab	wasp-compiler_2.11	2.34.0-cdp719		c57105e8ddf2cda532ac286498a365ec051b9638
it.agilelab	wasp-compiler_2.11	2.35.0		0df9fc9c1b704145a194491d9321c5a9d5c8f8c1
it.agilelab	wasp-compiler_2.11	2.35.0-cdp719		4b8b608661bf31d9c54c8d88166cba88dbfd95c1
it.agilelab	wasp-compiler_2.11	2.36.0		8ffd7e16a09a287c3af8058d8baecf1bc76ddd7d
it.agilelab	wasp-compiler_2.11	2.36.0-cdp719		1a18fa3a99255f3c01bcf2579759a95e816b3d9f
net.java.trueupdate	trueupdate-artifact-spec	0.1.4		6d829444c532352cba27c69fd54c75aa3d3015f3
net.java.trueupdate	trueupdate-artifact-spec	0.1.5		dd48939d8d30c796440abcb57e0200f7b45c505f
net.java.trueupdate	trueupdate-artifact-spec	0.1.6		0d5b09c10139dd23a8a6337f497bb55517cad3e3
net.java.trueupdate	trueupdate-artifact-spec	0.1.7		275872da66a5301bf69e5587767a121362fa9ac0
net.java.trueupdate	trueupdate-artifact-spec	0.1.8		d8ad5c059b3ea4f4cddf000a245e3faca95da815
net.java.trueupdate	trueupdate-artifact-spec	0.1.9		d0ddee287704db0ae1fba354da2aa236b6f6c12d
net.java.trueupdate	trueupdate-artifact-spec	0.2		b0cd3ae6654495daf7ce298698f08922feaef980
net.java.trueupdate	trueupdate-artifact-spec	0.3		7f369549e14fea5418de349378cd2e7e5ddd1a43
net.java.trueupdate	trueupdate-artifact-spec	0.4		b491e242b48945df6390ec6283ee6b5a399241c6
net.java.trueupdate	trueupdate-artifact-spec	0.5		dabdcd7e07f4bc666ec802b2640df1299bdcdff4
net.java.trueupdate	trueupdate-artifact-spec	0.6		ac608a5528ed6a0f1f6ae43780666dbc6761f707
net.java.trueupdate	trueupdate-artifact-spec	0.7		5f5b0ec2ed40303be33e76db83612649dd314c55
net.java.trueupdate	trueupdate-artifact-spec	0.7.1		c44ddc3885230110b63b9d2e3849a6ee4dff2b4b
net.java.trueupdate	trueupdate-artifact-spec	0.8		85a876b9c96a1a10edcfd7568aad68c7ea724424
net.java.trueupdate	trueupdate-artifact-spec	0.8.1		9b9961e08b081443d7536e4ee337e0a956a1e1d3
net.sf.xtext-jbase	jbase.maven.releng	0.1.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.1.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.10.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.11.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.12.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.12.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.12.2		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.2.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.2.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.3.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.3.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.4.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.4.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.5.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.5.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.6.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.6.1		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.7.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.8.0		N/A
net.sf.xtext-jbase	jbase.maven.releng	0.9.0		N/A
net.thevpc.nuts.lib	nlib-template	0.8.1.0		b3f9ce959c3ebaa85e95eb7d14f453fca1565ce5
net.thevpc.nuts.lib	nlib-template	0.8.2.0		32594a92a088a325cc0252266b5dd82f11ec173b
net.thevpc.nuts.lib	nlib-template	0.8.3.0		13c3e9de861d79b844bbaa25eed969f35f110caf
nz.net.osnz.composite	composite-scala	1.1		73df8cb2c5129a49ebd0df75c01f509f730f65f7
nz.net.osnz.composite	composite-scala	1.2		7a33be9541f855ab7a9ba352780b1e187f5c3dd2
nz.net.osnz.composite	composite-scala	1.3		85a67b5754800473ae05bb072077efcc4f1152d0
nz.net.osnz.composite	composite-scala	1.4		b57a99f23b1eb57358c59e7ff02da334d0eadf86
nz.net.osnz.composite	composite-scala	1.5		b3f23f09971047717174e42c8be363633510da31
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-jbpm-parent	2.15.0		N/A
