cc.concurrent	config-parent	0.1		N/A
org.bsc.maven	gitlog-jira-utils	7.0-rc1		4e57ed1cff263583b549990be431aa114c4ec4ee
org.bsc.maven	gitlog-jira-utils	7.0-rc2		3aa460e662045e56be211d2ef8bcfe0d5f850369
org.bsc.maven	gitlog-jira-utils	7.1		dacd60ffd9e915513b141cf5f711aaf17f5ba6a3
org.bsc.maven	gitlog-jira-utils	7.10		aca4a4cc2b50a7f70548d7dc9bb620ae7954d81e
org.bsc.maven	gitlog-jira-utils	7.11		d732e550c2a7effb0693cebe36de1edb2ce59f77
org.bsc.maven	gitlog-jira-utils	7.12		7174c4d1e9f609e0dd501668f6de6b2d149b4f13
org.bsc.maven	gitlog-jira-utils	7.13		c15926037ce8738f91ac004036059af1d7f96b50
org.bsc.maven	gitlog-jira-utils	7.2		c1abe411dcad58c6ee4ea9ae70796e149cef1b8e
org.bsc.maven	gitlog-jira-utils	7.2.1		b3d0e49e5d9d2ed44c82a69019075ca06fdf8139
org.bsc.maven	gitlog-jira-utils	7.3		44254b93756263fa5640fd73a50895e28f3e0806
org.bsc.maven	gitlog-jira-utils	7.3.1		b7be6a7600a618f3c8835860512b54e46be0da4d
org.bsc.maven	gitlog-jira-utils	7.3.2		031ac13af2379dead7cb514d2d8ff17c9422dbeb
org.bsc.maven	gitlog-jira-utils	7.4		34b04971a4f138a33599a9d2bdf3e37fad43f5e5
org.bsc.maven	gitlog-jira-utils	7.5		9b23933c6792338de64f3902f526470e87404389
org.bsc.maven	gitlog-jira-utils	7.6		85953fe1b82ef02bf884c7865faa73db5a99813a
org.bsc.maven	gitlog-jira-utils	7.7		53327d3ce9e0385012d55d9e5b5b3d04160552a1
org.bsc.maven	gitlog-jira-utils	7.8		2f84560b22f9610332a4f9b3c26d07629b0d5842
org.bsc.maven	gitlog-jira-utils	7.9		7ed56cdf9707c84688e37e8b3046f4518619f7b9
org.bsc.maven	gitlog-jira-utils	8.0-beta1		a8aa57f56d4210817517e8989c57ca513685f2aa
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.10		e3962f43ac2fa13dd0d716d252687c611718e52f
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.11		3700133863aeb715b0b44cb51c1f5cb6bc02d72f
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.12		e9dfcf5d6201dda1d7f01ffeee3837a8c7e2a891
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.13		f718d7421aee7e413daac968d4e1d04e0ab59a29
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.14		94b833998d80ec4409ec222a9281853295a2bd03
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.15		d8e14cd9f50938217bb7bc344ad4caf7b9bd7421
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.16		bf1a0f6064bc43e155ccbe32edd76f023b594b88
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.17		99ca5c35210f769703897af23a398652191fa57e
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.18		bc2ad5a3d86fc3f8404ae2299aec807f039c64f6
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.19		386efb338732c372231b504cd73e4fa242df332e
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.20		d3ad21ea1f09bec6562c1458511eb4539169dbde
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.21		6e2eaf43938d0f013865f10b99b4e97a2bf818c5
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.3		3d5cb1b68287238e6502d3da6e8923053ca685e1
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.4		c1ea31f3ee7a2d7dd162ab2fff60bceb5abd83db
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.5		d6fc7bc3a461c4b2d369d63cdd5af76a73e8e52c
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.6		4de03ed09fc5cc7c60781682401ea7740e170209
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.7		7e12008f00ed5c06af0dd24b6c1306b03b629846
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.8		ad6fa4f80d4d5a8457538420658d5a9afc238d55
org.creativescala	doodle-interact_sjs0.6_2.12	0.9.9		dd9d55b64f68a62e89651bc7c9dcc070f2ea5758
org.eclipse.hawk	org.eclipse.hawk.service.artemis	2.0.0		b51358bb88241d005d1f08fe5c86cbcfb8a0d48f
org.eclipse.hawk	org.eclipse.hawk.service.artemis	2.1.0		e5c256a05fdcd4a404751a0466dbaec562ea8a6d
org.eclipse.hawk	org.eclipse.hawk.service.artemis	2.2.0		e6667dd59471072635d68cca63f1d85dd04909ae
org.fabric3	fabric3-monitor-spi	2.5.0		754f304b37a6aa78454b2109d8f91c3b17f79a94
org.fabric3	fabric3-monitor-spi	2.5.1		291145dbfa76f45948534618a87773ae12db1924
org.fabric3	fabric3-monitor-spi	2.5.2		b7f363ac52bf887f367a0bc76ef3ba0d9bfb91bc
org.fabric3	fabric3-monitor-spi	2.5.3		230b6b9d4259e088d21cfab1fe7f235ddbb574c2
org.fabric3	fabric3-monitor-spi	3.0.0		dab8bc746b56ce996496c38374b81ac36e7b10e4
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M2		00338dd81bd4cede26a7897bf362ad7133b2a2e1
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M3		48c89fcf0bc93b1578b468f30665e945f8550cfd
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M4		37d4b54674d206413f5896268d416b555c847fab
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M5		87c46498a7a46e5d47cfef07989f5001ec6f3f15
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M6		a999f01e4b7369cde9bda1290841491d07f82fb8
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M7		ae0d86ae3d17ecf1a8c2a686a5adb405efc732cd
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M8		9cb106141e829bccb657bb3dee9aed0320e8eab7
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M9.01		b69568f5336afb537319060ee19531e174714eb3
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M9.02		d5f5bd0143bcd05bc0addc614a9ca4397c5820f2
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M9.03		d39e47175f2f91d36cc972ba1a70c50445caa067
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M9.04		c668cd59db8d2406a741fc0ebb1b0b13dd09a4bb
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-M9.05		0f3c90f02f8d139ca9c3b1fb8a10363c8dd63121
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC02.REV01		c063fe9b6d323c03b2e50e64a7a46f982b033b6d
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC03		19ed5a8eb2f1792024a45f4edc4a20fa0f287956
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC05		8a80321c019b142b0373f744417e6d0b8e84a686
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC06		5458674b93eee37c1a3ae258f083d0c5bdf6f355
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC07		5be5317d17bd0bf964efc52ce8cfd5ff4a52dd88
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC08		1ad99c63064403aa61792fab83f27ba4015835a4
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC09		d29e8a8f72b0cc286bd26743fbc3ebb81702cb66
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC10		149f8e87a3980acf5fb6249e5752bd799826afaa
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC12		c2f4333173b20834db4f0a1a08ba561d7c63cae1
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC13		1b14d3ceeafd2e794609f3759fb70de4b628258c
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC14		169e817889835acf210f5189629498fe08d6890b
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC15		d8ccfdce35b533a88b25c83fa1cbadf93e53c7c9
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC16		7782c77605b11dcdd088d94236a1415fc172285b
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC17		766845ce5235c68d3cfb90bb8b00308e7b65f741
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC18		6d997228ada69679e421f122194160add6915ee1
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.0-RC19		acef4af3157981c1db7b96aa1d19c81637b71404
org.finos.morphir	morphir-extensibility_sjs1_2.13	0.4.2		4cadea0ea7be411f1b4d6d2fd5a0ee40d6328440
org.glassfish.exousia	exousia	1.0.0		2d09e4aa92128ed4422b3b60bdc146172f0e1e0f
org.glassfish.exousia	exousia	1.0.1		d94cdf9cc79881626fa1e830cb5c107678959bf8
org.glassfish.exousia	exousia	2.1.0		35b1c58f585855336e66e35bdc1a94096bcd202c
org.glassfish.exousia	exousia	2.1.1		81820892908df0a0df458ed064f892abdf62e648
org.glassfish.exousia	exousia	2.1.2		00d1fe1ea6189eb55b61d18aef6d7e25c5fc2ece
org.glassfish.exousia	exousia	2.1.3		aa79f5c29116780d9336e99bd0896fd81f1335d9
org.guvnor	guvnor-ala-spi	7.0.0.Beta2		2d6cc4b99c08c0c2c77cfbaffeba1867504dd70c
org.guvnor	guvnor-ala-spi	7.0.0.Beta3		13fbd9bb33d2311ece2146b1e0473029567b13c8
org.guvnor	guvnor-ala-spi	7.0.0.Beta4		22d23b990b9e5f445f6fd2e952cc1ed02a51d4c3
org.guvnor	guvnor-ala-spi	7.0.0.Beta5		e6722c6dc15847c507b043bf82825de6bd1e771e
org.guvnor	guvnor-ala-spi	7.0.0.Beta6		c2379aab5c5073f4fe296276cb66db8334d9fed8
org.guvnor	guvnor-ala-spi	7.0.0.Beta7		518ac872e2b5271fe83fc51be79a3caa1c479147
org.guvnor	guvnor-ala-spi	7.0.0.Beta8		73c783932e2db7ac4c84ec06455abc421151b6e6
org.guvnor	guvnor-ala-spi	7.0.0.CR1		9529cb55b8dc8c1f7060d1a6f70dc10344e998bb
org.guvnor	guvnor-ala-spi	7.0.0.CR2		bee2d7debda62c177404805aa078cdc068d03ea3
org.guvnor	guvnor-ala-spi	7.0.0.CR3		abce5d3abc03959a73d7110641a3ab201e322823
org.guvnor	guvnor-ala-spi	7.0.0.Final		ab16911141c096b12f1d1090a5b6c4de52f0c2f8
org.guvnor	guvnor-ala-spi	7.1.0.Beta1		6eb6e35e831238e4703b2a2f02573e1a4363133e
org.guvnor	guvnor-ala-spi	7.1.0.Beta2		7b04f5a7bfce4801aa02ec5a624eb0275f1de329
org.guvnor	guvnor-ala-spi	7.1.0.Beta3		d3ad47947b2cdd5aa5eabe97224b6f7027ccc4fb
org.guvnor	guvnor-ala-spi	7.1.0.Final		18b0bc0d8b9a9c84323966394323766a354e8506
org.guvnor	guvnor-ala-spi	7.2.0.Final		9ab671a1f209db497438ef9446edac3166f6026f
org.guvnor	guvnor-ala-spi	7.3.0.Final		28b179655fcbd16bde54c8fc245e1979d7a1177e
org.guvnor	guvnor-ala-spi	7.4.0.Final		34d7968a1d370b5ba19005b9b8ef0679a2c1343b
org.guvnor	guvnor-ala-spi	7.4.1.Final		dd74319837c060c1d84eb23ef5c9756210cc6c70
org.hibernate	hibernate-search-orm	4.0.0.Beta2		8bf511d93aeda2387ca7a1c5e6d47c878530fc72
org.hibernate	hibernate-search-orm	4.0.0.CR1		13fc72c7140336e04b90e5f17dc34bec1cf1850a
org.hibernate	hibernate-search-orm	4.0.0.CR2		0065199343a0e7a6f3e7e4a724b98dbc161264a6
org.hibernate	hibernate-search-orm	4.0.0.Final		74bc9aa0bfefde592ef6c7e0704baaa9992eee1b
org.hibernate	hibernate-search-orm	4.1.0.Alpha1		a580fa46cf5335d14970c42c91adb594e7788d8a
org.hibernate	hibernate-search-orm	4.1.0.Beta1		84421529c1801c8ed4a418a208cca6967c945758
org.hibernate	hibernate-search-orm	4.1.0.Beta2		6e9fbfa7205765000b562cd309d7495541f61bc2
org.hibernate	hibernate-search-orm	4.1.0.CR1		07c18427728348abe49c75defdbbe4a0bd35724c
org.hibernate	hibernate-search-orm	4.1.0.CR2		d26330a8d7c8fca5143ce7105cef474604b74093
org.hibernate	hibernate-search-orm	4.1.0.CR3		aa0c8b71523113d4067eee9e9a3104d7f07f0674
org.hibernate	hibernate-search-orm	4.1.0.Final		9b1fcf19b8f124d9aa9f990fee18ea0d62f6cb63
org.hibernate	hibernate-search-orm	4.1.1.Final		567c55109f1f92969fe38466ff7c9dcac9fae1b7
org.hibernate	hibernate-search-orm	4.2.0.Beta1		19184fe8d27a7e13d9e0e7615a185166e0536a9e
org.hibernate	hibernate-search-orm	4.2.0.Beta2		a343ad00d4b4870ae56ceb9aa6193092721418e3
org.hibernate	hibernate-search-orm	4.2.0.CR1		19788c74a37442213f2da2417c880eae8678d9b1
org.hibernate	hibernate-search-orm	4.2.0.Final		287d3ed9d5d1360c139ed73c70e86ed64a0c8850
org.hibernate	hibernate-search-orm	4.3.0.Alpha1		8a7c448f41171015358fb342b05f7a6d27f56a37
org.hibernate	hibernate-search-orm	4.3.0.Beta1		50834f39c74d8be6e6ce2c9c9830c178b0aa4da5
org.hibernate	hibernate-search-orm	4.3.0.CR1		37a27aecbca543be0c310067735a9d7c86a8e837
org.hibernate	hibernate-search-orm	4.3.0.Final		a6a04709b96a3d9b3a2da96aeff36fefc40d6e5d
org.hibernate	hibernate-search-orm	4.4.0.Alpha1		5e2ef8be90b93964534823303b0c9363320d1a30
org.hibernate	hibernate-search-orm	4.4.0.Alpha2		a28f96c644dabd71350f3bf13b155ffbf3bdbbab
org.hibernate	hibernate-search-orm	4.4.0.Beta1		ac2b255c00b28283fae246d001c395ce5596bc8f
org.hibernate	hibernate-search-orm	4.4.0.CR1		4a369c0de6096b9d8bb69659d2fa14272fa03337
org.hibernate	hibernate-search-orm	4.4.0.Final		d0ea67d3a93dd4770329ef8413d5742243a9c1a5
org.hibernate	hibernate-search-orm	4.4.1.Final		938125da746246cd800a3791580126aa57de6c54
org.hibernate	hibernate-search-orm	4.4.2.Final		2066d86ac3b161d81cc5430ae0a75d7fe18a67b1
org.hibernate	hibernate-search-orm	4.4.3.Final		2b9e5eadf03cfd9dfc29b1738d8002d63798bb7f
org.hibernate	hibernate-search-orm	4.4.4.Final		2cbc58ed6759f46b36532260328c91f7c1698a6e
org.hibernate	hibernate-search-orm	4.4.6.Final		306bbf61e5c9d5e807cf178f20de09ce65bf088d
org.hibernate	hibernate-search-orm	4.5.0.Alpha1		fc0822ddd9e7cd3f0836a4c758ea4a110be8864c
org.hibernate	hibernate-search-orm	4.5.0.Alpha2		f0ab8bebe5194eced741f8babe7d6b59292d258a
org.hibernate	hibernate-search-orm	4.5.0.CR1		a3159c9925a4bdec0539db2297a7142f165dfba4
org.hibernate	hibernate-search-orm	4.5.0.Final		202328419911c4501c6e532ceb63d74c4e7ed1eb
org.hibernate	hibernate-search-orm	4.5.1.Final		c2205f02148d909d263eb4191ec0a423887bc306
org.hibernate	hibernate-search-orm	4.5.2.Final		a463dd79087ece791c8be175421fcc960c9aef6a
org.hibernate	hibernate-search-orm	4.5.3.Final		5c0c6598fc2e35b7bc117fbf53c1d8abf690464c
org.hibernate	hibernate-search-orm	5.0.0.Alpha1		7614a93a7c95e1b0a039b3fe643b86e0efbe9e9e
org.hibernate	hibernate-search-orm	5.0.0.Alpha2		c067ac7da0cdecb21debdb7ca88b0cec846a1a5d
org.hibernate	hibernate-search-orm	5.0.0.Alpha3		4f0a77fdcc0aa052d07f8242a20ee444208fc3a0
org.hibernate	hibernate-search-orm	5.0.0.Alpha4		d2c05527cf3847368089554fb3a3feaa984f2d32
org.hibernate	hibernate-search-orm	5.0.0.Alpha5		8f25447ce17290d0297512afd80094c683bec399
org.hibernate	hibernate-search-orm	5.0.0.Alpha6		efe20a7cd7407b44b42aa9aed46b746ad7ad6de5
org.hibernate	hibernate-search-orm	5.0.0.Alpha7		b366a220b91610f5ac85f6dd63f1b1ed0c1ffbeb
org.hibernate	hibernate-search-orm	5.0.0.Beta1		a32d198c00f36351266750915262de6bb0e84cb6
org.hibernate	hibernate-search-orm	5.0.0.Beta2		2093cc66a16204470d057035aa9e0b745f081530
org.hibernate	hibernate-search-orm	5.0.0.Beta3		b84a7b152f7ee260c47ec682ccae977467c89df1
org.hibernate	hibernate-search-orm	5.0.0.CR1		c0364b43c4551bd9b1d0fc97152d934519e2d712
org.hibernate	hibernate-search-orm	5.0.0.CR2		8970de3b956920353ae9df3e2bc152ab6b3a5a4b
org.hibernate	hibernate-search-orm	5.0.0.Final		4ece2c2a629c9cd179f6e0823ffb0fd72914abf7
org.hibernate	hibernate-search-orm	5.0.1.Final		181649a5ccb719919d7902717df8d6c60f9b8c32
org.hibernate	hibernate-search-orm	5.1.0.Final		23959a798ed6a5747cd0d57c70d62e22fe8a1d58
org.hibernate	hibernate-search-orm	5.1.1.Final		1caa7c0659da7b46a74483af766ffbf9725edfb9
org.hibernate	hibernate-search-orm	5.1.2.Final		5d6ff90ae744d5687199f101e51b89ec58c1796e
org.hibernate	hibernate-search-orm	5.10.0.Beta1		9123d66befb01240104abeb00991539d59561261
org.hibernate	hibernate-search-orm	5.10.0.Beta2		cb65fc22082bdc854280bd9c1419b4b646b98a19
org.hibernate	hibernate-search-orm	5.10.0.CR1		98e3e9c1a68175f4b5893c43cebed5236ee3f196
org.hibernate	hibernate-search-orm	5.10.0.Final		18ab12f48b1046352d192352e53929b11710f5c3
org.hibernate	hibernate-search-orm	5.10.1.Final		fee5da6827d384cc8455273f6abf4755c5ef8694
org.hibernate	hibernate-search-orm	5.10.10.Final		9f467e5d6a2f9e8743874af307656249a5e3dd59
org.hibernate	hibernate-search-orm	5.10.11.Final		406bc624f27ab1e8f4332b70cb822c1737a1a885
org.hibernate	hibernate-search-orm	5.10.12.Final		3634b24bc5646673fc96af7de574d5b2e17d07d9
org.hibernate	hibernate-search-orm	5.10.13.Final		8394f11b3304c885e9f5d7d69a937b8ff214729d
org.hibernate	hibernate-search-orm	5.10.2.Final		04e1e507907ca87176d984af919512c3c7013b89
org.hibernate	hibernate-search-orm	5.10.3.Final		adbd12769c0c7dcdd42cc286a5642d14f819e32c
org.hibernate	hibernate-search-orm	5.10.4.Final		062f5d99b95a025f7bbb9f1bb27d9e3123f1b728
org.hibernate	hibernate-search-orm	5.10.5.Final		ccc1cfb6903cff6c8077e102c9486f952e6570e8
org.hibernate	hibernate-search-orm	5.10.6.Final		26c568bb5791209fb31bc0a7ac0059f82a5c2722
org.hibernate	hibernate-search-orm	5.10.7.Final		dcf565948d20e31e50f418913605022a979aae58
org.hibernate	hibernate-search-orm	5.10.8.Final		14ef6e53200cc7d5a8165dce7cf7afd11ebadb84
org.hibernate	hibernate-search-orm	5.10.9.Final		51411028d9b7b4066804d28f0bf4f19ade09cd49
org.hibernate	hibernate-search-orm	5.11.0.CR1		bc4283285cf0ca6847766236e708a0d4247c4301
org.hibernate	hibernate-search-orm	5.11.0.Final		1e7b653bd91d9ecb54cf280ce1fea72b62e83759
org.hibernate	hibernate-search-orm	5.11.1.Final		cb734e4a934ec61cc26bf6c9acd525364c890ab2
org.hibernate	hibernate-search-orm	5.11.10.Final		891cbd1d182d3400f5715254f18b1d2cb98a7be3
org.hibernate	hibernate-search-orm	5.11.11.Final		11cdda3d27932ebaa7b2d8ff9d17d70790336039
org.hibernate	hibernate-search-orm	5.11.12.Final		cc0f484e39a155d7ee67e67939785d0995e586a6
org.hibernate	hibernate-search-orm	5.11.2.Final		2a02a8f0dde0b61c3ad11ede26767390dd03d188
org.hibernate	hibernate-search-orm	5.11.3.Final		716d67cd57cfe60b963b7d018493a526b2e38474
org.hibernate	hibernate-search-orm	5.11.4.Final		09f359c8c802fee5036cdcb3a37737b9585e235b
org.hibernate	hibernate-search-orm	5.11.5.Final		9aae4e1112efdcc815373d640c356430e00fcef7
org.hibernate	hibernate-search-orm	5.11.6.Final		23a0e17343412ddd33cebdf77dcc77e898a324c0
org.hibernate	hibernate-search-orm	5.11.7.Final		cf64333aa86385edad02c0aa5b4407db12998849
org.hibernate	hibernate-search-orm	5.11.8.Final		8ef3d113d5a90dbbd626ce68fa227776186517c9
org.hibernate	hibernate-search-orm	5.11.9.Final		e1ac8e7342224583954e91c43744c25e396f36ea
org.hibernate	hibernate-search-orm	5.2.0.Beta1		88b423415603090c4a95106ce06f90db7c65c248
org.hibernate	hibernate-search-orm	5.2.0.Final		18c1e3bbc191a97c24764e82fe2578fc0a7746de
org.hibernate	hibernate-search-orm	5.2.1.Final		e38d115d79394628fc7600bf83762e9fddd334be
org.hibernate	hibernate-search-orm	5.3.0.Beta1		3ef1f045a5dc287e36591d590ee9d659931350d9
org.hibernate	hibernate-search-orm	5.3.0.Beta2		03161fe0deecb8478e2a3d2934698075525f2e7b
org.hibernate	hibernate-search-orm	5.3.0.CR1		0d458f3976b8c4c2e94c5adb5ebef1939342041a
org.hibernate	hibernate-search-orm	5.3.0.Final		a747bc651451dd14cc897d546a0fa5887f830b45
org.hibernate	hibernate-search-orm	5.4.0.Alpha1		f990c119192351cb651beb91d550cee2beff90f7
org.hibernate	hibernate-search-orm	5.4.0.CR1		d657e4ef06e98f4340568f9d1ccbf936cb975904
org.hibernate	hibernate-search-orm	5.4.0.CR2		3e706a74cbd4bf2ecb41d2357a91376ca20af326
org.hibernate	hibernate-search-orm	5.4.0.Final		874920ac0126507441ebd0b015b9a552ee3df827
org.hibernate	hibernate-search-orm	5.5.0.Alpha1		d4c147f3cf929d36215223a404441925647c8c44
org.hibernate	hibernate-search-orm	5.5.0.CR1		34dbc144a04d89fdcca05cde64246705ef866301
org.hibernate	hibernate-search-orm	5.5.0.Final		b124fb0f2bba3dbf342292d49833819ed75805ba
org.hibernate	hibernate-search-orm	5.5.1.Final		fc8d71195dd6232778ed331825649c63e1a7f13b
org.hibernate	hibernate-search-orm	5.5.2.Final		f908ea0954f34a9b6f6e2d68ab5a0cd8db45437e
org.hibernate	hibernate-search-orm	5.5.3.Final		036a6eef6a5667039b34b67cccfc468c657da54a
org.hibernate	hibernate-search-orm	5.5.4.Final		93c9323903a672be8ebc1cbfb03186508c522ba1
org.hibernate	hibernate-search-orm	5.5.5.Final		0b58bb495d7f81fb31f2c9577f61f04355ef0a44
org.hibernate	hibernate-search-orm	5.5.6.Final		272962c267c00b4bc582f37fe7b1392690cdad60
org.hibernate	hibernate-search-orm	5.5.7.Final		04331c9541660390126f2585825d144899eea96a
org.hibernate	hibernate-search-orm	5.5.8.Final		71866f21efbbe5dc00447c658f3c2ce001cf2dfd
org.hibernate	hibernate-search-orm	5.6.0.Alpha1		fe0106d9e1135528b8e2215120109f8ae7ff8f0e
org.hibernate	hibernate-search-orm	5.6.0.Alpha2		73d0aae1850df45ff2531cb3f8ffbfb18d77cec5
org.hibernate	hibernate-search-orm	5.6.0.Alpha3		65aceb9373f381968553731e4b32d8213b33c247
org.hibernate	hibernate-search-orm	5.6.0.Beta1		abd7676e4802a7f77a6a77b3abc6e7f2bb520373
org.hibernate	hibernate-search-orm	5.6.0.Beta2		918252e41686797c468f84e1bef2b89d24fa5b2f
org.hibernate	hibernate-search-orm	5.6.0.Beta3		b2a6cfb478a77605f28612a5298e2b72dda42454
org.hibernate	hibernate-search-orm	5.6.0.Beta4		8492cbe9604aef102a0e7d86f66a96a91e092d63
org.hibernate	hibernate-search-orm	5.6.0.CR1		3119e665416ce95c7b453e8801716e810868f906
org.hibernate	hibernate-search-orm	5.6.0.Final		f93c3b22b51e3235494fe0bd208b004fdb3ec537
org.hibernate	hibernate-search-orm	5.6.1.Final		bf4119fca25eda3de1087aecf9ed8af70089ad85
org.hibernate	hibernate-search-orm	5.6.2.Final		7477285887f6f419736d7f7a57cca3878f3eeb2e
org.hibernate	hibernate-search-orm	5.6.3.Final		9eb0b9db5f90db488a817373fd5c95993ae1b2d4
org.hibernate	hibernate-search-orm	5.6.4.Final		579181c2c5f7925aeb12a5c2373a53791a173df9
org.hibernate	hibernate-search-orm	5.6.5.Final		eff9edb182182d174213ec147adb5542ad9cb0d1
org.hibernate	hibernate-search-orm	5.6.6.Final		544a33f7583009290bd13625d724f13fd7235920
org.hibernate	hibernate-search-orm	5.7.0.Alpha1		2005b8a49d6986b23dcba330ed0890c56d5b95f6
org.hibernate	hibernate-search-orm	5.7.0.Beta1		1310c89e2d0238db68c72e65b572cd3dfa62ad23
org.hibernate	hibernate-search-orm	5.7.0.Beta2		dc92479e3d1965943e75d512013649fd96ac9ae5
org.hibernate	hibernate-search-orm	5.7.0.CR1		f5d8743b6962f965ef5063cbad0e10aa23528333
org.hibernate	hibernate-search-orm	5.7.0.Final		3d41a5ddf02eb70210f1d3e10cddfb91b57e5cd3
org.hibernate	hibernate-search-orm	5.7.1.Final		a0671701ed84c158ae78e43dcec6df341adaa536
org.hibernate	hibernate-search-orm	5.7.2.Final		eaa93df5a2e2a67db00f49ed985a4cb61c22f2c9
org.hibernate	hibernate-search-orm	5.7.3.Final		e1dd1dda4fbc307d7dd1bfccbe5cd673fde89517
org.hibernate	hibernate-search-orm	5.8.0.Beta1		4ca46c0addfd30611291e35f57573c22922f0577
org.hibernate	hibernate-search-orm	5.8.0.Beta2		4b1d39172c74e0a9a97a716cc202544f15eef3ba
org.hibernate	hibernate-search-orm	5.8.0.Beta3		fc40757e004be4aa82fc786bbc9fd33d7b224dac
org.hibernate	hibernate-search-orm	5.8.0.Beta4		5f7bbabcc4b4565dbc6a5c0813382c099bbf995d
org.hibernate	hibernate-search-orm	5.8.0.CR1		d5bf64ba6bb212959623968219cd92250a2156f3
org.hibernate	hibernate-search-orm	5.8.0.Final		99adc9a92d784aba22eecd49728cd6eb62ef2b3b
org.hibernate	hibernate-search-orm	5.8.1.Final		04a4ad7420a2704ad87839bd9a9fdebe87741726
org.hibernate	hibernate-search-orm	5.8.2.Final		eb63ae40848c102f19ab4fab93daa96116253f96
org.hibernate	hibernate-search-orm	5.9.0.Beta1		28161c9b643bba9e7419a837d1bb23ffccbcbacb
org.hibernate	hibernate-search-orm	5.9.0.CR1		6ed13b07888aa08b902ba942a6f35245f79b47b4
org.hibernate	hibernate-search-orm	5.9.0.Final		7cbea254bab4f4d9a272a9341c234bbd1188554a
org.hibernate	hibernate-search-orm	5.9.1.Final		7832bda21163c568004e0739b97c1e83704c3573
org.hibernate	hibernate-search-orm	5.9.2.Final		0677df5336110baf08bc49a43b7bf2c59eac4940
org.hibernate	hibernate-search-orm	5.9.3.Final		3a02808cb3a9fe1023389c0541758c7a702b2e79
org.jvnet.hudson.jackson	jackson	0.7		ee1a8b171c52e997d39bb6af4a575484da1598ca
org.kie.workbench	kie-wb-testing-utils	7.10.0.Final		96b19a402978aeb1877ad301d818adbeefa5f2ef
org.kie.workbench	kie-wb-testing-utils	7.11.0.Final		8c1a4b49c2f3b9284a218c2b6120fa08773da8eb
org.kie.workbench	kie-wb-testing-utils	7.12.0.Final		79ef5da38c163e9f6d06518b74f6f742da292b6b
org.kie.workbench	kie-wb-testing-utils	7.13.0.Final		ada900920e866b097a7db3ae9dc8e35388c4c60d
org.kie.workbench	kie-wb-testing-utils	7.14.0.Final		92b65e3d869a7c98f27c09168d038dbd4903c943
org.kie.workbench	kie-wb-testing-utils	7.15.0.Final		974c8e67322963ff82e72a8889e66fc04262709c
org.kie.workbench	kie-wb-testing-utils	7.16.0.Final		46efebb3f97e4e0321c2fbe1e8fc936dbdabe4cb
