ai.wanaku	jbang	0.0.4		cdfbae12c7f3aac56a4a47294b3e311d2c1d8a77
io.quarkus	quarkus-reactive-mysql-client	3.6.7		c3ba2e2ecc066502320432ce4334ccf00a3b53e9
io.quarkus	quarkus-reactive-mysql-client	3.6.8		5075057c4ffa7f1c4a69d1657ae4912b76850e60
io.quarkus	quarkus-reactive-mysql-client	3.6.9		879d4ba2b0bbad51d0ce62e53c2baafccd654da3
io.quarkus	quarkus-reactive-mysql-client	3.7.0		16c6ea3dcfa93cd619e0c844b83054449ebf0adf
io.quarkus	quarkus-reactive-mysql-client	3.7.0.CR1		5c73586d8f37076f5d38921f6178b0e86ded5990
io.quarkus	quarkus-reactive-mysql-client	3.7.1		d0a6f0ea19373aa77d1e00359dda19dd9bb4acb8
io.quarkus	quarkus-reactive-mysql-client	3.7.2		b2a6271ad12612f94b6f1a6434abd00d33afd21e
io.quarkus	quarkus-reactive-mysql-client	3.7.3		bec04f23e371ea372961826d0103beab83b79649
io.quarkus	quarkus-reactive-mysql-client	3.7.4		4777e6ba4a7341c4a55855e72417a99330bf6560
io.quarkus	quarkus-reactive-mysql-client	3.8.0		eb021108f626fa00a9759040349a5ec07083da40
io.quarkus	quarkus-reactive-mysql-client	3.8.0.CR1		af27ac45455f0f9a75aa5bca59f9e114b22090c5
io.quarkus	quarkus-reactive-mysql-client	3.8.1		9e6fc09e09add3177ee5b2122fcf914c2fb0c81c
io.quarkus	quarkus-reactive-mysql-client	3.8.2		2849d0c30948ea3f42aaadb2dbf7be94bbed3b70
io.quarkus	quarkus-reactive-mysql-client	3.8.3		564db91a7f77ef5660b453c82e57bcb42b4834c3
io.quarkus	quarkus-reactive-mysql-client	3.8.4		6d6fc6a5782a57926ca647c4f72151fbc78e2203
io.quarkus	quarkus-reactive-mysql-client	3.8.5		ab47a91bb4254ec063a13bd162db1789c5a325e3
io.quarkus	quarkus-reactive-mysql-client	3.8.6		f1a54c761a902f151906905eaa891a4ce490f5f4
io.quarkus	quarkus-reactive-mysql-client	3.8.6.1		d61eacbb1ea7b67a5ce6ecc8d752ff990f9e7e73
io.quarkus	quarkus-reactive-mysql-client	3.9.0		12fdd48e52ac9da9bc306c486a340ef9411cc71e
io.quarkus	quarkus-reactive-mysql-client	3.9.0.CR1		6896c03fa1c897a7e3fb124e917d79a8aa25e889
io.quarkus	quarkus-reactive-mysql-client	3.9.0.CR2		d4cf1b78d1d20a9feba1a86769e62599b6effe6a
io.quarkus	quarkus-reactive-mysql-client	3.9.1		54cc11beb0ced614872f80bbd21aabed98306490
io.quarkus	quarkus-reactive-mysql-client	3.9.2		6088b031d509edc63cdff5a0de479f10f8c05f43
io.quarkus	quarkus-reactive-mysql-client	3.9.3		7155aefe08410d22aeace494b464a2594fee1661
io.quarkus	quarkus-reactive-mysql-client	3.9.4		d378eebddefef06227a880f7f7105ed84d5e34f9
io.quarkus	quarkus-reactive-mysql-client	3.9.5		11413c242ba07fa3d40e214f426bd2ef273efa57
io.reactiverse	reactiverse-contextual-logging-log4j2	2.0.0.CR1		761c744b5b967c2d91239ca8e3babd78ff08fc9d
io.rsocket.kotlin	ktor-server-rsocket-wasm-js	0.20.0		N/A
io.servicetalk	servicetalk-data-jackson	0.20.0		d79b9a57d053294d18c6692265a6197cbc50ff57
io.servicetalk	servicetalk-data-jackson	0.21.0		7d3553a6b3fbf80cdb007301fe3ddb81ff4af430
io.servicetalk	servicetalk-data-jackson	0.22.0		361d53ce97306e2bdc8bd4149e14c265ae61ad7f
io.servicetalk	servicetalk-data-jackson	0.23.0		bda51147e93c0314e4ce6829aaabd1e6484bafc3
io.servicetalk	servicetalk-data-jackson	0.24.0		8444dcd92e6147220a1400ce002f3b31bd265711
io.servicetalk	servicetalk-data-jackson	0.25.0		b66c5276238c5431fe93dd2b808305c5743da2ac
io.servicetalk	servicetalk-data-jackson	0.26.0		6228be387ee2f86912ec092dca160ab2916b20e2
io.servicetalk	servicetalk-data-jackson	0.27.0		cea1bbf7f688de0319625d12a3fbd6e4978ebfcc
io.servicetalk	servicetalk-data-jackson	0.28.0		a0188ebb5c9302ea69dceb9c38513212646e6ee6
io.servicetalk	servicetalk-data-jackson	0.29.0		7db2ef60c236b1c9bb8f4c1b22a01c7f2d1da65e
io.servicetalk	servicetalk-data-jackson	0.30.0		fdf3c3e5a760e04b99e23d497a81bfb91ebd6317
io.servicetalk	servicetalk-data-jackson	0.31.0		7116436af577435ab4e592f307581018e1a6d2b2
io.servicetalk	servicetalk-data-jackson	0.32.0		84dc85e6c729f846461c3f8ec774e31b812f8e92
io.servicetalk	servicetalk-data-jackson	0.33.0		cf420342fafbd451fec71bef3b7f90c8b72e53c8
io.servicetalk	servicetalk-data-jackson	0.34.0		93f69efa299cd1c332e5ead853ae3d962c10cd87
io.servicetalk	servicetalk-data-jackson	0.35.0		27e673095abbb86a31cdf5066c8fb36b241af54c
io.servicetalk	servicetalk-data-jackson	0.36.0		b29f4fca846e84ba8d64609c5f4509c9d41e2902
io.servicetalk	servicetalk-data-jackson	0.37.0		0326fa8b1381cb496bfdf063274848f68f3408e1
io.servicetalk	servicetalk-data-jackson	0.37.1		11a15e213b16413d96402b1cc27d17a16430ee53
io.servicetalk	servicetalk-data-jackson	0.37.2		3d369b7cb4d807f65122a149dce06685a210d111
io.servicetalk	servicetalk-data-jackson	0.37.3		b38d9f6fa02869bda928f7dd02602444f728617f
io.servicetalk	servicetalk-data-jackson	0.38.0		14bcd20c8c80f9a5114b7abfa6f23acc098b1000
io.servicetalk	servicetalk-data-jackson	0.38.1		801f3e8cc1ad120fea03feb84a9081a4437cde1b
io.servicetalk	servicetalk-data-jackson	0.39.0		86e4c48911b01c45155c9ad0de8729064d086f87
io.servicetalk	servicetalk-data-jackson	0.39.1		3211fa2d0d4cce3e3b0187964d1c77ca17315bd2
io.servicetalk	servicetalk-data-jackson	0.39.2		14b2f212382333143d4d2bb5b27190ffa50a0c95
io.servicetalk	servicetalk-data-jackson	0.39.3		5442d2d05f7aa9754a1cbe6f1a362f9de7ebc949
io.servicetalk	servicetalk-data-jackson	0.40.0		7be14a638b7db9a2e46d39f016746cf188e75f5e
io.servicetalk	servicetalk-data-jackson	0.40.1		05ad75e44dd714ca6d3326ab5332b5266760cf44
io.servicetalk	servicetalk-data-jackson	0.41.0		eea6a5f81939e68e8675f56df10da432636985cd
io.servicetalk	servicetalk-data-jackson	0.41.1		2000ce35be59a81321d13c5edd812816bf7c41f4
io.servicetalk	servicetalk-data-jackson	0.41.10		87ef23b58ee7fdf3a1318fc13775dd8fb9bd5465
io.servicetalk	servicetalk-data-jackson	0.41.11		9d0de5771f5e1938128d0c711cb21288cfc0aba9
io.servicetalk	servicetalk-data-jackson	0.41.12		9c7a8d3710ad5722fe7541b7df9e9cc47178a0a4
io.servicetalk	servicetalk-data-jackson	0.41.13		6c81ba34e60bc56de718e000a7362263e2b12ed1
io.servicetalk	servicetalk-data-jackson	0.41.14		24058b020d4942a1cbede140b8700dd5200410b0
io.servicetalk	servicetalk-data-jackson	0.41.15		3fdff29c6648e0f7cced7d6770a98862b8078ce3
io.servicetalk	servicetalk-data-jackson	0.41.16		c5beb1465d1e66c5ed2a32b847eef2ceec56d5fe
io.servicetalk	servicetalk-data-jackson	0.41.2		67033397b1b880d09981257a136b59cc76751b36
io.servicetalk	servicetalk-data-jackson	0.41.3		82342cc0131ea6ac5d9a4ca7938b7b5614b04ed2
io.servicetalk	servicetalk-data-jackson	0.41.4		ac7dd6198a7bdfb7ee5a8297951ec5109c223384
io.servicetalk	servicetalk-data-jackson	0.41.5		33747aa80fbdfd40ba886045e9c54fc5120e9a5a
io.servicetalk	servicetalk-data-jackson	0.41.6		181ed58843cc9f549c6a78291b70a3b40e304f6b
io.servicetalk	servicetalk-data-jackson	0.41.7		8cca21a4e1180f23f8de51c50775c1ca2baabbe8
io.servicetalk	servicetalk-data-jackson	0.41.8		ab83aacdb0a9a1b48e881a9094a6b845bdcab0e7
io.servicetalk	servicetalk-data-jackson	0.41.9		26b37f1a495198f151ca938fbcf6438e6de9ce06
io.servicetalk	servicetalk-data-jackson	0.42.0		bdf901fba34f59a954e119257677260060408877
io.servicetalk	servicetalk-data-jackson	0.42.1		c0c40f7401cdc4fe95fa768ff904f0a854231a1b
io.servicetalk	servicetalk-data-jackson	0.42.10		6d07a83cdf27adcb2e75b605e95b93444547119f
io.servicetalk	servicetalk-data-jackson	0.42.11		3d47125206cde4dfb8fa7409b7bcadae00f1b5ba
io.servicetalk	servicetalk-data-jackson	0.42.12		2a9c77c08abb42439d91fa8787d307d1000c22a7
io.servicetalk	servicetalk-data-jackson	0.42.13		648d36335120066150926ab01375b0303153aa62
io.servicetalk	servicetalk-data-jackson	0.42.14		7460a19915d58a97ac530848cd0dcc3c5e7dede5
io.servicetalk	servicetalk-data-jackson	0.42.15		d8c3bbd7b382a7ca6d7898ac61e0f01800b00b5f
io.servicetalk	servicetalk-data-jackson	0.42.16		cc2afeb16dc2b0098659e55e933b540336a05d29
io.servicetalk	servicetalk-data-jackson	0.42.17		3657df6375e8fdbee9fbf08adffcb8099aea19e3
io.servicetalk	servicetalk-data-jackson	0.42.18		5b4262a8f19ccf76b09b4c8c0ffcdfdee1ba136d
io.servicetalk	servicetalk-data-jackson	0.42.19		45198580311e4ab7bdf5112ff7dd9777b7d2690d
io.servicetalk	servicetalk-data-jackson	0.42.2		33bee0421db566cacefb0c096c451d17246227bf
io.servicetalk	servicetalk-data-jackson	0.42.20		2629a714924c35448f131ea865529a212fcf8fba
io.servicetalk	servicetalk-data-jackson	0.42.21		a62e0ffd93872a981dbb72a04a0cbc403dd09dc7
io.servicetalk	servicetalk-data-jackson	0.42.22		368582f072accb53c9af49bc09b7af58bee86244
io.servicetalk	servicetalk-data-jackson	0.42.23		a6ed8111d58d056f576010a31f19c20de34ac167
io.servicetalk	servicetalk-data-jackson	0.42.23.1		4939e4ae854df646a3588b4f4a853baab1308925
io.servicetalk	servicetalk-data-jackson	0.42.24		ca772c402c45df8edb97400d4e3aea8de40c01c8
io.servicetalk	servicetalk-data-jackson	0.42.25		b6b1f95a2f39519b680786bd4469263752890d3f
io.servicetalk	servicetalk-data-jackson	0.42.26		8d8844f844120ef5c50c33864fca8b1d2c77b70d
io.servicetalk	servicetalk-data-jackson	0.42.26.1		e6d7f23cd4fa1e77830ef4dca7be6b64f99787ac
io.servicetalk	servicetalk-data-jackson	0.42.27		4b816bee63ff642f2dac91b7359c77f207a8f69a
io.servicetalk	servicetalk-data-jackson	0.42.28		941e78ed1607bf122849ea05d08227fa2c29ba6b
io.servicetalk	servicetalk-data-jackson	0.42.29		fc5f95d2318ee3763a131e17050ecc8dceb166a8
io.servicetalk	servicetalk-data-jackson	0.42.3		c828d2b19f28b637b5d9a3ef123de0dd29b38339
io.servicetalk	servicetalk-data-jackson	0.42.30		5249485f26c55cd0f196f566d4937cca69d734f9
io.servicetalk	servicetalk-data-jackson	0.42.31		8f5db4151d6d80ad034c269a2d871c9cb4628e84
io.servicetalk	servicetalk-data-jackson	0.42.32		54b2e8e54ea81d9f83102011a5825b620df4bb86
io.servicetalk	servicetalk-data-jackson	0.42.33		5aceb9c8393e735bdfb4d9fa942c99638af745e3
io.servicetalk	servicetalk-data-jackson	0.42.34		cfb7893e5ea730dddbae783d6e5aab5c4782e657
io.servicetalk	servicetalk-data-jackson	0.42.35		856ded9294dead0c72678b2675aaf91b7c9ba17e
io.servicetalk	servicetalk-data-jackson	0.42.36		290e12a5c1c6b995a4272c1609d0339351e358ab
io.servicetalk	servicetalk-data-jackson	0.42.37		1971905d261404a18154fe958eebf6041f93eed7
io.servicetalk	servicetalk-data-jackson	0.42.38		758c2eea9e3f8b7bd7a0bb4257bceb0a0b80a0d5
io.servicetalk	servicetalk-data-jackson	0.42.39		ef0a49a9bf3357eaf82ac2f4b057f9921adfeb9a
io.servicetalk	servicetalk-data-jackson	0.42.4		65d14a29f834d400fb9203c4988725337973e300
io.servicetalk	servicetalk-data-jackson	0.42.40		964610201a591a2e0e8322ea7317aaf662ee31e0
io.servicetalk	servicetalk-data-jackson	0.42.41		881189639ad8acf74b644461fbfe0c9858ccc6be
io.servicetalk	servicetalk-data-jackson	0.42.42		f6ed8e1560a2faa53f88c14b97babd62ea616a4f
io.servicetalk	servicetalk-data-jackson	0.42.43		fe0e5f4475af7b8c775510e88eb8d2288a52a802
io.servicetalk	servicetalk-data-jackson	0.42.44		0b1396db4a7d861c7855271c1386f895c8ea823b
io.servicetalk	servicetalk-data-jackson	0.42.45		91da69a6f529edd09504c2d56eaa4f3f249b2e7a
io.servicetalk	servicetalk-data-jackson	0.42.46		30b357f0645c94f19b145c20dbf5944755d76161
io.servicetalk	servicetalk-data-jackson	0.42.47		2d0f54513074842cdc62a001fcd233eb16682559
io.servicetalk	servicetalk-data-jackson	0.42.48		1d2e06d9a17abf59b92d0cfc06740102ffc87768
io.servicetalk	servicetalk-data-jackson	0.42.49		4b3c23d646f94e648df7b36cf7a0ecba888633ee
io.servicetalk	servicetalk-data-jackson	0.42.50		f8b2c0a34b01b31e7cde7e27db941d0cb4970fe9
io.servicetalk	servicetalk-data-jackson	0.42.51		18b98fc0fb4041f1312f75b60b61ccd5b6604979
io.servicetalk	servicetalk-data-jackson	0.42.52		bb930c61572e9b6b238bf9fd6a76c4c1656bdf5a
io.servicetalk	servicetalk-data-jackson	0.42.53		df19de05658340bcd38a1d07132e5713b20702ef
io.servicetalk	servicetalk-data-jackson	0.42.54		aa81a9a07fd5224415e5a886c59148bd79029ca7
io.servicetalk	servicetalk-data-jackson	0.42.55		a4cd94dea2d674ce3494d76141eea66d42960756
io.servicetalk	servicetalk-data-jackson	0.42.56		f56b44979024154b264423e7ca76b2c1ed9ba8cd
io.servicetalk	servicetalk-data-jackson	0.42.6		f2bfad205fdb69a6f38664e0fd7932f73e7fcb72
io.servicetalk	servicetalk-data-jackson	0.42.7		7a1812eb272ad51290afac9c32bcc6e5892212f8
io.servicetalk	servicetalk-data-jackson	0.42.8		2567827fb1025308da106344b0e2fcc2419d4fff
io.servicetalk	servicetalk-data-jackson	0.42.9		8c498e27eaed58351c3cb2aeb99fe297512139dc
io.tryp	xpct-core_2.11	0.1.0		97586b8c85fc904b6ebd356f6230acc8437c305f
io.udash	udash-macros_2.11	0.8.0		c64584eddc95f1211cfcd59e45c37183d20b3261
io.udash	udash-macros_2.11	0.8.0-M11		d935d830bd3c277bf4444fb067b37e21b53db174
io.udash	udash-macros_2.11	0.8.0-M12		26383192e32fe445b19ad518b7c2f2b3f0c83b26
io.udash	udash-macros_2.11	0.8.0-M14		61346dd3000d47a2d10c4ce1443f62f61329c416
io.udash	udash-macros_2.11	0.8.0-M4		5e945bdb3bf59937b00f2b369989a8c83818611c
io.udash	udash-macros_2.11	0.8.0-M5		1599bbb37b27ddee140ba1056f47324334777051
io.udash	udash-macros_2.11	0.8.0-M6		3e37a856a23668789e5e2c8e06ed4a8f4a7856b7
io.udash	udash-macros_2.11	0.8.0-M7		3719874a0c403f2d3ca4749d94dbe5942e73de0b
io.udash	udash-macros_2.11	0.8.0-M8		537f2d8d1d3f25cfef14d319daead1aefd1ca819
io.udash	udash-macros_2.11	0.8.0-M9		26c6110baa14757b644c0c463b3c24adbc490465
io.udash	udash-macros_2.11	0.8.0-RC1		070938c33ba195a020dbea002bdacfa49940ab49
io.udash	udash-macros_2.11	0.8.0-RC10		afcd314a19af6bf29a890d45ed287c9a14e993ca
io.udash	udash-macros_2.11	0.8.0-RC2		fb793353f742ac2dd678ee6411e7686e1f8d1d46
io.udash	udash-macros_2.11	0.8.0-RC3		46e5d66a4377e55e5358de0a7ae6cd631c979623
io.udash	udash-macros_2.11	0.8.0-RC4		8a4030777caec013e1029a9bab5ae1f2e777796e
io.udash	udash-macros_2.11	0.8.0-RC5		4eabdb647a7b7e2ce4bb033fbae246fc4f64350f
io.udash	udash-macros_2.11	0.8.0-RC6		b47e73bd5796dc33ad69f74423861179afb30681
io.udash	udash-macros_2.11	0.8.0-RC7		5a04362d08ba7ef6c3f42a3af4758040d61dcd09
io.udash	udash-macros_2.11	0.8.0-RC8		ca75c8c4d144d5bc05dc11351b5e69d33bd6332a
io.udash	udash-macros_2.11	0.8.0-RC9		8e6aa7afdf70ee1872c7bd8faa0d8f679b545e2c
io.udash	udash-macros_2.11	0.8.0-releasetest		9d34f4c667b94eaa8bf708f7133ce08be02ff564
io.udash	udash-macros_2.11	0.8.1		9365f7c41e0ff68ebfad1eef18c0f6e26e67e2fa
io.udash	udash-macros_2.11	0.8.2		596e954d2270c75691c54baa1ac1b9d3c802da5a
io.udash	udash-macros_2.11	0.8.3		0a714a0d68e066dc4e204b94e6b0625eb896fe7a
io.udash	udash-macros_2.11	0.8.4		703521bb1dfed6e40b7d6b6340a068d47cfe74d3
io.udash	udash-macros_2.11	0.8.5		554ab4657a1abb6089302b5955747ae11b4cf675
io.udash	udash-macros_2.11	0.8.6		e405308e64fd58325b444e86ac43d018b6d19efd
io.workflowengine	workflow-mssql	2.0		2b21e8205bc2eca6798933af639a10dbef84f8f8
kim.donghwan	jeasse-asity-example-servlet3	0.1.0		N/A
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.0		ad08f8fcd1c7aa4a454fdf7c02932cf2d86c11d8
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.0	remapped-obf	074d10123fa90709acd45d007b4ca2c76fd70e7b
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.1		e494034bdc883020a27d020a6aa198a62436ac95
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.1	remapped-obf	b873034b64af50d8b951bd3b0454dcb62a495789
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.2		411df5764b50cdea318888b0c4ad07d1dbef2f0e
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.0.2	remapped-obf	b439d6f793d6f92d4d1214fbe8c0ba516ef4e279
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.1.0		149dcab1fdda2ffb4ec5815150a198a159787468
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.1.0	remapped-obf	0bd70e26487cc6df8c30b135bdc33656b830ef4f
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.2.0		e7150553edb8cecf573d710cf3e0b4cd3f8f10a6
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.3.0		c16b41e94b7e7896763717cb818eb1141a6973d8
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_18_R2	1.4.0		a7bc94232cabc67fd16a519a46615fb264e332be
mx.nic.labs.reddog	rdap-core	1.2.0		706666aded316030bd23a931316fa5eb95faa234
mx.nic.labs.reddog	rdap-core	1.2.1		90328619ea421ac2aa8b8a3154543fe3236a831f
mx.nic.labs.reddog	rdap-core	1.3.0		9223f1e4afbea43744cdf67917ee400ff37c99c5
net.ceedubs	ficus_2.11	1.1.0		28b66e42ba6ba91e12f6fc2e17882362636838d6
net.ceedubs	ficus_2.11	1.1.1		4dc432d90a337f8f72f3dec5ba4ccc7563e1431b
net.ceedubs	ficus_2.11	1.1.2		6bf151731cd01132670819f6c6c00bd9abdacb28
net.cloudburo	webcontent-grabber	0.0.3		a7580ed0c3d8fdeb7bc60e2db9bb63b7a0ffe300
net.cloudburo	webcontent-grabber	1.0.0		0f1dac3483d3192f2a4b7b4791db12fb0f40ecfc
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane_sjs1_2.13	0.29.0-v2.624.0		0eeb51c25c30c85a6aa7868ed34548881f8918f5
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane_sjs1_2.13	0.30.0-v2.715.0		a3cf40330a9bc0a6c78d75340dda903c65a799ef
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane_sjs1_2.13	0.31.0-v2.731.0		086c988309128ef0c4c50632f2968eba9c941aba
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane_sjs1_2.13	0.32.0-v2.798.0		1b77bd54224ec5a07e8be073ebbe0b101fd7b4b6
net.exoego	aws-sdk-scalajs-facade-iotjobsdataplane_sjs1_2.13	0.33.0-v2.892.0		de125ae66af4af7a29c96617e39a7966725c2702
net.odoframework	odo-aws-lambda-hello-world	0.0.4		798321ac3002f2078706bfd2c545761c834cf166
net.sourceforge.argparse4j	argparse4j-java7	0.8.0		95e3b4a60d92f4cc0c82a3f665a337955e135a55
net.sourceforge.argparse4j	argparse4j-java7	0.8.1		9f45284e1f1c8cdba03ea7a5d46e90f7faa4a192
org.alluxio	alluxio-core-client-runtime	1.5.0		8263ab1b383dca91a38c8a4436a3048df4161f2a
org.alluxio	alluxio-core-client-runtime	1.6.0		9d83315a9cd0c52871cffc07ce92beb647fcc80d
org.alluxio	alluxio-core-client-runtime	1.6.1		51c7cad520c5d346c3eedaa340bafc4f785e661c
org.alluxio	alluxio-core-client-runtime	1.7.0		877d50ad75a9169c8fdefff27a73d015ddcd8a41
org.alluxio	alluxio-core-client-runtime	1.7.1		e112f668bfaa17b5e348843fb8e5a8f854223232
org.alluxio	alluxio-core-client-runtime	1.8.0		db88f0b76757e8b082863b43d68ea0bfd1552bce
org.alluxio	alluxio-core-client-runtime	1.8.1		eb362e9e4cf7cd2b0d8deb8d40b2879048ea83ef
org.alluxio	alluxio-core-client-runtime	1.8.2		730574d87848fe51ac7f50412519dd75d6f34564
org.alluxio	alluxio-core-client-runtime	2.0.0		a6e9c8f4c36687386df64343d905209fdfb982a7
org.alluxio	alluxio-core-client-runtime	2.0.0-preview		ae36c8f3100d5fa744aedd00981efabb2720a534
org.alluxio	alluxio-core-client-runtime	2.0.1		72db2014ec0d202287b29f72756b22001f4bef61
org.apache.clerezza	rdf.jena.tdb.storage	0.5-incubating		71a406830e2ba472dcc5d04583354a2c7921f0b6
org.apache.clerezza	rdf.jena.tdb.storage	0.6		6bb95574453e36dcfad65d63052c9329583f4afe
org.apache.clerezza	rdf.jena.tdb.storage	0.7		b7ee15f0067ac8b827baab8d368fbc44b39431f7
org.apache.clerezza	rdf.jena.tdb.storage	1.0.0		0b224c75a70690bd33db910c1d53eebb87eab158
org.apache.clerezza	rdf.jena.tdb.storage	1.1.0		f1e4c256deddef39b03a23dc20078c85d2d46380
org.apache.clerezza	rdf.jena.tdb.storage	1.1.1		2ad6c5c06104c44500818afa8d855b1a2fefe3ea
org.apache.clerezza	triaxrs	0.11-incubating		70ad9a072037f3f9bb8704e297c17cf3f3282995
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.10.0		ef092c959461c23e356b2791c6032fa4e04186f3
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.10.1		3ae6c944c10eff40748d9cec69b92b3c82a18c88
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.11.0		0ff168312fc7ecb29a80ad811459338dd5c93c96
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.2.0		cca4b441570cc8062576bceb5e2785ccbd815dd0
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.3.0		1938bc68d2d1ba1d83dec1e40700fb40f6f0c5d3
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.3.1		7c6310af995a9fd963f8dccd63bc653ed5cdb91e
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.4.0		6ac6ce24b342af873943ac26bbc9d32b430642a8
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.5.0		ab50a1e1669af2a6f07dcd382e4c073ab53dd049
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.5.0.1		92ac5d13ac9b65c8fd6bf372925fd1730945b999
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.5.1		5291e9726257f5ed60aebb85b819521c3922d9be
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.5.2		d9017357003d5fa813859df11a14e63781adf724
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.6.0		73967840f817a86205dc58e06f8f13d9afdc8cbf
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.7.0		74279ee3b2a26709e441f981a2dbf79b0425ef6d
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.8.0		5734247844955a00ca0f4ff07ca48ee7c475fdad
org.apache.flume.flume-ng-sinks	flume-irc-sink	1.9.0		a0a5ee544eba853bc8f1006f53ed42196e809c18
org.apache.geronimo.modules	geronimo-transformer	1.2-beta		844b612f419cb9d8efeeb90b8454a1fe3134dd89
org.apache.geronimo.modules	geronimo-transformer	2.0.1		04165d356e415d0778d0ff54dc1dbe1416e90209
org.apache.geronimo.modules	geronimo-transformer	2.0.2		5663db198d2b5ce2572973c3ed23e823497cf962
org.apache.geronimo.modules	geronimo-wink-builder	3.0-beta-1		3daf2c9f9aae2a9abe833e7eda784807703dcd23
org.apache.geronimo.modules	geronimo-wink-builder	3.0.0		0bcb699dac77e3d4bcd1f71eb1bd9a73cfbe4c40
org.apache.geronimo.modules	geronimo-wink-builder	3.0.1		30ab520e40c81c58bca9e14e36c0d563e37b8c50
org.apache.stratos	org.apache.stratos.usage.feature	3.0.0-incubating		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.0		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.1		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.10		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.2		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.3		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.4		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.5		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.6		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.7		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.8		N/A
org.bedework.deploy	bw-wfmodules-org-jolokia-core	1.0.9		N/A
org.codehaus.openxma	dsl-reference-jsf	6.0.1		N/A
org.codehaus.openxma	dsl-reference-jsf	6.0.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.0		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.0-b3		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.0.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.0.1-b1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.0.1-b2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.10		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.11		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.3		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.4		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.5		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.6		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.7		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.8		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.1.9		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.1		N/A
org.glassfish.grizzly.samples	grizzly-comet-jmaki	2.2.10		N/A
