avalon	avalon-composition	1.0		d5ca3eccc560c3d94b18f3ab800df4c48f6a3709
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.11		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.110		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.111		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.112		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.113		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.114		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.115		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.116		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.117		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.118		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.119		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.12		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.120		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.121		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.122		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.123		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.124		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.125		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.126		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.127		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.128		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.129		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.13		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.130		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.131		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.132		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.133		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.134		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.135		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.136		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.14		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.15		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.16		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.17		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.18		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.19		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.2		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.20		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.21		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.22		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.23		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.24		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.25		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.26		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.27		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.28		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.29		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.3		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.30		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.31		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.32		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.33		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.34		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.35		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.36		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.37		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.38		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.39		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.4		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.40		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.41		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.42		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.43		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.44		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.45		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.46		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.47		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.48		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.49		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.5		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.50		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.51		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.52		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.53		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.54		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.55		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.56		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.57		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.58		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.59		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.6		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.60		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.61		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.62		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.63		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.64		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.65		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.66		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.67		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.68		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.69		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.7		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.70		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.71		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.72		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.73		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.74		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.75		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.76		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.77		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.78		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.79		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.8		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.80		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.81		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.82		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.83		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.84		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.85		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.86		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.87		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.88		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.89		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.9		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.90		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.91		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.92		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.93		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.94		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.95		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.96		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.97		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.98		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.0.99		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.0		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.1		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.11		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.12		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.13		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.14		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.15		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.16		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.17		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.18		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.19		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.2		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.20		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.3		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.4		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.5		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.6		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.7		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.device.mgt.output.adapter.websocket.endpoint	4.1.8		N/A
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.10		d51cbdfc4e75d890e313017844cf4a433c1417ff
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.11		e7e6e4bdf26b877eac42b61cf2aaf1bd99c23424
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.12		1c7acab92c0978a5e0933ac2312aef9c9302b610
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.13		793cb74de942dcc5746bb78f7a4b5ddf5995098b
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.14		98fd9c03fc1e7464bc33999a56a60c0b429dc87c
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.15		f8ba664c6744b36f5eb96421f730afde2df673aa
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.16		32e73ac4e72bc84031fe8edf9f4c89f4495af735
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.17		75aacb5c165e3ca00577c08fe3040e4f955faa9f
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.18		cd7e73d02cb44d2a47cf5b98e38a04114c0d49d4
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.19		846df8afecdbe61fafce61584f2dcc4444a86376
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.20		07924e256759c6464b788583b8ab48e0b253eb8f
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.21		438d992845735099021177b8555ac6060dd182ac
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.22		2cf075048231715a63e437acf6338cf9420e1f24
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.23		d25694338a1ee5759783fb44f4a3aeed7679fc88
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.24		8f22a2da9f69a6e776e84e26b5d0ad226276a7dc
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.25		0dff3706006332d62d5efc5b826405c99558b867
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.26		be1364f63406809e40894523d33aeafbec097831
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.27		c52fe33fd3fe85f5fbecb6d94601c1cbcdc6a923
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.28		d3749a615affd8beb0b61b3d4245791e28d611e7
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.29		9f83501aa336a77583d28c6958ee3e20b1e4701b
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.3		aab91756884c75eed840dcfd6f2288316dd2313b
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.30		84c4526697ffed08927a3a769da0c20acf21fc6f
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.31		bccb2d979491c0a907d336b282ffbe93a52e6002
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.4		f3688d3bd10c6367cbf83635ed95bcd8b351e545
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.5		602d592978b9f1d2a6ed009e725220ebab0e2bb5
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.6		8c51e1721cfd0f5f1eb11a1e622ae1d30bdb4642
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.7		63b5b41154d2a84f57bb5fbeb4c3ba9f3965ed23
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.8		0bd8460296c869a7d3fd6255a7ae0b92f37a9079
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.3.9		5f6aa1cba89a3bbeb041b243b03c3e6ec9350898
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.5.4		b6230f6f3f64a74a4e39e746fa81f429ce75280c
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.5.5		6be661694eea97c07fccd1c6cd0820dfae9975fb
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.0		5a5fc38f42b34f2740ac974ef5dd85772ef82b8e
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.1		604605eaa2071f45aaa68e47d97af5e494b6aed8
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.2		15c61dfbae7ea73b92fb19f3237ea66e4dd51c24
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.3		c518a78adf548fd708bde56ab6d1927ca6a8f931
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.4		97117f84cc52e23eba085a7db57d9c4aef86d4f8
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.5		961efe1977b7cb625bdbd44cbb8a507ed5ab6508
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.6		024b50ffa86b81f589a05342fffbe59f12d44c8d
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.7		00e6cd7664385f42efd93c04dbf1a9bbdff89d63
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.6.8		07aa6635ec05b2346b3ad95070623ca5d017e72d
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.7.0		7a2a06e83f519887be1034b3774aa26afb5f70ea
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.7.1		6c685fe37258bb1649d45771e37020e4ffe7be6d
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.7.3		1158171484aa9dc2da0399ae892a3182a78b0a67
org.wso2.carbon.identity.inbound.provisioning.scim	org.wso2.carbon.identity.scim.common	5.7.4		32f3ed1c340bac3952a92eb058ec5b6dc2e3d369
top.zenyoung	common	3.0.0		22e5e6c70ed87a75974fcc780413f83a81658268
top.zenyoung	common	3.0.1		815b0655cb5e89ab38a2ccc9ef2a983b333416b3
tz.co.asoft	raven-email-agent-brevo	3.0.14		b15d2730726edfa871b61570677ca5a37a2eec8d
tz.co.asoft	raven-email-agent-brevo	3.0.15		f08747712124166fa915e24ebd6db71478b86d5a
tz.co.asoft	raven-email-agent-brevo	3.1.0		1f648818b1e92662882a68f5e93993b1277e89e0
tz.co.asoft	raven-email-agent-brevo	3.1.1		1f648818b1e92662882a68f5e93993b1277e89e0
tz.co.asoft	raven-email-agent-brevo	3.1.11		1f648818b1e92662882a68f5e93993b1277e89e0
tz.co.asoft	raven-email-agent-brevo	3.1.12		1f648818b1e92662882a68f5e93993b1277e89e0
xyz.kotlinw	kotlinw-oauth2-core	0.0.6		b21b6c45889d7f79143fff9005347b8817e7be1e
xyz.kotlinw	kotlinw-oauth2-core	0.0.7		bec76d87bb6dc8effa906783c341498abda53cc5
