com.aiuta	fashionsdk-configuration-defaults-images-android	4.1.0		N/A
dev.zio	zio-aws-launchwizard_2.12	7.31.2.1		f70f2547de2451d7fd0031416d0678aa95b65ba0
dev.zio	zio-aws-launchwizard_2.12	7.31.20.1		a116b392efb7416a6c991ca8d369e9b23d0a05a3
dev.zio	zio-aws-launchwizard_2.12	7.31.21.1		d536b08305f7093b5e17d31cf4bb1642b5c81635
dev.zio	zio-aws-launchwizard_2.12	7.31.22.1		948f09e4eb6200b8446aafbb164aab9c07fb25a3
dev.zio	zio-aws-launchwizard_2.12	7.31.22.2		51edcd3c1850acf6a909d2039801e890987ab2b5
dev.zio	zio-aws-launchwizard_2.12	7.31.24.1		af78fcb77aa4dcd3249eef695caed1564fb4986c
dev.zio	zio-aws-launchwizard_2.12	7.31.25.1		948bf28c4764da971cbc468c9fadd5c80e5368d1
dev.zio	zio-aws-launchwizard_2.12	7.31.26.1		8859384578ce4c5fb5538a770c2477132b6c1f2f
dev.zio	zio-aws-launchwizard_2.12	7.31.26.2		734a36b0afb26eb7c57e1d17b9824ea5b2848a13
dev.zio	zio-aws-launchwizard_2.12	7.31.27.1		11e3996d002ac3184557fdc4ecb60f829c333212
dev.zio	zio-aws-launchwizard_2.12	7.31.28.1		73c0ad5086c2050678e694c7d95c6dc115aa5c07
dev.zio	zio-aws-launchwizard_2.12	7.31.3.1		15f02fdb0271e09cde7155bb6ff47a706f759519
dev.zio	zio-aws-launchwizard_2.12	7.31.30.1		87a76e82d453a6b9042e2e8d9b5d699c32530149
dev.zio	zio-aws-launchwizard_2.12	7.31.30.2		29fcf569ef8f17f08a73fe8fa5edd8f6c8091dfc
dev.zio	zio-aws-launchwizard_2.12	7.31.4.1		bd7a61038e3cc934ea1cb8220959ffbcf6192324
dev.zio	zio-aws-launchwizard_2.12	7.31.6.1		a5dd3e3880edca788f96e687c4724d680b700a5a
dev.zio	zio-aws-launchwizard_2.12	7.31.6.2		3a16c379a4f15a0caca9e65a356a6395d1571a59
dev.zio	zio-aws-launchwizard_2.12	7.31.6.3		6459ef9d9efe545c75b609dcd2061cc60f9da829
dev.zio	zio-aws-launchwizard_2.12	7.31.7.1		8ea83a35bc33431851eb45f25bbc9f5b68e3d61d
dev.zio	zio-aws-launchwizard_2.12	7.31.8.1		8fca669f8333db06a0ac2cb45d97b31617fe19ed
dev.zio	zio-aws-launchwizard_2.12	7.31.9.1		92e709dfe3f9d38d925663b2b18caa408db7ff50
io.chrisdavenport	log4cats-testing_sjs1_2.12	1.1.1		aabe3dfcdcecfac96f1936221a89fe08f5a4da0d
io.contextmap	java-spring-runtime	1.0.0		a235a9754f6bf5b4b49fb8acc8378f244ac2e37e
io.contextmap	java-spring-runtime	1.1.0		7a5d3e21811eb37b7d4eb1378d999dcff12b7b67
io.contextmap	java-spring-runtime	1.10.0		6563aed8e9c9a7b5d9d893e538b9ec669f0ef61b
io.contextmap	java-spring-runtime	1.11.0		813b7826fcab09a410682401970276f1dbe12e57
io.contextmap	java-spring-runtime	1.12.0		0a59937fe196b4dce61074a471b1587d0651279c
io.contextmap	java-spring-runtime	1.13.0		43240a7545bb77f1e733fee2c6d961eb03428176
io.contextmap	java-spring-runtime	1.14.0		bcd4c18b97ce6d9ff43b0c040fa17dc13ffd517f
io.contextmap	java-spring-runtime	1.15.0		feeb3ae0fe57ab37cd129015d0f3358b091afce7
io.contextmap	java-spring-runtime	1.16.0		9f92a3abb18cf88b7e1c46771f69afb6fd8837bf
io.contextmap	java-spring-runtime	1.16.1		efcb67f16d07746ee74330c7f893c76c2b669b3e
io.contextmap	java-spring-runtime	1.17.0		ce6a51d7c0c43018309d7ed6d3fbfbfc0d4fb890
io.contextmap	java-spring-runtime	1.18.0		02b987cb95cd390e1188da36432f0b2ac6c59130
io.contextmap	java-spring-runtime	1.19.0		26b37200194372c98b183ef541757f3fc2a3a595
io.contextmap	java-spring-runtime	1.2.0		3bf3d7c84b06977c82ef26edf34edd5bd1bcba40
io.contextmap	java-spring-runtime	1.20.0		4fa15a1ea395cb5932d3abe49ad1f7a095a60ac4
io.contextmap	java-spring-runtime	1.21.0		337b9a17a4a03bd355f3e9ce8f31bd4702a92828
io.contextmap	java-spring-runtime	1.21.1		e2836e8605b8626d08deb78e7c1a4b6dbfae98cd
io.contextmap	java-spring-runtime	1.22.0		e94cf59261be601a902f140d2fed952812420631
io.contextmap	java-spring-runtime	1.3.0		3552e4d67ebe5d739a1d191242a7869c66fa3349
io.contextmap	java-spring-runtime	1.4.0		3a3ee29e74069dd190f96f18b4cd82c142cda6ce
io.contextmap	java-spring-runtime	1.5.0		ce0ba55775cec33053842e6637d95b191bb5433a
io.contextmap	java-spring-runtime	1.6.0		bb0279e4fcd4f37f359f97d115ce87decb287270
io.contextmap	java-spring-runtime	1.7.0		5fbfcb632784f36c5416b53f0b1fec88638dae84
io.contextmap	java-spring-runtime	1.8.0		d06e344b1d5333810ebf8824318dc90fb5575db0
io.contextmap	java-spring-runtime	1.8.1		5804bffd436c70af100f2f5702eb8c0145821c21
io.contextmap	java-spring-runtime	1.9.0		0539d6994ef00bfa99e2e89ce73bd69bf41b3c59
io.contextmap	java-spring-runtime	2.0.0		b7c63636e65133e85ad9c10bc581d6a9e03959d1
io.contextmap	java-spring-runtime	2.1.0		c8e37507ee89ae8e6d1165cced3ededd50b56997
io.contextmap	java-spring-runtime	2.1.1		89ca9353afccccf3a5254a3407573ebaf33019a7
io.contextmap	java-spring-runtime	2.1.2		aae181e1da5f4515375c22987611e422c6ce64f3
io.contextmap	java-spring-runtime	2.1.3		2d12f59e33d54fdb4c5691fcaf4ae346b0b62ec6
io.contextmap	java-spring-runtime	2.1.4		cbce4862a0add129fa57564721540e938a38a97c
io.contextmap	java-spring-runtime	2.1.5		a78188eb090b6669243d6d23880ad348c0003975
io.contextmap	java-spring-runtime	2.1.6		4cfa58451128ee130c66ee3c52e377f0f218263f
io.contextmap	java-spring-runtime	2.2.0		5b9effa096c0d9e19456f17b0e4732b442932d74
io.contextmap	java-spring-runtime	2.3.0		763536353180e4b4afbca302aa9e60f58045d5cb
io.contextmap	java-spring-runtime	2.4.0		2f4a66f75d65925788724df39b95d8858304b6b8
io.contextmap	java-spring-runtime	2.5.0		1ea287cadc6bc4c30089630f38d49de7a3ee58c9
io.contextmap	java-spring-runtime	2.6.0		fb892212d2f6cbc081498c82a73586c4dd1eb0f6
io.contextmap	java-spring-runtime	2.7.0		e1e7d14f17c7c1fac85d1baa9ffbcf67e86692b9
io.evitadb	evita_store_key_value	0.10.1		cb58b02e306f9bbf74ddac66c73188292f9071f0
io.evitadb	evita_store_key_value	10.0.2		fb7ee11f7f919d5a4033863b23f20c93435d5f02
io.evitadb	evita_store_key_value	10.1.0		ca7c0593afa1719033337c310308bac65eab4d3b
io.evitadb	evita_store_key_value	10.1.1		e4bffaefe1b73b98b2dcbcda45228ae57f6d841f
io.evitadb	evita_store_key_value	10.1.2		70bc6dbdbc80e1c5c035f3a7e1c4afb66e64e3d6
io.evitadb	evita_store_key_value	10.1.3		7d5275cdb9f23280d02e09320b2a9ca4f6efb194
io.evitadb	evita_store_key_value	10.2.0		ee1d84243fdf73cc0de2de5d2d950946b033ba6e
io.evitadb	evita_store_key_value	2024.1.0		5b9b9920034cdfbf8f37916882abc0bca7c552d4
io.evitadb	evita_store_key_value	2024.1.1		9353e89d1a732f201e174359e568090843cf1297
io.evitadb	evita_store_key_value	2024.1.2		382a548f824c336cf79ef3bbecae494655f80f90
io.evitadb	evita_store_key_value	2024.1.3		cf9376d21cb55767f5ff71065a206a7205ae2fa4
io.evitadb	evita_store_key_value	2024.1.4		4f6bffea78fd792da67d124c8bf77c675de47936
io.evitadb	evita_store_key_value	2024.10.0		5ed75b08aa18756d161979377bb92f66d1d4b025
io.evitadb	evita_store_key_value	2024.10.1		eebf46a759e9af7011e0bdecb6be0286356c16fa
io.evitadb	evita_store_key_value	2024.10.2		ec4b9c1512abc32f73471897cb82c14c9c0f3c61
io.evitadb	evita_store_key_value	2024.10.3		1d2fa2d92c82bd243d61dce1f63c58e4d9deb81b
io.evitadb	evita_store_key_value	2024.10.4		c23ef9c264e186bfcd632a8bb0bb93e7134e5508
io.evitadb	evita_store_key_value	2024.10.5		a44b953478e9d5f0b8012493611f418456784411
io.evitadb	evita_store_key_value	2024.10.6		bebc28d1b345dc1ec27111f1eff205615a1ef312
io.evitadb	evita_store_key_value	2024.11.0		e9ed244633225fcea14919aaa7aed974061640eb
io.evitadb	evita_store_key_value	2024.11.1		a225dc60d463dd9018a9752ace9442b332e1d1d9
io.evitadb	evita_store_key_value	2024.11.10		e4197454a7f21fbd4d5023505605c52010170df1
io.evitadb	evita_store_key_value	2024.11.11		25194e61e19895c6a7c91c14acfba0c2af456760
io.evitadb	evita_store_key_value	2024.11.12		3c59cd8948fcb9fee8f75b74f93252b916fccf31
io.evitadb	evita_store_key_value	2024.11.13		f22cb9c4b7ad7bc2255bdb1c3390a22e7100ae66
io.evitadb	evita_store_key_value	2024.11.14		595aebd41eaa76ef9661c4bcde40e652c8f429cf
io.evitadb	evita_store_key_value	2024.11.2		e89d82c1609a99ecb9b7e71d04dd4ab3f57ea85d
io.evitadb	evita_store_key_value	2024.11.3		8029f5e1bf038cb9c2eea36b6ea8903255efb1ec
io.evitadb	evita_store_key_value	2024.11.4		e1b6d85860683947687fa2cec7dc6c9b73ee9f19
io.evitadb	evita_store_key_value	2024.11.5		f12224824a6a40ca5f0ccffa03e22627ca7bb299
io.evitadb	evita_store_key_value	2024.11.6		fdf0902a5f7ce5aa9b23f2cf7c3f6dcff8ca4da6
io.evitadb	evita_store_key_value	2024.11.7		39d04e0de4464bc17c51cc5474a7d76133303323
io.evitadb	evita_store_key_value	2024.11.8		f28b1ca219716c8ba341af5d9b721c582ae21fe6
io.evitadb	evita_store_key_value	2024.11.9		c86aa2dc702926598f8afecaf738da287b185668
io.evitadb	evita_store_key_value	2024.12.0		824291b892061803f54a5bfc8b51912e35fcdb6e
io.evitadb	evita_store_key_value	2024.12.1		c40cfa684007cc9f4dc66f10f72a9cded16160d8
io.evitadb	evita_store_key_value	2024.12.10		327b3a64862fc7c3a7eaf3347f34f3b84a23def8
io.evitadb	evita_store_key_value	2024.12.11		085e7dc526e94567d7b82de631bd58d45aacf4c5
io.evitadb	evita_store_key_value	2024.12.2		2b48d90048ef22dbddc70f16014432a4c9945dfb
io.evitadb	evita_store_key_value	2024.12.3		21dd3b8143f83d4d95722e2b6876902697c7c9b0
io.evitadb	evita_store_key_value	2024.12.4		58c662c038656e838ef6c7619121d9584176637c
io.evitadb	evita_store_key_value	2024.12.5		af4fb1dabe27b9a151f43af18fa1817727beea87
io.evitadb	evita_store_key_value	2024.12.6		115c753668e0c16b7f565d821d65f7c573672284
io.evitadb	evita_store_key_value	2024.12.7		80ab887ede87175757c61544784649ac74769127
io.evitadb	evita_store_key_value	2024.12.8		be463abf18e33a0998c8cfb70888d974edad233c
io.evitadb	evita_store_key_value	2024.12.9		a7d79e59ef08f213c37b2c3f7cb042628c513629
io.evitadb	evita_store_key_value	2024.2.0		bb27574319b819b43106fbf8394692769b418237
io.evitadb	evita_store_key_value	2024.2.1		24570befcc60a9c7a36e7a1d72dc2a75c8d6c567
io.evitadb	evita_store_key_value	2024.2.2		93b5fa6d291b2101636620eca29cef2f649c703f
io.evitadb	evita_store_key_value	2024.2.3		cbeb5d01cd7b71f379248977de5b4c4236c70657
io.evitadb	evita_store_key_value	2024.2.4		cab54ddd2d2f31ea57a9d7a47748b5ded9085b9e
io.evitadb	evita_store_key_value	2024.2.5		0b4c8c74b0e2804b56d040da849e70dde8d02f26
io.evitadb	evita_store_key_value	2024.2.6		f2b1846ec1c9cd17c7816b8c698ec5f647fe741b
io.evitadb	evita_store_key_value	2024.3.0		2e457a1f0faf39e6524e19a0656df608d227fb56
io.evitadb	evita_store_key_value	2024.3.1		2f9a35c8ce187b94091c60da0e6e5fc268463b9d
io.evitadb	evita_store_key_value	2024.3.10		698b7a826f631aa17699506ee97f63a7149457a5
io.evitadb	evita_store_key_value	2024.3.2		6cef5b059a2ea27366a8b18e872ea0f47bb700aa
io.evitadb	evita_store_key_value	2024.3.3		28b2d302151f6e4e8daff45226f4bdc7458bb4c4
io.evitadb	evita_store_key_value	2024.3.4		cc08629dfe0669fb87c820dcd558732dc35e7ac4
io.evitadb	evita_store_key_value	2024.3.5		900c944f57da63455eead015afd8849685e82585
io.evitadb	evita_store_key_value	2024.3.6		77f57cf2d81c7581ea07e5a56e46e7f48fd562ae
io.evitadb	evita_store_key_value	2024.3.7		d83bb85087700cb1f62fcd4c5ab4cc5389545f79
io.evitadb	evita_store_key_value	2024.3.8		e29875c37f6d0cde615ffd72065369e459519f4d
io.evitadb	evita_store_key_value	2024.3.9		02d3fe059bfd9cee7cdf2b03904170e9cf78a738
io.evitadb	evita_store_key_value	2024.4.0		df9ff304a0deb4a245b895509bc04b03b2df73a3
io.evitadb	evita_store_key_value	2024.4.1		8556070859cd030587decc2911229b2c68f9da05
io.evitadb	evita_store_key_value	2024.5.0		c4938a3f4020d62cc81cd0df019c3d068a2dfc3e
io.evitadb	evita_store_key_value	2024.5.1		049307b434d40e07d7b3fa8c01360d8e54078b59
io.evitadb	evita_store_key_value	2024.5.2		2abe75eccc66a17c1d2025eff1f09436456af0ea
io.evitadb	evita_store_key_value	2024.5.3		060314b0d9593120ea4fb5f9d2d60b8f5b857071
io.evitadb	evita_store_key_value	2024.5.4		f5c6ffd6f4c079d6ab7aa6de6c903198d946ea27
io.evitadb	evita_store_key_value	2024.5.5		14260f36a19541cbb65325e817b6f7a87c1ff508
io.evitadb	evita_store_key_value	2024.6.0		9e1a195167e2095300cd16196e6666ded8253460
io.evitadb	evita_store_key_value	2024.6.1		506c64eaf0dcc0e1d16f9b9e1a1320ef61eab38a
io.evitadb	evita_store_key_value	2024.6.2		6d88bc5b9f81b6ef1dc80eb9669bfdf183c39345
io.evitadb	evita_store_key_value	2024.7.0		ec6e0140e5f7574c6aacc6326f6fc57ce4f2629f
io.evitadb	evita_store_key_value	2024.7.1		11e4552b5adcec24b5c61136f929d4c6ea0b7392
io.evitadb	evita_store_key_value	2024.7.2		6e3504fbc8774e6bda98fdfe8c87d211e783f385
io.evitadb	evita_store_key_value	2024.7.3		dccc222f1915ad974dfdcb69b66dbadc29b92190
io.evitadb	evita_store_key_value	2024.7.4		c295ea3b7965f3b4f2a83d4fe7f31a4664923392
io.evitadb	evita_store_key_value	2024.7.5		626abe3a1198136222dbd0cffa836095107403ec
io.evitadb	evita_store_key_value	2024.7.6		6ade99bbd3a3211e44a9d8f516767b644397fb4f
io.evitadb	evita_store_key_value	2024.7.7		082079c3daf1e1071b2c0187de1b2af2600239f1
io.evitadb	evita_store_key_value	2024.7.8		4b69cbe2651c5a5c1daac10126024fcbf17c2783
io.evitadb	evita_store_key_value	2024.7.9		8456b8ce8637c662794676038a5624907ed9e2da
io.evitadb	evita_store_key_value	2024.8.0		8dd2d9d66139a6c51eb495159f30d1bef3c32e55
io.evitadb	evita_store_key_value	2024.8.1		7572f24ccbea462e04831ce30be961323664df7e
io.evitadb	evita_store_key_value	2024.8.2		42a92415350d6daf0cb555b070c7784b0639df73
io.evitadb	evita_store_key_value	2024.8.3		41b21ca69c12e79fd24da8aba71fb390f6fb6146
io.evitadb	evita_store_key_value	2024.8.4		08b0591737f318587a00ea9c9fb3c9d618ddd0c4
io.evitadb	evita_store_key_value	2024.9.0		1f5aa2b65d41534a35ec0fd39d0b14061eca31ff
io.evitadb	evita_store_key_value	2024.9.1		a554af45e0d2fdf205d459013d2d1d09a684ae63
io.evitadb	evita_store_key_value	2024.9.2		815203861e585d0b68fe3b3a5b38b768d6ac8b31
io.evitadb	evita_store_key_value	2024.9.3		2da8ee2a77de40dfe69994d4700f839cefe25c10
io.evitadb	evita_store_key_value	2025.1.0		b16707f7abc6e64b2a037fb17f820d31f9641857
io.evitadb	evita_store_key_value	2025.1.1		35fe0f90d3a31ce7ea87b2e6a4d38931e35f58c7
io.evitadb	evita_store_key_value	2025.1.2		67790d7439d75ac6b643ed42231960688f972dfc
io.evitadb	evita_store_key_value	2025.2.0		587176b0835bf468ff60c461c0602043378a338a
io.evitadb	evita_store_key_value	2025.2.1		3f35196253a607a71059d7ce5586f990f523e9e7
io.evitadb	evita_store_key_value	2025.3.0		0282a8176dd838289ec1900561884babc0cd6311
io.evitadb	evita_store_key_value	2025.3.1		6ae39cb199879ad793713bdf746300624c98d9d2
io.evitadb	evita_store_key_value	2025.3.2		5f5c8dd5bf8b813401bd2bb495d8df69e04711b3
io.evitadb	evita_store_key_value	2025.3.3		f81d9c50a96e0f611598f25e005d298e0018eeb7
io.evitadb	evita_store_key_value	2025.3.4		af3720fdfa266d5ddb08ea4eefe5f1103da983d4
io.evitadb	evita_store_key_value	2025.3.5		6048da6f942795dcab373231c85f4fc7231fead7
io.evitadb	evita_store_key_value	2025.3.6		fc56886d29cf0ee231f9b2efd73f2ed638c0a905
io.evitadb	evita_store_key_value	2025.3.7		83d0d76e429f58e7f5e9a44bd145ea13292e0f7d
io.evitadb	evita_store_key_value	2025.3.8		1112b785f99b9ec23389923d43eaa78ed02f5e53
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.1		N/A
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.1	metadata	aad0e4471d10397c938d10ad808efbde24eac7de
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.2		N/A
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.2	metadata	21916226ed60405b79e630bb2117c7319fae0459
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.3		N/A
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.3	metadata	a6ca7718d4fd288e669773bc0ad51d7356b521f4
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.4		N/A
io.github.andreypfau	kotlinx-crypto-digest-iosx64	0.0.4	metadata	d95d183e31b7292f3a9b55ee5d4f6829aeb8bd71
io.github.devlibx.jung	jung-algorithms	3.0		75efc05e867d081d8572a4d7536044b4291228f0
io.github.devlibx.jung	jung-algorithms	3.1		9a6d99249fa92ca580e27a2b1a697194dd21d1ec
io.github.estivensh	kaptureX-android	0.2.0		N/A
io.github.estivensh	kaptureX-android	0.2.1		N/A
io.github.estivensh	kaptureX-android	0.2.3-beta		N/A
io.github.estivensh	kaptureX-android	0.2.5-beta		N/A
io.github.estivensh	kaptureX-android	0.2.6-beta		N/A
io.github.estivensh	kaptureX-android	0.2.7-beta		N/A
io.github.estivensh	kaptureX-android	0.2.8-beta		N/A
io.github.fornewid	material-motion-compose-core-macosarm64	2.0.0		N/A
io.github.fornewid	material-motion-compose-core-macosarm64	2.0.0	metadata	51ffaf5bb27d8dce5465a7721951fee1fe854cb2
io.github.fornewid	material-motion-compose-core-macosarm64	2.0.1		N/A
io.github.fornewid	material-motion-compose-core-macosarm64	2.0.1	metadata	40da2c20844cd0ba83afc9a80cc78834ec0f5d3e
io.github.jakepalanca	image-pixelator	1.0.0		b394afd4c0c4d830e7efbda7a7e18cdf87cfb14b
io.github.jianjianghui	groot-spring-boot-stater	1.0.0		3d022781c13f9608e293c3969637c042e6c4af66
io.github.jianjianghui	groot-spring-boot-stater	1.0.1		e1d66d6820f7fa7f7e23b808c4cf76da5f15779b
io.github.royashcenazi	fhir-indexer	v0.0.1		214cf72cc6b7975679218cbafe1c1c823e079734
io.github.royashcenazi	fhir-indexer	v0.0.2		0367accfd3074befd17cabd56d3d2e7a30ffe552
io.github.uuverifiers	eldarica-tplspec-parser_2.11	2.1		96d9b7a7a9e1ecde5b43351d3bad19f713e84b44
io.github.uuverifiers	eldarica-tplspec-parser_2.11	2.2		96d9b7a7a9e1ecde5b43351d3bad19f713e84b44
io.github.valdemargr	gql-monadic-arrow_3	0.3.4-53-ab31f56		2091e005cacf431fdd57cc1f6c3cf2efa55a3d74
io.github.valdemargr	gql-monadic-arrow_3	0.3.4-58-c15da40		ac113571de8ab5ff91f8142f9ca692e691824705
io.github.valdemargr	gql-monadic-arrow_3	0.3.4-61-f75847e		2c57986778581b55f4fee097993828bbbcceeed0
io.github.valdemargr	gql-monadic-arrow_3	0.3.5		75544b179921fce579e063b533f9246652755678
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-1-a0cbbfd		b845882b6da4191d34afafadc694c7ebfe6a5ef0
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-13-bc16186		7f83b5e84a5962ab6d2559019feb4a832cce8913
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-15-06471a0		b2cb2f53b4810e655d0bbd9cfe99c8ce9f1d8636
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-19-241f189		3716d32643af506ee00fe9d4a1b45c8c7c7fabb7
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-2-05b2dc6		b69b31c89612ef32a92ceb0db5a289c104495046
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-21-a9402f5		06c350cbd34cc1ee20a682cdebd177bbc44aef0a
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-23-ef7dcf4		b8685612139c8a393f03b634b8a4694c0411346e
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-25-6114239		884fac1370c2fa24e879caa0e2409d732eef7691
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-26-347c8a7		b43919fabe416e054539097ea32b1af13c5b2795
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-27-6c4a6c0		ab64225bc0786a121c7485d9054895b654ed4b0d
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-29-555f367		eb97d3aef5df1218148c60114de0ab3cf4d6e431
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-3-d2edd7f		831e6a57ab403ff115e6979374aa02fb4083ee33
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-31-46b3227		ea2ef764e3a482c8b236ac8a97705d46c50a5155
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-32-7fc9c04		217a9046dfb5f8b9a8c763e01365d7c75a5b1b85
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-34-2566465		d63199880e6773b3eeede7d7aa82de3b0696077c
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-4-358da28		7256b3c39a3c11a32f4339536b09b0d80210a13b
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-5-d29cfe4		fb6f1b8cbe59e5e9eeaadd081bdca3913376d235
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-6-7f7cb82		079d11faeacbbee3a369d357748792af125044e5
io.github.valdemargr	gql-monadic-arrow_3	0.3.5-7-502febc		7c5baa4d556388dc6d8f62bfd93890837a009c60
io.github.valdemargr	gql-monadic-arrow_3	0.3.6		d19e9498f91dc4d842ce943c23befaa4b062792c
io.github.valdemargr	gql-monadic-arrow_3	0.3.6-31-5d99e2d		8638779b77f663cacdade4a7b134017085a960cd
io.github.valdemargr	gql-monadic-arrow_3	0.4.0		d8fc464146da56870ee1e63d11f3f6e9e61cfb8c
io.github.valdemargr	gql-monadic-arrow_3	0.4.0-2-a5aeb50		349a863e4c6b0f2b14adc329b31984a8d547ad22
io.github.valdemargr	gql-monadic-arrow_3	0.4.1		58dfdfca2b16f04ed02c29c2a994118d94f59c4b
io.github.valdemargr	gql-monadic-arrow_3	0.4.1-10-dda617a		38b4f1ccc2157f0c809134aba9f3ce242bfa8fd4
io.github.valdemargr	gql-monadic-arrow_3	0.4.1-12-ba86bbd		1f08d3bb146e21d365c63bf01d80b2c5e6d9b846
io.github.valdemargr	gql-monadic-arrow_3	0.4.1-2-a6f47f9		ad74aaffac060b5fa4c1fafb3c14d752fb20d69f
io.github.valdemargr	gql-monadic-arrow_3	0.4.1-25-e67b1a4		921966b2ea41d9139a1b126d3989ea03afecf6ac
io.github.valdemargr	gql-monadic-arrow_3	0.4.1-4-348043d		84d75ae5ac1915d57668d65ec7d043eb34b3da8e
io.github.valdemargr	gql-monadic-arrow_3	0.4.2		4039fec63e5a62d1e02112ce3d672e0ae3f237a4
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-1-e0d30e0		61e87932b10d3c4bcb599a784548992fa7f57a0e
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-16-a793d26		2b4cedf55a36df2f572b0679815cea898c048695
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-18-eba8697		638a08623017b37d509fcfb551a805eac31d2b8a
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-2-9903894		115a3ebbd6ca3ef9ae07e613acf54d48dd2f02ec
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-20-ef3b262		a3582c519d316fe314f6b9311a353b95c023b5d0
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-21-6b77051		f3cb5125494d214c534a3cc0f12d4f1478bac5e8
io.github.valdemargr	gql-monadic-arrow_3	0.4.2-4-b417105		cc405bf7ea41e2dde8ef3dc1f759701fe0ab6f24
io.helidon.microprofile.health	helidon-microprofile-health	0.11.0		e7b8b33a4ad020d670da366c0f742c7fe02804e0
io.helidon.microprofile.health	helidon-microprofile-health	0.11.1		c2eff6c23243f63df36dee1ded06443cf31750a8
io.helidon.microprofile.health	helidon-microprofile-health	1.0.0		5d9eba2e8ff6508e0b1f710b48715620c2fe58a5
io.helidon.microprofile.health	helidon-microprofile-health	1.0.1		8a3d3c4cc87d2ae1034c0aa78be4e2f6d1e33a22
io.helidon.microprofile.health	helidon-microprofile-health	1.0.2		2212735b4a25f271586b817d80a77bfdb3e78024
io.helidon.microprofile.health	helidon-microprofile-health	1.0.3		34f04f833415f1bf1a90be0e73d3c391c07aab05
io.helidon.microprofile.health	helidon-microprofile-health	1.1.0		f4f65b275a58bb08e453fd59fa8ad396a2baf1b4
io.helidon.microprofile.health	helidon-microprofile-health	1.1.1		ee4221bc828353a6bd3e2c7033a2c819fbbd42f0
io.helidon.microprofile.health	helidon-microprofile-health	1.1.2		e0ad131788c431bd5856f00130fe51255933a5eb
io.helidon.microprofile.health	helidon-microprofile-health	1.2.0		36fbd03ef0f8dd4c29140d162357ba35a05fbdd5
io.helidon.microprofile.health	helidon-microprofile-health	1.2.1		3bbbaa2e13ef438fdc36cfa29e5ac1410f42e6fe
io.helidon.microprofile.health	helidon-microprofile-health	1.3.0		937a37e68c31c20e86b8e3713479f2c051a6e4c2
io.helidon.microprofile.health	helidon-microprofile-health	1.3.1		a5155ef5b0a17216b3ace87c1987dc7b6db49bc2
io.helidon.microprofile.health	helidon-microprofile-health	1.4.0		ff78b7da921a87727391b2cfcf6fd2cd57efc683
io.helidon.microprofile.health	helidon-microprofile-health	1.4.1		c00903cec4d5f622ccf5b7db6b6cf334a4a1f273
io.helidon.microprofile.health	helidon-microprofile-health	1.4.10		79eaa7e1fff63e28a7382b1dcae732a83a948734
io.helidon.microprofile.health	helidon-microprofile-health	1.4.11		1a2670ccb185e872b40aa75b61a52aa99c3d5df1
io.helidon.microprofile.health	helidon-microprofile-health	1.4.12		75fa2b17a1c12c0d1e8d4dcfbc9609cccc37abca
io.helidon.microprofile.health	helidon-microprofile-health	1.4.13		651265d670aaa62e96ba312126285c01f8ac64dc
io.helidon.microprofile.health	helidon-microprofile-health	1.4.14		772dac905e67737539937b5b0f35da9c087faf3d
io.helidon.microprofile.health	helidon-microprofile-health	1.4.15		f859df128f1a74e56873a83b1b1ba51bb962547c
io.helidon.microprofile.health	helidon-microprofile-health	1.4.2		d26ed9a9895438f5088d739dd183128cdfa4261a
io.helidon.microprofile.health	helidon-microprofile-health	1.4.3		3fde1cbb3c45f34865a43d4563b21affde885f33
io.helidon.microprofile.health	helidon-microprofile-health	1.4.4		5ce6eeb81a5d2be9616000cc2546bda6815aefd5
