ai.themsp	mintegral-adapter	0.1.0		N/A
org.jgrapes	org.jgrapes.http.freemarker	0.15.0		413df33409e79baa7af8c887fd9d7637d4a4e973
org.jgrapes	org.jgrapes.http.freemarker	0.16.0		cc5ea919162f7f465bf46a82a06c16e158fd1b64
org.jgrapes	org.jgrapes.http.freemarker	0.16.1		2746b67e7aff21370f184d756c8f9fdc8d511e3e
org.jgrapes	org.jgrapes.http.freemarker	0.17.0		25426ac55a7be9063cdb1771676af21c066ac57c
org.jgrapes	org.jgrapes.http.freemarker	0.17.1		c34b697505835dc36349700ae7a2eea37df0984d
org.jgrapes	org.jgrapes.http.freemarker	0.17.2		c6eda34f9d3e51a2db854a6849bf3fbaf030282e
org.jgrapes	org.jgrapes.http.freemarker	0.18.0		688ae543b0a0a6310c9dca124fa22785e69379a1
org.jgrapes	org.jgrapes.http.freemarker	0.18.1		73576293abbc2c760eb99634a0620e84cac3fa58
org.jgrapes	org.jgrapes.http.freemarker	0.18.2		0b6155a9daab11dd13963fb0b6244223edd9042d
org.jgrapes	org.jgrapes.http.freemarker	0.18.3		f8f95565e05d0ebe83ac663832c7a587c18d2dfd
org.jgrapes	org.jgrapes.http.freemarker	0.18.4		b0888befa38e0883768449c4a2f4ee77dcdc84b3
org.jgrapes	org.jgrapes.http.freemarker	0.18.5		b6d9c7d4b3a4cdb003b6760966051beaead3596c
org.jgrapes	org.jgrapes.http.freemarker	0.18.6		2e60ebc30153a0640135f009d6205978c3628270
org.jgrapes	org.jgrapes.http.freemarker	0.18.7		35b9d631c38e72bdb98ab38191d1490fdee1e11a
org.jgrapes	org.jgrapes.http.freemarker	0.19.0		901f76861569468a7116085f3d5941cf18d17104
org.jgrapes	org.jgrapes.http.freemarker	0.19.1		42dde753071b13633d5d773e43e1988a0e5d76cc
org.jgrapes	org.jgrapes.http.freemarker	0.19.2		22db9fd17ff65256d0ceae88184a687c6082a51c
org.jgrapes	org.jgrapes.http.freemarker	0.19.3		bfcfe2062ec65b825b674e6feefd251de1befdd8
org.jgrapes	org.jgrapes.http.freemarker	0.19.4		2778c950471b96144db21a132f9626c5442c4b05
org.jgrapes	org.jgrapes.http.freemarker	0.19.5		e0de3c0a08ae3067792be82997da5c6337afa6c0
org.jgrapes	org.jgrapes.http.freemarker	0.20.1		fa9d781a3ca29413c4b32ed8ceb538cb58aa2412
org.jgrapes	org.jgrapes.http.freemarker	1.0.0		ece33984b75c28e522c6a9f00dd45b46929eaba9
org.jgrapes	org.jgrapes.http.freemarker	1.0.1		4783fe0b4ae323b99104784a086ca1c9cddbe358
org.jgrapes	org.jgrapes.http.freemarker	1.0.2		57dbc495db0f2dec2a14cb9ffc22cdedff136c4a
org.jgrapes	org.jgrapes.http.freemarker	1.0.3		71d0e947461319797a28d81ee01a8dfa1054850b
org.jgrapes	org.jgrapes.http.freemarker	1.0.4		a7284627e079560f084913083d5f115726a445f5
org.jgrapes	org.jgrapes.http.freemarker	1.0.5		66ab140496b6fb0d010755d8ddf903ea73667c52
org.jgrapes	org.jgrapes.http.freemarker	1.1.0		531d6792001de5b18464301a342827688232572f
org.jgrapes	org.jgrapes.http.freemarker	1.1.1		c5bd85acf8c18ead40ec62a8048df072fd78d9a3
org.jgrapes	org.jgrapes.http.freemarker	1.1.2		b63182890a34129fab9c76a8ce4719a220354992
org.jgrapes	org.jgrapes.http.freemarker	1.10.0		e1b91eec6439ab7bdc47c00cb4dcb900c27f32b7
org.jgrapes	org.jgrapes.http.freemarker	1.11.0		8cf0f619c4609fb4d9fb9ef51061bb8f01296081
org.jgrapes	org.jgrapes.http.freemarker	1.12.0		05331d7cb4fb5826de0e2fbbc9f4d913bcf103ba
org.jgrapes	org.jgrapes.http.freemarker	1.13.0		1b7c19a63756f03837dd4e4d16b4d8db7be08e3a
org.jgrapes	org.jgrapes.http.freemarker	1.14.0		2ae56480bcbdacc5d3b36639003ec7de643d6dd5
org.jgrapes	org.jgrapes.http.freemarker	1.15.0		423ffd50e4d6a407436a2632d14fa77311631932
org.jgrapes	org.jgrapes.http.freemarker	1.16.0		6698904ae593197690aefe892f64765dc20f3a79
org.jgrapes	org.jgrapes.http.freemarker	1.16.1		d9b601bb9447cf58128a18cefa2ef79cc4c4f29a
org.jgrapes	org.jgrapes.http.freemarker	1.16.2		f70d9750ce3b5db3d8e735ae0759b66eae30010c
org.jgrapes	org.jgrapes.http.freemarker	1.17.0		ce2152f989b53629acdf3a5b53344d9fc9c24b82
org.jgrapes	org.jgrapes.http.freemarker	1.2.0		7ef1cf433bcf5c062e3a9486790018b8d049cc32
org.jgrapes	org.jgrapes.http.freemarker	1.3.0		18c8e90f95e4a38c9c6b034e622758acdbd1f929
org.jgrapes	org.jgrapes.http.freemarker	1.3.1		df4fdc5dcdb736b9328e11faabf839e4f2ad4538
org.jgrapes	org.jgrapes.http.freemarker	1.3.2		2e53c42600ac6a8acba8cae398957f4a62437c58
org.jgrapes	org.jgrapes.http.freemarker	1.3.3		eb225a7f17a57fed8ffd4463c9811fc8b867797c
org.jgrapes	org.jgrapes.http.freemarker	1.3.4		5abe73e2d19885182b71687a0637f9d7ae2db768
org.jgrapes	org.jgrapes.http.freemarker	1.3.5		570f132d8f77b3d89bd24cf2d0fc3b8ac54d4aab
org.jgrapes	org.jgrapes.http.freemarker	1.4.0		ee47d0f9ca020643829d6fefd4b751d80fe62b10
org.jgrapes	org.jgrapes.http.freemarker	1.5.0		5e660cfbe44fb9889ba7b28df9a8bc20dd07c151
org.jgrapes	org.jgrapes.http.freemarker	1.6.0		51cb2c13d830ec82e8d0397a5fb43326bed6eed9
org.jgrapes	org.jgrapes.http.freemarker	1.7.0		f786179a0a1a3327fca199452d89a5a0feba9779
org.jgrapes	org.jgrapes.http.freemarker	1.8.0		6659eef18d1a1e5c55c0fef719e7d9fa29a7be63
org.jgrapes	org.jgrapes.http.freemarker	1.9.0		5435a9fd3da433cea6a32ff405c1fcbb57ce19f1
org.joinfaces	icefaces-spring-boot-starter	3.2.5		688bece14267578f8b013f6db3604e255e7bca03
org.joinfaces	icefaces-spring-boot-starter	3.2.6		b6773a92c45b60a8f1373e0193759b1465d628bc
org.joinfaces	icefaces-spring-boot-starter	3.3.0-rc1		1dc5f8bb424d2c494020b8f28ab6faebb442fe32
org.joinfaces	icefaces-spring-boot-starter	3.3.0-rc2		33b7e93738aeb0f892de88cf2938371e7e9a46e9
org.joinfaces	icefaces-spring-boot-starter	3.3.0-rc4		03af73c9a06635eab2e90e81f3dd250196734185
org.joinfaces	icefaces-spring-boot-starter	3.3.0-rc5		d66c143d500c91421072b4fecee864ff082acb09
org.joinfaces	icefaces-spring-boot-starter	4.0.0		7d3b679fb24009f11545d24712a1b005b5abb7a1
org.joinfaces	icefaces-spring-boot-starter	4.0.1		5dd9d772f50cfed0f89ccda609c4bbde9894df03
org.joinfaces	icefaces-spring-boot-starter	4.0.11		f4bef94976c1718098edb09941c51d52c3e2e5be
org.joinfaces	icefaces-spring-boot-starter	4.0.12		c67967597643eacff11f1187b21ef8b0cf10d8a1
org.joinfaces	icefaces-spring-boot-starter	4.0.2		d9d477bb72ca1571f9ffd7f6ff65a742c614f399
org.joinfaces	icefaces-spring-boot-starter	4.0.3		cdeba8b0399be752c6bbc6644dcfade916e6d69d
org.joinfaces	icefaces-spring-boot-starter	4.0.4		f84d2bae7c7b021853e0bce1f7c2b4368fa5cbb9
org.joinfaces	icefaces-spring-boot-starter	4.0.5		580193fa88d0e0c8de3aec06852318b80743d566
org.joinfaces	icefaces-spring-boot-starter	4.0.6		550ba542d3dc2d67db17af6405f1f22ac8835325
org.joinfaces	icefaces-spring-boot-starter	4.0.7		3f71483d7ac25e4e84479931c73113c875feaa9c
org.joinfaces	icefaces-spring-boot-starter	4.0.8		8af37e8c2428339fa1aeb3375e88e2b8e228a42a
org.joinfaces	icefaces-spring-boot-starter	4.0.9		574c50dadfd8e3f4bcc42df21c8a47d14d5ef124
org.joinfaces	icefaces-spring-boot-starter	4.1.0-m1		71b40dd334d76ddf134e0c04697c0f163d4ed44c
org.joinfaces	icefaces-spring-boot-starter	4.1.0-m2		b995dcd761e0995c4a75927ee75830f972cbfef4
org.joinfaces	icefaces-spring-boot-starter	4.1.0-m3		e41c1fe36521fba1c3e8fe0ff344f441ccc2b120
org.joinfaces	icefaces-spring-boot-starter	4.1.0-m4		9191bae1583aea368c0f1918618a5df62e0177be
org.joinfaces	icefaces-spring-boot-starter	4.1.0-m5		9ee23db6bbb5b8177cb0ba0cf291da1196bd1e3f
org.joinfaces	icefaces-spring-boot-starter	4.1.0-rc1		bde908b3e3bffc69632c94089b5fc6fd6961c183
org.joinfaces	icefaces-spring-boot-starter	4.1.1		f33786e0a2b81dcc82afd710875516a3cf61a3e2
org.joinfaces	icefaces-spring-boot-starter	4.1.10		bccf3369cd7520af9e51fd086840a378dea7d1f9
org.joinfaces	icefaces-spring-boot-starter	4.1.11		ef9b18635cb1ac708fd33824bf7eaf0bcabd128a
org.joinfaces	icefaces-spring-boot-starter	4.1.13		435f797969ce1864f6191cb8ebc23ba4c0b0abb3
org.joinfaces	icefaces-spring-boot-starter	4.1.2		60b8545dc6502b217fb22b1eaffbfd935323839f
org.joinfaces	icefaces-spring-boot-starter	4.1.4		d83d87421082bf0abf03ffd46fcf1e220f810053
org.joinfaces	icefaces-spring-boot-starter	4.1.5		c3b3978ec9f4759fd35ad571331708990257fef2
org.joinfaces	icefaces-spring-boot-starter	4.1.9		4a602fca4477ca1d913b310d7b0823ec9148fd57
org.joinfaces	icefaces-spring-boot-starter	4.3.0		c4e4cdc29c984a0d76ac18f88d617ac1bf871dc5
org.joinfaces	icefaces-spring-boot-starter	4.3.10		8ee48b0d98caaef2bed0353f149227658e4ece7e
org.joinfaces	icefaces-spring-boot-starter	4.3.11		55e9241d9cdd573eb996d7961351cd70baf2050f
org.joinfaces	icefaces-spring-boot-starter	4.3.12		bbeea844a9af44bd40e4d503385a01d880bb1c50
org.joinfaces	icefaces-spring-boot-starter	4.3.2		7118b099f0d72eab1a34cb4e6515175838083ea5
org.joinfaces	icefaces-spring-boot-starter	4.3.3		4d114773291823a2489fdf035bc210a402ef1169
org.joinfaces	icefaces-spring-boot-starter	4.3.4		30b21ac83f5f93bea841ddcc3cf490ba53b7efe1
org.joinfaces	icefaces-spring-boot-starter	4.3.6		1655f6fce7c71f6a1a27682b4fc18469f457828f
org.joinfaces	icefaces-spring-boot-starter	4.3.8		018ba0ba4b342545f405a5e8f90ebf095a5238f6
org.joinfaces	icefaces-spring-boot-starter	4.3.9		b6b0c2448a24b6c560f34b5d795e36d260b2c29b
org.joinfaces	icefaces-spring-boot-starter	4.4.0-m3		d329e31cf388346f1e14591223fa9d63bc13246b
org.joinfaces	icefaces-spring-boot-starter	4.4.0-rc1		a772ae186afce619bdbab1b3135665dc1716eb25
org.joinfaces	icefaces-spring-boot-starter	4.4.10		fd4f54dc42601495283a5bbf06eaa926059acb36
org.joinfaces	icefaces-spring-boot-starter	4.4.11		c1e451685abe71e201f7a7f089b1dda83eb281b4
org.joinfaces	icefaces-spring-boot-starter	4.4.12		61c07e040cece1302b41fd6fd7cd5f6c58ffb69f
org.joinfaces	icefaces-spring-boot-starter	4.4.13		6c605a0948e85c4b76226d649c4d036ea59209fc
org.joinfaces	icefaces-spring-boot-starter	4.4.2		8754ec4f6ca82fdcce84c99568e321456845bbcf
org.joinfaces	icefaces-spring-boot-starter	4.4.3		60778cde802b02336435649fe7b0b6a2a31fe3e2
org.joinfaces	icefaces-spring-boot-starter	4.4.5		f83acd82339bcd055a906a0971e740b590d45dd9
org.joinfaces	icefaces-spring-boot-starter	4.4.6		4baa4a35d440d5e449571186584b8064fec9c361
org.joinfaces	icefaces-spring-boot-starter	4.4.7		81371cb114db810365f7c718cd9f69f26231b425
org.joinfaces	icefaces-spring-boot-starter	4.4.9		84402bd56d5b9f3425cc7ec67af3a2ab944ccc98
org.joinfaces	icefaces-spring-boot-starter	4.5.0		5fb9fb50645fbab3929f741c94b03ebf46cd7d7e
org.joinfaces	icefaces-spring-boot-starter	4.5.0-m2		a7fba95fc48f9aa6974287fafbe789ff26114bfd
org.joinfaces	icefaces-spring-boot-starter	4.5.0-rc1		89269e2eceba436591f8bbe6fb2adda4fae11c2e
org.joinfaces	icefaces-spring-boot-starter	4.5.1		4aa7284dbc5f47c2395d239b504f4bf8b5139f98
org.joinfaces	icefaces-spring-boot-starter	4.5.10		7c39e434be4c8eb148b31cbfeeb39c63b5b2b87c
org.joinfaces	icefaces-spring-boot-starter	4.5.11		4b328b9652cad22a61e4fda96127d8ebd6b5afb0
org.joinfaces	icefaces-spring-boot-starter	4.5.12		742bbea7c44718faecdac10112b9d501d986b6ff
org.joinfaces	icefaces-spring-boot-starter	4.5.13		65b73597f2d2ea0032510cc34113f65b734b1eb4
org.joinfaces	icefaces-spring-boot-starter	4.5.14		301eed4f4d275a31d4ff5a16a130095344dc82f9
org.joinfaces	icefaces-spring-boot-starter	4.5.14.1		e6f539b2d7600eec5d3c1a33c3eec3f86fafe874
org.joinfaces	icefaces-spring-boot-starter	4.5.3		e0a4827413199a0f1144297ddcc3ef3189797a58
org.joinfaces	icefaces-spring-boot-starter	4.5.4		47e34292b9f7b979dda7107cda0d61afa703917b
org.joinfaces	icefaces-spring-boot-starter	4.5.5		3dd3b90fcbbf251138ddd86c157b4667e4a58ce7
org.joinfaces	icefaces-spring-boot-starter	4.5.6		9d128c499cad43f4f51d6da5aef6c18584d2acd6
org.joinfaces	icefaces-spring-boot-starter	4.5.7		11edf21bc5b49c37998556a79af3ca36c2b4a75b
org.joinfaces	icefaces-spring-boot-starter	4.5.8		294dea62cf16a585af88c78ce9679ca7717a6e90
org.joinfaces	icefaces-spring-boot-starter	4.5.9		9b8023baf92a21f875352eafbeeb76a92e852d36
org.joinfaces	icefaces-spring-boot-starter	4.6.0		149a6465ed4f2d360f6f7b43669260daa72f2e95
org.joinfaces	icefaces-spring-boot-starter	4.6.0-m1		4c3097ee3d3b9c9a283c01c3e0f6e7a9bdb9ad58
org.joinfaces	icefaces-spring-boot-starter	4.6.0-m2		1a47aa15e0e39f93b44271b5980577cc8f4334ea
org.joinfaces	icefaces-spring-boot-starter	4.6.0-rc1		6c9ff0b0f29287704c94ef8ae3ce35e6094e7972
org.joinfaces	icefaces-spring-boot-starter	4.6.1		0d5b6c94f433d22473b82bc865e806d471724889
org.joinfaces	icefaces-spring-boot-starter	4.6.10		662e1b486fde548e0001dbef63c009dd3a171946
org.joinfaces	icefaces-spring-boot-starter	4.6.11		cb79dd72d30ebe3683c3b8cd1ba761084330e5de
org.joinfaces	icefaces-spring-boot-starter	4.6.12		2f49df60aa6811c4a72c0ac27f0f3804dbc0440c
org.joinfaces	icefaces-spring-boot-starter	4.6.13		b16f88d6eeacf1cfa18bbf35a54becaeb1b8cc48
org.joinfaces	icefaces-spring-boot-starter	4.6.14		e94ea0917be8d6b21f5788c4ae0b9d37b3f91e4e
org.joinfaces	icefaces-spring-boot-starter	4.6.2		c21731365fc0345e9775188831cc5ac09fb05219
org.joinfaces	icefaces-spring-boot-starter	4.6.3		6d30a9c9cb381f9636f4fb0e9cf8563b9ecd82c1
org.joinfaces	icefaces-spring-boot-starter	4.6.4		54062c5f8321d15a59941dff9909f5a613adb2f8
org.joinfaces	icefaces-spring-boot-starter	4.6.5		cd06d6467ff3313dabca998cf59d5abfc9fb5aa8
org.joinfaces	icefaces-spring-boot-starter	4.6.6		1a237f0058adb8bfe0e7ed1715611e15b697f1fd
org.joinfaces	icefaces-spring-boot-starter	4.6.7		a425f65e1c22d5d52a3e036a19113d2b9940f2a2
org.joinfaces	icefaces-spring-boot-starter	4.6.8		d83160f4ec676368d7dd8e98acb11d8ed15273c1
org.joinfaces	icefaces-spring-boot-starter	4.6.9		f8fe59e26c4ad8824c82b4bb8e45a385f4b5c2d1
org.joinfaces	icefaces-spring-boot-starter	4.7.0		bf323050e86efb36ce12bd0edba8e6dae0e98466
org.joinfaces	icefaces-spring-boot-starter	4.7.0-m1		a5bb8af45fd46d0eb2383857e2ee640cb654afb6
org.joinfaces	icefaces-spring-boot-starter	4.7.0-m2		2b30c61f02a46d4895f341567a0ee066c5df77f4
org.joinfaces	icefaces-spring-boot-starter	4.7.0-m3		da32eaa0e88af8524207c39892460ca35651aff1
org.joinfaces	icefaces-spring-boot-starter	4.7.0-rc1		872f9a7fa283eb59c8e43c6fd9ee22cfdaa8fb86
org.joinfaces	icefaces-spring-boot-starter	4.7.0.1		ac537037df32daf2010e7db942268ee45647cb46
org.joinfaces	icefaces-spring-boot-starter	4.7.0.2		eef155fb56ac968b608d0e11a7f76736b163ed2f
org.joinfaces	icefaces-spring-boot-starter	4.7.1		3cad9c22dad938c2d2774ecfcf66e593d25ff2d5
org.joinfaces	icefaces-spring-boot-starter	4.7.10		25de11d85f1dd463a4080a691fe710562b70606f
org.joinfaces	icefaces-spring-boot-starter	4.7.11		9d4998b43add73a3463ff19533e83af68c7dbc1a
org.joinfaces	icefaces-spring-boot-starter	4.7.12		0e6355ed831e6e3eb49b260f85f0bf1c266f835e
org.joinfaces	icefaces-spring-boot-starter	4.7.13		f105546ef5e9e93fc05983985412c45c4c167cdb
org.joinfaces	icefaces-spring-boot-starter	4.7.14		15b8d590b73b36f9adc8280d0fd1227ed35e39fe
org.joinfaces	icefaces-spring-boot-starter	4.7.15		5b53921d42fd764805da50562129659b80a71d6f
org.joinfaces	icefaces-spring-boot-starter	4.7.16		0464a1ec629a602eef3a9e978453a50fa7cddb3b
org.joinfaces	icefaces-spring-boot-starter	4.7.17		84f02ce60806077df9e383fc1471d06fcab0b0d3
org.joinfaces	icefaces-spring-boot-starter	4.7.18		28bbd0c1473de8e839e57eb6700c08c03fbcafc4
org.joinfaces	icefaces-spring-boot-starter	4.7.2		919b9d300a56d8db697c58654a84eb6dd1cdbef9
org.joinfaces	icefaces-spring-boot-starter	4.7.3		345a806e275b627801319d2f0eec138cfecb1bbb
org.joinfaces	icefaces-spring-boot-starter	4.7.4		1225221ba3d9574d6a7f922b871d8bda0eea53e1
org.joinfaces	icefaces-spring-boot-starter	4.7.5		b1ff60e2c072868952279986dda43f54c7239111
org.joinfaces	icefaces-spring-boot-starter	4.7.6		69f2fd1ecd449b552779755940cd7ca1f10fafc3
org.joinfaces	icefaces-spring-boot-starter	4.7.7		a983ea6eca0c4d1a0eebfeeee3d3871eb247d023
org.joinfaces	icefaces-spring-boot-starter	4.7.8		fc5baa7a15ccbb83475f4c5f5226e535408ee245
org.joinfaces	icefaces-spring-boot-starter	4.7.9		06de26c0d4036d840651ac08c681955a80f3e6c8
org.jvnet.hyperjaxb3	hyperjaxb3-ejb-tests-any	0.3		8bd1455ba169b21b2dd9cf6582505cac869c950b
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.10.0.Final		9b1d4d93dff15136e10238c3210c7872a5143162
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.11.0.Final		1264e0a852a071b80bc70a17ca6bec57186b40b0
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.12.0.Final		74965cb73fc8a41a854148664be9a1e3dcb43c1c
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.13.0.Final		6e597c4f450f9a92721dbb4a2d7dd1f0e9f3c070
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.14.0.Final		724a5f32d606582229711071843e69d11eff12cc
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.15.0.Final		2005475f66d1f147233127010fc4dabb34834425
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.16.0.Final		b48df05c9072eb63a6b227b4765271139255bf25
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.17.0.Final		a57ef19508770ff2abbc2da0746cb77e1ab4223e
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.18.0.Final		e301d9e28e8a7aa937621b1ab4aa26d29377b8d0
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.19.0.Final		8260bfcf53e13e8ee3b76e0531829e2f66bebc9d
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.20.0.Final		7d89c337981fa77dafa683ac23fb9baf3b489894
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.21.0.Final		539373b493a52ca3c90de8ab0fa998067854f9c4
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.22.0.Final		ff747d801a74c589cc019927d15f89efc029f2a6
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.23.0.Final		07c2be40f38a40d71146a3f291ce206953bd5689
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.24.0.Final		a99d18566867a498023f7efc9dc98073cfc868ae
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.25.0.Final		e9cba7eee2357132ec9f42e80b2bc31389edacbb
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.26.0.Final		d32eec0c3d3bb5ead47e6f0f91a69f958bc70d32
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.27.0.Final		0d79158fd73cb751813947204cf26043b00b568e
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.28.0.Final		fd3ad3bbefe0cb44317a135c8c685c55f427aa18
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.29.0.Final		87d8d9810bc1db1cc3aba5ee547a773127e43b27
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.30.0.Final		41683a326b65dacff434f914be6d71e25b639261
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.31.0.Final		52b8b0dfe48d4c400b69cb05d35250bbf0631c7b
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.32.0.Final		01051d6d28dabb28853c38e6e701cc3f8269ceae
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.33.0.Final		a47b61b540f1ea6c1c415d008fd302124cedd67a
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.34.0.Final		772967a7281f06f0995e77d2a2a908a4eb7a0395
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.35.0.Final		78c3726c161162a25e060ecf7dec231704a74d4f
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.36.0.Final		8fc05420ce1f178585be9ce6aba02c1cbe54ba5e
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.36.1.Final		77c1a5dcedb7aba4f0b58be8e6fb157ae88e4615
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.37.0.Final		5224cd3e87d056dd874ca88cb07fe5cfc69cf81f
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.38.0.Final		19d077e8e6fe894d2a9fd465b1f31392698552eb
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.39.0.Final		0982045abc7f0676361a9d5c589afad152bcd070
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.40.0.20200703		17a9c2429e6b8c770fcae5dd0cda776fa263274c
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.40.0.Final		d0c3ccd71334ad6779d5a674758a894bf6af7484
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.41.0.Final		cc38d44752c7209a7d931c046268c8751d49020f
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.41.0.t20200723		d49f7eb70cca422c211e05cc1a174468495ebeae
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.42.0.Final		1082268ddda64284405d9942625827b5161f6968
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.43.0.Final		768a3e37f833c1a5065fbacbb26095d8879b696f
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.43.1.Final		32ec19dee2e65a12691f462a48a9ee87467e2530
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.44.0.Final		092bd2f53f7b04d09ed4550561341f06c34800a4
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.45.0.Final		69db8d5e0fa1f60615f4ac4e8cf09433d3c55560
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.45.0.t20201009		de9d12e575bf037ac2520da9be684c84bb78cc4d
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.46.0.Final		9ee0c7cb5fc41cbb2e54a48a6c2abe6274d4c444
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.47.0.Final		65c47fa1b89f03f6a902b0eef459b5da9c59091c
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.48.0.Final		c67885a4bb7d994be1da0bb055cd7774875a7306
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.49.0.Final		ea6c0cfee9035df28a447c516780a016386bf497
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.5.0.Final		605855aa0f5a836649f4caa8b0265bfbb27062a4
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.50.0.Final		fe164cd13a2dffa5f653d923f0b7c4a3a19d53b3
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.51.0.Final		7a3c563b0ea5de1b57b9f53e21416079b365f454
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.52.0.Final		08bb2739406191b012d39bb23d5d5678647cf5ae
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.53.0.Final		115dea993fc3f979404ad5f6523d0e15f0ba2704
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.54.0.Final		d75e628e425220d4cac0b437fe9f0a24064f5ebc
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.55.0.Final		d63b02ae9bc6e84a496bfc699609c99fa04497dc
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.56.0.Final		cec325af654d82bc8a34671fe754252aa6b93824
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.57.0.Final		0995811f435ce54dcd355e4c74cf0f329f35a1cc
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.58.0.Final		7a1c9a504ded7b55db16009fb7995f77c69769a2
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.59.0.Final		7d2d342831ffee43d2fced42edc5491d77542172
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.6.0.Final		2da91f7cbd735bc8cee82f42b4004d4eff4a40d8
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.60.0.Final		f6625218ddb88d81e6f677edef9b9285f2659023
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.61.0.Final		1df4e5a9a18338f06b5040e60efe8230112bbadb
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.62.0.Final		cd2da6fdcc5d342a729d52ed39056f46958b1012
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.63.0.Final		ce6d125056638a76dab4af8efff4a0e47b7023b9
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.64.0.Final		f613a95956633b659af0a3d8f2700150915cc426
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.65.0.Final		6afba78e587946a797a29dfab54114bfc0a13cd9
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.66.0.Final		9a26b32bc370c006cbcd204d18c74e7abf9d862d
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.67.0.Final		c0c0da0a90ee3ae7d5cf5b56d23cff994d9a9d9b
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.68.0.Final		9d99ffe8bbe61d8c9675f2ccefe0d320dc0e17f9
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.69.0.Final		7329465b39df9831690c64883589b94278c25301
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.7.0.Final		c0c14f2afc82eacb026dfd63a970b6d729889931
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.70.0.Final		1f17614ee7ee5dc873b312b414deccab67495691
