ca.gosyer	voyager-routing-android-debug	1.0.0-rc08		N/A
moe.tlaster	precompose-macosx64	1.6.0-beta01	metadata	9a8ba53c7ca4438c8fa38ef53327a798d2e0d096
moe.tlaster	precompose-macosx64	1.6.0-beta02		N/A
moe.tlaster	precompose-macosx64	1.6.0-beta02	metadata	c9872447c09b5603a1a0e300ed925326d8882c0e
moe.tlaster	precompose-macosx64	1.6.0-rc01		N/A
moe.tlaster	precompose-macosx64	1.6.0-rc01	metadata	957b5c3de50691a84e45f9a818eda4a439a68490
moe.tlaster	precompose-macosx64	1.6.0-rc02		N/A
moe.tlaster	precompose-macosx64	1.6.0-rc02	metadata	9c48c41365b3743e8bc9bd4f73e0a86e1feb98b4
moe.tlaster	precompose-macosx64	1.6.0-rc03		N/A
moe.tlaster	precompose-macosx64	1.6.0-rc03	metadata	6dd47952f13ba35ee697cf0b1aea52ad6d9a41a3
moe.tlaster	precompose-macosx64	1.6.0-rc04		N/A
moe.tlaster	precompose-macosx64	1.6.0-rc04	metadata	df659c275286ab1d184b9b37cca4c943965ca073
moe.tlaster	precompose-macosx64	1.6.0-rc05		N/A
moe.tlaster	precompose-macosx64	1.6.0-rc05	metadata	1fea58862ef2608ed07172414b15f5d35be1dbc8
moe.tlaster	precompose-macosx64	1.6.1		N/A
moe.tlaster	precompose-macosx64	1.6.1	metadata	be2a3d51617d1f40090143e37854a7b33315f8d8
moe.tlaster	precompose-macosx64	1.6.2		N/A
moe.tlaster	precompose-macosx64	1.6.2	metadata	34623d134938e10f789a31e86a26e6ec6580e25a
moe.tlaster	precompose-macosx64	1.7.0-alpha01		N/A
moe.tlaster	precompose-macosx64	1.7.0-alpha01	metadata	7b9ad9ef18ca5b2c4d076a5aa2b3f8cbb7beb268
moe.tlaster	precompose-macosx64	1.7.0-alpha02		N/A
moe.tlaster	precompose-macosx64	1.7.0-alpha02	metadata	6e9c3ac1250acdd2838c095a20b02eb8bd3c12bd
moe.tlaster	precompose-macosx64	1.7.0-alpha03		N/A
moe.tlaster	precompose-macosx64	1.7.0-alpha03	metadata	3641adbea9ea6c83621d99c06c211491751af363
net.meku.chameleon	chameleon-core	1.0.0		39d7935563c7db612ce08778be28f5d36f0f2844
net.meku.chameleon	chameleon-core	1.0.1		f4652df7a6ea0c48b02d6f50c71641679017b0cf
net.meku.chameleon	chameleon-core	1.0.2		d1a2f73e2a918b46287ebb52527bdbff47be6c60
net.meku.chameleon	chameleon-core	1.0.3		d1a2f73e2a918b46287ebb52527bdbff47be6c60
net.rhuanrocha	microprofile2.0-archetype	1.0.1		8629b525220e4779501268103ff16b80c66ae4ed
net.sf.ahtutils	ahtutils-prototype	0.2.5		0b05bc2ed11a55df2361d8b6ea72eb2798e4832b
net.sf.tsl2nano	tsl2.nano.descriptor	1.1.3		256cfd5833e8a6f98eb1d51fe70e1c41d1ba0e97
net.sf.tsl2nano	tsl2.nano.descriptor	2.1		3c0f3a88b5b81c298bf49220390fde2e61cd371d
net.sf.tsl2nano	tsl2.nano.descriptor	2.1.1		22ca00a24bf70265ffa10e59923f6565c44b19ef
net.sf.tsl2nano	tsl2.nano.descriptor	2.1.2		66c70f2c34739319b462025aa486b3213027c77e
net.sf.tsl2nano	tsl2.nano.descriptor	2.1.3		c1f10b1aca60a8db4ea4293c3d942372b1e564f0
net.sf.tsl2nano	tsl2.nano.descriptor	2.1.4		c69553c1a72b19ef77e646210d165c70941d601b
net.sf.tsl2nano	tsl2.nano.descriptor	2.2.0		4460c653f9592e15b00afd7329340ff84eb841e3
net.sf.tsl2nano	tsl2.nano.descriptor	2.2.1		20aa4e77c19dc6ea5ff0ae4bc0b015515823cbb9
net.sf.tsl2nano	tsl2.nano.descriptor	2.2.2		28b7813c728d560eb10f5c925949b35a3a54b15e
net.sf.tsl2nano	tsl2.nano.descriptor	2.3.0		01adcea55f9ecff6393006f8c846cd2f4c21d823
net.sf.tsl2nano	tsl2.nano.descriptor	2.3.1		eaf0b6d5ee7c4d6c92aa9d3396e8b051b5437d3d
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.0		3772acc1007bf75006116eb29e1157ab2a65251e
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.1		7db20bb18a01167a67d993f8b7ee7ea520811cac
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.10		170d468fe2747ee751dcca6617ed2d82e2c4ae56
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.11		59afc6445572fcc57e5d34467a1f66c1075218b5
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.12		1df98f1a74e69a80e4e755ba440aef039d8f79a9
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.2		618743a91f06f74298727a7ddc3a9a0bb5bfdab0
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.3		48ea14cc84b50380f8b0ba0ae727794f40386d0a
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.4		5d2e54103face364ed9481eaa63d98cc82709ae4
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.5		05ff8d24014615d51757be1b6e243a20d5e8c7a9
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.6		0c2f646cc72b6edb2c59a992fcc9c67504e659e7
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.7		971cca3122231716fbedd2b39406d7a75dfd8b2d
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.8		ba09e347de57f4fe23742d59b294e56f6efc3dc3
net.sf.tsl2nano	tsl2.nano.descriptor	2.4.9		3bcc7c1dd754efa1b3cd1b0b92b6870f1f9b8d31
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.0		9d78796916f0e8c4d392c03c9aafb0096074e297
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.1		5c532fc0e230fbb63f176e4f6c28ebb8750d426b
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.2		6c2470d9746f1a68df6ab0d9f1a0c0b5b6f0a194
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.3		40699ed645f850faa00c546941e5f63542484964
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.4b		038d1aea17a8857a7abda2d5c224bf20f74db818
net.sf.tsl2nano	tsl2.nano.descriptor	2.5.5		763268f66d2170c2755b9d18c3d90163ba6ee696
org.andromda.repositories	andromda-repositories	3.2		N/A
org.andromda.repositories	andromda-repositories	3.3		N/A
org.andromda.repositories	andromda-repositories	3.4		N/A
org.apache.camel	camel-http-common	2.16.0		22be9619c281db86c7801c6da04bf01245e27a14
org.apache.camel	camel-http-common	2.16.1		1bdfd6df4d21682c83467655d760083879ba95d7
org.apache.camel	camel-http-common	2.16.2		98f6bb700ce9479e1012e16613d9848b33413a93
org.apache.camel	camel-http-common	2.16.3		0a1324bba3b2c366d6b505f41a865328719187f3
org.apache.camel	camel-http-common	2.16.4		dd3fc97922da8b0fc6bdb14268be54b74e3ce4f7
org.apache.camel	camel-http-common	2.16.5		4b8b84591dc7fe1ff00d471eee3beba74efd99db
org.apache.camel	camel-http-common	2.17.0		702b50dfbdeca9764d251dc58eafce0dd203b191
org.apache.camel	camel-http-common	2.17.1		35a446f29243fc0157176af6e807641348d12098
org.apache.camel	camel-http-common	2.17.2		498e5f7f92b7650fb14d6917a39afff1e878bed0
org.apache.camel	camel-http-common	2.17.3		cec1d91778ecd931a791f2396358b22a0277e2db
org.apache.camel	camel-http-common	2.17.4		77ce772a421d9589844b6544fd00efff603f47bc
org.apache.camel	camel-http-common	2.17.5		b552e4595857a65f9723bc1d690673b0732fdc3b
org.apache.camel	camel-http-common	2.17.6		f643b17f8c3417bf32ef0952c7b61ae20b896091
org.apache.camel	camel-http-common	2.17.7		26be87dad46bacc77076cb72d793468e42600e0f
org.apache.camel	camel-http-common	2.18.0		7e4b49ae70a802bbe4852a92af49abc39237bbbc
org.apache.camel	camel-http-common	2.18.1		1681a1483d493fb4277f9885c6ff2ba733e0278f
org.apache.camel	camel-http-common	2.18.2		c62cc853c02a7a7418bb3fe8de27c93944ed2eed
org.apache.camel	camel-http-common	2.18.3		92efb85ae7cc01bac568547d12de2a6b123790d2
org.apache.camel	camel-http-common	2.18.4		0a97a042857fe666379c6ad182c728991c0ca90f
org.apache.camel	camel-http-common	2.18.5		2c959e3975e2e90c29375f529e607168504ca09b
org.apache.camel	camel-http-common	2.19.0		3c7c45ab30f078d69fc3b5b22198faaa8069462d
org.apache.camel	camel-http-common	2.19.1		c619a244ecd967e6a21e08005a60c5a73cda8237
org.apache.camel	camel-http-common	2.19.2		e4218eaef41de944c5f4f5a7a911786b2bc5f6e2
org.apache.camel	camel-http-common	2.19.3		fe8c6f81e160994a302806d4fb74482cf267d36b
org.apache.camel	camel-http-common	2.19.4		77787efcbb7593b5631354de6dcb7ad20d74f827
org.apache.camel	camel-http-common	2.19.5		642324a3aadd8a06a23f7e4b2443b9c82b36bf6a
org.apache.camel	camel-http-common	2.20.0		7ef67d4dd021fb4cf7425d5c07203cb798dccd4c
org.apache.camel	camel-http-common	2.20.1		463ac6fd636fd444abd97c6a1f39ca300cb41ca9
org.apache.camel	camel-http-common	2.20.2		e04f57937d823232d44710fdcca65e9061b7c084
org.apache.camel	camel-http-common	2.20.3		ef5238d021dd50fa5baef775ff47af6bb4c438e5
org.apache.camel	camel-http-common	2.20.4		4f9398c99486ee4f918c991bdb803f3493e42e04
org.apache.camel	camel-http-common	2.21.0		a97d592d4bf04955869bfd5436aa31d689cb3e85
org.apache.camel	camel-http-common	2.21.1		1ba4a55cd2a723ad81703bc87efc9b50275f0200
org.apache.camel	camel-http-common	2.21.2		fc92a2508e3f68d7c858f8b6ca2ee2c94649987a
org.apache.camel	camel-http-common	2.21.3		a064f9031c54aa85d50d348a2314b2a30c434059
org.apache.camel	camel-http-common	2.21.4		5f52dd3fb981c9a1a75bc292843f312188fb6976
org.apache.camel	camel-http-common	2.21.5		b726503d4b4563c9d1d177c1f6434364961069ee
org.apache.camel	camel-http-common	2.22.0		c6aab6115b40300562f5ac0b56102b68b0b04192
org.apache.camel	camel-http-common	2.22.1		3fce160a4456f6ca86157fcd5094e071e05b4332
org.apache.camel	camel-http-common	2.22.2		ad341c678e8b903380e48669bb58fd44ebaf80af
org.apache.camel	camel-http-common	2.22.3		9a7ac6e525d65bc80f26ce0e64e3516334fa6ad3
org.apache.camel	camel-http-common	2.22.4		a2bdfa3f4f2d3bd6c909a40aef752d9504eb3ce2
org.apache.camel	camel-http-common	2.22.5		293c322e5c8458f10ab5381d8f2838150c310b49
org.apache.camel	camel-http-common	2.23.0		1a6722b6445d56a85ea641d4f2121f8dd50e4402
org.apache.camel	camel-http-common	2.23.1		a99d71a9173ca219e0b728581e7f621fad4676bf
org.apache.camel	camel-http-common	2.23.2		299f3e604f7321c1337364a1aa1ea7306233de8a
org.apache.camel	camel-http-common	2.23.3		d022f329c9cf38726c592ee91b2b9bebe20c4bf2
org.apache.camel	camel-http-common	2.23.4		54dcf0008e14494702c36ed526f4c1f30233d86f
org.apache.camel	camel-http-common	2.24.0		0f58c4d3ea08da25d13b58cd101f980c8989ec0e
org.apache.camel	camel-http-common	2.24.1		1e1b92682417ded4a618da24628a854f95bc620e
org.apache.camel	camel-http-common	2.24.2		3f59a58d86977185919ee7decbd0d0e50580ad2f
org.apache.camel	camel-http-common	2.24.3		a288fa14c6496f4fdd0e59a97183e37ac353e793
org.apache.camel	camel-http-common	2.25.0		e19b8b950f2140d95b6fe3dec26618cc48c0be4d
org.apache.camel	camel-http-common	2.25.1		7571c3779672f795ee099dc00ed8ef38eea1fc5d
org.apache.camel	camel-http-common	2.25.2		145d7dd6f8e2709864ceddc9e74511434903f0e8
org.apache.camel	camel-http-common	2.25.3		73fdcb9f1785783ab733160b7569240e8b7422b9
org.apache.camel	camel-http-common	2.25.4		369c0f43c0dc2ad55c9f31c4d6ee94f67bd51a77
org.apache.camel	camel-http-common	3.0.0		0c7096f39a452ef9b52a172f4ff931740da937f6
org.apache.camel	camel-http-common	3.0.0-M1		95c54ed33de25b28a956ae02efa32d51c2705b7a
org.apache.camel	camel-http-common	3.0.0-M2		3e95e70d4db1463d6cf095920c44254c6f88978d
org.apache.camel	camel-http-common	3.0.0-M3		9aabc25cb9cf3604c67dde0253e6f88a54faa2d7
org.apache.camel	camel-http-common	3.0.0-M4		5313274e3d54921c0727f8563b780b7845e0d5d3
org.apache.camel	camel-http-common	3.0.0-RC1		30270c6f53f9b9e55da9875901e43f8a1eb74da5
org.apache.camel	camel-http-common	3.0.0-RC2		c5a27db1ee75650f06235511f9ed5d3123409cbf
org.apache.camel	camel-http-common	3.0.0-RC3		05472277913cf169d47c2ced357684d1a4311b3f
org.apache.camel	camel-http-common	3.0.1		12cdf49094595dcd7ff14a094d20b7df91e1a412
org.apache.camel	camel-http-common	3.1.0		cc452410dc28ccdfe75a54cb2709701aead3c58e
org.apache.camel	camel-http-common	3.10.0		221cfe497f72b4a0d207947347a623c330fdd662
org.apache.camel	camel-http-common	3.11.0		bae69802daa23ceb92ec11b6997f89b79b20ca84
org.apache.camel	camel-http-common	3.11.1		e55a0ba8cb97846051f5c8407dc490ccbed4e947
org.apache.camel	camel-http-common	3.11.2		4a7e7c0d53166a59f325c8b51606cf53bfae52e2
org.apache.camel	camel-http-common	3.11.3		d13801edabcc32b0ff69311c78053c8c78ab9b46
org.apache.camel	camel-http-common	3.11.4		d70bf043d7c8868cd747c9211e6a18486958c67d
org.apache.camel	camel-http-common	3.11.5		a2470f32c2b547c2dfb660a1924faa751dd12fcd
org.apache.camel	camel-http-common	3.11.6		c521dfab1772b92d5232be1cd27b204896832c43
org.apache.camel	camel-http-common	3.11.7		da1d00bbd270053742774d0aeb631c2504bf8a53
org.apache.camel	camel-http-common	3.12.0		638c5b0e7fca55491ad6b032af2dc681926a83bc
org.apache.camel	camel-http-common	3.13.0		753be2fd8326f4d6e019a264ad1c31219cff5def
org.apache.camel	camel-http-common	3.14.0		44f90cdb6c70b7c5b6449ef0c8b4c902911bfc84
org.apache.camel	camel-http-common	3.14.1		a65703c105cb16ccf4b9885ce34a6452003cb0d3
org.apache.camel	camel-http-common	3.14.10		9d0bf2a792650daedd56051cb94cf777ffa1f24d
org.apache.camel	camel-http-common	3.14.2		200ba66f147610790fa8ab06481c0c4d35b320fb
org.apache.camel	camel-http-common	3.14.3		d97c8e2aa3b9a3e28a2535407799ccac47e69da0
org.apache.camel	camel-http-common	3.14.4		c8a0bb53b35a880dbdb3a932d6a22803adacf868
org.apache.camel	camel-http-common	3.14.5		38e5bd3ca08e350791a4d0d6ee1e9c75888d0325
org.apache.camel	camel-http-common	3.14.6		428a01e08807b9a02ca9a8f900a0cc26e59a5f6f
org.apache.camel	camel-http-common	3.14.7		a57b4481ede9b53cf6df8abfa87a258929cc2552
org.apache.camel	camel-http-common	3.14.8		2989f98f156f4f7075096e53b1e67f5b41be8b6f
org.apache.camel	camel-http-common	3.14.9		b31221355d78c467c02c681fa9479558fa4465e3
org.apache.camel	camel-http-common	3.15.0		084672b793703c0170cd3c9805324d0a52696e71
org.apache.camel	camel-http-common	3.16.0		9beb8017a519d9033f240bbe4a2f8d10263212ed
org.apache.camel	camel-http-common	3.17.0		542360a98feae444520cdf486668422e58f8f598
org.apache.camel	camel-http-common	3.18.0		15043b80324cbb3a08944178771fba0f0fa30d27
org.apache.camel	camel-http-common	3.18.1		0e604e6636c8d5ebf5725513f14cb6404546fd45
org.apache.camel	camel-http-common	3.18.2		dd2a61979a68f8d9e03292e66c324e35ebdfbc50
org.apache.camel	camel-http-common	3.18.3		332e62c84142797971d6d0d7439636126dbb6ca6
org.apache.camel	camel-http-common	3.18.4		725add6644cdcb7a617bbe9c683c63da28f0ae64
org.apache.camel	camel-http-common	3.18.5		631b57364596e26b09fb6a80a17d7fc6aed5864b
org.apache.camel	camel-http-common	3.18.6		dc2c1a5341165791874bcd26547a50ff167b7de8
org.apache.camel	camel-http-common	3.18.7		bdd13cb1b556f8d713e419f7b46812636cc7b06d
org.apache.camel	camel-http-common	3.18.8		454b09ece2874bfd0244d62d0afaea94f02a1b78
org.apache.camel	camel-http-common	3.19.0		94cb230fd3b1a3cd79da6e05e05e00c47d2042c7
org.apache.camel	camel-http-common	3.2.0		3e9659073c5b74688c16c46c89c33dd6b730b8ac
org.apache.camel	camel-http-common	3.20.0		aaafbbbb79dd422cd5340d2beef8b461c1e4d100
org.apache.camel	camel-http-common	3.20.1		e30c440cf1bebff44e3ab42c8b20991a84bf2923
org.apache.camel	camel-http-common	3.20.2		312a7e63d3b5ee3980a917f296b15e87cca8acb7
org.apache.camel	camel-http-common	3.20.3		6bd2438db32b104ac87d61f1acae85d2df89cd84
org.apache.camel	camel-http-common	3.20.4		6ca2c7eb2b7d844a736c21492bc664b02c214c7c
org.apache.camel	camel-http-common	3.20.5		ceadb17afc193de4288679c755ca40f9055db65c
org.apache.camel	camel-http-common	3.20.6		ba535616dcfcb7b2b3e44e1c8bd650f699345b97
org.apache.camel	camel-http-common	3.20.7		932bdfc71a0253315eff6c10b68d17c782292591
org.apache.camel	camel-http-common	3.20.8		ba78af834798fb092429e3520362ff3ad2a896b6
org.apache.camel	camel-http-common	3.20.9		5ea208e5d4443b283c7dd1b23e327d4c225b2729
org.apache.camel	camel-http-common	3.21.0		3451696ca493c36f10be8750be240d75571e2a38
org.apache.camel	camel-http-common	3.21.1		c249e71d4511d1a6f139af00ee04f8b4a7cbb26e
org.apache.camel	camel-http-common	3.21.2		a547b5250655a986a114a47a8a4e8fe2bb8b42fd
org.apache.camel	camel-http-common	3.21.3		044ace0f83ed194936d479a49bf93aefa0db9f51
org.apache.camel	camel-http-common	3.21.4		af83c8c33806425a3059ceb6a0a11f5d3df5b615
org.apache.camel	camel-http-common	3.21.5		af819ffd93eefc247cf084f8f30141c7cfa9aba2
org.apache.camel	camel-http-common	3.22.0		f6538ff89238ad20aef5183787161e5897a81b30
org.apache.camel	camel-http-common	3.22.1		afa0a96f195eae6faecf47af5951dbd79e1069e5
org.apache.camel	camel-http-common	3.22.2		62c5af6fe0e1a913b0f9ca5139d067e579908a02
org.apache.camel	camel-http-common	3.22.3		216086919cf4af012bb7ee10b1f904606d45f106
org.apache.camel	camel-http-common	3.22.4		9bb1034aaf6b5ef7392ff2020b57a5af59f37470
org.apache.camel	camel-http-common	3.3.0		379bfab9d83d4bdc393e1160325965364712787d
org.apache.camel	camel-http-common	3.4.0		55a155a25cee0ba5b304b299c79f1c8798267f88
org.apache.camel	camel-http-common	3.4.1		2515c2f465e39e739382023cf7f5885f2e20efad
org.apache.camel	camel-http-common	3.4.2		7f499d5cb805b62e62ac52ba1c5219a65652c097
org.apache.camel	camel-http-common	3.4.3		6741f6bff117b5bf5dd31b68a1157bb636625bdc
org.apache.camel	camel-http-common	3.4.4		3938f1f0e79c8518abd2155e50b3491514254ec4
org.apache.camel	camel-http-common	3.4.5		5b3cd057c4b1f79049f7593e691bef6008b92b10
org.apache.camel	camel-http-common	3.4.6		cb67bb416254818195372a4ad001e0dd60ed5acf
org.apache.camel	camel-http-common	3.5.0		e9401bc32741cd2589104f62f0dca35a050cd660
org.apache.camel	camel-http-common	3.6.0		94bc7df8208c8ae17a16f1655d9eabba8d74b33e
org.apache.camel	camel-http-common	3.7.0		48347c29b307189bf2c61dd466d589ce9e79407a
org.apache.camel	camel-http-common	3.7.1		8fc78b35733cdece4deef51c2f9650ba4d6617f0
org.apache.camel	camel-http-common	3.7.2		321f5e0a487eeda403d9b6cdd1244ad4581504ed
org.apache.camel	camel-http-common	3.7.3		50ce558495c08f4475d5acc4d7299c0564d1317e
org.apache.camel	camel-http-common	3.7.4		634b6f9f1d6ac798af361e76aa6a89a327a8c693
org.apache.camel	camel-http-common	3.7.5		791ab26b27c681fb09b469f59e3234d6caa73ce6
org.apache.camel	camel-http-common	3.7.6		0560d2f6b7abc1f2c12d1103227bd0c95ba9e06b
org.apache.camel	camel-http-common	3.7.7		587cb5e40b393988b5e217ee6ce61d3094aaf754
org.apache.camel	camel-http-common	3.8.0		11ebe4c6f31e071ff36302ff8760478c9e6fcd08
org.apache.camel	camel-http-common	3.9.0		440e3dea979f7e67b11f1c88e3e66f91d515e229
org.apache.camel	camel-http-common	4.0.0		c9fa90e052141d87488ebc87c4289a665078cd61
org.apache.camel	camel-http-common	4.0.0-M1		01099c51966a60dbe11e750e1c4c656442fd7d47
org.apache.camel	camel-http-common	4.0.0-M2		f09ddaa853b2f9e38373148107e3a726bc0c85b7
org.apache.camel	camel-http-common	4.0.0-M3		6486abda1f363226f660c328ad03b36d8c2dcb64
org.apache.camel	camel-http-common	4.0.0-RC1		f994b5a10a74c93c96f8a6980941d0679baf9f9b
org.apache.camel	camel-http-common	4.0.0-RC2		35ab0cb64219f3d283d37bd41298e2ec4e68fb98
org.apache.camel	camel-http-common	4.0.1		f9eae93ee06f45695b483432c38830cb09ec7294
org.apache.camel	camel-http-common	4.0.2		33a75dd42f8f4ac4091d03d18cd33277e0246ede
org.apache.camel	camel-http-common	4.0.3		89e7fdb83d1934cecf3026c5eba8e53eb7dbd67a
org.apache.camel	camel-http-common	4.0.4		6f5f870d72ec056557ab9c2c1abb3d5ce651b14c
org.apache.camel	camel-http-common	4.0.5		e5e409a5bd4673afd2e161570658962117100c21
org.apache.camel	camel-http-common	4.0.6		8e4e278d7a7b99b8d01d58b7e37113c83aae2ded
org.apache.camel	camel-http-common	4.1.0		38ba2ee50566c81d096e0a4c7989432f3ab972cd
org.apache.camel	camel-http-common	4.10.0		b165db910eac5b8f18ee5c8d5d26118469db17fb
org.apache.camel	camel-http-common	4.10.1		3035bddacf200188f724e6a2c0e8fe631dc96a48
org.apache.camel	camel-http-common	4.10.2		d89b369009a3c6770ebf7aa36622db0a6d132c43
org.apache.camel	camel-http-common	4.10.3		96f79aeb0028cafb6242cb3587ec4e1cb0c10405
org.apache.camel	camel-http-common	4.10.4		39978f0f86a6ba128d50b8ed29d6ac41d41da8d8
org.apache.camel	camel-http-common	4.11.0		49487a701e0012eb5767a1d2b679862ba4029563
org.apache.camel	camel-http-common	4.2.0		b2a8b75fbaf315bc9717303f729e759ca05f5a74
org.apache.camel	camel-http-common	4.3.0		bcafad0a3aede0467c393a08e914254e9ad39a0c
org.apache.camel	camel-http-common	4.4.0		d1844cd08a15482d570d04803a43e8aae5509209
org.apache.camel	camel-http-common	4.4.1		4df8ad31e9b3cfbc130d9c56d18df40ed191ba53
org.apache.camel	camel-http-common	4.4.2		da232643ef819599f0bfddcfd0b87ff5e9ccaf4c
org.apache.camel	camel-http-common	4.4.3		a95473a3ed31c9d3d1e27f073105c1651aceee20
org.apache.camel	camel-http-common	4.4.4		58fd769aa6e96dd36194f9e4414e16e4f01fe62e
org.apache.camel	camel-http-common	4.4.5		8bad1e1c1c7569cc6b3b3dd085fe9e3566a02c88
org.apache.camel	camel-http-common	4.5.0		c034d785e551ab1bc33b13db1be4ef94ac35c2f1
org.apache.camel	camel-http-common	4.6.0		b78fac866c99323ad969043ad6d535707b4aa67d
org.apache.camel	camel-http-common	4.7.0		60fdb16be44a625483df26d7a968b9f6305026b2
org.apache.camel	camel-http-common	4.8.0		2d98c70a53fbc4aa0e9ff5ca0e7163fa61179616
org.apache.camel	camel-http-common	4.8.1		808116f2b2e2777851f7c3b6b9d0f0ee92bb1770
org.apache.camel	camel-http-common	4.8.2		ab51f419856b6233267a80d299c72fa76f2d8689
org.apache.camel	camel-http-common	4.8.3		fe42b188a09997dddc23de50a8452ce65ebe323c
org.apache.camel	camel-http-common	4.8.4		7f217717369537025a7c80f097eb11f42740b6ff
org.apache.camel	camel-http-common	4.8.5		0430a928ed2a1a581fb37e91691124383fe8d382
org.apache.camel	camel-http-common	4.8.6		cb730a24a6d3e1a63e4d76cc900ecb8962ee154c
org.apache.camel	camel-http-common	4.9.0		d90cd68ea7d445298f690d75388cbb1b88541519
org.apache.camel.karaf	camel-rest-openapi	4.10.3		1654c369bf2ac16a1b6bead09bd9e092e69e84b2
org.apache.camel.karaf	camel-rest-openapi	4.7.0		8f313f2503f914687087c9239a2b848038c1e1b1
org.apache.camel.karaf	camel-rest-openapi	4.8.1		bd3b7d30c942c3028f78ca5ede0859d726725368
org.apache.camel.karaf	camel-rest-openapi	4.8.2		54801eedf923a162c73d0250ce26eca42594b116
org.apache.camel.karaf	camel-rest-openapi	4.8.5		eaa539d989780e3a64e7286335ebbbf3b1edcbeb
org.apache.camel.karaf	camel-rest-openapi	4.8.6		b0cc6b21e996057007c42249cb507a91abd7f33b
org.apache.camel.karaf	camel-rest-openapi	4.9.0		2ee26a1bf2cbfe106d37073abfb51d8ac3105b43
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.0		03a298fdee90606f56c515e95cec33aa1eff6df4
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.0-CR2		5c183241eea38adad3b12b83322f8a3764f8e194
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.0-CR3		2aa7d5ac579d5db8a542dee64263d12af68ce5a6
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.0-M6		729567ef3538cb4f7524fe224dbf9a2b5f16f27c
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.0-M7		ab734cd6ef593d1d892fe3eddffa312b73f18943
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.0.1		e984761b876b6e90e79da3493baf74d17a3cba1f
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.1.0		05b2617157015c407903eb7824b1648b911e333b
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.2.0		e3a6ca8fc82172cd0fba83c793026e48a49a4586
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.3.0		35d602e2b3454d0bcbb7ebf36c819c11a146ade1
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.4.0		0134a74e1edb4e69e7bd7ebb9041a4d955a65303
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.5.0		cc27e2eb4500ba0d258b7201bdf63641b0345409
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.6.0		eb00b34ee073fc108c735b79e96995c58588cf92
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.7.0		a1c1f48378bcb1373da988d7d3e28c92229556b7
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.8.0		5c2929a2c5554998832fac86b5eaab28d3b3284a
org.apache.camel.quarkus	camel-quarkus-rest-openapi	1.8.1		3ba1ac737471b9a86e34fd1e31f6085fe0f02f7c
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.0.0		ca0dc0811c4da8372107f0569daa922762a8a233
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.0.0-M1		ba2bd71f363675dfc77f824db6c916ffcfeecfc0
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.0.0-M2		c64b632b00b0239f1974bf0bd1b027ec89f111d8
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.1.0		308cb06b2633900ccce68a04c7b9dca26d6a2e85
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.10.0		e0b983e7100dd086a403d659acd4fab7ca19d7a3
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.11.0		218a35acb32d81a29870451b74961b8c5919eeb6
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.12.0		72c434a44d12ef936595ba64dd7c5a4347d17540
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.13.0		0030f90276044df8242d63234042fe0d6c4fb0e5
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.13.1		2e90e5189763e43a093c7b981b5f6ed22efc5291
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.13.2		cc2059bc724263e8cf1dcd7bdba32e794e3bdf03
org.apache.camel.quarkus	camel-quarkus-rest-openapi	2.13.3		d27c8add2c2071375d0859d3c53d329846d89112
