br.com.jbugbrasil.bot	persistence-service	1.0-Beta		0e2083ba1639595cd4f89637dd8bfc4273521d0f
com.sun.jersey.glassfish.v3.osgi	jersey-gf-statsproviders	1.9.1		257bf69f7de306fbaee7089b00148f08b973c960
cz.jirutka.validator	validator-collection	1.0		11678579ea58384452a14fd999a5d3243f78d7c9
cz.jirutka.validator	validator-collection	1.0.1		78b26c98142cc2b83e380806cc64621b55b4ac8f
cz.jirutka.validator	validator-collection	2.0		7f163d936dd14c50228c67fdf66a5bf1644ba2d5
cz.jirutka.validator	validator-collection	2.0.1		585cd2b3cba862003cba8a75a1000b5cda79b7ba
cz.jirutka.validator	validator-collection	2.0.2		d0f6f15a9fed021ab7c9e6d9555b4b33ba81dcc7
cz.jirutka.validator	validator-collection	2.1.0		8d92a2fd4161c1a251ebd643694acd374d247427
cz.jirutka.validator	validator-collection	2.1.1		97242ab56ae7adfe14110b8e624e0876837d2e78
cz.jirutka.validator	validator-collection	2.1.2		6f5bafdb7c7affa28999ae612b00dfba76666c5e
cz.jirutka.validator	validator-collection	2.1.3		0480378f5da571e35cef0e407bd42ea373db3082
cz.jirutka.validator	validator-collection	2.1.4		5b31dce6a4987c77843a8c3a16accc9be8bfb399
cz.jirutka.validator	validator-collection	2.1.5		0b8e84feb3d5071b23c8d378f9a94c5a37ec6388
cz.jirutka.validator	validator-collection	2.1.6		d93dd9923e30d5e693f6cd41fc61a99c80c24e10
cz.jirutka.validator	validator-collection	2.2.0		5699995fe1ebec9c84142e3483c9e6834a60907c
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.4.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.4.0	metadata	0a1ca68ef3057f26c7bf83bc84a01132b59c25e4
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.5.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.5.0	metadata	d390392c7b65b75447ea82d42dd18595ac8ba9fe
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.6.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.6.0	metadata	21edff4c795dd3c44dc5794b8a194ff1ebfc14f3
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.6.1		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.6.1	metadata	3105b1149cba9ba71ad616c3b4a99120a480a79d
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.7.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.7.0	metadata	e63b1d7b7543bd66efc2da8a3952ccaaf6fbf57a
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.8.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.8.0	metadata	1462ec94601b0a85b0ac57e76a8198be634fb6ea
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.9.0		N/A
de.cketti.unicode	kotlin-codepoints-deluxe-iosarm64	0.9.0	metadata	c1cc8cb1900760479e0189ca13a5504c3a691191
de.sciss	scalafreesound_2.13	1.18.1		N/A
de.sciss	scalafreesound_2.13	1.19.0		N/A
de.sciss	scalafreesound_2.13	1.20.0		N/A
de.sciss	scalafreesound_2.13	1.21.0		N/A
de.sciss	scalafreesound_2.13	1.21.1		N/A
de.sciss	scalafreesound_2.13	1.22.0		N/A
de.sciss	scalafreesound_2.13	1.23.0		N/A
de.sciss	scalafreesound_2.13	1.24.0		N/A
de.sciss	scalafreesound_2.13	1.25.0		N/A
de.sciss	scalafreesound_2.13	1.25.1		N/A
de.sciss	scalafreesound_2.13	2.0.0		N/A
de.sciss	scalafreesound_2.13	2.1.0		N/A
de.sciss	scalafreesound_2.13	2.10.0		N/A
de.sciss	scalafreesound_2.13	2.11.0		N/A
de.sciss	scalafreesound_2.13	2.12.0		N/A
de.sciss	scalafreesound_2.13	2.13.0		N/A
de.sciss	scalafreesound_2.13	2.2.0		N/A
de.sciss	scalafreesound_2.13	2.3.0		N/A
de.sciss	scalafreesound_2.13	2.4.0		N/A
de.sciss	scalafreesound_2.13	2.5.0		N/A
de.sciss	scalafreesound_2.13	2.5.1		N/A
de.sciss	scalafreesound_2.13	2.6.0		N/A
de.sciss	scalafreesound_2.13	2.7.0		N/A
de.sciss	scalafreesound_2.13	2.8.0		N/A
de.sciss	scalafreesound_2.13	2.9.0		N/A
de.wenzlaff.twmindmapgenerator	de.wenzlaff.twmindmapgenerator	0.0.1		2cea1a3def4bee28daf6e5f850331178ad5ffb8b
de.wenzlaff.twmindmapgenerator	de.wenzlaff.twmindmapgenerator	0.0.1	jar-with-dependencies	96bcdf1ee577a01cf94df357cd8e131ea2299064
dev.evo.elasticmagic	elasticmagic-linuxx64	0.1.0		N/A
dev.evo.elasticmagic	elasticmagic-linuxx64	0.2.0		N/A
dev.evo.elasticmagic	elasticmagic-linuxx64	0.3.0		N/A
exo	exoplatform.services.common.api	1.0		9f8b764b83ed2cecbe3cd3fa0f332ec86337bbfa
fi.sn127	tackler-core_2.12	0.10.0		a3909a07eeefc4df7a97f76f647404c6546db914
fi.sn127	tackler-core_2.12	0.8.0		92ec61fea3833686e9992387f0ec33e6d926b732
fi.sn127	tackler-core_2.12	0.9.0		7fe2485491ba7eebf63e5bf669571206dfa2a8b7
fr.valentin-henry	blaireau-dsl_2.13	0.0.1		5ead8da138479dbfa69283d62cf222336041552d
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.1		b9209acd0ba05a70c038529e48da735540519bbf
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.2		16c3b65875413b513c9d944c223932f2e5963509
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.3		78471b059b5198817d2e0f0933f596a5ea8c8b67
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.4		5ec2af1353716685874b533b63b58df269c6929b
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.5		6a195bf5d1b7ad4e0b7d7bcdd98ccc7fc6d4fc85
io.arrow-kt	arrow-proofs-plugin	2.0.0-alpha.6		6fd96d6d38157ff505fa9cce90819a7addd06892
io.coil-kt.coil3	coil	3.0.0		a65afecb663e2fe39a585f9c8a3f04741a3f7efd
io.coil-kt.coil3	coil	3.0.0-alpha01		dab65a14a372b72941e10a562ff299bf8cc14733
io.coil-kt.coil3	coil	3.0.0-alpha02		dab65a14a372b72941e10a562ff299bf8cc14733
io.coil-kt.coil3	coil	3.0.0-alpha03		ecea6e404b028965fea9c12f2e7b0b382a223bc2
io.coil-kt.coil3	coil	3.0.0-alpha04		ecea6e404b028965fea9c12f2e7b0b382a223bc2
io.coil-kt.coil3	coil	3.0.0-alpha05		aeed798dcd2aee4459af4e937c3425734e921138
io.coil-kt.coil3	coil	3.0.0-alpha06		aeed798dcd2aee4459af4e937c3425734e921138
io.coil-kt.coil3	coil	3.0.0-alpha07		b6406ed01fd367988dc64cfff5bb92589cf4ee17
io.coil-kt.coil3	coil	3.0.0-alpha08		b6406ed01fd367988dc64cfff5bb92589cf4ee17
io.coil-kt.coil3	coil	3.0.0-alpha09		b6406ed01fd367988dc64cfff5bb92589cf4ee17
io.coil-kt.coil3	coil	3.0.0-alpha10		b0f20d800a0c243cec5aff8eebe5989184fbb3f9
io.coil-kt.coil3	coil	3.0.0-rc01		aadfd3a35e073068794c25c7f5d292f5bb4a79e9
io.coil-kt.coil3	coil	3.0.0-rc02		f40e9e5bda7d17233fd04e075cb4eb03a4752ac5
io.coil-kt.coil3	coil	3.0.1		a65afecb663e2fe39a585f9c8a3f04741a3f7efd
io.coil-kt.coil3	coil	3.0.2		a65afecb663e2fe39a585f9c8a3f04741a3f7efd
io.coil-kt.coil3	coil	3.0.3		a65afecb663e2fe39a585f9c8a3f04741a3f7efd
io.coil-kt.coil3	coil	3.0.4		a65afecb663e2fe39a585f9c8a3f04741a3f7efd
io.coil-kt.coil3	coil	3.1.0		409f7e7069626c41bcd233f7a1c33a004c1fd131
io.coil-kt.coil3	coil	3.2.0		47e377244a167193d18497ea40dbc35c7a099504
io.coil-kt.coil3	coil	3.2.0-rc01		47e377244a167193d18497ea40dbc35c7a099504
io.coil-kt.coil3	coil	3.2.0-rc02		47e377244a167193d18497ea40dbc35c7a099504
io.github.dunwu	dunwu-starters	0.4.7		N/A
io.github.dunwu	dunwu-starters	0.4.8		N/A
io.github.dunwu	dunwu-starters	0.4.9		N/A
io.github.dunwu	dunwu-starters	0.5.0		N/A
io.github.dunwu	dunwu-starters	0.5.2		N/A
io.github.dunwu	dunwu-starters	0.5.3		N/A
io.github.dunwu	dunwu-starters	0.5.4		N/A
io.github.dunwu	dunwu-starters	0.5.5		N/A
io.github.dunwu	dunwu-starters	0.5.6		N/A
io.github.guoshiqiufeng	kernel-core	1.0.0		a9556142fe5f7b5f9b2b3f5ddffdee76ef3d545c
io.github.hoc081098	kmp-viewmodel-koject-compose-js	0.7.1		N/A
io.github.hoc081098	kmp-viewmodel-koject-compose-js	0.8.0		N/A
io.github.hsci-r	lucene-normalisinganalyzer_2.13	1.1.0		b023408e9619d8f88ebc2115a1a55d63a2368b35
io.github.openconnectors	connector-aerospike	0.0.2		0444bae82272580abfc1b4948efb5daaa3e6b117
io.github.openconnectors	connector-aerospike	0.0.3		bcfa33ba03309fd8332e318adeeeead0d5f15883
io.github.paullo612.mlfx.api	micronaut	0.5.0		d51ed53fa999a51279af6ed226ab495eac921f9c
io.github.paullo612.mlfx.api	micronaut	0.6.0		cc847c4f71f716d0b793f3b54f06abe451988ce5
io.github.paullo612.mlfx.api	micronaut	0.6.1		db434459188932d2fb2ea80a9c535dc51ff422d2
io.github.paullo612.mlfx.api	micronaut	0.6.2		fbb5938d9848567e0a5808698be3c5b271f4ce2a
io.github.paullo612.mlfx.api	micronaut	0.6.3		61a08f568c22e39e180e0f029d226d0b8f793331
io.github.railian.data	data-result-collections-linuxx64	0.3.0-alpha04		N/A
io.github.railian.data	data-result-collections-linuxx64	0.3.0-alpha05		N/A
io.github.railian.data	data-result-collections-linuxx64	0.3.0-alpha06		N/A
io.github.raven-source	raven-framework	4.0.0		N/A
io.github.raven-source	raven-framework	4.0.1		N/A
io.github.raven-source	raven-framework	4.0.10		N/A
io.github.raven-source	raven-framework	4.0.11		N/A
io.github.raven-source	raven-framework	4.0.12		N/A
io.github.raven-source	raven-framework	4.0.13		N/A
io.github.raven-source	raven-framework	4.0.14		N/A
io.github.raven-source	raven-framework	4.0.2		N/A
io.github.raven-source	raven-framework	4.0.3		N/A
io.github.raven-source	raven-framework	4.0.4		N/A
io.github.raven-source	raven-framework	4.0.5		N/A
io.github.raven-source	raven-framework	4.0.6		N/A
io.github.raven-source	raven-framework	4.0.7		N/A
io.github.raven-source	raven-framework	4.0.8		N/A
io.github.raven-source	raven-framework	4.0.9		N/A
io.github.raven-source	raven-framework	4.2.0		N/A
io.github.vigoo	zio-aws-billingconductor_3	4.17.280.4		994feafa83becd623ca2eb8ab98dd4e588fdc1a5
io.maryk	maryk-testlib-iossimulatorarm64	0.2		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.2	metadata	0761b185267709740646b697a85675a4428f9ba4
io.maryk	maryk-testlib-iossimulatorarm64	0.3		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-testlib-iossimulatorarm64	0.4		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-testlib-iossimulatorarm64	0.4.1		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.4.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-testlib-iossimulatorarm64	0.4.2		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.4.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-testlib-iossimulatorarm64	0.5.0		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.5.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-testlib-iossimulatorarm64	0.6.0		N/A
io.maryk	maryk-testlib-iossimulatorarm64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.modelcontextprotocol.sdk	mcp-spring-webflux	0.7.0		31cdddf82d0fe93024e88acac08eee1fe07088b9
io.modelcontextprotocol.sdk	mcp-spring-webflux	0.8.0		b30b944a654bc9bbe20ce5b06ece3828151d1f8b
io.modelcontextprotocol.sdk	mcp-spring-webflux	0.8.1		681a70ecfa5bea0dfdaa98d30b5e504847a4811e
io.modelcontextprotocol.sdk	mcp-spring-webflux	0.9.0		5cda80f48f91af0fa102193a15ccbb52df3e8128
io.odilon	odilon-client	1.6-beta		317324cd4083c1bb764fe4dce5317271c561a129
io.odilon	odilon-client	1.7		01fd439a0ca9a41fdeaefc735fce122dba89f0b1
io.odilon	odilon-client	1.8		8337fe74e26faa5146466e4146d96a0f3d188106
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.10.0		N/A
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.10.0	metadata	6d54325268a9e87720fa6a7e34e4601f36b5959e
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.0		N/A
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.0	metadata	dc343df563949460d3836eed9297fda0f4ee5b31
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.1		N/A
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.1	metadata	1ef3009777a134e3f21312677b94c4b8cc3c6dfa
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.2		N/A
it.unibo.pulvreakt	runtime-iossimulatorarm64	0.9.2	metadata	998c2d0166749a2f4929095b22abed868ecd2657
kz.btsd	keyboard_visibility_release	1.1.7		N/A
me.proton.gradle-plugins.tests	me.proton.gradle-plugins.tests.gradle.plugin	1.0.0-alpha01		N/A
me.wojnowski	googlecloud4s-storage_3	0.10.0		46430e5310f7583af67f8426a1c52d6d68de41e5
me.wojnowski	googlecloud4s-storage_3	0.3.1		bcf3ba6f90d902969d3b9cdef40418baa0f60cc1
me.wojnowski	googlecloud4s-storage_3	0.3.2		e82e98ac082b982906662cdb590b3223ae8b6c63
me.wojnowski	googlecloud4s-storage_3	0.4.1		c897ad15d5c73cf74cfd9fa6ae6f3abb78ab22d5
me.wojnowski	googlecloud4s-storage_3	0.4.2		e6a04069814f11b6e57b5670dee919b4f45b0da0
me.wojnowski	googlecloud4s-storage_3	0.5.0		7599ee4b9264045d554901af6839bb9ef44efba2
me.wojnowski	googlecloud4s-storage_3	0.6.0		c1ea0cb482e73a1a9ff5049e0b757fa3362f3946
me.wojnowski	googlecloud4s-storage_3	0.6.1		7be8b7e6ad2d35e4d79d079d3d1538e522707327
me.wojnowski	googlecloud4s-storage_3	0.7.0		2669a4a68f3a826b27f248382bd63d63af7cc7ad
me.wojnowski	googlecloud4s-storage_3	0.7.1		155a0840f6b8029dedf4cb8ccb4388be1b05d833
me.wojnowski	googlecloud4s-storage_3	0.7.2		3e55591dabfb24d16def5c01c1333030ff52448c
me.wojnowski	googlecloud4s-storage_3	0.8.0		ceac775739129deb5fe600279a8bd06befe24732
me.wojnowski	googlecloud4s-storage_3	0.8.1		35d9e38baa7ecd48b088f3ae51db3992dcd38790
me.wojnowski	googlecloud4s-storage_3	0.9.0		58f7c1a6c5ddc783e85857c88308323ac8c4cb19
org.apache.dubbo	dubbo-remoting-zookeeper-api	3.3.0-beta.1		31792f56bade586270c7c10326fa820297376ab9
org.apache.dubbo	dubbo-remoting-zookeeper-api	3.3.0-beta.2		82e72e4b471beb68f64f8c1453c46bc4ab90f422
org.bedework.bw-synch	bw-synch-ws-xml	5.0.10		903ee12a83a9d9ee42295006deee724d50095076
org.bedework.bw-synch	bw-synch-ws-xml	5.0.11		dca3cffdd48ea5440d0d201c33a0ab5959bdc534
org.bedework.bw-synch	bw-synch-ws-xml	5.0.12		becf011c15593928921e4d43939fb46873a40890
org.bedework.bw-synch	bw-synch-ws-xml	5.0.13		8bd4aa541cf5e91fd325c86daf61691ddebe9b90
org.bedework.bw-synch	bw-synch-ws-xml	5.0.6		a7b93db3830c96bde48e156843a146c97076b606
org.bedework.bw-synch	bw-synch-ws-xml	5.0.7		8c44d29db9d62d662c6890592d1d5e46e9467ecc
org.bedework.bw-synch	bw-synch-ws-xml	5.0.8		6d4e2ae41d8098312d0151aafe01aeec7a1ef044
org.bedework.bw-synch	bw-synch-ws-xml	5.0.9		901614c51a41f24241e6ada4d8e33182fd7bdb13
org.codehaus.enunciate	enunciate-csharp	1.10		5af4969f5f39bbd3e2794fb73fae43ea4a908644
org.codehaus.enunciate	enunciate-csharp	1.10-RC1		b8c33c62a5001930cb40d615e3406c6bfc449160
org.codehaus.enunciate	enunciate-csharp	1.10-RC2		29e030bba09f633d7e7cfccb2d96b0c71fdbe0d6
org.codehaus.enunciate	enunciate-csharp	1.10-RC3		6cc5e6043e8030f0c35cab7193ede265f02c4301
org.codehaus.enunciate	enunciate-csharp	1.11		74c26fe95ae4e130013f4625d47e34af9937b8e6
org.codehaus.enunciate	enunciate-csharp	1.11-RC1		96d34155b9a45fbfd342832bf5c399ad7080146c
org.codehaus.enunciate	enunciate-csharp	1.11-RC2		60d9b2fa9da11786408e5ec65f9222de4f7901bf
org.codehaus.enunciate	enunciate-csharp	1.12		0218f2dbcc498d0071ebe24d3ee22ba75652ee2d
org.codehaus.enunciate	enunciate-csharp	1.12-RC1		38c1e63e5a71dbbcd9ec0345d1967cb1990ab732
org.codehaus.enunciate	enunciate-csharp	1.12.1		e6833f4616d19fe99b8646e2044fc22c72f5cee7
org.codehaus.enunciate	enunciate-csharp	1.13		93f0e93a3eb6cd0e2ae5846b56388736dfc2f3f4
org.codehaus.enunciate	enunciate-csharp	1.13-RC1		fa9ac68fd06ba6591621d96a1f9adf535a5494be
org.codehaus.enunciate	enunciate-csharp	1.13-RC2		21ae2ef8102b9eb557ca30dc3ef71d2c06e25682
org.codehaus.enunciate	enunciate-csharp	1.14		e3d58f680ce3802ee860afb1884e4db699ee5f53
org.codehaus.enunciate	enunciate-csharp	1.14-RC1		4228b59cc260ad36274c9290d3f37df95d829ba9
org.codehaus.enunciate	enunciate-csharp	1.14-RC2		eb110621ba7b0621b83aea726efe81a517a6ca70
org.codehaus.enunciate	enunciate-csharp	1.14-RC3		74924b828b20588d2af0eeb8e1230344a41ae566
org.codehaus.enunciate	enunciate-csharp	1.15		4d134738c7fce34acac6f8c8e8c4e4940de83027
org.codehaus.enunciate	enunciate-csharp	1.15-RC1		bade365ec83ce4225baba5b4e59664d47615c7fb
org.codehaus.enunciate	enunciate-csharp	1.15-RC2		018ae8ef537225939cf57b791a79501d86c2f1b8
org.codehaus.enunciate	enunciate-csharp	1.16		4659f8ac98a89b594560c101db0f5e49a4bef802
org.codehaus.enunciate	enunciate-csharp	1.16-RC1		8ed2520a4f1c0edd288e821d46f2a741181212cd
org.codehaus.enunciate	enunciate-csharp	1.16-RC2		9f1e213a389d0bb304aa1568f5cbfe45928aaae8
org.codehaus.enunciate	enunciate-csharp	1.16-RC3		66486ccb50266d177a36a179c6f754a9164ded46
org.codehaus.enunciate	enunciate-csharp	1.17		9e74af6453e8b070e821d4cb6f65f7996ac39ffd
org.codehaus.enunciate	enunciate-csharp	1.17-RC1		1347039cd645135c6d50de4f66638afe0d4db389
org.codehaus.enunciate	enunciate-csharp	1.18		7c5565d69519d1f78e95567ae39b315087e8bcfd
org.codehaus.enunciate	enunciate-csharp	1.18-RC1		9a6383a5813f78094216511c2c5ced1352125fc6
org.codehaus.enunciate	enunciate-csharp	1.18-RC2		658e8664633ba97f3f1010f6dab43be99e33de5b
org.codehaus.enunciate	enunciate-csharp	1.19		256750c57f5eadd7d30f8a881b3b114831963218
org.codehaus.enunciate	enunciate-csharp	1.19-RC1		a11b7b3ce771272a87d675425fbe85137b316ce3
org.codehaus.enunciate	enunciate-csharp	1.19-RC2		6b9469da5e3d7c362cd7f7fcf49d2cb77605e448
org.codehaus.enunciate	enunciate-csharp	1.20		e04134ae889d47d532be0046e934e5c0cd5f4ef5
org.codehaus.enunciate	enunciate-csharp	1.20-RC1		60ea63ea346a13054cb93050951bc938bb2b5fe3
org.codehaus.enunciate	enunciate-csharp	1.20-RC2		95df052d6f8c0aa041839feff16ce6e30a59f8ac
org.codehaus.enunciate	enunciate-csharp	1.21		28f833a9a416d403f9c4da35deae7ad161330885
org.codehaus.enunciate	enunciate-csharp	1.21-RC1		6540894fa778afdb5d9253e0c3c12e3d3621e9ec
org.codehaus.enunciate	enunciate-csharp	1.21-RC2		c8f8b724faa9772c3d9cd890a15b67a830c5b9c4
org.codehaus.enunciate	enunciate-csharp	1.21-RC3		823ef732f64c78645430d04aa74d8668b33b0949
org.codehaus.enunciate	enunciate-csharp	1.21.1		8f7bd0df68dd410d53dde2af51acef8486c3857f
org.codehaus.enunciate	enunciate-csharp	1.22		b32220895e6f19d8cad39ee93273950e5beec2b1
org.codehaus.enunciate	enunciate-csharp	1.22-RC1		480d28254911cd0a39b0adb0769746d6bd1d5e93
org.codehaus.enunciate	enunciate-csharp	1.22-RC2		b3929b6e2744c63223a3cc2009511b005b05dfc0
org.codehaus.enunciate	enunciate-csharp	1.22-RC3		30515ae0b31d5c0d2daf716d839d558d4aaff898
org.codehaus.enunciate	enunciate-csharp	1.23		6a835c9cf98b7a3d3e2b454dd9f44cdc1f49cbcb
org.codehaus.enunciate	enunciate-csharp	1.23-RC1		74dc4109b6ebc570d2ddbf9117628eb7d3a676aa
org.codehaus.enunciate	enunciate-csharp	1.24		57151e6fbde3941dd236abfe071d5fcad9dca96e
org.codehaus.enunciate	enunciate-csharp	1.24-RC1		12e457ceb0ba58802667cb540161a28188d4adb9
org.codehaus.enunciate	enunciate-csharp	1.25		39da3e1e02f04043db9f4c83ca063bff320bbdb8
org.codehaus.enunciate	enunciate-csharp	1.25-RC1		8e6ba2e3c8ee30343c3acce7841a1ee4d11ca3cb
org.codehaus.enunciate	enunciate-csharp	1.25-RC2		84904a9763ae69a13c2a86999b8ebfcd4c1415c5
org.codehaus.enunciate	enunciate-csharp	1.26		1dabc7b54993e97b174905b2df8ce12777894fa0
org.codehaus.enunciate	enunciate-csharp	1.26-RC1		60caf5c49a8b48368b3ff5f6c687f826bf81735a
org.codehaus.enunciate	enunciate-csharp	1.26-RC2		e13ac183b51c172c5391e8a5e89aeedcd1d56a8c
org.codehaus.enunciate	enunciate-csharp	1.26-RC3		968708706e6c0eabdc72357570a5b0aa165fbd2b
org.codehaus.enunciate	enunciate-csharp	1.26.1		c5fe6d02f4d0d3c6ccea20c37f7d85c14d0bea72
org.codehaus.enunciate	enunciate-csharp	1.26.2		34ebd9eabfcae6725219a9cde5314fc2f85f85cd
org.codehaus.enunciate	enunciate-csharp	1.27		a708df6fd5e156851a305e052829e1433301284a
org.codehaus.enunciate	enunciate-csharp	1.27-RC1		a7a7b57c892426ab30d275cb1356ad3c7f6f3a21
org.codehaus.enunciate	enunciate-csharp	1.27-RC2		34b70e78fb4daf45b4b639276711137b907ad44f
org.codehaus.enunciate	enunciate-csharp	1.28		89655ec89112aa3ad7a260a4bf7385dc76e9f0cf
org.codehaus.enunciate	enunciate-csharp	1.28-RC1		94b13797223b02c83601b33222a7ae9d6fe0ec7b
org.codehaus.enunciate	enunciate-csharp	1.28-RC2		0a0a57181d386f1607bc4b1b86594799151a54e6
org.codehaus.enunciate	enunciate-csharp	1.29		6b744ffe9119ae2b30ac713cabd2eca1b2045c65
org.codehaus.enunciate	enunciate-csharp	1.30		8c3e80990da999285e56c5e523d8f649e0eace11
org.codehaus.enunciate	enunciate-csharp	1.30-RC1		15f6d2ed701dac903d0f02b37cce34d4771dc04e
org.codehaus.enunciate	enunciate-csharp	1.30.1		690c192bd811d142df3f3f924a0a84676d4cc151
org.codehaus.enunciate	enunciate-csharp	1.31		12136cefc12e21f956c607f2320ce818c68edd58
org.dromara.sms4j	sms4j-unisms	2.0.0		bd5412db7dbb3db2191321b0e06eab41dcba771f
org.dromara.sms4j	sms4j-unisms	2.0.1		280e75dcf13c56fc2a7204329718b8aa3523bf56
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.3.1.Final		98601bcc0c2d989c687649ea408d580d9ce030da
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.4.0.Final		319926a6558358b6d4775910a2e04db9db989489
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.5.0.Final		71283947ca4bcacb2b8a2646c4706605d3cd4167
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.6.0.Final		4188764c87e3b7bc769f0d17a7ae7e002222e771
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.7.0.Final		488faf0946254ad040a726a8e5e3feb2986ab630
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.7.1.Final		7eea7c37a5849f2d0ce14ebbe9c94c46b41852f6
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.7.2.Final		6e6783c3139eabca9759cd8fd3b577f765ccfc90
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.7.3.Final		0e3e0a9b3587dd24806b70b91697f1922a637e28
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.7.4.Final		ac7eb437615175da96abea3438df2f6a7e9a1753
org.hawkular.btm	hawkular-btm-tests-containers-wildfly	0.8.0.Final		5c9c4ef7a1cff979009e35e9b661d5dcbd981a99
org.jboss.weld.osgi.examples	weld-osgi-container-lite	1.2.0.Beta1		ddeb4b4dd20cc328d724d4c397ca1c4cb73a4a44
org.jdatepicker	jdatepicker	1.3.4		5f0112ef368fda2c493e674e3059cbe4ac1b6965
org.jetbrains.exposed	exposed	0.17.10		dfb03b3a40127f07ce5b9ca8dfdc50774fc31898
org.jetbrains.exposed	exposed	0.17.11		d439e980f8824f8aa0ba5b09e150f45ae9d06f54
org.jetbrains.exposed	exposed	0.17.12		53022cef58ab0be86b132b8afc09444ce699d272
org.jetbrains.exposed	exposed	0.17.13		a7bec9b10c10117909b97c29978755475f965550
org.jetbrains.exposed	exposed	0.17.14		c18880229d5314b31c27e3f6916c094802226826
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	0.20.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.0-M1-1.4.0-rc		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.0.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.0.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.0.0-RC2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.0.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.1.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.1.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.2.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.2.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.2.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.3.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.3.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.3.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.3.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.3.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-properties-linuxx64	1.4.0		N/A
