app.slyworks	navigator	1.0.0		N/A
io.prismic	java-kit	1.2.4		391d70a06aa4da637d5ba0b247dd2b3f13e2ac60
io.prismic	java-kit	1.3.0		3902dbc574aacc59abd3ff3ef07e6bcd8397c4c3
io.prismic	java-kit	1.3.1		49493fe7fd13708317906ed52d3303c1088d7fbc
io.prismic	java-kit	1.3.2		226e2be4f8c7ffcc522c2dffab4a8374d93ccd85
io.prismic	java-kit	1.3.3		62a5a5380902fc29ee670996d4e7940e4a02be79
io.prismic	java-kit	1.4.0		59a4dab3f7c8bac7b248acf8fe7792fd2e092c61
io.prismic	java-kit	1.4.1		833ebcce6c12971be51f08dfa3e1eee85e472cbf
io.prismic	java-kit	1.5.0		0c461c76e4cbe92592215dc53e4ea9c7f6bd719d
io.prismic	java-kit	1.5.1		e9d50f504fd375192c57ddc4a90608893b5bc47b
io.prismic	java-kit	1.5.2		d69aaf106d9aabd58fba582b5a19ce33aac05a5c
io.prismic	java-kit	1.5.3		6d0a0a8eb6eda455b18a5dbe00f72761b44cabf2
io.prismic	java-kit	1.5.4		4adad3accb8f2b36f8b6eff8b7154ddf7f348408
io.prismic	java-kit	1.6.0		38aaa5fdbb4188e4e7fcf7436a6d8ec3937ba5dc
io.prismic	java-kit	1.6.1		ca5ebd405e170089c8533545bdb757f1a9868a44
io.prismic	java-kit	1.6.2		9ce3cf084da0a979573b119cb72141fb535463fc
io.prismic	java-kit	1.6.3		1caab235a64a69d4cd4789d529efe2a259b7594e
io.prismic	java-kit	2.0.0		036ee7bc0532e269da1800317caa668c34a00d3a
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.0		d1d55ab34f37bd3b78675a227416f714a1e7b42d
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.1		67b08dbfc0742c3a5b6e162b159cda0b8308a5c3
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.2		5588c2177f7e388908213947555cc8014b0482da
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.3		a25a6a3f92d7739d7c6746c1fd2fa04b467bc20d
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.4		a6ae8ed7e59c76c557d6ff53027da1f93f4b2790
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.3.5		9031e7c35e7eaf94ac5996b2083e85d879d19432
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.4.0		f3593490374c55ef5cbe94dd4056a919816bb0b9
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.4.1		9b1f9ab90529cd7d2f6b7f32971ab7258966da70
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.4.2		d2ae0645eb90c4bf8afe4f7dd4136e308e7f73c6
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.4.3		c1ed22a857c0ee8b2ca0e60abbbac72a680f4cd6
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.4.4		dbb6effa9ae062007df5373c2c915c768ea1146d
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.0		c72cfec1f3fd4da8d978175dd02c42b6a806e78d
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.1		305c8238d8c4d5f3962eb7383ecfdffc4bfe6e0d
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.2		1b0dab811565bedc717dad2a64f59bc8e2c912d2
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.3		c2b2eb8aea5bc2e691ef2746826b9ca977596c3c
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.4		7b8e2a9ec2f733fa1a56768e1790444ce260ba92
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.5.5		8778921f43a26e640aa20264118d1ddf5a0e7338
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.6.0		c4ce57d078060fc03d64814a2765f8d89af89c72
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.6.1		23850c888ac95d8436d3b1d3061223594cbe6229
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.6.2		bc1956c5c97c41ba59b21326fee1cb64e8af23b8
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.6.3		7ca09cd9fb09a4e60907ba5353e1af1fa4bcae3e
io.qtjambi	qtjambi-pdfwidgets-native-macos	6.7.3		f61043cdce1a5fa85b77bdc19cfaee0125ecbc8f
no.entur	schema2proto-lib	1.0		4b27b59d9f7bb3bc1aeec1066c1fc4f1706aa4fe
no.entur	schema2proto-lib	1.0-alpha-25		47ee97ef4136bf1fbe2156aeb2adb462b3a2554e
no.entur	schema2proto-lib	1.1		cf2c8502a02578d6b6b1e402bf929796c00de241
no.entur	schema2proto-lib	1.10		fd418f74bd2dd462cbfb6c75a94a6ad12779182e
no.entur	schema2proto-lib	1.11		02dbaf00c93b1bdf555823f852345e3522243f02
no.entur	schema2proto-lib	1.12		cb3eca877cbbccd9ce2ed35a3a67c6c8e8f05827
no.entur	schema2proto-lib	1.13		ae88ef51ba7692a413aa8eef998d187d0ff0e9a7
no.entur	schema2proto-lib	1.14		eb4cf4c85c227d5394fa361177e69dfe4fbf5b3c
no.entur	schema2proto-lib	1.15		6cecaf4ce248b4f1fce13c4a8ce2db14165b779b
no.entur	schema2proto-lib	1.16		46d300702714a8d9d9e6214f08b896f8eb9fdf26
no.entur	schema2proto-lib	1.17		f2d6075785863a87d67fe72d79764cda808e667d
no.entur	schema2proto-lib	1.18		e46e994bc629b7011f6090d221d51a556e9b0d98
no.entur	schema2proto-lib	1.19		c3ad72b88eed0b7536100cbe9a91477b2b138cdc
no.entur	schema2proto-lib	1.2		c2fb8338f78bf2d07f2f2cd219d4fdbb0ff0bff9
no.entur	schema2proto-lib	1.20		fcc1c039887c88caa362f3a9c5b874fbcc37da32
no.entur	schema2proto-lib	1.21		2b6934c1709c80734c0559f02f7786ec243aa2e8
no.entur	schema2proto-lib	1.22		0ab72e952765c70a0073da10417e9f41a1132b42
no.entur	schema2proto-lib	1.23		8b18a0e4871b33c49d49e0e8d3bb496cd1f2cb4c
no.entur	schema2proto-lib	1.24		e52451f0a7fb0c6f77f85833e823b62bc8eabc03
no.entur	schema2proto-lib	1.25		c4d6da7dddfd4d8c9774a1c2df6ee5cf788484e0
no.entur	schema2proto-lib	1.26		4a90e96cc50062edef89ad84df58d6ed0b9d1075
no.entur	schema2proto-lib	1.27		1bd94d91fc5b75ae2055c3da612b1b6d400bf664
no.entur	schema2proto-lib	1.28		042fd729c62ab5e8191589768f6fedd25ea06786
no.entur	schema2proto-lib	1.29		6adb3fa7b21688d7962d11adc3f965597e67e02a
no.entur	schema2proto-lib	1.3		823eb04bf6bf0592eb4af59012b030cee46f9bcd
no.entur	schema2proto-lib	1.30		281b3434bb77628b06a199811970e98fbbf180ab
no.entur	schema2proto-lib	1.31		10d2fe4993b4b392764f74a42503852825840828
no.entur	schema2proto-lib	1.32		6bb8de0ad60d9ce27834a50af018b683fbc57472
no.entur	schema2proto-lib	1.33		75e4368dca4b00fd96c30da93fc038e53d0b2eb5
no.entur	schema2proto-lib	1.34		1998e541c55ca4e09501e3d0fcc586fbc4cafde8
no.entur	schema2proto-lib	1.35		6b614c6774c9cf0ba56ef3f94cce73c2402d4295
no.entur	schema2proto-lib	1.36		d230bff0ed4e9d0642bfdef6a84bcb204ee32bc6
no.entur	schema2proto-lib	1.37		ee9425be7b542bd010116ef41008bea6fdab5199
no.entur	schema2proto-lib	1.38		2181de9c7bf0538e6a632c7749db71397ad39fd7
no.entur	schema2proto-lib	1.39		22281e47d863ef9a5a4ad44adc28994352093d60
no.entur	schema2proto-lib	1.4		5acbdf5975f844bca2d40cb32fa8e04651693224
no.entur	schema2proto-lib	1.40		9252f05cdb15cff578bbce348d7c8a5bdee8e030
no.entur	schema2proto-lib	1.41		1ce343a20e614db1008f831624a3565cf810dccb
no.entur	schema2proto-lib	1.42		819666f7412374696eb7499d45f06f4d8b931113
no.entur	schema2proto-lib	1.45		3d58f85f6035de6b1f49e447918eca882149900f
no.entur	schema2proto-lib	1.46		9433804ff1c85447935b03a8bd56c16fe286108a
no.entur	schema2proto-lib	1.47		9264203525b5b4def3aee3602b6ffd199ec179c4
no.entur	schema2proto-lib	1.48		23fc9717e687394f3c1096ee4c0703e6c1a64a18
no.entur	schema2proto-lib	1.49		910450f6d682db57253b24ddeb0426773973e129
no.entur	schema2proto-lib	1.5		344cf01023bf6b84167ff2512fd776c568b9a269
no.entur	schema2proto-lib	1.50		e0ebaa54dc1863c42e82a8ef429639235a7d8fd3
no.entur	schema2proto-lib	1.51		231c2eb8dc25e81c0bedaa5f53e40a87c09d5d85
no.entur	schema2proto-lib	1.52		b7315bd38dae395b48863aabc838af852b50f464
no.entur	schema2proto-lib	1.53		a5b85c6608827e0d56c161ea056c145df6f85f80
no.entur	schema2proto-lib	1.54		ea332e14502b0f4a8d238ece2f823e8fe36da53b
no.entur	schema2proto-lib	1.55		23f4e8429ffa1de493c745e515c663e8cd048e3a
no.entur	schema2proto-lib	1.56		4cdaea5133b21d509f02a7e15d42b664ae8ac3e2
no.entur	schema2proto-lib	1.57		68c7ced07de0ec8d00d09cf21d612ca87004fdaf
no.entur	schema2proto-lib	1.58		7c36ece365041bd6d23dee904cead86fa867d136
no.entur	schema2proto-lib	1.59		3d5599fd0666ee81090e10b409714a043d7ae93a
no.entur	schema2proto-lib	1.6		2c0a04b50d2c5be73ada00cd96cabdf749c0e2f6
no.entur	schema2proto-lib	1.60		e3b27e120de8268bae804dcac3d3cb3d0775151a
no.entur	schema2proto-lib	1.61		b39b42b44449a6ae34d82b23281eadd7a9480c32
no.entur	schema2proto-lib	1.62		821521204b94e4f64467f98b111ea3f27f271820
no.entur	schema2proto-lib	1.63		d436310fb08c2c3b44d96156ce271b49fb6ec143
no.entur	schema2proto-lib	1.64		d55b92cf442023ff1013bfc0bf145aebf704113b
no.entur	schema2proto-lib	1.65		dec7e0a70892f50617903d24d016749f7d9c06ae
no.entur	schema2proto-lib	1.66		da36d1f4b6bf0613e601d01ddfb500672a39cca8
no.entur	schema2proto-lib	1.67		9b3aae8664b404d81f392fc866dee00df9e33c1d
no.entur	schema2proto-lib	1.68		31c5d9c0440f265d1cda22514e64a712b30dd1f9
no.entur	schema2proto-lib	1.69		a9e1781143e1b1c097dea0b7f3f99442b286581a
no.entur	schema2proto-lib	1.7		c75222eda7f03990d7ad8d81783b60d24efc65fc
no.entur	schema2proto-lib	1.70		62613c5c22fb6495c560cbebb82c5de7b2f1cf64
no.entur	schema2proto-lib	1.71		b4fbccff3a1eabeb38236de30b2ef042fb3d42c3
no.entur	schema2proto-lib	1.72		a5a21b93208e73f37a58b6f60a8a600e4b853992
no.entur	schema2proto-lib	1.73		55a30e952a8f393e2fc06d080e079b49d3cbc797
no.entur	schema2proto-lib	1.74		5ded590d9ed6fb85db30d9c12d80becba9a3ba5b
no.entur	schema2proto-lib	1.75		895c50a897c68039faa56c929c389d48c08f82cd
no.entur	schema2proto-lib	1.76		2811bacb29d91a1309763c1294b47e0010822278
no.entur	schema2proto-lib	1.77		7ceb85feccaea53b7532fa802f37d3f02c92bc65
no.entur	schema2proto-lib	1.78		1a8e696f0ee3bc024b48fae188f834c070d52b84
no.entur	schema2proto-lib	1.79		35e8d8fc201b10a050b7f53eaefbd4b17b0b3076
no.entur	schema2proto-lib	1.8		8723b32cf3b790689e664e31180e10b241565f4a
no.entur	schema2proto-lib	1.80		89decd7557d71a6c0d806cb045356a70e8c218fd
no.entur	schema2proto-lib	1.81		cc7c4a758c9db3a11b1a9f8bfc24d552873ca5ce
no.entur	schema2proto-lib	1.82		751c17930588d821feccc84d1f75c3dc236a27d3
no.entur	schema2proto-lib	1.83		2aa2c426e3547a00afde69e01557140f42b69aa0
no.entur	schema2proto-lib	1.84		f9035f64b97de9bdd60adb27f1becd4d444e57ad
no.entur	schema2proto-lib	1.85		b86aa276b23619b161e2e79c5f4401b681a39ab6
no.entur	schema2proto-lib	1.86		4750f623702ef1e46827ae0790b9c68051848ea8
no.entur	schema2proto-lib	1.87		bd9a7812b6cd892a66648cc5d6c60df7eef1fd9b
no.entur	schema2proto-lib	1.88		8b4bee9d4d333727e0575555eb23af9b877043f1
no.entur	schema2proto-lib	1.89		a4d3ed8c5abf47d76a10ed7e9796a47b2d5ff2d4
no.entur	schema2proto-lib	1.9		aac804bc7162ae62e4eb11918de82ada1d5d0fc3
no.entur	schema2proto-lib	1.90		6b8cf067ef6f04cc3dd859126984e1449b71f7b3
no.entur	schema2proto-lib	1.92		ddf185df8326b42ac4293893ad4d68c87e14af93
no.entur	schema2proto-lib	1.93		b6881775e56ec3b0ee397c3a839c6168db3076c4
no.entur	schema2proto-lib	1.94		5fcd43405442a101ee557331ab9d0fd8664a656a
no.entur	schema2proto-lib	1.95		fdbdb5846dac7a340f89552503df214afc6a0b0c
no.entur	schema2proto-lib	1.96		4ca8bc8e7db4dd2a8e227a09924635f5d3a2ba88
no.entur	schema2proto-lib	1.97		48caf3fbce1b3d77f93c7fad26019ec6999056ed
no.entur	schema2proto-lib	1.98		a56563a9c17e37c069423bbec2c87394cd7f3485
org.apache.camel	camel-catalog-maven-grape	4.0.0		a7813272bb8aa8e309b5c7346f4ff9301d4a989c
org.apache.camel	camel-catalog-maven-grape	4.0.0-RC1		127578529aa181a45e0ce79717ff001e58113cf6
org.apache.camel	camel-catalog-maven-grape	4.0.0-RC2		434cb58f19a44a6843d7be0ac4e412e62489fe14
org.apache.camel	camel-catalog-maven-grape	4.0.1		d8674eae1ac514840e74d5ef8580932792d0380f
org.apache.camel	camel-catalog-maven-grape	4.0.2		05050206c90c87e08a1c6a7acf5206753bbbe835
org.apache.camel	camel-catalog-maven-grape	4.0.3		96e21ba8adedad2f9f9cdcce151d972ecf6cfd82
org.apache.camel	camel-catalog-maven-grape	4.0.4		4da06c08691675bad028f6da2d5deccb3a743303
org.apache.camel	camel-catalog-maven-grape	4.0.5		2185efa3b8dea57b4e9aa1fda69dde2b5f5af138
org.apache.camel	camel-catalog-maven-grape	4.0.6		4b5473ed1c71ed845249be71c5102e2fd66c84c6
org.apache.polygene.libraries	org.apache.polygene.library.http	3.0.0		4f531c15c6625b7815af7e614d1654f4f97d720f
org.clojure.typed	checker.jvm	0.8.0-alpha3		d3abd8a2726c66ce18d82717aa99e55e7eaabb0d
org.clojure.typed	checker.jvm	0.8.0-alpha5		7fd2441bbed4a1b5fcc44479cf83f94627d9057f
org.clojure.typed	checker.jvm	0.8.0-alpha6		2c05d799ecaec0847e80077b272e0e4b507cd3dd
org.clojure.typed	checker.jvm	0.8.0-alpha7		d4fb9ed02218ab3ea0671cab10489c886acc00db
org.clojure.typed	checker.jvm	1.0.0		a06316c55ec2921dceea797a619b89c480ad250e
org.clojure.typed	checker.jvm	1.0.0-alpha1		1d968890e8caab382f400645fc4fdcac4991f400
org.clojure.typed	checker.jvm	1.0.1		6ac9ecc0a357059505cb9e1799e2ed9b70885649
org.clojure.typed	checker.jvm	1.10.0-alpha1		78e71344764840a1da3568ad1b90244db440241f
org.cloudhoist	zookeeper	0.4.0		db0febbdbf660fd310ab829c13d6540858bb2caf
org.cloudhoist	zookeeper	0.4.0-beta-1		191bdb02343591b2dcf461e4256ff1a9299e3420
org.cloudhoist	zookeeper	0.4.1		a3ad6a5a265ff3373930c8600f2010eb51e680d8
org.cloudhoist	zookeeper	0.4.2		bd0e7ad7eed156291a497ee4fb877fde12d173c8
org.cloudhoist	zookeeper	0.4.3		b2a9a3f88594dbd959d6422904acf0d55fd95f78
org.cloudhoist	zookeeper	0.5.0		960acba999ceedceb746a7d169721761749b6513
org.cloudhoist	zookeeper	0.5.1		8fdea5428af49809a5cbbbef491aabbed0045e28
org.coodex	concrete-s2-api	0.4.0		16d8df3b39f203cfbfa2289eb5b6f068494834aa
org.coodex	concrete-s2-api	0.4.0-RC3		78c510fb540470b459ecf3cdb7909a8cd3e23f7d
org.coodex	concrete-s2-api	0.4.1		3a306ff5419e909c4786cdb833052503dd568a64
org.eclipse.jetty.ee9	jetty-ee9	12.0.0		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.alpha0		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.alpha1		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.alpha2		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.alpha3		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.beta0		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.beta1		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.beta2		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.beta3		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.0.beta4		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.1		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.10		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.11		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.12		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.13		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.14		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.15		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.16		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.17		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.18		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.19		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.2		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.3		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.4		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.5		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.6		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.7		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.8		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.0.9		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.1.0.alpha0		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.1.0.alpha1		N/A
org.eclipse.jetty.ee9	jetty-ee9	12.1.0.alpha2		N/A
org.fudaa.framework.ctulu	ctulu-ui	1.0		dc873a833cca274b133e020f6e456de92f187fd1
org.fudaa.framework.ctulu	ctulu-ui	1.0.1		fd3e187275b4d626a82a056a24369f023b306f02
org.fudaa.framework.ctulu	ctulu-ui	2.0		932038302022134ee428e1b6e1af4619dc87f846
org.fudaa.framework.ctulu	ctulu-ui	2.1		9b8ae1644a3fb2ddc89f3f91e1f2e1774b7dad06
org.fudaa.framework.ctulu	ctulu-ui	2.2		62fb237e9183d414653fe754480e9bf7168916f0
org.fudaa.framework.ctulu	ctulu-ui	2.5		c9362f0ec0fea2da68bc56ee69046dd9ba5c1eb9
org.fudaa.framework.ctulu	ctulu-ui	2.6		d56c5ce2a80057fedacb9e54dcdc9d948daa0ddf
org.fudaa.framework.ctulu	ctulu-ui	2.7		b12fb8ee6724523540bf85f054a60e73e98ad37f
org.fusesource.jansi	jansi-project	1.10		N/A
org.fusesource.jansi	jansi-project	1.11		N/A
org.fusesource.jansi	jansi-project	1.12		N/A
org.fusesource.jansi	jansi-project	1.13		N/A
org.fusesource.jansi	jansi-project	1.14		N/A
org.fusesource.jansi	jansi-project	1.15		N/A
org.fusesource.jansi	jansi-project	1.16		N/A
org.fusesource.jansi	jansi-project	1.17		N/A
org.fusesource.jansi	jansi-project	1.17.1		N/A
org.fusesource.jansi	jansi-project	1.18		N/A
org.fusesource.jansi	jansi-project	1.6		N/A
org.fusesource.jansi	jansi-project	1.7		N/A
org.fusesource.jansi	jansi-project	1.8		N/A
org.fusesource.jansi	jansi-project	1.9		N/A
org.jbundle.thin.base	org.jbundle.thin.base.thread	0.7.7		b674bf28be074106dd655303949e50ed80d7be1e
org.jbundle.thin.base	org.jbundle.thin.base.thread	0.7.8		b5e4d709125fe79866e65b68fba6365f06b4b812
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.1		7a1573a35eb94da55d909dd8e26a9b447a7dd545
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.10		88b69bd4bcf65e997f848d5d708c634793df78c0
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.11		f5623714a5df7354c17b10d5e901725c151715ee
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.2		3393b893d576d4fb21f7a73a465936094979ddaa
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.3		f992c0f5223477ee23b567c5c580123e90bfb875
org.jbundle.thin.base	org.jbundle.thin.base.thread	1.0.9		59b7ac93e754910cfab59a4dc124d2dfa88c078a
org.kitesdk	kite-hadoop-cdh5-test-dependencies	0.15.0		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	0.16.0		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	0.17.0		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	0.17.1		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	0.18.0		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	1.0.0		N/A
org.kitesdk	kite-hadoop-cdh5-test-dependencies	1.1.0		N/A
org.lsposed.lsplt	lsplt-standalone	1.0		N/A
org.lsposed.lsplt	lsplt-standalone	1.0	symbols	de3a6ace0ffe07a8e8d6ec68adf0fd179477f36a
org.lsposed.lsplt	lsplt-standalone	1.1		N/A
org.lsposed.lsplt	lsplt-standalone	1.1	symbols	d172af53590b60bb7fc21555215507139a0d7b1c
org.lsposed.lsplt	lsplt-standalone	2.0		N/A
org.lsposed.lsplt	lsplt-standalone	2.0	symbols	9e196b09490182b8fa6c7488f7f71f65afec37a3
org.lsposed.lsplt	lsplt-standalone	2.1		N/A
org.lsposed.lsplt	lsplt-standalone	2.1	symbols	cdb1da952865fb0f59d2799f6336850c291c352f
org.objectweb.joram	joram-mom-extensions-mail	5.3.2.53		9e41e96e30e809984f85b3fb0ad6170e270c8ae3
org.objectweb.joram	joram-mom-extensions-mail	5.3.3.53		97336ea22166d72f416cf8ed01cf4f69461fe694
org.objectweb.joram	joram-mom-extensions-mail	5.4.0.54		43522157d0fc4cc62527885a73532f7a22e30ae5
org.objectweb.joram	joram-mom-extensions-mail	5.5.0		d3691dfa90c52059f0b274818a6ad12aeb4f0c70
org.objectweb.joram	joram-mom-extensions-mail	5.6.0		62aa46735944f8cce23867fd6bc8bd78a23ceb58
org.objectweb.joram	joram-mom-extensions-mail	5.7.0		1923e7862cfd5e896cc7628e76b0f66602211018
org.ojbc.bundles.shared	ojb-ui-common	2.0.0		9cde7556a9d1a51c7a39e3187d359c77114b2f0e
org.ojbc.bundles.shared	ojb-ui-common	2.0.1		03377c5042477df90afbff756f9d5e395056a6ad
org.ojbc.bundles.shared	ojb-ui-common	2.0.2		e5dbd13c52160174dffc80ec651d1b994d3f7229
org.ops4j.base	ops4j-base-util-property	1.0.0		18d0f8e2a2ff7d6a0886f98051431b35d2e5d45f
org.ops4j.base	ops4j-base-util-property	1.0.0	jdk14	ba89ad47f074c405f58f449e124c24f83b3241f5
org.ops4j.base	ops4j-base-util-property	1.1.0		849178d6086c1209ea5e0520c82a1a2bc6dc64a2
org.ops4j.base	ops4j-base-util-property	1.1.0	jdk14	771e30be3fa0966d4c8238836d12d2f75532ee5f
org.ops4j.base	ops4j-base-util-property	1.2.0		7aa421d220e89a297917507630f113249548a46c
org.ops4j.base	ops4j-base-util-property	1.2.0	jdk14	28f96dd75d2007ec612d014b736ba5b393dc7a3c
org.ops4j.base	ops4j-base-util-property	1.2.1		4c2efe35b72ebf712f8761df36f1b146d9ef7544
org.ops4j.base	ops4j-base-util-property	1.2.1	jdk14	e5cedabbecb3522057f6df7f9d71fbd08328d47b
org.ops4j.base	ops4j-base-util-property	1.2.2		a147ba654226662b0118be9a302d4721c3cc34d3
org.ops4j.base	ops4j-base-util-property	1.2.2	jdk14	19e1f162660fdc822b83e8ee41f6d767be73dee1
org.ops4j.base	ops4j-base-util-property	1.2.3		cf022e00724a54532305117c91b4258c69678e52
org.ops4j.base	ops4j-base-util-property	1.2.3	jdk14	0895648020b97d5a450166ba8d2e4adb2caf7617
org.ops4j.base	ops4j-base-util-property	1.2.4		a46b5d8462a8d5a2bda787fdb024f29beb18b8c9
org.ops4j.base	ops4j-base-util-property	1.2.4	jdk14	6f8f18e8b321c02351d32f3bdfa169877f4b6caa
org.ops4j.base	ops4j-base-util-property	1.2.5		b2ec145c73bd21e50dfa5e7e733650c3fcf06ebf
org.ops4j.base	ops4j-base-util-property	1.2.5	jdk14	0ee4830dd0cf4a7b3ebf500ddc50cd98c1ac45bd
org.ops4j.base	ops4j-base-util-property	1.3.0		c5f534752163d2c8527376b3f51eff258c14f3d7
org.ops4j.base	ops4j-base-util-property	1.3.0	jdk14	e8bc60d2724d770509f4ae9c913d05c723713ecc
org.ops4j.base	ops4j-base-util-property	1.4.0		da28e1a896f5062862a937064b5161a8efd5d2c6
org.ops4j.base	ops4j-base-util-property	1.4.0	jdk14	155364e269612d4b76cc1fff489a0aa487372ffa
org.ops4j.base	ops4j-base-util-property	1.5.0		10a2f7cfa055e776eb996ca456747a07fdf2015e
org.ops4j.base	ops4j-base-util-property	1.5.0	jdk14	cc02ede507a26883181269869f93ee02d05998e3
org.ops4j.base	ops4j-base-util-property	1.5.1		43689baff554fed107ca4e8aac6ceec2a55182ed
org.ops4j.base	ops4j-base-util-property	1.5.1	jdk14	cc50229974519ce2db25c930fd5c34641ab304be
org.ops4j.pax.url.itest	itest-aether	2.0.0		4527f8785e50ad98dcf906dca8198db7048da1f3
org.ops4j.pax.url.itest	itest-aether	2.1.0		45044e3e3571d330440c647e41a277250d4d3114
org.ops4j.pax.url.itest	itest-aether	2.2.0		69333b09f0e3ee8c7bf0de7eebb2389f2ff21af8
org.ops4j.pax.url.itest	itest-aether	2.3.0		fbe0e3926422f46d467554b0a8113c6ea636e6e8
org.perfmon4j	perfmon4j-project	1.2.2		N/A
org.perfmon4j	perfmon4j-project	1.2.3		N/A
org.perfmon4j	perfmon4j-project	1.3.0		N/A
org.perfmon4j	perfmon4j-project	1.3.1		N/A
org.perfmon4j	perfmon4j-project	1.3.2		N/A
org.perfmon4j	perfmon4j-project	1.3.3		N/A
org.perfmon4j	perfmon4j-project	1.3.4		N/A
org.perfmon4j	perfmon4j-project	1.3.4-HotfixA		N/A
org.perfmon4j	perfmon4j-project	1.3.4-HotfixB		N/A
org.perfmon4j	perfmon4j-project	1.4.1		N/A
org.perfmon4j	perfmon4j-project	1.4.2		N/A
org.perfmon4j	perfmon4j-project	1.4.3		N/A
org.perfmon4j	perfmon4j-project	1.5.0		N/A
org.perfmon4j	perfmon4j-project	1.5.1		N/A
org.perfmon4j	perfmon4j-project	1.5.2		N/A
org.perfmon4j	perfmon4j-project	1.6.0-rc.1		N/A
org.perfmon4j	perfmon4j-project	1.6.1		N/A
org.perfmon4j	perfmon4j-project	1.6.2		N/A
org.perfmon4j	perfmon4j-project	2.0.0		N/A
org.perfmon4j	perfmon4j-project	2.0.0-BETA1		N/A
org.perfmon4j	perfmon4j-project	2.0.0-BETA2		N/A
org.perfmon4j	perfmon4j-project	2.0.1		N/A
org.perfmon4j	perfmon4j-project	2.1.0		N/A
org.smooks.cartridges	smooks-validation-cartridge	2.0.0		e24caa25c572ab5dc5cb5725a84eff6c9449460f
org.smooks.cartridges	smooks-validation-cartridge	2.0.0-M1		a65b9374358415cd1c49a3dcf361b6de92259850
org.smooks.cartridges	smooks-validation-cartridge	2.0.0-M2		f81e011441aa7fb29d1710855ad7a11ec4d80394
org.smooks.cartridges	smooks-validation-cartridge	2.0.0-M3		bd1ab8a8f39847ad0253f05a0fe7bc13ccf39e69
