ai.wanaku	core-persistence	0.0.4		N/A
org.fugerit.java	fj-core	0.2.2.2		753d13970864514e04b070569a4e8796a18092b6
org.fugerit.java	fj-core	0.2.2.3		a90656a205bd9b68868d603ac40f1c3b9414af1a
org.fugerit.java	fj-core	0.2.2.4		910cd62b37ca8d467f1cb84e902d2d651da7bb67
org.fugerit.java	fj-core	0.2.2.5		002949349e7e33c6321832c2e9a4dad402564546
org.fugerit.java	fj-core	0.2.2.6		494cfea361826b1b3302557007307bf7096a53c5
org.fugerit.java	fj-core	0.2.2.7		852b04c57236be624fdee0002e46017e78e01884
org.fugerit.java	fj-core	0.2.2.8-b1		0571bf9427a52ce2a9fe2a380b5f7ebc1ba6d9ae
org.fugerit.java	fj-core	0.2.2.8-b2		e6dcf7a1a92b409a797cafd7060ba1da6b2cd5e2
org.fugerit.java	fj-core	0.2.2.8-b3		cf1500e1c19ec0295c8c4a2d04629a7cb049d273
org.fugerit.java	fj-core	0.2.2.9-b1		3d44ef114f546dedcb34b67870e07778e30971dd
org.fugerit.java	fj-core	0.2.2.9-b2		a6e7149b07b0eeafeb95a79fc346728edc1c5ff3
org.fugerit.java	fj-core	0.2.2.9-b3		c7ad8b0e0a1f2c4076f7a01e537312fb2bb61364
org.fugerit.java	fj-core	0.2.2.9-b4		b021847515fa7f893e9ab68f4b98f71b8d4ed625
org.fugerit.java	fj-core	0.2.2.9-d1		29f0d8162aef611865297f69e702a4075072185b
org.fugerit.java	fj-core	0.2.3.0		cc57dfda5bdc95698f732164ad775fc94d329e10
org.fugerit.java	fj-core	0.2.3.1		f976e789dee2bb987f157bb7aeb9d1b138342eae
org.fugerit.java	fj-core	0.2.3.2		32a051727e76fc82d512c1e32c8b02c5fd542380
org.fugerit.java	fj-core	0.2.3.3		6c5a2f8bd63389762950a4586183b7c2fd29ad07
org.fugerit.java	fj-core	0.2.3.4		7c14495bdd818f85adad03020af2a71a307d4764
org.fugerit.java	fj-core	0.2.3.5		0d9c2264e6c47f6937fcfd887b251371dc68c286
org.fugerit.java	fj-core	0.2.3.6		bdcd65fdded2e8ac1dc2be3405782a600e58dbeb
org.fugerit.java	fj-core	0.2.3.7		e9bf4470f0619339d402f9bbb3740d164bbcb0d9
org.fugerit.java	fj-core	0.2.3.8		0d7b98ea1e41f6467d178895c6905de5832182e3
org.fugerit.java	fj-core	0.2.3.8-b1		262ea201afc71c0e4a34fe1768af4864141db005
org.fugerit.java	fj-core	0.2.3.8-b2		48a224d01ed7a43df5163adf231289f40cc288a2
org.fugerit.java	fj-core	0.2.3.8-b3		2d16c90485c358d3866e9987a494503a8c8cf578
org.fugerit.java	fj-core	0.2.3.8-b4		377f1fe52992884aea54c6142d0ad0b7c589ba99
org.fugerit.java	fj-core	0.2.3.8-b5		eb42424b9a5e3906606dd5b92e1fa858ba2ef8cc
org.fugerit.java	fj-core	0.2.3.9		89d5f93001acda24c11919eb1a4ba26153ddd8f7
org.fugerit.java	fj-core	0.2.3.9-b1		98cb07fffaad55c1512ba5466bd79e7b926c4020
org.fugerit.java	fj-core	0.2.3.9-b2		5ee47bad80607d0a73e7227b131b26022abeec30
org.fugerit.java	fj-core	0.2.4.0		10262c4d6dfe093bb81f78aaa1ad62f2c2bcb713
org.fugerit.java	fj-core	0.2.4.1		1a63ce74cf278efd208ceaa7f2292ba95befc4fc
org.fugerit.java	fj-core	0.2.4.2		06bca2263e6cefb1bfb73af1f5dd2cc18d7001ae
org.fugerit.java	fj-core	0.2.4.2-b1		12005c9dce4696c499cc28b10afc828b9d560921
org.fugerit.java	fj-core	0.2.4.3		31cb06ccc624a582fdf525491e3f53255ef6a459
org.fugerit.java	fj-core	0.2.4.4		7af1d677c8321ff7d6d84045e88f20959b1af653
org.fugerit.java	fj-core	0.2.4.5		37d8e89cd859323026ca0627c1cefafd96497968
org.fugerit.java	fj-core	0.2.4.6		5cac6c4b86dcb43604d086733689de30270b31b5
org.fugerit.java	fj-core	0.3.0		f40bc091a191ef9c81d382842c9c4ab2abb5aa55
org.fugerit.java	fj-core	0.4.0		dd8864e36f141f6dfca3b8b6e101f1fff019213b
org.fugerit.java	fj-core	0.4.1		87c7c6f1ae82ea9b61965c9558369ff0c463306c
org.fugerit.java	fj-core	0.4.2		5333085dd5caa47b41400fb1e5e85d2400ccdd15
org.fugerit.java	fj-core	0.4.3		f12576b0b5cc78b0850e6e1ac639654355af420a
org.fugerit.java	fj-core	0.4.4		3d50c9f1e23ee8c91bd68fd04efaa69bc1b0e135
org.fugerit.java	fj-core	0.4.5		4ea93d086aa8a449871e1150e14cb46c444bbfae
org.fugerit.java	fj-core	0.4.6		d4d25a5d392f4d71242be7e7fa260a98b72b0d25
org.fugerit.java	fj-core	0.4.7		23a614c4a4e40accb602e6afed6d7f294449cc16
org.fugerit.java	fj-core	0.4.7.1		9393d6a35f10069d4c805aac301eeb8c1be51733
org.fugerit.java	fj-core	0.4.8		64856ef31558369cbdda9f16d6037eba07372241
org.fugerit.java	fj-core	0.4.8.1		236f754f50b9618a47021a1ac622c2589f502fae
org.fugerit.java	fj-core	0.4.8.2		8e40398d7640b95e47bba6b874777352ede7b64d
org.fugerit.java	fj-core	0.4.9		ac64266e5a6c5762b5be352296213cbef70fffca
org.fugerit.java	fj-core	0.5.0		7446b56077450e9a30c2d84b018f2705ba839efb
org.fugerit.java	fj-core	0.5.1		b574eff9728ed694e9753a66945a8b5f44e8090a
org.fugerit.java	fj-core	0.5.2		5b81510f5ad3495cc89d28fdcbd0fd2f2b03ee5d
org.fugerit.java	fj-core	0.5.2.1		d441321ad5cecc773ec4308faeabe0a4993ce73d
org.fugerit.java	fj-core	0.5.3		528d51f88fe336fae4297881ca663a0a994f8cd1
org.fugerit.java	fj-core	0.5.3.1		59e1abe99bfb7c4db7bd0201929621a52c6a1651
org.fugerit.java	fj-core	0.5.4		56b2c3d2e8be2e5d2d78b141a6178789f516827a
org.fugerit.java	fj-core	0.5.5		3c263776c14d673547b6984aaefc08870ab2c97c
org.fugerit.java	fj-core	0.5.5.1		2fded55bc3ad9b5d561f8f346c927fdf0f3522f7
org.fugerit.java	fj-core	0.5.6		308a0b3b5ef50639d3441e97a86db1bca34c9c00
org.fugerit.java	fj-core	0.5.7		20837ba1ac9077b73d78474b6ae4f87c93706a25
org.fugerit.java	fj-core	0.5.7.1		01cacc797ac07a4d3f1e9c1aacd6f7c26c33112e
org.fugerit.java	fj-core	0.5.7.2		a61e2cedf73c5410110bba64572545dc17ff61df
org.fugerit.java	fj-core	0.5.7.3		8b55d62ecd3d224649cdc00a7d1609c4fde4896e
org.fugerit.java	fj-core	0.5.7.4		21d4ceae10c94f29713c2c9f885021738c4a80e5
org.fugerit.java	fj-core	0.5.7.5		228856c0525129791d58b289c3660ebc06a999f0
org.fugerit.java	fj-core	0.6.0		1f4cd4a17a343990643d198a23f9b810894948d0
org.fugerit.java	fj-core	0.6.1		3ee39ea3cc0855573503f2fb96c342c03a2e6b4d
org.fugerit.java	fj-core	0.6.2		c367d63db9ad51046891e4cf932b6f8fdf3f1807
org.fugerit.java	fj-core	0.6.3		11a6997e14ba29f887e891e6c4a0ec3ad12f145e
org.fugerit.java	fj-core	0.6.4		c14e49c8b41f5c1d2a4d37a137f239294474ca76
org.fugerit.java	fj-core	0.6.4.2		b191e83f3c74517cb83259ba1b6b1deeab2a4747
org.fugerit.java	fj-core	0.6.4.3		50eacc74218760a73e3c02b23c45dc3a3d4a60d3
org.fugerit.java	fj-core	0.6.4.4		9878b3d7dd700cb80ff22d47428d19172503346d
org.fugerit.java	fj-core	0.6.4.5		79540fe22443b80b6f4d3359d2341018862b7f53
org.fugerit.java	fj-core	0.6.4.6		f005b3b7c202e7c5a493daf551536591c3703a77
org.fugerit.java	fj-core	0.6.4.7		c7f4cb52c7f22d058af1aecfd4f1cd678a7bcda5
org.fugerit.java	fj-core	0.6.4.8		5519c1fdcf9c2459946097fa9a739fbd983673c0
org.fugerit.java	fj-core	0.6.4.9		6838c2a3a70fb84b5794fa60919203433320de02
org.fugerit.java	fj-core	0.6.5.1		759bced914a266a1d2637128e06f830c81dce8ef
org.fugerit.java	fj-core	0.6.5.10		b034fd2f83bab45230f08c0f14445a7ec81e108e
org.fugerit.java	fj-core	0.6.5.11		7e155b04bd3504944a8590236926fef60f0afeb8
org.fugerit.java	fj-core	0.6.5.12		e5f3fc3506eabf97f0aa5105ea165bbf41bd635c
org.fugerit.java	fj-core	0.6.5.13		a8eede5cc7b0de2c5d0d92c85aec8dfb7dedddb3
org.fugerit.java	fj-core	0.6.5.14		cf92c2079c22f875978d22bdb8c4aaa3df71055e
org.fugerit.java	fj-core	0.6.5.14-b1		82a621300c18de49cc58babc82a38377420ce0ec
org.fugerit.java	fj-core	0.6.5.15		16252c24174f666fb6613d96bd60cdf7490be921
org.fugerit.java	fj-core	0.6.5.15-b1		7e50fe86c0fa6dae9dc35f015a5f33c284cd2afd
org.fugerit.java	fj-core	0.6.5.15-b2		f2ecb2f0dbddcec10149e7b7afb7e15e0438a875
org.fugerit.java	fj-core	0.6.5.2		c0a591c25c315fb3c320925f6a19cc8079b6ca84
org.fugerit.java	fj-core	0.6.5.3		a38f80cb7725673db7b5fafe5702372d7c7b401c
org.fugerit.java	fj-core	0.6.5.4		b7d3d3e5b4e822289ba081af60eeeb014ac3072a
org.fugerit.java	fj-core	0.6.5.5		98e3bcd74e796000e6a43e3b94b5e2f8182d6757
org.fugerit.java	fj-core	0.6.5.6		11d51a0b40809e1f856a9c3870af67f14465fe91
org.fugerit.java	fj-core	0.6.5.7		478477073c326eee164be7559e194228d7de3ffd
org.fugerit.java	fj-core	0.6.5.8		fc54c8f179c8ff4082ec68faaa16ebd202b62788
org.fugerit.java	fj-core	0.6.5.9		2be7f7e04e7e927310c9acae2e14a4dcd6a8d988
org.fugerit.java	fj-core	0.7.0.0		25a0ca76c17d1576e00f411fb6f5681c8e991b37
org.fugerit.java	fj-core	0.7.0.0-b1		a33d5c15b27f0773987d7928237b9884ed57b4f1
org.fugerit.java	fj-core	0.7.0.0-b2		187cdf0dee1fc1682492b4fffae674a77f7f5ad9
org.fugerit.java	fj-core	0.7.0.1		cba66e403ce2b65739fa933432c024d277f6c0a6
org.fugerit.java	fj-core	0.7.0.2		e984c3a1ad6e4ab9669c43b931e48d199057a84c
org.fugerit.java	fj-core	0.7.0.3		b7b5abf6b83d61dd383cb49226dd4ad141b3b80f
org.fugerit.java	fj-core	0.7.0.4		abf3659de80397cca5223c3dbeb39d720390d725
org.fugerit.java	fj-core	0.7.0.5		56a3ece73993c855b7f910fcafc49d98354b6e87
org.fugerit.java	fj-core	0.7.0.6		b4f267105a66fd959ce1fa957fb54969beb2738c
org.fugerit.java	fj-core	0.7.0.7		f01da6235d8b3fd083dfe415fe506ade4a160021
org.fugerit.java	fj-core	0.7.0.8		7c33aad3d71438aa7986890ca3bf0c8c3c9007a9
org.fugerit.java	fj-core	0.7.0.9		8860116e564cc92f95a9d292b195da7f100f362a
org.fugerit.java	fj-core	0.7.1.0		fc9622ccfc91473c2c60646c20df3cb2d9f83d85
org.fugerit.java	fj-core	0.7.1.1		7eb5cd5e80dc6de52cf51d96fc1da7bc2b6aa4a1
org.fugerit.java	fj-core	0.7.10		9da68dc3dcebf868a1391edb117ae9037cc560b1
org.fugerit.java	fj-core	0.7.11		d5a3b3504ba3e9878b33d804bee193d3b93e63f1
org.fugerit.java	fj-core	0.7.12		a7e7c9a7fad3d8ab3729623fcba95412191810b6
org.fugerit.java	fj-core	0.7.13		60ac003e3553d2eb65ee252391a7ae289dc7ffe4
org.fugerit.java	fj-core	0.7.2.0		54b900b0e586275dbefd5a5a5120d757c0eab3f5
org.fugerit.java	fj-core	0.7.2.1		b1b65ff3a6961eca5c6ed97e5944f371c5e1b2d0
org.fugerit.java	fj-core	0.7.2.2		f870399266dd7137a8ce81df1a05f872853e1d46
org.fugerit.java	fj-core	0.7.2.3		e060259065fac1a26d00d2718569df1f1e75f2ce
org.fugerit.java	fj-core	0.7.2.4		075939d473c68ae929898cf1a11cc8336ab79c4e
org.fugerit.java	fj-core	0.7.2.5		e3a9e9ff86051e4eba3eba1152eabf35fcad4038
org.fugerit.java	fj-core	0.7.2.6		5fce1495ff8d730c698fb08ca08becdd51db1399
org.fugerit.java	fj-core	0.7.2.7		16b67d4e321eab76ca8fa22782d23035de6c4704
org.fugerit.java	fj-core	0.7.2.8		f31a3e0bef130f1d957860099b640be603ba849e
org.fugerit.java	fj-core	0.7.2.9		28469d9540bb27c7787bd9fece8e80ba8b5223d5
org.fugerit.java	fj-core	0.7.3.1		be010cd3586e4f17314a06a9df954377bab75109
org.fugerit.java	fj-core	0.7.3.10		f9e61c6fb7b0fbc5e2d63c852ea8dfb8a7e4acbc
org.fugerit.java	fj-core	0.7.3.11		9fa5d8f332714afdc9858f5a2b6bb3f9db132e54
org.fugerit.java	fj-core	0.7.3.2		b57013049d2cd2d85984d967ab89a0525295e4f8
org.fugerit.java	fj-core	0.7.3.3		02df6a66258545d08489bc098bec85c2f273c30a
org.fugerit.java	fj-core	0.7.3.4		7b602628af73f11b44e7991bdcf374443a31f403
org.fugerit.java	fj-core	0.7.3.5		b001097b5641156c85be6810a548f7afbae775f7
org.fugerit.java	fj-core	0.7.3.6		8f6ed48b13c62b9415a7c1ef9902833070fc59a0
org.fugerit.java	fj-core	0.7.3.8		8544e6f7ba59bacdc1a997892dd435693eb95efd
org.fugerit.java	fj-core	0.7.3.9		6b4e7fe512b65b94e631bc53430eca63b40a6dc2
org.fugerit.java	fj-core	0.7.4.0		1384ea7bba1d0b2523cb799c8cab555d274a88c6
org.fugerit.java	fj-core	0.7.4.1		351fbe5b6447d65efe96426fbb4dc73fab8b21b7
org.fugerit.java	fj-core	0.7.4.10		f61ecf510aebd8e3d1e4bfd3643f7da1a0f4786c
org.fugerit.java	fj-core	0.7.4.2		ffe83b3d982971b7f35c52f65bfb3b44fd732410
org.fugerit.java	fj-core	0.7.4.3		e07ce9f0a794275f82fec753e6495d8694cfb8c6
org.fugerit.java	fj-core	0.7.4.4		eff9b447c9f9481372f27d458baf6293c532482b
org.fugerit.java	fj-core	0.7.4.5		775e9e2ea47814d2932300e770803409e3feac1f
org.fugerit.java	fj-core	0.7.4.6		ba94e20e4b3018e9025052de68202159248542ea
org.fugerit.java	fj-core	0.7.4.7		65560428a3b7f9f87a53df02ee694d3daab11113
org.fugerit.java	fj-core	0.7.4.8		1cbf95e539b049a2f51c6cb2ffa7a6b40ffbbb91
org.fugerit.java	fj-core	0.7.4.9		aeac71785b53bdf84b76a01099c60f538d47b809
org.fugerit.java	fj-core	0.7.5.0		df59ed94ab306bddba64d8ae71fa0b35b8d5e9de
org.fugerit.java	fj-core	0.7.5.1		c0333fd9f9c429abac7ac8d23bad3011edcd986b
org.fugerit.java	fj-core	0.7.5.10		f153ffe26367384dc6909d35b5c745a4017ba633
org.fugerit.java	fj-core	0.7.5.11		ee635b9df2ffa2d26ae52328691a28b20a3cd63c
org.fugerit.java	fj-core	0.7.5.2		dec8abddfa6147663b85739ad05f913cabb3eb49
org.fugerit.java	fj-core	0.7.5.3		dc30a8f551bcf594e419958beb9efcc8cd8ecda8
org.fugerit.java	fj-core	0.7.5.4		00cfc40aac24bd124e3d17d125dd23c79bed822d
org.fugerit.java	fj-core	0.7.5.5		9a192bde9f1d5a557d128ad3596fa6532fb4c3c9
org.fugerit.java	fj-core	0.7.5.6		b1a9bf06f23c777637a0a7f3ad6751a32ad6c70e
org.fugerit.java	fj-core	0.7.5.7		19caf23705f5897163167a4439087361f606aea1
org.fugerit.java	fj-core	0.7.5.8		f4c5adf92dcd2c82a4c2820725dda811451f812a
org.fugerit.java	fj-core	0.7.5.9		7379d90506c20c461fca356a311418fa9db102e0
org.fugerit.java	fj-core	0.7.6.0		af5b7d21ee0e17b59e74a448da99247fc6407260
org.fugerit.java	fj-core	0.7.6.1		13b4b7f1ef6f177b501a66daeb182f7743f27506
org.fugerit.java	fj-core	0.7.6.2		43a0f9cca8bbebdc07d0e7e86bf09eab42d63acc
org.fugerit.java	fj-core	0.7.6.3		00fe43d95dca278de0c1d6f7c8305fc3e4ee24d6
org.fugerit.java	fj-core	0.7.6.4		ae3445b50ee7806501849eadbe720f359398a1e5
org.fugerit.java	fj-core	0.7.6.4-jd1		036cff474f7abf9132ce6438130991e1e1c0c9c4
org.fugerit.java	fj-core	0.7.6.5		cb3bd872ee9b139c9aed9a70aa0ede1b213d9b56
org.fugerit.java	fj-core	0.7.6.6		7e46f835b46943cef192ac3f343dc69872b8cabe
org.fugerit.java	fj-core	0.7.6.7		e004d6255fb7cfe197c418499db8ae001763cb65
org.fugerit.java	fj-core	0.7.6.8		3db36a4fabd60375e89427138ea7d85f14dccfc8
org.fugerit.java	fj-core	0.7.6.9		a1239282e9d283f1d95e27715588cb0db297ecdb
org.fugerit.java	fj-core	0.7.7		6c02581f4370f8b56d2bdb0bcd90610727d6d87f
org.fugerit.java	fj-core	0.7.8		25f6f120ff4209b5a1e34019b73c8f0f77f57668
org.fugerit.java	fj-core	0.7.9		210d8cd1b8db7badeed75f340074f2e43816635a
org.fugerit.java	fj-core	0.7.9-b1		63ad935784450ad7d11182a29b3129a8ef5d9ede
org.fugerit.java	fj-core	0.8-RC1		bfb78dcaa321e6685060ee36d4d5600ba2e85cb9
org.fugerit.java	fj-core	0.8-RC2		fd6feab36b51e2391ea25612f1150ecef53d9b63
org.fugerit.java	fj-core	0.8-RC3		b35fdd214dddba55c73b772e71295cd44f36d367
org.fugerit.java	fj-core	0.8-RC4		443c4c2a21e55969044b199e3a3e38ee2595f9a3
org.fugerit.java	fj-core	0.8.0		eecabfd4561baf8befb03f04ba07bb0d13838ba1
org.fugerit.java	fj-core	0.8.1		fc14e41328465f369cdaffe86920ac4bf35deae3
org.fugerit.java	fj-core	0.8.10		65e0901682d09faf47390e61d250a024acfcf649
org.fugerit.java	fj-core	0.8.11		bb579ba6667d2b7cfd2f5d984c41362d91658c7f
org.fugerit.java	fj-core	0.8.12		a3a08189515539ceaf3efa0b5e29106e7aa03015
org.fugerit.java	fj-core	0.8.13		37851f6db112818b04efe28eb7e7838fcd9805ed
org.fugerit.java	fj-core	0.8.14-rc.1		55dce200d836d42d114dfb24a6ca026679e45c78
org.fugerit.java	fj-core	0.8.14-rc.2		6ea0807c7bd1b529f0dbc61be07542bcc1b3110d
org.fugerit.java	fj-core	0.8.14-rc.3		6eb4b8698da76f6dff06c092fd5bb4dc8d337627
org.fugerit.java	fj-core	0.8.2		5e0df1646cb00932a06bcaeefb64688df7f220a9
org.fugerit.java	fj-core	0.8.3		81c5f7da68406a428f45c6927a4ed88e944bf282
org.fugerit.java	fj-core	0.8.4		8f48eb6f66b4c0a583e285949c3473389c7e33ce
org.fugerit.java	fj-core	0.8.5		6e625821562992463f78bef7495791701a158c82
org.fugerit.java	fj-core	0.8.6		575f8e86c94074909cc4f4313d1f0f5f52fada9b
org.fugerit.java	fj-core	0.8.6-jvfs1		635601f1776775a09e4c54b007d4ae968842e971
org.fugerit.java	fj-core	0.8.6-jvfs2		c8a43d1861cbd1ba9c9d1f27b5e3771f7a02529d
org.fugerit.java	fj-core	0.8.6-jvfs3		b2f767c46e90db7467236a6f550a23d48b3031ee
org.fugerit.java	fj-core	0.8.6-jvfs4		f86d551da55e04051dae2b92dc5ed213e5f81102
org.fugerit.java	fj-core	0.8.7		e73949b3019f76c6f819c373a39e2cfac5ee6cb5
org.fugerit.java	fj-core	0.8.8		09deb178fe30a634761798ab5cd8b1c961952c04
org.fugerit.java	fj-core	0.8.9-b1		6b14a9f381abf2d7a851250a6589704675e1d5b3
org.fugerit.java	fj-core	8.0-RC5		1062dc4316924d210e4ce6f3f3eca2160a93460c
org.fugerit.java	fj-core	8.0.0		148469f43174afdc3400530dbf02a5619fd93a6b
org.fugerit.java	fj-core	8.0.1		fd78e7c712a113b86cb1f67ffae885ea11dba0fd
org.fugerit.java	fj-core	8.0.10-rc.001		3f94ae16ee8532f77838afdf287965069279d609
org.fugerit.java	fj-core	8.0.10-rc.002		ce0219fdcdfed9138ce9f5521a9f29269688d198
org.fugerit.java	fj-core	8.0.10-rc.003		2b1caf517649075ac4d9c7f342c653f74dfe9f4a
org.fugerit.java	fj-core	8.0.11-rc.001		3fc21bd4a10b14d8527cdd765b7317d9e1e795c6
org.fugerit.java	fj-core	8.0.11-rc.002		6dd3b2aa4b125a45c5728e2998662c0034f3f5ac
org.fugerit.java	fj-core	8.0.12-rc.001		d2536466725de109f27df43e922b8abfc7ba6658
org.fugerit.java	fj-core	8.0.13		e8d8c302c870fcf69e781afc77d0bffe2ef5fcd9
org.fugerit.java	fj-core	8.0.13-rc.001		323dcd757f93e0b32a2b7fee72aa7dfe7ba8011e
org.fugerit.java	fj-core	8.0.2		4f372f3e25af239d4dbf819d56fd055cd79cddb8
org.fugerit.java	fj-core	8.0.3		9da75006a168d94762ec58726dc32fdc3b6d9ad8
org.fugerit.java	fj-core	8.0.4		fa730c1bcc4bf9eef7f8ed07e6e4ad1bd6eddafe
org.fugerit.java	fj-core	8.0.5		bf369aa29313e6dfc7de78d51f2c536283d8bbb1
org.fugerit.java	fj-core	8.0.6		b7c364d81fad8c6ff02494b2a88eb738740796e8
org.fugerit.java	fj-core	8.0.7		5b6c9001e2bf3a8ff43a0c6343c5e646506ae0dd
org.fugerit.java	fj-core	8.0.8		6a124242b9457a96eb4106b869c8a2dc71c778a5
org.fugerit.java	fj-core	8.0.9		96edae04015f1ada341f1eba124926c8115d5876
org.fugerit.java	fj-core	8.1.0		4a6692d440a4035e82dda2130ef0c646dd3fc68c
org.fugerit.java	fj-core	8.1.0-rc.1		7a529327a3e7b54ac33bf12149996ff99f6a8baa
org.fugerit.java	fj-core	8.2.0		583dd5b73a628ca62277dc472603aec772154a40
org.fugerit.java	fj-core	8.2.0-rc.1		101d0c4cdd55b8c6f6b8616abdf7dc7803caf757
org.fugerit.java	fj-core	8.2.0-rc.2		163c61b3a0f09cc3d358af1d6d622b5f10de807d
org.fugerit.java	fj-core	8.2.0-rc.3		c62a3925a8c1440814694721da8ec84e0e5b7c3b
org.fugerit.java	fj-core	8.2.0-rc.4		5ac8573d8b40d353ee022200a60b96e94e92a378
org.fugerit.java	fj-core	8.2.0-rc.5		d43ba0b537ba0d89ffb15dfe1a8e60ab87f28301
org.fugerit.java	fj-core	8.2.0-rc.6		c76dd2be285bf3ffebd6096d279da580d7123094
org.fugerit.java	fj-core	8.2.0-rc.7		55096400a96c330c43f87eb1f63eaed54468a609
org.fugerit.java	fj-core	8.2.1		b7e19b44752f2a83564dded635f2b10ffe1b09e4
org.fugerit.java	fj-core	8.2.1-issue22.1		ee5526adb2aa3d418c691ea905e1616bc4509be3
org.fugerit.java	fj-core	8.2.2		f76c552d2faac5bef4c909e75edd52cef26177cf
org.fugerit.java	fj-core	8.2.3		beff1c3bc46e38df7d2d15104aebf3da29a445a2
org.fugerit.java	fj-core	8.2.4		e085514cab5260f6d35fb8dfd1243e3e3caa8dcc
org.fugerit.java	fj-core	8.2.5		bda4943931c10b8357ee0c8beeefe08a5536f72a
org.fugerit.java	fj-core	8.2.6		f87dc69765283101f110bd3b16177901cfd4a65e
org.fugerit.java	fj-core	8.2.7		8f6f4e0973e76bae6aa4d06816881a6cb01bc514
org.fugerit.java	fj-core	8.2.8		fdd38600ee4f6fd095ab5bb62abc5390b600a2e9
org.fugerit.java	fj-core	8.2.8-rc.1		e63b2fb7f6b283789d36ab23e4977b0e1f5aa7ad
org.fugerit.java	fj-core	8.2.9		e63892fdd0a1c026fa43b61987d946b2ce527f99
org.fugerit.java	fj-core	8.3.0		68cb2a63d2acfa46811f89ca7011065aa269ab66
org.fugerit.java	fj-core	8.3.1		748b3c004c33c4fead7b112b25377080e761c952
org.fugerit.java	fj-core	8.3.2		aac3b06f322e61c4a3bd76fd530d273ab69194fc
org.fugerit.java	fj-core	8.3.3		6928bf09fde72eac7bb5ceaa3ceb528b3f64affa
org.fugerit.java	fj-core	8.3.4		c25186348543c100e9476c1159c8adda2bae97f0
org.fugerit.java	fj-core	8.3.5		96dd8dae64de25b175ca05f12555810e8d468e1a
org.fugerit.java	fj-core	8.3.6		ea8ae952309237cf3f16a6103a1046024f2fe37e
org.fugerit.java	fj-core	8.3.7		63d36ef4371784c5ead092dba956fea4e4b75f2b
org.fugerit.java	fj-core	8.3.8		7e53df1d285672c0d53b2f7793d3536bdec62e05
org.fugerit.java	fj-core	8.3.9		80398b459ed137fb32db79d897a2c2baa13a1b3d
org.fugerit.java	fj-core	8.4.0		15a681d36025db8fb48dd03b6d0eb1edebe94564
org.fugerit.java	fj-core	8.4.0-rc.1		d3bbdeef16fd25b7ba77e857213e4d9874edbce6
org.fugerit.java	fj-core	8.4.1		55041864058871f56556ab1a5c8e764dca053251
org.fugerit.java	fj-core	8.4.10		25e4f5b8f1c1002c5ad3013a808f4e288a9faf74
org.fugerit.java	fj-core	8.4.2		151dbf98d07c1ee683301d29ad04f50d63de8b42
org.fugerit.java	fj-core	8.4.2-rc.1		c49cb7fa1aed501259d276f8f65da263c81673a2
org.fugerit.java	fj-core	8.4.3		19850eb88171de07b86681841d3e32e4392bb8d2
org.fugerit.java	fj-core	8.4.4		7714427f318a3cfb004da71b49b76698b31f39c2
org.fugerit.java	fj-core	8.4.5		7b48e1592f5744e5ebdc23cff22321e7c2f2b229
org.fugerit.java	fj-core	8.4.6		d25b8191646def4b14695bf29b65eb1b0830071b
org.fugerit.java	fj-core	8.4.7		982e3d4cad1c7cd1b5e00c034b4f16abf58b31e7
org.fugerit.java	fj-core	8.4.8		3cc31b2c6120bfb31cd74819270ab860ce759ac8
org.fugerit.java	fj-core	8.4.9		d641778ba2bdb1fb0e0b3b231bbc6b8f5753c527
org.fugerit.java	fj-core	8.5.0		ed3042894ab4b5ec28d932333df3586419061530
org.fugerit.java	fj-core	8.5.1		352b868a336dccb2046177ab7bdf252461d669f5
org.fugerit.java	fj-core	8.5.2		5293c1aaf42804c0b530121c70073a5b9b8097a7
org.fugerit.java	fj-core	8.5.3		5073553102d9c5b11d17caa8e94986d56bf1020d
org.fugerit.java	fj-core	8.5.4		8a0a1793be9e33188d77deb2658f600dde3211b1
org.fugerit.java	fj-core	8.5.5		8b48d472c8c346c13027100af6aad5dc02f60760
org.fugerit.java	fj-core	8.5.6		34711cfbdc2392e16ca03f2c1e45d089319fb9aa
org.fugerit.java	fj-core	8.5.7		d29861a451fdbd0f870e4e730cfb371af1e2c78f
org.fugerit.java	fj-core	8.5.8		3b20398e469fb60a6ca639501a60b9dbc74e41ce
org.fugerit.java	fj-core	8.5.9		f628a33a1d32c16c627fb0fe93e277ed34811f56
org.fugerit.java	fj-core	8.6.0		81329a12ffe4b4333d91c24c61a19caa96b418c8
org.fugerit.java	fj-core	8.6.1		cb62654af5b770d7012f29be489ef8aa226e91d7
org.fugerit.java	fj-core	8.6.2		9d61e87b230cbb9cf06a1627114f3efa4c177ab5
org.fugerit.java	fj-core	8.6.3		8c222926c7d272e46296f64c3be87fbb14141aa5
org.fugerit.java	fj-core	8.6.4		c8ab50a4a3530f66ecc1a22ca9b8a3e9762615c3
org.fugerit.java	fj-core	8.6.5		2c8a5a289db466348b79f575827747c356ebb7fc
org.fugerit.java	fj-core	8.6.6		c7f0120a76a3329b34d88d8bc7f1db4f86d94510
org.fugerit.java	fj-core	8.6.7		d7085d2094c9fcb0aead29fe692c48796e317d94
org.fugerit.java	fj-core	8.6.8		b609a356efc2449a93de6e3a640a04f860730925
org.fugerit.java	fj-core	8.6.9		ed6a4e10ef499abd8fef9a5cec1cab47f762c131
