cloud.altemista.fwk.framework	cloud-altemistafwk-bom-tsf-custom	3.1.0.RELEASE		N/A
me.hsgamer	hscore-ui	4.3.2		93f50eadefeba18f88bc10b5fda2714eaeaa69a3
me.hsgamer	hscore-ui	4.3.20		79540216cd1701564349c9507e70bc94c1dafad9
me.hsgamer	hscore-ui	4.3.21		9fb56ce499546e8b54a5c63872f7d4f179c44a23
me.hsgamer	hscore-ui	4.3.22		98cbc0e0b67583fb9b769119b6a3281d190edf77
me.hsgamer	hscore-ui	4.3.23		33de033fa446388c22912498ecb5db528d267bf5
me.hsgamer	hscore-ui	4.3.24		3cec6323c1807826fdfe94f7f184088e7db73997
me.hsgamer	hscore-ui	4.3.25		3807c71b1c2fab19b1340f22c4da62446a536a06
me.hsgamer	hscore-ui	4.3.26		7ec42dfb5d7d9ebd9aac40bf2e8c7b872558e1ac
me.hsgamer	hscore-ui	4.3.27		7a8fa12f6120fd9a25fdb1682037156d72a519ed
me.hsgamer	hscore-ui	4.3.28		c1c1820c247bf278c972ab73620acc4be7964093
me.hsgamer	hscore-ui	4.3.29		2ac53cc991bf4fbb3238f8fa028971e6bd7f1188
me.hsgamer	hscore-ui	4.3.3		81aa0fc5b42fcf31da58072ed5efa15fa120f035
me.hsgamer	hscore-ui	4.3.30		5332a8d2e3b3fd173abbefcf546e3619120b5454
me.hsgamer	hscore-ui	4.3.4		e3dafa2f722eb1bede093c343109bdc8422664e2
me.hsgamer	hscore-ui	4.3.5		99d16bebf180e457ddf4edb75d0b366f5b3be1e5
me.hsgamer	hscore-ui	4.3.6		0d0c2dfdfe048412b495f675ad10499bb92d1870
me.hsgamer	hscore-ui	4.3.7		3eea7ac4a2e875d8526bad889e398f6ef6291ba8
me.hsgamer	hscore-ui	4.3.8		ecc3da84dda1dcc70d934d16f9d963875a0c9568
me.hsgamer	hscore-ui	4.3.9		debe4743ca158f3937b1d441f91cb03c9677ce3f
me.hsgamer	hscore-ui	4.4.0		f1d68912efc53a6b919d379a2e6411d46947d346
me.hsgamer	hscore-ui	4.4.1		3a2fef52a534d3b976c75239cddf43d54e700b3c
me.hsgamer	hscore-ui	4.4.2		e492e492b8ddd6a9040ea854ba891c57948e16c4
me.hsgamer	hscore-ui	4.4.3		7baaff9254a4d1f55ac840ca56fb7ad509ed875c
me.hsgamer	hscore-ui	4.4.4		2e33d27326ec7dbeb889107f6f8b99e6333701b3
me.hsgamer	hscore-ui	4.5.0		d1b01884f0c85aa42454c5e376e49082e7e182f3
me.hsgamer	hscore-ui	4.5.1		0dedcf04f0d076536530319ca406e33073f1a58d
me.hsgamer	hscore-ui	4.5.2		26e172c82bb3e949cd007d5b5e2b117d3648a174
me.hsgamer	hscore-ui	4.5.3		4c0b87d2c19849b4aba965f73065b622cc51797f
me.hsgamer	hscore-ui	4.5.4		57cab20e0404b5b29b98a55d580b9429c25f55af
me.hsgamer	hscore-ui	4.5.5		c240b65870dc7367590d7c29382792a097383375
me.hsgamer	hscore-ui	4.5.6		13971b373d645a74297668033fdeeb28cb1af77b
me.hsgamer	hscore-ui	4.5.7		0710db15c0002e19801e93a41e0aa8e186f16f49
net.sf.itcb.archetype	main-archetype	1.0.0		1e80f3e45bfc4208b1b1826a99e9d26cb1aa038e
net.urizone	ddmsence	2.1.0		69a300f552a65ec88660bb5ff8aeee8f1f78eb21
net.urizone	ddmsence	2.2.0		5bca5399248b163cef15e2a70f3722a7eaccbab1
net.urizone	ddmsence	2.2.1		d0f7493358dfe2f23a69b7a15df084db69503b6c
net.urizone	ddmsence	2.3.0		6b03129f9f507b99a01fc6e1802263c9ef920b65
net.urizone	ddmsence	2.4.0		e1b0ab875b7e8407a1ecacd393bfd3dad3acf754
net.urizone	ddmsence	2.5.0		e88acb32656121235e2e5174028216e6bb684350
net.urizone	ddmsence	2.6.0		d0af5beb4d74e38e30d4657304cc4b7962c803d6
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.1.0		09f00efdba2ffc09f64721a74b789a0d03a11e87
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.10.0		ccf65c9e59328e8117cc349d76bb0c2f28435799
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.10.1		26bf8e8eda18828b570b611a179b38df2c39b9f4
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.11.0		4776ff75473576a55258487ff28297b2767230c4
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.11.5		c96aea8f2cce0fbde789fd980f79bf3457781ca7
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.2.0		f6efdbf7b9f8bcff5d477301a4fe008b9b36fe7a
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.3.0		820528cfe471bf280640510995bd4bfbbf013b61
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.4.0		670509f8e8c6b32cdfab68d716bb783821e92df1
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.4.4		ef7ff383ab12d1eb2091cd3d8f2814201d35f9fb
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.5.0		955af7304676190f389adaeb01bb1e318fad6e62
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.6.0		34d4b683da368fdcacc42f484c05b7314b948b9c
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.6.1		29d2bd447ff653ea8502f151a8af4ed38a2c5288
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.7.0		c1f9dd8d93c0e15afb4957acdb27928f7291bfe7
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.7.1		eeb7693f778429ef6b1e8c3c336a2faa427f1744
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.7.2		73a38cc42ba6eff81d0b29bdc7affbbeccc8a847
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.7.3		ccf1246b24a347d91ccdf8352e5886cd6dc187b9
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.8.0		46c5030a8171494a05f3dc4e4d96dc6423e94002
org.apache.camel.kafkaconnector	camel-nitrite-kafka-connector	0.9.0		9b60fe558c3a986e5665d2a95ba7d8aec5d7c6cf
org.apache.plc4x.sandbox	code-gen	0.10.0		3c1fecb55b8c4cdfbf9638ca4f6fcccf66ffe7e9
org.apache.plc4x.sandbox	code-gen	0.9.0		6246f1ee4e86f046e4803365f584e94960f39a7f
org.apache.plc4x.sandbox	code-gen	0.9.1		6c061dc136310939a31d4f7dc624479517b660a5
org.apache.servicemix.bundles	org.apache.servicemix.bundles.javax-inject	1_1		d25e7e0472d8bf3811d37e6268cc946ab7f2979e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.javax-inject	1_2		f146c0e62c9a8c62e04fb99b6f1b8e1cd8213be9
org.apache.servicemix.bundles	org.apache.servicemix.bundles.javax-inject	1_3		22d6327107b4cf2f8315712c7c482bf39ac4354b
org.camunda.bpm.extension.dmn	dmn-xlsx-cli	0.1.0		fdf2bc2c98b764df53024a073c72049bfb4c8303
org.camunda.bpm.extension.dmn	dmn-xlsx-cli	0.1.1		54f1366ba8158916310b36826785b234b7f2cf00
org.camunda.bpm.extension.dmn	dmn-xlsx-cli	0.2.0		a460713d5f98e1730c92b16695a828dc6ee099c1
org.camunda.bpm.extension.dmn	dmn-xlsx-cli	0.3.0		3d698609f5a3aee4591ea1345e558ba40e29f120
org.camunda.bpm.extension.dmn	dmn-xlsx-cli	0.4.0		a96003f8b6a79e787d394441e73bff53a301249b
org.codehaus.plexus	plexus-velocity	1.1.2		7836d050eb7d9991d141d715f084805daf4996e7
org.codehaus.plexus	plexus-velocity	1.1.3		b0784af8b5cd2d5b7082b5faf774228218fdcb13
org.codehaus.plexus	plexus-velocity	1.1.4		583c7749ee9e9dd2df511b0aff8fb7136344dbb7
org.codehaus.plexus	plexus-velocity	1.1.5		9e635e5c53864d3a8d687a7ac3f73e0f898aa8e8
org.codehaus.plexus	plexus-velocity	1.1.6		43561605f6bbe07c810910b0d0d5a9ee7e71e85c
org.codehaus.plexus	plexus-velocity	1.1.7		1440fc2552d1405b1c2d380ef3b96c4d9c6dbd0b
org.codehaus.plexus	plexus-velocity	1.1.8		d6b34818c82cd2e2f7bc75a2852d31283d154291
org.codehaus.plexus	plexus-velocity	1.2		1331b9d6bbf99ead362c68c2f318ebe5fedda598
org.codehaus.plexus	plexus-velocity	1.3		2f4d4deaed166a08d4836a50144dde11eb038649
org.codehaus.plexus	plexus-velocity	2.0		e7b7e5ab2b7dcbdfe14e302aa600258cedb0f886
org.codehaus.plexus	plexus-velocity	2.1.0		9eb59fee6210d4a3ddb16571e72874264f334514
org.codehaus.plexus	plexus-velocity	2.2.0		75a983b74a4c0adcd0751528ff397ae308ef6d0c
org.codehaus.plexus	plexus-velocity	2.2.1		628430e6d58dc3eafa96c3dc71f165291a036c07
org.dromara.stream-query	stream-plugin-mybatis-plus	1.4.5		5ee2d5fbded4ea7616e1ab61e83cdd03c29ae1eb
org.dromara.stream-query	stream-plugin-mybatis-plus	1.4.6		1e3dcae1233f957187309744526b0a319b3c07d7
org.dromara.stream-query	stream-plugin-mybatis-plus	1.4.7		a45c4fd957126cc801be350a09d3fc9520e2a74d
org.dromara.stream-query	stream-plugin-mybatis-plus	1.5.0-alpha		b8f9e2a117828f05d71529d028bec1338dd367db
org.dromara.stream-query	stream-plugin-mybatis-plus	1.5.1-alpha		7cf1257b96a016ee2fe6239e25a79e27c3b0df6f
org.dromara.stream-query	stream-plugin-mybatis-plus	1.5.1-alpha.beta		b998ad35f51b7acc10f2d1706a8b73bcc3ab0410
org.dromara.stream-query	stream-plugin-mybatis-plus	1.6.0-alpha		841002f689c7fd214df3f0ef7c5b68489e62a812
org.dromara.stream-query	stream-plugin-mybatis-plus	1.7.0-alpha		ed019f1c8868dcca79456e9d5b651a1b33a6e333
org.dromara.stream-query	stream-plugin-mybatis-plus	1.7.0-alpha+001		ff8333f093420780fc45f7bbedeea2ecec08f05d
org.dromara.stream-query	stream-plugin-mybatis-plus	1.8.0		59a0bd57464221900d7fcd47855701305a2ca3d5
org.dromara.stream-query	stream-plugin-mybatis-plus	1.9.0		0a7bfcb05ad5bed5be0090624bd045adba0dbf7b
org.dromara.stream-query	stream-plugin-mybatis-plus	1.9.1		a0cac56a25ce0a06f92e99097ae32506577e40e9
org.dromara.stream-query	stream-plugin-mybatis-plus	2.0.0-alpha+001		6f19acf31ba039d5695831de5770760620b43212
org.dromara.stream-query	stream-plugin-mybatis-plus	2.0.0-alpha+002		987d2ccf4b3cbe79d78afa339af33b8984282da2
org.dromara.stream-query	stream-plugin-mybatis-plus	2.0.1		83a220d32b0173ff7f447cc1e3a92c128c3b39ad
org.dromara.stream-query	stream-plugin-mybatis-plus	2.0.2		e7986824e65e3d453a39c85bb3583196817fc1dd
org.dromara.stream-query	stream-plugin-mybatis-plus	2.0.3		137efab42cd4d2a2a410a4bdd456f3c265616ae3
org.dromara.stream-query	stream-plugin-mybatis-plus	2.1.0		f3fb54f51536c2809789a1db5fbb71163b8afdea
org.dromara.stream-query	stream-plugin-mybatis-plus	2.1.0-alpha		aac0064adecdc4d0c16f6f0e960367a151540265
org.dromara.stream-query	stream-plugin-mybatis-plus	3.0.0		ce66ef1eedeff1c7a205b98ea23d30fb0f29a9dd
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.1.2		76997310bba6ea6b34ad86dea467ae5358ee6202
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.1.3		e8f7b61c507fc1765386c465ffce7a71320e3483
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.1.4		128cfe2165462b34442b199ce24e273085bb20c8
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.0		9ad2b494a0c8f2c498b55f1d8305ce4dc7a5b256
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.1		1e66165d783adee6b20cb29e91ffa237693e1235
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.2		9d122538e3d256fb302173ec08e505ff5c968933
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.3		677e16459442c20b5ba00c214efe7a6d4b4e38c9
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.5		b178639586f21c3764a088e05d775786a0e6b032
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.6		411d1376680f5116fa3748fb1575c39daefd54ff
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.7		7dcaa97ce6e506b8bc3bfee411a8d09ad9575286
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.8		e47ff50260b7768d0d5bacee215ca51ad850de6f
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.2.9		560242e546da968e315ef98e4e4e04cec87a5bd8
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.3.0		b78c8ecfb6179fe3ff50385ca52ba5eed890450d
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.3.1		a6c12a581ddde545c3bc0b5d8bd39a1aa84a9586
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.3.2		554d54807db0aa2ab290e20ad51fb35be21da11a
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.3.3		71ff08816002506569bc882476fe8f100326508e
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.4.0		27d2af90dde189d135ca4ba714d66c6260928da7
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.5.0		80b52ef0e136407e93dc5ee31425ca36de464d48
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.5.1		f356dcabaa393192892ccf7061c83526c948fde6
org.eclipse.dirigible	dirigible-ide-ui-terminal	3.5.2		34ccd95427ef52561d5ac84c291c798a5bac383a
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.0.0		e1d60ba7095844f5317736fad56bf44b53fc2e09
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.1.0		426cc773830937e9265388d738a5ee50a3b4453c
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.2.0		f4f9fef5d58ef786365b2b7b76aa1f4cec1896c0
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.3.0		eb0d51553d43f22b833a748e0f3859b5c947cb27
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.4.0		123405872bdca7e545ec9789c452f3b4f65153ca
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.5.0		522083acf97c7f7d199d9d4d9cd4247579b70259
org.eclipse.dirigible	dirigible-ide-ui-terminal	4.6.0		39521ee26aa80ee0e0cff0866ef9b16aca806943
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.0.0		cb6c65b952eda4bdd226b7ea6aa894a7dfb0f194
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.1.0		ae65bbc64e6c3dd648f847cb50c78975c5168972
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.10.0		df07084af7728f3a4abb8f89fcbd29c94f9bf2d7
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.10.1		6c14493e63ff53dad40590b4f0cef4f9abed9da1
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.10.2		21260b773dda17209d4d14df7f3d86329cfd9a13
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.10.3		adfc509d962f2df5d5aa602517ed490ab9da61c1
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.0		d10115640532426837d7bbcd788a2c993c4a5a52
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.1		e12d50aaba35b6767031f13f7ec69912cc13df84
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.2		f3e4159d61718014eb1fd1cf166ef1684e86946b
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.3		403d599d5f67d94c3f382e67c587aae1db92856f
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.4		962206fa8b9c7fbb8b5bb8d63982899f76626ff0
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.5		27f2a214231aaa43754cf8d09241f30317f7ed9a
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.6		767e9b9716976e6ca7561bd0a0bd266ed8fdd123
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.7		41d25a0d46e0101ef94187bef3ef3cd0a4f4743a
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.11.8		762b21f37c82956deef2eda1f3775c901c26cdff
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.0		601656b7ef6d016e09d9a5c6fc0948e6f2ba8289
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.1		a3691f91c6ef21232736b4e00c23aa5742748a2b
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.10		37bd8c2c2dc8e397851586a89d5f0e3bc18d2fd0
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.11		7efb915209c956ab9e23efd9b9ae8ca018f9e0fe
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.12		419073e6955162549bccb6d97c3f6da3acf4ae6f
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.13		134564067258a0f4b9f583c0dea84d665d4ee329
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.14		7fa79be3d1dfab4c693b435298de461b100b069b
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.15		3a256eb2b93adf3245247ab0d6d76347abd20ea1
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.16		717e78f02c8766bf1536e83aa87bcd487d621132
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.17		1e43a4192c2db79a6a37b3faa213991440a32ab5
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.18		5203031b8cb3d3538f12da62b241b118998fdda5
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.2		1924ef7fa6a47c3f4cf7ad9f5302d393e620abf8
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.20		2467639996217bccedaa435d524e238eb97e5873
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.21		f618136e8ced69a99918a29566ce8b583de33aff
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.3		5b68e34edcd7c44f976efd2fe0be08daaee2a9ab
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.4		64170aaf067b216107d31df5b0bf7c6215828838
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.5		e30b4e6e7776a2ed249c032e4c7b444348889604
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.6		2bdeb2547db27375a76a11e10a85d29788e575a6
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.7		93db8be306a57135ae80148854fdeaff42aebbba
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.8		c359ea97981a13b8a9350dd6e3f11649196abca8
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.12.9		36034f85da810968b059df5731cae3b0d1d5b283
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.2.0		b2e3f217c1ebfe171456c49c9be1874c89998638
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.3.0		bd60a4c2e355f648305c1f6fce78e7225130ae9b
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.4.0		f8ac21f040fcd6601d923a2e768f295eaa0d9dc4
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.5.0		a61c05b55e1a9381013a10e7d1221f4a85bb7015
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.6.0		520b9a52a4bf864427484fcc79ba663a4e434dd7
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.7.0		9b783455a5bb1741094d4d6060bd59e6e8bdbe23
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.7.1		2297f5413d0e48d2590d559b3216ef33fb23349a
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.8.0		2bb51a3c00811cfa8bcb3974d1f2a561f7c1d54a
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.8.1		4d8aa08a432ca10166fef84d732f79e75af10749
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.8.2		6bc8236a5f1aed702193fe2f17a0d8be86a47851
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.8.3		d987abdd5a4142a9c045799cbeb84bb6e0a44cdb
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.8.4		842521b2e6ffc8d43de3031db1106ea530ce017e
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.9.0		7ee4c6adfca49fb8c2486f42679b1a0e25c31bd5
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.9.1		10d92ec3bf1b9275d2d3267fd7a6262a448ba109
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.9.2		3de2577e9590ffc7171facc71c98c66b662eddcb
org.eclipse.dirigible	dirigible-ide-ui-terminal	5.9.3		3ac72564fae55e472827348b9ecc12d53b833602
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.0.0		ebf7c324911266f3d96de034c02bad42d902246a
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.0		3ae753f759dd0c372fc2be3f752a772a7cde503d
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.1		404e1353ddc4ca2479faa8dd7a7398c79d5a6328
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.10		d6c9cf7ada2309c4f0fd7870af0ce0936a68a98b
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.11		dd43f12f80ff8282e106fdad53e46759b1596107
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.12		dc7c7cb31c4a488115e3a7214377bdaf60ce2c75
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.13		d2d7715de6cd8b3cdb9049c0bfa7b690547c0e6a
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.14		1dbc17ad1c15f422c90e1dfbbeeeb195159a8460
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.15		c3fc1e219229284d885bbfd7bb80e7de7a678b06
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.16		ca1162acaf68db2ca0ca16f6e16d31ac73281aed
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.17		33a63925f96a1119041352780011cfd22e3d33c1
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.18		5286a5c6fe1f162389677d7bf80e25f30194358e
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.19		304e381fa1b63ef07554fa5645a680a31b4b0658
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.2		d71caee23731fda701ba14b85288068020d5b864
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.20		7cbd07216147919a178a884bc67b98c685f9240d
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.21		caf13ea97ed7f91f375a19c408e6f7c28a040e40
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.22		2f823360b4d2154fc895ed77314255408c0be838
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.23		67a269be8d0c61cff975477354f281bdec30ede5
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.3		3aa79803858aa048cd19bca67da7ce65bdcb5293
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.4		ba5a0cfb4c9dd5a5aa759523d3d3f2e6b7b67ec4
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.5		ad470cf28ec9c8c4ca6a0586218bb21218466ed2
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.6		c6c1aa0600e44a8e4f99fc09a4b034b1c13a2e87
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.7		ee2cd559cbc11124ac70e6a47a62555a6dc1c89d
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.8		23215694fcd630d580a92eb113f8e734965ff1ad
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.1.9		0e0cbb7304f0964b920d93b7f6aa748bc46c3854
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.0		b32d04359f8f2efb8bf13e0bd71046e89ca24fdc
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.1		0d33f1d34b2f8877c8a63e35fce4b260b6d6beee
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.10		e1f32dc83bb8734ba03819911617b17d0e58305a
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.11		2ea576308ea4729d601a10d87678cda6eb4145ef
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.12		5ee6a51139e88e300497b3e17d4927d24935cacf
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.13		96f1f665374db7ae307db3913b393976e2f63784
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.14		e5083d17f531b3db2c1b09adabb3bafb48afa959
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.16		3bd384b65be05fb3080a2b26be2bd1c16c14f286
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.17		2808b45dd13b22f6a517174019ff197189eff8e7
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.18		a2f6795b597e36a4763c456e6bca134304522925
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.19		11af9efbeb01f072ce66189bf85cf075a883378a
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.2		605e5cb612989a989f75ca32d9972fe0c24e4488
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.21		1691f8981ecaa6e678c6575fbecc2df2d4b10cc3
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.22		42cd2577b93ba76def015ae879b5fe5beb393f1e
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.23		1ff793f8546dfa03ee71f85f8d72adb800bddd1d
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.24		c8d907213a3c8da32a640103874840ff28682d9a
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.25		cc00157ebe1dc54ae2868d57937fb10471a3d993
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.26		491235787a8b11cc0a1ee44e449b9d1e10b8c604
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.27		c7ae5d533b50fc7c8a183f585be80e3c4af6effb
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.28		4be2fe415a432253dfe0ad4afa0cedfd10b4fe80
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.29		83460407a7b2d38193603276e0fbfc1e2a84cc44
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.3		4afcff93a7e3cbd20469ae1462b394b32c4d7428
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.30		5547b455d1ea342ed02169c8d2355799df59005c
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.31		e82e28a296dc60c4c1495ce2da93f3e2c2882a51
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.32		74013277b013caebd2aacef2edb29afe2d006efe
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.33		eb9a655a583bdcac15fd6e5403d8ee8e7f917b14
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.34		faa643ca298183b922164bdbcbc04a23552bd9a3
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.35		2da692c93f0a57bffeea752ce1717f5d1f19f706
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.36		ee5181396bde7dc78c0584b4af10ad8c214a8175
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.4		e229da06a8ab92f7e28bf29b8a7d20bbae03a654
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.5		f5d7e6acfb2edc19d452abd7e5554f161f8a66e6
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.6		edc86278c357c0cc90fefa523941eb68b1f05860
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.7		49c15d7ef88e4122251f363aa9a2c2cfb6707864
org.eclipse.dirigible	dirigible-ide-ui-terminal	6.2.8		3f00721571ac257ef25c3b15c4a0395b948a8731
