app.cash.copper	copper	1.0.0		N/A
org.apache.xbean	xbean-reflect	3.13		d725addb8f245204b4e397172e825399a9583721
org.apache.xbean	xbean-reflect	3.14		99edbb311f9dfd73789266aea7b6a935ab7747d3
org.apache.xbean	xbean-reflect	3.15		44190265e3553b97e823f24030307488c84c6dd4
org.apache.xbean	xbean-reflect	3.16		15f55bf9213c50149bf3d419497eb052ef0f7f2a
org.apache.xbean	xbean-reflect	3.17		30d192b15a6770304d802d0fcbf9203767f879f1
org.apache.xbean	xbean-reflect	3.18		4993945e2e5555e401c1733c28d9fe0b00fcfaa8
org.apache.xbean	xbean-reflect	3.2		77ba892a9475cce6f0db6f4aead7b1a4f345052b
org.apache.xbean	xbean-reflect	3.3		121bf295ec506243a9a488fb5c0f58e5551ef61b
org.apache.xbean	xbean-reflect	3.4		26fd55dceb037f4789b399b22874d74f4d2db66f
org.apache.xbean	xbean-reflect	3.4.1		e7b227ecf853ff5f7dce6d36f4215ed93def62a9
org.apache.xbean	xbean-reflect	3.4.2		9a18ab821944933cd339a22612af50239392c248
org.apache.xbean	xbean-reflect	3.4.3		6d6d6776203c2b8d9758cbc99eb762ad18866f12
org.apache.xbean	xbean-reflect	3.5		d6adcf20415f94faafa711d427a74b6560f84fa5
org.apache.xbean	xbean-reflect	3.6		e295c3d821c606fc1b321d718c8f0ff3115f3477
org.apache.xbean	xbean-reflect	3.7		6072a967ec936b3bb25b421d8eca07dd750219fd
org.apache.xbean	xbean-reflect	3.8		66a534b1512b5fe6263adb18871b256b150f02e8
org.apache.xbean	xbean-reflect	3.9		8bc2405ab6ad3bde631a71cf34888e5b4965513f
org.apache.xbean	xbean-reflect	4.0		f8c5cecea4cfe1b35aa36a0d4abebd51de13d3f2
org.apache.xbean	xbean-reflect	4.1		e60eb64f86bc6d94e9709d29083b84a457884c01
org.apache.xbean	xbean-reflect	4.10		224c17e0ee00cfd079036175e1a8b6ae854ec0ef
org.apache.xbean	xbean-reflect	4.11		4e9b22fbc8a18f29ecba89bf741a9ab6187c3beb
org.apache.xbean	xbean-reflect	4.12		6f2b4c7645c3819ab5a5d0e14d3ebcebb685bb37
org.apache.xbean	xbean-reflect	4.13		0209bf7c3dbe9c34829aebec727fc4a1cb1dd664
org.apache.xbean	xbean-reflect	4.14		7dc300ff362c286eda8befa2034f9d2af1ab9e5f
org.apache.xbean	xbean-reflect	4.15		53c93e2e66f83bac0110c32280a9abfe48f7b198
org.apache.xbean	xbean-reflect	4.16		6716d5a7ecf09a8fafab693edc4925ad3a8d390f
org.apache.xbean	xbean-reflect	4.17		6e6b06aa46cba5710cb40b09e813f745d8151930
org.apache.xbean	xbean-reflect	4.18		c383587d2c9c7ac3f3fadd775135f73c53d5d8d4
org.apache.xbean	xbean-reflect	4.19		f7d861b393b524999d439e51b5f905ccad55a3d6
org.apache.xbean	xbean-reflect	4.2		e02c0d9db806075bf9e0f404903534dc3fec2e54
org.apache.xbean	xbean-reflect	4.20		d4c5d954466f351994c01c843b37021b5a93b333
org.apache.xbean	xbean-reflect	4.21		f2681066919988e3a106840a19e75f7360a76bc5
org.apache.xbean	xbean-reflect	4.22		c56ca721653f6cc62775096e9c008ee479e9220b
org.apache.xbean	xbean-reflect	4.23		90670191919e5cebc2d92bf4789a050e6b92dad5
org.apache.xbean	xbean-reflect	4.24		8c07f0786a4c5bb26fba59e8fd7dfe055ef1e1d8
org.apache.xbean	xbean-reflect	4.25		48bce3b400061eff70051103280dc1cb4a76e82c
org.apache.xbean	xbean-reflect	4.26		d84535e5f2bb2ff5acc67e1568e639d36157966b
org.apache.xbean	xbean-reflect	4.27		19d08a59e634d5d105d6e66ba77590437a4b9191
org.apache.xbean	xbean-reflect	4.3		077501be72f143df2d76acea67b672473d728c7c
org.apache.xbean	xbean-reflect	4.4		590b857831929dc6cc3a8d15a391fc3c1aa847ce
org.apache.xbean	xbean-reflect	4.5		ffcc1daa75e1862978e9eaf209f62de75e100745
org.apache.xbean	xbean-reflect	4.6		e76b1622a902383a318a679ae2d71bea482f9170
org.apache.xbean	xbean-reflect	4.7		6f19be8fea3a4bb1bdc8aaa7048d1ec91c8a019d
org.apache.xbean	xbean-reflect	4.8		24763fa135356c9e02bd0e2d494027172ff41f81
org.apache.xbean	xbean-reflect	4.9		8ee497b87f87e389eb5ebff2f79ea880b74fc488
org.automon	helloworld_unwoven	1.0		3f7d1ce6ba7966f1eaceaa19505d601d5fcf703b
org.automon	helloworld_unwoven	1.0.1		857feb87ca29234c99836069b82268b40841062b
org.automon	helloworld_unwoven	1.0.2		c754b21b208459f7942e4b97631ea592afe30b6b
org.automon	helloworld_unwoven	1.0.3		4ca1ab8ee2c08d77442e6b3c01b1a5076daf7425
org.automon	helloworld_unwoven	2.0.0		4db0a0dd115d7d52aac7dbaa858ce309fb0d0b6a
org.automon	helloworld_unwoven	2.0.0	shaded	8f3228603d5e5a6793a8feaf0f678024da3d9ee4
org.danbrough.okio	okio-fakefilesystem-mingwx64	3.3.0-alpha01		N/A
org.eclipse.vorto	org.eclipse.vorto.editor.infomodel.web	0.10.0.M1		4c1d710383fdfa852cbda59926b14ed5ef23d0c2
org.eclipse.vorto	org.eclipse.vorto.editor.infomodel.web	0.9.0		d0709a9ebe1d03327b755fa8d57a8437cfe73784
org.hesperides	application	0.1.3		d5533704cde0798697d8ebd8c3ac4112deeb1ce9
org.hesperides	application	4.0.0		f3ea3368d844cae0f20b39ab684fc18494f817e0
org.hesperides	application	4.0.1		cb956e3bc91f11a8ec7ce84a29b391a1aa2af510
org.hesperides	application	4.0.2		6a79a9c2baa3294292d193fcf7952b2d241e447c
org.hesperides	application	4.0.3		33a199a1967fed480abd930bd1578db30438f211
org.hesperides	application	4.0.4		e828fe4ab47bade0f8c33e7f102d5f6e4c30a1b6
org.hesperides	application	4.0.5		9894fa22e400efedb4b1c21cfa227cbc6536d26c
org.hesperides	application	4.0.6		1bf71785d2372f9cd4c29c90daeae809c70725e4
org.hesperides	application	4.1.0		5db64d09d1622bbca4be9334e2bffb8eec506eb2
org.hesperides	application	4.1.2		347211e16a4fecedac47bb8fbca27a703c87a710
org.hesperides	application	4.1.4		e8c5897bb6cf18534e66f7278549216b332c8b7f
org.hesperides	application	4.1.5		a20c39a35a5f53aebb4f65b3c1cc2ed035d93a7f
org.hesperides	application	4.1.6		bd145379cecbf17925c8c5328e111891dd0a2c7d
org.hesperides	application	v4.0.0		236f273b6f8006e83e2be9e31917c60fef506371
org.hnau.android	base	2.0.0		N/A
org.hnau.android	base	2.0.1		N/A
org.hnau.android	base	2.0.2		N/A
org.hnau.android	base	2.0.3		N/A
org.hnau.android	base	2.0.4		N/A
org.hnau.android	base	2.0.5		N/A
org.hnau.android	base	2.0.6		N/A
org.hnau.android	base	2.0.7		N/A
org.hnau.android	base	2.0.8		N/A
org.hnau.android	base	2.0.9		N/A
org.hnau.android	base	2.1.0		N/A
org.hnau.android	base	2.1.1		N/A
org.hnau.android	base	2.1.2		N/A
org.hnau.android	base	2.1.3		N/A
org.hnau.android	base	2.1.4		N/A
org.hnau.android	base	2.1.5		N/A
org.hnau.android	base	2.1.6		N/A
org.hnau.android	base	2.1.7		N/A
org.hnau.android	base	2.1.8		N/A
org.hnau.android	base	2.1.9		N/A
org.hnau.android	base	2.2.0		N/A
org.hnau.android	base	2.2.1		N/A
org.hnau.android	base	2.2.2		N/A
org.hnau.android	base	2.2.3		N/A
org.hnau.android	base	2.2.4		N/A
org.hnau.android	base	2.2.6		N/A
org.hnau.android	base	2.2.7		N/A
org.ic4j	ic4j-java11transport	0.6.11		6159b510c3ba05c9eba8b3cbce04e592bd2e1cce
org.ic4j	ic4j-java11transport	0.6.12		a81674de7354a11772c2c9c72a8e84e1aeb79bc2
org.ic4j	ic4j-java11transport	0.6.13		fa64f6fc77cb96efcb2aed09458cbabb9d29517a
org.ic4j	ic4j-java11transport	0.6.15		9f2bbe10911fc3aed2a7b1f9f3b79a8571e0c5a1
org.ic4j	ic4j-java11transport	0.6.16		98562c867a48664add8e5ea2da1ae6762e2f2442
org.ic4j	ic4j-java11transport	0.6.17		4d5d52654b374f32b14e508e9e809c68b6f9cb85
org.ic4j	ic4j-java11transport	0.6.18		855ef7f9f0ba1f2b2260904b260bbee55bf255dd
org.ic4j	ic4j-java11transport	0.6.18-BETA3		9a4072bf275c4b8915047ae4ce8d9b718af54ac7
org.ic4j	ic4j-java11transport	0.6.18-BETA4		0efe166201ca127503c9455be5cbdbdf35b3f168
org.ic4j	ic4j-java11transport	0.6.19		df3e0480ea0d1101e9e85a3d640e9dfedf18b949
org.ic4j	ic4j-java11transport	0.6.19.1		133cf0ef9275057132f5d23c91661b83119ece46
org.ic4j	ic4j-java11transport	0.6.19.6		ef10aabcd86e5d16c64d6c06680a55b9df0fc41f
org.ic4j	ic4j-java11transport	0.6.19.7		578856e598cacc47a3f89b23e1e73a8e5e7ca79e
org.ic4j	ic4j-java11transport	0.6.5		7c218efcdc08db952d31d3c8d383e79ffeb91c6a
org.ic4j	ic4j-java11transport	0.6.7		9a78ab210a069c726298eef5d7bdfbf61f2654ae
org.ic4j	ic4j-java11transport	0.6.8		97d8fba4d0ba3c1e7d04aa0c728f219f42a11552
org.ic4j	ic4j-java11transport	0.7.0		68e66a4baf991f1c75c6bef5fe80049a4dd888a9
org.ic4j	ic4j-java11transport	0.7.1		649a2f6c10983c5f0938ab9f5e37109ca276467f
org.ic4j	ic4j-java11transport	0.7.2		f9d6dcd5fdae1584aef8df22427e120ab20111b7
org.ic4j	ic4j-java11transport	0.7.4		97b3210076d31989dd7029a0a968c2c3d88f9006
org.incendo	disruptor-openfeign	1.0.0		d300fa6fee978cc3ad60345cb998158bb646bde6
org.inurl	feign-proxy-spring-starter	2.1.15.RELEASE		3d51e72f560a63ba771cfa8a22d0c6cee558675a
org.inurl	feign-proxy-spring-starter	2.1.5.RELEASE		1bb1084bbd90fbd80b3852251fb6c4577484a4ea
org.inurl	feign-proxy-spring-starter	2.2.5.RELEASE		c33ec4ddd6ab6d601490d1e6a11d25d92c2abf67
org.linqs	psl-neural	2.3.0		d321d66bff015d2a14a7b5d466008791d0952ac1
org.linqs	psl-neural	2.3.2		db47d1030b8b8ac387a698c8f0c87be8aba398f6
org.linqs	psl-neural	2.3.3		36655d2063b530e88dead2efbcd9bac422d11bc4
org.linqs	psl-neural	CANARY-2.3.1		c30ce73a53264b2d565fa2aac14db09a9a6f3f3a
org.mvnpm.at.types	lodash-es	4.17.12		89171c22c6a91fe16459ed521e67aa16404c090e
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.1		7c937895e75ed394695cb8f2e2c1391bc14df227
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.10		672cbbf6832582a3dc3a06d7be67866a25893f7d
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.2		72139fdacf1b5ffbde6a32cc17df800d5df3d4e6
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.3		7e0c1b6c5ad8a2341078c3a1d7a4e9f8138de769
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.6		be771f007153d6ff141d1c394f324a9b961a95dd
org.neo4j	neo4j-cypher-compiler-2.2_2.11	2.2.9		a8ae97fa12ecacfd47d4c2efc36b7b9cae8aeade
org.projectodd.shrinkwrap.descriptors	shrinkwrap-descriptors-build-resources	2.0.0-alpha-7a		566c49e045817e8587f3167d3265bb87a8c3deed
org.scalaxb	scalaxb_2.10	1.0.0		b539d7a8dd9d5f966f4a6187d55c917d14a77442
org.scalaxb	scalaxb_2.10	1.0.1		197d6676443dd05386d09a74d00402686968dd83
org.scalaxb	scalaxb_2.10	1.0.2		ada817fdfeea4f1e23a3eb180acfe0c40551eef3
org.scalaxb	scalaxb_2.10	1.1.0		306b5445451cd84eef24b6b6b060adc86a9b270a
org.scalaxb	scalaxb_2.10	1.1.1		abc663471326a57f29f16d56935915682478128c
org.scalaxb	scalaxb_2.10	1.1.2		0e4b20fb9823ba5adffe185c4fab5c2eb7145feb
org.scalaxb	scalaxb_2.10	1.10.0		fea9f2527838d75038c96e6c40e3d17af616d86f
org.scalaxb	scalaxb_2.10	1.11.0		0a2dbf3f465e8e21b3650edcd28e5f6686489e37
org.scalaxb	scalaxb_2.10	1.11.1		1aa53f25ffa321148c8ebb4da2c8c687473b01b2
org.scalaxb	scalaxb_2.10	1.2.0		7392a39f8e55056f3c55bb728cc5d32397983f03
org.scalaxb	scalaxb_2.10	1.2.1		a72f2ec716dff84bfaae08a9c074669cf02b8628
org.scalaxb	scalaxb_2.10	1.3.0		8c6455b9cad4a4e8b7f9a7252c4ae40fc4f27b47
org.scalaxb	scalaxb_2.10	1.4.0		9194ebb4f9e6db8a9e6c494235ef3258718ecfad
org.scalaxb	scalaxb_2.10	1.4.1		07f6f03b41cfab46c984179581675f0b807c7fe3
org.scalaxb	scalaxb_2.10	1.5.0		2fd1c9562c4cd8f07d75f5c1c21fe56a4a943ac1
org.scalaxb	scalaxb_2.10	1.5.1		7300b244d5c9d86a517f7dd804e28b0f107cb9e8
org.scalaxb	scalaxb_2.10	1.5.2		f36f2c8f93be1fe6b9952fd1b7d3098fdd70f432
org.scalaxb	scalaxb_2.10	1.6.0		a7d5dad1950d808d42bd370d7314783072f671ff
org.scalaxb	scalaxb_2.10	1.7.0		8d56b8beadd2c7ad8e99dac5009d30025d8febc3
org.scalaxb	scalaxb_2.10	1.7.1		8d15f754496a078ab2967bf9e77224512c909c5b
org.scalaxb	scalaxb_2.10	1.7.2		a8f3c27c703f7c122f9437cfffb63ed8548d2adf
org.scalaxb	scalaxb_2.10	1.7.3		1301fa3114029659cc73e5db0cc9853cb90118bc
org.scalaxb	scalaxb_2.10	1.7.4		8a84558a8bd74f329f3938d86f63932d9ea2d6ab
org.scalaxb	scalaxb_2.10	1.7.5		58042fe798ede9968dc3c7f18191f0ee3d0f36c3
org.scalaxb	scalaxb_2.10	1.8.0		589b51a6264105090958c20d3f82809c6344bc6c
org.scalaxb	scalaxb_2.10	1.8.1		2006a089eb689d337507aa9a7c59aa58e7401788
org.scalaxb	scalaxb_2.10	1.8.2		eed71a14ed7119ce245d58f9e5013f79cbb3cbae
org.scalaxb	scalaxb_2.10	1.8.3		01afcdca30b5ed849e3192a1c084f7d556ccd2d4
org.scalaxb	scalaxb_2.10	1.9.0		dc182de4b198f682a826a717f3e31889b1e70f59
org.scalaxb	scalaxb_2.10	1.9.1		282bda67cfb6d5b553e67eeedef4e8559058dd73
org.webjars.npm	analytics__core	0.12.7		a67731ce9c3fd4038fdc2b232d09ebc3e93ac5dc
org.webjars.npm	d3-geomap	2.0.0		df8f0578cf75ba684dd999e4a8d8a2141b2df80c
tech.grasshopper	extentreports-cucumber6-adapter	1.0.0		f9d8e3749c72bce25fb419a8cb8f3f266fbb63ba
tech.grasshopper	extentreports-cucumber6-adapter	1.1.0		44a2a0ba53737ec44808d91b84e1f122366d3b5b
tech.grasshopper	extentreports-cucumber6-adapter	1.2.0		95b8255de60a3d9a2ca4e3eab688887d07f8793b
tech.grasshopper	extentreports-cucumber6-adapter	2.0.0		8b6d729985d2e223045fdf18a1cbbf6d505922c1
tech.grasshopper	extentreports-cucumber6-adapter	2.1.0		ab5bd15c306d31695c0976af9b5a37b7a6b3f41c
tech.grasshopper	extentreports-cucumber6-adapter	2.10.0		3edd423f1ecd6ab86f9fa59120e43f1a942c6897
tech.grasshopper	extentreports-cucumber6-adapter	2.10.1		1f6cfbbacd3d520a34b86b26e915e6f08f31af9b
tech.grasshopper	extentreports-cucumber6-adapter	2.10.2		b9c19654f2d1732610579b36fc6a25a0eed5de64
tech.grasshopper	extentreports-cucumber6-adapter	2.10.3		bb9cf42384151cae10b2467bc091b88f3efdbac7
tech.grasshopper	extentreports-cucumber6-adapter	2.10.4		1fcb2f1aaf83892cf904b57ff7cf29b12ea3a50e
tech.grasshopper	extentreports-cucumber6-adapter	2.11.0		1c5c0d5a03ba15e95af9edb19f75e7614dd5c2de
tech.grasshopper	extentreports-cucumber6-adapter	2.11.1		12ef9e98321821bb1d311c0db2f75310f92e9563
tech.grasshopper	extentreports-cucumber6-adapter	2.12.0		230af57ccd1094d49673ed01bb7b5f54d13efd95
tech.grasshopper	extentreports-cucumber6-adapter	2.13.0		9eedab5b18e128f95278226fd882b2486d9e23c0
tech.grasshopper	extentreports-cucumber6-adapter	2.13.1		ffed4c72ec920525d2efc178cbf839feab811693
tech.grasshopper	extentreports-cucumber6-adapter	2.14.0		c5afcf07f061da4a89e798138c623fd3ce40e425
tech.grasshopper	extentreports-cucumber6-adapter	2.14.1		e14edbd21a3eff835f5e6530aee1ef8dec4c6b82
tech.grasshopper	extentreports-cucumber6-adapter	2.14.2		ca64725bfc63bc6993a55abedff6d0d9cd817273
tech.grasshopper	extentreports-cucumber6-adapter	2.14.3		05fa120b8168f6bb84d3b94501d3eefe9febabca
tech.grasshopper	extentreports-cucumber6-adapter	2.15.0		89c8684d71e715bc7f7b159b3800dd086e50f5cd
tech.grasshopper	extentreports-cucumber6-adapter	2.16.0		685094604ee22dfdbaaaf46e36bc1d404fd5f26c
tech.grasshopper	extentreports-cucumber6-adapter	2.17.0		6c5ecb35831079e850ef5c32bca10169f823bf17
tech.grasshopper	extentreports-cucumber6-adapter	2.18.0		50b382ac32c1ba659e37e66f99bbf946b6199cb9
tech.grasshopper	extentreports-cucumber6-adapter	2.2.0		c19e09765668c5a2733bf35bd0a060746753c0d9
tech.grasshopper	extentreports-cucumber6-adapter	2.3.0		b789dd98f348442520628e91729c0c01a201b6cb
tech.grasshopper	extentreports-cucumber6-adapter	2.4.0		3e4b281d9b2e759104eec84c442328d75a6034a9
tech.grasshopper	extentreports-cucumber6-adapter	2.5.0		4f817c074f29c376bb8f7aa1ab936444107c88dc
tech.grasshopper	extentreports-cucumber6-adapter	2.6.0		cd06e854f8a49cb14b59ce9e87198b6e02852a09
tech.grasshopper	extentreports-cucumber6-adapter	2.7.0		c3d87fa7c319b12b4dd917a5c69d3c9d92a8141b
tech.grasshopper	extentreports-cucumber6-adapter	2.8.0		ea4d2214af520c187d0e5382b8bddaf054d0e855
tech.grasshopper	extentreports-cucumber6-adapter	2.8.1		0a91be6830c870dd7d6e805e2443cb1deb23b1f5
tech.grasshopper	extentreports-cucumber6-adapter	2.8.2		1c1c50e01fe484d720e4a0b83bc7ea9ee9874e68
tech.grasshopper	extentreports-cucumber6-adapter	2.8.3		e70ab1f84959ffee66abfd4eaa8f717f9aa24abc
tech.grasshopper	extentreports-cucumber6-adapter	2.8.4		3ae1a9c11de8d61fa319583e05fcf6681ec102bd
tech.grasshopper	extentreports-cucumber6-adapter	2.9.0		88ed1e3261e12eb884894cff2fb5bab8a04b989c
top.zackyoung	zy-tool	1.0.13		f07358dba17df7f7dc4e4189745b24c5cdfdbd18
travel.wink	channel-manager-sdk-java	19.0.13		f916ad11444e864d033c1156795a61b7ef93c706
travel.wink	channel-manager-sdk-java	19.0.17		126aa4befe243ac52922c904982f284a78ba72af
travel.wink	channel-manager-sdk-java	20.0.0		8cb4fde6c6824b511229dfeb9fb3f1250d112eb5
travel.wink	channel-manager-sdk-java	20.1.0		b077e95f1eb3ddda3b6dc49c6faad693f3684863
travel.wink	channel-manager-sdk-java	20.1.1		ef2de7be4b4e779ae14daee8247866e0e57b97b8
travel.wink	channel-manager-sdk-java	20.1.2		9fd14b4cfc5adb842519cdd2c6f793aaacded15b
travel.wink	channel-manager-sdk-java	20.1.3		2859a5a51a05ce29be918d76bbab68a1e7f21e24
travel.wink	channel-manager-sdk-java	20.1.4		273758209d8f8797f099f5a482aa029e5dda8881
travel.wink	channel-manager-sdk-java	20.2.0		cfd4772c2f5dad6dda598a006e930ba329c34517
travel.wink	channel-manager-sdk-java	20.2.1		1b2531d7211681f1f1e42b73af2aa0d341b658c7
travel.wink	channel-manager-sdk-java	20.2.2		b5b144fa33a1dfeba5d5d6bedd1c0ee7727cc64c
travel.wink	channel-manager-sdk-java	20.2.3		c06f38e1f40875576035899601c421c1e7157d5a
travel.wink	channel-manager-sdk-java	20.2.4		a4c7e7455cc60b2d8b0c00dcf07d91cda94b0ee9
travel.wink	channel-manager-sdk-java	20.2.5		bd217b5aab4760a99c3f9ac978b8c695e21bd2e5
travel.wink	channel-manager-sdk-java	20.2.6		2a2ed552a2fb8a875f9b1bc1948788109b6282bb
travel.wink	channel-manager-sdk-java	20.2.7		6037d03c8f2ddf785e9d8cb21d6eea5b7912dd79
travel.wink	channel-manager-sdk-java	21.0.0		aa56b96d2704759e77f16b310df78ca2e7728881
travel.wink	channel-manager-sdk-java	21.0.1		d51f3bf1965887a0e908201ed88aa0af8ed97605
travel.wink	channel-manager-sdk-java	21.1.0		84dfe7c1e94516a651ab10f1c66239fee20acf30
travel.wink	channel-manager-sdk-java	21.15.1		c3fe66964f39d2dcc58f0e0b7d36e3a3b0f0bc13
travel.wink	channel-manager-sdk-java	21.16.3		35cc14bf032908a3b45f3cab40312f697403cab0
travel.wink	channel-manager-sdk-java	21.2.1		cd33dbf04ac2094b94c20c8d9078ee13448a7f8e
travel.wink	channel-manager-sdk-java	21.3.0		e44b4f3c087f59c06ab806e92311a627636632c6
travel.wink	channel-manager-sdk-java	22.0.1		9a5d6d6f96b6860e2a798284de564816e832dd1f
travel.wink	channel-manager-sdk-java	23.1.1		dfc865c0adbcbabca8420468e4c28234079ae85a
travel.wink	channel-manager-sdk-java	24.0.0		811a51623e452394d65a1ad58067ae9e9580e855
travel.wink	channel-manager-sdk-java	24.3.2		94880516b33933c20f0e8f340d8eaa5b0806d0a4
travel.wink	channel-manager-sdk-java	24.7.0		6257ac7c950c51dee666854750b666804bda07ec
travel.wink	channel-manager-sdk-java	25.0.3		0b7a75d4b83b0f8f1a4dffb7ef4246022f914bfd
travel.wink	channel-manager-sdk-java	25.1.0		00259423c9a993a9d7c60f9b0cba2e80bb338f9c
travel.wink	channel-manager-sdk-java	25.2.3		9ec8f3ae824d2a4211cd230e78da033cfda4268b
travel.wink	channel-manager-sdk-java	25.2.7		a844019e938b39c28df4633d1df2fa95bf59600e
travel.wink	channel-manager-sdk-java	25.3.0		bcc117fc97159e5cb095a46eb35d3d850326929c
travel.wink	channel-manager-sdk-java	25.4.2		289604ebc8596e3b50f7180a8c107f2b7b177761
travel.wink	channel-manager-sdk-java	25.6.4		2a5ee06e5cdc0fbe107b5dc17acda7584f4ea8f5
travel.wink	channel-manager-sdk-java	25.6.8		c701d2c1612010a439f4774c404f79a33bb351de
travel.wink	channel-manager-sdk-java	26.0.3		0d21ddf21fdab1607afe5617413612e1b14910ec
travel.wink	channel-manager-sdk-java	26.1.1		6bfa36c76581640c2df068ed4b5fa09b826b4165
travel.wink	channel-manager-sdk-java	27.1.1		8818f17398ee674668cd380848d9f901effcd28f
travel.wink	channel-manager-sdk-java	29.0.0		55031a46e7ed0ee70089ae416360e62e2515175c
travel.wink	channel-manager-sdk-java	29.10.0		9d7268188b91be465c4ed6cb319b2bd49011a618
travel.wink	channel-manager-sdk-java	29.11.0		ecce7226e877095d5886e05ca5b565cdedea0f5c
travel.wink	channel-manager-sdk-java	29.12.0		cfee9ee58c2dbc6675ec1348120ce5852601857c
travel.wink	channel-manager-sdk-java	29.20.0		e1d372088113487c1bb3db8a2b7910b60500f3a0
travel.wink	channel-manager-sdk-java	29.23.0		3b66644c3712438fe63f71b36a7fdaecf50563ea
travel.wink	channel-manager-sdk-java	29.24.2		df7a5afeca6a831f4596944486ac59c988861625
travel.wink	channel-manager-sdk-java	29.29.1		eab30f4754323696d4f590465627ea8aba3d1f41
travel.wink	channel-manager-sdk-java	29.3.0		a4b88fb23d414c9b5e44be427642862ccd3a9987
travel.wink	channel-manager-sdk-java	29.30.0		563bd2f3ed6ba58f0a2fe339250582a13cf66e11
travel.wink	channel-manager-sdk-java	29.36.0		e512dcb76fae9c11e8b8016fed09b7cf996fd0d9
travel.wink	channel-manager-sdk-java	29.41.0		80466fe2d66794d962d08aef004d05ac27b8cfad
travel.wink	channel-manager-sdk-java	29.42.12		8f78550779318fc008c85f622013d0557233191f
travel.wink	channel-manager-sdk-java	29.53.6		6e7a2fbe391dd4bdf50cd0960408e86f7f2f36df
travel.wink	channel-manager-sdk-java	29.56.0		673012a49898db6ffbf4fd0b51a72c453a9c33de
travel.wink	channel-manager-sdk-java	29.58.0		5e040b069e6abbb592a0ae2f2c37aebe979ddd5d
travel.wink	channel-manager-sdk-java	29.59.0		18ba936417e76c5c69ea7183e912c6cca85bbf2b
travel.wink	channel-manager-sdk-java	29.61.2		c92ffed8c1b3ece518357f681305b3c5bb0a6e69
travel.wink	channel-manager-sdk-java	29.62.0		56f9a0ae6b1452456319afb9d5f53e0c1dfc54e5
travel.wink	channel-manager-sdk-java	29.62.1		ee81c88b16071e309eea18563b31f4c330469fcf
travel.wink	channel-manager-sdk-java	29.64.6		6e288d490c191756a289bf7d742c25620130fb39
travel.wink	channel-manager-sdk-java	29.65.4		51845b8e22ef7f9e56333a9b7125ec2d887cbd83
travel.wink	channel-manager-sdk-java	29.7.0		c0b61faf33f610af431090c39cf59edcd873d3f9
travel.wink	channel-manager-sdk-java	29.8.0		d21e611b87dc44d1e808c43b5561806250b5b1bd
travel.wink	channel-manager-sdk-java	29.8.3		547130e64550926574f56c5cb0c981d4c3151409
travel.wink	channel-manager-sdk-java	29.8.8		4a6f0f07b3b6661bb0e9ebcbc05d06e592b8a455
travel.wink	channel-manager-sdk-java	30.2.0		b2f6b587408dd77645b8127e498d96911ce98a6b
travel.wink	channel-manager-sdk-java	30.2.1		3d9aa3f8ef8aaa0fc5ac4cb7c5fd75de0de1d28d
travel.wink	channel-manager-sdk-java	30.3.1		1e36c746cddc72f8c55025bf8e829389bef5daa3
travel.wink	channel-manager-sdk-java	30.4.1		49831d0127762e9d348b5fadc6bbe9c6e6a61bf4
travel.wink	channel-manager-sdk-java	30.5.10		90f06bf2e032cecf5908fd1480f8085802b08857
travel.wink	channel-manager-sdk-java	30.5.13		99a06bdaec19c56fbc872bc6ce4f1ffdae2584b3
travel.wink	channel-manager-sdk-java	30.5.15		f35f08265687c159e06191ea4b50677f4693e80a
travel.wink	channel-manager-sdk-java	30.5.17		e7ce7c32a59aed82f71d5528e792700aa7da86a6
travel.wink	channel-manager-sdk-java	30.5.18		9b55d5ac8529510b28417635ae26dc7eeec1337c
travel.wink	channel-manager-sdk-java	30.5.19		d90b78d12bd1822a636c6f028f296f48efa8c426
travel.wink	channel-manager-sdk-java	30.5.2		1c4bc545d0ad4f7e819c08ea6792a784379de26b
travel.wink	channel-manager-sdk-java	30.5.20		f6cf6236eff071175881522487ffd309d7fe51fb
travel.wink	channel-manager-sdk-java	30.5.21		82ef6c043f9608ffd2a8c4ba574e75ed30768b92
travel.wink	channel-manager-sdk-java	30.5.22		34b6777346a958537860860595eb3d7dfdfaefde
