avalon-phoenix	avalon-phoenix-metagenerate	4.0		ce54999729dfd8e5d079fc19d4f3257f9830b7e9
org.apache.unomi	unomi-plugins-tracked-event	1.5.5		36ecf8b416a312f4e8e69110b6bcc97f2f0f64c7
org.apache.unomi	unomi-plugins-tracked-event	1.5.6		2f5ea5c59a32469d95301ff892eb996bcde47c01
org.apache.unomi	unomi-plugins-tracked-event	1.5.7		2d0ab6aba39463cca65e80d780c0e56234dc5a71
org.apache.unomi	unomi-plugins-tracked-event	1.6.0		358430b96a80ae8cef23c5733bcd50312d7e421e
org.apache.unomi	unomi-plugins-tracked-event	1.6.1		bc44f082f589b6e3a0daf18fbf490b66a988d2d6
org.apache.unomi	unomi-plugins-tracked-event	1.7.0		745589019c5d6fe81c403117c2cbc63a363cb65b
org.apache.unomi	unomi-plugins-tracked-event	1.7.1		bfa2ceb577d138d11368e92c33176e62339ed440
org.apache.unomi	unomi-plugins-tracked-event	1.8.0		345952a67032efb98305791cfb021464624e969c
org.apache.unomi	unomi-plugins-tracked-event	1.9.0		c3d9fe26c00cbca8860879cd8fc42ba3498ecf7e
org.apache.unomi	unomi-plugins-tracked-event	1.9.1		35d50fd5aa5495341fdf35e1956e48edf7b39fd8
org.apache.unomi	unomi-plugins-tracked-event	2.0.0		8cdd7e43c7875c3a647457b0e38e2aba31afa3a7
org.apache.unomi	unomi-plugins-tracked-event	2.1.0		d6f0217485ab64e1cb908f126234f625860d7340
org.apache.unomi	unomi-plugins-tracked-event	2.2.0		dd97baec9979ca6e1029d9d0493ec5f468911512
org.apache.unomi	unomi-plugins-tracked-event	2.3.0		d785fc689167f03622329d50bc0c72e68ae36907
org.apache.unomi	unomi-plugins-tracked-event	2.4.0		ef124bcb0e64402fe159aec4e78154a328aae719
org.apache.unomi	unomi-plugins-tracked-event	2.5.0		cb7e91e9a38d5a3e72674e4d098c57c5a5b2b15a
org.apache.unomi	unomi-plugins-tracked-event	2.6.0		b91e7110999e27e26e58f850b622ddc3fb2340c2
org.apache.unomi	unomi-plugins-tracked-event	2.6.1		a96e5eb821aa6f9524a79a09db26a6a1b95e6dc5
org.catools	common.utils	0.1.26		c91a00e2e4bc1515526bce1cbd832f2712e068d2
org.catools	common.utils	0.1.27		4bb9319257542f59f087538ee32b976446444257
org.catools	common.utils	0.1.28		79f4f5de0cb9712f6b18950d047ce516555210b5
org.catools	common.utils	0.1.29		a232d58c98599c6920ed6434280ba190501ffe52
org.catools	common.utils	0.1.30		0069afb10f906cf0b615aedc8f6a06b4078fdcf4
org.catools	common.utils	0.1.31		fcb39a3948be7edbbc9e26834e0620b88ce3b914
org.catools	common.utils	0.1.32		1be5394228cab2b69c0bdb918df215322c7510e6
org.catools	common.utils	0.1.33		32fc28b76ba76f997ef38adbb1778a071d389276
org.catools	common.utils	0.1.34		7c126fce9e84609a8adf48078dbf54bbcfd5f5fd
org.catools	common.utils	0.1.35		6a49504bb80d310fa03c3d6e1bf12c464465e3c9
org.catools	common.utils	0.1.36		0118a10a7820d81e982f83b43c072e1cec5abc0e
org.catools	common.utils	0.1.37		0b6ee6f571a6414613c556d667204fb6453255c3
org.catools	common.utils	0.1.38		1d9d18b5b5e7de6680cdee38b122469fa0d6dc53
org.catools	common.utils	0.1.39		49d937ce02e348c96cff90ce6356abfd02b098e6
org.catools	common.utils	0.1.40		bc0decf8a7434cd397778b63a9a35d70dfbcd332
org.catools	common.utils	0.1.41		6246563773eff6287333d1e3726a19dbbffb39e4
org.catools	common.utils	0.1.42		93ffd39ba4777497d4214a40733cc208b811f157
org.catools	common.utils	0.1.43		84e195adde9e99ea820a2facfe1eca1d9b76c2eb
org.catools	common.utils	0.1.44		1e2db6aef268c58a31ffc19b00cbc19fcf225435
org.catools	common.utils	0.1.45		f6507bb38e7f2c44cc33314316a4245800211ef3
org.catools	common.utils	0.1.46		493ab70ea50584b297a047005374c247439d310e
org.catools	common.utils	0.1.47		7420d7090ef2b624e879696f46d1217b2d836cb0
org.catools	common.utils	0.1.48		75a655222fdacb112800709c1d7b3041251c201f
org.catools	common.utils	0.1.49		eb797e8147a16deb97425cc2bcff65e44abdb8d9
org.catools	common.utils	1.0.0		492fb63a51db4b7e5ddb9b14b3c43590bf815471
org.catools	common.utils	1.0.1		b68a622a85b5e072fb90e5b950312ec96810f76c
org.catools	common.utils	2.0.0		dc666ccca1c6c5fddfcb532a7c2b8e66e7a66f97
org.cert.netsa	mothra-tool-filesanitizer_2.12	1.5.0		8521ae3a29fbcb0b28a5ad7f547e6feacc3c7bfe
org.cert.netsa	mothra-tool-filesanitizer_2.12	1.5.1		ce28af87b4404a12ddd5fe012d89007e2addc9f9
org.cert.netsa	mothra-tool-filesanitizer_2.12	1.5.2		c9764e897ccab3401e5da988cd810357b31f85cb
org.cert.netsa	mothra-tool-filesanitizer_2.12	1.5.3		2129ce5c09d2d3fba9067cd39850949286320616
org.cert.netsa	mothra-tool-filesanitizer_2.12	1.6.0		7a86e765f57baa638725ed5e8c9b707dcd699581
org.devzendo	tma-windows	0.0.1		N/A
org.fabric3	fabric3-transform	2.5.0		9e3b982ddea67f8b18d1bcf6bf67099d6f3e9c14
org.fabric3	fabric3-transform	2.5.1		4ee47a54d087e18aed59f56501485f867b132b2e
org.fabric3	fabric3-transform	2.5.2		f55ab38d7661db589ada14f0d7fda725db7802c2
org.fabric3	fabric3-transform	2.5.3		71f028ec07c6364e60345ad38bfa26d09f7dbeab
org.fabric3	fabric3-transform	3.0.0		0ae113b4dbd5ab9f8e73ba305be49389242e8704
org.flywaydb.flyway-test-extensions.samples.spring	flyway-test-junit5	4.2.0.2		40dcf9c26bae277b78f0bafcef791666dc882d8c
org.flywaydb.flyway-test-extensions.samples.spring	flyway-test-junit5	5.0.0		0d23b8a4735345006f0f678965336dd52920cb24
org.flywaydb.flyway-test-extensions.samples.spring	flyway-test-junit5	5.1.0		fa777f797f793886dc6e681c751b42070006bb80
org.flywaydb.flyway-test-extensions.samples.spring	flyway-test-junit5	5.2.0		5f1e82f1e307ddd461cacf1f3419465c367a8260
org.flywaydb.flyway-test-extensions.samples.spring	flyway-test-junit5	5.2.1		dcf5321a9c10a60db9306b563c215b1f5395be84
org.grails	grails-crud	1.1		8abc908d53817dcff8a797f7cdf985efa7b8bd3b
org.grails	grails-crud	1.1-RC1		da3f05de43c896477fa236c2389ff7a3a4da1186
org.grails	grails-crud	1.1-RC2		a038f969c4e1b165ca252f88138c775833088835
org.grails	grails-crud	1.1-beta1		72bf872bf36fef35ac3127b97697f2085bdea33e
org.grails	grails-crud	1.1-beta2		c0d1c7c26c60691231ae217e4ff4a117b0b1c42a
org.grails	grails-crud	1.1-beta3		3f1ca96db27b5ef875076053bc37aec6470d3a8b
org.grails	grails-crud	1.1.1		52896c0c5f0e1efab4d182a69da86bfa6d3f952b
org.grails	grails-crud	1.1.2		5dbd7d6c33ce36b8e43ca80e6e6ca42304da95a4
org.grails	grails-crud	1.2-M2		e323f3fa77d94489ed54ee9d9e13afef4fa6a64a
org.grails	grails-crud	1.2-M3		ddee2cd3429efee71de37d6ac3fd1bdecc6fe736
org.grails	grails-crud	1.2-M4		16898a12f5a0cf2183d8881df23881999f31fd4c
org.grails	grails-crud	1.2.0		63727c26209f19db0fa4c51883c89acbebad2b35
org.grails	grails-crud	1.2.0.RC1		2522e1b7c6741b1d03c0e5bb6019c9c2f2343a3d
org.grails	grails-crud	1.2.0.RC2		72c997298b30bc905fb893e0227a5ad8f3594093
org.grails	grails-crud	1.2.1		c2f6f7b0a5c3cb4e30598e48d4609857a67d85c3
org.grails	grails-crud	1.2.2		ffd685764af3030ecdce032a488ec97ee19a6d12
org.grails	grails-crud	1.2.3		789413ab62345f16ba244615ddabddf87a4d6eb5
org.grails	grails-crud	1.2.4		be9978d49c0f2516550b47b64a5116d94a9bd761
org.grails	grails-crud	1.2.5		99ee21fe62088afdf4cd9141163fad861ff0b7e4
org.grails	grails-crud	1.3.0		7862a7e6a18317db7fa314789c6ad2a69bac7bb2
org.grails	grails-crud	1.3.0.RC1		84e9593a36d533bea34b0849c63734ed927c89f7
org.grails	grails-crud	1.3.0.RC2		9d590aebc052eda2ab86ee4299389b39d2f7f3a3
org.grails	grails-crud	1.3.1		ec25c7d159974a2cb7a6f42108bace60aab3ea12
org.grails	grails-crud	1.3.2		accdaeaaa416aa9d7a450b53f1c8ae2054f0ded2
org.grails	grails-crud	1.3.3		765906279ce78b744fa2e873205aeda7c8711b26
org.grails	grails-crud	1.3.4		8d24216f16055e90c568408191378e2b65d74ad6
org.grails	grails-crud	1.3.5		c7fb8ea2b3fb9b64ff8397cfaada7e0a63a6fca4
org.grails	grails-crud	1.3.6		6efba03588c03acda4a12630d9c5c3a3efa42672
org.grails	grails-crud	1.3.7		dc3e2043f00f6f03f77965d3730ea1e16d84fd4f
org.grails	grails-crud	2.0.1		76f6c5d9fe7c485c8b931ece57779de6c03ff012
org.grails	grails-crud	2.0.2		ba08354b6e7f7e719c791ce64b82f101eef64229
org.grails	grails-crud	2.0.3		25887397f13284b8128680662d3dbd5abc67a25d
org.grails	grails-crud	2.0.4		22c319a76ae64a549dc94bbf072a5b7476a40446
org.grails	grails-crud	2.1.0		4499e8cfb359251c9a0e3f3b2a3cfbf21a5d2564
org.grails	grails-crud	2.1.0.RC1		47c5601a2084725fdcf72c35fb78fd5b3b67bc2d
org.grails	grails-crud	2.1.0.RC2		bb629de0a720e4f3b4b5c97e0b6ad774da41a087
org.grails	grails-crud	2.1.0.RC3		2ee7c6640a7d31d304840059748361bed8b63355
org.grails	grails-crud	2.1.1		e025f16760a3c2e6495c16b0a12e833de9c25a19
org.grails	grails-crud	2.1.2		fb57ab218716a1c7e57e91c2029a65ebafecc640
org.grails	grails-crud	2.1.3		f1a3d7291a963d3f112a9afad150ee8763682f94
org.grails	grails-crud	2.1.4		ff44938d1bdd1798a34d6c35bd6ba79507889ac4
org.grails	grails-crud	2.1.5		3e239a043a45c4da77a686e99cf2ca0d2cac5e09
org.grails	grails-crud	2.2.0		6b50a9f1c8e78790e1bae3b04d5753d33f096b9b
org.grails	grails-crud	2.2.0.RC1		8edbc00d42127cca31457992e17a3ac8c89f6f1b
org.grails	grails-crud	2.2.0.RC2		d2b0e4695b43c30e1fb33ae2b59a5fc8a01b0cd3
org.grails	grails-crud	2.2.0.RC3		db9da86b9602aa2a820b35f37a785f1aa82f077f
org.grails	grails-crud	2.2.0.RC4		f75b05bc5da65283e075eee034a176e713439596
org.grails	grails-crud	2.2.1		93736dff945be51aece25a1861abf4f8b8732aa3
org.grails	grails-crud	2.2.2		d2a4145e25369fe68e76e2b07e7c35b788005622
org.grails	grails-crud	2.2.3		d73b8670eae12fe1eafc814ebb9bf7630728b877
org.grails	grails-crud	2.2.4		df15562512c65ac96f2a0a0916e2bcd273bca51c
org.grails	grails-crud	2.2.5		514c9e0f69b93d1d4cfb288e1bfec4a637a8ee90
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.Beta2		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR1		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR2		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR3		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR4		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR5		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.0.CR6		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.1		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.2.Final		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.3.CR1		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	1.0.3.Final		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.Alpha1		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.Alpha2		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.CR1		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.CR2		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.CR3		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.CR4		N/A
org.jboss.arquillian.osgi	arquillian-osgi-parent	2.0.0.Final		N/A
org.jboss.pnc.bacon	integration-tests	2.0.0		e4b84c5308d749208587ca07c9a458118809847a
org.jboss.pnc.bacon	integration-tests	2.0.1		c806a18f06e53ae5d35c38b2873ed11cbcb42906
org.jboss.pnc.bacon	integration-tests	2.0.2		f45a20f144bf6170a1d0d07296df126ab54db273
org.jboss.pnc.bacon	integration-tests	2.1.1		d0c48d5d9838ccd3477ce281679a800235d13b2b
org.jboss.pnc.bacon	integration-tests	2.1.10		93ae2ca20f181353749396057098e8eb9da68f8b
org.jboss.pnc.bacon	integration-tests	2.1.11		b6ed52aa1e371ee8f3a424058e5971dd6cfd78a5
org.jboss.pnc.bacon	integration-tests	2.1.2		bacf6eff3b9754cdea68ea6fe523a5335e5c6485
org.jboss.pnc.bacon	integration-tests	2.1.3		e53cbe67389ff66b87bc0d9296bf1d966e8bccd2
org.jboss.pnc.bacon	integration-tests	2.1.4		895ccc08fceb824d1e10ae5ee635756e90bd15ed
org.jboss.pnc.bacon	integration-tests	2.1.5		42c27dda9803eee6f2c71c29bf8512cb5e1204f8
org.jboss.pnc.bacon	integration-tests	2.1.6		09ed9ac37f3531c60b7d41c0d87e2c53158d91d8
org.jboss.pnc.bacon	integration-tests	2.1.7		26d01265b952628d0ac76735b1cdb94ead07edb3
org.jboss.pnc.bacon	integration-tests	2.1.8		b16e08c5bd5a9d2755ef938963671138d7a64225
org.jboss.pnc.bacon	integration-tests	2.1.9		902b90e62836bcd21ba45e26c2952dbe5cab8a61
org.jboss.pnc.bacon	integration-tests	2.2.0		92377b8ca3bd0d924f354e7384a047a5e1646ff3
org.jboss.pnc.bacon	integration-tests	2.2.1		8b1d1b0e2f65de11be4352da6890a0f2a67aaed6
org.jboss.pnc.bacon	integration-tests	2.2.2		0a8b430302c7f06b9f091e0178ae45e27f172ad4
org.jboss.pnc.bacon	integration-tests	2.2.3		c3ccb7201ec81a261863f52ce7d6c52a9802f62d
org.jboss.pnc.bacon	integration-tests	2.3.0		619b48edf5d036c2155675305252edaa8ffd82d0
org.jboss.pnc.bacon	integration-tests	2.4.0		40715ffaf9aee61994bce74320de0e11725fdf50
org.jboss.pnc.bacon	integration-tests	2.4.1		8fd790fdf4ea88f9db8017e90a0c11223ef7f7dc
org.jboss.pnc.bacon	integration-tests	2.4.2		90e78b5adef73538b1b04c428e6b4e5fa8119492
org.jboss.pnc.bacon	integration-tests	2.4.3		ea50de05b4e5d53972cb722ffb2076f7bc8955dc
org.jboss.pnc.bacon	integration-tests	2.4.4		1fdd68238ae77300993db750755927d119bf2329
org.jboss.pnc.bacon	integration-tests	2.5.0		c6c2353ca37f69b2e2a61f335df4d6746935e118
org.jboss.pnc.bacon	integration-tests	2.5.1		b553194c68688b11885ccce7e043e6a33ea16f40
org.jboss.pnc.bacon	integration-tests	2.5.2		46909c9d5db199cc4dc62e30c7e201f08d9130ad
org.jboss.pnc.bacon	integration-tests	2.5.3		f86f17fff6bc568bfb972c289c7e35a82b47216b
org.jboss.pnc.bacon	integration-tests	2.5.4		f0d5da9ba5bf33eeabcf4814d198b5c7b8a2b4ec
org.jboss.pnc.bacon	integration-tests	2.5.5		0cc24794882debee095184842288571c73614be2
org.jboss.pnc.bacon	integration-tests	2.5.6		666c3288fc25ee7abe8d60190d9b9931013ba388
org.jboss.pnc.bacon	integration-tests	2.5.7		1e629d1abaf0acc55fc2a011a89d77549010f20a
org.jboss.pnc.bacon	integration-tests	2.7.0		0d2d6917cb6fb14f6f5cafff067f57074e0754bb
org.jboss.pnc.bacon	integration-tests	2.7.1		9846ad3192cf8ac295a72fb36522ec4a7288cabb
org.jboss.pnc.bacon	integration-tests	2.7.2		9261d9f31ef103e0b11b76f7d70647cc8810c3ca
org.jboss.pnc.bacon	integration-tests	2.7.3		fc4a014661b450d24d05c7bb22d3663f9dbdf5db
org.jboss.pnc.bacon	integration-tests	3.0.0		dbfcea8d7de637d2d207c61d59808090e955c450
org.jboss.pnc.bacon	integration-tests	3.0.1		ba3b6fc6eefb5de408cafde7a75674fde726a784
org.jboss.pnc.bacon	integration-tests	3.0.2		ecc344e18e7415196c78ec4b99ee222f57bcb346
org.jbpm	jbpm-quarkus-devui-deployment	10.0.0		dcb2e1369c3b41e6052d9302e98d33fa1e7055fd
org.ladsn	ladsn-tool-crypto	4.1.15		42d8adc4ab8aa8e25e02a206a064888eaa0421c0
org.optaplanner	optaplanner-test	10.0.0		26895f96f3a28ecbe554333127628020278539f4
org.optaplanner	optaplanner-test	7.0.0.Beta1		6ed78439b977823a2676781ddee386ae19fc502e
org.optaplanner	optaplanner-test	7.0.0.Beta2		fb2eb4e72240bcb0cc2e684ebd3f962afc4a1a32
org.optaplanner	optaplanner-test	7.0.0.Beta3		728366721826a83dced528dd7e186af4493ffcf2
org.optaplanner	optaplanner-test	7.0.0.Beta4		08defc601982ef496612d324a1b4c38d79ecb5fe
org.optaplanner	optaplanner-test	7.0.0.Beta5		ce8aaa1edb62e74783234c38c07afe07256c076e
org.optaplanner	optaplanner-test	7.0.0.Beta6		c5d58488323fd7fce9e2187a161a5d8b3db0b5bf
org.optaplanner	optaplanner-test	7.0.0.Beta7		ddc9fa5595f591492b927a21b6c3544694ad4c33
org.optaplanner	optaplanner-test	7.0.0.Beta8		22dec792addbbf3c16967da93f22280a59b495b8
org.optaplanner	optaplanner-test	7.0.0.CR1		c4174553e386a5a0c4d8cf3e92bba6d91b03ff23
org.optaplanner	optaplanner-test	7.0.0.CR2		d4bc1282aae1f4499dfd71fe249ba82bea32b1c0
org.optaplanner	optaplanner-test	7.0.0.CR3		3bbb9f30f804cc52aa1ad1df0e1194d8d1de9c52
org.optaplanner	optaplanner-test	7.0.0.Final		24790d178a09207b927c5e617d080e9e70a37181
org.optaplanner	optaplanner-test	7.1.0.Beta1		77e8017a2c672253b7f68bdb33b9254598b64037
org.optaplanner	optaplanner-test	7.1.0.Beta2		e7a6e6bc90fa0fdd0255e90dedbff48dd60f0206
org.optaplanner	optaplanner-test	7.1.0.Beta3		2e0641311fd6d76cd0f3a3ba71b95a82da1bbbb1
org.optaplanner	optaplanner-test	7.1.0.Final		7781678ed48952aa6d9de287d33c4936bb7b6c43
org.optaplanner	optaplanner-test	7.10.0.Final		3becf75bf37805acb0b91597283826fff2bf3016
org.optaplanner	optaplanner-test	7.11.0.Final		22a84fb356e3cb244a8e04f78b9299656430ccaa
org.optaplanner	optaplanner-test	7.12.0.Final		768c09d29d7f2a9d8ac586d8e4bccc5f3e6bf732
org.optaplanner	optaplanner-test	7.13.0.Final		5ecdd584a177a3d1aab6007b7f87049f4b536fe8
org.optaplanner	optaplanner-test	7.14.0.Final		e471faba8a7ccde836ee3ddb354ae324d5f3efdf
org.optaplanner	optaplanner-test	7.15.0.Final		933a48fb3ace230b20be90aa241c0e432b5eebd3
org.optaplanner	optaplanner-test	7.16.0.Final		5b13d377e8655ecfda61b808148a1b2d767c7a4d
org.optaplanner	optaplanner-test	7.17.0.Final		e7c2e187e4f454e59013cc60016e1f0e3b0a642b
org.optaplanner	optaplanner-test	7.18.0.Final		b735deffb7ee51fb891b46ce36519771f16cdf8e
org.optaplanner	optaplanner-test	7.19.0.Final		8a6f9c077a2758d9907b5f0f7a848ff7ef78d74d
org.optaplanner	optaplanner-test	7.2.0.Final		69801747219e909da53a26c0571af75bffb56b58
org.optaplanner	optaplanner-test	7.20.0.Final		e99db4ec6f98bad81c253f0d66447e4c7ff1d5bc
org.optaplanner	optaplanner-test	7.21.0.Final		9bbd995bdb0dc8a32990e62d8a0495dcf62712c2
org.optaplanner	optaplanner-test	7.22.0.Final		c39185aa0bae4ce76a056518271e04fb1eb7fc06
org.optaplanner	optaplanner-test	7.22.0.t042		6aa04c897afa84175b98484cdc2fff85e92ea3ef
org.optaplanner	optaplanner-test	7.23.0.Final		65d26af54e8273449e4e735e2b3cae46507a852a
org.optaplanner	optaplanner-test	7.24.0.Final		07fbc407e51dc9da653f977200b2c78b8bc0d64a
org.optaplanner	optaplanner-test	7.24.0.t043		3ecaaa7396c239ac5cbbc456d1f663fab22aaf5a
org.optaplanner	optaplanner-test	7.25.0.Final		db9ecfd692a026f6ba032607f3b5284bd4040b04
org.optaplanner	optaplanner-test	7.26.0.Final		ca810fe5521bf6c7eb4fcd67b7c54f903b729efc
org.optaplanner	optaplanner-test	7.27.0.Final		3b5755c9c4703ddf0cf39502463e17fbb98ba649
org.optaplanner	optaplanner-test	7.28.0.Final		0b12eeb2c01b0e703a1b55e5ed03808c1c54061f
org.optaplanner	optaplanner-test	7.29.0.Final		57fb8ff9884820e3706b80f0457283ed8a46d30f
org.optaplanner	optaplanner-test	7.3.0.Final		5073be3e73b29afcfa9d0af0067a1a24d50d8d00
org.optaplanner	optaplanner-test	7.30.0.Final		6e112e606d207f2708db777ea9f9be051edeca7f
org.optaplanner	optaplanner-test	7.31.0.Final		ee3784e5a18c3aeca7c170820e0294152a7fc894
org.optaplanner	optaplanner-test	7.32.0.Final		9edf6705852c3db37e4163234f5014ca6b11ff56
org.optaplanner	optaplanner-test	7.33.0.Final		924cf5bdcd7992c442cd27a6a445db88ad18ecf3
org.optaplanner	optaplanner-test	7.34.0.Final		364abb0f53ea29d553ad499719bc3a9da4f7e2a4
org.optaplanner	optaplanner-test	7.35.0.Final		514ed7dbf00320fee38adbc6a9d507565a37fff6
org.optaplanner	optaplanner-test	7.36.0.20200331		64f89be4a07b9839ed61f6d04abbab092bd9f743
org.optaplanner	optaplanner-test	7.36.0.Final		c729d68c69d7529cf12e3fda0a1c659185e608f8
org.optaplanner	optaplanner-test	7.36.1.Final		9906c6199028b34a091cd2129dcacdcba2e45583
org.optaplanner	optaplanner-test	7.37.0.Final		053bc519145475f24d7bb4228440e1096340bc9b
org.optaplanner	optaplanner-test	7.38.0.Final		d652b81ce46c7cea26b6c8d9f787902a296e6dfd
org.optaplanner	optaplanner-test	7.39.0.CR1		2285648a35a37d350652885a28c3e3e57766c180
org.optaplanner	optaplanner-test	7.39.0.Final		407eb89525da6c3579373f0eba2855399a5096b5
org.optaplanner	optaplanner-test	7.4.1.Final		8d55c40efb0f99b839fcfcee405a605fef6a75f6
org.optaplanner	optaplanner-test	7.40.0.20200703		843c3441f60331b021b4d501ec19d897e9756a57
org.optaplanner	optaplanner-test	7.40.0.Final		13296f6697515ad0dd3f7688af7d68f81751a9bb
org.optaplanner	optaplanner-test	7.41.0.Final		7b6d7377fcbfffd81aefdbd964d1486a5490fc93
org.optaplanner	optaplanner-test	7.41.0.t20200723		5c1b9edcde808d293ae6cfda31db7dda0b864fad
org.optaplanner	optaplanner-test	7.42.0.Final		aba34cf42997d5839ef288559a8288ba3d136aaa
org.optaplanner	optaplanner-test	7.43.0.Final		3385117330d6e1b2425d5f7cc1fca66c21a692b7
org.optaplanner	optaplanner-test	7.43.1.Final		d21e6202b86cf29c55937af61942bf2630b4fdb0
org.optaplanner	optaplanner-test	7.44.0.Final		abc3fc5ccc8a8304bc7a86c850380bb3d045fa4f
org.optaplanner	optaplanner-test	7.45.0.Final		b0a315140cbda160b8a6f8d64b1554b11e40dfb5
org.optaplanner	optaplanner-test	7.45.0.t20201009		fca64690eeea413a51c3c9e74de2e6c70b71e73b
org.optaplanner	optaplanner-test	7.45.0.t20201014		6452574c83f0ddb940fe960c4efd344ab4870dd1
org.optaplanner	optaplanner-test	7.46.0.Final		ddfd1e3e39fc0dc4ec7b22f7f23ab86ee09e02cb
org.optaplanner	optaplanner-test	7.47.0.Final		abcf841cca15eccf3eb922d70a67e2f96213be62
org.optaplanner	optaplanner-test	7.48.0.Final		35e4bedde51a4558bf962c9c4e1445bc803ccbc7
org.optaplanner	optaplanner-test	7.49.0.Final		0e08e1338428392c56c765d3a13c03839a157098
org.optaplanner	optaplanner-test	7.5.0.Final		e255f734c035f27f77db182b998ae7f832d4be11
org.optaplanner	optaplanner-test	7.5.0.t018		ab944204ef55b8e313b68d91e56d1166dde28c56
org.optaplanner	optaplanner-test	7.50.0.Final		a06d8506cb41cff41bf41f34eb5e5d5dd2afba4b
org.optaplanner	optaplanner-test	7.51.0.Final		42bc96ad3013d44aad45215ce1b5f3abb754eaa5
org.optaplanner	optaplanner-test	7.52.0.Final		8e00fd02c937e198e426e97beae92ecb76b921f7
org.optaplanner	optaplanner-test	7.53.0.Final		6472d2971f076ffe77cb06e59eb2311ffc67c4b6
org.optaplanner	optaplanner-test	7.54.0.Final		d236e6d3d99185abe73f75d5107279e2831be6dc
org.optaplanner	optaplanner-test	7.55.0.Final		80eec5eaaea34e9932fe23929164f0acd47e4739
org.optaplanner	optaplanner-test	7.56.0.Final		ba4bedcd5c51586d6c3e47f724482a1cc21aa6db
org.optaplanner	optaplanner-test	7.57.0.Final		74a7bbc84338f432897f3b34f4046f293e5bde3a
org.optaplanner	optaplanner-test	7.58.0.Final		ef6877240c39ca01891fe28370853d377afccff1
org.optaplanner	optaplanner-test	7.59.0.Final		38715660b42b881f13c520c13b8963123fbb0907
org.optaplanner	optaplanner-test	7.6.0.Final		56da3645a4650705d53658aa6bb392f05cc6a20a
org.optaplanner	optaplanner-test	7.6.0.t022		fe10f454eae404afb3f96089832caffb9ba27436
org.optaplanner	optaplanner-test	7.60.0.Final		f5b5e7e6267aac8b07957bba299a8d4b983a4e95
org.optaplanner	optaplanner-test	7.61.0.Final		5fe1ee30158e195c95a1a73e6c138ed8f16b980f
org.optaplanner	optaplanner-test	7.62.0.Final		b1cb2fb2bc7da95bd04e3704f20d6baa060208df
org.optaplanner	optaplanner-test	7.63.0.Final		93db3dfbee5769a7d9a5f8ace4f5bc469b663414
org.optaplanner	optaplanner-test	7.64.0.Final		b03aaa7d37c9642e61cfeb33f33f3d3d29e6a2f1
org.optaplanner	optaplanner-test	7.65.0.Final		a50513fc1b93b627482f01e46f574a9ecdf7916f
org.optaplanner	optaplanner-test	7.66.0.Final		a16105d271e6352538870e826609b5a763ee0931
org.optaplanner	optaplanner-test	7.67.0.Final		d6c2b9e7885fac148eb99ad2ec022428c20ebb71
org.optaplanner	optaplanner-test	7.68.0.Final		9228910b11bed5510ea873441eadade05dc5a907
org.optaplanner	optaplanner-test	7.69.0.Final		c3a910f71adc98c9afcf7a3dfae4fc6086cca019
org.optaplanner	optaplanner-test	7.7.0.Final		68b8433a49deec1217de8c38bce3ab9b744115a2
org.optaplanner	optaplanner-test	7.70.0.Final		decd3250d67dc36ac2f54747a08df33d8f9bbf95
org.optaplanner	optaplanner-test	7.71.0.Final		9144522239680007be2e68d8a5aeb9fb527f0744
org.optaplanner	optaplanner-test	7.72.0.Final		81d6b8d4999abade575e9617b132fd241b0bd5bb
org.optaplanner	optaplanner-test	7.73.0.Final		cb1e0f25d99eda37ad7a7776c3141a6118865164
org.optaplanner	optaplanner-test	7.8.0.Final		b5b64ca3e7e4e3f0d4bb53af48bb038ed9f4aba8
org.optaplanner	optaplanner-test	7.9.0.Final		616dc1122acbc8b58371d27014680e9a6e5baaf5
org.optaplanner	optaplanner-test	8.0.0.Beta1		8f5fe15bb36e5644c9acc9cc22af2fcf43e13587
org.optaplanner	optaplanner-test	8.0.0.Final		835393b0b72b2754e59410ac580593ad0e239a81
org.optaplanner	optaplanner-test	8.1.0.Final		10b91067cf01ed0b5f0dbd4d11754d4126e45815
