ch.epfl.scala	actions	0.13.17-sourcedeps		18ff8ee1f63321d068e71c133a84c129cc8923b4
dev.gitlive	firebase-auth-iossimulatorarm64	1.11.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.11.0	metadata	b29234f2f3dcd8aaa9da1e57107be7130ce85eaf
dev.gitlive	firebase-auth-iossimulatorarm64	1.11.1		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.11.1	metadata	ce76e43c25ade28f2f084e6ea8ed1317e2f24b6b
dev.gitlive	firebase-auth-iossimulatorarm64	1.12.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.12.0	metadata	115c7a783efcb378c9e7c68c017833188a496014
dev.gitlive	firebase-auth-iossimulatorarm64	1.13.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.13.0	metadata	91be1471aabe834d7923ed2a4cd83604d156f27b
dev.gitlive	firebase-auth-iossimulatorarm64	1.4.3		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.4.3-alpha		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.5.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.6.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.6.1		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.6.2		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.7.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.7.1		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.7.2		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.8.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.8.0	metadata	cc9ef7dac33adfc4835cccfd19abc6ad9b2a18d3
dev.gitlive	firebase-auth-iossimulatorarm64	1.8.1		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.8.1	metadata	59399c857a54fae970815aa4b3723e2b84368dc8
dev.gitlive	firebase-auth-iossimulatorarm64	1.9.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	1.9.0	metadata	e989eb8bbdc67666668e6805568e9f4ddc6a23db
dev.gitlive	firebase-auth-iossimulatorarm64	2.0.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	2.0.0	metadata	6d5eee5c2fd543813bc25f961890143c0dfc820a
dev.gitlive	firebase-auth-iossimulatorarm64	2.1.0		N/A
dev.gitlive	firebase-auth-iossimulatorarm64	2.1.0	metadata	38f4808ac11ef327ea907437c81d773661a47cf5
dev.laminext	websocket-upickle_sjs1_2.13	0.17.1		a2c12dc2cd05016d2bc5b82fd77063f0dc7088b7
dev.laminext	websocket-upickle_sjs1_2.13	0.17.1-M2		6bc87332569c444723fa339101e0b27602ac0c96
expert.os.harpderdb	harpderdb-parent	0.0.1		N/A
io.github.astrapi69	eventbus-pattern	7		734d89067dec92b5241543c211777375a89cf6cc
io.github.astrapi69	eventbus-pattern	7.1		7524ad675689938860ed204a679cb1639b322035
io.github.gongbox	easyexcel-plus-adapter	2.0.0		56ac3720b2f9bf34b9f44e5c0941fc531868bfda
io.github.gongbox	easyexcel-plus-adapter	2.0.1		d0ce0be667e3f9784652751156c8902c9ec05ebf
io.github.gongbox	easyexcel-plus-adapter	2.1.0		055addd06b902bff1fb1899545f26702817e1ae4
io.github.gongbox	easyexcel-plus-adapter	2.1.1		42363aa0f82b7009a4a82585f10e5e4c002cfffe
io.github.gongbox	easyexcel-plus-adapter	2.1.2		f99351744bc8bb9ba4e93ad51d251adaf65b84cf
io.github.gongbox	easyexcel-plus-adapter	2.2.2		841bc255cab3a9f1b524fbcc78fc76acb07f9e0a
io.github.gongbox	easyexcel-plus-adapter	2.3.2		ed07a79102707346a3770dabd8609f297a094471
io.github.gongbox	easyexcel-plus-adapter	2.4.0		a3bc16cfe3e116907444b59af886af0a863fc1a2
io.github.gongbox	easyexcel-plus-adapter	2.4.1		328b82b43ea6a053275a29db84d8a92b1befde91
io.github.kumaramit96	custom-json-response	1.0.0		fffb32f716354a3063d57decf51fc1de72068a3d
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0	metadata	2214903977e027a5ccf557b175e585340c0d3d9a
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test08		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test08	metadata	a7fa2da71ac958e15a57b64b51b2cc5119a1c4b8
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test10		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test10	metadata	555884c5eedf9e1ccb4e8375f1bb7e19770f65a5
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test11		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test11	metadata	7ad350e6273a5d94cce89fcb9e779221a8193fc6
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test13		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test13	metadata	f412be3d9a2a601da08c239ad15bc451e785b05e
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test14		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test14	metadata	690fd7ff4fe00480780d0f737b5d71d23ba08e2d
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test16		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test16	metadata	ab6384278c5929cee9d5e503417cc35edef4a903
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test17		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test17	metadata	18534597eea0b19f610a5e078d9254af44235428
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test18		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test18	metadata	b39d8ea38c89228ffa7f025b58894c5690627804
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test19		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test19	metadata	f295e768f63c7a50f1664d1d00faea26cd38b4fe
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test20		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.0-test20	metadata	9072f0ed6444f076c227e42f9815e305ac324866
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.1		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.1	metadata	861a8f1e0bef5da1f97e7b67c702e880cf06e7ae
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.2		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.2	metadata	50458e709b37de18b506ec50fd20866d16df3cf9
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.3		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.3	metadata	9aa8d2d02cd0f8075d9194877c5089ed5e22d117
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.4		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.0.4	metadata	db420094e3fa9d0f7da6646967014294de41c9d8
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.0		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.0	metadata	dde00bc2df8653f6991bbff6e5894d97ec8dca1f
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.1		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.1	metadata	3276f3a5c677a740ae1adf7294b56b31ed7a7977
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.2		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.2	metadata	3484d3c1f7026098b39fca3cbbe6f629f24ddd32
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.3		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.3	metadata	ad4d46291b477d70982c42c075e3faead0c28d8a
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.3-test		N/A
io.github.mflisar.composedialogs	dialog-date-iossimulatorarm64	2.1.3-test	metadata	f2ccb9ea0f32d9c18e36018cc8d6a67c37a8957f
io.github.sudo248	base-android	1.0.0		N/A
io.github.sudo248	base-android	1.0.0-alpha01		N/A
io.github.sudo248	base-android	1.0.0-alpha02		N/A
io.github.sudo248	base-android	1.0.0-alpha03		N/A
io.github.sudo248	base-android	1.0.0-alpha04		N/A
io.github.sudo248	base-android	1.0.0-alpha05		N/A
io.github.sudo248	base-android	1.0.1		N/A
io.github.uttam-kumar-tak	mathutillibrary	1.0.0		N/A
io.github.uttam-kumar-tak	mathutillibrary	1.0.1		N/A
io.github.x-horizon	message-engine-client-all	1.0		01e3a0ae8df809651949a1556cf7776cc925a2d4
io.ktor	ktor-websockets-metadata	1.1.1		0074ce298acb82b5b060420c988494c8219c7a77
io.ktor	ktor-websockets-metadata	1.1.2		195b75b6242daa8ceaf2ac07d83bb816281859e7
io.ktor	ktor-websockets-metadata	1.1.3		f9b4ddccccb2c1b3f38f4b4f650bb6c16f0bf6fa
io.ktor	ktor-websockets-metadata	1.1.4		7ce3059cdd4bdedf6f8a7f5a30128bc5b84a10b8
io.ktor	ktor-websockets-metadata	1.2.0		82e6a419d2add630396dc9bb53b8b4b5ffdd26b9
io.ktor	ktor-websockets-metadata	1.2.0-rc		0870c921722e5482d19c5354c90b7b6b50a9d594
io.ktor	ktor-websockets-metadata	1.2.0-rc2		4bf8fe03709dd6b86d97535b1559d9d741b11193
io.ktor	ktor-websockets-metadata	1.2.1		4a3e064e7c25fcfa0bde89c4d1524f97c5cbf324
io.ktor	ktor-websockets-metadata	1.2.2		d599b17a41f0a7139dc07047604782894d8ee1cc
io.ktor	ktor-websockets-metadata	1.2.3		d830c96d51eb8247c82d447ca02e1f1890dd15ce
io.ktor	ktor-websockets-metadata	1.2.3-rc		a9a8d5b7eeb7a4d55a7ff6464a0b0cd6e1e4937c
io.ktor	ktor-websockets-metadata	1.2.4		49bc7b0138c7e6229fc3607cdf4454b1ba511b52
io.ktor	ktor-websockets-metadata	1.2.5		79c5b954853ea6f64567983f885a5859a47c4217
io.ktor	ktor-websockets-metadata	1.2.6		5aa41320bfacb24372b52485823b5cc042788c1c
io.ktor	ktor-websockets-metadata	1.3.0		df52add1de8961dbb431d1b2610f7303a0872dd4
io.ktor	ktor-websockets-metadata	1.3.0-rc		7a73b717494c5b751dfb3cdc37071436960456d9
io.ktor	ktor-websockets-metadata	1.3.0-rc2		45745ea1c0ff8b7034b4e3bf46191fe643f63173
io.ktor	ktor-websockets-metadata	1.3.1		91b65fbc9583dcf13d6b6f132ef1ab4a3a3eff4c
io.ktor	ktor-websockets-metadata	1.3.2-1.4.0-rc		c7ca12271bc7626da30b132fb5bf41ffac906cde
io.ktor	ktor-websockets-metadata	1.3.2-1.4.0-rc	all	6c74331046f54a6f7a275445af0848214e0dca55
io.ktor	ktor-websockets-metadata	1.4.0		0e68c06d60124e8a0058f09bf106af39e8023e84
io.ktor	ktor-websockets-metadata	1.4.0	all	0e79b63a7ca6bb0b7f4e952e018408ca383c94a4
io.ktor	ktor-websockets-metadata	1.4.1		67745417b3404fde6b721d2d6d092832d0b2a1a6
io.ktor	ktor-websockets-metadata	1.4.1	all	472bb264c5fdc327211fb4cdd45c02fd956f78b7
io.ktor	ktor-websockets-metadata	1.4.2		f554e6c2a5d3f37a6c1a139f45cddc9284696761
io.ktor	ktor-websockets-metadata	1.4.2	all	5b59ea147e76a3007dbdfb4726b8ddf7890ec8e8
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-11		b2c1366dc3e30125d8eecd2e2ceec1c98569d214
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-12		c9b18e4995be9c01a0f6c4e171b029be65ea4f1b
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-13		d778f45543b2e85cf32fef1220f47ecc97c8ba10
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-14		3bfe54e98bb5ea76afe73abb2aa2c6ce53200c46
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-15		510f1a1dda9cd7e82d9445054283ce83e1f90833
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-16		52d67b88dc2d862ed3bde9a0c700830ea6d894fd
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-17		d48e621a725581442e460ce63ce4dff09b9c86f2
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-18		7eeba21c2e830b4657f10e31c2417f4353da3d58
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-19		451f3c0594563f3340d2b017e80fe7174a623262
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-20		4c504862dd13c6d064c46d4223da97253ba417b4
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-21		6d05f742d2f43a9ffc8e022c3b037a9c57610634
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-22		36d408bbb422dd8494d0f631e01a9d71c3bb41c3
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-23		70d517cb083d391d2061ff6efd438907ea1830f7
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-24		6fcc886b6f914852cf9c4667153c1fdef320fe03
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-25		8e47d09196ea02d7e8c461c61a2eb42a3f1822b7
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-26		8380d1e3e10b000cab3d5f758512b59ce6893505
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-27		77ed471721c9f47bd6ab170fd57c4d48c5d25330
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-28		adae116e8bd783ed6ae864601245168fb2ba0f4a
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-29		514d6335d3b4b814256f42113ae42477758c4027
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-30		40e4f1a9f8ada379a7d915b775bca72b6ab4f961
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-31		d149560c96a5e334562ee01d1b82b43089a3f222
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-32		00767647226de4bcdb89259975558ad969b396d7
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-33		a29daccaeb6e7db1290442ed1cbb09f34544e4dd
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-34		51abd78ceee4017f2c1a75abf82a234143875006
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-35		9616debfe314b8bad1b665f8b432c7645800e26e
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-36		03ae2873730c4054e949a1fb453d9a80e07acc29
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-37		79d747a700c80ffb901067296f69cb8cebe231cc
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-38		9ae743ab814321b9046e2c11d3fda967f67ff0a4
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-39		e88ee2a4554e200655d118d0384883d5d2a4a1d4
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-40		fd7b39129a2f79dc2e9e75665705006682067db2
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-41		ae385a998cf36f06e78311c7b068b8ff6a999664
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-42		11b3d3db2f95fa74e30a84d2e937dd044ade1fb5
io.ultreia.java4all.eugene	eugene-plantuml-templates	3.0-alpha-43		0b8b4ce2dcd4e437a3b7b6c2267a454ba6f96438
it.reify	basis_2.11	0.1.0		6757b28e92f712b1caf9f11ff057dd13a3cc4d2f
it.reify	basis_2.11	0.2.0		26aefebe022ec3993fddbee3d907382b1ac3968f
it.reify	basis_2.11	0.2.1		e92b9d87b1bc46fb3b1ce1aa712be18266e614b0
me.shib.java.lib	telegram-bot-java	1.0.2		86bd5ff70e0e88c45fdd73c05403c7386d79d8d1
me.shib.java.lib	telegram-bot-java	1.0.3		3d96df27969f7e919383e09cd9915b83673f0cbd
me.shib.java.lib	telegram-bot-java	1.0.4		13cfbd5f79300868631433e1c7a85dbaaeb2f8db
me.shib.java.lib	telegram-bot-java	1.0.5		733e95e0819281846d53caca23f8fb59b3c09f99
me.shib.java.lib	telegram-bot-java	1.1.0		4b95b09787b290f8f188504e30ced69c7f90b4f7
me.shib.java.lib	telegram-bot-java	1.1.1		8001a5285b979d75b06160035f1ce5ed18f024f4
me.shib.java.lib	telegram-bot-java	1.1.2		757c19e1e9e4c3368785b76ba2df7a235c4c2561
me.shib.java.lib	telegram-bot-java	1.2.0		123c0e2fd3de55361cdb033699e4823b2d5fd746
me.shib.java.lib	telegram-bot-java	1.3.0		e2d3aa778b4220be2df552b460a1d93678951134
me.shib.java.lib	telegram-bot-java	1.3.1		6da2fa890b90f480892408c7514ad87b2172baf1
me.shib.java.lib	telegram-bot-java	1.3.3		6451cc08dfdfe3dc70698e379bc7d017968083b1
me.shib.java.lib	telegram-bot-java	1.3.4		9cbc15f22d75a031cae2123156a6a2ca7edb75c5
me.shib.java.lib	telegram-bot-java	1.3.5		7ff2e77074cf1af3e79b0e232f46bd6bcef97b8f
me.shib.java.lib	telegram-bot-java	1.3.6		3972899dcd0215caa1a073c2761e1236de304756
me.shib.java.lib	telegram-bot-java	1.3.7		03fad463796c1343559a97a8905b71f9308d9ad3
net.akehurst.language.editor	agl-editor-ace	1.5.0		4915561d0feb516264cf4f0e06bd653a60ae714a
net.pishen	bql_2.12	0.1.0		a16e9dbeaccd18302da92fb4481d5ebaa1364503
org.drewcarlson	mobius-extras-iosarm64	0.1.4		N/A
org.drewcarlson	mobius-extras-iosarm64	0.1.4	metadata	a9a0989efcbed71a5aad63b38a1b0e52097262b2
org.drewcarlson	mobius-extras-iosarm64	0.1.5		N/A
org.drewcarlson	mobius-extras-iosarm64	0.1.5	metadata	ba9b8d9e037a3dbf8553db530de8ac1764179d7c
org.drewcarlson	mobius-extras-iosarm64	0.1.6		N/A
org.drewcarlson	mobius-extras-iosarm64	0.1.6	metadata	511e807d25b74f664b2b3fb5d5d02f78304937f6
org.drewcarlson	mobius-extras-iosarm64	0.1.7		N/A
org.drewcarlson	mobius-extras-iosarm64	0.1.7	metadata	a6924ab2e2ceab1873fdd0fee4ba366a5c3aabd2
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.Beta3		d50d7c6d48102c757683d5ecf4c28cbbff50c8de
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.Beta4		7a6d79ccb95b44c4db272278c471a8e1599ebe5d
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.Beta5		95eb206d1eef6402db9e26a34b86a93ca3dbcd0f
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR1		6ef79a4ae470011d923128512ef51c4e76a71558
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR2		df320a52161427a977147f622cde02927ff33fb9
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR3		423accf0fad4f5e5bee0bc6f45538a1e1091cb86
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR4		83cbf10de47468588a55146b084d07997a451d73
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR4-Pre1		f50ef0cd7c2117a59012a770e8ee50e242969938
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.CR5		6865932650a2ce2be82279bd7dedf127874145f9
org.drools	drools-wb-dsl-text-editor-backend	6.0.0.Final		7cb8a6079248f09130830fa14acb6de6c22f690e
org.drools	drools-wb-dsl-text-editor-backend	6.0.1.Final		0e482556dbd1945b4df6ade37eedcb512d8c68fa
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.Beta1		9b671a40535cc9e9426761243580aff73089c002
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.Beta2		87e0f36285a3f49d87d9c388a6807915792eef92
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.Beta3		9f7332fcbbbdadddf447086d271962a4e2eaab14
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.Beta4		3c11eb9ef15c7999476075446f8a46bdbe0e7b9b
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.CR1		6ec543ca4c58b991ac3c9466df0715029db266c4
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.CR2		bdcdff2f569e26e320b6440423f3b2e915f6c737
org.drools	drools-wb-dsl-text-editor-backend	6.1.0.Final		f75c4c11c8e426aef3bd5c989c0827f2db7d4aac
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.Beta1		afc38308a341ec084dfc5ac3024289e18f26bdab
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.Beta2		c0e3468e22f8bdaef27a976a9ee8299992a95b6c
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.Beta3		a67584063b7c57624bd4c1c71cf211521caf00a1
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.CR1		a4009895f1570cfad156c21ff57f1772c656588f
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.CR2		bbe559a0040942c85e1ff3bc2f5aedf8e8031ccc
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.CR3		a2d71a10a29136ee02efc0d9b0df8eef559ea2e4
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.CR4		5457e51d232fa901c30563c5dafb1b927b042c7c
org.drools	drools-wb-dsl-text-editor-backend	6.2.0.Final		259519d9f72452118713960cced55583ce861d5e
org.drools	drools-wb-dsl-text-editor-backend	6.3.0.Beta1		44c116a827cbec7b0a8df5caa8df2fd98b998357
org.drools	drools-wb-dsl-text-editor-backend	6.3.0.Beta2		62344f1a78fcec330c2ca868e9d1e12dbe87656c
org.drools	drools-wb-dsl-text-editor-backend	6.3.0.CR1		4c16e12c6db61061e36eef42dc41e86eb3860f27
org.drools	drools-wb-dsl-text-editor-backend	6.3.0.CR2		14114f395c963dc8e5061a6b5d15ab4df3e4b207
org.drools	drools-wb-dsl-text-editor-backend	6.3.0.Final		a7a96f448a2a1751a832f6228def420ae9dbf372
org.drools	drools-wb-dsl-text-editor-backend	6.4.0.Beta1		1c84ef46dc1e1c809b7f0a69fd983911a0ac8b7f
org.drools	drools-wb-dsl-text-editor-backend	6.4.0.Beta2		fee7265f9aff2f9b083b00ded06fffa0cc493bf1
org.drools	drools-wb-dsl-text-editor-backend	6.4.0.CR1		0bbcb37d595d1668ec0f9517bd4556155f1e4e49
org.drools	drools-wb-dsl-text-editor-backend	6.4.0.CR2		e68c5a779e35e7e20210e85c71f795a37418e8b4
org.drools	drools-wb-dsl-text-editor-backend	6.4.0.Final		ed67eb191d69192b13d3034a8aee315af830c9b2
org.drools	drools-wb-dsl-text-editor-backend	6.5.0.Beta1		2648f55e3cb5c03d7a59d386d50550fe2f61fc74
org.drools	drools-wb-dsl-text-editor-backend	6.5.0.CR1		8faf5f39dae0b0f583ad72c495f6f0539604d23d
org.drools	drools-wb-dsl-text-editor-backend	6.5.0.CR2		0e31411e95c0ce2cacf0dddfeb793ecaa27bc45b
org.drools	drools-wb-dsl-text-editor-backend	6.5.0.Final		152604ad1007c579ab6ad05ce7f37476dde663cf
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta1		a0f91a536e4473b831d12546b62b1b301cc38da1
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta2		a5f3599f7c5d3c13feeaf958ab87c0772aa07e57
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta3		e0bcd4c3a7b36c4ea9571d199a63d814dfbe412d
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta4		e5abeda28845d3e5f56971a3c23e5c3591b96bcc
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta5		1c8de77ecfb9bae01db6d172600d6efc9d6a5f22
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta6		839d17cfbdde239be7562c0955036d5fa51697a9
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta7		04ad9ffa560a92185c0d269393a2d6790a3a532f
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Beta8		f5e7ca44995b496c6e73f8e73529637213679bd3
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.CR1		571bddcf9737e42758e5ed2755d7fc0b4c43b199
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.CR2		87643b695dc7ef9e00fe1294f3668c3794578d0d
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.CR3		dc82151db8796b052e3f5d1ed59dc4ca2aa30a44
org.drools	drools-wb-dsl-text-editor-backend	7.0.0.Final		3df1260b1ba7fdd52b0c1ff026e14126d28ad200
org.drools	drools-wb-dsl-text-editor-backend	7.1.0.Beta1		1f2f3845c81765673deaaa1abaaf1b1f900a7369
org.drools	drools-wb-dsl-text-editor-backend	7.1.0.Beta2		8695fc5bbcfe912b81352f8a3f592b25eaede5de
org.drools	drools-wb-dsl-text-editor-backend	7.1.0.Beta3		e3e13f09334e9f0bad137cbda8dc0c44ba1b0143
org.drools	drools-wb-dsl-text-editor-backend	7.1.0.Final		e522c7cb905f37a8ff4a014c2f0ac07a49572cfd
org.drools	drools-wb-dsl-text-editor-backend	7.10.0.Final		f0ebd6149f3c5e31aaad6ad7fe913e83a239e59e
org.drools	drools-wb-dsl-text-editor-backend	7.11.0.Final		c7df5064bc28c31b7dd72c1b3c9225b2c83c4925
org.drools	drools-wb-dsl-text-editor-backend	7.12.0.Final		7bf9a4d008887a920343ec77191f933a143f7a7c
org.drools	drools-wb-dsl-text-editor-backend	7.13.0.Final		ac925ba43751c9a31c2a4986abbeee326ef4f487
org.drools	drools-wb-dsl-text-editor-backend	7.14.0.Final		169282f1ee104f2762dea7ee0b712f1ee9e9fd65
org.drools	drools-wb-dsl-text-editor-backend	7.15.0.Final		d914ac565d4bc3323d31980667ba847ac71329eb
org.drools	drools-wb-dsl-text-editor-backend	7.16.0.Final		a0094796a60c46c3555046e582b5bd81f1e537fc
org.drools	drools-wb-dsl-text-editor-backend	7.17.0.Final		a25f41be9d222a95f34c5c499041752cc5e53276
org.drools	drools-wb-dsl-text-editor-backend	7.18.0.Final		b0db9968ed3de44fb3bbf26fd013ec8f91b11dd8
org.drools	drools-wb-dsl-text-editor-backend	7.19.0.Final		88ac59a2dd7166c805304318818b6147267365a8
org.drools	drools-wb-dsl-text-editor-backend	7.2.0.Final		b63042a74a7924b4f06862df44cb9a78dc70112c
org.drools	drools-wb-dsl-text-editor-backend	7.20.0.Final		f637281cdb6dd6b874fffed92e68a5acbd5b81b0
org.drools	drools-wb-dsl-text-editor-backend	7.21.0.Final		b6e0078bb3dcc18f9624f746833273464d3e5124
org.drools	drools-wb-dsl-text-editor-backend	7.22.0.Final		a3a35296b9039acd2b4ed8d956e007b698bdbe5e
org.drools	drools-wb-dsl-text-editor-backend	7.23.0.Final		9f155a142a58e1e9adf6cff9201382efac301f1c
org.drools	drools-wb-dsl-text-editor-backend	7.24.0.Final		f369cb4638a6932108fd482fdbcd2d15fea78730
org.drools	drools-wb-dsl-text-editor-backend	7.25.0.Final		8f53f229abbd86b439b4a66834b28d659635939e
org.drools	drools-wb-dsl-text-editor-backend	7.26.0.Final		92b31e8a084527341b0b73dc1f96478268f583ec
