ai.wordbox	domain	1.0.0		N/A
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.14.4		669491fb36968402a78f388c3f7add16f2def4bb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.14.5		db5bb5f8ad7e90103fb132b30ca046afd6bf2eb9
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.15.2		3107dcab547573d484aa38cfba1a2e7179b340d3
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.15.3		aa835036844db6b1070be1bc65724a7dd53ec41a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.16.0		cf249d3975178c5fe328b4134b81d06fd98b9c5c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.17.0		83c5ee754bada2158353366e1621b050f5c4bbf8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.17.4		24cb0d1c45b194aebcca7aef0a67a9df2c68409b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.18.1		0847b0372878e994436e8d889bbfeacfd5f8a862
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.18.2		038e704918e1ddf1a503fe2f296dc86bb4f828e3
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.19.0		cde898c1f30e8d271007dcb047ba95d89a647cec
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.19.1		3e08906353ee5d80b681bed27ca94a501ded7564
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.19.4		dd71972d951b4ac645bda0da4650299475882883
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.2.0		11854537e36afb3eb17ae48554e43adadd4a1cf5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.2.1		71adbc2163f1aa8fc87e3cde594d6d201c273156
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.20.1		d287289115a67d1eeec5c29a5d1affd75d819fdd
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.21.0		bee4d58a8bd05a18bb83d38804a122fe354f42a9
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.21.1		ea3c66047c6280ee3069c5aea4003f13435b5881
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.22.4		634796c7f62c781a9c26aa9db5974bfef587961c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.23.1		54cb88359b36bc76d72d55fa989f2e8b9be30857
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.23.2		357c592c9bcd6527e54406e745055075b7fa1092
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.24.0		c6173a9bf68415cd5388b5868d53cb0fbd89e877
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.25.0		7a6d71786864093baa40ed2e47864d0c012e2ef6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.26.0		b1827f98099c378c5ba72e83bf09567094024b06
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.27.0		45ff66fec6adffd4cb74d7b5ed6703310ac4d2f8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.28.0		281b33de0ddf97819744bcf628a4f29539851d4a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.29.0		1fdb512e7cf10dc7f600954d6c766cc72a8f1194
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.29.1		1cb20f925e5ac7e0158bd0a246063482fa18af2b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.3.1		85001469d00e0399b7b9324e3e7fbffcbed85434
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.30.1		d07252d0abc2a5a5f45a4410f5b5c200a7029db2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.31.0		f688f7cf8cd25f054999af5df52fd7e4c2b355fb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.32.0		3fc56132d15d5e9f4835e8f2c4b919bfa3192663
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.33.0		ba332b96be9697958f541bb5e9a8b6c354e65578
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.34.0		829908d4e8b8a7b53a8fa8493b86b7de2a5f504d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.34.1		547953b962dab1fdafc82b81293b2a0e1e8b7e1c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.34.3		30e076d8b86c5efecfad6208eba8ea0836a37e83
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.34.4		dae071a6a202928aaeb41414b17b53283faca003
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.35.0		741efc8f8702c762ce3d979846eac52667509bfa
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.35.1		1a57d83509bf87d0cf8cb1618a49a7661704f1b6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.4.0		385a25c6d2cd779b8aed6b8b44fcf98bdf5ea053
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.5.0		d39f1b76c1b648bddffa6baa84f35c1f49348bda
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.6.1		8a8149005912985860cbf5a54442996dbee03911
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.6.2		051aaae40274b9a35849af42bcb74e3791a8ee10
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.7.0		51fe63ff17d8dba54ab58ee93ed56129525b6678
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.8.0		c77001cf7777ac49ceffefe9c9716c49073c9b05
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.8.1		e1a659576629e415166a9aff1018ba31fbdf0c29
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.9.2		c30c00888cd6461a984672f7631a7cf6c87ccc10
org.finos.legend.engine	legend-engine-xt-flatdata-shared	3.9.3		3421cf9fc677492f931ed88ff8eac3ba50a6a1ce
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.0.0		bd649082d07b3b58e27038a5b2c896e4ca6241a9
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.1.0		43c4131b08eb39f7e01f3e2a71c288d8ea7bda54
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.10.0		a73edbf78c8f6095f61dce70f68aaf8480c513cc
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.11.0		bd3798867e51eae3b899bde3ac2404801a8ab35d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.11.1		58282e3c7c86da8839f3e107666e6cf5020c0010
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.12.1		f0301a6cd3e83ef955f70fb4542148216e89ddfb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.13.1		ae115dd7e9300173a5c738bdd47ddc36b943b0ef
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.13.2		6795120d526fe963b034d4f74233038da9dd5c16
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.13.3		a38694118da9a7596b34401b64877278cb33dd51
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.14.1		b9cd7f8e060281cf552c3251d7bb0326a9836301
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.15.4		41beffeae5b373fd8eb655e028690560787d00a6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.15.6		15afe84ee0021a76617afca3b6089d50b6689f44
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.15.7		d8e8e9a4aa7c09d3f894be6d40ba0384dab1e293
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.15.8		2108005a6eb3a33e2dadff27976e479656072d6a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.15.9		a5e8ca0040b868f55b3ac0cc75518776f1f503b2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.16.0		81e1c3b62a0c45550e89db35c7dcfdc7a5232e0c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.16.1		3ebba3b6a234f77ecf8e17546a89e0d02abced1f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.17.0		23b5763dd4d275713750918b355a39218e5b33bd
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.18.2		59b5af8506d9ac19b941c6c01869330bf9f3bea6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.18.3		130af6aab65ca65e22c591b7b2f1946eb78fcb5a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.18.4		064039e58aa42d2a4d0b6e6d316beccb6f0dd91c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.18.5		374dfe7607442248f6d95d29ba407a3df9eea967
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.19.0		fed4edae01d00235649bdde1388485987df38c43
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.2.0		74452f060348bd5839013378be90e322836233cc
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.20.3		7903422e9ec378d361ad2a37df74156653d36573
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.21.0		443fafcbfd685eb38f3124cc6b0e8b672a220cbf
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.21.1		6d3523bb0d84e5ace5471fa49eece77f668ab498
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.22.0		2f5744a79a4ac2abbdf353320b0494145eddb93e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.22.1		f2df6e933cddfa871d1985041c5e8dd5d3f57a1e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.23.0		71a0b8fb523c9e1b3fc10b57d583d92f5e543880
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.24.0		f91caef23beb5b87328661887df91a77c0d07d96
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.25.0		5635504e33325b1b88457010029e0b26a1c90f75
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.25.1		152b87351d61a4b8abffabd8513d16fad10d3c77
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.25.2		b77de7950facf3ce8d2be79ef588c27910d1c632
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.26.0		56fa3881569c5c9cc770112a6ab54c2200c98571
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.26.3		c5b6b926a4f58abf8f5938e778867b5fa2fe740c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.26.4		ef0248fb1db785732b825fbb5bf8213e3b2d43b5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.26.5		9a1da7f5870b902fdf910f8056cd66a9ffa7251c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.26.6		26a29deae4ae30bd6f1eb91b21f03e3e6dc066b3
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.27.0		5d016f59b48a0937337d89f53a03b1c1c7fee248
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.27.1		be5a99abc4ad62c46257dc66d4a4beda1be781a7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.28.0		e24b01969cc09ee352bdc3ebf6a3140fe6d766bd
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.28.1		ab3b6198e606e9c0299d121cd4259cb08df90684
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.28.2		91e361438959039aa05ef60eb31d7134cfa6f569
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.29.0		c25dd5b276dc6e305305ab9c7e8e2f4fcc5ab613
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.29.1		a61daa2d2f3f10d38b5823040f32bb1444eaa136
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.3.1		d80e8be6bd5a207cd9c0c3fa13e36e3ae42df9be
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.3.2		43ed487e4da2cca746ff35f645b43247e8f105fb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.30.0		fc3bd2ad885fddcbb411426b0a318d850c224464
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.30.1		38dc2c7c2e7f92f649e151c474116b143aad6bb8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.30.2		71276ed5f6c070508c73445c5da963fe2c97a261
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.30.3		e4d49960e14159e35473447cc315358a131bebbc
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.31.1		9a9435cd65f0015b60514aacc96aa2a2d23e370b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.31.2		508bfc3e55b3a57dd767534fb494dd08c2110a80
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.31.3		3fd1554a71f52674720c0765776bc632bfde35b4
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.32.0		55cd944e8525fa09f95df68ddd6a97bb72c9bb15
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.32.1		2414f7a7300dcd3dd47ba69002a5cadb3c1e1331
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.32.2		ae4f5c88929d5b6602b07da9ee7fef8861f6516f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.33.0		bc384bcef1938f6a1fd377c0cb0385958ce3491c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.33.3		124f773db1a12c1a09274db187edf9d52961c44a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.33.5		08372198292a24c88ba75cce1a9df5e411f40f8f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.33.6		5d27a3220bef973af192bca63232d979bf05d5ea
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.34.0		3f28cd72844ab7fb07f1dcd2afe147f4519861e0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.0		842ff5aaf2034404db2effc3fa347dc3e9b7caa7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.1		ec4b40501b168ce2661d36307222b4c119c97cf6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.2		624b02f5fe07f6ad52a2c6d3145e07877493bcef
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.3		e9ba0f819ea83b16e3796353241575db872260f1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.4		ee197343d60123767f573372c27bda64916c1197
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.35.5		0908e39c58ee73118739e23614f5d19dd51f069a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.36.0		ac6990670f55a7d7f6acbb844517b93a742eb068
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.37.0		ba9d121a551e889d3e3193b41666b8ec0152a39f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.37.1		73fe022153849518c76a8a866ef80dc4fc30424b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.37.2		1a86038f9b395a7246a7b5d8ca105cfa5887653d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.37.7		605d367cc52c2b912e7a33d71feb141deff292e6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.37.8		530987e1de3d3aa3bd5099bef1bd3ec2891e5fcb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.38.0		9655cfa7cd1f9e9715b8fd871bfba3616e8cd71f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.38.1		39b2a392b886e3ef05179e6afb1d2637d19442d4
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.38.2		a5269a1cacda108d275ed8a76d416599b83c511d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.38.3		82f0b1fb51c1cb898661ebd699be54eab3266c49
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.38.4		3e16063e7306a2c5f2b6a31767d321be20519db0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.39.0		2a20a1c2a3a20f08c7fb383091a3e6e68c695af5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.39.1		63b146148c8dd57ef08cfbe03d6be614fbd6965f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.0		754ec7a9b47bfccc305bcc0851ed5b6a88992c80
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.1		a76290e8cd16b95312e11343d60beed29e619ed5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.2		51a7153a4f19b417b4433cef90b40d90fe8db163
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.4		4284761a8e4b4341f20d686fe28d03d757995fbd
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.5		00c20c2e21f569b0dc93e61eea1542483c2de77a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.6		360598d72107ce6790bdb4a6be09d50602130363
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.7		eea6ea10a320642a46de71022d4901544d300bf0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.4.8		81570d79e2dbc7c956b12b03b09fc866bbb3a103
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.40.0		ecbc9e0c904cb34be2dc1cc914bd227420cf8802
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.40.3		b75a9cd67e482c619bbb47466904a83b6d15c999
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.41.0		788349f959852fe6ebed5095618eb73b8a98e72b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.0		2727a7786b12e69951cefda274cf6019270674f8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.1		8c6948635cc817a551ef9e80e42c42e8c7905671
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.2		616d52087649d3c39d9fe89742d77d16ee87cb45
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.3		dd210be28aabbe4b591569d548916d4308802e14
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.4		45b6bc632cfe1d14cd64b6041d1d569e7656b1d1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.5		679560c1505bd3db67977d7b494fbdb7b7e2c3fb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.42.6		386665e3a0041912394e0e36d138cafecea39b8a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.43.0		f0b1ed9ba5838e640cd55b6d82ebdce98e96c1ec
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.43.1		68f1b68710878189cf00553e44ce630a986e6308
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.43.2		67b34f46ec60108c3c13dcb481ff6c64bb271281
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.43.3		13e7fa5b6b8cbdd1fcec11c1f6fea2b5c2e0612c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.43.4		40d9c19c7a2e6d644fd123c995b21d9445e4e57f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.44.0		841cbe88eee6f112b21f65c2757630f045dd5ec8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.44.1		933362fa5b5baf6774b2931bb92fd36e950856ed
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.44.2		3ce3742aa89801446dac316d802bc98f41e2c58a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.44.3		e8bb5949fafed42d3b847ec8c8ea19d91475c4f8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.45.0		7be8d56addf09c2d7a5acfd0aca012374c5391ed
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.45.1		b977c8de48df38c9b356ab042303fafa32d709a2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.45.2		7a7e5cac72eaebc2041dfa5479ff45c4a960adb3
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.46.0		28c7ec2f25b056a8a4265231d07fcec1106b9b89
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.46.1		2be80fbd16b53b845244a4a15aa540d2260de263
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.46.2		0f5f7dd2f62edf109035b0083c8c387c6a6d86e1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.47.0		be506868d7f82fc4268751bdd644ab1da14dfe66
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.47.1		b976e626e094e21f460224bfd897e638c8b5a3cb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.47.2		97725734f83a5f9b5a72b5d3ceae2080494a43dd
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.47.3		ffc19843d8bc95328825cc1b9b027c555acab67b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.48.0		8e9d628f9204f19c36548f86d3800f9c58546e91
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.48.1		8d81ca1ff649c677537986d97b2f567a85241e96
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.48.2		4bf28f803965cd80cbf661adb264057f6fb6bc62
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.49.0		37bed9c3bb7fd349cda3e9e3eeadc4959e7e9d60
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.49.1		59f3eac37fb4b2f5228a5b1f850e3a44e4373b3f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.5.0		4126d7d046c5dc0a71502c04bd8fa874da71e785
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.50.0		84f4493067c54b82e0c17518cb88ee14eaf829ef
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.50.1		6d2c48182e3887faf32e6d2c1c3c51d699c1aa93
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.51.1		990107481f6f88710599790b379129b39c577f26
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.52.0		4c6f14b5d25b1369e62f46696a60b710cf5b7d40
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.52.1		3fefaadac896b91c2503726fe2265b50e370d21e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.53.0		d336e07e6bf59194500e9dd9bfa5c94a9a347573
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.53.3		aa50b7bf6d733146afd7462c85245be84e6ee529
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.53.5		6dcd53841257a81bd8c94fd24d184465cca86934
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.53.8		e91ed151369b6e0b53ae18792508a8bc905b04c8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.54.0		54d200d821ad4c1057e720f27099393e079d8776
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.54.1		3c360502d4419c2e959522020f6d6566566f3546
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.55.0		f5094eadf067ef592f065f4b006697a63f9dfba1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.55.1		2b5d136f7f8810a163737417f287745ae87fdb8c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.55.2		a46c67108009514dc77426703fdca4002c020f93
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.55.3		bdd949d61b0f206f8f3dcb8d63db10867029f6f7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.55.4		f7a029b7220caef597a5412fd1c2487a9bcaa11b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.56.0		9df90f34814edc428178ce2a29589e4eb1d9cf70
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.57.0		201a986f044d475e7c41f1cbf933d088841059d0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.57.1		ea9741f259cc51a3737e832d1e934e6bf9b2300d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.58.0		07879f0df5260dc2a3e186e839beeebeeed6d385
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.58.1		14ca003ef7c19e43a676cf6bbb21b766e1fed3a5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.59.0		1023df4bf8e0ed4de3164eb93d5192ea6a760102
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.6.0		cc06023b8285c356c870349348eed9f877dab7a2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.6.1		206dad96cd73e11f31eacaeca7ad6f267c5e2ed8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.6.2		e1b952ec38da099cde9e5badc64d507d11ac4d0a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.60.0		91403560e52fa9825b963c38dbbff07bde74e9fc
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.61.0		e14c2d5b80fcc3d4ddce2d328d3b5e31bd10160d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.62.0		c2ebec2003415d2fada6b69031fa725a87bd0ee0
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.62.1		cc5c8a4427eee5942b4067b29e6f9057ef4eff8c
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.63.0		f70e40862ef3ab5064f040d9d79d39de816b9ac8
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.63.1		e28fd2bc2d938cce934c2efd6fd8db0efe597034
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.63.2		24124b07c328fde32aaa66798b66bea6ef3c197a
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.64.0		35d611f32c704debac30fd7bf16ff5a3632ad6c4
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.64.1		fa4c2e711f0049072d4dae3fa6e4e9ab22f203b6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.65.0		0219d8d4f172ecc54ab67ebc078f6a1162e44ff7
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.65.2		9902f64275712f3d9eec3e33db719db7f2d99fb2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.65.3		d983a4eb08f4b07ca8a8de473e1c78dbd9c4ad4e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.66.0		c84b574e3af948e062face7f78760be3f88e5871
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.66.1		394f9ce586a951b6f18e12a1214a9956de16f755
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.0		277e1c1d591ddc27df4365f4f3be4b0cc9f7effb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.1		2034ac83ac233cb19d72ec2dd5ed438484ada08d
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.10		63537af6ebc2b514d45c87e1fe98ba06f25d0763
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.11		c9fe53bbdf4e6aed6a5134542161e0a5ec8665f3
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.12		38eb38fb2a3830a02fd9520e1de6e3e972c0fd0f
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.2		48911d66f5746717e6a3c520665de3111c0b8e7b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.3		60e66171073d46b2f576712e2784f4176f756aa2
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.4		bfdafaccdda142f4e7f82bc6a13d5475cabd9ec6
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.5		c6bf648fc4db3bd3b35b1dd02a4ea35a7d9bec5b
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.7		f3403ab0416b07a66b1b7bdb76958b40eb285a4e
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.8		04308897dd4be1b3626dd0da368e12e175d3aa92
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.67.9		d04bcecc9200429cc75a4eabc0bdaf85d5d25346
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.68.0		3be3a9d8b4561aab6a5d8b1a7b08db9dd3a82b48
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.69.0		51472c1ba0b99674a231e1c5ab8d51ac84d5a9fb
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.69.1		842078776d5cad70b4052f203e5b7812c61822b1
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.69.2		5ca0fa1c4801e0f3f89e0eb33263fb9efc9c35b5
org.finos.legend.engine	legend-engine-xt-flatdata-shared	4.69.3		089f791effe6728524a05165ae3655559b13fd79
