at.released.tempfolder	tempfolder-sync-linuxarm64	0.1		N/A
io.kevinlee	effectie-core_2.13	1.15.0		6417824f3ba21cec6a978f1b83a66f03fc33a657
io.kevinlee	effectie-core_2.13	1.16.0		338c3ac25abe10155927f9dbf5429d7e344a8113
io.kevinlee	effectie-core_2.13	1.2.0		46de73f6edea3d2144a785e4957d78b8424e9e45
io.kevinlee	effectie-core_2.13	1.3.0		4237fc1e7fa9a85825c43e7b899d09f218cfc106
io.kevinlee	effectie-core_2.13	1.4.0		f6abac2e71b8d0b10394b993c8d80eb2a7b3a492
io.kevinlee	effectie-core_2.13	1.5.0		3bc11dc16de3d0301052418776158ac07557480a
io.kevinlee	effectie-core_2.13	1.6.0		30906dc015dede2c54bb7385576df51523e0da38
io.kevinlee	effectie-core_2.13	1.7.0		f66023ef3de7381fa9c00d83e658cd9b8d9b205f
io.kevinlee	effectie-core_2.13	1.8.0		dc95ad296c1c4601a56432f076584ebad820ffa7
io.kevinlee	effectie-core_2.13	1.8.1		26724dfb77113d4f4632fbf3752c11930649fa8c
io.kevinlee	effectie-core_2.13	1.9.0		bf33ecb245d4849adae3da696d4afc56e81b00da
io.kevinlee	effectie-core_2.13	2.0.0		63b8cd1d8bc92f7e833855d988424fc94e5af54c
io.kevinlee	effectie-core_2.13	2.0.0-beta1		90cfd643981a692d7cc38be1b9d4efaf559b370b
io.kevinlee	effectie-core_2.13	2.0.0-beta10		116df04a24c1b88e5dfb6eca8e1a3b5a49a826f0
io.kevinlee	effectie-core_2.13	2.0.0-beta11		71faa039c340abf60667c7b0bdfa238542999e53
io.kevinlee	effectie-core_2.13	2.0.0-beta12		dc97367c8dcdb870a38e43468b78258d1ebaec31
io.kevinlee	effectie-core_2.13	2.0.0-beta13		7177c48adac336557f73c300371b924b7f7976ca
io.kevinlee	effectie-core_2.13	2.0.0-beta14		fae4315548b963f685050c7cafb1d4f9006af4f6
io.kevinlee	effectie-core_2.13	2.0.0-beta2		468aaf8ef9518b2eccac769afa6c8ceac3dea0a6
io.kevinlee	effectie-core_2.13	2.0.0-beta3		5c4801aee4fb0628c8b0f3d57f1c22acae0bdd70
io.kevinlee	effectie-core_2.13	2.0.0-beta4		4a76b665c532df61c50bae6212f3ae551e114e2d
io.kevinlee	effectie-core_2.13	2.0.0-beta5		75aed8b81d44c1df2b980bbfb40fd0a7d5170896
io.kevinlee	effectie-core_2.13	2.0.0-beta6		7d59fb59b4ab63c9a194b9e9516c05177ffa18f8
io.kevinlee	effectie-core_2.13	2.0.0-beta7		b39b850d38361017223bf6592134ff58b3405854
io.kevinlee	effectie-core_2.13	2.0.0-beta8		77a4b78552f4c6e2230714cc0cb30279e082a6be
io.kevinlee	effectie-core_2.13	2.0.0-beta9		49894f80f82ff7eec46d9151302aa150e51b5a1b
io.liftwizard	liftwizard-rewrite	2.1.10		765f550c367b5115599cad2f92d7d8a4e2aa6d64
io.liftwizard	liftwizard-rewrite	2.1.11		509f51707cbe080587e3b6600ac44af2b31f72b2
io.liftwizard	liftwizard-rewrite	2.1.12		094f3bca7601e3a5773f568253b711d829531205
io.liftwizard	liftwizard-rewrite	2.1.13		886c762f45f78f2d42cea56e8fc3ad81ee9271f9
io.liftwizard	liftwizard-rewrite	2.1.14		89f33e9a1a4e8426207f562a17b6160203cacb09
io.liftwizard	liftwizard-rewrite	2.1.15		4c4a0a42511ee765bab6f15dcf2397b627faebc1
io.liftwizard	liftwizard-rewrite	2.1.16		80a5cf95edc44f7a44702e651dadd003ed640084
io.liftwizard	liftwizard-rewrite	2.1.17		ba7c36d46fa6aa39710173df3efa16f1b4a552ac
io.liftwizard	liftwizard-rewrite	2.1.18		7d8733c793871044f572ad564a35d20612b13114
io.liftwizard	liftwizard-rewrite	2.1.19		16cadd2af5d396ee27e2fa75928c66bb2b05e24a
io.liftwizard	liftwizard-rewrite	2.1.20		9d7c15cf8e296bd1345199f193d2fe0591365fe9
io.liftwizard	liftwizard-rewrite	2.1.21		aa3bdcfe02a88ef6001dde7edec7d6df8ee50755
io.liftwizard	liftwizard-rewrite	2.1.22		c12e72586ecc788a86a07749839d61c8d96a6018
io.liftwizard	liftwizard-rewrite	2.1.23		efed782528b1ae7726e1e9356fb65daa40e4ba7c
io.liftwizard	liftwizard-rewrite	2.1.24		b76be299341886806154ad842a4f9e920fe9d2e1
io.liftwizard	liftwizard-rewrite	2.1.25		87769ac25f3232b8203226aa48f6f1c3d78b3ea3
io.liftwizard	liftwizard-rewrite	2.1.26		9d5a3b4c3f85d30b4dfa44d7371f878c6a2f7aad
io.liftwizard	liftwizard-rewrite	2.1.27		b4acac61ce0553041090be84b056535f692dce77
io.liftwizard	liftwizard-rewrite	2.1.28		86141d021c2e6fb85d64cd65ea978c74efcec074
io.liftwizard	liftwizard-rewrite	2.1.29		a64b3271e08417df5c4999c56a4d6595dd6123cd
io.liftwizard	liftwizard-rewrite	2.1.30		c1e2cd6928ed125f1b5d8dbd235202847116aacd
io.liftwizard	liftwizard-rewrite	2.1.31		b5725a60d3eb1c8284d8271d905c8fc3c685f460
io.liftwizard	liftwizard-rewrite	2.1.7		9dfa4907699b04594910805efc92e5e094a110b2
io.liftwizard	liftwizard-rewrite	2.1.8		20cae197dd478291629866f4055c509d18281c0d
io.liftwizard	liftwizard-rewrite	2.1.9		8da8c5c22d384ceee73ccf032d2e18bd35e039a7
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0		8f9eb813cae188e0292400779d3bb58553f09e76
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0-prerel		03d4e2a803e35fcd04996f7fc035c68628d628f1
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0.1		89699dc41ab744eae39c38de968932ffe9f63814
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0.1-B1		61da0773dd22c07cba3ba93fdbb68891272e469c
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0.1-B3		4acef641f0f76887f0bf70d6e0c9d0aac0f1c432
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.0.2		1f91f6027d9a4c591052d868c4c4dadbca7a7a71
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.2.1.0		fb6fc3736772457870b9e663438b151441df5385
io.mosip.registrationprocessor	registration-processor-biometric-extraction-stage	1.3.0-beta.1		94d8126f04ec23ac327b0648e9e7ff33c29bbacb
io.nuls.account-ledger-module	account-ledger-base	0.9.11		N/A
io.quarkus	quarkus-openshift-client-deployment	1.10.0.CR1		2021e1096c1320663ab451c06bcfc1c139590d6d
io.quarkus	quarkus-openshift-client-deployment	1.10.0.Final		2ce8d5433b5f763a3d7f970bc0a57bd7f6684659
io.quarkus	quarkus-openshift-client-deployment	1.10.1.Final		e5499e96d8d928a5dfb56870b0e61ad0f4501669
io.quarkus	quarkus-openshift-client-deployment	1.10.2.Final		018f7ed2adbb8e60d48c9ccb2dc72c820f941e83
io.quarkus	quarkus-openshift-client-deployment	1.10.3.Final		d213bd88e7f27a029848427cd897476f789ee5e8
io.quarkus	quarkus-openshift-client-deployment	1.10.4.Final		fe6420ad5f7fed3ed4741bbfea230bdea79ea338
io.quarkus	quarkus-openshift-client-deployment	1.10.5.Final		ca60d05a0e36d9f8e5342edac86f19144bc46b73
io.quarkus	quarkus-openshift-client-deployment	1.11.0.Beta1		134ec33e004ba7f7cfe5ee2a9314e011b6d33ca5
io.quarkus	quarkus-openshift-client-deployment	1.11.0.Beta2		89e4963107f9d0949ea8df0e81222bec9c942163
io.quarkus	quarkus-openshift-client-deployment	1.11.0.CR1		3091cd948f937c9e47c74aa5632ef97d22d7680d
io.quarkus	quarkus-openshift-client-deployment	1.11.0.Final		ddb53307ac39b7477e7546d2b5cfbc948b0fcb21
io.quarkus	quarkus-openshift-client-deployment	1.11.1.Final		40202b57c6b9112dc69a70bda3c738c9556b7f0f
io.quarkus	quarkus-openshift-client-deployment	1.11.2.Final		7fd5085022dc11270edf4ad0e1cfefab5242ca27
io.quarkus	quarkus-openshift-client-deployment	1.11.3.Final		e9a9d286a5ce09c76a5b5101eeaea1de4f355280
io.quarkus	quarkus-openshift-client-deployment	1.11.4.Final		40a706debd55b8c8036ab2f036c497843c3b1063
io.quarkus	quarkus-openshift-client-deployment	1.11.5.Final		35ac0477e8cf2a8b88dbca2fddad744d3655517a
io.quarkus	quarkus-openshift-client-deployment	1.11.6.Final		0c93dd5a7c04c8f563c0f010094387710da4eb96
io.quarkus	quarkus-openshift-client-deployment	1.11.7.Final		108adc620b2fdf6bdc7cd92aa8fb32a9a1c9bb2e
io.quarkus	quarkus-openshift-client-deployment	1.12.0.CR1		886f5af7aafb876e636b55f631099c7a69617409
io.quarkus	quarkus-openshift-client-deployment	1.12.0.Final		1fdee18838e8039d3b8a1fc739a3cbfd765b6a1a
io.quarkus	quarkus-openshift-client-deployment	1.12.1.Final		b3b219a335289913265617a1e746217462567c1d
io.quarkus	quarkus-openshift-client-deployment	1.12.2.Final		7edc8720adf30a02089edb487e1836138a68e9d2
io.quarkus	quarkus-openshift-client-deployment	1.13.0.CR1		181a92750da782082ef8dc6ced20977f3a1902fe
io.quarkus	quarkus-openshift-client-deployment	1.13.0.Final		37c0ef2bf7843d4b5e0b20593fec35bb340191ae
io.quarkus	quarkus-openshift-client-deployment	1.13.1.Final		0cba4a4432403c7ac04536eff7a82326adfef0b8
io.quarkus	quarkus-openshift-client-deployment	1.13.2.Final		c8c172cdec82bf886bb37eaad81e35b783599a7a
io.quarkus	quarkus-openshift-client-deployment	1.13.3.Final		4edf75ccb76f90330ab872eade1ad650cbbb6776
io.quarkus	quarkus-openshift-client-deployment	1.13.4.Final		94f9c88bf6a0576cd5dd1594b391b9796ce2b7fc
io.quarkus	quarkus-openshift-client-deployment	1.13.5.Final		d8306f0f05224ea40c1c4f6edd465a2eb18a6b4c
io.quarkus	quarkus-openshift-client-deployment	1.13.6.Final		ede32d03712e014b099eebb3c0160373b654a5fb
io.quarkus	quarkus-openshift-client-deployment	1.13.7.Final		c1d1d2364cf6360c74f73eb0fb5c783d817043a0
io.quarkus	quarkus-openshift-client-deployment	1.9.0.CR1		d24063375648582cc56d769b78f29e9f6738439b
io.quarkus	quarkus-openshift-client-deployment	1.9.0.Final		54b9d1c3bb88f972f122deb8b286f551bc8a532d
io.quarkus	quarkus-openshift-client-deployment	1.9.1.Final		7011bd5117170d04f03943ed50f40e3999cd13da
io.quarkus	quarkus-openshift-client-deployment	1.9.2.Final		afb3f2b80e5848183c07ae242cf7da8aca8548a6
io.quarkus	quarkus-openshift-client-deployment	2.0.0.Alpha1		1d267b5a47e08db03c7942179d2151e84e302a0a
io.quarkus	quarkus-openshift-client-deployment	2.0.0.Alpha2		f9f8df29fe16260c9e36082eda79dd0b109a1e45
io.quarkus	quarkus-openshift-client-deployment	2.0.0.Alpha3		9ce3de8790e244248b8a5ea3f459b2e9b1e21299
io.quarkus	quarkus-openshift-client-deployment	2.0.0.CR1		e15afafc1d7c78ff4e9bb0481873ec97f743d526
io.quarkus	quarkus-openshift-client-deployment	2.0.0.CR2		bffd60bfcc417f3edd7fcee46288b7611332e91f
io.quarkus	quarkus-openshift-client-deployment	2.0.0.CR3		fbbdc30ddf16f3ddbeb448af4c299fa036286719
io.quarkus	quarkus-openshift-client-deployment	2.0.0.Final		30ec9811b1e07cd3520b31f2fabb808f26d132f1
io.quarkus	quarkus-openshift-client-deployment	2.0.1.Final		56a8fa02cf94ecf324c0bdc4063d12d78904d6f1
io.quarkus	quarkus-openshift-client-deployment	2.0.2.Final		9a8d362d986f0e8e339b900ee52cac1910cf5412
io.quarkus	quarkus-openshift-client-deployment	2.0.3.Final		ca33c7b002bd084e784e8e55457870127e030ee6
io.quarkus	quarkus-openshift-client-deployment	2.1.0.CR1		e27c164256163e3fdaa7c23330b0e1e8df02d0df
io.quarkus	quarkus-openshift-client-deployment	2.1.0.Final		101886ad10ed2f887e71857f2cf09987e14c838e
io.quarkus	quarkus-openshift-client-deployment	2.1.1.Final		88ecb307a4a9460022054c3b751dea84dcd0641e
io.quarkus	quarkus-openshift-client-deployment	2.1.2.Final		cf71cc79bd3ebe68a549c83cdc39397d9bbc2184
io.quarkus	quarkus-openshift-client-deployment	2.1.3.Final		51ceb8601fc00d0a7f0ebbc7ebc75726e22674b6
io.quarkus	quarkus-openshift-client-deployment	2.1.4.Final		879f84d1c0eece7e2bf0acbc6ee04e3488865d1b
io.quarkus	quarkus-openshift-client-deployment	2.10.0.CR1		567fc30719a9de0c44315259036faedb825137c0
io.quarkus	quarkus-openshift-client-deployment	2.10.0.Final		7e3e38172580d3ef035f980fe21b28fb16f303bd
io.quarkus	quarkus-openshift-client-deployment	2.10.1.Final		dfbd18d1669f1e5c4d7496cd2b2f623147f998f8
io.quarkus	quarkus-openshift-client-deployment	2.10.2.Final		7ce5b734231fcaa0dc65e86d9969b1ed16f1c886
io.quarkus	quarkus-openshift-client-deployment	2.10.3.Final		d3f5b034afc63b316c3958665b61e311bc8be8a8
io.quarkus	quarkus-openshift-client-deployment	2.10.4.Final		b2bad5dc2f535ee09ce0c8123d4c35dfd6a2fed5
io.quarkus	quarkus-openshift-client-deployment	2.11.0.CR1		7ebf67d0d3da7f44cb3a51527fea84af5fa174dc
io.quarkus	quarkus-openshift-client-deployment	2.11.0.Final		9ceef52eb3be14e23d7dc8fd71a8b00831bd2c4b
io.quarkus	quarkus-openshift-client-deployment	2.11.1.Final		a06e08ba437f2317e2b63239d2eb90aeb1b98f12
io.quarkus	quarkus-openshift-client-deployment	2.11.2.Final		e15661d61e376cf2aef45a72b513989711ed6ac4
io.quarkus	quarkus-openshift-client-deployment	2.11.3.Final		4bcef9cf24c82fa158131d5ce7ed8d22ded5a63c
io.quarkus	quarkus-openshift-client-deployment	2.12.0.CR1		51e20778e28208971694b369d68c28ea9b4db4ab
io.quarkus	quarkus-openshift-client-deployment	2.12.0.Final		2a9ba3c24b721c4d200b5213f8c1afcfe3f403b7
io.quarkus	quarkus-openshift-client-deployment	2.12.1.Final		4863f37604fbc009e1d7e48fb9364bd287bb6fab
io.quarkus	quarkus-openshift-client-deployment	2.12.2.Final		218ca59305defc2bef70a1105f5be8830e280e75
io.quarkus	quarkus-openshift-client-deployment	2.12.3.Final		5801886b1d3948227a2e2c2d322158aa5b25095c
io.quarkus	quarkus-openshift-client-deployment	2.13.0.CR1		9d1d0d8adb93158ad5618cb805bfeb3e573286f7
io.quarkus	quarkus-openshift-client-deployment	2.13.0.Final		3af6b7685f2da861b8ef67ada4685f49a0fd97c8
io.quarkus	quarkus-openshift-client-deployment	2.13.1.Final		a1b92815f6b7b48644a1fe39e9db3fe6a904f9ce
io.quarkus	quarkus-openshift-client-deployment	2.13.2.Final		19646e725435cbcc58bf3633505f3b952c8b0b02
io.quarkus	quarkus-openshift-client-deployment	2.13.3.Final		81897d20a1fba7402775f49df071c89ba27b95c5
io.quarkus	quarkus-openshift-client-deployment	2.13.4.Final		13b307f3bf5626fed742154e5cc04db9b9c503a4
io.quarkus	quarkus-openshift-client-deployment	2.13.5.Final		4509b73a77dd56c0a1e26f984040cb0b9f9efa95
io.quarkus	quarkus-openshift-client-deployment	2.13.6.Final		044e2bc1a4992041d7b92320885866ce4ea36c0e
io.quarkus	quarkus-openshift-client-deployment	2.13.7.Final		2168c4ba214f06ab9b8a3c4e10d36f798800b8af
io.quarkus	quarkus-openshift-client-deployment	2.13.8.Final		6df1cd0642d932764145026d4d95801032e8d2ab
io.quarkus	quarkus-openshift-client-deployment	2.13.9.Final		df0af6c230020c5fc3629b3edd1f92153a45562a
io.quarkus	quarkus-openshift-client-deployment	2.14.0.CR1		b4da7c86ae6c7f2feaa8e5faf61269a78929b67c
io.quarkus	quarkus-openshift-client-deployment	2.14.0.Final		fb431ca6e06d5700ebb33dca45d94be8a6ee1bba
io.quarkus	quarkus-openshift-client-deployment	2.14.1.Final		6505c8d3fa45701cf0912e0d0c8519c31382f7ae
io.quarkus	quarkus-openshift-client-deployment	2.14.2.Final		8b042931775e59e22a0c72bddb53ef850a241ad3
io.quarkus	quarkus-openshift-client-deployment	2.14.3.Final		adc7492e4aef7d122aa15ae5533f4756d53aaf34
io.quarkus	quarkus-openshift-client-deployment	2.15.0.CR1		963eb601fc929725b422b45a71a955bf89e30b2f
io.quarkus	quarkus-openshift-client-deployment	2.15.0.Final		a97afd7731f92b1e5bd5eb1ba4e53c545798ffcd
io.quarkus	quarkus-openshift-client-deployment	2.15.1.Final		b0a8d9c75d27342fe75b06f9fc86ae3029a729f5
io.quarkus	quarkus-openshift-client-deployment	2.15.2.Final		e99ebc6bf4ec5860d04bb250e35b13af5124a161
io.quarkus	quarkus-openshift-client-deployment	2.15.3.Final		1a006e728c8035796276115faccc93e31be224c4
io.quarkus	quarkus-openshift-client-deployment	2.16.0.CR1		0badb33a1b5cc0fa05237e38bfb38e75b6c46a08
io.quarkus	quarkus-openshift-client-deployment	2.16.0.Final		42076088c85ad6c4fcf10d972dbe2879f3b9b458
io.quarkus	quarkus-openshift-client-deployment	2.16.1.Final		4fae4e545f5de44ddb96a8434aa81829f717bdf1
io.quarkus	quarkus-openshift-client-deployment	2.16.10.Final		3924d0e465c17748926ace0739f64eecdbd0c6a5
io.quarkus	quarkus-openshift-client-deployment	2.16.11.Final		240d052d4a5c3c71548e5e4752e7d039caf095b3
io.quarkus	quarkus-openshift-client-deployment	2.16.12.Final		4131539bdad27010e4a30bf8ad1012f012597cb5
io.quarkus	quarkus-openshift-client-deployment	2.16.2.Final		feb1f254c1828639055eb5cd2cb286ae67881459
io.quarkus	quarkus-openshift-client-deployment	2.16.3.Final		1b06ce8f21edb1f17693ae2342307c584016cb2b
io.quarkus	quarkus-openshift-client-deployment	2.16.4.Final		b46d8bc330775de54842e32259986823d31e0c34
io.quarkus	quarkus-openshift-client-deployment	2.16.5.Final		e1182386c432db7c5b88fab5d856b80120ddcac0
io.quarkus	quarkus-openshift-client-deployment	2.16.6.Final		2756d90590c3e536219cf00d0b2b9c2a4ad64b01
io.quarkus	quarkus-openshift-client-deployment	2.16.7.Final		6eafa38d1df891c5c6f8079c4206d8f8aaec7ad3
io.quarkus	quarkus-openshift-client-deployment	2.16.8.Final		8e04833af39b0512bb0fa6449a0e3e836d8be7e4
io.quarkus	quarkus-openshift-client-deployment	2.16.9.Final		dbdafd69b3799fce304a10919493b4286db4530c
io.quarkus	quarkus-openshift-client-deployment	2.2.0.CR1		a1c3327efd2ee85bbdfe59d6c07ca43c7783b63f
io.quarkus	quarkus-openshift-client-deployment	2.2.0.Final		a74b6daca2d42d479fe82116527385610db0aa61
io.quarkus	quarkus-openshift-client-deployment	2.2.1.Final		801579e3ce31d4bac8313f28252912a3422311d6
io.quarkus	quarkus-openshift-client-deployment	2.2.2.Final		cd7f67dc96fe19b5cfcf4dded692746372b4d50c
io.quarkus	quarkus-openshift-client-deployment	2.2.3.Final		1a80a98d4ba4ff55dede952df3a2d22a3407c5cd
io.quarkus	quarkus-openshift-client-deployment	2.2.4.Final		4b7e3bb5cba4a8038a3df4a2a10a33ea7dc6e2cd
io.quarkus	quarkus-openshift-client-deployment	2.2.5.Final		57e0508f856da6a3ef3d67ab1ffc6545afa5d135
io.quarkus	quarkus-openshift-client-deployment	2.3.0.CR1		e21c0a6b39fb584094c17cf6a0beefe974e6a0e4
io.quarkus	quarkus-openshift-client-deployment	2.3.0.Final		de82788697ad203c7faa36042a824acc03c0acc2
io.quarkus	quarkus-openshift-client-deployment	2.3.1.Final		6236358a41b4243860c1137bc5767cb052840264
io.quarkus	quarkus-openshift-client-deployment	2.4.0.CR1		2185d82948bd7746c1d5c6c365fa3261fd4bd8bb
io.quarkus	quarkus-openshift-client-deployment	2.4.0.Final		43fba494e5fb42a76f7394596c3c086bcb4633d0
io.quarkus	quarkus-openshift-client-deployment	2.4.1.Final		56cb81c942f4404d358fc5fe3cebf2d5ec17334a
io.quarkus	quarkus-openshift-client-deployment	2.4.2.Final		583388c185be43725291f78fd3c78bf2e3378203
io.quarkus	quarkus-openshift-client-deployment	2.5.0.CR1		4b0e577f285cfbb84121ce4e36bf8771ff5f9a70
io.quarkus	quarkus-openshift-client-deployment	2.5.0.Final		4ecd20fc620816bda00712563dad331186e5049d
io.quarkus	quarkus-openshift-client-deployment	2.5.1.Final		f62dfa3cb1e9cfda2fde25267f4a8321c52ef1d6
io.quarkus	quarkus-openshift-client-deployment	2.5.2.Final		20bd6276ea925d60478b657df9aaac3828431911
io.quarkus	quarkus-openshift-client-deployment	2.5.3.Final		d521e6f399f36cee9384063f80bfa25972b6da2d
io.quarkus	quarkus-openshift-client-deployment	2.5.4.Final		5322242f4566ca089b9ce369eff408dddeacf48c
io.quarkus	quarkus-openshift-client-deployment	2.6.0.CR1		a84234aa867a8c5ab88ecc44c9ace537e7e73126
io.quarkus	quarkus-openshift-client-deployment	2.6.0.Final		5a27caf61b3e2db00d940048be631d1d6c65d702
io.quarkus	quarkus-openshift-client-deployment	2.6.1.Final		a8ab283cb90ec9018b6887fa9a15cc1549b8a355
io.quarkus	quarkus-openshift-client-deployment	2.6.2.Final		d8f153d276ffdf4a570e482fa3d89dbdaff6bd3f
io.quarkus	quarkus-openshift-client-deployment	2.6.3.Final		f3a014442d9219a181562de89cb550db4fbc7491
io.quarkus	quarkus-openshift-client-deployment	2.7.0.CR1		43c50fb54e1fc9b951cce3b2889b4591d9a5b837
io.quarkus	quarkus-openshift-client-deployment	2.7.0.Final		d068bc2047da04ccd818890f106d96abf715a223
io.quarkus	quarkus-openshift-client-deployment	2.7.1.Final		30776eae2ec9700759fd1e247c4509c4b56f7a34
io.quarkus	quarkus-openshift-client-deployment	2.7.2.Final		6696df4d9ad0afd7267139d132040baffd8275cd
io.quarkus	quarkus-openshift-client-deployment	2.7.3.Final		5158e6450f97f1614a4d29ba2cbf910d72bd6169
io.quarkus	quarkus-openshift-client-deployment	2.7.4.Final		6e505d5ceeaa5ebc27bfd9b910af59272306d293
io.quarkus	quarkus-openshift-client-deployment	2.7.5.Final		76d7682ae7023b2747873a82aaaf671d86bc9f1d
io.quarkus	quarkus-openshift-client-deployment	2.7.6.Final		8e4fa2a5e91fd14aef0ba0d4b69cddcf0b2fec25
io.quarkus	quarkus-openshift-client-deployment	2.7.7.Final		43caf617456536ec9158d8d6f4eb70a3bda983e9
io.quarkus	quarkus-openshift-client-deployment	2.8.0.CR1		774acca5b8fccf433a6cc497f2358f4af9cd5e8e
io.quarkus	quarkus-openshift-client-deployment	2.8.0.Final		ab5bed008d6eef86e2bb25692a62675259d747a0
io.quarkus	quarkus-openshift-client-deployment	2.8.1.Final		a79dee36b6fae6ab3246f52a7566f2ba84d6d294
io.quarkus	quarkus-openshift-client-deployment	2.8.2.Final		a63fe51841f2b446f251f13a8bfefeaf09a79f40
io.quarkus	quarkus-openshift-client-deployment	2.8.3.Final		8fd495a983689ef8f97ddb498866ce9f3084ae64
io.quarkus	quarkus-openshift-client-deployment	2.9.0.CR1		0dfa5b840c192b9db1bfa0e329cefe6abfb8cddd
io.quarkus	quarkus-openshift-client-deployment	2.9.0.Final		8daead84ccea1a26db290cc379d2c69e2062e863
io.quarkus	quarkus-openshift-client-deployment	2.9.1.Final		83683c7916510eff7a6807a423b68829b56bda27
io.quarkus	quarkus-openshift-client-deployment	2.9.2.Final		db8655d5d80ff423b0e8aa92d63fe4db1d4b0e09
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha1		b9656cdaeff8c5430611ea27623645b869b8c0c5
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha2		5c0aabd5b7b5ea2609a2fc969cddc000ff9b9c42
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha3		5ca7171ca5bc7935b49d7899527de2c40c519c1f
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha4		8bbf3458e011b5184b6c86fc2d908a7a1bb7d559
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha5		0b7a535631ca8cc9dd5a127515715f67637a3d5b
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Alpha6		950ac85c56e06714c992deec551ea0b81bc7d629
io.quarkus	quarkus-openshift-client-deployment	3.0.0.Beta1		909d4288c9cb3c831e8ee4ef05e6236631a14779
