apache-jaxme	jaxme-incubation	0.2		673e597271e0a5c22680efbaefdfe9c8c35ce1ff
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.23		cf3b3d87c8d9986ab6af3fb85dd1efd127fcec3d
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.23	wsdd	b472b8a4924d0f6692168774e2f646e1fb55a387
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.24		48415ee460c069158abe8351a512d4dd0df9dfcb
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.24	wsdd	96e29c0120b622e768b90627ee4eb92d419e654c
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.25		d4dc3b208b1ad59ae7186aea12afed1b2fc50977
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.25	wsdd	29542fc6842557975d298947c25877a494af085b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.26		8975af1969623935b23bc67ccb79d0b763bf9cee
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.26	wsdd	fc77fa13767c01aa8731e80f16bd1e4b31cd179b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.27		12c7b6b2798ae6ccdc7471b368371718b6c6cd4b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.27	wsdd	dbe3d4d7b3dd30144dbfdb5813be7270c787844a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.28		3c1fb5eab18b74ab839583932c7e2b6ac31a9d50
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.28	wsdd	8f047699eccd26519285be21ca58838aa33de336
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.29		ff50608f9dbc441a8cfdc40c504771b7930f2124
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.29	wsdd	f562c031681df19fe99a977790bd34093243aa4e
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.3		f5e25d969c1f0328a9e3efb27ae912bcde3db356
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.3	wsdd	dab9d5602b562a594d842a8334f9de9e9a3be413
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.30		7411b3432a11a897d608153f4faba73a4d320e86
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.30	wsdd	988c6dc5f68f10bb0d335e25b41def0c50414815
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.31		e2bcdf0387fb4b407be4ba6423b62c5f68f5649b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.31	wsdd	1c1115ee7aa96a3134eb9dabc55243a4c01e8d56
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.32		ec2cb95588e3c0498f5368e18e00173773feaad4
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.32	wsdd	2e2bac256306c6fbe987d65a12066f69b78f9380
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.4		439a2045ddda39ee6d563cb50420478c00ea086e
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.4	wsdd	4839071fc9019c572c944377469b4592d28967ac
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.5		44546c8dc93dd0dbdb945a05f99a43c83f45d47e
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.5	wsdd	900d1adc9eab8a9feadc79faae5b9c39cd3c30cc
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.6		537127bf009afaee8e3bc488146c29504a02b50c
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.6	wsdd	35ad41e4064485617351b45787c3ffc97ba68d16
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.7		94c841299bfcf82e7173c48bc342e10fcda80453
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.7	wsdd	0decc1a6fdabbc00a903bf1362ad1475d85f2a68
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.8		54459b61e30f38667e436bc75c9f28c0ee8e6564
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.8	wsdd	feb82e673e83a0398f4ba81c857111d060a23d6b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.9		8a53cb076935e1651da41f94ea9541483f803f61
com.liferay	com.liferay.portal.security.wedeploy.auth.service	4.0.9	wsdd	983b04311f55cdb7eed028252dda0041002d3ea2
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.0		4b6c1772e7cb1453de4ffcc05ca47712bfbcde85
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.0	wsdd	8411e06fe0ea320741940ce4124fdb078326b91a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.1		6553f97b48354ed205e6a869ddc2f9e501f4b562
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.1	wsdd	8bf47d62c5d32d3e7f205925e0148d46195adce4
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.10		7819841df546f02ddbdd2bacb43eea4fab266b7d
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.10	wsdd	96e70d8eaee39674efda1657ab6d73b98ddac888
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.11		658ad425231b932e9c0db441b99c993ea8c034b0
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.12		3fe9c5b87150c6bcfedb0e56512fb55a60358b7c
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.13		5a6ae0059a32b4ac48efb4deae3dd14d9e6ee75a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.14		98282730c63142e8c27b86fcb8d9ff8478c04d6c
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.15		c1a2e34838e62774bdcc777c6648a12ce1aa456b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.16		aa2171db7b2448b9a04ac48ccf381238f92c2fbe
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.17		bf380af17ecd6ffd5c53cf16135cef5c37d4137f
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.18		40ff50d1c74d67c3250b675a8ed322bb65bad36a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.19		9eb0756cbdd9d0a0124f8de51c717ddfe9c6c7b7
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.2		9d9e68eb105a8ee6446d0c3a25a7a73e7a20c10d
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.2	wsdd	67c7f71c2fd38ddbf11a12ee690a171063a3528a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.20		691bb1aa3853bcbe418c9585006a28222765eed9
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.21		ca5d4a52c2a3e9da38dd110b7cd8fefbe5a5d632
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.22		f00d247285045ae855697d56e0d2230eaac29964
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.23		6048d1a37784ac547e8b7d396842fd6037a5240b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.3		2f7936da7f8fb4c2d115e302b146e454e89ce560
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.3	wsdd	6013ca0bf3b109261c746194206a523d5530444b
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.4		ca5b6ce88a112605f8aaea8a654bc56b82181f6e
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.4	wsdd	c9fe4c191a17d26c200a5dbfd69aa628ba832804
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.5		491a52509aee2fa4b61eb472239cea9fdab0c131
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.5	wsdd	6e97be37f679400f8d5e1ecf725bebfe4a711fa3
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.6		4eea369c2a6805df4e07e43668e08ce75f752e1a
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.6	wsdd	70863446bfefcbcadc4ee2fa530a738e4ca49fed
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.7		5d5b2d3e9bc8c780a9a54ab29c0fcedcbfca23da
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.7	wsdd	324986fcce092d91da3a69f34ed6e7df35592752
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.8		c1289821f30fd9cc4c52c6908864e2bc4df5e659
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.8	wsdd	bb5bf2375c64166d6c3dd366dea2b18210787358
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.9		10b04e8d2335757e10ec7092e24e4b4161619cee
com.liferay	com.liferay.portal.security.wedeploy.auth.service	5.0.9	wsdd	15fc61620c275913e8246985cc8deadc9d4c1c97
com.mohiva	play-silhouette_2.12	5.0.0		83d09c0162c19cca7cbef02d48fcc974fe64470a
com.mohiva	play-silhouette_2.12	5.0.0-RC1		551f04394c8819f07ce7fe4fecbd5d580e0c99da
com.mohiva	play-silhouette_2.12	5.0.0-RC2		abf334c4846df2ef23b9762ae30e740c724e4474
com.mohiva	play-silhouette_2.12	5.0.0-RC3		41fae6a20a11deca59b7919b3800cc103f1ec3cf
com.mohiva	play-silhouette_2.12	5.0.1		b2a1d9f96ae362fef239f4c30f836b801db4931d
com.mohiva	play-silhouette_2.12	5.0.2		ecb27f80a293980d9a471180aa3e3517a0c9cd65
com.mohiva	play-silhouette_2.12	5.0.3		4e7606e867faf4939aa0c7964c0e7b9e352bfa43
com.mohiva	play-silhouette_2.12	5.0.4		da33d9c79ee94021d75b12edded3e2c9f7267b80
com.mohiva	play-silhouette_2.12	5.0.5		54a25892b8106706e627f9d2acc684bb088b2941
com.mohiva	play-silhouette_2.12	5.0.6		1a433f7d8376f826febccb4cc5bd22e724b49ec8
com.mohiva	play-silhouette_2.12	5.0.7		4cf5d1bb8edc8898af8948115ab35fb4973a6909
com.mohiva	play-silhouette_2.12	6.0.0		e3d3c4eec842fe4066073c17b0e8e1759ac578fe
com.mohiva	play-silhouette_2.12	6.0.0-RC1		e74b9f76962d0dbf3cb6c6daf592a3ae4443cc7c
com.mohiva	play-silhouette_2.12	6.1.0		94e05a309528da087522ef780e9fcc5669444c40
com.mohiva	play-silhouette_2.12	6.1.1		3db3e45db8244fab73e14fd7dc0a1261bbe59761
com.mohiva	play-silhouette_2.12	7.0.0		12828cac54f48c252c018708256828a95cb4d7d4
com.mohiva	play-silhouette_2.12	7.0.0-RC1		bcfbdda5828455055b66bd50e84ad4100a92c53b
com.ovea.tajin.servers	tajin-server-tomcat7	1.0.b12		922b7955dfbb8ee76e6ea6ac26b3670af1f3ca2d
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.10.0		616c16be550836365014563f9f472a5164ec2863
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.11.0		1d7eaaa5a49aa648b717e851fe17901d8444fb6e
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.11.1		1ff6c39b59a7526d0a42c8f3d51263734404ab9b
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.12.0		228c327643474842ebbd698cd22c6b8934ba0d57
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.13.0		caba23acba60bc3a135db094aa9a1ea4f5b479f9
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.14.0		21f8c14bfec46c52c90353ee5ff582cdd382ef8f
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.14.1		a7db6b838953102734f6ed811447017cf4825472
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.14.2		e52e56b890afc843959b4bcf009b704ea9dbc4c0
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.14.3		bd493300e7c501f872456f9fa81ee7baf26c03ed
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.15.0		e8927c0e7f59048085c9755670f6c82c3925ba6c
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.16.0		90f705e4979b0f1ae7f19ce1c04444d37f5a0184
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.16.1		a018f38b9f0d4f780bc2d57d717bde7883b72ee6
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.17.0		7147587a353a79e021b4a560ccf564a607f99186
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.17.1		949ad2f9c651847249d317e92075fe216aadb13c
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.18.0		23df0178ed5db0646d7e631952a901f4e718c8a5
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.19.0		c8ef603bb4dde886432ca2aa9d6bcd4049f4276f
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.20.0		545fb888dd78ab6913af30775b966bc365730d11
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.21.0		0de7d8830da4e25847b7beabe4cb14dbc5106d4c
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.21.1		b74dc2456e7992292179eb6ce7e6114f35bd7677
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.22.0		6606e5fa4d53586387afd4920a2c6824b485b062
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.23.0		5e66c473acbab935e2beef4c3a15eef0523e5652
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.23.1		692a841259fb048e926fcc55e77da1018af03d40
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.0		87e37e044b6b49177f9a4b5f9ed567d307fe5846
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.1		888e88c3ecbda11f3c7b0cbd599b6e0e282adacf
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.10		bd89c25c5adf7307e7c9a4b4228a3f3d7d76c1dd
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.11		45f778ad23bd458d3fc929ae3d08978fa9b1da76
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.12		12243e913d16c11d981699dcf9177d42971af6d3
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.13		256e45227fe49f24b8104cddb110c80892931533
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.14		a291ae960305c5447d856a80b8bfaba07610e384
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.15		f20207eda11c6ad74f5561a7af68ec491b3c6278
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.16		7b699b2ccba8432f9709e6c531af04bf9905aa35
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.17		a0701fdd434ae62336f0bce38228ecf5f99a9f54
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.18		586852c62d2776da4bc8c604053e063f8ff25d30
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.19		888d625c3548cc742d06b2f5ab024ba9e00a0b22
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.2		a2c7ee4e820f26d086552a0bc9c43d5a2ad4af34
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.20		327450d2fe658d5817ab77cda0f43ae37f5b2251
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.21		0a25eeac5a7ce1e5c05d4aa1c4b6af5d0611bd98
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.22		290f9d7aa94029803ea58c8d06d1d438907f4487
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.23		c4e3fc2572162018050074391aa911850dfd32c8
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.24		96b6ead8c88897395b86a8b87fdf051d084c7685
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.25		3aca89db02082a49cede73799db092ace605d446
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.26		f5740f32a1a2c09c830342cf8dec6c5e4b7d3cef
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.27		54fb0df3b1676779046f2f7472dc93884c871098
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.3		650ac63bf11ca09283c6f14dbe1b8fdc8e106325
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.4		eebc369ed618ccf2b77962765ec29cd34850ab5b
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.5		ee06050ebd893296eb72623c7ba9410ff88ee109
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.6		6a02ec35adcb34b024bfa2b5b2bb6b7ce189bcfb
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.8		de6abca6f2b3e5df0b1e63a9329643a476c99828
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.24.9		eb8f2651736833db8b6cd665f2f18b95161ba8b7
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.9.0		61b86638038eca1679233d51cf813f7a2abce361
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.9.1		88c6446ee33c5bc30296098edb09b850452eebe4
com.raw-labs	raw-runtime-rql2-truffle_2.12	0.9.2		d22a42807314c25279b8fbabf1e7cdb599f58d35
com.sparkutils	shim_runtime_13.3.dbr_3.4_2.13	0.0.1		1a9590e9eed94d103d868033d800419f445957b5
com.sparkutils	shim_runtime_13.3.dbr_3.4_2.13	0.0.1-RC1		15019073189b316c1cfb51541371d90d270af5c9
com.sparkutils	shim_runtime_13.3.dbr_3.4_2.13	0.0.1-RC2		ccaa4d3234527b231f6b3608c08aeed68410b149
com.sparkutils	shim_runtime_13.3.dbr_3.4_2.13	0.0.1-RC3		94671daa2d88a749686e0b7d50a9752610a769ed
com.sparkutils	shim_runtime_13.3.dbr_3.4_2.13	0.0.1-RC4		45907cbb550f47ffefe7455dc9a66de64573ba95
com.swiftconductor.conductor	conductor-nats	3.16.0		fa3904be171e04b9dd5344e1ff2a12b8bcedbe3f
com.thoughtworks.dsl	keywords-foryield_3	0.0.0+203-be275b26		21ef2ce7026c290334d05907793e20180904ca1c
com.thoughtworks.dsl	keywords-foryield_3	2.0.0-M1		46226b087617dab43d33a7044996e27cf80ff60f
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.49.4-beta-1		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.49.4-beta-2		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.49.4-beta-3		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-1		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-2		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-3		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-4		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-5		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-6		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-7		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-8		N/A
com.viliussutkus89.ndk.thirdparty	pango-ndk26-shared	1.51.0-beta-9		N/A
com.yandex.pay.inapps	data-remoteconfig	1.0.0-alpha		N/A
com.yandex.yatagan	core-graph-impl	1.0.0		f59e88a40b75d7d3c5dd99ac78e154f4be389191
com.yandex.yatagan	core-graph-impl	1.1.0		0f99f12eb9b03ac50c6162c0a331c12665e48f27
com.yandex.yatagan	core-graph-impl	1.2.0		9e3c2fa14efb469eab1df6d45d7d3cf0ecdf1265
com.yandex.yatagan	core-graph-impl	1.2.0-rc1		94ff839ea41a69ab04999743172dfc550526e63e
com.yandex.yatagan	core-graph-impl	1.2.0-rc2		bec74ea7eb77b0ba43ee98b9a0b8e115a7fa6487
com.yandex.yatagan	core-graph-impl	1.2.0-rc3		f7345cdb9e50835eb14b2cc37eeeb3e4e7e52e8c
com.yandex.yatagan	core-graph-impl	1.2.1		5efb10fd882f2cdfa2489a58ef68d7dca649ea88
com.yandex.yatagan	core-graph-impl	1.3.0		933d6ee6c0a04c5731e176bbc9046ce028d3d659
com.yandex.yatagan	core-graph-impl	1.4.0		aafb2894310619691a805e6976c7965b1462b606
com.yandex.yatagan	core-graph-impl	1.4.0-rc1		7b2e962ce0845b033e263c636ce292826e59e863
com.yandex.yatagan	core-graph-impl	1.4.1		fed76158801cc6bca89f539e2a1efcd771075e78
com.yandex.yatagan	core-graph-impl	1.5.0		4dcceef852fd054e4db00cfca803171fbcedeb66
com.yandex.yatagan	core-graph-impl	1.5.1		6044dd6a3e48c158ca8a3a6d317326d96f3efd40
com.yandex.yatagan	core-graph-impl	1.6.0		6076d9fd5804650eabcd7fb99574991b940386aa
com.yusufaytas	dlock-jdbc	0.1		48e7c8762384b771f61ddbfd83028c632c3e706e
com.yusufaytas	dlock-jdbc	0.2		88ac67b7ba7164e773afd431fafc179fa93a5fa8
com.yusufaytas	dlock-jdbc	0.2.1		0961c8822396e165e52fc81815a4e62ddba3668a
dev.vhonta	zio-temporal-macro-utils_2.13	0.1.0-RC2		18da979803cea33aad9f30c7881e3a3888a383b9
eu.vendeli	re.this-iosx64	0.1.1		N/A
eu.vendeli	re.this-iosx64	0.1.1	metadata	4f776bcde531239d01f4a3fad872284f94ec9e7f
eu.vendeli	re.this-iosx64	0.1.2		N/A
eu.vendeli	re.this-iosx64	0.1.2	metadata	89e8776f0890d92fb74f0958de08f2e178103b89
eu.vendeli	re.this-iosx64	0.1.3		N/A
eu.vendeli	re.this-iosx64	0.1.3	metadata	3ac676458b39279a97bd59987eaf71887816a3d5
eu.vendeli	re.this-iosx64	0.1.4		N/A
eu.vendeli	re.this-iosx64	0.1.4	metadata	488c5e056135b1e433a952292c0390aec7b76819
eu.vendeli	re.this-iosx64	0.1.5		N/A
eu.vendeli	re.this-iosx64	0.1.5	metadata	9d8ecf03242bdd5b9f8dc1af1955361c6f926976
eu.vendeli	re.this-iosx64	0.1.6		N/A
eu.vendeli	re.this-iosx64	0.1.6	metadata	1674d2a4b788c6c08ece3ab17c802bd033cb30fc
eu.vendeli	re.this-iosx64	0.1.7		N/A
eu.vendeli	re.this-iosx64	0.1.7	metadata	55a1de702ebf22e7e02b1212fcd95c2d4cc0aab0
eu.vendeli	re.this-iosx64	0.1.8		N/A
eu.vendeli	re.this-iosx64	0.1.8	metadata	267501b5c955e28dc83409bbe9dd337ba3aec3b6
eu.vendeli	re.this-iosx64	0.1.9		N/A
eu.vendeli	re.this-iosx64	0.1.9	metadata	83cbe6ec30dc6915751ac47efba6ef10f915d52c
eu.vendeli	re.this-iosx64	0.2.0		N/A
eu.vendeli	re.this-iosx64	0.2.0	metadata	b187d23844c10b1c86920f3d312a1cdf7bd75d11
eu.vendeli	re.this-iosx64	0.2.1		N/A
eu.vendeli	re.this-iosx64	0.2.1	metadata	c15ed860bb9bf4ec7c560b3a93dd0e97435bcf42
eu.vendeli	re.this-iosx64	0.2.2		N/A
eu.vendeli	re.this-iosx64	0.2.2	metadata	e788031ac75d393a0c53222c1cc59109f02d85b4
eu.vendeli	re.this-iosx64	0.2.3		N/A
eu.vendeli	re.this-iosx64	0.2.3	metadata	e07d313aba19580b92d3081cb18e8b83472ba95f
eu.vendeli	re.this-iosx64	0.2.4		N/A
eu.vendeli	re.this-iosx64	0.2.4	metadata	2ac4e2a5f18e158aeebd8cc70e0888f202fe39f3
io.argonaut	argonaut_3.0.0-RC2	6.3.3		a6887c843a977d8aa36d460eccc8d31a33ef09ee
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.2		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.2	metadata	3c82101eb2a281dcf492aa5c17994a73f639aea6
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.3		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.3	metadata	41212c06b95757e53b48534b38e790ffc9578fba
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.4		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.4	metadata	adaa3b762ac1e6f133c03e670931d8726e4d37d9
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.5		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.5	metadata	12c4b60dd435cfeedc287c32ea93fac8acc31910
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.6		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.6	metadata	14f5faefbdd48ee66d22a8477fb872ba21aae14d
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.7		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	0.10.7	metadata	0833c34e55c01fa592ddddc50dc2146f29eced22
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	10.0.3		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	10.0.3	metadata	c8097e89ec8670b19bfa7b2ea2015f9701f28298
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	10.0.4		N/A
io.data2viz.d2v	d2v-voronoi-iossimulatorarm64	10.0.4	metadata	62ba18220ebec1126214beeb43649ae42280f9dd
io.geewit.utils.core.gw-core-codec-utils.2.0.38.io.geewit.utils.web	gw-web-servlet	2.0.38		ca76ea82b169e693f1e092afff3c347a7bd4d27e
io.github.buaoyele	buaoye-oss-common	1.0.0		417b7abefbd56906b85cdb7461d440979f3d62a5
io.github.qsy7.java.modules.scm.api	model	0.1.0		605cdaad75c0c60bf005049b4ead3321a1f47b30
io.github.wvkity	mybatisx-auditable-plugin	1.0.0		85bc1f7bb48af04e4e9b839f85e64f0f9133fb85
io.github.xiechanglei	xie-base-common	2.7.17.1		5c9085c9f51d267e2072a140a53be924456eb06b
io.github.xiechanglei	xie-base-common	2.7.17.2		874185d9471b4aedeb464a3b7cff4ea4975b5ab2
io.github.xiechanglei	xie-base-common	2.7.17.3		0be459a478cc430f1e74ea251f9e629005dd60a1
io.github.xiechanglei	xie-base-common	2.7.17.4		0a0c6125a6de5f0ca956ec424ff8b937b1c98400
io.github.xiechanglei	xie-base-common	2.7.18.10		79fe780d646841297aec039805af4933e9bdb390
io.github.xiechanglei	xie-base-common	2.7.18.11		aa94ec3e8f5f93a1263d399e59374ff7e90d4914
io.github.xiechanglei	xie-base-common	2.7.18.13		6e0a2a9d9f44d216d63c57563ae99f8b3aa5d468
io.github.xiechanglei	xie-base-common	2.7.18.14		70fa370fb11f5615cc1f8a9fe7db9e1d5ec04439
io.github.xiechanglei	xie-base-common	2.7.18.15		a0d0663bc1028e2aa49bd5f33ebc1581876f85b1
io.github.xiechanglei	xie-base-common	2.7.18.16		3009969617dbabd592dc837dd9849712b1bc9e1b
io.github.xiechanglei	xie-base-common	2.7.18.17		d406af8b50fd541416879a8b6fdbe350e2e06bb2
io.github.xiechanglei	xie-base-common	2.7.18.18		8c119327115989409b6f9031d9a2cf959fe99d28
io.github.xiechanglei	xie-base-common	2.7.18.19		0f32d80bdd1f0a4962308fbee8d617245e9dcf81
io.github.xiechanglei	xie-base-common	2.7.18.20		39093de1d5eef102aa190aa6fa5d4e33aff252cb
io.github.xiechanglei	xie-base-common	2.7.18.21		14eaad3e08c3983d8ffeafb613a3efd6741c9f5e
io.github.xiechanglei	xie-base-common	2.7.18.22		7c164c6b27109febe0d0a7cfa45e38a29f22dde1
io.github.xiechanglei	xie-base-common	2.7.18.23		78bc856b4c12450cecc121bbd3ef617e526361b1
io.github.xiechanglei	xie-base-common	2.7.18.24		cdf97090f66581e534464fe8eab82e57b9802e14
io.github.xiechanglei	xie-base-common	2.7.18.5		7e62c0fcd7e9b99371467df83ac4eb4fb14e0282
io.github.xiechanglei	xie-base-common	2.7.18.7		21df5edc3e260fb2e1f3c00393d5ea4d88e7fbe6
io.github.xiechanglei	xie-base-common	2.7.18.8		a71cdab0a34d898cd32cd6f10ce3ed3d2629a44d
