app.cash.treehouse	app.cash.treehouse.gradle.plugin	0.1.0		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.15		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.16		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.17		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.18		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.19		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.2		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.3		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.4		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.5		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.6		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.7		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.8		N/A
org.eclipse.jetty.ee9.demos	jetty-ee9-demo-spec	12.0.9		N/A
org.eclipse.xpanse.modules	common	1.0.19		a5f5df7a9eb40b45ce150188d1b4c17f406cf8b9
org.eclipse.xpanse.modules	common	1.0.20		8a5fb4efcb346b3e73ff3880316d9ed24ad43961
org.eclipse.xpanse.modules	common	1.0.21		802b7fb5affd13f1c4ace8d829c5e758f9116c8c
org.eclipse.xpanse.modules	common	1.0.22		997e36bb9f5335343185893604ca655509767101
org.eclipse.xpanse.modules	common	1.0.23		38c8cdf56d4bb039ecf590084f16bd987f557143
org.eclipse.xpanse.modules	common	1.0.24		8edc9af5a1f40807c2065b0e8551e03fce2116e7
org.eclipse.xpanse.modules	common	1.0.25		45c584e025630ff4be5992840a36b51c7aac802b
org.eclipse.xpanse.modules	common	1.0.26		06febe6a1b6e04310150cd81fc63a43dc07f5588
org.ferris	ferris-journal-ejb	0.0.2		625a1304dbc29ff6aa8eb7b3092d72e57616adef
org.glassfish.hk2	hk2-testng	2.2.0		d7ccb7a3f97bb2c4bdd258d6bc3d003def19ee77
org.glassfish.hk2	hk2-testng	2.2.0-b23		e50200dffe9c98459e38b652d7741b4f74e04c23
org.glassfish.hk2	hk2-testng	2.2.0-b24		5c61d7332b95959f0a639c2c796cda2c112d2687
org.glassfish.hk2	hk2-testng	2.2.0-b25		fca816badc381b7a9604a58ba7c66b530f935b53
org.glassfish.hk2	hk2-testng	2.2.0-b26		6216d5fb52a857e9c81ee2329658fe172295d152
org.glassfish.hk2	hk2-testng	2.2.0-b27		c8e66e2da3ae0a893c974af2cb7ffc9293ae6d89
org.glassfish.hk2	hk2-testng	2.3.0		5f695209bc56251e4c481de4b138c35b95e29951
org.glassfish.hk2	hk2-testng	2.3.0-b01		172b0ac35afbf88c31ff2e19d3a338616b27775b
org.glassfish.hk2	hk2-testng	2.3.0-b03		833aeaf3e38580df6430bbfeb70014bf70b13e9c
org.glassfish.hk2	hk2-testng	2.3.0-b04		126c2c87e1818bc6ebfe2fedbd52702ed6f31dee
org.glassfish.hk2	hk2-testng	2.3.0-b05		13f6cd624800bb63a8974ece0a51d109bd6998b9
org.glassfish.hk2	hk2-testng	2.3.0-b06		1110ec5251cf432406ba859b1414a9f4cf01dc31
org.glassfish.hk2	hk2-testng	2.3.0-b07		b3fbde25963c9974d9f1943c20f1043a76e76714
org.glassfish.hk2	hk2-testng	2.3.0-b08		8befa52eb20be18490f8797c0029d2445fc06d62
org.glassfish.hk2	hk2-testng	2.3.0-b09		58f904b7870de3210124221c6cb1ae5850a7643c
org.glassfish.hk2	hk2-testng	2.3.0-b10		4c602f2e50913ea30fc6a7e4c2cb01db6759aa89
org.glassfish.hk2	hk2-testng	2.4.0		a9d0ff9341c76615955e1d9decedf5eae4dc9502
org.glassfish.hk2	hk2-testng	2.4.0-b01		ed6619bd62a2307a02d791b8213e049f3a775306
org.glassfish.hk2	hk2-testng	2.4.0-b02		d8762b02f0676e2b3b2214e6588634ff37ba3979
org.glassfish.hk2	hk2-testng	2.4.0-b03		1ee239084d1bee6b195769eca7e4642ab915a83c
org.glassfish.hk2	hk2-testng	2.4.0-b04		d1752e66072f79636e43a3fce3b6a01e66f05bb8
org.glassfish.hk2	hk2-testng	2.4.0-b05		c01d93610cf75da6429aaf44f7c4b6e3068f72a8
org.glassfish.hk2	hk2-testng	2.4.0-b06		aaadbac226d88198fac2f091db3ef07bf5cd933e
org.glassfish.hk2	hk2-testng	2.4.0-b07		59eae0fa88a9dd2fe29524df97fced9540c0a114
org.glassfish.hk2	hk2-testng	2.4.0-b08		d87fbd67959a32c0525e920903792ca4fed09225
org.glassfish.hk2	hk2-testng	2.4.0-b09		d9463d595820ecc374d0bd5c4b8c961423dfcff5
org.glassfish.hk2	hk2-testng	2.4.0-b10		8ad014ae11ad6623ffa7e3279ec5f59b860f1fa9
org.glassfish.hk2	hk2-testng	2.4.0-b11		b300d91ba31082df7d7d14ed4c1be5e65b3167b8
org.glassfish.hk2	hk2-testng	2.4.0-b12		dd24ba665eb3d7adab49a81624c95bfa637aca71
org.glassfish.hk2	hk2-testng	2.4.0-b13		8c3bc745283506928429e80821f36a0ec6b1a7e4
org.glassfish.hk2	hk2-testng	2.4.0-b14		0fcd0e1b4aed3094ba89400dc64ce78912e053ae
org.glassfish.hk2	hk2-testng	2.4.0-b15		fe884e2cdaa55a9f067a2d166fad461776b7f0b3
org.glassfish.hk2	hk2-testng	2.4.0-b16		689da2c89c287b5123e2a50f61988f2954326edb
org.glassfish.hk2	hk2-testng	2.4.0-b17		032ea00829193813191ceb31d6b9992a7078d1d9
org.glassfish.hk2	hk2-testng	2.4.0-b18		207e9ab55b069d638a29d9265e9affaa2387cea3
org.glassfish.hk2	hk2-testng	2.4.0-b19		77bdc73298271c1ff8d989388f9cc1e66a51c261
org.glassfish.hk2	hk2-testng	2.4.0-b20		b96005318868e74a8d342abd4ba7e54cc9d5d488
org.glassfish.hk2	hk2-testng	2.4.0-b21		4df77bbd32e8cc583252990a1a64ee69a42eb4fa
org.glassfish.hk2	hk2-testng	2.4.0-b22		44d4dd4853573ebc9274dcd1a9d2a2929d209a5f
org.glassfish.hk2	hk2-testng	2.4.0-b24		a9fe3d3e1c47e0c811ea22439b15d4c3937d5e93
org.glassfish.hk2	hk2-testng	2.4.0-b25		0929965118dd9b1ef9fc014944d1aeffd3c86067
org.glassfish.hk2	hk2-testng	2.4.0-b26		bf80129a349362f2627805ac06b3708574c38fc7
org.glassfish.hk2	hk2-testng	2.4.0-b27		b9d3f240f840cccb9b746ce31edc536cd5c031fa
org.glassfish.hk2	hk2-testng	2.4.0-b28		2a2c96bfd3b2f907ae4722cde08c95b21a884e00
org.glassfish.hk2	hk2-testng	2.4.0-b29		5f3636cc0efa66f585c0bb7b2c837f71963fed47
org.glassfish.hk2	hk2-testng	2.4.0-b30		ad2a059f183c205cd3d703b3054d363d1bfd454f
org.glassfish.hk2	hk2-testng	2.4.0-b31		4b7a9ed4bd629de6939bd8a2df30804ee6e3df2a
org.glassfish.hk2	hk2-testng	2.4.0-b32		1b940661555c9cc14f2cc8777c949ab5bba384bc
org.glassfish.hk2	hk2-testng	2.4.0-b33		c388fd6ecf2eb034f37124b1c032d2ef5970408a
org.glassfish.hk2	hk2-testng	2.4.0-b34		eb25820d628526223638fb198bd34a13663f4c1c
org.glassfish.hk2	hk2-testng	2.5.0		6bcde35cb311f1bd4897e7f2ae2dbe552eb41c29
org.glassfish.hk2	hk2-testng	2.5.0-b01		eaf1149c3d03632e8ff5e73e8e61298bb1a02f00
org.glassfish.hk2	hk2-testng	2.5.0-b02		1d0318343a6ba48c15c4591d6d90dccbeff7bde1
org.glassfish.hk2	hk2-testng	2.5.0-b03		42463bc3b81372f8b686da8ad2669413b01fb511
org.glassfish.hk2	hk2-testng	2.5.0-b04		d5d2c36ebb4b636f3c83fec6792e29232ea7fae3
org.glassfish.hk2	hk2-testng	2.5.0-b05		0db12f5efb77bc7685bc4aca2b56137ea9c0a739
org.glassfish.hk2	hk2-testng	2.5.0-b06		49bd2d3423602a18dbf44fc89f068ae1b0ee0e1b
org.glassfish.hk2	hk2-testng	2.5.0-b07		8b51f1393f7c87b011e0909c50855afaa32d75a9
org.glassfish.hk2	hk2-testng	2.5.0-b08		3739cb4dc99a6cd5efad43aeaf7601e4d132e9d1
org.glassfish.hk2	hk2-testng	2.5.0-b09		b2dca82c6ea308729f36e7c7b65968e8adea7ae1
org.glassfish.hk2	hk2-testng	2.5.0-b10		7ab7dee1c24f72f114ee2c55a72fd38d9402b109
org.glassfish.hk2	hk2-testng	2.5.0-b11		1341ea5d7fc0c21b579e80d820ccf80a331cee3c
org.glassfish.hk2	hk2-testng	2.5.0-b12		096a9429e052d4352cc6cced1fbb27441c1d7f9c
org.glassfish.hk2	hk2-testng	2.5.0-b13		14132a11a7f4607cf73384595f4b8fe5eabadd60
org.glassfish.hk2	hk2-testng	2.5.0-b14		c440e478c02de9ab964f7b162ff8a721e53fd1f9
org.glassfish.hk2	hk2-testng	2.5.0-b15		4f18c398a7b47907e250b86c8f0cf0767cd09007
org.glassfish.hk2	hk2-testng	2.5.0-b16		3087aa61fd979ffbccd28a2f7f8a5c2bb68f8f8c
org.glassfish.hk2	hk2-testng	2.5.0-b17		6e532539d391016b09aacea72eaa6e54d745bb7c
org.glassfish.hk2	hk2-testng	2.5.0-b18		e56e674565750d228d165adabe6f0c839c152e88
org.glassfish.hk2	hk2-testng	2.5.0-b19		da70fc35a0d706d4dee297240eaa30fb95c24f8d
org.glassfish.hk2	hk2-testng	2.5.0-b21		c5baf6957ea733c8e86e947d68b99da29f2a51e0
org.glassfish.hk2	hk2-testng	2.5.0-b22		4da510c209ad2b474bf285f983ebbeb683ccf51f
org.glassfish.hk2	hk2-testng	2.5.0-b23		958240056834ffe32a0799dd8579f77a829d706d
org.glassfish.hk2	hk2-testng	2.5.0-b24		3b4f6b3a1b5126116b7261b3328c68a5f6a7f319
org.glassfish.hk2	hk2-testng	2.5.0-b25		00d12939627a4db6340a341977ba9ad5b6f749ca
org.glassfish.hk2	hk2-testng	2.5.0-b26		e2f49bf25f71c72e3c86db865a2ee69cfa541d31
org.glassfish.hk2	hk2-testng	2.5.0-b27		632bb9c694e6980e7972c5ce1e3c119b0fd5575b
org.glassfish.hk2	hk2-testng	2.5.0-b28		2652a9729804a093e75adb54182df1e408653e02
org.glassfish.hk2	hk2-testng	2.5.0-b29		bfb148db5a88af8461f0fffbec2b9dcc9cc5c45d
org.glassfish.hk2	hk2-testng	2.5.0-b30		79ffa3ed178f52899a5e57d7a785cc1fca96ab4a
org.glassfish.hk2	hk2-testng	2.5.0-b31		29e0b93787d5c7badfa0d97e37d7d73a376192b0
org.glassfish.hk2	hk2-testng	2.5.0-b32		e7a58cf92e5af9ee5f042f91c9cf6145d10fe3a5
org.glassfish.hk2	hk2-testng	2.5.0-b33		4943472b665f200a6865750307086cd131f8f4ea
org.glassfish.hk2	hk2-testng	2.5.0-b34		dce13a9ff15db7d9f899ad91eefd7284349b4a0d
org.glassfish.hk2	hk2-testng	2.5.0-b35		7ce6bc96980524cbe061daeb2f6a13228ac94a2b
org.glassfish.hk2	hk2-testng	2.5.0-b36		6d021eb488f2fdb929a514f2236a9e856f4fa3ce
org.glassfish.hk2	hk2-testng	2.5.0-b37		29ab6fc4f42679ba6772d222ddf5d30ef8d6d38b
org.glassfish.hk2	hk2-testng	2.5.0-b38		e511b7694bd1841f8abbbd9e10de1505580aa3e4
org.glassfish.hk2	hk2-testng	2.5.0-b40		7cdd1a1b0b232900563e48fc175aa7435c99c0f6
org.glassfish.hk2	hk2-testng	2.5.0-b41		4fe8f37786db88491bde9ddfaf0234f66f9d0c8a
org.glassfish.hk2	hk2-testng	2.5.0-b42		48b13a4fd92f3feccae7ad30be133a44a5029b20
org.glassfish.hk2	hk2-testng	2.5.0-b43		d1006f0aebf9467d33098a02359e097173ce467f
org.glassfish.hk2	hk2-testng	2.5.0-b44		c4928173ec9e2bf8efd509a7a3de774b8956a8de
org.glassfish.hk2	hk2-testng	2.5.0-b45		f49e74995bf83566143075879a4d6b9115f73dfc
org.glassfish.hk2	hk2-testng	2.5.0-b46		e0a0ebcb90d89df92402fa2cbc2a41f634768419
org.glassfish.hk2	hk2-testng	2.5.0-b47		27805529a5bc91a222df0da4b1e52f08ab2387b2
org.glassfish.hk2	hk2-testng	2.5.0-b48		0b488b873ee304af374811f007087b2475b18df5
org.glassfish.hk2	hk2-testng	2.5.0-b49		394be5d21b27fce912615411408c0a48e0144c90
org.glassfish.hk2	hk2-testng	2.5.0-b50		84112adeb97ff556ac52aee22f471a93dbd6024d
org.glassfish.hk2	hk2-testng	2.5.0-b52		70534e73275117a5ff6709a7836203999aaae16c
org.glassfish.hk2	hk2-testng	2.5.0-b53		3a8c4a80896f1ac12a1c7229385eb35811ae973e
org.glassfish.hk2	hk2-testng	2.5.0-b54		15c707f8b8e8b1cb7f94bdd9cb9a399772084f2b
org.glassfish.hk2	hk2-testng	2.5.0-b55		417a9e99541425e61f12fdd150ffaf5ad43227b2
org.glassfish.hk2	hk2-testng	2.5.0-b56		e0469cffd6a67f6ca58ea1f299ba30b07875b13c
org.glassfish.hk2	hk2-testng	2.5.0-b57		f173f79beb68c70fde11e01a3a04dcbf6da3fb86
org.glassfish.hk2	hk2-testng	2.5.0-b58		7552043288115a02e8aec235a68ce1a2e33f8b27
org.glassfish.hk2	hk2-testng	2.5.0-b59		05701a3b49e5bb0b11a3e02be6f2b2bb78c5bee3
org.glassfish.hk2	hk2-testng	2.5.0-b60		fd7eace1bf3500b74fd286c9eff25c2e3183b5a4
org.glassfish.hk2	hk2-testng	2.5.0-b61		65a955666bf8f858ccd2d3c6dc488b3e6825061e
org.glassfish.hk2	hk2-testng	2.5.0-b62		fa52989ff63c3241d4a6c3d9d805d0e2d1807fd0
org.glassfish.hk2	hk2-testng	2.5.0-b63		f2a21cbfbafbb3640f6f55c2b4f6554c48ba48b6
org.glassfish.hk2	hk2-testng	2.6.0		ebce8e97b3c9c8b8599e1ba8b2ce12828aadb0a2
org.glassfish.hk2	hk2-testng	2.6.1		4a0d1f348446b4565aef3d905b349f54680f396d
org.glassfish.hk2	hk2-testng	3.0.0		b387a12d4b5053999c052b1358ff575e90fac9e1
org.glassfish.hk2	hk2-testng	3.0.0-M2		3f2484c9f81c48d0e8a12f054898b02d0f4a69aa
org.glassfish.hk2	hk2-testng	3.0.0-RC1		0b03f657b08f5820262f48a3b7aadaf5d9f5beb6
org.glassfish.hk2	hk2-testng	3.0.1		ceaa420d93f586f475580aeee5f07e15f095f076
org.glassfish.hk2	hk2-testng	3.0.2		f5f0915ea56aa25e8323e40007117f129ac57533
org.glassfish.hk2	hk2-testng	3.0.3		afc66edcfe60a7cc151edca096991c5b952318a4
org.glassfish.hk2	hk2-testng	3.0.4		0fbb8611f82071eba852e1f41782f392b1e44e44
org.glassfish.hk2	hk2-testng	3.0.5		dc58cf38b260fb97f47adc103bdf072f8edf3032
org.glassfish.hk2	hk2-testng	3.0.6		4a831b66ddbfa13f2f844fa2fcbf219f648c2765
org.glassfish.hk2	hk2-testng	3.1.0		0f721a56872885edf4552a29785be8af6ddac2a5
org.glassfish.hk2	hk2-testng	3.1.1		2451f44b1a495c9ac01f9abacf8745f91de0ad8c
org.glassfish.hk2	hk2-testng	4.0.0-M1		65f4c38dba8059713b1ff2b0cf173e498dde7d26
org.glassfish.hk2	hk2-testng	4.0.0-M2		86650b9677a7c841ad4ee3e1cdc10a7f025e7f54
org.glassfish.hk2	hk2-testng	4.0.0-M3		6353d1642fb9ed3d3087e59c5194d4a33d86d176
org.glassfish.main.packager	glassfish-jms-l10n	4.0		N/A
org.glassfish.main.packager	glassfish-jms-l10n	4.0-b33		N/A
org.glassfish.main.packager	glassfish-jms-l10n	4.0-b90		N/A
org.glassfish.main.packager	glassfish-jms-l10n	4.1		N/A
org.glassfish.main.packager	glassfish-jms-l10n	4.1.1		N/A
org.glassfish.main.packager	glassfish-jms-l10n	4.1.2		N/A
org.http4s	http4s-tomcat_3.0.0-RC1	0.22.0-M4		68b42366678d5fe98a5edfce7c84a3a606f67df4
org.http4s	http4s-tomcat_3.0.0-RC1	0.22.0-M5		381c243d040b55b58f4c5fc4c03272010fa9db1e
org.http4s	http4s-tomcat_3.0.0-RC1	0.22.0-M6		2d9ee53dc2433082e95588f7da5b1c46a39b94d2
org.http4s	http4s-tomcat_3.0.0-RC1	1.0.0-M17		088c202c7e004886638ed3330a8a491e7d314fe4
org.http4s	http4s-tomcat_3.0.0-RC1	1.0.0-M18		7c3e0a3767f7b1988d880b9c2461914475213382
org.http4s	http4s-tomcat_3.0.0-RC1	1.0.0-M19		f257cdf7916abf86d0ae413fda2d29538d954d02
org.http4s	http4s-tomcat_3.0.0-RC1	1.0.0-M20		4b44f046a9320ff9f77cff86f49c7327f753eacc
org.infrastructurebuilder.util.executor.model	ibcore-executor-model	1.0.0		c5ba188cd1a11abdc150f867dd8a63fcc85c43d4
org.infrastructurebuilder.util.executor.model	ibcore-executor-model	1.0.1		1636a5e17b25983612f4cf2b3dac7a93e1212d09
org.infrastructurebuilder.util.executor.model	ibcore-executor-model	1.0.2		ba7cfbcdc23c27651c3ec0f88244883497e64fdd
org.jibx.schema.org.opentravel._2013A.ws	org.jibx.schema.org.opentravel._2013A.hotel.ws.rest	1.1.1		557e4efdc5e97284faf9693dac954d2928b4ca3b
org.jibx.schema.org.opentravel._2013A.ws	org.jibx.schema.org.opentravel._2013A.hotel.ws.rest	1.1.4		53e114d95745f4e2ab8a22f6c5419d47b7ca1085
org.jibx.schema.org.opentravel._2013A.ws	org.jibx.schema.org.opentravel._2013A.hotel.ws.rest	1.2.0		4c86eca3dd7012980aa4b49017aa26d702bcd602
org.jibx.schema.org.opentravel._2013A.ws	org.jibx.schema.org.opentravel._2013A.hotel.ws.rest	1.2.1		d372fd78df2d17c1a18a61c4976002ca4938491b
org.kie.modules	com-thoughtworks-xstream	6.1.0.Beta1		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.Beta2		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.Beta3		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.Beta4		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.CR1		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.CR2		N/A
org.kie.modules	com-thoughtworks-xstream	6.1.0.Final		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.Beta1		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.Beta2		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.Beta3		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.CR1		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.CR2		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.CR3		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.CR4		N/A
org.kie.modules	com-thoughtworks-xstream	6.2.0.Final		N/A
org.kie.modules	com-thoughtworks-xstream	6.3.0.CR1		N/A
org.kie.modules	com-thoughtworks-xstream	6.3.0.CR2		N/A
org.kie.modules	com-thoughtworks-xstream	6.3.0.Final		N/A
org.kie.modules	com-thoughtworks-xstream	6.4.0.Beta1		N/A
org.kie.modules	com-thoughtworks-xstream	6.4.0.Beta2		N/A
org.kie.modules	com-thoughtworks-xstream	6.4.0.CR1		N/A
org.kie.modules	com-thoughtworks-xstream	6.4.0.CR2		N/A
org.kie.modules	com-thoughtworks-xstream	6.4.0.Final		N/A
org.kie.modules	com-thoughtworks-xstream	6.5.0.Beta1		N/A
org.kie.modules	com-thoughtworks-xstream	6.5.0.CR1		N/A
org.kie.modules	com-thoughtworks-xstream	6.5.0.CR2		N/A
org.kie.modules	com-thoughtworks-xstream	6.5.0.Final		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.10.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.10.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.10.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.10.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.11.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.11.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.11.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.11.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.12.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.12.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.12.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.12.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.12.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.13.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.13.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.13.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.13.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.14.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.14.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.14.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.14.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.14.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.15.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.15.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.15.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.15.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.15.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.12		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.13		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.14		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.15		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.16		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.16.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.17.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.18.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.19.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.3		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.4		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.5		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.6		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.7		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.8		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.20.9		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.10		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.11		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-pcep-segment-routing	0.21.3		N/A
