be.objectify	deadbolt-scala_2.13.0-M5	2.7.0		1280c3eccef955fab35e7e383691ea37652dd1d7
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.0-beta1	metadata	04f8728f15b693ddf9301c6958a0771c0efa44e0
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.0-beta2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.0-beta2	metadata	b7e60193774d1654c55415857be643a5d056d4a1
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.0-beta3		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.0-beta3	metadata	75471942ab16492c97295ce9e96c7437c3a985b9
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.1	metadata	00b102b0cbba5b47d73afe62c9739803d4c01dd2
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.7.2	metadata	8d383556f3bd2b73ab8af80dcb06a7c14633b69e
net.folivo	trixnity-client-repository-realm-iosarm64	3.8.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.8.0	metadata	2852ce6e567d881415fde5b59910de082338a63e
net.folivo	trixnity-client-repository-realm-iosarm64	3.9.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	3.9.0	metadata	e9e3dc3ee5f37c0f331633eb97f7d6d9939dd739
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0	metadata	5f3e0a567eb1d4e4dd92e85400eced3e9a50db71
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-RC1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-RC1	metadata	84d003205feb2fbce0d0b1531ad3fbc1818af63f
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-RC2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-RC2	metadata	e6e41fa6e4bde6fd98d0184d028e3185aab5efea
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-beta1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.0-beta1	metadata	1e5b3119784229e9f9fa51f3ef55b12d8215799c
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.0.1	metadata	ef9b65702721e96419f2ca6d1ab82ef789cbf80b
net.folivo	trixnity-client-repository-realm-iosarm64	4.1.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.1.0	metadata	90e11d4fb40fefcab2c1a0719de3430e9d6d41a6
net.folivo	trixnity-client-repository-realm-iosarm64	4.1.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.1.1	metadata	8545efa8c4f902231447b6bda7ae9631beedb37d
net.folivo	trixnity-client-repository-realm-iosarm64	4.10.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.10.0	metadata	4eb9b4e714f5c3e1067d1cb255d4f1b20f18948e
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.0	metadata	bf4c792665f8c1c335a8835d96e562aebb7d8128
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.1	metadata	6ffb48ad2a283210d33ebcc2e305d8ff74bcc6f7
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.11.2	metadata	a9452d955e8646d5710ceaf1b407ff7f9dfabfd4
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.0	metadata	9ea04c82f704a13fe609b0d794f4edc48ea8e31c
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.1	metadata	64ec805f86715f0f8b29373edfff916aacde8f1d
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.2	metadata	520ccd12c61bf4d5ee4a35e97957b1440ebf2e82
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.3		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.3	metadata	4e5db6bc08042bd846e4d8af64baed1860e723d6
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.4		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.4	metadata	24656b1dbb83bb8dba036dc420dc8b3d790fca34
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.5		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.5	metadata	c7bba92e360e3af914bebcc855d8ebd2df67a534
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.6		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.6	metadata	d7924e162f4df38253b03ba93b4d130708a87e72
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.7		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.2.7	metadata	b0205d385ff554d056d676f072e913040bfd5737
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.0	metadata	2de556ed0475d73587783989f5c3c712685e6e90
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.1	metadata	df6fcd42be6ea086adb74a1931e466e5a51c1b2c
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.10		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.10	metadata	f2a13a02e335d93be5dcf084877b1eaaab455625
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.11		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.11	metadata	8236c34b39559383ca543c8ca707742dc63eeaaf
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.12		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.12	metadata	8eb9d690fce3f58891dc498ad96996112a5b0b01
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.2	metadata	e536061222a21546ce70f7f7f413deac40804aab
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.3		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.3	metadata	e2c0d891d3fbb59dc870f10e365bd47002fe6d22
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.4		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.4	metadata	2dba225f87e10ca84a8add53dafb94e9ee70bba1
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.5		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.5	metadata	3c87f49718448c56ae43354dec0555c8c0667796
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.6		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.6	metadata	cb93686ea02786b28ba8199e274141e9067b8334
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.7		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.7	metadata	8e47ac1b406544ec109f8600da7e897ce61ababa
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.8		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.8	metadata	11a9aab75f71978b8f97bf968f96df3ef91a23e2
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.9		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.3.9	metadata	2ab753bdc9dd2e4639c857ae61b40882bd3fcd65
net.folivo	trixnity-client-repository-realm-iosarm64	4.4.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.4.0	metadata	825d18ab805bbfb48c10928311dcc139ff872ffe
net.folivo	trixnity-client-repository-realm-iosarm64	4.5.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.5.0	metadata	04230bf637d3e7837eacd4c8c2f17ebe4c5723a3
net.folivo	trixnity-client-repository-realm-iosarm64	4.5.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.5.1	metadata	cbae1e4ef460895acd233573ae278db38b0dfd79
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.0	metadata	3046d18ab9af44639734fbf0e6ba308a0867a60a
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.1	metadata	9b2624fa86fa5a727b7719fc61da2ad0ed69000d
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.6.2	metadata	5ad63d0297c150f5c59fbcf61229cd5247ac58be
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.0	metadata	7f3f4b7c2711d6053cf386976ec9f0b2c6850c3a
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.1	metadata	038ab15290b00cb0551eac9bd03ab4ac2185191a
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.2	metadata	c35f70187db0ac38b67b965d0cb542e5bdb6e39f
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.3		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.7.3	metadata	3836af938ca0a2ecbe87f78ede9f0327061f01ec
net.folivo	trixnity-client-repository-realm-iosarm64	4.8.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.8.0	metadata	39cfc0caa3bf1d1a35e51d4a13f05f3fb70a1bb0
net.folivo	trixnity-client-repository-realm-iosarm64	4.8.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.8.1	metadata	f30c7a1260bccd1ea46c4896c52087065a87c401
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.0		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.0	metadata	000d575d6744fe22dc8540239a0999bac95e1928
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.1		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.1	metadata	a8c0549c75902d383d012a5ae578cd11e8db7466
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.2		N/A
net.folivo	trixnity-client-repository-realm-iosarm64	4.9.2	metadata	979b375ec1edab821ab1be81a5b096d46c2ef0d4
net.fwbrasil	activate-core_2.10	1.2		ea5768e04a2af0ac61886ec12aba43d4fc9ab463
net.fwbrasil	activate-core_2.10	1.2.1		b131f71e651304c92c5f688759a28524eb3a5156
net.fwbrasil	activate-core_2.10	1.2.2		ecdac974cff03ce695160bfe6ca80ed1fb06e708
net.fwbrasil	activate-core_2.10	1.3		d1b8ec0cf73d22108191bccc6d0fe77deda44477
net.fwbrasil	activate-core_2.10	1.3-RC1		85b47d94782bf77232a40dbf1da7412a77280abd
net.fwbrasil	activate-core_2.10	1.3.1		2d29f4b10cf0c1795efb8c467e78a33b4b34b081
net.fwbrasil	activate-core_2.10	1.3.2		e3804f0ab09db273b64cbd2f7e2fdb297f752b23
net.fwbrasil	activate-core_2.10	1.3.3		a5dbde67c8067e9ecf69b2da110b3ce9deffd0b7
net.fwbrasil	activate-core_2.10	1.3.4		ac943061479c6101d80355a2b9183da5166ff5cb
net.fwbrasil	activate-core_2.10	1.3.5		2e2dd56e074e69a2fdbf37dd32e6507720ff0e25
net.fwbrasil	activate-core_2.10	1.4		d8539fd1c1ce64bb6cbb4d8a8b63adb6aa9faa91
net.fwbrasil	activate-core_2.10	1.4-RC1		1ae822d65fa3cda2230c008f0e859ecc3ec34452
net.fwbrasil	activate-core_2.10	1.4-RC2		e924b623211f140d9ea13f5c6c77d2f392537e83
net.fwbrasil	activate-core_2.10	1.4.1		936a66a1eb1b086e21b74a6b9f44ee3568bdf314
net.fwbrasil	activate-core_2.10	1.4.3		7c0e39b0848adbe40f7f7790614e52a76488e6cc
net.fwbrasil	activate-core_2.10	1.4.4		93e3acdb66d91c0a805f9618beaa28ca3a89b73a
net.fwbrasil	activate-core_2.10	1.5		bfe1d8e3144846649ecfd7b225cdb9c6f45c446b
net.fwbrasil	activate-core_2.10	1.5-M4		78f44325e815ed175cc4592e6b47c1119a11bc7c
net.fwbrasil	activate-core_2.10	1.5-M5		b93bfbe222ab63f675e00afda8c70d81d1a2df8a
net.fwbrasil	activate-core_2.10	1.5-M6		9ffb22b51d8a8a69f2505cdab4a7ad3641808b18
net.fwbrasil	activate-core_2.10	1.5-RC1		f6dc9f4b8dbd7dce44969e9daabd298eea2d54a2
net.fwbrasil	activate-core_2.10	1.5-RC2		43b6dfde18b2eebd1aee18fffcd05557b3fa49b8
net.fwbrasil	activate-core_2.10	1.5.1		118baf83d788b1f906b91da4507f0dda644ccbca
net.fwbrasil	activate-core_2.10	1.5.2		04c29a0ccbb919149bcf217084ea840761759848
net.fwbrasil	activate-core_2.10	1.5.3		41c19f47ffc4b2757712639e90cb0c3f824bb22e
net.fwbrasil	activate-core_2.10	1.5.4		f9da3c3c93fecceb5808e82b48c9824782eb050b
net.fwbrasil	activate-core_2.10	1.6		1a3e1fe4e2666fc0ec8ae1b8704deb60c056b89f
net.fwbrasil	activate-core_2.10	1.6.1		b753223dc80add66b9b714e4af3f263f49fc380d
net.fwbrasil	activate-core_2.10	1.6.2		b374747b9126c871d2c517df653ce7c546089ba1
net.liftweb	lift-framework_2.12	3.2.0		N/A
net.liftweb	lift-framework_2.12	3.4.0		468647a9792ea1fc969e5a70d823b24f84bcce96
net.liftweb	lift-framework_2.12	3.4.1		51f1c79c3603d3613a177cc0dc2d1b7a9e6f12df
net.liftweb	lift-framework_2.12	3.4.2		3792278f522696c4d0dc1bd279c22808fea8c37d
net.liftweb	lift-framework_2.12	3.4.3		ae9832fdf37af555d230740b4c7c583d9072974f
net.liftweb	lift-framework_2.12	3.5.0		a56cec4a15af69bf8622d1e9de152d9adfbe423f
net.liftweb	lift-framework_2.12	3.5.0-RC1		2e27980746030b8c3f738579224f59d667ea712c
net.tribe7.seeds	seeds-xml	15.0		08727c8d9702147a7446e7840e86397dfa43369d
net.tribe7.seeds	seeds-xml	16.0.1		9abd8b10f3cd618ce14399850d6e5570029aa3df
org.apache.hadoop	hadoop-yarn-services-core	3.1.0		82744825bd7b61b2ba83edc4df6a3b9fa4c65996
org.apache.hadoop	hadoop-yarn-services-core	3.1.1		81e3a308a2f9a42d2babaf3123173f9c7ab99e40
org.apache.hadoop	hadoop-yarn-services-core	3.1.2		ff32ed06e52bb7721770b0ed75ef726fe0bd7771
org.apache.hadoop	hadoop-yarn-services-core	3.1.3		df57d64bfe53c4d1bda9b5b271e3a4e7ef0d5120
org.apache.hadoop	hadoop-yarn-services-core	3.1.4		568213ada20da52f69b6d56f76ee3752a0ff72d5
org.apache.hadoop	hadoop-yarn-services-core	3.2.0		bfdb68405bb66ca7b13364ae9ecc1c9459d3e9ba
org.apache.hadoop	hadoop-yarn-services-core	3.2.1		a4f5ae3b6b835d6808803ceb55fdca6ffefce830
org.apache.hadoop	hadoop-yarn-services-core	3.2.2		8337d2fe17d4ca967f97a134b3f24ea8e6242faf
org.apache.hadoop	hadoop-yarn-services-core	3.2.3		321e48633bc04f74ca565cd0cbf501708e4dc492
org.apache.hadoop	hadoop-yarn-services-core	3.2.4		0591af181d6377d781fc1cb7997b257bee664070
org.apache.hadoop	hadoop-yarn-services-core	3.3.0		eede71c260eece0e68be96855bb1acdcadc89134
org.apache.hadoop	hadoop-yarn-services-core	3.3.1		721d743be6fed8d3fa82ed0c575a8aa066d60467
org.apache.hadoop	hadoop-yarn-services-core	3.3.2		e6c5b30299d55b4ab1a42327022e6ab9511c98d3
org.apache.hadoop	hadoop-yarn-services-core	3.3.3		7da8c41b74b5bdc89e5c060a49d2c123e2ac82c1
org.apache.hadoop	hadoop-yarn-services-core	3.3.4		db291a1e1294a5473b33d890e7f3eda73fe56f90
org.apache.hadoop	hadoop-yarn-services-core	3.3.5		1b0290f8db9b1b7dfa80a954dd7c752f57f4623c
org.apache.hadoop	hadoop-yarn-services-core	3.3.6		115fd6e60cbb0960ae5729a9c464a9504ab080eb
org.apache.hadoop	hadoop-yarn-services-core	3.4.0		d2aca17741b4828d11a9f53e8737a0f8ea1996d4
org.apache.hadoop	hadoop-yarn-services-core	3.4.1		f3e03f324c0b09bbd98932e20be18b1e000eb5fc
org.apache.seatunnel	connector-file-cos-e2e	2.3.10		d2850b599ae02ff4f540e8a6f7f481df82dfce5f
org.apache.seatunnel	connector-file-cos-e2e	2.3.3		20a116b24993f9d243d1b0516bbf383d555e82f6
org.apache.seatunnel	connector-file-cos-e2e	2.3.4		3267bc42925303ce8cab7df1dbecf61b0d5f0865
org.apache.seatunnel	connector-file-cos-e2e	2.3.5		9daf5cc9be1549c1461429e2023a563d253c43cd
org.apache.seatunnel	connector-file-cos-e2e	2.3.6		013e2c9fbd3fe97b8c28a2451a0f96e7cd149c44
org.apache.seatunnel	connector-file-cos-e2e	2.3.7		fc638c9d353eebe10a536c1d4bdc87076d33b0b8
org.apache.seatunnel	connector-file-cos-e2e	2.3.8		e92209809c8eab6b3a5e0c9ba0279bd440448e04
org.apache.seatunnel	connector-file-cos-e2e	2.3.9		c49945741d2963989e5d32787abc467f67cf3676
org.conductoross	conductor-sqlite-persistence	3.21.14		d46af93a9b5a2d8b52de851ccf229d5160d46047
org.daijie	daijie-jdbc-plugin	1.1.0-RELEASE		ac87aa6f9011e043c0b16ae3052080faa6d5f051
org.daijie	daijie-jdbc-plugin	1.1.1-RELEASE		d3226d512873995904d5a999131674b6929e52e3
org.daijie	daijie-jdbc-plugin	1.1.2-RELEASE		408b21367260d3c41ce76c29ab5fddf6da73fc4e
org.daijie	daijie-jdbc-plugin	1.1.3-RELEASE		1a930392a6698df04d677af64a2119546e570231
org.daijie	daijie-jdbc-plugin	1.1.4-RELEASE		792ad02ce8323434e3f1a2a4eb2a48a1d94d7b61
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	3.0.0		1bbf914d038165b9037cc07e97ee3789462942b0
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	3.1.0		94d5d8e8d7774e46a76af3cfe6323b8c93980b44
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	3.1.1		e34a36d940172c61b4144db358cf3ac7dc67f015
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	3.2.0		c73e900462624762a29b528f034f79b782a701ba
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	3.2.1		8d65960c0af62f9be68b81850d9d40cc74dc3c7b
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.0.0		001cb4fd6ff9b089730420f2cc7565b381f1e233
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.0.1		29caf19024d3c282fd25ae5aab5aed7a258e1232
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.0.2		0453e3617639dab8e3ef6cc8b55e005088f99eb2
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.1.0		4a560ebe9120faec56595d83880905c44db8d5a9
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.1.1		f7990f1a6d4ac070ad48a8aa3354f57794b4585a
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	4.1.2		5708b101c7b6be13f7e1798d3df460cacd932f77
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.0.0		e5d2447b0d36f23eb82252fcaadb72568e83a176
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.0.1		333797014e3268b1940a2fa88423deb59d8c4cf6
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.0.2		bd5d61ea9d47747fd2a50e99b1a9cd86060eb8b5
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.1.0		54b21b048162a81037e81f97499cc5aec0ccdf67
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.1.1		d098040507d2e0853211ae13a42893836c288ac9
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.1.2		2563538bf89100449b3557a1b9aaf77b85b1433d
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.1.3		107749efcd150bc299cd9332f780ef754cdca58e
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.2.0		c95b83fd82748da55433023ce050199899f1d513
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.2.1		a246a06d59606521c1f41119ec809647e14c64e5
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	5.2.2		f64fd30d97c5026441ab490311f9c927e2cccb6d
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.0.0		88589d478d732f639f734a3c0469395d215772e3
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.0.1		fc7027f61944e0dbac58dc8e8cced30d603e6717
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.0.2		581b74987ff2e6e1b0c177d1120afbc917d8d17b
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.0.3		612582be2a59b45ca0c3301614da0a12b3c4e0b7
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.1.0		812435d0059cbc2527caba1e6db436bcb4105f7a
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.1.1		78eb87d442e4709e009dbaa312f5163cfcf77849
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.1.2		5ad71179adf77f6d2544a8a7d32bd106ee10a705
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.1.3		aaa17c0bc8fc66d16c0cf2af376e04d09576f0b9
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.1.4		685a61224db28922918f22592c00fe8656338fbe
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.2.0		f2c34e7679009eba06e5a5bc6f38a3d6f35c57c6
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.3.0		cce93781c5d293f64a03b449eeaeadb72ecb4ab8
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.4.1		99d3934e5a23f8b1bbfb5e13e73e9d71750632cc
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.4.3		a8339783367454a6f62a5261867826cb1765efe6
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	6.5.0		80d51fb0f2e6fc0a6e0cba620b96bb1569e3692f
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.0.1		617d7eafa9b67e03b8c811f211c56921e8208303
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.1.0		14c2903777dc702e77ab0d51ee9413322ccb7132
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.2.2		3622ceb088b9b4d92a9bc46baad05df2c3347d66
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.3.0		cf92daf5b2c6ca30b165ec197b61f546308f9d58
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.3.1		9c3a4b86afda743109fb30569eb54d34f0cf3926
org.elasticsoftwarefoundation.elasticactors	backplane-cassandra4	7.4.3		6a1e456aef88ec4f1c7dad6072012ccca1fa8c61
org.gov4j.thirdparty.org.apache.httpcomponents	httpcore-ab	4.4.15-gov4j-2		1c664806004f17d2fe7b9f58db1eae0205038de0
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.0-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.1-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.10-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.11-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.12-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.13-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.14-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.15-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.16-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.17-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.18-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.2-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.3-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.4-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.5-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.6-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.7-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.8-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.4.9-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.5.0-0.5.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-actions-glob-js	2025.5.1-0.5.0		N/A
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	12		df2cf7bdb09a91e4208194bbd51c5be7c6753e34
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	13		876881c77f78a80bac792b4a4d4b4efe6e44fb6b
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	14		37318ebbeffddfee85aff7a3d181d88a631c7487
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	15		f1199f539b3b8c7808e252445b637d84c8ca8a13
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	16		db3fd3f9ddba781c45c7c6c1be1bc243e2c70ede
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	17		b9efb5a66fc8c1fff3bd9566bf9b839f5e1fddbc
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	18		5f42558f3dd4d25325fa22c5371b23262884430f
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	19		1046cb3a18a1a97f8632e98313cd518ad94ff90c
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	20		7adfafccbf2f6d4d498937162fc17bd8d6453fb0
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	21		dc7c1546ffbccf33dd30246980e1240712b1c0e1
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	22		bbfacf7a8771909c94ec99d378e5de567591a3a1
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	23		5f0d6512ae703e66f13c9c46ffc377f5f50448e8
org.kevoree.kcl	org.kevoree.kcl.boot.mavenplugin	24		0b4f7f9d0a493b0ec1a3d6192fa7b211ca6f74f3
org.keycloak	keycloak-saml-wildfly-elytron-adapter	10.0.0		d42371209729a5db79d5473ab2eaf4de3a935973
org.keycloak	keycloak-saml-wildfly-elytron-adapter	10.0.1		eeaa8ae5738e2be9790f26d1c38a01a5a5e9d12f
org.keycloak	keycloak-saml-wildfly-elytron-adapter	10.0.2		efa15664d5e661ed2995da57018f6231e959fe48
org.keycloak	keycloak-saml-wildfly-elytron-adapter	11.0.0		7098ea1f94eaf0fbaba52f93448131bd57548915
org.keycloak	keycloak-saml-wildfly-elytron-adapter	11.0.1		a810d9c12929421aa8e42590a1463382d0094cc4
