br.com.jbugbrasil.bot	telegram-api-objects	1.0-Beta		d14c7fd4fdca791efb76e13aa333f5c151fd45ee
com.google.cloud	google-cloud-examples	0.42.1-alpha		6722e4861203940e60883f8fe095b946b4059bba
com.google.cloud	google-cloud-examples	0.43.0-alpha		588a52abed92760289661fe1c5b239f469a3caf3
com.google.cloud	google-cloud-examples	0.44.0-alpha		f5b596b7ffa553ec1b04744c5c96592942602d9e
com.google.cloud	google-cloud-examples	0.45.0-alpha		55185d7b5be282227814a161b97708b561b20d5d
com.google.cloud	google-cloud-examples	0.46.0-alpha		5ff3a2ee2814e17c3d377358b5853ec30f9bb98e
com.google.cloud	google-cloud-examples	0.47.0-alpha		f26a126f7c4c29d2a34ccbc5176dd6128d52d2bf
com.google.cloud	google-cloud-examples	0.5.0		6df8a5ebaa8959b72aa753d6ad69e4944ce038c5
com.google.cloud	google-cloud-examples	0.5.1		00c732014132bcc36e5074334dcf71aa6690d58c
com.google.cloud	google-cloud-examples	0.6.0		46d65c6e29e8d7c25cd97c1233631b28e647cc2c
com.google.cloud	google-cloud-examples	0.7.0		6901c4287d94f688a6d8ff5ed82b913d8bbaeb9b
com.google.cloud	google-cloud-examples	0.8.0		4a3ed835e002d9182f1af5e53688ad53c018f5fe
com.google.cloud	google-cloud-examples	0.8.1-alpha		3f897225d84fb128f129a105a5b5ecfb46b7b164
com.google.cloud	google-cloud-examples	0.8.2-alpha		02a5ba0ba9c3a14e24603b00ce03395195331807
com.google.cloud	google-cloud-examples	0.8.3-alpha		60dc594462ff9e7b5adda19500ed7fbac64de1d7
com.google.cloud	google-cloud-examples	0.9.0-alpha		c12aae0892afa838947797902f7fae3e81ca67a6
com.google.cloud	google-cloud-examples	0.9.1-alpha		cba76142d8f93c9fc6f57d87ae2106d7941c4a44
com.google.cloud	google-cloud-examples	0.9.2-alpha		971b09de0988414d4f47e8ed46bc0c5974d4a68d
com.google.cloud	google-cloud-examples	0.9.3-alpha		f7bc9cdfff9e3fc43e0991f0b067808b9108ba0c
com.google.cloud	google-cloud-examples	0.9.4-alpha		05a26766f48636e42984d2a5113c4b8e0946277e
com.inkapplications.spondee	measures-mingwx64	0.0.3		N/A
com.inkapplications.spondee	measures-mingwx64	0.1.0		N/A
com.inkapplications.spondee	measures-mingwx64	0.2.0		N/A
com.inkapplications.spondee	measures-mingwx64	0.3.0		N/A
com.inkapplications.spondee	measures-mingwx64	0.4.4		N/A
com.inkapplications.spondee	measures-mingwx64	0.5.0		N/A
com.inkapplications.spondee	measures-mingwx64	0.6.0		N/A
com.inkapplications.spondee	measures-mingwx64	0.7.0		N/A
com.io7m.jcoronado	com.io7m.jcoronado.layers.khronos_validation.api	0.0.1		c4b570d738aa5b3fff73f2f0dc734e6f3e40b4a2
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.10		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.11		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.12		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.13		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.14		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.15		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.16		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.1.0-alpha.17		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.2.0		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.2.1		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.3.0		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.4.0		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.5.0		N/A
com.javiersc.kotlin	kotlin-test-junit-android-debug	0.6.0		N/A
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.0		fd76c36a2da52e165a3c2cdc5f4839dac835f049
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.0	jspc	c391baad9710499ad2ddd88b8c9a90ae4f5868a7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.1		aa1710ca9ffdb9fbac8a3c2200ba2fef9ba98051
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.1	jspc	d44bd79aa4f18c870edd1f03526cf4ad4216f171
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.10		264412c775620168831d42b7462bb5d854315c98
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.10	jsdoc	9234ff58f163091df9e1e927e38118ef5d7aecc0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.10	jspc	14b57cdf00cbaf7097c66b4e6cee5ee33b328210
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.11		263650067fcce0a35647f9b8845f0e3029b2caaa
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.11	jsdoc	daad534399bc6c10012b1f20825c7e60b821d928
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.11	jspc	b5c6cc9d6de02fe5cc65d348267862d07312e243
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.12		3fb66081eb1e883bbd58e91487546e23b6cc163a
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.12	jsdoc	37ee5c5e6e042174c4cbb73195c2cd33809d308b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.12	jspc	9544faade3a892c69f2b1a485a9747467584b3dc
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.13		00681abd7f333c58655309b1fffa0ec98a64e87f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.13	jsdoc	4c9ba49e3dec0f6834329328ab5f162949146a02
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.13	jspc	3fb11ce4a1121b79b100114ab5b2e569e961a382
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.14		bc62241dac026c6d04553e3d919beb918e7fd145
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.14	jsdoc	c62a7ce5d225fa7df4bb6babaeed426267848957
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.14	jspc	7cfe0e4f134842a8ccff90a29dd07f62434c1cad
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.15		05d1fcb6ba6e52b2e0da7a06aed1141c2e4b9cde
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.15	jsdoc	f8c3c48b816cc967369e6e98e2492634a0724c41
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.15	jspc	1541673e9c9cc98bfab11c873e6c5615b756eef7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.16		d7bf2612002f22656337d99872ad3c1f00634fb8
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.16	jsdoc	e7c1590ebdfb194be5cc3ffa10f7aca5ee05be9b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.16	jspc	9d4fd1ec10ec308a2eb5ee192c27fdaffc0c8a61
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.17		14d9518664c0936ed72eb1247a7475cdc8ee5916
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.17	jsdoc	b890d187a90b57a2f54579b310c10e8500469f96
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.17	jspc	cff4c8982bcbe21a2b979046ae974d5dc86db0d4
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.18		932bd7c859cd62f54ab61c9219017e7b818d6042
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.18	jsdoc	00a9105741921cd90641aacf63fe5d25c8719e48
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.18	jspc	513d7e6cc3d10afdabf2e76758ac30631ef505f7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.19		3d2ea5c25ed2dc8a17f4415cd8a2a04f457326c3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.19	jsdoc	5edba5839b6d6430ee799df6701939e240ded42d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.19	jspc	86f6b39b625a13944dd456e5f70cdfd33b23ede3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.2		0ad9f7394936255a7d54d4149f0d5da7c001ef0f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.2	jspc	a5cf07c3f8514f375ba8b8e411d34a20b24ec9da
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.20		f0cc31e2ec09f4e828409823408b9adc02ef8635
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.20	jsdoc	9162b921d6cffb0bad34d133bc6e7bdb95a60539
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.20	jspc	97178a1b35831de348f30d6193e1a26c1d8697ac
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.21		17ca022fae1dd8c3bc2057a96a874c783f831a74
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.21	jsdoc	1d3cfb424884d511b1b806bfead0e7c2145fe4ca
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.21	jspc	35fd3e3a526d90537261a31d2996e2a3e92be43b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.22		8f3de69c9fd8004bad90ed4d855a83940db57124
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.22	jsdoc	63f34481d0e0a81863d803485d528368c1dccc45
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.22	jspc	7fac7665352d8cfcede858cfc7e975c560e4c7db
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.23		f9267b4470c68e32b14dfd7b7795ec1cf9b6c8b6
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.23	jsdoc	e05f296ede19268426db2ed4371ba1a9a0dc5bfe
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.23	jspc	afbbc7642a6c3d73a833f8319bad09e77e9daf55
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.24		078b73b2c005c783033f63c3a57563c4cc3aed4a
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.24	jsdoc	373320a8237c001fabf8dc381666559bbe1f58a7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.24	jspc	52f9c72887084b1fe7663a24e8f571d26a25a1ad
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.25		58397deb29dc8908b2fbcc30a9922b0ed2df560e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.25	jsdoc	64305d54e95cf57d363f4993802c9d5e2ebe507c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.25	jspc	5933ebf591b541aff709b554c8cde1204f19f615
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.26		2a148ae18f392892a4abca6a842931a83b7294cd
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.26	jsdoc	5bb0376992674e20ac1732b7662c761a82738397
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.26	jspc	6b6ce7c92b77fc3187febc66d724e691fd2d60f8
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.27		6ac32c7724d65642c270c19698616b49cffea51a
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.27	jsdoc	5af70d58646e0a9b6fa3a20e1deae7940bc33794
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.27	jspc	2da54d08cd189dfd7b2e90eb7b939959f5584c5d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.28		3c738429647f5a9bbf9c6ea1009eec9b3dcd59ba
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.28	jsdoc	90d43f1d08626d7025372e64707004d1e0a5665b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.28	jspc	1a90d40d262c937f52575254ce8678e205f4031f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.29		39c65088dc7dc2f50165ff346b3b2e05520178c7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.29	jsdoc	8acd4a339ace5666852aca6098a0eaaa0e5eae32
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.29	jspc	e4b66c38ca6f25f8c7976348c05c018c7ee17980
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.3		12b806df5b8c2e442199463cff8973f1b7fc578c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.3	jspc	f829ba8d46735ba0080ec4853a55c851ee7b7747
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.30		870690a907e9cf0263ebad47520bae5472d36e9f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.30	jsdoc	72de182cebf03c86ac4a873c4f57e899d0b2bb5b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.30	jspc	0a84ddb9e68ef7a636738c8e35e4e34421e76540
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.31		b8acb23ee7cbe28a3a1b48a32730a7cdce2b0d93
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.31	jsdoc	ab8fa58bbcbc088e30e0646b1e8e01c216d4eb85
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.31	jspc	6c4c5aaee8508d262d4dd745753a103987dfffa7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.32		ac1442c93d6f20df494a14bc1daaee0b12ec07d4
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.32	jsdoc	2bb11aa1af08692449c1badfff73bc8031bd83db
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.32	jspc	7fa2d8683c2c8819fa332d9ba1fc1eeb790f221f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.33		08bb67994456c0ba930b392fd380117db00cb9f7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.33	jsdoc	95c89ebffa089dc78b8c28b5affbbadf2aa72241
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.33	jspc	3ad07c15fbef5796a38a35af596365d4cc6cadc3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.34		d2e762b7b7135ea2d551bf419d38bcd80a920ddc
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.34	jsdoc	cc47d1eda27091b9e3bbf2b5f0c90b643554ee5e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.34	jspc	9ef7e06384ed9b0dfdf0bb332862b7668e15a000
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.35		64c2e3c7a1639c57cca88a82a5239abb1ab0dd7b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.35	jsdoc	55915fcf9513e3c06385c7fc1a88dbfb387b62b9
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.35	jspc	7d5c37ba862b16f4a07bad5aa9b5335296f28a9a
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.36		2dc70d78e8c3557cef2a9ec9de99cb30798b7fb8
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.36	jsdoc	3d91d905a45749517d9e119b589fcf63d5124791
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.36	jspc	a45ed3c1a42c0473c58543703a49e57b4dfa5609
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.37		8380b6cf5dd795d04a8cd79f9f8bf8ef0b12b0d3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.37	jsdoc	ff1bbde9ea77d70acd60e4f5a413a795638430a7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.37	jspc	b1a104750fd9b32bf900085f057bff1e85f137bf
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.38		7b58ceb9bbe02f4647bd659c9001fd1e067101b4
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.38	jsdoc	39a1a036d4418fdd49dddc2373d43618cac82849
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.38	jspc	9eea50e68aba5d0189c3d3c1a537a614cda7627e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.39		b753be05e782423fc080b10c1d9f7c3ffb727d17
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.39	jsdoc	6489c080711fb1037939c1fcb1509458814b006c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.39	jspc	7bfdafb8560d1feb060eac8c0596b88e0f5efdbe
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.4		4429a1348405e11a1fdb722b5202ea4711262f6c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.4	jsdoc	df6c7ca6b193c5db3733ec746125cdcaa4b5b330
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.4	jspc	4317819149c4953b7c16a662164bd68b072707d4
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.40		17caed1a663349ee11f2410616301f3e1695c5bd
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.40	jsdoc	226a133e88161a441934a1eb90fe194c26135c53
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.40	jspc	0e4a8da1fd52374b2899f601be96154a1d01baee
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.41		9c70ced956f2133bac3831139ae68aac3edee307
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.41	jsdoc	2932f780020ab60d00537d94056411075728cea0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.41	jspc	f740528c4ecc81d8e1f58ae74fa93dccb30c7583
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.42		537ebf4bc1faa7e794b2c2564e74770468963983
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.42	jsdoc	31b3579d1e7763e429d244bd8ec95df801a41974
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.42	jspc	2ab948e33542392b25be06f140dcafdae854ec32
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.43		dc2bf14f0154973aef651c9fa4fa689bc7b01cf1
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.43	jsdoc	48da005f1d23db7e02c9cdd02a9765220d4c1c7d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.43	jspc	551863ea3eeaee2d70bf00211b82883e395298e0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.44		48cd89e520c64844b58ffeee6889039fc1c494c2
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.44	jsdoc	f89c7976b26c69a3a8197cd67d8e005e2ef83c62
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.44	jspc	8d12c324838da277b634c12a26f01242bade3fe5
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.45		69b202c5fd31181e58a6f2e36bd17931b4466032
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.45	jsdoc	0270842862b7b1e024d0f9a4b61a96e438567f51
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.45	jspc	74cfb4d894d10caef066c261fe5cb40d07cfc61b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.46		e6f6fc9aaf2292149a4f508e225c98a5fe910eee
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.46	jsdoc	1825c926b40bdb95f38a25a4558184f8a863bc6f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.46	jspc	defb6ad6617915c98d0e3f486bca4a97b3ac931f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.47		f45222411484b70c9dbd9cf82b3395801f6b8631
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.47	jsdoc	0e032d93be646bb842827136f8bcc9f996b00379
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.47	jspc	0fbf3f74b4f3b8d754e1643fdb92201576045ffc
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.48		41571cb6e3c6ae9262bee55144e3fd54ada6e201
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.48	jsdoc	f51fcd76563435cc9e24275b080845f383b99f9e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.48	jspc	6bfaee1ec6e749e21e4fb652c0a80551cbb97f7c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.49		2c8058f73c80140f7ffd6b88ea7735cbd816fb73
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.49	jsdoc	2065b93708bccb6c24f516f8fcc96ffaacd860f9
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.49	jspc	41d724be4760225939ce49e96c9daa3169a24e88
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.5		1c450f1426eceebbe6d1e8e1430d3fd085aec43d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.5	jsdoc	ee42e8b342c2c4e4e7f62a0a22f66e5cbace1c81
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.5	jspc	1ddfd5234f112f364b48258c7bffccb5dfb87350
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.50		025fe1f173a5b8dfdd2580e4d51484ae75472a66
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.50	jsdoc	fac7f1e92501a7d19fbff7354aa412654dc5f9a7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.50	jspc	6880fb3ac7550ff7f52f9b4d096f270319134555
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.51		17e17817d5ad2fe2fa5fa3f670475e945b70a3d3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.51	jsdoc	7709760f85dafa1aaa45a6d47ccc08c04a56482f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.51	jspc	f22e8f8da01330cf4b6f9d9099b884c58522bf60
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.52		38f42fc04568ff77cdf349a970cf31b4b55f78be
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.52	jsdoc	4dadb80f35a8ec16386f49c8c061f467b95800e4
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.52	jspc	e99584c6e88b0a390bff8e1e5e7e9d52a54e264b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.53		c9f7d52d1af32db24738442b3c918cb39245eb6d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.53	jsdoc	c2d530bb0b69097022f01c7587b6623809c626f7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.53	jspc	7d18a1169ae0eb60acf45fbf77239c44123e8a85
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.54		e79579f863914d1e6f8c39fd8973ef17c45b8538
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.54	jsdoc	8369215e2c2861bb678e19dc24858f0aa754f108
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.54	jspc	b30c8feafc83e6d212ff1552f389bbaebd01aabe
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.55		c8be547ca8152d4cca837d2ce7410c3c49f21a6b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.55	jspc	22445ef4597eefb2dd42033921f07de6c5fc2099
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.56		0f51eef572e2ff482deb0618c9a6664778a7cb81
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.56	jspc	41109a3cf50526b8c2a1fd9a8374bcc816fa30b0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.57		830232d4c27336c99453ce98f44132da8bcc8254
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.57	jspc	e5856e2de7f446e463cb91efda24791633c81deb
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.58		819539ec4d65f8f701152e612e769536fdda9eb2
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.58	jspc	7fca6a6029ccd52ef075623049c615cad71bc2d0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.59		d18262441b05b1c1d1fa3e0efaf0376288225a95
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.59	jspc	a82aee54469ba3254596da0f5696e5d44ca2b2c3
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.6		e268eff524970ebd2624676334bfbfb9ac0a6892
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.6	jsdoc	35fbef06a6343a79fcfe71c1054a228b3614df73
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.6	jspc	ee601ea79d8b93b1a2ab332f2654ce69efaa91e1
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.60		21073bbe8a084b2aaf2112ded3d3eb3fa61642fd
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.60	jspc	7032191b0c6d5dbb94b97b4e2ddc19e8ea27e87d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.61		4b1f289c6c2d5e6ad9b3da7cc18fb314e624bcae
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.61	jspc	85cbdd8c907a538cd463ce7f19deb2e5b5a3fc6e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.62		be217ef27889828693b4ebaf2dab203e00ef435b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.62	jspc	573b4e6d856a7c69880c203555141368c9d220b0
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.63		a29620d6bb0d84246129b2c500ce6c4a6bddfdb9
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.63	jspc	7b876e9325f2f5b63ade02a646e9c8b04af77f89
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.64		8d97860040521292c3cb5f2290aa9d6189bdfe09
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.64	jspc	11e2fb0a72942e534d5f3ee793c66679d2a21940
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.65		69b38a777f861cc74a76ad841d72a2a288bf47db
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.65	jspc	3d307cdfdd3c918a90686e96c290a3e03f180803
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.66		963cce7a082edbeae09336c7fd93f2b893cf958d
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.66	jspc	f1e4f0b788f9e71e68e71301ae5f11a4f431b8df
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.67		ca59f11632759ef07b0e72b2b915f3e12bf63c59
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.67	jspc	c9a925b3c025c080b67f1d80b75fc0b8115429cd
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.68		258d5e5188e7776cf5bb053dfbc39374bd44fb60
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.68	jspc	f34aaff0a59a60b5359187346e60bd70e736dd13
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.69		07ed89145a3ba66445da640a6ef1f13ec3c39771
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.69	jspc	cc47b9a25ffd14f8f7f7e0062d42da7fcf0ab5f7
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.7		2e9e2d8b04fbc01dc64fb965890ecad0093d0d90
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.7	jsdoc	368728054c83e98128410310946a3d36a7c65d9b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.7	jspc	49f26b0eeb4863ab6ae5b1d6cdb12bd4ecc6e56b
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.70		379ac1e5a1ffb26b80889099742f14d29282c785
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.70	jspc	58f4babfbe92e946d8c043ee7937a0a88606f100
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.71		fdb50e8e075d1369de24db13f8c219ccf796d2be
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.71	jspc	b7407aacf62262f2afcd66c82ad488584af98ae2
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.72		ff5a4141f0f9c85fe630a48a2b3da4c9a2b7b17e
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.72	jspc	bf6cb3f266f75b9d4ec1e27042774e565b52ad7c
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.73		fb8f1487c4b0b5040d3479cdfd26b252c881a650
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.73	jspc	2644dc58cb36d3e4e82aa459438ff9ee75672e0f
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.74		0ce50feeed02c4a5971c61f09acc300c0000c6a6
com.liferay	com.liferay.asset.categories.item.selector.web	1.0.74	jspc	3d9bec05c55984a1457e75d161bfca637bd7a266
