be.cyberelf.nanoxml	nanoxml	2.2.3		bf8beecd9eadd51f1a2534fc58baa0a3eabcb48e
io.quarkus	quarkus-avro	3.0.3.Final		d7b8696cc888328170856f00245512fcb58d6e86
io.quarkus	quarkus-avro	3.0.4.Final		74c34ec18834e573c6c40efb26e2c49f3ebbd2d3
io.quarkus	quarkus-avro	3.1.0.CR1		f32db7d592e6fb98de25f30c3b800b74ed6e186d
io.quarkus	quarkus-avro	3.1.0.Final		cebed9d49bdb7c995ee8b7fe01933ba7e814ea52
io.quarkus	quarkus-avro	3.1.1.Final		9a959823532d86c7eed0bb8201c55b0fbb73ea1e
io.quarkus	quarkus-avro	3.1.2.Final		ee648b8c296da5c14e9830f41c68db1b702a0b52
io.quarkus	quarkus-avro	3.1.3.Final		2c2d7a8706d779787d430f2fc06c69b73725a683
io.quarkus	quarkus-avro	3.10.0		c6c23341a95c24509e4e5ff23ba924a0e5b692bb
io.quarkus	quarkus-avro	3.10.0.CR1		c4cb727b84768da78ca5f942c0fead81b89d8ae6
io.quarkus	quarkus-avro	3.10.1		48f4d9975cfaa7d7c069ff33511a0afab6814b6c
io.quarkus	quarkus-avro	3.10.2		30a9fd12b1a348294271b862c8896c869198287c
io.quarkus	quarkus-avro	3.11.0		b836e412b2a3d63a0819fb2aee7320837b299383
io.quarkus	quarkus-avro	3.11.0.CR1		80d1da147fc0f45b9361867616304cfe1b7d2d99
io.quarkus	quarkus-avro	3.11.1		131b7a88bd1d0f8812bc3dc5c99d1c02d20a5c81
io.quarkus	quarkus-avro	3.11.2		b1f084df34cdc109ab935a11dd93e6d6fb0d89b8
io.quarkus	quarkus-avro	3.11.3		7da83cd7722d789a5d337e8bf91839bef194a7d3
io.quarkus	quarkus-avro	3.12.0		8d807282ae6eb2fdad88f43e47e0c84777a85679
io.quarkus	quarkus-avro	3.12.0.CR1		e072782738fc27dde6fe5ddfe41f22e3189ab670
io.quarkus	quarkus-avro	3.12.1		90156e5ecf79df5d0930d606d8932020e661ef20
io.quarkus	quarkus-avro	3.12.2		a308468ae4f18fc999e09065e0455632b8c40dbe
io.quarkus	quarkus-avro	3.12.3		daff44e4a29807e7f1053c958a2b1e4f327d8bd8
io.quarkus	quarkus-avro	3.13.0		55ee268d40433e37a671414d159088d5ef58ee09
io.quarkus	quarkus-avro	3.13.0.CR1		2372282b8a1fe9018955144df5809717fc6cc481
io.quarkus	quarkus-avro	3.13.1		d07d26ae31cdbcb6858e4fdac5dce7e8b39f59aa
io.quarkus	quarkus-avro	3.13.2		d123923cd318b1866697d296ee5ddd0332ce6f20
io.quarkus	quarkus-avro	3.13.3		c2c3b0dd35c0556934f20d953e378d6d9b4bfee4
io.quarkus	quarkus-avro	3.14.0		cbd60b928c952728a892e4f8da82b2718e04213a
io.quarkus	quarkus-avro	3.14.0.CR1		4a9f79c5253b47fac192acbb8c0a6b88ba0d5ca2
io.quarkus	quarkus-avro	3.14.1		bab6e46a5316240771326f0fca7a824da59da134
io.quarkus	quarkus-avro	3.14.2		43440c987fcd411e8ad8539479f32d7eaf09c59f
io.quarkus	quarkus-avro	3.14.3		fc2a089c9245297bc3f33c9363c8cbcd9ac68bb8
io.quarkus	quarkus-avro	3.14.4		117689cb03cd9bf80835c803dd512976e569bbda
io.quarkus	quarkus-avro	3.15.0		ce2e204bae1e9e30a0d55b16b0f079a13df8fe24
io.quarkus	quarkus-avro	3.15.0.CR1		65766db63cf072aa6fc6940d9c7d8f93949cab73
io.quarkus	quarkus-avro	3.15.1		b23a5ec74fb19cc6b346625d045deba318208fbf
io.quarkus	quarkus-avro	3.15.2		56fa55cb094f88b8b6c47a39987ef1a7c1d24ee6
io.quarkus	quarkus-avro	3.15.3		763e0a170ed7a4f943b857b1554496f97ef7c7fd
io.quarkus	quarkus-avro	3.15.3.1		b63714e5ef227ab9cc528777d92dccacb0228417
io.quarkus	quarkus-avro	3.15.4		796edee0df88da10c10fc3fe101716ef7b80ace7
io.quarkus	quarkus-avro	3.15.5		1dcc4001d12c8689cbdc19f59198436ff01a4504
io.quarkus	quarkus-avro	3.16.0		56886c484e1bad208f77773ecd109f7d53437ee5
io.quarkus	quarkus-avro	3.16.0.CR1		97ca10db1a358da580de64c147fc48124c8a28c1
io.quarkus	quarkus-avro	3.16.1		c23e0787a81a1665af9794268d3e187d94f78075
io.quarkus	quarkus-avro	3.16.2		c4ef2a5c83e2163804fa26ecfef0ba6e8a92e19c
io.quarkus	quarkus-avro	3.16.3		da6be3834dad827b581f32d6fb4cc8cd96fb5903
io.quarkus	quarkus-avro	3.16.4		5884f0afd9adec0df9669a4f5180887a9bef7c7e
io.quarkus	quarkus-avro	3.17.0		6fce94dd716313438bddf0d6c90521ac4719f938
io.quarkus	quarkus-avro	3.17.0.CR1		0b8ba4a5897d260d7e0d2773537d999dfdb131af
io.quarkus	quarkus-avro	3.17.1		abf52c3dcb260a23e16aa9de77a6cb3de420c352
io.quarkus	quarkus-avro	3.17.2		48477be62b8c8a4c2bfd9c2e594184625d26625e
io.quarkus	quarkus-avro	3.17.3		e9bed53b052efff328f28360cb23c43518f5dd3a
io.quarkus	quarkus-avro	3.17.4		20b8e9b3a9cefe249d4a73ff500e36b29d31118a
io.quarkus	quarkus-avro	3.17.5		6d8fe5299e5b4d43b70effab2b6c44e0a6b17dfd
io.quarkus	quarkus-avro	3.17.6		adc1b1d7fffc0c3056c62b015c24ce3a3d4bde3d
io.quarkus	quarkus-avro	3.17.7		b50a6590e9dc6fe4bca48e940a7d0bad8ae0c075
io.quarkus	quarkus-avro	3.17.8		ea266f3ceb59b1185b670ef095dc052db21ad551
io.quarkus	quarkus-avro	3.18.0		5ce57a2c0420ba2d9eccffc602a917bb3b1d8bdb
io.quarkus	quarkus-avro	3.18.0.CR1		56cf94a6ddcdc5ec00478fc5b178df4598cdb73f
io.quarkus	quarkus-avro	3.18.1		9e3cc48084e4af7efc751d4c1610ed52d4f97676
io.quarkus	quarkus-avro	3.18.2		3acaec4152e81a10d80f40db8268348b20d45d26
io.quarkus	quarkus-avro	3.18.3		51e6cec0af284159bec084cd7fe29ac6e52d992b
io.quarkus	quarkus-avro	3.18.4		cc66e0e599f2247722b3937a6f8e4d830acd7b41
io.quarkus	quarkus-avro	3.19.0		da53162c52af61b6146e88cee9061a97832de50b
io.quarkus	quarkus-avro	3.19.0.CR1		1889d313e6ac4105b5d205fc6cbee40a68cf4055
io.quarkus	quarkus-avro	3.19.1		7d8d6548824428728dcb5f45e240f01bdbee978c
io.quarkus	quarkus-avro	3.19.2		2b97c40fe49fcb1f0fefb134f26f3f9a518e7e36
io.quarkus	quarkus-avro	3.19.3		b7dcf53e7f7c0dce659726ae95d85f00b31af4a2
io.quarkus	quarkus-avro	3.19.4		e110295bdb50d3138a6d108a66e8c3a3f62bbb74
io.quarkus	quarkus-avro	3.2.0.CR1		b076dd7da8c90a873c1a1556a30fd653964e13e3
io.quarkus	quarkus-avro	3.2.0.Final		cd7f40228bf27d7f43db7d2d063229fe95eb5e04
io.quarkus	quarkus-avro	3.2.1.Final		a2f8de81613ffae1a7b2bed83cbb1cc1ad803176
io.quarkus	quarkus-avro	3.2.10.Final		fcdaeee8eeef1ce314315f4e562171b425efadf1
io.quarkus	quarkus-avro	3.2.11.Final		51737d60320351a65892fdc3a4c16cdce9ece99a
io.quarkus	quarkus-avro	3.2.12.Final		040febed4f0413bc9d2b582177fac786b8e1a264
io.quarkus	quarkus-avro	3.2.2.Final		fc5e9ebae08f1f9b1012fb5d6ecc20a5cf159e2e
io.quarkus	quarkus-avro	3.2.3.Final		875075bfab9b6637c1dec43d356a655b11dc8c2e
io.quarkus	quarkus-avro	3.2.4.Final		b32d9735ea529ef25cf5c6f67c10390bc2784a80
io.quarkus	quarkus-avro	3.2.5.Final		d5db550ef62ff25dfd9556df36f6c3c9e82c1820
io.quarkus	quarkus-avro	3.2.6.Final		fe0bcf75ae66c8843f56c6eaacad8e77e121b45d
io.quarkus	quarkus-avro	3.2.7.Final		e5f1fe658a855cd32ce1028a329a6f369066469e
io.quarkus	quarkus-avro	3.2.8.Final		38ed78dc78ade91dca35d015ad79c1739502a833
io.quarkus	quarkus-avro	3.2.9.Final		2801a5bd9c760a5de457f1d33f12f7c79e5d31b3
io.quarkus	quarkus-avro	3.20.0		c71296d83f16ab1708b5fee3beda73b41f01057f
io.quarkus	quarkus-avro	3.20.0.CR1		651481df42f6b9ca94b58359c9b0bb2124abac75
io.quarkus	quarkus-avro	3.20.1		a65b17de3c20737a82e654697df5cf307dd76cb5
io.quarkus	quarkus-avro	3.21.0		1ef37f5101b75b548c958d63221628e0d9fe5f55
io.quarkus	quarkus-avro	3.21.0.CR1		46028e24372272b46117b2b807e0321f2be84987
io.quarkus	quarkus-avro	3.21.1		60e29a1a44d093f7fd945cae31a4653e6e6640df
io.quarkus	quarkus-avro	3.21.2		c5c0a203043d01389a84f1b2dee4ac7e70e592d0
io.quarkus	quarkus-avro	3.21.3		0a9348a976a4ec6590d055c9e6227c0bdd3b2b88
io.quarkus	quarkus-avro	3.21.4		95273e5e36557da57815b9c539692f9b50b69216
io.quarkus	quarkus-avro	3.22.0		6a8c7aaa2635ea8093c2a3d6796501e5259308f0
io.quarkus	quarkus-avro	3.22.0.CR1		f1e90b74531477b43db120d11cb79be8e07b6189
io.quarkus	quarkus-avro	3.22.1		3b5ac58ae61cf78c263d26328896eb602ccc7ffe
io.quarkus	quarkus-avro	3.22.2		2115c1c59a1ddc291081b5d8d510fda941115625
io.quarkus	quarkus-avro	3.22.3		9a00b01695cfdf643c0130626ab9f4c209b5266f
io.quarkus	quarkus-avro	3.23.0.CR1		308cab9673a4b13ce4d148a7d5adbe16c87bb131
io.quarkus	quarkus-avro	3.3.0		9b4e7d4fd5b1d6811283b0661770cdf4622e3d05
io.quarkus	quarkus-avro	3.3.0.CR1		ee1d5c420193479c1fe19b93a6f3497f0eef488b
io.quarkus	quarkus-avro	3.3.1		57a64caedbcbd43fc591600b71a88647b2faa7dc
io.quarkus	quarkus-avro	3.3.2		84f9628169981e8176748b8603ed184e9a3e33b4
io.quarkus	quarkus-avro	3.3.3		652ec61f7f966904553fcd116ca0d9e161bf3fe9
io.quarkus	quarkus-avro	3.4.0		a27c084711750071e0b24e777936f7e21dd3da50
io.quarkus	quarkus-avro	3.4.0.CR1		1724392da74c52e3116c757a0e8d6bc9ab076740
io.quarkus	quarkus-avro	3.4.1		c03db700b48b542e6bca89d384060373defd3438
io.quarkus	quarkus-avro	3.4.2		33fbbbe06cb05ca7e49e92a0b41936f36403e7b8
io.quarkus	quarkus-avro	3.4.3		70279ec6b3d33c2b94bf5af503846b3a6d27ddc2
io.quarkus	quarkus-avro	3.5.0		c7c526f31bc6b3031f8ccc7c512d5c239173e260
io.quarkus	quarkus-avro	3.5.0.CR1		52eb2c8212f0d44ad5a3db55d4699bbcf26bc97f
io.quarkus	quarkus-avro	3.5.1		e2b2c73a981eccdb8f2b07be00a65b785aa9c75c
io.quarkus	quarkus-avro	3.5.2		2ccd9c68a288be2c0894586bb2c3595cca4a60a7
io.quarkus	quarkus-avro	3.5.3		6835dad1d3253d31a26befedb558289dbb0c092b
io.quarkus	quarkus-avro	3.6.0		298cc919fe55067ab23334b50706b0552dedee8d
io.quarkus	quarkus-avro	3.6.0.CR1		209f14caf0d92888f5536f5f8be1089e1eb54471
io.quarkus	quarkus-avro	3.6.1		57725eed326aa027ced4692fe628f1090f185aaf
io.quarkus	quarkus-avro	3.6.2		1908d4a1f5ad8c3eea20911bb23a575cef2a35c9
io.quarkus	quarkus-avro	3.6.3		8d9885234bdb864475ad7e478e79f6b9e32726ff
io.quarkus	quarkus-avro	3.6.4		be937eed1a8a75bd0ac2b2c16a531ee0a21cc181
io.quarkus	quarkus-avro	3.6.5		4a56a0f9fab472c034210945e63b7a3319175cdd
io.quarkus	quarkus-avro	3.6.6		29a7ba04a080e88a37bf68506dcdb431c35eade7
io.quarkus	quarkus-avro	3.6.7		10b4290e6b26659d90d9d6ac80f0fc78975b0cb4
io.quarkus	quarkus-avro	3.6.8		e38904e6a505d4bea08e3a1178b52ada2a88ec75
io.quarkus	quarkus-avro	3.6.9		9798b19294146f2611d9427df186b63c76c6ad7c
io.quarkus	quarkus-avro	3.7.0		17b2d66a2e7aee72424c5d9fb2a3139a9cb67598
io.quarkus	quarkus-avro	3.7.0.CR1		b1cdc74895671011775c961dcd64a8bad8aea7ef
io.quarkus	quarkus-avro	3.7.1		1fe57ab269d60e005906fe4d854018e309bc7db6
io.quarkus	quarkus-avro	3.7.2		9c8f2b51a44312897e7f5192b1ac9bb8c2cac7c8
io.quarkus	quarkus-avro	3.7.3		62d945b31a1f0e43979772d6c9e51db7c66af08d
io.quarkus	quarkus-avro	3.7.4		ed73ab12bd118134c8a5697824a2d8c9be3d9586
io.quarkus	quarkus-avro	3.8.0		2e4167d05436eb108c9615e75537c5dfbff4f7cf
io.quarkus	quarkus-avro	3.8.0.CR1		dae2cf5064aaaf477f02f4e25b0090fc033baed0
io.quarkus	quarkus-avro	3.8.1		4c61f79b46cd4b37ccd29de81eda7b0b939a1f27
io.quarkus	quarkus-avro	3.8.2		7b0ee54ecfa452d31f826c2073a4c4afad6be5cd
io.quarkus	quarkus-avro	3.8.3		b9d54ec5a2db2090ab9e4025fe2671220f60f963
io.quarkus	quarkus-avro	3.8.4		bb0957a0c569aefb3b873a2684eb7a7c0c260a53
io.quarkus	quarkus-avro	3.8.5		b1c31b505de71c8f16ba934e43cbe7aa8d520343
io.quarkus	quarkus-avro	3.8.6		a8dbc176547e9b8205c0e8f4c1b32b6d51cd8f13
io.quarkus	quarkus-avro	3.8.6.1		70949c563f0477a12f6996ad0bc721cfae3f6dc9
io.quarkus	quarkus-avro	3.9.0		af4abf72f1c1b41eabf5a3934e6cdb7a6a57508c
io.quarkus	quarkus-avro	3.9.0.CR1		68efee90297dd62e29e09af0c3c9deb351432e5f
io.quarkus	quarkus-avro	3.9.0.CR2		c34d198d4d7a10317dcabdcff112c33d3895dbba
io.quarkus	quarkus-avro	3.9.1		002dda7ed5f2b99351f2fbaadd6486a8bc7bcc00
io.quarkus	quarkus-avro	3.9.2		907739e0a66229f9176057d8141d83a8ac888f87
io.quarkus	quarkus-avro	3.9.3		28767916f18b3cc9e86aee01ad8a2733c0a506ac
io.quarkus	quarkus-avro	3.9.4		5e7e4b8017edc35c89ad06c0edd4417de88208ec
io.quarkus	quarkus-avro	3.9.5		5223704552e0a9c771b6c850b01109d45ff5fe83
io.rsocket.kotlin	rsocket-internal-io-androidnativex86	0.20.0		N/A
io.syndesis	sql-stored-example	0.5.0		6518b0895d1832199081ca64e533a463cbe0d437
io.syndesis	sql-stored-example	0.5.1		54bfd2526e6fd00cf08e82ceda00822949e101ef
io.syndesis	sql-stored-example	0.5.2		378b94f6337330ee79e585c39534a0b3e7c24d46
io.syndesis	sql-stored-example	0.5.3		8844be9e5a09db48c6e8fe03494a6fb69619b281
io.syndesis	sql-stored-example	0.5.4		21b792c673b66ac0acf7ba59bf148f54d8ae7741
io.syndesis	sql-stored-example	0.5.5		75a4c554bbebf70503338d26e159d7bc89d401b8
io.syndesis	sql-stored-example	0.5.6		88632e8383402c5faf0216203988cfde41409cac
io.syndesis	sql-stored-example	0.5.7		683706d029f75d49f7b0dcf6f93b95db68c31143
io.syndesis	sql-stored-example	0.5.8		8394d0d94e70a4ba10a90e7340f8f657abd95ce4
io.toxicity.crypto	core-watchosarm64	0.1.0-alpha02		N/A
io.toxicity.crypto	core-watchosarm64	0.1.0-alpha02	metadata	c34cba3d2601ea16805626a716d947fa73c5a546
io.toxicity.crypto	core-watchosarm64	0.1.0-alpha03		N/A
io.toxicity.crypto	core-watchosarm64	0.1.0-alpha03	metadata	c34cba3d2601ea16805626a716d947fa73c5a546
io.zipkin.java	zipkin-collector-kafka	0.19.0		73622762fc413af4fdaa2a4e27d75c7ca316647b
io.zipkin.java	zipkin-collector-kafka	0.20.0		b06ce1527284c255929feb5b07bd41f4c7fdf4e2
io.zipkin.java	zipkin-collector-kafka	0.20.1		3badc9babfac045d795411fb3006ad011727fca5
io.zipkin.java	zipkin-collector-kafka	0.21.0		73fd8e5a4aa9110c44753cc6ba7fbb273c70ebb2
io.zipkin.java	zipkin-collector-kafka	0.21.1		a05bcb244cfb88a79a1c38b8b260c538a21de254
io.zipkin.java	zipkin-collector-kafka	0.21.2		02b2ae8e6fa03fab4a5df38b8d565acebb409343
io.zipkin.java	zipkin-collector-kafka	0.21.3		67269f8125b979893ab8c125165d31c336af645f
io.zipkin.java	zipkin-collector-kafka	0.21.5		46691c8e97fda1b1611288cd7558a18390a75310
io.zipkin.java	zipkin-collector-kafka	1.0.0		ad1db84cbb3d7a6130b4b7b559a28f3996dd6e21
io.zipkin.java	zipkin-collector-kafka	1.1.0		53879032bb7eb4b106a103e9413d1c7645b4601b
io.zipkin.java	zipkin-collector-kafka	1.1.1		2168a13d2dc8e8f348ae482f25463d647134dfc8
io.zipkin.java	zipkin-collector-kafka	1.1.2		3ea3f0a96f4ed28182b32c6200dfd90a70d0bba3
io.zipkin.java	zipkin-collector-kafka	1.1.3		15f735aa4095f4ab32e33d0f24a22dfee6286cb1
io.zipkin.java	zipkin-collector-kafka	1.1.4		0f7c6e91064c0c6bfb96a848e09e600c465f5a2a
io.zipkin.java	zipkin-collector-kafka	1.1.5		3ff4e4ae0f13875c42e8c64bd22ab58a185d22ff
io.zipkin.java	zipkin-collector-kafka	1.10.0		111277dacac7860399e201d84420361f5e23c0d5
io.zipkin.java	zipkin-collector-kafka	1.11.0		7035a3c18156bebccecf37b5352bca12f98526c3
io.zipkin.java	zipkin-collector-kafka	1.11.1		765903aedc360977f83a2a31f863f806a4bcd61e
io.zipkin.java	zipkin-collector-kafka	1.12.0		6cc90503a43669a9a07f4aa1da1d56fcf85b8e98
io.zipkin.java	zipkin-collector-kafka	1.12.1		19acd0806665d2a96959239d4b74aba30f9fafef
io.zipkin.java	zipkin-collector-kafka	1.13.0		4eed6ac7c3a5b35fe5b00d0c1bc1ea42af80dce9
io.zipkin.java	zipkin-collector-kafka	1.13.1		22242d906a2292d2aef6ee8f20441e6d00ac5436
io.zipkin.java	zipkin-collector-kafka	1.14.0		9a41b64fdea0f9de20668b0def316ee35497ebad
io.zipkin.java	zipkin-collector-kafka	1.14.1		0d23c30154c4ac799ce932338699dc7f72d4150a
io.zipkin.java	zipkin-collector-kafka	1.14.2		ce1987298fb14941249b37a7b68d0266a42f3782
io.zipkin.java	zipkin-collector-kafka	1.14.3		92583dd75f0ade43ee6f3137fa0d6f60d07e76c3
io.zipkin.java	zipkin-collector-kafka	1.14.4		0a4c8b35f5014118637cde4a355d4b9d88930bb9
io.zipkin.java	zipkin-collector-kafka	1.16.0		99eaa1a0ef7b2be3380c257127fce99717eaf81c
io.zipkin.java	zipkin-collector-kafka	1.16.1		3d402066847591e1f0ba39b5cc6dc9d8e68ad5b3
io.zipkin.java	zipkin-collector-kafka	1.16.2		ac87bf0b44246e469ab99f7dc101efebcde17815
io.zipkin.java	zipkin-collector-kafka	1.17.0		56f1e51f58b405c2a29a2eb1e5c8edef60e55c44
io.zipkin.java	zipkin-collector-kafka	1.17.1		6cca95891eca4cc76b9b4545155ec68fce9be934
io.zipkin.java	zipkin-collector-kafka	1.18.0		c34bf7c5b6a0355bf19dc802217f3742a18cca27
io.zipkin.java	zipkin-collector-kafka	1.19.0		add74acd291a6371b2367a4a9ab7ef3c7e1e07da
io.zipkin.java	zipkin-collector-kafka	1.19.1		eca47410eb2499eafbc33f81933cdc990290116c
io.zipkin.java	zipkin-collector-kafka	1.19.2		ae2ab565f120ee2ce1d96a82fcf02fdd416d26d8
io.zipkin.java	zipkin-collector-kafka	1.19.3		35671efbb699792722b0e6ac80e01fc36e4fe089
io.zipkin.java	zipkin-collector-kafka	1.19.4		cca343afd90778b55fd82482c306e9a9dd0a002c
io.zipkin.java	zipkin-collector-kafka	1.2.0		0e71ff5dc36141d5b6ebb39134fc69a53073aae0
io.zipkin.java	zipkin-collector-kafka	1.2.1		8239a2af3de3ab8d3d7457f0768fbb1829a52208
io.zipkin.java	zipkin-collector-kafka	1.20.0		e0a62d26d0d54d3194e2a44765a1c37c291ce7f4
io.zipkin.java	zipkin-collector-kafka	1.20.1		f1ca66770061844fc3a81bc51f2b3d613f1f341e
io.zipkin.java	zipkin-collector-kafka	1.21.0		7349318c70719ab491e63c25631f5e13414df59d
io.zipkin.java	zipkin-collector-kafka	1.22.0		f55fa82d99e9def5dcbfe21d3f93520a16629f21
io.zipkin.java	zipkin-collector-kafka	1.22.1		bfc5f3ad917dccf03e2ff896ffdae08b3932fd95
io.zipkin.java	zipkin-collector-kafka	1.23.0		929c6131cea85188581c97c26f3fa702990a5fdf
io.zipkin.java	zipkin-collector-kafka	1.23.1		5ca9f2deee2e01e41ec1ac224c512d7208023112
io.zipkin.java	zipkin-collector-kafka	1.23.2		ddad5e060846cc0e819b89eee8ac8107fde15958
io.zipkin.java	zipkin-collector-kafka	1.23.3		c430e9c7325735be0b4a4ca317d95a70281dd9b3
io.zipkin.java	zipkin-collector-kafka	1.24.0		a20cfc9921dfd0ea266832c630c0779a8f741eb6
io.zipkin.java	zipkin-collector-kafka	1.25.0		8e605b5f8e9a1de44efdc875ccb060c26374f875
io.zipkin.java	zipkin-collector-kafka	1.26.0		fdac3820e9b3a7a591d31f2303ebfa6337f653e0
io.zipkin.java	zipkin-collector-kafka	1.26.1		29e0db2b4ad9372a89a08ee2b6e14bdad3deab5c
io.zipkin.java	zipkin-collector-kafka	1.26.2		c26c299950a8360f60bc2e1283261a0c8afb61c3
io.zipkin.java	zipkin-collector-kafka	1.27.0		803fdf5e14857847650317a7af5283049970834e
io.zipkin.java	zipkin-collector-kafka	1.28.0		cc87be4e2080096ed87d5fb903d026527f0fd96f
io.zipkin.java	zipkin-collector-kafka	1.28.1		2e4411487a330bdb74c04435906ca4f972a21207
io.zipkin.java	zipkin-collector-kafka	1.29.0		eab75f46bc83b5221db12d49e2f832d6dd7def74
io.zipkin.java	zipkin-collector-kafka	1.29.1		fecbfe303d1063b159c6a03b280196111b33b4ff
io.zipkin.java	zipkin-collector-kafka	1.29.2		a10bcb0ddb155fb4085ba3c2516ce5d8e319255f
io.zipkin.java	zipkin-collector-kafka	1.29.3		eb4611f4d1ec0b6050cb043db818e6b8ca14ef6b
io.zipkin.java	zipkin-collector-kafka	1.29.4		e7ed3d174da9e3efaab2916638d7db2ace6113f2
io.zipkin.java	zipkin-collector-kafka	1.3.0		dddc9db6c1e02e5bd60b67500294cada250b980d
io.zipkin.java	zipkin-collector-kafka	1.30.0		6f6edbe8cba2cf417269f218927076f298acd3e4
io.zipkin.java	zipkin-collector-kafka	1.30.1		37f351cb2c2d9aa51919e70acb48c5ae1a0724b2
io.zipkin.java	zipkin-collector-kafka	1.30.2		be2702fdf0089f6324958e03f2244a60f5cd848f
io.zipkin.java	zipkin-collector-kafka	1.30.3		7e3684a9f169c15cb3795ed213bbddd896448c32
io.zipkin.java	zipkin-collector-kafka	1.31.0		84dcbc1a764354da3787fc308f4f56c486252aed
io.zipkin.java	zipkin-collector-kafka	1.31.1		f4fed029f193fa38dde57f0f5b2d36bd7c518e03
io.zipkin.java	zipkin-collector-kafka	1.31.2		0c9786e05d591d1e6464de322b1740a46e6d16d9
io.zipkin.java	zipkin-collector-kafka	1.31.3		fb34b53f47330d49abbfe027cb3daa15605134e8
io.zipkin.java	zipkin-collector-kafka	1.4.0		c32e3adb7ca0e0c16da50008f608ccd19c5ba11f
io.zipkin.java	zipkin-collector-kafka	1.4.1		369e10bef49d49f0230c0f33c5303c288d1dac4f
io.zipkin.java	zipkin-collector-kafka	1.4.2		5b7ce2d6e5103e049ad932faf77060494a077930
io.zipkin.java	zipkin-collector-kafka	1.4.3		8f961fb6bccb11f764ab86ff215b7ca68593dbaf
io.zipkin.java	zipkin-collector-kafka	1.4.4		b606f192017927e95a4e9a662425dce88195fcb1
io.zipkin.java	zipkin-collector-kafka	1.5.0		fa6da2edb0fa915e63fdf254aff95cb0b76cc62a
io.zipkin.java	zipkin-collector-kafka	1.5.1		a3ac3a85746606dbba3812c4ffa83d92214cbe81
io.zipkin.java	zipkin-collector-kafka	1.6.0		27d7a6cba81907914558aa5b6d49d736ad76bee3
io.zipkin.java	zipkin-collector-kafka	1.7.0		a4eafe07546d1b3804dac7000e5a0822dc090feb
io.zipkin.java	zipkin-collector-kafka	1.8.0		dff9ea609116b64b77e483e30d272151cd94acc3
io.zipkin.java	zipkin-collector-kafka	1.8.1		5e30a7ce2dfdcfbb6e4156b8eeb614436ac88940
io.zipkin.java	zipkin-collector-kafka	1.8.2		f6c8712e1322f96bdfde3709accbbac63508624e
io.zipkin.java	zipkin-collector-kafka	1.8.3		64cf2ba394ab35722f013d01c6f30e98d09d479f
io.zipkin.java	zipkin-collector-kafka	1.8.4		9df401c26993f1b6edff82e24558abf94acff5eb
io.zipkin.java	zipkin-collector-kafka	1.9.0		5b36e90fde00c5588614f2b6b6bed744972f11d7
io.zipkin.java	zipkin-collector-kafka	2.0.0		99c6b7e19fc7837c08255e05c265041aa4134619
io.zipkin.java	zipkin-collector-kafka	2.0.1		1ad959ad836cae33042b5fdfff00ffb8178a3cb7
io.zipkin.java	zipkin-collector-kafka	2.1.0		0d14268d667e0c0072ef1d22569a3f1849994a5e
io.zipkin.java	zipkin-collector-kafka	2.2.0		60cd8980f4dcef9966546babcfc679f6e301aabd
io.zipkin.java	zipkin-collector-kafka	2.2.1		fbf214915c68a1f63786cbe7456e5298fe65c475
io.zipkin.java	zipkin-collector-kafka	2.2.2		6e25c124387c2085449778d7091a4d611379ce28
io.zipkin.java	zipkin-collector-kafka	2.2.3		10f60da86f7d9efae8c01c6daa099f8398d4cdc3
io.zipkin.java	zipkin-collector-kafka	2.3.0		963a9c4bb5ff0ac888e1526e3327051ca02b9926
io.zipkin.java	zipkin-collector-kafka	2.3.1		d9305ee8f9f2aaf3931c11da6df2f95b68035bcd
io.zipkin.java	zipkin-collector-kafka	2.4.0		03eec6ec18a85ddd484cbc29ff5ef27b395021a7
io.zipkin.java	zipkin-collector-kafka	2.4.1		945b9c8c3de7f7f47e10f56a863b236b5400271f
io.zipkin.java	zipkin-collector-kafka	2.4.2		bc9cb2b9c64e2deb9be9fa8ec24a9043f30c394c
io.zipkin.java	zipkin-collector-kafka	2.4.3		aca48a4a615bdc148a9db1fcd0f7f1bb816aad9d
io.zipkin.java	zipkin-collector-kafka	2.4.4		05eaf1d2804aba244d2326f8cdb7f9a2de3cd124
io.zipkin.java	zipkin-collector-kafka	2.4.5		8fa6a4af5f499f24f39792a80a742005becfbcd4
io.zipkin.java	zipkin-collector-kafka	2.4.6		84e61a1796c82bcc00a1b6363ce36fdc23c921ad
io.zipkin.java	zipkin-collector-kafka	2.4.7		0b38026acae360f7eef5bf42dbbd9b3392c61eb3
io.zipkin.java	zipkin-collector-kafka	2.4.8		9c8b2e69a2e4402aa789b0bcd4996c4cd44ff7ea
io.zipkin.java	zipkin-collector-kafka	2.4.9		b4ab62a47c585c2d1cd4a535f7cab61ccc9d8a8c
io.zipkin.java	zipkin-collector-kafka	2.5.0		6b3efd1371b704b956f9ccf73c8a7f444d8c5118
io.zipkin.java	zipkin-collector-kafka	2.5.1		ee2acc33e838cd379c9ff20a1d90ccd0dfbee81c
io.zipkin.java	zipkin-collector-kafka	2.5.2		374837225fce0a729a96d301ad113be97492a89d
io.zipkin.java	zipkin-collector-kafka	2.5.3		0b858472cbe15a2e63632885436f76c83792c8a2
io.zipkin.java	zipkin-collector-kafka	2.6.0		86553d2d53cf3d05f262c48fffb954455086e768
