app.mustats.apolostudio	mpfilepicker	0.0.0		201b61cdf0365e458b22cf83dfea3163c84e8ec5
com.github.agourlay	cornichon-http-mock_2.13	0.20.6		3247915a753943f0b12d8e838d70a7d221e77c81
com.github.agourlay	cornichon-http-mock_2.13	0.20.7		0ef2f1cc726e72f875ad74f44949353d844b4506
com.github.agourlay	cornichon-http-mock_2.13	0.20.8		06b6b64820a41d4588260f167c6bcaff2f1a1541
com.github.agourlay	cornichon-http-mock_2.13	0.21.0		ad816c98c51a76c5443e37a7a93a15f7a94bc0a3
com.github.agourlay	cornichon-http-mock_2.13	0.21.1		9ebe1568beed3eacca91d15a5c42045a2d4cf0b4
com.github.agourlay	cornichon-http-mock_2.13	0.21.2		fae9df5fe1e453ffdce76f137bd43c2ab45df23e
com.github.agourlay	cornichon-http-mock_2.13	0.21.3		764095d3a124b74a75a3b822727d30a81dc4c23b
com.github.agourlay	cornichon-http-mock_2.13	0.21.4		5f8905b5f6f24e4f0265facebe2995ecf18cafe5
com.github.agourlay	cornichon-http-mock_2.13	0.22.0		e53e8958dbb8c6139a10b4e6fb8c9f74228e42de
com.github.houbb	value-extraction-test	0.1.0		f0635453f98dc3c022d0836a5fcb6769f56d701f
com.github.houbb	value-extraction-test	0.2.0		52489a6960649a3a65b38e1509a354a7a065afca
com.github.houbb	value-extraction-test	0.3.0		72d072f723de03fc556eaed37ca74bf13f5ac1e3
com.github.houbb	value-extraction-test	0.4.0		565d573a7556bd7553bb37033be60d85ee75e686
com.github.houbb	value-extraction-test	0.5.0		b7adf83bb4d45aa91831f0b48861b32eba0f862b
com.github.houbb	value-extraction-test	0.6.0		4b81415508f8ae66fc5b2d98e82cad893f6fa413
com.github.houbb	value-extraction-test	0.7.0		3d82b9c0b46f0f694b765d526522f90addca4661
com.github.houbb	value-extraction-test	0.8.0		37f383fa265db1101fc4048f7625903d5a62d5d5
com.github.houbb	value-extraction-test	0.9.0		0d6ed83d7fa3e0854d1c55a06dd364ab04579362
com.github.pureconfig	pureconfig-macros_2.12	0.10.0		9f3b3a01741595cc49f446d0dcd7fae095120cc3
com.github.pureconfig	pureconfig-macros_2.12	0.10.1		6417dd8d75e0d5cc1b3f738938d6f0b60673dcf2
com.github.pureconfig	pureconfig-macros_2.12	0.10.2		8c346831eeb5a2ec927dce6e6c98f8d9dd18b63c
com.github.pureconfig	pureconfig-macros_2.12	0.11.0		7cd8e76785ec6bb8a2ff81fe12f556571b2b6302
com.github.pureconfig	pureconfig-macros_2.12	0.11.1		710542633cad773574cd9634f401eee4e5173a23
com.github.pureconfig	pureconfig-macros_2.12	0.12.0		0b520cd461833b46d627a6238a46979c142e0823
com.github.pureconfig	pureconfig-macros_2.12	0.12.1		d56fa03e1e11b02f61c4c57c4dad92b999bf7f04
com.github.pureconfig	pureconfig-macros_2.12	0.12.2		e7de23ce230707cdec9714b3093852937b88e10c
com.github.pureconfig	pureconfig-macros_2.12	0.12.3		e5e29f264ebbcb6d5942b542704e54745a631478
com.github.pureconfig	pureconfig-macros_2.12	0.13.0		408b87459ba52818612f1a4632cbc1ea526feea7
com.github.pureconfig	pureconfig-macros_2.12	0.14.0		e20c42b0ebda4bf603b13b455fbb0dde69710835
com.github.pureconfig	pureconfig-macros_2.12	0.14.1		6f7f816bef236f78c4730ef2162860e234ca8d37
com.github.pureconfig	pureconfig-macros_2.12	0.8.0		eea0e86f18c08e7fd00c90626f4f17a9ee6ef088
com.github.pureconfig	pureconfig-macros_2.12	0.9.0		5b579699765bcfbf771554770b59e249a2219f74
com.github.pureconfig	pureconfig-macros_2.12	0.9.1		2c1bf231e14b02685df6d0d9d53eb71a8717329f
com.github.pureconfig	pureconfig-macros_2.12	0.9.2		afd6310cab5d43eea2c3a61dcef92c88d9cda48d
com.github.the-h-team	labyrinth-placeholders	1.7.3		af1204f0c8333da920c6bec50bc61ff741f5ca60
com.github.the-h-team	labyrinth-placeholders	1.7.4		a66016bcea13fcb649d03f7cb62e01ea5eda02d5
com.github.the-h-team	labyrinth-placeholders	1.7.5		fe1c6ed0c9c23e3cb45f6bac5683a0f962c73a94
com.github.the-h-team	labyrinth-placeholders	1.7.6		d864bae3b0663b5295329209898bcb821eca1ee7
com.github.the-h-team	labyrinth-placeholders	1.7.7		31b63272738b079e626adb2dc69517febada962b
com.github.the-h-team	labyrinth-placeholders	1.7.8		c7a31e23fdb92563942d706c0deeb3e6f32df7fd
com.github.the-h-team	labyrinth-placeholders	1.7.9		d1c6483719d0bfff15cfa75706b5fe8660cfce34
com.googlecode.gwt-test-utils	gwt-test-utils-gwtbootstrap	0.44		a0d3528c3f99c4bbea1bb1904f31a6a8759555b4
com.googlecode.gwt-test-utils	gwt-test-utils-gwtbootstrap	0.45		1c26729c0315fdf9f2b698bd145cd0b78d2ea023
com.googlecode.gwt-test-utils	gwt-test-utils-gwtbootstrap	0.46		a77af398f8ba20d42370b0b34e1d5c13620a1536
com.huaweicloud.dubbo-servicecomb	coverage-reports	1.1.0		bcce93ec706aedd7d4ffaf0884f052d03571beb0
com.jwebmp.thirdparty	javax.inject	0.67.0.1		f8eabafceabce52b3a208452c9c25691037be990
com.jwebmp.thirdparty	javax.inject	0.67.0.12		70509115a80b5abb6282a29cc5e37d69aeb3e617
com.jwebmp.thirdparty	javax.inject	0.67.0.15		d375606e2cc7b4a6858bd17cb551167987ad2840
com.jwebmp.thirdparty	javax.inject	0.67.0.16		5eaaecdb62017e6d7b777d27fad1e15059bcbaf5
com.jwebmp.thirdparty	javax.inject	0.67.0.2		90d7badc6905ef14ea7ca69b01b5ede4d57c4116
com.jwebmp.thirdparty	javax.inject	0.67.0.3		a86e7721492575bc7dc55f2014b582f06b97e846
com.jwebmp.thirdparty	javax.inject	0.67.0.4		170dc774c051d6c18e9cba14daf34aabfc8af1f4
com.jwebmp.thirdparty	javax.inject	0.67.0.5		f8fca9d4ed1c5a00cd91b3060f6fe2d340dbb5aa
com.jwebmp.thirdparty	javax.inject	0.67.0.7		998f0b7c2942da8479095b1e1a44e4fd7dfd2900
com.jwebmp.thirdparty	javax.inject	0.67.0.9		80996f0143d04e211c4b4776a150eee250aadfe4
com.jwebmp.thirdparty	javax.inject	0.68.0.1		41f6384e34236b4c5cb575d9266ecbdd876976e1
com.leakyabstractions	result-lazy	0.1.0.0		0ef98ae72bb70bc901b39b7c6544bd55a62412b3
com.leakyabstractions	result-lazy	0.2.0.0		242da1a21a3d0b0ef56730338dc0a1760d7f3dfc
com.leakyabstractions	result-lazy	0.3.0.0		8119771d853fe4da117f4384005558ef992ba92e
com.leakyabstractions	result-lazy	0.4.0.0		20dd7e43271a5c1073d472574e0323a30067acca
com.leakyabstractions	result-lazy	0.4.0.1		9fb3dd2bdc2e0abf6d4375e6a7d439ffe5a362d0
com.leakyabstractions	result-lazy	0.5.0.0		4272cb4de2dc9c99e49f83c6f5e0a76690b3c4a6
com.leakyabstractions	result-lazy	0.5.0.1		36ad691f14a1ff8760cdd94893f00ed8a0cfcf97
com.leakyabstractions	result-lazy	0.5.0.2		6864e5c23d97aba62cd3ac19f305eccb61fce8b9
com.leakyabstractions	result-lazy	0.6.0.0		810247d5db8d8a3477b820fa5d23b6792a2f916d
com.leakyabstractions	result-lazy	0.6.0.1		c748c86a5494500c82859d1c492aabe5ae0d27ff
com.leakyabstractions	result-lazy	0.6.1.0		a4818594fcc165a87b8d09b14b7ccaa2cf4046e1
com.leakyabstractions	result-lazy	0.6.2.0		5325d17bab589591c00d9b1863bb738e7b0056fa
com.leakyabstractions	result-lazy	0.6.3.0		e26a25b4c086636113904b3257f96b4ad5fbd882
com.leakyabstractions	result-lazy	1.0.0.0		5a514ec56fbe2a3ff0a7b5148d8fa8db042baf72
com.mastfrog	primal-file	1.0		b478054f2c785b6d5815a2a30c4c2c8e4d4644e4
com.naver.android.svc	svc-compiler	1.0.0		9386c1c7291ad4dd7fba631de28164252cf98730
com.naver.android.svc	svc-compiler	1.0.0-beta32		2063c12c613e2c1cad36b7b82943004da78d14f0
com.naver.android.svc	svc-compiler	1.0.1		98b0cccc6e3110b58831ed6eac52ae88371e0955
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0		891a923e635d630ddf39da6f0bcf24b73a213d53
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.18		6277aaec046509d1f7ba1d0ab8ccb7a18decf358
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.19		13eb28091c41f26209dcccab487a85a3632e078a
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.20		168293448e6d0da944588bb89ae02f884ee8da57
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.21		339a830911be5fd28d99769e8995f3612f809ca3
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.22		701245de48c61ece0fefc70c7f146d9bc5887d9b
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.23		a3a7e8eb6e737a61c541dba6a83c8f666df19517
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.24		495c3c36df5ddd578d50a7ee2a35aa173a770801
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.25		344cceb008e9545abace291c44c282c6f794022d
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.26		ef71d49ef04bb34b6c26e7752ac0c60c1d8a3c49
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.27		da6dd46977765447d6e939368ab686839123bfaf
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.28		2e3cffea0d6ddedce1a696c179d54aeee8edd394
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.29		18c27d684da2dda9c250022aa87294ec2d28f8b5
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.30		f2a9f3a1f3708004a2d2326cdf8fd42d7a32c2c6
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.0-rc.31		2d3de717311dcb0e6591cf90633ed25a222fcc3b
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.1		ae83c8f80bf54ace4aeb22b2931bf7f80a1f8b9e
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.2		a3a0f53817606236addad1baa454cae24f89f2c8
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.3		101c6dfb42dc6c6cac9ae013074a4433c15ef01d
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.4		c21baf12b54a37174e97dc959f90547079ba5c23
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.5		7ceb38fd38f7c3b7c61babd3e06e6a2daf5fb21d
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.6		e2b8d837c8644562ba3246bda276f389f4f38b6e
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.7		2b849879a9d4576b441d49fced389c311c1e7f1d
com.netflix.atlas_v1	atlas-postgres_2.13	1.7.8		f784d1164e0a7571558ec52710e83fc2e9212cba
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.1		7431b1788643b835c7870c7d48d08516c9f580fa
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.10		381c80674a560213fba82fc9944ff6859cd630e4
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.11		a9db727305b14e9bc80d321591dbe0f842e92de3
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.12		c7a2ee82ebfedd548598938f6716f7109589130f
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.13		3cfa598bf2f7fe885a371718144c5f0deeb41f1e
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.14		079a101f757b58c01994d4f933753e92f7d44f8a
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.15		aa151f27f769ddf1fadbe6295ab4b0ac627eb3c3
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.16		7deee0975b176e290ffcfddfd3b508438c79a5a9
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.17		25717a3a396fbbbf453393367aa6ac09964bb750
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.18		292bda18ed6cec8d8dc501f90a1735a692ef08dd
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.19		641dd8e81ef2a78ee23bf087269246dbbf013cc8
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.2		813ec379628b6a505187499bed4d1b9ce8328b14
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.20		b4421689385e0d03dbe5247b214bdfe6a9562c88
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.21		37c8722c60404a84565da9a9f49252085e096d24
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.22		dcc33caec753ab327909dc9dc9f80cff688774c8
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.23		195fe248eda07a8472370d734d852a9504fa8699
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.24		e90ca1597a50e0da9eb4f9fef44324fafcf1895f
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.25		90c8a4bfc5fb0b6ad13792bec41f1a84608598f6
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.26		3325648fc1aedad655a9e60e2f605f51a2298d0b
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.27		d2d740f8ee9efddd8d717b5138b59dce6a0e3052
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.28		d84c95e1f4bfe21563184e37ccd68f4e441002ba
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.29		926f72b9bcee8511d089e4d198ca2f60f5b6705c
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.3		8a0e22a9b8b26db598bf001cbbd519ca5cb2ad04
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.30		60b9d8d9becd4f8f8ebca18d35b4fb79b647a20f
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.31		b2162b6dc7bd15202a8157b85fe4b65068464b9b
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.32		8eed4795929822fb2648ea98c804af5973a7b120
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.4		503f03d2cdd4e5d0ae8b3b081efbe5f9a0629670
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.5		082853dace1221f8f6e278ce8f3d589826d4ceb8
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.6		472bcea15c7ece4532f2b9dcfabc08a0751401e5
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.7		94eecdce52591173a33759e78cc4afb35abd4b05
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.8		f753470b9b490fceeb7b0fc00c6e8f2112f4106f
com.netflix.atlas_v1	atlas-postgres_2.13	1.8.0-rc.9		2200fa81b4a9265bd1ff7dccfdd17ea24a2adcac
com.soywiz.korlibs.korgw	korgw	2.0.9		d332694d33290df2b5ca6b0225eeb7a95d2cbeda
com.soywiz.korlibs.korgw	korgw	2.1.1		358872abb6789b681971813457a2979550c410f5
com.soywiz.korlibs.korgw	korgw	2.1.2		a68a09d8c733c2d511639bbc915a5988a286f03f
com.soywiz.korlibs.korgw	korgw	2.2.0		031ffa483f7892421bdd43baa420ef64d8c70f35
com.soywiz.korlibs.korgw	korgw	2.2.1		4f882c26ac454b4fd93e9265e23c33c0e9941e16
com.soywiz.korlibs.korgw	korgw	2.2.2		1a00d533b8ec3ccf43b1a47a131ad5bddc5c6eac
com.soywiz.korlibs.korgw	korgw	2.3.0		6d5e741fd867c9c28ea74f9350ec8d6ced1141c0
com.soywiz.korlibs.korgw	korgw	2.3.0	all	3e0fa944e88ffd3be5612abe7b2747f717d26a9f
com.soywiz.korlibs.korgw	korgw	2.3.0-M1		13016b4f3ac62844a188ac3ed35f4a7cf9e40cfa
com.soywiz.korlibs.korgw	korgw	2.3.0-M1	all	1455595dc65d98e117449f083c0191b13cb86435
com.soywiz.korlibs.korgw	korgw	2.3.0-M2		704bc9e93d0f2c2b5e71f9b59d8c82e31086d9ab
com.soywiz.korlibs.korgw	korgw	2.3.0-M2	all	f27af8b32c5668cb1d4fb40e1c1ef31ee1e6a4bb
com.soywiz.korlibs.korgw	korgw	2.3.0-M5		a0cab191de5b37f1430b14bae6046cec96093873
com.soywiz.korlibs.korgw	korgw	2.3.0-M5	all	3dd504329f9177a00d669040a8240e6ae980ba32
com.soywiz.korlibs.korgw	korgw	2.3.1		76323115abe0d0680b6456d7cfa72ae888cb7b42
com.soywiz.korlibs.korgw	korgw	2.3.1	all	ab2d9270763f8ea4f023faa050b7659a4f405681
com.soywiz.korlibs.korgw	korgw	2.3.2		d21b0329be194b1eed1de4bc8e1b1ba2911cdc38
com.soywiz.korlibs.korgw	korgw	2.3.2	all	c59f649139896881d910d210e1ae0642a477fa8b
com.soywiz.korlibs.korgw	korgw	2.3.3		2d47b24323a54c6e094f928ffb078c1e5d3dd94a
com.soywiz.korlibs.korgw	korgw	2.3.3	all	566cbde9eac1d3026e48eb74cb3859c23b5a3860
com.soywiz.korlibs.korgw	korgw	2.3.4		5d6cf335a141e9d6085cdac1eb935fb919fb9dfc
com.soywiz.korlibs.korgw	korgw	2.3.4	all	82570325b38b44857b546b3a7e1205a1aaf8561d
com.soywiz.korlibs.korgw	korgw	2.4.0		a73cb4d85b8f2df672491584b815b1e0406e9930
com.soywiz.korlibs.korgw	korgw	2.4.0	all	afd1a78f61ecf214c8c969f4669f37b3cb186a9b
com.soywiz.korlibs.korgw	korgw	2.4.1		61f35345753ed73328927a2ac690fb31830d20e8
com.soywiz.korlibs.korgw	korgw	2.4.1	all	7b957ec5504ed0fd6e589e70df8f17be6f2d8fc6
com.soywiz.korlibs.korgw	korgw	2.4.10		84f58cbe4d20a13a48c1457782adc0addf2aef56
com.soywiz.korlibs.korgw	korgw	2.4.10	all	9031bdb08fcc8fae83356d962bbbd86fdbae8cd7
com.soywiz.korlibs.korgw	korgw	2.4.11		58b42821c242289c308c1bd7be6e464d9d09fb18
com.soywiz.korlibs.korgw	korgw	2.4.11	all	f7a3cd440161bcccb907afee45bb6fef532c3ed2
com.soywiz.korlibs.korgw	korgw	2.4.2		518e521e8259649005eab9ffd42094f8e2ea276d
com.soywiz.korlibs.korgw	korgw	2.4.2	all	4830f2cfb43bf659f5bc4867243bc08f41ad8632
com.soywiz.korlibs.korgw	korgw	2.4.3		6a4a9565e2e44f82ea184a293980415d5517adc0
com.soywiz.korlibs.korgw	korgw	2.4.3	all	9141db651eaf43b08af8bda1a1b33e9631a52086
com.soywiz.korlibs.korgw	korgw	2.4.4		e55a786bb0cb1ec90b3852130ef315e5df05ea20
com.soywiz.korlibs.korgw	korgw	2.4.4	all	0b4e8a0df4c2b88f42cc7bc25d6af92ba7fdf289
com.soywiz.korlibs.korgw	korgw	2.4.5		6d9a3c5626fb6473c10ef96895be4bf3754f1e3a
com.soywiz.korlibs.korgw	korgw	2.4.5	all	b0795b023e0d1f9587bea29bbcd28ef4decff3ec
com.soywiz.korlibs.korgw	korgw	2.4.6		09523d7fefd9a19fa9dd5bb2e8a51a621ef6122b
com.soywiz.korlibs.korgw	korgw	2.4.6	all	5429f946b6a1cdd4dbc554433fd3a34aae5e3b39
com.soywiz.korlibs.korgw	korgw	2.4.7		bb19da594fa27e9eea2346a0d2d6243ca2b5db09
com.soywiz.korlibs.korgw	korgw	2.4.7	all	027ee269fc66336f005da205073e933493fc4656
com.soywiz.korlibs.korgw	korgw	2.4.8		eaf4a54bc95abdc2c3c71be5cb3f82b3db5ba346
com.soywiz.korlibs.korgw	korgw	2.4.8	all	995d598aa202ff0d096074f95ab3fe144022e360
com.soywiz.korlibs.korgw	korgw	2.4.9		04e52bcec2b820e3055e41b41aeaa90972bef787
com.soywiz.korlibs.korgw	korgw	2.4.9	all	fd9c7b23bae865219df71dc5448605a676eb5be6
com.soywiz.korlibs.korgw	korgw	2.5.0		ca7b323d67e1014fbde8fe2d98927b91274d3556
com.soywiz.korlibs.korgw	korgw	2.5.0	all	54e61b7013a74d8bc81631dc5beb2ef977f0026e
com.soywiz.korlibs.korgw	korgw	2.5.1		4cd4f0baab6848cce6b51bcc436d94fc346ec3dd
com.soywiz.korlibs.korgw	korgw	2.5.1	all	5506f96b9c976af4fa75ffc2f7b0653cf370cb48
com.soywiz.korlibs.korgw	korgw	2.5.2		d936063126b8cf774ea36e75d5a21b4673fa9dfb
com.soywiz.korlibs.korgw	korgw	2.5.2	all	bd78e41165ade0f7b7d4bd44fa14b2dcd57d791a
com.soywiz.korlibs.korgw	korgw	2.5.3		b0e68e330deef05419b6e71d6462cbc848f9e037
com.soywiz.korlibs.korgw	korgw	2.5.3	all	7403f26eb48cb0da6ed0594e7f81798e26e813c6
com.soywiz.korlibs.korgw	korgw	2.6.0		a74efdf240f74d71133b9a77ec45df777a8339b6
com.soywiz.korlibs.korgw	korgw	2.6.0	all	5d43711ed09c463c9f2606839db81621e6434075
com.soywiz.korlibs.korgw	korgw	2.6.1		7def2b662cb3b8f18c8e50849416e71a415d0110
com.soywiz.korlibs.korgw	korgw	2.6.1	all	24c23d61659f07720010a5cbc052a378770332da
com.soywiz.korlibs.korgw	korgw	2.6.2		13646894a392dd0fa3d7a72f2e84b6760627932a
com.soywiz.korlibs.korgw	korgw	2.6.2	all	c2ff400c09751d718adca115d8bf05c845977893
com.soywiz.korlibs.korgw	korgw	2.6.3		080c5dc0071c4fd0b7291090adc22f369a561f4d
com.soywiz.korlibs.korgw	korgw	2.6.3	all	de999d1395830d5bf2abf073f6d960b3062544df
com.soywiz.korlibs.korgw	korgw	2.7.0		e7a6b3bf090ab261b70ab83ff5b159aba02fa5c6
com.soywiz.korlibs.korgw	korgw	2.7.0	all	b75ac42105cc9e6b76eaa121af6f6d0fac018126
com.soywiz.korlibs.korgw	korgw	3.0.0		45c0e911c6a2d83375b3ddd85a255456d85a65db
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta		bd1f4eca997009045984246684aa73292e0736c7
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta2		a14ac028cb0d6f4d1640c9fdebd8be54207cda44
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta3		c4e4023e5a1b0671a550827415cec12d84dcbe87
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta4		901ed112be6ab946ad0f18b775eb9bca0d9bd7de
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta5		978ab06811104b9e18375b7231fc3c3e4c0db79c
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta6		5d5a28beed1d5c5cf3ef502a447970e8d0950ba6
com.soywiz.korlibs.korgw	korgw	3.0.0-Beta7		ae573b5c208955ffbea507314c04908e082d0940
com.soywiz.korlibs.korgw	korgw	3.0.1		5a07e48de3f4a4648ff2e784bd491408e4c92571
com.soywiz.korlibs.korgw	korgw	3.1.0		078b81f876da4309f845e2590eaf614f9c064949
com.soywiz.korlibs.korgw	korgw	3.2.0		31b6035f04982fe23e198153bebd6bcc20d4e674
com.soywiz.korlibs.korgw	korgw	3.3.0		16a52cc50889dc983dd6b3f6cea313f3342b2559
com.soywiz.korlibs.korgw	korgw	3.3.1		16a52cc50889dc983dd6b3f6cea313f3342b2559
com.soywiz.korlibs.korgw	korgw	3.4.0		a687a6a08d411416f54066d99583fbd4c8b99f44
com.soywiz.korlibs.korgw	korgw	4.0.0		ada7b1f10699154b93ebfb485a65ccf2aa1662ca
com.soywiz.korlibs.korgw	korgw	4.0.0-alpha-1		20ab284cdc3f19c8d3d6845fbd58500205911d66
com.soywiz.korlibs.korgw	korgw	4.0.0-alpha-2		3ea3b477ea59bf7ef4ce49dc3561923b873174ec
com.soywiz.korlibs.korgw	korgw	4.0.0-alpha-3		8aae6fb08e0217913f83dcfe69c80f7744f809ab
com.soywiz.korlibs.korgw	korgw	4.0.0-alpha-4		237a32089299069c5fc69337f81dfe5f19ecf0c8
com.soywiz.korlibs.korgw	korgw	4.0.0-alpha-6		d8bc6a8c3d30fd0e94565a3dfdf419871afac9c5
com.soywiz.korlibs.korgw	korgw	4.0.0-beta		14f0bbbcafd599470cd541d13630c281d77edc1d
com.soywiz.korlibs.korgw	korgw	4.0.0-beta2		550dc16bc0ec725957e1bfd5121d2474d422ba73
com.soywiz.korlibs.korgw	korgw	4.0.0-beta3		8e2b5512020bd1e9cd819dc2815b3c47c9f8e9a2
com.soywiz.korlibs.korgw	korgw	4.0.0-rc		35c78d7bed515321ad535a901636cded9222c552
com.soywiz.korlibs.korgw	korgw	4.0.0-rc2		7fd3e912ef5f475a9bf906f1fcd2f79ae08a4ec6
com.soywiz.korlibs.korgw	korgw	4.0.0-rc3		7fd3e912ef5f475a9bf906f1fcd2f79ae08a4ec6
com.soywiz.korlibs.korgw	korgw	4.0.0-rc4		7fd3e912ef5f475a9bf906f1fcd2f79ae08a4ec6
com.soywiz.korlibs.korgw	korgw	4.0.0-rc5		7fd3e912ef5f475a9bf906f1fcd2f79ae08a4ec6
com.soywiz.korlibs.korgw	korgw	4.0.0-rc6		7fd3e912ef5f475a9bf906f1fcd2f79ae08a4ec6
com.soywiz.korlibs.korgw	korgw	4.0.1		c7c8fd21f155d4e9f08d39c54690f44ebeb476e8
com.soywiz.korlibs.korgw	korgw	4.0.10		bb32a36925566463f9fae88d95ad9712448b81aa
com.soywiz.korlibs.korgw	korgw	4.0.2		f2f7208fe660ce226ed23294488b22ad004a9cbc
com.soywiz.korlibs.korgw	korgw	4.0.3		c7721532aecbefc347e3bd6af562f36a2701112a
com.soywiz.korlibs.korgw	korgw	4.0.4-dev-1.9.20-2914		b683e27d334387818734b05d92dee06c49c039a7
com.soywiz.korlibs.korgw	korgw	4.0.5		18b6032d567b280cc503c695d946eff7cc525857
com.soywiz.korlibs.korgw	korgw	4.0.6		9a59740887236ea1751bee3e287ed655dcd6450e
com.soywiz.korlibs.korgw	korgw	4.0.7		9a59740887236ea1751bee3e287ed655dcd6450e
com.soywiz.korlibs.korgw	korgw	4.0.8		7302544b3c4c5c766419de24dc25949d4e4985cb
com.soywiz.korlibs.korgw	korgw	4.0.9		8be0e91aa341a1acb130959c38fc29bae4ff8f8b
com.spotify	dns	2.2.0		e715788275abd31a89a25294698b11fd41e0dd53
com.spotify	dns	3.0.0		f0c35bfcdb76b224dece939926a3e2e51f4ec522
com.spotify	dns	3.0.1		7eb2cf7041b0e7b1ae695d893c677c33b74b1ab7
com.spotify	dns	3.0.2		73271f129d61641179a13c0f1f6af4ac7cec446b
com.spotify	dns	3.1.0		3869596558164192c5dfe2df91d9eb8557da3fa5
com.spotify	dns	3.1.1		a4d511724b180a219cf0e15be6b8d57c4b44b3ff
com.spotify	dns	3.1.2		72fdd46d3ec8e2740713c65a856a746a52327ac2
com.spotify	dns	3.1.3		c86d66453f273af72396b2254ab492067446c67c
com.spotify	dns	3.1.4		3c1efdbe3773e81ea9be080403f16f3fcf703cad
com.spotify	dns	3.1.5		fc08a37f9eff29676b1369b9fd43ef58d69e8b29
com.spotify	dns	3.2.0		8a88a0a4f688f3b4d259d6aff1b611b19e4287a0
com.spotify	dns	3.2.1		3d3673bfe3dabf956e050e45d984528127adf827
com.spotify	dns	3.2.2		99ce1ac7a4db8fbeadcbb2eb476aa2a77195d00c
com.spotify	dns	3.3.0		56ff908abe84bdb8df47475b78623a974d4dfa83
com.spotify	dns	3.3.1		3e53e1204bbed7143d5be7d467b349c02f3c8a80
com.spotify	dns	3.3.2		f28d6483f09715aed45aece2b2833fd413eb43d8
com.yandex.demeter	flipper	0.38.0		N/A
com.yandex.demeter	flipper	1.0.0		N/A
com.yoohaemin	decrel-ziotest_sjs1_3	0.1.0-M1		46111fbe4511f7fc7a3cdb9f1c93816b97d92ab0
