app.habitap	swipereveallayout	0.0.1		N/A
org.apereo.cas	cas-server-support-javamelody	6.6.14	resources	7b1854b63a232a28f661952aa3cf3d5498e09eb1
org.apereo.cas	cas-server-support-javamelody	6.6.15		b5e9edddc63c8f0e480d26a455e1113d08179079
org.apereo.cas	cas-server-support-javamelody	6.6.15	resources	61c021aa1f1484b2ea9cf9b29b1d72e1d21f6780
org.apereo.cas	cas-server-support-javamelody	6.6.15.1		f4abeabfb0cb261ff297b7c738fd38f4e1cb1c26
org.apereo.cas	cas-server-support-javamelody	6.6.15.1	resources	0a84e4fa0a94995b822a7f5968acba71660d8343
org.apereo.cas	cas-server-support-javamelody	6.6.15.2		54db3a5dc0fb8d4cf67ff031dd9b2ef34e6836d5
org.apereo.cas	cas-server-support-javamelody	6.6.15.2	resources	e395daa94f75cc409ef625d3a352d68a73ea7f87
org.apereo.cas	cas-server-support-javamelody	6.6.2		be69cd979c79e23d4fbf96602f7bfffdaa1de0ea
org.apereo.cas	cas-server-support-javamelody	6.6.2	resources	3d6943d128e90d4547e7bd288d6f58135d770959
org.apereo.cas	cas-server-support-javamelody	6.6.3		9b9712a5f96d728658bb28f88116d9c21a6319f4
org.apereo.cas	cas-server-support-javamelody	6.6.3	resources	7e27cdf465c9c723fbc4497a514246c13200704e
org.apereo.cas	cas-server-support-javamelody	6.6.4		c9c68c84ad4e9f68175561309f02cfabff51131e
org.apereo.cas	cas-server-support-javamelody	6.6.4	resources	a35721c3b702d4c9499cdeea99243e7da7a55fa0
org.apereo.cas	cas-server-support-javamelody	6.6.5		0701b631b4aead04ff2c3731e1a0e3b73ac8be3d
org.apereo.cas	cas-server-support-javamelody	6.6.5	resources	1d5352b44b14566f35f7148fb05a6f6aa038d8cd
org.apereo.cas	cas-server-support-javamelody	6.6.6		6b6205d65f976fcd1d46c8bb09bac56c3722fcc2
org.apereo.cas	cas-server-support-javamelody	6.6.6	resources	e329ba5880124e8ed4556d9dd66726732db076b1
org.apereo.cas	cas-server-support-javamelody	6.6.7		24163616b3c1e9cad5d4837b56a939df2cbe86dc
org.apereo.cas	cas-server-support-javamelody	6.6.7	resources	09231786148d54de55b47ae55995b0f780032923
org.apereo.cas	cas-server-support-javamelody	6.6.8		22eb1243e6b50ba84a8fc6c9b215c8fe28421fca
org.apereo.cas	cas-server-support-javamelody	6.6.8	resources	76d3ff5ae2014bea4fa12bf00f97d501f1f8f0f7
org.apereo.cas	cas-server-support-javamelody	6.6.9		77f4d98c7d16e5e6abbdfbfc62e10d1e61048dd7
org.apereo.cas	cas-server-support-javamelody	6.6.9	resources	c4d5504b44835fe1180040945f6badf7548f0e27
org.apereo.cas	cas-server-support-javamelody	7.0.0		9032c2773491d4e6a87330ad34ec2324bea4fe68
org.apereo.cas	cas-server-support-javamelody	7.0.0	resources	34cd5f019bf426fdb8a1730d47d3553096769df0
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC1		46187adcf847ac466b1a63f73d3819d39fbe54b1
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC1	resources	c508ec8907801af1d24957b4f58014496cb4c39c
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC2		c6a8ab344b7d5eb7680621a8cb3767dd5a13399a
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC2	resources	d1ca50f2ccf856bb1d7f24ea143c8280b49d90a9
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC3		cfd746835925eba5eb219240837c7ea42f1f49bf
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC3	resources	07f00914d85c7cd9fe72eac3e79ed450de21011a
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC4		27451a7ec38700af6a202c89065c4079b132d376
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC4	resources	953b0e74a5dff46386902d77cfa72fd14f473168
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC5		a726d2ebc593ba930ec4529106956438c8225eb9
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC5	resources	f7ad173e21f8abe1d2fbb9bc0f520e193d34cac0
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC6		69a07b22ca1e526dc2adc8bbd2a07fad916f57c9
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC6	resources	3f609e0e53404d1e394f133e5d568c931c6ee2ff
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC7		a86a584694f7b62135857b58f7e7ea44ffb893d1
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC7	resources	1b12017f8e621540913742fc20653a7b3ee5c68a
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC8		f533658183b6f07092a9796cdcbb9f0700677043
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC8	resources	14ca284b1cbfa6c1e9c312d4deb28b2af8e3a70f
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC9		df9eb43b947d0059193c02dc9282b9fdbe078b2a
org.apereo.cas	cas-server-support-javamelody	7.0.0-RC9	resources	30eccf0bca6920131fff9cd4ad1670784272bfcc
org.apereo.cas	cas-server-support-javamelody	7.0.1		15c7135c590616093ee1024d01efa30caf7526db
org.apereo.cas	cas-server-support-javamelody	7.0.1	resources	4ca4d60897c6323bcd0b009423d86f7e88be52ec
org.apereo.cas	cas-server-support-javamelody	7.0.10		53ce628d3025717d6112d14271834681e34dde9e
org.apereo.cas	cas-server-support-javamelody	7.0.10	resources	608576f1ef29e1a4de9b27a2d79c693edaeaefee
org.apereo.cas	cas-server-support-javamelody	7.0.10.1		e3ee5f8bccc6c8827a77aeb5b65c9edb3848f3f5
org.apereo.cas	cas-server-support-javamelody	7.0.10.1	resources	84e08cc9115d61dad041da073ece5fb2adf50a56
org.apereo.cas	cas-server-support-javamelody	7.0.2		7226171f04a418f952c8321c9fa03bc3ec473bd5
org.apereo.cas	cas-server-support-javamelody	7.0.2	resources	367bf680179515a8f52f0e6a50a86a7173119480
org.apereo.cas	cas-server-support-javamelody	7.0.3		e0d028e008666409a7a5b3f52a508bac5a2b7958
org.apereo.cas	cas-server-support-javamelody	7.0.3	resources	27730745d694fa390a761dfdddf4fefdffdc34eb
org.apereo.cas	cas-server-support-javamelody	7.0.4		31afedab9e944eeb575b6098a76db34370a2e836
org.apereo.cas	cas-server-support-javamelody	7.0.4	resources	c0f8da10cc96674db1493d069d9bc47b15345662
org.apereo.cas	cas-server-support-javamelody	7.0.4.1		98e28187e0336d1fa383c813ab1df493d2b37c69
org.apereo.cas	cas-server-support-javamelody	7.0.4.1	resources	50372390138489173f6b61e9063c682375dbcb04
org.apereo.cas	cas-server-support-javamelody	7.0.5		1d82f38be351053989c5b216b1e8a1ba2369cc06
org.apereo.cas	cas-server-support-javamelody	7.0.5	resources	408ec4243b1c6d664f6ba73e30c6d754e9549a73
org.apereo.cas	cas-server-support-javamelody	7.0.5.1		72e49bcee9585dbe1de78309cb4d03c20d6bd05e
org.apereo.cas	cas-server-support-javamelody	7.0.5.1	resources	b02f57cfe14a4974ed24078876597e4f1948eec5
org.apereo.cas	cas-server-support-javamelody	7.0.6		be95bd66992d8e9ae36029bbffeb2f8e0a40e1b8
org.apereo.cas	cas-server-support-javamelody	7.0.6	resources	766e40794b6272ce7ddcee4e7fc8c2f9f79edf53
org.apereo.cas	cas-server-support-javamelody	7.0.7		4d6be43e2162624f074b1ff143a5f450ce5776a3
org.apereo.cas	cas-server-support-javamelody	7.0.7	resources	377c15d0bd5811a350695f77197530b077d298be
org.apereo.cas	cas-server-support-javamelody	7.0.8		e4b53c5607b0ed248087d2e6718ca9850666c3f7
org.apereo.cas	cas-server-support-javamelody	7.0.8	resources	57b74938d54ae77ff38009fc462a42596528b1b4
org.apereo.cas	cas-server-support-javamelody	7.0.9		f77dca2be0b678c295ee135d6638282e2d8650d6
org.apereo.cas	cas-server-support-javamelody	7.0.9	resources	0a92f269466759ef1fb648d868974c49a206703e
org.apereo.cas	cas-server-support-javamelody	7.1.0		0f3bd1ea1dd0f44d9f16b1c4acaa824c3b230337
org.apereo.cas	cas-server-support-javamelody	7.1.0	resources	8cbd7014efe9f078caf8953de8b03a777649268f
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC1		b699fce76ca9bd4d6bfdac796d6a1537efae5581
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC1	resources	b6182ba8cdde40934e46862ebabf9bb803b34c95
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC2		2709fd90559883f18762599050dadb7fbba0e3df
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC2	resources	50ce26f5c71802f655dd8cd960a6254d2ac84c6b
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC3		6b85b8f49a78ccaf785b8887a36122cc573cb840
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC3	resources	73b9271543337a227cfd22c48bc0f449ce936d58
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC4		f9acc52d4dde16a166c6b573c640973da2b22cbd
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC4	resources	eda3916dce832974875d143cd466173aff5f61f5
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC5		57bcb6541df1c927f083959b2f94719f168cc28d
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC5	resources	6478883f515786eeb4f85111ffa5bd7da99ea756
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC6		f7bda7ed1abde83f99e12b617266ff8d7316a32b
org.apereo.cas	cas-server-support-javamelody	7.1.0-RC6	resources	259a36e112b047fe887a905145e8ac05c5098529
org.apereo.cas	cas-server-support-javamelody	7.1.1		8c03ef845b6787e8882543a5e27c45be315e9592
org.apereo.cas	cas-server-support-javamelody	7.1.1	resources	886ed6f45e6d0625c4fcd168a5644b4ab5a29ae6
org.apereo.cas	cas-server-support-javamelody	7.1.2		86cfcc6c6d8991b4f580a267ed0a5586456c1336
org.apereo.cas	cas-server-support-javamelody	7.1.2	resources	bbf569dcde783ffa3e94423a32cf66972cafabfd
org.apereo.cas	cas-server-support-javamelody	7.1.3		68cb9d2f3626227d3edf0a0dab7bce9f63612811
org.apereo.cas	cas-server-support-javamelody	7.1.3	resources	5d4bf1cee21c9b8ee153a0af11f3e7129150d26b
org.apereo.cas	cas-server-support-javamelody	7.1.4		9ae6a31ef08dab35940462058081e9e1019c72bf
org.apereo.cas	cas-server-support-javamelody	7.1.4	resources	194a154e434e8105e24a215aca01a587997b277d
org.apereo.cas	cas-server-support-javamelody	7.1.5		bc7e3a25afd4658b14ab8941c2009c9abf06dc00
org.apereo.cas	cas-server-support-javamelody	7.1.5	resources	bbe33c1dbb92c84827698567a9ef776e4e115735
org.apereo.cas	cas-server-support-javamelody	7.1.6		81048ce0c8880bbb3005ae7305ef11ce8c15bc2e
org.apereo.cas	cas-server-support-javamelody	7.1.6	resources	4f170cbdf631968c8caa32d68d5a9c3f5afd6c24
org.apereo.cas	cas-server-support-javamelody	7.2.0		af65218586f8948043c14494bb957afac51bf5a0
org.apereo.cas	cas-server-support-javamelody	7.2.0	resources	570349f4eb997bef28ed1c0ea45961dccd25f6f5
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC1		cc02b563f4a4dff13e3fbd9dd068a334b79b73e0
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC1	resources	698a1b088b443178d72a9303f745c81c7a610e8e
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC2		aec7eee7480c149d35c4ae8ac009d35a4f256102
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC2	resources	a9438b091b8dcb7012706bc2cf1d75ba5c34f60b
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC3		31e54566faaa55dfa46c4a3aff035b29b9e571c1
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC3	resources	f7ef060d613299c6a55dac4105431fea03513c45
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC4		779ec46059e392603e99d90b1394e16509d721a2
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC4	resources	18fb446a9d337cb8a0a6276d3dd08db8ba1adf4c
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC5		651a01446967795fb04e0d1ccf27857802fa5b9a
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC5	resources	7da2470c16c066b4ec3918fb20ad2132d6ad02a6
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC6		c41d13e4bf73ef5d656aaac2dbfbb0fdb89e6f6a
org.apereo.cas	cas-server-support-javamelody	7.2.0-RC6	resources	23e15738d9e78afbe9b65cede747062d1546e92c
org.apereo.cas	cas-server-support-javamelody	7.2.1		1c2a0ae6c739d790451670b65fcdcab7a8ce1dc5
org.apereo.cas	cas-server-support-javamelody	7.2.1	resources	924c4b09e9221ae3fd62262e383cd5b7139ba612
org.apereo.cas	cas-server-support-javamelody	7.2.2		50100d973c795284fd77d875f65665dd9fcd3cd1
org.apereo.cas	cas-server-support-javamelody	7.3.0-RC1		cf11bcbb17afb0e3b654980c8aaac537e7621afc
org.apereo.cas	cas-server-support-javamelody	7.3.0-RC1	resources	a5c14f0b701e61bddf017130c7920db30cd81f6e
org.apereo.cas	cas-server-support-javamelody	v6.4.0-RC5		f59a7b20d5e8068e244c01dac8c36fed83ec6045
org.apereo.cas	cas-server-support-javamelody	v6.4.0-RC5	resources	fd9471147b3ad634dd2ca61ba6148cb4c8be8670
org.apereo.cas	cas-server-support-javamelody	v6.4.0-RC6		e7710a9094065cf723825e07fb3efde62e65ec01
org.apereo.cas	cas-server-support-javamelody	v6.4.0-RC6	resources	2956d8d5e9f55789a756f335f090f13af3507878
org.atmosphere.samples	atmosphere-pubsub	0.4		N/A
org.atmosphere.samples	atmosphere-pubsub	0.4.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.5		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.7		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.8		N/A
org.atmosphere.samples	atmosphere-pubsub	0.5.v20100104		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6.2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6.3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6.4		N/A
org.atmosphere.samples	atmosphere-pubsub	0.6.5		N/A
org.atmosphere.samples	atmosphere-pubsub	0.7		N/A
org.atmosphere.samples	atmosphere-pubsub	0.7.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.7.2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.0		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.0-RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.0-RC2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.0-RC3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.4		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.5		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.6		N/A
org.atmosphere.samples	atmosphere-pubsub	0.8.7		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.0.RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.0.RC2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.0.RC3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.0.alpha.v20120301		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.1		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.2		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.3		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.4		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.5		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.6		N/A
org.atmosphere.samples	atmosphere-pubsub	0.9.7		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta1		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta2		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta2a		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta3		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta4		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.0.beta5		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.1		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.10		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.11		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.12		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.13		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.14		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.15		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.16		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.17		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.18		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.19		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.2		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.3		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.4		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.5		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.6		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.7		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.8		N/A
org.atmosphere.samples	atmosphere-pubsub	1.0.9		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.RC2		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.RC3		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.RC4		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.beta1		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.beta2		N/A
org.atmosphere.samples	atmosphere-pubsub	1.1.0.beta3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.0		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.0.RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.0.RC2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.0.RC3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.0.RC4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.6		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.7		N/A
org.atmosphere.samples	atmosphere-pubsub	2.0.8		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.0		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.0-RC2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.6		N/A
org.atmosphere.samples	atmosphere-pubsub	2.1.7		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.0		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.10		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.6		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.7		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.8		N/A
org.atmosphere.samples	atmosphere-pubsub	2.2.9		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.0		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.0-RC3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.0-RC4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.0-RC5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.0-RC6		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.3.5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.0		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.0-RC1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.1		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.18		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.19		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.2		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.20		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.26		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.27		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.28		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.5		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.6		N/A
org.atmosphere.samples	atmosphere-pubsub	2.4.8		N/A
org.atmosphere.samples	atmosphere-pubsub	2.5.13		N/A
org.atmosphere.samples	atmosphere-pubsub	2.5.3		N/A
org.atmosphere.samples	atmosphere-pubsub	2.5.4		N/A
org.atmosphere.samples	atmosphere-pubsub	2.6.4		N/A
org.clapper	classutil_2.12	1.1.0		f6ad83e8c4906f96bfc0226b69afdfaf2a8aaf36
org.clapper	classutil_2.12	1.1.1		54b860328d5cdadef47c6e6e38a3c85dd3d31ea4
org.clapper	classutil_2.12	1.1.2		5c9fc1ff19a3f884f19561982f03f3714912535d
org.clapper	classutil_2.12	1.2.0		1b6b1a369225e12946da77cb5e186f6e3b876cda
org.clapper	classutil_2.12	1.3.0		c1c6af63e2ec58420e657091329e9a4dad1429a5
org.clapper	classutil_2.12	1.4.0		8e64d19ab6c577b65d3bdf7e463b5f65f334ff4a
org.clapper	classutil_2.12	1.5.0		b89f2c35d769e066032f6065d825c0a6ffbb23b4
org.clapper	classutil_2.12	1.5.1		c0a26a9fb768c326ea4048373c3425717c5ef5ed
org.codehaus.redback	redback-xmlrpc-client	1.3		0f586f7515762e87a34a076871589ab27b61725d
org.codehaus.redback	redback-xmlrpc-client	1.3-M1		8442cdcc0cda8be5c3d947866ae9445e661e7d11
org.codehaus.redback	redback-xmlrpc-client	1.3-M2		32936caa33701ace438fc0741d0c535296e681a7
org.codehaus.redback	redback-xmlrpc-client	1.3-M3		5a9270266c50978ecedcacfe7b82f40cd2f89595
org.codehaus.redback	redback-xmlrpc-client	1.4		9fddfb5cc68afed121972efa5d9103b5c5edbaf4
org.eclipse.platform	org.eclipse.osgi.util	3.3.100		0f22dc07cc4e22c9b93fa49f665e8d3b6b88c032
org.eclipse.platform	org.eclipse.osgi.util	3.4.0		b3939a872c43a4b1d3aae07e42f51bf848606e93
org.eclipse.platform	org.eclipse.osgi.util	3.5.0		2a4a95a956dde4790668d25e5993472d60456b20
org.eclipse.platform	org.eclipse.osgi.util	3.5.100		3a36ebec35a8c8690431492140cd2c13cf795ecb
org.eclipse.platform	org.eclipse.osgi.util	3.5.200		03ebae8f979cba94e8a27969294bf180b9286336
org.eclipse.platform	org.eclipse.osgi.util	3.5.300		9fa21032d9cca66350f3b50f9f88fc821019f089
org.eclipse.platform	org.eclipse.osgi.util	3.6.0		b8034bafefdf7f3d70ac46ffa8f8534693ebe8b9
org.eclipse.platform	org.eclipse.osgi.util	3.6.100		14fe93b73ace8edac52f39acfd00ae7e8566a79c
org.eclipse.platform	org.eclipse.osgi.util	3.7.0		740c5ccd62fc5fe514626881b2ad1047243a8ff1
org.eclipse.platform	org.eclipse.osgi.util	3.7.1		d263b963aa1fa3d7eb286ead8c17ebd8894639f6
org.eclipse.platform	org.eclipse.osgi.util	3.7.100		4be3919a6fdfa8b017c36a19cef5af2ad824b009
org.eclipse.platform	org.eclipse.osgi.util	3.7.200		bee11a21eb04125d0170c8f314c59d3c66727557
org.eclipse.platform	org.eclipse.osgi.util	3.7.300		951f72902879b655cdbe96d7a7b3ba7904aa3e3f
org.jboss.integration	test-utils	1.0.0.Final		ad1c92f1b58ea700f2b5887792e5e2d1ddaf4d04
org.jboss.integration	test-utils	2.0.0.Final		fcc69b9b0bd7a60d00024121b2101f4b58af7289
org.jibx.config	maven-plugin-reactor	1.2.3		N/A
org.jibx.config	maven-plugin-reactor	1.2.4		N/A
org.jibx.config	maven-plugin-reactor	1.2.4.3		N/A
org.jibx.config	maven-plugin-reactor	1.2.4.5		N/A
org.jibx.config	maven-plugin-reactor	1.2.5		N/A
org.jibx.config	maven-plugin-reactor	1.2.6		N/A
org.jibx.config	maven-plugin-reactor	1.3.1		N/A
org.jibx.config	maven-plugin-reactor	1.3.2		N/A
org.jibx.config	maven-plugin-reactor	1.3.3		N/A
org.jibx.config	maven-plugin-reactor	1.4.0		N/A
org.jibx.config	maven-plugin-reactor	1.4.1		N/A
org.jibx.config	maven-plugin-reactor	1.4.2		N/A
org.joyqueue	joyqueue-nsr-composition	4.2.0		0e2130c604ac0fd7c6fcc6fdc78795895a69aff8
org.joyqueue	joyqueue-nsr-composition	4.2.1		8fad36d5539cd0a8d0b7f30da4e88beded78d9ed
org.joyqueue	joyqueue-nsr-composition	4.2.2		b1b5b9ba49e801ce930136796b5d6bf125efb3bb
org.joyqueue	joyqueue-nsr-composition	4.2.3		7144152cc48974db388c072cbe0d1ef139082870
org.joyqueue	joyqueue-nsr-composition	4.2.4-RC1		58ef88f7e333525ae4aeca047287e934bdf966db
org.joyqueue	joyqueue-nsr-composition	4.2.4-RC2		20558ca37434559b6a72cc65e8d753fce545a5fc
org.joyqueue	joyqueue-nsr-composition	4.2.5		dfe6c3264b5b78214406f59df28ae9fde2637dfd
org.joyqueue	joyqueue-nsr-composition	4.2.5.1		f04ddbb68316f6ba84a03c35febb2ecc0f7db1bf
org.joyqueue	joyqueue-nsr-composition	4.2.5.2		4275bd3cd615054d1c3e0172d8c14150215b1faf
org.joyqueue	joyqueue-nsr-composition	4.2.5.3		cacb7f95eb39394359a9539f8a1b867a7c8a9273
org.joyqueue	joyqueue-nsr-composition	4.2.7		f5ff2e81e4ebbd7f5d1e4cac26be632ab51cf48d
org.jupyter-scala	ammonite-shell_2.10.6	0.8.3-2		9838951aceb2d6d3a11b9d992a21fea651b6d0d3
org.mutantcat.justsimple	justsimple-core	1.0.202503120		74b51b7d2ab5871666da1a76d2180a2e70dd2bf7
org.mutantcat.justsimple	justsimple-core	1.0.20250318		7d4d8a4986486fd5e87a5fcbe899f8803090f319
org.mutantcat.justsimple	justsimple-core	1.0.20250319		66712a5ba6e08763225ba6979fed3a4b22bbc0b4
