com.adyen.checkout	dotpay-base	3.8.3		N/A
org.apache.camel.springboot	camel-bean-validator-starter	4.8.4		f6d09c6425aa123a15a7897206d9cd527b44012f
org.apache.camel.springboot	camel-bean-validator-starter	4.8.5		62a6f6e977c18c8f4a42467e7bb91b8e339ee7de
org.apache.camel.springboot	camel-bean-validator-starter	4.8.6		dbf06ea0b77480665b9cab4b9e860521dbd47313
org.apache.camel.springboot	camel-bean-validator-starter	4.9.0		d982e929f3dd70246115665d209dd781a0d86cf3
org.apache.flink	flink-kubernetes-shaded	0.1.0		f1fbbc8776e9e08c8d6894590f10adb9b5d7c7bc
org.apache.flink	flink-kubernetes-shaded	1.0.0		39d7c3c30ec30693b4b90fe14af8ec75f1069268
org.apache.flink	flink-kubernetes-shaded	1.0.1		5ce2fca076515614370d5e942dfded34d7be87b3
org.apache.flink	flink-kubernetes-shaded	1.1.0		7259cd051c4a7794fca7df389977afd9bdc87540
org.apache.flink	flink-kubernetes-shaded	1.2.0		469b3953dc11484d2160791e62f1547841674203
org.codehaus.groovy.maven	gmaven-mojo	1.0		c5fb26144f4b1f612eca8d8fd1da4b0dd16bd968
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-1		f95dd25db7c826c4b6c6171169c110cc064c3aea
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-2		16569639cdbc07008dd896ab7ead6f1c8e03aa7d
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-3		bfb0749f63d1ce33b7ca6731b7f204ac1a023d47
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-4		c26e597ceba65d71b950c078fdd3fd4e0508f24f
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-5		5597f210cbd2c8e65bdfa9fa34cc7894799bd067
org.codehaus.groovy.maven	gmaven-mojo	1.0-rc-5-kohsuke-1		30962ca4c7181fef25cfaa2befb0ba6966a6083f
org.genesys-pgr	genesys-client-resttemplate	3.0.0		7a427005a75b4ad94f68ae9551341239d8822ba2
org.genesys-pgr	genesys-client-resttemplate	3.1.0		e9776e173fd719313d702e92282afc5fb2d95e1d
org.genesys-pgr	genesys-client-resttemplate	3.1.1		660231479ed8f15d54e3a0ea3517529e1f839a43
org.genesys-pgr	genesys-client-resttemplate	3.2.0		a61376f9bca52d25d8311ea97db69f7b762c4bb0
org.getshaka	native-converter_sjs1_3.0.0-RC1	0.3.0		10e617ce15554d38114c56b84bfd62a9d63cf5fb
org.getshaka	native-converter_sjs1_3.0.0-RC1	0.4.0		c453a606bb16674cd21653f7665912299f468248
org.jboss.arquillian.extension	arquillian-rest-warp-impl-base	1.0.0.Alpha1		e8a9d242a6211f7051cbb3e8fdf0867b039f6129
org.jboss.arquillian.extension	arquillian-rest-warp-impl-base	1.0.0.Alpha2		2549519add3e5db0899e83c718605822b054bdd2
org.jboss.arquillian.extension	arquillian-rest-warp-impl-base	1.0.0.Alpha3		5714ae4b3fa8c74869dbce09e443fff99a69bb54
org.jboss.arquillian.extension	arquillian-rest-warp-impl-base	1.0.0.Alpha4		8a0c8a2fd0693381135a139ed7518ca197520210
org.jvnet.hudson.plugins	locks-and-latches	0.2		14b5e65bb454cd830764317545d17e3834440ba1
org.jvnet.hudson.plugins	locks-and-latches	0.3		4acd48330450d0669de06b5ccd8639e85e330c35
org.jvnet.hudson.plugins	locks-and-latches	0.4		9b9879fc718e5cb912cfb53054197508240c3f7c
org.jvnet.hudson.plugins	locks-and-latches	0.5		dee4d471f306c7b5643c9af1ee44de42988039a8
org.jvnet.hudson.plugins	locks-and-latches	0.6		8075b2adca5f28dc4f633a93afc456855e7f21d2
org.keycloak	keycloak-saml-tomcat6-adapter	1.6.0.Final		795e3b5e1fc7f72fd3c53076552b886f27a8c14f
org.keycloak	keycloak-saml-tomcat6-adapter	1.6.1.Final		0cc33a9c1897fb8da60114ceb0111183bc8d5d36
org.keycloak	keycloak-saml-tomcat6-adapter	1.7.0.CR1		079ee9d54515ae290bc891d5bf71c9bf12770ea1
org.keycloak	keycloak-saml-tomcat6-adapter	1.7.0.Final		6a470b5c830665a0da4a14c40856f9ffbb92e650
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.0.Alpha1		498c4a128d9f7cf9e7716d6c40c8eb8df92e45a8
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.0.CR1		c4076268023292012e70f573686569dc1bc3f6ff
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.0.CR2		c822f1bb37833adb72648b8a7d3f9feb70eb474a
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.0.CR3		ca5c6b38826f6d1e826bc268dc76bdbddd2f165e
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.0.Final		7a6f0312eab53b843ae610f75049e8fd343c19a0
org.keycloak	keycloak-saml-tomcat6-adapter	1.8.1.Final		40bb99028292700175b8747e88111232cd030e5f
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.0.CR1		b78df4138e728c1e81d1cdfb86ea8b6179bcdfe5
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.0.Final		23693a9230944bdd97748c97815fdfa57eab2c36
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.1.Final		657b28ffe8a29d9f74184b265ebe48167be3445f
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.2.Final		c4c500e5d32ccff9de865f12aef3cb474b091ecc
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.3.Final		4952d71f30a1a6c864ebe76e5b1f5d9903c241a1
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.4.Final		3ce0323ede1f6d2ad691bf772c8a789aca9211a2
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.5.Final		152332cd66c74e68ae2c48cf47eaf20c9233fd2b
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.7.Final		6fc9acd2bc8fac8982df368a4d718eaf40187b0f
org.keycloak	keycloak-saml-tomcat6-adapter	1.9.8.Final		02a6891b094c5922d9075dec9f62084fe8bd45bb
org.keycloak	keycloak-saml-tomcat6-adapter	2.0.0.CR1		d283f3c4be8c5b5a9aeba9fec972f203d16d9a8e
org.keycloak	keycloak-saml-tomcat6-adapter	2.0.0.Final		0e680d068b53be340800b55f42b11cef18136c0c
org.keycloak	keycloak-saml-tomcat6-adapter	2.1.0.CR1		7648ad3d8e04a83ac00afd1fdf9e52c282f34a98
org.keycloak	keycloak-saml-tomcat6-adapter	2.1.0.Final		96ec468f2daad046deaf40d51edd49376bc3f521
org.keycloak	keycloak-saml-tomcat6-adapter	2.2.0.CR1		c3d59aa74ed9edb11a828e20f43c2d6cb253423f
org.keycloak	keycloak-saml-tomcat6-adapter	2.2.0.Final		b935226d68477202a5c4c4c35874166b37f616ac
org.keycloak	keycloak-saml-tomcat6-adapter	2.2.1.Final		b4bc735414a6c9174d79e00fba1d78b31ca1a73b
org.keycloak	keycloak-saml-tomcat6-adapter	2.3.0.CR1		772a1ff8eccbeb575b73b9806941478ef53ce6e5
org.keycloak	keycloak-saml-tomcat6-adapter	2.3.0.Final		55d35cdf8da307d1047fdf27ecca9ab8e2c45357
org.keycloak	keycloak-saml-tomcat6-adapter	2.4.0.CR1		00ff8637cdfb5d4f8bc6eca842bb67dc910f839b
org.keycloak	keycloak-saml-tomcat6-adapter	2.4.0.Final		5e76c80bf8205726d0c1ca03892c0ccebfd07246
org.keycloak	keycloak-saml-tomcat6-adapter	2.5.0.CR1		c71fe290992d328b5307cb20aacc97c74476b7ac
org.keycloak	keycloak-saml-tomcat6-adapter	2.5.0.Final		7a3a2ddbac6cf6f592de275d0841c2af2ccf8103
org.keycloak	keycloak-saml-tomcat6-adapter	2.5.1.Final		ee2e25c35a732636f9cb75ce3c5fa4ffa4bdcc26
org.keycloak	keycloak-saml-tomcat6-adapter	2.5.4.Final		f00992b1b0f4f0b962938e55b03f77334957cb0e
org.keycloak	keycloak-saml-tomcat6-adapter	2.5.5.Final		fc1a7c233492f9e5185979596d94bc6ee28cb4e7
org.keycloak	keycloak-saml-tomcat6-adapter	3.0.0.CR1		aec87a5a632baabb6dbd550a5f66ca4f4e0db4e2
org.keycloak	keycloak-saml-tomcat6-adapter	3.0.0.Final		01cea0ca9833aea955a1034abc881949b6ccd3f7
org.keycloak	keycloak-saml-tomcat6-adapter	3.1.0.CR1		17e1b05fffc4af5bd9f4e27811896a75155a639f
org.keycloak	keycloak-saml-tomcat6-adapter	3.1.0.Final		4df10c5ff6bef02bef4a6b0246ad637c0534b355
org.keycloak	keycloak-saml-tomcat6-adapter	3.2.0.CR1		b12c61d75dc30a7510ca81ff7594157f314b8ddf
org.keycloak	keycloak-saml-tomcat6-adapter	3.2.0.Final		0cb79f2ffc30ee16667ebd709098f6025399a332
org.keycloak	keycloak-saml-tomcat6-adapter	3.2.1.Final		b4e7ac802eba641cb926245117bd412480f6b58f
org.keycloak	keycloak-saml-tomcat6-adapter	3.3.0.CR1		637628ec6813482a1a1341d0f11414425e0faa33
org.keycloak	keycloak-saml-tomcat6-adapter	3.3.0.CR2		a8d251607d784126217fa12f56fa8308d7d5a5f5
org.keycloak	keycloak-saml-tomcat6-adapter	3.3.0.Final		52da749586dbc233e2c94fe7c683a72ba24f363f
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.0.CR1		19ac1bfee1759dd08b1296f43e9732c475876f7c
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.0.Final		8c91a728f80123604d54a9a58dbfbc14e34ce4dc
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.1.CR1		8fb010ee7d0690404bddd02950b0b9e0ac6e364f
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.1.Final		36761ed4df1ae93bd88fd830c0a24b9d6345b09b
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.2.Final		0798015169cccf61c148d89f3f93a1a50f7d80d2
org.keycloak	keycloak-saml-tomcat6-adapter	3.4.3.Final		2abd84e2b93023e911565bf4b832868af8b34e09
org.keycloak	keycloak-saml-tomcat6-adapter	4.0.0.Beta1		4bfdefd7d3d8cfea27d310b7c2f5ffe5fda5aed8
org.keycloak	keycloak-saml-tomcat6-adapter	4.0.0.Beta2		3a705f0adac44fd8c45dda9bc37990d7871b019f
org.keycloak	keycloak-saml-tomcat6-adapter	4.0.0.Beta3		2e669d2779853649f2b4b7a639684684c59e8e72
org.keycloak	keycloak-saml-tomcat6-adapter	4.0.0.Final		b50c26c459fccd3f862f5d1e20b272f76a20516d
org.keycloak	keycloak-saml-tomcat6-adapter	4.1.0.Final		a3feb76a7884002e051f028c06fab002feba51c2
org.keycloak	keycloak-saml-tomcat6-adapter	4.2.0.Final		f4964b585fb25c91bc96d6b0aae1263a7b3164d4
org.keycloak	keycloak-saml-tomcat6-adapter	4.2.1.Final		6438e14097a1db06cf03bb09e8607988bdc4fc63
org.keycloak	keycloak-saml-tomcat6-adapter	4.3.0.Final		310e635e17334eea77928f31070396f96ec2bf14
org.keycloak	keycloak-saml-tomcat6-adapter	4.4.0.Final		fa40a9fe0c07fb36ce6868ddd462f6f242f09a22
org.keycloak	keycloak-saml-tomcat6-adapter	4.5.0.Final		7ae1d0013a3b2ae4224ff87db6f65e3abdee40af
org.keycloak	keycloak-saml-tomcat6-adapter	4.6.0.Final		9d2a6296609703ce73c9a99ae149aad10a9741ae
org.keycloak	keycloak-saml-tomcat6-adapter	4.7.0.Final		ade61b3739a723f8fe82fc3384384c5bb34a0f40
org.keycloak	keycloak-saml-tomcat6-adapter	4.8.0.Final		358b306a82c97e97d450086246deeb16055baa08
org.keycloak	keycloak-saml-tomcat6-adapter	4.8.1.Final		71dbacf91607e297e45c0cd0a24728f84a3d81bf
org.keycloak	keycloak-saml-tomcat6-adapter	4.8.2.Final		f5c97244b47417f86d911552fdfa0596a94d3553
org.keycloak	keycloak-saml-tomcat6-adapter	4.8.3.Final		180111473ef566bdcf450ea8463a0c9a9a6b429b
org.keycloak	keycloak-saml-tomcat6-adapter	5.0.0		ad2865b7b595870f5cd52a6c039b638e36403cf2
org.keycloak	keycloak-saml-tomcat6-adapter	6.0.0		ff6547cc7137ab0cdaabca832a9f5820e824d36d
org.keycloak	keycloak-saml-tomcat6-adapter	6.0.1		747492e7fea408b969bdf5c93ba80985aff13a41
org.mvnpm	sntp	0.2.4		8eadba451176c905768d745ddcbb1447be1e85fc
org.mvnpm	sntp	1.0.9		5f51cec49d7766fb11c515795c70a4ace6daa3d2
org.mvnpm	sntp	3.0.2		683ca8dcca43dd3a8a8a9f7e2ef02c6654487957
org.projectodd.wunderboss	wunderboss-messaging	0.1.0		b9ef1f689e7416f86ebb6c2f291c248914e4b6df
org.projectodd.wunderboss	wunderboss-messaging	0.10.0		e00e1147d5da21406627c4b0f6f6b94e4de24c9c
org.projectodd.wunderboss	wunderboss-messaging	0.11.0		c8530c5258d19b4b78be714326653a824bce41a0
org.projectodd.wunderboss	wunderboss-messaging	0.12.0		684036a848de3d5d6cc8b6b25d207bdfa04c4a7c
org.projectodd.wunderboss	wunderboss-messaging	0.12.1		1178141fc0611cdbb72c3be3a5d96a28c77aa12e
org.projectodd.wunderboss	wunderboss-messaging	0.12.2		45b13a286ebf454136ae48b803fef2c86f3af3a9
org.projectodd.wunderboss	wunderboss-messaging	0.13.0		f4e8c0a128fed720786fec79eb8783d084f36956
org.projectodd.wunderboss	wunderboss-messaging	0.13.1		c5beb38f564eb32b1b21bbf6fc7fb29b85304f98
org.projectodd.wunderboss	wunderboss-messaging	0.2.0		625dbde29f4efe569db149c3c3f6d37199db426c
org.projectodd.wunderboss	wunderboss-messaging	0.3.0		69650aca10db0cd5df208ec0dc915feaea66e15a
org.projectodd.wunderboss	wunderboss-messaging	0.4.0		b1de63e55a74daf44f254c17f23f5380f87a81a0
org.projectodd.wunderboss	wunderboss-messaging	0.4.1		3f2329d9a617d8fb4858eecec5695de6e9d8117d
org.projectodd.wunderboss	wunderboss-messaging	0.5.0		da5c653b04dcf9d9536070c33373daaba02abfa0
org.projectodd.wunderboss	wunderboss-messaging	0.6.0		547e3c74b73973b3cbd66ba246da71f7c7ad1ad5
org.projectodd.wunderboss	wunderboss-messaging	0.6.1		d4ee22ae659c77461c6934aef6efa960ceea1e41
org.projectodd.wunderboss	wunderboss-messaging	0.7.0		c048ff69f28dac934ea8f669e15d2c0b8e3bd7e5
org.projectodd.wunderboss	wunderboss-messaging	0.8.0		24cfda1f964d2ad591f644f3f6394b079a26a2e0
org.projectodd.wunderboss	wunderboss-messaging	0.8.1		50ee687c3848924f15053961b7ecd96fd06edce0
org.projectodd.wunderboss	wunderboss-messaging	0.9.0		f2463685578c1ff2fa1c5c14cb690ce671d73e46
org.scalaz	deriving-plugin_2.11	1.0.0		ea049fa4b4386afe6dd5b4cbce8975d39a3b8526
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0		7f51348c856983d85dcab79a877ce63c03c67817
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0-1182d8c		3ed7a0103c10313cb7fd82970425653f5fc6a63b
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0-RC2-3433449		d3f3ea00b6907d17f9cd80c2fe042729bbc37d5d
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0-RC2-91b8ec8		9800e1e16069ccb6aaa92c9025f93d6fd37f4349
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0-RC3		7a9ced02dc1f81d562cb2029df9d8bb4d8d666b4
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.0.0-RC3-3e17307		fe8d4e0c961b6159757cd937be2562b705aec32e
org.typelevel	cats-effect_sjs0.6_2.13.0-M4	1.1.0-M1		784aa4018ef38f87e76f0c304c453d05d79ed61b
org.webjars.npm	is-array	1.0.1		f324c23efd84bb54def4c98b60e4427eb91ecfae
org.webjars.npm	lumino__coreutils	2.0.0-alpha.6		d06330fa062539f6fb447fe67ce1327994d7c580
tech.grasshopper	pdfextentreporter	0.0		9e2d281c4943af1a56c4c7813748905f96ca21ce
tech.grasshopper	pdfextentreporter	0.1		eb949c13ec02ffff20ffc65d81688c759ea04444
tech.grasshopper	pdfextentreporter	0.2		3a95b84d781605912ea222d3fb77e6dd87f4ba0a
tech.grasshopper	pdfextentreporter	0.3		4e61a6188d473aaca2e54f022edae9e883f14725
tech.grasshopper	pdfextentreporter	1.0.0		b66504546d8b5a23a23956ebb7cfb09841c7abba
tech.grasshopper	pdfextentreporter	1.1.0		763c99fd3b438ba163736dbab31fa07fee5656e9
tech.grasshopper	pdfextentreporter	1.2.0		f3981f5e8c92990a45e415f2cf360dd29edc6f2f
tech.grasshopper	pdfextentreporter	1.2.1		a4539322d8c7775ac398d5b322e2fa86c72f76cc
tech.grasshopper	pdfextentreporter	1.3.0		5d25c29a718ec9e805f762e18bffc2138ecf491b
tech.grasshopper	pdfextentreporter	1.3.1		0102e3ee916abd0e735ab801977f8d07c1f6bce8
tech.grasshopper	pdfextentreporter	1.3.2		4b48aa367325d57794285fa6545703ca7baf1033
top.myrest	myflow-baseimpl	1.0.0		a1ca6c81540eb14f216167c4058f47e28fdb170c
top.myrest	myflow-baseimpl	1.0.1		38c30a58d9588c67f3b2520c7a0a7321dc6bfc20
top.myrest	myflow-baseimpl	1.0.11		7a5f830a679e15226b14a85cfd5b58fd651448cb
top.myrest	myflow-baseimpl	1.0.12		fc8c5aaf5e569e16b0f3d6b62c3ca57c62b753ff
top.myrest	myflow-baseimpl	1.0.2		196ff5e0106ba378ace0b8c12619e7de409f3e2e
top.myrest	myflow-baseimpl	1.0.3		522ba0720a7e39ff3e774fc88eb914ebcacb3213
top.myrest	myflow-baseimpl	1.0.4		30cfc51ca1358d97f6a6b84f716e954783db631b
top.myrest	myflow-baseimpl	1.0.5		a0a8268a49424db89245d30503d6bc47160d010e
top.myrest	myflow-baseimpl	1.0.6		8210ee8e2ad10009a275e321fd046794945fca95
top.myrest	myflow-baseimpl	1.0.7		a77649471c3b6a3c26f24c47291762ee7fb3e03b
top.myrest	myflow-baseimpl	1.0.8		edafe5bd00bf69748a505fe19b060bc9b01e1884
top.myrest	myflow-baseimpl	1.0.9		0b744d74dc1c4046c4749c561a3518e44497995d
top.myrest	myflow-baseimpl	1.1.0		af6662adc4e0aa5c0a78f36d4dcc53bfc5ee358f
top.myrest	myflow-baseimpl	1.2.0		84acfa2c8230764feeaecc9f0db168cf2c4c5dba
top.myrest	myflow-baseimpl	1.3.0		bd6d971674fd6f37231d9a325ca9385473417b0a
top.myrest	myflow-baseimpl	1.3.1		cb1fca6447fc5199a2944707fc582a7151bc4380
tz.co.asoft	epsilon-fields-macosarm64	3.0.11		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.11	metadata	e55f57fa93c232a35545fd08c456e9344451fd4b
tz.co.asoft	epsilon-fields-macosarm64	3.0.12		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.12	metadata	8166b6a130859882894498ce3acf26fd08411702
tz.co.asoft	epsilon-fields-macosarm64	3.0.13		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.13	metadata	36164366a9bd1e161d39a349c610330940558336
tz.co.asoft	epsilon-fields-macosarm64	3.0.14		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.14	metadata	3eb5ca3f183029a60060311ec8eded786dce7265
tz.co.asoft	epsilon-fields-macosarm64	3.0.15		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.15	metadata	76caf5db8d3786af6475f6abfa8e94229115c4ef
tz.co.asoft	epsilon-fields-macosarm64	3.0.7		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.7	metadata	8ec1aee09d918204e6d68e3873dede054dcf985d
tz.co.asoft	epsilon-fields-macosarm64	3.0.8		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.8	metadata	76440e3e68faeef1df709a72b6de5d5b2eb4d137
tz.co.asoft	epsilon-fields-macosarm64	3.0.9		N/A
tz.co.asoft	epsilon-fields-macosarm64	3.0.9	metadata	a7394cb0fcca6209b486bacbdd91a5f30df2ecca
