at.crea-doo.homer	decanter	1.0.11		N/A
com.liferay	com.liferay.dynamic.data.lists.api	2.1.47		894f6d429f9cf53a79633456e4b37ca72b9077fa
com.liferay	com.liferay.dynamic.data.lists.api	2.1.48		853be0c93adbda7183cc5345d826ab045e9391cf
com.liferay	com.liferay.dynamic.data.lists.api	2.1.49		7178f128d086ee1d5a6f2ccc0da1df0d3f1a2aa5
com.liferay	com.liferay.dynamic.data.lists.api	2.1.5		e2d6029fbd98c2c9d0c4c693c842621a241a4fbe
com.liferay	com.liferay.dynamic.data.lists.api	2.1.50		fa4d44b8e9420b7839ee3d2be75f89987d7e71c8
com.liferay	com.liferay.dynamic.data.lists.api	2.1.51		96a101bbf16feeab3780ffa7b3ad19c02335a340
com.liferay	com.liferay.dynamic.data.lists.api	2.1.6		b346e7ca581394e6d6f7788f5fcd4e2b74f7ea62
com.liferay	com.liferay.dynamic.data.lists.api	2.1.7		5bd19b2691653eee7e4e61097a0ff95037e0f7df
com.liferay	com.liferay.dynamic.data.lists.api	2.1.8		21df916d5e7e4095dd2af35d2f4dd5724285db45
com.liferay	com.liferay.dynamic.data.lists.api	2.1.9		da038dbca88e5c7d2d0cf49b491a3914b6d36f30
com.liferay	com.liferay.dynamic.data.lists.api	2.2.0		02002ac685f1ef23f2032465632d1c8d8d0fa662
com.liferay	com.liferay.dynamic.data.lists.api	2.2.1		74d332440f899275844a738ef6d512574a830927
com.liferay	com.liferay.dynamic.data.lists.api	2.2.2		4be263a12e8254ae7f975f4f0661d672e79617bd
com.liferay	com.liferay.dynamic.data.lists.api	3.0.0		e35386c9bbd9df3c9f366741d9c3b81c984c7d7f
com.liferay	com.liferay.dynamic.data.lists.api	3.0.1		c1e69d9755defe81d349ccf0e39d93f67652d482
com.liferay	com.liferay.dynamic.data.lists.api	3.0.10		a4ffa60c7b1a7579587bb2fd9026db58eaa848fb
com.liferay	com.liferay.dynamic.data.lists.api	3.0.11		1c003cbccaae9cb5e4c2c8023135c69017443bf6
com.liferay	com.liferay.dynamic.data.lists.api	3.0.12		8b762da60ec8cb1a1b826ee219faf244106007da
com.liferay	com.liferay.dynamic.data.lists.api	3.0.13		a88daac3cc101fc72088b6c53aed5a6a092139ec
com.liferay	com.liferay.dynamic.data.lists.api	3.0.14		4134241c4f12e8a33ff366b73faa8d7cf652cf6b
com.liferay	com.liferay.dynamic.data.lists.api	3.0.15		798bff2a065c07b0d47df0592c124a1dedfb276d
com.liferay	com.liferay.dynamic.data.lists.api	3.0.16		4619e5547968145474f5fe3525f86f87c9b577cc
com.liferay	com.liferay.dynamic.data.lists.api	3.0.17		b6212f499c39e41901de8146e700a49decab4ede
com.liferay	com.liferay.dynamic.data.lists.api	3.0.18		27a8624cc9934c85e4a6d985363201e8170c0433
com.liferay	com.liferay.dynamic.data.lists.api	3.0.19		9a50bb6acfb1314a4dc3c647eed0d25d08100de5
com.liferay	com.liferay.dynamic.data.lists.api	3.0.2		81286ed6b2c9452fbf07bd232ea993e0ab26eef6
com.liferay	com.liferay.dynamic.data.lists.api	3.0.20		468880065066e73d4e5a7cba216968b73b4c5c4d
com.liferay	com.liferay.dynamic.data.lists.api	3.0.21		0700ef5c7363335a06320dca13c0a1d4c767e91a
com.liferay	com.liferay.dynamic.data.lists.api	3.0.22		0d46c67dc625134992bae807f322f2495ae000b7
com.liferay	com.liferay.dynamic.data.lists.api	3.0.23		62b2910bdb91ea3e0768bb961e95dd05c0c93848
com.liferay	com.liferay.dynamic.data.lists.api	3.0.24		5814a0a4eff121ce7cb4fc8e3b7a4649cfec4871
com.liferay	com.liferay.dynamic.data.lists.api	3.0.3		d130dd724a7acea78e94edae79f9af26b4471a82
com.liferay	com.liferay.dynamic.data.lists.api	3.0.4		3cef55690d789a368f5710c8f74e230f2f971ba7
com.liferay	com.liferay.dynamic.data.lists.api	3.0.5		82ae28050cc3521e06428519569b9fada351a4c1
com.liferay	com.liferay.dynamic.data.lists.api	3.0.6		4311f26f50a0f38fe09844d74b5ec24189ec408d
com.liferay	com.liferay.dynamic.data.lists.api	3.0.7		ad1d7a793cd1726ce69af3ebd2143ff6a8ad9654
com.liferay	com.liferay.dynamic.data.lists.api	3.0.8		6a7467e9b4a7bec7846d33e0c95682dd5a24ca3c
com.liferay	com.liferay.dynamic.data.lists.api	3.0.9		9981b6bb379eb4b125a5a84a0f2865f4d73c20a0
com.liferay	com.liferay.dynamic.data.lists.api	3.1.0		f8b893f5d1e9b9b24e47df8758311a05cde03a23
com.liferay	com.liferay.dynamic.data.lists.api	3.1.1		bdf5c18ebc22034bc9ff03b044e1af380253b74b
com.liferay	com.liferay.dynamic.data.lists.api	3.1.2		f34dd81fcd9c735ba8e03e63fb1f35e818234ea2
com.liferay	com.liferay.dynamic.data.lists.api	3.1.3		98735b2cddd0d5dd816862c4b41c3c65b18dedef
com.liferay	com.liferay.dynamic.data.lists.api	3.1.4		41b47414f1e15484c5cb94c181470317189dcd44
com.liferay	com.liferay.dynamic.data.lists.api	3.1.5		46cede0b44cf0840793f1859e40cc39f871052d9
com.liferay	com.liferay.dynamic.data.lists.api	3.2.0		55879e35de630e1f5d370d3ddd9a1e3959862b8c
com.liferay	com.liferay.dynamic.data.lists.api	3.2.1		e7066da52f5fc1b253aad2a600d60901deedba81
com.liferay	com.liferay.dynamic.data.lists.api	3.2.2		33303d6f6851108eab3d0931213bfbb1c51b6695
com.liferay	com.liferay.dynamic.data.lists.api	4.0.0		2d915232c4df8899458d32a508b16ae0292039cd
com.liferay	com.liferay.dynamic.data.lists.api	4.0.1		ff8a5744d76d4515257235944eba5bee6e457fe8
com.liferay	com.liferay.dynamic.data.lists.api	4.0.2		9a7e53be4cb34e1f7b0e4bc842cad0dc5a87321f
com.liferay	com.liferay.dynamic.data.lists.api	4.0.3		7f597a18a3d9c71562f8f4265dbf4040e6651009
com.liferay	com.liferay.dynamic.data.lists.api	4.0.4		0174edad9d3749c86dd94928fc4e7332bd89d9ca
com.liferay	com.liferay.dynamic.data.lists.api	4.1.0		bd96bab4700750b33b53036510745771bec08e0d
com.liferay	com.liferay.dynamic.data.lists.api	4.1.1		f34af8757e239a33c1b1436d360499e2bb856ed3
com.liferay	com.liferay.dynamic.data.lists.api	4.1.10		0f9de0a9c6afb0a6c60adbc39d0fd0ce82129841
com.liferay	com.liferay.dynamic.data.lists.api	4.1.11		d4c617b5157e25d829a96f5630860f34b3df36e8
com.liferay	com.liferay.dynamic.data.lists.api	4.1.12		c76695d9e622e30aa442216f89223f4f4ac234ef
com.liferay	com.liferay.dynamic.data.lists.api	4.1.13		e730b009d55e318707b3d3970f1692878759351b
com.liferay	com.liferay.dynamic.data.lists.api	4.1.14		8fc9accd1e0b119dd24f189fb1549fe16a295a67
com.liferay	com.liferay.dynamic.data.lists.api	4.1.15		a9443031c695bbb53fc7f7d291d4a16a109102b5
com.liferay	com.liferay.dynamic.data.lists.api	4.1.16		bb29ec09c8986e9234d38b03fad5003646a0570f
com.liferay	com.liferay.dynamic.data.lists.api	4.1.17		6992df9c571431dadb91d3a72da4fd3655ce2e7e
com.liferay	com.liferay.dynamic.data.lists.api	4.1.18		3a1d28135ae218aa6e345952f122eb3634e1a40d
com.liferay	com.liferay.dynamic.data.lists.api	4.1.19		06fb589ebad1aa1a8c7e150094899168b2366f3c
com.liferay	com.liferay.dynamic.data.lists.api	4.1.2		7b716c0d64bb1537d3e94bf1491942588a8181af
com.liferay	com.liferay.dynamic.data.lists.api	4.1.20		8909e9d0b88001c8a8b74bb7616aebdca514bed9
com.liferay	com.liferay.dynamic.data.lists.api	4.1.3		34e2ea7b8d87988a7236879cb5600c2f310e3f40
com.liferay	com.liferay.dynamic.data.lists.api	4.1.4		883c556471d4fce804c56f2eb84f4ab325cfc108
com.liferay	com.liferay.dynamic.data.lists.api	4.1.5		78903662efca3d7505c00c4a6960a063f63fcb9a
com.liferay	com.liferay.dynamic.data.lists.api	4.1.6		c4fa04a7823d543a78164955a614bcdca1610869
com.liferay	com.liferay.dynamic.data.lists.api	4.1.7		ae28f19a2670197a48bf13d7ab6e2c051abbdec8
com.liferay	com.liferay.dynamic.data.lists.api	4.1.8		3fba06b06eaacbb359e04fbba663feced8404b9b
com.liferay	com.liferay.dynamic.data.lists.api	4.1.9		acc5223a03d9578eab15f79a16d6dc2bd14d43a1
com.liferay	com.liferay.dynamic.data.lists.api	4.2.0		dac18cd74fd7d402ff58e6ab09bc28d5e704326b
com.liferay	com.liferay.dynamic.data.lists.api	4.2.1		bb74ef49dcb6567e5638fb1ddf8af3aeb8b0a88f
com.liferay	com.liferay.dynamic.data.lists.api	4.2.2		6485d06f1244d5335a53cd8a3b61abec4ed7c0dd
com.liferay	com.liferay.dynamic.data.lists.api	5.0.0		2ab553eb8b2745b49e38949beba7c7c6f386ab4e
com.liferay	com.liferay.dynamic.data.lists.api	5.0.1		716f1036c1624af139cc92d1736e9877a7329725
com.liferay	com.liferay.dynamic.data.lists.api	5.1.0		0c8a63eb9e3fd2b39ef18b98347aec55958dfe9d
com.liferay	com.liferay.dynamic.data.lists.api	5.1.1		f4244c2fc593077899ad56fb4820d3a955f6d7fd
com.liferay	com.liferay.dynamic.data.lists.api	5.2.0		c4131168ae4a268c5d7263e2a17ce7f626f78205
com.liferay	com.liferay.dynamic.data.lists.api	5.2.1		f271a05196cb121e9f01623e2777b08b1882d056
com.liferay	com.liferay.dynamic.data.lists.api	5.2.2		b065531be21181c198dfd7eb29e3fd4541843962
com.liferay	com.liferay.dynamic.data.lists.api	5.2.3		baef6bfc138392abb1c6c49010a6acb5d95455bb
com.liferay	com.liferay.dynamic.data.lists.api	5.3.0		4bf3e8bfda8a07235d4ed0a1c77c49d8aea52749
com.liferay	com.liferay.dynamic.data.lists.api	5.3.1		1d2f7d4778795969b80b0486ee53dd4ed4e359b0
com.liferay	com.liferay.dynamic.data.lists.api	5.3.2		9bc50922b1338f90dee64ee455efa4c18369615f
com.liferay	com.liferay.dynamic.data.lists.api	5.3.3		31acee176693db38e1557e106c76111a8cdf9ad2
com.liferay	com.liferay.dynamic.data.lists.api	5.3.4		d72497adac84a558334cd615129300bbd220977f
com.liferay	com.liferay.dynamic.data.lists.api	5.3.5		25554820c0ddbc97babe1fe01b64c931d1569c16
com.liferay	com.liferay.dynamic.data.lists.api	5.3.6		d8bc52e7fc26a8137242406a7275bc17d93b42c5
com.liferay	com.liferay.dynamic.data.lists.api	5.4.0		f5172ada06dd8b080121be8f2f1ce80c35c66a07
com.liferay	com.liferay.dynamic.data.lists.api	5.4.1		3319dee9b390e66bf57f57416848b6282f70e62c
com.liferay	com.liferay.dynamic.data.lists.api	5.4.2		c31e1ab60b21f6e0f670157f2b2b8644205c8057
com.liferay	com.liferay.dynamic.data.lists.api	5.5.0		15a4ba20520cca70470fb4a8debdf1f67c25330c
com.liferay	com.liferay.dynamic.data.lists.api	5.5.1		0be1398ed00534644e472e3a023177db953cd9b9
com.liferay	com.liferay.dynamic.data.lists.api	5.5.2		aa5c96d5653627fbdca649fd76da0702647799dd
com.liferay	com.liferay.dynamic.data.lists.api	5.5.3		0f1d1a4f2274601040de5df91f20c08d3db2e3c1
com.liferay	com.liferay.dynamic.data.lists.api	5.5.4		7502f6c1a1fd674eb181c9174e44c69be155f41b
com.liferay	com.liferay.dynamic.data.lists.api	5.6.0		42fa406a6af6109fa1a6be38a2934ca9be921851
com.liferay	com.liferay.dynamic.data.lists.api	5.7.0		c394c3e563afac467e6f138410f393271f63399d
com.liferay	com.liferay.dynamic.data.lists.api	5.7.1		e68925bc52edaba96e23292f1c98275f1747298d
com.liferay	com.liferay.dynamic.data.lists.api	5.7.2		79088fb8e6f289c4324ead1f8a2197cb0aa3441e
com.liferay	com.liferay.dynamic.data.lists.api	6.0.0		877d74f579328087e71b9a6b6e34683c6d7c432a
com.liferay	com.liferay.dynamic.data.lists.api	6.1.0		d245dfef5deb17a68f60f6ba360f90ab1519b490
com.liferay	com.liferay.dynamic.data.lists.api	6.1.1		efa2231592fb26f215652cac6386bd48622b9c78
com.liferay	com.liferay.dynamic.data.lists.api	6.1.2		fe3fcd1b2e31333f9c6df22e7e931e7728dbffe2
com.liferay	com.liferay.dynamic.data.lists.api	6.2.0		254718776ea6355023b64ef0c37242d0487fd865
com.liferay	com.liferay.dynamic.data.lists.api	6.2.1		caffdb37e7e4d8b1cf174da6697dd942a5d97d57
com.liferay	com.liferay.dynamic.data.lists.api	6.2.2		f9d2fed71c40dab28c9f07186b5c84d8c5ae383f
com.liferay	com.liferay.dynamic.data.lists.api	6.2.3		25d1c15d247f22037075dfb3f32c847abcf0e913
com.liferay	com.liferay.dynamic.data.lists.api	6.2.4		ef1ef8d91b765acc047ba952e71f5a670a852213
com.liferay	com.liferay.dynamic.data.lists.api	6.3.0		eb38463116f546b7c9a07475836e69583cc54de1
com.liferay	com.liferay.dynamic.data.lists.api	7.0.0		600516bec452a5b1b3ab12c49f33f428b26ba930
com.liferay	com.liferay.dynamic.data.lists.api	7.1.0		df42f6f415c28ed27e2e92b51b26e1ba9cd0db9e
com.liferay	com.liferay.dynamic.data.lists.api	7.1.1		bd1095499d26804781b720d1214e9eaa180f440b
com.liferay	com.liferay.dynamic.data.lists.api	8.0.0		e49b70ef9d028658c00042cc690b6569738a7ff4
com.liferay	com.liferay.dynamic.data.lists.api	8.1.0		51da624cc0000c4839c674b055d9379e58a9c7b5
com.liferay	com.liferay.dynamic.data.lists.api	8.2.0		754f2389bd8e0627c847832754577e820b7ea18c
com.liferay	com.liferay.dynamic.data.lists.api	8.3.0		069c4f82ee1964b4fdd6375ed3491397fe6b6d6a
com.liferay	com.liferay.dynamic.data.lists.api	8.4.0		dd1ebe6469372c5d4e54eb58f5d957fcd7f8752d
com.liferay	com.liferay.dynamic.data.lists.api	8.5.0		77e5115ef7d8b46b8bebd5197fa5f65794576709
com.liferay	com.liferay.dynamic.data.lists.api	8.5.1		5fdc200cfb748eb10973024700770f6c75ec971c
com.liferay	com.liferay.dynamic.data.lists.api	9.0.0		5850338665b66cac1db9566928eb240c275042f1
com.lihaoyi	ammonite_3.1.1	2.5.1-5-9dc876c2		8b8f471cca9ee19c200f2427567fa74fef624b27
com.lihaoyi	ammonite_3.1.1	2.5.1-6-5fce97fb		9e076a4d81f29f849d16d1480b81479bb238df5e
com.lihaoyi	ammonite_3.1.1	2.5.1-7-cd989427		0a139b4c729d4d3f49ec74224b1d9972a04e10dc
com.lihaoyi	ammonite_3.1.1	2.5.11		f066b9e8fab9a98a322fdc3863e8f4c98cb2e72f
com.lihaoyi	ammonite_3.1.1	2.5.2		a88532693dc7330732d4eb93ce921a04698d287b
com.lihaoyi	ammonite_3.1.1	2.5.2-1-fcc95af4		3aa96907b9073eeca617157af32adfe84de3f8a1
com.lihaoyi	ammonite_3.1.1	2.5.2-2-23bcacbd		da0f039bb3a1051f978db36ab473da2edbaedac2
com.lihaoyi	ammonite_3.1.1	2.5.2-3-9345be7d		33580fa7a978ec73089d469ff4e405955cfd175d
com.lihaoyi	ammonite_3.1.1	2.5.2-7-31b8504d		85c7f4f167ed2afb8cdc9abcaf4b44a4a5aeb4f4
com.lihaoyi	ammonite_3.1.1	2.5.2-8-43f5564e		037de09aa155fcaba4d91e8515aa93611abb14f8
com.lihaoyi	ammonite_3.1.1	2.5.3		80cf51f547f644e78b62ce85e9d54110742dcdb4
com.lihaoyi	ammonite_3.1.1	2.5.3-1-b7b4900a		23774611f40d32f343713ad0eb1985943758c282
com.lihaoyi	ammonite_3.1.1	2.5.3-5-e41aa313		8aeae3cbc294803ef176652768edc98acda0201f
com.lihaoyi	ammonite_3.1.1	2.5.4		ccc827e0895c2d5bcc6d07542be901188eb87eb0
com.lihaoyi	ammonite_3.1.1	2.5.4-11-4f5bf2aa		9207c45209c0a7153b6a3e5c4fc4014a9147ff58
com.lihaoyi	ammonite_3.1.1	2.5.4-12-80e9cb33		1b4d39cca111bb398653081494966bbf868b6092
com.lihaoyi	ammonite_3.1.1	2.5.4-13-1ebd00a6		14923d6f1d914ddc584fd813c8a97fbd721ba85c
com.lihaoyi	ammonite_3.1.1	2.5.4-14-dc4c47bc		f692323917a605bc302931f43b1e710f254bcdf9
com.lihaoyi	ammonite_3.1.1	2.5.4-15-f4a8969b		a0820ac754405ffa9b26c10ba59a349bcd636d0f
com.lihaoyi	ammonite_3.1.1	2.5.4-16-7317286d		6d424d050ff2db4a58b43c874564f9f2144177e7
com.lihaoyi	ammonite_3.1.1	2.5.4-19-cd76521f		d647a548a179c34451f0cd02d2094d19ef7a880d
com.lihaoyi	ammonite_3.1.1	2.5.4-2-71d100df		bb1daea3f1eb6f4cbbdace27da2e261273698dbd
com.lihaoyi	ammonite_3.1.1	2.5.4-20-4c4fabc9		244d5be244edc94e563082646bc8608376451255
com.lihaoyi	ammonite_3.1.1	2.5.4-21-f7e4c22e		a7296bbf2cd3636c7e6782184fd3a8321b448001
com.lihaoyi	ammonite_3.1.1	2.5.4-22-4a9e6989		b80c2688372b1a048ba2c1678ecd8459d040b6a7
com.lihaoyi	ammonite_3.1.1	2.5.4-26-9cd15abe		022b57a6d08fc0e0e2adf78fe168881e887319f9
com.lihaoyi	ammonite_3.1.1	2.5.4-29-871e6900		a528810421580980fcf60413a7cffda2d88c33e2
com.lihaoyi	ammonite_3.1.1	2.5.4-33-0af04a5b		e585aad29dda033b7ad134b6cb41448d369241b5
com.lihaoyi	ammonite_3.1.1	2.5.4-34-1c7b3c38		8753b0486fdc8a0ec91adaf7323f824412ada119
com.lihaoyi	ammonite_3.1.1	2.5.4-35-ebdeebe4		4d119a5e91008c1ddf7d71268fba7fc5f524d789
com.lihaoyi	ammonite_3.1.1	2.5.4-7-b48f40d3		96f087320d4225802f82939032b5cfed52b2048b
com.lihaoyi	ammonite_3.1.1	2.5.4-8-30448e49		d155b98f64b6eb0a0fbc91ce5c7a169cf6fc5403
com.lihaoyi	ammonite_3.1.1	2.5.5		f177ed1da0c23d35dba63dce855e9c65328a6f5a
com.lihaoyi	ammonite_3.1.1	2.5.5-10-82727958		e6cba0b51d6726406f007b66335594d2d56ae7b6
com.lihaoyi	ammonite_3.1.1	2.5.5-11-626c15b0		45bc76e2ea7489adfed1f78eb2af4b10318f1f29
com.lihaoyi	ammonite_3.1.1	2.5.5-12-e1748830		96067e2c82a3511c9e2509ebf5ea290443896bf7
com.lihaoyi	ammonite_3.1.1	2.5.5-15-277624cf		279b98e9dc9072ba09e3ea3f8fd38cb74ca71091
com.lihaoyi	ammonite_3.1.1	2.5.5-16-8d71f4bb		e838c54ecd83cb9de2722a9ee7932453c30fc0de
com.lihaoyi	ammonite_3.1.1	2.5.5-17-df243e14		bf675b1aa2177cb9b9a35b897cef3734e15bd16b
com.lihaoyi	ammonite_3.1.1	2.5.5-8-5a062268		ccbd25ba1fe90043385f4afcc698192068a41679
com.lihaoyi	ammonite_3.1.1	2.5.6		3a1adab316db4409f86320b21fedd4a976025e5c
com.lihaoyi	ammonite_3.1.1	2.5.6-1-f8bff243		39fbb840b61d639366f952ab0b5291259e9fd052
com.lihaoyi	ammonite_3.1.1	2.5.6-3-279104dc		09565f9262a89447c41e3596df09192f36b3dff8
com.lihaoyi	ammonite_3.1.1	2.5.6-4-4a07420b		ae964a6d82daee3cdea5758e5a80d32c1b7f117f
com.lihaoyi	ammonite_3.1.1	2.5.7-1-cf178c31		c8f5349c0e3fc7e64d995ada7113c1b04771205d
com.lihaoyi	ammonite_3.1.1	2.5.8		18d8e849aae239df4476159bd13d32c8890432c3
com.lihaoyi	ammonite_3.1.1	2.5.8-1-837c3adb		97c8ebd37137d1512b6ca74c00e725f095e99721
com.lihaoyi	ammonite_3.1.1	2.5.8-2-159ff8f6		3cb14f170c7ed59bcd1cba695ebfac94a30db987
com.lihaoyi	ammonite_3.1.1	2.5.9		c8c5db07e17a8deece277d8164420d33962909dc
com.lihaoyi	ammonite_3.1.1	2.5.9-1-6321610a		5ae6a5be757a063cdeeb7c745c7ec82a4286bab2
com.lihaoyi	ammonite_3.1.1	2.5.9-2-7633e640		13aa4f613f7c4e900822318e58dad8b692df17dd
com.lihaoyi	ammonite_3.1.1	2.5.9-3-feb1f0c6		23c9ac36e9817dfbdc0f467610465baddc04bd03
com.lihaoyi	ammonite_3.1.1	3.0.0-M0		3db9b2df32e000e0b86a6c5d6dd105c03ddc5d21
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-1-beb96bfb		70582dfada289cd48fb797928f751732cf857d8d
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-10-addf882b		161b0965cf2e7776af9495f626e114e7724b1d6b
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-14-c12b6a59		2798afcdc4c4bf9fdc48a78df41a0645af8c6834
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-17-e7a04255		f99f86a06db39a250e3e4d1c4a2c828f72f553be
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-18-2a7ed173		daf843bdbed3093d11da94440a673a3854062449
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-19-62705f47		1fdbd48d6d265fe372f898fa0d898add2085b408
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-2-1e6a6342		0cfb7d2426018510e19380079578ef9b48d43355
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-23-f664d7ef		ba70fc984a95ac4c44aa9bedd2708f64f3789e3b
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-24-d63f26be		2af8bc45c3e2df2a2622b07112bdb1c8257931bc
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-28-239e82a8		b8861ef90d9396b3dfb89c067ad2c46986d709b6
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-29-9e3ddc8e		32806dece5774e9d3e4cb6a720736941a7b4bd5d
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-3-c2d1e706		5401243ada9ede7828415f463cf97dbfa62c46e3
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-30-1634c52a		07c85bc7d2c69b645b8802c3d9fd9fa5ef3bfdf2
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-31-80deef08		c659f0645e6a668cfd72734b5a5fd9d690f9197e
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-32-96e851cb		df4bb6f338e30b9e2d3b14dc482280ad73e1d3cc
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-33-94c5ce87		e4c1b28f2c054cc7c3969c48aeac54d6a6814741
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-34-2720f120		8e423680cef42449559c0a97e6957f88a7db16ea
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-35-e445eb40		d59ab31661eadf970b270df7f271099abee2a2ab
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-36-74c8477d		00d3652df519b9dbaba177013139c0644f004278
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-37-fc285279		e493be62fe219339acab6dba4581b8e5cc72a6fb
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-38-96641965		fa68f65c7ffc3062dc189aee3eaa8568c8d11f80
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-39-ba724263		9623a179cf60d03d258e958f38e3d893b28e4dbe
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-4-cf2ff986		a1ddba74e44c1415e45776c2d5b5dfa2262d341d
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-40-ab5f8a2a		17f8cfd2315c89934115f3d390850cddff330e0c
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-41-2dacc9ef		c34b7afd75348f7b520034b509c4f438fd5341cb
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-42-55d908ea		3bfa9783797b1a62af0f46ed4156a390758066f1
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-47-cab76b4c		70772800eea1b08a3cb813d92c274ba158e92fc2
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-48-8b1a5588		771a3dc58c14346a74967f3c579e09bc1141f346
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-49-151446c5		31b29137ca8722efcd9377f2389466c9da8491b8
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-5-0af4d9e7		d9c27f6f9881eccba187a5f4af2a0aede8e91601
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-52-d2acc162		a788eef92262d1ef6e8473ac9826e2d9faf6606d
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-53-084f7f4e		860b88aee5d40c46ab54b297129937a43c5773d5
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-55-8ef21714		6cacc7877510049516a2dbf0ca3af8abec613e9e
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-56-1bcbe7f6		52915578dd4d0ba7cf658b72a91fa42fd0652071
com.lihaoyi	ammonite_3.1.1	3.0.0-M0-6-34034262		8aa6e1972726c748bd349e0acb319d4ba934b57b
com.oracle.kv	oracle-nosql-server	18.1.16		b48cccecf604ff064a0534706972d2fbb794bbe8
com.oracle.kv	oracle-nosql-server	18.3.0		8f19f90c145b6a872cf18bb2075d6633d2b62ca6
com.oracle.kv	oracle-nosql-server	18.3.10		fd047bece20ac63b47b30da4b418a94adea7bd07
com.oracle.kv	oracle-nosql-server	18.3.9		8c8a09d2ee2fe3e7a30f0bdef4e5e4f1c21a5b08
com.river-kt	connector-aws-jvm	1.0.0-alpha13		2ad14aed781c4a73ed4dbb421966d408a0a06686
com.river-kt	connector-aws-jvm	1.0.0-alpha17		2ad14aed781c4a73ed4dbb421966d408a0a06686
com.river-kt	connector-aws-jvm	1.0.0-alpha18		2ad14aed781c4a73ed4dbb421966d408a0a06686
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	0.90.1		184d79392ada56861238cfb2df8be87634e375a6
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	0.91.0		c283eb6a876d83d9ba55b40ce95b8ce4600ecce6
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	1.0.0		5a546fcb5650242b8e52fe4c40269120daa022dc
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	1.0.1		bee5285a8451925267e245487a4be2019536362e
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	1.0.2		77c46526bf1b4854bdff5dab4a47dc7a161965d6
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.0.0		120f2d5db3dd76f727375f04c8f9430d7c128d48
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.1.0		f46b5a15232fb196aa92c34c1f2f387c25347953
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.1.1		9e1dcf6b18b62a6426913e6d91222bda84d80720
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.1.2		ee73886a9dc9a228638d4c511479fa3bb221212a
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.2.0		1f9bcc7f1a9850da2b2b42542b55352dbe7d8036
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.3.0		7e59fcc7dbf570107f80c03de669ab12e6a09786
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.0		ee73efd2a83fc9b6b2f4b6d542f105c101a12b4c
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.1		cfcea3bcb2bc75cb6a33b3d57eae0c2526d1ebfc
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.2		ad30a918b095baf55ad8ab87e8d6f3b620fc28c4
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.3		adf93916fa30f0e849ee0ca3a74ce7ae98495331
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.4		dc1e0e632a6ab53cc11774d25065004c1cd42db8
com.sksamuel.pulsar4s	pulsar4s-jackson_2.12	2.4.5		87b85902e21e5d1f45c18f4bfef4560412aebda2
