app.softwork.serviceloader	runtime-wasm-js	0.0.15		N/A
org.apache.camel	camel-scr	2.22.1		cd4e22c308134aff3da2a7555ebfc2e43290c227
org.apache.camel	camel-scr	2.22.2		e7bb5388243318313654a7c8f19a4109524fa71c
org.apache.camel	camel-scr	2.22.3		08bfbfcb7b95348ece554e2267f9be3ef28be2b2
org.apache.camel	camel-scr	2.22.4		66bb747129acf824b6d3d2a92c46ff9d227182e3
org.apache.camel	camel-scr	2.22.5		73fc76f3ccbc44d044129305d0af7eb32a032797
org.apache.camel	camel-scr	2.23.0		53e8a51745eff0edc240c05b861d932eac16f763
org.apache.camel	camel-scr	2.23.1		3947177673a8affe53388d4a60f191df8961e0fe
org.apache.camel	camel-scr	2.23.2		dff3a381e3a91df615844cc3dd9c958fa95c6b92
org.apache.camel	camel-scr	2.23.3		00569c3b6c357af5916f01025fea65acd85d5686
org.apache.camel	camel-scr	2.23.4		52067eb7ff2cdbc18d8f6ad9bade1e97cc6be940
org.apache.camel	camel-scr	2.24.0		b2f0d7324c5fa2d141147de6f75314abfa772d78
org.apache.camel	camel-scr	2.24.1		1ed11831be529f76910b433d0756dc0f4bf4f137
org.apache.camel	camel-scr	2.24.2		941723dd6b82576f2f722b1167d9e827ddec230e
org.apache.camel	camel-scr	2.24.3		ca90ef2884b4ac4fa50d2a6c37ff9d60c5c51614
org.apache.camel	camel-scr	2.25.0		43db7781446b6183daaf76d9e0b5e6b2f99cdbf8
org.apache.camel	camel-scr	2.25.1		7264067b37e3b43ce706b6560dbff00710e5ae11
org.apache.camel	camel-scr	2.25.2		51a3e25192df26d9355a3e832d37747d80500fe0
org.apache.camel	camel-scr	2.25.3		2c4384faf061e2488a05147060ac825b6b053d40
org.apache.camel	camel-scr	2.25.4		cba35a893abb5f49a593f5a59c2fa88cb8bd2420
org.apache.camel.springboot	camel-micrometer-starter	3.0.0		cf7017b68ef720aa747b1eaa46a29e2320cefc53
org.apache.camel.springboot	camel-micrometer-starter	3.0.1		2e432bcc00e45bed2f607966c0a2fe8a7766d0ef
org.apache.camel.springboot	camel-micrometer-starter	3.1.0		a5e977bcfe784ddf740294aea50e7f2bd385926d
org.apache.camel.springboot	camel-micrometer-starter	3.10.0		c063722c1bf3a3374d4dffeffc316abb757f52d1
org.apache.camel.springboot	camel-micrometer-starter	3.11.0		679cd213e50534c39790ce0c3df0a350320ecb87
org.apache.camel.springboot	camel-micrometer-starter	3.11.1		db774ad7f4e8383fb1f55791cf399550d5400293
org.apache.camel.springboot	camel-micrometer-starter	3.11.2		df3f536d16d0a0a2759ac3e817f8a434e31ebaa1
org.apache.camel.springboot	camel-micrometer-starter	3.11.3		087758a377cdd63297cb20b164b8d521fc0d7ac3
org.apache.camel.springboot	camel-micrometer-starter	3.11.4		1bdb70ed612f3daa9f7a4b684c67143555068c94
org.apache.camel.springboot	camel-micrometer-starter	3.11.5		333692e8907c552d03ce629084194498f36e127f
org.apache.camel.springboot	camel-micrometer-starter	3.11.6		18fdfe4368430c48edb2568f4ee7b3231012306c
org.apache.camel.springboot	camel-micrometer-starter	3.11.7		dd1af93f4d18cb7ae4e5bc7fc3f2c0e66d04456e
org.apache.camel.springboot	camel-micrometer-starter	3.12.0		28acd595a5cb125bc644fc6023bb9e4151f337b5
org.apache.camel.springboot	camel-micrometer-starter	3.13.0		76bd8272f0daafe8d7a1cbf09d2a81f10e81dcc4
org.apache.camel.springboot	camel-micrometer-starter	3.14.0		e998da083ed4b06600d333688689934238f36461
org.apache.camel.springboot	camel-micrometer-starter	3.14.1		c34cb8768b6304041d5386caac678b9cf23ded1f
org.apache.camel.springboot	camel-micrometer-starter	3.14.10		f8d1cea90356fdfcb718951049b1497005ff4682
org.apache.camel.springboot	camel-micrometer-starter	3.14.2		90283bc4df4be0a5c1fef7c4241c2d0555231aef
org.apache.camel.springboot	camel-micrometer-starter	3.14.3		c42da4103398d2e97007dffeb4075a54f5638716
org.apache.camel.springboot	camel-micrometer-starter	3.14.4		275c66d2fae30ac5cae2467ae225ed7ef51cef20
org.apache.camel.springboot	camel-micrometer-starter	3.14.5		a154bd36b12f4f033d21638bde2858242222bcd4
org.apache.camel.springboot	camel-micrometer-starter	3.14.6		c38df458f6c48dcb89e704090f1d07bab0dec002
org.apache.camel.springboot	camel-micrometer-starter	3.14.7		28559ca8b35d6a5b6e3d84ebc3206a68f2877561
org.apache.camel.springboot	camel-micrometer-starter	3.14.8		69adae5345fd8194c46e9f1d34d5de5c03ca36de
org.apache.camel.springboot	camel-micrometer-starter	3.14.9		bc9166221eb9f3f10c007e60fa4d46b2fc7a2024
org.apache.camel.springboot	camel-micrometer-starter	3.15.0		7da6bc7583a4126a758066c4e885dade8fb09300
org.apache.camel.springboot	camel-micrometer-starter	3.16.0		1e29b2db77496ce9ac14f1add44ccc0cd08de54c
org.apache.camel.springboot	camel-micrometer-starter	3.17.0		154111584b480cff5f2042d2f38209e402d77f2e
org.apache.camel.springboot	camel-micrometer-starter	3.18.0		6ffaffa41d5da2e6821de3c3524704d385feba5c
org.apache.camel.springboot	camel-micrometer-starter	3.18.1		b1e2c33cc8bf6df599b017b1ef0d1657b159020b
org.apache.camel.springboot	camel-micrometer-starter	3.18.2		36a869400de8c78e21cf10771922f5874119c03e
org.apache.camel.springboot	camel-micrometer-starter	3.18.3		043895d9a2ac145178e477ce9c967b5f287cdfc1
org.apache.camel.springboot	camel-micrometer-starter	3.18.4		f6c7e4d0a62d4f05698f92d8c6c72dc884936391
org.apache.camel.springboot	camel-micrometer-starter	3.18.5		82ecb5029987f843a85cf02fac59a46b8670440b
org.apache.camel.springboot	camel-micrometer-starter	3.18.6		f5cf9b1d6b412fd63a374a949769dd67fc9e67eb
org.apache.camel.springboot	camel-micrometer-starter	3.18.7		ccf04986072923ff1c1d3799902c9c930ad073fa
org.apache.camel.springboot	camel-micrometer-starter	3.18.8		7b7e03edd16eae84d00e7194a8ff5e499f76c938
org.apache.camel.springboot	camel-micrometer-starter	3.19.0		f263b876d89428b93439f7188f173571b3a45107
org.apache.camel.springboot	camel-micrometer-starter	3.2.0		f971c039a9b747cbb2a28aac9c190ffe639c8fe9
org.apache.camel.springboot	camel-micrometer-starter	3.20.0		b39e8947d2f569cd3f5ea356b7473f6f218062b9
org.apache.camel.springboot	camel-micrometer-starter	3.20.1		17f176c37bee7665f32617c8a28dc78bb3487f94
org.apache.camel.springboot	camel-micrometer-starter	3.20.2		f6d225ecf87e6a88b6ad50182fa196a28ae5ad50
org.apache.camel.springboot	camel-micrometer-starter	3.20.3		0283d1a140491efd81458af8c0009c56a34a0f21
org.apache.camel.springboot	camel-micrometer-starter	3.20.4		31ee8a1dcbe082c232a4a089654f45e5818087b7
org.apache.camel.springboot	camel-micrometer-starter	3.20.5		3378f47082d41e054cb1c2accf592dc8221f0924
org.apache.camel.springboot	camel-micrometer-starter	3.20.6		78bbf52df6e7ecd9fae30dea77ccf2b017fca841
org.apache.camel.springboot	camel-micrometer-starter	3.20.7		3efa79c9d600bfdc874426a91ed070bb8d79ca89
org.apache.camel.springboot	camel-micrometer-starter	3.20.8		e142eaedf30d6b617f748b8d1b785d7ca9790497
org.apache.camel.springboot	camel-micrometer-starter	3.20.9		e74489b00ea24ec52514cf451c3a3c83ab8774dc
org.apache.camel.springboot	camel-micrometer-starter	3.21.0		6cdd9571d7bd9bf9ea6256db4d4f335f738e5d8b
org.apache.camel.springboot	camel-micrometer-starter	3.21.1		df660843073777f5bb156d2a43c1a006c0005998
org.apache.camel.springboot	camel-micrometer-starter	3.21.2		35329e6dc7ea242299cf2d54833c005c75739b69
org.apache.camel.springboot	camel-micrometer-starter	3.21.3		67451680c2eb978e6804047d7d773ced173a08f4
org.apache.camel.springboot	camel-micrometer-starter	3.21.4		e7eec737422a4792974ad73fee4e7e2294a935a2
org.apache.camel.springboot	camel-micrometer-starter	3.21.5		0f31220db5efb8c8543e6d4b0996eb58132a4219
org.apache.camel.springboot	camel-micrometer-starter	3.22.0		96b8b4a4efab9ea1a779df8801dc64345f8c0d90
org.apache.camel.springboot	camel-micrometer-starter	3.22.1		e283116c62554b40a1e66b9c9c5b6cc8ea4bf9d0
org.apache.camel.springboot	camel-micrometer-starter	3.22.2		ca81b16a0568d6fabe47fd0e37d44d4b181f9e4e
org.apache.camel.springboot	camel-micrometer-starter	3.22.3		855fb620c6f79f093620f278d380a489bf7e4c91
org.apache.camel.springboot	camel-micrometer-starter	3.22.4		0e189ded5d68e6ae218592a88817fc1ac52283e4
org.apache.camel.springboot	camel-micrometer-starter	3.3.0		001b5e45829198b186a03ccb5e2363e9eafe60cf
org.apache.camel.springboot	camel-micrometer-starter	3.4.0		423d83cc0fd4545901d38a0f6177a1fdddb52273
org.apache.camel.springboot	camel-micrometer-starter	3.4.1		4b01cea734713c4098480dfaf8c84aa8ce49ef1c
org.apache.camel.springboot	camel-micrometer-starter	3.4.2		4f717bf19c66c254150f4e932e89d2d9ece51fb8
org.apache.camel.springboot	camel-micrometer-starter	3.4.3		f4361e89d1b0703903fbc0d1dde80ffaab1e192d
org.apache.camel.springboot	camel-micrometer-starter	3.4.4		6f67f73da092c9576de56da74dbee4879b27850b
org.apache.camel.springboot	camel-micrometer-starter	3.4.5		c71b0ef3778be3151f766f77f9a57045d5e6aad4
org.apache.camel.springboot	camel-micrometer-starter	3.4.6		fba5618344dce655940f770361f5a40d89d7557a
org.apache.camel.springboot	camel-micrometer-starter	3.5.0		ebd144d33d3c201bf01be7d9be01e6362766e700
org.apache.camel.springboot	camel-micrometer-starter	3.6.0		b9da0038f87ba5a648f11425de93327fa60328fd
org.apache.camel.springboot	camel-micrometer-starter	3.7.0		376087b4e7e4c480dc3ee0d7b45d79ce12b92d98
org.apache.camel.springboot	camel-micrometer-starter	3.7.1		7c4c893bfe1147924018765755b5fbbebaf588c0
org.apache.camel.springboot	camel-micrometer-starter	3.7.2		44317a333e09d6acd24fa0578ea549ccfb2f8e30
org.apache.camel.springboot	camel-micrometer-starter	3.7.3		256b6546ff7af77c3be6a80e8c82f304547049c3
org.apache.camel.springboot	camel-micrometer-starter	3.7.4		06d425fdf1b471ab6b9aedfee618b3d45894508a
org.apache.camel.springboot	camel-micrometer-starter	3.7.5		586c279c330deb8b8c449f895a3ccb9b5d0a838f
org.apache.camel.springboot	camel-micrometer-starter	3.7.6		9348f234c66e3a5e990cbdbc3708af46db32179a
org.apache.camel.springboot	camel-micrometer-starter	3.7.7		c2094272f7328938343e511fa1ca872bb15aa3eb
org.apache.camel.springboot	camel-micrometer-starter	3.8.0		905b7fa73fa6a027333d1dd2492d12cd96535f47
org.apache.camel.springboot	camel-micrometer-starter	3.9.0		04e52f3774fbc44aa91953b5f8efd1a61f8bb82e
org.apache.camel.springboot	camel-micrometer-starter	4.0.0		0769986bec6f54ccf5e9028025e716d83fbafa89
org.apache.camel.springboot	camel-micrometer-starter	4.0.0-M1		e51be188bedff337858d8719ee203d0a1e0cf513
org.apache.camel.springboot	camel-micrometer-starter	4.0.0-M2		706ff32dc3a84c6271d1b7fcfaab2434900698e9
org.apache.camel.springboot	camel-micrometer-starter	4.0.0-M3		c1675b177be16345b8869bc44b7b7857dc629166
org.apache.camel.springboot	camel-micrometer-starter	4.0.0-RC1		77f9257dee9ad3f2ab42e8ff5da2867eb41b9b71
org.apache.camel.springboot	camel-micrometer-starter	4.0.0-RC2		e07cad15cdd004757dccfb65f07966b1b42e3c55
org.apache.camel.springboot	camel-micrometer-starter	4.0.1		e6efba20c405d36ce54f4e866792dd8ca2e07f25
org.apache.camel.springboot	camel-micrometer-starter	4.0.2		863017564e684a68ada8875f79955f07557881da
org.apache.camel.springboot	camel-micrometer-starter	4.0.3		0ad05f85fc095679c73644c76b93ea35ee359092
org.apache.camel.springboot	camel-micrometer-starter	4.0.4		612a5dd42ff22631452a774301974f5f3125b9c4
org.apache.camel.springboot	camel-micrometer-starter	4.0.5		9c40e1271f860d7e54a43d1d6241dadf843f0ddd
org.apache.camel.springboot	camel-micrometer-starter	4.0.6		25e9a391983de948afd24aacc527920a7e76c065
org.apache.camel.springboot	camel-micrometer-starter	4.1.0		16448b0d41b95c61c77fb4131592ff7a0fa428d8
org.apache.camel.springboot	camel-micrometer-starter	4.10.0		8aa5509a6c59e0bd4509234c5841022f7a91e138
org.apache.camel.springboot	camel-micrometer-starter	4.10.1		59a0cd00f8a571b31a9785e441f326c7b491c2e0
org.apache.camel.springboot	camel-micrometer-starter	4.10.2		47fa68dfee7f970a629e66c73ab81fc381ed0268
org.apache.camel.springboot	camel-micrometer-starter	4.10.3		bad5d10e89c171d0700ca8ee76482a33a6d970ac
org.apache.camel.springboot	camel-micrometer-starter	4.10.4		058750770dd5388b288951449da1eff621dbf2a7
org.apache.camel.springboot	camel-micrometer-starter	4.11.0		7f4b3ea2bdf661919d9bd8ff2e1b79465f49f4f7
org.apache.camel.springboot	camel-micrometer-starter	4.2.0		08f5d5580cd3e2b1a5fa7efd45dbc4d4aad0d706
org.apache.camel.springboot	camel-micrometer-starter	4.3.0		db98b0652fd33131d388f771019c1857ba2b5c3c
org.apache.camel.springboot	camel-micrometer-starter	4.4.0		437a9c6ea9bc9ac86f27f37413f2b7ab81603594
org.apache.camel.springboot	camel-micrometer-starter	4.4.1		a6f9021a0c6ed092f04cba8401f09e9c404fac7e
org.apache.camel.springboot	camel-micrometer-starter	4.4.2		f550f2293fe791555eb8006e8fd12c762e576fd0
org.apache.camel.springboot	camel-micrometer-starter	4.4.3		88e982111446697735da87e192da873ebfb1bce2
org.apache.camel.springboot	camel-micrometer-starter	4.4.4		222d0b76906e96edc248588e8f362c67091d8bd8
org.apache.camel.springboot	camel-micrometer-starter	4.4.5		6cf7c35a49ed5d9df186a7e885745aa17d938de9
org.apache.camel.springboot	camel-micrometer-starter	4.5.0		75b808b0b2594f48fbfcec3696eff2b90540a58c
org.apache.camel.springboot	camel-micrometer-starter	4.6.0		42f61e4a29986a49f135dcec245a9ea09b121a01
org.apache.camel.springboot	camel-micrometer-starter	4.7.0		9e8f52668fafbd23ff4c136d3e44368244e17cd3
org.apache.camel.springboot	camel-micrometer-starter	4.8.0		228d6ff2942b8e316b913ea730e2bfff162fcd74
org.apache.camel.springboot	camel-micrometer-starter	4.8.1		5ea3eda9f8646773f605f9f7909d6f2a75f8f7e0
org.apache.camel.springboot	camel-micrometer-starter	4.8.2		09a57d20e45e63c23e2f260be88d83290dae21ed
org.apache.camel.springboot	camel-micrometer-starter	4.8.3		a19be90569e6827c223a6cd7563dea49b43963cf
org.apache.camel.springboot	camel-micrometer-starter	4.8.4		deecc24b8fe770967c3a2c82498328b118e19c04
org.apache.camel.springboot	camel-micrometer-starter	4.8.5		02ebd57b312ac9bf3c8ad94cd5aedc94967b6452
org.apache.camel.springboot	camel-micrometer-starter	4.8.6		238bbd3226df5255d4a8805ed461bf93f4fd50ee
org.apache.camel.springboot	camel-micrometer-starter	4.9.0		68b785addfa7a8d1285fdd2cf6e960b1ad1cd14c
org.apache.opennlp	opennlp-models-tokenizer-sv	1.1.0		fb849350217bb37ba025dff775d884f5a749b606
org.apache.opennlp	opennlp-models-tokenizer-sv	1.2.0		cd1e764742cea2c37063ddae438df5e332d03172
org.apache.stanbol	org.apache.stanbol.launchers.bundlelists.stanbolcommons	0.12.0		N/A
org.apache.stanbol	org.apache.stanbol.launchers.bundlelists.stanbolcommons	0.9.0-incubating		N/A
org.apache.stanbol	org.apache.stanbol.launchers.bundlelists.stanbolcommons	1.0.0		N/A
org.broadleafcommerce	broadleaf-cybersource-api	1.5.0-GA		27e884d438be0ad8e11d3758902092ecd221bdd6
org.broadleafcommerce	broadleaf-cybersource-api	1.5.1-GA		a8722ee000c92d95dd19d05d93b5bfd81d445d5b
org.broadleafcommerce	broadleaf-cybersource-api	1.5.2-GA		34ce8011a47717c96870a46b269272fcb5ed9c97
org.broadleafcommerce	broadleaf-cybersource-api	1.5.3-GA		fd129c153be27159539cf8a8c8dc1fd6c08b057d
org.broadleafcommerce	broadleaf-cybersource-api	1.5.4-GA		08a30453f100a01c3070ef91568980c0771b0716
org.broadleafcommerce	broadleaf-cybersource-api	1.5.5-GA		7910643e8150d31ade8939879ee9e6c142c8336a
org.broadleafcommerce	broadleaf-cybersource-api	1.6.0-GA		1feadca163091dc6f36c7a15e7332772ebb581ad
org.eclipse.keyple	keyple-java-plugin-stub	0.8.0		3ce5b52f45f859ed0561072cd6a4b868efc95328
org.eclipse.keyple	keyple-java-plugin-stub	0.8.1		6cbbcdbe1e6e7921dcad568531aa023d40529c59
org.eclipse.keyple	keyple-java-plugin-stub	0.9.0		6805c107e450a31db6037ac6c10478a72e8f6bcd
org.eclipse.keyple	keyple-java-plugin-stub	0.9.0-alpha-1		9aba3ee0182a2e8061b748215d0ff564614da4a1
org.eclipse.keyple	keyple-java-plugin-stub	0.9.0-alpha-2		5014f706793d6ba2396dc2c2665f3ef4d6e7af49
org.eclipse.keyple	keyple-java-plugin-stub	1.0.0		69cab39fecb72a04f9c065fda7a2ce5b19205611
org.eclipse.keyple	keyple-java-plugin-stub	1.0.0-alpha-1		04abb82ed8b8a5a92603b13fe2c5064dfadbb86f
org.embulk	embulk-filter-encrypt	0.3.0		082d92e9512b1b3f448e8191848845c611fbe65b
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	3.7.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	3.7.0	metadata	5c952681ba3aee6f4dba9699b8ae732ebcc3df9b
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	3.8.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	3.8.0	metadata	faf4bff0ad19aba3fcbd0dd93a9e5164032c83d2
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.0	metadata	4c2cf51894d5b4eb420ac2d9d55e1fffdabaf75d
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.1		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.1	metadata	b90b73ec723c5c5ead60ee312bc33aab313367b7
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.2		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.2	metadata	088187fb93842aa0591e0457bf40acc2e11dbc3f
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.3		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.0.3	metadata	49b651295c899cd1917a829870ef3cf0295cd96b
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.1.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.1.0	metadata	b8007011de3a53252eeb398e89f676abf23f9e6c
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.2.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.2.0	metadata	c02af2655ef3f20e625ec4414130dd03fd66e31e
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.3.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.3.0	metadata	a22f4024a2ae4b92b70ac02efc845869a696a63b
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.4.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.4.0	metadata	82a9e80523a4d99d5557cadda7217f30b88d90ab
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.5.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	4.5.0	metadata	4dd7cf4936193604550f7b9a6b1ea789abb70b5f
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.0.0	metadata	d4e634473501efaa84b2369ff6ec151c622fb6f8
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.1.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.1.0	metadata	18fc5691865920a39b38e3f0bf08dc0b5bc9950d
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.10.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.10.0	metadata	c1ccdc177603190609d660003ab5e66aa9b2a7a2
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.11.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.11.0	metadata	ef38220a3c9dbb35aacae1bebe7f092d8f1e9943
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.12.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.12.0	metadata	6c2a9b8369f5b3eadd435a3ebc218a37da1c4f95
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.2.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.2.0	metadata	0aa2a6a485b5645ed585f66b42d2c0dbb99fd9b2
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.3.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.3.0	metadata	a4918fdc81b80fb5ddd1605ef03676e3def1b736
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.4.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.4.0	metadata	fb8f185521a38abab22d919510d21bbcf86d5bad
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.5.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.5.0	metadata	40d2ee9b53111aac447c74700711461d8ab6f85e
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.6.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.6.0	metadata	aeccfd7ddce500963a57c6e4ec6e1a379f22cf7a
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.7.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.7.0	metadata	2a537c2c7e2e71e4aefb93c1aa5d1e6737234e61
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.8.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	5.8.0	metadata	269acae7a679d251748e6e67869111b21311cc76
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	6.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	6.0.0	metadata	a2ee8a93a4730b18600677b655d096bdede9cdfe
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.0.0	metadata	c6dc3c88e4f7e1fb1a6e60293cfc13a13903624a
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.1.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.1.0	metadata	4ee170c7cd41bbe31230271f7d36df6196d25e7e
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.2.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.2.0	metadata	d61ee4ade6c6a1be40c6f45e43a1141e398595b0
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.3.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	7.3.0	metadata	0a344a99d295957eed7045c8cda25ce9ce95a323
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.0.0	metadata	ee5aa1d77c8c0f1b6e0fefccf825b230d5069a0f
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.1.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.1.0	metadata	8a92b260542b15e338db4532e23b9ea73f3c0bc8
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.2.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	8.2.0	metadata	2c4f9caed1a6c37eedbd936dab16f4a8e328dbf9
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.0.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.0.0	metadata	f5efaa55ef0535b27ca30513cf4aafc2cccd248c
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.1.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.1.0	metadata	9bd2925cf5be4ba559da403a637b3c1f039a248d
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.2.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.2.0	metadata	0eb4be486626e797cd01f4a51697dce403a4ff1f
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.3.0		N/A
org.hildan.krossbow	krossbow-websocket-core-tvossimulatorarm64	9.3.0	metadata	8c71e40b398f2e7c87745841d2c368a7afe22c0c
org.jetbrains.compose.animation	animation-wasm-js	1.6.0		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-alpha01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-beta01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-beta02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-rc01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-rc02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.0-rc03		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.1		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-beta01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-beta02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-beta03		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-rc01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-rc02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.10-rc03		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.11		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.6.2		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-alpha01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-alpha02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-alpha03		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-beta01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-beta02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.0-rc01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.1		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.7.3		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-alpha01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-alpha02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-alpha03		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-alpha04		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-beta01		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-beta02		N/A
org.jetbrains.compose.animation	animation-wasm-js	1.8.0-rc01		N/A
org.kathrynhuxtable.maven.wagon	wagon-gitsite	0.1		f060c7bf3ec90ed7918d473c0db1c767f70404c8
