cc.vileda.kalfor	kalfor-verticle	1.2.1		ef84bf21026b4a2ae06584e334ee3912e82d9cd9
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.2		N/A
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.2	metadata	ac5e8e37b06cae8e8a3184724df8f7a125353887
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.3		N/A
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.3	metadata	b6b02ac799d851748d291c4e30c529240f0446d3
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.5		N/A
com.latenighthack.ktbuf	ktbuf-rpc-iossimulatorarm64	1.0.5	metadata	8b516c7982aec108d37656fbc355607556e0cc2a
com.liguanqiao	grow-redis-spring-template-boot-starter	0.0.1		3a9b343ceff73c645b4a1eb2852dfa9e094416cd
com.liguanqiao	grow-redis-spring-template-boot-starter	0.0.2		94ce9d611e1512ff231cdd2482468b05838fd653
com.liguanqiao	grow-redis-spring-template-boot-starter	0.0.3		32274c64c3d4d9c8cefffc790de0a927944d12b4
com.liguanqiao	grow-redis-spring-template-boot-starter	0.1.0		fb795c751ff4c29a6f014c2a63c77ab24b915e8d
com.liguanqiao	grow-redis-spring-template-boot-starter	0.1.1		cb9417fd7cee75bc3cb09fe7131ff84b89f139ae
com.liguanqiao	grow-redis-spring-template-boot-starter	0.1.2		f4b3a9021e159c9a1094f5d31ba70ff0f4d794ce
com.liguanqiao	grow-redis-spring-template-boot-starter	0.2.0		878052a53334f1a489472fc032663228b258ba9b
com.liguanqiao	grow-redis-spring-template-boot-starter	0.2.1		f0a49d98b7f6d8affcba31479feca67ccd64b6c9
com.nexitia.emaginplatform	emagin-jfxcore-desktop-integration	11.0.2		622ff6030ccea4323aeaac05e85ad11e783913e9
com.nexitia.emaginplatform	emagin-jfxcore-desktop-integration	11.0.3		e8aa6d1ddeb881d4a78a7032e34e1517210c2719
com.ovoenergy	natchez-extras-doobie-legacy_2.13	8.0.0		3514f42b0f19089acc95430d5304c0adc722236e
com.ovoenergy	natchez-extras-doobie-legacy_2.13	8.0.0-M4		66751ac625ebdedbc55697dee983c82cbdcfadaa
com.ovoenergy	natchez-extras-doobie-legacy_2.13	8.0.1		ad0f7326d9e6c42c991a4caf8ab07d2774386610
com.ovoenergy	natchez-extras-doobie-legacy_2.13	8.1.0		aed6a6fbb7a0ee05685e510c6206d837ad0cb7e7
com.ovoenergy	natchez-extras-doobie-legacy_2.13	8.1.1		3ec02b02c54966b9f69cc1dc734cbe3028b6ef00
com.power4j.tile	tile-dependencies	1.0.0		N/A
com.power4j.tile	tile-dependencies	1.1.0		N/A
com.power4j.tile	tile-dependencies	1.1.1		N/A
com.power4j.tile	tile-dependencies	1.2.0		N/A
com.power4j.tile	tile-dependencies	1.3.0		N/A
com.power4j.tile	tile-dependencies	1.4.0		N/A
com.power4j.tile	tile-dependencies	1.5.0		N/A
com.power4j.tile	tile-dependencies	1.5.1		N/A
com.power4j.tile	tile-dependencies	1.6.2		N/A
com.power4j.tile	tile-dependencies	1.7.0		N/A
com.power4j.tile	tile-dependencies	1.7.0-rc.1		N/A
com.savoirtech	bundles	1.5.4		N/A
com.thegoate	performance	0.15.11.202302180044		a9b0490923e5a9e52250d6510c7771beb48371cd
com.thegoate	performance	0.15.11.202302191103		541eb1e2a27002ff6da6baa7d58c8db409a02312
com.thegoate	performance	0.15.11.202302230932		b0bbffead39b8b0866988257008ecd966e606916
com.thegoate	performance	0.15.11.202302242230		02606d9b93524471de1cf291f3a3c7db7d65ec6b
com.thegoate	performance	0.15.17.202207222244		c554aa518c3e1d2abc9464f7169883c8f6ae386f
com.thegoate	performance	0.15.17.202208262237		c790966ab7dc55c85708980431cf67323fd329f6
com.thegoate	performance	0.15.17.202212161524		0ae08ef38e4a3a2dd3587eb5377da2712b58b3c5
com.thegoate	performance	0.15.17.202302070955		f04360da0df2ac0927e987ce3a1a57679a1fb35c
com.thegoate	performance	0.15.17.202302172341		8eb35d185b7efca277f27e43da23bee15f953ab1
com.thegoate	performance	0.15.17.202302191119		35b318318d8eaab9140927787414c52168fc06e1
com.thegoate	performance	0.15.17.202302230922		a7bc97254c2467e643f96b0e5e8a465761be90a4
com.thegoate	performance	0.15.17.202302242243		2b3adc2b0cb00517fccb448b110c054687dce707
com.thegoate	performance	0.15.17.202305061925		656ea8cd28fe989b2eab7cde06ffd9d2809e48d1
com.thegoate	performance	0.15.17.202307262309		8a7ccedd18028ce6c5f7ca5591371a912c0f84fa
com.thegoate	performance	0.15.17.202307281227		9b629a111b1a90ee1e13331d3f646f5a7b4e43f1
com.thegoate	performance	0.15.17.202308102058		abdf7db9fe956727f97d54282f04715a79887f26
com.thegoate	performance	0.15.17.202308312151		b1a05556fc76735ec43ddfd7fac08a13e05dd252
com.thegoate	performance	0.15.17.202311160020		bb8af2ae88aced8120ef1fb27dc441a41ed1a0ca
com.thegoate	performance	0.15.17.202311171156		9a8eca46d2cadd32ce801277cccfb968a91d67b8
com.thegoate	performance	0.15.17.202311171657		f6aad8f7b62063e48e907cbd379c65e417757057
com.thegoate	performance	0.15.17.202311201435		f340ab29242c6b97460c73cdb76e393be1b5a6ba
com.thegoate	performance	0.15.17.202311202323		ba7a6159a1b38095608badf186d04dacbe11dc80
com.thegoate	performance	0.15.17.202311292052		a4e8464fb190a7d96be042175ab1c324e64a3217
com.thegoate	performance	0.15.17.202311301019		7a2c133b2303c27b6f5ed43334d6a910fc722b61
com.thegoate	performance	0.15.17.202312011750		4c8122dc91159132652d73ffe4816ec48e60817a
com.thegoate	performance	0.15.17.202312051550		e7259141315e27ee97e2a781018e6b846c1ce5f1
com.thegoate	performance	0.15.8.202102061107		12b9d623e3bafeb931b8d93fad47f88737f9aeb4
com.thegoate	performance	0.15.8.202102092109		fe0f3e3d97deec1f2a59ba2656274e2d99998bb0
com.thegoate	performance	0.15.8.202102182224		6a167f7cad48570ee29ca357826a8722a5b3dfb2
com.thegoate	performance	0.15.8.202102191019		30bb570c84728381d41ee13e43b24b6c0c09d74a
com.thegoate	performance	0.15.8.202102222200		5282764ab1047494dca8a76e95410f14840daae5
com.thegoate	performance	0.15.8.202102261845		6bb9ff94f27689ebb1e168975d9767903cc8e06a
com.thegoate	performance	0.15.8.202104192349		a9285cf4b24e4699996f4d81b26be7482e667d3e
com.thegoate	performance	0.15.8.202104272200		83027b4e2d3ba4694be9324e7904ca4cc6d2f344
com.thegoate	performance	0.15.8.202104290141		a3d67b960b0e513f063dbb169d8cce57fd7910d8
com.thegoate	performance	0.15.8.202104300242		27db911b7c991dfed4b4a6f61a2f98cedb6df66f
com.thegoate	performance	0.15.8.202105061656		84c0dbd932232fac799f5653b09f6ea5dc30155e
com.thegoate	performance	0.15.8.202105061957		66301a24cd3289fb71d7821e86db92865d00cd38
com.thegoate	performance	0.15.8.202105110140		01ea644b07b8181710a23510df2517f2fc705e01
com.thegoate	performance	0.15.8.202105180119		5978400bfbda47b28ef5ead365ddf313f48fcc60
com.thegoate	performance	0.15.8.202105182024		c977fed5ab18cb91e3a7697c1fde62a2e4be7eaf
com.thegoate	performance	0.15.8.202106171546		b759f9a071cd3dd8595b7950e0851d3311ddd5f5
com.thegoate	performance	0.15.8.202106211140		b2e94b681a1e2984dc2abfe83e3a6caac4328235
com.thegoate	performance	0.15.8.202106222111		f69c82abd1c6f21dcf2271d4e3b502a559d3b5d0
com.thegoate	performance	0.15.8.202106302131		814a7cff1063e0a5d38f347632f98f67aab66b94
com.thegoate	performance	0.15.8.202107031624		47506de271781ba5fb6b0a66a23ab7336a0070d3
com.thegoate	performance	0.15.8.202107032201		bcdac1470e878d7650a506061c7cac8268bb41ca
com.thegoate	performance	0.15.8.202108192327		3bec8b1c799601755d878b4a2b5a63061c8e5eb1
com.thegoate	performance	0.15.8.202110080154		6f7cb232a25e28db95f16d131b3ecf61e52276c0
com.thegoate	performance	0.15.8.202110122203		441262061196e2a5f43e53f25f1eee81983a225d
com.thegoate	performance	0.15.8.202110212341		441f11d8e1d868bdba8812c8e09f02658d3908b1
com.thegoate	performance	0.15.8.202110251722		3192c73483224fc0ef80eec175ca4728d86ed118
com.thegoate	performance	0.15.8.202201161643		7d461ad3cd118a57196d4887de85368d29e1f66d
com.thegoate	performance	0.15.8.202201171446		b28704dc5089cb383c6591494726182c6b002a99
com.thegoate	performance	0.15.8.202201171722		73b3d35f372a9bd4775bc860f06761e6e111c75a
com.thegoate	performance	0.15.8.202202220245		f9365a8bcd0dee3f1cd71c1419bb459f4e1e06d7
com.thegoate	performance	0.15.8.202203012210		f98bb69892a971baef04e316044c9d3fc4784bcf
com.thegoate	performance	0.15.8.202203291828		c50a5e4c446bb2d10a742231c0c4f606b7148286
com.thegoate	performance	0.15.8.202204062009		bb6284e5f283890ff447495b9a2e212fb84e0593
com.thegoate	performance	0.15.8.202204130045		367e906df0eee1ef65f65b8026b7cd106e26e92d
com.thegoate	performance	0.15.8.202206221624		2f71454384f265ba6b7621f4b65310e0edf79d8a
com.thegoate	performance	0.15.8.202207071539		85be06dfab29ebe98fff692caa9afa16ff22d804
com.thegoate	performance	0.15.8.202207081326		1ce0feac2bb0e7738770f1ce35bc6a6bfa1f72bb
com.thegoate	performance	0.15.8.202208111012		69a053be05295c22c56e6d3950f1ec01f27a0b1c
com.thegoate	performance	0.15.8.202208262138		cacac764d3d11fa278fdc5ba7fa2c506e2d26e59
com.thegoate	performance	0.15.8.202209011512		f4b16ed338c12347882982343abda744b1c01056
com.thegoate	performance	0.15.8.202209271500		e46dc8664de6298b3315a6e5fe34202fbc41da70
com.thegoate	performance	0.15.8.202209301019		31aad5e441b0bc43948fe70a66faff50011f934c
com.thegoate	performance	0.15.8.202210242318		31bab2ec460f96963b8b71dbc56f3e52701a4a69
com.thegoate	performance	0.15.8.202210251328		7bdbe46b71ed52fad79bebba16df8c9d7007dc8e
com.thegoate	performance	0.15.8.202210302200		a3c8241b8adab623f92fed18bca801f6881e7809
com.thegoate	performance	0.15.8.202211072256		30e8735b9b53916ce2da5e58253ba1c60430f107
com.thegoate	performance	0.15.8.202302171932		cfe5a502a313e2a6ef80d687828a7fcb29751177
com.thegoate	performance	0.15.8.202302172239		4f98da69453d3937a8e1afeac4c18ad149c97449
com.thegoate	performance	0.15.8.202302191056		9d492ec925af8d1255460539b53cf8ad95c5c57a
com.thegoate	performance	0.15.8.202302211300		8df51fe834c6bcf66618346417e565bf6dd5fac0
com.thegoate	performance	0.15.8.202302212206		c164009904e4b91f528e367bb6bf80763b191694
com.thegoate	performance	0.15.8.202302231131		2dc59f755be03350bf7e4f0302d6f815123bf006
com.thegoate	performance	0.15.8.202302242210		d7b3422a8d137b7545926674857b70f54386ffd2
com.thegoate	performance	0.16.17.202504080820		925f6275034160ffc7f858279b980df67620cfa6
com.thegoate	performance	0.16.17.202504090843		3de6e88a40e76ab06cfb37ac9257b5a58af09a05
com.thegoate	performance	0.16.17.202504092224		fe1b6054d3e29e8b4a2b2ff6ffc9866734e6e348
com.thegoate	performance	0.16.17.202504281650		6ed3847a73c6a7c91dfe25a003763fa460dae16f
com.thegoate	performance	0.16.17.202504281951		53f23b403bbf1eec25a9080bec7e3d8b86128ceb
com.thegoate	performance	0.16.17.202504292036		5c0b41b8ba98c2fd8eede3f67c842587293c6aaf
com.zaubersoftware.commons.web	commons-web-transformation	3.49		d64f2cedc96a0af3d34fd508078131a938d422d0
com.zaubersoftware.commons.web	commons-web-transformation	3.50		202f59f1f84fc03bac9b3bedffbf127862a7c02c
com.zaubersoftware.commons.web	commons-web-transformation	3.51		fb1ff304b7248b8286dc25ccb3f05df63ebc14a3
com.zaubersoftware.commons.web	commons-web-transformation	3.52		c88b1a708a73dc8de22a84b62cca4ec3747fbb67
com.zaubersoftware.commons.web	commons-web-transformation	3.53		bef5ed4fc49d1b72ae6bf4fa3607ddebe5f020c3
com.zaubersoftware.commons.web	commons-web-transformation	3.54		a6ec4bc1173fcb9f66d8032e9815c0e006ccfea4
com.zaubersoftware.commons.web	commons-web-transformation	3.55		7093d26ff4500d177048499b563c370b0569e478
de.gematik.erezept.remotefdv	erp-fdv-test-driver-interface	0.16.0		N/A
de.gematik.erezept.remotefdv	erp-fdv-test-driver-interface	1.0.0		N/A
de.gematik.erezept.remotefdv	erp-fdv-test-driver-interface	1.0.1		N/A
dev.toniogela	cross_sjs1_2.13	0.0.1		0945c230b9f74bfae924e2da67600e4edae93ab7
dev.toniogela	cross_sjs1_2.13	0.0.2		40f9ee70f7a7a1548f0b9920f5fe498bb6d6cdef
dev.toniogela	cross_sjs1_2.13	0.0.3		d82cc46851390d572007bda46a6c74f3907d59e0
eu.crydee.uima.opennlp.resources	es-ner-misc	1.5		8f379f202e99a56f019e133221496544c80b70fe
eu.crydee.uima.opennlp.resources	es-ner-misc	1.5.0		424d7241e1f667f81cfb8e17835e639e1afea1b2
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.82		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.82	metadata	dcd4cdd1ec0ce1153019474fd162bb50143c3d94
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.83		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.83	metadata	facf5e81dda683213f2c759bb5278e4b06c35f48
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.84		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.84	metadata	b123ecb91a6e9ac0baa5b3606cdd0d4e8e7b0e9a
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.85		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.85	metadata	64d194c038773293ab95e9b2214afab740795fa0
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.86		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.86	metadata	9af45d49f6551ededb959809c474b0d186dd4a8b
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.87		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.87	metadata	3c5dcd24168cf1c66e574d3f94ec04e118c05d70
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.88		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.88	metadata	a3f3544244c5e92c9bbafc48553ef23c7014b585
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.89		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.89	metadata	55bb31ad54f38d2f7a1535392f2b8b9aa8e5883e
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.90		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.90	metadata	b10da7932f485fb57210178836b670a428da295a
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.91		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.1.6-alpha.91	metadata	8fb44d281e6c66fc2dbfdf4a08f1c6036283ddf8
io.arrow-kt	arrow-resilience-watchosarm64	1.2.0		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.0	metadata	77435fff113f9f2dcca5e2be8e1555d44e1d2033
io.arrow-kt	arrow-resilience-watchosarm64	1.2.0-RC		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.0-RC	metadata	46e63c09562ff42cf793cb8080c7b7431ccc3fb1
io.arrow-kt	arrow-resilience-watchosarm64	1.2.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.1	metadata	c25d39f1d7d26196d0c2f7525ca0825374135f1c
io.arrow-kt	arrow-resilience-watchosarm64	1.2.2		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.2	metadata	66992c1cb7bdcdc342785ed13b01ecdbdd31163e
io.arrow-kt	arrow-resilience-watchosarm64	1.2.3		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.3	metadata	a6271eb39b2e60870f4306bb96c430d700a4dde7
io.arrow-kt	arrow-resilience-watchosarm64	1.2.4		N/A
io.arrow-kt	arrow-resilience-watchosarm64	1.2.4	metadata	d1d1dfa2f17c43743617bde4150af0d01bccda99
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0	metadata	3abdd026ca2c597ae9e494011cad3cde0fd37233
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.1	metadata	f5519ea1a0081aecf607d39838b8dca1936433b7
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.2		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.2	metadata	e19cde6f7a3cefde41b8fcef9f599814a897e757
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.3		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.3	metadata	dda61e694e1e51fb6d1757805723af98dbe105e4
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.4		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-alpha.4	metadata	10ec171ca8881ab99fc7c02a904ba84239e44ff4
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.1	metadata	2f24f4588ce40fcbd7cf80534ef862cc3f5ae8e8
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.2		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.2	metadata	dc6e0e61e915bb6e0788d0f2027f8ff43276fed6
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.3		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-beta.3	metadata	e5f0046e35053ee80e0a624b2725f154246ac4de
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-rc.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.0-rc.1	metadata	93a65a782c1fdfe0a17da16c7608c5a6d8d2c6be
io.arrow-kt	arrow-resilience-watchosarm64	2.0.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.1	metadata	3af8ec29b5fe2d5670b2e684a890d51e8abc19bd
io.arrow-kt	arrow-resilience-watchosarm64	2.0.1-alpha.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.0.1-alpha.1	metadata	a075ff1c771eb48ff88a23a0f631e7a09dd02a90
io.arrow-kt	arrow-resilience-watchosarm64	2.1.0		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.1.0	metadata	98f5b584b80bf3db63ec01d816c296419612120d
io.arrow-kt	arrow-resilience-watchosarm64	2.1.1		N/A
io.arrow-kt	arrow-resilience-watchosarm64	2.1.1	metadata	5dfd84c887bd73c1a964120dcd9c0a550a2e5996
io.arrow-kt	arrow-resilience-watchosarm64	2.1.2	metadata	281e6164a1bd9081c976e45c581ed179538905c4
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.27		0a1bf3630fa0c412c75d08c28094ed87bb8056c7
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.28		3da0138c97159f39570a408ff19df8cf8eae60ef
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.28.1		206c91ac0c7a0bce5bb0d072bdb81f56da74bdb4
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.29		e080123370ea04c95ad81c2d37d50830553e3feb
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.30		38b04eeda28963837bf7f055a898484d4859fea9
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.31		23b0b4f86a74e95440ac90dea9158b1cd118d908
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.32		b41b172025a1321bb51e50971d40dd1799c13486
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.33		18ea327eba2a477187202e648eab75e69432ea4c
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.33.1		c5402c487c72d8ab3b7735f62919b72e1f125bd1
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.34		8a891a9d32d35a29ce87c28c115b1ad627940058
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.35		a3a864401ccaba7414868413c4755ca2b5eb5681
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.36		4af1c0e9a8876b4b70d7bfa7b8f102e81e6d474c
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.37		4963dd3ed7cc1b5bf2a3dc4244e1859d2db36271
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.38		47bcf1df9089200a322cf493e23130895e2edbf2
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.39		241a1d9b674e5c7a828b57c04a79b50a5b5cd657
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.40		865185c15c2c95e467afd188e94695866adc6ea5
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.40.1		263c250cc35b46329bd7e5a6da690b5b32727251
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.41		18b1853b92665bd9fc56eab8682d49a7e11ab041
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.42		34eced8249ef2596eeef5b9e1e38f3c06a0ca0e7
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.43		9e10b1f51f760a68f999908c92632a609361d6ad
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.44		339b6c91a0a7b937d5711b720b4a89c271f5a7fa
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.46		8c5059b60a0a12ae4a7801fa6289e88b4dadb960
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.0.47		16859e0187ef20e4d541e263faf46e09aaf5f8e8
io.fabric8.archetypes	karaf-beginner-camel-log-wiki-archetype	2.1.1		d2c9575a478af5dffab5e638b1256dfc41b6c509
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	1.0.1		7874ec3ba207fe7878c2ceffe75c8defa6b26384
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	1.0.2		42e7aa1fc28899f9ae8425f0cb488f4faaff6010
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	1.0.3		64608b5a1b201d742249004cf0d14be9cca0431d
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	2.0.0		050a2abff99328bbc4347a75b946b8bb39c8e7a4
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	2.0.1		4ad56801f52c63690adad00984864412ccacd10b
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	2.0.3		4f30fa6f7fa9a345fb1e9f18b21b0393d190e727
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	3.0.0		4d533344933b7672f8d28e2502c9984243d370ea
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	3.0.12		b7dc789c3ff7666164603173322f3150f5e7a239
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	3.0.4		a22f491a6c282669d99bfce960b95ab363837af5
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	3.0.5		32feb9aebd37a92c3c04c14f17baa758307f9a92
io.github.andreabrighi	android-git-sensitive-semantic-versioning-gradle-plugin	3.0.9		283af6e11f6e236fb8c95c95c7c46f4211bcc5ca
io.github.bcckzteam	firebase	0.0.1		9ebed9345f9ad228761a70b1fe35252e93204b32
io.github.bcckzteam	firebase	0.0.1	all	4ee7471961a6ea4289105ce48fc2231b3101f0c8
io.github.bcckzteam	firebase	0.0.2		7097d2cea3491e22eab64603a74be89dbaf76b2d
io.github.bcckzteam	firebase	0.0.2	all	ebd4bab7003ef5668f164792d21f74d922556bd0
io.github.cbarlin	aru-prism-prison	0.1.0		ede0b97c6d0015c359a6534d4620208badcf4c8b
io.github.cbarlin	aru-prism-prison	0.1.1		e0cec0c4c78f011074904dfff6670671a8a06309
io.github.cbarlin	aru-prism-prison	0.1.2		b5430cf0bc19883c707e8a4964eea783fdd0332a
io.github.cbarlin	aru-prism-prison	0.1.3		a86134d80cb8b079b59db55f30ca431a1576851b
io.github.classops.urouter	router-annotation	1.0.0		1e72e7b166ed6b3226421a347fa7733363647286
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0	metadata	de53ce9fd1285007ef44454551735990d7d3be34
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc01		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc01	metadata	e24b79797da707c1b69b2cfa6a5fdc315f88488a
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc02		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc02	metadata	39b3dec7cc9658590ce453f8f5c91d54d9e692b7
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc03		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.0-rc03	metadata	03409b1929f5e6ca529d2240243ab369754434be
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.1		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.1	metadata	7289f201c78acbccc45c35469a3e8ae09fee6977
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.2		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.1.2	metadata	5223437abf958e4682dffb524a0172e5dd460b79
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.2.0		N/A
io.github.panpf.zoomimage	zoomimage-compose-coil3-iosarm64	1.2.0	metadata	07e674b66718618f5dc28b83b86c4886a4caefa1
io.immutables	codec.jackson	0.0.7		ac38d2693f6ad65b2eb39f644b935b97ee690b4b
io.immutables	codec.jackson	0.0.8		0bd5ed6d291285f66966e6f44403a9d339636fab
io.immutables	codec.jackson	0.1.1		33b09868b190beaafad9aa51546b0a8e4c451796
io.immutables	codec.jackson	0.1.10		2120806f0fb61f6eaab6da30e8487b6680fa136e
io.immutables	codec.jackson	0.1.2		67d734c0df1992e3f5ab3286175727fd3841b5c4
io.immutables	codec.jackson	0.1.3		b3991fb8481e0b5b54c36f4067c72d857aae7cff
io.immutables	codec.jackson	0.1.4		b2154dd85c47fcb78e218c5de4e1fd537e513a42
io.immutables	codec.jackson	0.1.5		3320ced504a3101d287ba133d4fab0392a374f6e
io.immutables	codec.jackson	0.1.6		41c3a623ec15dd196c6e18bfd4ecc8bf02756a65
io.immutables	codec.jackson	0.1.7		c0f5e2fae351880eb51989f028e4b1b9ea7e632d
io.immutables	codec.jackson	0.1.9		01dae3d9c467f17f806f54b888418bd78b75539c
io.kevinlee	logger-f-sbt-logging_3.0.0-M2	1.6.0		444804afa41bbfd6f739a2e27d8815c64a928c09
io.kevinlee	logger-f-sbt-logging_3.0.0-M2	1.7.0		41f275cd5fd7b88202d4e32b3544c141c22af8f7
io.openmessaging.chaos	driver-dledger	0.5.0		96f5df0bbaf1301c6cc6758d4db85de693acdcb5
io.openmessaging.chaos	driver-dledger	0.6.0		f49be01a5b6347af9146a5c441592b8df81516ca
io.openmessaging.chaos	driver-dledger	0.6.1		3d6c8c1936693f0d3efef25fd565576f7063726e
