app.slyworks.navigator	navigator	1.0.0-alpha		N/A
org.neo4j.gds	core-utils	2.5.1		4ba164ffc63ed5c6c90d29ac2130cea3ef02f315
org.neo4j.gds	core-utils	2.5.2		2beae70a8959224283f532c8322ae1359271b57b
org.neo4j.gds	core-utils	2.5.3		05063d9b26b99d5c54098e32a88b6770ca0422c2
org.neo4j.gds	core-utils	2.5.4		5d947291d6ee3273a357af6c8170ebdd9a610436
org.neo4j.gds	core-utils	2.5.5		11f4b4a36aef787524d84dd1de5038780e50a2bd
org.neo4j.gds	core-utils	2.5.6		8c84368e9ae038e020f3f53cc2110630f850aaab
org.neo4j.gds	core-utils	2.5.7		edf810dafd1a67a8fc34b7fdba153c8d4c224b81
org.neo4j.gds	core-utils	2.6.0		aa0e139c92f59f0fd4218deb75bd245e4e9a25c1
org.neo4j.gds	core-utils	2.6.0-alpha01		f388e065bac5b436b682e7ae4cfe7ffa88c78363
org.neo4j.gds	core-utils	2.6.0-alpha02		3b45a1702a04adc4539e2a1653c31a7763ee4514
org.neo4j.gds	core-utils	2.6.1		94ab46c68783094fd7a2e4fd201862cfa5383ddc
org.neo4j.gds	core-utils	2.6.2		10db1a196458333ad7abd5587063c5ef9ec76844
org.neo4j.gds	core-utils	2.6.3		5723938803c09d283edd27e748b2a1d08ddc42f9
org.neo4j.gds	core-utils	2.6.4		4b8d47f0336f6d7317b907a2a21425920b9e0bed
org.neo4j.gds	core-utils	2.6.5		0e2d6653f7d6d5a0b544ea0936ffb52778662690
org.neo4j.gds	core-utils	2.6.6		88f4f59376a8e748af8274f45ac35571bcb29664
org.neo4j.gds	core-utils	2.6.7		ba18bb7dda285fe25f06c9866bb2b3c7fd3e778f
org.neo4j.gds	core-utils	2.6.8		19aa66788de7db82239d7902fb8cd4750fdb2a72
org.neo4j.gds	core-utils	2.6.9		ea9f142c32f23bc7bab62c02f51f99bb1e08a8ac
org.neo4j.gds	core-utils	2.7.0		ff841b3d79630ac9678bbe512626e69a16ed4ceb
org.neo4j.gds	core-utils	2.7.0-alpha01		7f9f1a01a2fe9b6db489270892ed29ee64ca5daf
org.neo4j.gds	core-utils	2.7.0-alpha02		889890707d477a8396e44222033a23c2e8086038
org.neo4j.gds	core-utils	2.7.0-alpha03		02d845956552054087813fbdf9c4377f5325a25f
org.neo4j.gds	core-utils	2.8.0		db42f8535bc2e83e9830d811debade7178797b0c
org.neo4j.gds	core-utils	2.9.0		123ce50b5c959d8ee9f8ea66befc9f89ca7c0f36
org.scalamock	scalamock-specs2-support_2.10.0-M6	3.0-M3		da595ebaeabfc6f5424ae2a0b67ff22e69f0456d
org.scalatestplus	jmock-2-8_2.13	3.1.0.0		e67e28177d3c96f13b3a5a5c335cb4006feb7886
org.scalatestplus	jmock-2-8_2.13	3.1.0.0-RC2		6802d43f33655c8390ec5a070705848ac6e559c3
org.scalatestplus	jmock-2-8_2.13	3.1.0.0-RC3		4499e771e40e8e99be88280bc79160c1293916ca
org.scalatestplus	jmock-2-8_2.13	3.1.1.0		448c6555a61649e5cbeee9e67d8717c144d29d40
org.scalatestplus	jmock-2-8_2.13	3.1.2.0		1800de225f3442c67ad08b10e32b2f8223cd4dc7
org.scalatestplus	jmock-2-8_2.13	3.1.3.0		e25191dec1415ee5ffcc5694bc0a933c9286eabf
org.scalatestplus	jmock-2-8_2.13	3.1.4.0		d85053bb4eaf5c1accdd783848bc9aeb1d0791f2
org.scalatestplus	jmock-2-8_2.13	3.2.0.0		77f3080baa6459f1bdb92569c0599e0ca02074b4
org.scalatestplus	jmock-2-8_2.13	3.2.0.0-M1		efd5fe14be99154690a2579843078227f2a691b4
org.scalatestplus	jmock-2-8_2.13	3.2.0.0-M2		eabd4b7a65143620cb4b3c4a4be9256537705d49
org.scalatestplus	jmock-2-8_2.13	3.2.0.0-M4		d710f6f4a2cc39dec819b27128607107115fc8cf
org.scalatestplus	jmock-2-8_2.13	3.2.1.0		1db081dbb19e493cd31ff2f5a4c3429a945a2dab
org.scalatestplus	jmock-2-8_2.13	3.2.10.0		2fe9e2e291af8f4d88b043c96de12849f23526b4
org.scalatestplus	jmock-2-8_2.13	3.2.2.0		e1b974b717d31fad222e6ee0292ab61e6d648444
org.scalatestplus	jmock-2-8_2.13	3.2.2.0-M1		0d30a56b5b4a38fff864687d50cb8611743766f0
org.scalatestplus	jmock-2-8_2.13	3.2.2.0-M2		ed757f3b5baff359037cb5a8cf821e5ecd36a268
org.scalatestplus	jmock-2-8_2.13	3.2.3.0		2f9150314900f367bcaf1b1bf1a2ba0b40ce13ca
org.scalatestplus	jmock-2-8_2.13	3.2.4.0		00401488b8e9d96d1600331406727166c3d5a882
org.scalatestplus	jmock-2-8_2.13	3.2.4.0-M1		29a85340583070d37819b720bcf43b73c6c2ec4d
org.scalatestplus	jmock-2-8_2.13	3.2.5.0		1a29197bc5142aebc763c920c4b1773ead91c0e7
org.scalatestplus	jmock-2-8_2.13	3.2.6.0		7ded159b0666a6f03bcd1edb815320775bca256b
org.scalatestplus	jmock-2-8_2.13	3.2.7.0		2d214be579cf6a356132bd7edaab190b913d07ba
org.scalatestplus	jmock-2-8_2.13	3.2.8.0		4dacb081296c147452f20e67d0f08e5edad54b9e
org.scalatestplus	jmock-2-8_2.13	3.2.9.0		a70727eda2d70e0ff940f95272ac31f3ac5f0665
org.scalatestplus	jmock-2-8_2.13	3.3.0.0-SNAP2		a80df4acd351e3571eada39f4ad0c19fefd84ffc
org.scalatestplus	jmock-2-8_2.13	3.3.0.0-SNAP3		22164e176951fa4e652242e064c26435958d5cd2
org.schmant.hudson	Schmant	1.0		0e59e4bcd66f693092ca3b6ce0045198bea866a7
org.schmant.hudson	Schmant	1.1.4		578133641e396d7b40690080e04b17673db42e0b
org.tpolecat	natchez-mock_3.0.0-M1	0.0.14		f6b4affb9d2452a8ce1d5a3ba34c1e2d46cd0a09
org.tpolecat	natchez-mock_3.0.0-M1	0.0.14-M2		07ac7a26be3e616ea6c3a6ecab413c5ad105302b
org.tpolecat	natchez-mock_3.0.0-M1	0.0.14-M3		72a122c7d701840a4467a2569225ed58f046f50d
org.tpolecat	natchez-mock_3.0.0-M1	0.0.15		6a6e5d64165460a76dfff2d6a91b60f5bc6c1cdf
org.tpolecat	natchez-mock_3.0.0-M1	0.1.0-M1		e93c914644431dc6bd660af664806a4a0afdb404
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.0.2		c23294b30b7ed2ade125dfe0e4a685cef68620a0
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.0.3		e3bb9405d25fd6e33e6aba45954e58ae36560956
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.0.4		e00253b92783000fde95a1818bdf0de00bfcf687
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.0.5		336664c10ebe01d4a83e63e2c4ea31cb19d8d5f9
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.6		dcf31ccd376e69cbf52398194d1fbc1d80dec4a2
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.7		b65cc4234b872e551b7ddf12f32687206c48759d
org.typelevel	catalysts-scalatest_sjs0.6_2.11	0.8		1ea8ef01f772dd0e3682bef0446156f860090e9e
org.webjars.npm	useragent	2.1.13		79f269a8035610ec097efda5ffdec1c1f560b74b
org.webjars.npm	useragent	2.1.6		bc88aee9343558ae6cdb13fd93a7b94f3082e846
org.webjars.npm	useragent	2.2.1		0bf8d13bd744f856e7321109dfd790cfe28392d7
org.webjars.npm	useragent	2.3.0		c76afdd6cba4b28770c37159db527e3cb6f0744c
plus.ojbk	influxdb-spring-boot-starter	1.0.0		7baecab04538ba262619b7d87f5b300ee56b385f
plus.ojbk	influxdb-spring-boot-starter	1.0.1		854c5d33da3e4a9c7f8b792b46e2421a681b6489
plus.ojbk	influxdb-spring-boot-starter	1.0.2		f9b2d3ba08db79da903ee95b9a455bcd4f877742
qa.hedgehog	hedgehog-core_sjs1_3.0.0-RC3	0.6.7		0ef471962c66b9db413ce57d571b92cacb749b66
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.0.1		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.0.4		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.1.0		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.1.1		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.1.2		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.1.3		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.1.4		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.2.0		N/A
ru.yoomoney.sdk.marchcompose	marchcompose-android-sdk	1.2.1		N/A
software.amazon.awssdk	v2-migration	2.27.1-PREVIEW		a2a016d4f45c9ba51f926841f577e58dde297bf8
software.amazon.awssdk	v2-migration	2.27.10-PREVIEW		d391c397871b978961a51ad48c7689d8d3f5df4d
software.amazon.awssdk	v2-migration	2.27.11-PREVIEW		5c42d45951c491f99163ee0da78fcd14dd7fdb92
software.amazon.awssdk	v2-migration	2.27.12-PREVIEW		9f2523c6aa2c08d91c14f5857182493b30f79b47
software.amazon.awssdk	v2-migration	2.27.13-PREVIEW		6db2bdc72e271591b992a9602b2c8a862b763e42
software.amazon.awssdk	v2-migration	2.27.14-PREVIEW		bd26eaf2cc55b415a0192b7ba256ad15a852faa0
software.amazon.awssdk	v2-migration	2.27.15-PREVIEW		fe18881d2f768e7970292f85675a7eba048d1850
software.amazon.awssdk	v2-migration	2.27.16-PREVIEW		5210a00917e5c44d7654b53573e3226606b9a235
software.amazon.awssdk	v2-migration	2.27.17-PREVIEW		fde1e80ac6eef30ff21f7193a341671a5386def3
software.amazon.awssdk	v2-migration	2.27.18-PREVIEW		483f272d5a3a0ea17659179514402e2be37d1c28
software.amazon.awssdk	v2-migration	2.27.19-PREVIEW		043331967223feeb2cac0a1f2ab099158a086d29
software.amazon.awssdk	v2-migration	2.27.2-PREVIEW		a89adb9c71a78360f4ef34e6ebea976b9ad66920
software.amazon.awssdk	v2-migration	2.27.20-PREVIEW		589e40c8742189a815aa72cf205d0b4d32a33ab4
software.amazon.awssdk	v2-migration	2.27.21-PREVIEW		681311247574a346b1c7cd2e6a8f99c848925740
software.amazon.awssdk	v2-migration	2.27.22-PREVIEW		d6d38e18989af5bd5801c968df08ea12c55c55a4
software.amazon.awssdk	v2-migration	2.27.23-PREVIEW		d252e3cae9670e45db98bc612fbe102f7bca29eb
software.amazon.awssdk	v2-migration	2.27.24-PREVIEW		acd7035a576e329f7560c81d4f4322ce2839fca1
software.amazon.awssdk	v2-migration	2.27.3-PREVIEW		4a1d8fc16be90534fb4af664a46e4bdc75587931
software.amazon.awssdk	v2-migration	2.27.4-PREVIEW		31366554a5958c77d5157181a808977409a8944a
software.amazon.awssdk	v2-migration	2.27.5-PREVIEW		b6bb6bc54627733656fc71768955acdd480d18d7
software.amazon.awssdk	v2-migration	2.27.6-PREVIEW		c7f2e3bb52a08c4a166deed2a20bd3a95a55fb97
software.amazon.awssdk	v2-migration	2.27.7-PREVIEW		95bba363bfee7bb5bc070586e9556e8d77812f53
software.amazon.awssdk	v2-migration	2.27.8-PREVIEW		544a0fb697c52e1b877a1e22958a83b61089b1f9
software.amazon.awssdk	v2-migration	2.27.9-PREVIEW		b14435a0dbb4719418b73a25d7ea86d138f0243b
software.amazon.awssdk	v2-migration	2.28.0-PREVIEW		9b0ae322401d794d40944dc7639389c2c9c61e69
software.amazon.awssdk	v2-migration	2.28.1-PREVIEW		0dae9830ca442d8982f1acfaf5bc85599c4b0594
software.amazon.awssdk	v2-migration	2.28.10-PREVIEW		743f8a86e1c4b442693da8fe5346d40c993b22d6
software.amazon.awssdk	v2-migration	2.28.11-PREVIEW		df46ee6fe4b9c61617874110710a6f99ad7f5a3f
software.amazon.awssdk	v2-migration	2.28.12-PREVIEW		31c5091463bcc26eae0381333aa71403f896b5fe
software.amazon.awssdk	v2-migration	2.28.13-PREVIEW		1cd4950b9a8e0850c8b5f40f7332736666f3d19e
software.amazon.awssdk	v2-migration	2.28.14-PREVIEW		d549427546bb4168768d9c9b7f4e569c5f698a3d
software.amazon.awssdk	v2-migration	2.28.15-PREVIEW		39e857bb49b5d09c0ca93f1ef3a25a762baecfc9
software.amazon.awssdk	v2-migration	2.28.16-PREVIEW		141086461fdcc78ddbd52af07c58c7506198c36b
software.amazon.awssdk	v2-migration	2.28.17-PREVIEW		ef18454325a9b9081b03639f8cb5eb4e7c362949
software.amazon.awssdk	v2-migration	2.28.18-PREVIEW		77f9de51ec411fe9ed1d605c9dd68a130d2b01c0
software.amazon.awssdk	v2-migration	2.28.19-PREVIEW		c1d724e926c0febeb667edd00f6828f3d0fa64c3
software.amazon.awssdk	v2-migration	2.28.2-PREVIEW		64750738f5a5562cfe277427f70f48ccb483e9e5
software.amazon.awssdk	v2-migration	2.28.20-PREVIEW		40714b59459319550c16d501d36572ac40327f10
software.amazon.awssdk	v2-migration	2.28.21-PREVIEW		004e152e795a7724e984cbe39e081ba64f9c2e18
software.amazon.awssdk	v2-migration	2.28.22-PREVIEW		8d014a9e935a9edb89da17f0af6b8c0793ff49ad
software.amazon.awssdk	v2-migration	2.28.23-PREVIEW		6718c08fd47ab648885795d6355f48538c5f410b
software.amazon.awssdk	v2-migration	2.28.24-PREVIEW		e74f2612f04235a4a44b39c565bc17fc95adf6a8
software.amazon.awssdk	v2-migration	2.28.25-PREVIEW		49d263d4452af8c8598c7a752ae5354bdc5130d2
software.amazon.awssdk	v2-migration	2.28.26-PREVIEW		8c45bb4e89d7236441fb5a4a39a1e81cab87c393
software.amazon.awssdk	v2-migration	2.28.27-PREVIEW		f546d467c0c2cecdfcef8cb6ee5fcacab1a2c6f0
software.amazon.awssdk	v2-migration	2.28.28-PREVIEW		0e745a849f0fce2a6fe825a6892b7f054c06ea00
software.amazon.awssdk	v2-migration	2.28.29-PREVIEW		24b716a4c72709f643fa9df065796fa1a7b0b483
software.amazon.awssdk	v2-migration	2.28.3-PREVIEW		d21a3c8f6250784139fbc169cc06691d500d8994
software.amazon.awssdk	v2-migration	2.28.4-PREVIEW		6b76f6ab4b2122b2ee61857170dac43890af7bcd
software.amazon.awssdk	v2-migration	2.28.5-PREVIEW		21b8200106d611bfe14d53ecc527fd59ea4a20e8
software.amazon.awssdk	v2-migration	2.28.6-PREVIEW		1f318542cebca5cc974467f87c1c233da546ea94
software.amazon.awssdk	v2-migration	2.28.7-PREVIEW		47cbed88ef4b336d2ad110ae137d443fbf4c8c03
software.amazon.awssdk	v2-migration	2.28.8-PREVIEW		a2bf5358e9f94975b14af2b13f7030cd73402452
software.amazon.awssdk	v2-migration	2.28.9-PREVIEW		c2a7df16362657f20fe82ee604e8b955d6bf2830
software.amazon.awssdk	v2-migration	2.29.0-PREVIEW		a162838ba2b02eae68f68636ead57a1a024357e7
software.amazon.awssdk	v2-migration	2.29.1-PREVIEW		7ce7a82ff061b814c38a5f747c1d5ce6298e3824
software.amazon.awssdk	v2-migration	2.29.10-PREVIEW		0d2800350420bba7fa2df9321283841b19b354f1
software.amazon.awssdk	v2-migration	2.29.11-PREVIEW		a2cb6463e33e56896a6e6281f25db9a85400c319
software.amazon.awssdk	v2-migration	2.29.12-PREVIEW		f4face6b4fe770dd3eb576ce574b5f1039319023
software.amazon.awssdk	v2-migration	2.29.13-PREVIEW		3f313b2c4dc2f0b68ed2034728b9c9a82e9f2ddc
software.amazon.awssdk	v2-migration	2.29.14-PREVIEW		776dc0d9f98f9f1985f0d2036fde39b5c06973dd
software.amazon.awssdk	v2-migration	2.29.15-PREVIEW		0a5d0376f47b8f56b77d7412b58f9dee771a61d3
software.amazon.awssdk	v2-migration	2.29.16-PREVIEW		68421ea59455d35a9ee7c139b45d1c8444c00a1e
software.amazon.awssdk	v2-migration	2.29.17-PREVIEW		135c61a975691fc631c2c0b215eacf1901b4cdfb
software.amazon.awssdk	v2-migration	2.29.18-PREVIEW		a73bdadda02729aaae82498e9138a488cf7109da
software.amazon.awssdk	v2-migration	2.29.19-PREVIEW		20b6c2c9b35f5833b528dbd5b870e1b1f09a9a09
software.amazon.awssdk	v2-migration	2.29.2-PREVIEW		56a4aa6eacb8bece126c7d71e388b0a0a7088c55
software.amazon.awssdk	v2-migration	2.29.20-PREVIEW		3111b16fa2d96d428ab112ac2276d5c3aac54b0d
software.amazon.awssdk	v2-migration	2.29.21-PREVIEW		3b9e334ec1ad8aee8589251a7351156e1c7d2530
software.amazon.awssdk	v2-migration	2.29.22-PREVIEW		86eb15e649d3e00eb98be34fbb63c73d5084ea76
software.amazon.awssdk	v2-migration	2.29.23-PREVIEW		1f971a3c17a4d357fd688cef887dae2b5be24726
software.amazon.awssdk	v2-migration	2.29.24-PREVIEW		d5e16d424f1459b9322a93f438341a108cd6a97d
software.amazon.awssdk	v2-migration	2.29.25-PREVIEW		77c6493e9a58b3072c3cb2d0596e1cfa865539ac
software.amazon.awssdk	v2-migration	2.29.26-PREVIEW		39ccc97505a30e14913f937e07212153748a7c2a
software.amazon.awssdk	v2-migration	2.29.27-PREVIEW		00d82ae11f56b3be104e70f2c4915c320380d4cb
software.amazon.awssdk	v2-migration	2.29.28-PREVIEW		48d5c84d435471e185fc1ec9f7c304cf784cd371
software.amazon.awssdk	v2-migration	2.29.29-PREVIEW		2ec87f8e065a59ca160faf54a399092155e1400e
software.amazon.awssdk	v2-migration	2.29.3-PREVIEW		0c97d2d150cf5dbce4495371a93f121ecddd0083
software.amazon.awssdk	v2-migration	2.29.30-PREVIEW		16e568372c8c83cc9e6e5ca58036e75a1745cd12
software.amazon.awssdk	v2-migration	2.29.31-PREVIEW		58398c9ab6d6f24fe8a0cbc4131a5a365b677323
software.amazon.awssdk	v2-migration	2.29.32-PREVIEW		5b9b838e6bad93e31aec9db38af009523ccc7025
software.amazon.awssdk	v2-migration	2.29.33-PREVIEW		e47f7e27ce862708e4386108870928af5f2c649f
software.amazon.awssdk	v2-migration	2.29.34-PREVIEW		5872df2d34f6694d3036eaa2766acf8c9aa37aa9
software.amazon.awssdk	v2-migration	2.29.35-PREVIEW		b81ca15d46e41c61a919605f4f8ca06141dd454c
software.amazon.awssdk	v2-migration	2.29.36-PREVIEW		55cf10afe7b313e8b8c4a9e516ab022d18e147bf
software.amazon.awssdk	v2-migration	2.29.37-PREVIEW		800a00bdd3f6aecdfbe3281b51b9a3dd5e91484f
software.amazon.awssdk	v2-migration	2.29.38-PREVIEW		81e89b6aac1e09971d85f70d7009cef9945421c2
software.amazon.awssdk	v2-migration	2.29.39-PREVIEW		f7b257ba320f012f89c89598a9bf388d4b8ccc40
software.amazon.awssdk	v2-migration	2.29.4-PREVIEW		6f2b02bbc090b0fd7542dffc7cf9e31add91c718
software.amazon.awssdk	v2-migration	2.29.40-PREVIEW		5454d437102b3ede9fc461fb161e7f9d434eeca6
software.amazon.awssdk	v2-migration	2.29.41-PREVIEW		7fd6dc8363e62b5fba795dffb6b3a7dd9c9662a3
software.amazon.awssdk	v2-migration	2.29.42-PREVIEW		f345d476d54707d776dc9b76f157c15d3a350551
software.amazon.awssdk	v2-migration	2.29.43-PREVIEW		385a5a489e64aef8e83f9ea1db3dc59b50ef7481
software.amazon.awssdk	v2-migration	2.29.44-PREVIEW		12fd9ee76f78ee58847af603b95ac37a1ecf8bd6
software.amazon.awssdk	v2-migration	2.29.45-PREVIEW		7ed5cb6ed19a058830c77a71afd4481ea78d28aa
software.amazon.awssdk	v2-migration	2.29.46-PREVIEW		0c3c1d64ddbef2718338f6ad2caf98aafbc3d087
software.amazon.awssdk	v2-migration	2.29.47-PREVIEW		9dd242df7991711ede651aec7f1fb57263bad23a
software.amazon.awssdk	v2-migration	2.29.48-PREVIEW		966566a87cc2652b06e470306b86b9b4e1e69965
software.amazon.awssdk	v2-migration	2.29.49-PREVIEW		a64dd9a0220fa86b396a4a2a2b3fbd412e20bd3c
software.amazon.awssdk	v2-migration	2.29.5-PREVIEW		9d78f244e828c93095e58a78fb768a0dad5138c6
software.amazon.awssdk	v2-migration	2.29.50-PREVIEW		6bff7b13457a8576977f3cf13afbdb00fec740e0
software.amazon.awssdk	v2-migration	2.29.51-PREVIEW		ad2d36b1628838aefbf94d173d089d4ba5588ba9
software.amazon.awssdk	v2-migration	2.29.52-PREVIEW		f3b02c47d12931b1fd342f416c38c9074df1d2ee
software.amazon.awssdk	v2-migration	2.29.6-PREVIEW		cfaeb188568e0348e4f668111725dbc7affe4b99
software.amazon.awssdk	v2-migration	2.29.7-PREVIEW		065f488ccc09cd236e39b9c7b9f07f40363710dd
software.amazon.awssdk	v2-migration	2.29.8-PREVIEW		7777b1d06b2bcff0ac8fa78a4e29a04db520c069
software.amazon.awssdk	v2-migration	2.29.9-PREVIEW		1e32daa99836d4bbd11de7caa37ee7a69304f90f
software.amazon.awssdk	v2-migration	2.30.0-PREVIEW		1efac10e1a52358e87190f578c3f5ff98601a188
software.amazon.awssdk	v2-migration	2.30.1-PREVIEW		2a76eef07d4fdf4c32a2505e4b4ebd0807e899eb
software.amazon.awssdk	v2-migration	2.30.10-PREVIEW		cfbc87d1958e3b41e18badcc569d2c6cff958215
software.amazon.awssdk	v2-migration	2.30.11-PREVIEW		81893d48990c9ec6d5101dcd08a8fcadf533003c
software.amazon.awssdk	v2-migration	2.30.12-PREVIEW		c60d439986062fcda363a207c531479b97ae83a8
software.amazon.awssdk	v2-migration	2.30.13-PREVIEW		c1938337041afb082b585cfa7e6b302f5f3b2047
software.amazon.awssdk	v2-migration	2.30.14-PREVIEW		23bda4fa7c35549a0255fdae95bb0e4e1244a3c8
software.amazon.awssdk	v2-migration	2.30.15-PREVIEW		37d93773da0e1efd266b3bef8e0b81f4c6430f72
software.amazon.awssdk	v2-migration	2.30.16-PREVIEW		207a3f26cdd0423c12d39f757a04cbe345f351fc
software.amazon.awssdk	v2-migration	2.30.17-PREVIEW		3cbb06ba714b4b6b6c2b3e689eb37e5c06dc1e5c
software.amazon.awssdk	v2-migration	2.30.18-PREVIEW		e5cda3495ebf5a163a87b6902d0477210f36a7b9
software.amazon.awssdk	v2-migration	2.30.19-PREVIEW		3360c70f26f6215312f938f21c9cb81a7fe81828
software.amazon.awssdk	v2-migration	2.30.2-PREVIEW		8b4176655fb565aa6608217a3a36f9f10fab6098
software.amazon.awssdk	v2-migration	2.30.20-PREVIEW		9812cc2a032eb3c57ef809329ced7a84f4e2ec2c
software.amazon.awssdk	v2-migration	2.30.21-PREVIEW		740ea24427bc5ff0a050327f470af7c51017ee51
software.amazon.awssdk	v2-migration	2.30.22-PREVIEW		89a219597a6d13e298300b1310b6b8dbf96532ed
software.amazon.awssdk	v2-migration	2.30.23-PREVIEW		7f706f16d86a0a8f0ad991df597dd0fb4ee0e58d
software.amazon.awssdk	v2-migration	2.30.24-PREVIEW		694ab9347d3b34e1cb4e6fd2e29ff9aa14728a40
software.amazon.awssdk	v2-migration	2.30.25-PREVIEW		d1ac53b8d50308e706670cc48af57be79879227e
software.amazon.awssdk	v2-migration	2.30.26-PREVIEW		df6a65a017e7de51b003da52117d33eaf492881e
software.amazon.awssdk	v2-migration	2.30.27-PREVIEW		e93c583c8cc3d0d4ee74a07ead52a6ee80439ebf
software.amazon.awssdk	v2-migration	2.30.28-PREVIEW		6ea33619db3cf077513ab5df5000a8395dc10aa6
software.amazon.awssdk	v2-migration	2.30.29-PREVIEW		89169c4482d502a2497d05c5094de3bf7c461152
software.amazon.awssdk	v2-migration	2.30.3-PREVIEW		0788b0dbb55183993697ac8dfa476d334148b4e1
software.amazon.awssdk	v2-migration	2.30.30-PREVIEW		48a0f1138d95e68463423514ccbbbf2800a6eb0a
software.amazon.awssdk	v2-migration	2.30.31-PREVIEW		25dda6e4858ed770223785ccb62220fa97aa88ff
software.amazon.awssdk	v2-migration	2.30.32-PREVIEW		9882676118042f31d5a64c699c0fe5598754e441
software.amazon.awssdk	v2-migration	2.30.33-PREVIEW		e430e1b0682d2b58d7847a76238731db293a82f9
software.amazon.awssdk	v2-migration	2.30.34-PREVIEW		397fc9bc37a7caf2780ed55a0950ef6f2da34e80
software.amazon.awssdk	v2-migration	2.30.35-PREVIEW		0ea0035ef359ff5fa1222f9af0a9104122239b2b
software.amazon.awssdk	v2-migration	2.30.36-PREVIEW		e7ebd1a8cfb2a9074aa082677d7ab67a17de92cb
software.amazon.awssdk	v2-migration	2.30.37-PREVIEW		26f8d33ca6b732c42901186949771126d5b1051e
software.amazon.awssdk	v2-migration	2.30.38-PREVIEW		f5fa2df5b64073f7e6c3e2fb64985e54b49951eb
software.amazon.awssdk	v2-migration	2.30.4-PREVIEW		3bc00032bee24ff6f8d194d08b67497adbd18495
software.amazon.awssdk	v2-migration	2.30.5-PREVIEW		a597b6f8a8ac34203ca21f9266d483043ded6202
software.amazon.awssdk	v2-migration	2.30.6-PREVIEW		ca73fc01f85ecb924b90760e06462fe2a923373f
software.amazon.awssdk	v2-migration	2.30.7-PREVIEW		fdbe927a6d8c16d36d1b31599c3b220648f15705
software.amazon.awssdk	v2-migration	2.30.8-PREVIEW		ea88119dd6e5142d5a3e14551eae9ed2e511d803
software.amazon.awssdk	v2-migration	2.30.9-PREVIEW		47548b31605a10985a9fc86c34c9c7874b249db9
software.amazon.awssdk	v2-migration	2.31.0-PREVIEW		d98954befa2b76ff8339ab7850a2c121480498b0
software.amazon.awssdk	v2-migration	2.31.1-PREVIEW		fa1a27975f1cc695e2a94d134b42692e59f37d01
software.amazon.awssdk	v2-migration	2.31.10-PREVIEW		a8d789a8d99487805fdde27559c8ae798a849684
software.amazon.awssdk	v2-migration	2.31.11-PREVIEW		f134170a1547bd7df23fedba4125d49750b2193d
software.amazon.awssdk	v2-migration	2.31.12-PREVIEW		b947c970e9499d7fa19408f71d3dd1d726d9ebae
software.amazon.awssdk	v2-migration	2.31.13-PREVIEW		fc39ab7293f0bc4288ef1bd9f9203be6861bdbe1
software.amazon.awssdk	v2-migration	2.31.14-PREVIEW		7c45d46003ebf1c28f53f4f619ea1a0bb0b3153a
software.amazon.awssdk	v2-migration	2.31.15-PREVIEW		2b12cdd0e42bdef57c205c1a49d1d028dc193b06
software.amazon.awssdk	v2-migration	2.31.16-PREVIEW		1e77f11cda0c9355bd3c1b21f3c986241f97bf80
software.amazon.awssdk	v2-migration	2.31.17-PREVIEW		8984a67e088de589698f6df83f9bd072ac6ecc30
software.amazon.awssdk	v2-migration	2.31.18-PREVIEW		566a40eb02bf977dd085c1bedfe6f1047a06b640
software.amazon.awssdk	v2-migration	2.31.19-PREVIEW		de8dd5b36a05ab3a086d77b20206bd2e378da264
software.amazon.awssdk	v2-migration	2.31.2-PREVIEW		5111476b71bc80590686b480b896c1ac0243db06
software.amazon.awssdk	v2-migration	2.31.20-PREVIEW		14869535862fc1f25ea158d978c51669ba929b06
software.amazon.awssdk	v2-migration	2.31.21-PREVIEW		9ee913f2f64f3f14e04d6954f41be6692880fb44
software.amazon.awssdk	v2-migration	2.31.22-PREVIEW		60ad7de92c4aedac278ee50a29979d740ab036e6
software.amazon.awssdk	v2-migration	2.31.23-PREVIEW		75c8574f35a5d872c1f9d06e10661f33a35f6607
software.amazon.awssdk	v2-migration	2.31.24-PREVIEW		610281511ccb35458f11027590632676c84b1686
software.amazon.awssdk	v2-migration	2.31.25-PREVIEW		5ac045f0176ace27b69c8ba07eb663d623d2e38b
software.amazon.awssdk	v2-migration	2.31.26-PREVIEW		295d8d0930b772b729f171c1fd801a87d149509e
software.amazon.awssdk	v2-migration	2.31.27-PREVIEW		9726ecaaafe88aa150cc1ed62440515c8053caa8
software.amazon.awssdk	v2-migration	2.31.28-PREVIEW		81bfa6b6ea61e8a02891405ca35d14d9f58ada73
