ch.ethz.inf.vs	cf-proxy	0.18.7-final		ce623addefd4ba4d3f4825bf06421c5fa9dac875
edu.gemini	lucuma-ags_sjs1_3	0.49.3		3a587df2e9e091dad4fde11a5af8de5b890caa07
edu.gemini	lucuma-ags_sjs1_3	0.50.0		6f1c1c66900f954bab4c142f1943755d2f4a82b7
edu.gemini	lucuma-ags_sjs1_3	0.50.1		da0b3e64c1bfa666b4cbc7c9851eb9855726c44b
edu.gemini	lucuma-ags_sjs1_3	0.50.2		eb8ba5555a25db565dbeef7b30b31d977ee61001
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.82		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.83		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.84		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.85		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.86		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.87		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.88		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.89		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.90		N/A
io.arrow-kt	arrow-resilience-js	1.1.6-alpha.91		N/A
io.arrow-kt	arrow-resilience-js	1.2.0		N/A
io.arrow-kt	arrow-resilience-js	1.2.0-RC		N/A
io.arrow-kt	arrow-resilience-js	1.2.1		N/A
io.arrow-kt	arrow-resilience-js	1.2.2		N/A
io.arrow-kt	arrow-resilience-js	1.2.3		N/A
io.arrow-kt	arrow-resilience-js	1.2.4		N/A
io.arrow-kt	arrow-resilience-js	2.0.0		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-alpha.1		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-alpha.2		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-alpha.3		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-alpha.4		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-beta.1		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-beta.2		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-beta.3		N/A
io.arrow-kt	arrow-resilience-js	2.0.0-rc.1		N/A
io.arrow-kt	arrow-resilience-js	2.0.1		N/A
io.arrow-kt	arrow-resilience-js	2.0.1-alpha.1		N/A
io.arrow-kt	arrow-resilience-js	2.1.0		N/A
io.arrow-kt	arrow-resilience-js	2.1.1		N/A
io.devbench.uibuilder.data	uibuilder-spring-data	2.0.2		3d05ee1c7596c821a630decf01d4f2d044e62af2
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.0		68ea9521ec12a50f8631de41c8096658be8032bc
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.1		858e091f680d39dd1bfa5ef79d5d6e4ede186545
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.2		890f8221095af41536c7085bea8b06b9c8d03927
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.3		0ce2f4ebea7e8e7e188ab37f25730f47f4db650c
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.3-dev-220411		4015a212b853506bb57b7cd08bcd9f89c32b554e
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.3-dev-220924		e18056b059d568520ec17b75e55edb3696502a22
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.4		5c613a7ce9625524af5e851a2c49ba929ad26537
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.5		3692f48054d57f623c196fd7cd8a60e29356fc13
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.6		7d0fe789e3d845ca6f02e5c3bcadeba3453ac806
io.devbench.uibuilder.data	uibuilder-spring-data	2.1.7		315755fc96925e9cbb54a4e6c44006a7df509198
io.devbench.uibuilder.data	uibuilder-spring-data	3.0.0		3e20fdf2fec45505aad3d25be814e9ad911c25fb
io.devbench.uibuilder.data	uibuilder-spring-data	3.0.1		1ac1954f72ceafceac7dfa33bbdabe3113e25730
io.devbench.uibuilder.data	uibuilder-spring-data	3.0.2		48735b149d67dfe69998603beefd873d8a5167ba
io.devbench.uibuilder.data	uibuilder-spring-data	3.0.3		7399302268756ca07c5962db64c1d547cbaf3028
io.devbench.uibuilder.data	uibuilder-spring-data	3.0.4		dd5e5afcd7bed0b3d4b135d6349f749e4424baf4
io.fluidsonic.graphql	fluid-graphql-execution	0.10.0		6fce22d1b54e73b1fe1393a9b133b4950e18e6a0
io.fluidsonic.graphql	fluid-graphql-execution	0.10.0	all	46ec7cc5551a579d206c7c78ef7284a42d8d1f8f
io.fluidsonic.graphql	fluid-graphql-execution	0.10.1		ab581466871fb64695850a417a9da0da785658e3
io.fluidsonic.graphql	fluid-graphql-execution	0.10.1	all	5f5fffb98ac0f0a9d39159c14f2750525521b23d
io.fluidsonic.graphql	fluid-graphql-execution	0.11.0		dc37c1129c76ae89d453c5476b3e6b503b8283da
io.fluidsonic.graphql	fluid-graphql-execution	0.11.0	all	1984fa386476c379d8407782ae681455e56f3600
io.fluidsonic.graphql	fluid-graphql-execution	0.11.1		b8ca84f7bf7de751637716628a6cade52c6f5c1c
io.fluidsonic.graphql	fluid-graphql-execution	0.11.1	all	0451a78a2bb166267e666c36a3b18b19ac82b5a7
io.fluidsonic.graphql	fluid-graphql-execution	0.12.0		cf6b44bcc0195992f3e3ce3e744c004f8c787a17
io.fluidsonic.graphql	fluid-graphql-execution	0.12.0	all	f889088b180d9e6681e2e2d2f8fe1330ed42a823
io.fluidsonic.graphql	fluid-graphql-execution	0.13.0		326092c660e6619fd89080a121dc8883ef214029
io.fluidsonic.graphql	fluid-graphql-execution	0.14.0		46f687c7039ad77bbb05d9652a17cc919c24d23a
io.fluidsonic.graphql	fluid-graphql-execution	0.15.0		6282196be24d98339f8fd71ec1cae74a530e5246
io.fluidsonic.graphql	fluid-graphql-execution	0.9.7		d1d1035978417493474bd209266f7104f4029001
io.fluidsonic.graphql	fluid-graphql-execution	0.9.7	all	9b8d92ee46453b36c1cfb13a7ea37cbf8a2ce3b4
io.fluidsonic.graphql	fluid-graphql-execution	0.9.8		830d9b2c301675f33800ad15a5eeecec52e628ef
io.fluidsonic.graphql	fluid-graphql-execution	0.9.8	all	a9f43c435a6e3da08e507b54d77f2a6dec0b35ae
io.gitee.tangsengdtd	bihua4j	1.2.36		1e1d96f3afd45f6f206ac098f67af3d944818fca
io.github.aliyun-sls	android-crashreporter	1.0.0		N/A
io.github.aliyun-sls	android-crashreporter	1.1.0		N/A
io.github.itzephir	result-tvosarm64	1.0.0		N/A
io.github.itzephir	result-tvosarm64	1.0.0	metadata	9344f35c1526ab2f0d8d88635bd5d47fcdb90d9e
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.10.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.10.0	metadata	501d926acf1275d51c5d0b71f86b11c6a187a9b9
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.10.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.10.1	metadata	55388c82969ae5249b7fd8aa26c9f73641adb7c3
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.0	metadata	4d80bd3615adcbf94f83058d0226904cf904052d
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.1	metadata	dfc553ef13b528da0783627f6e97d176d7902248
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.11.2	metadata	b451cc089bbd1e768ad7fa00c2bdfd9d2181df79
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.0	metadata	1e959d07eb76d320e3bf7f20d7d2d6e44c6d115c
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.1	metadata	4fa26b3c444931a9403caa78616dc946d6550f24
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.2	metadata	c8618be2765d9f100538669c3198467c3df8eab1
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.3		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.12.3	metadata	2708bedc27e7baa8bae68e1e37129836a3d8bea1
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.4.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.4.1	metadata	0cf974542199dca56dc88d08aec7ad3bc1281bf3
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.0	metadata	767552e7fc4dabfd92c86e5fc1b22b8ed7f12591
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.1	metadata	81c78f1b2fbb7ccd6de094c6d5401f73e0ae79dd
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.5.2	metadata	09aef616cf95bb1c3722d536e4da90261c4b556e
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.0	metadata	0015a9b2c91cbd48681878d4327d1c50797e96c2
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.1	metadata	84eb9902491e7604ab514a15089ff39ebbb1ce17
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.2	metadata	85a3cd23d71d1a6a4cdcc00acf6a1c47328362d5
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.3		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.3	metadata	5ea71c1d7b4eae93c2639bfbe67bcf12f23fa358
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.4		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.4	metadata	4c3260b2aeb95801673c9213928f33d93954f3f8
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.5		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.5	metadata	10d7c29d995401a2bb70f43b52cd20b38373fc16
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.6		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.6.6	metadata	324e0b1f8dc86747715b8199cc73f92002e0bc24
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.7.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.7.0	metadata	a9851fc99c24037631e9b45f64e6364663fa9e51
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.0	metadata	47e9717082ee71f7ddef08d0f5a0efc8b5b9288f
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.1	metadata	b284c1025ca0d6af4a87ef35a9e444c7aab0a0b1
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.8.2	metadata	d6a20d0e2c40e72e3c14f9a8abd60447d7b1f694
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.0		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.0	metadata	e39924b9d704e314b03c051a4702f8d7cc1483c2
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.1		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.1	metadata	97b233a2df8778e075a8381a0cf7041a3365ab16
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.2		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.2	metadata	59f58be481958d3e211b93184a12a17fbe4fdbe3
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.3		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.3	metadata	0ad22b48032a465cb40e1f2ed8bfb8a4586f4dd3
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.4		N/A
io.github.kalinjul.kotlin.multiplatform	oidc-tokenstore-iossimulatorarm64	0.9.4	metadata	0a2d3aeaf428109d2480eef4a3415e2cf2555e7d
io.github.qsy7.java.modules.serialization.modules	time	0.1.2		d3345585eb5c79f5d75436aed3ff11aec6d6aee3
io.github.qsy7.java.modules.serialization.modules	time	0.3.2		1285aee9760dafca540047519bb91f012ca91aa7
io.github.qsy7.java.modules.serialization.modules	time	0.3.3		e860b635702acc6ed454b7a2f1881052b7de61fc
io.github.railian.data	data-result-safe-combine-flows-linuxx64	0.3.0-alpha04		N/A
io.github.railian.data	data-result-safe-combine-flows-linuxx64	0.3.0-alpha05		N/A
io.github.railian.data	data-result-safe-combine-flows-linuxx64	0.3.0-alpha06		N/A
io.kamon	kamon-zio-2_3	2.7.1		76b8aa8a5dc9472558c0ca82e1119cbe6009cf61
io.kamon	kamon-zio-2_3	2.7.2		529224c26b70a9b13bc4d2ffc65f2bc11af71129
io.kamon	kamon-zio-2_3	2.7.3		1eaa666eb405db0bf07a07c93493116bdf29ce2a
io.kamon	kamon-zio-2_3	2.7.4		ab446e08a10ec21a673f102ea646be48ee9f9e26
io.kamon	kamon-zio-2_3	2.7.5		1c3eac1dd786487638b71ce6acbd2007bc771c79
io.kamon	kamon-zio-2_3	2.7.6		7fcf18a4ba28165b172a4debbaf18d3251f7ac18
io.kamon	kamon-zio-2_3	2.7.7		049064068ba9000b6a6365d927001e160d613570
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.17.0-alpha		0a85712a906cfa4121ea0d161880de38df306408
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.18.0-alpha		8c80bd9332a54594397bc9d67b01bf9ce921e782
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.19.0-alpha		a070f46a55ff7ca1aa13c2aaf92ff5a6ce2581d4
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.19.1-alpha		bba7b8d22a9e86cf46058b5f4631c625383c67b6
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.19.2-alpha		1baa318b7c0b57faf8a67e4186ee6355b342cb5b
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.20.0-alpha		e364dc8a2a7ac8bc952bee6b8e2845671d997567
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.20.1-alpha		6d3a739e130350a30fb80d0cb2e4b3c91aed1211
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.20.2-alpha		84a78ee039136bf1bcd25f2e08fb44c6f08be37d
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.21.0-alpha		dc171fe64609c1fa6d7eebca3ca5f8e85fbb06b6
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.22.0-alpha		311a173bb2d61a889f1ef1e9c1cddd0bcedae58e
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.22.1-alpha		f3fa7b119cd3bdce5944ca45be9692e35256eb8d
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.23.0-alpha		c9954a73185502803dce84f5f93b2e9f971e6568
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.24.0-alpha		a93f6c612f926aa373fbeaaa0e3c4eef872d7103
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.25.0-alpha		7106602eda03c04f0b040726dae28fd32b9956cf
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.25.1-alpha		196b997ce0bffbcb5f9330f42a300c07f8c44adb
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.26.0-alpha		59a5ff5dcf865b357b2dec3328dd6111fd802663
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.27.0-alpha		deed7e8f885d5b1885895bd55e5b254e69515efd
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.28.0-alpha		31bb0ce593aac2197f02685651a9f8822eec8ed6
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.29.0-alpha		4d46d0820b0179d109268b5ae8b64db4f364ba20
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.30.0-alpha		556c3c62a7d0079ba5254a7e9147ad9aa17d7490
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.31.0-alpha		0d6986018fa07edf7ce8c37e03cb32047126e2bb
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.32.0-alpha		593c36bf83657cf6bb80aea72eb0ea557f8119cd
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.32.1-alpha		a5e2b24e618e25f5d85138a89ca9c02a868e38c5
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.0-alpha		658745da89b93a44ac1c1ac3db47a42ba0208153
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.1-alpha		8d0eefa6a1bbf539d75f801870f3f0490fa11e31
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.2-alpha		026c2d9e7a0ba31165f1c52feddc37601861b39a
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.3-alpha		6927a900926a3da605f4f73171427db146fa55a4
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.4-alpha		a8063cb649f7c442a5e758181840d3658cf76e82
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.5-alpha		7b7b77f15a556347d32fe7ffa4ee379dbb9fbc85
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	1.33.6-alpha		87893f92c16b55625403242bc9484f544abff385
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.0.0-alpha		60dfd7300840369d449b08bcf33970a978a55e87
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.1.0-alpha		45cd21cb562fa82efeebf492fecc3ccca8148d9d
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.10.0-alpha		127b1c70bb7d13082e700ca2b035216ab79eb2d6
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.11.0-alpha		25859ef7accc9a437766bf28ed92b959ef162d8e
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.12.0-alpha		d41569c4bad797c578a7df6d501d8c52b8545706
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.13.0-alpha		790996de0830cdc99b404bb8f38a4faf46891def
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.13.1-alpha		605a9b7c274ce0d99e283d4b1649da8db5227336
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.13.2-alpha		cc8c7d7cb08eca3e5f0d480e15fa151efb86ccb2
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.13.3-alpha		56df6a80ed3306b6a5c8129783aa1475d2095d5b
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.14.0-alpha		9e4bfeba4945609948267f492e00129d6f69918a
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.15.0-alpha		4226af79881bf543f6a35118e7fb89fb75fe4c48
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.2.0-alpha		d924e5794c73e3dee3b1b4aa8a137c559a1a79f2
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.3.0-alpha		996048bc50f4d5f28839dfd8593f55c43f11e1c5
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.4.0-alpha		749e1fd54fac97651d05b967f56df34056f70371
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.5.0-alpha		08423db419d35eaa404eba1e080171952ef67a7e
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.6.0-alpha		65089868944d68662820dfec48b9487443160362
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.7.0-alpha		0d998a5712c709a6b5be7728624b942f29d4b57b
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.8.0-alpha		32dacdf1c1a37bd9822489f8f83f6d3c542adb42
io.opentelemetry.instrumentation	opentelemetry-spring-webmvc-5.3	2.9.0-alpha		0d84240dba2417715fca1183cdaf41acd75ac7fe
io.tesla.maven	sisu-maven-bridge	0.0.1		59f9c237ebaf296484a5643a296f739462901ec2
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.0.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.0.0-RC		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.0.0-RC.2		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.0.0-RC.3		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.1.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.2.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.3.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-core-linuxarm64	3.3.0-beta1		N/A
org.catools	atlassian.etl.jira	0.1.26		84cc6b278c928306d522af2245512e54149ee79a
org.catools	atlassian.etl.jira	0.1.27		a036b494cd355db78d7ef504e83e58e8c870ecd2
org.catools	atlassian.etl.jira	0.1.28		46b3bda7aca95d482879fe182d98963784bdcdb7
org.catools	atlassian.etl.jira	0.1.29		4a8c064b044db8d1beec4969a4fba2cd4a9fd713
org.catools	atlassian.etl.jira	0.1.30		c24ffc4fc24e095b7ca11aa7ad1dc6e77a3c6666
org.catools	atlassian.etl.jira	0.1.31		9eab5b79a13c4cd9c3e8bdb8438c6ecf38c64865
org.catools	atlassian.etl.jira	0.1.32		bb5d5a30e095e3ccb7c8bb6274c828de4b57dfa6
org.catools	atlassian.etl.jira	0.1.33		300e9dbb6563871a14a55f91c7090716fdfed44b
org.catools	atlassian.etl.jira	0.1.34		2ed19af0df002069c9efc42e2a5f646cc7f989c5
org.catools	atlassian.etl.jira	0.1.35		791e83c72b79a4cfcd9ea4d0d3a902548baf7722
org.catools	atlassian.etl.jira	0.1.36		2b771d64f29c8c07bc2d23ac27c3d073041f5713
org.catools	atlassian.etl.jira	0.1.37		e450c1d56dcd1bbc1d51abceb3ae44125ef972af
org.catools	atlassian.etl.jira	0.1.38		f2ab0c2de4ca61123e5c115bd5fe4c100c7b0378
org.catools	atlassian.etl.jira	0.1.39		d7cc8b200c23e488cbb2016c3546a386a15e505e
org.catools	atlassian.etl.jira	0.1.40		14027f9b68bcbe7951ebd20b48f74371104925c8
org.catools	atlassian.etl.jira	0.1.41		a1b84c1d9a7d1f669f1757e3428c46de1f36b1f0
org.catools	atlassian.etl.jira	0.1.42		2ab76036eb925c2c12c74bab1692f1ae37db1997
org.catools	atlassian.etl.jira	0.1.43		c223fa9fb77e217fbe725c5a362f00a1b39bf34e
org.catools	atlassian.etl.jira	0.1.44		bddd6f57d350dfb9bfa1b1aae401179d4d31440f
org.catools	atlassian.etl.jira	0.1.45		11bf325d1852e2320d5ff75e035f0919006ddd1b
org.catools	atlassian.etl.jira	0.1.46		26e06d02da811dfec7abf973226921355fb6fce6
org.catools	atlassian.etl.jira	0.1.47		9242a89641922a196de445d988178e7a35eca769
org.catools	atlassian.etl.jira	0.1.48		3709280e18a2a0091ba7a89a1cee60d25311c2b5
org.catools	atlassian.etl.jira	0.1.49		bcc0083bb592680c97c016c186b7cf12fd75cff8
org.catools	atlassian.etl.jira	1.0.0		841e3a17862d32b8714b49f890dadcc263f5f50e
org.catools	atlassian.etl.jira	1.0.1		91e5f972147d33f393b32c74fda2534ce0e2dacb
org.catools	atlassian.etl.jira	2.0.0		72099fc751b58c1f8b3846bdb6bb549406659970
org.drewcarlson	mobiuskt-core-macos	0.1.9		N/A
org.drewcarlson	mobiuskt-core-macos	0.1.9	metadata	5547a5b2ee37199aa80251a317ecef7224a9a413
org.drewcarlson	mobiuskt-core-macos	0.2.0		N/A
org.drewcarlson	mobiuskt-core-macos	0.2.0	metadata	6594d228a370bd33eca745f97d1a9c2f3d08563b
org.drewcarlson	mobiuskt-core-macos	0.2.1		N/A
org.drewcarlson	mobiuskt-core-macos	0.2.1	metadata	d2e84b389129aa2dff7f3835f918c6882363240a
org.drewcarlson	mobiuskt-core-macos	0.3.0		N/A
org.drewcarlson	mobiuskt-core-macos	0.3.0	metadata	eb24c4653280a8d7fa3e5dc1918112b2939a7ce4
org.drewcarlson	mobiuskt-core-macos	0.3.1		N/A
org.drewcarlson	mobiuskt-core-macos	0.3.1	metadata	509bed3762c0b2ae3d84071c0ecac4a3fd64ba6a
org.drewcarlson	mobiuskt-core-macos	0.4.0		N/A
org.drewcarlson	mobiuskt-core-macos	0.4.0	metadata	bbbed686de0450a8296fe5824cc00a4ef0287926
org.drewcarlson	mobiuskt-core-macos	0.4.1		N/A
org.drewcarlson	mobiuskt-core-macos	0.4.1	metadata	f164199e6e16523579221429222d3f1d3ec31b6c
org.drewcarlson	mobiuskt-core-macos	0.4.2		N/A
org.drewcarlson	mobiuskt-core-macos	0.4.2	metadata	a73e705c98ac0365e511f37cedd4388c7733bd3d
org.drewcarlson	mobiuskt-core-macos	v0.2.0		N/A
org.drewcarlson	mobiuskt-core-macos	v0.2.0	metadata	b3ecfb96e5f08a7862e7b68395516be37e16b151
org.dromara.solon-plugins	easypoi-solon-plugin	0.0.7		e9da9e40550487cad5bc684959d9763c05e3579e
org.dromara.solon-plugins	easypoi-solon-plugin	0.0.8		f59a149545f81712f4d115756e2dd3969d7544d4
org.dromara.solon-plugins	easypoi-solon-plugin	0.0.9		fc82d26b8ee48e005619e44cac08e0ad93bc5ebc
