au.id.tmm.tmm-utils	tmm-utils-circe_3	0.10.0		fad908dbb577778b21ed9efbf7202a8a5e228f11
es.weso	rbe_2.13	0.2.22		f84d08bbb4fc1117210f210efef6bed2f5ebdf11
es.weso	rbe_2.13	0.2.23		6a48812ed8689ad626fbc5a2324aef4104db8ad3
es.weso	rbe_2.13	0.2.24		0970c76160a0030bd6f7a17eadabbe8d3d68372d
es.weso	rbe_2.13	0.2.25		ef6f7d0743452365d708f46f92215eaead863b74
es.weso	rbe_2.13	0.2.26		38363a1b2981a09b1f5d7795bb6d9e2840b26d6b
es.weso	rbe_2.13	0.2.27		2e33ca2ce079cd53fc350793ac497467d950eaaf
es.weso	rbe_2.13	0.2.28		95ce3c59febf6f58573357d01381615dab7faff5
es.weso	rbe_2.13	0.2.29		c4a78b370c91d71efa34fb9af2ae320f51caa1a4
es.weso	rbe_2.13	0.2.30		c6d83379ed153f0b119856256a69577617b05e35
es.weso	rbe_2.13	0.2.31		cafe37f524c284b809c84d01ed7bc796b7c1768b
es.weso	rbe_2.13	0.2.32		cf50e265aea42a485283cc5f7ab7268cb90d5000
es.weso	rbe_2.13	0.2.33		a19bd67dca04a212ffc0e06c0f178ba24581a38a
es.weso	rbe_2.13	0.2.4		87821e927edb8ef3149f5eae2a1c0fe18a7c8e13
es.weso	rbe_2.13	0.2.5		7f0d8c87556b61856c4b026fb2d43c724011f482
es.weso	rbe_2.13	0.2.7		997f0f5273866c0e5144189398d70b79163053fc
es.weso	rbe_2.13	0.2.8		c9e37a54af1a15a74b3f2da491e05efd6951c1ad
es.weso	rbe_2.13	0.2.9		cbb298282a317cfae065577146f2fe3788085e6e
eu.optique-project	r2rml-api-rdf4j-bridge	0.4.0		b65933ca73748ebc9f114a31b07814ae5ac8492e
fr.iscpif.gridscale	ipfsexample_2.12	2.10		d8b1ebe5a463dd5f17d26cba2d52c07de00cce2b
fr.iscpif.gridscale	ipfsexample_2.12	2.11		5f8bfe2e0be84f736d58014328e2ab7db973d74a
fr.iscpif.gridscale	ipfsexample_2.12	2.12		6b1f09cec5b6f4a4fbbbfb58796a463bd13fb304
fr.iscpif.gridscale	ipfsexample_2.12	2.13		aef5233aa6e6d584ba10184d15446beda12eb8cc
fr.iscpif.gridscale	ipfsexample_2.12	2.14		3a591065c608eeea061b3fb7ea7941717ec12d49
fr.iscpif.gridscale	ipfsexample_2.12	2.15		f0bd1f61c195f4a49cc1872c2a7d0702629d42e9
fr.iscpif.gridscale	ipfsexample_2.12	2.16		712c7157fc37ec2752d0122bb55adf333f0aa8d7
fr.iscpif.gridscale	ipfsexample_2.12	2.17		f48fb0bd3f1cf44a6b5aef963cc3cabfc0b3f871
fr.iscpif.gridscale	ipfsexample_2.12	2.19		4764d5a264ad9991ab8f9662e88188c7d544e0fd
fr.iscpif.gridscale	ipfsexample_2.12	2.20		1f4bb8ec97b189779389bbec23a93eaa15b39fde
fr.iscpif.gridscale	ipfsexample_2.12	2.21		d6583ffbbecc74cde75f5c3486e7a794469699e2
fr.iscpif.gridscale	ipfsexample_2.12	2.22		6f3c1ba24e3e87cb0386a9d0dd48166fdb0a5930
fr.iscpif.gridscale	ipfsexample_2.12	2.23		55cd952f28d6fca5ce0037d97ef41e7e2a8506b6
fr.iscpif.gridscale	ipfsexample_2.12	2.25		2e5758b35eb30437ca29a979a64d67f3f60592e5
fr.iscpif.gridscale	ipfsexample_2.12	2.9		db1595c39a8eb22cac01742a7c33e4785eec94a0
io.agroal	agroal-narayana	0.1		9f400b1389b30612aa1d0f870c1110a1b6ce662d
io.agroal	agroal-narayana	0.2		f7bcb6a65a4b0cea5a89ce89e5502ab4e0f0b306
io.agroal	agroal-narayana	0.3		55651c8277d6ec9966a406eae2e1c46f94f36776
io.agroal	agroal-narayana	0.4		c5c4a8d8f957986ebef699eb0a259a6da31ff8c0
io.agroal	agroal-narayana	0.5		6a960dd7a3e07144df620c3b65ebb034a0134a2c
io.agroal	agroal-narayana	1.0		5773a750228cf130fac77a27ef7f17fc9948558e
io.agroal	agroal-narayana	1.1		fe0e909ad9de9912f07bbfa11d5e360aa752f7d2
io.agroal	agroal-narayana	1.10		ac3148dddbd9fb3defffdabe3651e408465d96d8
io.agroal	agroal-narayana	1.11		4589dcd77432712272bb2ae0155f7adeb9894130
io.agroal	agroal-narayana	1.12		e657fd11ed5064b0b8eeee54243d90537d7f254f
io.agroal	agroal-narayana	1.13		eea795950a4a17fa04079003089f87ed10fc88d8
io.agroal	agroal-narayana	1.14		efb1cc22cc34c6cfee1257b339b2732126eaf318
io.agroal	agroal-narayana	1.15		6efb2813871b244e1328b88ac02ec02aebd17c17
io.agroal	agroal-narayana	1.16		1d933141b0fb5299e348b2a9170327ce6e268838
io.agroal	agroal-narayana	1.17		daeeb6de0945bce777027c816ca73a85627b2477
io.agroal	agroal-narayana	1.18		343f8b5134ac7de13ce225851fcd88afb3cd3297
io.agroal	agroal-narayana	1.2		a6b22e9fe35ca83c3366030e437e3e6ac17610ba
io.agroal	agroal-narayana	1.3		6443c486e762413b21c9219946606ddff685202d
io.agroal	agroal-narayana	1.4		ec6fccac059fdeb876fbf20298b6981ca4401e9f
io.agroal	agroal-narayana	1.5		cd89590c337ef5bc7364402dd338640fc1341bd2
io.agroal	agroal-narayana	1.6		6a0350f3c57d64aee1ea9c4f68205d9f89386094
io.agroal	agroal-narayana	1.7		bf7c4c548900277c9b762208141fc942c1f0a5c6
io.agroal	agroal-narayana	1.8		06f75efb2b0df153ec11f97db5dc852dd75c22cf
io.agroal	agroal-narayana	1.9		bce74a4522fb60cf71a72c43a55dbaa1778ea62b
io.agroal	agroal-narayana	2.0		38261488606baf55ea34b71ce14918ea7a5dac88
io.agroal	agroal-narayana	2.1		ca88c45cdd55dbb118fb60e998c7fff1ebd71626
io.agroal	agroal-narayana	2.2		243dd9a19c5a140d7ca271f4541da3bbe5a306be
io.agroal	agroal-narayana	2.3		41f60c752eb66471dba497974e83ce1a55bf3d95
io.agroal	agroal-narayana	2.4		3e7ccb52f76c0f73c459a96859a18e11a99ea02c
io.agroal	agroal-narayana	2.5		b4b5794ea421656babc14ac420864412bb280fb3
io.agroal	agroal-narayana	2.6		f0ba084dd193296de41d7c8720937182a9ea9583
io.allune	quickfixj-spring-boot-context	2.15.0		1e470180995fcb9d24d82207b428ff9e027f9c78
io.allune	quickfixj-spring-boot-context	2.15.2		b7dfa5bee449e0ffcf307049aec5c5efe666d675
io.allune	quickfixj-spring-boot-context	2.15.3		6402ae48e46dc516ce03d6c39c484b6d2b4de10b
io.allune	quickfixj-spring-boot-context	2.15.4		87b9dc340802be70a3514ac89d4c0d4c6ae8c2e3
io.allune	quickfixj-spring-boot-context	2.16.0		a5ebe562856c15ac50b9793f1a1c848e027719d1
io.allune	quickfixj-spring-boot-context	2.16.1		616f762a5e7d72a5368e1bb4d97426fc291da008
io.allune	quickfixj-spring-boot-context	2.16.2		8adee5f68573c594546fbb06d8a77e8eb8d2d685
io.allune	quickfixj-spring-boot-context	2.16.3		76ecad3cac617a9a85770cf9a1d083744dab0958
io.allune	quickfixj-spring-boot-context	2.16.4		b1cb365ec079476451c6e614d262aaf20d117846
io.allune	quickfixj-spring-boot-context	2.17.0		4c0827445ac6eb3746d5c71c40dd5e31198e1659
io.allune	quickfixj-spring-boot-context	2.17.1		3f6a2ed0ecd854c5214a8f628c7a07fcad349458
io.allune	quickfixj-spring-boot-context	2.18.0		2d959905813c5ff8dea7df72691633d8f0624808
io.allune	quickfixj-spring-boot-context	3.0.1		794d6f8d26ae95edccb2a15936c5692bc6b306f7
io.allune	quickfixj-spring-boot-context	3.1.0		973c887564b9415e8e6ff0c25b4c1ebf01d28cec
io.allune	quickfixj-spring-boot-context	3.2.0		3d5d032ea05d23cdbc8772b4b9cd3663a04e7ce1
io.bullet	borer-compat-cats_native0.5_3	1.15.0		e8c1e069c47e0ae3115cf577ef97900272f7ae06
io.bullet	borer-compat-cats_native0.5_3	1.16.0		1e8cd1d9ffabb15d2b95c961f3304b24c4972d6b
io.bullet	borer-compat-cats_native0.5_3	1.16.1		5cf79f81dd34323059f2d7980b1e432626bd2db4
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.11.0		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.11.0	metadata	07182a4584aae052265b63e25bc993d21fe3fdbf
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.11.1		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.11.1	metadata	98f64e6d3d72ef5ee7da16544e5e19724f01bea3
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.12.0		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.12.0	metadata	6cd4a3091dded6c4194a13fd3b95354a6a1e23f0
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.13.0		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.13.0	metadata	8a3634517b735d0b1c0c79b493888050dd9fa73d
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.14.0		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.14.0	metadata	e09187dbef28bb3ae2caebc7522ec1a59233b116
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.15.0		N/A
io.fluidsonic.graphql	fluid-graphql-dsl-tvossimulatorarm64	0.15.0	metadata	c3da599549a891e4018890b60e9c3da943e79f6e
io.github.ericnjeim	lib-news	1.0.0		ce2f143bd72f8dc941d31c1f8696765370a76951
io.github.felipeflores	Olina	1.0.2		N/A
io.github.kalinjul.easydocumentscan	documentscanner-jvm	0.1.0		757cc59b70e9af36db977c81a38122a46a30a573
io.github.kalinjul.easydocumentscan	documentscanner-jvm	0.1.1		5a9f6f753ce7ed2fdb027214f9663e12e3a299c8
io.github.rhdunn	xqt-platform-saxon-androidarm32	0.2.0		N/A
io.github.sbenmeddour	mdk-compose-android-debug	0.0.1		N/A
io.github.sbenmeddour	mdk-compose-android-debug	0.0.2		N/A
io.github.sugakandrey	scalamu_2.11	0.1.0		d56352c742ead9ac6dd38ccfc2f418efbba6b4c9
io.github.sugakandrey	scalamu_2.11	0.1.0	assembly	5bf3bf3446ed8486ff94d3c6edbb9ebf3ae046bf
io.github.sugakandrey	scalamu_2.11	0.1.1		197526f750506e2a0d6317b0598a9a7c982ce5b8
io.github.sugakandrey	scalamu_2.11	0.1.1	assembly	c4dc73c742e7c351d6e9a54441696f9df5701a00
io.github.vincentvibe3	gqlclient-jvm	1.0.1		8ca16ce68c4bc37565ea4c0ba24805b42256b191
io.github.vincentvibe3	gqlclient-jvm	1.0.2		1662bb97794efbec8b134583a6f7826a10632720
io.github.vincentvibe3	gqlclient-jvm	1.0.3		1662bb97794efbec8b134583a6f7826a10632720
io.github.vincentvibe3	gqlclient-jvm	1.0.4		1662bb97794efbec8b134583a6f7826a10632720
io.github.vincentvibe3	gqlclient-jvm	1.0.5		1662bb97794efbec8b134583a6f7826a10632720
io.github.vincentvibe3	gqlclient-jvm	1.0.6		dd18599295f40446283dfb77b00581847609c6fa
io.github.vincentvibe3	gqlclient-jvm	1.0.7		80cd7ef230fa9042e4b231556ecd9e1b962b4f0e
io.github.weihubeats	mq-idempotent-core	1.1.6		94c858834be91b2c3288345e4effca5e3100522e
io.github.wyy-dev	tuichat	0.0.1		N/A
io.github.wyy-dev	tuichat	0.0.2		N/A
io.gravitee.policy	gravitee-gateway-services-ratelimit	0.6.0		f72ef9b6a1e4fd91e654c060d0c6c28fc968fa0c
io.gravitee.policy	gravitee-gateway-services-ratelimit	0.7.0		8eee3640f0a26a9de62a6c97909cc9facbabecb8
io.gravitee.policy	gravitee-gateway-services-ratelimit	0.8.0		df1c0627e00997e854c59b18fa00aab40fb1731c
io.gravitee.policy	gravitee-gateway-services-ratelimit	0.9.0		c1f4975fb17b475ceb311d69e62c5dc4104deadb
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.0.0		c0f5e6a8979ea431516a574ddb006a17a6d7d057
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.1.0		ae64badd5f4c02afdd4482bfa51d1d49809486a0
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.10.0		06d11c1eb47e3a28825e02e5bb23376cb6a9187a
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.11.0		7a68e448369015572a1180d98dcea65e5995f896
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.11.1		0777332e5a8a3ec9b981ffaa4ef4011d5ce9c396
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.11.2		a3b85476dcb3796e6e54a0af216e80e892f0a0a1
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.12.0		2364672083c386da846646ba031d4e3987fb3765
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.12.1		28fc75e1e7821cddd6185045338244e45ae93425
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.12.2		216725848405170867037371d4554d62d07a4f9f
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.13.0		104ff374361824d97d79864dd4692239550a3fdf
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.13.1		dbd458d1f0515487268caa9ae3210c6a7465aa7d
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.13.2		936380ade2cdefccef725f05ee516fdc77fde355
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.14.0		81766e569b9869c6a81aeba1b404af34d5d5fa13
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.15.0		dbc9b53f89eb04e90fecfbae035b538afb891832
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.2.0		8ab779156837475a609543c50d7b0a43566da529
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.3.0		7218236660256e21107db3ada19a7bcd25255250
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.4.0		864af4aaa7db2412e0324b797719671e7c541cf4
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.5.0		a5ff32f74a54c7331440c5b8aeac49f8dd19107e
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.6.0		ba470c0b6ea95a44a610b94e6d56539b18f3c68a
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.6.1		1aa8743a1b370ff37ce52eeb42ec3f13e7dbc036
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.6.2		d15b71a84caf58d23b19122339b9848ccd30b74f
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.6.3		17dfba1ff92baf371a3f3bc731ff41ad12b8eebe
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.7.0		0dfc1ad5f792a2e5a8f44b81adcdd879c49145d7
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.7.1		1c5725a6f6630b1d27cef45743bac8617ff51dd9
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.8.0		4633589a84ddea0312aa5935bd12969beaf939d7
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.8.1		eff0e7bff2a36c23cba9b5f466f604a637dda24b
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.9.0		031d508e04bec2bcabbaf03787ded2e14eaad0d8
io.gravitee.policy	gravitee-gateway-services-ratelimit	1.9.1		e319a9005660f1515ea2328ceec0993aebe2317c
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.0.0		51ad60dd030f7d7b6c01f5dbbfa49f36e2bd57f6
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.0.0-alpha.1		5dc08018e9332c78d1208fd5b5f6752b91a42697
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.0.1		7e03695fca019e2bf524dd4a8f822b31e80367e6
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.0.2		29d638c9566b9cd8c4384f56fd352d3e2f3751cb
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.1.0		81a76b82e457d8632b41ec2ba2948593ce5486cc
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.1.1		c27935382b34f59f8ec75b261a74fa4c70074268
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.1.2		c9874826821fe497ee17ca51a500755f1c3b2c39
io.gravitee.policy	gravitee-gateway-services-ratelimit	2.1.3		d3b2a0fa2f69af1da8276aadc28331c285aa0844
io.gravitee.policy	gravitee-gateway-services-ratelimit	3.0.0		98534e6c45ed7ead0bd1c3a34b38e6ebc80d01ab
io.gridgo	gridgo-extras	0.3.0		N/A
io.gridgo	gridgo-extras	0.5.0		N/A
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.4.0		2f65b6ca6a3760bb2e37fb0a28c4cf14e65d0a68
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.4.1		f9774ffd0980919b52e89edf41ab6377d28185d6
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.4.2		908b0b5a99fa51258bab59439a60c49fdcd5b792
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.0		08b561c1d46a2bc821859ff4e46efce333fb27a3
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.1		4d719409a5fc3868cdbd74f18419ea76d3f825ff
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.2		bae9dc69c0903432ee52cb0fbc91e7b2f6cb42b4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.3		0cfa304d4931cf1feae844b7636afc3a9e23c176
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.4		3f17b7ce5c4429bb4c38f835ffb13b3050883371
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.5		33998a6389d2017810dd02ef98eaa2e18d6c09bc
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.5.6		27e84b8614fa2821dbe9c135e3bd88c803754507
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.0		b198408e715f5cca4bc9b44da47dc5a9c54b81ec
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.1		ee858769101f68da0f7608c54180cebb6956a8d4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.10		327ee0c02b1c9554b129a2811406175c68568bcf
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.11		a07b0524ab84ee38f6e0f0c3e59d3fde86735e42
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.2		74475b2d75ea5f8a06b2501b043980543f28672b
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.3		b571f8ea16d37e05bdbadc51783ef22ea3c5f43d
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.4		0ca3a4fa04c4dd09bdaf63914e3465fbfbd68df8
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.5		bf436df96e861f7f3505d24e9b9e7ddec1ad5d97
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.6		d11b8e7f7f33cb1162792dea46051ae40da59cc0
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.7		2c410d0f62ef9ef71323657e1025fe8c2524e3ff
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.8		69049347e96b7eaa959691430f0c81f3a7342475
io.helidon.integrations.jdbc	helidon-integrations-jdbc	2.6.9		d18d8a4d1f94aa54630056d9e09a1573c6427033
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.0		8e492f7afbcb4147330e19750f00e80e81add72c
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.0-M1		1537f95866ac2e911f98fb357ad8c0aff5254b8f
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.0-M2		736a76e57742f7a13a7ef5378e5d9fa4cb28aed5
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.0-RC1		d4fc611306412dd579d432126a5b924d5975b57b
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.0-RC2		c35e50cecf04213b118c8f7e5a06e64374974590
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.1		47fc451e718d31edd069ac131d90ac5f6948e423
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.0.2		82b33e71d8574215170718b888c5aeffb782a444
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.1.0		28d36ae66ec19a7c4f941099ad50f10e805a9b56
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.1.1		e72ca1aa522eaf850614334096575807bd1c7af0
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.1.2		7f5f53d31374c79efca36818390649dddd1b75b2
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.0		56da3ca4ed0b02226cae0bee4050703883e6af6f
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.1		64239fe37cc8ca9337788e2bb61042f2395e6f2a
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.10		9c5baf5d01d05015f2156ecf9118528f456875c4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.11		542f3e2f9002226ad873bf57d72dcd563f9d7639
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.12		fc7759d69ac61595bb7500be2a0d774f2666e92b
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.2		c14c1486051c41677c2bc99de243aae9c90c7e15
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.3		5fcac9aa3aa13fab7e11a14c5577e3c12a1fd6ee
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.4		4828028a4d2085e2adf1e2448a61241f4655201d
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.5		644f9d2e8c59e9cb110e10fb82a8bef62f9058c4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.6		9004a71523b4fb603e63fa21619ec6d5a9f76ced
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.7		8bde500752c95e0b76947d8862eee6961dc4d817
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.8		b7b7d976b0603ee40cb7b91442c57b15733f7ec4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	3.2.9		0defa5d699222206cbb39223ff19394a4f5dba92
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0		03c796ed664807dbfc103bd254285c1609b55fc6
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA1		1987d5105ca664e47e689e27063080a337cf7bc8
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA2		b8d1b86ea8c3bcfae29083deb2068db93d27119c
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA3		05ada7f0c263bbdf94a12ad88613dd246aacf288
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA4		49f5c32816f1d49dec7376bcae97d03c5d298d2e
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA5		bf7b018c22c79f9068ab74f85dc1e9d0a6f242e9
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-ALPHA6		b9d9010476c3bdc46de498ae846c889514a37c3b
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-M1		77517e45fd8ebbe27fea2f262fc7b6001aa5ec24
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-M2		a24312177cdc2d4c75297b5abed307976bf4a107
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-RC1		ab2231359be24e9f633818b8a940773bc432e3cb
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.0-RC2		88a82e61d8a5bc93b794b9dcf89e237782c6b0ed
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.1		50015fdf8d552fb40c986ca3c3eb6e6abf70fbcf
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.10		5831a4b3f187c97c8bd9e7ae365800583b19f8a2
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.11		086f77ed8164eeb122418440c42e902c2e4566de
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.12		8fac6a9f3c6553e1bf9c514d8e25d866b7d294cc
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.2		640c0ae7e6ec97d01e40120b759d6b2a7ea0acfd
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.3		633c78417312183f2f723804e9a738c7fc47cff0
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.4		9df803cbcf7d422345501667a9febc62f6c2defd
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.5		cc4ffabce0d3df8c63a7830b093f0f4d27d98c4c
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.6		6745982028be5e8cc0fa0a6b58be750a11a78801
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.7		b89245827dd9b7a76d6e0464e79370f1608eb1a8
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.8		f0931c100218738fd858ae81249d1a7455a9f5b7
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.0.9		5a19934969c7196da174bb184fcb509ed29847a4
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.0		f49251dd2d06d6ee0434d08f9d245f3e7aef5ce3
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.1		fa49fb043e177676d63f915b803b3637cfd94d1d
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.2		2c799a84849ba8443b32c03b686386112dd817ce
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.3		dec9ee689201e92cd10a9d9afbe859e82054ccf8
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.4		9366cc991f94a31deeffb9c86464ccc7e8934056
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.5		34874fdf47b94d1872209e960565ce64d905dc97
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.6		61041619d4b873e70c55cb2bb8428e7e86da1988
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.1.7		6e850c5f7d3a77f3c384ff4bb357f4861e5cebe9
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.2.0		cf070c7a64f4302a07422f3ed420656e37cd89d1
io.helidon.integrations.jdbc	helidon-integrations-jdbc	4.2.1		d5f324932c5f54ff3cdca1c84500318634eaa988
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-g		16f5acd007adfd604f900905e354eb4355a6b228
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-h		4122d429dfb51e3b475792a866c47d6b8b03dac0
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-j		b21f7fe900b71d235a24703580638f2ff9ae2cd3
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-m		643d7d2cd298fbd627b129225c657ffe24b1d3a4
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-n		30b5d06a3f87a8f44514b2bc6e23b5ffd02f97df
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-o		c5a512d5a71a8b225cfe55f3084b756134b336ff
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-p		8c7fe57ea5cfe23e349cdc6f46e6333844700b35
io.orkes.conductor	conductor-awss3-storage	3.9.0-orkes-p-rc		3cf5cf0c0d88f060e9bc7d86ed7dc9ff02714687
io.orkes.conductor	conductor-awss3-storage	3.9.1-orkes		14a2970e87a2bf484de2817fa1327d4b8f0f7fae
io.orkes.conductor	conductor-awss3-storage	3.9.10-orkes		3a65bbbd39fd58ae14db048c1fec878a11668ae2
io.orkes.conductor	conductor-awss3-storage	3.9.11-orkes		96ef3a8f432b75a97aa3fdfc18750e638f955f6d
io.orkes.conductor	conductor-awss3-storage	3.9.12-orkes		2d7acef6fd4cc03692607a5ca308b5f8ab7a0f77
io.orkes.conductor	conductor-awss3-storage	3.9.13-orkes		a52cc20ce1f2cafc7a0b278e0dfc9a82cd69194c
