app.peac	core	0.0.1		725e61c037609f030587205a669ecf3c6b95a72b
de.otto.edison	edison-aws-core	3.3.0		6b52494adb5fd7cbc4b5a0790538ebc051ca205e
de.otto.edison	edison-aws-core	3.4.0		b8be445d8bee0fe91f28fc52de220d9a3c35a62a
de.tototec	de.tobiasroeser.mill.kotlin_mill0.11.0-M6_2.13	0.2.2-35-a36389		ba6200cede06a5a4b5377408e97295c8274ea65b
dev.adamko.kotka	kotka-streams-framework	22.08.06		54f3db1a9fb575dde538c95b80b3011f589bb104
dev.buildtool	json-tools	0.1.0		e9148c71065ca32394c534b7064509aa2929eac8
dev.buildtool	json-tools	0.2.0		b90d032e493431948aec05626b0a13b09e030c7f
dev.buildtool	json-tools	0.2.1		e420ed6f88d9626f8a00f51761d08fd559d751c1
dev.buildtool	json-tools	0.3.0		1dca7c303bfcbb84ac6f696f38b1b6c6e1d8a3de
dev.buildtool	json-tools	0.3.1		d66d99b28ab2e01b29f84bd530c43845d895cc06
dev.icerock.moko	test-core-watchosarm64	0.6.0		N/A
dev.icerock.moko	test-core-watchosarm64	0.6.0	metadata	add028336e93e5c7c9085a635ce563d1992b5471
dev.icerock.moko	test-core-watchosarm64	0.6.1		N/A
dev.icerock.moko	test-core-watchosarm64	0.6.1	metadata	cc72c8e15de13c8678a4814099d681e4366fbdb1
dev.zio	zio-aws-crt-http_2.13	7.30.15.2		fc05e8e72d4cdd49942074fc54778d401f696d3d
dev.zio	zio-aws-crt-http_2.13	7.30.16.1		11570f378b3e54c6e33174ae14b67356b3d3df2b
dev.zio	zio-aws-crt-http_2.13	7.30.16.2		ab2beddc05e7c9c106bdc4482f3b56aae1ad1fbe
dev.zio	zio-aws-crt-http_2.13	7.30.16.3		9b1ebd6095d66f6f6aa3dbf61c1b902c4192f50f
dev.zio	zio-aws-crt-http_2.13	7.30.16.4		3cd9085c9ebf38600b911de177572d200cf6ce39
dev.zio	zio-aws-crt-http_2.13	7.30.20.1		7f8fc0f0517eaaa143c6b7e89afd79c1a1295eb6
dev.zio	zio-aws-crt-http_2.13	7.30.22.1		e5acdd1d95fa6f8b211ba29958d2111bff40d743
dev.zio	zio-aws-crt-http_2.13	7.30.22.2		480d3b8213142449667176cc34a7032e7ab537b7
dev.zio	zio-aws-crt-http_2.13	7.30.23.1		ca6058cbebd2dc0d27a72cbe6509674b063977c3
dev.zio	zio-aws-crt-http_2.13	7.30.24.1		0ff987eee49b31116bffa9ab135d02d3bd76750f
dev.zio	zio-aws-crt-http_2.13	7.30.24.2		b3eb7594eb1faa5bb8285f37321b49146ee4fc99
dev.zio	zio-aws-crt-http_2.13	7.30.25.1		f1d407731a22d459ae3b2922db64c84d55dca0a3
dev.zio	zio-aws-crt-http_2.13	7.30.26.1		38a039397194b7ee0f599bf9fd684fd6c8dfdec4
dev.zio	zio-aws-crt-http_2.13	7.30.27.1		fe973bdb9a924dcf77740df98509a8a09b43a075
dev.zio	zio-aws-crt-http_2.13	7.30.27.2		e53e3672c72deb0ae0d3821c750fd51a6b790f07
dev.zio	zio-aws-crt-http_2.13	7.30.29.1		c8774a73fb949bed53a71c96dd8d67d0a8f0fd77
dev.zio	zio-aws-crt-http_2.13	7.30.30.1		454866dff0a598832a7c4faaa4ac1fdf169d57f9
dev.zio	zio-aws-crt-http_2.13	7.30.31.1		f9a2f45860bbc747b5265a4a030dd5b4b1070815
dev.zio	zio-aws-crt-http_2.13	7.30.31.2		36373facf46511b92400c7c2e879cfc882d9ac6d
dev.zio	zio-aws-crt-http_2.13	7.30.32.1		9cce903a9bb771baa049b8750e0c11f35cced1d9
dev.zio	zio-aws-crt-http_2.13	7.30.33.1		29749aa6037d17657a53d67110353b88b483ca56
dev.zio	zio-aws-crt-http_2.13	7.30.34.1		2529073519d600a0d37df32dba9ef66332b8fdb1
dev.zio	zio-aws-crt-http_2.13	7.30.34.2		dd7d3f4d905cf7ae98cb259ed2de52b1d5bda07d
dev.zio	zio-aws-crt-http_2.13	7.30.35.1		c46b2a960af8225bf66b6456e27ae319239f93a6
dev.zio	zio-aws-crt-http_2.13	7.30.36.1		3ebdcc4a8c24d95661ad278b2df508bd8f90f8c6
dev.zio	zio-aws-crt-http_2.13	7.30.37.1		2234a5e68f149969c61e2baecc3f24b97ed10746
dev.zio	zio-aws-crt-http_2.13	7.30.38.1		094ef04479854d3927730a2fd53712bd3c056b80
dev.zio	zio-aws-crt-http_2.13	7.30.38.2		ba8ba17519b769cf373a58103947253c098ecd5f
dev.zio	zio-aws-crt-http_2.13	7.31.0.1		cae677c8164f3a7b3bcea95013494ed2d93d3012
dev.zio	zio-aws-crt-http_2.13	7.31.1.1		2438586194b86ad488f7185e90e580af0bb3357e
dev.zio	zio-aws-crt-http_2.13	7.31.1.3		e895ccc4a97634f717dc1d84b9ac1f707279963c
dev.zio	zio-aws-crt-http_2.13	7.31.1.4		1d21f59cff590400c08cb2d703f880081e9edec3
dev.zio	zio-aws-crt-http_2.13	7.31.1.5		5cbcac3647f16190edbbbb7a156f42b080acb9cc
dev.zio	zio-aws-crt-http_2.13	7.31.10.1		ce84d261071c723a3bf58b8636eb4ac337394d19
dev.zio	zio-aws-crt-http_2.13	7.31.11.1		f6772f8037dc539d658a38e3c3711e53b8688827
dev.zio	zio-aws-crt-http_2.13	7.31.13.1		fe52a1e3b3bf51f01e6cdc4c617632508aa2b2db
dev.zio	zio-aws-crt-http_2.13	7.31.14.1		6ad5a151a8c46848f02eb82b522e058a655c96ef
dev.zio	zio-aws-crt-http_2.13	7.31.15.1		bd86769118bc9466390bed0fda4dbcce29095d74
dev.zio	zio-aws-crt-http_2.13	7.31.16.1		7745126d4395fe27502e134a6e8575274ee8cb89
dev.zio	zio-aws-crt-http_2.13	7.31.16.2		f1e3a881e09715ad9c2d41f0b002cc5b98c7b40a
dev.zio	zio-aws-crt-http_2.13	7.31.17.1		8dc9db1e39b8d0cb4b6d19f5ae7ee8f52177a1fa
dev.zio	zio-aws-crt-http_2.13	7.31.18.1		10d11385e0b0e5a9b9e4aadbbd1f494055cefe81
dev.zio	zio-aws-crt-http_2.13	7.31.19.1		01f3a2e4ac21982f6744c5ae22719ac4629fd5e0
dev.zio	zio-aws-crt-http_2.13	7.31.2.1		426140603b80c314479c3b3b121da72945f1e38f
dev.zio	zio-aws-crt-http_2.13	7.31.20.1		0d2e954838138eb848b1dea30ab9d21d63bc03ab
dev.zio	zio-aws-crt-http_2.13	7.31.21.1		8c0bf2e4b60505aa2bf57733ab9f80c050853a8f
dev.zio	zio-aws-crt-http_2.13	7.31.22.1		b611d5d5c354e7e6293818372848f8253195cde3
dev.zio	zio-aws-crt-http_2.13	7.31.22.2		8c82ea5a32aee4b22e9b412e9c931d893c460bd4
dev.zio	zio-aws-crt-http_2.13	7.31.24.1		783098aa5f6567769906ae534d78ead363a7129d
dev.zio	zio-aws-crt-http_2.13	7.31.25.1		9b480fc1b2e615936aa3bd682d21f0e2f6a5e124
dev.zio	zio-aws-crt-http_2.13	7.31.26.1		d865da6e3271c5ea6674a932e06a0fc5e5d4a316
dev.zio	zio-aws-crt-http_2.13	7.31.26.2		0581fc47bc52b70b62815d99b93a03bfcb92d815
dev.zio	zio-aws-crt-http_2.13	7.31.27.1		5cbb2861947dc0261015d8c29dc22f28aec9149d
dev.zio	zio-aws-crt-http_2.13	7.31.28.1		01e0c163573f93cd096ab9a6cdfcfa34345160fd
dev.zio	zio-aws-crt-http_2.13	7.31.3.1		98285ac2ffb37fc6442cd52d64a7df1b9b36991c
dev.zio	zio-aws-crt-http_2.13	7.31.30.1		f126e7f32679061f450c748704d742bc989ee837
dev.zio	zio-aws-crt-http_2.13	7.31.4.1		defeab5dac0b7fd7cf952d160c7a49b686ce7dde
dev.zio	zio-aws-crt-http_2.13	7.31.6.1		a7ac2fe550adaf93a28b7271312611e109856204
dev.zio	zio-aws-crt-http_2.13	7.31.6.2		bfe09a618d3c235905463fcad9e81f98dc21e4d6
dev.zio	zio-aws-crt-http_2.13	7.31.6.3		9dba47b12de5eb3f4112c8a5a7d4325d5b7990e5
dev.zio	zio-aws-crt-http_2.13	7.31.7.1		969cacdb4710318c4b2a647a9f8e9258fde55853
dev.zio	zio-aws-crt-http_2.13	7.31.8.1		a34fd7113f47b5446dbac5466e016818ea4db10b
dev.zio	zio-aws-crt-http_2.13	7.31.9.1		5cf341f2cde2cc4b581255e5daa2991c6ad37a48
eu.tarienna	first-archetype-basic	0.0.1		32d3051488c8aeec67bab3415da8376625ebd2d6
io.burkard	aws-cdk-scala-ce_3	0.1.2		316e1fbe4dea85db274f9b927773af656208386e
io.burkard	aws-cdk-scala-ce_3	0.1.3		c47e0921ba963d67ceb8dc88dc933053e527fead
io.burkard	aws-cdk-scala-ce_3	0.1.4		21a9422e00d1f51a9c8549cb27e06d17c60a340d
io.burkard	aws-cdk-scala-ce_3	0.1.5		53f4eaa466e3f558ff363a4c45426343431cb2c4
io.burkard	aws-cdk-scala-ce_3	0.1.6		38ea748fce79fbfe2202b62a10ea83d6fb0aa22c
io.burkard	aws-cdk-scala-ce_3	0.1.7		e113c9cb56bc64663fb36f53eb8026760f97ebbe
io.burkard	aws-cdk-scala-ce_3	0.2.0		8c3b0119dce5ccfb4ad6429885dad19733fedc89
io.burkard	aws-cdk-scala-ce_3	0.3.0		901b6ff3c323e9907ff40564d1c5c6a275680ae0
io.burkard	aws-cdk-scala-ce_3	0.4.0		c046165cce4e4eb1d14289a220ad81e69d4c945e
io.burkard	aws-cdk-scala-ce_3	0.4.1		45a43cbdb664825fbc3f2901d3b79a3cda4e479f
io.burkard	aws-cdk-scala-ce_3	0.5.0		164f6e901a5bd938d53e3a3dea2cbcfb35709902
io.eqoty.kryptools	axlsign-macosarm64	0.1.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.1.0	metadata	eefde2229c8603e61e55082335c81909d10a7edf
io.eqoty.kryptools	axlsign-macosarm64	0.1.1		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.1.1	metadata	f2f44095729ccd45e4723e7e1de522f0ccab2d87
io.eqoty.kryptools	axlsign-macosarm64	0.2.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.2.0	metadata	8724dbd979885823c0e0acbb3be790bee0c6eb73
io.eqoty.kryptools	axlsign-macosarm64	0.2.1		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.2.1	metadata	0f82b5ef048aa83ad8fc9bd59130eb8e889893b5
io.eqoty.kryptools	axlsign-macosarm64	0.2.2		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.2.2	metadata	4c378de33f93058d6e492596c1bf6116d68219a5
io.eqoty.kryptools	axlsign-macosarm64	0.2.3		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.2.3	metadata	128b0eee5b73bd4f7f543aa6f620b1c4d6be4aa7
io.eqoty.kryptools	axlsign-macosarm64	0.3.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.3.0	metadata	b1ede9d4478991ec3656cb966a49313906ae8736
io.eqoty.kryptools	axlsign-macosarm64	0.3.1		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.3.1	metadata	41aaf22bfe61d62eba383f9a52c0a57002916cec
io.eqoty.kryptools	axlsign-macosarm64	0.3.2		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.3.2	metadata	38970740f6373f1b28789be52235a7362ff2ff2c
io.eqoty.kryptools	axlsign-macosarm64	0.3.3		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.3.3	metadata	da75988b329b18306cd42ab482f5278718c50789
io.eqoty.kryptools	axlsign-macosarm64	0.3.4		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.3.4	metadata	57356df7c2a612c48dfdef9c0d558bc66beadd65
io.eqoty.kryptools	axlsign-macosarm64	0.4.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.4.0	metadata	f52df24cd0e964c319f8153cb03c86e8f42f1e9c
io.eqoty.kryptools	axlsign-macosarm64	0.5.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.5.0	metadata	5ad081af4322fe07198bd71f66743040bfbd9c39
io.eqoty.kryptools	axlsign-macosarm64	0.6.0		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.6.0	metadata	950cf35a3e6f51c29b5d7d0a75668a8f57644e68
io.eqoty.kryptools	axlsign-macosarm64	0.6.1		N/A
io.eqoty.kryptools	axlsign-macosarm64	0.6.1	metadata	ee5cda261b25773405d9c80940463036b9b57297
io.github.d-exclaimation	subpub	0.0.1		663fe7787ef62e2820d56a066f0034977a4d2d51
io.github.d-exclaimation	subpub	0.1.0		c4f5d4bd623a3a5c3fd3f99c93fd404692e6993a
io.github.d-exclaimation	subpub	0.1.1		9954f0586103643d56243a1627d127472b6a54bf
io.github.d-exclaimation	subpub	0.1.2		09719c63a32cf7a1b18ef67c1d8695b1fa8f3638
io.github.d-exclaimation	subpub	0.1.3		52ed8b2b7d47d2cb797b9dd87d91a464d245982f
io.github.d-exclaimation	subpub	0.1.4		4d6b2379cf1aa8b6f6b46f1ce88f259386d5cfc6
io.github.d-exclaimation	subpub	0.1.5		75bf120b5d9eb3b15b4dfd7f95362b09fee427cd
io.github.d-exclaimation	subpub	0.1.6		8064c552ce979c2c42db8f1cd99655a096f48466
io.github.d-exclaimation	subpub	0.1.7		3bd2c718703442b1d36de61535e3e2806f0a3f76
io.github.d-exclaimation	subpub	0.1.8		40ec0e3b9a29836e6c7cdf9e55f2589ba138e74a
io.github.hexadata	hexadb-jdbc	2.1.0		89f3e39bfacc6195e35ac96d3c91d5daa6d169d9
io.github.kitlangton	neotype-jsoniter_3	0.2.11		82d88c41c611f904b268e0515762b10c3491fdfa
io.github.kitlangton	neotype-jsoniter_3	0.2.12		f53f0a3ac0b43699b263f035b60dfbe93a66d2ef
io.github.kitlangton	neotype-jsoniter_3	0.2.13		a8489380eb5c1a785629435b47aac7774bc8da52
io.github.kitlangton	neotype-jsoniter_3	0.2.14		9be27d5b5c5853eeea2773f071c1cac1c11b32fd
io.github.kitlangton	neotype-jsoniter_3	0.2.15		e551613fae86478e2ab7c588c95d7626a2ab71b1
io.github.kitlangton	neotype-jsoniter_3	0.2.16		94d00086714a958c97e18550fb016ba0d318accd
io.github.kitlangton	neotype-jsoniter_3	0.2.19		b3f20966ae9f01d5c91257f03bf4724901cff43c
io.github.kitlangton	neotype-jsoniter_3	0.2.4		5fcb6f4bf322e84acd0493e3205eba195661a32e
io.github.kitlangton	neotype-jsoniter_3	0.2.5		cd1b8fb73afdbe91c37ce58e0b6df41e8b306b4b
io.github.kitlangton	neotype-jsoniter_3	0.2.6		9cbb1f37248fdfebc81ba53d9e6e164c821f8a66
io.github.kitlangton	neotype-jsoniter_3	0.3.0		94a5211d86d09ff3239dcf98bd34cd8f038dbd8f
io.github.kitlangton	neotype-jsoniter_3	0.3.10		e9aad5660524da6d6a450e610028c2c60874f52d
io.github.kitlangton	neotype-jsoniter_3	0.3.11		0a685b875a1e2868227eba9f991fa6c358eda748
io.github.kitlangton	neotype-jsoniter_3	0.3.13		9c20b0f388ecc3e53025216619e3ea1b16783cc1
io.github.kitlangton	neotype-jsoniter_3	0.3.14		41b25343ad014cf9c55835cdd0b7300b7fcf4614
io.github.kitlangton	neotype-jsoniter_3	0.3.15		f7b85637453f421bc8fc2f9ccd064edc9399258f
io.github.kitlangton	neotype-jsoniter_3	0.3.16		4b1ff5818f12558bdd66ddf48f15578e4d7a5555
io.github.kitlangton	neotype-jsoniter_3	0.3.17		f9aadc487dd5b47c50a3c2dc5bc4aa37c0daf496
io.github.kitlangton	neotype-jsoniter_3	0.3.18		0007d007574c2846f31e0e012a2dcbdc4fb68422
io.github.kitlangton	neotype-jsoniter_3	0.3.19		f3bcd273190d2bc7caa2822917dfa96bba9b6425
io.github.kitlangton	neotype-jsoniter_3	0.3.20		e1e587a671e77672316a7a81d0a5c427786626da
io.github.kitlangton	neotype-jsoniter_3	0.3.21		ef525de45d3a24f7765a9f5900160ba9de665f66
io.github.kitlangton	neotype-jsoniter_3	0.3.23		d508a0c774151bc83c4667bf557faba273558db2
io.github.kitlangton	neotype-jsoniter_3	0.3.4		763e51b0289e6b77b74b21f5c9b310e962ffc3ea
io.github.kitlangton	neotype-jsoniter_3	0.3.5		e4cd6d239364740b3c949273fa034cdb17de446c
io.github.kitlangton	neotype-jsoniter_3	0.3.6		3c7687b2916810c5959ba1b88543d4cfd0231c3d
io.github.kitlangton	neotype-jsoniter_3	0.3.7		fc7af716dd45696a6f7fc4494a720aedbe50af63
io.github.kitlangton	neotype-jsoniter_3	0.3.8		a9c58eb04f4cb155aa0b26e7fac78f40a7f5b8de
io.github.kitlangton	neotype-jsoniter_3	0.3.9		767de92dccfe598f6aa77866209833bc0fa6e35c
io.github.steinerok.sealant	sealant-fragment-runtime	0.6.0-alpha01		N/A
io.github.steinerok.sealant	sealant-fragment-runtime	0.6.0-alpha02		N/A
io.github.steinerok.sealant	sealant-fragment-runtime	0.6.0-alpha03		N/A
io.github.steinerok.sealant	sealant-fragment-runtime	0.6.0-alpha04		N/A
io.github.woody230.ktx	serialization-jvm	4.0.1		77114153310678cb96684a283c851f2966b956bd
io.github.woody230.ktx	serialization-jvm	4.1.0		10b531ffdca67e9f0b4ad2c04f7517bd46a13075
io.github.woody230.ktx	serialization-jvm	5.0.0		f08eb61b05680f4c8303fcd487e2ca627d860bc0
io.lsn.spring	mail	1.0.0		bcddcd237e14ff013bde2f5e6cdc0990186c2e18
io.lsn.spring	mail	1.0.1		54772df43251e27d392856a29566b5c41c5eb1ce
io.lsn.spring	mail	1.0.2		12e5853fc6541c1e7682b53f0a62d8751f82df37
io.lsn.spring	mail	1.0.2b		e1092c342291014b674d382dc9dc3ca80d048a5f
io.rsocket.kotlin	rsocket-transport-ktor-tcp-androidnativex64	0.20.0		N/A
io.zipkin.brave.play	play-zipkin-tracing-play_2.13.0-M5	3.0.0		40c50b4e60a3aa503d9b7fa5c10f4d541ace0beb
it.unibo.scafi	scafi-lib-ext_2.11	0.3.3+311-9097d78d+20220112-1924		57c1a7895fe4253349e5cb206d331887c7bb10ee
it.unibo.scafi	scafi-lib-ext_2.11	1.1.0		2f9bc3a73e2b86a0db9e56b6fa48eb30d3b33b08
it.unibo.scafi	scafi-lib-ext_2.11	1.1.1		a60d9240f01cbabc5d7344a151efd24ba84fddb8
it.unibo.scafi	scafi-lib-ext_2.11	1.1.2		32218d4bd95892ad39e56e62890d376585e54d49
it.unibo.scafi	scafi-lib-ext_2.11	1.1.3		a34690bb7a9837db83b3454268c2be7b69b97838
it.unibo.scafi	scafi-lib-ext_2.11	1.1.4		4c140736ecdd9a5dd7b4d2e1f46fce17ebf86922
it.unibo.scafi	scafi-lib-ext_2.11	1.1.5		1a47da282a9779b1f7a2fbde04e8557006507955
it.unibo.scafi	scafi-lib-ext_2.11	1.1.6		5a277c633094d6928f420cc729a3d0d10b3b1765
it.unibo.scafi	scafi-lib-ext_2.11	1.1.7		8f3ae3280c0fc2bba3bec5e46153f49b181781e4
it.unibo.scafi	scafi-lib-ext_2.11	1.2.0		29231ca17755d5739ed62a56f53ae63b8336aaa5
it.unibo.scafi	scafi-lib-ext_2.11	1.3.0		8b0e1d7f7f17cad5fe3f8a278b456149156cd3f2
kr.jadekim	common-exception	2.0.0		71fe58998179bf8137e7b41e2a7c6c38a35ddd7c
kr.jadekim	common-exception	2.0.0	all	58915f18be56dd944c88d3477a6875e99657b392
kr.jadekim	common-exception	2.0.1		30cabf16bcb94a5acf465f581d9deb65db340b33
kr.jadekim	common-exception	2.0.1	all	6105f7aeca9d02c18509dc7f78476eb4a849a03a
kr.jadekim	common-exception	2.0.2		432ca4581c107dfcc96ed7b6321ab26ce06ecc40
kr.jadekim	common-exception	2.0.2	all	a9d9d7fba7841161a843fef5a1bec0f5005b186d
kr.jadekim	common-exception	2.0.3-alpha1		e121f89243f8e5dd9923a0d0c77c8f702015a4a6
kr.jadekim	common-exception	2.0.4		6e3f589acb28d12b9cb2964db69882b34ca43a52
kr.jadekim	common-exception	2.0.5		6e3f589acb28d12b9cb2964db69882b34ca43a52
kr.jadekim	common-exception	2.0.7		c074d956789fe5a7dbf386b9ddb7e34d1618dbab
kr.jadekim	common-exception	2.1.0		b94fe605ea8ff0f68f3feab065ae0b7d67860964
kr.jadekim	common-exception	2.1.1		b94fe605ea8ff0f68f3feab065ae0b7d67860964
net.darkmist.alib	core	1.0.1		1d80f2242ca0850fe850c794e8afceecb9d1d975
net.darkmist.alib	core	1.0.2		d806df465de9eeec1e24ecc23b4c5f67919af721
net.darkmist.alib	core	1.0.3		d7fcb642c89df71b40d6504f4b8fa5af081a7de5
net.darkmist.alib	core	1.0.4		2f97f586f538a15f90c0c96b34342d8dbba1fbb0
net.darkmist.alib	core	1.0.5		75d1eb27bfea979d024314b236a591ed51b93dec
net.darkmist.alib	core	1.0.6		146e389378571fc54cb1807b85a34f86b1bb1bc5
org.apache.aries.samples.ariestrader	org.apache.aries.samples.ariestrader.jdbc	0.1-incubating		N/A
org.apache.aries.samples.ariestrader	org.apache.aries.samples.ariestrader.jdbc	0.2-incubating		N/A
org.apache.aries.samples.ariestrader	org.apache.aries.samples.ariestrader.jdbc	0.3		N/A
org.apache.aries.samples.ariestrader	org.apache.aries.samples.ariestrader.jdbc	1.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.0		f7138242d144ba7873b869a52d9dddf6f2b0ad43
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.0-CR2		87a5370b55ea3c517855bd30bfb907d5c2496659
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.0-CR3		8dcab8d2a95ea64c62884db5ead6a1016ffeceac
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.0-M6		91b05fdccd8bb1a84b02702d8de63f8ace4a5ea1
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.0-M7		525929b42a167613f15020a704bf30929b272f66
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.0.1		ae9aab2d6bd9180c5894cc8109a3bdd932f1ffa8
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.1.0		1b48e3d42f49a1ef71a15698e51fdad05d64f941
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.2.0		e8b07ee772c76106970435fdd1589a55201eed34
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.3.0		1cd4ccf6a883ce97b991e7e99dbec7572518fdb9
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.4.0		1926208a225929f0615d1a046969286d0c8422e1
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.5.0		16a20a17a0dd3b24f545de7b38b882b90d83eedf
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.6.0		4f4379d51a97d306be53c5642529375eefbe544d
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.7.0		6419ad136381bdc75a20553eb3b21660755be130
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.8.0		6648305e678470d8e6d6e290e874b413cdccf5ca
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	1.8.1		afc15d1e03c2c961fb35adf193a28e4124b735ea
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.0.0		1ce306f72b77c12558605acb298610884696ce9e
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.0.0-M1		e8ab80dc6242b6fbefcc88123cf06a970097de42
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.0.0-M2		f3e18c26efd2ff4828f8bf9c712edb7c7770e19d
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.1.0		72509ed71d947c86651ec79b7c5bf0e6ff777d19
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.10.0		7496f9471e74151ecfb992d5dbe9d12303d2b475
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.11.0		96637db0c613c057f273e617ea62aa627d82e606
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.12.0		71e607a53df443fd3d827b60ec3f58a8c3753e57
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.13.0		35fb95a4f6b92a5953c5f266cc84d690e4102adc
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.13.1		d26a211037d47ba8784a001ff09ffa4539152b0f
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.13.2		3f10337161d2b0ed9ef151817b24555f71db827c
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.13.3		59eebaa0c9e0ae450ac0ee2c8a2c1e0bcd48d957
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.14.0		5aa6706d54063b6596e5462eb1e1258eacc0ff5e
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.15.0		20af7b0cac2fe16346b9a23eb7bee08e983ce5b9
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.16.0		f476cccb8fba73124afaa252bf180fb7b3531379
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.2.0		337a90affc4322a14d255e7c85fd23b859f72a20
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.2.1		5facdf828c7c0c05c8825b1df04010c27c67be6e
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.3.0		18f5cc1ef548ab2c4c8062e8412a5f5dac706371
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.4.0		c3049537695534d890fee387315608e496666dba
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.5.0		ee4e7a2903daf888aaeaf572bbf750ece7ca1421
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.6.0		81ccee540ff7e62d8bc2538c96839f27899db801
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.7.0		55698f4a41d5a3ad90c02f3ef5ced70172fe1159
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.7.1		4bf2ba49cf75e34dee71bb0e22153bab54a9378b
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.7.2		e82a4b5f83033b6fd7ed5a6acaf1c5ab21f9ec02
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.8.0		2c4b6add9d87d86cec55f6a4f30c406cab3f80ed
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.8.0-M1		368bcdc4016c57b427482a5f4001ffa56e9ecb76
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	2.9.0		851b0f8d5bddf53cd05e4fbe509602b5eff02643
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.0.0-M1		04aef1b15695084e603c999c29aec3eaa461680e
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.0.0-M2		46f750f608b5a7f1577a36a9373a12aab2ae362d
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.0.0-RC1		f4f8bd0a6c8fd91bc6c9b82f7b970a74672830b0
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.0.0-RC2		8cbdb0099f70f1929bfd4b1a0977cafa1acb1869
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.10.0		f6747094cd61f5f439133ae0831bffa129ffb122
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.11.0		f78c5253bcdffff13ec5b206368f56b7cac69f24
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.12.0		53e46c5e47532433c02ea9733cf24d54bcf1e3c5
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.13.0		a9fc0539c46c2bc8e8f805dc22e484b282f1ce5f
org.apache.camel.quarkus	camel-quarkus-integration-test-amqp	3.14.0		c685b64b1a52ba73323718b534090eff02dca05e
