ai.yda-framework	website-retriever-starter	0.1.0		053be3cb6925fc4de470a09b1a154495640b5d23
com.powersync	compose-android	1.0.0-BETA26		N/A
com.powersync	compose-android	1.0.0-BETA27		N/A
com.powersync	compose-android	1.0.0-BETA28		N/A
com.powersync	compose-android	1.0.0-BETA29		N/A
com.powersync	compose-android	1.0.0-BETA3		N/A
com.powersync	compose-android	1.0.0-BETA30		N/A
com.powersync	compose-android	1.0.0-BETA31		N/A
com.powersync	compose-android	1.0.0-BETA32		N/A
com.powersync	compose-android	1.0.0-BETA4		N/A
com.powersync	compose-android	1.0.0-BETA5		N/A
com.powersync	compose-android	1.0.0-BETA6		N/A
com.powersync	compose-android	1.0.0-BETA7		N/A
com.powersync	compose-android	1.0.0-BETA8		N/A
com.powersync	compose-android	1.0.0-BETA9		N/A
com.powersync	compose-android	1.0.1		N/A
com.ratutech.ratudb.janusgraph	janusgraph-hbase	1.0.0		ee81083500a0350c3346081ce7ef702c8ce257e2
com.ratutech.ratudb.janusgraph	janusgraph-hbase	1.0.1		2b41bd3f8470ad87255f575761395843ba8a9856
com.ratutech.ratudb.janusgraph	janusgraph-hbase	1.0.2		cffb23838e79a2dba158a6eef3c65fa57d6080e1
com.ratutech.ratudb.janusgraph	janusgraph-hbase	1.0.3		b5843bc64d305c5d19711c2d56d756d409f382be
com.ratutech.ratudb.janusgraph	janusgraph-hbase	1.0.4		d591967904798a2ae721e05ead02025fad182674
com.sceyt	sceyt-call-android-sdk	1.0.0		N/A
com.sceyt	sceyt-call-android-sdk	1.0.1		N/A
com.sceyt	sceyt-call-android-sdk	1.0.2		44b61a938075a7f6db377523b467ed6d5ec7d82b
com.sceyt	sceyt-call-android-sdk	1.0.3		0065a9f33cf58945b33455efedbb9803a784a038
com.sceyt	sceyt-call-android-sdk	1.0.4		e4b2883e7221cf5a3163a5b710267b24ee306fa6
com.sceyt	sceyt-call-android-sdk	1.0.5		43bea9a12ad96011646c393aea43b5ebf4f65725
com.sceyt	sceyt-call-android-sdk	1.0.6		e78a7115d4113369f0a9c189b16d4ba977c9c3c6
com.sceyt	sceyt-call-android-sdk	1.0.7		b2e64d597489488761de93bd04479edfa4e8c08b
com.sceyt	sceyt-call-android-sdk	1.0.8		c2dd28cdeb610e538f3f113659f1469a24452d05
com.sincerecloud	sincerecloud-sdk-java	0.0.2		0cf4207855c0a1e2ab2a58b70f9a6a07effae857
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.0		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.0	nonregressiontest	06369a46c3ded4fa8003a59eac234e2b4bd6a324
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.1		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.1	nonregressiontest	e25b9b6e30d970c660f09f1cd303d25e06a9fe7d
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.2		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.1.2	nonregressiontest	1293ff040305b8f27e76e277e12b5777676f95c4
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.0		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.0	nonregressiontest	04ee89ba0cc4a939a7c8aea87fd5cae7737c762e
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.1		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.1	nonregressiontest	8e249c9a2d19aaf6f52af59eda66a46965d03a57
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.2		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.2	nonregressiontest	efd88628d891380927cc8a37af8b8bf075f24f7f
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.3		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.2.3	nonregressiontest	b323d2d529c017dbcdb40ff85ee0d3d8cfa819e2
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.3.0		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.3.0	nonregressiontest	3d483622d8d01ea6cbaa5ba6e734ec8ed41e7b9b
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.0		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.0	nonregressiontest	6c568f9d5382743713dc4aa047e6a98c04bdb9e1
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.1		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.1	nonregressiontest	edeee986bf89918604bd354f444c4a80b6abda58
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.2		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	16.4.2	nonregressiontest	0cca6096f9a440569ed5145464f45ba7ee68c07e
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.0		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.0	nonregressiontest	74c69309bea5efada2242334901e14e7b5f128c7
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.1		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.1	nonregressiontest	6db7396c9657b2f41126813a020b0cf554c01247
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.2		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.2	nonregressiontest	a7fb79734b4d4b8dfcb8e55853d9d6570ed78511
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.3		N/A
com.sword-group.bizdock.dbmdl	maf-dbmdl	17.0.3	nonregressiontest	68e200db6ae596c55a191ad6b28039e6a90d287a
com.tambapps.marcel	marcel-repl	0.0.1		462c54724a46dd700afdeee026393e2db6105591
com.tambapps.marcel	marcel-repl	0.0.1	jar-with-dependencies	bb9c089d541a29a3511a29541b85dc879621d3b2
com.tambapps.marcel	marcel-repl	0.0.2		ba8a2cb9045f8d6c9d263c4f3cfa8f656f788c4d
com.tambapps.marcel	marcel-repl	0.0.2	jar-with-dependencies	f4d715e2273e5545cbb43a70ff0ebdb495f4d9c1
com.tambapps.marcel	marcel-repl	0.1.0		da7ba507fc298d9880eecb62bd05047a44c8da40
com.tambapps.marcel	marcel-repl	0.1.0	jar-with-dependencies	669799d2ae341d74db3b9d1de285779db7c8888e
com.tambapps.marcel	marcel-repl	0.1.1		96b1159fe52b02a74df4b5aa3484a287eda34af7
com.tambapps.marcel	marcel-repl	0.1.1	jar-with-dependencies	1dd04af78412812aab199625014fc37253120525
com.tambapps.marcel	marcel-repl	1.0		1a8fd24541ae062b954ffba3229a2bf56d045188
com.tambapps.marcel	marcel-repl	1.0	jar-with-dependencies	163a987cc2bc304ab2064d80b77815a23f25a45e
com.thesett.jenerator.utils	jenerator_custom	1.0.103		f7904b0da5fa2437eace1533f6c73e90564a331f
com.thesett.jenerator.utils	jenerator_custom	1.0.121		afbdd7bac86676c7458c1e42ab29640aa9515edd
com.thesett.jenerator.utils	jenerator_custom	1.0.79		4fdcb76ac47b440de0f3b2b8e132fb39d9aa5ef2
com.trackingplan.client	adapter	1.0.4		4c8d1647492f9dcceecb9fae466d397d9f047e46
com.trackingplan.client	adapter	1.0.5		36fd9c2748a871852bd28079e3bb3bbe2f146f65
com.trackingplan.client	adapter	1.1.0		d766e6df6d229296d4dae3ac0fe97cc697806360
com.trackingplan.client	adapter	1.1.1		c6961e37a4c6a57b2c897471102c7a1e952c4a31
com.trackingplan.client	adapter	1.1.2		f692901bcc2cff670bf5b118341d3d1690acf050
com.trackingplan.client	adapter	1.10.0		2b135f05f59a2c4d1e6844264e002ffba78d4298
com.trackingplan.client	adapter	1.2.1		2ebbb2ef2fb15debc7b3acae386f156c48fc73ea
com.trackingplan.client	adapter	1.2.2		55b971f787c8e50f3b1b7c02d4b2b5be23614c9b
com.trackingplan.client	adapter	1.2.3		87492aa53e5939a59bfa0d5485a5f31c3785defb
com.trackingplan.client	adapter	1.2.4		f531a95dde5958f15b30e99d1995a11a63903774
com.trackingplan.client	adapter	1.2.5		42e679ad840f15303f4a05b6f52ffaf5d9ceb6be
com.trackingplan.client	adapter	1.2.6		da5b90cc82163faaf811a2d4be9680da75b2f6cd
com.trackingplan.client	adapter	1.2.7		24bd8f586bbeb6d8eeabca5e17489e871f93e64a
com.trackingplan.client	adapter	1.2.8		10ed537cea71e33ba675cd4ad2f5363deb132728
com.trackingplan.client	adapter	1.3.0		50547f2b57ce9adc9eb2970207a6d7af52678c2b
com.trackingplan.client	adapter	1.4.0		bc69a37f8b3182b21f7264e786f1786b1a91fdfd
com.trackingplan.client	adapter	1.4.1		5beeae5017b6effe337e33e991c4c2f1f53021ad
com.trackingplan.client	adapter	1.5.0		b56389f912a7915b6eb9beba0a63aecc674bf8bd
com.trackingplan.client	adapter	1.5.1		b5bee3c6eebcfd3444319df6ede25286aad6e9a0
com.trackingplan.client	adapter	1.5.2		1042f75771aca330ec7d08ba163a0e37300b5fdb
com.trackingplan.client	adapter	1.5.3		e273cb8c313887778abdec3fc652bb49095bbc9e
com.trackingplan.client	adapter	1.6.0		5a90425faac9cef4a67fd1fe25249bef60d0ac05
com.trackingplan.client	adapter	1.6.1		55a8e3fec60b01faceb5f91b30144f2c4539c555
com.trackingplan.client	adapter	1.7.0		5a042dc3760d2032efb2b1a36138cee365daa87a
com.trackingplan.client	adapter	1.8.0		97b3069d80f763efc89ed7d6663ab2cd7c857fc9
com.trackingplan.client	adapter	1.9.0		0fddd219775f0c50d757b3beb32e18eb5fd718f9
com.webank.wedatasphere.linkis	linkis-commons	1.0.2		N/A
exo	exoplatform.portlet-framework.struts	1.0		c50638190843f07e181c78b056d2bef8718604dd
io.arrow-kt	arrow-eval-iosarm64	1.2.2		N/A
io.arrow-kt	arrow-eval-iosarm64	1.2.2	metadata	527a45f6134d623e728c7edb9e5b72fb0015e923
io.arrow-kt	arrow-eval-iosarm64	1.2.3		N/A
io.arrow-kt	arrow-eval-iosarm64	1.2.3	metadata	9d2f0d78cdf4125e5983ec0f2a1a0a63d8695af6
io.arrow-kt	arrow-eval-iosarm64	1.2.4		N/A
io.arrow-kt	arrow-eval-iosarm64	1.2.4	metadata	c99681a53ed6ef1e712ce54d41f8edd63b256c40
io.arrow-kt	arrow-eval-iosarm64	2.0.0		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0	metadata	caab9190114551ca3988d69cbc82917d113c8ef7
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.1	metadata	469f93081aa0d692945441e10b3db80507afbcaa
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.2		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.2	metadata	8cbe97275118c05493de15618d975a3140392dd2
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.3		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.3	metadata	0823f9cfc5b06c89abe64d2e5b3d83216d4b084c
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.4		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-alpha.4	metadata	d11f51d6b510d3412c42d17b89a0f8e7cc2fd2f7
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.1	metadata	0aab1f08dcc085bf73da7aef65700e80f77e5223
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.2		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.2	metadata	47a96ae80e75133a470e7ddb5f044c06020cbf93
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.3		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-beta.3	metadata	6d3f605894b4cf169a4921ff58f87dae1d23f287
io.arrow-kt	arrow-eval-iosarm64	2.0.0-rc.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.0-rc.1	metadata	34b7161a336e451d5f9dccc99d2c9b760250583c
io.arrow-kt	arrow-eval-iosarm64	2.0.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.1	metadata	f222a562e3609f34e38f9dd924cbcb7c5c08ce2d
io.arrow-kt	arrow-eval-iosarm64	2.0.1-alpha.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.0.1-alpha.1	metadata	cdf9c003e32b01e1a567196b741275e11516d833
io.arrow-kt	arrow-eval-iosarm64	2.1.0		N/A
io.arrow-kt	arrow-eval-iosarm64	2.1.0	metadata	c9fc8257cee51b55753fa9f4262c38615ca8581c
io.arrow-kt	arrow-eval-iosarm64	2.1.1		N/A
io.arrow-kt	arrow-eval-iosarm64	2.1.1	metadata	9d0c9d04346661af22eb7307b9f8d2ce02a8bae8
io.arrow-kt	arrow-eval-iosarm64	2.1.2	metadata	0d711d8c86bf397316a04de89f02cdbb4ebd0936
io.bindingz	bindingz-api	1.0.0		e19aadb311b769b06a0420ce64ec8ec9d4dc3f7d
io.cloudevents	cloudevents-http-restful-ws-jakarta	2.5.0		b7724a3532ccd69aeb03737d514b4178780bb4af
io.cloudevents	cloudevents-http-restful-ws-jakarta	3.0.0		f8f1e84356456ddf6c331530bf4c72bb55da4a3a
io.cloudevents	cloudevents-http-restful-ws-jakarta	4.0.0		b1de0ea1362a5b3c68158086948d1503d6834b0c
io.cloudevents	cloudevents-http-restful-ws-jakarta	4.0.1		eb49826486a2661b153455d14734edcb5cb60404
io.fabric8.funktion.connector	connector-aws-ses	1.1.20		a6948ca238452777ed7d3bb567c982047c305caa
io.fabric8.funktion.connector	connector-aws-ses	1.1.21		0ce2562c6b45ea2608018540e78b590824ce811e
io.fabric8.funktion.connector	connector-aws-ses	1.1.22		8010e01442c42474ed0cd63688a54e6a91a7364d
io.fabric8.funktion.connector	connector-aws-ses	1.1.23		f7c133ccde929f2f0bf9ae4fbb04e104512887a4
io.fabric8.funktion.connector	connector-aws-ses	1.1.24		a10a75a062fb76e0bef0917778ecd3bade203e66
io.fabric8.funktion.connector	connector-aws-ses	1.1.27		f4e6cd8821a1d7a79e55f5d92706d76031f9fc3c
io.fabric8.funktion.connector	connector-aws-ses	1.1.28		47de913b3e940439a175b97ec5c163a3abe774cc
io.fabric8.funktion.connector	connector-aws-ses	1.1.29		e5762fc1e2ee5b9c0b46ebff2273a08df9b60738
io.fabric8.funktion.connector	connector-aws-ses	1.1.30		7a1faac88b901fd7359ada2c8c7fac6ba7863a15
io.fabric8.funktion.connector	connector-aws-ses	1.1.31		9b84a967419e0818841cfaa9b9ff67339e80f0ba
io.fabric8.funktion.connector	connector-aws-ses	1.1.36		860000d369d52d16c7615d72989e7b921dda780d
io.fabric8.funktion.connector	connector-aws-ses	1.1.37		203c1fe3bd78b2a739f4ab52077292d45420268f
io.fabric8.funktion.connector	connector-aws-ses	1.1.39		82ee4ebee45bc1e886167d14e49d75e890c30196
io.fabric8.funktion.connector	connector-aws-ses	1.1.41		415fcebe0da4e653a402ea93b22a487e4736fb12
io.fabric8.funktion.connector	connector-aws-ses	1.1.42		be00dfeab1b19877f77a8f8843868b83dab23512
io.fabric8.funktion.connector	connector-aws-ses	1.1.44		38b07f6bf0bada3bf39dc3b50f112d8a1feea80e
io.fabric8.funktion.connector	connector-aws-ses	1.1.53		8854b1bcd8a1a16c84fd3912d55f2bae9a62e5f3
io.fabric8.funktion.connector	connector-aws-ses	1.1.55		cb10900b8e3a94187b109db390e4cb1fedcd562f
io.fabric8.funktion.connector	connector-aws-ses	1.1.9		4e789171f338feb3e8cd979835fdaef5ac044e5c
io.github.blucky8649	eungabi-iosx64	0.1.0-alpha01		N/A
io.github.blucky8649	eungabi-iosx64	0.1.0-alpha01	metadata	ce1ce0fc53e55e4180f69c79a9bb11a442b39ede
io.github.changebooks	changebook-rocketmq	1.0.1		fb1e601a237d6acb9f62371d5310e06ce5e7e369
io.github.changebooks	changebook-rocketmq	1.0.1	jar-with-dependencies	fce982d0ae840aa789c02a817f5449519a514964
io.github.changebooks	changebook-rocketmq	1.1.1		3afca62f48d4aef79a11721ee8943f79c38a8552
io.github.changebooks	changebook-rocketmq	1.1.1	jar-with-dependencies	f2f9dd1fe045dcb80f5f52eb88d46d2359c4c51c
io.github.changebooks	changebook-rocketmq	1.1.2		7c22026ff3b28e8914f5542e53ec5bb6143edd5f
io.github.changebooks	changebook-rocketmq	1.1.2	jar-with-dependencies	58277314d4a4bab676fae40a88df671aaed2888a
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.0		e6aab3b8739d2e7d8835a1b7f7b27a308c1497a8
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.1		45587c6dcbbf95d701dbeef632ab06a76ab6422a
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.10		39298a5f4bb9b91d8659a3a00c88154dc1b6d770
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.2		39d983a8c493901080843b949c532d5acac3e0c5
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.3		235792b696583e1e76a174fcac45cc9242e735e2
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.4		eb04269107c6e9e2e1287e554764fbeaf51d9638
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.5		765c48b2b3034b93b15c64218c94d6bfd09b7e9d
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.6		194813d511867c464712d24f8da8598ea6f9d3bf
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.7		4262fb8c03fcc51d35077c6ec0d0910e8d6a4b4e
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.8		03e85d36d7e0eaf6120c5d404f96a91e0e5cf2a4
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.0.9		1da697bea40f5fa2bdd057bf3f221d34976cc3f4
io.github.ci-cmg.wod	wod-iquod-qc-check-aoml-climatology	1.2.0		98092cf1fd872d1e38ec901f631d313ca104d43a
io.github.yurimarx	hibernateirisdialect	1.0.0		2a9968210e00ea7feabcc4dc0e3195e2dd4101d5
io.github.yurimarx	hibernateirisdialect	1.1.0		f21db4c4780ad21c9ca9db3528a3fba681e8d250
io.github.yurimarx	hibernateirisdialect	1.1.1		217e3d08cfef296179fd796dc2ee848ae23845c5
io.jobial	scase-lambda-example_2.12	0.1.1		cb52e02e221909296c72767c071c5d8801c47197
io.jobial	scase-lambda-example_2.12	0.2.0		94a65bc7726ce8f335bc075bd5e704d92cbb6310
io.jobial	scase-lambda-example_2.12	0.2.1		513e4e17bada472866edb0b2569d20f5f031de2f
io.jobial	scase-lambda-example_2.12	0.7.5		41cda751e43243d0d724911a780909dea2da8e39
io.jobial	scase-lambda-example_2.12	0.9.0		7dee2c6c72c35d481017fe4c0ce1862e23f46954
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.10		e2cd2319885e3acdfe1ef3fe3b4d64a3f031f9ed
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.11		ccc44039f53decc9e36a06c4400aeac2ab64ee57
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.12		32d522382606817a7d0994a2154a8525ae26ceed
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.13		3127f8c912a6df04d3103c09a6f2ed32b253a599
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.14		3297eba99e15497d23e3f509f3a5c086303e7962
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.15		00eaf81ef7579f5eb72d26ef6be26045ca6dc84b
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.16		9fbc250969990fd2fdadf950e0d388e30b006a87
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.17		f02ffc4ccdf5f26e93c0519ef814d99de8a40b56
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.18		6a95f7de5e8019a81f2b1790d16c5132fcf9faed
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.20		a8ed69495f58fa27e6802ff58700d8cafaf89813
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.7		bb2314bf180b5f02daeef8a9d9aff2134e641f35
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.8		199dca9276b507b73ded0f75cef3f916d0e8bc3d
io.qtjambi	qtjambi-qt3dquick-native-android-arm	5.15.9		bc935851585f03b0d5ecd76d27e00601ef08cae5
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.10		459426c6dc8d70cae115a06ef761e44676b754f3
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.11		93f100d6bf790ceda6905fa7564601b40449e8ab
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.12		d357995dfd3c3e21609079bbc20bafbf0c1eefdb
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.5		0e04050ca98dd30a11912abe0ba7275d931ec163
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.6		08548302b5a74f8d63a589d7a20b9a48d3ceb629
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.7		fb01e5dd07e9fe2577f48e09951edc3c2faecf0c
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.8		ae9ea2503175e36db93b2391c709faf151a97c75
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.2.9		ac790eb526b891950b64253613b6ac1b15bf7461
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.3.2		693f523a707db7aaa06f7e36cdca7e6950775b90
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.3.3		dc1cf3ffd45b654997c6c56df7abb15c8f85aa5e
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.3.4		52658ec0f4a545dc22a44f3f880b89766c94f2b4
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.3.5		84f8d5c1739b4a4c5a7aae43ddbbec64f5ca02d6
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.4.0		0cc3a284e73f5b89040112cdefdb2357fb5863c0
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.4.1		f6ac21a9e255e8ed4771ad712fce6db66f565856
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.4.2		f85827af4aec7c775ef45d8766efe9dbd54c87a1
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.4.3		79df6c6b2610a7d809e35572718ab88095fd1e1f
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.4.4		716afaa5cc1924db403e146fb9ba48a721f74b38
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.5.0		80fcceadc8db00fdb18ca245d8fce2587c08274f
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.5.1		b9a0df8e1b1f1d6926d6b8cb9ceb09579cc0e739
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.5.2		5e665c93f8e1db52808f1d931448b4db4f3dca2f
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.5.3		680101b4f10212e348ab701744cec1a843cb1b02
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.5.4		ccb3649476f285bca4856b319bf26fbdaecfb01e
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.6.0		dada044b0f3cc635709be1579e38f27b1225952b
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.6.1		ed7f697fa318de14a050586647c527b4e1dfc730
io.qtjambi	qtjambi-qt3dquick-native-android-arm	6.6.3		5a7dd94078c10c2ef790c48ddc23d770e0238f6e
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	0.0.1.Alpha1		59461d8b29423f06418bfe61d9c94b444cea70db
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.0.0		204e45836538c5303aa3dc3004d03eeeaa9fcbdf
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.0.1		ea2c90d2fd931cb6c455bf8f324c0ad42b280f01
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.0.2		d5c1a3f1f29376cd922d06b2f87456baf69556e6
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.0.3		cafd5179b60a1ad1a6ce4e68d177c52f2dc2c71d
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.1.0		dce75feccb313266c0e1a2fdb9bf82dfa810ea65
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.1.1		5b69aad02d6140b083ad2322e6a4b608ef11f8c1
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.1.2		60da788991946856f1ff5c2517505ff7a9e020be
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.2.0		23ca8f0e6dced0e124b817cd43507532a93a1cb8
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.3.0		dddc9db387169d99ce0e8c786666c9bd474d33d3
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.3.1		6cb81494b3b41ec16bad6360bcb28ff220e1ff29
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.3.2		8b03ecccfd90cde6ff0ae4185416c626df282bb0
io.quarkiverse.ironjacamar	quarkus-ironjacamar-docs	1.4.0		0548f546192334886b8bbd44808b8729da9483df
io.quarkus	quarkus-camel-servlet	0.17.0		e36ba91b9a87f35f21a396ec57a00d5b4cba4199
io.quarkus	quarkus-camel-servlet	0.18.0		dbe10424a51381d006d89d086a13e4d35160f8cd
io.quarkus	quarkus-camel-servlet	0.19.0		99dfda1def9a2b9b3ea19bce5f8123c477bfc3a8
io.quarkus	quarkus-camel-servlet	0.19.1		996de9860538d7c3afa3157f8513bb9ca4d1f226
mockobjects	mockobjects-j1.3-j2ee1.2	0.07		6251b13758fef3ba0fd9a90bbea663f35e365e72
org.apache.felix	org.apache.felix.webconsole.plugins.event	0.9.0		e1893e1587e44804e2e581f834aca8477a0e7d0a
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.0.2		c684212a9e212d77b167b8ce4485450520897072
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.1.0		069be210310e4a833b52795adc9d3c91d3beb4d3
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.1.2		ddf582922863ccb5fb70b38eac2e765c9b1c07ce
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.1.4		a16ff86ceebbecbd009e794d4aca236144bc6819
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.1.6		58accf830d02984ffd4a0a15b21f5a328ffec4bd
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.1.8		efdeadea1cdd520434eb61dd1d268dead784b39a
org.apache.felix	org.apache.felix.webconsole.plugins.event	1.2.0		56f81f5de283330c652bee6b4a314a31fd8f97df
org.apache.spark	spark-yarn_2.12	2.4.0		aee500b8914eb90f0611cd8d5caeb9da9a3f1917
org.apache.spark	spark-yarn_2.12	2.4.1		4c3ccef8b494310b5d2f08979a32bac487401f01
org.apache.spark	spark-yarn_2.12	2.4.2		5179f983775081bb3d2075f1f448c4e9048e8cee
org.apache.spark	spark-yarn_2.12	2.4.3		2f0d4c17f507044d7c389433ab8decbe58577596
org.apache.spark	spark-yarn_2.12	2.4.4		640cef8f1bfa6772ddf6a940905a3aeecd8d7663
org.apache.spark	spark-yarn_2.12	2.4.5		58d7ed625fd37e26828d43688dc8032f9a1f3b79
org.apache.spark	spark-yarn_2.12	2.4.6		73fc4f83cb46b3cae82ecfe63e083956683a347f
org.apache.spark	spark-yarn_2.12	2.4.7		140f621163c0797d7b02c7704e3c65d9a154a0bb
org.apache.spark	spark-yarn_2.12	2.4.8		f1063a4ea3dc3ac2dd63ae5e91bb9373de6037a7
org.apache.spark	spark-yarn_2.12	3.0.0		f64f10e33b7e6b32218bedb7eb7e093e845c56fd
org.apache.spark	spark-yarn_2.12	3.0.0-preview		4796621b6b32204918c6cccf5157f9ad7719a308
