br.com.objectos.sql	parent	0.12.0		N/A
software.amazon.awssdk	ivschat	2.17.213		b4f54cfa9d4258f70171de2f8a22b83a4c699be5
software.amazon.awssdk	ivschat	2.17.214		0075a0026ed59d4e16e81910d5444004f9a95d45
software.amazon.awssdk	ivschat	2.17.215		22759292f2ef8834b4f04eca156ac8489dd646a1
software.amazon.awssdk	ivschat	2.17.216		e1aafdc6821a3b2ef7a3318a3dd9d125e93bfd79
software.amazon.awssdk	ivschat	2.17.217		de75286b05a0c41e19d12eb3e0f881af16a44138
software.amazon.awssdk	ivschat	2.17.218		162bb51cc6aa326985e5acf0da1d07c2d5797562
software.amazon.awssdk	ivschat	2.17.219		fd6eac075d0a471843c950c909f4b7455e5565eb
software.amazon.awssdk	ivschat	2.17.220		92b9b0dea51433c5de4f442475a78fecc45a4e2b
software.amazon.awssdk	ivschat	2.17.221		51c6ceadfab98ee0f12ec3cea6791e7aa482b04d
software.amazon.awssdk	ivschat	2.17.222		0a4ad64deafb236bedde01df72892851bb7082ee
software.amazon.awssdk	ivschat	2.17.223		6eea1e58ace2311f1015a55eb441bf16e63a383b
software.amazon.awssdk	ivschat	2.17.224		d62e0ddd49026f15c09c2d43f85b83148b7f3cbf
software.amazon.awssdk	ivschat	2.17.225		4e3bc8bcf17638b10727775ce9785e766620c15a
software.amazon.awssdk	ivschat	2.17.226		0a51d82420693b18c0ba91683fb2db1b5438c021
software.amazon.awssdk	ivschat	2.17.227		de3dac449526011a249b0556d90fcc64b043e315
software.amazon.awssdk	ivschat	2.17.228		6bd68259ba343be8c41a009bcca67e3af17836ad
software.amazon.awssdk	ivschat	2.17.229		4d8498fce3fd0b5f4181e9e957174dae75796767
software.amazon.awssdk	ivschat	2.17.230		03ca8450bd1e305ba7c4d55c01d3758179f82224
software.amazon.awssdk	ivschat	2.17.231		61e3f4b285108a340ee0fe30da4c96fcbbb80eaf
software.amazon.awssdk	ivschat	2.17.232		db00f2c6453467927dad132823ed977f188a5230
software.amazon.awssdk	ivschat	2.17.233		9a39d9722d55313b395eae6ee68f6d4582f9fb7d
software.amazon.awssdk	ivschat	2.17.234		63f7d2ea85db1c19781f7c00082904b0425cb9ed
software.amazon.awssdk	ivschat	2.17.235		377b15e79e3bf2d5269383c7157e9639e694dbbe
software.amazon.awssdk	ivschat	2.17.236		2e9431cc5ba447b5cf7e076ab652ed77c111a2a9
software.amazon.awssdk	ivschat	2.17.237		59ae62b263d86547265b496033e859bed4a89e2a
software.amazon.awssdk	ivschat	2.17.238		453a3475e93c1ee0d5948c912ec2881f639bdb07
software.amazon.awssdk	ivschat	2.17.239		917a1b42d784ff233da00832b76c6dd3fc02c153
software.amazon.awssdk	ivschat	2.17.240		6fdd5e37d927e7a2e2d5c53a85a54c7e54201ff3
software.amazon.awssdk	ivschat	2.17.241		279a2cc1b54e5facf48de6b4fd9b5126ae1019a2
software.amazon.awssdk	ivschat	2.17.242		65feb8f263c164c4c277f489aebb2b34e24e45b7
software.amazon.awssdk	ivschat	2.17.243		14f0743689eba6e346953c68bc5db0442b44ee42
software.amazon.awssdk	ivschat	2.17.244		09634ec5c0e53f8ac289485c07b21eca6fffc208
software.amazon.awssdk	ivschat	2.17.245		cc19c951df3c6c4f3b1786358a9006a4ecc67e1c
software.amazon.awssdk	ivschat	2.17.246		9af51bc0d5ef436b82bc34fa553ca3a9bbdd0328
software.amazon.awssdk	ivschat	2.17.247		8522bf903c7d18b67e2a32e738f658a09bd0c534
software.amazon.awssdk	ivschat	2.17.248		2f910c5893d361707a064a9ad9e82c0c1acd83fb
software.amazon.awssdk	ivschat	2.17.249		06b3632e25ff2bf993f6f1350f8a14b5f036eadd
software.amazon.awssdk	ivschat	2.17.250		eecb978abdcf4087ff42d05eb5a8d5697ff85648
software.amazon.awssdk	ivschat	2.17.251		652f9f34f06d8c888a1d1153b0877786d66b9d2e
software.amazon.awssdk	ivschat	2.17.252		7811c4fb3b4739242749c8f13ba9cb55851a8f2a
software.amazon.awssdk	ivschat	2.17.253		f76f353f6f0b14e55c846e01b88cd961aa9d2c48
software.amazon.awssdk	ivschat	2.17.254		2d6a9558cf279769b5fc4cee00ab9aa885735877
software.amazon.awssdk	ivschat	2.17.255		81ecbb635723eeff0e0c0403fd28666b33ee1f71
software.amazon.awssdk	ivschat	2.17.256		61a0e54567b8b9aa74a30c82b43e41a50b399731
software.amazon.awssdk	ivschat	2.17.257		21cc6b249e58a3e420e3c24a842424c5013648ea
software.amazon.awssdk	ivschat	2.17.258		f331d22442fd4626bc761d0def87a1bfa4d4b12b
software.amazon.awssdk	ivschat	2.17.259		39107889f58152402dbe0522fb3129457feaa3aa
software.amazon.awssdk	ivschat	2.17.260		129648fd134c3c6cce4b82f1764d48f1cc4f6ccc
software.amazon.awssdk	ivschat	2.17.261		f0afe30e5076013fdc46af074ee8e10b7adf6be0
software.amazon.awssdk	ivschat	2.17.262		1f73c9c93bdb288d10ccccb1fec67c830f7263ba
software.amazon.awssdk	ivschat	2.17.263		1b8faa09bd3e67f4640e80e45cebc671f896529c
software.amazon.awssdk	ivschat	2.17.264		f898f38934ab04da4afd1c3c4a73f28e61bccfde
software.amazon.awssdk	ivschat	2.17.265		5bfe98a03713d53b00d5ec1380418c467619dc6a
software.amazon.awssdk	ivschat	2.17.266		f44135d8a914452cb430e358c1d5adeb341728e9
software.amazon.awssdk	ivschat	2.17.267		3b1ddd6843933c8ddcba35d124d39ca9820815f1
software.amazon.awssdk	ivschat	2.17.268		ad44c73813800889318836ce15c16405b7e4b1eb
software.amazon.awssdk	ivschat	2.17.269		4de2a583f57248c24a337d74118d57b01ddee543
software.amazon.awssdk	ivschat	2.17.270		ff2530ab37ea67345e1de97a9dd1bc085986503b
software.amazon.awssdk	ivschat	2.17.271		a5d09f2d6f780fc3c668e2c9e246f4b278f63c1d
software.amazon.awssdk	ivschat	2.17.272		e1732bd54956df21d94c8dc15f6562710f8382f0
software.amazon.awssdk	ivschat	2.17.273		b9550430210d049594bfdaa22270a7afaa68f1a3
software.amazon.awssdk	ivschat	2.17.274		761e521408e624900e4b8c1766af852f0026ceb5
software.amazon.awssdk	ivschat	2.17.275		7cc3fbceee65003a0d4c251437b0734c2d005815
software.amazon.awssdk	ivschat	2.17.276		85f8beff1b61707ae49e1d0eda21b152dcb111ae
software.amazon.awssdk	ivschat	2.17.277		94e81aa010914012818843195caba011b768df97
software.amazon.awssdk	ivschat	2.17.278		b8b1b26d99670d5ac5252225e1f972d46d5102cb
software.amazon.awssdk	ivschat	2.17.279		b59d351d9cbe605eb5dcaa0742263302c5a75216
software.amazon.awssdk	ivschat	2.17.280		566987ca548bbcf2a437aaa4b4dbcfadaff48faf
software.amazon.awssdk	ivschat	2.17.281		4b4aff0755bbb385619e06d0c934963f1cdbdad2
software.amazon.awssdk	ivschat	2.17.282		b3d3cb88506779b01f4eb75fe63ce11f2bd2a8a9
software.amazon.awssdk	ivschat	2.17.283		d358749224a66b2e078b45d887343f10ba942b24
software.amazon.awssdk	ivschat	2.17.284		998ea5a9828068bba83f4ab1f68587aaec32af44
software.amazon.awssdk	ivschat	2.17.285		d0a1c7cc344a62fc8ce00b5783cc8c5e38f892e3
software.amazon.awssdk	ivschat	2.17.286		98f6e4ab69150bab6f2892898164ac2c9a11ad3d
software.amazon.awssdk	ivschat	2.17.287		0175700e4a104c5b32a143a0a24efa566e0d6c43
software.amazon.awssdk	ivschat	2.17.288		fb08efe37e4a292c4457fa74a2dc61b68218251c
software.amazon.awssdk	ivschat	2.17.289		b07c9edf8835fe42b5f03bd2cde6e5a9a0d4bd8c
software.amazon.awssdk	ivschat	2.17.290		b8c6a1b4e730ea50402f5bf8e93c88e472da4b3b
software.amazon.awssdk	ivschat	2.17.291		d7c1c12d7514650ab226ed8289201411c36abd06
software.amazon.awssdk	ivschat	2.17.292		f07bc03f33bf23748efab357b10d4dac117939fd
software.amazon.awssdk	ivschat	2.17.293		8275efd3984ea7b5a0f02a33ab0bea6f610c41d4
software.amazon.awssdk	ivschat	2.17.294		f72147b114645f26f7158496105e98fccfbbd546
software.amazon.awssdk	ivschat	2.17.295		bb5957c9936dbd0103de2abbfb97e62639977402
software.amazon.awssdk	ivschat	2.18.0		ac3681fbd8b35a80427e6344d3667d46485f4201
software.amazon.awssdk	ivschat	2.18.1		f7807c3473027f19ac80e3300ed51d188e22f4c3
software.amazon.awssdk	ivschat	2.18.10		c59c9f9fd2c3a1f8c7d758b57f46775475edb6ca
software.amazon.awssdk	ivschat	2.18.11		b7fde1c26944be5f47e6f4ad5f49987e73650f3b
software.amazon.awssdk	ivschat	2.18.12		0124e271f8f7a38ca86427e2ab30e8ef5cabe327
software.amazon.awssdk	ivschat	2.18.13		fd40a1b1a3862b934399c387f48ee8a5f6e6e424
software.amazon.awssdk	ivschat	2.18.14		622cd8759477b498798a4f5ed6d5cef1c378ddc2
software.amazon.awssdk	ivschat	2.18.15		c778cc1ce0ec4fe065679a1e76a27d623e1df17d
software.amazon.awssdk	ivschat	2.18.16		11ab163289d58624b17231b0ad470ea057ea3309
software.amazon.awssdk	ivschat	2.18.17		8f0b49b65dc94a114bdfde298db3e528e7784871
software.amazon.awssdk	ivschat	2.18.18		63ce5a1d71e94be0f349317909f61bea083a2cbb
software.amazon.awssdk	ivschat	2.18.19		d57cf8728aac062ec3c40396bb2776e0638674be
software.amazon.awssdk	ivschat	2.18.2		8db3a4ef892a12e80d84398310b29e6d12973ef5
software.amazon.awssdk	ivschat	2.18.20		1734de49dbac756f92a54713081e3115238c458e
software.amazon.awssdk	ivschat	2.18.21		af8b6393c1056761f961f5321fbfb4a16d292f02
software.amazon.awssdk	ivschat	2.18.22		45e801ab7c499eb7b7a34dc0a952af85eb8db443
software.amazon.awssdk	ivschat	2.18.23		f38f51036142027ca3dc51f1c204060fe91327b3
software.amazon.awssdk	ivschat	2.18.24		a1ba1efb36f1c3ab116ac6e08a780d28bf45c9ad
software.amazon.awssdk	ivschat	2.18.25		268114063a48d4a1e55362c03c0b101eaa907bb2
software.amazon.awssdk	ivschat	2.18.26		cb71aa582327b60f6d11d0687f7b54f3d980bcad
software.amazon.awssdk	ivschat	2.18.27		0f0e1a308d0fc4bae27d5bb2e630a89f8474fc18
software.amazon.awssdk	ivschat	2.18.28		cde4863796dd7553c38f01d98a1b73d1f4c3469e
software.amazon.awssdk	ivschat	2.18.29		63d75433100b37dab66959fd9f4ab75bc7135661
software.amazon.awssdk	ivschat	2.18.3		7fe3a161a72b5e0a8a1fb725d0fb500409143ba6
software.amazon.awssdk	ivschat	2.18.30		c6f1796ac7b295d7bc1e9224979e368d1f96c895
software.amazon.awssdk	ivschat	2.18.31		9af9af093504d1322a598d74a62386f719ee56f2
software.amazon.awssdk	ivschat	2.18.32		60dde486732c97959b60e22f349fe2b11115919f
software.amazon.awssdk	ivschat	2.18.33		25418c6fc73ef616d49bea73785c8790a3a52658
software.amazon.awssdk	ivschat	2.18.34		7531bf6c77faf26e3e83c5616a0cc32b0d9190b9
software.amazon.awssdk	ivschat	2.18.35		b60a6d0099d00d5423364c98446b241f436256da
software.amazon.awssdk	ivschat	2.18.36		9bf038dcf931558208b06cb992de72006b52c326
software.amazon.awssdk	ivschat	2.18.37		192f780a947c0723e2eb6f635db9dbb896467c7a
software.amazon.awssdk	ivschat	2.18.38		5289dbb815df582ae18fc9eaa4432ee0da7bb54e
software.amazon.awssdk	ivschat	2.18.39		7f38c30d2f1b92734dd60e2cfadeea3009d7b435
software.amazon.awssdk	ivschat	2.18.4		77d78903dfbb3137a5a0428f81cc5cb24e5c784b
software.amazon.awssdk	ivschat	2.18.40		300df051ad824ae08e8739194b00bf0748061357
software.amazon.awssdk	ivschat	2.18.41		15aae3c53b6aaeb22d73c120151c24f5f9060088
software.amazon.awssdk	ivschat	2.18.5		d5f4e1c6402ad863ba3fcf573f45319848ebb333
software.amazon.awssdk	ivschat	2.18.6		65fee94e8945590165eea461ce077959db540493
software.amazon.awssdk	ivschat	2.18.7		97b7dae3f38484ba540bed76b08a38dad35edd01
software.amazon.awssdk	ivschat	2.18.8		6fbfd64ef253b1c4302825fd11a96412f31afaf9
software.amazon.awssdk	ivschat	2.18.9		56daebdb17023f7a17a4c6e501af51894aa26b88
software.amazon.awssdk	ivschat	2.19.0		646ea0a787e60ddccd40150554f79b8029d864bf
software.amazon.awssdk	ivschat	2.19.1		1103ab4654c5000a417007424af5372dbe9ee060
software.amazon.awssdk	ivschat	2.19.10		bfb028d7ada29e40e332feb8ecaee7093d1a5ceb
software.amazon.awssdk	ivschat	2.19.11		5774a95a13a8fef6ca4a1245c9b3d41c9eb4afc7
software.amazon.awssdk	ivschat	2.19.12		01bb5c1f6d5f18432482872e07494dd9571b996b
software.amazon.awssdk	ivschat	2.19.13		d78b594fbc37d73976afabc036c35c8b2e2a0e81
software.amazon.awssdk	ivschat	2.19.14		14d9115a28301bb42ae96a434739208594b3428a
software.amazon.awssdk	ivschat	2.19.15		72949b39fa2fc9a068e862f22b33e1f52cee1844
software.amazon.awssdk	ivschat	2.19.16		5b1f93e8c908f8ad6fefa18a4cdc971e3da5ffa3
software.amazon.awssdk	ivschat	2.19.17		a924f028edf66aa28a81fadec5e84f04057ec287
software.amazon.awssdk	ivschat	2.19.18		0427b84a83b2f23e7353f0342321e22808969caa
software.amazon.awssdk	ivschat	2.19.19		1f0e2599dab2410d1da169163fad9708790a17df
software.amazon.awssdk	ivschat	2.19.2		f23c0342c5679209d241f3c4c2d95e20c16acf9a
software.amazon.awssdk	ivschat	2.19.20		5cbed0b739c80dd83125c6aba5ff42148f496623
software.amazon.awssdk	ivschat	2.19.21		920a8159d287a3193926933ad96505cca301ac5f
software.amazon.awssdk	ivschat	2.19.22		3a1a867e2ba983e42f520e1eddf8c502921a9b61
software.amazon.awssdk	ivschat	2.19.23		6403bb43b20336b6c4b1325d0c69c1ecbed291e7
software.amazon.awssdk	ivschat	2.19.24		16c0fd910eeb4534e6fbe57d93399b46b4c6683e
software.amazon.awssdk	ivschat	2.19.25		5659481987a0701485f0856d37cc06b706f2bcd3
software.amazon.awssdk	ivschat	2.19.26		dde3ebe67be6d041512232e5c5df43cda0c360e8
software.amazon.awssdk	ivschat	2.19.27		a204792382f7a49130da8844723f7873f639654c
software.amazon.awssdk	ivschat	2.19.28		b28a9e8e10b28c49b911678b57a1ca69571d4e13
software.amazon.awssdk	ivschat	2.19.29		ba65c2f399df9ec3495da2cd881c8dd3e93657b6
software.amazon.awssdk	ivschat	2.19.3		f8f7d35d237881df411e9f0064a804079441f5b6
software.amazon.awssdk	ivschat	2.19.30		e77475309292bdf6fb953ae664ff2186daecb78a
software.amazon.awssdk	ivschat	2.19.31		ba019eb28bcb77b9a1693f30bda7ebc847afd8a1
software.amazon.awssdk	ivschat	2.19.32		9534407f4c14d347512226a32f72d2f062eeec7b
software.amazon.awssdk	ivschat	2.19.33		8a4e3447ef961cac0c211572e3381aaddc92e72e
software.amazon.awssdk	ivschat	2.19.4		fc57c58b7e261ff17deaf4b7953420a0dfb36743
software.amazon.awssdk	ivschat	2.19.5		730498ad93e38f871efdbf3e285b32a863d0e651
software.amazon.awssdk	ivschat	2.19.6		dff3ed3591e2f66b1ecd67d3a4bef828a2a91362
software.amazon.awssdk	ivschat	2.19.7		51a51894fb5e8556efd0675a22654b451be90e59
software.amazon.awssdk	ivschat	2.19.8		4766f9aeb10512083ed05310fd3bae2593cfabd7
software.amazon.awssdk	ivschat	2.19.9		6edf34ea343c148c7b7cf82df4984b7aef8bf49a
software.amazon.awssdk	ivschat	2.20.0		7576a13b609249ef5111042788b13402068d40bc
software.amazon.awssdk	ivschat	2.20.1		e18924aaac00d92812a6645750531c65dc2ab56a
software.amazon.awssdk	ivschat	2.20.10		e381cf231083745f49756910b46a44a76efe9c8f
software.amazon.awssdk	ivschat	2.20.100		ae682dea5d315fd2117713214483f18404aeff7e
software.amazon.awssdk	ivschat	2.20.101		1c1408195de017a1848d130ad0f6421f50113d66
software.amazon.awssdk	ivschat	2.20.102		7946dfc90fd6d885ac42fdcc618d4420eda12c6c
software.amazon.awssdk	ivschat	2.20.103		7b481ee75f1f6aa82ac89eb5211152eecfe0ee6e
software.amazon.awssdk	ivschat	2.20.104		ba508769b5b9a5a76124d6a9d0f75f2b744327b9
software.amazon.awssdk	ivschat	2.20.105		9daaf23483b5243f0dfcf847c0d8743c0188468b
software.amazon.awssdk	ivschat	2.20.106		ff354609336bc018219ee45962f051357cedd553
software.amazon.awssdk	ivschat	2.20.107		9cc479b0408011c54e72aefce16005d43dc9409f
software.amazon.awssdk	ivschat	2.20.108		c896f229096fa1f54eee7b296219ab4d4dd524c2
software.amazon.awssdk	ivschat	2.20.109		aa8d00f6a91bd6554b0d207028e807b8e6345d8e
software.amazon.awssdk	ivschat	2.20.11		b1460473f936a2e6a967c0240e58f1a5bad7b08c
software.amazon.awssdk	ivschat	2.20.110		3324a7881c0c306b9777f10705473b378f7179fb
software.amazon.awssdk	ivschat	2.20.111		8741a490f84bfb70747350ff6fa97f43bb2d4d2c
software.amazon.awssdk	ivschat	2.20.112		431e787ad1c0412b09a348f7b1a18cbba19750ba
software.amazon.awssdk	ivschat	2.20.113		84c115ecb0d3f7d524f5f0a2ccba05cf26099335
software.amazon.awssdk	ivschat	2.20.114		1fc50fd49ad8a0ea985c5b18580a2657a606dbb1
software.amazon.awssdk	ivschat	2.20.115		521b5abd4e826e93eadfb6e555da6205c52d14b9
software.amazon.awssdk	ivschat	2.20.116		aabfbca1efbd963ca2712562c094d327b59308f2
software.amazon.awssdk	ivschat	2.20.117		21db27519d7b5daedce40dfe05c8c8608d50f71f
software.amazon.awssdk	ivschat	2.20.118		29beda0da30bde7feb5c298b36bdb918043cb6e2
software.amazon.awssdk	ivschat	2.20.119		b7000aff3572e2ac5e3180835a6d43d3fb8b1517
software.amazon.awssdk	ivschat	2.20.12		d0aee726cde06af95267420e2213c2404362dad8
software.amazon.awssdk	ivschat	2.20.120		66c5603b2b92a21f0123a30977c9b52a876d724c
software.amazon.awssdk	ivschat	2.20.121		43c53e7adcc33c6c08ec5623c1cf90c1a97f42d7
software.amazon.awssdk	ivschat	2.20.122		7125249368920c8a3acec401efcc24f368bc5cee
software.amazon.awssdk	ivschat	2.20.123		f3ba81fb93df1c2dada2641f7d9cd4ae70bf18ac
software.amazon.awssdk	ivschat	2.20.124		30d1a513fe4621c400a551e3589406abea77d248
software.amazon.awssdk	ivschat	2.20.125		ab783ee806bf2a3d3f7b2d3ff1cee81a6a165266
software.amazon.awssdk	ivschat	2.20.126		9330c12eb0ebf34dc4e9b8f9b22f4f4236005b97
software.amazon.awssdk	ivschat	2.20.127		799e641dca30dd48e3b1c98137c50714c4ecd419
software.amazon.awssdk	ivschat	2.20.128		4f80fcd385e9fa589529c279cf59c2779da152b7
software.amazon.awssdk	ivschat	2.20.129		9f0eeaa54f6716c917d2a4877b73103fc274e17c
software.amazon.awssdk	ivschat	2.20.13		8b2150911bc9ab055c1b80ac1cc442fbe1390bd8
software.amazon.awssdk	ivschat	2.20.130		26852db50a5069d981ce1c878bf1ac7598a920f6
software.amazon.awssdk	ivschat	2.20.131		8146eb66395db107607ebb9bf54709d832d7363a
software.amazon.awssdk	ivschat	2.20.132		d3ec3579e17611e4bb98f6ec97936c5de608521b
software.amazon.awssdk	ivschat	2.20.133		b3455e2ef181525517500242bdc3ae2afd8f167e
software.amazon.awssdk	ivschat	2.20.134		ea70a34e75388bef6eb2f01fdecde40ccb698aa4
software.amazon.awssdk	ivschat	2.20.135		79cf810ae2e30290af9f88fbbbe81c2dad468e67
software.amazon.awssdk	ivschat	2.20.136		494f4f171354dbd0186b37322f982eaa83cfc17c
software.amazon.awssdk	ivschat	2.20.137		067e339f98e2120cc3cbfbeecaf2b20a6779bcd9
software.amazon.awssdk	ivschat	2.20.138		d25c18a5d30e55c8915b4469a7bc323e25ac3bda
software.amazon.awssdk	ivschat	2.20.139		c85315fde74c834e36a12e3e0dc246ef67c9cb81
software.amazon.awssdk	ivschat	2.20.14		ba00d35f68aaae16ee12eb0837a9d451bc739acf
software.amazon.awssdk	ivschat	2.20.140		85d896fc33593f162b6afa9cf7ff595280b7e8cd
software.amazon.awssdk	ivschat	2.20.141		2d57eeaca58acc7f7261228c1b23da2964733ba4
software.amazon.awssdk	ivschat	2.20.142		bf86e9e8afb97b84c98fabd4e53e3cc3caadc88b
software.amazon.awssdk	ivschat	2.20.143		52397f42878b174a7c5f5b7ed3cf93f08f5b1adb
software.amazon.awssdk	ivschat	2.20.144		ae3476fbc86ffb0083412dd766a988d9a094e6ce
software.amazon.awssdk	ivschat	2.20.145		4ceaaababdf227c88de4af28ead2e1fb698b69bb
software.amazon.awssdk	ivschat	2.20.146		181ae5f1d05392a9df9c489dea080beb1362ef18
software.amazon.awssdk	ivschat	2.20.147		fbc08e5bf5aab3dc3a27c2ce24ca060441a4fe23
software.amazon.awssdk	ivschat	2.20.148		dba1d6643e99fc6b155602adf521b65833bf1a9c
software.amazon.awssdk	ivschat	2.20.149		784cbd7972cafd1fce945ca665312c4e73d54023
software.amazon.awssdk	ivschat	2.20.15		7ee5d8cfc01a041edc8c69daecff561845b22c0a
software.amazon.awssdk	ivschat	2.20.150		6cb490a9b33e8bde80dc570f3a35dbe9fade074f
software.amazon.awssdk	ivschat	2.20.151		b3ab859249737a299a037ed12004a144e60b2f58
software.amazon.awssdk	ivschat	2.20.152		8c474a78c7fa26ef8dca3036f03cde950d853d1a
software.amazon.awssdk	ivschat	2.20.153		cc0139c7de40a5903d11d69d771185e1e3ca6d93
software.amazon.awssdk	ivschat	2.20.154		0bb0ecf6228e6bd72f0bdf3c723c870d335fdc9d
software.amazon.awssdk	ivschat	2.20.155		890e27e1fe880832f76fd0372fc3b41470745e7b
software.amazon.awssdk	ivschat	2.20.156		0f26932876dd39ae55821c236a7feef3e73c5210
software.amazon.awssdk	ivschat	2.20.157		57e3e8bb1cfe3008d8ee41f7b1b0b2a8df3d4d9b
software.amazon.awssdk	ivschat	2.20.158		538dc2e812867f43475ed69564edb086d0cacb27
software.amazon.awssdk	ivschat	2.20.159		ae343284d25021977510bfcc0bf1ae63c81a036d
software.amazon.awssdk	ivschat	2.20.16		216ad13d5c557272c4c4de2e8db01c4ce40d4ab3
software.amazon.awssdk	ivschat	2.20.160		b133f576d579aff98543c192c62a975c8efbd099
software.amazon.awssdk	ivschat	2.20.161		7efcad3669f9e2c6792771298474623be4eb1072
software.amazon.awssdk	ivschat	2.20.162		98bcb95a1c481301ba53d1d0113614e7aecf6d21
software.amazon.awssdk	ivschat	2.20.17		2fbc87474d335ee08ab246afe063ac5dd58c4258
software.amazon.awssdk	ivschat	2.20.18		7e3ecff279442a9e81e0c3fcb851ec4b24dff2fa
software.amazon.awssdk	ivschat	2.20.19		0919a60472a474fdce733313c4610afd071e2113
software.amazon.awssdk	ivschat	2.20.2		c2492abea1791071ee70ed6fd0fea8a9e325f387
software.amazon.awssdk	ivschat	2.20.20		94798abaf117647cd03f99533239bd9a68a644d4
software.amazon.awssdk	ivschat	2.20.21		fab1f83937014b6601980955cd229fbc97333fde
software.amazon.awssdk	ivschat	2.20.22		46dc748b3c9fd79292539969b48dd06f18ed8fe8
software.amazon.awssdk	ivschat	2.20.23		8d1b6a24aa30a52b71613ac25ec3290c46432a16
software.amazon.awssdk	ivschat	2.20.24		7ad7e3608ab3007afd3b9439bacfc40064c60a23
software.amazon.awssdk	ivschat	2.20.25		36e507ab2a239dee9def8aa4ee6dfbe1823296b5
software.amazon.awssdk	ivschat	2.20.26		87f59ac9a35fc9ef2d1a0cceda7643fcda4cd5fb
software.amazon.awssdk	ivschat	2.20.27		23628658e73ed04130ec97a0462d0bacbce3012a
software.amazon.awssdk	ivschat	2.20.28		645dbb9657ef30a189bed2d7f0f2375c6c543867
software.amazon.awssdk	ivschat	2.20.29		d8aeaaa2c0b81aef23ea915de10c9ab151b4c91e
software.amazon.awssdk	ivschat	2.20.3		7ae8178807cc05e0c63dd84ed24af1754a82cc1a
software.amazon.awssdk	ivschat	2.20.30		d05e37beae1a93183f93d90f7e37c06824c96e2d
software.amazon.awssdk	ivschat	2.20.31		ee2fa59fa47e35c6b02fae7cd8ed51519608b20c
software.amazon.awssdk	ivschat	2.20.32		4f2351805084ba18c3ab42790bd7e2ed3b4f4299
software.amazon.awssdk	ivschat	2.20.33		daca10086734d913df072b10d10ca4d193ae335b
software.amazon.awssdk	ivschat	2.20.34		57838e315234b21c1117adebfe941cf11120cc2a
software.amazon.awssdk	ivschat	2.20.35		dc889df83ebdf88a170f8f7f51f2ead92a534e92
software.amazon.awssdk	ivschat	2.20.36		b0684a9cbf20848c5451f0c061f64ef578341f2b
software.amazon.awssdk	ivschat	2.20.37		d95ec5f1a49a1e446cacf250a1491e5356c9e2bc
software.amazon.awssdk	ivschat	2.20.38		6c80913f27a71a1161fdb3483f143cc17c2cfdcf
software.amazon.awssdk	ivschat	2.20.39		f588a0a7a524f06e642ae11c368380a18afedbaf
software.amazon.awssdk	ivschat	2.20.4		c4fd687f4aa298d7994135868f8079524d1ec314
software.amazon.awssdk	ivschat	2.20.40		143ca1895ce88c8291031327618d1bd926f21a8b
software.amazon.awssdk	ivschat	2.20.41		f1368aac18d939f0309d06757bce29584277cd95
software.amazon.awssdk	ivschat	2.20.42		a228edd7513c3f1265370fbf05806473aad70353
software.amazon.awssdk	ivschat	2.20.43		1595a01d97d5dfe977ce486167edaaf101afe2fe
software.amazon.awssdk	ivschat	2.20.44		4165d3243fa7dc6244ff799c53aa80a72752306b
software.amazon.awssdk	ivschat	2.20.45		75cefe61b9c27064c98b3a91e0e4a0164d0d9ae1
software.amazon.awssdk	ivschat	2.20.46		450ac5e8e47fa94639cdcccd30da7197e899b242
software.amazon.awssdk	ivschat	2.20.47		7691ab7f5ff9340bebf16a34b2991cf49451408e
software.amazon.awssdk	ivschat	2.20.48		3bb808a5523ba288773ead631b2d75647630c058
software.amazon.awssdk	ivschat	2.20.49		38e5d7ce40eaa2aeecfeb37aa0ca131a8f404301
software.amazon.awssdk	ivschat	2.20.5		4540a7056ae29bd137fc55cdf14d0464d3577d82
software.amazon.awssdk	ivschat	2.20.50		65de67a743d50332cd1753e000e1ef4a043e8f5b
software.amazon.awssdk	ivschat	2.20.51		975502c4a863bfd3f04786912fa6f5207488d5a0
software.amazon.awssdk	ivschat	2.20.52		423d80c979cfebe47c363b9b513d70a4477c6fd2
software.amazon.awssdk	ivschat	2.20.53		84348843d8f54e75983a0d916ce5ce1ee202ff68
software.amazon.awssdk	ivschat	2.20.54		bb824a56a6c9efe2e36c09c06a84ade27d1939db
software.amazon.awssdk	ivschat	2.20.55		884dfb81fe46a909803a41be567bcf222add0927
software.amazon.awssdk	ivschat	2.20.56		98cf235e5800080bd59d72b23064d0fc566df6a9
software.amazon.awssdk	ivschat	2.20.57		16b78c1b90bc63e799272d304b1798ab002b6110
software.amazon.awssdk	ivschat	2.20.58		aa55e028f9846ba63d5c399f40464ff9741e70cf
software.amazon.awssdk	ivschat	2.20.59		fb43a1bd79825e2e21860b3e50a77512cb0e3e32
software.amazon.awssdk	ivschat	2.20.6		179eae7952d27ad2a226b466ef32f8a66670718a
software.amazon.awssdk	ivschat	2.20.60		48e2d047c230af9c19ab22d87dfbb0cedcc5bfba
software.amazon.awssdk	ivschat	2.20.61		4dbfdc738713403edae4b7ac611172d28768833b
software.amazon.awssdk	ivschat	2.20.62		d4e6ef6d03db1d349d4197c8fb6ca1475ed83e1e
software.amazon.awssdk	ivschat	2.20.63		c438c82f54b90126fffb4be94763b62aceb65f96
software.amazon.awssdk	ivschat	2.20.64		76f75f27211b5fa452c7242b670f8dcbd6dc69ce
