br.com.objectos.jabuticava	serasa	0.3.0		N/A
com.softicar.platform	platform-common-pdf	17.0.0		be3c185ca080d52bf0be293cb347c351336e629d
com.softicar.platform	platform-common-pdf	17.0.1		d1c8998862ec636e58794c0ac7829767a0917dc9
com.softicar.platform	platform-common-pdf	17.0.2		7ca4952791f0607c850fdd3ddc4e7a630fdeba37
com.softicar.platform	platform-common-pdf	17.0.3		5c4e00900446a72afbceaa204bdece0c5648b19d
com.softicar.platform	platform-common-pdf	18.0.0		60f60a548758f756d5c554dbade9a4483141f94d
com.softicar.platform	platform-common-pdf	18.0.1		7e0e50340a6a819ef797280afdfd309524ae9cfa
com.softicar.platform	platform-common-pdf	18.0.2		b6db31fb49872b6d94d6adbdfd04ecf5fe2a4b23
com.softicar.platform	platform-common-pdf	19.0.0		db5677f8c11348dd6032aaf0a36c0f79f05c516d
com.softicar.platform	platform-common-pdf	19.0.1		2e5d7658c23aa5d82924346e87c097fef11e144c
com.softicar.platform	platform-common-pdf	19.0.2		5d3437ecdea25fb7eb39aeed1a9629735ae0eb6c
com.softicar.platform	platform-common-pdf	19.0.3		72782d4c014ae18c1c4be6bde09940cc6b759812
com.softicar.platform	platform-common-pdf	19.0.4		e8dc6113710e5ffdd82faa99dc5f902db17daf1e
com.softicar.platform	platform-common-pdf	19.0.5		4c0840cd77d691e036d1eebf4df5c6653ed1bad6
com.softicar.platform	platform-common-pdf	19.0.6		c475b28f816b9f6bc7324ecbf6cded698da177f6
com.softicar.platform	platform-common-pdf	19.0.7		614a4817835b9a0780bbada0998813e8a4a4915b
com.softicar.platform	platform-common-pdf	20.0.0		7b55f3621c3e924f5333c81d061067e56f60db84
com.softicar.platform	platform-common-pdf	20.0.1		8d7f96445e93b80d3d77d46381a0c5b8bc5e258a
com.softicar.platform	platform-common-pdf	20.0.2		70881de302bfb4b9442b6f9a33b370052a82cf3b
com.softicar.platform	platform-common-pdf	20.0.3		601899011a40d3a75e585d452b0572e41ce119e4
com.softicar.platform	platform-common-pdf	20.0.4		efffce93b635c829e6b8944f6766609f445707ed
com.softicar.platform	platform-common-pdf	21.0.0		4101b6c8e92e0811bcd5898370dc8ded7c6afb4c
com.softicar.platform	platform-common-pdf	21.1.0		782554fed54fabc8a720e06be81e73404b66eb51
com.softicar.platform	platform-common-pdf	21.1.1		61bf1fb776be62d765959a5f1f761a6fcec9bcc1
com.softicar.platform	platform-common-pdf	21.1.2		99aecec739e578e5d5c16e8a110cd0541a42491c
com.softicar.platform	platform-common-pdf	22.0.0		8ffa0e2b8bf045e21ebad32f0edbbe33af509f9c
com.softicar.platform	platform-common-pdf	23.0.0		742b1ebfbe36f484a93d5ad34bcd892b97dfbe4d
com.softicar.platform	platform-common-pdf	23.0.0-rc1		5c78c571b61859b31cb880964f6ed16184ab7ba4
com.softicar.platform	platform-common-pdf	23.0.0-rc2		ec761ebea4e521b4c8f531451553c58ce867fb0b
com.softicar.platform	platform-common-pdf	23.0.0-rc3		9c2bab04fbea645a35ecd18dd9168de22df8220a
com.softicar.platform	platform-common-pdf	23.0.0-rc4		5fdb8598d61e18c981b4f947c7a1355623faf2dd
com.softicar.platform	platform-common-pdf	23.0.1		80ff0aa81687b00ed64fa4df4e94f7b7497ceac4
com.softicar.platform	platform-common-pdf	24.0.0		7eb957af78e22d7b4650bcba3d8b898aeab6fca2
com.softicar.platform	platform-common-pdf	24.0.1		9ab8f171800ae4e8ba5a143bc2551bf8b9e741f9
com.softicar.platform	platform-common-pdf	24.0.2		45afbe8819dec60b24b0c567cde80bbdcbd0e39b
com.softicar.platform	platform-common-pdf	25.0.0		3d7add0f10ffdad62f546692d3968414e0c6afc2
com.softicar.platform	platform-common-pdf	25.0.0-rc1		2c0c90e124e494e1a56b153e58fbc2d49c9167f3
com.softicar.platform	platform-common-pdf	25.0.0-rc2		59a7ff014c356b4e25354e14605d3497b8195510
com.softicar.platform	platform-common-pdf	25.0.1		3e7dff2b10b4f2b786be8074a508d60dd072dc8c
com.softicar.platform	platform-common-pdf	26.0.0		2f9bdd4d8cd6f766b01ff827de155659606cc1c3
com.softicar.platform	platform-common-pdf	26.0.1		71bde504e2023efb0980f834c33a4cbdfdb4e5b1
com.softicar.platform	platform-common-pdf	27.0.0		63da837af8bb8303b046a2215725eceacfccf5de
com.softicar.platform	platform-common-pdf	27.0.1		d0c9ef3d01e748e3e88be9103cdc74709aec0fc8
com.softicar.platform	platform-common-pdf	27.0.2		226910af37a5d67326d30efbe196762583e904c1
com.softicar.platform	platform-common-pdf	28.0.0		222e8a4eb66b345b251b47501dadcf754322c2a4
com.softicar.platform	platform-common-pdf	29.0.0		918d97bcb7d43d9e373bf4421b4e8be81d61f342
com.softicar.platform	platform-common-pdf	30.0.0		38ebb5592d25309543b9c73a4a348ae984a7f13f
com.softicar.platform	platform-common-pdf	30.0.1		464436ce7dc37c0d07433e2f4d796cc3ffac6f59
com.softicar.platform	platform-common-pdf	30.0.2		f033648c9a90725ff376f1153bae4567fc0120a9
com.softicar.platform	platform-common-pdf	30.0.3		05b9df08db5bb9692157853c765f1e25bb2c189d
com.softicar.platform	platform-common-pdf	31.0.0		5e18b1080e8ce9d0d6773b245b71be88479430f2
com.softicar.platform	platform-common-pdf	31.0.1		e6bb155b3d9e8a6e37873d2de20b20bedff96b27
com.softicar.platform	platform-common-pdf	31.1.0		eadcb54d180c8ffaf3a7efe0dff453d277bb2ed0
com.softicar.platform	platform-common-pdf	31.2.0		5d503a1fdef88f8776879997242598f9be8ac30a
com.softicar.platform	platform-common-pdf	32.0.0		03387ab03981a41e5aba27b01a689437201fef46
com.softicar.platform	platform-common-pdf	33.0.0		263905e5b7f91ac1059628e82cbe9ce19fa87fb8
com.softicar.platform	platform-common-pdf	33.1.0		810a1bff761d0a3f5aaa4a293ac21e2fe32cba9e
com.softicar.platform	platform-common-pdf	34.0.0		4f8c7da8c5ffaa7486ac465893f2d16f5f4bc8ca
com.softicar.platform	platform-common-pdf	35.0.0		0c3b8f3ad578fb05cc385f7a256dea4b3bd2e25f
com.softicar.platform	platform-common-pdf	36.0.0		f91eddecd7e9ab2bfe88e3697a6074951001f632
com.softicar.platform	platform-common-pdf	37.0.0		5036b1560506a0abfb9c21b1d14c21f92369758c
com.softicar.platform	platform-common-pdf	37.0.1		0150c18a2021776ec5595eb61373d84271956d58
com.softicar.platform	platform-common-pdf	37.0.2		d20be082dafa25e6a0238f0055be060cc8db9d3b
com.softicar.platform	platform-common-pdf	37.0.3		6c10ce3f094a1d973164237f21761f5c71436bc0
com.softicar.platform	platform-common-pdf	38.0.0		07fd11802131fc21f6a8a8617d277b91fc01c047
com.softicar.platform	platform-common-pdf	39.0.0		68d1cfb141513bc6475bbff1ae2df94516d16c8f
com.softicar.platform	platform-common-pdf	40.0.0		6b51c16120e6d0e198b8a4d9e9db207d96240330
com.softicar.platform	platform-common-pdf	40.0.1		e88fe8db0ec9a080193f162a24672235cf6e0b47
com.softicar.platform	platform-common-pdf	41.0.0		aaf37b0a782ba5af3de2aba9adedc73bb74e0258
com.softicar.platform	platform-common-pdf	41.1.0		52827410d475b2819762f4aa01695b02486a239b
com.softicar.platform	platform-common-pdf	42.0.0		c6b92a63de6e41130670b4ff13079a6a6886e577
com.softicar.platform	platform-common-pdf	43.0.0		d3ae806a58174e2e3c8305cdaf77e9a63dc342a2
com.softicar.platform	platform-common-pdf	43.1.0		79ea9c3658ce85a32154754dfcb7205ea75315d9
com.softicar.platform	platform-common-pdf	44.0.0		019e8010aa8909559e1643308ad53486b8bd6004
com.softicar.platform	platform-common-pdf	45.0.0		e78d2c40c458988cb6f09a40b37d959eee8d55d8
com.softicar.platform	platform-common-pdf	45.0.1		879d53bc8a490c72d6b41ea10ac98f8720f41d1f
com.softicar.platform	platform-common-pdf	45.0.2		900400b808e32ed5aab0ccb7e047e35cae29cb35
com.softicar.platform	platform-common-pdf	46.0.0		71ac9a919ab7e89dacae4db9661d7cd015c63b59
com.softicar.platform	platform-common-pdf	47.0.0		2b5cc55198edd77fdcced89b477966e0a1057090
com.softicar.platform	platform-common-pdf	48.0.0		8c69754c0e19e24b06ed881ac7877cb1fed958c4
com.softicar.platform	platform-common-pdf	49.0.0		b5b47609873e40a6d62b41c8b791ca0eee484c0b
com.softicar.platform	platform-common-pdf	49.1.0		7f25432424a1b91c183ba6ab8231a5d28d339abf
com.softicar.platform	platform-common-pdf	49.2.0		1bc9abb6ad4bea9c19f224a1294bf33758536b0c
com.softicar.platform	platform-common-pdf	50.0.0		e67d3fc71b15c4dbeb46265bc6902c52e1cb6b31
com.softicar.platform	platform-common-pdf	52.0.0		5b4b0d407910008521f638e2c488a863ceefd546
com.softwaremill.sttp.shared	fs2_3.0.0-RC2	1.2.0		6d99720755c64dfe65f5f41d0391d28a7a9e0002
com.softwaremill.sttp.shared	fs2_3.0.0-RC2	1.2.1		602d87a80043df28d48a7d090f255251a671f2a1
com.softwaremill.sttp.shared	fs2_3.0.0-RC2	1.2.2		1f4140ecaab0526a6397e2de2f6dda13c71d367c
com.twotoasters.jazzylistview	parent	1.0.0		N/A
com.typesafe.play	play-netty-server_2.12	2.6.0		ae84afca6539d5ae9d95e5d300c78a93b90de1ad
com.typesafe.play	play-netty-server_2.12	2.6.0-M1		39b14cfca871150c65bf1fd435acbcec7c7d3601
com.typesafe.play	play-netty-server_2.12	2.6.0-M2		9245ed3f6ae3340367d9f564f934c77eec327922
com.typesafe.play	play-netty-server_2.12	2.6.0-M3		c5eeff4fa38cd4153bb7b6add0cd10a0b60f8473
com.typesafe.play	play-netty-server_2.12	2.6.0-M4		5f01154a194ae67d0ca09488a804be26ca691878
com.typesafe.play	play-netty-server_2.12	2.6.0-M5		776242aa6f2d8db5bee6d35030ee890ceb144779
com.typesafe.play	play-netty-server_2.12	2.6.0-RC1		f7ec879b7bffbee8e1dbd346e9bf57973ccbb8a0
com.typesafe.play	play-netty-server_2.12	2.6.0-RC2		96c4e87632ab8309133203e32f3577f72fe210a1
com.typesafe.play	play-netty-server_2.12	2.6.1		b9e1289ba7ca3e5298af0d6d659939e9aa6b8802
com.typesafe.play	play-netty-server_2.12	2.6.10		db73bada3cc7251d56cf05683844a35f3779995a
com.typesafe.play	play-netty-server_2.12	2.6.11		f607a34b96383337609a1b995fec3829ebe4a1e9
com.typesafe.play	play-netty-server_2.12	2.6.12		15e088905fa5a0b6c6622f11d721479160de11e8
com.typesafe.play	play-netty-server_2.12	2.6.13		821455e7052fe972629cce00622e307b1bf3bac0
com.typesafe.play	play-netty-server_2.12	2.6.14		997261183bcce742ee431060d30acaae689b7676
com.typesafe.play	play-netty-server_2.12	2.6.15		8a9a01f6507cb3063930b5b44a4ff0e953cd73e7
com.typesafe.play	play-netty-server_2.12	2.6.16		2bce7acf7be8f65a009a2b8824e654cb0db7137e
com.typesafe.play	play-netty-server_2.12	2.6.17		c7895b15530de3f98c5bfebad04f90bb31eceff6
com.typesafe.play	play-netty-server_2.12	2.6.18		64cd0e47bb453c563052a3e49cac34ede126b08b
com.typesafe.play	play-netty-server_2.12	2.6.19		367cfa414d3441330d460b2f379f1668be71f247
com.typesafe.play	play-netty-server_2.12	2.6.2		d215426a8501cb1c78a3ff08292cabdcb40480e9
com.typesafe.play	play-netty-server_2.12	2.6.20		436e39ae427a22d33d8e6267779416b41424f150
com.typesafe.play	play-netty-server_2.12	2.6.21		aa3d80f1d8b4d9fa4a63f33b9f8fcfae34937941
com.typesafe.play	play-netty-server_2.12	2.6.22		6308517dccd088ac1f7668db54a889bbe5c51df7
com.typesafe.play	play-netty-server_2.12	2.6.23		bd6c01616d2dddf35e2a0611056fd934dae4a3d9
com.typesafe.play	play-netty-server_2.12	2.6.24		60529ad3b65063e95fe0932cf076d9109b9685b2
com.typesafe.play	play-netty-server_2.12	2.6.25		d4651bc907ab8627f15ea0d40a88a19548e632d2
com.typesafe.play	play-netty-server_2.12	2.6.3		80e29d476e6d8ec4f3d9d6945b6de458bfb1f358
com.typesafe.play	play-netty-server_2.12	2.6.5		6278689b16c21095b3ff3056b4dcdf7cce498ee7
com.typesafe.play	play-netty-server_2.12	2.6.6		e434dd8a74e5343cb05c7518b1469da2f5bcd3c8
com.typesafe.play	play-netty-server_2.12	2.6.7		14f949d2c2fdcb005cf81c12716d8757658bf792
com.typesafe.play	play-netty-server_2.12	2.6.9		a28b7c9bd650879316a82e5ba36251dc44429589
com.typesafe.play	play-netty-server_2.12	2.7.0		5c152d1a10574c40bca36efcc59e8a849466d8d9
com.typesafe.play	play-netty-server_2.12	2.7.0-M1		18600fded653b51d4d3ed73446c615b39aafd609
com.typesafe.play	play-netty-server_2.12	2.7.0-M2		fda8b17fc0964bb6bb2fe17ff65bd02ece59924a
com.typesafe.play	play-netty-server_2.12	2.7.0-M3		281cdf45a465db687ad4cee52dcacb131cffce80
com.typesafe.play	play-netty-server_2.12	2.7.0-M4		3efd37e314d124739b911637b4357c088dc99685
com.typesafe.play	play-netty-server_2.12	2.7.0-RC1		0758521ac05377b86ed17f8569cfe3bb1f0a3c6a
com.typesafe.play	play-netty-server_2.12	2.7.0-RC2		676442d277c314af060b42824b990bf6a001b6f0
com.typesafe.play	play-netty-server_2.12	2.7.0-RC3		f70a505728a4992c706349889a3a5fa7049073ac
com.typesafe.play	play-netty-server_2.12	2.7.0-RC4		94aa54c23c3b2a1622dc8ff868afbd94c2f8b6e5
com.typesafe.play	play-netty-server_2.12	2.7.0-RC5		08564bf57d3fb0f56eba359913dae583fc7e144e
com.typesafe.play	play-netty-server_2.12	2.7.0-RC8		01677db0ce74468ff21eeb724c984020b3c4cbac
com.typesafe.play	play-netty-server_2.12	2.7.0-RC9		b7e55b8ccf54918c8821514a12be653be3bd7c6c
com.typesafe.play	play-netty-server_2.12	2.7.1		f8479588e1323efec8272f059ba834cc2dd86b11
com.typesafe.play	play-netty-server_2.12	2.7.2		2c0fa6ecc540d97635c99f887f3f5595d20c1b14
com.typesafe.play	play-netty-server_2.12	2.7.3		4e8cd60107dde533f1abd088510491011e47c03f
com.typesafe.play	play-netty-server_2.12	2.7.4		4b8ec9565a2775387198e6a59f03b2d24685b226
com.typesafe.play	play-netty-server_2.12	2.7.5		ae31dcc5d1e5ae16e3f9aea8956ce0863460fe7e
com.typesafe.play	play-netty-server_2.12	2.7.6		4ba2f013ef886a6d7336ac519c53ebfdaa4b7944
com.typesafe.play	play-netty-server_2.12	2.7.7		558a1869817be82f1c3a7044e3fbf25032ccbabf
com.typesafe.play	play-netty-server_2.12	2.7.8		fe2146cd4e28d170dc801ce68c01febe500e346e
com.typesafe.play	play-netty-server_2.12	2.7.9		7ff2d6579e2f243da4013e176032a9840d6ce621
com.typesafe.play	play-netty-server_2.12	2.8.0		d6ccd27320b2daca2c4f63c6ba73ae143f284ec2
com.typesafe.play	play-netty-server_2.12	2.8.0-M1		1cf1b6344b1e2391f0a94b7c6b6259f362c45fcb
com.typesafe.play	play-netty-server_2.12	2.8.0-M2		f6d9e07a0494bc4c5871942a72d911094f5efedb
com.typesafe.play	play-netty-server_2.12	2.8.0-M3		54afcd406f4404cbe2d2cbe727794bd8c021e11a
com.typesafe.play	play-netty-server_2.12	2.8.0-M4		b110877bafd3638cff9ac894ca1cc4792b263b6d
com.typesafe.play	play-netty-server_2.12	2.8.0-M5		0b8915d24e8ff69f70417301cf91051dd53de660
com.typesafe.play	play-netty-server_2.12	2.8.0-M6		2a137f0776b86fa11d52f71109092d394db54277
com.typesafe.play	play-netty-server_2.12	2.8.0-RC1		f16449effa2936fe531825118e617b902a66fe21
com.typesafe.play	play-netty-server_2.12	2.8.0-RC2		f4b5af4849ee36521475f1c962839b7a149a8210
com.typesafe.play	play-netty-server_2.12	2.8.0-RC4		10c5675daa93a64eed47f4c3bccf1019dd29d02f
com.typesafe.play	play-netty-server_2.12	2.8.0-RC5		d085b3af0ecc8cce81c0aa18c1b74d589251177e
com.typesafe.play	play-netty-server_2.12	2.8.1		70e742d8dcb53a40f035ff727dc994b965cd02d3
com.typesafe.play	play-netty-server_2.12	2.8.10		74bf579c36076289363d73caf7adbadf123ef4fb
com.typesafe.play	play-netty-server_2.12	2.8.11		0dd3c63788e02c9a1b8a56a7a743ced2f699a76b
com.typesafe.play	play-netty-server_2.12	2.8.12		0c0c807f177cd5df6faed303ca2527bffb426268
com.typesafe.play	play-netty-server_2.12	2.8.13		9049c1e54878a32a562773dbf6fba3370f60d17f
com.typesafe.play	play-netty-server_2.12	2.8.14		651cc84603584b6dc4b847f0d2d33135a0b58b8f
com.typesafe.play	play-netty-server_2.12	2.8.15		9954e21557b3fa2d69e4e0031ebc0694159342e8
com.typesafe.play	play-netty-server_2.12	2.8.16		b841a3abe0252430c5d97169356014c6d905cf63
com.typesafe.play	play-netty-server_2.12	2.8.17		adf4d5d5d5391a963a650d35ade305ddaeb753d1
com.typesafe.play	play-netty-server_2.12	2.8.18		b3875248495edc1dcf9f05d2c5f5ccbf8e4625ae
com.typesafe.play	play-netty-server_2.12	2.8.19		6edc3d13bbd71472a2c01419e7f45e3469067a2e
com.typesafe.play	play-netty-server_2.12	2.8.2		e377baac8e31845e910f2363617de2b19d76306e
com.typesafe.play	play-netty-server_2.12	2.8.20		93cb6cb75e6b7528df0124dcfa715b067a18a094
com.typesafe.play	play-netty-server_2.12	2.8.21		69b6e414f432f336c5e71b9b97a1ed983090107e
com.typesafe.play	play-netty-server_2.12	2.8.22		5b56e973d1baf44c97d791a8541678002bebd90c
com.typesafe.play	play-netty-server_2.12	2.8.3		08beba9108f3958e3fd607a42a17f76875624256
com.typesafe.play	play-netty-server_2.12	2.8.4		b446fe61e8d93144e5ebc20b50196119ef56edfa
com.typesafe.play	play-netty-server_2.12	2.8.5		1f3330d8848bcfc943fc1abd2fe0ea52e12ba054
com.typesafe.play	play-netty-server_2.12	2.8.6		5492108d94a3993c5d826a49db51503ab1d68e91
com.typesafe.play	play-netty-server_2.12	2.8.7		271575e4887dfedd706b3a8ea1c3bb4af73b4cac
com.typesafe.play	play-netty-server_2.12	2.8.8		7181e13813ffbabd36f91e6a11c787ce24c79bd6
com.typesafe.play	play-netty-server_2.12	2.8.8-RC1		16c92ab81cfc7a0307bf3f7266d3566c022dcbbe
com.typesafe.play	play-netty-server_2.12	2.8.9		0652e3981db2e19dfa4783a82e39443fe0efe5fe
com.typesafe.play	play-netty-server_2.12	2.8.9-RC1		e6a3003f633404e57a520dc09470696c9ad65bd8
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.1.0		355d09b48f62c38cf80e20f6f74e13b1db57bd0a
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.10.0		c31fb6ba153c3786f58225d17e6dc09f42b622f8
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.10.1		06701921884654261512e942ea14c721c9fe6949
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.11.0		8d906d90477dd96560898f843333aa4c37f871c1
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.11.1		9f2572a5b0157eaf9c25c400df6501edf40233c4
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.12.0		9105dc41f0223c33682bbbb5e79391dbb4e77bec
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.13.0		05c6c0f34a4d6ccff270289032f4a0d9981b2178
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.14.0		a267155559f0face400d782dfa7c307e215fdda4
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.14.1		1fcdf6b8a640dfd65d5a090e59301e3f00c8ef56
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.14.2		b348a23253d067a7ac3b7e49ad0f46147da8cfad
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.15.0		d72274dc88bb95cd88fe974194b4bf5d447fa6db
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.16.0		9891733c0ed3fa0590631811e51cf1c4d67fb4c2
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.17.0		b6393b96a168a7d2223ff5f74a66e9ba9c813674
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.18.0		a8ec6725166b19466e75e57d0258f813884d1c93
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.19.0		0a9e0373a7b1c160e6bbfb3f1201b79df3117825
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.2.0		c0e9bbb36b18949a722ff6e96b3b6cc8ec25eadf
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.20.0		adec1d9444d27605d467987be7fee96b4c4c69b8
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.21.0		3c89d4b80f73a71894a10c16432e307624bfe282
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.22.0		93648dae517ac5e1e0de99d7a32eeaae5023f173
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.23.0		14497e2b7e3f412754314e5c39a64d4ae24e1a34
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.24.0		19df46a5f974745b0c24a6237e5667ca97b05e53
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.25.0		72ad7a92c0cdd1ab7509e3d3b952f7dd3b92d0cb
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.25.1		3787f50ed828f2ace57a33195ec07600e593c6b1
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.26.0		b2ffed5bfdf2c9827ba56968a859daea339f2df2
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.3.0		08527e4b59913ba7e235976f4af3acd892aa2d5a
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.4.0		04f2101a59904ff51549eccbc543705fc843f2dd
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.5.0		d85f72e224406142816db0a5206a6cd5efbc8682
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.6.0		f0aec941f58845f2d1e43525fc427576160274f6
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.7.0		7ade34d5c9e4db979e5817ee6b381e47d9ecfb81
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.8.0		6ec1a6d040cc716be24202bc40dc172dfc0d8300
com.walmartlabs.concord.server.plugins.ansible	concord-ansible-plugin-client2	2.9.0		96a4d43ba49e2a2081521c5aadb310970837198f
com.yodo1.common	support	1.0.2		N/A
de.bitgrip.ficum	ficum-converter	0.11.1		N/A
de.bitgrip.ficum	ficum-converter	0.11.2		N/A
de.bitgrip.ficum	ficum-converter	0.11.3		N/A
de.bitgrip.ficum	ficum-converter	0.12.0		N/A
dev.gitlive	firebase-messaging	1.13.0		eccb6b33bfd7b8d9e802286ef9cab835f306bb2b
dev.gitlive	firebase-messaging	2.0.0		9d5b0cdc8e92c28b94ff242f30af91de8ff47558
dev.gitlive	firebase-messaging	2.1.0		771b0711b5790f81ce89ea8601d70288e3303b19
dev.jordond.stateholder	core-iosx64	2.0.0-alpha01		N/A
dev.jordond.stateholder	core-iosx64	2.0.0-alpha01	metadata	0482068668b2616a11d63d5cc2c4f6fe34971d93
dev.jordond.stateholder	core-iosx64	2.0.0-alpha02		N/A
dev.jordond.stateholder	core-iosx64	2.0.0-alpha02	metadata	346766ea260a3c959489c3d97559df25bd50e5ae
dev.jordond.stateholder	core-iosx64	2.0.0-alpha03		N/A
dev.jordond.stateholder	core-iosx64	2.0.0-alpha03	metadata	fe23ded6bba29f3df21c4db14bfad6baf049c64d
dev.jordond.stateholder	core-iosx64	2.0.0-rc01		N/A
dev.jordond.stateholder	core-iosx64	2.0.0-rc01	metadata	5b026d2acadacd6fc1fbf5acb22568bdaa4df9ca
edu.berkeley.cs	firrtl-diagrammer_2.11	1.0.0		5e24770843caf634a6a7efaea30366efa63ecfe6
edu.berkeley.cs	firrtl-diagrammer_2.11	1.0.1		a288eb89c27e7101a44e6081eda564870ba1370d
edu.berkeley.cs	firrtl-diagrammer_2.11	1.0.2		b791cf49fa5cf37224011a06e82aad8f57ee7a1e
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.0		9eb7f2a1736ecfa129888eb122cae21de836e655
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.0-RC1		d45c7ea455b84fe1f984694ba53961e61c50bd81
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.0-RC2		881b86308bcc3168f2b4a2f07615b4d9c6b29387
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.1		cbf33f8e01f4f908ce93dfde3398caef30220cd4
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.2		81c3420e71f8e504b302d485716e3b1e71243815
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.3		74ebb72a7cb23af67aebca2a9ee430a26d26c574
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.4		2c4812c78c6e50a9969570ecaf049a6458b84a61
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.5		e14746c3f6e9a8910a766b7d21568acd57706505
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.6		d9ed48be22f0a8c4aaa691ab4ded0766874db42e
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.7		5232b711682cae65f27f87ce43f5bcd01136a81d
edu.berkeley.cs	firrtl-diagrammer_2.11	1.1.8		388b4e00052c94a10977392269db42554fa6d728
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.0		7df9ae83f7b0336f3d37ddb4065a59f922be387e
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.0-RC1		999576ff225e60dd4eb47a8dda233a56ed4ab33f
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.0-RC2		fc4d0349824a67d59554c1ef44b83d7fd0aed499
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.0-RC3		c95afec95545f09b4fc7e74b93f9aa60350f82a8
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.1		a5ad4b8986591a6188a6aa21d4ecfcd9010c7136
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.2		158bf5adb50e4dded44c6064d30d8ef04081d31a
edu.berkeley.cs	firrtl-diagrammer_2.11	1.2.3		2093dd46eb6ee429165e941950db4ff40559b553
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.0		bb685c56179649eebdedbf30419262d2fe3a7c87
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.0-RC1		c4ed242d6d41cd8b907b92e551960ecacf7b96d8
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.0-RC2		dede2dcf5e4df1d36eb486b4c1f976ce502bb89c
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.0-RC3		da8fdddbf139ab8df0eaa2f46fb287c672c8cd96
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.1		f57cccdbef40613e42c2200dc3df2c2b20708339
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.2		10992e542f5f1f16a00d2ab9f039d1339c3a77a6
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.3		62ef3a410d7b5104da5e847c3cddedb01d864a18
edu.berkeley.cs	firrtl-diagrammer_2.11	1.3.4		912c98637a36ef0921b0b3ef308418d5cbde7824
group.phorus	auth-commons	1.0.0		N/A
group.phorus	auth-commons	1.0.0	plain	25d3c2aa47f5da950c3f8c8dafd4e1b0e3c49ee6
group.phorus	auth-commons	1.0.1		N/A
group.phorus	auth-commons	1.0.1	plain	2c6040e91653c201e97bc5a116b550f2ca83eb2b
