ai.swim	swim-fabric	3.10.0	-	e77cf0e7d6793d1bc27fe0fa45971da2c8171f14
org.mountcloud	ffmpeg-operate	1.0	-	5b26b9d1e63bbfb1c6d847dc41db0414a44f5474
org.mountcloud	ffmpeg-operate	1.1	-	abd7646f0ca93b49aa8016c91dcf2562aacf9e64
org.mountcloud	ffmpeg-operate	1.2	-	5a8cc160ec70addf373ef5c8fda8c28722362706
org.mvnpm	cli-boxes	1.0.0	-	937927cb5e188458bb5812a98121793e5b57ce73
org.mvnpm	cli-boxes	3.0.0	-	95caba16f4eb3f924512ad77fbe095c46b72a837
org.mvnpm	cli-boxes	4.0.1	-	71bd0c755c1ef07417f784cddf5fe6ad1ea0ff4c
org.mvnpm	stdout-stream	1.4.1	-	5a419204864d41beb5f6bb7a99d161a26fa6537f
org.mvnpm	stdout-stream	2.0.0	-	58a22dc142e9dbfcf852e415ee306babbd15a64e
org.mvnpm.at.material	material-color-utilities	0.2.7	-	3644260acdfc9f407574e5a29248c6c7d75effd9
org.mvnpm.at.material	material-color-utilities	0.3.0	-	400f0988788810edf26d9c4ff35467555dffff49
org.mybatis	mybatis-docbook	1.0.0	-	57de2d1a7869c8f390918da965ae8e0094cf5a9c
org.netbeans.html	ko-archetype-test	0.7	-	475ac2a0f3fe6c2844c42737cdfc336cbd3a30bb
org.netbeans.html	ko-archetype-test	0.7.1	-	60f80772264f5b26c64674ee16f513b54a42b662
org.netbeans.html	ko-archetype-test	0.7.5	-	2bc9118eef055bb8ebb6566dbc4823eb80517f35
org.netbeans.html	ko-archetype-test	0.7.6	-	32c3d990258273bae18fd1e678f56e0878777822
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE110	-	40eca0e10db0a51797ca39d5bdd8482575eb92a6
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE111	-	cf65cbe4427e6d49da9e500b6e5c6ab3ad1c8713
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE112	-	1fc391917180a91c174dcda359bb56e443d4740e
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE113	-	4c81d1940dc37d16e4367bb416e1bf1c7947335c
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE120	-	9379635082579e6e395dd7ef7d087d0846a21668
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE120-1	-	11f93f68cfa9bedba89e493df8c960b3e9ed63a1
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE120-u1	-	2d25b9caa17eef00ca4acc7abbb54b8932b92584
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE121	-	aba10c7905e92de1710b0ea207cf0b33c96943a1
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE122	-	5a80e7d4f97c1e84a136c0c98193452c28979e74
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE123	-	afe83a2abc24effe5e2515d3fd6e4ad3ea89a572
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE124	-	d41d0474fa1f2150f0a05689668164cbc70a5e97
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE125	-	0a18d8d1236636fcb96abb5520fa8fe6223bf15e
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE126	-	43dd5734542bb955af388332286f415e23b5be23
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE130	-	d20d8e0f9d9e1338c4c7d5446e49172fca467724
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE140	-	2339f9db6020295e80a63afa73eeb27909d4b299
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE150	-	6ce743f51414c2ee5f03ca34846fa1d66d906f3d
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE160	-	fb2e7645eb47ac65e86af035b3dc992b365eb1f4
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE170	-	90f6f419ddcfa3568e218d214a175c5ad9dd3697
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE180	-	158385baf4accb82fe5d1975765301f53c5e59de
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE190	-	21e5ae9b517e5bd835f8e7b765834c71cfcdfde2
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE200	-	cefd5be366eec4e2be572dba180bab7b0036e289
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE210	-	ba5f7f416103ca9ecea05caa26a019ef883e07ab
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE220	-	c9d544b0a9bf53f831c7504868d73158ff48985c
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE230	-	220076112cae18dc750a2ceffaac34f74c89dd7b
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE240	-	d05de53135988d6a1c37ac64d15d4e4d924c72ff
org.netbeans.modules	org-netbeans-libs-javafx-macosx	RELEASE250	-	f9c82fa0ad63d746373c67c057bf0b84286df8e9
org.noear	weed3.template.velocity	3.2.10	-	19202c4b01eac5d33816bdc2f4823dcc92270826
org.noear	weed3.template.velocity	3.2.11	-	15163a83709bb0cfc1c5e7cb6a942b3ff2886dd2
org.noear	weed3.template.velocity	3.2.12	-	7e018a483660de60520a4e6c3f6f6ddf9f272703
org.noear	weed3.template.velocity	3.2.13	-	2b571192c98f8cfb59fdc98707ca267b5b3ae8e1
org.noear	weed3.template.velocity	3.2.14	-	bc1eb434f5f0a1469bea1acf66b81da3bcb1e6ef
org.noear	weed3.template.velocity	3.2.15	-	a64f0baebc8edecddfea4148ba6ab71a8111c41d
org.noear	weed3.template.velocity	3.2.16	-	08470493248a8e174bdf8fefa83dde3436f8ff75
org.noear	weed3.template.velocity	3.2.8.1	-	ea22ad57d6817ca1ed8da99e46f9826710883289
org.noear	weed3.template.velocity	3.2.8.2	-	d85021b9da7dfd67899b3e12303aa73f38747989
org.noear	weed3.template.velocity	3.2.8.3	-	d0bb8bc257a3d32607120c18c25138a4e6d4a77d
org.noear	weed3.template.velocity	3.2.8.5	-	766734261784140c509475772756f86a67a49801
org.noear	weed3.template.velocity	3.2.8.6	-	39a313831ca9e02ce1347025fd0297a55ce82627
org.noear	weed3.template.velocity	3.2.9	-	a86384fe2ac48faeb3d0502e57533ffca4430b65
org.objectquery	objectquery-orientdb	1.5.0	-	cc63ef78ead71788a2df8687b3579ee2c0b0c3f4
org.objectquery	objectquery-orientdb	1.5.1	-	2bda29a1d49a838eca92042046e19c3c066ff6f2
org.objectquery	objectquery-orientdb	2.0.0	-	73551692c786c851135c78b2b4b6e8d156157504
org.objectquery	objectquery-orientdb	2.5.0	-	ef1b236b6f7a6e1c6f9899a38f1bb9e78727ebda
org.objectweb.fractal.juliac.examples.ultra-merge	comanche	2.2.3	-	a6030be9ce4a9a4d756d7e1b5092ff385be12467
org.onosproject	onos-openflow	1.4.0	-	029211cd7ea4608e52c40e6390d4fd3548fda46d
org.onosproject	onos-openflow	1.5.0	-	d773ecf5561cb69374ddf6fa9dfc40284b7f1887
org.onosproject	onos-openflow	1.5.1	-	b6fe7d9f2411c15ce785767387e59df83bedffc9
org.onosproject	onos-openflow	1.6.0	-	fb8fc6ba1f7e21ad9efdf8d01c11aa6d3739e4a8
org.opencb.datastore	datastore-mongodb	0.2.0	-	997ff2d88c7e89ff3732c2ff84f7da7281f6eff8
org.opencb.datastore	datastore-mongodb	0.3.0	-	65e2752cd7535f425cb2cb9e9714358a9da88410
org.opencb.datastore	datastore-mongodb	0.3.1	-	ccfe9b0708942afe76c6a3a9d4d8508084d707c6
org.opencb.datastore	datastore-mongodb	0.3.2	-	0e3216a472c60749ae0300a05b9dbcbcd57d0581
org.opencb.datastore	datastore-mongodb	0.3.3	-	a3b91d9e7a285d9b82acfdc0aa888704314f6327
org.opencb.datastore	datastore-mongodb	0.4.0	-	806fbcc59896db7955e68fa374358bc160b9c84d
org.opencb.datastore	datastore-mongodb	0.5.0	-	5fa8c6de7ae1e26e5327be2db1822812c24aa77a
org.opencms.modules	org.opencms.workplace.tools.searchindex	8.0.1	-	66db7c55f6bf73f1d67b1f6a66b9ca18cb6bf598
org.opencms.modules	org.opencms.workplace.tools.searchindex	8.0.3	-	af0a47f698ae1f6708df178fd79490d61050cfb9
org.opencms.modules	org.opencms.workplace.tools.searchindex	8.5.0	-	7acd2e83bf7c3e1cbe87eec0c9e28916c4bb1117
org.opencms.modules	org.opencms.workplace.tools.searchindex	8.5.1	-	a1b37518c7361f5bea2ac0ee081e6d170518f2ea
org.opendaylight.iotdm	onem2m-protocol-websocket	0.3.0-Carbon	-	57a94be18a8572bd4033914c5c383360ba5e99ba
org.opendaylight.iotdm	onem2m-protocol-websocket	0.3.1-Carbon	-	30c04f0e6a3dba9839a69013e4fca4f976cbe5bb
org.opendaylight.iotdm	onem2m-protocol-websocket	0.3.2-Carbon	-	c2fcfefce97d47c3f5f4f479114f70919a962308
org.opendaylight.iotdm	onem2m-protocol-websocket	0.3.3-Carbon	-	2715473e7a4a0f3c81886935174406a1f99da956
org.opendaylight.iotdm	onem2m-protocol-websocket	0.3.4-Carbon	-	c4cce29262069dd5eef0544c0e6b6a0699f6e4bb
org.openscm.kundo.plugins	kundo-init-plugin	0.7	-	a08c6bd26d536eff364cfd4d788a1441faa0e944
org.openscm.kundo.plugins	kundo-init-plugin	0.8	-	e41ac417f110f8df705c6b3cb0192a71e1cea30b
org.openscm.kundo.plugins	kundo-init-plugin	0.9	-	18641883dd16ecbaea87bab62d3eecb9d3abbdbc
org.orienteer	orienteer-taucharts	1.3	-	2586b46aa7c85c405c2d09949f7f2c23219e7476
org.orienteer	orienteer-taucharts	1.4	-	79d983641368bf5cbfc64230b204802c26ccc723
org.orienteer	orienteer-taucharts	1.5	-	c502b32f23e7cd4680ab796d9c6eb466a1dba3ac
org.ow2.petals.dsb	dsb-kernel-notificationservice	1.0.0	-	fb5aa08d2b176b466a1e3dd610a7e3bd2b96d7f7
org.ow2.sirocco.cloudmanager	sirocco-cloudmanager-provider-aws-ec2	0.4.0	-	df5f42793f09f20016c606d0196c92e6fc2dc7d0
org.owasp	csrfguard-test-jsp	4.1.1	4.1.1-exec-war	d47f71dd28b975b252ac80cccf988200719a587f
org.parallelj	parallelj-ssh-publickey	1.2.4	-	585548c359103d32b3e26d28104b6c7294abad0b
org.parallelj	parallelj-ssh-publickey	1.3.0	-	4f221a410627dbf9d099a12e12ff487f300a01d3
org.parallelj	parallelj-ssh-publickey	1.3.1	-	9054ddcca13b26d5de6d208316ca39545921a529
org.parallelj	parallelj-ssh-publickey	1.3.2	-	e3c85a4398ff2b84ce84fc0fa7cf3128441a2f85
org.parallelj	parallelj-ssh-publickey	1.3.3	-	032c75e17f7e7ef228f0b42196d89e9a7513b6c6
org.parallelj	parallelj-ssh-publickey	1.4.0	-	78cba08497ea404447bd87f72f250ee05d8e49a3
org.parallelj	parallelj-ssh-publickey	1.4.1	-	3e90c96bee5f741755ed205daa7b29393660142f
org.scala-lang.plugins	scala-continuations-plugin_2.11.0-RC3	1.0.1	-	75c5ba8df904c5637341df9be29a504b83542a34
org.scala-stm	scala-stm_2.10	0.7	-	51dbcb4e33aa021ee6694674333e66dec161648d
org.scalameta	metabrowse-cli_2.13.2	0.2.6	-	c8230b48523415cc438b930f01f213de03c01b7f
org.scalameta	metabrowse-cli_2.13.2	0.2.7	-	1feca5a9958ace25f9c6a4b1724089598b0c073c
org.scalameta	metabrowse-cli_2.13.2	0.2.8	-	1f96b936a9d1e6f29860696406050a8c3ff7f010
org.scalameta	metabrowse-cli_2.13.2	0.2.9	-	25d9d32eb62f429cf9964ca66a7a2af0bd4e5806
org.scalameta	mtags-shared_3.1.0	1.0.0	-	4aa8ebd45ca606fc0de07cd4f64d10903030eaec
org.scalameta	mtags-shared_3.1.0	1.0.1	-	e57652401b4ecf05cb648d4ca0e47788eb5c8720
org.scalameta	mtags-shared_3.1.0	1.1.0	-	0207a1dc3a5bf6ed810bd4f90cd98e3c44e05685
org.scalameta	mtags-shared_3.1.0	1.2.0	-	fb1eba96496dbd6c4df783098348ed7f1527cf28
org.scalameta	mtags-shared_3.1.0	1.2.1	-	bf3fbc9728a45de3fca2fd71b0165a8886cf4630
org.scalameta	mtags-shared_3.1.0	1.2.2	-	219ddb350fbfea2f56a8fcb087bf90b7df175130
org.scalameta	mtags-shared_3.1.0	1.3.0	-	4fe9493147c651eea6d2f8c0c409c4405593c8f8
org.scalatestplus	mockito-3-12_2.10	3.2.10.0	-	5ad0b1eb1924b0876b9d4a09df57bc2df91de225
org.scalautils	scalautils_2.10.0	2.0.M6-SNAP4	-	e6a7893f6ff9b52294918fc6208b50f9b3d6c917
org.scalautils	scalautils_2.10.0	2.0.M6-SNAP5	-	a082c2e169224ced5f607f92ebd5c702a27e7f10
org.scalaz	scalaz-effect_2.10.0-M6	7.0.0-M1	-	b89a154d3e10c1c700eacdab783a3c2e26c287cc
org.scalaz	scalaz-effect_2.10.0-M6	7.0.0-M2	-	efd3be21fb9b931ceea7e75403482f3126c836c9
org.scalaz	scalaz-geo-scalacheck_2.9.1	6.0.2	-	c0c8aa42a9f0194bef17f6a2d8e518adee013d45
org.scalaz	scalaz-geo-scalacheck_2.9.1	6.0.3	-	45d60648fb33a13a4d4bd7bb2252c69d342ab272
org.scalaz	scalaz-geo-scalacheck_2.9.1	6.0.4	-	cc538d420281ccf1d768b2b60039abe94e411250
org.sdase.commons	sda-commons-server-swagger	0.80.6	-	3121189062e219d66e95c2d774e9f208f05c6c71
org.sdase.commons	sda-commons-server-swagger	0.80.7	-	d08fc3ac2d2d034a058a7b76f7ba2a62840ae74f
org.sdase.commons	sda-commons-server-swagger	0.80.8	-	275e270e535753cc293ad01b67af277a61e444ea
org.sdase.commons	sda-commons-server-swagger	0.81.0	-	7690d8f66e7f119861a005e7973fe8a8591e0463
org.sdase.commons	sda-commons-server-swagger	0.81.1	-	d699a9319db2143e45789e7555eee0f3f1610763
org.sdase.commons	sda-commons-server-swagger	0.81.10	-	ff4ca42663882722bd46881aa4ace32fab722ec3
org.sdase.commons	sda-commons-server-swagger	0.81.11	-	a46f16ef01e202a2550a16b6cd960dbae3c5bc67
org.sdase.commons	sda-commons-server-swagger	0.81.2	-	b2c553ebdcedd07c31f5c5c1e7d80b029dff05a5
org.sdase.commons	sda-commons-server-swagger	0.81.3	-	d5aa83e2afb39f9bbd56fea149e8f417e907d37d
org.sdase.commons	sda-commons-server-swagger	0.81.4	-	0a3332c2caeb533588c46bd9cb6ceffc857d3bcd
org.sdase.commons	sda-commons-server-swagger	0.81.5	-	65d772fd3d428c2495ffd3bd2ac5ac0ecef546fd
org.sdase.commons	sda-commons-server-swagger	0.81.6	-	c647bc7e886c22cda00f051eac0e3d54f394b363
org.sdase.commons	sda-commons-server-swagger	0.81.7	-	4a4c2094cfa4f1b039e02ab2306e6b61208bf5e6
org.sdase.commons	sda-commons-server-swagger	0.81.8	-	497968014e1b24d2a2948f2ad08be61517fabda1
org.sdase.commons	sda-commons-server-swagger	0.81.9	-	70142a479e8760b10f95553b969eae84099f947f
org.sdase.commons	sda-commons-server-swagger	0.82.0	-	1d0055ac7a56827237282edb32703cddbf892ce7
org.sdase.commons	sda-commons-server-swagger	0.82.1	-	efc159fddf096e9db531a05285fe0b474b4f95c6
org.sdase.commons	sda-commons-server-swagger	0.82.2	-	e1431c7de8c47817d02800dae9c4b180053ec2b1
org.sdase.commons	sda-commons-server-swagger	0.82.3	-	24ed7e07ef7c8cb3e6c13ddd7a32b9a247ebe1c3
org.sdase.commons	sda-commons-server-swagger	0.82.4	-	7328e5034bf37d265bfc9dc25d53856da528b17f
org.sdase.commons	sda-commons-server-swagger	0.82.5	-	b647d714dfba19681e378c09b6fb3732b4e56a00
org.sdase.commons	sda-commons-server-swagger	0.82.6	-	10955e3e1d5ca894a6bce5a86543f3860dba4ca9
org.sdase.commons	sda-commons-server-swagger	0.82.7	-	6f52e189d6457376eaa1a11c050cbea184f5b122
org.sdase.commons	sda-commons-server-swagger	0.82.8	-	2e865a38435f08e3f6c2be1ca0b777d7c0037bc3
org.sdase.commons	sda-commons-server-swagger	0.82.9	-	5390f56d59b670554a3e61fc3a4f96b1c0032219
org.sdase.commons	sda-commons-server-swagger	0.83.0	-	0b72f5efbcc2cffdcab982c4cac051e80df31f14
org.sdase.commons	sda-commons-server-swagger	0.83.1	-	fad3a0f7db2589ea4f27af9eab7ec252b343b0b4
org.sdase.commons	sda-commons-server-swagger	0.83.2	-	85112bb74fc22c81d84c19ca1f35d12eda24808f
org.sdase.commons	sda-commons-server-swagger	0.84.0	-	50e6a3f11bc4c8e996ee993e236e77aba7f512a7
org.sdase.commons	sda-commons-server-swagger	0.84.1	-	2ca59a1251a334f242a27e21846df134e6b2388f
org.sdase.commons	sda-commons-server-swagger	0.84.10	-	8d6c2b2fd4f72b0bc4342603925e2c42f35599b4
org.sdase.commons	sda-commons-server-swagger	0.84.2	-	b50d9336be50f7f25f09066becce14cbc6776178
org.sdase.commons	sda-commons-server-swagger	0.84.3	-	d90162d83b4ed17f390ecad712d274a80e80fc2a
org.sdase.commons	sda-commons-server-swagger	0.84.4	-	185ba5b766abdb7932277d4ea253b21cfcabe77c
org.sdase.commons	sda-commons-server-swagger	0.84.5	-	fd53752e1114357a543ebdb0e8389f2d6e111008
org.sdase.commons	sda-commons-server-swagger	0.84.6	-	58dae551c48a87c7295796abfa3919a43a7d1513
org.sdase.commons	sda-commons-server-swagger	0.84.7	-	5dc6e594a6828d0a35c155782aede3e338192e67
org.sdase.commons	sda-commons-server-swagger	0.84.8	-	5705a4cf3139d770405b1afec7ed5709081fb1d4
org.sdase.commons	sda-commons-server-swagger	0.84.9	-	847b0209fd726bba5a9cea532564a400d4787e1f
org.sdase.commons	sda-commons-server-swagger	1.0.0	-	08ee959da22ecd6fb8b76a916daf060b5bbf031d
org.sdase.commons	sda-commons-server-swagger	1.0.1	-	4ffeae5457a3847bc9d0a915a73c125092376b3d
org.sdase.commons	sda-commons-server-swagger	1.1.0	-	f062f84a793b43217572de5b7371e0d8aab153e3
org.sdase.commons	sda-commons-server-swagger	1.1.1	-	f408be941043500a0a1dd3b8ebefc253569a7008
org.sdase.commons	sda-commons-server-swagger	1.1.2	-	61460a1aff1c29f458758f3d80c33a0f42469bb3
org.sdase.commons	sda-commons-server-swagger	1.1.3	-	964d267cd9eea54cacf8d2758c58463584396b23
org.sdase.commons	sda-commons-server-swagger	2.0.0	-	b917b64c9c5db56a8b92e7d5d7a130da1410775d
org.sdase.commons	sda-commons-server-swagger	2.0.0-alpha-2	-	23ce461b5c31348e459e727c64497a47ef192ec3
org.sdase.commons	sda-commons-server-swagger	2.1.0	-	d8891a700deb870ea5125c8ad0364a8381e0a221
org.sdase.commons	sda-commons-server-swagger	2.1.1	-	54742ed2691d5292f47df913d6e589b68ca79e43
org.sdase.commons	sda-commons-server-swagger	2.1.2	-	afe123f0e8fb568b2f0b458cd275fb63a56dca09
org.sdase.commons	sda-commons-server-swagger	2.1.3	-	a051444c20eee9a308a19c9b0dce55cbfa981b1d
org.sdase.commons	sda-commons-server-swagger	2.1.4	-	b0e537e4cd96d4600177d3b5bb18a35fb54449ab
org.sdase.commons	sda-commons-server-swagger	2.1.5	-	fcb0ebd13c7db2d72097625470f93d20b6edbe5f
org.sdase.commons	sda-commons-server-swagger	2.10.0	-	5a31ee98e48c03141abf8bb012bfdbea87c9246d
org.sdase.commons	sda-commons-server-swagger	2.11.0	-	a48640b1b0da765b2de2342057f2d37585e68dfe
org.sdase.commons	sda-commons-server-swagger	2.11.1	-	0e6e55f3fa49129190d1757b1be14adc5a0d7a0a
org.sdase.commons	sda-commons-server-swagger	2.12.0	-	861d8df60c8ec4084311a080af111ac723e2fb27
org.sdase.commons	sda-commons-server-swagger	2.12.1	-	a42232b9a20f8538e4ad37da6c5ff5bedfbe8cb7
org.sdase.commons	sda-commons-server-swagger	2.13.0	-	727b0bfe05d4d80fd04fc151f7f1ee9656929b58
org.sdase.commons	sda-commons-server-swagger	2.14.0	-	f6aee69bef8a36a50f06e62792020b5964c0841c
org.sdase.commons	sda-commons-server-swagger	2.14.1	-	e278925be442de194edff125de98575bb2f4dbff
org.sdase.commons	sda-commons-server-swagger	2.14.2	-	6d41a9a2476d7c5e124d89275f0f593451d1956d
org.sdase.commons	sda-commons-server-swagger	2.14.3	-	0f76b346e46a4c1931c8e97f9954e56910cff881
org.sdase.commons	sda-commons-server-swagger	2.14.6	-	9e58c7702e43d174632ae34f2bac766fd477072e
org.sdase.commons	sda-commons-server-swagger	2.15.0	-	e45c7a52c2f88def5e2861f9af971730e8fb4f61
org.sdase.commons	sda-commons-server-swagger	2.15.1	-	4edaf81143500b9fb06ba2f58e55713eb24a2e99
org.sdase.commons	sda-commons-server-swagger	2.15.2	-	5e29196b624e998ee2748701c2d2edd471776f98
org.sdase.commons	sda-commons-server-swagger	2.15.3	-	f5ddf281194bdd0ebc5bcaba7b6e13c4a8ff8b09
org.sdase.commons	sda-commons-server-swagger	2.15.4	-	816dac5406082ae8ba64f12491607fca3efe7c65
org.sdase.commons	sda-commons-server-swagger	2.15.5	-	4d4a80fc34085430aaf5970a5db9dd00f770b187
org.sdase.commons	sda-commons-server-swagger	2.15.6	-	3004c7df4069dbaacb859d01d9332be4f5345230
org.sdase.commons	sda-commons-server-swagger	2.16.0	-	a0886117006ebb97b955b069020b60b94b756294
org.sdase.commons	sda-commons-server-swagger	2.16.1	-	17bcee869ea4281c339f747c2f7a62cc281344e8
org.sdase.commons	sda-commons-server-swagger	2.17.0	-	468c30ec5ae655de5548ddf94c55cfb407511558
org.sdase.commons	sda-commons-server-swagger	2.18.0	-	550b7e78ddafeadd126e4582585cb00d979fe0cd
org.sdase.commons	sda-commons-server-swagger	2.2.0	-	36f43a19f4f5e90008a192a3eb29e25dbf146696
org.sdase.commons	sda-commons-server-swagger	2.2.1	-	ce669cc65154a7d548de7b0f58b096d39f6904fe
org.sdase.commons	sda-commons-server-swagger	2.2.2	-	dcef6254960d15538c4d868a9c7dda8639ffe898
org.sdase.commons	sda-commons-server-swagger	2.2.3	-	c6014ea5f7df339292bc9d479fb3927cc849b50d
org.sdase.commons	sda-commons-server-swagger	2.2.4	-	67f1c85deb08e49b3d86844ab90e75693f4cc8e1
org.sdase.commons	sda-commons-server-swagger	2.2.5	-	4eab7344e689586e206e7d4f525d8c62e3bbb2c0
org.sdase.commons	sda-commons-server-swagger	2.2.6	-	379a6c6c32575d7286d9b6cb106a4490d13bb9a8
org.sdase.commons	sda-commons-server-swagger	2.20.0	-	099351ef01ead93846659c16631562b5bb17ae96
org.sdase.commons	sda-commons-server-swagger	2.21.0	-	f7b926f36cc8e9eea0290a6f0b2db340c8a65f7d
org.sdase.commons	sda-commons-server-swagger	2.22.0	-	68e22ead00efdc56230b2922b66156cdd2296b10
org.sdase.commons	sda-commons-server-swagger	2.22.1	-	100c675d61d84b771031fea46f2e6aa26ba178f3
org.sdase.commons	sda-commons-server-swagger	2.24.1	-	e37ed15d22d2da4bd53849d5577c216e0eaf4c94
org.sdase.commons	sda-commons-server-swagger	2.24.2	-	a53a10ea18830e6ddaf34f59d7fd1bdecf0cdf84
org.sdase.commons	sda-commons-server-swagger	2.25.0	-	a9e04fe9cb258541d953735a6b64855ce440dce7
org.sdase.commons	sda-commons-server-swagger	2.25.1	-	4e1905ce3bbcdec61e20eecb87a66d2df66e4e54
org.sdase.commons	sda-commons-server-swagger	2.25.2	-	ee2d046edb87f74f6d90f60b38d47ce51f675e90
org.sdase.commons	sda-commons-server-swagger	2.25.3	-	edf252e55b3841f2067aa0b7fd3cfedd78528161
org.sdase.commons	sda-commons-server-swagger	2.25.4	-	9d9dddc04ef27963408ef61500bb685fa44cc645
org.sdase.commons	sda-commons-server-swagger	2.25.5	-	f402f058549fb785ec766c3fe3c40ea4089a9fb5
org.sdase.commons	sda-commons-server-swagger	2.25.6	-	680b1c03ffe40aea7f9abab6f7021ea5edce75cc
org.sdase.commons	sda-commons-server-swagger	2.26.0	-	37434d04063918625358ceed6ddf8ba06143aeb9
org.sdase.commons	sda-commons-server-swagger	2.26.1	-	a0b6e574cf17eb1fc62675db42adafd29cdb5373
org.sdase.commons	sda-commons-server-swagger	2.26.10	-	27f4e5eddfd904d0c46d4a25774e6c90a37883ce
org.sdase.commons	sda-commons-server-swagger	2.26.11	-	dcb1f49801ce3fe9d613a01e383633dddec01dfb
org.sdase.commons	sda-commons-server-swagger	2.26.12	-	2c410655ae6a7a64903e1419f8c2fb93d4173f45
org.sdase.commons	sda-commons-server-swagger	2.26.13	-	c942919fe213ba314ad35c7fe698d6968b55b2a3
org.sdase.commons	sda-commons-server-swagger	2.26.14	-	a68a357ac04cbc5c8b69aa98b119213c2e86b744
org.sdase.commons	sda-commons-server-swagger	2.26.15	-	d6c3cfdaf38b7c112f2b57a7c4579e8e8755a045
org.sdase.commons	sda-commons-server-swagger	2.26.2	-	803f06a8b0cd3f8b3a4fb8694a243454eadf6ce5
org.sdase.commons	sda-commons-server-swagger	2.26.3	-	e4e0a4dd98d572dd9406f58e20788d0fb21fe3c6
org.sdase.commons	sda-commons-server-swagger	2.26.4	-	d61e4c08017af3225922415f280f4fa6288377d5
org.sdase.commons	sda-commons-server-swagger	2.26.5	-	d947858755e60132077834d1f01e0d7d42b58a48
org.sdase.commons	sda-commons-server-swagger	2.26.6	-	5f85977086a426933b2efec5e9baef039148e608
org.sdase.commons	sda-commons-server-swagger	2.26.7	-	1f323360e6f8d6810bd672c97450a52bed99dfa4
org.sdase.commons	sda-commons-server-swagger	2.26.8	-	6819206e2a7d8ad06b6d7fe6a87d986ff16d4248
org.sdase.commons	sda-commons-server-swagger	2.26.9	-	4a48b237f17a1e14d151c00202ab7aa4cf4beeea
org.sdase.commons	sda-commons-server-swagger	2.27.0	-	79b56f9fd20a36ee50efec737363f8708362c787
org.sdase.commons	sda-commons-server-swagger	2.27.1	-	8fed86b8a82e66f90bf74493c10b2569b5c7a3da
org.sdase.commons	sda-commons-server-swagger	2.27.2	-	462d7a887778854d5272389d8cdcaaa9606df858
org.sdase.commons	sda-commons-server-swagger	2.28.0	-	1a1d81d1792341a18dd54e393501c21758963d25
org.sdase.commons	sda-commons-server-swagger	2.28.1	-	8ce97e9b9f4ff435e3f26693b2dffcceb9a268d5
org.sdase.commons	sda-commons-server-swagger	2.28.10	-	27b3a616bb2b534915783e7ac50bc72d67574058
org.sdase.commons	sda-commons-server-swagger	2.28.11	-	47973ec4d0dee600dcdf5e580a92c110ee6cb6f9
org.sdase.commons	sda-commons-server-swagger	2.28.2	-	dba7359cb78850f9f2a1b8565a2cbd1d2baab05b
org.sdase.commons	sda-commons-server-swagger	2.28.4	-	34aff59676702e685427e0fbce706d28ae4a3ea7
org.sdase.commons	sda-commons-server-swagger	2.28.5	-	09a2f0fc2d66801fa3b969ba50886b4a36ac86f6
org.sdase.commons	sda-commons-server-swagger	2.28.7	-	429abbe185afdef5f6d350188f728686079bc378
org.sdase.commons	sda-commons-server-swagger	2.28.8	-	46c0e12fb96e3ac8869386becf6eeed6a2a90c25
org.sdase.commons	sda-commons-server-swagger	2.28.9	-	11a23cb4b62cc90014db25e916ec305b1f084136
org.sdase.commons	sda-commons-server-swagger	2.29.0	-	a2364ca96f6ede6f6f3241b9de7d50c674e92abf
org.sdase.commons	sda-commons-server-swagger	2.29.1	-	f6f42719517535a08cf87c7aff2ca9399746396c
org.sdase.commons	sda-commons-server-swagger	2.29.2	-	c0ad85dbca6ff8764c4e14dde7d395fadff9745c
org.sdase.commons	sda-commons-server-swagger	2.29.3	-	aa1d7b24c6d7534c6959f73f75c3cc5b471a66d1
