ch.epfl.scala	case-app_sjs0.6_2.12	1.2.0-faster-compile-time		54ca25f6ec7ffb2a979dcc4bcdeb5740479ede3b
edu.gemini	lucuma-core_2.13	0.30.0		1a4c46c31e4814bdbf4900ec40f47602078044dd
edu.gemini	lucuma-core_2.13	0.31.0		5a35f9a06edd89bf86cb8068cd8bb90c455917b6
edu.gemini	lucuma-core_2.13	0.32.0		a92ada4f478b0f1b1b450c6ab381efd62227751e
edu.gemini	lucuma-core_2.13	0.32.1		e330aa2c358cd25555e2ededd4ab904cd9d4f790
edu.gemini	lucuma-core_2.13	0.33.0		71d35ebb20ee133fcf0860b60c574b328c80e9f2
edu.gemini	lucuma-core_2.13	0.34.0		606ababb7395c7f999230a6d6bf1d0a84e1de90e
edu.gemini	lucuma-core_2.13	0.34.1		669bf7d03feeb2e52acd79f4dd6fc7d5bbaddb68
edu.gemini	lucuma-core_2.13	0.34.2		5f3033bebff9daf0828da97fa457b84626a11890
edu.gemini	lucuma-core_2.13	0.35.0		8dd843160d9a8f00de28c44c383619c3482a6622
edu.gemini	lucuma-core_2.13	0.38.0		fd1c852d177ba73ba06491ae414be07c9541f89b
edu.gemini	lucuma-core_2.13	0.39.0		dd691f7986e98324835b5d62aa070e0d573c34e1
edu.gemini	lucuma-core_2.13	0.4.0		98269ad5a6f5e7294c1735b37f6d55ef3ab68009
edu.gemini	lucuma-core_2.13	0.4.1		e3c5672d25227d812f8c4574962ff1a2f33fcc6e
edu.gemini	lucuma-core_2.13	0.4.2		a33807b7946e9c3a7489775eeb65b3da98102769
edu.gemini	lucuma-core_2.13	0.4.3		3b6cad7c89282ebc4ae8fe681b622513ed645c92
edu.gemini	lucuma-core_2.13	0.4.4		8c2d20f1333fcb16f623fa3623e38c4b4314ec0d
edu.gemini	lucuma-core_2.13	0.4.5		4dae7ad72a6ea39ebaddfa7bba108fc6479d0f69
edu.gemini	lucuma-core_2.13	0.40.0		0a968a8d731b6115c98dcb812026ec8797893a5c
edu.gemini	lucuma-core_2.13	0.41.0		08b098be5ef96688399d9468d0935f7e0acbd797
edu.gemini	lucuma-core_2.13	0.42.0		2ab7e59544a30a6f6d2ac098770e60b85ac61393
edu.gemini	lucuma-core_2.13	0.42.1		8de5df951d9261b04712f9e89a038a48b1179161
edu.gemini	lucuma-core_2.13	0.43.0		72f695f1bf9f8895283841dd79047cae24d14f76
edu.gemini	lucuma-core_2.13	0.43.1		fae252d4ab81b432212df19dc96da7f21f042900
edu.gemini	lucuma-core_2.13	0.44.0		303cc822d0dc7678d5509f12d415343719fb15e2
edu.gemini	lucuma-core_2.13	0.45.0		4098083b4fbe60ec17c8420a30b534993ea5e15f
edu.gemini	lucuma-core_2.13	0.45.1		3bff41b739c687b82b8f2968e5ce0f40ca3f147b
edu.gemini	lucuma-core_2.13	0.46.0		3f36470bec855aea554049d06453681fc6657711
edu.gemini	lucuma-core_2.13	0.47.0		c28c4ced8adb296ba7d1e7d674d95d80d9f73551
edu.gemini	lucuma-core_2.13	0.5.0		e380b97649d263d6bb5213692762fa57fc0a56b0
edu.gemini	lucuma-core_2.13	0.5.1		51d9a112f39c3f642c25b01ae535af6503b203cf
edu.gemini	lucuma-core_2.13	0.5.2		72546a31cef2e50e84250192d323b25eb00fe4da
edu.gemini	lucuma-core_2.13	0.5.3		33771d573cf0c6639890c36105110b4a2e12e39c
edu.gemini	lucuma-core_2.13	0.6.0		04b62c30d63bdd851e244eec4e2321358ade247d
edu.gemini	lucuma-core_2.13	0.6.1		3ae7af6e3c1eaec506386b7f7b3af2a537f88543
edu.gemini	lucuma-core_2.13	0.6.2		05b2871ec554117cc5c4f2e267044c83b39ca2ff
edu.gemini	lucuma-core_2.13	0.6.3		147885db4d02d35d492c86acee168cb0c20371bd
edu.gemini	lucuma-core_2.13	0.6.4		b2a133593107e0e7cb8ca662f565a0133cb6a894
edu.gemini	lucuma-core_2.13	0.6.5		b719367a07608eae991f84e36826bfed677d117f
edu.gemini	lucuma-core_2.13	0.6.6		8433376c3b4a7f3e341683959b73e54d11c0cdb6
edu.gemini	lucuma-core_2.13	0.7.0		108321861a3d9f601e5ed5a559a3b30852b88c97
edu.gemini	lucuma-core_2.13	0.7.1		9d2b08c56939e56b31556816e165101b259b066e
edu.gemini	lucuma-core_2.13	0.7.10		e8dfcfee112bfc414475586cc7a834424cfe74b4
edu.gemini	lucuma-core_2.13	0.7.11		d4da49e9d698ad984a4f91059b7047693b52df11
edu.gemini	lucuma-core_2.13	0.7.2		814e7176ca868650a7d12f09bafa8a073b32c325
edu.gemini	lucuma-core_2.13	0.7.3		b385d23dc5e5bb248835caa52f24ee754581f264
edu.gemini	lucuma-core_2.13	0.7.4		fc2e10e2f188bb0f122235288fe6b6ad9e708be5
edu.gemini	lucuma-core_2.13	0.7.5		e8704d1117a0929c1878e343f9a21fbb50e50123
edu.gemini	lucuma-core_2.13	0.7.6		4c5e1d2e4dba2a4686054c2b6ade960855b5db08
edu.gemini	lucuma-core_2.13	0.7.7		22d3cec08e776cb71c791f2185aece90a05a82d0
edu.gemini	lucuma-core_2.13	0.7.8		5369fd18a1c1fee0d82b4696c9b0e82119a52042
edu.gemini	lucuma-core_2.13	0.7.9		73ce7ea8a052f4ad776c2c8339576eef581f0a8f
edu.gemini	lucuma-core_2.13	0.8.0		a7baf925543e58275ebe0140190200cf9e166afe
edu.gemini	lucuma-core_2.13	0.8.1		86e1a68b8534d6f4d7df7049ed0b6135b4ca96cb
edu.gemini	lucuma-core_2.13	0.9.0		b7941f48558b32e9daa388598b14009fa4e7c9a6
edu.gemini	lucuma-core_2.13	0.9.1		b908243fa80cff8bcab16c557b9fa458babf442e
io.ballerina.messaging	broker-common	0.1.0		ce8da160d68d85219e9bc4d96257ccc709c8ffa7
io.ballerina.messaging	broker-common	0.1.1		ff4bb58db27da61a04eb10d317da305069fe17ab
io.ballerina.messaging	broker-common	0.1.10		6c0e5aadc61419fc0e53cffe5c6646c0942c4a37
io.ballerina.messaging	broker-common	0.1.11		cce0e32a1f50cf83383698253a69e6f5b7b3b60c
io.ballerina.messaging	broker-common	0.1.12		8237009ff52f2349090946c860f8f3d643fd94ab
io.ballerina.messaging	broker-common	0.1.13		ec84c1180dbec9c66aa912a215ce02cab571388c
io.ballerina.messaging	broker-common	0.1.14		3891bf4b9a9195395b2c90381bae720ab3f5bee9
io.ballerina.messaging	broker-common	0.1.15		91b9134167ef655576685d1275bd22152f1a1ee1
io.ballerina.messaging	broker-common	0.1.16		e004d721dae062560502441a13e4ab48b78a9ace
io.ballerina.messaging	broker-common	0.1.17		4f08b2eb744d02667ee2e62461dd8b9e6a2b3bca
io.ballerina.messaging	broker-common	0.1.18		a1d82a8106f61d67942f62433d035bdf45b9b887
io.ballerina.messaging	broker-common	0.1.19		46f96886969f86036442239085b9aeae09182b31
io.ballerina.messaging	broker-common	0.1.2		3b76496c112e945b37f5c6743df842311d135eb0
io.ballerina.messaging	broker-common	0.1.20		a73bc685edff955afc73def046d3263e70f75617
io.ballerina.messaging	broker-common	0.1.21		ba79490fd84c1cd3e3122adc12d3ca6c84447288
io.ballerina.messaging	broker-common	0.1.22		3f8835594a2060ec30fe78c043dd6f220db6b6ba
io.ballerina.messaging	broker-common	0.1.23		0d2c3f1fc731f5b021f6c4195555c0f3f8e6a49b
io.ballerina.messaging	broker-common	0.1.24		4afaab104d5254b51684a6b5a19fd842da773eda
io.ballerina.messaging	broker-common	0.1.25		7bde54e4809015281417e4886692241fe2ba6b14
io.ballerina.messaging	broker-common	0.1.26		04e1115d926dee57cd5a5021f3f848cf909527d1
io.ballerina.messaging	broker-common	0.1.27		4b773dbd03906e8452b842c4d05f101f23293f65
io.ballerina.messaging	broker-common	0.1.28		14d9f39c332f68f02fda8678a296d64c5e8e4c71
io.ballerina.messaging	broker-common	0.1.29		9aef5222d239a584e13731c7e28c3982929084aa
io.ballerina.messaging	broker-common	0.1.3		9773558375fa3557fcf36f742da15d542b65e163
io.ballerina.messaging	broker-common	0.1.30		32f9e8da10c68d0da372a08a2ca3401e5a876f42
io.ballerina.messaging	broker-common	0.1.31		043ec01ed36b3e305fb85feb0fbde318f827f1be
io.ballerina.messaging	broker-common	0.1.32		35c4bb32ef8b3269d11a2ba2e568bbf955328666
io.ballerina.messaging	broker-common	0.1.33		77e0f213bb02d0a6a7ccc8f81aa16a79db69313a
io.ballerina.messaging	broker-common	0.1.34		7a702173e2a392af5cf976cc69bbaf20ecd009d6
io.ballerina.messaging	broker-common	0.1.35		789423a2775e8482763efcc4bdc7f0093aed7787
io.ballerina.messaging	broker-common	0.1.36		9f3150c00ecb1c524feea3ec2f98a34be75227e3
io.ballerina.messaging	broker-common	0.1.37		a140cb76375b63baf7ca01e7867419c03e74cda0
io.ballerina.messaging	broker-common	0.1.38		330735241ab77200502504139176a90baecbbee7
io.ballerina.messaging	broker-common	0.1.39		7bc1b87203b63214f2f413da2e62df2a0e0526a1
io.ballerina.messaging	broker-common	0.1.4		4dd65814109645cfc268253258637615c130bdfa
io.ballerina.messaging	broker-common	0.1.40		d8c8cc58a347fb3621b282b24fba6c0ab458d777
io.ballerina.messaging	broker-common	0.1.41		ab9c20856a747f23c812b73c9d2d76e0251cbc6d
io.ballerina.messaging	broker-common	0.1.42		c9e933779d844521de79e9b3d39181fe108a1f87
io.ballerina.messaging	broker-common	0.1.43		21ca620191d2567abae2f5e8eaeb7176db4392bf
io.ballerina.messaging	broker-common	0.1.44		63be287d55339c565b31f8bc2306c3b15cad450a
io.ballerina.messaging	broker-common	0.1.45		505230a9efe1f17ce908ed87484986cd91ea2427
io.ballerina.messaging	broker-common	0.1.46		c0d792a679a88ca1640dc2b3b90165e12316ecc1
io.ballerina.messaging	broker-common	0.1.47		d6177e9f99bd15b3fc44b2d29ad4187ab9acca78
io.ballerina.messaging	broker-common	0.1.48		d1af3ebc15b913d9f28f5bc31acd30526e7ab0c5
io.ballerina.messaging	broker-common	0.1.49		f99c4fdb411c5a74857f8c07123fbed1cbc3befe
io.ballerina.messaging	broker-common	0.1.5		edcffc280e7d3f3c06f2a3eace7422cb7f14dda4
io.ballerina.messaging	broker-common	0.1.50		b7549c584d8f88edec1a93aa80e352ddfa424fbb
io.ballerina.messaging	broker-common	0.1.51		8be51ec039f56866192a6d89fd8fc1229cfa6c3f
io.ballerina.messaging	broker-common	0.1.52		9ad0a90f539f6b5ec14fd9c0b443aab503c7d776
io.ballerina.messaging	broker-common	0.1.53		b45717881a33159a0d7c92b9a0b5ea9406176875
io.ballerina.messaging	broker-common	0.1.54		c766236504ab5074e46ecb5633b96b38c457cab6
io.ballerina.messaging	broker-common	0.1.55		1185428715f0b49622fd9dc1be2ff5b55ffa7d98
io.ballerina.messaging	broker-common	0.1.56		abe741f31c08c9127346ffa626015ab77540b39f
io.ballerina.messaging	broker-common	0.1.57		ccc240c8d24fb7835f662ed69d4c16d356c4204a
io.ballerina.messaging	broker-common	0.1.58		bcd1a0b5c765f8b09c89d688b9f21fc3af9245fa
io.ballerina.messaging	broker-common	0.1.59		81c91287cbbc3dd700cf29a1c72817837149eb91
io.ballerina.messaging	broker-common	0.1.6		d67e7d967f57a81a5bbc75a7986b39c5026e26eb
io.ballerina.messaging	broker-common	0.1.60		b9a0b7ffe7fdbb2a1600b4f25efa4906a16f696d
io.ballerina.messaging	broker-common	0.1.61		5dcda7da41c4289dd5662b500671fcc195d42601
io.ballerina.messaging	broker-common	0.1.62		a492f558f95345abb4c2ae0683b78fee9b1a9747
io.ballerina.messaging	broker-common	0.1.63		3ba7b32ec5cac51d40dc22918acf62b254696810
io.ballerina.messaging	broker-common	0.1.64		7a23f5f3ccc59185cea7bbfcf61d24e8420d782a
io.ballerina.messaging	broker-common	0.1.65		e92a0bb49c802009c627abb423d67cd466ec7954
io.ballerina.messaging	broker-common	0.1.66		a59f60edb23acf5ab7d6a2fc0ee8567a8e394090
io.ballerina.messaging	broker-common	0.1.7		8e09ef4e7c7df86643b7089522911a40b6e87c96
io.ballerina.messaging	broker-common	0.1.8		93aba2bb14d2afb5c1fa47f51de6a56140982f0f
io.ballerina.messaging	broker-common	0.1.9		f3447788b7b8b041e809c1f35c3085e483d3896b
io.ballerina.messaging	broker-common	0.970.0		9858b313ca33aeecb50ce43d2965e63760cd1adb
io.ballerina.messaging	broker-common	0.970.0.rc1		e00659ee57c219db5789dc252338178b47e2e803
io.ballerina.messaging	broker-common	0.970.1		eab3aa2c2980e1d979345b5fa90bb27530b348c5
io.ballerina.messaging	broker-common	0.970.2		e1d2db34cd10a2e2d75e21a203230f86523a2336
io.ballerina.messaging	broker-common	0.970.3		3b54504fb1d0f99f6ca02cac852fc6ab51041c4e
io.ballerina.messaging	broker-common	0.970.4		072517d24aa489f97895cbc96bb8f7a3c2e43a39
io.ballerina.messaging	broker-common	0.970.5		c78c3dd6539029746b7e8cc8706b7798b6455e8d
io.edurt.gcm	gcm-derby	1.1.0		56fba0136b3ca565bf888d3fb3f1519df3880342
io.edurt.gcm	gcm-derby	1.1.1		1411617e47da0595674da6a32fea3766487787e6
io.edurt.gcm	gcm-derby	1.1.2		9f6ffc0031ae817677d3465faa03fe4ebd6de0fd
io.github.blankyn	videoexo	0.0.10		N/A
io.github.blankyn	videoexo	0.0.11		N/A
io.github.blankyn	videoexo	0.0.12		N/A
io.github.blankyn	videoexo	0.0.13		N/A
io.github.blankyn	videoexo	0.0.14		N/A
io.github.blankyn	videoexo	0.0.15		N/A
io.github.blankyn	videoexo	0.0.16		N/A
io.github.blankyn	videoexo	0.0.5		N/A
io.github.blankyn	videoexo	0.0.6		N/A
io.github.blankyn	videoexo	0.0.7		N/A
io.github.blankyn	videoexo	0.0.8		N/A
io.github.blankyn	videoexo	0.0.9		N/A
io.github.charlietap.chasm	core-macosx64	0.9.6		N/A
io.github.charlietap.chasm	core-macosx64	0.9.6	metadata	ef5365d71b49a22937abc063a2f8dbf6ca9f63a8
io.github.charlietap.chasm	core-macosx64	0.9.61		N/A
io.github.charlietap.chasm	core-macosx64	0.9.61	metadata	3b283766d49de199370fb2070a9c403d9af9baf6
io.github.charlietap.chasm	core-macosx64	0.9.62		N/A
io.github.charlietap.chasm	core-macosx64	0.9.62	metadata	f79a07df629385c430972ee7f460b754f6cfc5ed
io.github.charlietap.chasm	core-macosx64	0.9.63		N/A
io.github.charlietap.chasm	core-macosx64	0.9.63	metadata	2eed61d186ec32071deea82f5516ae8da5872c57
io.github.charlietap.chasm	core-macosx64	0.9.64		N/A
io.github.charlietap.chasm	core-macosx64	0.9.64	metadata	c03b994f63999ffbefec8277b6f50d5a1ffc2a2c
io.github.charlietap.chasm	core-macosx64	0.9.65		N/A
io.github.charlietap.chasm	core-macosx64	0.9.65	metadata	056f4223262d57cd7874acd7399de5fdc49c91a7
io.github.charlietap.chasm	core-macosx64	0.9.66		N/A
io.github.charlietap.chasm	core-macosx64	0.9.66	metadata	2d87edc4ea0e8013fda106f241dc4908a2087823
io.github.cquiroz	scalajavatime_2.12	2.0.0-M7		3b8a8afcbc123b0af9b36d364fa118f031733e8d
io.github.cquiroz	scalajavatime_2.12	2.0.0-M9		ce68230c8be28ff366434d94be1db2ca00baf61b
io.github.eaopen	eap-visualdev-form-rest	2.5.0		ef59fb99d0bba29e9845e5cb06ff4aae61ac7f25
io.github.eaopen	eap-visualdev-form-rest	2.5.1		2b42ecef1d90a80cf0e822f3c0829f296d62d0aa
io.github.eaopen	eap-visualdev-form-rest	2.6.1		44bf7ad8d9abeabe5b59cefd2baa1f3077f8886a
io.github.eaopen	eap-visualdev-form-rest	2.6.2		588b6cd952177f963ad0f535cf0e0a1bd86b169d
io.github.jdlopez	basicauthfilter	1.0.0		8de76fa51947e40691646e15f37f6a2f5bcc7cc8
io.github.mfvanek	pg-index-health-testing	0.10.0		e78444c2559c81524c748fb4ecab4f9d5d916848
io.github.mfvanek	pg-index-health-testing	0.10.1		c32e0fa455606c1ae47664eda4a398b561c2969b
io.github.mfvanek	pg-index-health-testing	0.10.2		b73f77bb270d46b29b9a4553b96dc6142943f853
io.github.mfvanek	pg-index-health-testing	0.10.3		877b2fcabd4f3bf023f62fce65181acd9fc84dbb
io.github.mfvanek	pg-index-health-testing	0.11.0		bb57d25ecc19c83d87512f45a7dd0cb14acb40a8
io.github.mfvanek	pg-index-health-testing	0.11.1		4eae5848c9e792daceada90f334becd6e7f93b11
io.github.mfvanek	pg-index-health-testing	0.12.0		645418bf492b164ad2dc500e9b0fd6539906019c
io.github.mfvanek	pg-index-health-testing	0.13.0		ddb143eea7221ba52b649ec9223cc676b5178b7d
io.github.mfvanek	pg-index-health-testing	0.13.1		3628f3e38b99019572bd616460547dd9cd4a7736
io.github.mfvanek	pg-index-health-testing	0.13.2		37204e5444a2c22d8d20170c2d9259985e6b4b17
io.github.mfvanek	pg-index-health-testing	0.13.3		61e753dbfc402692bcfcb318cef47b2fc8bf12e2
io.github.mfvanek	pg-index-health-testing	0.14.0		0f8c8ad7db2d538339cd8f79ee4c9681e0e0378e
io.github.mfvanek	pg-index-health-testing	0.14.1		821533c7f8d39209b8051862635b0f352d8429fc
io.github.mfvanek	pg-index-health-testing	0.14.2		9a1e11a29349cf378a590c49f7d5f56992ad7206
io.github.mfvanek	pg-index-health-testing	0.14.3		1de776c33bb96eec0c1c8c42f9b7b3ed72cc2a38
io.github.mfvanek	pg-index-health-testing	0.14.4		c5be905697dc390b91161251422295fce88f7913
io.github.mfvanek	pg-index-health-testing	0.14.5		e576a3658a7576c4e76a68570834348d974cb32d
io.github.mfvanek	pg-index-health-testing	0.14.6		d0fd887366f2282569aea0d3dbf52ee39cf53b00
io.github.mfvanek	pg-index-health-testing	0.9.0		68de56cc81e9dd7d8742b5225bda7cb942f106ac
io.github.mfvanek	pg-index-health-testing	0.9.1		3d25692fcc650c8e2ac62d0b47a482bf745d6494
io.github.mfvanek	pg-index-health-testing	0.9.2		04e80df0a5affcfad75d1a192a3cfb8315333560
io.github.mfvanek	pg-index-health-testing	0.9.3		e70ea75dc82c3ddd8ed221757fd194ba0e9e6a47
io.github.mfvanek	pg-index-health-testing	0.9.4		a97d0caafb109a90120e5d81df5fcaff23c5430d
io.github.mfvanek	pg-index-health-testing	0.9.5		32b0bd080c20c4369fda38b487ab8f25e2d39b18
io.github.mimimishkin	happy-svg	1.0.0		cd482fcc6b007a887760b33b0ca49a48fcc12054
io.github.mimimishkin	happy-svg	1.0.1		b6d5f2b59a766b3ee8adc0aa0563cd786b874681
io.github.scala-loci	scala-loci-communicator-webrtc_sjs1_2.12	0.5.0		31befba2e3deb103b201f18885f8b1b2813589ae
io.kvision	kvision-electron	4.0.0		0a5d3c00f74e61e0b75ccdde888ade2507f62cc4
io.kvision	kvision-electron	4.1.0		44d3962ddbc22f4c8ee3b8e2541fff97963d43dd
io.kvision	kvision-electron	4.1.1		7ca7ec0f35aaf2c2c4ab61abadf5b7a86a7cad8f
io.kvision	kvision-electron	4.2.0		f4aa0c29a917640417c48bf5feb40d135cc0407d
io.kvision	kvision-electron	4.2.1		a93108a26f29b85a049876916b896ca3e4aa3625
io.kvision	kvision-electron	4.2.2		962d30907e87b4c31829595bbc9920efc586f501
io.kvision	kvision-electron	4.2.3		bebefce0021e536042ca1804cc579983d87fa95c
io.kvision	kvision-electron	4.3.0		36f3279c0675cc6fe41d570de84003ca05f6cac4
io.kvision	kvision-electron	4.4.0		8a2a016ae6ef2520502314e8a0264bedd4e2f171
io.kvision	kvision-electron	4.5.0		9f4bef7aca44312cb92085140328ee8b2c8251ae
io.kvision	kvision-electron	4.5.1		a35cc4ed025691ccfeae85d3b71850560cff898c
io.kvision	kvision-electron	4.6.0		7a712998db313d5c9ba48488c16749b32393d48a
io.kvision	kvision-electron	4.7.0		4a1148912355c209444a3ba2707f4ca086d90903
io.kvision	kvision-electron	4.7.1		c2402951c77273b8a0337c24513cf3fce1d86fa5
io.kvision	kvision-electron	4.8.0		9cfaa658b90bb2eec44650373c26a606a0b35052
io.kvision	kvision-electron	4.8.1		9efa5d9efc7254972ed7241f5f60f2d1e2a7014f
io.kvision	kvision-electron	4.8.2		faf18febd0020d3ebd8cd081925f66a7c951c4c4
io.kvision	kvision-electron	4.8.3		526eb82e6561ffe26c277134c1b679b2f99b47dc
io.kvision	kvision-electron	5.0.0		4c4f4219c016644d80e1c6f2b96e8b0292ba4eaf
io.kvision	kvision-electron	5.0.0-RC1		35514e7775e29f68453ab24b5ee9a4b404635164
io.kvision	kvision-electron	5.0.0-RC2		406e677c84b511071e524aa6135d9a2cac31919f
io.kvision	kvision-electron	5.0.0-RC3		f90cb092f8ff4e3643e69bd0474edc92c6d67de6
io.kvision	kvision-electron	5.0.1		c08954853eca356a7a95eae06a2023cfad9a6555
io.kvision	kvision-electron	5.1.0		69fd99b410741047d1ecbf26cbcc7013fcce4394
io.kvision	kvision-electron	5.1.1		44f3a1ae60d17473d0273e6d139c99bdbb60504e
io.kvision	kvision-electron	5.10.0		f9a2ce214994361b51448f947ba168ba3cc8851f
io.kvision	kvision-electron	5.10.1		fb93b21f3100b4a6f6672094e53bef2ca0303daa
io.kvision	kvision-electron	5.11.0		f6e2f23a2a4ec5828f1b605dc4c8fb5edc5f4e21
io.kvision	kvision-electron	5.12.0		11cbc1a17210744c4c7c6f3981637e62fcdc475f
io.kvision	kvision-electron	5.13.0		24b367fd478ca892b97ee53fc4a46e5d10aed30a
io.kvision	kvision-electron	5.13.1		e1db517a37088903aab762971890932b9772a57e
io.kvision	kvision-electron	5.14.0		1055fba9f02e8e93aea0d00f878bfa774b4766cd
io.kvision	kvision-electron	5.15.0		04290a04c5729fed840941a7ecbee40edcb9dbe2
io.kvision	kvision-electron	5.15.1		0f33999d96a3c2a987811abb599316fb6f9763db
io.kvision	kvision-electron	5.15.2		27bc45125c7bbc1ee9d507606e906fd8aa211dd2
io.kvision	kvision-electron	5.15.3		d8b9314694af0d63482054ee29b7ace031c4e615
io.kvision	kvision-electron	5.16.0		d2d0009c9916f686c3f360534a9fd116953eade3
io.kvision	kvision-electron	5.16.1		58aeb2546a5dcdfdca9a387347bad068097c9571
io.kvision	kvision-electron	5.16.2		c2db2235aa78d3d4eb53ae9e97a338904ec145a2
io.kvision	kvision-electron	5.17.0		9b092f53ed13e4f6bd95597acb3ad3adb700a3b1
io.kvision	kvision-electron	5.18.0		12c49e8b3443d095778599573f9ee84b8cf4575b
io.kvision	kvision-electron	5.18.1		8da068d7243dea17d2eb96e5270f354bcbc60132
io.kvision	kvision-electron	5.18.2		09408f1db7df7e7fa5a7c7e7dfbb98ea85eb8ba8
io.kvision	kvision-electron	5.2.0		487f989ae2520a40c23825b875707741ee2bec48
io.kvision	kvision-electron	5.2.1		dfcd7bea255fe4de3037d37510d10fa60b73e8dd
io.kvision	kvision-electron	5.3.0		813409fcf45e2dca569f8ede68f5eeeca1a12990
io.kvision	kvision-electron	5.4.0		2e2824a8d4f2859c0b5c6ef49727582724936100
io.kvision	kvision-electron	5.4.1		fcc8626c6805b0da7191185ca80b822ee971e4bd
io.kvision	kvision-electron	5.4.2		905b33b87bf7b4cddebea9e5bc1176b54f90800c
io.kvision	kvision-electron	5.4.3		07f7d121467c609bba65a0904cb98201146c74d3
io.kvision	kvision-electron	5.5.0		46f0fc301e62d06ea105632a69ac4a0c5c238fbb
io.kvision	kvision-electron	5.5.1		36f596657f29a3fc3d6a963c8612b18a2d469682
io.kvision	kvision-electron	5.6.0		230703e704b675cc728707a053ecce4c834eca6b
io.kvision	kvision-electron	5.6.1		fae023d1812ed6188c3381cebcacb1ddb111c769
io.kvision	kvision-electron	5.7.0		1795e242f3db9aeddad4311d16df4a689e243f81
io.kvision	kvision-electron	5.7.1		5a2150db02df1f846f000b0662d9e05251879511
io.kvision	kvision-electron	5.7.2		f88eb9b923204246c744abac2e96a6358c0649ab
io.kvision	kvision-electron	5.8.0		90cf12de8d3e78abb4939d036f90e608842d251a
io.kvision	kvision-electron	5.8.1		2fd0421a4b3e22c4047c5c9761c16749c3e325da
io.kvision	kvision-electron	5.8.2		552edaf7b7e764f817567ab1818c6ee3bd4395a2
io.kvision	kvision-electron	5.8.3		01d14d2715f4c5c2b46fc9c6531ce76fa58b1aec
io.kvision	kvision-electron	5.9.0		62aaf6fffafef93952b9e3b7f597c7b636d537c2
io.kvision	kvision-electron	6.0.0		N/A
io.kvision	kvision-electron	6.0.0-Beta		N/A
io.kvision	kvision-electron	6.0.1		N/A
io.kvision	kvision-electron	6.0.2		N/A
io.kvision	kvision-electron	6.0.3		N/A
io.kvision	kvision-electron	6.0.4		N/A
io.kvision	kvision-electron	6.0.5		N/A
io.kvision	kvision-electron	6.0.6		N/A
io.kvision	kvision-electron	6.1.0		N/A
io.kvision	kvision-electron	6.1.1		N/A
io.kvision	kvision-electron	6.1.2		N/A
io.kvision	kvision-electron	6.2.0		N/A
io.kvision	kvision-electron	6.2.1		N/A
io.kvision	kvision-electron	6.2.2		N/A
io.kvision	kvision-electron	6.2.3		N/A
io.kvision	kvision-electron	6.3.0		N/A
io.kvision	kvision-electron	6.3.1		N/A
io.kvision	kvision-electron	6.3.2		N/A
io.kvision	kvision-electron	6.4.0		N/A
io.kvision	kvision-electron	6.5.0		N/A
io.kvision	kvision-electron	6.5.1		N/A
io.kvision	kvision-electron	6.5.2		N/A
io.kvision	kvision-electron	6.6.0		N/A
io.kvision	kvision-electron	7.0.0		5d761a7657caf62d1e845345c7a70880d9fae928
io.kvision	kvision-electron	7.0.1		5d761a7657caf62d1e845345c7a70880d9fae928
io.kvision	kvision-electron	7.1.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.2.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.3.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.3.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.2		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.3		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.4		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.4.5		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.5.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	7.5.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.0.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.0.0-RC		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.0.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.1.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.1.1		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.kvision	kvision-electron	8.2.0		b3b8bf147a210c2f0912cf8f759f1daa4e93153b
io.peekandpoke.ultra	slumber	0.17.2		968a4eaa4fbac039b9307ce4075685c33fa32389
io.peekandpoke.ultra	slumber	0.18.0		ad48a1d432ff988be70134d20f3904a91075d6b5
io.peekandpoke.ultra	slumber	0.23.4		7d2db0ef811b46cc2ea544087727d09b35e28d13
io.peekandpoke.ultra	slumber	0.26.2		0b95b4f9240495753227065f8ae0df382ed35e45
io.peekandpoke.ultra	slumber	0.26.3		87a9635b75e5dcd6286d83b73ced0d05f1e8c0a3
