biz.cgta	cenum-sjs_sjs0.5_2.11	0.2.1		c57b97c60f44d6e1e9f9907623384a8cf6936d1e
com.soywiz	korlibs-string-iosarm64	6.0.0-alpha9	metadata	5489afb6b72a0d666a113769f42d005b5e6cf426
com.syt123450	subplots4j	0.1		fa22a2b22e04295f7dacf027bf0ac7856a88373c
com.syt123450	subplots4j	0.2.0		4c53af82cda094a719c27d2f2a45fd40b56fb918
com.syt123450	subplots4j	0.2.1		7497dc8b860749c635c5675a1fef3f115b7f2122
com.syt123450	subplots4j	0.3.0		9f5a23d275866e5b5a94b328d6af92052b1cee6b
com.syt123450	subplots4j	0.4.0		00a8ba74cdde7d7651d6a9c26c397d1e0b31a986
com.syt123450	subplots4j	0.5.0		3a254eb8d05a941d6362d5c854451e847e188a97
com.syt123450	subplots4j	0.6.0		a60638af06f22a3fa25b71755c807c030c8757e1
com.thesett	wambookbuild	1.0.0		N/A
com.thesett	wambookbuild	1.0.1		N/A
com.thesett	wambookbuild	1.0.2		N/A
com.timushev	zio-magic-comments_2.13	0.1.0		3d358b10d2ce7e680ce4796ef218c4f310ecd789
com.walterjwhite.java.modules.authorization.api	service	0.0.17		7fec675510fa131496f6e5f3cb46c0dfc8643f1e
com.zandero	http	1.0		6eb0b745c88aa1e93c9abbe997f231d88d9352f4
com.zandero	http	1.2		af34982328e6374e1723655f4f3b53edca97a289
com.zandero	http	1.2.1		80108cd6690bb31b4d3df2c5b8abb355da55b905
com.zandero	http	1.2.2		c911f53fd968e01678c18b1a98eafb023b194629
com.zandero	http	1.2.3		5da31a438916a4cd87062da7669ed33fff0cdb28
com.zandero	http	1.2.4		b798c0f214f831b8c96bc1b2d27331c5e7a006cf
com.zandero	http	1.3		b1116f46dda3b73d24e1971e71ed5c614d557822
de.mhus.ports	ports-cglib	6.2.0		d250a3c20cb18b109249525dd8a9e68dce831ae6
de.mhus.ports	ports-cglib	7.0.0		7ce5e0ab29483db5fc58c191615aec24936a73ce
de.mhus.ports	ports-cglib	7.1.0		7ad50d7217ba6af517de685a48cd0adbc3a615b7
de.mhus.ports	ports-cglib	7.2.0		6f632327b93c0e222a62867217aa1aacdcfab11f
de.mhus.ports	ports-cglib	7.4.0		52c330c35151359b2f2722048aded125d5ce04a6
dev.gitlive	firebase-storage-jvm	1.10.0		a1d79e28e43857018a6f89be8919fe6f726f08b1
dev.gitlive	firebase-storage-jvm	1.10.1		a1d79e28e43857018a6f89be8919fe6f726f08b1
dev.gitlive	firebase-storage-jvm	1.10.2		a1d79e28e43857018a6f89be8919fe6f726f08b1
dev.gitlive	firebase-storage-jvm	1.10.3		a1d79e28e43857018a6f89be8919fe6f726f08b1
dev.gitlive	firebase-storage-jvm	1.10.4		a1d79e28e43857018a6f89be8919fe6f726f08b1
dev.gitlive	firebase-storage-jvm	1.11.0		79793cbd55a27f34ddc216077bac3312d589f29f
dev.gitlive	firebase-storage-jvm	1.11.1		79793cbd55a27f34ddc216077bac3312d589f29f
dev.gitlive	firebase-storage-jvm	1.11.2		79793cbd55a27f34ddc216077bac3312d589f29f
dev.gitlive	firebase-storage-jvm	1.12.0		79793cbd55a27f34ddc216077bac3312d589f29f
dev.gitlive	firebase-storage-jvm	1.13.0		eae7ab8a52207440b0b10de345630921bfbf8d2b
dev.gitlive	firebase-storage-jvm	1.9.0		c37af5921edfdbfc293e5cdbfce552a2531d469c
dev.gitlive	firebase-storage-jvm	2.0.0		45d9d0f6eb23c61ae97ff1ed58a2b2409b2dfce3
dev.gitlive	firebase-storage-jvm	2.1.0		480141bfce49b64e045475c950d432d7de2a5dc2
dev.mattramotar.updatingitem	runtime	0.0.1		98eaca8a22f057d8e63570f25f123aabefd17618
dev.mattramotar.updatingitem	runtime	0.0.2		61c690cc213bddf67fc06a638778b0f85832264a
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.10		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.10	metadata	0492d2ca2bda7a360341c6e4bae24b3c48293d05
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.11		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.11	metadata	9a845efc15677ec0c1df065d5b53b7643c8a4d5c
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.12		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.12	metadata	cc6e5cde54435044d1ae854113819f059798ae1a
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.13		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.13	metadata	03a36022fcb4884abdef0a2d340a4f17771807cf
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.14		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.14	metadata	687002d7214e2bc7347ac062e66c8fdac873234d
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.15		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.15	metadata	793466b27cc2ce7b154800c2ad918de76e45bb17
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.16		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.16	metadata	0496f9863166e749e964ea88f2b9ab0cb0d359c7
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.17		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.17	metadata	45de4172542931301b121f9d6b0d472f7dee3809
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.18		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.18	metadata	67832ed23b1fd8fe9f95ff7cab9a2e696953dcdb
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.19		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.19	metadata	af50bb5184f644672b63dc6e05cf2e072a460092
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.20		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.20	metadata	0922901ae8e9e6f094c56a2f0bfe860d1ade6abb
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.21		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.21	metadata	52d312d2e4ca04b47e8607c51548570f5827e1fb
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.3		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.3	metadata	954049b60594b1c115a2a9a030211f4fc4bfd9bb
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.4		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.4	metadata	bdd104ea7f8802d83bc4f4066da1b1f34365cc62
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.5		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.5	metadata	1d0294b6d07426e9351cbe67db438f6cc58236d3
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.6		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.6	metadata	7e961686bd02004230b48b01e6f186c86896671b
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.7		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.7	metadata	8a81ed4b04cd87c61f9c62b427cbccabb9d0c63f
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.8		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	0.0.8	metadata	bb38590517c3bd18d8dfad363ceeff36d3859384
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha01		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha01	metadata	72912a46d4d2f34a512b4a29ca185984839c52d7
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha02		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha02	metadata	e6cd167c32101c3b0e7e5c9ff6a243568836bb9b
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha03		N/A
dev.programadorthi.routing	events-tvossimulatorarm64	2.0.0-alpha03	metadata	04a023cffca9362da51c62c5358b75c65d583d29
dev.teogor.crosslens	crosslens-compose-js	1.0.0-alpha02		N/A
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.2		095f44b49158ff0af6dbe3d410ae7a17b5815ef4
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.3		2810d25b620007b1b890a751597ba6127c27f152
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.4		43bc4202ddebe46671e30f7ec944c5c1c3a566dd
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.5		9796959daeafbee62cc567d7bf3e42bfcbb74218
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.6		d5f60a015521ade1eed54cce9a3a849387508047
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.1.7		79dad0009718721029d1ea41869b36912fd5a567
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.2.0		036ee570ff21189cb49933261a01d8ab129d5625
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.3.0		1a4d8fb721ea31ea7dda5c1173d7b91530a691f1
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.4.0		d511e5170dba2e63f2642c8eaac98247df74e36c
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.4.1		7a68dc1147f8e9f057cce39d25026fc80bbaa04b
io.burkard	aws-cdk-scala-lookoutvision_2.12	0.5.0		df7f7f918eb56fcb2913ae84fe6616e6012fdb7e
io.druid.extensions	druid-basic-security	0.12.0		1681be2b9c5f084f6b1af422a6fb2a061ce099ce
io.druid.extensions	druid-basic-security	0.12.1		9755a963b39e9830d21d8bbe4f55651cbaa620ce
io.druid.extensions	druid-basic-security	0.12.2		7f9be7b7797a921da8702b201c39dcde382e7764
io.druid.extensions	druid-basic-security	0.12.3		269332aca412444cb0c732461ace03c63bd761f1
io.github.cocoteanet	sqltoy-lambda-plugin	0.3.0		6b9c9798abe145897de0e530fd28b72f05e5a591
io.github.cquiroz	scala-java-locales_sjs1_2.11	0.6.0		cc7f23a403b9b29f2833eeddf44395962e13df5f
io.github.cquiroz	scala-java-locales_sjs1_2.11	0.7.0		2532ba3baaa9d237c477a407a7f6ca1b50093e9d
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.0.0		08e6f7a19f33484f6b85938648d97a41e2dd8004
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.1.0		b847bfe56ac1e512df62d7fc9939f7611d03a18d
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.1.1		8158c9e178c059f52d286ea7b7fb67e608b7fb05
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.1.2		a64dbd0d9f61da21d0cddc50fd39a30d04983776
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.1.3		cdb9e824b9218b042202ebd6e482aaf61f9a1834
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.2.0		db581341522a4f85c4beb46599502967fcb78a47
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.2.1		01b54e5b60e6ce4f74576f772d8d481b862fa3e9
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.3.0		6ccace8d7029167a692c631c5195732f94172ef7
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.4.0		9dbf60579a3f39494289d48cae68dde1979acc1c
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.4.0-RC3		35a44756b2925a11b6f047a61d3ce3365eaacf66
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.4.1		9bf56a3a73620965cbd0b0f1feef8b805b7a3169
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.5.0		b3bc72db38c69d96663065fa8e350481485dc223
io.github.cquiroz	scala-java-locales_sjs1_2.11	1.5.1		e014ef9d7c5eeb3c8be9ef6afa41933cb3ed784b
io.github.dadino.quickstart3	action	0.12.0		N/A
io.github.dadino.quickstart3	action	0.12.1		N/A
io.github.dadino.quickstart3	action	0.12.2		N/A
io.github.dadino.quickstart3	action	0.12.3		N/A
io.github.dadino.quickstart3	action	0.12.4		N/A
io.github.dadino.quickstart3	action	0.12.5		N/A
io.github.dadino.quickstart3	action	0.12.6		N/A
io.github.dadino.quickstart3	action	0.12.7		N/A
io.github.dadino.quickstart3	action	0.12.8		N/A
io.github.dadino.quickstart3	action	0.12.9		N/A
io.github.dadino.quickstart3	action	0.13.0		N/A
io.github.dadino.quickstart3	action	0.13.1		N/A
io.github.dadino.quickstart3	action	0.13.4		N/A
io.github.dadino.quickstart3	action	0.14.0		N/A
io.github.dadino.quickstart3	action	0.14.2		N/A
io.github.dadino.quickstart3	action	0.14.3		N/A
io.github.dadino.quickstart3	action	0.14.5		N/A
io.github.dadino.quickstart3	action	0.14.6.3		N/A
io.github.dadino.quickstart3	action	0.14.7		N/A
io.github.dadino.quickstart3	action	0.14.9		N/A
io.github.dadino.quickstart3	action	0.15.0		N/A
io.github.dadino.quickstart3	action	0.16.0		N/A
io.github.dadino.quickstart3	action	0.16.1		N/A
io.github.dadino.quickstart3	action	0.16.2		N/A
io.github.iredtea	kotlinbukkitkit-architecture	1.0.0		45d85d4aa68d20cbb8bcdd5cbfb947a05ce32db0
io.github.iredtea	kotlinbukkitkit-architecture	1.0.0	all	8a40ad1268d9ec4243969e6d4f6ffb2001806ae1
io.github.osdk-library	ecr	1.0.1		N/A
io.github.osdk-library	ecr	1.0.2		N/A
io.github.penggle	codeforce-common-domain	2.4		9db4aecff4ef5e5588c1abe115f49a08c539f4ac
io.github.penggle	codeforce-common-domain	2.5		9ed4585f04f2b9368d7700a71f49ec5a1e0109bc
io.github.quafadas	vecxtensions_3	0.0.22		0f60fc18fbdca1e22660ef0736f7b6534f819f09
io.github.quafadas	vecxtensions_3	0.0.23		844eef2456ecdcb8c47feb2297c40a2705dda5ec
io.github.quafadas	vecxtensions_3	0.0.24		439b48c9ab1375d0e8c1b7fcd8ef16ae5e0844ce
io.github.quafadas	vecxtensions_3	0.0.25		3b127df11c68b639d563bef14788de3d77041289
io.github.quafadas	vecxtensions_3	0.0.26		81fdcb9d6929e8befaf28a37aa2316ff9af63119
io.klib.tools	org.hyperic.sigar.aio	1.6.4		56775BE9040ED9F341583DF508073BCAE4085216
io.micronaut.session	micronaut-session-bom	4.0.0		N/A
io.micronaut.session	micronaut-session-bom	4.0.0-M1		N/A
io.micronaut.session	micronaut-session-bom	4.0.0-M2		N/A
io.micronaut.session	micronaut-session-bom	4.0.0-M3		N/A
io.micronaut.session	micronaut-session-bom	4.1.0		N/A
io.micronaut.session	micronaut-session-bom	4.2.0		N/A
io.micronaut.session	micronaut-session-bom	4.3.0		N/A
io.micronaut.session	micronaut-session-bom	4.4.0		N/A
io.micronaut.session	micronaut-session-bom	4.5.0		N/A
io.micronaut.session	micronaut-session-bom	4.6.0		N/A
io.mingbo.mcs	client	1.0.0		d9c6eb36671b544a0e34ddab500a49eb19c8591b
io.mingbo.mcs	client	1.0.9		4c8b88fc9a9a11fb0e8d296417fd8722aaba9e26
io.mingbo.mcs	client	1.1.0		b8e1c8495664cd8811a07f182a031cee70fe9a26
io.mingbo.mcs	client	1.1.1		9b32f4e0d591cf4998443a0e031e3c7d2afbe493
io.mingbo.mcs	client	1.2.0		9a5fb1dd14708bf57fca5e204177790f0235e270
io.mingbo.mcs	client	1.2.1		dc3c448c08926b1ca89090393174535218e720c2
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2		f9cc70bcc038bec74437637b099cbba11c9ae75c
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.1		6e6eedcda2e01a0f2fd9ba5b4c8edf3338972246
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.10		90316fdd27d2b27d45631a76cb575b861829b7cb
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.11		fadcb0b51d4a3e2ebb5a039fd8767d6cf3d96ebd
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.12		30be742a165849ec01ba6e0564f5b0f9be64f8cc
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.2		2d3d598dbd5c9ddcb6131500f275632117eae08b
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.3		a67e0f19dddc815e10e622d055e7ae62c1404f05
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.4		bbf19912d10199d0679e6f9f0ff9840aefaf2e2d
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.5		678e27118bb5052a2bb77ca100b096d3d878de17
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.6		14213733331233b627c5cd8b563923b90a1b3be4
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.7		a0dd5457a3158a1a5b5a373aa6ca0f8931b6d1ae
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.8		6cc386604ce44a4443158aab5beecfb9aa0e2587
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.2.9		a2c8ddc86d3ae47370633e1c0d0ab5f82d595c65
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.0		9d79ba2d7dde548c3e6c3822b3e5080b77e9cec4
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.1		1d4c0640ddc275f70163ac85109db44f6daa5c85
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.2		68007608d74b550f7e9efbdbac8225f3d36debe2
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.3		d05460d3af2377389dd3de44f2279cba67209e14
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.4		2e10236154b257fe4f1a64e074193db6530d95b9
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.3.5		9e9fd87036cef8138537662994f7a1db93b47b5a
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.4.0		583f7d28b27beb72953726c92d293141c302163f
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.4.1		a30cdb4538c6990e2f891be61299f09950c63250
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.4.2		1c6823569e2f8f490a104d1623eec1da2c0164c2
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.4.3		7e3cb8ef680a691c8e571a9669b4c6eafa0de565
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.4.4		a68f5fab6462728ce097e4fcafe99314a446bf3f
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.0		207e24ad52c4480237ee3fccb037482815747aa0
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.1		5200b23a0a7188fb974c03f32fc20e10256cc79d
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.10		6eb2e8e9712678edd95ae5b07c1663f261eba24b
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.2		a5f286ea119f6d5ac68d423a54b1fa024f8f3462
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.3		029faf06514b649472904e65a345c379b918fc96
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.4		434ea62484abb6f0520fcc996fa12bae1764c8ba
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.5		f6db28f38739ecce77a99df5891c47615f4fba47
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.6		9310e9cb133bd2979c54dce194a7a773ab06af86
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.7		e453e349dc25fcd7b681cea97d027f3c4beecb9e
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.8		3a671896acc345d8117bf12f991b4510d02bf89a
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.5.9		518784f8d59dc92ece4d30d28f2f5197a1f0ebbc
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.6.0		e84f8e5dff7eac48a781e66d809914184a4bc1d0
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.6.1		43ceff9a32c355f60007025753321fbfc56dc265
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.6.2		5d43266a43d4c8475a8de802ebdae71f3e491880
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.6.3		5e0df89795bb126c19332334030fa4b629747798
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.7.0		a5c397375b1f2ac9734f59816846c85e01a1efc6
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.7.1		72aa4ddec7c03b8ffb22d30d9742b1d329f93eb7
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.7.2		24d68b41170f0e03317fcff0d2a69d196299feee
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.7.3		664e29a0c83dae4caf001eeaba5d5cfc9399d84c
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.8.0		ea3086d5d784a3675a6b80615248bafa0f11eae2
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.8.1		d375c96d77bd873efa99acca389beabe3f0f564c
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.8.2		e6ef6b67f8742d40968a18e1ea46acdc581fa1f1
io.qtjambi	qtjambi-webenginequick-native-linux-x64	6.8.3		d83d3ab9a40233c49557c5a8d04cc9f6588646c6
net.katsstuff	ackcord-data_sjs1_2.12	0.18.0		9d18d7f6a2fa61424321e9567dd58f2fbb00d2e3
net.katsstuff	ackcord-data_sjs1_2.12	0.18.0-RC1		f88407d7c0e4a9491b802dc81e9a0fe7fa93b7f9
net.katsstuff	ackcord-data_sjs1_2.12	0.18.1		e745e18f482acc1a794a02055a13f2e24a71900d
net.trajano.doxdb	doxdb-sample-web	1.0.2		N/A
net.trajano.doxdb	doxdb-sample-web	1.0.3		N/A
net.trajano.doxdb	doxdb-sample-web	1.0.4		N/A
org.ancoron.osgi.test	bundles-ejb-slsb	1.0.0		32b72b7ced747ee79ebad5ab0e68cb5703229032
org.apache.camel	camel-xml-jaxb	3.1.0		a793c8350bd3a2e7820450bae9869a0f71dbf8a0
org.apache.camel	camel-xml-jaxb	3.10.0		57cef5c9e9151a21c28db5de551e25e87e4f92ba
org.apache.camel	camel-xml-jaxb	3.11.0		b931b647a52787259e7c1268d28c0ba883f5c02c
org.apache.camel	camel-xml-jaxb	3.11.1		529ae1f058037a8ba7d99e5d00f97ecf953b4e2a
org.apache.camel	camel-xml-jaxb	3.11.2		5e8b303213027b40d86a2932b53e5af1d4695ff4
org.apache.camel	camel-xml-jaxb	3.11.3		447bd6d7496803711b907b2327852950ae7de0cc
org.apache.camel	camel-xml-jaxb	3.11.4		c576dfcb3040439f6331677e96c2a4eab5367c86
org.apache.camel	camel-xml-jaxb	3.11.5		97a2e23ce69b547b1cb8d9fd543346f60ab1bf95
org.apache.camel	camel-xml-jaxb	3.11.6		fe632dc80f084f7f3ab09f6a92d9839677ce4b51
org.apache.camel	camel-xml-jaxb	3.11.7		3211b4eea02adfd7fbba0220d96bb79f74189073
org.apache.camel	camel-xml-jaxb	3.12.0		5af80bb00bc855e256744693f0299f089c9b14b8
org.apache.camel	camel-xml-jaxb	3.13.0		5989b51034055e5f04b0e58419304224d2a018bf
org.apache.camel	camel-xml-jaxb	3.14.0		028ba7462a0bb9ea675b78d18e7128f1ab096f1f
org.apache.camel	camel-xml-jaxb	3.14.1		3cc6d204a7dbdac8416f93ebe08f722cfd5f35fd
org.apache.camel	camel-xml-jaxb	3.14.10		e998d6f494e6566a14497acacc8c626c2eca1231
org.apache.camel	camel-xml-jaxb	3.14.2		2a45d28456217f2fe6093a055d18545b7ab4735e
org.apache.camel	camel-xml-jaxb	3.14.3		e90cf23eebc35064dd5e92f36022facea63bfcfc
org.apache.camel	camel-xml-jaxb	3.14.4		4c1920eb9b3181ff81075c3d1f5b2111d9c7f068
org.apache.camel	camel-xml-jaxb	3.14.5		f23554027bbefcac19a4ac174e5ad6d0044a5825
org.apache.camel	camel-xml-jaxb	3.14.6		e16ac91c01f7f83880c0b9cec12fe7a8e78f5772
org.apache.camel	camel-xml-jaxb	3.14.7		54c79c8dad3021b659ca182e7d1ef91785201ad7
org.apache.camel	camel-xml-jaxb	3.14.8		8ae9547338c2739c246ecea335115f9dfec16566
org.apache.camel	camel-xml-jaxb	3.14.9		8837ff9a46a6908797ed872dd1577ea0012d8f2c
org.apache.camel	camel-xml-jaxb	3.15.0		647f18a3ffaf77f2392bd65fd89b437625f313da
org.apache.camel	camel-xml-jaxb	3.16.0		247bacefc69e9aa601ae4e5089e71fc7288ebeae
org.apache.camel	camel-xml-jaxb	3.17.0		bf44aa38a7559462384a74f6faadef86808660e2
org.apache.camel	camel-xml-jaxb	3.18.0		390926561ec5ad84efca14519d94887ef7db7625
org.apache.camel	camel-xml-jaxb	3.18.1		fb370261e1d2f70834466f8fcaafcd1a645494fe
org.apache.camel	camel-xml-jaxb	3.18.2		23b181516fe7ffc88af851524963a24b4a37ab3c
org.apache.camel	camel-xml-jaxb	3.18.3		0dbb267ee7a93dfd46c4c7a46dd407b0218fc15a
org.apache.camel	camel-xml-jaxb	3.18.4		337f866404c552c7228d217bb7677a53f362b650
org.apache.camel	camel-xml-jaxb	3.18.5		514abbff55dc0e9476d023547c902eb403fe2bd7
org.apache.camel	camel-xml-jaxb	3.18.6		75742b172421127131ac43c84be010b846f36516
org.apache.camel	camel-xml-jaxb	3.18.7		91a3a221d9b5b9a0f0cc2a815bc9ff905b153114
org.apache.camel	camel-xml-jaxb	3.18.8		8efb32f13d35e400c96b237acd904fd91d9f3c90
org.apache.camel	camel-xml-jaxb	3.19.0		91f67516bbbc078a447d862c771632a78cab3631
org.apache.camel	camel-xml-jaxb	3.2.0		eb4f28803d59c94ad27fb26e509a074b940422ea
org.apache.camel	camel-xml-jaxb	3.20.0		e5c00a41d488c1f35ec9429b337f0f512081eeee
org.apache.camel	camel-xml-jaxb	3.20.1		a3bcf20f703cc393f4e18ae0ebdbec296c9c2297
org.apache.camel	camel-xml-jaxb	3.20.2		42d6e72c7e2c796ae8cbe087ee836cb7ff34c835
org.apache.camel	camel-xml-jaxb	3.20.3		7aa88eacdabd1f700ae1c838e09515c1916c44b4
org.apache.camel	camel-xml-jaxb	3.20.4		dcfc0de1334308ab4d9a95e5e25f2228802d2561
org.apache.camel	camel-xml-jaxb	3.20.5		51c8fc8f8c4e1b0a6758155288a8b5e432a8bbb3
org.apache.camel	camel-xml-jaxb	3.20.6		786290311ddaf7d1584d8b91f851dedc8e9f6fc0
org.apache.camel	camel-xml-jaxb	3.20.7		2de6a0c458b5795cc5dbb010d201d0918a44794a
org.apache.camel	camel-xml-jaxb	3.20.8		7fbc3f6f2ae720b517a9e3d44d41331c10f43ad4
org.apache.camel	camel-xml-jaxb	3.20.9		07dc3b62d3c8413cbeef8327849a189136e742f9
org.apache.camel	camel-xml-jaxb	3.21.0		eeb965190e5acc0b09add7160fead06fb46c257c
org.apache.camel	camel-xml-jaxb	3.21.1		3f4d489d07daa2fd8f63a9c6b3ab26f538bf5fd1
org.apache.camel	camel-xml-jaxb	3.21.2		1099ecb760f272259235fb3cfa2acfa98cf4ac8c
org.apache.camel	camel-xml-jaxb	3.21.3		4e5a4b1436b9db2b8c2b1cacb041a76809177174
org.apache.camel	camel-xml-jaxb	3.21.4		19ae32a495302c4703a8aa6ba19d99009bc3f3f0
org.apache.camel	camel-xml-jaxb	3.21.5		5b63403904462beb72d886787a4425fb7d287b00
org.apache.camel	camel-xml-jaxb	3.22.0		3045c6ae0883075762f93cddbf7bde0bb765c99f
org.apache.camel	camel-xml-jaxb	3.22.1		88a133f8b08000edb02a49e0f8ee694512a00244
org.apache.camel	camel-xml-jaxb	3.22.2		59096726a6f3ba31c6bb5c3b8784f4a18ba298b0
org.apache.camel	camel-xml-jaxb	3.22.3		97235776827beadd2fc4ca51b0dd65f97079a64c
org.apache.camel	camel-xml-jaxb	3.22.4		91147e1cc1832a5be20c7da38b953f8f85740797
org.apache.camel	camel-xml-jaxb	3.3.0		b1ee79d5ed0c35bb18d66c57dba724a66db11ee4
org.apache.camel	camel-xml-jaxb	3.4.0		176f6665841f9625a870427fba9f4ed56dba9975
