ch.ethz.inf.vs	cf-coapbench	0.18.7-final		179125912374f7860ed68b354886343b73dbc728
com.google.cloud	google-cloud-scheduler-parent	2.17.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.18.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.19.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.2.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.20.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.21.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.22.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.23.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.24.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.27.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.28.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.29.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.1		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.10		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.11		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.12		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.13		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.2		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.3		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.4		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.5		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.7		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.8		N/A
com.google.cloud	google-cloud-scheduler-parent	2.3.9		N/A
com.google.cloud	google-cloud-scheduler-parent	2.30.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.31.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.32.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.33.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.34.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.35.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.36.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.37.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.38.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.39.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.4.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.40.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.41.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.42.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.43.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.44.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.45.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.46.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.47.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.48.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.49.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.5.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.51.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.52.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.53.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.54.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.55.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.56.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.57.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.58.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.59.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.6.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.60.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.61.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.7.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.8.0		N/A
com.google.cloud	google-cloud-scheduler-parent	2.9.0		N/A
com.googlecode.soundlibs	jorbis	0.0.17-1		36e2483cb8554d5fe9ac670912f7651ce4cff79e
com.googlecode.soundlibs	jorbis	0.0.17-2		83b4e0c4bb3705f2bbefb2cf70abcaeebdde4553
com.googlecode.soundlibs	jorbis	0.0.17-3		2d75d2d8d2bca006f251a01fc420cc8493ff956c
com.googlecode.soundlibs	jorbis	0.0.17.4		19ddf424c59cc8ed548fad5f33037ff82a915aae
com.greenbird.xml-formatter	xml-formatter-core	1.0.0		6705a7b65bbe3af1c27bb39d9529ab8acafa674e
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.2.0		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.2.0	metadata	c86a0bdfbff78dd04dad9d5c81a0c530b3e21d91
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.2.1		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.2.1	metadata	bc58e8140946593dbccd6a9e0fb0af127e2a0094
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.3.0		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.3.0	metadata	7787b1e9beee7b325dae374a2f60e9dc48bf273a
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.4.0		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.4.0	metadata	333815caea875cab83fb9ee1e28aa71135284b71
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.5.0		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.5.0	metadata	ce3cc3a11ace6eb862659d51294e22aa4a0b4ed6
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.6.0		N/A
com.inkapplications.regolith	sensors-watchossimulatorarm64	1.6.0	metadata	9de4da495355f11c3ac15aa290edb5a2ae5d9348
com.io7m.calino	com.io7m.calino.validation.api	0.0.1		ea4591c16dd77f2ac8154548e43d40a14b566660
com.ioki.textref	compose	3.0.0		N/A
com.lightningkite	kotlinx-serialization-csv	2.2.1		41ec118fe90538c611967c003e27dc486bde1153
com.mayakapps.kache	kache-core-androidnativex86	2.0.0-rc01		N/A
com.mayakapps.kache	kache-core-androidnativex86	2.0.0-rc02		N/A
com.pi4j	pi4j-board-info	0.0.1.ea		3ddef72a155fe1c841be2f297752f52eff71cd7c
com.pi4j	pi4j-board-info	0.0.2.ea		cc2d7121f22fb5d8e0cc26268e4377787443a938
com.pi4j	pi4j-board-info	0.1.0		c473f078f39bdbe80ec32325fe3a78df0f74a5c8
com.pi4j	pi4j-board-info	0.2.0		1560fae99284a255c5e320cb902d64ee75c613c1
com.pi4j	pi4j-board-info	0.3.0		d79511919d2b1269c83db7d695a3153548b6de63
com.rocketfuel.sdbc.scalaz	jdbc_java7_2.11	1.0		58640c3c3de40bd58dc982950bc23a62dc8b1f23
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.2.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.0		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.10		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.100		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.101		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.11		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.12		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.14		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.15		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.16		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.17		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.18		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.19		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.2		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.20		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.21		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.22		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.23		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.24		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.25		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.26		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.27		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.28		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.29		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.3		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.30		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.31		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.31-prelude-b28		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.32		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.32-prelude-b28		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.33		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.34		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.35		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.36		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.37		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.37-b01		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.38		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.39		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.4		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.40		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.41		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.42		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.43		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.44		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.45		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.46		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.47		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.48		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.49		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.5		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.50		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.51		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.52		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.53		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.54		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.55		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.56		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.57		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.58		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.59		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.6		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.60		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.61		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.62		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.63		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.64		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.65		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.66		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.67		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.68		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.69		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.7		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.70		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.71		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.72		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.73		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.74		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.75		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.76		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.77		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.78		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.79		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.8		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.80		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.81		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.82		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.83		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.84		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.85		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.86		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.87		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.88		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.89		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.9		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.90		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.91		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.92		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.93		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.94		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.95		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.96		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.97		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.98		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.3.99		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.0		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.10		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.11		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.12		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.13		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.14		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.15		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.16		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.17		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.2		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.3		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.4		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.5		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.6		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.7		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.8		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	0.4.9		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.0		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.10		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.11		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.12		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.14		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.15		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.16		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.17		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.18		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.19		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.2		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.20		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.21		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.22		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.23		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.24		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.25		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.26		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.27		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.28		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.29		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.3		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.30		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.31		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.32		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.33		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.34		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.35		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.36		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.37		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.38		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.39		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.4		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.40		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.41		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.42		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.43		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.44		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.45		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.46		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.47		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.48		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.49		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.5		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.50		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.51		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.52		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.53		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.54		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.55		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.56		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.57		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.58		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.59		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.6		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.60		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.61		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.62		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.63		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.64		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.65		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.66		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.67		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.68		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.69		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.7		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.70		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.71		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.72		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.73		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.74		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.75		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.0.9		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.0		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.2		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.3		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.4		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.5		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.6		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.7		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.1.8		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.1		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.2		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.3		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.4		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.5		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.6		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.7		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.8		N/A
com.sun.enterprise.auto-depends-test	auto-depends-tests	1.6.9		N/A
com.tencent.bk.base.datahub	iceberg-spark-runtime-3.2_2.12	0.13.1-bkbase.1		7602174bc3a540d36bfb6c482deb08f76faa1c31
com.tencent.bk.base.datahub	iceberg-spark-runtime-3.2_2.12	0.13.1-bkbase.2		7602174bc3a540d36bfb6c482deb08f76faa1c31
com.tencent.bk.base.datahub	iceberg-spark-runtime-3.2_2.12	0.13.1-bkbase.3		bdba83419a12fa700ff19a377421188ed6852c19
com.tencent.bk.base.datahub	iceberg-spark-runtime-3.2_2.12	0.13.1-bkbase.4		f404eb90d5a2f9002e2a6e1031c9f4eff68b352d
com.trigyn	java-web-starter	1.0		fd2d263ce1daefd3e40632bd0751103bb72cbe5e
com.trigyn	java-web-starter	1.1		a6f161c9dc110efcc556bf25c140b3bc90c1898d
com.trigyn	java-web-starter	1.2		726f0c268c42a9d66ab1d0b20d38b4be85d96a8c
com.trigyn	java-web-starter	1.3		3a6fc8534832d73f574656ca98efe636ab6c4146
com.trigyn	java-web-starter	1.3.1		8bc68fe17a4c90f81e626c891b7132132c0c8a91
com.trigyn	java-web-starter	1.3.10		2e2cbb148041fdd1accd1b329daf672d92363fbc
com.trigyn	java-web-starter	1.3.12		2cffee4e6d9c064a1aa67195f9d003e14e542103
com.trigyn	java-web-starter	1.3.13		20f074837649b5a55b27c38630bb184b4fc5377e
com.trigyn	java-web-starter	1.3.14		504cd46580a8499c0c091996b0cfe06432d59fdc
com.trigyn	java-web-starter	1.3.15		fe01ac02175283df239cb183009a0a0a6f958733
com.trigyn	java-web-starter	1.3.16		a3f404126c2848336c4aefff4781bc2b8530034d
com.trigyn	java-web-starter	1.3.17		6c5db400a406218548548917d93403ba7d8e129f
com.trigyn	java-web-starter	1.3.18		32706d32c57dee977e93e294c35bddafd633af35
com.trigyn	java-web-starter	1.3.19		fdcd5cf1bb9070fe4513135271a548dd87286b66
com.trigyn	java-web-starter	1.3.2		b05ce986a9feef0fb464d43895085ff3b5523ef5
com.trigyn	java-web-starter	1.3.3		97aae62fee2e7dbd1c3227b94ab12dd50d1b1953
com.trigyn	java-web-starter	1.3.4		89e6616777d412764f331376472122a0cf2143f3
com.trigyn	java-web-starter	1.3.5		fea1bde045890b5d55001902159645a79163c47a
com.trigyn	java-web-starter	1.3.6		f92bae501aa36f9dc46f9a7aa9e61fa60acf2fa9
com.trigyn	java-web-starter	1.3.7		8f944698bac8580ffeff6c079adf31e76c395a3c
com.trigyn	java-web-starter	1.3.8		79beb75a16a802d02c680eed1999f1841a15df6e
com.trigyn	java-web-starter	1.3.9		b30b59cbb48ea38c744d2025cb9432b170f3935f
com.trigyn	java-web-starter	1.4.0		053d076922418a4f8940cd76125efe41847e5d3b
com.trigyn	java-web-starter	1.4.1		4b3ac9019a9e90d2aab52b121d82eae6158e0be0
com.trigyn	java-web-starter	1.4.2		07b7769665dd6f2544dce6b01b5fcb1db8bae262
com.trigyn	java-web-starter	1.4.3		a0c9a3caac8e85aee3596debc0abe3486de94cd4
com.trigyn	java-web-starter	1.4.4		80f17ee2c6b198471996ed9d26b79d3d1ada3817
com.trigyn	java-web-starter	1.4.5		bb76a95a05da341d57a285dbe510bb0a2d9da431
com.trigyn	java-web-starter	1.5.0		7c6fa3057e4943b5c6f54200c4ce112f189f5e39
com.trigyn	java-web-starter	1.5.1		66dcca50f64f0ab44a13c176485865783c90c53f
com.trigyn	java-web-starter	1.5.2		ff51f1d320e63cff09975d25d4c0c7b551e46088
com.trigyn	java-web-starter	1.5.3		d5b2e27f873d4a962e4525ec9d39acb10f3cd951
com.trigyn	java-web-starter	1.6.0		825fb256f0d2bb8ccf6a7879964c2a8dd47095b5
com.trigyn	java-web-starter	1.6.1		940fc05231b00222bd14ebb65dc397f1b38d311b
com.trigyn	java-web-starter	2.0		c3dd9c8738794b0ae6dce29d14719c1e0ba9e6fd
de.mhus.osgi	mhu-transform-soffice	1.1.2		d37cfa757702ee2f99a080900dd8b3d0ee45de5d
de.mhus.osgi	mhu-transform-soffice	1.5.0		eddcd13bdbb20bb3baef3226599e9933da48169f
de.mhus.osgi	mhu-transform-soffice	1.6.0		bccbeab49b26a060e4969c7aae2569c7a34aea00
de.mhus.osgi	mhu-transform-soffice	1.6.1		7b932dc597c63416d835a420d6f5aca32558ba9b
de.mhus.osgi	mhu-transform-soffice	1.6.2		33ded7c0fa6469bc3537ea0bf352d9f84b7941b1
de.mhus.osgi	mhu-transform-soffice	6.3.0		2758edf56a266e7480b983063034025c48613c8c
dev.datlag.skeo	skeo-linuxx64	0.1.0		N/A
dev.datlag.skeo	skeo-linuxx64	0.1.1		N/A
dev.datlag.skeo	skeo-linuxx64	0.2.0		N/A
dev.datlag.skeo	skeo-linuxx64	0.2.1		N/A
dev.datlag.skeo	skeo-linuxx64	0.2.2		N/A
dev.datlag.skeo	skeo-linuxx64	0.2.3		N/A
dev.datlag.skeo	skeo-linuxx64	0.2.4		N/A
dev.opensavvy.prepared	runner-test-initiative-js	2.0.0		N/A
dev.opensavvy.prepared	runner-test-initiative-js	2.0.0-alpha.1		N/A
dev.opensavvy.prepared	runner-test-initiative-js	2.0.0-alpha.2		N/A
