app.mustats.apolostudio	color-picker-compose	0.0.0		f7f4a4d6827d3d12f71e7146fea8c57f22cf171e
org.mvnpm.at.carbon	themes	11.50.0		4c22c69932750bf7503b398c9b3e78df3cfef9aa
org.nasdanika.ai	openai	2025.3.0		a2a295fa76916f179838900dc03fc7655dc45231
org.nasdanika.ai	openai	2025.4.0		7c365a8f3a29c70b54519321d19ff012d62ce468
org.neo4j	neo4j-consistency-check-legacy	2.3.0		060f989fa018fe3fa5fcb2b1a259e8b9c8d0f2ce
org.neo4j	neo4j-consistency-check-legacy	2.3.0-RC1		810b86621aaaae56146ebe1d0927055939b49953
org.neo4j	neo4j-consistency-check-legacy	2.3.1		7bd710a62f2cbf4da737192ffdac2db0acbc82e8
org.neo4j	neo4j-consistency-check-legacy	2.3.10		8c860fe3fe7a59c2c48afe7d8daa4fe1d431e4f2
org.neo4j	neo4j-consistency-check-legacy	2.3.11		3a226af664d6b83fb80980b74078366c6d9ef6bf
org.neo4j	neo4j-consistency-check-legacy	2.3.12		1e0924756f68b02142a6f2edc782a5881be982fd
org.neo4j	neo4j-consistency-check-legacy	2.3.2		ea953788c386758e2800de2bb73e1ada5a27aad1
org.neo4j	neo4j-consistency-check-legacy	2.3.3		bd69874472b3654afce0714bb76133906114b945
org.neo4j	neo4j-consistency-check-legacy	2.3.4		618341217fd071c5c9c8a8159692b5dcfec95a23
org.neo4j	neo4j-consistency-check-legacy	2.3.5		ac60df898d79070b172a1bf432c4acdb1620489f
org.neo4j	neo4j-consistency-check-legacy	2.3.6		2746e95df7c50e35306116a89bfd08b0226a467f
org.neo4j	neo4j-consistency-check-legacy	2.3.7		3bfc8b633f7145fad39010eea4fefd17588af064
org.neo4j	neo4j-consistency-check-legacy	2.3.8		19fd6ed3024d3230fc117618df37897b238d5756
org.neo4j	neo4j-consistency-check-legacy	2.3.9		5ce05f9042c59e7a27bc36f61a83f970ef69d760
org.neo4j	neo4j-consistency-check-legacy	3.0.0-M01		f106e987688a24a7e1dd5d7f1ef77ef37a26ee76
org.neo4j	neo4j-consistency-check-legacy	3.0.0-M02		ebedb3d243119720390cbdf4777ac7a3d9d1bc1c
org.neo4j	neo4j-consistency-check-legacy	3.0.0-M03		ed0a92b0d702b1ef6aaf2455cd262cca3b9f09b2
org.neo4j	neo4j-consistency-check-legacy	3.0.0-M04		cbfa9acdf9e6a02f1a66f6439d2b219f0e1c0c2d
org.ow2	maven-source-assemblies	1.0.0		052cfacd0f3ad879ffd216c09cefbf330834d242
org.ow2	maven-source-assemblies	1.0.1		4b85df7bd6f06887d1130f4315c0b19ac5ff038f
org.ow2	maven-source-assemblies	2.0.0		7ef379c40e68fe5cc768f2dcef3b4c2f7d2a9da8
org.ow2.petals.samples.orchestra	petals-orchestra	1		N/A
org.powermock.examples	powermock-examples-spring-mockito	1.4.10		874b29c59431e5d60641be03ae92d6d21cdb7dca
org.powermock.examples	powermock-examples-spring-mockito	1.4.11		a4247e2a79508edba8c6fed56adabfb24d1a61a8
org.powermock.examples	powermock-examples-spring-mockito	1.4.12		43c10e3066a0c7ffd9f3d5ea18ce8f3d77012f2f
org.powermock.examples	powermock-examples-spring-mockito	1.4.7		93518fc9c037fa276b28a11e3325732f850a40e7
org.powermock.examples	powermock-examples-spring-mockito	1.4.8		17293eaa9a1868d0bd102291b5693a4a80eb1ce4
org.powermock.examples	powermock-examples-spring-mockito	1.4.9		1b2512b5b1dcd2518cca26356e9ec31f61152195
org.powermock.examples	powermock-examples-spring-mockito	1.5		df553b9e7ffc5a0ff9cfb48bd1db9785fdf9655f
org.powermock.examples	powermock-examples-spring-mockito	1.5.1		ca159e7cea6a5ec23efc2a3e8041e3423f56ba75
org.powermock.examples	powermock-examples-spring-mockito	1.5.2		c1d6f67eefbe632144a0bb4fe779ffe0ac7a5eba
org.powermock.examples	powermock-examples-spring-mockito	1.5.3		9f7a5da68d29944ac73ca36df85d22b31b00311a
org.powermock.examples	powermock-examples-spring-mockito	1.5.4		77ed7dc3429986cd12fa00e1f237dce77868dcd7
org.powermock.examples	powermock-examples-spring-mockito	1.5.5		82c2a01f465d2617c57e29d8c772d2444c86a196
org.powermock.examples	powermock-examples-spring-mockito	1.5.6		cb72d6934e898f510c8bcd18d6e96b0684d97644
org.powermock.examples	powermock-examples-spring-mockito	1.6.0		b5e6dd6f99ed8d7b60fc1d8b9534b8260176cbd8
org.powermock.examples	powermock-examples-spring-mockito	1.6.1		fa6661185f897b5d76dde7cac6631c0ba35958c0
org.powermock.examples	powermock-examples-spring-mockito	1.6.2		9827b0a5d069a7b5acb4a8efe87ec7585e334e4a
org.powermock.examples	powermock-examples-spring-mockito	1.6.3		7bbd3c1cf724c9906f052205004edcf95dc1b3ce
org.powermock.examples	powermock-examples-spring-mockito	1.6.4		d084faaf330bd8836eb35a09293285d57309314c
org.scalameta	mtags_3.3.0-RC1-bin-20221111-cc4c279-NIGHTLY	0.11.9		fb75b94ac3ee373d1f1884a39c6f46b327338b8e
org.seedstack.seed	seed-rest	2.1.0		N/A
org.seedstack.seed	seed-rest	2.2.0		N/A
org.seedstack.seed	seed-rest	2.2.1		N/A
org.seedstack.seed	seed-rest	2.3.0		N/A
org.seedstack.seed	seed-rest	2.3.1		N/A
org.seedstack.seed	seed-rest	2.3.2		N/A
org.seedstack.seed	seed-rest	2.3.3		N/A
org.seedstack.seed	seed-rest	2.3.4		N/A
org.seedstack.seed	seed-rest	3.0.0		N/A
org.seedstack.seed	seed-rest	3.0.1		N/A
org.seedstack.seed	seed-rest	3.0.2		N/A
org.seedstack.seed	seed-rest	3.0.3		N/A
org.seedstack.seed	seed-rest	3.1.0		N/A
org.seedstack.seed	seed-rest	3.10.0		N/A
org.seedstack.seed	seed-rest	3.11.0		N/A
org.seedstack.seed	seed-rest	3.12.0		N/A
org.seedstack.seed	seed-rest	3.12.1		N/A
org.seedstack.seed	seed-rest	3.13.0		N/A
org.seedstack.seed	seed-rest	3.14.0		N/A
org.seedstack.seed	seed-rest	3.15.0		N/A
org.seedstack.seed	seed-rest	3.15.1		N/A
org.seedstack.seed	seed-rest	3.2.0		N/A
org.seedstack.seed	seed-rest	3.3.0		N/A
org.seedstack.seed	seed-rest	3.3.1		N/A
org.seedstack.seed	seed-rest	3.4.0		N/A
org.seedstack.seed	seed-rest	3.4.1		N/A
org.seedstack.seed	seed-rest	3.4.2		N/A
org.seedstack.seed	seed-rest	3.5.0		N/A
org.seedstack.seed	seed-rest	3.5.1		N/A
org.seedstack.seed	seed-rest	3.6.0		N/A
org.seedstack.seed	seed-rest	3.6.1		N/A
org.seedstack.seed	seed-rest	3.6.2		N/A
org.seedstack.seed	seed-rest	3.7.0		N/A
org.seedstack.seed	seed-rest	3.7.1		N/A
org.seedstack.seed	seed-rest	3.7.2		N/A
org.seedstack.seed	seed-rest	3.7.3		N/A
org.seedstack.seed	seed-rest	3.8.0		N/A
org.seedstack.seed	seed-rest	3.8.1		N/A
org.seedstack.seed	seed-rest	3.8.2		N/A
org.seedstack.seed	seed-rest	3.8.3		N/A
org.seedstack.seed	seed-rest	3.8.4		N/A
org.seedstack.seed	seed-rest	3.8.5		N/A
org.seedstack.seed	seed-rest	3.9.0		N/A
org.seedstack.seed	seed-rest	3.9.1		N/A
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.1.0.77731		7401e7a005d96e86be2532ba2f5ee1e6c011c20c
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.10.0.79572		ef20509456680b40c88e8dfda26e338f5880f6ea
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.11.0.79687		f1b4a2725f4a69900048998165adecf6892cab1c
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.11.1.79701		7344648acf2d110919062556e5714ad95d7d4cd3
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.11.2.79730		ae2b9085e1ec8db07f4ee84d29bdf8f45a6adbfd
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.12.0.79820		491cd7566dce1cdb86c2159418f2deeadaea704e
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.12.1.79852		57d5a578bb575c363a4d00c12ddfc0a3b2435ba1
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.13.0.79996		21c9f25875d94ae82837c8af109ec9e71a55ccda
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.14.0.80189		0ef26249ace6bfe9a7b0e6d5477ef487fe2663e4
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.15.0.80289		bacbb39ea9a08759d655e070dfc0f25144cc2f7f
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.16.0.80440		ebf65426b77dfa15a26397ea49f5a92f0724b20e
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.17.0.80607		ccbbe114c3fc3c78a4f14fda1fcfc059184fd7b6
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.18.0.80725		662a40fb2ea8009a4cbff795ac2474cb28b98bd9
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.19.0.80932		60fd41f5475c1b19269bdab31169520c0248f8e5
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.19.1.80951		cfa3a7ba8bcfad2602312092e5a80b063985ea53
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.2.0.78029		487d1b0fc6304e8b30852a938c34ca381acb1518
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.20.0.81055		9669ff1ded06213b5a4c9f7f73d2eb9cdb44785b
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.21.0.81131		95ed57738dad2a95201ecb3f750abc6476cd13ca
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.3.0.78427		74f4aa15c8c326db1eae362cd7ff1941d1de7ed7
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.3.1.78456		155ca7ab30e910ef1f27aaeaa5e1b6dbe6477d74
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.3.2.78498		ced591dfb66f82dc74769d4ec0cba63f5d5c768c
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.4.0.78811		d83851559b3714bd78d2b075c3cbb45319e8b267
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.4.1.78855		1ab2565bb997bcfbf7ad1dde4e5f550e8dfc52b7
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.4.2.78884		0f38036680a7afd23636e9d45e9af3f16986419c
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.5.0.78949		aca21f589ae535164f79adce5d49c96bc0e611d1
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.6.0.79033		99afc554e95351701238cde5665c7978c788df6c
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.8.0.79206		722c1644d04679b3cfa7a6b17f80d57f01a578a4
org.sonarsource.sonarlint.core	sonarlint-plugin-api	10.9.0.79478		8243e816c2a8bd297c2742018948a2dac0aa16a3
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.0.0.32513		c119faea69ce59f9ede0a338cacf1f09e227ac5a
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.1.0.33448		9d54afb1f21824ea9cbb84326c3b2561694d9b93
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.2.0.34235		175b2657c41b453824618c1b0ee86a086ad9451f
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.3.0.36253		05ff232183ddce84a179ff927790463d24a0b1fd
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.4.0.36592		3b36a050317de29ab5a8413df5e824fb456763a9
org.sonarsource.sonarlint.core	sonarlint-plugin-api	6.5.0.37122		3ab984d6b440bb098fc880a150f20d888c1eddbe
org.sonarsource.sonarlint.core	sonarlint-plugin-api	7.0.0.37656		ba70d2961f8caa28dc22d9b061239116ddaaa2cf
org.sonarsource.sonarlint.core	sonarlint-plugin-api	7.1.0.41944		004cbbbf20712446f152629fb62b45479da75745
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.0.0.41925		f2561e3e5f27f621b989f0691f6b99e1fbfa9027
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.0.1.42120		c6a10fe0e3fde373d4418276969ed87e0f639b1b
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.0.2.42487		1c2701cded9da23a8ba0f38a9349b18c661cf36f
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.1.0.43110		8259cb979f9449949d261e4b5753432a76d0ff17
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.10.0.56343		448aa8576665aae7f3e35a3035f9707fcbed0531
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.11.0.56591		410949123441a8504b1e567809265e2d1f0bc04e
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.12.0.58811		5b83c2b636cfa36eab21fd67e00ac58928d54ea7
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.13.0.60370		ddd95c98dfccfafe5c8ed312f8dc2480b4612381
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.13.1.60852		39e59506dcd8d0143110e73599494ff7b0d4f0cf
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.14.0.63103		37e2c4d05f3210364b85068d9f80d7cd0276d338
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.15.0.65216		589d32e14bf1590492a7bfe91a1eefcb19faf108
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.16.0.67686		0636326ce7f49db127ad256134f9f353d4875d7f
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.17.0.70351		1b23348f5469e6a161b6d6492e9047b02122b1cc
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.18.0.70939		dde70d23c3b1b053ac39224d8facd8f089cd4213
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.19.0.72745		e7cae1ef56faec038764a85ae972f700dcfae735
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.2.0.43778		b73faa8f70a805b3a4150b12396a88d601e3a7e7
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.3.0.45095		a71aa6abe69387e6c96a2d2c7262d40647a9a8cf
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.4.0.45663		5b047247ecd3abfef8b95b42d0e4025a7297a3f1
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.5.0.46449		079d2cacefad6e978909e4d70763728d72c7ab20
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.6.0.47852		f518900620d63c39736e5ac0012dab81e85f02ec
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.7.0.52152		6ec1f845ca9a9e9bce875d9461cd13719c139ba6
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.8.0.53224		03f4e3e66502fe11d75adcc3df31cba901103e02
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.8.1.54103		8d32917d8df9499c31dca748f944108a378a38ae
org.sonarsource.sonarlint.core	sonarlint-plugin-api	8.9.0.54830		cc67217d5e0e05d63e351db4ee560ab842037cca
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.0.0.74282		354cdecf57eef7dde117f86a0f8f03a260d9af78
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.1.0.74321		11afbe7bff4e6d2815bcff010fb0bc6677aab05a
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.1.1.74346		2f15fa040550dd29c92437d8c45a710df04b1278
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.2.0.74516		81da44c4b90ea7845864ff493c7cd657bb6e4cbe
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.3.0.74761		74f7c73352a0f37993b4991ffffa9a372dd18eb2
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.3.1.74774		1f831d35396231fb9f51bf5dfee9ecc7a33e2f99
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.4.0.76070		f911de514fe5b8ce4f68b84e757211881a9b0998
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.4.1.76128		09f53fd3d5e6fd8371f2ecd6230d9c55d93d8b37
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.5.0.76302		6915586b42a12fd9925951cdd33192adea73ead7
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.6.0.76599		62034b536ed8943a5fcd6d143192a9261e2e536e
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.6.1.76766		63f86aecfc882dcd2c83453aaa732a28feb68c04
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.7.0.76859		fc13f1ade1e76a503372300fa06a4938ac15b3eb
org.sonarsource.sonarlint.core	sonarlint-plugin-api	9.8.0.76914		e83ef58eeb5ea692814d1f927b619c49654bae94
org.teiid.connectors	translator-swagger	10.0.0.Alpha2		ef10036a90e12dc517cf05cc1988be0be2502cc2
org.teiid.connectors	translator-swagger	10.0.0.Beta1		4aa411802d00e58b4506217dada89bc1b26cac15
org.teiid.connectors	translator-swagger	10.0.0.Beta2		35781bcece56ff8014b1e1ca1f08e45dc0415397
org.teiid.connectors	translator-swagger	10.0.0.CR1		09190ab5fa4abf020127cb3213cfe95d4086322c
org.teiid.connectors	translator-swagger	10.0.0.CR2		d07b0b563e769f6dcb6007cfd3446c8375e286ce
org.teiid.connectors	translator-swagger	10.0.0.Final		4e5a85ccc502a0094d0b4aaf6a0115c4c6dd6057
org.teiid.connectors	translator-swagger	10.0.1		08359477f2c0e444fdcaec63e6d4651c5a3e5335
org.teiid.connectors	translator-swagger	10.0.2		1e96a951cdc3a45103deebe31d733ac9e5289b19
org.teiid.connectors	translator-swagger	10.0.3		4a6d32084b80b537a2f4d6555b30f81a7f3ec57c
org.teiid.connectors	translator-swagger	10.0.4		d3338c74c698a4c460a850b8917ed58b4f85499a
org.teiid.connectors	translator-swagger	10.0.5		0239740ce9e748bb046c15ddab2375e98e552544
org.teiid.connectors	translator-swagger	10.1.0		9e6b04cb5cdad3f3e384ce1db6053561cf0e7a71
org.teiid.connectors	translator-swagger	10.1.1		bc6aa240f0e9b08cea6a830de892ae36bcfd2754
org.teiid.connectors	translator-swagger	10.1.2		7d2edf36345b700ce7e8e898e990a5a17586d5dd
org.teiid.connectors	translator-swagger	10.1.3		c2d78c2ecb55933f40acf1efbc97d4b918a9b81b
org.teiid.connectors	translator-swagger	10.1.4		2b2e3d16102ee463693e5a7cdc97c1a462b3525b
org.teiid.connectors	translator-swagger	10.2.0		ab92d1f313864c8125a0b7f37253000418f5bb07
org.teiid.connectors	translator-swagger	10.2.1		e74381b1cbbe385b6a2180b0722593a1b901ffc2
org.teiid.connectors	translator-swagger	10.2.2		a41c541c86acf1b506d1748cf71868f23cc8677e
org.teiid.connectors	translator-swagger	10.2.3		1c1bc0191e3c78b09388f6c744783959087b97c5
org.teiid.connectors	translator-swagger	10.3.0		ac6a8f59527856e2188a13999d97eff27a6ac557
org.teiid.connectors	translator-swagger	10.3.1		0622b62a48e0e4f25dd6412fbe56ec2e8bf84b74
org.teiid.connectors	translator-swagger	10.3.2		72961ecd1c419063135ac51c1175121d756cd77b
org.teiid.connectors	translator-swagger	10.3.3		85e450efcc5dabc6dd175dfbeb80167fb8b6eb84
org.teiid.connectors	translator-swagger	10.3.4		8f564a862694b2992afdaee3122df1708232517b
org.teiid.connectors	translator-swagger	10.3.5		1c907c0d0cb2b4fc13ed233153865e190b1d806d
org.teiid.connectors	translator-swagger	11.0.0		1dfe2454962354d0ba7a8bb6e8a30370fe4ca45f
org.teiid.connectors	translator-swagger	11.0.1		316d9c40e8bf2acfd1b2b744b35e6224495aa432
org.teiid.connectors	translator-swagger	11.0.2		01a259d2ef0bf82dbb085d17f38e9d82fa6a0f06
org.teiid.connectors	translator-swagger	11.0.3		9ae90bade038e30213a6f6abf4337157c0450be3
org.teiid.connectors	translator-swagger	11.1.0		65da6a79a6d71beddacc28f5221d9327c660b1df
org.teiid.connectors	translator-swagger	11.1.1		5a34d98da2d6566cd2089027b34ec89b0697bf59
org.teiid.connectors	translator-swagger	11.1.2		6b723b571c120a19532e3a92748906a5f76d597d
org.teiid.connectors	translator-swagger	11.2.0		8e974ae7d129e20336a5a0a9687b073d2983a49b
org.teiid.connectors	translator-swagger	11.2.1		0f95d5f1e5ebc1063e400c87003d0908d9194f0c
org.teiid.connectors	translator-swagger	11.2.2		d6bd0d07dad1fb505501795cb80b2a866d5e4751
org.teiid.connectors	translator-swagger	11.2.3		d2e8eebd95796c18d4276fe392162282b9085004
org.teiid.connectors	translator-swagger	12.0.0		bd6e188c8c33876c9ab9f319cc39d42af4949d8e
org.teiid.connectors	translator-swagger	12.0.1		43d1a33f9ff283804c3fe8dc4851d95194930f8d
org.teiid.connectors	translator-swagger	12.0.2		82304a5f32380433bacded405409d3703844b56c
org.teiid.connectors	translator-swagger	12.1.0		62f1b71f80df1816299c407a4e4d75fb6970756a
org.teiid.connectors	translator-swagger	12.1.1		b3ddaae9c3482bdae92d068e5e97a926c91034ca
org.teiid.connectors	translator-swagger	12.1.2		2ecaf8b114ddd7b1ea3cc2886f543920de493358
org.teiid.connectors	translator-swagger	12.2.0		e58db01e027b5063c74ca9988ecea43e78f37953
org.teiid.connectors	translator-swagger	12.2.1		6faa609496d76c191b27a0492354df3c0e03e93f
org.teiid.connectors	translator-swagger	12.2.2		eaedb9d081cd0d7e368217ec5de17cbae5f633f0
org.teiid.connectors	translator-swagger	12.3.0		970c43f4ea0b1fd0dd081ed7dd7a1661ab12c765
org.teiid.connectors	translator-swagger	12.3.1		732cc447252261e77254b96a1d20182f852d144b
org.teiid.connectors	translator-swagger	12.3.2		9edbbbf27ee68911126e4b854284107b944d1c19
org.usergrid	usergrid-count-batcher	0.0.12		e70b7e1149cf846fd1f0cd2a3aca20b48e791451
org.usergrid	usergrid-count-batcher	0.0.13		6dac7b2b861f8d3ab239e8a69a37795b997f4b14
org.usergrid	usergrid-count-batcher	0.0.14		990276d968c071d7b7805d8e0e639c5e58f3e812
org.usergrid	usergrid-count-batcher	0.0.15		202a39a427210779a676295268991a7c58a8470c
org.usergrid	usergrid-count-batcher	0.0.26		1ac00df2c0d91a736eea7475c5d82925170ba61b
org.usergrid	usergrid-count-batcher	0.0.26.1		7e5279755b2e649047b2d0179cb062884f370d76
org.usergrid	usergrid-count-batcher	0.0.27		c11104a0eb4004f91c86ec21f6b8fd8acabcc8cc
org.usergrid	usergrid-count-batcher	0.0.27.1		9be0e10c6c5d2d82c0139ecf2302330900f2f165
org.webjars.bower	github-com-orbitbot-web-mqtt-client	1.3.0		c48fff43ab7b0fda742713fe064cfc3e20174324
org.webjars.bowergithub.michaelrhodes	math-random	1.0.1		50229f01206b81f25c3b95661b02ba4470c3aa06
org.webjars.bowergithub.pfelements	pf-calendar-events	0.3.0		e2be3fd3102a178634feef4dfca7795f9f073455
org.webjars.bowergithub.xwiki-labs	chainpad-netflux	0.12.9		022ef1ac245d9352b55ec4e07517f371bf9f4916
org.webjars.npm	agentkeepalive	2.2.0		2a207d39e63118629f72376dab4fbc6d6f550747
org.webjars.npm	agentkeepalive	3.3.0		19f64206fdfaa8246402249ddfb3937779a03008
org.webjars.npm	agentkeepalive	3.4.0		9d1a9fdb3007c682c305c1a0bf2f5e27555b188c
org.webjars.npm	agentkeepalive	3.4.1		364f2eb06a2265b9dea5ab56a7e77dafd71c5650
org.webjars.npm	agentkeepalive	3.5.1		611e32564c160142a662557830c86a20a45b53a0
org.webjars.npm	agentkeepalive	3.5.2		4e2df2fc42513dc2d09d6bf9e4debc63c4af7015
org.webjars.npm	agentkeepalive	4.1.0		70b18bb2eecc5afa85e4597a65ddd6513975e244
org.webjars.npm	agentkeepalive	4.1.3		77879aa20b2ba72cadb4c9304a9d3df002f9b979
org.webjars.npm	agentkeepalive	4.1.4		41091542f00618f28a7a22555a60721b2ea890f2
org.webjars.npm	agentkeepalive	4.2.0		ed79832b35da64f3d6ad5c16ace947476058d7b1
org.webjars.npm	agentkeepalive	4.3.0		d727efdda1c7a17439bf6570345734e45e15a0ed
org.webjars.npm	agentkeepalive	4.5.0		e9a0307271a19a37590528c93b389377500db31d
org.webjars.npm	dbmdz__mirador-physicalruler	1.0.0		57e355c4769593242990bf359dc98916274c1216
org.webjars.npm	dbmdz__mirador-physicalruler	1.1.0		01bda4d7727759b7288c957b320621a7a4db25ca
org.webjars.npm	dbmdz__mirador-physicalruler	1.2.0		df73882e692acb64c916f4b049cef394787723c5
org.webjars.npm	dbmdz__mirador-physicalruler	1.2.1		aaa8768471725ad0130f8383b412c8c11c9c259c
org.webjars.npm	dbmdz__mirador-physicalruler	1.3.0		48223698ced895b7d1f5bf23761748043309e750
org.webjars.npm	dbmdz__mirador-physicalruler	1.3.1		e126e47d8c6795d4170d03ecaee7796994d87e9c
org.webjars.npm	dbmdz__mirador-physicalruler	1.3.2		a529aa885c130da27d759bf40b4765b642ab8fb3
org.webjars.npm	dbmdz__mirador-physicalruler	1.3.3		cf199fdb7d179df9ba1a50755084fc045c763db0
org.webjars.npm	dbmdz__mirador-physicalruler	1.3.4		f6026e0665b8097538f298b69e2f80152742013f
org.webjars.npm	object-visit	0.1.0		9eda8b604b1d841ddc479d96a8798a9e832250e5
org.webjars.npm	object-visit	0.2.1		b63775b844739db432d15e032e6068a98b81174d
