biz.enef	slogging_2.13	0.6.2		41f101555055dadb451208c4cba07e27213d7f08
com.liferay	com.liferay.layout.set.prototype.web	4.0.28	jspc	df4a65e810b22a863dd2b901179b59fbce41d99c
com.liferay	com.liferay.layout.set.prototype.web	4.0.29		10b6c9731f3ba19119dede5fc72e1bf5c86b7e18
com.liferay	com.liferay.layout.set.prototype.web	4.0.29	jspc	9f5356b21a32368382d2c67584e413cc5508a054
com.liferay	com.liferay.layout.set.prototype.web	4.0.3		6f213ac5f294a51a4db44bc0fb0e32a3df195e83
com.liferay	com.liferay.layout.set.prototype.web	4.0.3	jspc	7c082acd55b02ef33032e6230d396c6e002fe2cb
com.liferay	com.liferay.layout.set.prototype.web	4.0.30		0f5af2bdffaa62f926573c7398590dd7eb1733c6
com.liferay	com.liferay.layout.set.prototype.web	4.0.30	jspc	ab60bd9658749023bc7754f225645ec1e6a2cba9
com.liferay	com.liferay.layout.set.prototype.web	4.0.31		2a93900986758578883ab4c2ca3784746a709b94
com.liferay	com.liferay.layout.set.prototype.web	4.0.31	jspc	2dd68d599bbc54ceecf8ce65775f0ec3db0ba8df
com.liferay	com.liferay.layout.set.prototype.web	4.0.32		37d6161b9306f6a6b264b6816ab7721c9b200dc4
com.liferay	com.liferay.layout.set.prototype.web	4.0.32	jspc	29fa50e532a87b04b32a8f344b553308237ffacb
com.liferay	com.liferay.layout.set.prototype.web	4.0.33		ac79d7be0939682dabaf29d9ba30091cce522cd9
com.liferay	com.liferay.layout.set.prototype.web	4.0.33	jspc	4bc1865c13c60569f29964f120ae1cc81eb0bf14
com.liferay	com.liferay.layout.set.prototype.web	4.0.34		a2f3f98cc9c4b8f32122ed632e85955cb65b125a
com.liferay	com.liferay.layout.set.prototype.web	4.0.34	jspc	3e4a984bc3e648748a15bd9ed49ed706e2406332
com.liferay	com.liferay.layout.set.prototype.web	4.0.35		a1814abcda7dcda7737134973dd8616001801023
com.liferay	com.liferay.layout.set.prototype.web	4.0.35	jspc	8f9fb852bbe9f1d6d92cc72e712cb95a21137e8d
com.liferay	com.liferay.layout.set.prototype.web	4.0.36		30f596457a57455db8a51cc6ac0e2d898bad181f
com.liferay	com.liferay.layout.set.prototype.web	4.0.36	jspc	93524cbdd0fc91ff42968bd219569887d740aa3f
com.liferay	com.liferay.layout.set.prototype.web	4.0.37		b3db03aba67ce60239ba7369c1e31f0d1e50ea7f
com.liferay	com.liferay.layout.set.prototype.web	4.0.37	jspc	802e674bc5a4ea79688b0afe9f79159eda165fd5
com.liferay	com.liferay.layout.set.prototype.web	4.0.38		f4a6ad9c767028aa5867441e1db8c2370086bd81
com.liferay	com.liferay.layout.set.prototype.web	4.0.38	jspc	37488ce171fa4fe81ca92a6e217d049613ce5b07
com.liferay	com.liferay.layout.set.prototype.web	4.0.39		438801a5d1dbc6b39488c15fd84cf5f141cdc7c8
com.liferay	com.liferay.layout.set.prototype.web	4.0.39	jspc	949821bf8795c4da8a0798c52ad84c720d02f533
com.liferay	com.liferay.layout.set.prototype.web	4.0.4		b5e524b733093b3132b14b59f37024d1dc2bf0c5
com.liferay	com.liferay.layout.set.prototype.web	4.0.4	jspc	7ef64241393b79fe6222bdb1139340fd3c6e02ee
com.liferay	com.liferay.layout.set.prototype.web	4.0.40		b4e08bbe4e9a23e9a0fec5deef159c5c86787cb8
com.liferay	com.liferay.layout.set.prototype.web	4.0.40	jspc	6803896be94c1d71bcc609d12c6ee25767c39c92
com.liferay	com.liferay.layout.set.prototype.web	4.0.41		daed758886669e7ca74491db66578b481749e333
com.liferay	com.liferay.layout.set.prototype.web	4.0.41	jspc	451e56b997f37bed4bd436c3a1c11d6383e288f6
com.liferay	com.liferay.layout.set.prototype.web	4.0.42		de73e878cb5160d1b93cad512fcb60d030f6978d
com.liferay	com.liferay.layout.set.prototype.web	4.0.42	jspc	f2cf602d13989bf4a5000935ed8d5d97b77fb87f
com.liferay	com.liferay.layout.set.prototype.web	4.0.43		2bc754f9c16484e267edb5b7c74a424cd5c5d4c4
com.liferay	com.liferay.layout.set.prototype.web	4.0.43	jspc	633d8e631a8c59129891653baacdb596f1d0121d
com.liferay	com.liferay.layout.set.prototype.web	4.0.5		22ace1c1dd3707e8c5c2aaa3460e493296929376
com.liferay	com.liferay.layout.set.prototype.web	4.0.5	jspc	d27b122cd2bf880263dac87d9b10615908785b24
com.liferay	com.liferay.layout.set.prototype.web	4.0.6		04073e91d951f59f8e0c816b3fdf782013689be8
com.liferay	com.liferay.layout.set.prototype.web	4.0.6	jspc	5ed8f52614d8d01aee71bb74ccd6b9667cbb0d73
com.liferay	com.liferay.layout.set.prototype.web	4.0.7		7676cc0b96b821a7d2df2dae336119c344cb97dd
com.liferay	com.liferay.layout.set.prototype.web	4.0.7	jspc	fa0ddb155409ee147d0be08bf561ea8ab49b3d44
com.liferay	com.liferay.layout.set.prototype.web	4.0.8		c5a7d9356b225ae62b79fd39b996b2ebb5de3767
com.liferay	com.liferay.layout.set.prototype.web	4.0.8	jspc	aa239a3d9f23288a47b55268ab15bb205d421c5f
com.liferay	com.liferay.layout.set.prototype.web	4.0.9		b1ca2cdb43e6b488fee8d1a221b253be69c0df19
com.liferay	com.liferay.layout.set.prototype.web	4.0.9	jspc	7d0d4dda504ee9826e986ea0de670472208a0c3f
com.liferay	com.liferay.layout.set.prototype.web	5.0.0		7b02d412c832aa044a078e1bb31a5ed990f4f19c
com.liferay	com.liferay.layout.set.prototype.web	5.0.0	jspc	3083ca07fd4e711999697702029e3fe4f525bd1e
com.liferay	com.liferay.layout.set.prototype.web	5.0.1		91d71d4f9e7f80753ae664fc0868d30f7c36bd0f
com.liferay	com.liferay.layout.set.prototype.web	5.0.1	jspc	4b426083c23e5dcc3258d276ed72e50d8be84659
com.liferay	com.liferay.layout.set.prototype.web	5.0.10		472b78dd8549f5e48268ba41fa899d7f33ae56c5
com.liferay	com.liferay.layout.set.prototype.web	5.0.10	jspc	08447dbf9e46f438facd764f5f8590460ff5da56
com.liferay	com.liferay.layout.set.prototype.web	5.0.11		4caf067d2543bdddfbbb1cba914aaf3dd92b0ac5
com.liferay	com.liferay.layout.set.prototype.web	5.0.11	jspc	358f70d2823bcb61f35bfe370c5d62953181d00d
com.liferay	com.liferay.layout.set.prototype.web	5.0.12		6d93288c73944d73df617bc1f2a645c88c927381
com.liferay	com.liferay.layout.set.prototype.web	5.0.12	jspc	1396f3e190a3dbd86645f4f5971898ff80ca43fa
com.liferay	com.liferay.layout.set.prototype.web	5.0.13		8f93bd25a023e7b2e04f0551c1bd6125fdebe5f8
com.liferay	com.liferay.layout.set.prototype.web	5.0.13	jspc	a5268ae0b40dbb0e9165892f9c999a2222a876db
com.liferay	com.liferay.layout.set.prototype.web	5.0.14		876a43cba4bfb95a94edf2002c7e9342d13dad70
com.liferay	com.liferay.layout.set.prototype.web	5.0.14	jspc	38d4a5ceea641ff1ed6dffed77373f4cbb4c198f
com.liferay	com.liferay.layout.set.prototype.web	5.0.15		0ec3f82f95ec8210c8e1cefd3129a826a37b4eb6
com.liferay	com.liferay.layout.set.prototype.web	5.0.15	jspc	1fef2616cf73178d3e43a016b63b692f2fa8f7ba
com.liferay	com.liferay.layout.set.prototype.web	5.0.16		28e96948b449368ccf33ba86823b7abdc503ec6e
com.liferay	com.liferay.layout.set.prototype.web	5.0.16	jspc	7d49e0a46d73c3d372755ca9e61da6870a4f8731
com.liferay	com.liferay.layout.set.prototype.web	5.0.17		5fa54c048100a34ca6df85763731181a86d97059
com.liferay	com.liferay.layout.set.prototype.web	5.0.17	jspc	d59281ae4f58835468aaa732be110381f9269b54
com.liferay	com.liferay.layout.set.prototype.web	5.0.18		05cc4a0f4d080311cedc74ccf48906d3c6430043
com.liferay	com.liferay.layout.set.prototype.web	5.0.18	jspc	bd1f6de042ad78fa02c5009ebe616a82750be08e
com.liferay	com.liferay.layout.set.prototype.web	5.0.19		77c331d8dd414b22e42d32e944c023bc946e528a
com.liferay	com.liferay.layout.set.prototype.web	5.0.19	jspc	13a0d23d68f9f9077d517902e591696323b36c7b
com.liferay	com.liferay.layout.set.prototype.web	5.0.2		d3816d41ece3d7b67f7f80968608449d8f39b3ff
com.liferay	com.liferay.layout.set.prototype.web	5.0.2	jspc	f6f00719d6adca51bf8cdcc621e826933e5e2266
com.liferay	com.liferay.layout.set.prototype.web	5.0.20		296dcd0114f30f67459131c4bc435ee8115f3de0
com.liferay	com.liferay.layout.set.prototype.web	5.0.20	jspc	15ff080e6f51897fb4222fe0821cd4e9950bdc30
com.liferay	com.liferay.layout.set.prototype.web	5.0.21		10a1a6114c0cec396bc70fa6ff4ee27b55c4a427
com.liferay	com.liferay.layout.set.prototype.web	5.0.21	jspc	e4c84c81402e21682855234a2c34f83b9c004ec1
com.liferay	com.liferay.layout.set.prototype.web	5.0.22		4f1ebe2e24389c87ec1f251dfcf2d678d5ecf8c7
com.liferay	com.liferay.layout.set.prototype.web	5.0.22	jspc	a308977c08d711ba8e550fea12c5c75537bf045d
com.liferay	com.liferay.layout.set.prototype.web	5.0.23		a9317048e131103050837d303a016ac9e96b5fd1
com.liferay	com.liferay.layout.set.prototype.web	5.0.23	jspc	d391e6890c87ea4b8c23eadd3be00ab61a3d73af
com.liferay	com.liferay.layout.set.prototype.web	5.0.24		db70f99223cb714d518d05854308c7575ff866a3
com.liferay	com.liferay.layout.set.prototype.web	5.0.24	jspc	60f0004e3ed6fae3794e913e4d3c05582c88c0e1
com.liferay	com.liferay.layout.set.prototype.web	5.0.25		f4a7155e6dc2750e6bd16d758dd76416f50c9dcc
com.liferay	com.liferay.layout.set.prototype.web	5.0.25	jspc	73879aa1d4b336d0a8356309f6f0013fc52fcdeb
com.liferay	com.liferay.layout.set.prototype.web	5.0.26		e0fe28d425d321b1939c897b1838c1384e52b195
com.liferay	com.liferay.layout.set.prototype.web	5.0.26	jspc	87cb42a9e8c1d6788f603b8200fbb1ca894f5ae1
com.liferay	com.liferay.layout.set.prototype.web	5.0.27		2f77bd326653fd47ed8f5544840d9faa2e2f2de9
com.liferay	com.liferay.layout.set.prototype.web	5.0.27	jspc	6f12fb6009b9640d58b803196c45cf2789650a35
com.liferay	com.liferay.layout.set.prototype.web	5.0.28		277ce5c9cf3f0a1ae10c9ca593289358fdec1acb
com.liferay	com.liferay.layout.set.prototype.web	5.0.28	jspc	deecdceeefe8789065245e525018cee7be5a6c2f
com.liferay	com.liferay.layout.set.prototype.web	5.0.29		d34b7c3844d2fa549418368eefc8c0b331a5edaf
com.liferay	com.liferay.layout.set.prototype.web	5.0.29	jspc	2fe974b3360725c85c834608c8768429da6aa6e3
com.liferay	com.liferay.layout.set.prototype.web	5.0.3		d9a0ff7a65835ce425db64b5cf453dadb0deae9c
com.liferay	com.liferay.layout.set.prototype.web	5.0.3	jspc	64201e54b7a3262521c928a8e6cf0575be6578f9
com.liferay	com.liferay.layout.set.prototype.web	5.0.30		e0baf3e9e503829103a5c788b7472d2c508d3671
com.liferay	com.liferay.layout.set.prototype.web	5.0.30	jspc	4e116657c0aa8c87461f797d48952e64d43d1914
com.liferay	com.liferay.layout.set.prototype.web	5.0.31		297f7c5abeff4969b50ba3d6436c4c94d1d0636a
com.liferay	com.liferay.layout.set.prototype.web	5.0.31	jspc	932d5938e614f757dcc653b0d52a26918844db80
com.liferay	com.liferay.layout.set.prototype.web	5.0.32		07279f9beb69849e406ccb7c2332bd5d28b18dbe
com.liferay	com.liferay.layout.set.prototype.web	5.0.32	jspc	d2937823877136ececf5891b4c5fbe40cff0640b
com.liferay	com.liferay.layout.set.prototype.web	5.0.33		2dd2d9391a0cdb6582d59990369d99509a1d42c7
com.liferay	com.liferay.layout.set.prototype.web	5.0.33	jspc	cd2e6f6a5ddb09c18bd760a3def42cc88f0051be
com.liferay	com.liferay.layout.set.prototype.web	5.0.34		fc978a2ef5a8dc3d1de53f03acea6a291abc0623
com.liferay	com.liferay.layout.set.prototype.web	5.0.34	jspc	bdd9f3620155e880dc6ad5448458dcfdbca065c0
com.liferay	com.liferay.layout.set.prototype.web	5.0.35		3359f0cf25a43132a489d6cb2854f2a39a0fccbf
com.liferay	com.liferay.layout.set.prototype.web	5.0.35	jspc	b2e0403cac24998c24c08f06a2f7de91d8f21a20
com.liferay	com.liferay.layout.set.prototype.web	5.0.36		7b0fce6a18d5209289bfdcec62a101b9f2f4ab8c
com.liferay	com.liferay.layout.set.prototype.web	5.0.36	jspc	3da7053b069006280f1b5766ed76dc3575816776
com.liferay	com.liferay.layout.set.prototype.web	5.0.37		3e77831a2097bfa657178ba625b30d6c37c2c49a
com.liferay	com.liferay.layout.set.prototype.web	5.0.37	jspc	82002f8d47f8564a68b9ed240c46b85a7493793d
com.liferay	com.liferay.layout.set.prototype.web	5.0.38		9da7d9b3b035b9072ef0f572f7377d9ba210beb6
com.liferay	com.liferay.layout.set.prototype.web	5.0.38	jspc	1a57eac45da97c354902bdd911c820b8ce1f9d85
com.liferay	com.liferay.layout.set.prototype.web	5.0.39		38599e87effb04c4e79867576444bcf6151641c6
com.liferay	com.liferay.layout.set.prototype.web	5.0.39	jspc	888a954ce82c67e17e4c87d355a047ba70435c0b
com.liferay	com.liferay.layout.set.prototype.web	5.0.4		7f834f41e8166a0071ae6871b7400c6b76bbffa1
com.liferay	com.liferay.layout.set.prototype.web	5.0.4	jspc	595cbbc00f6d001c28017f14f747214a0c24feb0
com.liferay	com.liferay.layout.set.prototype.web	5.0.40		a38b940fe5308ab3452f980abcfdf36c1c3a54ae
com.liferay	com.liferay.layout.set.prototype.web	5.0.40	jspc	65fb50d1f82e0e5bd5dffa1116bd2e6fbd234206
com.liferay	com.liferay.layout.set.prototype.web	5.0.41		b5bd89224484aa089a91e6aa97e62d02392ea6e4
com.liferay	com.liferay.layout.set.prototype.web	5.0.41	jspc	05bd7e63ff2ae291033989aa02b2fd1e1ec7b35b
com.liferay	com.liferay.layout.set.prototype.web	5.0.42		a180711bd305451f65d535f525c86295d1a2c356
com.liferay	com.liferay.layout.set.prototype.web	5.0.42	jspc	b858eaf89eb93b0c3d08abfd6bcbcfa31f0954d5
com.liferay	com.liferay.layout.set.prototype.web	5.0.43		e11c2873242f2da82dbc9d30e9c37e0e7366eea0
com.liferay	com.liferay.layout.set.prototype.web	5.0.43	jspc	59dd075def7c270cdce167dc10c725a0fc4c6917
com.liferay	com.liferay.layout.set.prototype.web	5.0.44		fcd8b00a950d05a471645857f93628d4d5714a87
com.liferay	com.liferay.layout.set.prototype.web	5.0.44	jspc	54d574a5e5ad62291e0f8a1ccd6596d81e221b6f
com.liferay	com.liferay.layout.set.prototype.web	5.0.45		d59fae3dbfac46279f1bd54b745e09a538ed5d7b
com.liferay	com.liferay.layout.set.prototype.web	5.0.45	jspc	567b1586d816ab97c4ba781df9621fd3df71910f
com.liferay	com.liferay.layout.set.prototype.web	5.0.46		17ea7a8fb93874a50ace34bb5d192ea2ad8030cc
com.liferay	com.liferay.layout.set.prototype.web	5.0.46	jspc	66eac6f18ac0926e751edb5ddbeb5c5671942ce5
com.liferay	com.liferay.layout.set.prototype.web	5.0.47		f737ad682f84a26b3f07566547e19cd4edb775d7
com.liferay	com.liferay.layout.set.prototype.web	5.0.47	jspc	21369117222d1e782f012cd6988f96c09a56f46f
com.liferay	com.liferay.layout.set.prototype.web	5.0.48		b7f68859a621ce0fc57d8d6e8302f43e92b1b85a
com.liferay	com.liferay.layout.set.prototype.web	5.0.48	jspc	983cc0c603f51def491939e7bb1b10c96fd9ce16
com.liferay	com.liferay.layout.set.prototype.web	5.0.49		0697d6988c2fb0ce7588b6a60fa7b139e1e83de7
com.liferay	com.liferay.layout.set.prototype.web	5.0.49	jspc	043af4b17d0385b086a9c7509dc1241851c86089
com.liferay	com.liferay.layout.set.prototype.web	5.0.5		35496fa6da66679b13b1b944b1768a99c47c38ad
com.liferay	com.liferay.layout.set.prototype.web	5.0.5	jspc	32f57652f4d34cf8f75b6504822083f5f1b8e826
com.liferay	com.liferay.layout.set.prototype.web	5.0.50		b996bcbae1d6263f0e897e15e8bdb33ece5807dc
com.liferay	com.liferay.layout.set.prototype.web	5.0.50	jspc	416435eb1f2f4de828afba6c9121821731de8c33
com.liferay	com.liferay.layout.set.prototype.web	5.0.51		6c93af2e16ccb2372caa5fd2433edec3abe08394
com.liferay	com.liferay.layout.set.prototype.web	5.0.51	jspc	f5d8f1570937d3ab2d44ae753479a851ac954838
com.liferay	com.liferay.layout.set.prototype.web	5.0.52		bec22c11638c381de0604f6aa78bf18e776da8bf
com.liferay	com.liferay.layout.set.prototype.web	5.0.52	jspc	e94676ccc45e6b9725c24af9b525a385714d6bc7
com.liferay	com.liferay.layout.set.prototype.web	5.0.53		e511f973f934d328d4dfdafc324362f7690f224c
com.liferay	com.liferay.layout.set.prototype.web	5.0.53	jspc	96b2f7ef4dd95636caa24cc6fa66c8cf9d34be5c
com.liferay	com.liferay.layout.set.prototype.web	5.0.54		1cf584c8573a8d0b19f0de25b38a4fbf1099830c
com.liferay	com.liferay.layout.set.prototype.web	5.0.54	jspc	9127c288a686c70a38e3eeb78f651471d7f08172
com.liferay	com.liferay.layout.set.prototype.web	5.0.55		079adf0979566d952990c17a81a22adedde0c80b
com.liferay	com.liferay.layout.set.prototype.web	5.0.55	jspc	246b81441c4fdd4a320c575fa29cdaa2614837a5
com.liferay	com.liferay.layout.set.prototype.web	5.0.56		93665aa3bafbb216508d6a687008246c59658b99
com.liferay	com.liferay.layout.set.prototype.web	5.0.56	jspc	8a824409de3d44e7f9a23592e34bfadc2d3e7185
com.liferay	com.liferay.layout.set.prototype.web	5.0.57		2609117899b6835816bb67f132b0025ad816f479
com.liferay	com.liferay.layout.set.prototype.web	5.0.57	jspc	1817fd218c3fbbf35f61fcda0efe775e83c2b6c1
com.liferay	com.liferay.layout.set.prototype.web	5.0.58		469d30877de073039a4934207969d6fd39212fc7
com.liferay	com.liferay.layout.set.prototype.web	5.0.58	jspc	cc1055c4c89f2c026c513e188797587fea6428ba
com.liferay	com.liferay.layout.set.prototype.web	5.0.59		5137f125e96938e9e0b3ca9132c6fb6813a8aafc
com.liferay	com.liferay.layout.set.prototype.web	5.0.59	jspc	8819e6676b30b0a3370f9a2f4d115af78003a139
com.liferay	com.liferay.layout.set.prototype.web	5.0.6		583e4a80754d620e13b5ca2e17547e2c19765469
com.liferay	com.liferay.layout.set.prototype.web	5.0.6	jspc	3633c169d92cedb553b8632704d8f3e277110a54
com.liferay	com.liferay.layout.set.prototype.web	5.0.60		1f4068c4bd8bf9c9eb469d860a2783a0eee3042c
com.liferay	com.liferay.layout.set.prototype.web	5.0.60	jspc	12fd9a7f9a64b34911ce469d3af3dcbb3a192069
com.liferay	com.liferay.layout.set.prototype.web	5.0.61		2f715811a29c23d6f2b0fac155e46ecac9a1c0da
com.liferay	com.liferay.layout.set.prototype.web	5.0.61	jspc	c953beca64786cb5e70abd6d01d82c90d4194191
com.liferay	com.liferay.layout.set.prototype.web	5.0.62		f4a6df22ba11d07ae7d79354fbfd8563fcb6534e
com.liferay	com.liferay.layout.set.prototype.web	5.0.62	jspc	1ba8f0800b71222d41a340803553f31a80513a24
com.liferay	com.liferay.layout.set.prototype.web	5.0.63		b8317455b935d81ab24de671dd5451052c850dcc
com.liferay	com.liferay.layout.set.prototype.web	5.0.63	jspc	58c665fb21a6ecee6f279f8b77e135745b383e06
com.liferay	com.liferay.layout.set.prototype.web	5.0.64		d3b2c91ff719cc9a22a1c599982a258122529afc
com.liferay	com.liferay.layout.set.prototype.web	5.0.64	jspc	02ca87bb107ed34e6efe5e6ae6679ad7fa99a2e5
com.liferay	com.liferay.layout.set.prototype.web	5.0.65		e0f4750293abd9fb281d55a6b46cf0cfe8a224cf
com.liferay	com.liferay.layout.set.prototype.web	5.0.65	jspc	5a959ea205f838360fce49c6fdb67dd9d8281f78
com.liferay	com.liferay.layout.set.prototype.web	5.0.66		93f2fe4e3da2f52a4ca96d4612d88ff7e7d92e36
com.liferay	com.liferay.layout.set.prototype.web	5.0.66	jspc	491e8d40642421ebe3f7e9842c6d4e4ed161fc8a
com.liferay	com.liferay.layout.set.prototype.web	5.0.67		209d4fa153471a86f3bcbfb2871e98ffaa82d2f2
com.liferay	com.liferay.layout.set.prototype.web	5.0.67	jspc	fadc9318ca7a80b8a87891157dfae580b9ee5451
com.liferay	com.liferay.layout.set.prototype.web	5.0.68		30332708f7042a1af5f39822e23f2bb8db83f019
com.liferay	com.liferay.layout.set.prototype.web	5.0.68	jspc	58b80d672f8d11a17f377bf4565b2e6515eca95c
com.liferay	com.liferay.layout.set.prototype.web	5.0.69		1049a0daa5b69cfc55f499e3a1b01ee69137ea4e
com.liferay	com.liferay.layout.set.prototype.web	5.0.69	jspc	12949b0ee24e6d57b0706dad79ffe91511b737ec
com.liferay	com.liferay.layout.set.prototype.web	5.0.7		4dab01d5b049e2390f63389793c223896d0fe8b5
com.liferay	com.liferay.layout.set.prototype.web	5.0.7	jspc	7b5b8406e0994c8bf672147b02baa3c16b84d7ef
com.liferay	com.liferay.layout.set.prototype.web	5.0.70		35834903cd178b2be243916c23a85142df134317
com.liferay	com.liferay.layout.set.prototype.web	5.0.70	jspc	15328968650b3a525d0223bb3c35efa2de0d6dca
com.liferay	com.liferay.layout.set.prototype.web	5.0.8		035af5425c085c45e874e3cbcddd059e8454d0af
com.liferay	com.liferay.layout.set.prototype.web	5.0.8	jspc	02265f495439e6de859279a8e172cfd349d61ab9
com.liferay	com.liferay.layout.set.prototype.web	5.0.9		b408d89cee21ab588a4ea39ab3a90b201fc200cb
com.liferay	com.liferay.layout.set.prototype.web	5.0.9	jspc	1fdd91e79de04abb4a6f070c9123cdcc529cee1a
com.livefyre	utils	1.0.0		91a53eb4940d29132d563c3813180affdab52c56
com.livefyre	utils	1.0.1		1b2a39d9bc1f3bae26bbc8cd2206c22fdbe8e941
com.livefyre	utils	1.0.3		7be1c401af6b77795c73130272b834153d7371a8
com.livefyre	utils	1.1.0		0cc0b7660e5273109273e06fa865860b1f7c356d
com.livefyre	utils	1.1.1		609dadb7bd13c31a78a98fd81010d371559c91d1
com.livefyre	utils	1.1.2		683bbccdcf90387383638990e1241ae428d1d56e
com.livefyre	utils	1.1.3		95279bd6d479bbadff7dbdcd6c4b076f9c9c28e4
com.livefyre	utils	1.1.4		4e98d0ef4f7718a4ee29fec46c707e340f5b3d0e
com.livefyre	utils	1.2.0		5a1839fc0eb4349436110d58f33e90dc38b98014
com.livefyre	utils	1.3.0		f674ce9a979edc0cc1196f4f3d63ed963aefa074
com.livefyre	utils	1.3.1		481449a8cce5036459e79b548dfd7da323ce242e
com.livefyre	utils	1.3.2		3c9042c4c4f50e8ebd7cbde57e44aea0d2a38982
com.livefyre	utils	1.3.3		3a53b7bc1bc91cd14683847ef26582f411836d39
com.livefyre	utils	1.3.4		41d878237d860681b77a3e14c6701eb648fda5e8
com.livefyre	utils	1.3.5		055ef469b2a2aafda8218d7a43ffe2f6d4cfa393
com.ocpsoft.logging	logging-parent	1.0.0.Final		N/A
com.paypal.digraph	digraph-parser	1.0		879ea0affd130d06393e3839710e514f4a0f226f
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-1		867e9084fa2105a3c64c10d10af73938387ef49e
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-1-kotlin-2.0.0-RC2		80af078937576a53d2c0bbda51ff6a09e9f80448
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-10		2d6019c3db888e84356aca581136b533bc7c86f8
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-10-kotlin-2.1.21-RC		eb5db57ece463e9281bd8093747cd884e991e6cd
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-10-kotlin-2.1.21-RC2		ed0793fc19dc3206f6223888a2313a034ae6b53a
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-10-kotlin-2.2.0-Beta1		911109689ff04e24f4e3ed79489ef2d4dd1f35de
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-2		867e9084fa2105a3c64c10d10af73938387ef49e
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-2-kotlin-2.0.0-RC3		3ae927d8fb26ab417a31e67221ce7de00ae532ed
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3		e91eda6cd2b5eb9678b8c2be0a25a8b8de9b7a25
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3-kotlin-2.0.10-RC		eab7247f8b3630d3682b900b1d9335daca315101
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3-kotlin-2.0.10-RC2		db79daeeea5659b277c5a4b83d0f0f271543fe3b
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3-kotlin-2.0.20-Beta1		79a281ac1448bf2296a836f40a2aa1a9e36feac0
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3-kotlin-2.0.20-Beta2		195cdb8e732b82918912f21053b34ce19ef678d7
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-3-kotlin-2.0.20-RC		191c84ed6e84c8fe5e8522a4571db4e0fa14bed9
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-4		3c57968f0cdde0409db61a14b0dd09f8f10a9c1f
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-4-kotlin-2.0.20-RC2		905f707a4b4a202ae979ce441ccb015b01e6d856
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-5		41313dfece9ff277b3611e5306311d465bc1b04e
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-6		41313dfece9ff277b3611e5306311d465bc1b04e
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-6-kotlin-2.1.0-Beta1		d17698fba0c0e60adc8015001611e0d33d8717f8
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-7		84b47275430e8d1d9c4a1b0cc10052a52ab23352
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-7-kotlin-2.1.0-Beta2		1983e784d85188703156fb5cca12a16f9235ceb9
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-7-kotlin-2.1.0-RC		4c4b0a310076d18b59ddb1328ac6ffb9ac767d22
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-7-kotlin-2.1.0-RC2		06669adec8b21156f72c2acfbec6eedd00b896d2
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-8		8e6f7c8d26cba0c6da19dd05b9289dd037d2c4fc
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-8-kotlin-2.1.10-RC		ac6ded7a13fec13354355d887319e9afab2ab657
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-8-kotlin-2.1.10-RC2		4f4907ec79ad73c84aec555aa848fb924fe5c8b0
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-8-kotlin-2.1.20-Beta1		3ffe6e71c137503c63dbd26dae2b8ca08713c26b
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-9		e8c78ee1ed1eac4b05d915d75fe499e9266fa65d
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-9-kotlin-2.1.20-Beta2		adb8b1517c7d86f604c517ded93c2f8ee1cf129a
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-9-kotlin-2.1.20-RC		6d80503396663d092640ccba8d5c09d7328a039f
com.rickclephas.kmp	kmp-observableviewmodel-core	1.0.0-BETA-9-kotlin-2.1.20-RC2		0a954dd438bd597fae46a5ef0e8b600f7b6195ec
